[00:00:03.697 --> 00:00:03.917]  I'm good.
[00:29:43.330 --> 00:29:51.254]  The DPS points out, by the way, that its database of thumbprints helped identify some of the victims of the tornado in Gerald last year, and they say this system helps
[00:29:51.980 --> 00:29:53.301]  And protects all of us.
[00:29:53.901 --> 00:29:54.661]  I'm sorry, sir.
[00:29:54.701 --> 00:29:55.762]  You're just flat wrong.
[00:29:55.802 --> 00:30:02.064]  This has nothing to do with public safety and everything to do with the international tracking grid that's being set up.
[00:30:02.444 --> 00:30:08.046]  All you have to do is watch Lockheed and Martin Marietta commercials from the defense industry to Visa commercials.
[00:30:08.446 --> 00:30:11.508]  All down the line, they're pushing thumb scanning to buy and sell.
[00:30:11.828 --> 00:30:16.329]  And probably within five to ten years, everybody's gonna have to do this to buy and sell.
[00:30:16.890 --> 00:30:20.271]  And this is all for the IRS to gather intelligence on us.
[00:30:20.811 --> 00:30:21.951]  DPS even admits it.
[00:30:21.991 --> 00:30:23.331]  It goes to the federal government.
[00:30:23.351 --> 00:30:25.872]  It's all hooked into a national database.
[00:30:25.912 --> 00:30:28.672]  And you see those free markets supposedly engaged in this.
[00:30:29.033 --> 00:30:31.573]  It's all part of a grid of control.
[00:30:31.653 --> 00:30:33.733]  And some of you will say, well, what do we have to hide?
[00:30:34.073 --> 00:30:36.594]  It's called an invasion of privacy, ladies and gentlemen.
[00:30:37.214 --> 00:30:38.954]  It's called innocent until proven guilty.
[00:30:39.514 --> 00:30:47.916]  It's called a government that has a terrible track record of abusing its citizens and the IRS stealing from innocent people that have broken no laws being abused.
[00:30:48.877 --> 00:30:51.437]  I'm just so tired of this, everything under the color of law.
[00:30:51.838 --> 00:30:53.518]  This is totally unconstitutional.
[00:30:53.818 --> 00:30:57.118]  Now let's get to the actual video of the actual protest.
[00:30:57.398 --> 00:31:00.119]  Blood testing, urine testing, things of that nature.
[00:31:00.139 --> 00:31:08.560]  So, for those of us that are not in the know, and for those of us who really are not in this as you are, could you kind of explain what's going on here?
[00:31:08.980 --> 00:31:12.961]  Sir, I have given you the executive order put in the Federal Register by Bill Clinton in 1997.
[00:31:13.341 --> 00:31:14.021]  He has announced it.
[00:31:14.201 --> 00:31:18.042]  He says that urine and blood testing that they plan to do nationwide is only for people 18 and under.
[00:31:18.682 --> 00:31:24.469]  It is for 25% of large state populations randomly selected and they're thumb scanning us like criminals.
[00:31:24.529 --> 00:31:27.172]  Whatever happened to innocent until proven guilty?
[00:31:27.332 --> 00:31:29.475]  I heard that.
[00:31:29.815 --> 00:31:36.463]  I have eight forms of identification from my passport to my old driver's license to my W-2 form, my tax form to my
[00:31:37.449 --> 00:31:42.592]  Social Security number, to my car insurance, and also have another picture ID.
[00:31:42.832 --> 00:31:45.334]  And that had better be enough for them, ladies and gentlemen.
[00:31:45.554 --> 00:31:47.415]  This is really getting out of control.
[00:31:47.475 --> 00:31:49.956]  Whatever happened to innocent until proven guilty?
[00:31:50.297 --> 00:31:54.559]  Why are Americans laying around like sheep and allowing themselves to be treated like criminals?
[00:31:54.859 --> 00:31:56.220]  We're law-abiding citizens!
[00:31:56.800 --> 00:32:04.165]  At what point do you expect, or do you expect at all, for the, what you were talking about, the blood testing, the drug screening,
[00:32:05.206 --> 00:32:06.146]  Is that really coming?
[00:32:06.167 --> 00:32:10.370]  Sir, I have given you the federal documents that are mandating the states to do that.
[00:32:10.451 --> 00:32:12.633]  Clinton in 92 mandated the thumb scanning.
[00:32:12.653 --> 00:32:14.474]  It has been adopted by many of the states.
[00:32:14.574 --> 00:32:15.155]  Texas since 93.
[00:32:15.535 --> 00:32:20.340]  He mandated it in late 1997 for 98 to be implemented.
[00:32:20.620 --> 00:32:23.243]  Now that's up to the states and that's why we're drawing attention to this.
[00:32:23.543 --> 00:32:24.904]  Thumb scanning and no further.
[00:32:24.964 --> 00:32:26.586]  I'm against thumb scanning but now they want
[00:32:27.682 --> 00:32:30.243]  This urine and blood testing, this is the slippery slope.
[00:32:30.283 --> 00:32:33.084]  And to those out there that say, what do I have to hide?
[00:32:34.004 --> 00:32:35.565]  I am innocent until proven guilty.
[00:32:35.705 --> 00:32:36.845]  I have no criminal record.
[00:32:36.906 --> 00:32:41.187]  Alex Jones has no criminal record, and we should not be treated like criminals.
[00:32:41.347 --> 00:32:45.649]  I don't want to ask what you have to hide, but what is it that makes you so passionate about this?
[00:32:46.169 --> 00:32:46.549]  Yes, liberty.
[00:33:03.889 --> 00:33:04.509]  In the Congress.
[00:33:04.549 --> 00:33:05.530]  This is on television.
[00:33:05.810 --> 00:33:08.631]  This government is controlled by a bunch of thugs, in my opinion.
[00:33:09.012 --> 00:33:10.933]  And I think a lot of bureaucrats are dupes to it.
[00:33:10.993 --> 00:33:12.373]  I just don't trust our government.
[00:33:12.613 --> 00:33:17.136]  And our founding fathers warned us not to hate our government, but to fear our government.
[00:33:17.156 --> 00:33:19.857]  I should not have to thumb scan and be in a computer.
[00:33:19.897 --> 00:33:23.159]  They also digitally capture your signature and your photograph.
[00:33:23.199 --> 00:33:27.381]  They could create any false identity they wanted to with your name and your social security number.
[00:33:27.421 --> 00:33:31.583]  And many government bureaucrats from the IRS to the EPA have been caught selling
[00:33:32.203 --> 00:33:32.843]  Information.
[00:33:32.883 --> 00:33:36.745]  There are thousands of cases and convictions of this if people would just investigate it.
[00:33:37.005 --> 00:33:39.086]  This is an invasion of privacy.
[00:33:39.106 --> 00:33:40.146]  That's the most important thing.
[00:33:40.366 --> 00:33:41.707]  It's an invasion of privacy.
[00:33:41.967 --> 00:33:44.428]  There is no innocent until proven guilty in this country anymore.
[00:33:44.688 --> 00:33:49.030]  And Americans across the country have got to start standing up against Big Brother.
[00:33:53.151 --> 00:33:59.034]  And if they come up and touch me in any way, I'm going to lay down peaceably and let the police state minions drag me away.
[00:33:59.054 --> 00:33:59.874]  Okay?
[00:34:00.635 --> 00:34:02.316]  Let's get ready to go in here in about five minutes.
[00:34:02.536 --> 00:34:03.777]  God bless y'all for being here.
[00:34:03.797 --> 00:34:06.898]  People stand up.
[00:34:06.918 --> 00:34:11.461]  The New World Order, which is transnational socialism for the rich, can only fail.
[00:34:11.601 --> 00:34:13.502]  We're going to defeat these people.
[00:34:13.522 --> 00:34:15.783]  We're going to turn their lives upside down.
[00:34:15.803 --> 00:34:21.607]  This federal intrusion is out of control, and it is controlled by the transnational establishment.
[00:34:21.987 --> 00:34:25.969]  So it's time for everybody across America to start standing up, because we got people power.
[00:34:27.970 --> 00:34:33.251]  Peaceful Patriots or the huge military-industrial complex that Eisenhower warned us about?
[00:34:33.271 --> 00:34:37.412]  I think I'm afraid of the military-industrial complex that owns our media.
[00:34:37.792 --> 00:34:39.373]  I think I'm afraid of the foreign banks.
[00:34:39.733 --> 00:34:41.633]  That's who I'm afraid of, not of you people.
[00:34:42.453 --> 00:34:44.634]  Hey buddy.
[00:34:45.194 --> 00:34:45.574]  Hey Jim.
[00:34:46.694 --> 00:34:48.515]  How you doing, Ellinger?
[00:34:59.315 --> 00:35:00.696]  Alright, they're ready for me.
[00:35:00.736 --> 00:35:01.136]  Let's go.
[00:35:01.176 --> 00:35:02.437]  Come over and get the pretty little red light.
[00:35:02.457 --> 00:35:03.738]  Come on.
[00:35:03.798 --> 00:35:04.579]  Isn't that pretty?
[00:35:04.699 --> 00:35:09.002]  And they'll put a nice little clinic in here in the next few years for urine and blood testing like Clinton wants.
[00:35:09.522 --> 00:35:10.302]  What do I have to hide?
[00:35:10.322 --> 00:35:10.783]  I'm a criminal.
[00:35:11.400 --> 00:35:11.880]  There we have it.
[00:35:11.900 --> 00:35:13.261]  Nice little pretty red line.
[00:35:13.281 --> 00:35:16.584]  Get that in mind.
[00:35:16.624 --> 00:35:17.204]  There we have it.
[00:35:17.484 --> 00:35:28.372]  Your photograph, they capture your signature, they capture your thumbprint, and now Clinton wants urine and blood, and I've given that to the media, the actual federal register that he wants the states to implement.
[00:35:28.552 --> 00:35:36.378]  And I guess it tells them how to put clinics in, and it tells them how to urine and blood test law-abiding citizens, not under 18, like the media says.
[00:35:37.639 --> 00:35:37.799]  Hi.
[00:35:38.059 --> 00:35:38.519]  How you doing?
[00:35:38.599 --> 00:35:40.921]  I am here with eight forms of identification.
[00:35:41.790 --> 00:35:42.811]  I have my passport.
[00:35:42.851 --> 00:35:44.932]  Here is that, my name, and the form you asked me to fill out.
[00:35:45.532 --> 00:35:46.533]  I have no criminal record.
[00:35:46.573 --> 00:35:48.274]  My name is Alexander Emmerich Jones.
[00:35:48.714 --> 00:35:49.674]  Here is my passport.
[00:35:50.975 --> 00:35:52.356]  Here is my insurance.
[00:35:53.216 --> 00:35:54.657]  Here is another form of ID.
[00:35:55.277 --> 00:35:56.758]  Here is my old driver's license.
[00:35:57.218 --> 00:35:58.579]  Here is my birth certificate.
[00:35:58.959 --> 00:36:00.060]  And here is my W-2 form.
[00:36:01.198 --> 00:36:04.060]  And, uh, here is two more insurance cards, all the ones, just so you can double check.
[00:36:04.120 --> 00:36:05.281]  It sends a health club card.
[00:36:05.301 --> 00:36:05.941]  Okay.
[00:36:06.161 --> 00:36:09.484]  I just need for you to answer these first three questions.
[00:36:09.524 --> 00:36:11.705]  Take a look at these questions there and go over them.
[00:36:11.725 --> 00:36:12.726]  So I don't have to thumb scan?
[00:36:13.126 --> 00:36:14.027]  Well, we're gonna get to that.
[00:36:14.287 --> 00:36:15.548]  You are eventually gonna have to.
[00:36:15.728 --> 00:36:16.088]  Yes, sir.
[00:36:17.009 --> 00:36:17.649]  But not now.
[00:36:17.909 --> 00:36:18.630]  Not at this point.
[00:36:19.030 --> 00:36:20.991]  But you will before we're done with the process.
[00:36:21.412 --> 00:36:21.612]  Why?
[00:36:23.513 --> 00:36:25.234]  It's required by Bill Clinton in 1992.
[00:36:25.934 --> 00:36:27.915]  And it was instituted here in Texas in 1993.
[00:36:28.015 --> 00:36:28.896]  I know the code, sir.
[00:36:28.996 --> 00:36:31.557]  Are you going to institute his urine and blood testing when he commands you?
[00:36:32.218 --> 00:36:34.659]  Are you going to stick a needle in my arm when I have no criminal record?
[00:36:34.879 --> 00:36:39.281]  The only questions I'm going to answer right now are concerning driver's license issuance.
[00:36:40.102 --> 00:36:41.363]  You just follow orders, don't you?
[00:36:41.843 --> 00:36:49.667]  So you're saying you're going to deny me the constitutional right to travel if I do not submit to this digital thumb scanning?
[00:36:51.221 --> 00:36:56.183]  What I will tell you, today you will not receive a duplicate driver's license if you do not submit to a thumb print.
[00:36:56.243 --> 00:36:58.503]  Okay, look, I feel like I'm being raped here.
[00:36:58.783 --> 00:37:01.804]  Well, I would sit down with you for hours and try to do what I could to help you.
[00:37:02.264 --> 00:37:04.825]  Then just give me my license without digitally thumb scanning.
[00:37:04.845 --> 00:37:06.986]  I am not going to violate BPS policy.
[00:37:07.086 --> 00:37:08.206]  Is there a religious exception?
[00:37:08.366 --> 00:37:09.286]  For your exception.
[00:37:09.847 --> 00:37:10.827]  Is there a religious exception?
[00:37:13.258 --> 00:37:14.479]  Everyone must take the mark.
[00:37:14.979 --> 00:37:18.040]  A digitally enhanced mark.
[00:37:18.060 --> 00:37:21.661]  A digital tattoo.
[00:37:23.382 --> 00:37:23.882]  I'm good to go.
[00:37:23.942 --> 00:37:25.843]  Why do you need my thumbprint?
[00:37:27.143 --> 00:37:29.464]  It's part of Bill Clinton's law, isn't it?
[00:37:29.564 --> 00:37:30.665]  It's an executive order.
[00:37:31.205 --> 00:37:33.526]  It's a decree by Bill Clinton.
[00:37:33.586 --> 00:37:33.766]  NCIC.
[00:37:36.967 --> 00:37:40.391]  Yeah, and if I drive without a license, what's the penalties for driving without a license?
[00:37:40.411 --> 00:37:41.752]  You know, I don't even want to go there.
[00:37:41.953 --> 00:37:42.393]  That's right.
[00:37:42.813 --> 00:37:43.274]  You know why?
[00:37:43.314 --> 00:37:43.795]  I'm asking you.
[00:37:43.875 --> 00:37:44.816]  It doesn't pertain to anything.
[00:37:44.836 --> 00:37:46.157]  You're an officer, I'm asking you the law.
[00:37:46.718 --> 00:37:48.039]  I would be glad to sit down with the officer.
[00:37:48.059 --> 00:37:51.202]  So you're saying I'll be committing a crime by driving if I don't take your mark?
[00:37:53.305 --> 00:37:55.167]  I would be glad to do anything I can to help you, sir.
[00:37:55.187 --> 00:37:57.349]  Well, see, you're saying... I'm not against you.
[00:37:57.429 --> 00:37:57.869]  Officer Ard.
[00:37:58.920 --> 00:38:02.984]  You're sitting here, Sergeant, and telling me that you're all friendly and you're all nice.
[00:38:03.504 --> 00:38:05.126]  But I'll be pulled over and given tickets.
[00:38:05.166 --> 00:38:11.831]  If I don't pay those, I will go to jail because of my morals and my beliefs, I will not take this.
[00:38:12.372 --> 00:38:16.035]  And I'm here to tell you, I already took this in 93, and many people will say, well, you've already taken it.
[00:38:16.235 --> 00:38:17.196]  What's your problem with it?
[00:38:17.216 --> 00:38:24.082]  Because now I've figured out what this is, and I'm opposing all those others that are being herded in here like cattle to be thumb scanned like criminals.
[00:38:24.663 --> 00:38:24.823]  Yes.
[00:38:25.666 --> 00:38:26.887]  We don't even need to start there.
[00:38:26.947 --> 00:38:30.050]  If I know that you're not going to submit to a thumbprint, why waste your time?
[00:38:30.070 --> 00:38:30.310]  See?
[00:38:30.391 --> 00:38:31.051]  Right up front.
[00:38:31.532 --> 00:38:34.274]  They will drop... And people are being turned away all day here.
[00:38:34.294 --> 00:38:38.418]  So you're saying I pay my taxes, I'm raped by the IRS, which is criminal.
[00:38:38.438 --> 00:38:39.940]  You know, it's well known.
[00:38:40.180 --> 00:38:40.400]  Submit.
[00:38:40.420 --> 00:38:41.881]  He just said I must submit.
[00:38:44.525 --> 00:38:46.146]  I'm telling you, I've never been to jail.
[00:38:46.166 --> 00:38:47.987]  I don't know, what do you want me to do for you?
[00:38:48.187 --> 00:38:50.468]  I want you to give me my driver's license.
[00:38:50.629 --> 00:38:52.049]  I want my driver's license.
[00:38:52.209 --> 00:38:52.850]  I am not a criminal.
[00:38:53.010 --> 00:38:54.851]  I may become one today, but that's fine.
[00:38:55.151 --> 00:38:58.233]  You're saying you won't take me to jail at 5 if I'm still here.
[00:38:58.673 --> 00:38:59.994]  No, we're not going to take you to jail.
[00:39:00.334 --> 00:39:00.934]  Oh yeah.
[00:39:01.654 --> 00:39:04.076]  This is against the grain of the Constitution.
[00:39:04.236 --> 00:39:06.157]  Look, if I don't take the mark,
[00:39:06.821 --> 00:39:08.342]  My right to travel is taken.
[00:39:08.702 --> 00:39:11.344]  You're taking my rights and telling me that it's no big deal?
[00:39:11.785 --> 00:39:13.066]  And now you want a urine and blood test.
[00:39:13.106 --> 00:39:15.127]  Bring me the document.
[00:39:15.728 --> 00:39:17.349]  Who has the urine and blood testing document?
[00:39:17.809 --> 00:39:18.169]  I need it.
[00:39:18.429 --> 00:39:20.191]  I'm gonna pass these out to people.
[00:39:20.811 --> 00:39:23.353]  Ladies and gentlemen, the Federal Register.
[00:39:23.433 --> 00:39:24.254]  Bill Clinton.
[00:39:24.514 --> 00:39:26.435]  Urine and blood testing plan for you.
[00:39:26.735 --> 00:39:27.816]  Tell your friends about it.
[00:39:28.157 --> 00:39:29.638]  We have got to stand against this.
[00:39:29.658 --> 00:39:32.239]  The states are preparing to implement this plan.
[00:39:32.820 --> 00:39:33.741]  This is not a joke.
[00:39:33.761 --> 00:39:34.961]  This is not the entire document.
[00:39:34.981 --> 00:39:35.522]  It gets worse.
[00:39:36.377 --> 00:39:40.341]  Ladies and gentlemen, ladies and gentlemen, it's a joke to them.
[00:39:43.004 --> 00:39:44.445]  Only Coach Pinders matters.
[00:39:44.785 --> 00:39:46.927]  Only diversions like Rome, the Gladiators.
[00:39:47.368 --> 00:39:51.572]  If I don't take this, if I don't take this, will I not?
[00:39:52.415 --> 00:39:58.960]  Be penalized for not having a driver's license, by not being able to cash a check, by being given tickets that if I don't pay those tickets, I'll be taken to jail.
[00:39:59.020 --> 00:40:00.081]  I can't travel out of state.
[00:40:00.321 --> 00:40:01.582]  I can't get on board an airplane.
[00:40:02.002 --> 00:40:04.204]  And the media is talking about thumb scanning to travel.
[00:40:04.664 --> 00:40:07.546]  You're working with the foreign banks and the military-industrial complex.
[00:40:07.566 --> 00:40:08.567]  This is all their idea.
[00:40:08.807 --> 00:40:10.468]  Read the Military War College from 1968.
[00:40:10.708 --> 00:40:12.250]  They planned this!
[00:40:12.990 --> 00:40:15.332]  Just because you lay around doesn't mean it's not true!
[00:40:16.013 --> 00:40:17.394]  This is not a publicity stunt.
[00:40:17.555 --> 00:40:20.778]  I was a lot happier years ago before I got into all this garbage.
[00:40:21.058 --> 00:40:22.339]  I'm sick of sheep laying down.
[00:40:22.500 --> 00:40:23.981]  I wish you'd get up and do something.
[00:40:24.682 --> 00:40:25.583]  Makes me want to vomit!
[00:40:27.144 --> 00:40:33.010]  Our forefathers went to World War II and World War I and fought in the Civil War to end slavery and it means nothing to y'all!
[00:40:33.190 --> 00:40:35.212]  We're a bunch of yellow-bellied weaklings!
[00:40:35.873 --> 00:40:36.654]  I'm sick of it!
[00:40:37.270 --> 00:40:42.553]  I'm sick of people laying down like a bunch of jellyfish and rationalizing what's going on.
[00:40:42.813 --> 00:40:44.294]  People ought to be ashamed of themselves.
[00:40:44.374 --> 00:40:45.374]  Yes, exactly.
[00:40:49.795 --> 00:40:52.437]  Now look very carefully at Mike Cox.
[00:40:52.697 --> 00:40:56.920]  He is head public information officer for all of Texas for the DPS.
[00:40:57.381 --> 00:41:03.726]  They weren't going to arrest me, but about 15 minutes into the protest he showed up and things changed dramatically.
[00:41:03.746 --> 00:41:07.689]  He walked up, stared at me, turned, walked back to the back.
[00:41:07.729 --> 00:41:10.411]  They had a little meeting together and then they came and arrested me.
[00:41:11.258 --> 00:41:11.518]  Yeah, right.
[00:41:11.538 --> 00:41:14.081]  If you don't leave now, I will be forced to arrest you.
[00:41:14.101 --> 00:41:15.282]  Sir, I'm here to get a driver's license.
[00:41:15.342 --> 00:41:16.503]  I have never had a criminal record.
[00:41:16.543 --> 00:41:17.484]  It's time to go.
[00:41:17.524 --> 00:41:17.905]  Here I go.
[00:41:18.105 --> 00:41:18.785]  Get my stuff for me.
[00:41:32.259 --> 00:41:37.846]  How you doing mate?
[00:41:37.946 --> 00:41:39.408]  I don't know.
[00:41:39.588 --> 00:41:40.849]  Outside.
[00:41:40.909 --> 00:41:41.310]  Yes sir.
[00:41:46.355 --> 00:41:52.719]  Yeah, he's got his bike gloves on.
[00:41:52.999 --> 00:41:55.620]  I guess that makes him tough.
[00:41:55.760 --> 00:42:02.043]  I guess that makes him look like a real wealthy mercenary.
[00:42:06.846 --> 00:42:07.226]  Hey!
[00:42:07.286 --> 00:42:09.628]  Yeah, they're pushing everybody.
[00:42:09.668 --> 00:42:10.749]  They're pushing us.
[00:42:10.849 --> 00:42:12.851]  You're getting rejected here.
[00:42:12.871 --> 00:42:16.013]  I thought my tax dollars paid for this bill.
[00:42:16.134 --> 00:42:19.476]  He's got it.
[00:42:19.596 --> 00:42:21.818]  You are our workers!
[00:42:21.918 --> 00:42:23.860]  You are our workers!
[00:42:26.189 --> 00:42:30.033]  The DPS was very professional, but they did the classic bait and switch.
[00:42:30.213 --> 00:42:34.296]  They got all the troopers on one side of the building and made us think that I was coming out there.
[00:42:34.316 --> 00:42:46.888]  I hope we've painted you a picture of what's really happening here in the nation.
[00:42:47.822 --> 00:42:53.006]  I got out of jail that night with a Class C misdemeanor, and I'm taking it to court, and I'm sure I'll defeat it with a jury trial.
[00:42:53.026 --> 00:42:57.569]  It was a small price to pay, though, to bring light upon the biometric technologies.
[00:42:58.129 --> 00:43:00.471]  Well, you've seen it all during this two-hour documentary.
[00:43:00.891 --> 00:43:01.632]  You've seen the U.N.
[00:43:01.672 --> 00:43:13.861]  taking over our parks and the documents, the Chinese moving into some of our military bases, Oklahoma City, documentation of huge concentration camp facilities that have been sprouting up around the country since the early 80s and even before.
[00:43:14.341 --> 00:43:16.122]  This is America under siege.
[00:43:16.442 --> 00:43:18.583]  I'm not about to tell you what you can do to stop it.
[00:43:18.883 --> 00:43:20.804]  You've got to think for yourselves out there.
[00:43:21.084 --> 00:43:24.806]  You've got to get motivated and stop reacting and start acting.
[00:43:25.346 --> 00:43:26.226]  I'm Alex Jones.
[00:43:26.667 --> 00:43:27.687]  Thank you for watching.
[00:43:27.967 --> 00:43:29.828]  Now get out there and get motivated.
[00:43:30.128 --> 00:43:31.649]  America is under siege.
[00:43:55.205 --> 00:44:00.468]  Now you can watch the Alex Jones Show live as it happens at InfoWars.com slash show.
[00:44:00.809 --> 00:44:05.892]  You'll find links to all of our content there and a free 15-day trial for Prison Planet TV.
[00:44:06.372 --> 00:44:12.156]  More than 60 movies and documentaries all in one place at InfoWars.com slash show.
