[00:00:04.278 --> 00:00:04.538]  I think.
[00:27:15.538 --> 00:27:17.619]  The positive aspect, which would be on the bottom,
[00:27:18.032 --> 00:27:18.452]  We're good to go.
[00:27:37.113 --> 00:27:38.554]  This is subjective experience.
[00:27:38.614 --> 00:27:40.155]  That's the archetypes for programming.
[00:27:40.215 --> 00:27:40.895]  Right, absolutely.
[00:27:41.175 --> 00:27:44.417]  And you also have to synchronize yourself to stay in line with reality.
[00:27:44.697 --> 00:27:52.481]  So the objective reality or these particulars, you need a way to test it, to synchronize it, just like you synchronize your devices, right?
[00:27:53.022 --> 00:27:59.345]  So when you're dealing with objective reality and you want to get to what is the concept or what is the knowledge to be learned, use deductive logic.
[00:27:59.365 --> 00:28:04.528]  And when you want to go from the concept that you've learned and take it back to reality, use the other part of the convection current called inductive logic.
[00:28:05.157 --> 00:28:06.758]  So really, it's the war on in your mind.
[00:28:06.778 --> 00:28:08.258]  It's not a war going on out there.
[00:28:08.638 --> 00:28:17.421]  It's the fact that we don't understand ourselves and our opponents have spent a great deal of money and wealth understanding us better than we have gained knowledge of ourselves at this point.
[00:28:17.861 --> 00:28:23.163]  Now the education system plays into it because it behooves corporate society for people not to be able to synchronize.
[00:28:23.563 --> 00:28:27.765]  They want to control your ideas up here and they don't want you to use your five senses and observe down here.
[00:28:28.185 --> 00:28:31.806]  And it's through observation, identification, organization, and then communication
[00:28:32.179 --> 00:28:35.460]  That we can find valid knowledge and express it to other people as wisdom.
[00:28:35.920 --> 00:28:39.641]  So that's why they say questioning known liars is a conspiracy theory.
[00:28:39.981 --> 00:28:46.043]  That's just a fake archetype up in the universal to say don't look at your five senses.
[00:28:46.423 --> 00:28:47.284]  That's kooky.
[00:28:47.724 --> 00:28:51.105]  So basically they're trying to get people to just
[00:28:51.505 --> 00:28:56.488]  Stay in the allegory of the cave, and only believe what's projected on the wall, we're back to Plato again.
[00:28:56.628 --> 00:29:08.635]  And one of the challenges as a media producer is to create a piece of media that takes the audience through that transition, through that learning process, so that they can escape the cave, the metaphor, of being an enslaved person in their mind because they don't ask questions.
[00:29:09.095 --> 00:29:17.360]  Recently, the kids at RIT, Rochester Institute of Technology in upstate New York, had a $12,000 Kickstarter to build a three-dimensional model
[00:29:17.788 --> 00:29:18.270]  We're good to go.
[00:29:23.482 --> 00:29:25.223]  So the challenge was, build this in reality.
[00:29:25.503 --> 00:29:31.007]  And a viral video went across the internet where you can see people running up and down these Asherian steps having their minds blown.
[00:29:31.407 --> 00:29:34.009]  And I advise everyone who's watching to take a look at that.
[00:29:34.049 --> 00:29:34.489]  Look it up.
[00:29:34.569 --> 00:29:36.290]  And don't do research into how they do it.
[00:29:36.330 --> 00:29:38.692]  Just experience the psy-op as it is.
[00:29:39.112 --> 00:29:40.813]  And see if you can figure it out without looking it up.
[00:29:41.093 --> 00:29:46.116]  But what you'll see is that their project was not to create some impossible three-dimensional staircase.
[00:29:46.597 --> 00:29:48.098]  It was to sell a myth to the public.
[00:29:48.778 --> 00:29:52.180]  It was to raise money to make people believe that they were really going to do it.
[00:29:52.760 --> 00:29:54.502]  They use a vertical split screen.
[00:29:54.862 --> 00:29:56.243]  I spoiled it for everybody.
[00:29:56.283 --> 00:29:56.843]  We'll have to cut.
[00:29:56.863 --> 00:29:58.484]  No, no, just spoil it.
[00:29:59.264 --> 00:30:08.410]  They use a vertical split screen so other people can basically take their iPhone, go to this stairwell, which really exists, but it's a real stairwell that only goes, you know, one way and you can't go around in circles.
[00:30:08.710 --> 00:30:09.911]  And then they can simply edit it.
[00:30:10.251 --> 00:30:15.374]  And the phenomenon you experience is that when these kids figure out it's a myth, they don't tell you.
[00:30:15.954 --> 00:30:16.895]  They participate in it.
[00:30:17.762 --> 00:30:21.523]  And so that's the teaching of psychological warfare skills to college students.
[00:30:21.603 --> 00:30:29.265]  And that's, I'm sure that's not what their parents are paying for, but it's a priceless lesson because I was able to share this with my friends and family and they have all sorts of ideas about how it's done.
[00:30:29.405 --> 00:30:34.686]  And when I tell them it's psychological warfare, when I explain it's a myth that they're creating, they take a step back.
[00:30:34.706 --> 00:30:36.647]  And I'm like, that's just what they did on 9-11.
[00:30:36.687 --> 00:30:44.049]  It's what they do on every... And that's what they teach you about, uh, things like, uh, you know, Christmas really being Chanticlege.
[00:30:44.537 --> 00:30:46.999]  And you lie to your kids and be part of the myth.
[00:30:47.179 --> 00:30:47.459]  Right.
[00:30:47.619 --> 00:30:49.000]  And that's part of social conditioning.
[00:30:49.881 --> 00:30:55.584]  I know it's a gross topic, but there's a really great documentary on circumcision and how that brutal practice came into this country.
[00:30:55.885 --> 00:31:05.571]  And when you find out it's about breaking down the male in the family and social control, and if a father will do that to his only child or first born son, then society can really control that father to do anything, can't they?
[00:31:06.732 --> 00:31:07.252]  Absolutely.
[00:31:07.292 --> 00:31:09.814]  They can make you engage in sexual mutilation.
[00:31:10.441 --> 00:31:11.703]  Then you'll accept anything else.
[00:31:11.743 --> 00:31:16.428]  If you can let the TSA stick their hands down your pants, then you'll accept anything.
[00:31:16.608 --> 00:31:19.832]  If you let them take blood at warrantless checkpoints, you'll do anything.
[00:31:20.072 --> 00:31:20.833]  Predictive programming.
[00:31:21.594 --> 00:31:22.415]  Predictive programming.
[00:31:22.475 --> 00:31:27.021]  And so it's the use of cybernetics and technology to harness human spirits, which are
[00:31:27.719 --> 00:31:28.259]  Subjective.
[00:31:28.380 --> 00:31:29.200]  They are universals.
[00:31:29.420 --> 00:31:33.343]  They use technology in the real world to try to take away our humanity.
[00:31:33.383 --> 00:31:39.687]  They have to dehumanize other people on the other side of the world for us to say, rah, rah, send that money to buy jets and bomb them or use drones.
[00:31:40.087 --> 00:31:45.571]  And people in America have to believe that those people on the other side of the world who might not look like us are bad people.
[00:31:45.611 --> 00:31:50.875]  That they're not human beings because they want to use depleted uranium and white phosphorus and all these crazy things.
[00:31:51.255 --> 00:31:54.277]  That our tax dollars unwittingly, I mean none of us really agree to that,
[00:31:54.957 --> 00:31:56.579]  Well, that's like man-made global warming.
[00:31:56.719 --> 00:32:00.142]  Undoubtedly, some of the things we do to the Earth are hurting the Earth and us.
[00:32:00.582 --> 00:32:02.424]  But it's certainly not carbon dioxide.
[00:32:02.604 --> 00:32:09.249]  But they say, Obama, yesterday, the bad weather was because you didn't pay the UN money.
[00:32:09.269 --> 00:32:11.932]  And it's going back to the ancient myths of
[00:32:13.035 --> 00:32:18.596]  Give me the best hut, give me the best food, let me sacrifice your children, or the snake god's going to eat the moon tomorrow.
[00:32:18.956 --> 00:32:21.717]  The scientists knew that it was really an eclipse.
[00:32:21.757 --> 00:32:22.717]  They knew it came back.
[00:32:24.078 --> 00:32:33.460]  But they knew the general public didn't mark down the dates, didn't remember, so they thought the priests were magic, and now they've come back to accept world government.
[00:32:33.760 --> 00:32:35.280]  Let us charge you more for everything.
[00:32:35.320 --> 00:32:42.482]  Let us make you pay private interest, a global tax of $100 trillion over the next decade, as they're calling for at Davos.
[00:32:42.882 --> 00:32:49.189]  Or the Earth will basically die while they actually engage in things that are hurting the Earth.
[00:32:49.489 --> 00:32:52.753]  And that becomes the real delusion when you study these globalists.
[00:32:53.213 --> 00:32:57.999]  They're the ones that are actually endangering everything and they're drinking their own Kool-Aid as well.
[00:32:58.419 --> 00:33:02.764]  They're not only drinking their own Kool-Aid, but they fail to recognize the fact that they are drinking Kool-Aid.
[00:33:03.208 --> 00:33:05.929]  And, you know, the things that are going on right now are not new.
[00:33:06.009 --> 00:33:11.090]  It's just that we're at a point in history where we can afford the technology to easily share this with millions of people.
[00:33:11.530 --> 00:33:17.111]  And times in the past, you could tell a couple people and then they'll probably wipe you out, take all your stuff, and never to be heard from again because they write history.
[00:33:17.651 --> 00:33:22.713]  So you're really dealing with a well-organized opponent with a lot of office supplies that keep records back thousands of years.
[00:33:22.933 --> 00:33:24.733]  You know, we have a very short memory in this country.
[00:33:24.793 --> 00:33:29.574]  People in Europe aren't so easily controlled so much because they've been part of the system that's been controlled.
[00:33:29.614 --> 00:33:32.335]  We were groomed to think that we live in a free country.
[00:33:32.759 --> 00:33:35.360]  That has not been true for a long time, but it could be true again.
[00:33:35.880 --> 00:33:38.062]  These ideas that made America great are still here.
[00:33:38.282 --> 00:33:39.622]  They've just been conditioned out of us.
[00:33:39.642 --> 00:33:42.444]  They've bred the liberty, self-reliance, self-confidence, and freedom out of us.
[00:33:42.724 --> 00:33:45.745]  And they've taught us to externalize all these things through conspicuous consumption.
[00:33:46.185 --> 00:33:48.206]  Buy a fancy car, get respect from people.
[00:33:48.226 --> 00:33:49.987]  Have a high-paying job, get respect from people.
[00:33:50.447 --> 00:33:54.930]  Well, those are some of the things that I had trouble with when I left the corporate world, when I retired as a whistleblower.
[00:33:55.210 --> 00:33:57.991]  I've got to give up my big apartment, my Range Rover, my Porsche.
[00:33:58.311 --> 00:34:00.932]  I haven't had a car, a cell phone, a bank card in ten years.
[00:34:01.333 --> 00:34:01.993]  I'm just fine.
[00:34:02.455 --> 00:34:06.217]  The clothes I'm wearing, this jacket I bought in 1997, it's still fine.
[00:34:06.638 --> 00:34:15.183]  You have to look at world affairs and yourself and how you interact with... Well, integrity is the value, not the significance of success.
[00:34:15.243 --> 00:34:21.247]  Again, that's all just surface or universal programming instead of what real value is.
[00:34:21.707 --> 00:34:25.449]  Well, and one of the differences today with universal programming is this idea of cybernetics.
[00:34:26.050 --> 00:34:27.471]  Zbigniew Brzezinski in
[00:34:28.715 --> 00:34:32.096]  Between Two Ages, Technotronic Era, which means the post-industrial world in America.
[00:34:32.476 --> 00:34:46.161]  He says that the de-industrialization of America is planned because they had this thing called cybernetics where they could collect all this information and under the Soviet Union, it wasn't as effective because they had no computing power to process it and make profiles and predict people's behavior.
[00:34:46.521 --> 00:34:47.061]  But today,
[00:34:47.614 --> 00:35:04.363]  Everything that's going on with the NSA spying is stuff that Brzezinski called for in 1970 to say if you want to control this human livestock you have to start collecting massive amounts of information and applying and developing technological artificial intelligence to do something with that to control their attention and make sure that no one's paying attention.
[00:35:04.423 --> 00:35:10.967]  And damage us so we can be better managed which is a crime against the species and everyone and shows how degenerate these people are.
[00:35:11.467 --> 00:35:15.489]  It's not like there are lions going out eating gazelles because that's the order of things.
[00:35:15.834 --> 00:35:20.097]  They are wrecking the species to make us gazelles so they can act like lions.
[00:35:20.397 --> 00:35:26.542]  When they're not even really lions, they are people that on a mass scale are cheating themselves and everyone else.
[00:35:26.902 --> 00:35:34.687]  And that's why it's important that the fire of liberty get out there across the entire world.
[00:35:34.707 --> 00:35:37.329]  And that's why films like State of Mind are important.
[00:35:37.729 --> 00:35:40.071]  I hope you get it at infowarestore.com.
[00:35:40.091 --> 00:35:42.273]  I hope you start thinking for yourself.
[00:35:42.993 --> 00:35:44.594]  Because these people are laughing at you.
[00:35:44.754 --> 00:35:45.315]  So many
[00:35:46.991 --> 00:35:58.634]  Folks that learn about this knowledge decide to use it to manipulate people so that they can again have more empty logos of power, a bigger house, a nicer car.
[00:35:59.234 --> 00:36:04.695]  When in truth, if you have this knowledge and use it for good, to empower people, you can become monetarily successful.
[00:36:04.715 --> 00:36:11.657]  But then you realize that's only a tool or fuel to try to build a better civilization because that's the real continuum we're part of
[00:36:12.057 --> 00:36:16.581]  is trying to be a healthy species in the future, not one run by a bunch of crazy technocrats.
[00:36:17.081 --> 00:36:25.969]  And so I just hope that everybody out there understands that I've been approached many times off record, but also sometimes on record, and they say, look, public scum, you're smart, you see it, join us.
[00:36:26.009 --> 00:36:32.734]  That's what they tell a lot of these people, and then on the ego they go, oh, I can be part of the club, and it's all just a sick, narcissistic joke, ladies and gentlemen.
[00:36:33.755 --> 00:36:39.860]  The people in the greatest depths of the Matrix are those that think they're going to manage and control all of this.
[00:36:40.433 --> 00:36:44.394]  And so that's the point I want to make to you out there is that this knowledge is a fact.
[00:36:44.534 --> 00:36:46.514]  What's going on with the New World Order is a spoken fact.
[00:36:46.694 --> 00:36:48.035]  They write books like Brzezinski.
[00:36:48.055 --> 00:36:54.616]  I've read a couple of his books where he brags about all this evil and admits they run the organized crime and admits they are managing everything.
[00:36:55.136 --> 00:36:58.997]  And you've got to understand that Rothkopf writes and talks about this.
[00:36:59.437 --> 00:37:05.359]  All their insiders think you're so stupid they write books just for themselves to read it.
[00:37:05.379 --> 00:37:06.899]  Kind of like Carol Quigley wrote
[00:37:07.079 --> 00:37:09.540]  And then if you look at who attacks you, Rachel Maddow is a Rhodes Scholar.
[00:37:09.560 --> 00:37:11.841]  MSNBC is owned by GE and they produce nuclear weapons.
[00:37:12.001 --> 00:37:14.001]  They're every part of the New World Order.
[00:37:14.021 --> 00:37:17.643]  So when a Rhodes Scholar is attacking you on a regular basis, I'd say you're successful.
[00:37:34.178 --> 00:37:41.105]  Well, you know that she likes to play the part of an anti-tyrant person when Bush was in, but you notice that Naomi Wolf has come out against Snowden.
[00:37:41.406 --> 00:37:43.348]  I feel like he might be a double agent.
[00:37:43.368 --> 00:37:44.529]  Naomi Wolf is a Rhodes Scholar as well.
[00:37:44.569 --> 00:37:45.510]  I know, that's why I brought her up.
[00:37:47.679 --> 00:37:49.521]  And it's regardless of who Snowden really is.
[00:37:49.981 --> 00:37:52.763]  He didn't give out missile secrets or aircraft carrier speeds.
[00:37:53.024 --> 00:37:59.569]  He said what we already knew, but just said that, and now they're talking about wanting him dead and saying arrest him.
[00:37:59.829 --> 00:38:04.193]  And then all these people are saying he might be an agent or something because the media is spinning it.
[00:38:04.213 --> 00:38:05.114]  They're going to do that anyways.
[00:38:05.674 --> 00:38:07.296]  Justice be done, may the heavens fall.
[00:38:07.336 --> 00:38:13.321]  But you can see all these people who just think they're smarter than us trying to manage us.
[00:38:13.911 --> 00:38:15.032]  They're intellectually bankrupt.
[00:38:15.232 --> 00:38:16.713]  That's the most important point to take away.
[00:38:17.053 --> 00:38:20.276]  Review anything, the attack pieces that corporate media does on Alex.
[00:38:20.516 --> 00:38:25.280]  They can never address the reasonable points that are being made, the legitimate documents that are out there.
[00:38:25.300 --> 00:38:31.324]  They always have to go after something and go get some video of him from 10 years ago, make it look like he's in this little tiny studio.
[00:38:31.684 --> 00:38:36.128]  You know, they do not give him respect as they should because they know it's a threat.
[00:38:36.948 --> 00:38:41.090]  Well, she lies and says that I'm saying there's WASP under the U.N.
[00:38:41.570 --> 00:38:45.732]  or that Obama sent the tornado when a lady said, are there weather weapons?
[00:38:45.752 --> 00:38:46.592]  And I said, of course there are.
[00:38:46.972 --> 00:38:48.173]  I don't think this is a weather weapon.
[00:38:48.453 --> 00:38:50.293]  That turns into, I said Obama did it.
[00:38:50.593 --> 00:38:51.814]  But that's desperateness.
[00:38:52.294 --> 00:38:53.375]  I mean, they are desperate.
[00:38:54.255 --> 00:38:56.936]  And if anyone wants to look it up, weather weapons, December 10th,
[00:38:57.841 --> 00:39:00.982]  1976, there's a United Nations treaty against weather weapons.
[00:39:01.062 --> 00:39:03.462]  Weather modification banned in that treaty.
[00:39:03.522 --> 00:39:05.443]  So the United Nations knows it exists.
[00:39:05.563 --> 00:39:06.163]  We should too.
[00:39:06.243 --> 00:39:07.823]  It was a giant geoengineering program.
[00:39:07.863 --> 00:39:10.384]  But again, state of mind, support, free open film.
[00:39:10.784 --> 00:39:11.984]  Get this out to everybody.
[00:39:12.144 --> 00:39:14.365]  And regardless, watch it on the 17th.
[00:39:14.765 --> 00:39:16.805]  And then later it's going to be on YouTube.
[00:39:17.685 --> 00:39:20.046]  And understand this is a gift for all of our future.
[00:39:20.366 --> 00:39:22.166]  So again, Alex Jones signing off.
[00:39:22.206 --> 00:39:24.547]  Here with the great folks from Free Minds Films.
[00:39:24.927 --> 00:39:31.177]  Now get out there and take on the New World Order because there is a war on for your mind and knowing about it is half the battle.
[00:39:39.821 --> 00:39:43.105]  Well, we're going to end our news tonight with two positive stories.
[00:39:43.265 --> 00:39:51.454]  You may recall that Hobby Lobby was being pressured by the Obama administration into providing abortion health care for its employees.
[00:39:52.075 --> 00:39:57.261]  They refused on religious grounds, and the government came against them with $1.3 million per day fines.
[00:40:00.965 --> 00:40:04.909]  Now, they had a victory in court today in a story from the New American.
[00:40:04.929 --> 00:40:09.874]  It says, Hobby Lobby wins reprieve in battle against contraceptive mandate.
[00:40:10.655 --> 00:40:23.347]  On June 27th, the Tenth Circuit Court of Appeals in Denver ruled that the Christian owners of Hobby Lobby and Mardel had sufficiently demonstrated that they would likely prevail in proving that their religious freedoms would be compromised if they were forced to obey the mandate.
[00:40:24.124 --> 00:40:32.612]  The ruling reversed a lower court's refusal to provide a preliminary injunction blocking enforcement of the mandate while the Hobby Lobby case proceeds in court.
[00:40:33.512 --> 00:40:45.603]  CEO David Green explained that, quote, by being required to make a choice between sacrificing our faith or paying millions of dollars in fines, we essentially must choose which poison pill to swallow.
[00:40:46.424 --> 00:40:50.047]  We simply cannot abandon our religious beliefs to comply with this mandate.
[00:40:50.808 --> 00:41:06.611]  Now this latest court ruling means that while the case proceeds Hobby Lobby and Mardel will not be subject to the estimated 1.3 million dollars per day in fines that would have been imposed on them as of July 1st for their refusal to obey the mandate.
[00:41:07.331 --> 00:41:19.093]  The companies founded by Green and Family as biblically based businesses have combined a total of some 14,000 full-time employees eligible for company provided health insurance.
[00:41:20.148 --> 00:41:26.941]  You have to understand that to the Obama administration, to the socialists who are trying to saddle us with these kind of mandates,
[00:41:27.771 --> 00:41:38.820]  It's worth these 14,000 employees losing their job, putting this business out of business, so they can dictate the terms of health care being provided.
[00:41:39.801 --> 00:41:46.307]  Absolutely amazing, but nothing matters to them more than their ability to dictate terms to people.
[00:41:46.747 --> 00:41:52.072]  It truly is the heart of a dictator, and they do not care about people's lives or about the economy.
[00:41:53.322 --> 00:41:56.688]  We should have other exemptions, not just for religious exemptions.
[00:41:57.469 --> 00:42:00.594]  No one should be forced to have mandated health care.
[00:42:01.115 --> 00:42:05.923]  That is something that the government clearly does not have the authority to do under the Constitution.
[00:42:07.315 --> 00:42:12.256]  Well, we also have another interesting victory here, or potential victory.
[00:42:12.536 --> 00:42:13.856]  At least they're moving in the right way.
[00:42:14.537 --> 00:42:20.378]  We have a Tea Party freshman that is putting the DC speed cameras in the Crosshairs Report's roll call.
[00:42:20.758 --> 00:42:24.379]  Now, of course, this isn't something that has happened yet, and he only has two co-sponsors.
[00:42:25.039 --> 00:42:30.340]  But listen to what, it's kind of a snarky article here from David Hawkins, but it's kind of interesting.
[00:42:30.380 --> 00:42:30.680]  He says,
[00:42:31.420 --> 00:42:36.402]  House Republicans have shown their interest in micromanaging the municipal affairs of Washington, D.C.
[00:42:36.422 --> 00:42:37.002]  time and again.
[00:42:37.402 --> 00:42:46.485]  He says usually it's social experiments, things like charter schools, gun control, abortion rights, medical marijuana, needle exchange programs for drug addicts.
[00:42:47.025 --> 00:42:58.609]  But this time, Representative Carrie Bentivoglio, a conservative freshman from outer Detroit suburbs, is trying to stop traffic speed cameras.
[00:42:59.522 --> 00:43:07.166]  Now he says, at first blush, seeking a federal rewrite of one local traffic ordinance would seem about the farthest thing one would imagine from a small government conservatism.
[00:43:07.806 --> 00:43:08.386]  Why would that be?
[00:43:08.446 --> 00:43:13.169]  Why wouldn't small government want to stop these kinds of speed tickets?
[00:43:14.275 --> 00:43:20.017]  Well, I don't know why he thinks that would be a contradiction, but it is not something that you would expect from Republicans, okay?
[00:43:20.057 --> 00:43:24.979]  Maybe Republicans don't really want small government, but Libertarians do.
[00:43:25.079 --> 00:43:26.620]  And that was the interesting thing about this.
[00:43:26.680 --> 00:43:33.222]  He says that this is representative of a Libertarian streak that is showing up in the House Republican Conference.
[00:43:34.861 --> 00:43:47.332]  So as these members say, the cameras are a pernicious Big Brother intrusion into everyday life that could lead to improper government snooping into our lives and already guarantee a lack of due process for motorists.
[00:43:48.362 --> 00:43:51.944]  And there has been legislation to restrict their use enacted in a dozen states.
[00:43:51.984 --> 00:43:59.148]  He also points out that he's got two co-sponsors, Steve Stockman of Texas and David Schweikert of Arizona.
[00:43:59.929 --> 00:44:01.449]  Well, hats off to those three.
[00:44:01.489 --> 00:44:04.211]  I guess as the Australians would say, good on you.
[00:44:04.371 --> 00:44:07.733]  We really appreciate them taking a look at an issue like that.
[00:44:07.833 --> 00:44:09.394]  It is not a trivial issue.
[00:44:09.454 --> 00:44:10.815]  It is not micromanaging.
[00:44:11.275 --> 00:44:12.916]  It is something we should all be concerned about.
[00:44:14.104 --> 00:44:15.365]  We'll stay tuned right after the break.
[00:44:15.525 --> 00:44:23.948]  We have that interview we talked about with Mike Zullo, talking about Obama's birth certificate and how he's trying to cover up his background.
[00:44:24.168 --> 00:44:24.668]  Stay tuned.
[00:44:29.590 --> 00:44:34.132]  Now you can watch the InfoWars Nightly News streaming live as it happens for free.
[00:44:34.633 --> 00:44:37.834]  Check it out at InfoWars.com forward slash show.
[00:44:44.952 --> 00:44:47.714]  Johnny Appleseed was born during the Revolutionary War.
[00:44:47.774 --> 00:44:48.855]  He's not just a legend.
[00:44:49.275 --> 00:44:55.760]  And in more than five states, he introduced apples that had not even been grown in the colonies.
[00:44:56.401 --> 00:45:04.227]  Later, the seeds from plants he planted and cultivated, and some of the varieties he developed, spread across the United States.
[00:45:04.847 --> 00:45:16.657]  And it was Johnny Appleseed teaching the colonists, and then the new Americans after we won independence, the love of planting fruit trees that introduced that idea to North America.
[00:45:17.377 --> 00:45:33.350]  Ladies and gentlemen, it is a revolutionary act to unplug from the television, to unplug from the computer, and all the globalist propaganda, and to go out in your backyard, or your front yard, or planters at your apartment, or on the roof of the building where you live, and to plant a garden.
[00:45:33.610 --> 00:45:54.424]  Become the Johnny Appleseed of your community with seeds from the InfoWars Seed Center at InfoWarsStore.com The simple act of planting fruits and vegetables and then tending them and taking care of them and then sharing them with friends and family is a revolutionary act against tyranny.
[00:45:54.724 --> 00:46:00.388]  The globalists first and foremost do not want us to be self-sufficient.
[00:46:00.848 --> 00:46:03.250]  The crony anti-free market capitalist
[00:46:03.590 --> 00:46:08.872]  The fascists are using socialism and collectivism to shut down societies.
[00:46:09.432 --> 00:46:21.697]  Stalin in Poland and in Ukraine and other areas starved on record more than 10 million people over five years by not letting them grow their own crops and collectivizing them.
[00:46:22.138 --> 00:46:27.520]  Mao killed between 65 million and 80 plus million people doing the same thing.
[00:46:28.180 --> 00:46:30.322]  The UN says they will use food as a weapon.
[00:46:30.502 --> 00:46:33.644]  They use genetic evil to attack the earth.
[00:46:34.145 --> 00:46:44.753]  And major GMO companies have been caught going into growth belts around the world, even where GMO is illegal, and planting seeds everywhere to infect the genetics of the original crops.
[00:46:45.193 --> 00:46:50.638]  Almost all of the thousands of varieties of Mexican corn has been infected.
[00:46:51.997 --> 00:46:54.319]  They are in a genetic war against everyone.
[00:46:54.739 --> 00:47:04.267]  That's why we have to get these seeds and not just plant them on our own gardens, and not just give them as gifts to friends and family to plant spring and summer and fall gardens.
[00:47:04.828 --> 00:47:11.374]  I'm calling on you to go out into the green belts, to go out into the areas and plant secret gardens.
[00:47:12.114 --> 00:47:21.978]  No, not of marijuana, but of the hundreds and hundreds of incredible high-quality vegetables and herbs and fruit plants that are here.
[00:47:22.558 --> 00:47:24.639]  Lemons and oranges, the list goes on and on.
[00:47:24.939 --> 00:47:29.521]  They will grow, plum trees, grape trees, they will grow almost everywhere in the U.S.
[00:47:29.941 --> 00:47:35.864]  We can literally, not just buying these products from Infowarsstore.com, but from wherever you get them.
[00:47:36.304 --> 00:47:41.108]  This aggressive program literally just came to me one morning when I woke up about 4 a.m.
[00:47:41.428 --> 00:47:49.674]  realizing that we've got a counter of their genetic war against us with original real crops developed over eons on this planet.
[00:47:50.254 --> 00:47:52.115]  We have the lowest prices.
[00:47:52.155 --> 00:47:59.561]  We bought it in the biggest bulk that some of these companies have ever seen to ship this directly to you from the Infowars Command Center.
[00:47:59.961 --> 00:48:00.982]  We stand for life.
[00:48:01.562 --> 00:48:02.542]  We stand for liberty.
[00:48:02.582 --> 00:48:04.143]  We stand for self-sufficiency.
[00:48:04.423 --> 00:48:12.166]  Go to InfowarsStore.com, click on the Seed Center, and as of taping this, we have the seven top respected brands.
[00:48:12.446 --> 00:48:20.250]  We intend to continue to do research and find other companies, other specialties, other varieties to really take action.
[00:48:20.650 --> 00:48:26.732]  The Infowars Store Seed Center has the largest online selection of heirloom non-GMO seeds.
[00:48:27.032 --> 00:48:30.594]  Check out these products from our newest supplier, Heirloom Organics.
[00:48:30.854 --> 00:48:33.356]  The Medicine Garden, for a natural remedy.
[00:48:33.616 --> 00:48:38.299]  The Tea Garden, that contains every important tea herb you can grow.
[00:48:38.319 --> 00:48:40.480]  Fruit Lovers, with 12 varieties.
[00:48:40.780 --> 00:48:44.283]  And the Tobacco Pack, additive and pesticide free.
[00:48:44.683 --> 00:48:49.846]  Join the gardening revolution today, at InfowarsStore.com.
[00:48:50.527 --> 00:48:52.768]  This is a revolutionary action we're asking you to take.
[00:48:53.609 --> 00:48:55.210]  Plant seeds everywhere today.
[00:48:55.670 --> 00:48:56.170]  Nurture them.
[00:48:57.151 --> 00:49:00.056]  Bring them to fruit and pass on the knowledge to others.
[00:49:00.496 --> 00:49:01.478]  Become human again.
[00:49:02.039 --> 00:49:04.022]  Discover your roots in the soil.
[00:49:04.683 --> 00:49:08.509]  And remember, the revolution against tyranny is growing.
[00:49:18.697 --> 00:49:22.038]  Well, we know that President Obama wants background checks for all gun owners.
[00:49:22.158 --> 00:49:26.919]  And as we mentioned earlier in the program, the government now wants background checks before you get a job.
[00:49:27.559 --> 00:49:30.980]  But there's one background they don't want to check, and that's President Obama's.
[00:49:31.561 --> 00:49:36.162]  And we have with us today a lead investigator into President Obama's background.
[00:49:36.202 --> 00:49:37.342]  We have Mike Zullo.
[00:49:37.782 --> 00:49:41.763]  He is a lead investigator for Sheriff Arpaio's Cold Case Posse.
[00:49:42.204 --> 00:49:46.365]  And they have some new developments in looking at President Obama's birth certificate.
[00:49:46.705 --> 00:49:47.185]  Mike, welcome.
[00:49:47.970 --> 00:49:49.173]  Hey, thank you for having me today.
[00:49:49.533 --> 00:49:52.820]  Now, you've got a lot of experience as an investigator in New Jersey.
[00:49:52.860 --> 00:49:57.730]  Tell us a little bit about your background before we get into looking at Obama's background, his documents.
[00:49:58.499 --> 00:50:01.301]  I'm a former New Jersey police officer, police detective.
[00:50:01.502 --> 00:50:04.124]  I'm a New Jersey police certified investigator.
[00:50:04.684 --> 00:50:11.310]  I've been trained in fingerprint identification, narcotics investigation, domestic violence investigation.
[00:50:11.330 --> 00:50:16.954]  I was trained in surveillance techniques and counter surveillance techniques.
[00:50:18.415 --> 00:50:29.008]  I've been MCSO, Maricopa County Sheriff's Office, trained in investigation and interview techniques, high-risk criminal detection, and felony apprehension.
[00:50:29.588 --> 00:50:36.016]  I have received AZPOST certified training in both homicide investigation and cold case homicide investigation.
[00:50:36.036 --> 00:50:37.898]  I am currently the commander of
[00:50:38.058 --> 00:50:39.979]  Now, you went to Hawaii as part of this investigation, is that correct?
[00:50:39.999 --> 00:50:42.061]  And looked at, tried to get some original documents.
[00:50:42.101 --> 00:50:43.462]  Tell us a little bit about that.
[00:50:58.115 --> 00:50:59.096]  Actually went there twice.
[00:50:59.396 --> 00:51:02.799]  We did go there the very first time to interview Mr. Alvin Onaka.
[00:51:02.839 --> 00:51:04.841]  He's a state registrar from the state of Hawaii.
[00:51:05.421 --> 00:51:13.888]  On the bottom of that PDF image, Mr. Onaka's signature appears with a certification stamp certifying the authenticity of that PDF image.
[00:51:15.129 --> 00:51:19.633]  Much to our surprise, Mr. Onaka refused to interview with us.
[00:51:20.534 --> 00:51:22.675]  He actually said that he doesn't take an interview with the public.
[00:51:23.756 --> 00:51:32.243]  Subsequent to that, we persisted and instructed his staff that we were the police, not just the general public, and that we needed to speak to someone.
