[00:00:03.021 --> 00:00:05.045]  You're listening to GCN.
[00:42:45.398 --> 00:42:47.639]  We can't turn humanity over to these people!
[00:42:48.439 --> 00:42:50.621]  And it's going to be art that's going to defeat them.
[00:42:50.981 --> 00:42:53.723]  They've used our money against us, but their media is dying.
[00:42:54.404 --> 00:42:55.344]  Their art is dying.
[00:42:55.364 --> 00:42:57.066]  Their propaganda system is dying.
[00:42:58.367 --> 00:43:00.388]  People won't go see their filth anymore.
[00:43:00.848 --> 00:43:04.972]  People won't... The Bible Show gets 14 million viewers.
[00:43:04.992 --> 00:43:07.293]  The other top show on that channel gets 2 million.
[00:43:08.134 --> 00:43:12.477]  And Hollywood tries to get it shut down, but their own people go, look, they want something wholesome.
[00:43:13.918 --> 00:43:15.820]  And it's the same thing with this show.
[00:43:17.616 --> 00:43:19.077]  People want goodness.
[00:43:19.117 --> 00:43:20.118]  They want success.
[00:43:20.178 --> 00:43:21.159]  They want stability.
[00:43:21.379 --> 00:43:22.260]  They want freedom.
[00:43:22.440 --> 00:43:23.340]  They want decency.
[00:43:23.380 --> 00:43:24.822]  They don't want their children corrupted.
[00:43:25.042 --> 00:43:28.405]  They want their children to be innocent and grow up and make their own decisions about the world.
[00:43:28.765 --> 00:43:32.368]  Not have a bunch of perverts in the New World Order try to mess up their minds.
[00:43:34.195 --> 00:43:37.297]  So I'm committed to this fight, all the way.
[00:43:37.317 --> 00:43:43.581]  I told you a year ago, we ran that promo ad for a year, that I'm taking InfoWars to the next level, but I need your help.
[00:43:44.121 --> 00:43:45.923]  We can't do this without your help.
[00:43:46.323 --> 00:43:52.927]  And you stood beside us, and behind us, and in front of us, and you empowered us financially, but also by word of mouth.
[00:43:53.187 --> 00:43:56.830]  It doesn't matter if you have no money, and are listening to us on an old shortwave radio.
[00:43:57.904 --> 00:44:04.910]  You could spread the word about the broadcast to get people to tune in and wake up and then also support us, and that's how it works.
[00:44:04.950 --> 00:44:09.573]  You've got your heart, you've got your lungs, you've got your red blood, you've got your mind.
[00:44:10.214 --> 00:44:15.158]  So, people out there, you can buy, literally we sell them at cost, as a service.
[00:44:15.438 --> 00:44:21.543]  Incredible shortwave radios, from 25 bucks up to 200 bucks, solar powered, you name it, InfoWarsTore.com.
[00:44:21.883 --> 00:44:26.187]  The best water filters, I go out and research it, find the best, InfoWarsTore.com.
[00:44:28.872 --> 00:44:32.195]  Our local AM and FM affiliates.
[00:44:33.215 --> 00:44:34.136]  Support them.
[00:44:34.677 --> 00:44:36.358]  Buy from their sponsors.
[00:44:37.379 --> 00:44:38.560]  Become a sponsor.
[00:44:38.600 --> 00:44:40.581]  Put your money where your mouth is.
[00:44:40.921 --> 00:44:43.644]  The fight for human liberty is now!
[00:44:44.758 --> 00:44:45.779]  Get the July issue.
[00:44:45.819 --> 00:44:48.940]  We had 30,000 extra printed up, but we're almost out of those.
[00:44:49.000 --> 00:44:51.602]  It's got 10 bumper stickers in the July issue.
[00:44:51.642 --> 00:44:54.564]  Sign up, buy them in bulk at cost, or get a yearly subscription.
[00:44:54.584 --> 00:44:55.544]  That's also at cost.
[00:44:55.964 --> 00:45:03.729]  So you get the six medium size and four big stickers that say, America has been occupied by globalist forces.
[00:45:03.869 --> 00:45:05.570]  I mean, this is what's going on.
[00:45:08.038 --> 00:45:14.643]  And go to InfoWars.com forward slash Paul and get all of those amazing videos, whatever touches you the most.
[00:45:15.324 --> 00:45:32.297]  That is a pure goodness we've done, that you've done supporting us so I could have a $115,000 contest to bring in all these incredible filmmakers as really a financial sacrifice to liberty and to the art of freedom.
[00:45:33.527 --> 00:45:34.828]  Art, the culture of freedom.
[00:45:35.288 --> 00:45:36.028]  Create art.
[00:45:36.088 --> 00:45:37.589]  That's how you defeat the New World Order.
[00:45:38.049 --> 00:45:42.931]  That's why we showcase artists every month in the magazine and artists every day on the site.
[00:45:42.951 --> 00:45:45.272]  That's why I have an art department of five people here.
[00:45:45.292 --> 00:45:49.293]  I mean, that's bigger than what some of the other big talk show hosts would even dream of having.
[00:45:49.573 --> 00:45:56.376]  Because it's a commitment not to a trophy wife and a $25 million jet and the biggest house at the end of the street.
[00:45:56.656 --> 00:46:00.618]  It is a commitment to making history and crushing the New World Order.
[00:46:01.238 --> 00:46:05.800]  It is a commitment to going all the way, whether we beat them, back them off, or whether they kill me!
[00:46:06.180 --> 00:46:12.742]  I am committed, and I have sworn on the altar of God, eternal resistance over every form of tyranny over the mind of men.
[00:46:14.023 --> 00:46:16.444]  I didn't mean to go off into that jag right there.
[00:46:17.484 --> 00:46:19.025]  It's just that we're making history.
[00:46:20.345 --> 00:46:26.568]  As ragtag and as obnoxious as I am, I've got guts, and the intellect God gave me, and that's enough.
[00:46:27.455 --> 00:46:29.236]  And I know you're smarter than me out there.
[00:46:29.336 --> 00:46:31.116]  I know you're more eloquent than me out there.
[00:46:31.396 --> 00:46:33.217]  I know you're stronger than me out there.
[00:46:33.577 --> 00:46:35.738]  I know you can do things better than I'm doing it.
[00:46:36.058 --> 00:46:36.918]  So show me!
[00:46:37.758 --> 00:46:38.919]  Show me what you can do!
[00:46:39.339 --> 00:46:40.979]  Just like when I had the reporter contest.
[00:46:41.360 --> 00:46:44.240]  Show me who can be the next Alex Jones and beyond.
[00:46:44.681 --> 00:46:45.181]  Show me!
[00:46:45.541 --> 00:46:46.001]  I'm here!
[00:46:46.301 --> 00:46:46.741]  I'm ready!
[00:46:47.021 --> 00:46:47.682]  I'm all in!
[00:46:47.982 --> 00:46:48.582]  I'm committed!
[00:46:50.367 --> 00:46:50.907]  Show me!
[00:46:51.667 --> 00:46:54.308]  Show me what you can do, and you did it with this contest.
[00:46:54.328 --> 00:46:56.449]  600 plus entries that passed the grade.
[00:46:56.909 --> 00:46:58.329]  All of you did an incredible job.
[00:46:58.749 --> 00:46:59.570]  All of you are winners.
[00:47:00.010 --> 00:47:01.010]  All of you are saluted.
[00:47:01.450 --> 00:47:07.092]  All of you have taken your first step into a wider world, and now it's time to make more films and to resist.
[00:47:07.492 --> 00:47:09.552]  Even if you don't win, you can show people the film you made.
[00:47:09.953 --> 00:47:11.253]  You can get into film school with that.
[00:47:12.466 --> 00:47:12.886]  Anything!
[00:47:13.567 --> 00:47:15.888]  The only way you fail is not taking action.
[00:47:16.088 --> 00:47:19.150]  The only way you fail is not taking on the globalists.
[00:47:19.551 --> 00:47:20.551]  I'm going to open the phones up.
[00:47:20.611 --> 00:47:20.791]  It's 800-259-9231-800.
[00:47:25.578 --> 00:47:27.980]  Two-five-nine-ninety-two-thirty-one.
[00:47:28.560 --> 00:47:29.421]  Wide open phones.
[00:47:29.481 --> 00:47:30.322]  Long-time callers.
[00:47:30.342 --> 00:47:30.862]  First time.
[00:47:31.202 --> 00:47:31.542]  Whatever.
[00:47:31.923 --> 00:47:33.324]  People agree, disagree, whatever.
[00:47:33.344 --> 00:47:33.784]  Eight-hundred.
[00:47:34.044 --> 00:47:35.726]  Two-five-nine-nine-two-three-one.
[00:47:36.046 --> 00:47:47.615]  But what America always had for all our evils, what made us the meanest, toughest, trailblazingest, inventors, swashbuckling, you name it, the whole world marveled at America.
[00:47:47.895 --> 00:47:48.635]  And you know why?
[00:47:48.655 --> 00:47:49.376]  Because we had a
[00:47:49.756 --> 00:47:51.818]  Fighting spirit, ladies and gentlemen!
[00:47:52.218 --> 00:47:57.982]  And a spirit of independence that wasn't going to be pushed around and wasn't going to back off for nobody!
[00:47:58.242 --> 00:48:02.506]  We were going to stand up and win and build a civilization or die trying!
[00:48:04.727 --> 00:48:06.369]  And I want to see that spirit again.
[00:48:06.449 --> 00:48:08.350]  I see the executive type man.
[00:48:08.390 --> 00:48:09.231]  You can always tell him.
[00:48:10.345 --> 00:48:12.466]  At the gym, or on the streets, or wherever.
[00:48:12.486 --> 00:48:17.007]  And I can say, when some guy's done getting on his mountain bike, so you're an executive, you're a manager.
[00:48:17.187 --> 00:48:20.328]  Yeah, I manage 70 people at local silicon company.
[00:48:20.568 --> 00:48:21.128]  How do you know?
[00:48:21.508 --> 00:48:26.150]  I can just tell by your bearing, the focus in your eyes, all of it, that you're somebody thinking about a lot of stuff.
[00:48:26.170 --> 00:48:26.710]  I can tell!
[00:48:26.990 --> 00:48:27.750]  You're in charge!
[00:48:28.110 --> 00:48:29.110]  America needs you!
[00:48:29.331 --> 00:48:30.211]  The world needs you!
[00:48:30.451 --> 00:48:31.671]  Yeah, I know who you are, Jones.
[00:48:31.871 --> 00:48:32.892]  You're not going to help the public.
[00:48:33.132 --> 00:48:34.152]  They want to be slaves.
[00:48:34.412 --> 00:48:36.213]  That's what all these guys always tell me.
[00:48:36.613 --> 00:48:37.333]  Billionaires.
[00:48:38.453 --> 00:48:39.734]  I mean, you name it, folks.
[00:48:39.794 --> 00:48:42.937]  I've had dinner with billionaires, defense contractor company owners.
[00:48:43.597 --> 00:48:44.598]  You name it over the years.
[00:48:44.898 --> 00:48:47.120]  And they're always just, well, the proletariat.
[00:48:47.380 --> 00:48:49.261]  The general public are too big of slaves.
[00:48:49.582 --> 00:48:50.582]  They don't want to be helped.
[00:48:50.943 --> 00:48:53.304]  And, you know, I just try to work on the inside.
[00:48:53.344 --> 00:48:54.245]  But even that's bad.
[00:48:54.505 --> 00:48:55.746]  And it's even cutthroat there.
[00:48:55.966 --> 00:48:59.929]  And even the establishment people are all getting armored redoubts and don't trust each other.
[00:49:00.290 --> 00:49:00.770]  Exactly.
[00:49:01.070 --> 00:49:09.133]  Why did the New World Order think you're going to build this nightmare system to dominate humanity and play God and that it wasn't going to bite you in the butt?
[00:49:09.833 --> 00:49:15.116]  You're going to put Skynet in charge and drone robots and all this stuff and that it's not going to be taken over?
[00:49:15.396 --> 00:49:16.856]  Or it's not going to be used against you?
[00:49:17.196 --> 00:49:19.577]  You people are building your own destruction.
[00:49:21.138 --> 00:49:23.119]  You are building your own incinerator.
[00:49:24.199 --> 00:49:28.701]  You are building your own technocratic system when you're looking for eternal life.
[00:49:30.097 --> 00:49:33.279]  Through the cybernetic interfaces, you're gambling everything.
[00:49:33.419 --> 00:49:34.899]  You believe you're going to attain this.
[00:49:34.959 --> 00:49:36.240]  I mean, let's say maybe you can.
[00:49:36.260 --> 00:49:39.902]  A lot of people will disagree with you, but let's just say it's possible.
[00:49:40.182 --> 00:49:44.484]  You're gambling all of human civilization and everything in a mad rush.
[00:49:44.684 --> 00:49:52.328]  Open air, GMO, genetic pharmacological crops, nanotech, cyber interfaces, the whole world you're using as a giant experiment.
[00:49:52.768 --> 00:49:56.650]  Out of it, using the public to experiment on with all these vaccines on record.
[00:49:58.183 --> 00:50:01.065]  That's why they have the police doing checkpoints, taking blood without warrants now.
[00:50:01.306 --> 00:50:08.872]  The real reason is it goes to the Department of Defense to see what their bioweapon programs are doing to find molecular cures for themselves.
[00:50:08.972 --> 00:50:10.813]  I mean, we are all lab rats!
[00:50:11.314 --> 00:50:14.236]  Everybody that works for the system, you're under attack!
[00:50:14.736 --> 00:50:16.398]  Don't you get it, executives?
[00:50:18.279 --> 00:50:23.163]  You know, the worst are people that make a million dollars a year and think they're ultra-rich and think they're part of the establishment.
[00:50:23.183 --> 00:50:23.864]  You're nobody.
[00:50:25.600 --> 00:50:34.886]  I've talked to a lot of famous people off record, billionaires, heads of movie companies, you name it, and they're scared and they know what they're running with at the top, folks, okay?
[00:50:36.727 --> 00:50:38.408]  They know what they're running with at the top.
[00:50:39.468 --> 00:50:41.850]  They know it's competition between a bunch of top devils.
[00:50:43.071 --> 00:50:46.613]  And they got where they were because of smarts, but now the devils don't like them there.
[00:50:47.441 --> 00:50:59.067]  The devil comes and says, you put your money into a eugenics program like Bill and Melinda Gates, and everybody else before you, and this Rockefeller program set up with the head of IBM, Dr. Thomas Watson, or we're going to shut you down and put you in prison.
[00:51:00.168 --> 00:51:01.108]  Now, you join right now.
[00:51:02.049 --> 00:51:05.331]  And even if they know you're not evil, they give your butt cancer.
[00:51:07.352 --> 00:51:07.852]  We'll be right back.
[00:51:10.239 --> 00:51:15.102]  There are those curious about bitcoins and those using and making money with bitcoins.
[00:51:15.582 --> 00:51:16.783]  What are bitcoins?
[00:51:17.223 --> 00:51:23.306]  A bitcoin is the first decentralized currency that can be easily transferred from person to person over the internet.
[00:51:23.706 --> 00:51:25.107]  No bank needed.
[00:51:25.507 --> 00:51:30.789]  This means lower fees and accounts can never be frozen, limited or closed.
[00:51:31.189 --> 00:51:33.010]  You are in control of your money.
[00:51:33.470 --> 00:51:34.250]  And the best part?
[00:51:34.631 --> 00:51:37.852]  You can start earning and making money with Bitcoins right away.
[00:51:38.252 --> 00:51:45.635]  No computer or expertise is required to earn money with Bitcoins and a growing number of merchants now accept Bitcoins.
[00:51:46.095 --> 00:51:49.817]  Plus, they're easily exchanged for dollars, euros, and more.
[00:51:50.137 --> 00:52:01.644]  Learn more about the easiest, cheapest, most profitable way to enter the Bitcoin market and get paid every two weeks by one of the fastest growing Bitcoin miners in the world at cloudhashing.com.
[00:52:02.144 --> 00:52:04.985]  Just like it sounds, cloudhashing.com.
[00:52:05.386 --> 00:52:07.307]  That's cloudhashing.com.
[00:52:07.727 --> 00:52:09.248]  We mine your business.
[00:52:10.185 --> 00:52:12.926]  Protecting your home with a security system is a must.
[00:52:13.166 --> 00:52:19.189]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[00:52:19.549 --> 00:52:25.932]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[00:52:26.332 --> 00:52:28.293]  Not with SimpliSafe Home Security.
[00:52:28.634 --> 00:52:29.674]  They're the good guys.
[00:52:29.975 --> 00:52:32.676]  You can trust SimpliSafe to protect your family.
[00:52:33.057 --> 00:52:37.339]  SimpliSafe was created by a Harvard Business School engineer and it's revolutionary.
[00:52:37.560 --> 00:52:40.842]  You'll get 24-hour protection for just $14.99 a month.
[00:52:41.102 --> 00:52:43.824]  There are no hidden fees and no contracts.
[00:52:44.024 --> 00:52:44.985]  You'll save thousands.
[00:52:45.245 --> 00:52:48.287]  Plus, you're protected by their 100% money-back guarantee.
[00:52:48.647 --> 00:52:51.709]  Protect yourself against home invasions and break-ins.
[00:52:52.069 --> 00:52:56.012]  Order your SimpliSafe system now and receive a wireless keychain remote.
[00:52:56.272 --> 00:52:58.195]  A $25 gift, free.
[00:52:58.615 --> 00:53:01.239]  So don't waste your time dealing with scum.
[00:53:01.599 --> 00:53:07.948]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[00:53:09.315 --> 00:53:10.656]  America, pay attention.
[00:53:10.996 --> 00:53:17.422]  Don't wait for the next natural disaster or fight for global domination to prepare yourself with Chef 5-Minute Meals.
[00:53:17.762 --> 00:53:24.988]  These delicious self-heating home-style meals are 5-year shelf stable and require no water, no refrigeration, no microwave.
[00:53:25.228 --> 00:53:28.250]  Tasty enough for Rachel Ray, tough enough for the apocalypse.
[00:53:28.531 --> 00:53:32.754]  Get yours at Chef5mm.com or call 888-959-6502.
[00:53:33.935 --> 00:53:35.236]  Don't depend on the government.
[00:53:35.516 --> 00:53:36.077]  Be ready.
[00:53:36.457 --> 00:53:37.398]  Chef the number 5mm.com.
[00:53:39.159 --> 00:53:43.923]  If you want to approach companies with your invention, the first step is to secure your patent rights.
[00:53:44.303 --> 00:53:50.868]  We are Russ Weinzimmer and Associates, a national law firm dedicated to helping you get strong protection for your invention.
[00:53:51.149 --> 00:53:53.370]  Already selling a product based on your invention?
[00:53:53.611 --> 00:53:55.812]  There may still be time to lock in your rights.
[00:53:56.153 --> 00:54:02.558]  Just call us at 800-621-3654 for your confidential free consultation.
[00:54:02.878 --> 00:54:04.980]  Or visit strategicpatentlaw.com.
[00:54:05.280 --> 00:54:07.001]  That's strategicpatentlaw.com.
[00:54:10.174 --> 00:54:13.679]  We don't need no education.
[00:54:13.779 --> 00:54:16.763]  We don't need no thought control.
[00:54:26.300 --> 00:54:28.801]  Alright, folks, here's what's coming up after I take your calls.
[00:54:28.841 --> 00:54:30.601]  This is up on DrudgeReport.com.
[00:54:31.162 --> 00:54:34.543]  On the bottom of the left-hand side, it's from Infowars.com and Curt Nemo.
[00:54:35.103 --> 00:54:40.224]  Army conducts nighttime exercises in downtown Chicago, scaring the population.
[00:54:40.244 --> 00:54:45.206]  And this is being done in every city of the country, on record to acclimate us for military occupation.
[00:54:45.666 --> 00:54:49.307]  They've had members of Congress from Illinois say they want Army on the streets.
[00:54:49.427 --> 00:54:53.128]  So, Army Times admits that, so we're proven right yet again.
[00:54:53.148 --> 00:54:54.369]  And it's to condition the military
[00:54:54.949 --> 00:54:55.609]  This is okay.
[00:54:55.689 --> 00:54:59.991]  Google wants 2 million Google Glasses in the next year on the street.
[00:55:00.311 --> 00:55:04.693]  Hooked into Google, giving them almost omnipresent type surveillance.
[00:55:05.213 --> 00:55:07.374]  Police notify family of son's homicide.
[00:55:07.714 --> 00:55:09.394]  Shoot pet dog because it growled at him.
[00:55:09.714 --> 00:55:10.615]  That's an epidemic.
[00:55:11.235 --> 00:55:11.355]  U.S.
[00:55:11.375 --> 00:55:15.116]  Border Patrol deporting legal alien for 37 criminal convictions in the U.S.
[00:55:15.537 --> 00:55:18.498]  despite Obama's orders to halt deportations of criminals.
[00:55:19.118 --> 00:55:20.378]  Oh yeah, you didn't know that's been going on?
[00:55:20.418 --> 00:55:21.619]  I mean, you cannot make up
[00:55:22.420 --> 00:55:24.905]  The destruction of this country that's going on.
[00:55:26.469 --> 00:55:32.401]  Also, Trayvon protesters organized by communists who praise Stalin and Mao.
[00:55:33.629 --> 00:55:34.369]  That's confirmed.
[00:55:34.869 --> 00:55:39.670]  And then all over the country, not just in Houston, they're having Democratic operatives.
[00:55:40.091 --> 00:55:44.192]  Every case we look them up, they work for federally funded groups, like this woman down in Houston.
[00:55:44.752 --> 00:55:50.433]  And they go hold up signs saying, I'm a racist, and then go on the camera and say, I support going after black people.
[00:55:50.793 --> 00:55:51.473]  I'm a racist.
[00:55:51.733 --> 00:55:53.394]  And the AP knows it's fake.
[00:55:53.874 --> 00:55:55.294]  MSNBC knows it's fake.
[00:55:55.554 --> 00:55:56.995]  By the way, I haven't seen retractions.
[00:55:57.475 --> 00:55:59.535]  We're two days into this being admitted to be fake.
[00:55:59.895 --> 00:56:01.536]  No retractions, because they just are.
[00:56:02.116 --> 00:56:04.177]  Just propagandizing their viewers and readers.
[00:56:04.637 --> 00:56:06.478]  Just, just savaging you with lies.
[00:56:06.819 --> 00:56:08.840]  And now they're like, yeah, the CIA runs us!
[00:56:09.060 --> 00:56:09.940]  Ha ha ha ha ha!
[00:56:10.080 --> 00:56:10.921]  Ha ha ha ha ha!
[00:56:11.201 --> 00:56:14.063]  And again, the CIA is run by foreign banks, ladies and gentlemen.
[00:56:14.423 --> 00:56:16.984]  It was founded by British intelligence at Yale.
[00:56:17.284 --> 00:56:17.865]  Look it up!
[00:56:18.585 --> 00:56:19.225]  Look it up!
[00:56:19.906 --> 00:56:20.466]  Look it up!
[00:56:20.546 --> 00:56:22.087]  It's not even debated!
[00:56:22.107 --> 00:56:23.648]  Do you understand that?
[00:56:25.919 --> 00:56:28.581]  Man, I try to come in here and get calm, then I just get so angry.
[00:56:28.621 --> 00:56:29.681]  So that's some of what's coming up.
[00:56:30.402 --> 00:56:32.763]  Let's go to William in FEMA Region 2.
[00:56:33.363 --> 00:56:37.366]  Whereabouts is that on the East Coast there in FEMA Region 2 in the former United States?
[00:56:38.746 --> 00:56:39.967]  Hey, how you doing, Extremist?
[00:56:40.227 --> 00:56:40.507]  Good.
[00:56:40.748 --> 00:56:42.749]  What area of FEMA Region 2 are you in there, bub?
[00:56:43.949 --> 00:56:44.290]  New York.
[00:56:44.770 --> 00:56:45.230]  New York.
[00:56:45.270 --> 00:56:45.610]  Welcome.
[00:56:46.731 --> 00:56:47.591]  Yeah, how you doing, Alex?
[00:56:47.652 --> 00:56:48.892]  I want to share something.
[00:56:49.573 --> 00:56:51.254]  Well, not really share something.
[00:56:51.274 --> 00:56:53.415]  I want to say this loud and clear, okay?
[00:56:54.588 --> 00:56:56.969]  George Zimmerman is not white.
[00:56:57.770 --> 00:56:58.110]  Okay?
[00:56:58.450 --> 00:56:59.470]  Let's wake up, people.
[00:56:59.490 --> 00:57:15.738]  Uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh, uh,
[00:57:24.622 --> 00:57:25.763]  Well, that's what I'm trying to do.
[00:57:25.823 --> 00:57:34.867]  When I got that Black Panther national leader on yesterday, he had to be nice and admit humanity, but he goes back and says horrible stuff to his group because that's what sells.
[00:57:35.147 --> 00:57:36.528]  That's what sells at the Klan rallies.
[00:57:37.508 --> 00:57:44.232]  But when you're being human with somebody and going, you know we're being engineered to do this, there's no one that won't go, you know, you're right.
[00:57:44.892 --> 00:57:46.553]  The media is doing this to divide us.
[00:57:46.773 --> 00:57:48.614]  It doesn't matter whether Zimmerman's guilty or not.
[00:57:48.874 --> 00:57:52.656]  They tried to frame him so as Jimmy Carter said, he has to go free.
[00:57:53.780 --> 00:57:56.803]  But it's not like I'm like, yeah, George Zimmerman goes free!
[00:57:57.644 --> 00:58:03.009]  I don't know, he looks like Kim Jong-un to me, but I don't think North Korea did this.
[00:58:04.230 --> 00:58:10.676]  Another thing, Alex, I think you've got to get more exposure to that new article you got up about the black gentleman.
[00:58:11.496 --> 00:58:14.479]  Which had the same issue.
[00:58:14.580 --> 00:58:18.044]  And it was a completely, I've now looked the guy up, we're getting him on.
[00:58:18.484 --> 00:58:21.047]  It was a completely white grand jury that no-billed him.
[00:58:21.628 --> 00:58:23.149]  Oh, those white racists.
[00:58:23.490 --> 00:58:26.774]  The black guy shoots a white kid breaking in a car that rushes him.
[00:58:27.014 --> 00:58:29.917]  And the white racists, they didn't put the black guy in jail!
[00:58:30.799 --> 00:58:42.241]  You see, that's why the defense attorney rightly said, if George Zimmerman would have been a black guy living in that area, dressed nice, it'd be over, he never would have been indicted.
[00:58:42.601 --> 00:58:43.882]  It's an absolute fact.
[00:58:44.142 --> 00:58:48.102]  It's how you dress and how you talk, folks, not what color you are!
[00:58:52.363 --> 00:58:56.324]  This is GCN, the Genesis Communications Radio Network.
[00:58:59.730 --> 00:59:01.371]  Introducing Pro-1.
[00:59:01.631 --> 00:59:05.133]  All of your filtration in one system, portable, on-the-go.
[00:59:05.273 --> 00:59:09.675]  No more do you have two or three filters to just reduce sodium fluoride.
[00:59:09.815 --> 00:59:15.818]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:59:15.938 --> 00:59:26.723]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:59:26.923 --> 00:59:33.230]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[00:59:33.410 --> 00:59:48.145]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:59:48.365 --> 00:59:50.166]  Alex Jones on the GCM Radio Network.
[01:00:14.377 --> 01:00:18.321]  I don't know what it is, but I'm pretty wound up today.
[01:00:18.381 --> 01:00:21.304]  Guess I'm wearing my Liberty or Death shirt.
[01:00:41.004 --> 01:00:41.544]  That always gets me.
[01:00:42.765 --> 01:00:43.866]  Always gets me fired up.
[01:00:44.966 --> 01:00:46.648]  We're taking your phone calls right now.
[01:00:46.708 --> 01:00:51.070]  The Menfux is popping in with some really important medical news on iodine and stuff I saw.
[01:00:51.971 --> 01:00:55.013]  I mentioned this yesterday, so I want to talk about it today.
[01:00:55.733 --> 01:00:56.253]  Here it is.
[01:00:56.334 --> 01:01:01.177]  How adding iodine to salt resulted in a decade's worth of IQ gains in the United States.
[01:01:02.037 --> 01:01:06.019]  But see, they took that out because it increased our IQ and put fluoride in that decreases it.
[01:01:06.219 --> 01:01:07.700]  Heck, print me the Harvard study again.
[01:01:08.141 --> 01:01:10.022]  And then the index of 24 studies they mentioned.
[01:01:10.222 --> 01:01:11.282]  I want to show the parallel.
[01:01:11.583 --> 01:01:14.864]  Take out what boosts IQ, put in what lowers it.
[01:01:15.125 --> 01:01:19.447]  I'm going to get him to pop in on that and a few other issues at the bottom of the hour.
[01:01:19.827 --> 01:01:24.670]  And I got a bunch of news on the Zimmerman case, military drills, the economy, you name it.
[01:01:24.710 --> 01:01:27.252]  Right now, let's go back to your ring of dinghies.
[01:01:27.772 --> 01:01:29.973]  Let's talk to Karen in Arizona.
[01:01:30.694 --> 01:01:31.074]  Welcome.
[01:01:32.054 --> 01:01:35.177]  Welcome, Alex, and I want to share some information with you.
[01:01:35.197 --> 01:01:51.633]  On August 22nd and 23rd, there's going to be, again, an Environmental and Sustainability Summit, and this time it's going to be at the Stone Ridge Golf Club off of Highway 69 in Prescott Valley.
[01:01:52.193 --> 01:01:57.098]  Alex, last year when I called in and mentioned it to you, I was the only one that protested.
[01:01:58.200 --> 01:01:58.981]  And you're right.
[01:01:59.081 --> 01:02:06.512]  They're having these here sustainability conferences in small towns because they know that the people will not be able to come to it.
[01:02:07.654 --> 01:02:09.235]  I'm asking, please people.
[01:02:09.435 --> 01:02:35.911]  Absolutely, and for those that don't know, the Department of Energy and the Department of Housing and Urban Development are spending billions with a big fat B, I think the last time I checked it was like $3 billion a year, in packages to pay the state-run and privately-run enviro groups to take over your town, to bring in people, carpetbaggers, you know, from outside New York, outside Texas, outside Alabama, outside wherever you're at,
[01:02:36.431 --> 01:02:49.375]  They come in, they move in, they take over your town, then they give insiders tax exemption, money to build buildings, then they cut your buildings off, use code enforcers to shut you down.
[01:02:49.816 --> 01:02:57.658]  Agenda 21 is a foreign banking mafia takeover that selectively destroys property rights so the globalist property goes up in value.
[01:02:57.938 --> 01:03:01.079]  It is neo-feudalistic fascism.
[01:03:01.139 --> 01:03:01.539]  Yes, sir.
[01:03:02.080 --> 01:03:02.420]  Yes, ma'am.
[01:03:02.440 --> 01:03:05.781]  I'm asking people, please, please,
[01:03:06.624 --> 01:03:14.066]  This time I'm begging you, if you really care for your state of Arizona, protest at this conference.
[01:03:14.486 --> 01:03:18.327]  It's going to be at the Stone Ridge... Absolutely.
[01:03:18.867 --> 01:03:23.148]  And you can call Arizona Chamber of Commerce at 602-248-9172.
[01:03:23.268 --> 01:03:24.249]  Well, ma'am, if you just...
[01:03:29.895 --> 01:03:31.376]  Give us the name of the conference.
[01:03:31.676 --> 01:03:32.336]  People can find it.
[01:03:32.396 --> 01:03:41.761]  You're a nice lady, but most shows won't let you put a number out, because people sometimes call in and give out, like, say, their ex-husband's number or their husband's number or their wife's number.
[01:03:41.941 --> 01:03:47.004]  They'll harass people by giving out a wrong number, and then people get phone calls.
[01:03:47.084 --> 01:03:50.166]  I had somebody do that once, and it was to a flower place on purpose.
[01:03:50.846 --> 01:03:54.790]  Uh, so, I can't give out numbers unless you're a guest I've gotten on and I've vetted you.
[01:03:55.090 --> 01:04:00.555]  But just say the name of the land-grabbing conference, the slave conference, the Trinity Conference, uh, for people again.
[01:04:01.395 --> 01:04:09.602]  Okay, it's going to be on August 22nd, but the main conference is going to be August 23rd at the Stone Ridge Golf Club.
