[00:00:03.055 --> 00:00:05.077]  You're listening to GCN.
[00:42:18.490 --> 00:42:20.151]  I mean, the Congress people are still on TV.
[00:42:20.891 --> 00:42:26.434]  Hyperventilating, shaking, talking about how they just went through the most harrowing combat mission of their entire life.
[00:42:26.454 --> 00:42:30.096]  It's like when Hillary made it up, said she flew into Serbia and her plane was shot up.
[00:42:30.156 --> 00:42:30.837]  Total lie.
[00:42:31.197 --> 00:42:33.678]  I mean, it is just the wicked flee when none pursue.
[00:42:37.440 --> 00:42:38.661]  And it is insanity.
[00:42:39.141 --> 00:42:40.182]  Absolutely insane.
[00:42:40.222 --> 00:42:42.463]  Because this was a police riot.
[00:42:42.863 --> 00:42:44.464]  Let's go to the clip.
[00:42:44.624 --> 00:42:47.526]  Of course, when there's a real shooter, though, the SWAT teams order to stand down.
[00:42:48.462 --> 00:42:50.724]  But when it's a woman, well then, send them all in.
[00:42:51.045 --> 00:42:52.266]  Oh, they were so restrained.
[00:42:52.446 --> 00:42:53.567]  Oh, they were so restrained.
[00:42:54.068 --> 00:42:55.629]  Oh, they were so incredibly restrained.
[00:42:55.869 --> 00:42:56.850]  Oh, they're so wonderful.
[00:42:57.371 --> 00:42:58.352]  Oh, they're so incredible.
[00:42:58.792 --> 00:43:00.133]  On and on and on.
[00:43:00.414 --> 00:43:06.760]  The sycophantic worship and the maps on CNN and diagramming every factor of it.
[00:43:07.060 --> 00:43:08.842]  Will she be an anti-government extremist?
[00:43:09.042 --> 00:43:11.925]  They've shut down the neighborhood helicopters, armored
[00:43:12.005 --> 00:43:14.748]  No weapons or no anti-government paraphernalia
[00:43:32.932 --> 00:43:36.295]  So this is the martial law rollout while they were having drills.
[00:43:36.615 --> 00:43:39.177]  Show people in a minute the Adon Salazar article.
[00:43:39.197 --> 00:43:41.138]  It's now in the Archive of Featured News.
[00:43:41.579 --> 00:43:44.781]  Click on Top Story link at the top of Infowars.com if you're a listener.
[00:43:45.121 --> 00:43:51.146]  Top Story link takes you to the stories that have rolled off the Featured News area but are very important.
[00:43:51.566 --> 00:43:54.669]  We're about to redesign the site so those stories will be up there for a day at least.
[00:43:54.949 --> 00:43:56.010]  Won't roll off in hours.
[00:43:56.410 --> 00:43:57.991]  But Top Story link is so important.
[00:43:59.052 --> 00:44:10.816]  They're on the site when you click that and you can see the Marines and the Army were there running the operation right in that area with checkpoints where they get everybody ready for martial law.
[00:44:11.136 --> 00:44:17.939]  And all over the country they have federal grants now for warrantless checkpoints including Army and Marines with sidearms.
[00:44:19.915 --> 00:44:23.438]  And they had California drills in Central California.
[00:44:23.458 --> 00:44:29.842]  It was covered in the news there, where they actually have heavy machine guns in the back of Humvees aiming at people like it's Fallujah.
[00:44:30.202 --> 00:44:39.309]  And in the future, if one person gets out of their car or runs, they're just going to open up on a whole column like it's Baghdad or Fallujah and just kill everybody.
[00:44:39.409 --> 00:44:40.269]  Because we're the enemy.
[00:44:40.690 --> 00:44:44.973]  And then drop an AK-47 on you, like they do in Iraq, as they were publicly trained to do.
[00:44:45.513 --> 00:44:46.514]  So this is it.
[00:44:47.034 --> 00:44:48.996]  And there already are police officers.
[00:44:49.736 --> 00:44:52.497]  And the veterans that don't want to do it, they're having their guns taken.
[00:44:52.537 --> 00:44:55.319]  So, if you're PTSD and want to be a cop, that's fine.
[00:44:55.639 --> 00:44:57.880]  But any other thing, you know, you're the enemy.
[00:44:57.900 --> 00:44:58.840]  You're going to have your guns taken.
[00:45:01.101 --> 00:45:03.242]  So, let's go to the police car video.
[00:45:03.382 --> 00:45:07.825]  It's up on InfoWars.com of your radio listener, of them smashing into the barricade.
[00:45:07.845 --> 00:45:08.545]  Here's one of the videos.
[00:45:13.944 --> 00:45:14.885]  Oh my god.
[00:45:14.925 --> 00:45:16.346]  What the f*** just happened?
[00:45:16.366 --> 00:45:18.148]  That was supposed to be pretty quick.
[00:45:18.648 --> 00:45:24.793]  Folks, this is not a police car if you're a radio listener that came around a corner or something and hit the barricade.
[00:45:27.455 --> 00:45:34.081]  This is a cop car driving at like 80-90 miles an hour straight into a barricade.
[00:45:35.922 --> 00:45:36.743]  Straight into it.
[00:45:38.649 --> 00:45:42.932]  And it's been confirmed they were doing this everywhere, just ramming police cars.
[00:45:43.372 --> 00:45:46.073]  By the way, they weren't even trying to block her in or something in these videos.
[00:45:46.514 --> 00:45:47.734]  She's nowhere even around.
[00:45:47.754 --> 00:45:50.076]  They're just driving around, just driving into things.
[00:45:51.076 --> 00:45:52.797]  And they did an excellent job, and I think they're heroes.
[00:45:52.897 --> 00:45:53.638]  I think it's great.
[00:45:53.938 --> 00:45:57.180]  I mean, you look at these DC cops, most of them, they look like...
[00:45:58.134 --> 00:46:05.499]  They're the people Mark Dice interviewed, the story's up on Infowars.com and DrudgeReport.com, who do not know what their name is.
[00:46:05.519 --> 00:46:08.542]  They don't know who Obama's party is.
[00:46:10.383 --> 00:46:11.184]  It is incredible.
[00:46:11.224 --> 00:46:14.906]  Video Obama supporters don't know what party Obama is affiliated with.
[00:46:15.287 --> 00:46:16.528]  But they like Obama, though.
[00:46:16.988 --> 00:46:18.029]  They like Obama.
[00:46:18.089 --> 00:46:19.049]  That's what's key.
[00:46:20.171 --> 00:46:23.052]  And you can tell him, he does these videos, we're going to kill the gun owners.
[00:46:23.092 --> 00:46:24.212]  Yes, for Obama.
[00:46:24.572 --> 00:46:26.513]  Yes, we're going to sterilize everybody for Obama.
[00:46:26.713 --> 00:46:28.454]  We're going to confiscate all the guns for Obama.
[00:46:28.474 --> 00:46:30.194]  We're going to confiscate all the gold for Obama.
[00:46:30.614 --> 00:46:34.596]  As long as you say for Obama, we're going to put the Tea Party in forced labor camps.
[00:46:35.076 --> 00:46:38.357]  I think it's good, they're dangerous, and there's armies of these slugs.
[00:46:40.851 --> 00:46:46.494]  Armies of them who feel like they're on the winning team, and being on the winning team means they're allowed to have our guns.
[00:46:47.115 --> 00:46:49.976]  And they go on MSNBC and say, your children belong to us.
[00:46:50.056 --> 00:46:52.017]  And everyone goes, they do, they do.
[00:46:52.037 --> 00:46:55.539]  And they call into the show and they say, yes, your children do belong to the state.
[00:46:55.699 --> 00:46:56.159]  You've heard them.
[00:46:56.900 --> 00:46:57.900]  And then they giggle at me.
[00:46:58.781 --> 00:47:00.342]  Because they're big, tough men.
[00:47:01.042 --> 00:47:02.983]  And they think we're going to put up with it.
[00:47:03.564 --> 00:47:06.805]  They think we're going to just say, OK, well, you're a big, fat jellyfish.
[00:47:06.865 --> 00:47:07.706]  I'll do whatever you say.
[00:47:09.890 --> 00:47:12.113]  Now let's go to the really disgusting video.
[00:47:12.133 --> 00:47:13.354]  This is up on InfoWars.com.
[00:47:13.695 --> 00:47:21.304]  Congress gives standing ovation to DC cops for executing unarmed mother and the minority whip Steny Hoyer.
[00:47:22.685 --> 00:47:26.146]  And these people were all shaking and like rubbing their hands and just, oh.
[00:47:26.166 --> 00:47:31.508]  I mean, it was like bad acting, like five-year-olds acting in a school play about how shocked they were.
[00:47:31.569 --> 00:47:36.310]  And they're on the news shaking commander's hands and going, you did a great job, sir.
[00:47:36.470 --> 00:47:39.992]  Because they're getting everyone ready that mowing down women is good.
[00:47:41.169 --> 00:47:43.693]  You're going to just start hearing about people killed at checkpoints everywhere.
[00:47:44.034 --> 00:47:50.104]  I told you yesterday before this happened, if any of those World War II vets resist, I said they'll beat them or shoot them on the spot.
[00:47:50.766 --> 00:47:53.630]  Now they've put up metal barricades so you can't get through.
[00:47:55.148 --> 00:47:57.929]  And they're reportedly arresting people, but it's not on the news yet.
[00:47:57.949 --> 00:48:01.469]  They're keeping media back from that for whatever reason, because they don't like the images.
[00:48:01.509 --> 00:48:06.010]  But I'm telling you, folks, they'd love to be able to line World War II vets up and shoot them.
[00:48:06.310 --> 00:48:07.110]  You're like, why?
[00:48:07.370 --> 00:48:08.731]  Because they hate them.
[00:48:08.911 --> 00:48:10.191]  They hate America.
[00:48:10.431 --> 00:48:12.131]  They hate strength in America.
[00:48:12.411 --> 00:48:20.353]  If they can just take over and wreck everything, that's why they go on the news and say, we're going to teach your five-year-olds how to do things that
[00:48:22.219 --> 00:48:24.961]  Until a decade ago, only men knew how to do in San Francisco.
[00:48:25.681 --> 00:48:27.803]  I mean, stuff that I didn't know about until I was in college.
[00:48:28.123 --> 00:48:30.525]  They're teaching five-year-olds that I can't say on the radio.
[00:48:31.245 --> 00:48:31.806]  On record!
[00:48:32.186 --> 00:48:33.487]  And they teach them 2 plus 2 equals 5.
[00:48:34.428 --> 00:48:36.969]  It's total warfare against you and your family.
[00:48:37.290 --> 00:48:41.553]  It's total psych warfare so that anything goes.
[00:48:42.591 --> 00:48:43.552]  This is psych warfare.
[00:48:43.592 --> 00:48:48.577]  This is in psych warfare manuals that are declassified to break your will, where you will put up with anything.
[00:48:49.037 --> 00:48:52.300]  So let's go to the minority whip in the House.
[00:48:53.341 --> 00:49:00.127]  Well, first let's just go to them doing the standing ovation for the public execution of the woman in front of the Capitol.
[00:49:00.167 --> 00:49:00.488]  Here it is.
[00:49:00.748 --> 00:49:07.214]  I know that I joined the majority leader in expressing our gratitude to the Capitol Police
[00:49:08.649 --> 00:49:09.330]  Yay!
[00:49:09.770 --> 00:49:10.371]  Oh, yes!
[00:49:11.452 --> 00:49:20.720]  I mean, even if they had to kill her, which they didn't, you're gonna go have a sick... You should have said, well, sadness had to happen, but it was a danger, and we're doing an investigation.
[00:49:21.020 --> 00:49:22.962]  Instead, yay, we're gone!
[00:49:23.022 --> 00:49:25.244]  We're giving 47 trillion to foreign banks!
[00:49:25.564 --> 00:49:26.585]  We're setting up checkpoints!
[00:49:27.206 --> 00:49:28.667]  There's troops on the streets of D.C.
[00:49:28.927 --> 00:49:29.748]  and Chicago!
[00:49:30.108 --> 00:49:32.210]  Yeah, we're bringing in martial law incrementally!
[00:49:32.991 --> 00:49:34.913]  Oh, Cantor was even sicker than Hoyer.
[00:49:35.765 --> 00:49:37.646]  He was like, I just want to say, you're heroes.
[00:49:37.666 --> 00:49:43.990]  Everybody's like... I mean, this is mass mental illness, idiocracy on PCP.
[00:49:44.810 --> 00:49:46.971]  Mr. Speaker, all too often we take...
[00:49:48.710 --> 00:49:59.038]  The folks who are prepared to put their own lives and safety at risk to save from harm's way.
[00:49:59.058 --> 00:50:02.400]  Not only those of us who work on Capitol Hill.
[00:50:02.420 --> 00:50:03.541]  He was about to say save lives.
[00:50:03.561 --> 00:50:04.822]  Those who visit their Capitol.
[00:50:05.482 --> 00:50:11.667]  And so I know that that round of applause was heartfelt and deeply meant.
[00:50:12.367 --> 00:50:13.348]  And we thank them.
[00:50:13.388 --> 00:50:16.390]  And I'll yield to the Majority Leader before I ask him a question on the schedule.
[00:50:16.410 --> 00:50:17.451]  But I yield to the Majority Leader.
[00:50:19.071 --> 00:50:25.215]  Mr. Speaker, I want to thank the gentleman for doing and concur with his thanks to the Capitol Police.
[00:50:25.335 --> 00:50:25.896]  Great job.
[00:50:26.016 --> 00:50:35.382]  And as well, each and every day, all of us benefit from their dedication and commitment to the safety of the people who visit this Capitol.
[00:50:35.542 --> 00:50:39.004]  You killed that upset woman, real good, in front of a kid.
[00:50:39.045 --> 00:50:41.426]  Great job smashing police cars into everything.
[00:50:41.866 --> 00:50:46.490]  Like chickens with their heads cut off, just running cars into things, people running.
[00:50:48.325 --> 00:50:50.526]  I mean, is this Land of the Free, Home of the Brave?
[00:50:51.606 --> 00:50:53.606]  Just, like, panicked, freaked out?
[00:50:54.126 --> 00:50:55.567]  I mean, is this what America is?
[00:50:55.587 --> 00:50:57.787]  Is this what an American band is?
[00:50:58.127 --> 00:50:59.508]  We're coming to your town!
[00:50:59.748 --> 00:51:00.348]  We're tough!
[00:51:00.388 --> 00:51:00.928]  We're mean!
[00:51:00.948 --> 00:51:01.568]  We're ready!
[00:51:02.208 --> 00:51:02.308]  Ah!
[00:51:02.328 --> 00:51:03.389]  There's a woman with a car!
[00:51:03.609 --> 00:51:04.089]  Kill her!
[00:51:04.909 --> 00:51:05.089]  Ah!
[00:51:05.309 --> 00:51:05.489]  Run!
[00:51:05.569 --> 00:51:06.649]  Police cars and everything!
[00:51:06.849 --> 00:51:07.650]  Ah!
[00:51:07.670 --> 00:51:08.650]  Ah!
[00:51:08.830 --> 00:51:09.050]  Ah!
[00:51:10.137 --> 00:51:14.981]  Travel so much and having a fake TV, well, it gives added peace of mind.
[00:51:15.141 --> 00:51:18.264]  Burglars look for houses that appear to be easy targets.
[00:51:18.644 --> 00:51:24.670]  But fake TV can fool even professional burglars into thinking someone is home watching television.
[00:51:24.790 --> 00:51:36.720]  As a recent widow living alone, it gives me great peace of mind to set my fake TV near a window and know that passing motorists and pedestrians will think someone is home watching TV when I'm actually away from home.
[00:51:37.020 --> 00:51:41.385]  Fake TV easily plugs into any outlet just like a light on a timer.
[00:51:41.585 --> 00:51:43.167]  And they're so easy to use.
[00:51:43.387 --> 00:51:45.289]  You just plug them in and they're ready to go.
[00:51:45.309 --> 00:51:49.033]  Plus, they're so affordable that we have one upstairs and downstairs.
[00:51:49.313 --> 00:51:50.935]  Fake TV is only $29.95 with free shipping.
[00:51:52.837 --> 00:51:56.580]  Order your FAKE TV by calling 877-5-FAKE-TV or go to FAKETV.com.
[00:51:56.600 --> 00:51:58.001]  That's 877-532-5388 or FAKETV.com.
[00:51:58.082 --> 00:51:59.943]  FAKETV, the burglar deterrent.
[00:52:09.591 --> 00:52:11.393]  You've thought about it for years.
[00:52:11.593 --> 00:52:13.095]  Well, the time is now.
[00:52:13.295 --> 00:52:16.558]  You need a secret bunker, and you need it deep and strong.
[00:52:16.758 --> 00:52:20.242]  Atlas Survival Shelters should be your first and only choice.
[00:52:20.442 --> 00:52:27.589]  The experts at Atlas can help you choose a shelter that has all the comforts of your home and is 11 times stronger than square box shelters.
[00:52:27.829 --> 00:52:28.970]  Call Atlas at 1-855-4BUNKERS.
[00:52:31.633 --> 00:52:34.856]  1-855-4-BUNKERS or visit iwantthatbunker.com.
[00:52:35.096 --> 00:52:36.497]  Atlas Survival Shelters.
[00:52:36.857 --> 00:52:38.879]  Better prepared than scared.
[00:52:39.540 --> 00:52:41.001]  Three letters can strike fear.
[00:52:41.441 --> 00:52:42.482]  E-M-P.
[00:52:42.863 --> 00:52:47.106]  And only one bunker on Earth is EMP, RF, EMI, and infrared proof.
[00:52:47.286 --> 00:52:48.688]  True Protect Ready Bunkers.
[00:52:48.988 --> 00:52:52.551]  True Protect Ready Bunkers can be lived in year-round, buried or unburied.
[00:52:52.851 --> 00:52:53.511]  Isn't Wi-Fi great?
[00:52:53.531 --> 00:52:55.032]  You can browse the web anywhere.
[00:52:55.112 --> 00:52:56.592]  Coffee shops, airports, libraries.
[00:52:56.612 --> 00:52:59.013]  But using public Wi-Fi means that people can spy on you.
[00:53:20.700 --> 00:53:25.561]  And it's easy as, yep, they can access your data at the touch of a button.
[00:53:26.161 --> 00:53:31.323]  Seriously, even your internet service provider can see every website you ever go to.
[00:53:32.063 --> 00:53:34.724]  Private internet access has got your back.
[00:53:35.264 --> 00:53:35.524]  How?
[00:53:36.164 --> 00:53:43.626]  Well, it's kinda nerdy, but to put it simply, spies and companies that track you don't like us one bit.
[00:53:44.366 --> 00:53:48.028]  We create an encrypted tunnel so that nobody can spy on you.
[00:53:48.448 --> 00:53:53.491]  We also provide IP cloaking which frees you from geographic restrictions when you're traveling.
[00:53:54.072 --> 00:53:58.274]  Register today and disappear online the way it was supposed to be.
[00:53:58.694 --> 00:54:04.738]  Go to privateinternetaccess.com right now because your family's privacy is worth it.
[00:54:05.138 --> 00:54:07.139]  That's privateinternetaccess.com
[00:54:25.502 --> 00:54:27.503]  Land of the free, home of the brave.
[00:54:28.364 --> 00:54:30.565]  Oh no, there's a woman running from the cops.
[00:54:31.305 --> 00:54:32.546]  She didn't like the checkpoints.
[00:54:33.006 --> 00:54:35.388]  Quick, smash your police cars randomly into things.
[00:54:36.268 --> 00:54:37.169]  Quick, shoot her.
[00:54:37.709 --> 00:54:40.711]  And then celebrate and talk about how they're heroes.
[00:54:40.751 --> 00:54:42.712]  That's a quote by the police chief.
[00:54:43.112 --> 00:54:45.654]  They acted heroically, killing the woman.
[00:54:47.354 --> 00:54:48.315]  Yeah!
[00:54:51.317 --> 00:54:52.257]  We're tough!
[00:54:52.597 --> 00:54:53.038]  Ha ha!
[00:54:55.199 --> 00:54:56.279]  We're the good guys!
[00:55:03.882 --> 00:55:05.262]  We're the American band!
[00:55:07.283 --> 00:55:08.403]  We're the land of the free!
[00:55:09.903 --> 00:55:10.703]  Home of the brave!
[00:55:10.744 --> 00:55:12.544]  Let me ask you a question.
[00:55:13.244 --> 00:55:14.785]  Do any of you believe that anymore?
[00:55:18.506 --> 00:55:19.446]  I know I'm an American.
[00:55:21.527 --> 00:55:22.427]  I know I love freedom.
[00:55:24.016 --> 00:55:33.662]  I know that I'm not going to go along with all this hysteria of the nanny state where we all ninny and fear and now little girls can't wear NRA shirts that just say NRA.
[00:55:34.483 --> 00:55:39.586]  And kids can't wear American flag shirts to school because it's offensive to the illegals.
[00:55:40.347 --> 00:55:44.970]  And kids can't bring an army man that has a gun in his hand to school or they get arrested.
[00:55:45.230 --> 00:55:47.872]  This is a joke how authoritarian our country is.
[00:55:48.092 --> 00:55:50.274]  This is a joke how it's under mind control.
[00:55:50.994 --> 00:55:53.356]  And they're just normalizing the absurdity
[00:55:54.677 --> 00:56:06.005]  Of DC, run by a bunch of criminals, owned by foreign banks, looting the country, shutting it down right now, and we're being lectured all day long about how much the government loves us.
[00:56:06.966 --> 00:56:16.653]  Coming up, we're going to have Mark Dyson and play the incredible video that's up on Infowars.com and DrudgeReport.com, as well as PrisonPlanet.com, where Obama supporters
[00:56:18.197 --> 00:56:22.499]  Nine out of ten do not know what party Barack H. Obama's in.
[00:56:22.759 --> 00:56:30.423]  A couple government employee controller types, retired women government controller mastermind types, they walk by and laugh because they're inner party members.
[00:56:30.663 --> 00:56:32.424]  They're smart enough to know what party he's in.
[00:56:32.624 --> 00:56:33.745]  That's a sign of genius.
[00:56:34.125 --> 00:56:40.188]  Being able to tie your shoelaces in the Democratic Party, I'm not joking, is a sign of the upper brain bug guild.
[00:56:40.967 --> 00:56:41.788]  You're a brain bug.
[00:56:42.589 --> 00:56:46.372]  If you know how to wipe your hind end in their cult, I'm serious.
[00:56:47.474 --> 00:56:50.336]  If you know how to talk, you're in the upper caste of these people.
[00:56:50.837 --> 00:56:51.958]  I'm not kidding.
[00:56:52.098 --> 00:56:53.219]  I mean, they're dangerous.
[00:56:54.080 --> 00:56:56.042]  A stampede of cattle will kill you, folks.
[00:56:56.403 --> 00:56:57.444]  They're deadly dangerous.
[00:56:58.285 --> 00:57:06.210]  But the uppercast, I, him, that's a man, that's the enemy, alright, we're in control, he's trying to tease me, I'm in command.
[00:57:06.410 --> 00:57:11.994]  And they give him a cynical, we know he's a democrat, it's our operation, we did all this.
[00:57:14.976 --> 00:57:19.539]  So he runs into one group that's, we're in control, what are you doing?
[00:57:19.559 --> 00:57:23.302]  You can see, I can tell you're making fun of me, these people are our victims.
[00:57:24.662 --> 00:57:27.464]  So, he does run into one group that's awake.
[00:57:27.744 --> 00:57:28.905]  An uppercast brain bug.
[00:57:29.746 --> 00:57:30.166]  Two of them.
[00:57:30.266 --> 00:57:31.807]  So, we're going to show the uppercast.
[00:57:31.888 --> 00:57:32.548]  That's a good name for them.
[00:57:32.588 --> 00:57:33.489]  Uppercast brain bug.
[00:57:34.489 --> 00:57:39.353]  Well, you know, like in Robert A. Heinlein's novel, Starship Troopers.
[00:57:39.994 --> 00:57:40.494]  The brain bug.
[00:57:40.514 --> 00:57:43.656]  Of course, they don't really have the brain bug, do they, in the actual book.
[00:57:43.716 --> 00:57:44.257]  It's the movie.
[00:57:48.012 --> 00:57:50.876]  Futurist propaganda stuff they put out through Heinlein, by the way.
[00:57:51.256 --> 00:57:56.744]  Same thing with our good buddy who just passed, who was a great writer, Tom Clancy.
[00:57:57.305 --> 00:58:01.090]  Okay, let's just stop right there while I'm ranting and raving.
[00:58:01.110 --> 00:58:02.572]  Let me get a bottle of this right here.
[00:58:04.011 --> 00:58:06.252]  It's sold out right now, but you can still order it.
[00:58:06.272 --> 00:58:12.436]  We have the highest quality nascent iodine that is a detoxifier, a fluoride, you name it.
[00:58:12.897 --> 00:58:14.358]  Paramount of all the iodines.
[00:58:14.378 --> 00:58:18.741]  This, according to the doctors and experts we've talked to and the literatures out there, look into it for yourself.
[00:58:18.761 --> 00:58:19.361]  It's amazing.
[00:58:19.781 --> 00:58:21.202]  At Infowarslife.com.
[00:58:21.502 --> 00:58:23.864]  You can get Survival Shield at Infowarslife.com.
[00:58:23.904 --> 00:58:25.265]  The nascent atomic iodine.
[00:58:26.145 --> 00:58:28.227]  The best for the old thyroid.
[00:58:28.247 --> 00:58:31.870]  Infowarslife.com and infowarsstore.com.
[00:58:31.890 --> 00:58:37.034]  We have the Modaphyllin that, with the seaweed uploads from the ocean, the same atomic iodine.
[00:58:37.094 --> 00:58:38.274]  It's got that and the Modaphyllin.
[00:58:38.294 --> 00:58:39.435]  And infowarsstore.com.
[00:58:39.696 --> 00:58:40.476]  It's on both sites.
[00:58:40.776 --> 00:58:44.979]  Or call toll-free 888-253-3139.
[00:58:45.020 --> 00:58:47.862]  And we've got the ProPure water filters discounted with promo code WATER.
[00:58:52.438 --> 00:58:56.419]  This is GCN, the Genesis Communications Radio Network.
[00:59:00.201 --> 00:59:02.962]  Protecting your home with a security system is a must.
[00:59:03.202 --> 00:59:09.244]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[00:59:09.584 --> 00:59:15.966]  Listen, there was some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[00:59:16.366 --> 00:59:18.327]  Not with SimpliSafe Home Security.
[00:59:18.668 --> 00:59:19.708]  They're the good guys.
[00:59:20.009 --> 00:59:22.710]  You can trust SimpliSafe to protect your family.
[00:59:23.071 --> 00:59:27.373]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[00:59:27.594 --> 00:59:30.876]  You'll get 24-hour protection for just $14.99 a month.
[00:59:31.136 --> 00:59:33.858]  There are no hidden fees and no contracts.
[00:59:34.058 --> 00:59:35.019]  You'll save thousands.
[00:59:35.279 --> 00:59:38.341]  Plus, you're protected by their 100% money-back guarantee.
[00:59:38.681 --> 00:59:41.743]  Protect yourself against home invasions and break-ins.
[00:59:42.103 --> 00:59:46.046]  Order your SimpliSafe system now and receive a wireless keychain remote.
[00:59:46.306 --> 00:59:48.227]  A $25 gift, free.
[00:59:48.667 --> 00:59:51.269]  So don't waste your time dealing with scum.
[00:59:51.629 --> 00:59:53.830]  Visit GetSimplySafe.com.
[00:59:54.170 --> 00:59:56.191]  GetSimplySafe.com.
[00:59:56.431 --> 00:59:58.413]  GetSimplySafe.com.
[01:00:02.915 --> 01:00:04.836]  Waging war on corruption.
[01:00:05.296 --> 01:00:08.098]  Alex Jones on the GCM Radio Network.
[01:00:14.605 --> 01:00:18.787]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:19.427 --> 01:00:20.247]  You want answers?
[01:00:21.028 --> 01:00:21.928]  Well, so does he.
[01:00:22.568 --> 01:00:26.230]  He's Alex Jones on the GCN Radio Network.
[01:00:26.750 --> 01:00:30.812]  And now, live from Austin, Texas, Alex Jones.
[01:00:36.266 --> 01:00:38.187]  Jim, I didn't... Facts!
[01:00:38.967 --> 01:00:41.188]  Park rangers who are stopping World War II vets.
[01:00:41.728 --> 01:00:46.710]  They've got extra security and forces building big wire barricades to keep the enemy out.
[01:00:47.411 --> 01:00:52.233]  Even when the park doesn't own or control an area, they're shutting them down to teach the slaves.
[01:00:53.758 --> 01:00:56.079]  And what are we, three, four days now into the government shutdown?
[01:00:56.099 --> 01:00:57.780]  I'll be here this Sunday, 4 to 6 p.m.
[01:00:57.860 --> 01:00:59.400]  live, covering all this.
[01:00:59.660 --> 01:01:06.643]  Mark Dice is going to be joining us, a media activist and just a big booster of the show over the years.
[01:01:07.544 --> 01:01:09.985]  He's going to be joining... I'm being sarcastic.
[01:01:10.025 --> 01:01:12.185]  Mark's been critical of us for I don't even care.
[01:01:12.506 --> 01:01:13.666]  That's so liberating.
[01:01:14.006 --> 01:01:20.749]  The point is, he does a lot of great work out there on the streets, showing the zombies.
[01:01:22.293 --> 01:01:26.675]  And so we're going to have him joining us coming up in the next segment.
[01:01:27.655 --> 01:01:28.876]  By the way, I do have an announcement.
[01:01:29.796 --> 01:01:34.218]  My main focus is getting InfoWars.com and PrisonPlanet.com updated and redesigned.
[01:01:34.238 --> 01:01:40.580]  I have not suspended, but I have slow-trained the Obama deception, too.
[01:01:40.600 --> 01:01:47.623]  Because I've been up here until 9 or 10 at night, 11, 12, midnight sometimes, and it's burning me out.
[01:01:48.433 --> 01:01:51.955]  And I can put the film out and have it ready December 1st and make more money.
[01:01:52.536 --> 01:01:54.237]  Obviously, people buy it as a present.
[01:01:54.537 --> 01:01:55.518]  But that's not my main goal.
[01:01:56.378 --> 01:02:02.042]  I can put it out in, say, February or March and really hype it up more.
[01:02:02.502 --> 01:02:09.567]  And when I put it out on PrisonPlanet.tv and then it'll go on YouTube for free, more people will see it if I can build it up and hype it.
[01:02:09.627 --> 01:02:11.669]  My goal is for it to be seen and fight tyranny.
[01:02:11.689 --> 01:02:12.549]  That's what I'm looking for.
[01:02:13.390 --> 01:02:17.813]  The money is just fuel, literally, like in a rocket system that I'm launching at the enemy.
[01:02:18.852 --> 01:02:26.519]  So, in my hierarchy of needs, waking people up and fighting tyranny is right at the top, and money is down at the foundational, but I spit on it.
[01:02:27.600 --> 01:02:28.842]  I don't worship it, is my point.
[01:02:29.222 --> 01:02:30.763]  Because all it is is a symbol of energy.
[01:02:31.904 --> 01:02:35.067]  That the globalists then control through fiat and get the whole world through it.
[01:02:35.748 --> 01:02:38.331]  And they worship it because it's the fraud that gives them the planet.
[01:02:39.198 --> 01:02:41.339]  And the love of it is the root of all evil.
[01:02:41.359 --> 01:02:43.200]  That's what gives them all this control.
[01:02:43.240 --> 01:02:50.205]  What I love is freedom, and beauty, and honor, and strength, and all the things that I aspire to support.
[01:02:51.966 --> 01:02:52.986]  That's what it comes down to.
[01:02:53.006 --> 01:02:56.849]  So, and I've also just really hammered the crew.
[01:02:56.869 --> 01:02:58.049]  I mean, they've been dedicated.
[01:02:58.109 --> 01:03:02.672]  Rob Jacobson, Dara McBrain, Rob Dew, mainly working on the film with me.
[01:03:02.972 --> 01:03:04.393]  And we can put it out.
[01:03:04.453 --> 01:03:08.336]  We can have it done in two weeks and sweeten it and do the mix and all the stuff on it.
[01:03:09.617 --> 01:03:11.358]  I mean, again, it's a good film.
[01:03:11.618 --> 01:03:12.979]  Probably the best I've ever made.
[01:03:13.739 --> 01:03:16.441]  But I want it to be really spectacular.
[01:03:16.981 --> 01:03:18.382]  So I don't know what I'm going to do with it.
[01:03:18.402 --> 01:03:24.446]  I'm going to just kind of work on it the next month and then look at it, then fiddle with it, and then see what happens, too.
[01:03:24.466 --> 01:03:31.410]  Because there's a bunch of big stuff that's about to happen with economics, IMF and World Bank are saying get ready for total implosion, basically.
[01:03:32.070 --> 01:03:33.431]  And so I want to be able to
[01:03:35.543 --> 01:03:39.424]  I mean, I already lay all this out in the film, so, I mean, the film's like 90% done right now.
[01:03:40.424 --> 01:04:00.069]  My point is, is that we will sell no wine until it's time, and my great frustration is always if we do the radio show, manage the crew, news division, writers, finances, while I try to make films, and I've made some pretty good films, Endgame's powerful, Terror Storm's powerful, Obama Deception's powerful, Fall of the Republic's powerful,
[01:04:01.294 --> 01:04:02.996]  Truth Rising is cinema verite.
[01:04:03.416 --> 01:04:04.317]  I like it personally.
