[00:00:02.915 --> 00:00:04.956]  You're listening to GCN.
[00:36:02.608 --> 00:36:05.149]  The truth is they're a bunch of demons who'd like to hurt creation.
[00:36:06.789 --> 00:36:19.233]  Okay, I said I'll get into all that and first the other geopolitical news, but just briefly here, ladies and gentlemen, we carry the very best products at Infowarsstore.com.
[00:36:20.424 --> 00:36:39.212]  Whether they be the inner food, totally organic, whole food systems at the lowest prices, whether it be eFoods Direct via InfowarsStore.com, whether it be all the Patriot apparel on the Second Amendment, I mean, you name it, just really great shirts, over a hundred designs, women's apparel.
[00:36:40.312 --> 00:36:45.693]  Infowars bags, luggage, coffee cups, umbrellas, you name it.
[00:36:46.294 --> 00:36:49.854]  Be a walking billboard for liberty out there, folks, and support the transmission.
[00:36:50.254 --> 00:36:57.456]  New World Order playing cards, Infowars.com, custom skateboards from Alien Workshop.
[00:36:58.016 --> 00:36:59.197]  I mean, it's just all there.
[00:36:59.717 --> 00:37:01.417]  The Obama Joker shirts are back.
[00:37:02.917 --> 00:37:04.738]  The great Brainwash shirt is back.
[00:37:05.118 --> 00:37:07.058]  Infowars.com, save the Constitution.
[00:37:07.458 --> 00:37:09.239]  Bumper sticker, that's our best-selling bumper sticker.
[00:37:10.441 --> 00:37:13.342]  It's all available at InfoWarsStore.com.
[00:37:13.783 --> 00:37:20.186]  And remember, when you buy from us, the good guys, you get high quality products at the lowest prices we can offer them to you.
[00:37:20.666 --> 00:37:26.309]  In fact, so many times we have to sign agreements that, you know, it's the lowest advertised allowable price.
[00:37:26.349 --> 00:37:28.270]  Then we throw in free goodies on top of that.
[00:37:28.490 --> 00:37:32.031]  But when I can, like with ProPure, the lowest price out there.
[00:37:32.291 --> 00:37:35.333]  We already have the lowest price than 10% off with promo code WATER.
[00:37:35.713 --> 00:37:38.154]  Whether you go to InfoWarsStore.com or whether you call 888,
[00:37:39.735 --> 00:37:40.416]  2-5-3-3-1-3-9.
[00:37:40.576 --> 00:37:44.359]  That's 888-2-5-3-3-1-3-9.
[00:37:44.379 --> 00:37:53.666]  And regardless, folks, when you go to the site, look at the side-by-side comparison of ProPure and its leading competitors.
[00:37:53.726 --> 00:37:55.868]  It just blows them away in every category.
[00:37:55.908 --> 00:38:03.334]  Stainless steel, the best gravity-fed filters out there, 10% off, promo code WaterInfo or Store.com, or again, call 888-2-5-3-3-1-3-9.
[00:38:07.248 --> 00:38:15.612]  And we've got also on the InfoWarsStore.com the best pure brown seaweed from the Southern Hemisphere so it doesn't have all the toxic stuff the Northern Hemisphere does.
[00:38:16.413 --> 00:38:24.277]  And you can get that, the ModifyLon just supercharges your immune system, your thyroid, you name it, just amazing energy.
[00:38:24.917 --> 00:38:26.798]  The best brown seaweed out there.
[00:38:26.878 --> 00:38:30.400]  Concentrate at InfoWarsStore.com.
[00:38:31.040 --> 00:38:31.380]  Okay.
[00:38:33.381 --> 00:38:36.563]  Let me get in now to political correctness.
[00:38:40.731 --> 00:38:49.415]  You remember last week, I took a photo of one of my French Bulldogs, Captain, who is white and brown and gray.
[00:38:50.736 --> 00:38:51.476]  They call it Blue.
[00:38:51.496 --> 00:38:58.699]  And Captain is a five-year-old French Bulldog, and he likes everybody.
[00:38:58.899 --> 00:39:06.443]  I promise he's not a racist, but we're thinking about just to prove that we're not racist, we're thinking about
[00:39:07.990 --> 00:39:18.014]  Having him shaved because he does have some black fur on his front lip that makes him look a little bit like Hitler, folks.
[00:39:18.815 --> 00:39:21.836]  And my wife first pointed out a few years ago that he looks like Hitler.
[00:39:22.856 --> 00:39:26.698]  Even the eyes, he is very Hitler-like, not in his behavior, very sweet, very loving.
[00:39:27.518 --> 00:39:29.719]  Uh, and likes everybody, but that's only on the surface.
[00:39:29.759 --> 00:39:43.365]  We all know that like the teapot that JCPenney banned earlier this year that looked nothing like Hitler, but the handle looked like the hair, I guess, and a round handle for the top looked like a mustache.
[00:39:43.385 --> 00:39:44.426]  Looks nothing like it, of course.
[00:39:44.446 --> 00:39:46.567]  And I guess a bronze bell.
[00:39:47.587 --> 00:39:50.250]  Looks like Hitler too, so that's been banned and destroyed.
[00:39:50.630 --> 00:39:55.675]  And they've apologized, by the way, for... It'd be like if you saw a cloud that looked like an elephant or a giraffe.
[00:39:55.715 --> 00:39:56.736]  We know that's racist too.
[00:39:57.336 --> 00:40:03.101]  So, I apologized last week for Hitler Dog on air.
[00:40:03.161 --> 00:40:07.145]  Of course, I was not being totally sarcastic, ladies and gentlemen.
[00:40:07.685 --> 00:40:10.348]  We later found news articles where people had pointed out that
[00:40:11.735 --> 00:40:14.458]  Their neighbor's cat looked like Hitler and were disturbed.
[00:40:14.779 --> 00:40:19.184]  Because it happened to have a black spot on its head that looked like Hitler's hair and happened to have some black fur.
[00:40:19.584 --> 00:40:21.907]  And so, should there be a nationwide move?
[00:40:22.765 --> 00:40:24.447]  To euthanize.
[00:40:25.047 --> 00:40:26.488]  I mean, should I euthanize, Captain?
[00:40:27.109 --> 00:40:28.710]  Should people euthanize?
[00:40:29.411 --> 00:40:32.173]  Maybe a white cat is racist.
[00:40:32.193 --> 00:40:32.714]  Get rid of them.
[00:40:32.734 --> 00:40:33.795]  I mean, why stop there?
[00:40:33.815 --> 00:40:41.722]  Because listen, I'm not joking last week saying that's where political correctness went, because they have to get you totally obsessed with the fact that you've been bad.
[00:40:43.353 --> 00:40:49.821]  They have to get you obsessed with the fact that using the word homosexual is against gay people so you get arrested in England.
[00:40:50.141 --> 00:40:59.272]  I had the BBC reporter on, Robin Page, who was by the way kind of a liberal but gave a speech saying rural communities deserve the same rights as homosexuals and Muslims.
[00:40:59.553 --> 00:41:00.514]  He was arrested.
[00:41:01.801 --> 00:41:08.647]  And they have people in cafes listening for racism, but when the government kills a million Iraqis, that's not racist.
[00:41:08.687 --> 00:41:12.550]  Or when Margaret Sanger says we gotta kill the blacks, that's why we have abortion, that's not racist.
[00:41:13.371 --> 00:41:21.638]  Real racism, when I heard a local talk show host yesterday say it's time to sterilize all the poor people, including the minorities especially, that's all liberal.
[00:41:21.878 --> 00:41:22.478]  Oh, you're liberal.
[00:41:22.939 --> 00:41:27.562]  So you're worried about a teapot and a French bulldog, but you want it black, sard,
[00:41:28.263 --> 00:41:29.323]  You know, bad gene pools?
[00:41:29.823 --> 00:41:31.404]  Because I have the state board.
[00:41:32.224 --> 00:41:42.306]  When Susanna Hupp, a few years ago, the state rep, was in my film Endgame, Blueprint for Global Enslavement, the actual clip from the state of Texas TV.
[00:41:43.427 --> 00:41:47.828]  And they had the head of the psychiatry board on and they say blacks have bad gene pools.
[00:41:47.868 --> 00:41:53.449]  That's why we have them, more than 80% of blacks in foster care are on psychotropics on average seven.
[00:41:53.829 --> 00:41:55.490]  On average, everybody is 67% or about two-thirds.
[00:41:57.690 --> 00:42:01.052]  Uh, and they said, these people, if you're poor, you come from bad gene pools, and so we have to drug you.
[00:42:01.512 --> 00:42:02.733]  No judge, no jury, no nothing.
[00:42:03.053 --> 00:42:05.154]  Anti-psychotics for three-year-olds that brain damage them.
[00:42:05.454 --> 00:42:07.315]  Because, you know, blacks have bad gene pools.
[00:42:07.615 --> 00:42:12.058]  So, so if you say blacks don't have good genes, well that's, oh, oh, well that's fine.
[00:42:12.278 --> 00:42:13.038]  You want to kill them?
[00:42:13.058 --> 00:42:14.039]  Oh, well that's reasonable.
[00:42:14.379 --> 00:42:18.081]  But if it's a teapot, whoa, it looks like Hitler.
[00:42:19.662 --> 00:42:22.123]  They are creating mass mental illness in the public.
[00:42:22.183 --> 00:42:25.525]  So, so see, I'm not really joking about my dog being Hitler.
[00:42:28.083 --> 00:42:32.247]  Because if they can convince people he's Hitler, he is Hitler, and he'll have to be burned at the stake.
[00:42:32.648 --> 00:42:33.529]  Maybe he's a witch.
[00:42:33.949 --> 00:42:34.930]  Have a witch burning, you know.
[00:42:35.230 --> 00:42:37.112]  We'll tie rocks to him and throw him into the water.
[00:42:37.513 --> 00:42:43.318]  And then if he drowns, we can bury him at Christian burial, because he's a... you know, he's a... he's a...
[00:42:45.387 --> 00:42:46.108]  A non-Hitler.
[00:42:46.248 --> 00:42:49.710]  But if he is a Hitler, he'll be able to tread water, and then he's gotta be burned at the stake.
[00:42:50.410 --> 00:42:51.411]  I'm being sarcastic, folks.
[00:42:51.551 --> 00:42:55.694]  They'll know I'm being sarcastic, but they'll probably have Rachel Maddow come out and say that I want to kill my dog or something.
[00:42:56.194 --> 00:42:58.056]  That's what they do, even when I say it's satire.
[00:42:58.296 --> 00:42:59.597]  Now, this is not satire.
[00:43:00.057 --> 00:43:05.521]  City of Seattle tells employees they'll be fired if they use the word brown bagot.
[00:43:06.403 --> 00:43:16.075]  People say, oh, I'm not, I don't, all the time, last week I asked Kurt, I said, hey, I'm gonna buy the writers lunch, you guys have done a great job, and he goes, oh man, my wife made me some great stuff, I'm brown bagging it.
[00:43:17.076 --> 00:43:18.978]  Yeah, I got some great ribs left over from last night.
[00:43:20.660 --> 00:43:21.020]  And, uh...
[00:43:22.635 --> 00:43:24.797]  Oh, that's racist, too, because, you know, black people like ribs.
[00:43:25.257 --> 00:43:31.321]  By the way, whenever I talk about Obama and being Jim Jones, his followers want to drink the Kool-Aid, they say, oh, black people drink Kool-Aid.
[00:43:31.341 --> 00:43:31.461]  Really?
[00:43:31.481 --> 00:43:32.442]  I thought everybody drank Kool-Aid.
[00:43:32.662 --> 00:43:34.043]  See, everything, you can't talk.
[00:43:35.384 --> 00:43:41.088]  If a high school wants to have a joke day making fun of country people, that's what it's really about, is making fun of rednecks.
[00:43:41.108 --> 00:43:41.949]  That's what the day was.
[00:43:42.269 --> 00:43:47.993]  The feds found out in Arizona and are moving to sue everybody and ban it, saying girls can't
[00:43:48.453 --> 00:43:56.218]  Can't wear Daisy Duke pants and put fake teeth in, which really is making fun of people from the country.
[00:43:57.058 --> 00:43:59.760]  The only acceptable thing is to be anti-rural white.
[00:44:00.220 --> 00:44:03.442]  So in a way, it really is a prejudice.
[00:44:04.623 --> 00:44:07.744]  And it's kind of fun too, though, because I'm kind of a redneck, so I can make fun of it.
[00:44:07.764 --> 00:44:08.305]  I'm allowed to.
[00:44:08.345 --> 00:44:12.427]  But the point is that it's clearly a very popular thing.
[00:44:12.447 --> 00:44:13.708]  It's like dressing up like a caveman.
[00:44:14.872 --> 00:44:16.073]  Well, thank God for the cavemen.
[00:44:16.433 --> 00:44:21.478]  But the point is, is that that's what this is all, that's what this is all about.
[00:44:22.559 --> 00:44:34.509]  And so it's about getting you obsessed with everything that's not real, so that you ignore all the real foreign banks stealing 85 billion a month of taxpayer money, General Motors being shipped overseas, our power plants being shut down.
[00:44:34.709 --> 00:44:36.431]  That's the globalists discriminating against us all.
[00:44:36.451 --> 00:44:39.073]  But see, as long as they can divide and conquer us, everything's okay.
[00:44:40.492 --> 00:44:40.933]  But it gets worse.
[00:44:40.953 --> 00:44:45.758]  You can't say the word citizen, because you're not allowed to... That might hurt people that aren't citizens.
[00:44:46.459 --> 00:44:48.621]  Just like in San Francisco and Texas.
[00:44:49.142 --> 00:44:50.604]  Or was it in Dallas, too, it happened.
[00:44:51.545 --> 00:44:59.194]  A few years ago, you're not allowed... It was Hispanic students at one school wearing... One of them, it started when he wore an American flag shirt, just American apparel.
[00:45:00.589 --> 00:45:13.633]  American flags are popular, and they said you can't wear that, and then the illegals all wore their Mexican flag shirts, and then the school suspended six Hispanic youth, American citizens in San Francisco, because they said the American flag is hurtful.
[00:45:14.253 --> 00:45:29.117]  So see, you don't say citizen, you don't have the American flag, and you don't have teapots because that's Hitler, and my dog's Hitler, and you don't say the word homosexual, and you can't have a rebel flag, and you can't, you know, even have an orange General Lee car because that means you're racist.
[00:45:29.797 --> 00:45:32.098]  Uh, and just on and on and on and on and on and on and on.
[00:45:32.338 --> 00:45:35.579]  But if banks want to rape you and take your pension funds, that's a-okay.
[00:45:35.819 --> 00:45:42.781]  So, so, without further ado, here is the local Seattle TV station, ladies and gentlemen, where you do not say citizen or the words brown-bagging it.
[00:45:43.481 --> 00:45:44.241]  I didn't know that!
[00:45:44.281 --> 00:45:45.341]  See, now I'm aware of this.
[00:45:45.782 --> 00:45:48.702]  When Kurt, when I said, hey, Kurt, I walked in, I said, I'm gonna buy the writers lunch.
[00:45:49.143 --> 00:45:53.264]  He said, well, you can get them lunch, because I do that, you know, every, once a week for some department, I like to get people lunch.
[00:45:53.504 --> 00:45:55.924]  It's what I do, Texas Hospitality, which is racism as well.
[00:45:56.905 --> 00:45:57.305]  And, um,
[00:45:59.912 --> 00:46:09.315]  I mean, again, I was at Martin Springs a few months ago, and it was two Hispanic guys and a white guy, and one of the Hispanic guys goes, let's go eat at that Chinese food place!
[00:46:10.643 --> 00:46:11.203]  Hey, let's go!
[00:46:11.643 --> 00:46:12.583]  I could tell they were stoned.
[00:46:12.964 --> 00:46:13.984]  They're all having fun in the pool.
[00:46:14.224 --> 00:46:17.605]  Hey, let's go get that Chinese up and such and such.
[00:46:17.625 --> 00:46:22.026]  And the one white guy and the other Hispanic, politically correct, they go, don't say Chinese.
[00:46:22.546 --> 00:46:25.367]  They were, oh, oh, oh, see, oh, I'm just saying Chinese food.
[00:46:25.387 --> 00:46:28.187]  I guess if I say, let's get Mexican food, oh, it's racist.
[00:46:28.407 --> 00:46:32.548]  I mean, you know, let's get, I guess if they had like an Irish pub, let's get Irish food.
[00:46:32.808 --> 00:46:36.649]  Oh, you're against, you're against, oh my gosh, oh, you made a Mick Weiner joke.
[00:46:36.729 --> 00:46:38.650]  Oh, oh my, oh, see.
[00:46:39.824 --> 00:46:44.990]  But, oh, we're putting BPA on all the kids' juice boxes that brain damages them and gives them cancer.
[00:46:45.030 --> 00:46:46.411]  You know, they're raping their brains.
[00:46:46.431 --> 00:46:47.172]  Well, that's okay.
[00:46:48.353 --> 00:46:53.279]  Let's go ahead and go to, now, the Sovietization of America in Seattle.
[00:46:53.679 --> 00:46:54.200]  Here it is.
[00:46:54.400 --> 00:46:55.861]  Brown bag, folks, is racist.
[00:46:55.881 --> 00:46:56.202]  Here it is.
[00:46:57.648 --> 00:46:58.509]  I think it's ridiculous.
[00:47:17.131 --> 00:47:20.693]  In the sense that citizenship means, like, legal matters.
[00:47:21.314 --> 00:47:22.515]  It might not account for everybody.
[00:47:22.635 --> 00:47:27.638]  And while city leaders publicize brown bag lunch meetings all the time, the term does have a sordid history.
[00:47:32.410 --> 00:47:34.612]  But, do you find it offensive?
[00:47:37.213 --> 00:47:42.997]  And those responses made us think, what else might governments try to ban?
[00:47:43.077 --> 00:47:48.761]  Brown bags come from the supermarket near the black olives, the white onions, and the yellow mustard.
[00:47:50.951 --> 00:47:53.552]  Of a white Christmas.
[00:47:53.572 --> 00:47:54.332]  Oh, that's racist!
[00:47:54.352 --> 00:47:58.534]  We all want a white Christmas, and a lot of us tie yellow ribbons around that old oak tree.
[00:47:58.554 --> 00:47:58.954]  That's racist!
[00:47:58.974 --> 00:48:04.457]  Well, UW students spend years walking through Red Square, but the city of Seattle is not alone.
[00:48:04.777 --> 00:48:08.938]  State lawmakers voted to remove all gender-specific words in official records.
[00:48:09.339 --> 00:48:11.700]  Freshmen are now first-year's journeymen.
[00:48:11.800 --> 00:48:14.781]  Our journey level and penmanship handwriting.
[00:48:14.861 --> 00:48:15.961]  Come on, we all know what it means.
[00:48:16.161 --> 00:48:17.722]  To offend or not to offend.
[00:48:17.782 --> 00:48:20.764]  I mean, I think that's carrying it to the point of ridiculous.
[00:48:20.784 --> 00:48:21.384]  That's the point!
[00:48:21.404 --> 00:48:23.465]  Turns out it's a really big question.
[00:48:23.945 --> 00:48:27.187]  So, what do you say instead of brown-bagging it at the office?
[00:48:27.547 --> 00:48:34.310]  Well, according to that memo floating around Seattle, try out Sack Lunch or how about Lunch and Learn?
[00:48:35.051 --> 00:48:36.732]  Luke Ducey, Como 4 News.
[00:48:37.492 --> 00:48:40.474]  Well, wait a minute, that's anti-German because the Germans sacked Rome.
[00:48:41.254 --> 00:48:44.516]  And they even called some of the tribes, the nickname the Romans had them was Sackers.
[00:48:45.277 --> 00:48:46.378]  Whoa!
[00:48:46.798 --> 00:48:47.839]  Aye, I'm part German.
[00:48:48.279 --> 00:48:49.139]  I want that ban.
[00:48:49.640 --> 00:48:53.002]  Again, and the media should have absolutely decried it.
[00:48:53.062 --> 00:48:54.683]  Cuomo did an okay job.
[00:48:54.763 --> 00:48:56.504]  Usually the media would be like, this is good.
[00:48:56.824 --> 00:48:57.745]  Arrest everyone.
[00:48:58.265 --> 00:49:00.567]  But that's where this is all going, ladies and gentlemen.
[00:49:01.380 --> 00:49:01.980]  That's the plan.
[00:49:02.361 --> 00:49:11.786]  Meanwhile, when we come back, before I get into all the geopolitical news that I've mentioned, the huge Benghazi news, and more, this went up on InfoWars.com yesterday.
[00:49:11.806 --> 00:49:14.228]  W-I-S-N-T-V.
[00:49:15.369 --> 00:49:19.251]  Armed agents raid animal shelter for baby deer and then kill it.
[00:49:20.052 --> 00:49:30.178]  And they come with a SWAT team, put everybody in an area holding them, take the deer, kill it, and then put fines on the animal shelter that took care of a fund.
[00:49:31.475 --> 00:49:37.200]  Uh, and again, I've had friends and family that, you know, take care of a fawn when the mama gets hit, and the fawn sits there, you take it in, feed it.
[00:49:37.220 --> 00:49:39.222]  You know, the point is, is that...
[00:49:41.535 --> 00:49:43.535]  The crime was taking care of something.
[00:49:43.795 --> 00:49:46.656]  They want to henpeck regular, hard-working, good people.
[00:49:46.996 --> 00:49:48.916]  It's about teaching you you're bad.
[00:49:49.516 --> 00:49:54.317]  It's about teaching your kids when you're in D.C., they run over and say, what are you doing, young man, to a seven-year-old?
[00:49:54.657 --> 00:49:55.938]  Taking pictures of the White House.
[00:49:56.158 --> 00:49:56.998]  Give me your I.D.
[00:49:57.738 --> 00:50:02.499]  And the families get upset, and the Secret Service in police uniforms get in their face.
[00:50:02.559 --> 00:50:03.699]  I've seen this on videotape.
[00:50:03.719 --> 00:50:04.259]  We've put it out.
[00:50:04.879 --> 00:50:07.440]  And they do it to us, and you go, this isn't America.
[00:50:07.780 --> 00:50:08.760]  And they just look at you just going,
[00:50:09.580 --> 00:50:10.761]  You bet it isn't, boys.
[00:50:10.841 --> 00:50:12.381]  It's like, you bet you scum.
[00:50:13.021 --> 00:50:15.783]  And that's why so many Secret Service have been quitting.
[00:50:16.423 --> 00:50:18.824]  Like Bongino, we ought to get him back on, running for Senate.
[00:50:19.224 --> 00:50:19.804]  Or is it Governor?
[00:50:19.844 --> 00:50:20.265]  I forget.
[00:50:20.825 --> 00:50:22.926]  Because this is evil, folks.
[00:50:23.466 --> 00:50:24.887]  This is authoritarianism.
[00:50:26.107 --> 00:50:27.268]  And they want you to know this.
[00:50:28.088 --> 00:50:29.789]  I mean, now cops will say, I'm going to search your car.
[00:50:29.809 --> 00:50:30.949]  You're like, you don't have a right.
[00:50:30.969 --> 00:50:33.250]  And they'll just taser you on the spot.
[00:50:33.670 --> 00:50:37.772]  And then they'll back those people up, or they'll do proctology exams on
[00:50:39.431 --> 00:50:41.692]  Two women, four orifices, one glove.
[00:50:42.733 --> 00:50:43.393]  Totally criminal.
[00:50:43.433 --> 00:50:46.014]  I mean, doing the proctology exam is rape.
[00:50:46.494 --> 00:50:48.015]  But it's like you're an animal.
[00:50:48.355 --> 00:50:50.256]  And the head of the state police said he liked it.
[00:50:50.896 --> 00:50:52.697]  Until they started losing court cases.
[00:50:53.218 --> 00:51:00.061]  The state police in Texas want to pull your wife over and ram their hands inside their body looking for drugs the government shipped in.
[00:51:01.041 --> 00:51:02.242]  The government runs Al-Qaeda.
[00:51:02.262 --> 00:51:02.822]  They run it all.
[00:51:02.842 --> 00:51:05.984]  But when we come back, they come and murder the baby deer to save it.
[00:51:06.744 --> 00:51:08.565]  This is the mental illness of government.
[00:51:09.892 --> 00:51:14.476]  There's a false sense of security that the greatest economic crash since the Great Depression is over.
[00:51:14.576 --> 00:51:20.422]  But unemployment is still at a 20-year high, and until Americans are working again, the economy has not recovered.
[00:51:20.522 --> 00:51:22.284]  What is the smartest investment you can make?
[00:51:22.464 --> 00:51:22.944]  It's food.
[00:51:23.085 --> 00:51:29.911]  Having a supply of eFoodsDirect 25-year shelf life food is your best investment for the troubled times today and the future.
[00:51:30.031 --> 00:51:35.036]  For 32 years, the folks at eFoodsDirect have helped thousands take the trouble out of troubled times.
[00:51:35.236 --> 00:51:42.765]  So to celebrate our 32-year anniversary, get the best insurance possible with a special one-time offer, a two-month food supply for only $320, and free shipping.
[00:51:42.785 --> 00:51:45.307]  That's 352 servings of our newest and most popular award-winning recipes at less than
[00:51:50.233 --> 00:51:50.493]  I think so.
[00:52:09.810 --> 00:52:15.291]  Introducing the only portable solar generator in the world that uses advanced sun tracking technology.
[00:52:15.451 --> 00:52:18.291]  The Sun Socket Solar Generator from Aspect Solar.
[00:52:18.471 --> 00:52:20.792]  Featuring 60 watt rotating solar panels.
[00:52:21.032 --> 00:52:26.613]  A built-in 250 watt hour, lightweight lithium-ion battery that charges in only 5 hours.
[00:52:26.833 --> 00:52:28.333]  Multiple output sockets and more.
[00:52:28.533 --> 00:52:31.274]  See it in action at AspectSolar.com or call 877-717-7778.
[00:52:31.314 --> 00:52:31.594]  Call 877-717-7778.
[00:52:39.255 --> 00:52:43.338]  When you need it the most, will your generator, power equipment, or vehicle be ready?
[00:52:43.478 --> 00:52:45.920]  Gas and diesel fuels go bad quickly when stored.
[00:52:46.060 --> 00:52:50.723]  And more than half of generator failures during disasters occur as a result of expired fuel.
[00:52:50.903 --> 00:52:54.865]  PRI Fuel Stabilizers keep your fuel fresh for when you need it most.
[00:52:54.986 --> 00:53:00.930]  Nuclear power stations, emergency service providers, and ships at sea rely on PRI Fuel Stabilizers.
[00:53:01.070 --> 00:53:01.790]  And you can too!
[00:53:01.810 --> 00:53:03.611]  Call 888-776-9373 or visit priproducts.com to find the dealer nearest you.
[00:53:09.555 --> 00:53:14.439]  There are those curious about bitcoins and those using and making money with bitcoins.
[00:53:14.920 --> 00:53:16.101]  What are bitcoins?
[00:53:16.541 --> 00:53:22.626]  A bitcoin is the first decentralized currency that can be easily transferred from person to person over the internet.
[00:53:23.026 --> 00:53:24.467]  No bank needed.
[00:53:24.868 --> 00:53:30.172]  This means lower fees and accounts can never be frozen, limited or closed.
[00:53:30.552 --> 00:53:32.334]  You are in control of your money.
[00:53:32.794 --> 00:53:33.595]  And the best part?
[00:53:33.955 --> 00:53:37.198]  You can start earning and making money with bitcoins right away.
[00:53:37.578 --> 00:53:45.004]  No computer or expertise is required to earn money with bitcoins and a growing number of merchants now accept bitcoins.
[00:53:45.465 --> 00:53:49.128]  Plus, they're easily exchanged for dollars, euros and more.
[00:53:49.488 --> 00:54:01.000]  Learn more about the easiest, cheapest, most profitable way to enter the Bitcoin market and get paid every two weeks by one of the fastest growing Bitcoin miners in the world at CloudHashing.com.
[00:54:01.480 --> 00:54:04.343]  Just like it sounds, CloudHashing.com.
[00:54:04.744 --> 00:54:06.646]  That's CloudHashing.com.
[00:54:07.066 --> 00:54:08.588]  We mine your business.
[00:54:24.449 --> 00:54:35.091]  Alright, the second hour is coming up, and I will get into the latest on Snowden, the latest on foster care system, traps children in vicious cycle of sex abuse by design.
[00:54:35.591 --> 00:54:38.532]  That's an article by Leanne McAdoo up on InfoWars.com.
[00:54:39.132 --> 00:54:46.953]  We're going to tie that in with celebrity arrest can soar after horrified police discover Jimmy Savelle's secret lair at record shop.
[00:54:47.853 --> 00:54:52.474]  Now, I'm not going to play this whole newscast, it's up on InfoWars.com, but
[00:54:54.315 --> 00:55:13.130]  They come out there, gripe at them with police, herd them all in for hours, search the whole place, take the deer, give them fines, kill the baby deer, and this is a pattern everywhere where they nickel and dime and obsess on clearly good people.
[00:55:14.616 --> 00:55:15.537]  Because we're the food!
[00:55:16.017 --> 00:55:17.338]  They don't mess with real criminals.
[00:55:17.718 --> 00:55:19.579]  CPS, when I see it, doesn't take kids.
[00:55:19.599 --> 00:55:24.662]  You heard all the time where the kid dies in their crib and weighed one-third what they should and had flies all over him.
[00:55:25.042 --> 00:55:25.823]  They don't want that kid.
[00:55:25.843 --> 00:55:26.663]  They want the healthy kid.
[00:55:29.145 --> 00:55:32.287]  That's why they have a 50% turnover on average in CPS nationwide.
[00:55:32.307 --> 00:55:32.707]  Look it up.
[00:55:34.148 --> 00:55:36.189]  Because the people get in for the right reasons to find out.
[00:55:36.249 --> 00:55:36.970]  And this is sick!
[00:55:39.268 --> 00:55:40.749]  And it's the same thing with Baby Deer.
[00:55:40.809 --> 00:55:42.691]  It's all about getting in your life.
[00:55:43.071 --> 00:55:47.314]  And they know normal, good, hardworking people will just bend over to whatever they want to do.
[00:55:48.094 --> 00:55:49.255]  This is a criminal government.
[00:55:49.455 --> 00:55:50.315]  It's called a tyranny.
[00:55:50.556 --> 00:55:51.336]  It's happened before.
[00:55:51.456 --> 00:55:54.538]  And it's converting whatever was left right now.
[00:55:56.580 --> 00:55:57.780]  The bottom fell out, folks.
[00:55:59.021 --> 00:56:01.523]  I see this kind of stuff all the time.
[00:56:02.810 --> 00:56:06.271]  We're going to come arrest you if you have your rabbit again at an event.
[00:56:06.291 --> 00:56:07.972]  We're going to come, you know, fine you.
[00:56:07.992 --> 00:56:09.472]  We're going to pull out badges at your event.
[00:56:09.492 --> 00:56:12.153]  We're going to try to get your magic shows cancelled.
[00:56:13.394 --> 00:56:15.975]  They don't do that for drug dealers because they're getting part of the money.
[00:56:17.395 --> 00:56:19.836]  They don't do that to pedophiles because they're perverts.
[00:56:20.796 --> 00:56:24.338]  Let's go to this clip where they kill the baby deer to save it.
[00:56:24.358 --> 00:56:25.579]  And even the news didn't say that.
[00:56:25.619 --> 00:56:29.881]  It's like, armed agents raid animal shelter for baby deer and then kill it should be the headline.
[00:56:30.121 --> 00:56:30.681]  Here it is.
[00:56:30.742 --> 00:56:33.863]  Weeks ago, Ray Schulze was working in the barn at the Society of St.
[00:56:33.923 --> 00:56:39.666]  Francis on the Kenosha-Illinois border when a swarm of squad cars arrived bearing a search warrant.
[00:56:39.887 --> 00:56:43.749]  Nine DNR agents in four different chairs.
[00:56:44.907 --> 00:56:46.429]  And they were all armed to the teeth.
[00:56:46.669 --> 00:56:47.710]  The focus of their search?
[00:56:47.890 --> 00:56:48.851]  A baby fawn.
[00:56:49.051 --> 00:56:52.714]  Brought here by an Illinois family worried she'd been abandoned by her mother.
[00:56:52.894 --> 00:56:54.756]  When I made a little noise, it sounded like it was laughing.
[00:56:55.056 --> 00:56:57.158]  Schulze deals mostly with dogs and cats.
[00:56:57.479 --> 00:57:00.962]  He videotaped the fawn they named Giggles during the two weeks she was here.
[00:57:01.462 --> 00:57:07.408]  The DNR began investigating after two anonymous calls reporting a baby deer at the no-kill shelter.
[00:57:07.748 --> 00:57:17.776]  The warden drafted an affidavit for the search warrant complete with aerial photos in which he describes getting himself into a position where he was able to see the fawn going in and out of the barn.
[00:57:18.137 --> 00:57:23.281]  Agents told staff they came to seize the deer because Wisconsin law forbids the possession of wildlife.
[00:57:23.561 --> 00:57:28.225]  I said the deer is scheduled to go to the wildlife reserve the next day.
[00:57:28.245 --> 00:57:32.689]  A wildlife reserve in Illinois which allows the rehabilitation of deer.
[00:57:33.249 --> 00:57:37.970]  Schultz, he says, agents corralled workers near the picnic area and set out in search of the fawn.
[00:57:38.450 --> 00:57:44.411]  I was thinking in my mind, well, yeah, they're going to take the deer and take it to a wildlife shelter.
[00:57:44.631 --> 00:57:50.252]  And then here they come carrying the baby deer over their shoulder like a bag of... She was in a body bag.
[00:57:50.672 --> 00:57:51.852]  I said, why did you do that?
[00:57:52.132 --> 00:57:53.593]  He said, well, it's our policy.
[00:57:53.613 --> 00:57:54.673]  All right, that's enough.
