[00:00:15.521 --> 00:00:18.263]  InfoWars, tomorrow's news today.
[00:26:29.962 --> 00:26:38.528]  And again, if you're tuned in on Saturday at 321 Central, I'm going to probably go a little bit longer than it was before.
[00:26:38.548 --> 00:26:40.029]  I'll probably go another 45 minutes or so.
[00:26:41.450 --> 00:26:43.671]  And then we will loop this until 4 p.m.
[00:26:44.051 --> 00:26:44.892]  tomorrow, Lord willing.
[00:26:45.552 --> 00:26:47.373]  And again, I just want to say something here that's very important.
[00:26:49.455 --> 00:26:50.535]  We knew this was coming.
[00:26:50.675 --> 00:26:53.097]  We knew exactly how this was going to unfold.
[00:26:53.157 --> 00:26:54.238]  We're on record saying it.
[00:26:55.209 --> 00:27:01.455]  And we had to build our own infrastructure, our own Band.Video, our own platforms, our own satellite uplinks, everything.
[00:27:01.475 --> 00:27:02.637]  It's been incredibly expensive.
[00:27:03.617 --> 00:27:04.558]  It's been incredibly hard.
[00:27:05.652 --> 00:27:07.133]  It's taking a lot more crew.
[00:27:07.913 --> 00:27:12.354]  We don't just dial into some, you know, big Facebook or Twitter thing to get a feed out.
[00:27:12.674 --> 00:27:28.220]  We've got to have people connect, have an engineer there, flip the switches, get it up, and have a lot of other steps in it because we're not companies worth a trillion dollars like Apple or 790 billion like Google or, you know, 20 billion like Twitter or any of that.
[00:27:28.280 --> 00:27:31.921]  We are a ragtag organization that
[00:27:33.530 --> 00:27:40.917]  Does with the money we have a hundred times what the enemy can and we're not backed by Soros or the Carlyle group like these voting machines.
[00:27:41.597 --> 00:27:43.579]  We're at war with the Southern Poverty Law Center.
[00:27:43.619 --> 00:27:44.180]  We're at war.
[00:27:44.220 --> 00:27:49.985]  They're attacking us with the ADL, the Democratic Party and the Communist Party China that openly attacks me.
[00:27:51.066 --> 00:27:55.070]  Because I'm just an American and I'm instinctive and I don't want to be slaves to these people.
[00:27:56.912 --> 00:28:00.636]  But if they were just taking over America, I wouldn't risk my life.
[00:28:00.696 --> 00:28:01.657]  I'd still speak out against them.
[00:28:02.097 --> 00:28:12.667]  But we have nothing to lose because these people are post-humanist and they want power over the human reproductive system and power over your body and your life and they are pure evil.
[00:28:13.188 --> 00:28:16.371]  Everything you've seen them do in China, they are preparing to do here.
[00:28:17.472 --> 00:28:18.673]  It is the globalist agreement.
[00:28:20.134 --> 00:28:21.596]  It's how these authoritarians operate.
[00:28:22.512 --> 00:28:32.696]  And the Rockefellers always set China up to betray us, and they always set us up with the global system to destroy America, because the globalists don't want even the memory of America being there.
[00:28:33.196 --> 00:28:49.882]  And we're now slated for economic collapse, never-ending lockdowns, forced inoculations, social credit scores, re-education to get any job that you're a bad person if you're white, if you're Christian, signing oaths of service to the system,
[00:28:51.638 --> 00:29:15.262]  Force national service, more police than you've ever seen or imagined, contact tracers coming to your houses, all sorts of regulators harassing and shutting down tiny businesses, and just everyone has to start gardening now, and has to start moving towards the country, and have to stop submitting, and you just have to realize you're already going in to a very long dystopic nightmare.
[00:29:15.282 --> 00:29:19.503]  Let's take Terminator allegory, James Cameron's first film, pretty good movie.
[00:29:20.063 --> 00:29:22.025]  Where they know that this is going to happen.
[00:29:22.045 --> 00:29:29.210]  She knows in 15 years that Skynet's going to come in and the robots are going to take over and launch nukes and there's going to be a resistance.
[00:29:29.670 --> 00:29:33.293]  And they've sent somebody back in time to make sure they can win with that intel.
[00:29:34.054 --> 00:29:37.937]  And then she goes off to the mountains to become self-sufficient and to raise her son.
[00:29:39.155 --> 00:29:41.377]  Well, you're not gonna wait 10, 15 years.
[00:29:43.038 --> 00:29:44.439]  It's on, you understand?
[00:29:45.059 --> 00:29:47.681]  And it's globalist with robots that are coming for you and your family.
[00:29:48.201 --> 00:29:53.565]  So, everything you've ever seen dystopic, everything you've ever imagined, it's here, it's over.
[00:29:53.966 --> 00:29:54.906]  Party time's over.
[00:29:57.848 --> 00:30:02.332]  And they're gonna tighten the noose, release it a little, tighten it more, release it some.
[00:30:03.200 --> 00:30:07.123]  You'll still get to go bowling if you wear your mask and sign in and have your little ID.
[00:30:07.783 --> 00:30:10.065]  Then if you take your inoculation, you'll be able to go.
[00:30:10.085 --> 00:30:21.434]  And if you owe senior kids for re-education and let your 10-year-old decide to be cash-traded, then you'll get all these little special credits and you'll be patted on the head.
[00:30:22.418 --> 00:30:26.302]  But when everybody sells out, they'll be able to demand more and more and more.
[00:30:26.602 --> 00:30:32.788]  At first it sounds reasonable, just wear a mask, just contact trace, just have an app on your phone when you go to a restaurant or a business.
[00:30:33.048 --> 00:30:35.110]  And then if you don't have that, you can't go in the business.
[00:30:35.331 --> 00:30:38.654]  That's already happening in Europe, already happening in Michigan, already happening in California.
[00:30:41.980 --> 00:30:46.562]  And then it's, oh, you got to have five vaccines a year, Bill Gates says, and it's not even a vaccine.
[00:30:47.202 --> 00:30:48.302]  It was so archetypal.
[00:30:49.263 --> 00:30:54.765]  I was on the street in Phoenix yesterday, shooting a video without a bullhorn.
[00:30:55.645 --> 00:31:01.947]  And I had these Chase Bank security guards walk up to me because I was standing on the line of their courtyard.
[00:31:01.967 --> 00:31:04.248]  And they said, you can't film our building.
[00:31:06.429 --> 00:31:08.990]  And they got real rude with me and I said, I can fill any building I want.
[00:31:09.030 --> 00:31:09.690]  I told him to go to hell.
[00:31:10.231 --> 00:31:11.291]  Then I said, go get my bullhorn.
[00:31:11.311 --> 00:31:12.331]  I'm going to bullhorn their building.
[00:31:14.352 --> 00:31:20.194]  And then there's some video with like 60,000 views I happen to see on Twitter of like, look, Alex Jones is crazy.
[00:31:20.234 --> 00:31:21.755]  He's out on an empty street bullhorning.
[00:31:21.915 --> 00:31:22.235]  Oh really?
[00:31:22.275 --> 00:31:22.996]  I'm on an empty street?
[00:31:23.416 --> 00:31:28.078]  You just shot a video with my speech that 60 something thousand people saw that day.
[00:31:28.158 --> 00:31:29.298]  I haven't checked it since then.
[00:31:31.859 --> 00:31:34.220]  I was bullhorning those people in that bank building.
[00:31:37.879 --> 00:31:53.405]  And a guy walks over in his mask, a yuppie, and he laughs at me because he hears me saying, Bill Gates's mRNA vaccine goes in and reprograms the mitochondria and changes the DNA of the cells and makes them produce all these dangerous proteins.
[00:31:54.225 --> 00:31:55.786]  He starts laughing and saying I'm an idiot.
[00:31:57.406 --> 00:32:04.449]  I argue with him about five minutes and then as he walks away laughing at me to shame me, that's how the left operates, a city bus drove by.
[00:32:05.762 --> 00:32:08.885]  That said, Nanobot vaccines to cure cancer.
[00:32:13.909 --> 00:32:14.609]  Think about that.
[00:32:16.811 --> 00:32:17.372]  Think about that.
[00:32:17.512 --> 00:32:22.115]  Right as he's laughing at me, it drives by and there's the big ad.
[00:32:22.135 --> 00:32:24.958]  In fact, I'm going to plug my phone back in.
[00:32:24.998 --> 00:32:25.478]  It's dead.
[00:32:26.739 --> 00:32:28.541]  When it boots up, I actually have that video.
[00:32:28.561 --> 00:32:29.121]  I'll show it to you.
[00:32:29.141 --> 00:32:34.626]  I'll run off my phone on TV because I pulled my phone out and got a shot of the bus.
[00:32:36.578 --> 00:32:43.559]  Well, actually, we were done, so the security guys pulled up in the Tahoe, or the truck that we drove that happened to catch the bus.
[00:32:43.579 --> 00:32:44.420]  That's where I got footage of it.
[00:32:44.440 --> 00:32:47.440]  Yeah, there it is.
[00:32:47.480 --> 00:32:49.721]  These tiny robots can kill cancer cells.
[00:32:49.801 --> 00:32:50.801]  World Economic Forum.
[00:32:51.201 --> 00:33:05.164]  And then they've got the Prime Minister of England, which turned out to be a real disappointment, coming out and saying everyone will have their implanted microchips and nanotech injections very soon, and that it's going to be a new world order.
[00:33:10.424 --> 00:33:18.687]  You see, they build all this up, they get it ready, they get it prepared, we warn you for decades, and then like a dam being blown, it all just floods in.
[00:33:19.847 --> 00:33:26.830]  And so we're at that point now where it's going to get worse and worse and more dystopic and more horrible and more horrible.
[00:33:28.050 --> 00:33:28.810]  Let me give you an example.
[00:33:31.011 --> 00:33:31.911]  Then I'll hit the news.
[00:33:33.172 --> 00:33:33.872]  Overhead shot, please.
[00:33:35.233 --> 00:33:39.494]  Now, you'll only see this because it's on Breitbart, but it is in the Chinese news.
[00:33:40.014 --> 00:33:42.975]  6,000 plus people infected from Chinese vaccine factory leak.
[00:33:44.435 --> 00:33:48.436]  Now, what did Dr. Francis Boyle, author of the U.S.
[00:33:48.476 --> 00:33:55.138]  Biological Weapons Law, the main contributor to the world law, say on this show in early March of this year?
[00:33:56.158 --> 00:34:01.199]  He said, the intel is this is a vaccine ingredient that had not been attenuated yet.
[00:34:03.257 --> 00:34:10.464]  With gain-of-function chimera, so that it keeps reinfecting, there'll be no known vaccine that can be created, because it's five different viruses.
[00:34:11.605 --> 00:34:21.174]  And now all the discoverer of HIV has said that, they've all said that, and that it was a leaked, unattenuated, weaponized virus.
[00:34:22.476 --> 00:34:26.460]  Now this is a separate disease, separate situation, but it's the same story.
[00:34:27.543 --> 00:34:45.234]  Over 6,000 people in China's northwestern city of Lanzhou have tested positive for brucellosis after they were exposed to contaminated aerosols from a state-run brucellosis vaccine leak over a year ago, the Chinese health authorities announced on November 4th.
[00:34:46.254 --> 00:34:48.596]  A total of 35,000 people have been tested and
[00:34:49.304 --> 00:35:02.832]  So far, near the factory, accounting for 97.5% of the total residents of the Yancheng Road sub-district, the worst impacted area, 6,620 have been confirmed infected.
[00:35:02.852 --> 00:35:04.974]  The Chinese state-run Global Times reported Thursday.
[00:35:05.934 --> 00:35:08.255]  Now, it just goes on.
[00:35:08.436 --> 00:35:09.216]  Why is that important?
[00:35:10.017 --> 00:35:15.660]  Because we have vaccine liability protection laws here, and when that stuff happens here, you don't hear about it.
[00:35:16.260 --> 00:35:17.121]  Let me explain something else.
[00:35:18.715 --> 00:35:25.941]  Remember what came out of Associated Press just a month ago, that the majority of new polio cases around the world are from the Bill and Melinda Gates vaccine.
[00:35:27.062 --> 00:35:27.702]  Said it right there.
[00:35:31.145 --> 00:35:33.487]  Because it's on purpose, ladies and gentlemen.
[00:35:35.788 --> 00:35:47.578]  But the point is, you're told vaccines are safe and effective and never hurt anybody in their whole life, and that it's all a big lie, and then you actually read the literature, they're the most dangerous thing ever.
[00:35:48.570 --> 00:35:53.314]  And most cancer has been caused by vaccines in the last 70 years.
[00:35:53.595 --> 00:35:55.356]  And that's in mainline medical literature.
[00:35:56.097 --> 00:35:59.500]  And of course, you watch the movie JFK, which is based on real stuff, Oliver Stone's masterpiece.
[00:36:04.585 --> 00:36:07.648]  What are they doing with Lee Harvey Oswald down in New Orleans?
[00:36:07.688 --> 00:36:10.390]  What's their main mission that you hear in the background?
[00:36:10.590 --> 00:36:13.773]  Oh, they're developing cancer viruses.
[00:36:14.571 --> 00:36:18.513]  Because most cancer is viral and they're injecting people with cancer.
[00:36:22.976 --> 00:36:24.497]  What is the Fox News alert, guys?
[00:36:27.539 --> 00:36:30.601]  Alright, we'll go ahead and fade up the audio since you guys have gone with as much suspense.
[00:36:30.641 --> 00:36:30.941]  Go ahead.
[00:36:32.002 --> 00:36:36.845]  ...taking to the streets near the White House reacting to the news that Joe Biden has been elected.
[00:36:37.245 --> 00:36:40.106]  Leland Vittert is live with the latest on that.
[00:36:40.407 --> 00:36:40.727]  Leland.
[00:36:42.853 --> 00:36:51.900]  Hey, Trace, we're just north of the White House, so if the President walks up to the second floor residence and then looks out over Lafayette Plaza, this is the crowd he would see.
[00:36:51.941 --> 00:36:54.943]  It's sort of a street fair atmosphere out here.
[00:36:55.023 --> 00:37:01.568]  People are popping champagne bottles while wearing masks and then drinking out of the same bottle together and communally.
[00:37:01.608 --> 00:37:04.030]  So make that of what you will, given the fact that D.C.
[00:37:04.111 --> 00:37:06.332]  is in the middle of a massive COVID spike.
[00:37:06.352 --> 00:37:10.676]  A lot of people out here are wearing masks, not necessarily practicing social distancing.
[00:37:10.896 --> 00:37:11.896]  That's enough, shut them up.
[00:37:11.956 --> 00:37:12.957]  We'll go back to that in a moment.
[00:37:13.517 --> 00:37:15.297]  And I wasn't even going to get to this, but there's Forbes.
[00:37:15.457 --> 00:37:19.778]  Alex Jones calls on pro-Trump protesters to surround the White House and support the President.
[00:37:20.478 --> 00:37:26.760]  And I was talking to folks connected to the State Department in the White House just last night, and I said, you need to go today.
[00:37:26.860 --> 00:37:27.700]  You need to go tonight.
[00:37:28.060 --> 00:37:30.921]  I said, tomorrow they'll probably announce that Biden's the winner.
[00:37:30.961 --> 00:37:32.362]  I said, Fox or AP will do it.
[00:37:32.922 --> 00:37:33.762]  I've just got their number.
[00:37:34.482 --> 00:37:37.863]  And you'll need to call your people out there
[00:37:39.096 --> 00:37:42.618]  Wearing Trump shirts and things to, to, to counteract this.
[00:37:43.078 --> 00:37:53.444]  And I also told the white house two days ago, and you've now seen them agree that Trump needs to have a major celebration, but they should have already had it set up so they could counter the optics of this.
[00:37:54.224 --> 00:37:55.465]  It's all just warfare folks.
[00:37:55.865 --> 00:37:57.226]  And it's not about how smart I am.
[00:37:57.606 --> 00:38:01.989]  It's about, I know the seven companies that they said are allowed to quote announce who the winner is.
[00:38:02.869 --> 00:38:06.171]  As if that gives it legitimacy to that Twitter decided and big tech decided.
[00:38:07.714 --> 00:38:09.477]  Big Tigger said only these seven are allowed.
[00:38:10.479 --> 00:38:14.306]  Well, they're all super liberal except Fox and AP which both are too.
[00:38:14.807 --> 00:38:17.131]  So it's obvious Fox or AP will be the ones that declare it.
[00:38:17.451 --> 00:38:20.737]  And Fox declared first that Trump was the loser and then
[00:38:21.874 --> 00:38:24.955]  In Arizona and other key places, and then here comes AP with the final blow.
[00:38:25.075 --> 00:38:26.875]  I mean, it's the default position.
[00:38:27.095 --> 00:38:27.915]  It's all rigged.
[00:38:28.255 --> 00:38:28.995]  It's synthetic.
[00:38:29.295 --> 00:38:30.636]  You know how they run the scams.
[00:38:30.676 --> 00:38:31.996]  It's all I do is study the scams.
[00:38:32.196 --> 00:38:34.096]  And so that's an easy prediction to make.
[00:38:34.536 --> 00:38:36.277]  Very elementary, my dear Watson.
[00:38:36.737 --> 00:38:38.037]  It's called deduction.
[00:38:44.738 --> 00:38:47.119]  But I sit there with people screaming, F you Nazi.
[00:38:48.302 --> 00:39:15.920]  But I'm telling them that Joe Biden called black people super predators, passed laws to give them three times the sentences, helped China run giant death camps for Muslims, Christians, and Buddhists, and they just spit in my face saying, F you, because they just want to feel like they're with the good guy and they're good, even though Biden's going to crush their jobs, crush their 401ks, crush their future, and destroy their children's future, and shoot them up with deadly poison because they want them dead when they're dying of diabetes or they're dying of cancer.
[00:39:16.420 --> 00:39:18.942]  Which the vaccines are on record causing, they attack your pancreas.
[00:39:20.163 --> 00:39:22.185]  Those people will never want to admit they're wrong.
[00:39:22.205 --> 00:39:27.809]  I've noticed what it is about low IQ people is, they never admit they're wrong.
[00:39:28.670 --> 00:39:29.610]  They never learn.
[00:39:30.351 --> 00:39:35.675]  They just stupidly decide what it is they want to believe, and then they think that makes them smart.
[00:39:36.196 --> 00:39:38.658]  You know, I wish Biden would have won this fair and square.
[00:39:39.899 --> 00:39:43.521]  I wish Biden was not a Chai Com agent.
[00:39:43.922 --> 00:39:45.163]  You know, if I was Machiavelli,
[00:39:46.653 --> 00:39:48.674]  Joe Biden, we're going to have a bigger audience.
[00:39:49.695 --> 00:39:54.077]  I would have rather to Trump and still be sued and attacked and persecuted.
[00:39:54.297 --> 00:39:56.659]  The minute I hooked up to Trump, all hell broke loose.
[00:39:56.939 --> 00:40:02.282]  The minute I hooked up with Trump, no more money Alex Jones gets to pay himself.
[00:40:03.002 --> 00:40:06.605]  The minute I did that, I went through hell, but I was happy to do it.
[00:40:06.625 --> 00:40:07.525]  It was the right thing to do.
[00:40:07.805 --> 00:40:12.288]  If I wanted money and power, I had Bill Clinton's representative of the Democratic Party.
[00:40:13.783 --> 00:40:20.404]  Call me 17 years ago and offer me, what was it, $200,000 a year out of the gates to work with the Democrats.
[00:40:22.005 --> 00:40:23.225]  What do you think it'd be today?
[00:40:23.845 --> 00:40:28.326]  I could be whatever I wanted to and be left alone and be loved by the system.
[00:40:28.666 --> 00:40:30.106]  I don't want to be with these people.
[00:40:30.466 --> 00:40:31.907]  I don't want to be part of their system.
[00:40:32.027 --> 00:40:33.127]  I don't want to be in DC.
[00:40:33.607 --> 00:40:35.047]  I don't want to be a lapdog of Trump.
[00:40:35.247 --> 00:40:37.428]  I could care less about the Trump power.
[00:40:37.708 --> 00:40:39.008]  I didn't seek any of that out.
[00:40:39.960 --> 00:40:47.146]  Because I inherently have my own integrity and what I believe in, what I stand for with you supporting us together to trailblaze.
[00:40:50.208 --> 00:40:59.195]  But how many times did I say it's so obvious by the weekend, they'll announce by the winter, they're going to pick a Saturday.
[00:40:59.636 --> 00:41:00.517]  So people aren't at work.
[00:41:01.978 --> 00:41:07.022]  And so they can all use social media to say, let's put a million people around the white house.
[00:41:07.342 --> 00:41:08.303]  It won't be a million today.
[00:41:08.463 --> 00:41:09.604]  It'll be a hundred thousand today.
[00:41:15.230 --> 00:41:16.050]  Won't be a million today.
[00:41:16.070 --> 00:41:19.792]  It'll be a hundred thousand.
[00:41:19.832 --> 00:41:28.757]  But by the time Trump isn't leaving in a week or two, there'll be a million, two million, and they will tear those barricades up and storm the White House.
[00:41:28.797 --> 00:41:29.658]  That's been the plan.
[00:41:30.218 --> 00:41:31.659]  The Democrats said that's their plan.
[00:41:32.239 --> 00:41:36.341]  And hey, the globalists have never gotten in trouble for anything they've done.
[00:41:36.701 --> 00:41:39.022]  So why wouldn't they do that?
[00:41:39.143 --> 00:41:41.104]  Because they're never held accountable.
[00:41:41.144 --> 00:41:41.744]  Now I'm gonna stop.
[00:41:42.384 --> 00:41:43.245]  I'm gonna air some clips.
[00:41:44.312 --> 00:41:52.394]  And then I'm going to get refocused and come back, go through the election fraud, go through other key points of who's behind the machines, how there is a very narrow way out of this.
[00:41:55.394 --> 00:41:56.654]  A very narrow way out of this.
[00:41:57.195 --> 00:42:02.116]  And then I'm going to explain that there is another path.
[00:42:02.956 --> 00:42:11.878]  And that path actually is more destructive and very horrible, but will actually hasten the destruction of the global order and the destruction of the new world order.
[00:42:12.818 --> 00:42:13.918]  And they have stepped into it.
[00:42:14.827 --> 00:42:18.170]  Now, I have no desire to go down this path, but I will go down it if they take us there.
[00:42:18.870 --> 00:42:21.292]  And don't worry, you're going to go down that path, too.
[00:42:22.333 --> 00:42:23.694]  Because there's no getting out of this now.
[00:42:25.155 --> 00:42:27.136]  Everyone is going to see world government manifest.
[00:42:27.677 --> 00:42:29.478]  You're going to see everything I've told you come true.
[00:42:30.279 --> 00:42:30.639]  Everything.
[00:42:32.400 --> 00:42:36.363]  You'll have no job for years, and they'll tell you, you get a card, but you've got to be sterilized.
[00:42:36.944 --> 00:42:39.806]  You get a card, but you've got to send your children for re-education.
[00:42:39.986 --> 00:42:42.348]  And your children will come home, and they will be sterilized.
[00:42:47.148 --> 00:42:48.809]  And you will be celebrated on local TV.
[00:42:50.269 --> 00:42:56.251]  But once they get the first parents to do this, it's already here, then it'll be ordered for everybody else.
[00:42:56.751 --> 00:43:03.133]  They're going to start with the inoculations first and with taking people's families away in the middle of the night because they didn't contact trace.
[00:43:03.173 --> 00:43:04.373]  It's already happening in Texas.
[00:43:05.794 --> 00:43:07.874]  That's why people like Abbott are scared.
[00:43:08.354 --> 00:43:09.355]  And the world government's here.
[00:43:09.395 --> 00:43:10.095]  The new order's here.
[00:43:10.882 --> 00:43:16.366]  We got Trump in, he turned things around, and they summoned their full power and are making their full move.
[00:43:16.706 --> 00:43:19.308]  And if we don't recognize their full power and their full move, it's over.
[00:43:20.648 --> 00:43:29.154]  Now, I was going to go to Joe Biden saying that they've hired the biggest criminal group ever to steal the election, and then Pelosi bragging he's going to be gone after this election no matter what, even if he wins the election.
[00:43:29.414 --> 00:43:33.197]  I'm going to play those clips, but first I want to play a very important clip.
[00:43:34.317 --> 00:43:37.600]  Sidney Powell and Lou Dobbs discusses Hammer and Scowcard.
[00:43:38.587 --> 00:43:39.768]  And this is very, very important.
[00:43:39.808 --> 00:43:40.729]  It's a good place to start.
[00:43:41.069 --> 00:43:44.471]  So we're going to play this clip and we'll be right back on this live Sunday edition.
[00:43:44.932 --> 00:43:50.576]  Please understand, almost everyone's now been suspended or banned on Twitter or Facebook who's got any big following.
[00:43:51.076 --> 00:43:54.899]  Now they're going through and banning all the little folks that go out to rallies and demonstrations.
[00:43:55.159 --> 00:43:55.660]  It's okay.
[00:43:55.700 --> 00:43:56.340]  Just start new ones.
[00:43:56.881 --> 00:43:57.881]  It's all going to be gone anyways.
[00:43:59.062 --> 00:44:07.889]  But the total internet of censorship is here with AI that if you don't say what the party wants, you will be restricted.
[00:44:09.266 --> 00:44:11.969]  And it's the submission to it that makes it happen and makes it bad.
[00:44:12.069 --> 00:44:29.549]  So while you still can, call everyone you know and send them to Band.Video and send them to InfoWars.com forward slash show and say, Hey, Alex Jones is about to go on air and lay out everything that's happening and what's coming next and how we can fight it and how we can stop it.
[00:44:30.472 --> 00:44:46.637]  Because we can make a lot of lemonade with these lemons, and if we're not see ourselves as losers and don't see ourselves as wimps and as victims, and if we take the enemy attack for what it is, actually we can, and you know I don't tell you stuff to make you feel good.
[00:44:47.964 --> 00:44:49.345]  I think you already feel your energy.
[00:44:49.365 --> 00:44:50.266]  You feel your focus.
[00:44:50.286 --> 00:44:51.627]  You feel your determination rising.
[00:44:52.247 --> 00:44:54.989]  You feel the surety that you were right about how evil they were.
[00:44:55.250 --> 00:44:57.091]  You see yourself being disenfranchised.
[00:44:57.331 --> 00:45:03.816]  You know that you've done the right thing fighting them and you know that others are being destroyed that have been foolish and it's our job to wake them up.
[00:45:04.076 --> 00:45:06.618]  And now you have a determination you've never had before.
[00:45:08.600 --> 00:45:08.840]  Yes.
[00:45:09.901 --> 00:45:11.242]  Our spirits are all stronger now.
[00:45:14.102 --> 00:45:19.486]  Nothing in the world like having something taken away from you that's good that you fought for makes you fight harder.
[00:45:20.767 --> 00:45:24.869]  Nothing on earth could awaken people more than what you're witnessing right now.
[00:45:24.909 --> 00:45:26.450]  We made the enemy come out in the open.
[00:45:27.391 --> 00:45:37.378]  We made the enemy absolutely show their hand and absolutely just dominate us and their main power was being hidden in the shadows.
[00:45:38.217 --> 00:45:39.378]  But we forced them to censor.
[00:45:39.658 --> 00:45:40.718]  We forced them to attack.
[00:45:40.938 --> 00:45:41.959]  We forced them to be violent.
[00:45:42.139 --> 00:45:43.439]  We forced them to admit who they are.
[00:45:43.459 --> 00:45:46.361]  And we've already devastated them with all the Hunter Biden stuff.
[00:45:46.401 --> 00:45:50.543]  And believe me, believe me, a lot more is going to come out and it doesn't matter.
[00:45:51.123 --> 00:45:54.804]  And the stuff's going to get delivered to their houses, you know, to their wives.
[00:45:54.844 --> 00:45:55.865]  The evidence of what they've done.
[00:45:55.945 --> 00:45:59.246]  There's so many ways to politically defeat these people and we're going to do it.
[00:45:59.547 --> 00:46:00.807]  And so they took the gloves off.
[00:46:01.507 --> 00:46:03.989]  So there's a lot of other ways we take the gloves off.
[00:46:05.049 --> 00:46:06.870]  A lot of different things we haven't even done yet.
[00:46:08.643 --> 00:46:11.185]  We were hoping they were smart, hoping they backed off.
[00:46:11.225 --> 00:46:11.885]  They're not going to.
[00:46:11.905 --> 00:46:18.370]  And so, we're going to be in a whole different shooting match now.
[00:46:21.452 --> 00:46:22.353]  All right, here's that report.
[00:46:22.373 --> 00:46:22.753]  We'll be back.
[00:46:24.474 --> 00:46:32.920]  Your thoughts first about the knowledge now that the Justice Department is involved in this review of the election.
[00:46:35.054 --> 00:46:36.495]  Well, I'm delighted to hear that.
[00:46:36.575 --> 00:46:53.985]  I think there are any number of things they need to investigate, including the likelihood that 3% of the vote total was changed in the pre-election voting ballots that were collected digitally by using the HAMR program and a software program called Scorecard.
[00:46:54.425 --> 00:47:01.469]  That would have amounted to a massive change in the vote that would have gone across the country and explains a lot of what we're seeing.
[00:47:01.969 --> 00:47:10.596]  In addition, they ran an algorithm to calculate votes they might need to come up with for Mr. Biden in specific areas.
[00:47:10.676 --> 00:47:22.225]  I think that explains what happened in Michigan, where the computer glitch resulted in a change of votes of about 5,500 in favor of President Trump, just in one of 47 districts.
[00:47:22.765 --> 00:47:30.110]  All those districts need to be checked for that same, quote, software glitch, end quote, that would change the result in Michigan dramatically.
[00:47:31.692 --> 00:47:33.794]  The same thing is happening in other states.
[00:47:33.854 --> 00:47:42.961]  We've had hundreds of thousands of ballots mysteriously appear solely for Mr. Biden, which is statistically impossible as a matter of mathematics.
[00:47:44.162 --> 00:47:45.564]  It can all be documented.
[00:47:45.624 --> 00:47:56.213]  We are putting it into materials that we will file in federal court, and we need to seek relief in multiple states to enjoin the certification of any election results.
[00:47:56.906 --> 00:48:01.008]  Well, Cindy, let's go back to Hammer and Scorecard.
[00:48:01.148 --> 00:48:04.589]  Are those the names that you just used for those programs?
[00:48:05.750 --> 00:48:13.133]  What's being done about it and how broadly were they used by vote counters in various states?
[00:48:15.645 --> 00:48:19.348]  I think they were very broadly used, but not by the vote counters.
[00:48:19.408 --> 00:48:30.738]  They were used by the forces and the Democratic operatives that had access to these programs through the government access points that they have.
[00:48:31.158 --> 00:48:31.278]  Yes.
[00:48:51.995 --> 00:48:59.198]  Entities in other countries, it's just been turned recently against our own citizens here to change election results.
[00:48:59.258 --> 00:49:02.019]  It's absolutely appalling that that can be done.
[00:49:02.439 --> 00:49:10.422]  And whether it's called computer glitches or something else, somebody has actually gone into the system and changed voting results.
[00:49:12.915 --> 00:49:16.097]  That's called intervention in our elections.
[00:49:16.878 --> 00:49:22.361]  Irrespective of, I guess, if they were Russia or China, we'd refer to them as meddling.
[00:49:22.962 --> 00:49:33.829]  But it's intervention, and it's also crooked as hell rigging this election, no matter the jurisdiction, whether it's Michigan, Georgia, wherever it might be.
[00:49:35.571 --> 00:49:36.512]  What can we do about it?
[00:49:36.532 --> 00:49:46.428]  Because the Department of Justice, I mean, if there's evidence of that program, why not just turn it over to the Justice Department and go to the courts and say, this has got to stop now.
[00:49:46.929 --> 00:49:48.532]  Here is the way in which it was done.
[00:49:50.851 --> 00:50:01.238]  Well, we've been trying to get their attention, and we're going to try even harder, and we'll have to put it in a federal lawsuit, apparently, and get as much of it out as we possibly can.
[00:50:01.818 --> 00:50:08.002]  We have some excellent witnesses on the issue, but this is coup 5.0, Lou.
[00:50:08.162 --> 00:50:13.866]  I mean, there was no reason to think that the Democratic operatives, who spent hundreds of millions of dollars
[00:50:14.406 --> 00:50:29.283]  Creating the Russia hoax, the Steele dossier, taking us through a special counsel operation for two years, trying an impeachment hoax, the apocalypse hoax, the obstruction hoax, wouldn't go so far as to
[00:50:29.804 --> 00:50:33.405]  And by the way, that's General Flynn's very smart, very accomplished, very respected award-winning lawyer.
[00:50:56.229 --> 00:50:57.610]  And everything she said is absolutely true.
[00:50:57.650 --> 00:51:00.411]  I can tell you Judicial Watch has been talking about this.
[00:51:00.731 --> 00:51:11.817]  Sometime later tonight, they're going to drop huge bombshells of proof of premeditated Democrat Party-directed election fraud, electronic voting machines that have been banned in many states being used, and who is behind it.
[00:51:12.057 --> 00:51:13.158]  But let me just tell you who now.
[00:51:14.199 --> 00:51:21.322]  The Bushes, Romney, the Carlisle Group, and oh, guess who's the main financier?
[00:51:22.223 --> 00:51:22.703]  Wait for it.
[00:51:22.743 --> 00:51:23.804]  His name starts with an S.
[00:51:26.069 --> 00:51:27.829]  He was a Nazi collaborator in Eastern Europe.
[00:51:29.410 --> 00:51:30.790]  He's the main funder of Black Lives Matter.
[00:51:30.950 --> 00:51:32.751]  Yeah, you know who, George Soros.
[00:51:32.811 --> 00:51:35.951]  I'll show you the Washington Post about this.
[00:51:36.832 --> 00:51:39.732]  Now they were the number one voting machine company.
