[00:00:20.236 --> 00:00:22.118]  Welcome to the Info Wars Nightly News.
[00:29:51.505 --> 00:29:54.407]  And he was the seventh casualty, or the first casualty, if you want to look at it that way.
[00:29:55.028 --> 00:29:57.009]  But several others wounded, including me.
[00:29:57.029 --> 00:29:58.791]  That's pretty intense.
[00:29:58.811 --> 00:30:00.212]  Anything you'd like to add, Joel, as well?
[00:30:01.133 --> 00:30:06.318]  No, I mean, you know, I worked as a security contractor after my time with Ranger Regiment.
[00:30:08.878 --> 00:30:16.666]  I was actually in Baghdad when Benghazi took place, and we were operating out of a hotel in the Red Zone.
[00:30:17.287 --> 00:30:22.493]  So, always my worst fear was, you know, what could happen.
[00:30:22.513 --> 00:30:26.737]  I mean, we could have easily been overrun, and I think everybody was aware of that.
[00:30:27.518 --> 00:30:33.120]  But just like Nate said, you become focused on the mission at hand, and you almost get lost in that.
[00:30:34.100 --> 00:30:37.861]  Maybe it's a good thing, but you're hoping for the best.
[00:30:37.921 --> 00:30:45.143]  And a lot of times, I don't even think in my mind I ever thought that it was an option, that death was an option.
[00:30:45.223 --> 00:30:52.025]  Not because, from an arrogant point of view, but it just seemed like, okay, we just have to do A, B, and C and get through this.
[00:30:53.010 --> 00:31:00.327]  So, you know, I never in my time in regiment, I never experienced anything like Nate did with those other Rangers.
[00:31:00.367 --> 00:31:01.530]  A lot of those guys are my friends.
[00:31:02.472 --> 00:31:06.794]  And I've been on hundreds of combat missions, and we just never had that.
[00:31:06.935 --> 00:31:09.896]  So, it's amazing to me that you can be from the same unit.
[00:31:10.717 --> 00:31:15.059]  Nate and I were actually served in the same company, and at different times.
[00:31:16.120 --> 00:31:24.244]  And then, you know, have such differences in what he went through, and then what my experience in regiment was, you know, fairly positive.
[00:31:24.444 --> 00:31:28.447]  Every mission that we went on, it was like, mission success, came back, zero incident.
[00:31:29.247 --> 00:31:33.031]  So, you know, my empathy goes out to Nate and all those guys that fought that day.
[00:31:34.232 --> 00:31:35.814]  Well, it truly is an amazing story.
[00:31:35.834 --> 00:31:40.098]  We look forward to being able to see the show coming out.
[00:31:40.118 --> 00:31:40.939]  The Warfighters.
[00:31:41.540 --> 00:31:42.921]  Tell us a little bit about that really quick.
[00:31:43.582 --> 00:31:45.985]  Where to see it, when it's coming out, and then that'll be it.
[00:31:47.113 --> 00:32:01.936]  Yes, so Warfighters is a, that is a Film 45, that's Pete Berg's company that's putting that out, and there's two individuals, one of them is from, he's a veteran also from Ranger Regiment 75th, his name is Mike Baumgarten, and then Ray Mendoza is a SEAL.
[00:32:02.617 --> 00:32:06.319]  Those two are the producers, along with Pete Berg on Warfighters.
[00:32:06.419 --> 00:32:07.139]  They put this out.
[00:32:07.540 --> 00:32:09.981]  One of their episodes is on the Battle of Takagar.
[00:32:10.701 --> 00:32:17.945]  And we participated in that filming, Nate especially, approximately eight months to a year ago.
[00:32:18.885 --> 00:32:24.288]  So it pretty much goes over the battle and gives a really good synopsis of what happened.
[00:32:24.909 --> 00:32:25.909]  So we're looking forward to that.
[00:32:26.209 --> 00:32:28.911]  The first episode is going to come out on Veterans Day.
[00:32:29.691 --> 00:32:31.934]  And I think there's four episodes that will air that day.
[00:32:32.514 --> 00:32:38.040]  And then the Battle of Takagar episode is scheduled to be released sometime in the new year.
[00:32:38.961 --> 00:32:39.241]  Awesome.
[00:32:39.602 --> 00:32:40.102]  Well, cool, man.
[00:32:40.122 --> 00:32:41.203]  Glad to have you guys on here.
[00:32:41.243 --> 00:32:42.465]  Thanks for sharing your story with us.
[00:32:42.785 --> 00:32:48.751]  We're going to go into the studio now with Alex Jones, where we're going to go into more in-depth and talk about a lot of these issues as well.
[00:32:48.771 --> 00:32:50.954]  This has been Joe Biggs with InfoWars.com.
[00:33:02.025 --> 00:33:08.927]  Very proud to announce the introduction of the highest quality InfoWars Biome Defense Probiotic.
[00:33:09.307 --> 00:33:22.511]  We wanted to come out with the largest spectrum of high quality known probiotics that have been proven to improve overall digestion and health and detoxification in the body.
[00:33:23.462 --> 00:33:34.690]  Biome Defense is an exclusive blend of 50 billion live and active cultures from over 23 different probiotic strains that are known to support digestion and intestinal function.
[00:33:35.350 --> 00:33:41.314]  Our researchers are confident that we have been able to develop what will be the leading probiotic on the market.
[00:33:42.075 --> 00:33:50.421]  Secure your Biome Defense in Ultra Strength or Regular Strength at InfoWarsLife.com today and get started supporting your digestive system naturally.
[00:33:51.081 --> 00:33:59.325]  We've been testing this formula for years, but this is the limited first run to the public, so please take advantage of it today, support your own health, and support the InfoWarp.
[00:34:04.926 --> 00:34:09.888]  Now another shirt that was designed and licensed from Roger Stone is the Bill Clinton rape shirt.
[00:34:10.548 --> 00:34:13.229]  Looks like the, you know, communist style Obama Hope shirt.
[00:34:13.950 --> 00:34:19.932]  But says, rape, wear it, get aggressive, start the conversations, get on TV with it.
[00:34:19.952 --> 00:34:20.973]  In fact, I'm going to say this right now.
[00:34:21.393 --> 00:34:31.577]  Anyone that gets on national TV with the shirt, clearly, for more than five seconds, gets a thousand dollars.
[00:34:33.183 --> 00:34:34.784]  That means, you know, behind cameras, you name it.
[00:34:34.945 --> 00:34:45.894]  Anyone that gets it on air on national TV and gets the words out, Bill Clinton is a rapist, or things along that line with a bullhorn, I could go to this right now. $5,000.
[00:34:49.884 --> 00:34:52.287]  Until a budget of $100,000 has been spent.
[00:34:52.668 --> 00:34:54.150]  Adoptable dogs.
[00:34:54.250 --> 00:35:00.799]  Every year, the Best Friends Animal Society helps cats and dogs who are stuck in animal shelters find homes.
[00:35:05.686 --> 00:35:11.252]  I think one of the things that we really need to be looking at in this debate is that Bill Clinton is a rapist.
[00:35:11.413 --> 00:35:12.374]  Infowars.com.
[00:35:12.474 --> 00:35:13.395]  Infowars.com.
[00:35:13.555 --> 00:35:14.436]  Bill Clinton's a rapist.
[00:35:14.776 --> 00:35:15.818]  Bill Clinton is a rapist.
[00:35:16.038 --> 00:35:16.258]  Alright.
[00:35:16.278 --> 00:35:17.199]  Bill Clinton.
[00:35:17.219 --> 00:35:23.927]  I got this Hillary for Prison t-shirt and I just want everyone to know about this big presidential campaign that Bill Clinton is a rapist.
[00:35:24.047 --> 00:35:24.788]  Infowars.com.
[00:35:25.743 --> 00:35:26.123]  Okay.
[00:35:26.263 --> 00:35:27.604]  Thank you very much, Terrence.
[00:35:27.964 --> 00:35:29.585]  He doesn't age.
[00:35:29.805 --> 00:35:30.725]  No, he doesn't.
[00:35:30.765 --> 00:35:32.106]  He looks great.
[00:35:32.146 --> 00:35:33.907]  We're all gonna rickroll.
[00:35:34.187 --> 00:35:34.787]  Exactly.
[00:35:34.867 --> 00:35:37.929]  We've had a $100,000 contest before.
[00:35:40.230 --> 00:35:42.591]  My budget's $100,000.
[00:35:42.731 --> 00:35:46.293]  That means if a bunch of people do this, I'll pay up to $100,000 and stop it.
[00:35:56.971 --> 00:36:01.394]  That's $1,000 if you just get the shirt on national TV.
[00:36:03.135 --> 00:36:04.276]  Visually, rape.
[00:36:05.477 --> 00:36:05.757]  Okay?
[00:36:06.837 --> 00:36:07.218]  It is.
[00:36:08.493 --> 00:36:11.916]  It is $5,000 if you get the audio.
[00:36:11.956 --> 00:36:12.556]  Legally and lawfully.
[00:36:12.576 --> 00:36:21.983]  They've got to be outdoors, on their little bench, you've got to have a bullhorn, you've got to have the shirt on or have somebody with it, or maybe a big sign with it on it, and two of you hold it up, and then somebody else bullhorns.
[00:36:22.383 --> 00:36:25.545]  Bill Clinton is a rapist, not a philanderer.
[00:36:26.126 --> 00:36:27.567]  Hillary covers up the rape.
[00:36:32.478 --> 00:36:35.139]  Look, I'm not gonna sit here and say, see, I told you so.
[00:36:35.380 --> 00:36:38.401]  That communist Chinese style net censorship is coming to the web.
[00:36:38.421 --> 00:36:39.522]  Because it's already here.
[00:36:39.922 --> 00:36:40.582]  It's being announced.
[00:36:40.922 --> 00:36:44.384]  The way you keep the internet open and free is you get involved more than ever.
[00:36:44.804 --> 00:36:46.705]  Go to InfoWars.com forward slash app.
[00:36:46.865 --> 00:36:48.406]  A new battleship in the fight.
[00:36:48.606 --> 00:36:49.607]  InfoWars Live.
[00:36:49.787 --> 00:36:50.607]  Available right now.
[00:36:50.888 --> 00:36:52.248]  We're looking for a crew to man it.
[00:36:52.688 --> 00:36:55.070]  You gonna sit down and play games and be a trendy?
[00:36:55.790 --> 00:36:56.691]  Or you gonna be part of history?
[00:36:57.251 --> 00:37:00.252]  Don't sit by and let the internet and free speech be stolen from you.
[00:37:00.753 --> 00:37:01.313]  Take action!
[00:37:14.284 --> 00:37:16.965]  I have no doubt that I am Bill Clinton's son.
[00:37:17.926 --> 00:37:18.966]  It was common knowledge.
[00:37:19.286 --> 00:37:20.407]  Everyone in Arkansas knew him.
[00:37:21.548 --> 00:37:23.729]  Everywhere I went, they pointed, that's Bill Clinton's son right there.
[00:37:23.769 --> 00:37:24.749]  He look like him, don't he?
[00:37:25.249 --> 00:37:30.772]  The ears, the mouth, the chin, the teeth, the eyes, the nose.
[00:37:30.852 --> 00:37:31.973]  I see him in me.
[00:37:32.913 --> 00:37:34.914]  You can see a black Bill Clinton.
[00:37:35.574 --> 00:37:39.836]  When I brush my hair, I can see Bill Clinton with waves in his head.
[00:37:42.088 --> 00:37:45.429]  I always felt bad about him not wanting to be in my life.
[00:37:46.009 --> 00:37:47.489]  Was it because I was black?
[00:37:47.529 --> 00:37:49.030]  Was it something wrong with me?
[00:37:49.110 --> 00:37:51.330]  Why he don't want to be a part of me?
[00:37:52.030 --> 00:37:55.991]  It made me think of even sometimes suicide.
[00:37:57.292 --> 00:37:57.932]  It's not fair.
[00:37:58.612 --> 00:37:59.672]  And it has been hurtful.
[00:38:00.353 --> 00:38:03.053]  That he still refused to acknowledge me.
[00:38:03.993 --> 00:38:05.514]  What time was very hard.
[00:38:06.334 --> 00:38:08.214]  And my mom was a working girl on the streets.
[00:38:08.895 --> 00:38:10.115]  She was heavy on drugs.
[00:38:11.728 --> 00:38:15.771]  I was told that she was with him on 13 occasions.
[00:38:38.829 --> 00:38:42.911]  My mom went to prison and lost custody of us.
[00:38:43.011 --> 00:38:46.493]  My Aunt Lucille stepped up and gained guardianship of us.
[00:38:46.813 --> 00:38:48.353]  She raised us in Little Arkansas.
[00:38:48.834 --> 00:38:52.975]  At the time, we was from group home to house to house.
[00:38:53.576 --> 00:38:57.197]  My Aunt Lucille wanted to have a father in my life.
[00:38:58.158 --> 00:39:00.499]  As a small child, she took me to the governor's mansion.
[00:39:01.027 --> 00:39:03.388]  It was a car coming at the front gate, right?
[00:39:03.448 --> 00:39:05.448]  And the gate swings open.
[00:39:06.168 --> 00:39:09.089]  I ran up in there and ran behind the gate, okay?
[00:39:09.309 --> 00:39:12.910]  She was trying to get him to accept me and notice me.
[00:39:13.370 --> 00:39:18.051]  When I got to the door, I asked for her, and the door was slammed in my face.
[00:39:18.771 --> 00:39:19.792]  Slammed the door in her face.
[00:39:20.692 --> 00:39:21.612]  This is Bill's son.
[00:39:21.632 --> 00:39:22.972]  He had the black son out here.
[00:39:23.312 --> 00:39:26.793]  And two little guys kicked him off the side of the place.
[00:39:27.653 --> 00:39:29.794]  Hillary, she had guys chase him off the property.
[00:39:36.429 --> 00:39:37.229]  I read history.
[00:39:37.249 --> 00:39:39.490]  It actually goes back to slave owners.
[00:39:40.111 --> 00:39:45.134]  When they have a child with one of their slaves, and the wives try to have him banished off the plantation.
[00:39:45.734 --> 00:39:46.715]  What century is this?
[00:39:46.995 --> 00:39:47.955]  It just wasn't right.
[00:39:48.976 --> 00:39:51.337]  Every child in this state is somebody.
[00:39:51.658 --> 00:39:54.920]  Because we're going to give them every chance we can.
[00:39:55.140 --> 00:39:57.561]  And honestly, we were needing child support at the time.
[00:39:57.621 --> 00:39:58.702]  My mom was in prison.
[00:39:59.395 --> 00:40:01.016]  We was poor, okay?
[00:40:01.056 --> 00:40:01.996]  We had nothing.
[00:40:02.516 --> 00:40:04.617]  Who gonna listen to us?
[00:40:05.078 --> 00:40:05.438]  Really?
[00:40:05.838 --> 00:40:07.619]  My industry was working at a gas station.
[00:40:07.639 --> 00:40:10.360]  We had no money to pay lawyers.
[00:40:12.061 --> 00:40:13.401]  They just shut us up.
[00:40:14.922 --> 00:40:21.665]  My mom told me on a few occasions when she was stranded... We ain't gon' lead them along or we gon' come up missing.
[00:40:22.785 --> 00:40:26.309]  She was also pushed out a two-story window where she got a metal plate in her foot.
[00:40:26.890 --> 00:40:29.694]  To this day, she still feels scared of speaking.
[00:40:37.668 --> 00:40:42.411]  In fact, my mother did receive seven $100 bills a month in the mailbox.
[00:40:43.452 --> 00:40:47.635]  Even presents on Christmas that was delivered to my home by state troopers.
[00:40:48.395 --> 00:40:50.957]  So I felt he was trying to be a part of my life.
[00:40:51.217 --> 00:40:54.099]  And then when he became President, everything stopped.
[00:40:55.480 --> 00:40:59.042]  In 1995, when my father was President of the United States,
[00:41:00.160 --> 00:41:02.582]  State of Arkansas put us in foster care.
[00:41:03.383 --> 00:41:04.804]  I lived in foster homes.
[00:41:05.584 --> 00:41:11.108]  It made me feel horrible because I know his child, Chelsea, was well taken care of.
[00:41:11.289 --> 00:41:14.391]  And we was house to house, hungry at nights.
[00:41:15.352 --> 00:41:18.234]  And to know that my father was the president, it hurts.
[00:41:19.315 --> 00:41:24.819]  Try to imagine that your own father refused to love you.
[00:41:26.020 --> 00:41:28.642]  Refused to say that you exist.
[00:41:29.804 --> 00:41:36.522]  Knowing who my father was, and that he was so close, yet so far away, made my pain unbearable.
[00:41:37.602 --> 00:41:45.086]  Growing up in Little Rock School District System, it was difficulties because you got gang members, drug activities at the schools.
[00:41:45.506 --> 00:41:46.827]  And I wanted more to life.
[00:41:46.927 --> 00:41:49.728]  I didn't want to end up dead in the streets for nothing.
[00:41:50.629 --> 00:41:53.851]  Moving from home to home, not having a stable place to go.
[00:41:54.291 --> 00:42:03.156]  It came to a point in high school where I had to drop out to take care of my little sisters and brothers and make sure they were stable and able to go to school every day.
[00:42:04.176 --> 00:42:09.561]  I got a job full time at a donut shop my 11th grade year to support my sisters and brothers.
[00:42:10.181 --> 00:42:18.448]  If I had the love and support of my father that stayed on me, made sure I had the best education, I feel I would have had a better life.
[00:42:19.649 --> 00:42:26.477]  In 1999, they tried to sweep me under the rug with Bill Clinton's friend, publishing this phony DNA test.
[00:42:26.818 --> 00:42:28.260]  It never was a DNA test.
[00:42:28.460 --> 00:42:29.061]  Roger Altman.
[00:42:29.721 --> 00:42:31.624]  Roger is a longtime friend of mine.
[00:42:31.804 --> 00:42:32.685]  Just think about it.
[00:42:33.005 --> 00:42:36.870]  It was published in the tabloid, owned by a donor of Bill Clinton.
[00:42:37.370 --> 00:42:44.758]  Even to this day, Megyn Kelly, Howard Kirk, they continue to quote this bogus DNA test, and it really hurts.
[00:42:45.499 --> 00:42:47.521]  I would love to see the DNA test done.
[00:42:48.322 --> 00:42:51.486]  Several times, I tried to reach out to the clinics.
[00:42:52.126 --> 00:42:56.111]  People say all the time, you're gonna get yourself killed dealing with the clinics.
[00:42:57.489 --> 00:42:59.272]  I wrote letters to his library.
[00:42:59.593 --> 00:43:02.858]  I wrote letters to addresses I got off the internet.
[00:43:03.039 --> 00:43:07.386]  Even emailed him from Facebook on his Facebook pages.
[00:43:07.606 --> 00:43:09.289]  I never got any response back.
[00:43:10.490 --> 00:43:13.091]  Once in Little Rock, Arkansas, I visited the Clinton Library.
[00:43:13.451 --> 00:43:16.591]  I wanted to see how it felt to be his president, and he was speaking.
[00:43:17.311 --> 00:43:20.032]  But by the time we made it there, he was already gone.
[00:43:20.672 --> 00:43:31.374]  We took a tour through the library, and just to see all the things he'd done in the world, helping other kids in Haiti and, you know, all the other places, it just saddened me.
[00:43:31.854 --> 00:43:33.995]  Because I never received any help from him.
[00:43:35.515 --> 00:43:36.997]  Hillary started running for president.
[00:43:37.617 --> 00:43:39.980]  She visited Little Rock at one of her campaign stops.
[00:43:40.380 --> 00:43:42.983]  I put myself right in front of the podium where she spoke.
[00:43:43.243 --> 00:43:44.344]  She was looking right at me.
[00:43:44.364 --> 00:43:45.526]  Eye contact.
[00:43:52.613 --> 00:43:54.795]  In my heart, I was thinking she knew who I was.
[00:43:55.714 --> 00:43:59.236]  I met with a small group of the Black Lives Matter activists.
[00:43:59.336 --> 00:44:04.178]  It made me wonder, if she says Black Lives Matter, why I don't matter to her?
[00:44:04.799 --> 00:44:06.500]  And I just felt for them.
[00:44:06.740 --> 00:44:11.602]  I was going to introduce myself as Dani Williams, her husband's son and her stepson.
[00:44:11.622 --> 00:44:15.064]  You know, I am a new grandmother, in case you haven't heard.
[00:44:15.424 --> 00:44:18.486]  I had millions of questions to ask, you know, why?
[00:44:18.902 --> 00:44:22.191]  We're gonna do everything we can to make sure she has every opportunity.
[00:44:22.272 --> 00:44:24.859]  Soon as she spoke, she got out of there.
[00:44:25.240 --> 00:44:26.403]  I didn't get to talk to my stepmom.
[00:44:27.870 --> 00:44:30.353]  I could never imagine having a child not acknowledge him.
[00:44:31.074 --> 00:44:34.337]  I know how it feels to not have a parent in your life.
[00:44:35.278 --> 00:44:36.540]  I work construction.
[00:44:37.300 --> 00:44:38.482]  I am a person of faith.
[00:44:38.962 --> 00:44:40.704]  I take my kids to church every Sunday.
[00:44:41.265 --> 00:44:44.869]  I teach my sons how to keep bad language out your mouth.
[00:44:44.909 --> 00:44:48.432]  How to speak properly with yes sir and yes ma'am.
[00:44:49.033 --> 00:44:53.336]  Recently, I've been telling my kids that their grandfather was the President of the United States.
[00:44:53.836 --> 00:44:54.857]  And they amazed by it.
[00:44:54.877 --> 00:44:56.999]  They're like, no, you know, is it for real?
[00:44:57.019 --> 00:44:59.701]  I tell them, yes, you know, that is my father.
[00:44:59.941 --> 00:45:01.902]  And I'm going to make sure you get to meet him one day.
[00:45:03.163 --> 00:45:07.586]  Hillary, please do not deny I exist.
[00:45:08.046 --> 00:45:09.127]  I am your stepson.
[00:45:09.307 --> 00:45:10.668]  Chelsea is my sister.
[00:45:11.169 --> 00:45:12.429]  And Bill is my father.
[00:45:13.350 --> 00:45:15.792]  Super predators, we have to bring them to heel.
[00:45:16.337 --> 00:45:21.085]  I felt bad when Hillary called black people super predators and that we need to be brought to heel.
[00:45:21.927 --> 00:45:28.579]  I'm black, I'm real, I am her stepson, and I deserve the love that she has given Chelsea.
[00:45:29.525 --> 00:45:34.710]  We hear my stepmother tells the nation every day, we're stronger together.
[00:45:35.671 --> 00:45:37.753]  They know who I am and I know who I am.
[00:45:37.773 --> 00:45:39.714]  I have to meet my father.
[00:45:40.135 --> 00:45:45.039]  I have to know that he's willing to even accept me.
[00:45:45.119 --> 00:45:52.987]  I have to know that he... Like any child, I want to know my dad and I want him to know me.
[00:45:53.367 --> 00:45:54.848]  I'm his only son in the world.
[00:45:55.919 --> 00:45:57.121]  And he's my only dad.
[00:45:57.582 --> 00:45:58.864]  We have to come together.
[00:45:59.665 --> 00:46:00.286]  We have to.
[00:46:01.888 --> 00:46:05.534]  If black lives truly matter to you, please contact me.
[00:46:15.186 --> 00:46:18.547]  If you look at Bill Clinton, far worse.
[00:46:18.767 --> 00:46:20.447]  Minor words and his was action.
[00:46:21.027 --> 00:46:22.568]  His was what he's done to women.
[00:46:22.608 --> 00:46:28.269]  There's never been anybody in the history of politics in this nation that's been so abusive to women.
[00:46:28.489 --> 00:46:30.809]  Bill Clinton was abusive to women.
[00:46:31.149 --> 00:46:36.070]  Hillary Clinton attacked those same women and attacked them viciously.
[00:46:36.150 --> 00:46:37.351]  Four of them here tonight.
[00:46:37.491 --> 00:46:42.792]  So much of what he's just said is not right, but he gets to run his campaign any way he chooses.
[00:47:02.978 --> 00:47:07.962]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:47:08.142 --> 00:47:18.089]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:47:18.429 --> 00:47:24.313]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:47:24.673 --> 00:47:29.857]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:47:32.759 --> 00:47:35.020]  Ladies and gentlemen, I've been on this the last few months.
[00:47:35.301 --> 00:47:43.145]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[00:47:43.565 --> 00:47:48.328]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:47:48.448 --> 00:47:50.469]  This just increases the compounds you already have.
[00:47:51.090 --> 00:47:52.611]  This is what you're actually designed to run on.
[00:47:52.651 --> 00:48:00.575]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888.
[00:48:01.596 --> 00:48:08.201]  2-5-3 3-1-3-9 Thousands of years ago, there was a basic form of chivalry.
[00:48:08.561 --> 00:48:15.686]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[00:48:16.306 --> 00:48:24.632]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[00:48:24.932 --> 00:48:28.955]  But in the 21st century, there are silent weapons for quiet war.
[00:48:29.275 --> 00:48:30.976]  I personally counter this onslaught with Anthroplex.
[00:48:31.016 --> 00:48:37.218]  Anthroplex is designed with known, organic, concentrated herbs to create the basic foundation to normal metabolic activity.
[00:48:52.304 --> 00:48:53.186]  We're good to go.
[00:49:08.837 --> 00:49:14.342]  WikiLeaks has just released another 1,100 emails coming from the John Podesta data dump.
[00:49:14.382 --> 00:49:15.684]  This is the third data dump.
[00:49:15.944 --> 00:49:22.830]  Julian Assange has said that he has up to 50,000 messages that are going to be very damaging to Hillary Clinton's campaign.
[00:49:22.850 --> 00:49:28.175]  Of course, the timing is proving to be a major headache to Hillary Clinton as well as her supporters.
[00:49:28.656 --> 00:49:30.658]  I don't think that this is going to do any
[00:49:31.218 --> 00:49:32.018]  We're good to go.
[00:49:52.446 --> 00:49:58.450]  Well, John Podesta, let's just remind people, John Podesta, he was a special counselor to Barack Obama.
[00:49:58.530 --> 00:50:01.412]  Not only that, but he was her senior campaign manager.
[00:50:01.452 --> 00:50:02.253]  He currently is.
[00:50:02.953 --> 00:50:07.916]  And these emails, they're so telling of how she really thinks and feels, how she thinks about us.
[00:50:07.976 --> 00:50:10.318]  And there were two pieces that I found particularly interesting.
[00:50:10.698 --> 00:50:18.483]  The first one that I wanted to bring, Saudi Arabia and Qatar are actually funding, logistically and materially and financially, support for ISIS.
[00:50:18.523 --> 00:50:19.544]  They're funding ISIS.
[00:50:19.724 --> 00:50:21.325]  This was the content of this email.
[00:50:21.345 --> 00:50:32.410]  She writes it to John Podesta, who at that point was the counselor to the president, and she's saying that Saudi Arabia and Qatar are both giving financial and logistical support to the Islamic State along with other extremist groups.
[00:50:32.430 --> 00:50:36.431]  Now keep in mind, this is the same Saudi Arabia that donates to the Clinton Foundation.
[00:50:36.512 --> 00:50:40.313]  Oh, by the way, they're also providing material support for ISIS in this email leak.
[00:50:40.333 --> 00:50:41.174]  This is what she writes.
[00:50:41.714 --> 00:50:48.337]  She writes, while the military-paramilitary operation is moving forward, we need to use our diplomatic and more traditional intelligence assets
[00:50:48.857 --> 00:50:53.180]  To bring pressure on these governments because she knows that they're providing this sort of support.
[00:50:53.640 --> 00:50:54.941]  How explosive is that?
[00:50:55.021 --> 00:50:55.241]  Right.
[00:50:55.401 --> 00:50:55.761]  Hello?
[00:50:55.781 --> 00:50:56.282]  She knows that.
[00:50:56.302 --> 00:50:57.743]  Doesn't stop people from making their money though.
[00:50:58.043 --> 00:50:58.503]  Exactly.
[00:50:58.563 --> 00:51:00.644]  Still going to take their money, not going to give that back.
[00:51:00.684 --> 00:51:11.912]  And also we know that in 2010 her top aide said that the up to $60 billion in weapons transfers of fighter jets and helicopters to Saudi Arabia was a top priority.
[00:51:12.032 --> 00:51:15.594]  I mean this is in addition to all the other billions of dollars in weapons transfers.
[00:51:15.914 --> 00:51:17.935]  Hillary Clinton with her State Department.
[00:51:18.356 --> 00:51:21.337]  But she knows that they're funding terrorism.
[00:51:21.657 --> 00:51:29.382]  Radical extremists is what they're funding, along with ISIS, which you would think that we would fall on the side of right when it comes to ISIS and begin, you know, fighting them ourselves instead of arming them.
[00:51:29.682 --> 00:51:30.903]  We know that she armed them on the ground.
[00:51:31.223 --> 00:51:34.325]  We also know that she's aware that Saudi Arabia, her BFF, is doing the same thing.
[00:51:35.148 --> 00:52:01.799]  So then this exploits the double standard, or I guess exposes the double standard, where she says she's for women's rights, she says she's for LGBTQ, R, S, D, W, the whole alphabet rights, but then she is clearly working with countries like Saudi Arabia that give almost no rights to women or homosexual people or transsexual people, whoever it is, especially in the radical Islamic areas that have been taken over.
[00:52:02.179 --> 00:52:15.508]  And the other double standard that I have here that really bothers me and I think shows the true nature of where the election is right now as far as the coverage, you talked about how you want to really cover this and talk about this because the mainstream media is not going to do it.
[00:52:15.528 --> 00:52:16.509]  They're not going to talk about it.
[00:52:16.529 --> 00:52:19.311]  They're not going to show the general population these email leaks.
[00:52:19.631 --> 00:52:20.771]  Most people are going to have no idea.
[00:52:20.832 --> 00:52:25.915]  All they're going to talk about is how it's Russia and they're saying now that the Clinton campaign is really pushing this.
[00:52:26.355 --> 00:52:27.736]  Don't worry about the contents.
[00:52:28.276 --> 00:52:31.879]  It's just the bad thing is that we were hacked into by the Russians.
[00:52:32.239 --> 00:52:33.280]  I mean, are you kidding me?
[00:52:33.320 --> 00:52:33.961]  They have no proof.
[00:52:33.981 --> 00:52:34.561]  Without proof.
[00:52:34.742 --> 00:52:41.008]  Well, and imagine if this was Donald Trump's campaign that had these emails leaked.
[00:52:41.068 --> 00:52:46.013]  It was Donald Trump's campaign that showed he was working with countries that have funded ISIS.
[00:52:46.073 --> 00:52:52.299]  It was Donald Trump's campaign that has infighting going on about how they're going to control the narrative in the media.
[00:52:52.319 --> 00:52:53.520]  You've got other stories we're going to cover.
[00:52:53.560 --> 00:52:54.481]  So, you know, to me,
[00:52:55.562 --> 00:53:18.457]  Regardless of policy or where you fall politically in this election, how can people not just look at this double standard in news coverage and at least scratch their head as to why Donald Trump gets beaten all day long and they completely ignore the obvious corruption in the Hillary Clinton campaign that comes right from her own emails?
[00:53:18.874 --> 00:53:26.520]  Right, I mean it is absolutely insane and you know I'm starting to get a little bit discouraged with all of this because there's so much collusion at every single level.
[00:53:26.560 --> 00:53:35.647]  I mean we're seeing the heads of networks, print media, Hollywood and as well as like the GOP and other insiders.
[00:53:35.687 --> 00:53:37.228]  I mean it's from every single level.
[00:53:37.248 --> 00:53:44.374]  There's so much collusion here but yet they want us to, we even had Al Gore today going to Florida saying your vote
[00:53:44.734 --> 00:53:46.756]  Really, really, really, really matters.
[00:53:46.896 --> 00:53:47.597]  Take it from me.
[00:53:47.737 --> 00:53:50.519]  And it's like, dude, you had the election stolen from you.
[00:53:50.539 --> 00:53:50.799]  Right.
[00:53:50.999 --> 00:53:51.640]  What are you talking?
[00:53:51.800 --> 00:53:52.841]  It's so rigged.
[00:53:53.221 --> 00:53:58.125]  And so, you know, I try not to get discouraged about the fact that Hillary Clinton is probably going to win.
[00:53:58.145 --> 00:54:01.048]  The Electoral College is going to give it to her for sure.
[00:54:01.068 --> 00:54:01.128]  But.
[00:54:02.749 --> 00:54:09.310]  What this is going to show people, I think so many people have woken up this election cycle to the absolute corruption.
[00:54:09.871 --> 00:54:14.772]  You know, that reminds me, and we covered this this morning, Alex touched on it on the show this morning as well.
[00:54:15.432 --> 00:54:18.532]  There was a second leak that, you know, it lends to this point.
[00:54:18.572 --> 00:54:20.293]  They want people dumb and compliant.
