[00:00:19.622 --> 00:00:21.504]  Welcome to the Info Wars Nightly News.
[00:27:49.898 --> 00:27:50.919]  And they were silenced.
[00:27:51.300 --> 00:27:55.564]  Some were sent to educational camp because they don't want to hear the truth from them.
[00:27:55.844 --> 00:27:59.829]  So my lesson to the college students today is that learn the history.
[00:28:00.229 --> 00:28:01.370]  Don't repeat it.
[00:28:01.631 --> 00:28:05.435]  I do not want to say cultural revolution on our college campuses today.
[00:28:05.796 --> 00:28:14.000]  The freedom of speech is precisely because you might not like or approve other people's speeches, but they have a right to do so.
[00:28:14.660 --> 00:28:23.604]  You know, you don't have to like it, you don't have to approve it, but then when someday you have to say something other people don't like, and then you have a right to say so.
[00:28:23.644 --> 00:28:31.428]  So we have to defend each other's right to true freedom of speech, otherwise this country will go down the path of the communist China.
[00:28:32.403 --> 00:28:41.769]  Right, and Lily, now we know, like, the Red Guards, that they destroyed works of art, they burned books, got rid of the intellectuals that, you know, needed to be re-educated.
[00:28:42.169 --> 00:29:00.000]  So, let's look at today, how we're seeing them wanting to tear down statues because they're racist, or demanding that their professors be fired, or the deans of the schools have to excuse themselves because they are considered racist, or they're not bowing down to the pressures of these students
[00:29:00.580 --> 00:29:12.970]  Who are really saying that their feelings matter over anything else, and the only way you can protect their feelings is by not disagreeing with them and not having counter-revolutionary thoughts.
[00:29:14.671 --> 00:29:18.033]  Well, I think our college students are being really naive.
[00:29:18.334 --> 00:29:24.899]  They have a tendency to trust, you know, big, powerful government, and they have a tendency to believe that
[00:29:25.509 --> 00:29:29.750]  You know, like the leftist radical agenda, everything's racist.
[00:29:29.770 --> 00:29:34.032]  They're also extremely sensitive without rational thinking.
[00:29:34.452 --> 00:29:38.373]  You know, how about people's rights, the property rights?
[00:29:39.073 --> 00:29:42.234]  You can just tear down any statues that offend you.
[00:29:42.774 --> 00:29:50.181]  Or you can just, you know, criticize other organizations and business who, you know, don't do the things you like.
[00:29:50.381 --> 00:29:55.726]  Right, but it's also, they're also erasing a very important part of history.
[00:29:56.086 --> 00:30:02.852]  Yes, I know that it might cause you to be a little bit uncomfortable if you see statues up of people who may have owned slaves.
[00:30:03.332 --> 00:30:07.355]  At one time, but they also did some really great things for this country as well.
[00:30:07.695 --> 00:30:15.580]  So why not use that as something to remind people of where they came from, what their history was all about, rather than completely destroying it?
[00:30:16.000 --> 00:30:24.185]  Because if you have no idea of where you came from, then you have no idea of where you're going and where you're headed and you could be easily controlled and corralled.
[00:30:25.242 --> 00:30:26.082]  Right, I agree.
[00:30:26.122 --> 00:30:31.204]  During the Cultural Revolution, the Red Guards also destroyed churches and temples.
[00:30:31.704 --> 00:30:33.065]  I was raised as a Buddhist.
[00:30:33.245 --> 00:30:39.147]  I remember we could not go to our temples and pray as Buddhists and ask for blessings anymore.
[00:30:39.527 --> 00:30:48.170]  Because all those were politically incorrect, and they wanted to be only loyal to the Chairman Mao, to communism, to the Communist Party.
[00:30:48.470 --> 00:30:50.371]  So they shut down all the temples.
[00:30:50.691 --> 00:30:52.752]  Even Confucius' temples were shutting down.
[00:30:53.268 --> 00:31:05.051]  And my grandma's old, traditional sewing machine was confiscated because the Red Guards said, you've got to contribute to the country's greatest steel production campaign.
[00:31:05.591 --> 00:31:07.191]  And why do you keep this for yourself?
[00:31:07.231 --> 00:31:08.111]  You're so selfish.
[00:31:08.211 --> 00:31:10.392]  You need to contribute to the country.
[00:31:10.772 --> 00:31:13.632]  My grandma had to let her sewing machine go.
[00:31:13.672 --> 00:31:16.673]  That was the only thing valuable in her apartment.
[00:31:16.993 --> 00:31:20.674]  And she was so afraid that the Red Guards were going to find out about her past.
[00:31:21.124 --> 00:31:29.388]  When she was a second wife of a mountain outlaw group, she remarried to my stamp granddad later to kind of protect herself too.
[00:31:29.688 --> 00:31:31.489]  So she said, OK, you can take this.
[00:31:31.549 --> 00:31:35.731]  And she had to give that up, even though I knew how much she really treasured it.
[00:31:35.771 --> 00:31:37.332]  She used it to make clothes for us.
[00:31:37.752 --> 00:31:46.937]  So, you know, the young people today got to really learn about the individual rights instead of only focus on collectivism, public goods.
[00:31:46.957 --> 00:31:49.498]  Those are all communist socialist jargons.
[00:31:50.078 --> 00:31:52.219]  Lily, again, thank you so much for speaking out.
[00:31:52.259 --> 00:31:53.999]  Now, you are running for U.S.
[00:31:54.139 --> 00:31:54.459]  Senate.
[00:31:54.479 --> 00:31:57.540]  You say you were a slave once before, and you're not going to be one again.
[00:31:57.700 --> 00:32:00.880]  Tell people how they can support you and your run for Senate.
[00:32:01.481 --> 00:32:03.001]  Well, this is a grassroots campaign.
[00:32:03.061 --> 00:32:08.742]  I need you to follow me, support me, donate on my website, LilyForLiberty.com.
[00:32:09.142 --> 00:32:13.863]  I have a Facebook page, Lily For Liberty, and Twitter also, Lily For Liberty.
[00:32:14.223 --> 00:32:16.744]  And follow me and join my campaign for our
[00:32:17.604 --> 00:32:18.865]  Thank you, Lily.
[00:32:18.885 --> 00:32:19.085]  Thank you.
[00:33:02.338 --> 00:33:11.541]  A lot of people ask me what is the most important area of InfoWars that runs the whole operation that is having such a big effect against the globalists.
[00:33:12.341 --> 00:33:19.984]  And I've said it over and over again, it is you the listeners and the viewers that send us the intel, the news tips, that support the broadcast, that spread the word.
[00:33:20.884 --> 00:33:23.985]  You are 90% of the operation or more.
[00:33:24.025 --> 00:33:27.146]  You don't stand beside us, you stand at the heart of InfoWars.
[00:33:27.566 --> 00:33:38.612]  When I talk about the people at InfoWars, from customer service, the shipping department, being just as important as our anchors, our researchers, our investigative journalists, and myself, it's absolutely true.
[00:33:39.213 --> 00:33:44.536]  Without this team that we've built over the last 20 plus years, we wouldn't be able to do any of what we've been doing.
[00:33:44.916 --> 00:33:50.199]  And that's what's so exciting because we finally built up to a point where we now have the launch pad.
[00:33:50.859 --> 00:33:56.882]  Introducing AutoShip from InfoWarsLive.com, a new way to save time and money when you stock up on InfoWarsStore.com products.
[00:33:57.342 --> 00:34:05.626]  Again, ladies and gentlemen, when products are sold out, you're unable to get them, sometimes for months, but we hold back the products for people that have already signed up for AutoShip.
[00:34:06.286 --> 00:34:17.391]  When you choose AutoShip before checkout on your order at Infowarshore.com, we'll give you 10% off and give you guaranteed delivery of out-of-stock products that are on your AutoShip list.
[00:34:17.932 --> 00:34:20.553]  Plus, we're giving you free shipping on all orders above $50.
[00:34:21.033 --> 00:34:28.437]  Listers have been requesting this for years because it's so easy to forget to reorder the products when you need them each month.
[00:34:29.474 --> 00:34:30.494]  Now it's finally here.
[00:34:30.954 --> 00:34:34.455]  AutoShip at InfoWarsStore.com and InfoWarsLife.com.
[00:34:34.775 --> 00:34:35.255]  It's easy.
[00:34:35.295 --> 00:34:42.117]  Go to InfoWarsStore.com, select your favorite product, click on the AutoShip, and choose how often you want us to send you another order.
[00:34:42.937 --> 00:34:49.699]  As you know, I coined the term 360Win, and with the new AutoShip feature at InfoWarsLife.com, it's a sure win.
[00:34:49.859 --> 00:34:53.400]  You add to that free shipping on orders of $50, it is a can't lose.
[00:34:53.920 --> 00:35:01.110]  Visit InfoWarsTore.com and save 10% off on your next InfoWars Live order by selecting auto ship at checkout and get free shipping on all orders above $50.
[00:35:01.150 --> 00:35:04.155]  That's InfoWarsTore.com or call toll free 888-253-3139.
[00:35:12.352 --> 00:35:17.838]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[00:35:18.098 --> 00:35:32.554]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fuse it with the latest research and technological development on concentrating these ingredients to give you the maximum effect.
[00:35:32.794 --> 00:35:40.639]  Liver Shield is the only liver support product on the market that uses a patented Spigerex blend of powerful organic herbs that support detoxification.
[00:35:40.799 --> 00:35:46.223]  And when you visit InfoWarsLife.com, see the instructional video on how to do a six-day liver detox.
[00:35:46.243 --> 00:35:49.765]  This isn't a game, and let me tell you, the results are dramatic.
[00:35:49.925 --> 00:35:53.888]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[00:35:54.048 --> 00:36:01.895]  Liver Shield is the only liver support product on the market that uses a patented Spigerex blend of powerful organic herbs that support detoxification.
[00:36:02.055 --> 00:36:07.460]  And when you visit InfoWarsLife.com, see the instructional video on how to do a six-day liver detox.
[00:36:07.480 --> 00:36:11.043]  This isn't a game, and let me tell you, the results are dramatic.
[00:36:11.183 --> 00:36:15.207]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[00:36:15.327 --> 00:36:19.211]  But that said, you need to consult your physician before you do the full detox.
[00:36:19.671 --> 00:36:19.911]  I think so.
[00:37:04.968 --> 00:37:05.469]  Where you at?
[00:37:22.999 --> 00:37:27.301]  I have a used furniture refinishing job.
[00:37:27.401 --> 00:37:28.702]  I have movers.
[00:37:28.902 --> 00:37:29.983]  I have assistant movers.
[00:37:30.083 --> 00:37:33.645]  I have people that do work for me.
[00:37:33.705 --> 00:37:35.506]  But what are movers doing for us?
[00:37:35.526 --> 00:37:40.849]  So for him to come see her and see Deanna Turner, is she cutting the budget for education?
[00:37:40.869 --> 00:37:42.670]  No, I want to.
[00:37:42.710 --> 00:37:47.893]  This whole thing here is because of him being in debt.
[00:37:48.473 --> 00:37:48.753]  Yes.
[00:37:48.813 --> 00:37:48.993]  Why?
[00:37:49.033 --> 00:37:49.233]  Why?
[00:37:49.273 --> 00:37:49.473]  Why?
[00:37:49.493 --> 00:37:49.774]  Why?
[00:37:49.794 --> 00:37:49.934]  Why?
[00:37:49.954 --> 00:37:50.254]  Why?
[00:37:50.274 --> 00:37:50.394]  Why?
[00:37:50.434 --> 00:37:50.674]  Why?
[00:38:08.740 --> 00:38:13.822]  That's not right!
[00:38:14.002 --> 00:38:16.062]  You know why?
[00:38:16.142 --> 00:38:18.322]  I will tell you why.
[00:38:18.363 --> 00:38:22.383]  Because they made federal loans available to students.
[00:38:22.803 --> 00:38:25.204]  The colleges said, oh, there's that money.
[00:38:25.924 --> 00:38:30.665]  I went to college for four years, graduated from the University of Wisconsin.
[00:38:30.965 --> 00:38:31.885]  It cost my parents $12,000.
[00:38:34.446 --> 00:38:36.568]  How many years ago was that?
[00:38:36.688 --> 00:38:37.368]  A year!
[00:38:37.429 --> 00:38:38.690]  How many years ago was that?
[00:38:38.730 --> 00:38:39.670]  Congratulations!
[00:38:39.750 --> 00:38:39.951]  I owe $50,000!
[00:38:39.991 --> 00:38:43.473]  But that's still not right, that there's a lot of brands...
[00:38:50.479 --> 00:38:57.421]  Why are our elementary school teachers who are helping shape our future tomorrow being paid next to nothing?
[00:38:57.441 --> 00:38:59.321]  They have to pay a second and third job!
[00:38:59.341 --> 00:39:02.562]  You're talking about New Jersey before we talk about being here!
[00:39:02.602 --> 00:39:03.202]  No f***ing way!
[00:39:20.387 --> 00:39:25.289]  There are so many unemployed teachers.
[00:39:25.629 --> 00:39:27.330]  The wages have gone down.
[00:39:27.450 --> 00:39:28.811]  Simple supply and demand.
[00:39:28.871 --> 00:39:35.454]  Now, if you're a nuclear physicist, or you're a brain surgeon, like, who's the brain surgeon guy?
[00:39:37.415 --> 00:39:37.935]  Carson.
[00:39:38.075 --> 00:39:38.555]  Carson.
[00:39:38.955 --> 00:39:42.457]  I'll bet he makes a million and a half dollars a year.
[00:39:42.757 --> 00:39:43.918]  Because they're rare.
[00:39:53.623 --> 00:39:55.465]  I give back to my community.
[00:39:55.585 --> 00:39:56.325]  I do everything.
[00:39:56.345 --> 00:40:02.930]  I take care, and Chris Christie does not take care of the drug and alcohol epidemic that's going on in the state of New Jersey, okay?
[00:40:03.090 --> 00:40:10.056]  Whatever you're getting, whatever facilities, it all comes because of private insurance, which goes back to corporate greed, okay?
[00:40:10.316 --> 00:40:11.917]  What happens to the people that need help?
[00:40:12.217 --> 00:40:16.961]  You guys worry about the homeless people, but where are you guys giving their help to?
[00:40:16.981 --> 00:40:20.463]  Where's that money going back to these people that we can help today?
[00:40:21.877 --> 00:40:22.738]  Well, I will tell you this.
[00:40:22.838 --> 00:40:25.060]  Anybody who takes drugs is a stupid troll.
[00:40:25.120 --> 00:40:27.223]  That's not right.
[00:40:27.303 --> 00:40:29.685]  I've never taken a drug a day of my life.
[00:40:30.366 --> 00:40:34.390]  Not too many people that use drugs are like my addicts.
[00:40:34.490 --> 00:40:37.733]  I've never had any type of drug addict.
[00:40:37.873 --> 00:40:41.257]  People take drugs the same way they drink alcohol.
[00:40:41.737 --> 00:40:43.179]  It's not really a big problem.
[00:40:43.839 --> 00:40:44.120]  It's not.
[00:40:46.161 --> 00:40:48.082]  I'm American.
[00:40:48.182 --> 00:40:52.524]  I was born right here in the United States.
[00:40:52.805 --> 00:40:54.886]  You have some English access with you.
[00:40:54.926 --> 00:40:55.446]  Yes, I do.
[00:41:01.949 --> 00:41:05.492]  She's completely ignoring what I have to say.
[00:41:05.532 --> 00:41:08.113]  Why is there a problem with the interaction?
[00:41:08.253 --> 00:41:09.554]  I think it's great.
[00:41:09.594 --> 00:41:10.355]  Really, yeah.
[00:41:10.375 --> 00:41:11.035]  No, I know.
[00:41:11.155 --> 00:41:11.696]  Yeah.
[00:41:11.716 --> 00:41:12.116]  Cheers.
[00:41:12.156 --> 00:41:12.837]  Cheers.
[00:41:12.977 --> 00:41:13.537]  Pip and all that.
[00:41:13.657 --> 00:41:17.860]  You gotta have money in order to help yourself as a drug addict.
[00:41:17.880 --> 00:41:18.701]  You have to have money.
[00:41:18.721 --> 00:41:19.721]  You have to come for money.
[00:41:20.081 --> 00:41:20.342]  Okay?
[00:41:20.362 --> 00:41:23.063]  So why are there drugs you have to have money?
[00:41:23.083 --> 00:41:24.124]  How much are they?
[00:41:27.106 --> 00:41:28.608]  You're five dollars back!
[00:41:28.668 --> 00:41:31.410]  You're five dollars back, Harold!
[00:41:31.450 --> 00:41:31.790]  Harold!
[00:41:31.830 --> 00:41:32.451]  Five dollars!
[00:41:32.531 --> 00:41:33.472]  And Cole Ward!
[00:41:33.512 --> 00:41:34.412]  Love you guys!
[00:41:45.202 --> 00:41:47.124]  Wait, so Donald Trump promised you jobs?
[00:41:47.825 --> 00:41:48.586]  With what?
[00:41:48.626 --> 00:41:49.106]  With jobs?
[00:41:49.187 --> 00:41:51.710]  He said, if he becomes president, we'll have more jobs.
[00:41:52.110 --> 00:41:57.036]  He's going to bring jobs back from other countries because they pay them nothing.
[00:41:57.216 --> 00:41:57.897]  It's slave labor.
[00:41:57.917 --> 00:42:00.280]  No, no, no, no, before you elaborate on the jobs.
[00:42:00.320 --> 00:42:02.062]  No, before you elaborate on your jobs.
[00:42:02.302 --> 00:42:04.084]  How is he going to do it?
[00:42:04.144 --> 00:42:06.587]  He's not putting a tariff on them!
[00:42:06.627 --> 00:42:10.632]  He's telling you his plan, but do you know, is he able to go through with his plan?
[00:42:10.652 --> 00:42:13.416]  Yeah, it is a fact that tariffs do work.
[00:42:13.516 --> 00:42:20.664]  You know, this country, before the income tax, this country where there were no personal income tax.
[00:42:20.704 --> 00:42:20.844]  None.
[00:42:21.765 --> 00:42:24.087]  There were only tariffs.
[00:42:24.487 --> 00:42:27.389]  And they paid... 1913 they did two things.
[00:42:27.449 --> 00:42:34.773]  They created the Federal Reserve and they created the personal income tax.
[00:42:34.833 --> 00:42:35.653]  So before that...
[00:42:37.114 --> 00:42:40.556]  Tariffs have always run this country.
[00:42:40.636 --> 00:42:45.698]  Now, you put 35% taxes on everything coming in from Mexico, and guess what?
[00:42:45.718 --> 00:42:49.759]  Companies are going to bring their jobs back here, rather than pay a 35% tariff.
[00:42:49.779 --> 00:42:50.640]  Well, that's their problem.
[00:42:50.660 --> 00:42:54.481]  But if we're giving them the jobs, what are they going to do?
[00:42:59.043 --> 00:43:00.965]  You know what?
[00:43:01.485 --> 00:43:04.827]  What the Mexican people have to do is do exactly what we did.
[00:43:04.887 --> 00:43:06.528]  Rise up and have a race of revolution.
[00:43:14.090 --> 00:43:14.731]  Okay, what's your name?
[00:43:15.191 --> 00:43:16.973]  Edward Fortune, the New Jersey weed man.
[00:43:17.574 --> 00:43:20.718]  I'm actually running for Congress this year, so I'm out here getting signatures.
[00:43:21.238 --> 00:43:23.661]  I'm a big, big advocate for jury nullification.
[00:43:23.701 --> 00:43:30.889]  If you look up, uh, on InfoWars, you look up jury nullification, you'll see I did a couple interviews in the past, you know, about jury nullification.
[00:43:30.909 --> 00:43:32.511]  So, what do you think about Donald Trump?
[00:43:33.404 --> 00:43:34.104]  F**k Donald Trump.
[00:43:51.352 --> 00:44:02.378]  TV reality show he's actually a great construction guy development guy, but he is not Presidential material and that's really what I think he's just not presidential material He's a hothead.
[00:44:02.398 --> 00:44:03.279]  He's a loose cannon.
[00:44:03.719 --> 00:44:06.180]  He he does things off the fly That's great.
[00:44:06.441 --> 00:44:10.203]  If you know you're you're talking about building a building, but you're talking about
[00:44:11.172 --> 00:44:11.632]  We're good to go.
[00:44:31.607 --> 00:44:42.093]  You know, I'm actually guilty of being very similar to him because I do things off the cuff and I do things at the moment and sometimes I go back and wish I had time to take that back or to do it a different way.
[00:44:42.553 --> 00:44:49.857]  But when you're talking about he has the power of the most powerful military in the world, he would be in control of
[00:44:50.617 --> 00:44:54.100]  The second or third largest economy in the world.
[00:44:54.661 --> 00:44:57.943]  You know, our currency system is the world's currency system.
[00:44:58.324 --> 00:45:01.446]  You can have this man in charge of all that.
[00:45:02.107 --> 00:45:04.809]  And give him the option to pick a Supreme Court Justice?
[00:45:05.049 --> 00:45:06.550]  Oh my God, no way!
[00:45:08.952 --> 00:45:14.837]  Alright, so if we're going to get specific, just specifically his policies, his ideas, what do you dislike the most?
[00:45:16.241 --> 00:45:17.102]  I think it's a divider.
[00:45:17.122 --> 00:45:20.344]  This is the United States of America.
[00:45:20.364 --> 00:45:29.290]  I admit, we're not quite as united as we should be, but putting Donald Trump in charge of America would be divisive.
[00:45:29.770 --> 00:45:31.912]  It would be dividing the United States.
[00:45:33.433 --> 00:45:35.975]  So you know the DNC is close by in Philly.
[00:45:38.379 --> 00:45:45.626]  I went to the Republican convention in 2000, and I didn't think I'd ever see a convention come to Philly again.
[00:45:46.027 --> 00:45:47.368]  So, this is great.
[00:45:47.849 --> 00:45:50.611]  It's a Democratic convention, and I think there's going to be a lot of turmoil.
[00:45:50.631 --> 00:45:54.255]  I am a burning for Bernie guy, you know?
[00:45:54.455 --> 00:45:58.340]  I believe in Bernie's message, and I'm sorry Hillary
[00:45:59.853 --> 00:46:00.574]  Lost me.
[00:46:01.376 --> 00:46:04.901]  Her adherence to Bill Clinton's 1995 crime bill, 1993 crime bill.
[00:46:09.551 --> 00:46:10.612]  You know, super predators.
[00:46:11.032 --> 00:46:16.797]  You know, we talk about Harry Angzinger, Richard Nixon, but you know what?
[00:46:17.137 --> 00:46:23.862]  The greatest increase in prison population actually occurred under Bill Clinton's watch.
[00:46:24.462 --> 00:46:25.864]  And she was down with it.
[00:46:26.604 --> 00:46:30.267]  She can't unsign her name or divorce herself from that political issue.
[00:46:30.720 --> 00:46:31.901]  She never even divorced him.
[00:46:32.181 --> 00:46:35.362]  She can't divorce herself from his political policies, you know?
[00:46:35.623 --> 00:46:45.467]  And she is strapped to the 1993 crime bill, you know, where us so-called super predators were residing.
[00:46:47.488 --> 00:46:47.949]  Oh my God.
[00:46:47.969 --> 00:46:53.992]  I can go on and on and on about the war on drugs and how Bill Clinton's policies helped it.
[00:46:55.472 --> 00:46:56.193]  She's strapped to it.
[00:47:03.114 --> 00:47:07.477]  Get Brain Force at 25% off for a limited time at Infowarslife.com.
[00:47:07.597 --> 00:47:09.799]  Ladies and gentlemen, I've been on this the last few months.
[00:47:09.899 --> 00:47:16.724]  You probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[00:47:16.944 --> 00:47:20.226]  One of the worst things with most energy products is it's not sustainable, right?
[00:47:20.246 --> 00:47:21.407]  You're gonna crash afterwards.
[00:47:21.708 --> 00:47:23.549]  And the cool thing about this is it's not just a bunch of
[00:47:23.869 --> 00:47:28.093]  Energy compounds that are going to fire your brain up to a higher RPM or whatever, which it does do.
[00:47:28.333 --> 00:47:29.254]  This is sustainable.
[00:47:29.274 --> 00:47:33.258]  This isn't going to spike and you're going to collapse and you're going to feel really bad afterwards.
[00:47:33.458 --> 00:47:36.641]  This has a bunch of different antioxidants and compounds and polyphenols.
[00:47:36.681 --> 00:47:39.704]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[00:47:39.804 --> 00:47:41.245]  We're looking at the television screen.
[00:47:41.285 --> 00:47:46.991]  For research purposes, whatever we've been doing, trying to learn something, or staring at the computer all day, working, doing good, you're still damaging your brain.
[00:47:47.031 --> 00:47:52.195]  You will find BrainForce and other game-changing products at Infowarslife.com.
[00:47:52.396 --> 00:47:53.016]  Or call 888-253-3139.
[00:47:53.056 --> 00:47:55.739]  Get BrainForce at 25% off for a limited time at Infowarslife.com.
[00:47:55.759 --> 00:47:56.920]  And we thank you for your support.
[00:48:03.123 --> 00:48:08.906]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:48:09.367 --> 00:48:19.112]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:48:19.413 --> 00:48:23.135]  DNA force is one of the most expensive formulas to produce.
[00:48:23.715 --> 00:48:28.377]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:48:28.777 --> 00:48:34.999]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:48:35.299 --> 00:48:37.600]  You want the best that's out there at the lowest price anywhere?
[00:48:38.260 --> 00:48:40.701]  Well, we're bringing you a total win-win.
[00:48:41.081 --> 00:48:46.583]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the InfoWar.
[00:48:47.023 --> 00:48:53.687]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:48:54.027 --> 00:49:01.912]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[00:49:08.916 --> 00:49:12.859]  Alex Jones here with a quick note here on InfoWars Nightly News with Lee Ann McAdoo.
[00:49:13.199 --> 00:49:15.761]  George Clooney, one of the biggest fake liberal
[00:49:17.136 --> 00:49:18.997]  Con men of all time in my opinion.
[00:49:19.898 --> 00:49:29.125]  He is really panicked and so is his management team after a video shot last week by Paul Joseph Watson has more than 5 million views on Facebook and Twitter.
[00:49:29.986 --> 00:49:33.809]  The problem is he has all these bodyguards with guns but he wants us disarmed.
[00:49:34.309 --> 00:49:41.097]  Then he came out against Donald Trump saying Donald Trump hates Muslims and women when it's radical Muslims that are enslaving women.
[00:49:41.578 --> 00:49:48.045]  And this guy has giant hundred million dollar chateaus in Europe and hasn't invited one single refugee in.
[00:49:48.646 --> 00:49:50.448]  And now he's upset that the new media.
[00:49:51.340 --> 00:50:02.546]  Five million views pointing out that he is just so incredibly conceited and sits up there bumbling around, as you'll see at the start of this video, unable to talk without his notes.
[00:50:02.866 --> 00:50:03.426]  It's sickening.
[00:50:03.446 --> 00:50:07.328]  So we're going to show you this viral video that's got him so scared right now.
[00:50:07.368 --> 00:50:08.609]  But I want to tell George something quickly.
[00:50:08.969 --> 00:50:10.390]  George, you're not that bad.
[00:50:10.770 --> 00:50:11.971]  Bono, admittedly,
[00:50:12.771 --> 00:50:18.913]  We'll raise hundreds of millions of dollars and give 1.2% to charity while telling folks it's all going to charity.
[00:50:19.373 --> 00:50:21.653]  So, you don't get the award for the biggest scumbag.
[00:50:21.973 --> 00:50:26.115]  The Clinton Foundation keeps 50% of the money for the little black Haitian kids.
[00:50:26.515 --> 00:50:28.995]  So, we're just pointing out that you're trying to join this club.
[00:50:29.475 --> 00:50:30.176]  It's sickening.
[00:50:30.416 --> 00:50:31.036]  You're conceited.
[00:50:31.076 --> 00:50:31.656]  We don't like it.
[00:50:32.096 --> 00:50:34.997]  Now, I just barged in here on the Nightly News to tape this so we can air this tonight.
[00:50:35.277 --> 00:50:38.978]  Liam McAdoo, what's your view on George Clooney snickering right behind you there?
[00:50:39.378 --> 00:50:47.943]  Well, I think it's just amazing how the machine has been able to prop him up all of these years when you can look at his dismal numbers of any movie that he makes.
[00:50:48.003 --> 00:50:49.704]  I mean, nothing does well.
[00:50:50.405 --> 00:50:59.890]  When we were there at Amerageddon, they had actually been told that the theaters where Amerageddon was showing in was doing better than the George Clooney movie, showing in the same exact theaters.
[00:51:00.270 --> 00:51:07.775]  So here's a person who comes out and just wants to lecture everyone in America about what they need to be doing with their lives when he's so hypocritical
[00:51:08.276 --> 00:51:12.385]  And the fact that we point that out and it's gone viral.
[00:51:13.004 --> 00:51:14.224]  Of course he's shaking in his boots.
[00:51:14.764 --> 00:51:16.265]  The veil is kind of pulled aside.
[00:51:16.605 --> 00:51:17.865]  Yeah, Toto's done his job.
[00:51:17.905 --> 00:51:18.785]  That's a great point.
[00:51:19.286 --> 00:51:21.126]  How does he buy a hundred plus million dollars?
[00:51:21.166 --> 00:51:27.288]  This report's about to show Villa in Europe and like six or seven other big mansions, some of them $10 million, $20 million a piece.
[00:51:27.748 --> 00:51:32.869]  I mean, where's the money coming from when this guy can barely even get people into the box office?
[00:51:32.909 --> 00:51:34.329]  Well, enough about Clooney.
[00:51:34.649 --> 00:51:40.491]  We're going to go directly to Paul Joseph Watson's viral report titled F. George Clooney.
[00:51:42.173 --> 00:51:44.096]  There's not going to be a President Donald Trump.
[00:51:45.778 --> 00:51:46.679]  That's not going to happen.
[00:51:48.342 --> 00:51:50.965]  It's not going to happen because we're not going to be used.
[00:51:51.326 --> 00:51:54.811]  Fear is not going to be something that we're going to that's going to be.
[00:51:57.635 --> 00:52:08.850]  The worst thing about George Clooney isn't the unremitting bulls**t that streams out of his mouth.
[00:52:08.990 --> 00:52:12.295]  It's the way he always acts as if he's got the moral high ground.
[00:52:12.535 --> 00:52:14.716]  You don't have the moral high ground.
[00:52:14.836 --> 00:52:18.818]  You're supporting one of the most corrupt politicians in generations.
[00:52:18.978 --> 00:52:24.621]  You're supporting a woman who took a hundred million dollars from Gulf state dictators.
[00:52:24.761 --> 00:52:28.863]  Countries responsible for some of the worst human rights abuses on the planet.
[00:52:28.923 --> 00:52:32.105]  You're supporting a woman who's in bed with Saudi Arabia.
[00:52:32.285 --> 00:52:36.667]  A country that bankrolled ISIS, Al-Qaeda and was involved in 9-11.
[00:52:36.847 --> 00:52:40.589]  Trump is actually a result in many ways of the fact that
[00:52:41.389 --> 00:52:44.930]  Much of the news programs didn't follow up and ask tough questions.
[00:52:45.070 --> 00:52:45.690]  That's the truth.
[00:52:45.790 --> 00:52:46.170]  Really?
[00:52:46.310 --> 00:52:54.572]  So if Trump wasn't asked hard questions, why do studies show that he got the most negative coverage out of any Republican candidate?
[00:52:54.592 --> 00:52:58.952]  The ratings go up because they can show up empty podium saying Donald Trump is about to speak.
[00:52:59.593 --> 00:53:06.934]  You know, as opposed to taking those 30 seconds and saying, well, let's talk about refugees, which is the biggest crisis that's going on in the world right now.
[00:53:07.114 --> 00:53:09.995]  Okay George, let's talk about the refugees.
[00:53:10.115 --> 00:53:15.656]  Because it makes complete sense that you would throw your support behind Saudi Arabia's preferred candidate.
[00:53:15.696 --> 00:53:20.277]  You see, Clooney and the Saudis have a lot in common when it comes to refugees.
[00:53:20.377 --> 00:53:26.999]  They both whine and bitch about refugees all day long, while taking in precisely zero refugees.
[00:53:27.119 --> 00:53:36.301]  Saudi Arabia has 100,000 air-conditioned tents with bathroom and kitchen facilities that can house 3 million people.
[00:53:36.681 --> 00:53:39.144]  Sitting empty for most of the year.
[00:53:39.225 --> 00:53:41.828]  How many Syrian refugees have the Saudis taken in?
[00:53:42.389 --> 00:53:42.729]  None.
[00:53:43.030 --> 00:53:51.421]  George Clooney visits Angela Merkel to lecture Europe about how they're not doing enough for Muslim migrants, despite accepting millions of them over the past year.
