[00:00:20.185 --> 00:00:22.006]  Welcome to the Info Wars Nightly News.
[00:27:51.229 --> 00:27:51.769]  That's Marcus.
[00:27:53.030 --> 00:27:59.852]  Now again, as you just heard, he was simply asking for paperwork before they took him away, which is his right.
[00:28:00.072 --> 00:28:01.132]  That is what the law is.
[00:28:01.632 --> 00:28:13.696]  One of the other attorneys there, part of the team, said his liberty was just assaulted by the very government that was supposed to protect it, by the very government that just prosecuted his client unjustly as found by the jury.
[00:28:14.336 --> 00:28:18.359]  Now, when I talked to Amanda Mendenhall, and as I pointed out, she was part of the defense team.
[00:28:18.399 --> 00:28:23.923]  She was not there at the time, but the people who were there were talking to her as the courtroom was being taken out.
[00:28:24.463 --> 00:28:33.549]  She said that as he was asking for this paperwork from the judge, these federal marshals surrounded him and began to attack him.
[00:28:33.609 --> 00:28:34.930]  The judge said, stand down.
[00:28:34.970 --> 00:28:43.916]  By that time, they had him on the floor, they twisted his legs, hogtied him essentially so that he couldn't move, and then they took out a taser and tasered him after they had him subdued.
[00:28:44.576 --> 00:28:47.198]  As she pointed out, it felt very retaliatory.
[00:28:47.658 --> 00:28:52.482]  And as I said earlier, a reporter in the area said, I've been reporting this kind of stuff for 10 years in the courtroom.
[00:28:52.522 --> 00:28:53.763]  I've never seen anything like it.
[00:28:54.063 --> 00:28:56.865]  Computers, papers, tables, everything was flying.
[00:28:57.945 --> 00:29:02.709]  She said that this is, Amanda Mendenhall that I talked to, said this whole thing felt retaliatory.
[00:29:02.769 --> 00:29:07.732]  She said there was a very hostile relationship from the government to them from the very beginning.
[00:29:08.212 --> 00:29:10.934]  They showed up with vests that said Homeland Security.
[00:29:10.974 --> 00:29:12.275]  She said, I don't mind if they're in public.
[00:29:12.295 --> 00:29:12.595]  We're good.
[00:29:23.769 --> 00:29:28.432]  And as I said before, she said they would have won if they had come after them for criminal trespass.
[00:29:28.512 --> 00:29:30.172]  They would not have contested that even.
[00:29:30.212 --> 00:29:31.373]  They would have pled guilty to that.
[00:29:31.693 --> 00:29:32.334]  But they didn't do that.
[00:29:32.354 --> 00:29:33.574]  Because that's a misdemeanor.
[00:29:34.034 --> 00:29:35.235]  They wanted to punish them.
[00:29:35.615 --> 00:29:37.877]  They wanted to put them away for a very long time.
[00:29:38.397 --> 00:29:40.398]  Because they challenged the government's authority.
[00:29:40.418 --> 00:29:43.760]  It was only after they started to talk to people in the area
[00:29:44.440 --> 00:29:46.742]  That the government really came after them.
[00:29:46.983 --> 00:30:04.021]  The day that Lavoie Finnicum was killed, was murdered by the government, they were on their way, at the invitation of that county sheriff in the next county, they were on their way to address people and talk to them about their property rights that the government was taking away, that the federal government was gradually taking away.
[00:30:04.061 --> 00:30:06.683]  And the property rights are things like grazing rights.
[00:30:07.304 --> 00:30:16.828]  Timber rights, water rights, mineral rights, those are property rights just like your home in the suburbs has a property right associated with it.
[00:30:17.188 --> 00:30:18.829]  That's the thing that people don't understand.
[00:30:19.577 --> 00:30:23.959]  And I think it's very interesting as well, when I talked to her, I asked her, I said, do you think this is jury nullification?
[00:30:23.979 --> 00:30:24.419]  She said, no.
[00:30:24.920 --> 00:30:27.321]  That's an excuse that's being used by the prosecutors.
[00:30:28.001 --> 00:30:34.364]  She said they're being overcharged, and so they can get a longer sentence, and the jury understands that.
[00:30:34.945 --> 00:30:44.830]  Now, when you look at the way that the press is reporting this, again, when I look at Fox News talking about this, they say this is a long-running battle over the use of public lands.
[00:30:45.430 --> 00:30:55.297]  As I just pointed out, it's not really even public lands, it is private property rights that have been granted that can be sold and traded and have been for centuries on these public lands.
[00:30:56.198 --> 00:31:00.380]  And it is your private property rights that they're going to be coming for next.
[00:31:01.257 --> 00:31:04.600]  You know, there is a lot of ignorance and prejudice surrounding this.
[00:31:04.640 --> 00:31:06.481]  A lot of prejudice against these people.
[00:31:07.322 --> 00:31:09.763]  Saying that they're millionaire ranchers and that sort of thing.
[00:31:09.904 --> 00:31:19.131]  One of the reasons there's so much ignorance is because, as we saw last night, Joe Biggs on Facebook posted one of the mainstream media stories on this.
[00:31:19.151 --> 00:31:23.954]  And of course it's been covered by the New York Times, the Washington Post, the Guardian, Fox News, local newspapers.
[00:31:23.994 --> 00:31:27.257]  He posted one of those mainstream media reports on Facebook
[00:31:27.697 --> 00:31:31.679]  Facebook took it down, said this post does not meet our community standards.
[00:31:32.559 --> 00:31:40.323]  That's why the ignorance, the prejudice, even the racism, we saw Cenk Uygur with young Turks say this is nothing but white privilege that these people got off.
[00:31:40.863 --> 00:31:41.543]  No, it's not, Cenk.
[00:31:41.984 --> 00:31:44.385]  You absolutely have no idea what this is about.
[00:31:44.405 --> 00:31:48.647]  You have no appreciation of the issues involved and I guess you'll remain ignorant.
[00:31:49.187 --> 00:31:54.350]  Because Facebook and the media continues to spin and censor the real truth.
[00:31:54.390 --> 00:31:55.410]  Now this is going to continue.
[00:31:55.991 --> 00:32:00.533]  The attorney was released, but now Ryan and Ammon are still in custody.
[00:32:00.593 --> 00:32:06.476]  They will be facing trial in Nevada for the original Bundy standoff that was there.
[00:32:06.556 --> 00:32:18.262]  And as the Fox News article points out, they say while the charges in Oregon accused defendants of preventing federal workers from getting to their workplace, the case in Nevada revolves around allegations of a more direct threat.
[00:32:18.542 --> 00:32:18.762]  with the
[00:32:37.705 --> 00:32:39.466]  It is based on overreach.
[00:32:39.706 --> 00:32:41.206]  It is based on lies.
[00:32:41.266 --> 00:32:43.047]  And we will have to see what happens with this.
[00:32:43.107 --> 00:32:46.288]  But for the time being, there's good news for the Bundys.
[00:32:46.348 --> 00:32:49.028]  They have been released and stay with us.
[00:32:49.048 --> 00:32:52.009]  We're going to continue to find out what happened in Oregon.
[00:32:52.129 --> 00:32:56.070]  Also, we will be covering the developments as they happen in Nevada as well.
[00:32:56.491 --> 00:32:57.791]  David Knight for InfoWars.com.
[00:33:02.116 --> 00:33:06.379]  November 12th, fighting Rashad Evans in New York at Madison Square Gardens.
[00:33:06.699 --> 00:33:08.600]  I'm coming to not only win, but to dominate.
[00:33:08.681 --> 00:33:16.326]  I need to make an exclamation mark to the entire division that I have been and I still am the best fighter in that division.
[00:33:16.686 --> 00:33:18.027]  I have two months to get ready for the fight.
[00:33:18.047 --> 00:33:20.769]  I'm going to go to Albuquerque, New Mexico to Jackson Winklejohn MMA.
[00:33:20.789 --> 00:33:24.972]  We're actually going to bring some cameras from Infowars to film some of my fight camp.
[00:33:26.351 --> 00:33:32.215]  When you're training, you're training 90-minute sessions once, twice, three times a day.
[00:33:32.675 --> 00:33:34.636]  There's one day a week that I only have one workout.
[00:33:34.716 --> 00:33:36.477]  All the other days are two or three times.
[00:33:36.837 --> 00:33:40.819]  I use Superman Vitality when I'm tired, when I'm broken.
[00:33:40.899 --> 00:33:46.182]  It's those things, it's these supplements that kick me into the next gear so I can have another training session.
[00:33:46.363 --> 00:33:47.903]  It's cold-pressed, known herbs.
[00:33:47.963 --> 00:33:48.664]  I didn't develop this.
[00:33:48.704 --> 00:33:51.405]  The top herbologist, doctor group in the country.
[00:33:51.505 --> 00:33:52.166]  It's the best.
[00:33:52.526 --> 00:33:55.848]  It's like sold in medical clinics, but it doesn't copy testosterone.
[00:33:56.088 --> 00:33:59.371]  It only gets your body to release the hormones you already have.
[00:33:59.731 --> 00:34:03.874]  And what I'm told is it actually blocks estrogen mimickers that are in all the plastics and crap.
[00:34:04.034 --> 00:34:05.635]  So it brings you more to your natural state.
[00:34:05.755 --> 00:34:08.697]  What's in the things that I'm taking are real herbs.
[00:34:08.737 --> 00:34:12.099]  This is real food that I'm taking before workouts and after workout.
[00:34:12.119 --> 00:34:12.760]  Totally natural.
[00:34:12.880 --> 00:34:16.542]  Totally natural to feel better and to be the most elite athlete on the planet.
[00:34:16.562 --> 00:34:20.005]  By the way, years ago, you and Shane were going out and getting raw milk.
[00:34:20.125 --> 00:34:21.786]  You were getting your vegetables from the Amish.
[00:34:21.926 --> 00:34:22.566]  Go buy the product.
[00:34:22.667 --> 00:34:23.107]  I believe in it.
[00:34:23.247 --> 00:34:24.208]  It's the real deal.
[00:34:39.778 --> 00:34:42.400]  It's helped me lose over 70 pounds of frickin' fat.
[00:34:42.500 --> 00:34:43.981]  I gained back about 30-40 pounds of muscle.
[00:34:44.001 --> 00:34:44.702]  I'm a pretty big guy.
[00:34:45.722 --> 00:34:48.864]  And it's incredible what Mother Nature gave us.
[00:34:49.225 --> 00:34:50.726]  And your purchase supports everything we're doing.
[00:34:50.746 --> 00:34:53.287]  But you heard Tim Kennedy, who I never intended to be a sponsor.
[00:34:53.768 --> 00:34:54.148]  I like it.
[00:34:54.208 --> 00:35:01.013]  You know, is it evil of me that I don't want Hillary's camp to start using any of our supplements?
[00:35:01.633 --> 00:35:04.555]  Because she might actually get a little healthier.
[00:35:04.635 --> 00:35:07.617]  You know, we thought of that as a joke to send her some super female vitality.
[00:35:07.637 --> 00:35:08.718]  People said, well, wait, we don't want to help her.
[00:35:08.758 --> 00:35:09.478]  I'm actually helping her.
[00:35:09.658 --> 00:35:11.219]  No, but really, it affects change.
[00:35:11.459 --> 00:35:13.961]  I take super male vitality every single day.
[00:35:14.381 --> 00:35:15.022]  I love it.
[00:35:15.302 --> 00:35:15.962]  My wife loves it.
[00:35:16.783 --> 00:35:19.384]  My coaches love it because I have energy nonstop.
[00:35:19.705 --> 00:35:21.406]  There's a foundation to being an athlete.
[00:35:21.966 --> 00:35:24.227]  No, there's kind of the four cornerstones.
[00:35:24.307 --> 00:35:25.287]  You've got to have healthy sleep.
[00:35:25.707 --> 00:35:32.029]  You have to have that workload, that hard work in the gym or every day and your job, whatever that is, hard workload.
[00:35:32.589 --> 00:35:33.649]  Then you have to be intimate.
[00:35:33.769 --> 00:35:38.130]  You have to be connected with your spouse or whoever you're with.
[00:35:38.170 --> 00:35:39.691]  And then lastly is nutrition.
[00:35:40.231 --> 00:35:44.716]  All of those are equally important, and they all play parts in how you are healthy as a man.
[00:35:45.277 --> 00:35:49.882]  So for me as a male athlete, I have to be intimate with my wife every day, a couple of times a day if I can.
[00:35:49.922 --> 00:35:51.223]  You know, like I have to get good sleep.
[00:35:51.303 --> 00:35:53.826]  I have to have that good work, and I have to have that good food.
[00:35:54.246 --> 00:36:00.954]  And these things, super male vitality, is one of those things that is cornerstone to who I am as an athlete and as a man.
[00:36:01.716 --> 00:36:03.417]  Electrify your day with Secret 12.
[00:36:03.997 --> 00:36:05.338]  It's like lightning in a bottle.
[00:36:05.578 --> 00:36:09.101]  We all have days in which we just can't seem to perform at the level we'd like to.
[00:36:09.481 --> 00:36:17.225]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[00:36:17.426 --> 00:36:22.228]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:36:22.389 --> 00:36:27.872]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:36:28.192 --> 00:36:35.739]  Seeker 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:36:35.979 --> 00:36:40.443]  It pairs two forms of vitamin B12 into one explosive formula.
[00:36:40.703 --> 00:36:49.531]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[00:36:49.731 --> 00:36:52.954]  Electrify your mind and body and take your health to the next level.
[00:36:53.274 --> 00:36:56.916]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:36:57.156 --> 00:36:58.817]  That's InfoWarsLife.com.
[00:36:59.057 --> 00:37:16.127]  All right, we've got a surprise guest with us in the studio today, the godfather of modern-day rockabilly and psychabilly rock, Jim Heath from the Reverend Horton Heath joins us now.
[00:37:16.207 --> 00:37:17.087]  Welcome to the InfoWars.
[00:37:17.447 --> 00:37:18.428]  Thank you for having us.
[00:37:19.164 --> 00:37:24.586]  It was a couple years ago, Joe Biggs walked into my office and he says, hey, have you ever listened to the Reverend Horton Heat?
[00:37:24.686 --> 00:37:28.708]  And I said, my Spotify playlist is full of the Reverend Horton Heat.
[00:37:29.028 --> 00:37:30.909]  And he says, you're a big fan of InfoWars.
[00:37:31.249 --> 00:37:34.831]  How did you find out about Alex Jones and how were you introduced to InfoWars?
[00:37:35.618 --> 00:37:51.084]  Well, kind of the back door, Alex, I was listening to a Porter Stansbury thing, and Alex was a guest of his, and was saying all this stuff, and you know, it was kind of like, you know, really?
[00:37:51.164 --> 00:37:52.085]  All that's real?
[00:37:52.785 --> 00:38:02.089]  You know, and so I gotta tune into this guy, and so I tuned in, and I guess that was about four years ago, four or five years ago, and I got hooked immediately, you know, so
[00:38:03.629 --> 00:38:10.494]  Besides the great information that Alex puts out there, he's a very entertaining person.
[00:38:10.795 --> 00:38:21.242]  Even if you're somebody from the left spectrum of political thought, I think that he could still be quite entertaining to those people.
[00:38:21.302 --> 00:38:21.562]  He is.
[00:38:21.602 --> 00:38:24.324]  I think a lot of people that don't even like him listen to him.
[00:38:25.185 --> 00:38:29.208]  Obviously, he's getting more popular and we're all over the place right now.
[00:38:29.828 --> 00:38:32.310]  Not only nationwide, but InfoWars is now worldwide.
[00:38:32.610 --> 00:38:36.013]  The number one alternative media outlet, arguably, in the world.
[00:38:36.494 --> 00:38:38.735]  And Alex told me something interesting one time.
[00:38:38.755 --> 00:38:48.984]  He goes, Darren, sometimes I listen to my own show and it sounds like the most informative, entertaining, provocative show he's ever heard in his life.
[00:38:49.264 --> 00:38:52.727]  And other days it sounds like two monkeys doing you-know-what to a football.
[00:38:54.898 --> 00:38:55.799]  Move, bitch!
[00:38:56.119 --> 00:38:57.280]  Get out the way!
[00:38:57.400 --> 00:38:58.581]  Get out the way, bitch!
[00:38:58.621 --> 00:38:59.562]  Get out the way!
[00:38:59.962 --> 00:39:07.588]  Now, one of the big things in the news lately is the rigging of the polls, okay, and also election fraud.
[00:39:08.329 --> 00:39:17.517]  And the left seems like it's totally undermining our Constitution and our whole democratic process by simply saying that there could be election fraud.
[00:39:17.797 --> 00:39:19.078]  We know there's election fraud.
[00:39:19.098 --> 00:39:20.639]  There's always been election fraud.
[00:39:20.999 --> 00:39:22.300]  And as far as the polling,
[00:39:23.021 --> 00:39:29.804]  Those have to be rigged, too, because you go in any town USA, Donald Trump is by far the more popular candidate.
[00:39:30.144 --> 00:39:33.625]  Hillary Clinton is lucky if she gets two or three hundred people at her frickin' rallies.
[00:39:34.025 --> 00:39:35.486]  Donald Trump is like you.
[00:39:35.726 --> 00:39:37.006]  He's like a rock star, right?
[00:39:37.346 --> 00:39:44.249]  So he gets thousands of people, very enthusiastic voters that show up all the time, yet he's way behind in the polls?
[00:39:44.309 --> 00:39:45.049]  What's that all about?
[00:39:45.249 --> 00:39:47.190]  But I want the cameras to span the room.
[00:39:47.210 --> 00:39:48.010]  Go ahead, fellas.
[00:39:48.050 --> 00:39:48.370]  Watch.
[00:39:48.711 --> 00:39:49.391]  They don't turn them.
[00:39:49.771 --> 00:39:50.451]  They don't turn them.
[00:39:51.071 --> 00:39:51.812]  They don't turn them.
[00:39:52.605 --> 00:39:53.465]  Go ahead, turn them!
[00:39:54.826 --> 00:39:55.086]  Look!
[00:39:55.826 --> 00:39:56.707]  Turn the camera!
[00:39:56.747 --> 00:39:57.267]  Go ahead!
[00:39:57.607 --> 00:39:58.887]  Turn the camera, ma'am!
[00:39:59.468 --> 00:40:00.468]  Turn the camera!
[00:40:00.888 --> 00:40:03.009]  You with the blonde hair, turn the camera!
[00:40:03.529 --> 00:40:04.269]  Show the room!
[00:40:05.010 --> 00:40:05.630]  Go ahead!
[00:40:06.590 --> 00:40:07.351]  They don't turn them!
[00:40:07.631 --> 00:40:10.292]  Why about... Hey, you in the center, why don't you turn your camera?
[00:40:10.712 --> 00:40:12.793]  Show them how many people come to these rallies!
[00:40:13.293 --> 00:40:13.693]  Turn them!
[00:40:13.753 --> 00:40:14.593]  Go ahead, turn them!
[00:40:15.514 --> 00:40:16.014]  Go ahead!
[00:40:27.793 --> 00:40:32.357]  Well, they rigged the polls and, you know, I've heard that they did the same thing with Ronald Reagan.
[00:40:34.879 --> 00:40:40.084]  They couldn't believe that he won by such a big margin because the polls had him losing.
[00:40:40.544 --> 00:40:41.305]  Oh, I didn't know that.
[00:40:41.325 --> 00:40:47.870]  I know that Brexit was supposed to lose as well and that was down by 10 points the day of the vote.
[00:40:48.251 --> 00:40:48.591]  Right.
[00:40:48.611 --> 00:40:50.152]  And then it won overwhelmingly.
[00:40:50.232 --> 00:40:53.535]  I don't know, you know, I think they want the polls to be skewed to
[00:40:55.016 --> 00:41:02.919]  To bear out that they're the winners and I don't see that that's that greatest strategy, you know So, you know, oh look Hillary's gonna win.
[00:41:02.939 --> 00:41:12.742]  Okay, go Hillary, you know And you know, I think that I don't see why it hurts them to rig the polls I mean helps them because it just it's meaningless.
[00:41:12.762 --> 00:41:14.303]  I think what they want to do is they want
[00:41:15.083 --> 00:41:18.185]  You know, I just said how Donald Trump supporters are enthusiastic.
[00:41:18.786 --> 00:41:20.147]  That's what they're trying to stop.
[00:41:20.287 --> 00:41:30.495]  So even Fox News had a poll that said Trump supporters are less likely enthusiastic now because of the polls that show how far he is behind.
[00:41:30.655 --> 00:41:32.136]  See, so that way they'll stay home.
[00:41:32.156 --> 00:41:34.338]  It's like, look, we're not even going to win.
[00:41:34.358 --> 00:41:37.820]  They're trying to demoralize, demoralize people.
[00:41:37.900 --> 00:41:41.643]  And you know, that's, I don't see how that's really that smart of a strategy.
[00:41:41.683 --> 00:41:42.764]  They, you know, but, uh,
[00:41:43.973 --> 00:41:54.196]  But yeah, I think in this particular election, I think that there's a lot of people that, because of the way, the bullying tactics, I think there's a lot of people that are afraid to put a Trump sticker on their car.
[00:41:54.216 --> 00:41:55.097]  Well, you know what?
[00:41:55.357 --> 00:41:55.937]  I'm one of them.
[00:41:56.317 --> 00:41:57.378]  I'm one of them, because you know what?
[00:41:57.418 --> 00:42:11.922]  I've got a nice truck, I love my truck, and if I put a Trump bumper sticker on there, and I go to the movies, it's gonna get keyed, it's gonna get egged, my tires will get slashed, and we've seen it happen all across the country, so I mean, chances are that's what's gonna happen.
[00:42:12.082 --> 00:42:13.103]  Alright, one last question.
[00:42:14.315 --> 00:42:18.099]  What does America look like with Hillary Clinton as president?
[00:42:18.579 --> 00:42:20.561]  I think we're going to lose more of our freedoms.
[00:42:21.562 --> 00:42:22.543]  And that's my key.
[00:42:23.223 --> 00:42:25.025]  I'm for freedom.
[00:42:25.045 --> 00:42:30.530]  And when you start saying we're going to raise taxes on the middle class,
[00:42:34.016 --> 00:42:40.440]  That's people's freedom you're infringing upon when you do that.
[00:42:41.261 --> 00:42:47.724]  The main thing that's in swing here is the Supreme Court justices.
[00:42:48.045 --> 00:42:54.328]  Whoever gets in is going to have a chance to really stack it because a lot of those people are going to go away.
[00:42:54.428 --> 00:42:57.210]  Ruth Bader Ginsburg is getting older, or like all of them are.
[00:43:00.791 --> 00:43:09.079]  I'm afraid that once she gets in there, that globalist agenda is going to come in and
[00:43:11.579 --> 00:43:12.660]  It's going to be tough.
[00:43:12.700 --> 00:43:15.663]  You know, but listen, change a little bit.
[00:43:15.763 --> 00:43:21.409]  One thing about this election, whoever gets elected is going to have to deal with a major financial crisis.
[00:43:22.089 --> 00:43:25.873]  And one of the crazy things, in my belief, is socialism and that policy.
[00:43:26.433 --> 00:43:29.697]  Well, Trump could get in and they'll just blame him.
[00:43:29.857 --> 00:43:34.822]  You know, Ron Paul could get elected president and they'll just say, well, this is because of you, Ron Paul.
[00:43:35.342 --> 00:43:38.345]  But this is where I think that I absolutely agree with you.
[00:43:38.725 --> 00:43:42.168]  But I also think that Trump is going to tell everybody what's going on.
[00:43:42.389 --> 00:43:47.734]  Look, this is what I'm trying to do and this is what they're doing and they're trying to blame me for it and people will listen.
[00:43:47.794 --> 00:43:53.919]  So he's really shedding light on this whole establishment and this whole New World Order system.
[00:43:54.560 --> 00:43:58.341]  I think he gets in there, we give him a chance, like you said, we hold his feet to the fire.
[00:43:58.881 --> 00:44:01.082]  We know what we're getting from Hillary Clinton.
[00:44:01.102 --> 00:44:02.462]  We already know what to expect.
[00:44:02.502 --> 00:44:10.685]  She has an entire lifetime of corruption and this would be the most corrupt administration probably in American history if she were to get in.
[00:44:10.925 --> 00:44:13.246]  I call this election the weekend at Bernie's election.
[00:44:17.474 --> 00:44:26.119]  It's weekend at Bernie's because it's like socialism is being propped up like it's still alive.
[00:44:26.219 --> 00:44:28.040]  Like, here's Bernie, here's his house.
[00:44:28.441 --> 00:44:30.342]  He's still alive, you know, and it's failing.
[00:44:30.382 --> 00:44:30.922]  It's failing.
[00:44:31.282 --> 00:44:33.784]  You know, Johnson's war on poverty.
[00:44:34.444 --> 00:44:35.965]  It's an abysmal failure.
[00:44:35.985 --> 00:44:37.686]  It created more poor people.
[00:44:38.127 --> 00:44:41.989]  It's to keep everyone on the plantation.
[00:44:42.149 --> 00:44:45.712]  I never really realized a lot of that until I started finding these.
[00:44:46.052 --> 00:44:49.895]  You know, the Internet's been a great thing and that's a whole other issue, them trying to shut it down.
[00:44:49.935 --> 00:44:53.717]  But, you know, freedom of information and freedom of thought.
[00:44:53.797 --> 00:44:56.139]  It's a beautiful thing and it really
[00:44:57.412 --> 00:45:10.642]  It, you know, it forces people to think, and I think that the old network thing, you know, three network, TV network deal, kind of got people into this thing where they didn't have to think.
[00:45:10.802 --> 00:45:15.966]  Oh, well, Walter Cronkite said we need a one world government, so that's what we need.
[00:45:16.507 --> 00:45:20.430]  Well, he's like a father figure that was on our televisions for many, many years.
[00:45:21.010 --> 00:45:25.634]  And now we know that with media consolidation, that there's only six corporations
[00:45:26.601 --> 00:45:32.345]  That pretty much control everything we read, everything we listen to, everything we watch on television.
[00:45:32.886 --> 00:45:35.107]  Six corporations control it all.
[00:45:35.207 --> 00:45:38.370]  That's why alternative media is becoming so popular.
[00:45:38.670 --> 00:45:39.470]  Yes, it is.
[00:45:39.550 --> 00:45:41.432]  And you guys are doing a great job.
[00:45:41.992 --> 00:45:42.313]  Thank you.
[00:45:42.693 --> 00:45:45.155]  And I'm really happy to be here.
[00:45:45.175 --> 00:45:45.995]  Thanks for having me.
[00:45:46.335 --> 00:45:47.216]  Well, thanks for being here.
[00:45:47.476 --> 00:45:53.621]  And on behalf of the crew that went out to the show last night, I have to say that I'm sorry we drank all your beer.
[00:45:53.661 --> 00:45:54.942]  We owe you a case of
[00:45:55.603 --> 00:45:56.346]  Lone Star Life.
[00:45:57.189 --> 00:45:58.193]  That's okay, okay.
[00:45:58.334 --> 00:45:59.197]  Lone Star Life.
[00:46:06.792 --> 00:46:16.357]  Did you know that only six corporations control 90% of what millions of Americans see, hear, and read every single day?
[00:46:16.817 --> 00:46:18.538]  It's the illusion of choice.
[00:46:18.718 --> 00:46:19.279]  Think about it.
[00:46:19.499 --> 00:46:25.262]  The mainstream media is owned by only a handful of megacorporations with vested interests.
[00:46:25.522 --> 00:46:31.085]  But on the other hand, the Internet is an interconnected network of billions of sources.
[00:46:31.485 --> 00:46:43.230]  So you can research information for yourself from multiple sources, or you can blindly accept what you hear or read in the mainstream media, never questioning what you are being told.
[00:46:43.510 --> 00:46:46.271]  This gives you a false sense of reality.
[00:46:46.471 --> 00:46:48.952]  I mean, do you actually know what you think you know?
[00:46:49.253 --> 00:46:53.715]  Or have you been programmed to accept someone else's version of events?
[00:46:54.155 --> 00:46:54.695]  Think about it.
[00:46:54.935 --> 00:47:07.962]  This is Darren McBreen and I want you to break the matrix at InfoWars.com and PrisonPlanet.tv and listen to the... Introducing Secret 12, the new InfoWars Life vitamin B12 formulation.
[00:47:08.142 --> 00:47:18.068]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:47:18.428 --> 00:47:22.050]  Ladies and gentlemen, I've been on this the last few months.
[00:47:22.070 --> 00:47:28.495]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of brain force.
[00:47:43.544 --> 00:47:48.327]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:47:48.427 --> 00:47:50.488]  This just increases the compounds you already have.
[00:47:51.068 --> 00:47:52.569]  This is what you're actually designed to run on.
[00:47:52.649 --> 00:48:00.654]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:48:04.796 --> 00:48:08.198]  Thousands of years ago, there was a basic form of chivalry.
[00:48:08.559 --> 00:48:15.683]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[00:48:16.304 --> 00:48:24.629]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[00:48:24.930 --> 00:48:29.072]  But in the 21st century, there are silent weapons for quiet war.
[00:48:29.332 --> 00:48:34.616]  Pathogens added to the food and water, to the lining of plastics that destroy our vitality.
[00:48:34.636 --> 00:48:34.936]  We're good.
[00:49:07.861 --> 00:49:16.943]  Well, the big election news today is that the FBI has said they are going to be reopening the investigation into Hillary Clinton's emails, citing recent developments.
[00:49:17.663 --> 00:49:20.764]  Some officials say that these emails are numbering up into the thousands.
[00:49:20.844 --> 00:49:31.626]  Now, obviously, we don't know what type of information is contained in these emails, but this really isn't the greatest October surprise for Hillary Clinton, about 10 days out from the election.
[00:49:32.066 --> 00:49:33.867]  Margaret Howell and Owen Schroer join me now.
[00:49:35.047 --> 00:49:37.369]  What are you seeing the media reporting?
[00:49:37.449 --> 00:49:43.155]  I saw Hillary Clinton was kind of responding to these accusations and demanding they release them.
[00:49:43.700 --> 00:49:48.864]  Well, it's almost a November surprise with how late this came in the election cycle.
[00:49:49.305 --> 00:49:55.350]  And Hillary was campaigning today in Iowa and she didn't mention this at all during her speeches in Iowa.
[00:49:55.410 --> 00:49:55.810]  Shocking!
[00:49:55.870 --> 00:49:58.332]  Somehow she didn't know she claims that she was campaigning.
[00:49:58.633 --> 00:50:00.114]  She had no idea what was going on.
[00:50:00.434 --> 00:50:06.219]  Then she lied again and said that she couldn't check the news on the airplane because it didn't have Wi-Fi.
[00:50:06.399 --> 00:50:10.503]  There's a nice little Wi-Fi logo right there on the door of the airplane.
[00:50:10.543 --> 00:50:11.944]  Sorry Hillary, we caught you red-handed.
[00:50:12.543 --> 00:50:22.072]  Well, it's interesting because, you know, during this entire time she's been trying to tell her supporters and the public and everyone who would listen that she was never under an FBI investigation.
[00:50:22.132 --> 00:50:23.653]  There was no active investigation going.
[00:50:23.693 --> 00:50:25.134]  They only spoke to me one time.
[00:50:25.555 --> 00:50:27.857]  So it's going to be interesting to see how they try and spin this now.
[00:50:28.157 --> 00:50:32.240]  You know, we've covered here at Infowars basically every day, in case you've missed it.
[00:50:32.260 --> 00:50:34.682]  The Clinton email scandal, it looks like it's caught up with her.
[00:50:35.083 --> 00:50:44.671]  My question is, though, you know, Wiener, the FBI was investigating him for months, and this originated from a BlackBerry that Anthony Wiener was using supposedly to text nude pics to a minor.
[00:50:45.251 --> 00:50:45.411]  I don't
[00:51:02.708 --> 00:51:07.209]  Very seedy and sinister here, because this is information that they would have already had for the past 11 months.
[00:51:07.569 --> 00:51:08.750]  He's been under investigation.
[00:51:08.770 --> 00:51:12.190]  You don't just suddenly discover this kind of stuff 10 days before an election.
[00:51:12.210 --> 00:51:15.791]  There seems to be a bigger plot line going on here, and I don't want us to miss it.
[00:51:15.811 --> 00:51:17.472]  But yes, we all know she's a criminal.
[00:51:17.832 --> 00:51:18.712]  Of course she's a criminal.
[00:51:18.752 --> 00:51:19.592]  The woman's going down.
[00:51:19.992 --> 00:51:25.473]  To hear Carl Bernstein today, actually, you know, one of Clinton's most famous supporters say, you know what, this is a bombshell.
[00:51:25.854 --> 00:51:27.094]  It's potentially fatal.
