[00:00:00.210 --> 00:00:01.639]  The Alex Jones Show.
[01:00:48.370 --> 01:00:58.639]  Our guest has a company valued at four billion dollars and is one of the biggest suppliers of accoutrement for the
[01:01:01.323 --> 01:01:02.744]  Farming of certain things.
[01:01:02.864 --> 01:01:09.029]  I'll just leave it at that until they're in studio with us, coming up in T-minus 31 minutes.
[01:01:11.851 --> 01:01:19.096]  In this short little segment though, I want to get into the iPhone situation, then we'll come back into the election, then into Russia, then into more.
[01:01:20.698 --> 01:01:25.861]  But I'm not here trying to start a fight with anybody.
[01:01:26.462 --> 01:01:28.604]  I don't wish harm upon the Muslims.
[01:01:29.699 --> 01:01:31.140]  Even the evil Wahhabists.
[01:01:31.580 --> 01:01:33.341]  I just want them to stop doing horrible things to people.
[01:01:35.523 --> 01:01:47.010]  I don't want to be in a fight with some of the American militia, who are very patriotic good people, but who are infiltrated in many cases and being manipulated like a magician's trick.
[01:01:47.811 --> 01:01:49.252]  I don't want to be in a fight with the police.
[01:01:49.272 --> 01:01:50.793]  I don't want to be in a fight with Black Lives Matter.
[01:01:51.313 --> 01:01:52.834]  I don't want to be in a fight with anybody.
[01:01:52.934 --> 01:01:53.995]  So I went and met with Louis Fairchild.
[01:01:59.417 --> 01:02:01.638]  I know there's different factions in federal agencies.
[01:02:02.679 --> 01:02:11.784]  I know the FBI has done a lot of really good things, but also there are different elements of the FBI and different administrations that have done really bad things.
[01:02:12.604 --> 01:02:15.006]  And I've tried to really study this Apple situation.
[01:02:15.026 --> 01:02:24.011]  I've talked to engineers and others, and they say that the algorithm to get into an iPhone is connected to the passcode, and that there is a master key that Apple has.
[01:02:25.680 --> 01:02:32.947]  And then if that gets out, it would compromise the entire platform of the biggest company in the world, and that could cause a depression in and of itself.
[01:02:33.788 --> 01:02:38.392]  The FBI director has come out, and I've got his quote, and he says, don't panic, it's not the end of the world.
[01:02:41.835 --> 01:02:46.700]  And he comes off as better than some of the last directors, so far what he's done, so I reserve judgment.
[01:02:47.360 --> 01:02:49.763]  And he says, all we want is into this particular phone.
[01:02:51.257 --> 01:02:56.418]  Well, why don't you have a relationship then to have a deal with Apple where you can go in, and then Apple opens it for you.
[01:02:56.798 --> 01:02:57.818]  And then you don't get the code.
[01:02:58.638 --> 01:03:02.159]  But here's what I said in a video message of Trump saying, I think overall he's wrong on this.
[01:03:02.399 --> 01:03:08.801]  Not that he's wrong, he's right morally to say, hey, they got a warrant, give them the code, let them into that particular phone.
[01:03:09.521 --> 01:03:13.181]  But see, it could let them into more than just that instead of precedent.
[01:03:13.862 --> 01:03:20.603]  It's not that Apple's a good company, they're very evil, run some of the worst factories, they fund anti-gun stuff, they're bad news.
[01:03:21.482 --> 01:03:22.502]  I'm not defending Apple.
[01:03:23.482 --> 01:03:31.904]  I'm saying that the users of it understand that if you start compromising its encryption and things, because that's what the FBI wants.
[01:03:31.924 --> 01:03:32.424]  They want it all.
[01:03:32.724 --> 01:03:33.524]  In the past, they have.
[01:03:33.564 --> 01:03:39.466]  They're making it a cause celeb right now about this particular phone, just to kind of dumb the debate down to put pressure on Apple.
[01:03:39.766 --> 01:03:41.306]  But that's kind of blown up in the FBI's face.
[01:03:41.326 --> 01:03:42.206]  Here it is, MarketWatch.
[01:03:42.626 --> 01:03:46.287]  FBI boss to Apple backers, stop saying the world is ending.
[01:03:47.500 --> 01:03:50.841]  We don't want to break anyone's encryption or set a master key loose on the land.
[01:03:51.441 --> 01:03:53.462]  Yeah, but what have other agencies of the government done?
[01:03:53.502 --> 01:03:56.823]  And big banks keep, you know, releasing 30 million social security numbers at a pop.
[01:03:57.203 --> 01:04:00.264]  It's the big institutions that are full of mercenaries and groups.
[01:04:00.284 --> 01:04:06.406]  You're not telling me that in the whole federal government you get thousands of people with access to stuff like this that isn't going to get sold and leaked?
[01:04:07.247 --> 01:04:10.988]  Or that your computers aren't going to get broken into by God knows who and released?
[01:04:11.068 --> 01:04:11.588]  Come on!
[01:04:13.669 --> 01:04:15.269]  Big corporations are the number one leakers.
[01:04:15.309 --> 01:04:16.930]  Next is the federal government and other governments.
[01:04:18.607 --> 01:04:20.529]  So, no, you don't need this.
[01:04:21.029 --> 01:04:24.391]  But at the same time, Apple should get them into the phone.
[01:04:26.253 --> 01:04:32.918]  Separately, they can go to the ISP and the cellular provider the day after it happened.
[01:04:32.938 --> 01:04:34.379]  They keep that stuff for years by law.
[01:04:34.439 --> 01:04:38.762]  They've got where they went, who they called, the web addresses they went to.
[01:04:39.043 --> 01:04:39.663]  Give me a break.
[01:04:39.863 --> 01:04:40.764]  The whole history's there.
[01:04:41.164 --> 01:04:43.066]  So the whole thing's a red herring on every front.
[01:04:44.011 --> 01:04:47.773]  And then Trump kind of walked into it, going, hey, give them the code, we're going to boycott you.
[01:04:48.193 --> 01:04:49.413]  And it's more than just give them the code.
[01:04:50.434 --> 01:04:54.296]  But I get it.
[01:04:54.356 --> 01:04:56.497]  Some of Apple's encryption gets in the way of the FBI.
[01:04:58.017 --> 01:04:59.698]  And I'm sure with some of this stuff, they're doing good things.
[01:04:59.718 --> 01:05:02.499]  But overall, we're all being spied on, and we're less free than ever.
[01:05:02.559 --> 01:05:03.920]  So folks don't buy it anymore.
[01:05:06.004 --> 01:05:08.065]  Jeb Bush is out of the presidential race.
[01:05:08.305 --> 01:05:19.052]  The former Florida governor has dropped out of the 2016 White House race after losing the South Carolina primary badly to billionaire Donald Trump, who secured a strong victory with nearly a third of the vote.
[01:05:19.352 --> 01:05:23.975]  Bush formally launched his campaign back in June, about six months after he announced he would run for top office.
[01:05:24.275 --> 01:05:30.860]  He was supported by the Right to Rise Political Action Committee, which had raised in excess $100 million for his campaign launch.
[01:05:31.100 --> 01:05:42.348]  But no amount of money could save Bush, a dorky candidate who at one point actually begged the audience to please clap for him after his speech, and was hilariously thrown off the stage at another speech for going over his allotted time.
[01:05:42.448 --> 01:05:47.172]  People are simply tired of establishment candidates who want amnesty for illegals flooding into the country.
[01:05:47.352 --> 01:05:57.858]  It also didn't help that Bush blew off the idea of releasing the missing 28 pages from the 9-11 report, which were classified not because of national security, but because they reveal Saudi Arabia's involvement in the attacks.
[01:05:58.038 --> 01:06:02.400]  For more election news, check out InfoWars.com, PrisonPlanet.TV.
[01:06:02.580 --> 01:06:03.841]  This is Kit Daniels reporting.
[01:06:05.819 --> 01:06:09.021]  When cells become toxic, they die early and aging sets in.
[01:06:09.341 --> 01:06:17.345]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:06:17.565 --> 01:06:22.588]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:06:22.988 --> 01:06:25.269]  You want the best that's out there at the lowest price anywhere?
[01:06:25.529 --> 01:06:27.310]  We now have the synergistic solution.
[01:06:27.630 --> 01:06:31.813]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:06:35.780 --> 01:06:36.541]  Shower Filters.
[01:06:36.681 --> 01:06:38.302]  We're introducing the best yet.
[01:06:38.422 --> 01:06:42.344]  The brand new ProPure ProMax High Performance Shower Filter.
[01:06:42.484 --> 01:06:47.087]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:06:47.307 --> 01:06:54.231]  This new 4-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:06:54.391 --> 01:07:01.316]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:07:05.538 --> 01:07:10.980]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[01:07:11.281 --> 01:07:25.727]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fused it with the latest research and technological development on concentrating these ingredients to give you the maximum effect.
[01:07:25.987 --> 01:07:33.791]  Liver Shield is the only liver support product on the market that uses a patented Spigyrex blend of powerful organic herbs that support detoxification.
[01:07:33.991 --> 01:07:39.433]  And when you visit InfoWarsLife.com, see the instructional video on how to do a six-day liver detox.
[01:07:39.553 --> 01:07:42.935]  This isn't a game, and let me tell you, the results are dramatic.
[01:07:43.115 --> 01:07:47.097]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[01:07:47.237 --> 01:07:51.119]  But that said, you need to consult your physician before you do the full detox.
[01:07:51.559 --> 01:07:55.541]  Liver Shield can also be used daily by itself for overall upkeep of the liver.
[01:07:55.681 --> 01:08:00.683]  Secure your Liver Shield today exclusively at InfoWarsLife.com for the lowest price available.
[01:08:00.743 --> 01:08:02.604]  That's InfoWarsLife.com or call 888-253-3139.
[01:08:17.691 --> 01:08:22.416]  Live from the Infowars.com studios, it's Alex Jones.
[01:08:29.765 --> 01:08:33.209]  Michael Straumaitis is going to be joining us in studio.
[01:08:34.867 --> 01:08:41.930]  With political activists from Eastern Europe, you name it, one of his companies is valued at four billion dollars.
[01:08:42.010 --> 01:08:46.932]  It's one of the biggest hemp growing supply companies, or the biggest in the world.
[01:08:47.853 --> 01:08:57.757]  And the reason he's gonna be joining us at the bottom of the hour, and he's got his wife and crew with him here today, we're gonna do a Facebook mention starting at the start of the next break, then I'm gonna lead him in here and give him a turn.
[01:08:59.557 --> 01:09:05.959]  Is because Kevin Booth, my old friend, filmmaker, started making a film about marijuana and hemp.
[01:09:07.839 --> 01:09:13.721]  And then it turned into one about Eastern Europe, Vladimir Putin, both sides of that equation.
[01:09:15.601 --> 01:09:19.762]  And, I mean, Kevin has been there in the foreign Eastern European countries.
[01:09:19.782 --> 01:09:21.463]  They've discovered the Al-Qaeda training camps.
[01:09:22.763 --> 01:09:26.004]  A lot of his films turn out like this because he just shoots for sometimes five years.
[01:09:26.909 --> 01:09:28.530]  And then it just turns into something completely different.
[01:09:28.550 --> 01:09:30.511]  You talk about fly on the wall, this is it.
[01:09:30.531 --> 01:09:35.474]  To give you an example, I've started out in two of his films and it ended up not being in them at the end.
[01:09:36.195 --> 01:09:37.175]  He's always, I'm sorry, I'm sorry.
[01:09:37.195 --> 01:09:37.876]  I'm like, I don't care, man.
[01:09:37.896 --> 01:09:38.236]  That's cool.
[01:09:38.636 --> 01:09:40.097]  The point is, is I get to consult on him.
[01:09:41.318 --> 01:09:44.260]  So this is going to be a pretty powerful interview coming up.
[01:09:45.260 --> 01:09:46.241]  So definitely stay with us.
[01:09:48.700 --> 01:09:58.766]  For all of that, we've also got his buddy Ivan joining us, a former high-tech startup entrepreneur and political activist working for three years to overthrow the mafia regime in Bulgaria.
[01:10:00.247 --> 01:10:01.868]  And Kevin spent a lot of time over there.
[01:10:02.328 --> 01:10:04.530]  Kevin, hopefully, will be in studio with us as well.
[01:10:04.550 --> 01:10:07.611]  We're gonna go to Richard Reeves here in just a moment.
[01:10:07.712 --> 01:10:11.394]  If your stations out there just joined us, the big news is
[01:10:12.935 --> 01:10:18.437]  Russia has reached a deal with the U.S., according to Reuters, to have a Syrian ceasefire on February 27th.
[01:10:18.597 --> 01:10:19.558]  We'll see if that holds up.
[01:10:19.598 --> 01:10:34.743]  That's good because the Saudi Arabians have threatened to put tens of thousands, if not hundreds of thousands, of ground troops into Syria to battle the Russians there and the Assad regime to prop up their al-Qaeda and ISIS forces.
[01:10:35.263 --> 01:10:41.546]  And Russia has threatened to use tactical nuclear weapons after Saudi Arabia last week said, we have nukes and we'll use them.
[01:10:42.915 --> 01:10:44.956]  So things are escalating in a big, big way.
[01:10:45.256 --> 01:10:54.139]  Finishing up with the whole Apple iPhone situation, I've studied it, I have looked at it in depth, and it's a red herring.
[01:10:54.760 --> 01:11:04.163]  The FBI can go to the internet service provider and the cellular provider and get the entire history of who they called, what websites they visited, and what they did.
[01:11:07.465 --> 01:11:10.446]  Also, there are ways to go around the encryption
[01:11:11.482 --> 01:11:13.283]  You don't go through it, you go around it.
[01:11:13.303 --> 01:11:16.644]  You don't go through the interface, that's basically impossible, you go around it.
[01:11:17.464 --> 01:11:20.505]  And the FBI director says, hey, we don't want the master key and we're not going to turn it loose.
[01:11:21.106 --> 01:11:29.869]  They're turning this into a fake referendum saying let us into this one terrorist phone to make it look like all encryption is this simple or this simple of an issue.
[01:11:30.632 --> 01:11:34.815]  To sell the idea of a major takeover of more of our rights.
[01:11:34.875 --> 01:11:38.278]  The truth is, we've never been more surveilled, and we've never been more unsafe.
[01:11:38.738 --> 01:11:43.681]  We've gone from Al-Qaeda being 3,000 people to now ISIS being 200,000, with our own government funding it.
[01:11:44.342 --> 01:11:52.828]  And the Justice Department blocked the FBI two years ago from stopping the two shooters, when they were specifically investigating them.
[01:11:52.868 --> 01:11:57.631]  They had the Justice Department come down and say, we might indict you for civil rights violations.
[01:11:58.192 --> 01:11:59.433]  Don't investigate this mosque.
[01:12:00.686 --> 01:12:02.488]  Don't investigate these two particular people.
[01:12:04.829 --> 01:12:05.210]  Amazing.
[01:12:05.490 --> 01:12:20.162]  But the Justice Department says their main focus is patriots and liberty groups, even though statistically the crime rate's one of the lowest out there, and they want to change the Patriot Act to say material support for anyone that's anti-government.
[01:12:20.202 --> 01:12:21.082]  That's like Ron Paul.
[01:12:22.684 --> 01:12:25.246]  But that's where this is going if we let them get there.
[01:12:26.104 --> 01:12:28.886]  We have to fight now for free speech and stop them getting there.
[01:12:29.347 --> 01:12:31.768]  Not roll over and say, oh that's scary, I better shut up.
[01:12:32.269 --> 01:12:36.672]  That will guarantee our enslavement will just be like one more third world country that lives in fear.
[01:12:38.934 --> 01:12:42.677]  You go to a freer country, folks will talk about the government, they'll talk about issues, they'll get on camera.
[01:12:42.697 --> 01:12:44.298]  You go to third world countries, folks are scared.
[01:12:44.318 --> 01:12:46.079]  You go to Spain, people are scared.
[01:12:46.119 --> 01:12:47.340]  Not what was a first world nation.
[01:12:48.441 --> 01:12:49.802]  They banned free speech there last year.
[01:12:50.042 --> 01:12:50.903]  Now Germany's doing it.
[01:12:51.243 --> 01:12:53.225]  Now France is doing it.
[01:12:53.745 --> 01:12:55.567]  Using the radical jihadists they brought in,
[01:12:58.226 --> 01:13:01.949]  As the pretext to take everybody else's rights.
[01:13:03.811 --> 01:13:05.092]  So that's coming up as well.
[01:13:05.212 --> 01:13:12.598]  Now getting into the huge election news, we're going to Richard Reeves here in about 60 seconds in Nevada with the Republican caucuses tomorrow.
[01:13:13.019 --> 01:13:21.286]  Hillary got 50 plus percent and got all the delegates and they're talking about Sanders being out within two weeks.
[01:13:22.748 --> 01:13:26.211]  See, it doesn't matter that he won by 20 points in New Hampshire.
[01:13:26.231 --> 01:13:26.932]  They just stole that.
[01:13:27.212 --> 01:13:29.574]  They had Hillary people registering after they voted.
[01:13:30.095 --> 01:13:37.942]  The Justice Department is in the news today saying that they're going to make sure that illegal aliens can vote and that no one checks IDs all across the United States.
[01:13:38.002 --> 01:13:44.168]  I mean, this is the ongoing criminal activity of Loretta Lynch, who may be our new Supreme Court justice.
[01:13:49.983 --> 01:13:54.167]  So continuing, first Massachusetts poll shows Trump with huge lead.
[01:13:55.668 --> 01:13:59.531]  And Trump is at 50%.
[01:14:00.732 --> 01:14:04.756]  Marco Rubio at 16, Kasich at 13, Carson at 10.
[01:14:05.176 --> 01:14:11.221]  And boy, they are really trying to prop up these people right now.
[01:14:12.122 --> 01:14:16.546]  They are really trying to prop up Marco Rubio.
[01:14:18.055 --> 01:14:22.339]  Wiggle Room, RNC video highlights Hillary's bare-faced lies.
[01:14:22.359 --> 01:14:25.343]  We're going to play that clip coming up in the next segment.
[01:14:27.104 --> 01:14:31.068]  Delegate count leaving Bernie Sanders with steep climb.
[01:14:31.509 --> 01:14:38.296]  Oh, the New York Times goes on to admit it doesn't matter if he wins, Hillary gets the delegates because, well, that's how the Democrats change the rules.
[01:14:39.137 --> 01:14:41.079]  She's not stealing, they change the rules.
[01:14:42.381 --> 01:14:44.702]  It's like saying, oh, child molestation's legal now.
[01:14:44.762 --> 01:14:45.302]  We said so.
[01:14:45.402 --> 01:14:46.103]  Well, no, it's not.
[01:14:46.403 --> 01:14:47.463]  I don't care if you say it's legal.
[01:14:47.643 --> 01:14:50.545]  I don't care if Obama signs an executive order saying the border's open.
[01:14:50.885 --> 01:14:51.425]  It's treason.
[01:14:52.505 --> 01:14:53.586]  He doesn't have that power.
[01:14:54.886 --> 01:14:57.948]  Thanks to superdelegates, Hillary might be assured of nominee.
[01:14:58.388 --> 01:14:59.408]  Oh, this doesn't matter.
[01:14:59.428 --> 01:15:00.129]  It's so magic.
[01:15:01.029 --> 01:15:01.990]  Here's that article I mentioned.
[01:15:02.290 --> 01:15:05.851]  The Obama administration wants to make sure non-citizens vote in the upcoming election.
[01:15:07.692 --> 01:15:08.853]  They just admit it.
[01:15:10.933 --> 01:15:12.214]  The unions say there's no split.
[01:15:12.234 --> 01:15:13.255]  They'll support Hillary Clinton.
[01:15:14.457 --> 01:15:15.938]  The requiem for the Bush dynasty.
[01:15:15.958 --> 01:15:17.220]  The fall of the Bush dynasty.
[01:15:17.560 --> 01:15:18.201]  Vanity Fair.
[01:15:18.541 --> 01:15:19.662]  That's exactly what happened.
[01:15:20.063 --> 01:15:21.064]  And that's the message here.
[01:15:24.047 --> 01:15:25.849]  Now Reeves is about to be kicked out of wherever he is.
[01:15:25.869 --> 01:15:26.790]  We'll go to Reeves right now.
[01:15:26.810 --> 01:15:28.471]  Richard Reeves, what's happening there in Nevada?
[01:15:28.491 --> 01:15:28.912]  Where are you?
[01:15:30.123 --> 01:15:47.124]  Alright Alex, we are at Trump International Hotel where there's a big event scheduled here for Donald Trump and I heard you earlier talking about the situation with Facebook where they're trying to bring in the zombies to be controlled and managed by the globalist Facebook and other social media outlets similar to Facebook.
[01:15:47.805 --> 01:15:48.706]  And you're right.
[01:15:48.746 --> 01:15:52.648]  I mean, Alex, the New World Order, the globalists have to be, they are apoplectic.
[01:15:52.688 --> 01:16:00.032]  They are in a big hurry because the mainstream press yesterday was absolutely going crazy with how do we stop Trump.
[01:16:00.072 --> 01:16:02.954]  The punditry, they're all upset over what's going on.
[01:16:02.994 --> 01:16:05.776]  It looks like Trump may now be invincible, which he really is.
[01:16:06.216 --> 01:16:07.517]  But look for this.
[01:16:08.457 --> 01:16:13.460]  One thing we haven't talked about, Alex, is that Donald Trump and Fox and Roger Ailes are at war.
[01:16:14.061 --> 01:16:14.761]  They are at war.
[01:16:16.542 --> 01:16:29.031]  You know that's like last week Donald Trump set up an interview with Joe Scarborough MSNBC that was a recorded interview on a Wednesday afternoon that was to be played right up next to O'Reilly at 8 p.m.
[01:16:29.111 --> 01:16:34.015]  Eastern and that to me signaled buddy the war is on so Trump is taking on Fox.
[01:16:34.415 --> 01:16:35.596]  Trump is taking on the Pope.
[01:16:35.936 --> 01:16:37.877]  Trump is taking on 9-11 Truth.
[01:16:38.197 --> 01:16:39.858]  Trump is taking on the RNC.
[01:16:40.119 --> 01:16:41.620]  Trump is taking on the establishment.
[01:16:41.920 --> 01:16:43.641]  Trump is taking on all comers.
[01:16:43.681 --> 01:16:56.569]  He is like King Kong on the Empire State Building just swatting off all comers and now look for the New World Order to rally all their globalist operation mainstream media outlets to go to war against Donald Trump.
[01:16:58.325 --> 01:17:03.190]  Now Richard, I know that you're going to be covering the situation live tomorrow and of course the next day.
[01:17:03.210 --> 01:17:04.451]  You've done a great job out there on the trail.
[01:17:04.851 --> 01:17:07.694]  What do you make of him coming out for 9-11 Truth?
[01:17:08.034 --> 01:17:15.141]  I mean, a lot of people think that that's why Jeb got out quicker because he promised to stay in knowing that Trump was going to keep bringing that up.
[01:17:15.261 --> 01:17:19.125]  We were told five months ago by the Trump folks that they were planning to bring that up and just watch.
[01:17:19.465 --> 01:17:21.207]  And Trump said to me, I'm not going to let you down.
[01:17:21.587 --> 01:17:22.708]  He hasn't let us down.
[01:17:22.748 --> 01:17:23.309]  This was amazing.
[01:17:24.363 --> 01:17:26.725]  Well, lots of straws break the camel's back.
[01:17:27.246 --> 01:17:32.370]  And I think that 9-11 truth thing that, you know, Donald Trump kept doubling down, tripling down, etc.
[01:17:32.891 --> 01:17:36.814]  Us getting the news out about asking Jeb for the 28 pages, you name it.
[01:17:36.954 --> 01:17:44.361]  All that, plus the pressure on the establishment GOP to finally decide, okay, which of our horses are we going to put all our
[01:17:44.981 --> 01:18:12.788]  All our money on and that now clearly is the billionaire toy boy Marco Rubio which yesterday that's the first time I've really kind of caught that he's got he's inbred with political correctness so I think that is yet another big Achilles heel that I'll ask the Info Warriors get us the research about the political correctness of Marco Rubio because that's a huge Achilles heel because that's part of what all this election is about is we got to stop political correctness and we've got to stop
[01:18:13.288 --> 01:18:14.388]  So many things that are going on.
[01:18:14.409 --> 01:18:14.709]  That's right.
[01:18:14.729 --> 01:18:15.989]  That's how we know Trump is for real.
[01:18:16.369 --> 01:18:27.714]  Everything he's doing is causing irreparable damage to the globalists, their political correctness, their anti-father figure garbage, their war with Russia garbage, their regime change garbage.
[01:18:28.074 --> 01:18:29.074]  We got a minute and a half, Richard.
[01:18:29.094 --> 01:18:31.515]  We're going to check in with you on the nightly news again this evening, 7 o'clock.
[01:18:31.555 --> 01:18:34.897]  But specifically, you're there, you got your ear to the ground.
[01:18:34.957 --> 01:18:37.718]  What are the numbers looking like for Donald Trump in Nevada?
[01:18:38.700 --> 01:18:48.291]  Well, the latest numbers reported are that Donald Trump should win the Cox's, which, you know, the South Carolina primary was less than 48 hours away, it seems like just a second ago.
[01:18:48.672 --> 01:18:51.515]  And now tomorrow, already, here come the Nevada Cox's.
[01:18:51.835 --> 01:18:53.878]  So, everything is accelerating.
[01:18:54.238 --> 01:18:56.099]  Texas is already early voting.
[01:18:56.179 --> 01:19:01.402]  I'm sure many other states that vote on Super Tuesday, March 1st, are already early voting.
[01:19:01.743 --> 01:19:04.704]  So things are starting to really, really happen fast.
[01:19:05.025 --> 01:19:07.946]  And on the Democrat side, you were talking about Hillary and Bernie and all that.
[01:19:08.266 --> 01:19:12.509]  We went by a venue yesterday as we were leaving South Carolina, Greenville, South Carolina.
[01:19:12.989 --> 01:19:20.094]  It looked like a National Geographic scene from Antarctica with all the penguins all piled up around a, you know, a big ice flow.
[01:19:20.874 --> 01:19:26.119]  That venue was loaded with Bernie Sanders supporters, so I don't think Bernie's going to go away.
[01:19:26.179 --> 01:19:28.421]  I don't think Bernie's supporters are going to go away.
[01:19:28.821 --> 01:19:36.929]  So, New World Order, go ahead and install Hillary as the Democrat nominee, because I think they're going to have a big revolt with those supporters for Bernie.
[01:19:37.169 --> 01:19:39.851]  They're not going to lockstep going for Hillary in a general election.
[01:19:40.131 --> 01:19:40.612]  They are not.
[01:19:40.652 --> 01:19:41.272]  They're going to split.
[01:19:41.292 --> 01:19:42.053]  They're going to stay home.
[01:19:42.073 --> 01:19:43.074]  They're going to go independent.
[01:19:43.094 --> 01:19:43.895]  They're going to go Trump.
[01:19:44.395 --> 01:19:52.223]  So, go ahead New World Order, put Hillary up there, because the Hillary Clinton ship hit an iceberg in late December, early January.
[01:19:52.503 --> 01:19:54.705]  She hit the InfoWarrior iceberg.
[01:19:54.745 --> 01:19:58.628]  Absolutely, that's why the Democrats tried to flush her, but she's holding on with blackmail.
[01:19:59.209 --> 01:20:02.232]  Richard Reeves reporting from Nevada on the Nevada caucuses.
[01:20:02.272 --> 01:20:02.752]  Great job.
[01:20:02.792 --> 01:20:03.213]  We'll be back.
[01:20:05.740 --> 01:20:06.780]  Attention, citizens.
[01:20:07.001 --> 01:20:12.843]  This man has received national attention for accurately predicting every major financial trend, including the market crash of 2008.
[01:20:13.123 --> 01:20:23.127]  His name is Harry Dent, and in his newly released book, he is making even bigger and bolder predictions that have the potential to devastate the world economy and your personal wealth.
[01:20:23.287 --> 01:20:31.991]  You can get a free copy of Harry Dent's bestseller, The Demographic Cliff, containing never-before-published information by simply visiting www.harrydentresearch.com.
[01:20:32.131 --> 01:20:34.852]  Again, that's www.harrydentresearch.com.
[01:20:35.592 --> 01:20:37.073]  Are you looking to sell body armor?
[01:20:37.293 --> 01:20:40.114]  Want to make extra money selling body armor at your local gun shows?
[01:20:40.234 --> 01:20:43.796]  With low minimum buys and great returns, KD Armor is the answer.
[01:20:43.876 --> 01:20:45.557]  Make money in your spare time.
[01:20:45.577 --> 01:20:52.481]  It's American-made body armor with the quickest turnaround in the industry, which means you get your product when you need it at very competitive rates.
[01:20:52.861 --> 01:20:54.522]  And they'll ship it to you for free.
[01:20:54.742 --> 01:20:56.963]  If you own a business, give them a call today at 855-488-KD.
[01:20:57.043 --> 01:20:57.823]  That's 855-488-2284.
[01:20:57.843 --> 01:20:59.004]  Or go to KDArmor.com.
[01:20:59.024 --> 01:21:00.044]  Come and take it.
[01:21:05.547 --> 01:21:08.949]  Today, more than ever, it's imperative that you protect your digital privacy.
[01:21:09.089 --> 01:21:14.993]  EDEC Digital Forensics Signal Blocking Anti-Radiation Anti-Surveillance Faraday Bags.
[01:21:15.194 --> 01:21:21.758]  Shield the contents of your phones, tablets, and key fobs from 4G, Wi-Fi, GPS, Bluetooth, NFC, and more.
[01:21:21.878 --> 01:21:26.741]  Find us at edecdf.com slash radio or call us now at 805-222-4584.
[01:21:26.761 --> 01:21:27.021]  That's 805-222-4584.
[01:21:27.042 --> 01:21:29.103]  Radio listeners get 20% off your order.
[01:21:35.427 --> 01:21:41.949]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[01:21:42.190 --> 01:21:46.311]  Since 2005, thousands have depended on Berkey Purified Water.
[01:21:46.451 --> 01:21:50.873]  The Berkey guy provides the lowest price filtration systems in every size.
[01:21:51.073 --> 01:21:56.575]  For incredibly delicious water now and in an emergency, get to GoBerkey.com or call 877-886-3653.
[01:21:56.595 --> 01:21:56.635]  877-886-3653.
[01:21:56.775 --> 01:21:57.115]  GoBerkey.com.
[01:22:06.693 --> 01:22:07.995]  Hi, my name is Nick Lupo.
[01:22:08.316 --> 01:22:11.360]  One Roadway has been by far the best protein that I've ever had.
[01:22:11.560 --> 01:22:12.822]  I take it three times a day.
[01:22:13.183 --> 01:22:18.531]  Once in the morning as soon as I wake, once for a pre-workout snack, and once for a post-workout recovery drink.
[01:22:18.671 --> 01:22:21.896]  It has helped me transform and sculpt my body into what I have now.
[01:22:22.176 --> 01:22:27.160]  I began taking the product about two years ago, and boy, let me tell you, I'm in the best shape of my life.
[01:22:27.320 --> 01:22:30.843]  I've seen major muscle mass gains and have zero percent body fat.
[01:22:30.983 --> 01:22:35.246]  I've had people in my gym ask if I compete in bodybuilding because of how lean and muscular I am.
[01:22:35.446 --> 01:22:41.651]  I used to suffer from everyday aches and pains from hard manual labor my whole life and arthritis that runs through my family.
[01:22:41.931 --> 01:22:46.014]  But One World Way has helped me take that everyday pain from a 10 to a 3.
[01:22:46.154 --> 01:22:48.756]  Some days I feel no pain at all, just full of life and energy.
[01:22:48.997 --> 01:22:51.759]  It has also helped my skin look younger and healthier.
[01:22:52.059 --> 01:22:54.662]  Thank you Synergistic Nutrition for One World Way.
[01:22:55.002 --> 01:22:56.824]  Call 888-988-3325 or visit OneWorldWay.com.
[01:22:56.884 --> 01:22:57.605]  That's OneWorldWHY.com.
[01:23:04.957 --> 01:23:05.737]  The results are in!
[01:23:05.997 --> 01:23:09.019]  When it comes to seeing your favorite live event, being closer is better.
[01:23:09.279 --> 01:23:11.560]  Hi, I'm Adam Kanner, founder of ScoreBig.com.
[01:23:11.820 --> 01:23:17.863]  We set out to make going to live events better by creating a way for you to get closer to the action at a price you want to pay.
[01:23:18.123 --> 01:23:18.343]  How?
[01:23:18.723 --> 01:23:25.827]  At ScoreBig.com, we work directly with your favorite teams and performers to get their unsold seats at unpublished prices and pass the huge savings on to you.
[01:23:26.207 --> 01:23:28.168]  At ScoreBig.com, you can name a ticket price.
[01:23:28.328 --> 01:23:34.390]  And save up to 60% below the box office prices on the events you want to see and on the seats you want to sit in.
