[00:00:20.151 --> 00:00:22.014]  Welcome to the Info Wars Nightly News.
[00:28:50.793 --> 00:28:52.193]  This is what the media is saying.
[00:28:52.933 --> 00:28:56.555]  They retracted their statements and rewrote it in these same articles.
[00:28:56.615 --> 00:29:01.677]  So they know that there, you have to understand that there is a media bias and
[00:29:02.483 --> 00:29:12.151]  They're trying to paint a picture of those of us that didn't support Barack Obama, didn't vote for him as racist, when that's so far from the truth.
[00:29:12.431 --> 00:29:15.493]  As I said in my post, you know, I'm a multiracial person myself.
[00:29:15.553 --> 00:29:18.055]  My father was born and raised in Iran.
[00:29:18.496 --> 00:29:27.062]  I've, you know, I've never in my life experienced anything, you know, to where I've been accused of being racist because nobody, everyone knows me.
[00:29:27.222 --> 00:29:28.343]  They know who I am.
[00:29:28.463 --> 00:29:29.844]  So absolutely.
[00:29:29.945 --> 00:29:31.546]  I feel like I've been, you know,
[00:29:32.099 --> 00:29:39.242]  Wrongly put in the media as somebody who has racist feelings towards people, and I don't.
[00:29:39.522 --> 00:29:40.562]  So absolutely.
[00:29:40.622 --> 00:29:41.722]  I just think it's ridiculous.
[00:29:42.063 --> 00:29:46.444]  Everything that everyone is accusing those that have supported Trump of being.
[00:29:48.225 --> 00:29:50.666]  What do you want to say to other people that have been bullied like this?
[00:29:50.946 --> 00:29:52.286]  Do you have a message for them at all?
[00:29:52.346 --> 00:29:54.507]  Or is it just about kind of self-preservation at this point?
[00:29:54.547 --> 00:29:56.047]  And where do you go from here?
[00:29:58.168 --> 00:30:00.069]  Well, I guess I could just say, you know,
[00:30:01.243 --> 00:30:03.164]  You have to stand up for what you believe in.
[00:30:03.224 --> 00:30:07.627]  Right now in the country, there are bullies, exactly like you said.
[00:30:07.707 --> 00:30:17.172]  We're being bullied into thinking that what we personally feel, how we've lived our lives is wrong, when, you know, in fact, there are facts to support
[00:30:17.612 --> 00:30:20.573]  The things that we're saying, not in a mean manner.
[00:30:20.593 --> 00:30:22.294]  We're not screaming at anybody.
[00:30:22.774 --> 00:30:24.515]  We're just expressing our opinions.
[00:30:24.655 --> 00:30:25.235]  And look at me.
[00:30:25.355 --> 00:30:26.436]  I've been bullied.
[00:30:26.556 --> 00:30:31.098]  I've been pushed down for the things that I've said that is right there up on my Facebook page.
[00:30:31.138 --> 00:30:41.742]  And I'm not ashamed to show it because I want everyone to see that what I said wasn't in any way other anything other than just my opinion on, you know, the election.
[00:30:41.862 --> 00:30:44.203]  So I just say, I guess to those people, just
[00:30:44.901 --> 00:30:46.102]  Stand up for what you believe in.
[00:30:46.142 --> 00:30:57.411]  If you don't want to be persecuted like I am, maybe don't say anything at all, but if you're not afraid to stand up for the things that you believe in on your personal basis, then, you know, there's no shame in hiding it.
[00:30:58.609 --> 00:31:03.411]  Well, Scarlett, it is absolutely a badge of honor for me to get to talk to you, frankly, today.
[00:31:04.491 --> 00:31:15.194]  Like many of us that are Trump supporters, I myself am one, you know, publicly, you really, you take a risk and we've taken a risk the past few months, even speaking out on social media for that matter.
[00:31:15.354 --> 00:31:22.777]  And it's frankly a badge of honor to be able to, to be persecuted when you have, just for expressing your opinions and beliefs.
[00:31:23.037 --> 00:31:26.738]  Are you going to, may I ask you, and you don't have to answer this if you're not comfortable, but are you,
[00:31:27.478 --> 00:31:29.858]  Contemplating any sort of legal action at this time?
[00:31:29.898 --> 00:31:34.579]  Like, I feel like, you know, what's happened to you is possibly actionable, I would think.
[00:31:36.240 --> 00:31:38.760]  Yeah, I'd rather not talk about that at this point in time.
[00:31:38.800 --> 00:31:41.721]  I mean, I love my career.
[00:31:41.841 --> 00:31:44.101]  I love my job, and I think I'm very good at it.
[00:31:44.401 --> 00:31:47.122]  And, you know, I think there's a place somewhere for me.
[00:31:47.282 --> 00:31:48.482]  I don't know where that is yet.
[00:31:48.682 --> 00:31:53.123]  But at this point in time, I can at least say that legal action is not at the top of my
[00:31:53.649 --> 00:31:55.190]  Right, it's probably about healing.
[00:31:55.751 --> 00:31:56.691]  Well, thank you so much.
[00:31:56.731 --> 00:31:58.273]  It's been a pleasure to talk to you.
[00:31:58.593 --> 00:32:02.536]  This interview is going to be up in the Nightly News tonight.
[00:32:02.576 --> 00:32:05.198]  It's also going to be up on YouTube later.
[00:32:05.578 --> 00:32:07.980]  Scarlett, do you have a Twitter handle you'd like to throw to?
[00:32:08.000 --> 00:32:10.702]  Yeah, ScarlettOnTV.
[00:32:10.983 --> 00:32:12.043]  Alright, got it.
[00:32:12.063 --> 00:32:13.284]  Well, thank you so much for joining us.
[00:32:13.304 --> 00:32:17.027]  For more reports like this, be sure to check out our website, InfoWars.com.
[00:32:17.208 --> 00:32:19.269]  I'm Margaret Hall, reporting for InfoWars.com.
[00:32:20.868 --> 00:32:22.429]  And all you ISIS people threatening us?
[00:32:22.689 --> 00:32:24.149]  Hey, we're not a French newspaper.
[00:32:24.590 --> 00:32:24.850]  Okay?
[00:32:25.150 --> 00:32:28.011]  We got people that have taken your asses out in this building right now.
[00:32:28.211 --> 00:32:29.912]  We're armed to the teeth, and we're not scared.
[00:32:29.932 --> 00:32:31.253]  You got that, you sons of bitches?
[00:32:31.573 --> 00:32:32.273]  This is Texas.
[00:32:32.513 --> 00:32:33.334]  You wanna threaten me?
[00:32:33.394 --> 00:32:34.494]  You can go straight to hell.
[00:32:34.534 --> 00:32:35.174]  You understand that?
[00:32:35.334 --> 00:32:41.037]  Never water yourself down just because someone can't handle you at 100 Proof.
[00:32:41.517 --> 00:32:45.359]  It's the Alex Jones Show, because there's a war on for your mind.
[00:33:02.522 --> 00:33:08.007]  This is the answer for your children to totally absorb the multivitamins, the minerals, the amino acids, everything at once.
[00:33:08.528 --> 00:33:16.435]  Unveil Vitamin Mineral Fusion Advanced Multi-Vitamin Formula, 30 servings, fruit punch flavor dietary supplement.
[00:33:16.756 --> 00:33:17.817]  It is simply amazing.
[00:33:17.877 --> 00:33:18.818]  Infowarslife.com
[00:33:19.198 --> 00:33:23.600]  There's a million different products like this out there, but they're, you know, they're good in different ways.
[00:33:24.121 --> 00:33:37.227]  But this takes all of the vitamins, all of the essential amino acids, all of the essential compounds and minerals that you need, puts it into something that's great tasting as opposed to like clumpy, gross stuff.
[00:33:37.648 --> 00:33:38.808]  And you can put it in your drink every morning.
[00:33:38.848 --> 00:33:40.029]  I put it in my protein shake.
[00:33:40.649 --> 00:33:46.133]  It is the platinum standard, in my view, of multivitamins in terms of an advanced multi-drink vitamin.
[00:33:46.153 --> 00:33:49.175]  The cleanest, the purest, new stuff had to be invented.
[00:33:49.215 --> 00:33:51.456]  That's why it took this long to even bring us something that's good.
[00:33:52.057 --> 00:33:58.201]  Some companies are gonna take a small amount of vitamins and make it, you know, so there's so much filler, it looks like there's a lot.
[00:33:58.421 --> 00:34:00.783]  This is ultra-concentrated, we're not playing games here.
[00:34:01.143 --> 00:34:03.004]  Okay, this... Well, that's my philosophy, that's your philosophy.
[00:34:03.024 --> 00:34:05.346]  Yeah, this... I wanna... But again, there's some great stuff out there.
[00:34:05.566 --> 00:34:05.726]  Yeah.
[00:34:05.946 --> 00:34:07.447]  And there's other, you know... No, of course.
[00:34:07.707 --> 00:34:10.349]  There's other powders I promote at InfoWarsHealth.com that are excellent.
[00:34:10.669 --> 00:34:11.909]  I mean, there's some good stuff out there.
[00:34:12.070 --> 00:34:19.152]  This is just the very best we can bring you, and when you buy it, you support InfoWars, you support the reporters, you support yourself.
[00:34:20.332 --> 00:34:39.919]  Tell folks about some of these other things that are in this, and why this is just this total, complete package for your body, because, again, we didn't put the synthetic amino acids, we didn't put the synthetic vitamins, we put the plant-based, high-quality, clean, natural ingredients into this.
[00:34:40.447 --> 00:34:41.027]  Yeah, exactly.
[00:34:41.087 --> 00:34:44.228]  So you've got your standard vitamins, vitamin C, vitamin E, the list goes on.
[00:34:44.328 --> 00:34:45.568]  A huge amount of vitamin C, by the way.
[00:34:45.588 --> 00:34:46.168]  Tell folks about that.
[00:34:46.328 --> 00:34:49.088]  Yeah, a thousand plus percent of your daily value, which is what you need.
[00:34:49.889 --> 00:34:52.589]  Because the, you know, FDA guidelines, we all know about those.
[00:34:53.149 --> 00:34:55.670]  Zinc, magnesium, selenium, L-glutamine.
[00:34:55.910 --> 00:34:59.510]  Each one of these you could go on for about 10 minutes about the benefits of these things.
[00:34:59.930 --> 00:35:03.131]  Alpha lipoic acid, folic acid, calcium, and the list goes on.
[00:35:03.151 --> 00:35:04.691]  34 other ones you can check out.
[00:35:04.891 --> 00:35:06.731]  Go to importslife.com, the label's up there.
[00:35:07.252 --> 00:35:09.552]  You've got the entire ingredients list that you can
[00:35:09.952 --> 00:35:19.939]  Neurotically examined for yourself and just by the way look on the other side too because we're showing people the minerals and things let's look at the vitamins right there old Scott in there I mean it's amazing.
[00:35:19.979 --> 00:35:20.440]  Top left.
[00:35:20.500 --> 00:35:23.862]  Again if you're radio listeners, InfoWars.com forward slash show.
[00:35:24.222 --> 00:35:27.285]  Vitamin A has 4,333% from beta carotene and what's the other source?
[00:35:27.985 --> 00:35:30.707]  I just know that's all the best sources.
[00:35:32.406 --> 00:35:32.806]  Retinol.
[00:35:32.846 --> 00:35:37.328]  So you've also got your vitamin D at a thousand IU, which is a large dose, actually.
[00:35:37.649 --> 00:35:38.049]  And you know what?
[00:35:38.129 --> 00:35:40.290]  Some people could say, well, isn't this competing with the other products?
[00:35:40.530 --> 00:35:41.110]  Well, yeah, you know what?
[00:35:41.150 --> 00:35:48.154]  We could be like some people and just take all the stuff that we sell also at Infowarslife.com and not put any of it, but then it wouldn't be a balanced formula and we're not going to do that.
[00:35:48.474 --> 00:35:53.997]  And it might actually hurt us in the long run to put all the best stuff in here, but that's just the way we got to do it because we can't start thinking like that.
[00:35:54.517 --> 00:35:55.358]  So get them today!
[00:35:55.418 --> 00:35:59.441]  Infowarslife.com or call toll free 888-253-3139.
[00:36:00.442 --> 00:36:01.983]  My name is Alex Jones.
[00:36:02.363 --> 00:36:08.288]  Most of you know me from my syndicated radio program and my documentary films, as well as Infowars Nightly News.
[00:36:08.508 --> 00:36:09.649]  When I got on air 20 years ago,
[00:36:11.070 --> 00:36:25.219]  I had discovered the Globalist program, their plan to take over the world, and my focus went from running six miles every other day, swimming two, three miles a couple times a week, and lifting weights, to focusing on fighting the Globalist.
[00:36:25.599 --> 00:36:29.582]  I've gone from 279 pounds all the way down to 235 pounds, and the weight's going off even faster.
[00:36:33.604 --> 00:36:40.690]  And it wasn't just that my weight loss accelerated, my muscle mass increased, my stamina, my energy levels exploded.
[00:36:41.031 --> 00:36:46.696]  Super Male has the key concentrated natural compounds that my body needed to go to the next level.
[00:36:46.896 --> 00:36:53.022]  Today is the day to take the InfoWarsLife.com challenge and to secure your bottle of Super Male or Super Female Vitality.
[00:36:53.322 --> 00:36:57.065]  Check them out today at InfoWarsLife.com or give our crew a call at 888-253-3139.
[00:37:07.281 --> 00:37:09.222]  Welcome back to the InfoWars Nightly News.
[00:37:09.262 --> 00:37:16.223]  We're continuing our conversation with former member of the original Black Panther Party, my good friend Larry Pinkney joins us now.
[00:37:16.803 --> 00:37:29.727]  And I wanted to bring in one of our very own Ashley Beckford, who's a very good addition to the InfoWars crew, and she has experienced, like we all have, those of us who are Trump supporters,
[00:37:30.327 --> 00:37:39.157]  That, you know, our family members and a lot of friends, family members have been triggered by our support of Donald Trump.
[00:37:39.437 --> 00:37:43.942]  And Ashley, I was hoping you could tell us a little bit about what you've experienced out there in public.
[00:37:44.022 --> 00:37:45.784]  I know I've seen you wearing the Donald Trump shirt.
[00:37:45.824 --> 00:37:47.366]  Sometimes you have a Donald Trump hat.
[00:37:47.666 --> 00:37:50.269]  How have you triggered the anti-Trumpers out there?
[00:37:50.979 --> 00:37:51.399]  Exactly.
[00:37:51.439 --> 00:37:52.680]  That's exactly right, Darren.
[00:37:52.721 --> 00:38:10.415]  I mean, ever since I came on board with InfoWars and even before then, I was triggering a lot of people with Trump regalia and just saying that I was considering voting for Trump and trying to explain to people who have voted Democratic their whole lives that actually, you're on a plantation.
[00:38:10.455 --> 00:38:11.997]  You're not thinking for yourself.
[00:38:12.057 --> 00:38:12.477]  You're not
[00:38:12.637 --> 00:38:13.478]  We're good to go.
[00:38:29.597 --> 00:38:31.058]  Uh, connecting with my family.
[00:38:31.138 --> 00:38:35.842]  I was at a family reunion and I literally had people who stopped talking to me.
[00:38:35.902 --> 00:38:40.125]  So I was wondering if Mr. Pinckney, it's a pleasure to speak with you today.
[00:38:40.205 --> 00:38:43.388]  I wonder, what can I say to these people at this point?
[00:38:43.448 --> 00:38:53.516]  Like, what can I say to try to get them on board and try to give Trump a chance or just even have some original thought, you know, as to their political beliefs?
[00:38:54.356 --> 00:38:57.619]  Well, first of all, it's great being with you, Ashley.
[00:38:58.019 --> 00:38:59.300]  This is fantastic.
[00:39:00.035 --> 00:39:16.644]  I think that, especially with family members, it's important to let them know, remind them, that this is, after all, supposed to be a democracy where people are
[00:39:18.382 --> 00:39:30.813]  Not only allowed to make up our own minds, but are supposed to look into their own intellectual, if you will, prowess.
[00:39:31.433 --> 00:39:33.055]  Okay?
[00:39:33.075 --> 00:39:43.384]  And, you know, in my own family, there were those who voted many, I might say, Democratic Party, or what I call a Democratic Party plantation,
[00:39:43.783 --> 00:39:50.247]  There are those who voted third party, and there are those who voted Trump, okay?
[00:39:51.087 --> 00:40:00.633]  And what we're dealing with, Ashley, is what Frantz Fanon called cognitive dissonance.
[00:40:01.213 --> 00:40:04.675]  And that's really difficult to deal with.
[00:40:04.975 --> 00:40:06.336]  But that's the reality.
[00:40:06.556 --> 00:40:08.758]  What I do is I put it out there.
[00:40:09.571 --> 00:40:11.292]  Let people know where I'm coming from.
[00:40:12.853 --> 00:40:16.555]  And then allow them to digest it.
[00:40:16.675 --> 00:40:24.459]  People at this point, unfortunately, are either unable or unwilling to digest the obvious.
[00:40:24.519 --> 00:40:27.181]  Look at the mainstream media!
[00:40:27.461 --> 00:40:32.824]  They are still unwilling to digest the obvious.
[00:40:33.044 --> 00:40:34.105]  I mean, that's the only
[00:40:34.867 --> 00:40:39.130]  I don't know if I can call it bit of advice or my take on it.
[00:40:39.210 --> 00:40:40.010]  I'll put it that way.
[00:40:40.310 --> 00:40:42.592]  Hey, I want to share a story with you guys.
[00:40:42.772 --> 00:40:48.215]  And my older brother, he's your typical Bush type conservative.
[00:40:48.395 --> 00:40:53.378]  And he called me about a month before the election, asked me who I was voting for.
[00:40:53.898 --> 00:40:59.601]  And I thought, well, obviously he's not watching YouTube or Facebook or watching the Alex Jones Show.
[00:40:59.641 --> 00:41:00.462]  I figured he would know.
[00:41:01.022 --> 00:41:02.163]  But he didn't know about that.
[00:41:02.403 --> 00:41:03.664]  I told him I was voting for Trump.
[00:41:04.324 --> 00:41:06.406]  And his response was, Trump's a clown.
[00:41:06.466 --> 00:41:07.467]  He's an ass clown.
[00:41:08.107 --> 00:41:09.829]  And I said, well, are you going to vote for Hillary?
[00:41:09.849 --> 00:41:10.609]  He says, you know what?
[00:41:10.669 --> 00:41:12.471]  I'm not going to vote for anybody this year.
[00:41:12.491 --> 00:41:14.412]  I just, I don't like either candidate.
[00:41:14.592 --> 00:41:15.593]  I said, well, fair enough.
[00:41:16.414 --> 00:41:29.745]  And then I told him what an impact InfoWars has been making on this campaign because I told him that every, like when we go to these Trump rallies, every fifth person in line would have a InfoWars shirt.
[00:41:30.405 --> 00:41:35.151]  Every 10th person would be a group of 10 people wearing InfoWars t-shirts, you know?
[00:41:35.591 --> 00:41:37.834]  And I said, we are really making an impact.
[00:41:37.934 --> 00:41:45.403]  And his response to me was, he says, little brother, no offense, but I really don't see how that's helping him too much.
[00:41:46.244 --> 00:41:53.790]  See, and a lot of these people, they think that independent media is a joke, like we are some internet bloggers in our mother's basement.
[00:41:54.130 --> 00:41:57.272]  No, independent media, InfoWars, has made a tremendous impact.
[00:41:57.993 --> 00:41:59.494]  The mainstream media is dead.
[00:41:59.754 --> 00:42:01.455]  Social media is taking over.
[00:42:01.775 --> 00:42:06.258]  Social media, I believe, was instrumental in winning this race.
[00:42:06.298 --> 00:42:06.759]  What do you think?
[00:42:07.913 --> 00:42:08.674]  Absolutely.
[00:42:08.935 --> 00:42:16.505]  And the fact of the matter is that Trump, again, I say whether people like him or not, that's not the point.
[00:42:17.086 --> 00:42:21.472]  Trump was able to, Donald J. Trump, was able to
[00:42:22.156 --> 00:42:27.679]  At least give the impression that he knows how to talk with the people.
[00:42:28.179 --> 00:42:28.940]  You know what I'm saying?
[00:42:29.300 --> 00:42:34.323]  Not down to them, not at them, whether you agree or disagree.
[00:42:36.064 --> 00:42:42.747]  And this is, I think, one of the big reasons that he is now President-elect.
[00:42:43.348 --> 00:42:48.931]  Hillary Clinton, and I am saying Hillary deliberately, Hillary Clinton, the warmonger,
[00:42:49.911 --> 00:42:51.431]  Uh, did just the opposite.
[00:42:51.471 --> 00:42:55.012]  Do you know that she did not even go to the state of Wisconsin?
[00:42:55.492 --> 00:42:56.393]  What arrogance!
[00:42:57.093 --> 00:42:58.613]  She did not even go there!
[00:42:59.433 --> 00:43:04.895]  And then, to the shock and surprise, that Wisconsin went to Trump?
[00:43:05.595 --> 00:43:06.655]  Maybe she was too tired.
[00:43:07.595 --> 00:43:08.456]  Yeah, maybe.
[00:43:09.236 --> 00:43:09.916]  Needed a nap.
[00:43:11.076 --> 00:43:13.977]  Hey, I was gonna tell you too, Ashley, that, um,
[00:43:15.697 --> 00:43:26.384]  You know, sad to say, I'm not going to mention any names, but there is somebody here who works in our office that, they can't even have Thanksgiving dinner together this year because of this election.
[00:43:26.444 --> 00:43:29.206]  So it has definitely affected all of us.
[00:43:29.606 --> 00:43:35.650]  We need to stick to our guns, and as Larry Pinkney knows, they want us divided, not united.
[00:43:36.090 --> 00:43:40.413]  What can we do to unify everyone?
[00:43:40.473 --> 00:43:43.815]  I guess it's through dialogue, and I guess it's through what we're doing right here, right now.
[00:43:44.400 --> 00:43:44.880]  That's right.
[00:43:45.120 --> 00:43:46.541]  You're absolutely correct.
[00:43:47.081 --> 00:43:52.103]  And, you know, the dialogue, forthright discourse, is what it's all about.
[00:43:52.664 --> 00:43:59.087]  Now, if people don't want to engage in forthright discourse, so be it!
[00:43:59.587 --> 00:43:59.987]  Okay?
[00:44:00.307 --> 00:44:04.769]  But at least we make the attempt, attempt to do that.
[00:44:05.009 --> 00:44:10.692]  And I think we're going to, when I say we, everyday ordinary black, white, brown, red, and yellow people,
[00:44:12.079 --> 00:44:24.291]  The establishment, the oligarchy, the power elite, as I call it, is going to continue to do everything it can, utilizing the vomit stream media.
[00:44:24.331 --> 00:44:25.112]  We know that!
[00:44:25.612 --> 00:44:30.457]  So we need to do everything we can, person to person, people to people.
[00:44:30.817 --> 00:44:33.960]  And as we said back in the day, all power to the people.
[00:44:34.140 --> 00:44:35.682]  That's right, all power to the people.
[00:44:36.363 --> 00:44:38.005]  I do have one more question.
[00:44:38.045 --> 00:44:52.066]  I'm curious to know, what are some historical resources and things that we can point people to so they can kind of understand the history of the Democratic Party and just kind of get a new sense of, you know,
[00:44:52.526 --> 00:44:54.967]  What it really truly means to be an American.
[00:44:55.027 --> 00:44:57.667]  It doesn't mean that you're stuck with the Democratic Party.
[00:44:57.687 --> 00:44:59.008]  You have to do everything they say.
[00:44:59.408 --> 00:45:04.169]  You're stuck with this mentality of kind of a victim mentality.
[00:45:04.529 --> 00:45:07.430]  I feel that is really big and, you know, urban centers.
[00:45:07.790 --> 00:45:16.192]  How do we kind of get people to understand the history where, you know, people have been empowered, you know, and they're able to actually
[00:45:17.232 --> 00:45:23.537]  control their own ideas and create their own ideas and, you know, sense of, you know, where they should go in the future.
[00:45:23.837 --> 00:45:24.378]  Great question.
[00:45:25.038 --> 00:45:33.504]  You know, Brother Malcolm, Brother Malcolm X, El-Hajj Malik El-Shabazz, said he referred to the Democratic Party as Dixiecrack, okay?
[00:45:33.564 --> 00:45:34.545]  Right.
[00:45:34.705 --> 00:45:36.046]  And he was absolutely correct.
[00:45:36.967 --> 00:45:43.592]  As a historical example, Robert Byrd, the late U.S.
[00:45:43.612 --> 00:45:45.794]  Senator Robert Byrd, Hillary's mentor,
[00:45:46.553 --> 00:45:47.914]  Yes, yes, okay.
[00:45:48.915 --> 00:45:56.963]  He was not only a member of the Ku Klux Klan, okay, but a recruiter for and of the Ku Klux Klan.
[00:45:57.324 --> 00:46:02.529]  Today our country has lost a true American original, my friend and mentor Robert C. Byrd.
[00:46:03.249 --> 00:46:06.933]  Senator Byrd was a man of surpassing eloquence and nobility.
[00:46:08.294 --> 00:46:14.879]  I said, I'm saying this to make a point, and he was a Democrat, well respected, Democratic Party, okay?
[00:46:14.999 --> 00:46:21.844]  Nobody is saying, I'm certainly not saying, and I don't think any of us are saying that Donald J. Trump is a saint.
[00:46:22.344 --> 00:46:25.446]  I don't think any of us have sainthood.
[00:46:25.626 --> 00:46:25.926]  Exactly.
[00:46:25.946 --> 00:46:29.769]  Sorry, you know, sorry Obama supporters.
[00:46:29.829 --> 00:46:35.233]  Sorry, but you know, so what we are saying is be critical thinkers.
[00:46:35.629 --> 00:46:36.570]  Think it through!
[00:46:37.290 --> 00:46:38.310]  Think it through!
[00:46:44.734 --> 00:46:46.575]  This is a protest.
[00:46:47.275 --> 00:46:49.136]  And this is a riot.
[00:46:49.496 --> 00:46:53.338]  If you can't tell the difference, then you are part of the problem.
[00:46:53.738 --> 00:46:54.799]  Infowars.com
[00:47:02.978 --> 00:47:07.962]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[00:47:08.142 --> 00:47:18.089]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive perfected process.
[00:47:18.429 --> 00:47:24.313]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:47:24.673 --> 00:47:29.857]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[00:47:32.759 --> 00:47:35.020]  Ladies and gentlemen, I've been on this the last few months.
[00:47:35.301 --> 00:47:43.145]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[00:47:43.565 --> 00:47:48.328]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:47:48.448 --> 00:47:50.469]  This just increases the compounds you already have.
[00:47:51.090 --> 00:47:52.611]  This is what you're actually designed to run on.
[00:47:52.651 --> 00:48:00.575]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888.
[00:48:01.596 --> 00:48:08.201]  2-5-3 3-1-3-9 Thousands of years ago, there was a basic form of chivalry.
[00:48:08.561 --> 00:48:15.686]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[00:48:16.306 --> 00:48:24.632]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[00:48:24.932 --> 00:48:28.955]  But in the 21st century, there are silent weapons for quiet war.
[00:48:29.275 --> 00:48:30.976]  I personally counter this onslaught with Anthroplex.
[00:48:31.016 --> 00:48:37.218]  Anthroplex is designed with known, organic, concentrated herbs to create the basic foundation to normal metabolic activity.
[00:48:52.244 --> 00:48:52.725]  I don't know.
[00:49:08.263 --> 00:49:17.629]  Today on the Alex Jones Show, Alex was talking about how he was feeling euphoric over the victories that we have witnessed here over the course of the last two weeks.
[00:49:17.929 --> 00:49:24.933]  Of course, the election of Donald Trump, who he's beginning to nominate, and the fact that we are dominating the rhetoric, controlling the narrative.
[00:49:25.253 --> 00:49:29.876]  But we can also see how our numbers are exploding on YouTube.
[00:49:29.916 --> 00:49:31.317]  Now, I'm a competitive person.
[00:49:32.257 --> 00:49:35.281]  And Donald Trump said that we were going to be sick of winning.
[00:49:35.301 --> 00:49:37.003]  We were going to win so much that we'd be sick of it.
[00:49:37.344 --> 00:49:40.107]  Well, I personally am not sick of winning.
[00:49:40.508 --> 00:49:48.718]  So just on YouTube, now this is obviously one platform, but I just wanted to talk about this because this illustrates how we really are winning, folks.
[00:49:49.098 --> 00:49:50.120]  This isn't just rhetoric.
[00:49:50.700 --> 00:49:58.205]  InfoWars and the quote-unquote alt-right or conspiracy theorist or fake news, whatever they want to deem you, the point is we are winning.
[00:49:58.305 --> 00:49:59.666]  We have the audience.
[00:50:00.106 --> 00:50:06.250]  Let's look at some of the YouTube channels and their numbers compared to InfoWars' YouTube channel.
[00:50:06.951 --> 00:50:10.873]  Here are some of the YouTube channels for some of the big news corporations out there.
[00:50:11.274 --> 00:50:16.677]  Fox News, you can see here, 400,000 subscribers, just over that.
[00:50:19.855 --> 00:50:27.701]  So we have 1.8 million, they've got 400,000, they've got a video that's been up there for a day, doesn't even get 10,000 views.
[00:50:29.242 --> 00:50:31.463]  We can move on here to the next one.
[00:50:32.441 --> 00:50:33.242]  Again, we're just looking.
[00:50:33.282 --> 00:50:33.923]  This is CNN.
[00:50:34.263 --> 00:50:38.428]  They've got 1.6 million, so they're not doing too bad, but we're still beating them.
[00:50:38.488 --> 00:50:41.351]  But there's a video that's been up for two years that they just leave there.
[00:50:41.691 --> 00:50:43.393]  They've got 2 million views on that video.
[00:50:43.433 --> 00:50:46.116]  We've almost got 2 million views on the Age Skrillex video.
[00:50:46.137 --> 00:50:47.638]  It hadn't even been up for a year.
[00:50:48.279 --> 00:50:49.060]  But, you know what?
[00:50:49.080 --> 00:50:49.781]  CNN, not bad.
[00:50:49.801 --> 00:50:49.781]  1.6.
[00:50:50.461 --> 00:50:51.402]  But we're still beating them.
[00:50:52.401 --> 00:50:53.762]  Let's move on to the next one here.
[00:50:53.982 --> 00:50:55.262]  MSNBC.
[00:50:56.003 --> 00:50:56.663]  A whopping 225,000.
[00:50:58.904 --> 00:51:00.725]  Look at that!
[00:51:00.745 --> 00:51:03.086]  654 views on their latest video.
[00:51:03.467 --> 00:51:09.530]  I put up a video in the morning here and within an hour it's got thousands of views.
[00:51:09.630 --> 00:51:12.091]  So we are crushing you, MSNBC.
[00:51:12.751 --> 00:51:13.752]  NBC News.
[00:51:14.975 --> 00:51:15.795]  Another example, 321,000.
[00:51:15.855 --> 00:51:20.297]  They can't even get 1,000 views on a video they put up two days ago.
[00:51:20.377 --> 00:51:25.379]  So they are a non-entity, a total non-factor on YouTube.
[00:51:25.459 --> 00:51:26.279]  Sky News.
[00:51:26.759 --> 00:51:28.780]  Let's just roll through these a little bit quicker, guys.
[00:51:28.840 --> 00:51:32.681]  Sky News, again, under half a million subscribers.
[00:51:33.661 --> 00:51:35.262]  They do have 2,000 people watching right now.
[00:51:35.302 --> 00:51:39.023]  When InfoWars goes live, we get tens of thousands of people to tune in.
[00:51:39.544 --> 00:51:40.624]  BBC News.
[00:51:42.398 --> 00:51:43.278]  Under a million.
[00:51:43.318 --> 00:51:45.079]  These are the biggest news outlets.
[00:51:45.119 --> 00:51:46.579]  These are the mainstream news.
[00:51:46.619 --> 00:51:52.481]  These are the people that are upset, that call us fake news, because we're beating them.
[00:51:53.201 --> 00:52:03.125]  And it's their followers who are the ones calling us fake news, making lists, because, well, their saviors in the press, well, they're not saving them, and they're losing.
[00:52:04.085 --> 00:52:10.307]  Even Univision Noticias, this is Univision News, under a million subscribers,
[00:52:11.539 --> 00:52:13.780]  Not bad on the total view count there from a day ago.
[00:52:13.801 --> 00:52:14.821]  I'll give him a little credit there.
[00:52:14.841 --> 00:52:14.821]  20,000.
[00:52:14.881 --> 00:52:16.923]  That almost competes with us.
[00:52:16.983 --> 00:52:21.425]  But sorry, we've actually got double the subscribers as you do.
[00:52:21.966 --> 00:52:22.706]  Here's Bloomberg.
[00:52:22.726 --> 00:52:24.287]  They've got under half a million.
[00:52:24.307 --> 00:52:25.188]  They're live right now.
