[00:00:08.377 --> 00:00:10.218]  You want answers?
[00:24:53.839 --> 00:24:57.601]  Just like Warren Buffett's the big liberal philanthropist, he wants to raise taxes on the rich.
[00:24:57.601 --> 00:24:59.262]  He writes the loopholes where he's exempt.
[00:25:01.547 --> 00:25:03.529]  The rich are people making $100,000 a year.
[00:25:03.529 --> 00:25:05.752]  He wants all their money for another banker bailout.
[00:25:05.752 --> 00:25:09.496]  Warren Buffett, the biggest supporter of the banker bailout, the biggest recipient.
[00:25:09.496 --> 00:25:10.937]  McClatchy, look it up.
[00:25:10.937 --> 00:25:22.430]  I mean, again, it's just the thievery is so over the top, so galactic, so gargantuan, so incredible that they get away with it because they asked for the moon.
[00:25:23.650 --> 00:25:25.011]  And people don't even know how to respond.
[00:25:25.011 --> 00:25:26.051]  It's like, these are criminals.
[00:25:26.051 --> 00:25:27.472]  Too big to fail.
[00:25:27.472 --> 00:25:29.113]  So they're swallowing the whole world up here.
[00:25:29.113 --> 00:25:33.615]  And they have so-called liberal groups talking about how it's free and wonderful and you keep your doctor.
[00:25:33.615 --> 00:25:34.456]  None of it's true.
[00:25:34.456 --> 00:25:41.560]  We have Gruber that wrote it with Obama admitting it's all a screw job and calling people dumb and thank God Americans are stupid and everybody's prices are going way up and everything's collapsing.
[00:25:41.560 --> 00:25:42.120]  But it doesn't matter.
[00:25:42.560 --> 00:25:42.920]  It doesn't matter.
[00:25:42.920 --> 00:25:43.920]  It's the ThinkProgress people.
[00:25:43.920 --> 00:25:46.721]  You know, they've got cool beards and, you know, lots of tattoos.
[00:25:46.721 --> 00:25:48.602]  And I'm not bashing if you've got tattoos, but you know what I mean.
[00:25:48.602 --> 00:25:56.625]  It's like, you don't need an intellect or anything as long as you have mismatched, random tattoos all over your body and you don't have a big beard from the movie The Hangover.
[00:25:56.625 --> 00:25:57.425]  Okay, continuing here.
[00:25:58.792 --> 00:26:03.697]  Preppers say Obama has divided us on a course to civil war.
[00:26:03.697 --> 00:26:12.946]  Abso-fricking-lutely, that is the globalist plan in triplicate, in spades, on every single front.
[00:26:12.946 --> 00:26:16.890]  And it's time to start calling out the hypocrisy for what it is.
[00:26:18.201 --> 00:26:23.586]  Um, we've had Obama and Hillary tell England, the UK, you better stay in the Euro.
[00:26:23.586 --> 00:26:25.027]  Don't go the path of the Nazis.
[00:26:25.027 --> 00:26:31.812]  We've had James Cameron, their prime minister, say, you know, this nationalism, you know, has the smack of Nazism.
[00:26:31.812 --> 00:26:45.504]  And I've been pointing out for months, the EU plan was a brainchild of Albert Speer, the German interior ministry, later head of armaments, Hitler's architect.
[00:26:46.610 --> 00:26:56.851]  Herman Goering and Adolf Hitler and how they would control people through economics and through central banks and how they would even jack the food and water to dumb down the sub races in their own words.
[00:26:57.892 --> 00:27:00.354]  Well, they've turned us all into a sub-race now with the fluoride.
[00:27:00.354 --> 00:27:05.057]  I was out today with my kids having some breakfast and people have been like, shot with a mutation gun.
[00:27:05.057 --> 00:27:07.259]  And I'm not some arrogant, Mr. Beautiful Person.
[00:27:07.259 --> 00:27:13.864]  I mean, people look sick, weird, crazy, of every race, color, and creed, just stumbling around aimlessly.
[00:27:13.864 --> 00:27:19.188]  Most of the kids I saw looked like they had Down Syndrome or other chromosomal disorders or were autistic.
[00:27:19.188 --> 00:27:20.209]  I mean, we're dead already.
[00:27:21.850 --> 00:27:23.231]  The Third Reich didn't lose, folks.
[00:27:23.231 --> 00:27:25.672]  The globalists had actually just tested it in Germany.
[00:27:25.672 --> 00:27:28.633]  The Third Reich came from London and D.C.
[00:27:28.633 --> 00:27:30.634]  But that's in my film, Endgame.
[00:27:30.634 --> 00:27:41.358]  The point is, the good news is, even the liberal, outgoing mayor of London has come out and said that the EU wants a super state, just as Hitler did.
[00:27:41.358 --> 00:27:48.141]  And then they've got the EU criticizing him, saying it's very distasteful and very, very hurtful that he said that.
[00:27:48.141 --> 00:27:50.202]  Well, it's an absolute fact.
[00:27:51.371 --> 00:27:52.192]  Okay?
[00:27:52.192 --> 00:27:59.339]  It is an absolute, incontrovertible fact that all of this is going on.
[00:27:59.339 --> 00:28:07.808]  And that what was left of the Nazis and others met at Bilderberg in Oosterbeek, Holland to basically set up a transatlantic deal.
[00:28:07.808 --> 00:28:09.449]  Bilderberg has released their first minutes from 54.
[00:28:11.818 --> 00:28:15.940]  You said most of what I talk about is their own admission, like 99%.
[00:28:15.940 --> 00:28:22.503]  And that they would establish a global fascistic system through economic control to get control of nations and then cut off the resources.
[00:28:22.503 --> 00:28:24.944]  This is economic takeover.
[00:28:24.944 --> 00:28:27.225]  Infowars.com, folks, is the tip of the spear.
[00:28:27.225 --> 00:28:28.306]  We have David Knight coming up.
[00:28:29.006 --> 00:28:30.147]  Uh, and more.
[00:28:30.147 --> 00:28:32.449]  And I'll be calling in as well.
[00:28:32.449 --> 00:28:33.450]  Joe Biggs is popping in.
[00:28:33.450 --> 00:28:35.092]  All the breaking news and more straight ahead.
[00:28:35.092 --> 00:28:37.714]  If you're watching or listening to this transmission, you are the hope.
[00:28:37.714 --> 00:28:39.015]  Folks, please take action.
[00:28:39.015 --> 00:28:40.216]  We've been captured by Globalist.
[00:28:40.216 --> 00:28:41.057]  It's illegitimate.
[00:28:41.057 --> 00:28:42.838]  Let's speak out against it and stop it.
[00:28:57.651 --> 00:28:59.612]  Joe Biggs here with InfoWars.com.
[00:28:59.612 --> 00:29:01.414]  This is a Hillary Clinton ad from 2008.
[00:29:01.414 --> 00:29:03.935]  It's 3 a.m.
[00:29:03.935 --> 00:29:06.337]  and your children are safe and asleep.
[00:29:06.337 --> 00:29:09.599]  But there's a phone in the White House and it's ringing.
[00:29:09.599 --> 00:29:11.020]  Something's happening in the world.
[00:29:11.020 --> 00:29:12.681]  Hello, Secretary Clinton.
[00:29:12.681 --> 00:29:14.263]  This is Ambassador Stevens.
[00:29:14.263 --> 00:29:16.784]  We are under attack here in Benghazi.
[00:29:16.784 --> 00:29:17.565]  Hello?
[00:29:17.565 --> 00:29:20.827]  H, your vote will decide who answers that call.
[00:29:20.827 --> 00:29:21.628]  Bob, what time is it?
[00:29:22.468 --> 00:29:23.709]  Oh, it's 3 a.m.?
[00:29:23.709 --> 00:29:30.732]  Whether it's someone who already knows the world's leaders, knows the military, someone tested and ready to lead in a dangerous war.
[00:29:30.732 --> 00:29:31.673]  Oh, cool, she should answer.
[00:29:31.673 --> 00:29:32.573]  She said she would.
[00:29:32.573 --> 00:29:34.194]  Hello, we're under attack!
[00:29:34.194 --> 00:29:35.895]  The building's on fire!
[00:29:35.895 --> 00:29:37.196]  They're shooting at us!
[00:29:37.196 --> 00:29:38.997]  There's explosions!
[00:29:38.997 --> 00:29:39.277]  There's a-
[00:29:39.637 --> 00:29:42.201]  Gordon, you said you were going to answer!
[00:29:42.201 --> 00:29:43.743]  Come on, Secretary Clinton!
[00:29:43.743 --> 00:29:44.904]  We need you!
[00:29:44.904 --> 00:29:45.905]  Don't leave us!
[00:29:45.905 --> 00:29:46.546]  It's 3 a.m.
[00:29:46.546 --> 00:29:49.029]  and your children are safe and asleep.
[00:29:49.029 --> 00:29:51.553]  Who do you want answering the phone?
[00:29:51.553 --> 00:29:54.036]  What difference at this point does it make?
[00:29:54.036 --> 00:29:56.058]  I'm Hillary Clinton and I approve this message.
[00:29:58.533 --> 00:30:02.516]  Secret 12, InfoWars Life's Vitamin B12 formulation.
[00:30:02.516 --> 00:30:08.820]  Most forms of Vitamin B12 are highly processed and synthetic, and cannot be properly absorbed by the body.
[00:30:08.820 --> 00:30:15.804]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[00:30:16.104 --> 00:30:25.233]  Infowarslife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[00:30:25.233 --> 00:30:31.399]  Secret 12 is a binary of nutrimedical-grade, bioavailable, coenzyme forms of B12.
[00:30:31.399 --> 00:30:34.562]  Methylcobalamin, the same kind used in B12 injections and
[00:30:34.842 --> 00:30:36.203]  Adenosylcobalamin.
[00:30:36.203 --> 00:30:39.805]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:30:39.805 --> 00:30:41.685]  No needles, no injections.
[00:30:41.685 --> 00:30:43.346]  Don't take my word for it.
[00:30:43.346 --> 00:30:44.527]  Try it for yourself.
[00:30:44.527 --> 00:30:45.767]  Discover the secret.
[00:30:45.767 --> 00:30:46.848]  Secret 12.
[00:30:46.848 --> 00:30:52.131]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:30:52.131 --> 00:30:52.451]  Infowarslife.
[00:30:52.451 --> 00:30:52.611]  Secret 12.
[00:30:58.171 --> 00:30:58.991]  Hey, everyone!
[00:30:58.991 --> 00:31:05.113]  Pharmacist Ben Fuchs here, host of The Bright Side, and as many of you know, I'm on a mission to help Americans get and stay healthy.
[00:31:05.113 --> 00:31:07.193]  You've all heard the shocking statistics.
[00:31:07.193 --> 00:31:17.476]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[00:31:17.476 --> 00:31:23.457]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[00:31:23.937 --> 00:31:38.831]  If you're dealing with a health challenge, or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino
[00:31:38.891 --> 00:31:39.472]  I think so.
[00:31:58.095 --> 00:31:58.755]  Uh, yeah.
[00:31:58.755 --> 00:32:04.577]  First of all, I want to say, Secret 12, X2, Supermail, Brain Force, Prostagart, Silver Bullet.
[00:32:04.577 --> 00:32:05.537]  I use them all.
[00:32:05.537 --> 00:32:06.518]  They're phenomenal.
[00:32:06.518 --> 00:32:07.258]  They work.
[00:32:07.258 --> 00:32:08.098]  Buy them, folks.
[00:32:08.098 --> 00:32:08.578]  Thank you, brother.
[00:32:08.578 --> 00:32:10.519]  I really thank you guys for putting those out there.
[00:32:10.519 --> 00:32:16.721]  I am a relatively short-time listener, and I'm quite a supporter of your fine, fine products.
[00:32:16.721 --> 00:32:18.721]  Welcome to the InfoWar.
[00:32:18.721 --> 00:32:24.123]  It's so easy to get these incredible nutraceuticals that support your health and the InfoWar at the same time.
[00:32:24.443 --> 00:32:25.284]  I'm a nine-year listener.
[00:32:25.284 --> 00:32:29.186]  I buy all the nutraceuticals, Pacu FX, uh, nascent iodine.
[00:32:29.186 --> 00:32:29.987]  Let me ask you a question.
[00:32:29.987 --> 00:32:31.007]  Have they worked for you?
[00:32:31.007 --> 00:32:33.869]  They're the most unbelievable products I've ever had in my life.
[00:32:33.869 --> 00:32:35.210]  What products are you taking?
[00:32:35.210 --> 00:32:41.234]  Everything from, uh, Super Male to, uh, Brain Force to Winter Sun, uh, X2.
[00:32:41.234 --> 00:32:43.235]  Even got a little, uh, DNA Force.
[00:32:43.235 --> 00:32:46.697]  So, and I just re-upped everything and I just went to Autofill.
[00:32:46.857 --> 00:32:51.900]  Visit Infowarslives.com to read the information and research and to see the reviews for yourself.
[00:32:51.900 --> 00:32:54.221]  That's Infowarslives.com or call 888-253-3139.
[00:32:54.221 --> 00:32:56.142]  You're listening to the Alex Jones Show!
[00:33:19.722 --> 00:33:24.389]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:27.304 --> 00:33:28.725]  Welcome back to the Alex Jones Show.
[00:33:28.725 --> 00:33:33.349]  I'm David Knight, your host today for the rest of the live show here on this Sunday, May 15, 2016.
[00:33:33.349 --> 00:33:36.431]  We have a lot of news.
[00:33:36.431 --> 00:33:45.578]  I'm not really sure where I want to start because we've got information about how the blueprint has been unfolding for over 2,400 years.
[00:33:45.578 --> 00:33:47.220]  We're now starting to see this come to fruition.
[00:33:47.220 --> 00:33:49.982]  You know, when I saw this story about synthetic DNA this weekend,
[00:33:51.341 --> 00:34:14.958]  It made me, of course there's obvious parallels to Brave New World, but of course there's obvious parallels in Brave New World to Plato's Republic and the agenda that they had there, but we can see in so many different ways how sophisticated this is becoming, and how even something that was an Orwellian scientific technocracy nightmare when I was in high school, something like Brave New World, that's kind of becoming passé.
[00:34:16.291 --> 00:34:26.154]  The technology that's there right now has potential for things that even the worst dystopian novels did not imagine in my early lifetime.
[00:34:26.154 --> 00:34:27.694]  Something we really have to think about.
[00:34:27.694 --> 00:34:38.898]  You know, as we're talking about what's going on and what's before us in this election, a lot of people say, well, you know, I don't like Donald Trump because he's not strong enough or centered enough or focused enough or articulate enough about individual liberty.
[00:34:40.117 --> 00:34:41.617]  It's like, where do we have that codified?
[00:34:41.617 --> 00:34:44.178]  Well, it's in the Constitution, the Bill of Rights.
[00:34:44.178 --> 00:34:47.739]  If we lose our nation, are we going to have a Bill of Rights?
[00:34:47.739 --> 00:34:52.580]  Are we going to have the best charter of individual liberties that anybody has ever seen?
[00:34:52.580 --> 00:34:55.220]  Of course, it's being ignored, and we'll talk about that constantly.
[00:34:55.220 --> 00:34:57.781]  There's more evidence about that today.
[00:34:57.781 --> 00:35:03.082]  But the bottom line is, the people who rule over us take an oath to the Constitution.
[00:35:04.264 --> 00:35:13.531]  And as long as they take an oath to the Constitution, as long as that blueprint is there, we still have hopes that we can enforce that someday.
[00:35:13.531 --> 00:35:26.541]  But if that's removed, and we're taken away and we're subsumed into some other government that just replaces that or nullifies that officially, then we have a much, much deeper problem.
[00:35:26.541 --> 00:35:28.082]  But if we keep the nation-state,
[00:35:29.033 --> 00:35:43.218]  If we survive in this contest of nationalism versus globalism, as Senator Sessions has pointed out many times, and of course his former Chief of Staff, who is now Trump's Senior Policy Advisor, Stephen Miller, has pointed this out.
[00:35:43.218 --> 00:35:54.963]  If we survive in this fight of nationalism versus globalism, there's another fight that we'll have within the nation, and that is the government versus the family.
[00:35:55.703 --> 00:35:58.293]  I know a lot of you are going to say, oh, it should be the government versus the individual.
[00:35:58.293 --> 00:35:58.875]  Yeah, it's true.
[00:35:58.875 --> 00:35:59.316]  But you know what?
[00:36:00.874 --> 00:36:04.036]  They want to begin controlling you at birth.
[00:36:04.036 --> 00:36:06.398]  They want to begin controlling you before birth.
[00:36:06.398 --> 00:36:11.161]  We can see this in the story that comes out today where they start talking about synthetic DNA.
[00:36:11.161 --> 00:36:20.267]  The control with them will start from the very beginning where they will design the citizens and the different classes within their society.
[00:36:20.267 --> 00:36:21.227]  That's when it will begin.
[00:36:21.227 --> 00:36:26.090]  Of course it will run through that with the other ancient tools of control.
[00:36:26.090 --> 00:36:26.811]  Education.
[00:36:26.811 --> 00:36:28.112]  That was what Plato was
[00:36:29.266 --> 00:36:30.546]  Depending on, was education.
[00:36:30.546 --> 00:36:31.887]  And of course that is part of the tool.
[00:36:31.887 --> 00:36:36.008]  We always talk about nature versus nurture debate.
[00:36:36.008 --> 00:36:42.491]  How much of what we are are the experiences that we have and how much of it is a hardwired DNA?
[00:36:43.359 --> 00:36:44.259]  And of course they work together.
[00:36:44.259 --> 00:36:46.640]  Remember movies like The Boys from Brazil?
[00:36:46.640 --> 00:36:53.063]  We had Joseph Mingala going in and reproducing genetically a lot of little Adolf Hitlers.
[00:36:53.063 --> 00:36:56.164]  And then trying to make sure so he would get exactly the same guy.
[00:36:56.164 --> 00:37:05.367]  Trying to make sure that their life experiences mirrored or aligned with what Adolf Hitler had gone through in his early life.
[00:37:05.367 --> 00:37:07.168]  So there's both of those are there.
[00:37:07.168 --> 00:37:09.108]  Nature and nurture.
[00:37:09.108 --> 00:37:10.509]  And they have been trying to control this
[00:37:12.148 --> 00:37:20.858]  From the very beginning, as I point out, there's been a long history of political elites plotting on how they are going to implement this.
[00:37:20.858 --> 00:37:23.521]  The goals have not changed in 2,500 years.
[00:37:23.521 --> 00:37:24.162]  Understand that.
[00:37:24.162 --> 00:37:24.903]  Okay?
[00:37:24.903 --> 00:37:26.685]  This is a struggle.
[00:37:26.685 --> 00:37:28.086]  It is a political struggle.
[00:37:28.086 --> 00:37:29.288]  It is a spiritual struggle.
[00:37:30.444 --> 00:37:32.667]  The goals do not change, but the techniques do.
[00:37:32.667 --> 00:37:35.812]  And the technology is getting truly powerful.
[00:37:35.812 --> 00:37:38.696]  The technology that will allow them to leverage this.
[00:37:38.696 --> 00:37:44.244]  And so, when we talk about how they're going to control the individual, they always go to controlling the family.
[00:37:44.244 --> 00:37:45.065]  Because, as I pointed out,
[00:37:45.626 --> 00:37:50.609]  They want to control you from even before birth, but certainly as early as possible.
[00:37:50.609 --> 00:38:00.054]  Don't you hear this all the time from the central planners, whether they're Democrats or Republicans, we need early childhood involvement and so forth and so on, to make sure they turn out right.
[00:38:00.054 --> 00:38:00.875]  Well, you know what?
[00:38:00.875 --> 00:38:06.538]  It's not about teaching your kids reading and writing and arithmetic.
[00:38:06.538 --> 00:38:08.179]  They have a different agenda.
[00:38:08.179 --> 00:38:09.240]  And so we can see that
[00:38:10.174 --> 00:38:11.876]  With just these bathroom wars.
[00:38:11.876 --> 00:38:13.258]  They try to trivialize it.
[00:38:13.258 --> 00:38:17.865]  We've got Alan Grayson from Florida laughing about how trivial this is.
[00:38:17.865 --> 00:38:18.325]  Well, you know what?
[00:38:18.325 --> 00:38:19.367]  It's not trivial.
[00:38:19.367 --> 00:38:21.930]  We understand precisely what's behind it.
[00:38:21.930 --> 00:38:26.597]  Yeah, they try to divide people along these different issues and if you get caught up
[00:38:27.751 --> 00:38:37.035]  And all the dog whistles that they use out there about sexual orientation or race or culture or language, then you don't really see the big picture.
[00:38:37.035 --> 00:38:42.177]  Now before I get into that, let me start out by talking about Sheriff Joe.
[00:38:42.177 --> 00:38:44.098]  This article came out this last weekend.
[00:38:44.098 --> 00:38:55.923]  They're now continually moving against Sheriff Joe because they don't want anyone who is going to stand in the way of their open borders, because that's part of what they're doing right now to engineer the takedown of our societies.
[00:38:57.944 --> 00:39:04.311]  You have to understand that this is something that began as soon as Obama took office in 2009.
[00:39:04.311 --> 00:39:05.352]  March 9th, 2009.
[00:39:05.352 --> 00:39:10.217]  He'd only been in office maybe about, what is that, 5-6 weeks or something?
[00:39:10.217 --> 00:39:12.339]  After he took oath of office.
[00:39:12.339 --> 00:39:16.323]  Arizona had passed a law, a state law, back 2004-2005, the Coyote Law.
[00:39:19.517 --> 00:39:27.828]  And what that did was that allowed state law enforcement officers to come after the people who were smuggling, who were doing human trafficking, the coyotes.
[00:39:27.828 --> 00:39:32.234]  It also labeled as accessories the people who were paying them to do the human smuggling.
[00:39:33.780 --> 00:39:41.144]  And that had been going on for four or five years, and as soon as Obama administration comes in, they start to come after Sheriff Joe about this.
[00:39:41.144 --> 00:39:51.450]  And let me say, when I talk about Sheriff Joe, I've had people send me emails when I talk and read quotes from John Adams, and say, don't you understand that John Adams did the Alien and Sedition Act?
[00:39:51.450 --> 00:39:53.551]  And it's like, yeah, I understand John Adams did that.
[00:39:53.551 --> 00:39:56.533]  Do you understand that there's nobody who's perfect?
[00:39:57.591 --> 00:40:04.495]  Thomas Jefferson owned slaves, but he gave us one of the best defenses against slavery and for individual rights.
[00:40:04.495 --> 00:40:07.416]  So you have these internal conflicts with these guys.
[00:40:07.416 --> 00:40:13.079]  You have this personal hypocrisy, but it doesn't take away from the general principles that they lay down.
[00:40:14.355 --> 00:40:34.194]  And when somebody does the right thing, just like Ron Wyden, when he comes out and exposes the dragnet surveillance that's being conducted on our country by the NSA illegally, unconstitutionally, criminally, and he asks James Clapper, and James Clapper rubs his forehead and goes, well, you know, I can't really say anything about it.
[00:40:34.194 --> 00:40:36.997]  You know, look, when that happens, good for Ron Wyden.
[00:40:37.637 --> 00:40:41.239]  I don't agree with him on anything else, but I will say good for Ron Wyden.
[00:40:41.239 --> 00:40:42.560]  He exposed this guy.
[00:40:42.560 --> 00:40:48.503]  He caught him in a public area and had him essentially lie to everybody.
[00:40:48.503 --> 00:40:54.226]  And then that was exposed in spades a few months later when we had the Snowden leaks.
[00:40:54.226 --> 00:40:57.068]  And Michael Hayden, former director of the NSA, the CIA,
[00:40:58.584 --> 00:41:02.307]  Just cannot contain his contempt for Ron Wyden.
[00:41:02.307 --> 00:41:05.349]  He says, Ron Wyden knew that we were doing that.
[00:41:05.349 --> 00:41:10.592]  He knew that he was going to put James Clapper in a tough spot where he's going to have to lie to the public.
[00:41:10.592 --> 00:41:12.554]  It's like, yeah, that's why he did it.
[00:41:12.554 --> 00:41:13.074]  That's right.
[00:41:13.074 --> 00:41:13.935]  Good for him.
[00:41:13.935 --> 00:41:14.315]  Good for him.
[00:41:14.315 --> 00:41:18.838]  Because you, sir, Michael Hayden, you're violating your oath to the Constitution.
[00:41:18.838 --> 00:41:21.200]  You're doing things for which you ought to be put in jail.
[00:41:22.219 --> 00:41:35.627]  And you're angry because the Senator knew that you were doing illegal dragnet surveillance, which neither the Constitution nor even your Foreign Intelligence Surveillance Act authorized you to do.
[00:41:35.627 --> 00:41:36.707]  And so he exposed that.
[00:41:36.707 --> 00:41:40.209]  So when I talk about Sheriff Joe, yeah, I understand he's a police...
[00:41:41.690 --> 00:41:55.681]  You know, he's a sheriff, and the cops, when you look at any cops, you're going to always find in the police department, you're going to find histories of abuse, you're going to find things that went wrong, that went south, you're going to have SWAT team issues, you've got that with Arpaio.
[00:41:55.681 --> 00:41:58.183]  You've got a lot of things that I don't approve of, that I don't agree with.
[00:41:58.183 --> 00:42:00.165]  A lot of things that were swept under the carpet.
[00:42:00.165 --> 00:42:04.208]  That's going to be the case when you look at any law enforcement officer, pretty much.
[00:42:04.208 --> 00:42:08.452]  But let's understand that what he's doing is he's trying to protect the community there
[00:42:09.221 --> 00:42:10.904]  From the open border situation.
[00:42:10.904 --> 00:42:14.872]  And the criminals who are coming in, they're vetting these people who are coming in illegally.
[00:42:14.872 --> 00:42:15.774]  Illegally.
[00:42:15.774 --> 00:42:16.956]  They are not just...
[00:42:18.075 --> 00:42:19.856]  Justice-involved individuals.
[00:42:19.856 --> 00:42:20.417]  Have you heard that?
[00:42:20.417 --> 00:42:21.558]  Have you heard that euphemism?
[00:42:21.558 --> 00:42:22.879]  I didn't even notice this.
[00:42:22.879 --> 00:42:27.822]  This is a couple of weeks now that the Obama administration has been using this euphemism.
[00:42:27.822 --> 00:42:30.184]  Justice-involved individuals.
[00:42:30.184 --> 00:42:35.708]  We've got Loretta Lynch mob as well as Obama talking about justice-involved individuals.
[00:42:35.708 --> 00:42:36.709]  No, they're not.
[00:42:36.709 --> 00:42:38.170]  Criminals are not convicts.
[00:42:38.170 --> 00:42:39.451]  They're justice-involved.
[00:42:40.091 --> 00:42:49.164]  And so, you know, when they come in and they say Sheriff Joe is being racist, he's profiling people, it's like, well, are you being racist?
[00:42:49.164 --> 00:42:54.111]  Are you profiling people when you say that we're discriminating against blacks and Hispanics because they're convicted criminals?
[00:42:54.111 --> 00:42:55.272]  We'll talk about that when we come back.
[00:42:55.272 --> 00:42:55.673]  Stay with us.
[00:42:58.806 --> 00:43:02.569]  Thousands of years ago, there was a basic form of chivalry.
[00:43:02.569 --> 00:43:10.314]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[00:43:10.314 --> 00:43:18.920]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[00:43:18.920 --> 00:43:23.322]  But in the 21st century, there are silent weapons for quiet war.
[00:43:23.322 --> 00:43:28.626]  Pathogens added to the food and water, to the lining of plastics that destroy our vitality.
[00:43:28.926 --> 00:43:33.168]  Turn off our hormones and accelerate our journey towards death.
[00:43:33.168 --> 00:43:36.569]  I personally counter this onslaught with AnthroPlex.
[00:43:36.569 --> 00:43:47.713]  AnthroPlex is designed with known organic concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[00:43:47.713 --> 00:43:50.634]  Discover why AnthroPlex is turning so many heads today.
[00:43:50.634 --> 00:43:56.616]  It's time for us to take our bodies back into our own hands and it starts at InfoWarsLife.com with AnthroPlex.
[00:43:57.316 --> 00:44:02.380]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[00:44:02.380 --> 00:44:11.047]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[00:44:11.047 --> 00:44:15.190]  Longevity also offers you an ingenious way to augment your income.
[00:44:15.190 --> 00:44:15.971]  And the best part?
[00:44:15.971 --> 00:44:18.853]  You'll be helping your friends and family along the way.
[00:44:18.853 --> 00:44:21.475]  Visit InfoWarsTeam.com today.
[00:44:21.475 --> 00:44:22.236]  Become a member.
[00:44:22.236 --> 00:44:26.299]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[00:44:26.519 --> 00:44:33.242]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[00:44:33.242 --> 00:44:34.203]  Another win-win.
[00:44:34.203 --> 00:44:37.944]  That's why I'm a member of the Longevity Team at Infowarsteam.com.
[00:44:37.944 --> 00:44:39.185]  And you can be too.
[00:44:39.185 --> 00:44:39.725]  It's simple.
[00:44:39.725 --> 00:44:42.667]  Just go to Infowarsteam.com today.
[00:44:42.667 --> 00:44:44.768]  Complete a short sign-up and you're part of the team.
[00:44:44.768 --> 00:44:48.029]  That's Infowarsteam.com or Infowarshealth.com.
[00:44:48.029 --> 00:44:54.332]  So many people call into my radio show and tell me how Longevity and the products at Infowarsteam.com have changed their lives.
[00:44:54.332 --> 00:44:55.633]  Check it out for yourself today.
[00:44:58.228 --> 00:45:01.729]  When cells become toxic, they die early and aging sets in.
[00:45:01.729 --> 00:45:09.972]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:45:09.972 --> 00:45:15.393]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:45:15.393 --> 00:45:17.934]  You want the best that's out there at the lowest price anywhere?
[00:45:17.934 --> 00:45:20.035]  We now have the synergistic solution.
[00:45:20.035 --> 00:45:24.216]  Secure your DNA force today at InfoWarsLives.com or call toll-free 888-253-3139.
[00:45:28.271 --> 00:45:29.191]  Shower filters.
[00:45:29.191 --> 00:45:30.932]  We're introducing the best yet.
[00:45:30.932 --> 00:45:34.993]  The brand new ProPure ProMax high-performance shower filter.
[00:45:34.993 --> 00:45:39.815]  It removes and reduces over 200 contaminants while preserving a strong powerful flow.
[00:45:39.815 --> 00:45:46.877]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[00:45:46.877 --> 00:45:49.718]  You can find more details on this amazing new filter and free shipping
[00:45:57.581 --> 00:46:01.302]  A clean, toxic-free body is the foundation of true health.
[00:46:01.302 --> 00:46:03.643]  Deep Cleanze by Infowarslife.com.
[00:46:03.643 --> 00:46:10.665]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[00:46:10.665 --> 00:46:15.827]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[00:46:15.987 --> 00:46:25.415]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[00:46:25.415 --> 00:46:34.302]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:46:34.302 --> 00:46:41.188]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spike G-Rex herbal processing technique.
[00:46:41.368 --> 00:46:47.734]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[00:46:47.734 --> 00:46:52.659]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[00:46:52.659 --> 00:46:54.661]  That's InfoWarsLife.com or call 888-253-3139.
