[00:00:19.713 --> 00:00:21.656]  Welcome to the Info Wars Nightly News.
[00:26:44.536 --> 00:26:46.418]  Well sure, what do you think about Randy Quaid then?
[00:26:46.458 --> 00:26:52.563]  Because we know there are some big lawyers and folks out there that have been connected to getting rid of people so they can take their money.
[00:26:52.583 --> 00:26:53.604]  I mean undoubtedly that happens.
[00:26:55.045 --> 00:26:58.989]  But what do you think about these supposed Hollywood Mafia and the Hitsquads?
[00:27:00.450 --> 00:27:05.836]  Sure, and I think we've seen certain indications that's a real thing and that's been talked about.
[00:27:05.976 --> 00:27:16.747]  We tried to get Randy in our film, actually, the same one that we wanted to get Roddy Piper in, and Randy couldn't get into the country because of what's happened ever since he came out speaking on this topic and he's been basically run out of the country.
[00:27:17.247 --> 00:27:20.110]  So, I do think that there is a real component to that.
[00:27:20.851 --> 00:27:23.114]  Ultimately, again, I think there's tears.
[00:27:23.174 --> 00:27:31.322]  Remember, there's the higher level of power and then there's the ones who are awake who are like the Chris Carters and like my father and others who basically just say, look, we're going to speak our truth.
[00:27:31.843 --> 00:27:37.129]  And there could be a rallying cry because we see the disintegration of media's control through the studio.
[00:27:37.729 --> 00:27:38.170]  We're good.
[00:27:55.632 --> 00:27:55.992]  That's right.
[00:27:56.032 --> 00:28:05.536]  Make no mistake, from Bohemian Grove to Skull & Bones to the Super Bowl, they are conducting high-level mystery school rituals, believing that entities are giving them power.
[00:28:05.776 --> 00:28:12.018]  Whether that's real or not, the elite believe that they are in contact with interdimensional beings giving them power on Earth.
[00:28:12.718 --> 00:28:12.919]  Yes.
[00:28:13.439 --> 00:28:14.179]  Yes, absolutely.
[00:28:15.539 --> 00:28:18.981]  And we go into that in this new movie when we talk about Paranormal Activity Security Squad.
[00:28:19.321 --> 00:28:24.623]  You'll get a taste of that realm in which the elites are dealing with, although we do it with a lot of sense of humor.
[00:28:25.256 --> 00:28:29.958]  Sure, that's a good way to get it to folks, is comedy, and there's also some lovely ladies in there, so it's always fun to have them in a film.
[00:28:30.459 --> 00:28:37.703]  But, I mean, I want to talk about the film, but getting serious, you've told me, you know, off-record, some pretty interesting stuff about the Illuminati and things.
[00:28:37.723 --> 00:28:49.449]  I personally had some establishment run-ins with that type of stuff going on, but for those that don't know, there's obviously more than one Illuminati, and there are a lot of different cults and things, but a lot of high-level stuff.
[00:28:50.369 --> 00:28:51.850]  Are you ever going to tell folks about any of that?
[00:28:54.464 --> 00:29:02.226]  I think, you know, to be honest, it's such an experiential sort of perspective, in a sense.
[00:29:02.266 --> 00:29:06.187]  It's almost, it's too empirical to necessarily try to convince people.
[00:29:06.207 --> 00:29:15.749]  I mean, we've talked on your show about certain things that I've heard about and experiences I've had of, you know, phone calls from 666 numbers and things that sound demonic that say they want my soul.
[00:29:16.409 --> 00:29:19.450]  Maybe other, you know, maybe other artists have experienced that.
[00:29:19.470 --> 00:29:23.531]  Well sure, that's folks messing with you, but you told me about more than that over in old jolly old England.
[00:29:25.929 --> 00:29:27.170]  Okay, I'm just joking.
[00:29:27.391 --> 00:29:28.271]  Let's just move on.
[00:29:28.371 --> 00:29:29.092]  Let's just move on.
[00:29:29.372 --> 00:29:33.316]  Okay, Sean Stone here with us today, and we have limited time.
[00:29:33.336 --> 00:29:34.637]  We'll have him back for a full hour in the near future.
[00:29:34.677 --> 00:29:35.538]  We appreciate his time.
[00:29:35.558 --> 00:29:47.188]  Let's get into the symbolism first because you want to talk about that, but then you wanted to talk about nuclear fusion, how they're trying to suppress truly free energy, CERN, where all this is going.
[00:29:47.308 --> 00:29:49.970]  Obviously, we're leading towards some type of energy
[00:29:51.352 --> 00:29:57.835]  A moment where we do reach this energy singularity?
[00:29:57.855 --> 00:29:58.635]  I mean, what would you call it?
[00:30:01.936 --> 00:30:04.437]  Yeah, maybe singularity could be a good way to describe it.
[00:30:04.497 --> 00:30:09.839]  Singularity basically is a point, right, when everything transforms, your entire perspective shifts, your whole understanding.
[00:30:09.900 --> 00:30:18.443]  If we achieve this sort of, the free energy technologies that have been talked about by various people from Kesha in Europe,
[00:30:19.003 --> 00:30:43.664]  To Nassim Harriman and others and those are the more public ones I've heard guys from behind the scenes who are working For example out at Montauk at that old lab out there who've said you've described, you know various energy that could actually create even time travel I think if you if we actually achieve this kind of energy It's gonna transform our entire consciousness of reality Alex because remember we are physically energetic beings we are not really matter right that the level of
[00:30:44.825 --> 00:30:48.831]  Atoms moving in motion, we're mostly energy.
[00:30:48.871 --> 00:30:53.258]  We're a blueprint that organized matter into an energy matrix.
[00:30:54.224 --> 00:30:54.584]  Exactly.
[00:30:54.624 --> 00:31:00.949]  So the more that we can, I think the energy revolution is important because it'll help transform how we even perceive our physical environment.
[00:31:00.969 --> 00:31:12.097]  Imagine that nuclear fusion is accomplished and that we could actually then work on the, what's now, what's called the plasma torch, which is still being devised, but it would be, you could basically close the material system.
[00:31:12.117 --> 00:31:13.598]  So you could recycle everything on the planet.
[00:31:14.079 --> 00:31:15.100]  You could basically take all
[00:31:19.918 --> 00:31:22.681]  Our good old friend Skype coming in and out.
[00:31:23.202 --> 00:31:25.905]  Go back and repeat what you said in the last 10 seconds about the plasma torch.
[00:31:26.806 --> 00:31:35.136]  The nuclear fusion concept of using plasma to close the material cycle so that you could recycle all material on the planet, all waste.
[00:31:35.757 --> 00:31:37.579]  Always products across the globe.
[00:31:37.719 --> 00:31:42.243]  No more shipping off your garbage to China or selling off scrap paper or whatnot.
[00:31:42.604 --> 00:31:45.987]  You could actually break it down to its basic elements and re-utilize it.
[00:31:54.955 --> 00:32:00.665]  For a long time, a la Raiders of the Lost Ark, the allegory of the huge warehouse with, you know, just full of all the things they're hiding.
[00:32:00.685 --> 00:32:04.491]  I mean, do you think the establishments can ever let us get to that level?
[00:32:04.772 --> 00:32:06.394]  Because they are clearly suppressing things.
[00:32:07.597 --> 00:32:08.817]  Yes, there is a suppression.
[00:32:08.857 --> 00:32:18.099]  I think even sometimes people talk about UFO sightings and there are very real people, you know, colonels and lieutenants and people from the Air Force and pilots who will tell you about UFOs they've seen.
[00:32:18.459 --> 00:32:23.560]  And a lot of that, I believe, is frankly military tech, like high-end military tech that could have been evolved.
[00:32:23.920 --> 00:32:28.721]  What do you think about top moonwalkers, top astronauts saying that there were spaceships out there?
[00:32:29.782 --> 00:32:30.522]  Yeah, exactly.
[00:32:30.562 --> 00:32:30.902]  I mean, look,
[00:32:32.085 --> 00:32:36.349]  Again, whether or not that's an extraterrestrial component, which frankly we could go into all day.
[00:32:36.449 --> 00:32:40.132]  I was told by Raymond Teague, and he had national security letters on his wall.
[00:32:40.152 --> 00:32:44.315]  He had presidential commendation with his name on it, you know, for Ronald Reagan and stuff.
[00:32:44.355 --> 00:32:47.478]  He was a front line guy running cameras on the moon, Skylab.
[00:33:14.893 --> 00:33:17.355]  This is Bernie Sanders and I'm quite upset.
[00:33:17.555 --> 00:33:24.298]  If you guys saw the Iowa Caucus the other night, you would know that I worked extremely hard for these votes.
[00:33:24.598 --> 00:33:30.761]  And the people that were working in the Iowa Caucus took what I worked hard for and gave it to someone else.
[00:33:31.081 --> 00:33:36.063]  A lying, cheating, horrible human being by the name of Hillary Clinton.
[00:33:38.244 --> 00:33:42.146]  I don't understand how anybody could like something like this.
[00:33:42.226 --> 00:33:54.492]  That you work hard for something your whole life and you earn something and then you're expected to give it to someone else who's not as deserving and is too lazy or more of a piece of crap than you are.
[00:33:54.632 --> 00:33:57.613]  What kind of person would even think about something like that?
[00:33:57.873 --> 00:34:01.235]  Hey, that'd be you, Bernie Sanders.
[00:34:01.475 --> 00:34:02.536]  Guess you just felt the Bern.
[00:34:03.656 --> 00:34:06.657]  You can find more reports like this at InfoWars.com.
[00:34:06.858 --> 00:34:07.478]  I'm Joe Biggs.
[00:34:12.659 --> 00:34:14.301]  The knowledge of the ancients.
[00:34:14.641 --> 00:34:18.184]  Tried and true, trusted herbs and extracts.
[00:34:18.444 --> 00:34:21.067]  Fused with the latest nutraceutical science.
[00:34:21.387 --> 00:34:24.830]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:34:25.030 --> 00:34:28.734]  Crafted with over 14 key ancient herbs and extracts.
[00:34:28.854 --> 00:34:29.174]  I'm good.
[00:34:53.069 --> 00:34:54.110]  We're good to go.
[00:35:12.617 --> 00:35:18.719]  General, what do you think about the FBI saying that there is a terror alert on Monday about a potential forfeiture situation?
[00:35:18.759 --> 00:35:22.041]  The police are shoving people, shoving Alex, shoving the crowd.
[00:35:22.061 --> 00:35:23.801]  Here we go, folks, I'm being assaulted.
[00:35:23.841 --> 00:35:30.104]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:35:30.204 --> 00:35:36.106]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[00:35:36.246 --> 00:35:40.028]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:35:40.208 --> 00:35:43.169]  And that's what PrisonPlanet.TV is designed to do.
[00:35:43.289 --> 00:35:51.292]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:35:51.573 --> 00:35:53.613]  What we see now is a war against reality.
[00:35:53.673 --> 00:35:54.714]  It's a war against the truth.
[00:35:55.054 --> 00:36:03.822]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:36:04.022 --> 00:36:06.464]  Visit InfoWarsNews.com today.
[00:36:06.664 --> 00:36:10.968]  Become a member, share your membership, and help take the info war to the next level.
[00:36:12.487 --> 00:36:21.773]  InfoWarsLife and InfoWarsLife.com is extremely excited to announce our latest release, Winter Sun, a revolutionary type of vitamin D3.
[00:36:21.973 --> 00:36:26.577]  Winter Sun is a premium quality vitamin D3 nutritional supplement.
[00:36:26.677 --> 00:36:31.100]  It is produced by extracting oil from healthy nutrient-dense plants known as lichens.
[00:36:31.460 --> 00:36:34.362]  Every batch is analyzed for purity and D3 content.
[00:36:34.502 --> 00:36:36.603]  It's completely free of toxins and allergens.
[00:36:36.843 --> 00:36:39.505]  Visit InfoWars.com today or call 888-253-3139.
[00:37:11.949 --> 00:37:16.951]  If you were on Wall Street today, you would smell the rank stench of pessimism.
[00:37:17.231 --> 00:37:26.034]  Citigroup strategist Jonathan Stubbs was quoted in a recent report stating, The world appears to be trapped in a circular reference death spiral.
[00:37:26.254 --> 00:37:27.175]  Stronger U.S.
[00:37:27.235 --> 00:37:27.655]  dollar.
[00:37:27.975 --> 00:37:30.036]  Weaker oil commodity prices.
[00:37:30.356 --> 00:37:33.277]  Weaker world trade petrodollar liquidity.
[00:37:33.637 --> 00:37:36.798]  Weaker EM and global growth and repeat.
[00:37:37.359 --> 00:37:38.419]  Ad infinitum.
[00:37:38.759 --> 00:37:40.920]  This would lead to oilmageddon.
[00:37:41.400 --> 00:37:47.004]  A significant and synchronized global recession and a proper modern-day equity bear market.
[00:37:47.264 --> 00:38:01.815]  Meanwhile, the Chinese company Chongqing Kaysen Enterprise Group is attempting to acquire the Chicago Stock Exchange, a definitive deal requiring regulatory approval that is expected to be completed in the second half of the year.
[00:38:02.015 --> 00:38:04.977]  Bloomberg reports the Chicago Stock Exchange
[00:38:05.177 --> 00:38:20.095]  A subsidiary of CHX Holdings Incorporated is minority owned by a group including E-Trade Financial Corporation, Bank of America Corporation, Goldman Sachs Group Incorporation, and JPMorgan Chase & Company, according to the company.
[00:38:20.356 --> 00:38:24.581]  The minority shareholders are also selling their stake, Karen said.
[00:38:24.781 --> 00:38:27.002]  The acquisition would be the first of a U.S.
[00:38:27.062 --> 00:38:29.403]  exchange by a Chinese company.
[00:38:29.964 --> 00:38:33.746]  The 134-year-old Bourse, which handles about .5% of U.S.
[00:38:34.206 --> 00:38:39.849]  stock trading, would give the buyer a beachhead in the $22 trillion American equity market.
[00:38:40.189 --> 00:38:42.170]  As a result of HSBC Bank's USAAML failures,
[00:39:09.881 --> 00:39:22.173]  At least $881 million in drug trafficking proceeds, including the proceeds of drug trafficking by the Sinaloa cartel in Mexico, were laundered through HSBC Bank USA.
[00:39:22.233 --> 00:39:24.996]  That's what Eric Holder's Justice Department said.
[00:39:25.396 --> 00:39:28.920]  $881 million in drug trafficking money laundered by HSBC.
[00:39:30.891 --> 00:39:40.213]  And he says, you might remember, this is Matt Tiabese, you might remember the Sinaloa cartel had ISIS style torture videos.
[00:39:41.213 --> 00:39:44.174]  But HSBC laundered their cash.
[00:39:44.714 --> 00:39:56.157]  They even created, listen to this, they even created, HSBC, created a special teller window to make sure that the Sinaloa cartel's deposits were made easier.
[00:39:56.477 --> 00:40:09.583]  While the Dow falls, mainstream media desperately announces that the US created 151,000 new jobs in January and the unemployment rate dropped below 5% for the first time in 8 years.
[00:40:09.843 --> 00:40:12.704]  But that fairy tale quickly falls flat on its face.
[00:40:12.964 --> 00:40:30.813]  The Washington Examiner reports, the new Bureau of Labor Statistics reveals that 665,000 jobs were actually lost in January, and that those supposed 151,000 added jobs appear to be the working class taking on second jobs.
[00:40:31.153 --> 00:40:33.154]  The American middle class has fallen below 50%.
[00:40:34.095 --> 00:40:37.917]  The millennial generation continues to struggle to enter the workforce.
[00:40:38.137 --> 00:40:39.938]  Hey, who do you guys think won the debate last night?
[00:41:07.063 --> 00:41:08.084]  Uh, we didn't see it, I'm sorry.
[00:41:08.284 --> 00:41:08.524]  No?
[00:41:09.144 --> 00:41:09.865]  Feeling the burn?
[00:41:10.165 --> 00:41:11.686]  Absolutely, I'm all for Bernie Sanders.
[00:41:11.706 --> 00:41:11.906]  Yes?
[00:41:12.206 --> 00:41:12.546]  All day.
[00:41:12.927 --> 00:41:13.927]  Republican or Democrat?
[00:41:14.027 --> 00:41:14.728]  It was Democrat.
[00:41:16.469 --> 00:41:17.690]  Not Hillary, that's for sure.
[00:41:17.930 --> 00:41:18.850]  I like Bernie a lot.
[00:41:19.491 --> 00:41:20.291]  You're feeling the burn?
[00:41:20.931 --> 00:41:23.153]  Not about the burn, but I mean, he's saying a lot of things.
[00:41:23.213 --> 00:41:25.614]  I just don't know that he can get anything done in our political system, you know?
[00:41:26.075 --> 00:41:31.438]  Unfortunately, based on this year's candidates, I'm feeling the desire to move to Canada.
[00:41:32.058 --> 00:41:33.939]  Hillary Clinton or Bernie Sanders?
[00:41:34.159 --> 00:41:36.601]  Who are you wanting to see in the White House?
[00:41:37.788 --> 00:41:38.549]  A Republican.
[00:41:39.550 --> 00:41:42.913]  Well, how strange do you think it is that he's almost tied with Clinton?
[00:41:42.973 --> 00:41:44.434]  She was like a shoe-in for president.
[00:41:45.455 --> 00:41:53.442]  Um, well I don't think it's strange at all when you look at some of the behind-the-scenes campaign work that he's done and just the number of individual contributions that he was able to collect.
[00:41:53.522 --> 00:41:58.726]  I think more people are on board with Bernie than you might, than the national media wanted us to think, so.
[00:41:59.427 --> 00:42:02.670]  I just don't think they really understand what socialism means.
[00:42:03.925 --> 00:42:07.446]  So, um, I think they're going to be very surprised if he wins.
[00:42:08.126 --> 00:42:13.327]  Well, I think that democratic socialism is just, that's the political system that's going to survive in our world today.
[00:42:13.347 --> 00:42:18.628]  I mean, all the countries in Europe that are successful, Scandinavian countries, German countries, that's, that's what they do.
[00:42:18.708 --> 00:42:22.068]  You know, you get somebody that takes care of you your entire life and you pay, you pay heavily for it.
[00:42:22.508 --> 00:42:26.529]  I used to go to school in Vermont and I'm definitely feeling the burn pretty hard, so.
[00:42:26.589 --> 00:42:28.049]  What do you see for the empire?
[00:42:28.069 --> 00:42:30.170]  I see success.
[00:42:30.490 --> 00:42:31.750]  So are you feeling the burn, or?
[00:42:32.617 --> 00:42:32.817]  No.
[00:42:33.117 --> 00:42:33.717]  Oh, no, no, no.
[00:42:34.097 --> 00:42:34.878]  I'm on the other side.
[00:42:34.898 --> 00:42:37.918]  So why do you think Clinton hasn't been arrested yet?
[00:42:39.939 --> 00:42:41.880]  She's protected by the political powers.
[00:42:42.980 --> 00:42:46.821]  So she's got a big veil of strength in front of her that they can't get through.
[00:42:47.001 --> 00:42:51.462]  Do you think it's a failure of our political system that she's like the front runner for the presidency?
[00:42:52.222 --> 00:42:52.642]  Oh, yes.
[00:42:52.923 --> 00:42:53.763]  Oh, no, I agree.
[00:42:54.103 --> 00:42:55.143]  That's why I'm voting for Trump.
[00:42:55.203 --> 00:42:58.244]  I was a Democrat all the way, Republican all the way.
[00:42:58.912 --> 00:43:10.000]  I'm a Democrat, and I feel like both candidates are just not suited for what we have, and Donald Trump is a completely different card, so it's a really tough decision.
[00:43:10.220 --> 00:43:12.121]  You don't think he would run the country like a business?
[00:43:13.422 --> 00:43:16.244]  God, I think he'd run it like a circus.
[00:43:16.744 --> 00:43:18.766]  So you were a Democrat, and now you're voting Trump?
[00:43:19.046 --> 00:43:19.346]  Right.
[00:43:19.546 --> 00:43:19.926]  How?
[00:43:20.107 --> 00:43:20.627]  What happened?
[00:43:20.947 --> 00:43:23.829]  Well, because I'm tired of all the bull, you know what I mean?
[00:43:26.687 --> 00:43:29.129]  He's not a... I don't think he's out there for the money.
[00:43:29.169 --> 00:43:30.790]  I think he's out to straighten this country out.
[00:43:31.270 --> 00:43:31.550]  Yeah.
[00:43:32.291 --> 00:43:33.552]  And that's what we need.
[00:43:33.592 --> 00:43:40.116]  We need somebody who's gonna bring back our jobs, stop outsourcing everything, and build the borders like he said.
[00:43:40.856 --> 00:43:42.517]  Hillary may be a bitch, but you know what?
[00:43:42.798 --> 00:43:43.398]  She's our bitch.
[00:43:43.698 --> 00:43:44.619]  Join me.
[00:43:44.919 --> 00:43:48.161]  So you don't see her getting arrested or indicted for anything?
[00:43:48.882 --> 00:43:49.382]  Oh, come on.
[00:43:50.626 --> 00:43:53.488]  Bill Clinton had a blowjob in the Oval Office.
[00:43:53.568 --> 00:43:54.548]  In the Oval Office.
[00:43:54.969 --> 00:43:56.810]  And he got indicted but he didn't get impeached?
[00:43:56.890 --> 00:43:57.490]  I mean, come on.
[00:43:57.590 --> 00:43:58.411]  Over some emails?
[00:44:05.034 --> 00:44:06.795]  You know, Australia's a good example.
[00:44:06.995 --> 00:44:08.316]  Canada's a good example.
[00:44:08.837 --> 00:44:10.558]  The UK is a good example.
[00:44:10.618 --> 00:44:10.918]  Why?
[00:44:12.058 --> 00:44:13.919]  Because each of them had mass killings.
[00:44:14.420 --> 00:44:19.503]  Somebody, somewhere will comment and say, Obama politicized this issue.
[00:44:20.404 --> 00:44:22.925]  Well, this is something we should politicize.
[00:44:23.605 --> 00:44:24.446]  I'm not going to carry a gun.
[00:44:24.506 --> 00:44:26.247]  I don't want to be involved in a gunfight.
[00:44:26.367 --> 00:44:39.012]  If I could have gotten 51 votes in the Senate of the United States for an outright ban, picking up every one of them, Mr. and Mrs. America, turn them all in.
[00:44:44.435 --> 00:44:44.895]  Go ahead.
[00:44:46.022 --> 00:44:46.943]  Make my day.
[00:44:47.504 --> 00:44:51.448]  So the notion that gun laws don't work, it's not borne out by the evidence.
[00:44:51.869 --> 00:44:57.315]  He says that the Chicago police had a plan over this bloody 4th of July weekend.
[00:44:57.715 --> 00:45:06.165]  Nonetheless, as you indicated, Corey, there was a count of casualties that could have been from Afghanistan or Iraq.
[00:45:06.525 --> 00:45:06.986]  We'll make it
[00:45:08.235 --> 00:45:11.117]  Harder for law-abiding citizens and criminals will still get their guns.
[00:45:11.557 --> 00:45:18.740]  In many cases the offenders, felons, some out on parole, some out on bond.
[00:45:19.080 --> 00:45:26.064]  We have to respect the tradition in this country of people who want to defend themselves and their family from violence.
[00:45:26.224 --> 00:45:29.666]  There are people at high levels in this government who have
[00:45:30.726 --> 00:45:32.169]  Bodyguards.
[00:45:32.390 --> 00:45:34.333]  24 hours a day, 7 days a week.
[00:45:34.674 --> 00:45:36.718]  The average American does not have that.
[00:45:37.059 --> 00:45:40.966]  Mayor Bloomberg, why can you defend yourself but not...
[00:45:41.806 --> 00:45:42.867]  The majority of Americans.
[00:45:42.907 --> 00:45:45.049]  I mean, look at the team of security you've got!
[00:45:45.430 --> 00:45:47.772]  Every day, every school, at every level.
[00:45:48.252 --> 00:45:53.998]  One thing that I think is clear with young people, and with adults as well, is that we just have to be repetitive about this.
[00:45:54.058 --> 00:46:01.045]  And we need to do this every day of the week, and just really brainwash people into thinking about guns in a vastly different way.
[00:46:01.425 --> 00:46:05.028]  Was this the weapon of choice for a new kind of terrorist?
[00:46:05.368 --> 00:46:12.915]  When a five-year-old girl said she and a classmate should shoot each other with bubbles, the school called it a terrorist threat.
[00:46:13.355 --> 00:46:16.418]  AK-47s belong in the hands of soldiers, not in the hands of criminals.
[00:46:17.338 --> 00:46:21.322]  You know, the right to bear arms is because that's the last form of defense against tyranny.
[00:46:21.822 --> 00:46:23.824]  Lay down your arms, you damned rebels!
[00:46:25.523 --> 00:46:29.385]  But we don't need the ability to arm ourselves against the army or the police.
[00:46:29.686 --> 00:46:31.487]  What kind of a situation in the U.S.
[00:46:31.527 --> 00:46:32.507]  would you see that happening?
[00:46:32.567 --> 00:46:36.610]  I mean, we've got a lot of Constitutionalists and a lot of people that stockpile weapons.
[00:46:36.890 --> 00:46:42.294]  ...discovered that clergy would help the government with potentially their biggest problem, us.
[00:46:42.674 --> 00:46:47.857]  To say, we're not turning our guns in, and we're not running, and we're not backing down.
[00:46:48.197 --> 00:46:50.319]  If you want them, come and take them!
[00:47:02.992 --> 00:47:04.013]  Brain Force is here.
[00:47:04.554 --> 00:47:06.837]  Ladies and gentlemen, I've been on this the last few months.
[00:47:07.117 --> 00:47:14.946]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[00:47:15.748 --> 00:47:18.931]  One of the worst things with most energy products is it's not sustainable.
[00:47:19.211 --> 00:47:19.331]  Right?
[00:47:19.351 --> 00:47:21.713]  You're going to crash and you're going to feel really bad afterwards.
[00:47:22.074 --> 00:47:25.597]  This has a bunch of different antioxidants and compounds and polyphenols.
[00:47:25.657 --> 00:47:28.800]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[00:47:29.300 --> 00:47:34.104]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:47:34.625 --> 00:47:36.507]  For example, the L-Theanine inside of it.
[00:47:36.847 --> 00:47:41.271]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[00:47:41.451 --> 00:47:43.512]  This just increases the compounds you already have.
[00:47:44.093 --> 00:47:45.594]  This is what you're actually designed to run on.
[00:47:45.714 --> 00:47:45.954]  Exactly.
[00:47:45.974 --> 00:47:49.797]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[00:47:50.297 --> 00:47:58.343]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:48:03.214 --> 00:48:08.239]  Introducing Secret 12, the new InfoWars Life vitamin B12 formulation.
[00:48:08.459 --> 00:48:14.564]  Most forms of vitamin B12 are highly processed and synthetic, and cannot be properly absorbed by the body.
[00:48:14.765 --> 00:48:21.731]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[00:48:22.071 --> 00:48:32.020]  Now, InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[00:48:32.600 --> 00:48:38.505]  Secret 12 is a binary of nutra-medical grade, bioavailable, coenzyme forms of B12.
[00:48:38.765 --> 00:48:41.448]  Methylcobalamin, the same kind used in B12 injections.
[00:48:42.208 --> 00:48:42.468]  We're good.
[00:49:05.114 --> 00:49:08.940]  Well, we have a team in New Hampshire right now, or actually almost in New Hampshire.
[00:49:08.960 --> 00:49:10.402]  They landed in Boston this morning.
[00:49:10.423 --> 00:49:12.005]  They're going to be driving up there.
[00:49:12.025 --> 00:49:13.527]  It's Richard Reeves and Matt Weber.
[00:49:15.086 --> 00:49:24.455]  Matt's a control room guy who works on the live show and he also does step in to do field reporting and he's become a very valuable member of the team.
[00:49:25.676 --> 00:49:35.186]  And right now, last night I texted those two guys and I said, I want you to talk to everybody that you meet in New Hampshire and just ask them one question and get this on tape.
[00:49:35.822 --> 00:49:37.543]  Are they going to be voting for Marco Rubio?
[00:49:37.563 --> 00:49:47.008]  Because I am just astounded at how he came out of nowhere in Iowa to place third because we know Microsoft was counting the votes and that's his second biggest donor.
[00:49:48.081 --> 00:49:56.251]  And so I'm wondering if that will be the same in New Hampshire, because now, if you look at, let's see, here's the story out of the Boston Globe.
[00:49:56.831 --> 00:50:00.055]  New Globe poll shows Rubio closing in on Trump in New Hampshire.
[00:50:00.796 --> 00:50:02.718]  So this looks to be the wonderkind.
[00:50:03.239 --> 00:50:05.521]  They're going to force on us, Marco Rubio.
[00:50:08.083 --> 00:50:11.964]  Here's another interesting story out of the Miami New Times.
[00:50:12.585 --> 00:50:16.586]  Marco Rubio's childhood friend tied to Miami's most infamous gay porn case.
[00:50:17.566 --> 00:50:26.869]  And it talks about Marco got arrested back in a park that was well known to be like a, you know, sort of like a public brothel.
[00:50:30.137 --> 00:50:34.165]  Yeah, so Marco Rubio is a very, he's, this guy can definitely be controlled.
[00:50:34.746 --> 00:50:37.271]  And that is why you see him rising in the polls.
[00:50:38.132 --> 00:50:40.517]  So, without further ado, Richard Reeves, can you hear me?
[00:50:41.581 --> 00:50:46.144]  Yes sir, Rob Dew, and what you're looking at right now is the steeple of the Old North Church.
[00:50:46.505 --> 00:51:08.420]  We are in fact, right now, we just landed shortly a while ago in Boston, Massachusetts, and behind us at the backdrop is the Old North Church, and just imagine the situation had Paul Revere not done his famous work that night of shining the lights and the steeple of the Old North Church and making his midnight ride, because potentially that's what we've got to, you know, potentially
[00:51:09.281 --> 00:51:10.822]  We are shining the light.
[00:51:11.002 --> 00:51:17.267]  Alex Jones, Rob Dew, the whole crew at Infowars is shining the light of the New World Order red coat invasion.
[00:51:17.667 --> 00:51:28.795]  But with Rand Paul dropping out, which I know you want to talk about Marco Rubio, so we'll talk about Marco Rubio first, but Rand Paul's dropping out could be literally like Paul Revere not doing the ride that night.
[00:51:28.875 --> 00:51:30.696]  So with regards to Marco Rubio,
[00:51:33.982 --> 00:51:40.228]  The push for Marco Rubio, the way I figure it, is you've got the anti-establishment vote adding up right now.
[00:51:40.528 --> 00:51:46.293]  In Iowa, for example, it added up to 67%, which tells me that the potential
[00:51:47.310 --> 00:51:52.354]  Out there for an establishment candidate to get consolidated votership would be roughly around 33%.
[00:51:53.315 --> 00:52:05.285]  So what I see are the powers that be doing their very best to get that full 33% of the establishment, GOP, the old guard GOP people to rally around and push Marco Rubio.
[00:52:05.685 --> 00:52:14.232]  And I would like to remind you that in fact we did see in that caucus that we were actually, that Matt and I did live on Skype, we saw in fact
[00:52:15.004 --> 00:52:21.469]  If I remember correctly, it was 108 votes for Marco Rubio and 56 votes for Donald Trump in second place.
[00:52:21.909 --> 00:52:29.535]  So the Marco Rubio zombie bots, New World Order-controlled, Fox News-controlled bots, they are indeed out there.
[00:52:29.595 --> 00:52:30.396]  They are for real.
[00:52:30.456 --> 00:52:41.825]  As a matter of fact, right now when we pulled up to the Old North Church, there's a small tour bus here and it contained a load of Floridians up here to support on their way to New Hampshire for Marco Rubio.
[00:52:42.225 --> 00:52:42.925]  So there are
[00:52:44.069 --> 00:52:49.710]  30 to 33 percent of the bots that potentially get consolidated for Marco Rubio and that is the case.
[00:52:49.950 --> 00:53:00.072]  And they're literally busing in supporters because I don't think they see the same support in New Hampshire that they're going to see in Florida for Rubio because that's where he's from, that's where he's a senator.
[00:53:00.792 --> 00:53:03.493]  And that's really scary that they're going to push.
[00:53:03.893 --> 00:53:07.734]  They know Jeb Bush doesn't have a chance but they go, well we got this other guy, he's our backup.
