[00:00:09.233 --> 00:00:10.074]  You found it.
[01:01:20.270 --> 01:01:32.545]  And even, like, even politically, even politically if you want to say, alright, I'm pro-choice because you can't stop abortions, alright, you know what, but these people go out in the streets, they want people to die, they want abortion.
[01:01:32.905 --> 01:01:34.127]  They literally want abortion.
[01:01:34.407 --> 01:01:36.230]  And then when you tell Black Lives Matter,
[01:01:37.918 --> 01:01:41.119]  Why don't you protest in front of the abortion clinics?
[01:01:41.619 --> 01:01:44.159]  Why don't you protest for the millions of black aborted babies?
[01:01:44.219 --> 01:01:46.900]  More black people are aborted than any other race.
[01:01:47.200 --> 01:01:48.640]  Why aren't you talking about that?
[01:01:48.920 --> 01:01:49.981]  You don't get anything.
[01:01:50.281 --> 01:01:50.861]  They don't care.
[01:01:50.901 --> 01:01:52.221]  They don't even care about life.
[01:01:53.401 --> 01:02:01.623]  It's like they hate themselves so much that they take for granted everything they've been given so much that they're just constantly filled with hate.
[01:02:03.097 --> 01:02:05.339]  And they want to hold up their signs that say, love trumps hate.
[01:02:05.579 --> 01:02:10.623]  But in reality, in their lives, hate has trumped love.
[01:02:11.744 --> 01:02:14.487]  And I think that's obvious now when you've got the L.A.
[01:02:14.607 --> 01:02:17.629]  Pride Parade, the gay pride parade in L.A.
[01:02:17.669 --> 01:02:18.770]  that's been going on for decades.
[01:02:19.070 --> 01:02:20.131]  They're not doing it this year.
[01:02:20.292 --> 01:02:23.014]  Instead, what they're having in its place, an anti-Trump march.
[01:02:30.214 --> 01:02:32.855]  In a way, Kathy Griffin was not kidding.
[01:02:32.875 --> 01:02:35.056]  I mean, Trump has literally ruined these people's lives.
[01:02:35.297 --> 01:02:36.077]  But it's not Trump.
[01:02:36.317 --> 01:02:38.318]  It's the mainstream media that lied about Trump.
[01:02:38.538 --> 01:02:41.519]  It's the mainstream media that lied to them, told them Hillary was going to win.
[01:02:41.880 --> 01:02:48.623]  They were sold a false bill of goods, they invested everything in the false bill of goods, and they lost it all.
[01:02:49.563 --> 01:02:59.108]  So now they're behaving like petulant children, like mindless zombies, and we're truly seeing the nature of these mindsets, of these people's mindsets, out on the streets.
[01:03:00.345 --> 01:03:01.827]  Alex Jones is about to be back, folks.
[01:03:01.847 --> 01:03:04.530]  There's all kinds of news, literally a stack of news here.
[01:03:04.551 --> 01:03:10.478]  And, again, you know, Megyn Kelly is such a joke, okay?
[01:03:10.578 --> 01:03:11.479]  I'm just sorry.
[01:03:11.499 --> 01:03:15.545]  I mean, here's the thing about Megyn Kelly and people of Megyn Kelly's ilk.
[01:03:17.205 --> 01:03:20.728]  She wouldn't even know what to do with one stack of news here.
[01:03:21.829 --> 01:03:23.069]  I've got six stacks of news.
[01:03:23.109 --> 01:03:25.391]  I got through maybe one of them, just the politics section.
[01:03:25.411 --> 01:03:26.492]  I didn't even get through all of that.
[01:03:26.832 --> 01:03:28.834]  There's six other stacks that Alex is going to get to.
[01:03:29.214 --> 01:03:30.575]  Megyn Kelly would sit down.
[01:03:30.635 --> 01:03:31.976]  She wouldn't even know what to do.
[01:03:33.557 --> 01:03:34.158]  She'd quit.
[01:03:34.278 --> 01:03:36.840]  She'd ask, can you please turn the heat up?
[01:03:36.920 --> 01:03:37.580]  I'm cold.
[01:03:38.181 --> 01:03:38.901]  I'm cold.
[01:03:39.902 --> 01:03:42.144]  Somebody, where's the teleprompter in this studio?
[01:03:42.864 --> 01:03:44.025]  Where's the teleprompter?
[01:03:45.987 --> 01:03:46.367]  Anyway.
[01:03:48.376 --> 01:03:50.978]  You know, and again, more nature of the left.
[01:03:51.078 --> 01:03:55.221]  Controversial Julius Caesar play opens to standing ovation in Central Park.
[01:03:55.261 --> 01:04:00.144]  These people are giving a standing ovation at the site of the President's assassination.
[01:04:00.544 --> 01:04:02.005]  What is wrong with these people?
[01:04:02.345 --> 01:04:07.589]  And then Delta Airlines comes out and says, look, this isn't even a political issue with us.
[01:04:08.589 --> 01:04:09.710]  This is not tasteful.
[01:04:09.750 --> 01:04:10.731]  This is disgusting.
[01:04:11.071 --> 01:04:15.034]  Why would we support art that depicts the President getting assassinated
[01:04:15.754 --> 01:04:18.276]  Which isn't art, it's clearly a political message.
[01:04:18.336 --> 01:04:23.519]  They have women and black people stabbing him, which is clearly a subconscious, subliminal message.
[01:04:24.339 --> 01:04:25.340]  So that's all this is.
[01:04:25.440 --> 01:04:27.421]  Snoop Dogg pretends to assassinate Trump.
[01:04:27.742 --> 01:04:29.783]  Kathie Lee Griffin pretends to assassinate Trump.
[01:04:30.063 --> 01:04:31.744]  These people want Sharia law in America.
[01:04:32.044 --> 01:04:33.445]  They have become ISIS.
[01:04:34.306 --> 01:04:35.847]  We are now fighting ISIS.
[01:04:36.227 --> 01:04:36.767]  It's loving!
[01:04:38.168 --> 01:04:38.949]  Liberal!
[01:04:39.109 --> 01:04:40.370]  Sharia is peaceful!
[01:04:40.810 --> 01:04:41.390]  Islam!
[01:04:43.111 --> 01:04:43.972]  All hail Allah!
[01:04:45.367 --> 01:04:46.270]  Alex Jones coming up.
[01:04:46.310 --> 01:04:47.293]  Breaking news on the other side.
[01:05:01.568 --> 01:05:10.335]  Over the weekend, Act for America held human rights marches across the United States, marching against Sharia law, which prohibits certain human rights to women.
[01:05:10.435 --> 01:05:13.498]  And countries where Sharia law is in practice oppress women.
[01:05:13.578 --> 01:05:17.661]  So leave it to Antifa to show up and disrupt these Americans' First Amendment right.
[01:05:17.681 --> 01:05:18.702]  But it didn't stop there.
[01:05:18.822 --> 01:05:23.005]  Journalists like myself got assaulted and cursed at just for documenting the event.
[01:05:23.105 --> 01:05:29.070]  Lauren Southern even had animal urine thrown at him while filming in the New York City march against Sharia.
[01:05:29.330 --> 01:05:31.551]  If it wasn't obvious before, it is now.
[01:05:31.791 --> 01:05:34.051]  CNN and Antifa are ISIS.
[01:05:34.271 --> 01:05:41.073]  Leftists freaked out when a burqa was put on Fearless Girl in New York City, faced with the imagery of the oppression they were supporting.
[01:05:41.173 --> 01:05:49.675]  The same people that are now supporting Sharia law in America were the same people who were so helplessly offended by Donald Trump's grab-her-by-the-private comment.
[01:05:49.795 --> 01:05:56.323]  So Trump's inappropriate private conversation is unacceptable, but forced female genital mutilation is okay.
[01:05:56.423 --> 01:05:58.646]  The left has literally lost their minds.
[01:05:58.766 --> 01:06:01.049]  For InfoWars.com, this is Owen Schroer.
[01:06:05.695 --> 01:06:10.917]  Because people are actually waking up to the problem that pretty much scares me the most.
[01:06:11.017 --> 01:06:24.561]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system, but right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[01:06:24.621 --> 01:06:30.923]  Right now, with all the refugees spreading disease around, we have biological warfare going on everywhere.
[01:06:31.023 --> 01:06:32.283]  These are all parasites.
[01:06:32.323 --> 01:06:33.424]  Tell us about all the stuff it says.
[01:06:33.444 --> 01:06:34.484]  There's so many things that are in it.
[01:06:34.784 --> 01:06:39.108]  You have the neem in there, you have the organic clove bud, the organic wormwood.
[01:06:39.308 --> 01:06:42.470]  I recommend doing a parasite cleanse at least twice a year.
[01:06:42.631 --> 01:06:45.653]  Alright, well I'm glad we've got some back in because I'm going back on it today.
[01:06:45.693 --> 01:06:46.674]  It just came back in yesterday.
[01:06:46.734 --> 01:06:47.274]  Living Defense.
[01:06:47.575 --> 01:06:48.615]  Infowarslife.com.
[01:06:48.676 --> 01:06:49.716]  And folks, you can't lose.
[01:06:49.997 --> 01:06:51.778]  It's full of stuff that's great for your body, period.
[01:06:52.439 --> 01:06:54.300]  And you support the broadcast.
[01:06:54.360 --> 01:06:55.461]  Infowarslife.com.
[01:06:55.721 --> 01:06:57.603]  Thank you, Dr. Group from the Global Healing Center.
[01:06:57.983 --> 01:06:59.945]  Thank you so much for all your work, sir, on this great product.
[01:07:01.187 --> 01:07:10.199]  Alex Jones here to tell you about how you can help spread liberty worldwide, while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[01:07:10.279 --> 01:07:18.350]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:07:18.670 --> 01:07:23.372]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:07:23.552 --> 01:07:30.255]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:07:30.335 --> 01:07:37.417]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:07:37.517 --> 01:07:39.218]  Hands down, this is my favorite coffee.
[01:07:39.298 --> 01:07:41.880]  It's also what happens when you listen to the radio host Alex Jones.
[01:08:08.499 --> 01:08:13.522]  Who claims that 9-11 and the Oklahoma City bombings were inside jobs.
[01:08:13.983 --> 01:08:22.369]  I don't know what happens in somebody's mind or how dark their heart must be to say things like that.
[01:08:22.509 --> 01:08:33.876]  The Russians ran an extensive information war campaign against my campaign to influence voters in the election.
[01:08:33.977 --> 01:08:35.498]  And then they began to weaponize them.
[01:08:36.298 --> 01:08:52.191]  And they began to have some of their allies within the internet world, like InfoWars, take out pieces and began to say the most outrageous, outlandish, absurd lies you can imagine.
[01:08:52.231 --> 01:08:54.492]  But Trump doesn't challenge these lies.
[01:08:54.953 --> 01:09:01.358]  He actually went on Jones' show and said, your reputation is amazing, I will not let you down.
[01:09:04.048 --> 01:09:06.109]  Waging war on corruption.
[01:09:06.689 --> 01:09:11.892]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:09:17.295 --> 01:09:19.496]  A lot of people say, Alex, you ought to watch out.
[01:09:19.516 --> 01:09:21.457]  Hillary Clinton's overthrown countries.
[01:09:22.317 --> 01:09:25.819]  She's been connected to the murder of hundreds of people in Arkansas and D.C.
[01:09:26.600 --> 01:09:28.661]  You're really poking a monster.
[01:09:29.909 --> 01:09:31.190]  Don't you know they could come after you?
[01:09:31.430 --> 01:09:32.410]  Well of course I know that.
[01:09:32.470 --> 01:09:33.431]  They have come after me.
[01:09:33.891 --> 01:09:40.054]  They're trying to kill my character and kill my name through the giant corrupt MSM media that they control.
[01:09:41.475 --> 01:09:51.720]  The entire narrative that I'm being hit with right now, the number one news story yesterday, to the top five today, is Alex Jones, Megyn Kelly.
[01:09:52.161 --> 01:09:53.281]  That's the top search.
[01:09:54.902 --> 01:09:55.342]  Yesterday.
[01:09:55.362 --> 01:09:58.204]  According to Google, according to Twitter, you name it.
[01:09:59.500 --> 01:10:04.585]  And it's just gonna go on throughout the next week when this piece supposedly airs.
[01:10:05.786 --> 01:10:09.069]  And the show that she hosts doesn't even have that many viewers.
[01:10:10.391 --> 01:10:11.572]  It's the spectacle!
[01:10:13.257 --> 01:10:19.458]  And the disinformation and the lies and the twisting my quotes, that's what this is really all about.
[01:10:19.998 --> 01:10:29.240]  To destroy what the establishment sees as one of the main bastions of Americana and Liberty Left that is watching Trump's flank.
[01:10:30.541 --> 01:10:35.482]  As he attempts to cut the taxes, secure the border, turn the stock market back on and bring our jobs back.
[01:10:36.922 --> 01:10:38.722]  Say what you want, he's an American president.
[01:10:39.202 --> 01:10:41.323]  He's actually in charge and they don't like it.
[01:10:42.242 --> 01:10:44.023]  Special interests think they own this country.
[01:10:44.443 --> 01:10:45.384]  They think they own you.
[01:10:45.404 --> 01:10:48.185]  I want to be clear.
[01:10:48.205 --> 01:10:51.367]  I, as an individual, am very, very proud of these attacks.
[01:10:51.807 --> 01:10:52.928]  I am very, very honored.
[01:10:54.169 --> 01:11:06.716]  I'm holding my head very, very high in front of trendies that run up to me at stores and on the street and laugh and say I've lost my children and say that I got sued over Sandy Hook.
[01:11:06.976 --> 01:11:08.797]  They just mix it all together in lies.
[01:11:08.857 --> 01:11:09.658]  I've not been sued.
[01:11:10.697 --> 01:11:13.819]  The one lawsuit was Chobani Yogurt, and they couldn't wait to get out of it.
[01:11:14.159 --> 01:11:17.581]  Let's just say we're very, very pleased with what happened in the settlement.
[01:11:18.522 --> 01:11:19.803]  As I said, I would never give up.
[01:11:19.883 --> 01:11:20.743]  I would be victorious.
[01:11:20.964 --> 01:11:25.987]  And, well, they don't want the details of the settlement out.
[01:11:27.948 --> 01:11:32.011]  Let's just say it's not cash on the bottom for Mr. Jones, like Mr. Colbert said.
[01:11:32.813 --> 01:11:34.894]  No, that'd be the Bizarro World interpretation.
[01:11:34.934 --> 01:11:36.616]  We don't know about Bizarro World.
[01:11:37.176 --> 01:11:38.037]  It's butt backwards.
[01:11:38.637 --> 01:11:40.358]  But I'm not going to get into the settlement there.
[01:11:41.018 --> 01:11:44.641]  The point is, is that I've figured out what these lawsuits and threats of suits are about.
[01:11:44.681 --> 01:11:49.864]  It's to get a PR campaign going that I'm in trouble, that we're declining, that we're collapsing.
[01:11:49.904 --> 01:11:55.188]  They've even run that PSYOP here, I've learned lately, in Austin against us, and some weak minds believed it.
[01:11:55.568 --> 01:11:57.489]  We've never had more visitors.
[01:11:57.950 --> 01:11:59.311]  We've never had more support.
[01:11:59.351 --> 01:12:00.672]  We've never had more affiliates.
[01:12:00.952 --> 01:12:02.353]  We've never been reaching more people.
[01:12:03.233 --> 01:12:26.888]  In the aggregate, to be clear, maybe give me a document cam shot for TV viewers, you go back to the launch of InfoWars in 1996, registered 1997, so the real launch is about 1997, to 2017, the growth curve, ought to go into Google Analytics and show folks this, has been basically something about like this.
[01:12:27.910 --> 01:12:33.152]  Then the election came, and then we went down a little bit from that peak, but we're on a new plateau.
[01:12:33.552 --> 01:12:35.253]  Normally the summer is a slower time.
[01:12:35.533 --> 01:12:38.354]  We're now growing back towards our peak in the summer.
[01:12:38.894 --> 01:12:40.194]  Unprecedented!
[01:12:40.454 --> 01:12:48.837]  While all other libertarian and conservative sites have gone down after the election, and leftist sites have gone down even further, not us.
[01:12:48.897 --> 01:12:51.858]  We're climbing back to an all-time high.
[01:12:52.559 --> 01:12:55.840]  So, rumors of our demise have been greatly exaggerated.
[01:12:57.182 --> 01:13:02.827]  And that's why MSM, that's why the enemy media is in a total hysteria because they've got better analytics than we do.
[01:13:02.967 --> 01:13:03.347]  They know.
[01:13:04.110 --> 01:13:05.852]  We can just see our sites and our platforms.
[01:13:06.452 --> 01:13:15.720]  It's untold the effect that InfoWars videos and articles and your commentary and your analysis is having, because our videos, our articles, get spread.
[01:13:15.820 --> 01:13:20.864]  Other people make videos about them, or you comment on them, and it's just exponential.
[01:13:21.204 --> 01:13:23.366]  Not just in cyberspace, but on the ground.
[01:13:23.747 --> 01:13:31.933]  Know this, in our information warfare offensive against the globalist forces that have hijacked this nation, we're having devastating victories.
[01:13:32.694 --> 01:13:35.116]  I liken this to 1944, World War II.
[01:13:35.436 --> 01:13:41.480]  We're closing in on the Reich Chancellery underneath the government building there in Berlin.
[01:13:42.628 --> 01:13:46.750]  And the enemy's going to sit there and declare they've had victory until the very end.
[01:13:47.310 --> 01:13:56.873]  The Megyn Kellys and the Sumner Redstones and the Michael Moores and the Nancy Pelosi's and the Hillary Clinton's and the Barack Obama's.
[01:13:57.153 --> 01:14:09.778]  These arrogant, war criminal, anti-American, radical jihad backing scum like Chelsea Clinton crawls out from under the refrigerator at midnight to say that I'm a cockroach.
[01:14:10.808 --> 01:14:11.128]  Oh yeah.
[01:14:11.488 --> 01:14:13.610]  That's one of the statements out of her mouth, reportedly, and others.
[01:14:15.090 --> 01:14:21.034]  Lady, your family is what I would describe as the closest thing to cockroaches, but that's an insult to cockroaches.
[01:14:21.974 --> 01:14:31.539]  I mean, total crime, total evil, constantly hanging out with pedophiles, constantly hanging out with people convicted of abusing children, child predators, from Wiener to your daddy to all of them.
[01:14:32.119 --> 01:14:32.980]  Well, your stepdaddy.
[01:14:33.360 --> 01:14:34.741]  We all know Hubble's your real daddy.
[01:14:35.161 --> 01:14:35.741]  Webster Hubble.
[01:14:36.382 --> 01:14:38.203]  And you're in the WikiLeaks
[01:14:39.568 --> 01:14:49.379]  With a CYA going, these people are dying, we're killing these people, we're stealing billions as they starve to death and their water supply has cholera, mommy and daddy, but you didn't do anything to stop it.
[01:14:49.659 --> 01:14:53.503]  You knew you were murdering thousands of little children.
[01:14:53.843 --> 01:14:58.548]  Chelsea Clinton personally oversaw the murder of children, that fat pig.
[01:14:59.269 --> 01:15:00.490]  That disgusting maggot.
[01:15:00.850 --> 01:15:01.771]  I call her a fat pig.
[01:15:01.791 --> 01:15:03.672]  I don't mean physically a fat pig.
[01:15:03.692 --> 01:15:05.974]  I mean her bloated greediness.
[01:15:05.994 --> 01:15:09.596]  Her spirit weighs about 85 trillion pounds of pus.
[01:15:11.237 --> 01:15:14.540]  And then you climb out from under a refrigerator in the middle of the night.
[01:15:15.580 --> 01:15:19.544]  Point your antennas at me with some big PR firm.
[01:15:19.984 --> 01:15:21.866]  They've been running with Bloomberg for years.
[01:15:22.266 --> 01:15:26.531]  That I hate the children of Sandy Hook and I hope they all this other BS.
[01:15:27.271 --> 01:15:28.953]  My listeners didn't believe a word.
[01:15:29.473 --> 01:15:33.738]  We had the email from Bloomberg the day before saying get ready for the big event.
[01:15:34.298 --> 01:15:36.820]  Get ready to have our big rollout tomorrow.
[01:15:37.521 --> 01:15:40.944]  And then the port-a-potties were being delivered an hour after the shooting, on and on and on.
[01:15:41.244 --> 01:15:46.247]  All we said is, boy, somebody knew this was coming, and they were sure geared up for it with PR.
[01:15:46.508 --> 01:15:51.771]  And then a lot of listeners thought the feds went in and shot all the kids, and other listeners thought it was all crisis actors.
[01:15:53.012 --> 01:15:57.115]  And then other listeners thought it all happened and was real, and we had debates about it and looked at it.
[01:15:57.335 --> 01:16:00.838]  Because when you've got a government staging
[01:16:02.674 --> 01:16:11.654]  That babies had their brains stomped out by Iraqi troops in Kuwait to start the war in 1990-1991, and it's admitted all to be a PR firm.
[01:16:12.563 --> 01:16:13.424]  And completely fake.
[01:16:13.944 --> 01:16:26.010]  And then other PR firm garbage, and the White Helmets caught staging terror attacks, that's mainstream news, to get us into the latest war, and ISIS caught staging chemical attacks, and our media going along with it and promoting it, under Obama.
[01:16:26.771 --> 01:16:36.216]  If our government will back ISIS and Al Qaeda to kill hundreds of thousands of people, and put tens of thousands of women and children into sex slavery, and that's even mainstream news, and get away with that,
[01:16:36.856 --> 01:16:46.120]  Absolutely Obama and Hillary and the globalists would be capable of going in and killing kids in a staged event, or having actors.
[01:16:46.180 --> 01:16:49.241]  They're completely and totally capable of it.
[01:16:51.442 --> 01:16:54.864]  But I have never waffled on my stance on this.
[01:16:54.924 --> 01:17:02.447]  The media has taken the fact that I've covered all the angles and said we don't know, but it's legitimate to question because they're such liars.
[01:17:03.715 --> 01:17:05.176]  Then they hold up a mother or a father.
[01:17:05.736 --> 01:17:08.679]  These people look legitimate and say, no, I lost my child.
[01:17:08.739 --> 01:17:10.760]  And we're like, OK, then that may have happened.
[01:17:10.980 --> 01:17:16.885]  The point is, we can't believe a word comes out of this corrupt government's mouth when it was run by the Clintons and Obama and others.
[01:17:17.085 --> 01:17:21.488]  They've been caught lying so many times and rigging elections and stealing and killing and everything else.
[01:17:21.768 --> 01:17:27.833]  It's totally normal when CNN has been caught faking locations and faking events over and over and over again.
[01:17:28.735 --> 01:17:29.936]  So they act like I'm waffling.
[01:17:29.956 --> 01:17:32.619]  They go, sometimes he says the Feds killed everybody.
[01:17:33.059 --> 01:17:34.781]  Other times he says it was all actors.
[01:17:35.121 --> 01:17:36.542]  Other times he says it's all real.
[01:17:36.923 --> 01:17:40.806]  Because I've sat there and war-gamed just like I just did.
[01:17:41.147 --> 01:17:44.830]  Completely straight shooting, right out of Texas, in everybody's face.
[01:17:45.931 --> 01:17:46.972]  That's what they can't handle.
[01:17:47.012 --> 01:17:48.073]  So they can take those clips.
[01:17:48.133 --> 01:17:49.074]  Probably be on the news tonight.
[01:17:49.414 --> 01:17:52.697]  Jones said the Feds shot everybody.
[01:17:52.817 --> 01:17:53.998]  First he said it was actors.
[01:17:54.058 --> 01:17:54.199]  No.
[01:17:55.640 --> 01:17:59.742]  You edited, out of context, and Hillary did what I said.
[01:17:59.962 --> 01:18:06.184]  And I stand by what I said four years ago, five years ago, I stand by what I said last night, I stand by what I said today.
[01:18:07.164 --> 01:18:19.549]  Now some will ask, in this whole PSYOP war, where we use truth, they use lies, why have you announced last night, or maybe you didn't hear it because it got almost no coverage, number one story in the country,
[01:18:20.919 --> 01:18:22.760]  Bigger than Sessions testimony coming up.
[01:18:23.281 --> 01:18:24.862]  Right now, that's becoming the top story.
[01:18:25.102 --> 01:18:26.363]  But the two stories are at the top.
[01:18:27.864 --> 01:18:31.827]  And I come out and make a statement to millions of people live on live streams.
[01:18:32.687 --> 01:18:34.569]  High Passing MSM, Dinosaur Media.
[01:18:36.499 --> 01:18:46.165]  And I say, Megyn Kelly told me it wasn't about this, that she misrepresented what I said in that edit to make it look like that I'm absolutely saying Sandy Hook didn't happen, and that's not what I said.
[01:18:46.205 --> 01:18:50.588]  I said I did believe kids died in it, and I'm sick of this, and I'm tired of it.
[01:18:50.968 --> 01:18:51.768]  And so, you know what?
[01:18:51.868 --> 01:18:53.890]  I join with folks and say, don't air it.
[01:18:54.270 --> 01:18:59.753]  Not because I'm scared of the interview, but because I don't need media to be, quote, legitimized.
[01:19:00.034 --> 01:19:00.694]  It's a joke.
[01:19:01.034 --> 01:19:01.955]  It's an attack piece.
[01:19:03.687 --> 01:19:09.311]  But I wanted to then jump into the narrative and force them to report that I'm saying Sandy Hook probably happened.
[01:19:09.571 --> 01:19:10.993]  But they won't do it!
[01:19:11.992 --> 01:19:15.155]  Only Zero Hedge and USA Today and a few others ran it.
[01:19:15.655 --> 01:19:22.781]  Thousands of other publications say I doubled down and that I'm saying the parents aren't real and they're liars.
[01:19:23.382 --> 01:19:27.505]  Then the parents go on TV, take the quote they've been given and say I said it.
[01:19:27.665 --> 01:19:29.707]  This is the media deceiving.
[01:19:29.907 --> 01:19:34.051]  Just like they say the Iraqis took babies out of incubators and stomped their brains out.
[01:19:34.411 --> 01:19:35.112]  Never happened.
[01:19:36.431 --> 01:19:41.414]  Tell them they'll probably say I took babies at Newtown out of incubators at the hospital that day and bashed their brains out.
[01:19:41.695 --> 01:19:42.775]  I didn't do that either.
[01:19:43.656 --> 01:19:57.245]  These are known liars manipulating this country and I'm so sick of these psychological parasites and what they're doing and they hate my guts because our straight talk and our straight shooting cuts through their mountains of lies and they can't stand it.
[01:19:57.706 --> 01:19:59.947]  Now CNN just got caught in huge fake news again?
[01:19:59.967 --> 01:20:00.908]  Send it to MSN.
[01:20:01.735 --> 01:20:13.422]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[01:20:14.003 --> 01:20:16.084]  That's why I'm introducing Z-SHIELD.
[01:20:16.264 --> 01:20:19.086]  Toxic Metal and Chemical Defense Support.
[01:20:19.526 --> 01:20:20.727]  It's made in the USA.
[01:20:22.128 --> 01:20:22.408]  I think?
[01:20:44.815 --> 01:20:44.935]  Yes.
[01:21:06.949 --> 01:21:07.429]  When it comes
[01:21:26.616 --> 01:21:36.445]  You owe it to your family and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be.
[01:21:36.506 --> 01:21:44.773]  Because we need you, the remnant of America, to reignite those brush fires to the next level and to be healthy and as focused as you can be.
[01:21:44.974 --> 01:21:51.700]  Because if you're sick, if you're over there on the sidelines and not in the fight, you're basically giving in to the new world order.
[01:21:52.708 --> 01:21:56.498]  Thanks to your support and your prayers, together, we're changing the world.
[01:21:56.939 --> 01:22:01.029]  Now it's time to change our bodies with Z-Shield at InfoWarsLive.com
[01:22:06.346 --> 01:22:11.908]  Does your shampoo leave your scalp itchy and your hair dry and frizzy?
[01:22:12.989 --> 01:22:17.831]  Introducing Emrix Essentials Natural Herbal Shampoo.
[01:22:18.431 --> 01:22:23.093]  Made with organic oils for an exhilarating fragrance.
[01:22:23.913 --> 01:22:30.235]  Enjoy all-natural and chemical-free shampoo for a healthier you.
[01:22:30.855 --> 01:22:35.617]  Gentle enough for color-treated hair and sensitive scalps.
[01:22:36.457 --> 01:22:45.019]  Only pure, organic, antiseptic herbs that have demonstrated antimicrobial activity are used.
[01:22:45.440 --> 01:22:46.660]  Go natural!
[01:22:47.200 --> 01:22:48.480]  Go organic.
[01:22:48.941 --> 01:22:50.841]  No parabens or sulfates.
[01:22:51.401 --> 01:22:52.962]  Nothing to weigh you down.
[01:22:53.502 --> 01:23:00.484]  Get cleaner, healthier hair with Emrix Essentials Tea Tree Shampoo.
[01:23:01.224 --> 01:23:15.389]  This natural tea tree shampoo is made in the USA and certified made with organic ingredients unlike other hair care products that claim to be organic but are not.
[01:23:16.641 --> 01:23:24.795]  For a silkier, smoother, shinier clean look, try Emrix Essentials Herbal Shampoo.
[01:23:25.597 --> 01:23:26.979]  Feel more natural.
[01:23:27.660 --> 01:23:29.103]  Feel more confident.
[01:23:29.935 --> 01:23:31.216]  Feel the difference.
[01:23:31.696 --> 01:23:35.859]  Restore your alluring characteristics to a younger landscape.
[01:23:36.560 --> 01:23:37.880]  Rejuvenate.
[01:23:38.341 --> 01:23:39.522]  Reinvigorate.
[01:23:40.102 --> 01:23:42.023]  Revitalize your hair.
[01:23:42.043 --> 01:23:51.630]  Enhance your hair care experience today with Emric's Essentials Natural Herbal Tea Tree Shampoo.
[01:23:53.151 --> 01:23:58.266]  You'll find Emmerich's Essentials at InfoWarsLife.com or by calling toll free 888-253-3139.
[01:24:14.680 --> 01:24:22.004]  Coming to you live from the Infowars.com studios in the recaptured state of Texas.
[01:24:22.524 --> 01:24:24.305]  It's Alex Jones.
[01:24:27.547 --> 01:24:31.889]  We're in a massive battle for the future of Western civilization.
[01:24:32.850 --> 01:24:37.713]  We are seeing the anti-freedom, pro-Islamic, globalist media
[01:24:38.609 --> 01:24:49.614]  We're engaged in total war against the few European nations trying to pull out of globalism, against the UK, against the United States and against Australia, against other countries like Brazil that are trying to get out of it as well.
[01:24:50.814 --> 01:24:55.336]  And just during the break I was walking around and there I am on Fox News.
[01:24:56.516 --> 01:24:59.257]  And then earlier I was in the break room and there I am on CNN.
[01:24:59.378 --> 01:25:01.839]  I mean, it is top two story.
[01:25:01.919 --> 01:25:03.859]  Top number one or number two, you can debate it.
[01:25:04.720 --> 01:25:07.081]  Alex Jones, Megyn Kelly,
[01:25:08.189 --> 01:25:11.310]  Or the testimony of the Attorney General today.
[01:25:11.790 --> 01:25:13.931]  Questions swirl around him.
[01:25:14.531 --> 01:25:17.472]  He didn't put on a form that he met with the Russian ambassador.
[01:25:17.492 --> 01:25:22.633]  Because the FBI said you don't do that as a senator, obviously, because you obviously meet with them in your capacity.
[01:25:22.673 --> 01:25:24.314]  We mean separately in your private life.
[01:25:25.714 --> 01:25:26.674]  And they all know that.
[01:25:26.954 --> 01:25:28.055]  But that's fake news.
[01:25:28.455 --> 01:25:30.936]  So now there's hearings about that and grilling.
[01:25:31.016 --> 01:25:32.056]  Why did he fire Comey?
[01:25:32.216 --> 01:25:34.037]  Because the Democrats said he was the worst ever.
[01:25:34.237 --> 01:25:35.277]  And he's totally political.
[01:25:36.707 --> 01:25:41.807]  And three of the people on the new Mueller investigation that had it are all Democrats and Democrat donors.
[01:25:42.912 --> 01:25:49.134]  This is absolutely sickening, and we've got big Mueller news coming up at the start of the next segment as well.
[01:25:49.174 --> 01:25:53.676]  I've got inside baseball, inside scoops, and a bunch of clips we're going to get to as well.
[01:25:54.156 --> 01:26:08.961]  CNN's Brian Steller bemoans inherent distrust the public has for the media, but then two weeks ago we have CNN caught producing fake protest scenes that violate just the 101 Handbook of Journalism, and here's today!
[01:26:09.501 --> 01:26:11.042]  But we're supposed to trust
[01:26:12.421 --> 01:26:20.086]  These people, fake news, MSNBC pretends Obama campaign director is random woman on the street.
