[00:00:17.705 --> 00:00:23.167]  InfoWars, tomorrow's news today.
[00:25:43.447 --> 00:25:49.810]  So that when it actually happens, even though you saw it in a horror movie and didn't like what happened, your brain is made to make you overcome something.
[00:25:49.810 --> 00:25:53.713]  So you kind of get used to it and kind of subconsciously your brain gets you ready for it.
[00:25:54.599 --> 00:25:55.320]  You see how that works?
[00:25:55.320 --> 00:26:00.444]  Unless you consciously decide this is bad and that are conscious of the manipulation.
[00:26:00.444 --> 00:26:02.906]  If you're not conscious, my show hurts you.
[00:26:02.906 --> 00:26:09.231]  If you're not really focused on this and really getting it at a high cognitive level, then you just get more conditioned and prepared for all this.
[00:26:09.231 --> 00:26:10.172]  You understand?
[00:26:10.172 --> 00:26:15.937]  And that's what that globalist told me that time in that first class flight on American Airlines going to New York.
[00:26:15.937 --> 00:26:17.758]  I've told so many times, he said, you don't get it, Alex.
[00:26:17.758 --> 00:26:20.461]  People don't adapt and overcome like the Marines say.
[00:26:20.461 --> 00:26:21.662]  They adapt and succumb.
[00:26:22.895 --> 00:26:24.256]  They adapt and succumb.
[00:26:24.256 --> 00:26:26.537]  That was what he said.
[00:26:26.537 --> 00:26:29.299]  He laughed at me and said, you're on the wrong team.
[00:26:29.299 --> 00:26:31.201]  You will fail.
[00:26:31.201 --> 00:26:33.602]  Well, I know God's real.
[00:26:33.602 --> 00:26:34.783]  I know justice is real.
[00:26:34.783 --> 00:26:37.085]  And you guys are not empowering humanity doing this.
[00:26:37.085 --> 00:26:39.406]  And it's you that's going to fail.
[00:26:39.406 --> 00:26:46.111]  This is all a spiritual test, but I don't want to continue to be the person that breaks the big news.
[00:26:49.645 --> 00:26:57.353]  I know you probably get tired of having to fight to warn people, but you should get excited about it because we got a good chance of stopping this fork.
[00:26:57.353 --> 00:26:59.234]  It's really bad, but regardless, God's watching.
[00:26:59.234 --> 00:27:03.779]  We've got a responsibility to expose this and they're just rolling out on every front.
[00:27:05.652 --> 00:27:13.098]  A program of, quote, blowing up the old system that has checks and balances and wasn't perfect, but that had some controls on evil.
[00:27:13.098 --> 00:27:22.467]  And we've seen the top scientists in the FDA, number one and number two, quit a few months ago and say, these shots are poison, don't get booster shots, don't approve it below the age of 16, even that.
[00:27:22.467 --> 00:27:24.028]  We should be pulling these vaccines.
[00:27:24.028 --> 00:27:28.151]  So they had to bring in whole new boards and whole new groups, and then they wouldn't vote for it.
[00:27:28.151 --> 00:27:31.895]  It's the third round of bringing in new board members.
[00:27:31.895 --> 00:27:33.136]  Almost all of them from big pharma.
[00:27:34.898 --> 00:27:39.383]  To finally, finally do this.
[00:27:39.383 --> 00:27:45.030]  And to finally say we're coming at five-year-olds and up with something that doesn't even attack five-year-olds.
[00:27:45.030 --> 00:27:50.917]  And we know the shots with their incredibly alive immune system just absolutely triggers ADE even worse than in adults.
[00:27:52.873 --> 00:27:53.033]  I think
[00:28:10.506 --> 00:28:12.266]  Just because they want to find some cure to help them.
[00:28:12.266 --> 00:28:25.009]  They're doing it because they like the power of killing and they like the power of being able to get away with it with those doctors and scientists that take part in those very evil experiments to then recruit them into higher levels of the system.
[00:28:25.009 --> 00:28:30.131]  They've been preparing this army of mad scientists for the takeover you're now witnessing.
[00:28:30.131 --> 00:28:31.191]  I tried to recruit my father.
[00:28:31.191 --> 00:28:33.091]  He was in high school.
[00:28:33.091 --> 00:28:36.092]  He figured out what was going on by the time he was in college.
[00:28:36.092 --> 00:28:38.032]  He was going to UT when he was 15.
[00:28:38.032 --> 00:28:38.453]  Part of Plan 2.
[00:28:38.453 --> 00:28:38.533]  And
[00:28:41.766 --> 00:28:44.388]  They tried to recruit him into all this and he got out of it.
[00:28:44.388 --> 00:28:48.252]  He didn't tell me about it until I made the film Endgame, now 15 years ago.
[00:28:48.252 --> 00:28:50.274]  I mean, I already knew about some of it from my grandma and stuff.
[00:28:50.274 --> 00:28:58.602]  And I know he'd been involved in all these, you know, government programs and things as an intern when he was 15 years old at cancer research facilities and things like that.
[00:28:58.602 --> 00:28:58.782]  But
[00:29:00.378 --> 00:29:06.942]  They were recruiting people that would give lethal injections to people at cancer research facilities and things like that.
[00:29:06.942 --> 00:29:11.644]  So they've built this army over the last 50-60 years.
[00:29:11.644 --> 00:29:16.907]  I guess that was like 60 years ago or almost 60 years ago with my dad.
[00:29:16.907 --> 00:29:20.069]  And that's why Fauci ran thousands of studies.
[00:29:21.141 --> 00:29:33.249]  Taking little black children, mainly, they took some whites as well, but mainly black children, and they would take them who didn't even have HIV, they would test experimental drugs on them until they died.
[00:29:33.249 --> 00:29:36.431]  And when the mothers would complain, they'd say, we'll take your baby if you don't shut up.
[00:29:36.431 --> 00:29:39.733]  I mean, that came out in the New York Times and Washington Post in the 90s.
[00:29:39.733 --> 00:29:41.754]  I remember covering.
[00:29:41.754 --> 00:29:42.615]  And Bayer knew that
[00:29:43.888 --> 00:29:50.431]  Millions of doses of Factor VIII had HIV and hepatitis in it, and it was in their corporate minutes out of Australia and France.
[00:29:50.431 --> 00:29:52.332]  They said, forget these hemophiliacs.
[00:29:52.332 --> 00:29:53.213]  There's too many of them.
[00:29:53.213 --> 00:29:54.774]  Let them die.
[00:29:54.774 --> 00:29:56.675]  Let's get rid of them.
[00:29:56.675 --> 00:30:01.337]  So they knowingly, not just for profit, knowingly put HIV in there.
[00:30:01.337 --> 00:30:04.399]  And that goes back to the Clintons and the Arkansas blood scandal.
[00:30:04.399 --> 00:30:08.020]  I mean, everything I say here, you could spend days researching and it'll blow you away.
[00:30:08.020 --> 00:30:09.021]  Arkansas blood scandal.
[00:30:11.997 --> 00:30:18.579]  CDC, FDA, NIH illegally testing on foster children drugs.
[00:30:18.579 --> 00:30:18.899]  That's all.
[00:30:18.899 --> 00:30:23.440]  I mean, you could spend weeks just reading all the stuff on that.
[00:30:23.440 --> 00:30:25.741]  But I'll tell you what's scary.
[00:30:25.741 --> 00:30:34.103]  25, 30 years ago, this stuff was all in the news and people were upset when in Dallas, in Chicago, they were killing people that had car wrecks who weren't even hurt mentally.
[00:30:35.247 --> 00:30:36.628]  But who had a broken back?
[00:30:36.628 --> 00:30:38.709]  And they were 18 years old and healthy?
[00:30:38.709 --> 00:30:42.151]  They'd kill your ass and make hundreds of thousands of dollars on your organs.
[00:30:42.151 --> 00:30:44.233]  That used to be on 60 Minutes.
[00:30:44.233 --> 00:30:48.035]  By the way, I knew it was real because my daddy, people in Dallas, he didn't support it.
[00:30:48.035 --> 00:30:49.616]  He knew hospitals that were killing people.
[00:30:49.616 --> 00:30:50.117]  He told me about it.
[00:30:54.266 --> 00:30:55.107]  Now they don't even care.
[00:30:55.107 --> 00:30:56.227]  You don't hear a damn thing.
[00:30:56.227 --> 00:31:02.791]  Governor Northam goes on TV in Virginia and says, we keep babies alive and harvest their organs after they're born, but we keep them comfortable.
[00:31:02.791 --> 00:31:03.992]  You understand?
[00:31:03.992 --> 00:31:07.334]  The bottom has dropped out.
[00:31:07.334 --> 00:31:09.716]  And that's where we are as a society and as a country.
[00:31:09.716 --> 00:31:17.881]  So I'm going to go to break and I'm going to play a short little clip here from the Japanese TV show from 2007.
[00:31:17.881 --> 00:31:21.503]  And then we'll come right back with Tucker Carlson news and then Leo Zagami.
[00:31:21.503 --> 00:31:22.184]  I'm Alex Jones.
[00:31:22.184 --> 00:31:22.704]  Please stay with us.
[00:31:23.996 --> 00:31:30.260]  It was ten years ago, just after the government instituted the whole isolation policy.
[00:31:30.260 --> 00:31:36.544]  We began hearing reports of a mass epidemic, some unknown disease sweeping the country.
[00:31:36.544 --> 00:31:45.449]  The details were vague at first, nothing on the cause or transmission of the disease, only that it was highly contagious, and in most cases, fatal.
[00:31:46.755 --> 00:31:53.979]  Before the general public even had time to react, the government declared a state of emergency and ordered a mandatory vaccination program.
[00:31:53.979 --> 00:31:57.000]  For our protection, they said.
[00:31:57.000 --> 00:32:02.943]  As it turns out, that was the beginning of our nightmare.
[00:32:02.943 --> 00:32:09.566]  The disease was a complete government fabrication, and the supposed vaccine they were injecting into everyone?
[00:32:09.566 --> 00:32:13.008]  In reality, it was a cyber virus, developed by Daiwa.
[00:32:16.803 --> 00:32:19.984]  The virus has a mutating effect on the cells of the body.
[00:32:19.984 --> 00:32:23.986]  It alters their molecular structure and converts them into biometal.
[00:32:23.986 --> 00:32:29.368]  Essentially turning us into machines from the inside out.
[00:32:29.368 --> 00:32:31.288]  There's no way to stop it.
[00:32:31.288 --> 00:32:36.230]  And to make things worse, the cyber virus was still early in its experimental phase.
[00:32:36.230 --> 00:32:38.111]  What do you mean?
[00:32:38.111 --> 00:32:40.292]  Daiwa didn't even know if it would work.
[00:32:40.292 --> 00:32:42.673]  It had never been tested on a large scale.
[00:32:42.673 --> 00:32:45.194]  So they turned Japan into their own private laboratory.
[00:32:47.813 --> 00:32:53.377]  When it does work, the virus gradually progresses through the body until it finally reaches the brain.
[00:32:53.377 --> 00:32:59.460]  At that point, we become perfect androids under Diowa's control.
[00:32:59.460 --> 00:33:03.023]  The speed of the process differs from person to person.
[00:33:03.023 --> 00:33:11.928]  Those of us who have yet to be fully assimilated, as best we can, we hold on to those fragments of our humanity that still remain.
[00:33:11.928 --> 00:33:16.131]  But even now, we can feel them slipping further and further away.
[00:33:17.722 --> 00:33:23.524]  Since the technology was still experimental, in the end, most of us will basically be reduced to scrap metal.
[00:33:23.524 --> 00:33:25.084]  But it makes little difference.
[00:33:25.084 --> 00:33:29.326]  At best, we're still mindless machines with our memories erased.
[00:33:29.326 --> 00:33:34.067]  So either way, we're all just Daiwa skinny pigs.
[00:33:34.067 --> 00:33:39.149]  Trapped and waiting to die.
[00:33:39.149 --> 00:33:42.049]  Do you know how long you have?
[00:33:42.049 --> 00:33:43.430]  No.
[00:33:43.430 --> 00:33:46.691]  What we do know is, Daiwa won't stop when they're done with Japan.
[00:33:47.947 --> 00:33:52.433]  They'll target America next.
[00:33:52.433 --> 00:33:59.063]  They've already started planting androids in key positions.
[00:33:59.063 --> 00:33:59.764]  Politicians!
[00:34:08.897 --> 00:34:15.149]  Scientists have been designing ways to put their so-called vaccines in the food supply.
[00:34:15.149 --> 00:34:18.756]  And it seems they may have created an avenue to begin this.
[00:34:19.608 --> 00:34:32.459]  Brought to you by the American Chemical Society, and four scientists from Communist China, functional hybrid micro-nano entities are being implemented to promote food safety.
[00:34:32.459 --> 00:34:40.527]  To detect hazardous substances in agricultural food products, they are putting in experimental hazardous substances.
[00:34:41.909 --> 00:34:51.035]  Molecular imprinting polymers integrated with quantum dots installs a surveillance platform into your food and body.
[00:34:51.035 --> 00:35:00.201]  Molecular imprinting polymers integrated with upconversion luminescent nanoparticles conducts chemical analysis of your food and body.
[00:35:01.241 --> 00:35:16.252]  Up Conversion Luminescent Nanoparticles combined with Metal Organic Frameworks are tunable porous metals that have the power to regulate the dispensing of nutrition to comply with international mandates.
[00:35:16.252 --> 00:35:22.197]  Magnetic Metal Organic Frameworks are metal frameworks designed for targeting drug delivery.
[00:35:23.399 --> 00:35:30.081]  Magnetic covalent organic frameworks are used for sensing food in the human body.
[00:35:30.081 --> 00:35:38.043]  And covalent organic frameworks doped with quantum dots are used for detection of insecticides.
[00:35:38.043 --> 00:35:49.206]  If they wanted to regulate healthy food, they would promote organic growing, not inject a cocktail of metallic nanotech into the entire food supply.
[00:35:49.206 --> 00:35:51.307]  For InfoWars.com, this is Greg Reese.
[00:35:58.206 --> 00:36:01.828]  Comes at the end of October every year and only runs for two weeks.
[00:36:01.828 --> 00:36:06.632]  It's what I call the Black Friday comes early super blowout sale.
[00:36:06.632 --> 00:36:12.395]  With storewide free shipping, double Patriot points and up to 60% off on our best-selling products.
[00:36:12.395 --> 00:36:17.259]  Brain Force Plus, sold out for almost eight months, back in stock 50% off.
[00:36:17.259 --> 00:36:18.700]  Ultimate Bone Broth Plus!
[00:36:19.440 --> 00:36:24.263]  It's even better than last formula with chaga mushrooms and turmeric and just everything.
[00:36:24.263 --> 00:36:26.565]  It's so good, it's now available again.
[00:36:26.565 --> 00:36:28.266]  20% off.
[00:36:28.266 --> 00:36:30.147]  Ultra 12, 60% off.
[00:36:30.147 --> 00:36:31.948]  Alpha Power, 40% off.
[00:36:31.948 --> 00:36:33.369]  Knockout, 50% off.
[00:36:33.369 --> 00:36:34.790]  Living Defense, 50% off.
[00:36:34.790 --> 00:36:36.551]  Pure Turmeric Extract Bodies, 40% off.
[00:36:36.551 --> 00:36:40.654]  Activated Charcoal Toothpaste and Mouthwash, 50% off.
[00:36:40.654 --> 00:36:41.935]  And it goes on and on and on.
[00:36:41.935 --> 00:36:44.016]  Storable Foods, 10% off.
[00:36:44.016 --> 00:36:45.497]  Last time of the year that deal's happening.
[00:36:45.737 --> 00:36:49.560]  It's all available now at InfoWarsStore.com.
[00:36:49.560 --> 00:36:52.422]  The Black Friday sale comes early.
[00:36:52.422 --> 00:36:56.245]  It's going right now for the next two weeks and it supports the InfoWar.
[00:36:56.245 --> 00:37:04.031]  Take action now and get prepared.
[00:37:04.031 --> 00:37:10.316]  Well, the Democrat gubernatorial candidate is in a lot of trouble, McAuliffe.
[00:37:10.316 --> 00:37:13.479]  He's behind even in establishment polls in Virginia.
[00:37:14.326 --> 00:37:19.608]  And they've thrown everything they can against the Republican businessman candidate.
[00:37:19.608 --> 00:37:26.431]  And the state wants to say no to critical race theory and pedophile drag queen story time and all the rest of the brainwashing that's going on.
[00:37:26.431 --> 00:37:34.594]  They want to stop keeping babies alive after they're born and selling their body parts as Governor Northam or Governor Blackface is doing.
[00:37:34.594 --> 00:37:41.517]  And so they know that there's a huge landslide happening there and they're going to have trouble with their electronic voting machines and their mail-in ballots stealing it.
[00:37:43.089 --> 00:37:46.952]  So what are they doing, ladies and gentlemen?
[00:37:46.952 --> 00:37:52.216]  Well, they've been caught pulling a false flag.
[00:37:52.216 --> 00:37:58.980]  And it's blown up completely in their face in a big, big, big way.
[00:37:58.980 --> 00:38:01.762]  And why is this so important?
[00:38:01.762 --> 00:38:10.669]  As I said earlier, this is a lot bigger than Alex Jones four years ago saying, most of the Tiki Torch guys are former Obama and Clinton staffers.
[00:38:12.082 --> 00:38:22.107]  And then I even went out and interviewed him with my reporters and had them admit, well yeah, just a couple years ago I worked for Obama, but I don't like Obama now.
[00:38:22.107 --> 00:38:24.027]  Now I'm a white nationalist.
[00:38:24.027 --> 00:38:32.271]  And we sent reporters there to Charlottesville and we showed how a lot of the Tiki Torch leaders were leftist.
[00:38:32.271 --> 00:38:40.715]  Now some real people showed up and a lot of journalists showed up and Soros and others that were funding it were trying to collide, using the state police, the right-wingers and the left-wingers.
[00:38:41.698 --> 00:38:43.419]  That's why Trump said there were good people on both sides.
[00:38:43.419 --> 00:38:47.743]  There were some liberals that came out who really think the statues are bad, and that's their right to think that.
[00:38:47.743 --> 00:38:52.667]  There were some leftists that were Democratic Party operatives trying to create a crisis.
[00:38:52.667 --> 00:38:57.871]  There were some people just out there as journalists wanting to cover the statues, others that just thought it's part of heritage, shouldn't get rid of them.
[00:38:57.871 --> 00:38:59.132]  I tend to agree with them.
[00:38:59.132 --> 00:39:06.979]  And then some that were actual real white supremacists, and then a bunch of leftist provocateurs that had started the whole thing, were trying to lead the thing.
[00:39:06.979 --> 00:39:08.320]  Yeah, that guy they just put on screen.
[00:39:09.554 --> 00:39:12.157]  I had that guy on the show, former Obama staffer.
[00:39:12.157 --> 00:39:13.459]  He came on my show.
[00:39:13.459 --> 00:39:20.387]  He didn't sue me for saying he was helping stir it up and really a Democrat operative, because it's admitted.
[00:39:20.387 --> 00:39:27.115]  But they had a man who took the photo of the woman getting run over sue me and say that I said he killed that woman.
[00:39:27.115 --> 00:39:27.775]  I never said that.
[00:39:28.780 --> 00:39:35.262]  I said the Democrats and the establishment knew they could have a big clash and hoping something bad would happen.
[00:39:35.262 --> 00:39:39.903]  And then they would use that as a pretext to blame Trump and claim that all of us that supported Trump are racist.
[00:39:39.903 --> 00:39:41.104]  That's what I said.
[00:39:41.104 --> 00:39:51.887]  And Georgetown, the Vatican, the CIA, Georgetown Law Clinic, their free speech clinic, has been suing me trying to bankrupt us for four years.
[00:39:53.826 --> 00:40:05.932]  And falsely claim that we said that a photographer murdered a woman, when all we said was, hey, we had these guys on the show, and they admit they used to work for Obama, and I think they're still doing that.
[00:40:05.932 --> 00:40:13.476]  Because Soros got caught funding other Tiki Torch people as white supremacists in Ukraine.
[00:40:14.585 --> 00:40:19.588]  We're not saying the people in Charlottesville were the same ones, we're saying that was in the news too.
[00:40:19.588 --> 00:40:27.472]  So they conflated all that, sued us, we even showed all this in court, and the judges said, then go ahead with it.
[00:40:27.472 --> 00:40:33.615]  But even the local paper had to admit, in Charlottesville they said, yeah, where did Jones ever say anything bad?
[00:40:33.615 --> 00:40:38.297]  Where did Jones ever say this guy did any of the things Jones didn't?
[00:40:38.297 --> 00:40:39.298]  But they don't care, you see.
[00:40:40.199 --> 00:40:42.120]  Because the goal is to take us off air.
[00:40:42.120 --> 00:40:43.561]  The goal is to silence us.
[00:40:43.561 --> 00:40:55.349]  So, this is a big deal for me because I remember Jesse Smollett came out one morning at like 4 a.m.
[00:40:55.349 --> 00:41:03.075]  and said that he'd been attacked by men throwing bleach on him up in Chicago at 2.30 in the morning when it was 23 below zero when he went to Subway.
[00:41:03.075 --> 00:41:03.775]  Well, I looked it up.
[00:41:03.775 --> 00:41:05.637]  Subway wasn't open then by his house.
[00:41:06.813 --> 00:41:10.176]  And I saw the police video, the little rope around his neck later, and what a joke.
[00:41:10.176 --> 00:41:11.257]  Of course, it was staged.
[00:41:11.257 --> 00:41:12.718]  But I came out the first person.
[00:41:12.718 --> 00:41:14.280]  I said, I don't care if I get sued.
[00:41:14.280 --> 00:41:15.180]  It's my right to say it.
[00:41:15.180 --> 00:41:16.982]  I think that was staged.
[00:41:16.982 --> 00:41:20.785]  And of course, it was staged.
[00:41:20.785 --> 00:41:23.928]  And I said, the Bubba Wallace thing was more of that.
[00:41:23.928 --> 00:41:26.950]  And I said, the Jewish Center is getting attacked in New Jersey.
[00:41:26.950 --> 00:41:27.771]  I bet that's staged.
[00:41:27.771 --> 00:41:28.852]  And it turned out it was staged.
[00:41:30.014 --> 00:41:37.256]  I mean, I said when somebody drew the N-word at the Air Force Academy candy machines, vending machines, that it was staged.
[00:41:37.256 --> 00:41:37.696]  And it was.
[00:41:37.696 --> 00:41:39.656]  An officer ordered the guy to do it.
[00:41:39.656 --> 00:41:42.997]  So this is all part of having us divide and conquer each other.
[00:41:42.997 --> 00:41:45.898]  It's how empires control people.
[00:41:45.898 --> 00:41:47.838]  But that's not why this is important.
[00:41:47.838 --> 00:41:52.879]  That's secondary, that Alex Jones is vindicated.
[00:41:52.879 --> 00:41:57.861]  The issue is here, ladies and gentlemen, is that they're never going to let me have a day in court.
[00:41:57.861 --> 00:41:59.521]  Just like in Texas, I was defaulted.
[00:42:00.996 --> 00:42:04.337]  Saying I never gave them any evidence, never gave them what they subpoenaed.
[00:42:04.337 --> 00:42:12.019]  You're not even supposed to subpoena people's bank records and all their personal stuff and their phone records and everything in a case of defamation or libel.
[00:42:12.019 --> 00:42:13.359]  You're supposed to say, what did they say?
[00:42:13.359 --> 00:42:14.419]  Is it true or not?
[00:42:14.419 --> 00:42:17.280]  And did they do it on purpose to be mean?
[00:42:17.280 --> 00:42:19.921]  But see, they can't let me have a jury trial because
[00:42:21.912 --> 00:42:25.373]  Then the jury would know what the things they said about me were not true.
[00:42:25.373 --> 00:42:30.233]  And they'd see why I questioned things and how legitimate it was to question things.
[00:42:30.233 --> 00:42:33.054]  And now it's our right.
[00:42:33.054 --> 00:42:36.594]  But you see, it's the same thing in Virginia.
[00:42:36.594 --> 00:42:39.235]  It's the same thing in Connecticut.
[00:42:39.235 --> 00:42:51.097]  They're trying to say I'm going to be defaulted for giving them no of what they asked for when they ask for things that are impossible and do not exist because they can't let me get in front of a Virginia jury.
[00:42:52.861 --> 00:43:01.568]  When I never said any things they said, and I had the people on the show saying they'd work for Obama, and it was my opinion and view that they were being funded to do this.
[00:43:01.568 --> 00:43:04.090]  And we have a long history of this.
[00:43:04.090 --> 00:43:10.434]  So again, that's why I'm getting into this is they don't have cases.
[00:43:10.434 --> 00:43:13.116]  And so that's why they don't ever want me to get to a jury.
[00:43:13.116 --> 00:43:18.981]  Instead of the default, which is extremely rare, a lot of courts are going to argue that it's not even legal or lawful and that they don't really exist.
[00:43:20.868 --> 00:43:27.853]  If the person shows up to court, that's if someone runs off to Mexico, then I guess you can have a default judgment.
[00:43:27.853 --> 00:43:35.279]  They can't allow me in there because they're now going to have, in Texas, a jury trial of how guilty I am.
[00:43:35.279 --> 00:43:39.102]  So you're not just guilty until proven innocent.
[00:43:39.102 --> 00:43:40.523]  That's the opposite of American law.
[00:43:40.523 --> 00:43:42.184]  You're innocent until proven guilty.
[00:43:42.184 --> 00:43:45.767]  You're now guilty and we're going to decide how guilty you are.
[00:43:47.645 --> 00:43:51.508]  By claiming falsely, we never gave them any evidence.
[00:43:51.508 --> 00:43:53.069]  Or we never gave them what they asked for.
[00:43:53.069 --> 00:43:56.312]  I remember my lawyers were like, this is preposterous to give them everything.
[00:43:56.312 --> 00:43:57.973]  And I said, I have nothing to hide, do it.
[00:43:57.973 --> 00:44:00.215]  And their response was, you've given us nothing.
[00:44:02.552 --> 00:44:16.439]  So, again, yes, vindication for us, yet again, that these things go on, and it's right to question it, and it's a good, healthy thing, and they're trying to silence that, and yet, Goliath is attacking David here, and I wouldn't have changed anything, folks.
[00:44:16.439 --> 00:44:21.822]  I've done the right thing, I've asked the right questions, and I'm proud of what we've done, and now the world knows about false flags.
[00:44:21.822 --> 00:44:24.263]  Now Tucker Carlson's got specials about false flags.
[00:44:24.263 --> 00:44:30.567]  Now people know what they're looking for, and they're not just letting a bunch of Democrat Party crisis actors, like you're about to see in Virginia,
[00:44:31.227 --> 00:44:40.139]  March up there and try to frame the Republican candidate as being a white nationalist because their candidate is behind the polls.
[00:44:40.139 --> 00:44:45.686]  And so the system has tried with everything they've got to suppress us, but it's not worked.
[00:44:45.686 --> 00:44:47.968]  And I'm told now that the report is done and ready to air.
[00:44:47.968 --> 00:44:49.530]  In fact, it's just been posted to
[00:44:50.967 --> 00:44:51.687]  We're good to go.
[00:45:11.826 --> 00:45:25.391]  And that sometimes things aren't staged, but that it's our right and duty to check it out and make sure it wasn't, because there's been so many false flags and so many staged events to get us into wars and, you know, just to pass laws and to do so many countless things.
[00:45:25.391 --> 00:45:27.172]  But the big reason that I'm getting around to now...
[00:45:30.040 --> 00:45:40.974]  Is that they're planning to stage physical false flags, Oklahoma City bombing type events in my view, the deep state Democrats are, to further demonize the American people and list us as terrorists.
[00:45:40.974 --> 00:45:45.719]  And that's why the plot against the people that this corrupt, captured, just department's rolling out,
[00:45:46.680 --> 00:45:55.386]  And the plot against the people they used hijacking our peaceful protests on January 6th is so critical to expose now because we're in the season of false flags.
[00:45:55.386 --> 00:45:58.948]  We're in the seasons of when they're going to try to pull all these scams.
[00:45:58.948 --> 00:46:15.660]  And so that's why being vigilant and being aware of this is so important because they're screaming louder than a stuck pig when it comes to us just looking at false flags and the idea that they even happen because most of the time it's this dirty nasty group that we're talking about like
[00:46:16.540 --> 00:46:26.022]  The current Attorney General was heavily involved in OKC and the fake militias and the fake white supremacist groups and taking over motorcycle gangs and turning them into militias.
[00:46:26.022 --> 00:46:27.582]  I mean, that's his specialty.
[00:46:27.582 --> 00:46:38.385]  He's trying to brand conservative Christian Americans as terrorists and as evil to have an outright civil war against us in this country to outlaw dissent and take our guns and our free speech.
[00:46:39.065 --> 00:46:45.352]  They're trying to use me as the poster boy to do it with all these fake lawsuits funded by Soros and Bloomberg and Democrats.
[00:46:45.352 --> 00:46:46.874]  But you've seen through it.
[00:46:46.874 --> 00:46:48.776]  You've prayed for us and you've supported us.
[00:46:48.776 --> 00:46:52.361]  You've spread the word and we've gotten stronger in the face of this attack.
[00:46:52.361 --> 00:46:53.582]  Thanks to you.
[00:46:53.582 --> 00:46:55.224]  So thank you all for your support.
[00:46:55.224 --> 00:46:57.667]  Here is the report on this situation.
[00:46:58.387 --> 00:47:05.914]  The globalist deep state that controls the Democratic Party just got caught in a massive false flag in Virginia.
[00:47:05.914 --> 00:47:12.720]  Their plan to frame the Republican gubernatorial candidate as a white supremacist just blew up in their evil face.
[00:47:28.496 --> 00:47:33.277]  Infowars, the most banned network in the world.
[00:47:33.277 --> 00:47:52.101]  The Democratic Party and their operatives have been caught yet again staging a political false flag against the Republican Party in the tightly contested gubernatorial race in Virginia, where the Republican, even in their skewed establishment polls, is several points ahead.
[00:47:52.101 --> 00:47:55.522]  So, desperate to discredit him, the Democrats do what they always do.
[00:47:56.022 --> 00:47:56.182]  Yes.
[00:48:11.935 --> 00:48:20.581]  And then in came the Lincoln Project saying, oh no, we're Republicans that staged this false flag because we believe Trump and his supporters are so racist.
[00:48:20.581 --> 00:48:22.162]  It wasn't the Democrats.
[00:48:22.162 --> 00:48:27.065]  The Lincoln Project is the worst of the worst of a bunch of Democratic Party operatives.
[00:48:27.065 --> 00:48:33.029]  So it's another attempted Jedi mind trick you're engaged in to say, oh, it's not the Democrats that did this.
[00:48:33.029 --> 00:48:34.811]  Oh no, it was actually Republicans.
[00:48:34.811 --> 00:48:36.872]  How stupid do they think we are?
[00:48:36.872 --> 00:48:38.113]  Just look at these headlines.
[00:48:38.493 --> 00:48:45.139]  Democrat operatives caught dressing up as white supremacist in desperate last ditch Virginia election stunt.
[00:48:45.139 --> 00:48:46.641]  Here's a Forbes headline.
[00:48:46.641 --> 00:48:53.187]  Lincoln Project says it planted white supremacist impersonators at event for Virginia Republican candidate.
[00:48:53.187 --> 00:48:55.549]  Why is this so incredibly important?
[00:48:55.549 --> 00:49:02.215]  Because hundreds and hundreds of times, Democrat operatives have been caught engaging in all sorts of hate crimes.
[00:49:02.571 --> 00:49:13.960]  and other stunts against themselves, and then the corporate establishment press comes out and covers their story as if it's true, even when the truth comes out that it was staged.
[00:49:13.960 --> 00:49:17.282]  And now we see InfoWars vindicated yet again.
[00:49:17.282 --> 00:49:19.804]  Remember four years ago in Charlottesville?
[00:49:19.804 --> 00:49:23.006]  We sent reporters there to neutrally cover what was happening.
[00:49:23.006 --> 00:49:25.348]  They were trying to take down a Confederate statue.
[00:49:25.348 --> 00:49:27.430]  We were there neutrally just to cover it.
[00:49:27.430 --> 00:49:30.292]  And we witnessed individuals dressed up in the brown
[00:49:30.672 --> 00:49:31.232]  We're good to go.
[00:49:55.186 --> 00:50:14.215]  So, as punishment for exposing the fact that George Soros was directly connected to funding those groups, I was sued in Virginia, and the case is ongoing, it goes to a jury trial coming up next summer, for the crime of asking that question and pointing out that many of these people were known Democrat Party operatives.
[00:50:14.215 --> 00:50:16.556]  But they didn't sue me directly for that.
[00:50:16.556 --> 00:50:21.358]  They falsely claimed that I said that another man who took photos of the woman that died
[00:50:21.858 --> 00:50:23.159]  Had killed her!
[00:50:23.159 --> 00:50:25.440]  I said no such thing!
[00:50:25.440 --> 00:50:29.523]  But despite that, it goes forward to a jury.
[00:50:29.523 --> 00:50:35.968]  I could sit here and rattle off hundreds of examples of Democrats staged and leftists staged false flags.
[00:50:35.968 --> 00:50:40.190]  Not just in America, but in Europe, in Australia, in the UK, in Canada.
[00:50:40.190 --> 00:50:42.852]  This is their bread and butter.
[00:50:42.852 --> 00:50:51.658]  And so of course when we've caught Jussie Smollett staging an attack on himself and Bubba Wallace and they caught the leftist Jewish man attacking Jewish cemeteries,
[00:50:51.958 --> 00:50:55.819]  And blaming it on Trump, I mean, the list goes on and on and on.
