[00:00:01.612 --> 00:00:03.616]  I'm good.
[00:23:53.607 --> 00:23:54.867]  I'm not even kidding you.
[00:23:54.867 --> 00:24:01.791]  Here's your old Nazi propaganda where they showed Jews as maggots and Jewish people with maggots crawling all over them.
[00:24:01.791 --> 00:24:05.092]  This was the propaganda the Nazis put out against the Jews.
[00:24:05.092 --> 00:24:08.194]  Look at the propaganda Democrats are putting out against Trump supporters.
[00:24:08.194 --> 00:24:09.535]  Here's a maggot.
[00:24:09.535 --> 00:24:11.095]  So there you go, maggots right there.
[00:24:11.095 --> 00:24:13.717]  And then here's a Trump supporter covered in maggots and bugs.
[00:24:14.497 --> 00:24:17.559]  It's the exact same propaganda the Nazis used against the Jews!
[00:24:17.559 --> 00:24:20.480]  So what do you think they're going to do to us next, guys?
[00:24:20.480 --> 00:24:21.561]  Boy, it's a mystery!
[00:24:21.561 --> 00:24:23.022]  I can't figure it out, Owen!
[00:24:23.022 --> 00:24:27.904]  What do the Democrats have planned for us?
[00:24:27.904 --> 00:24:32.867]  Well, if they can't arrest all of us, they'll kill all of us, and they'll feel great about it.
[00:24:32.867 --> 00:24:37.210]  Oh, and by the way, yes, the vaccine does kill people.
[00:24:37.210 --> 00:24:42.873]  Even if it's rare, it does kill people, so if you force me to take a vaccine, that's attempted murder!
[00:24:44.571 --> 00:24:45.531]  How does that feel?
[00:24:45.531 --> 00:24:51.494]  All of you out there pushing the vaccine to be guilty of attempted murder.
[00:24:51.494 --> 00:24:53.714]  Must be nice.
[00:24:53.714 --> 00:24:58.616]  So, without further ado, the phone number, guys put it on the screen, I want to make sure I get it right.
[00:24:58.616 --> 00:24:59.597]  877-789-2539.
[00:24:59.597 --> 00:24:59.637]  877-789-2539.
[00:25:06.058 --> 00:25:14.301]  Healthcare workers, nurses, doctors, anybody that works in a hospital or has friends and family that work in a hospital, 877-789-2539.
[00:25:14.301 --> 00:25:17.182]  Are the hospitals overwhelmed?
[00:25:17.182 --> 00:25:19.063]  Are the ICU beds overwhelmed?
[00:25:19.063 --> 00:25:21.243]  Are the hospitals just shutting down?
[00:25:21.243 --> 00:25:22.044]  They don't know what to do?
[00:25:22.044 --> 00:25:26.505]  48-hour wait times, nobody can get in, just like they claimed last summer?
[00:25:26.505 --> 00:25:30.507]  Or is it just yet another lie of the mainstream media and the Democrat Party?
[00:25:30.507 --> 00:25:33.508]  Because this is going to be their next narrative.
[00:25:34.648 --> 00:25:35.913]  Hospitals are overwhelmed.
[00:25:35.913 --> 00:25:37.439]  It's your fault you're not vaccinated.
[00:25:37.439 --> 00:25:40.229]  FDA approval of the vaccine.
[00:25:41.058 --> 00:25:43.139]  Mandate the vaccine.
[00:25:43.139 --> 00:25:50.342]  That's the phase and the three stages of this phase that we're in right now when it comes to this global medical tyranny.
[00:25:50.342 --> 00:25:59.227]  So again, healthcare workers or family and friends of healthcare workers that can answer this question, let's get out ahead of this narrative because I'm telling you it's where they're going next.
[00:25:59.227 --> 00:26:03.369]  Are the hospitals overwhelmed or is it yet another lie of the mainstream media?
[00:26:03.369 --> 00:26:07.971]  Yeah, I mean, the crew could probably start pulling up some of the stories that have been developing this month.
[00:26:09.346 --> 00:26:11.507]  But they haven't done their full push.
[00:26:11.507 --> 00:26:16.771]  They've just been kind of getting you ready for it, greasing the skids, priming the pumps.
[00:26:16.771 --> 00:26:20.273]  But eventually they're just going to come out and it's going to be the same thing as last year.
[00:26:20.273 --> 00:26:22.074]  Oh, the hospitals are totally overwhelmed.
[00:26:22.074 --> 00:26:24.055]  It's the worst thing we've ever seen at the hospitals.
[00:26:24.055 --> 00:26:25.516]  It's total chaos.
[00:26:25.516 --> 00:26:26.157]  48 hour waits.
[00:26:26.157 --> 00:26:27.498]  Nobody can even get in.
[00:26:27.498 --> 00:26:29.419]  Doctors working seven days a week.
[00:26:29.419 --> 00:26:30.299]  No breaks.
[00:26:30.299 --> 00:26:32.501]  Nurses falling over from their dance routines.
[00:26:35.040 --> 00:26:37.321]  Or will it just be another lie like they did last year?
[00:26:37.321 --> 00:26:38.241]  And it doesn't matter.
[00:26:38.241 --> 00:26:46.005]  Like last year when we had, I mean, what, hundreds, thousands of people going to their local hospitals filming that they were totally empty, totally ghost towns?
[00:26:46.005 --> 00:26:48.165]  Didn't stop the mainstream media from lying about it.
[00:26:48.165 --> 00:26:52.127]  Didn't stop liberal progressive Democrats from believing the big lies.
[00:26:52.127 --> 00:26:55.689]  No, they still went with it because that's what liars do.
[00:26:55.689 --> 00:26:56.849]  That's what criminals do.
[00:26:56.849 --> 00:26:58.730]  That's what brainwashed cults do.
[00:27:00.563 --> 00:27:18.459]  And man oh man, you never thought you'd see the day where doctors and nurses, healthcare workers, should be the most uplifted, some of them uplifted among us, would sell out the truth, sell out their profession for the Democrat Party agenda and narrative.
[00:27:18.459 --> 00:27:21.862]  The globalist, the conquering of the world agenda.
[00:27:23.456 --> 00:27:24.716]  But they're doing it.
[00:27:24.716 --> 00:27:39.142]  So just get, wait, you'll see, you'll see man, they'll be going on television, they'll be going on Fox News, they'll be going on CNN, and it'll be doctors saying the hospitals are all overwhelmed because you didn't get a vaccine.
[00:27:39.142 --> 00:27:43.824]  And folks, this is why InfoWars has to be on air, because nobody else is going to do this.
[00:27:43.824 --> 00:27:52.387]  And you'll watch most, most of the people that go on Fox News, and I don't want to say all of them, because there's great people that go on Fox News, and you know, I don't have to say your name, you know who they are, but
[00:27:53.160 --> 00:28:04.225]  Most of the people will go on Fox News and sell you the same BS that, yep, the hospitals are overwhelmed, it's because you didn't get vaccinated, because they know where their bread is buttered and big pharmaceutical ad buys purchase.
[00:28:04.225 --> 00:28:08.226]  They spend more money on television ads than any other industry combined.
[00:28:08.226 --> 00:28:11.387]  So that's what you're going to get.
[00:28:11.387 --> 00:28:12.428]  Not here, ladies and gentlemen.
[00:28:13.885 --> 00:28:21.351]  So remember to shop at Infowarsstore.com so that we can stay on air and beat these false narratives in real time.
[00:28:21.351 --> 00:28:30.978]  Remember to shop at Infowarsstore.com so that we can stay on air and call out the lies of the mainstream media in real time and expose the globalist agenda in real time.
[00:28:32.419 --> 00:28:33.720]  InfoWarsStore.com.
[00:28:33.720 --> 00:28:35.341]  We've got things you need.
[00:28:35.341 --> 00:28:41.265]  Air filters, water filters, emergency food supplies, the best supplements on the market.
[00:28:41.265 --> 00:28:49.351]  We've got cool hats, we've got cool t-shirts, and just all kinds of survival gear, all kinds of in-between stuff that we never even promote.
[00:28:49.351 --> 00:28:51.773]  Just go to InfoWarsStore.com during this break.
[00:28:51.773 --> 00:28:53.054]  Click around, shop around.
[00:28:53.054 --> 00:28:57.677]  You're gonna find something you want, something you need, and that purchase will fund the InfoWar.
[00:29:04.016 --> 00:29:05.176]  Granny Do-Right.
[00:29:05.176 --> 00:29:05.996]  Granny Do-Right.
[00:29:05.996 --> 00:29:07.177]  Thanks for holding her on the air.
[00:29:07.177 --> 00:29:07.837]  Go ahead.
[00:29:07.837 --> 00:29:08.177]  Hi, Alex.
[00:29:08.177 --> 00:29:10.778]  First of all, let me say I love your products.
[00:29:10.778 --> 00:29:21.500]  I am a granny, and for all the senior citizens out there that may have spent a lifetime in the sun like me, I was loaded up with sunspots, or age spots, as they're lovingly called.
[00:29:21.500 --> 00:29:27.481]  But since taking Eurex 2 for the last couple of years, my skin is just really gorgeous, actually.
[00:29:27.481 --> 00:29:28.502]  People think I'm 55 years old.
[00:29:30.782 --> 00:29:38.508]  And I was already taking your other supplements, but I thought, you know, well, maybe that's what I need to do, because I just thought it was a hopeless situation.
[00:29:38.508 --> 00:29:47.255]  But when I started taking it, I mean, it doesn't happen immediately, but, you know, over a period of time, I started noticing, OK, you know, this is a ticket.
[00:29:47.255 --> 00:29:48.075]  This is working.
[00:29:48.075 --> 00:29:49.076]  This is wonderful.
[00:29:49.076 --> 00:29:53.619]  You know, I don't have to put on Dermablend anymore, you know?
[00:29:53.619 --> 00:29:58.283]  So anyway, it worked wonderfully, and it really has totally cleared up my skin.
[00:30:00.578 --> 00:30:00.918]  I don't know.
[00:30:20.799 --> 00:30:22.200]  Mike Lindell.
[00:30:22.200 --> 00:30:23.641]  Mike Lindell is a patriot.
[00:30:23.641 --> 00:30:25.343]  Mike Lindell is fighting.
[00:30:25.343 --> 00:30:26.583]  He is bold.
[00:30:26.583 --> 00:30:30.987]  And he's got his products in stock, ready to ship to you.
[00:30:30.987 --> 00:30:36.551]  When you use promo code ALEX, you get the best specials they've got.
[00:30:36.551 --> 00:30:38.833]  Up to 66% off with promo code ALEX.
[00:30:39.173 --> 00:30:50.100]  Whether it's their entire line of sheets, or human beds that are revolutionary and very, very popular, or animal beds for dogs and cats, or the great towels, or the pillows that they're best known for.
[00:30:50.100 --> 00:30:50.840]  And he's done great.
[00:30:50.840 --> 00:30:51.561]  His people are great.
[00:30:51.561 --> 00:30:54.563]  They've really come through and taken us out of the red into the black.
[00:30:54.563 --> 00:30:57.244]  So thank you all for shopping at MyPillow.com.
[00:30:57.244 --> 00:30:59.506]  Up to 66% off with promo code ALEX.
[00:31:00.709 --> 00:31:08.898]  I preach about the dangers of cell phones all day long because they're supercomputers controlled by big tech that are spying on us everywhere we go and what we do.
[00:31:08.898 --> 00:31:17.667]  But because they have great cameras and great recording systems and great ways to communicate, I still have one because this Trojan horse, this Promethean fire, has a lot of power.
[00:31:17.667 --> 00:31:19.629]  But when I'm not using it, I lock it up.
[00:31:20.009 --> 00:31:24.570]  In a high-quality Faraday cage, a privacy pocket at InfowarsStore.com.
[00:31:24.570 --> 00:31:27.231]  We finally got them back in stock, the highest rated.
[00:31:27.231 --> 00:31:33.252]  They fit almost all types of Androids and iPhones at 50% off $14.95.
[00:31:33.252 --> 00:31:36.553]  They sell these babies for $29.95 all day long.
[00:31:36.553 --> 00:31:38.774]  We've got them private labeled with Infowars on them.
[00:31:39.774 --> 00:31:49.945]  For $14.95 because I want you to get them and I want you to buy friends and family these systems to educate them about what these quote smartphones really are.
[00:31:49.945 --> 00:31:52.568]  This is a great way to limit your phone time use.
[00:31:52.568 --> 00:31:57.834]  It's a great way to spend more time with your family and it's a great way to know you're not being tracked by the criminal globalist system.
[00:31:57.834 --> 00:32:00.337]  They're 50% off right now at InfoWarsTore.com.
[00:32:04.071 --> 00:32:05.333]  Jacob in Ohio.
[00:32:05.333 --> 00:32:05.714]  Welcome.
[00:32:05.714 --> 00:32:06.154]  Go ahead.
[00:32:06.154 --> 00:32:07.617]  Hey, how's it going, Alex?
[00:32:07.617 --> 00:32:09.119]  Great last caller.
[00:32:09.119 --> 00:32:12.183]  I just wanted to start with plugging your sleep supplement.
[00:32:12.183 --> 00:32:17.892]  It's basically the only way I get sleep anymore with all the gaslighting, demoralization, and absurdity.
[00:32:17.892 --> 00:32:19.494]  It's like we're living in a twilight zone.
[00:32:19.975 --> 00:32:21.656]  All right, Eric in New Hampshire.
[00:32:21.656 --> 00:32:22.616]  Eric, thanks for calling.
[00:32:22.616 --> 00:32:22.976]  Go ahead.
[00:32:22.976 --> 00:32:23.396]  Hey, Alex.
[00:32:23.396 --> 00:32:24.516]  Thanks for taking my call.
[00:32:24.516 --> 00:32:27.537]  If I could, I just want to throw a quick plug out for one of the products.
[00:32:27.537 --> 00:32:29.218]  The X-Tune does wonders.
[00:32:29.218 --> 00:32:30.338]  I recommend it to everybody.
[00:32:30.338 --> 00:32:31.519]  You're on the fence about it.
[00:32:31.519 --> 00:32:32.339]  Get off the fence.
[00:32:32.339 --> 00:32:32.999]  Get the product.
[00:32:32.999 --> 00:32:34.439]  Support the Infowar.
[00:32:34.439 --> 00:32:35.700]  Tyler in Maine.
[00:32:35.700 --> 00:32:36.360]  You're on the air.
[00:32:36.360 --> 00:32:36.900]  Thanks for calling.
[00:32:36.900 --> 00:32:37.280]  Go ahead.
[00:32:37.280 --> 00:32:37.900]  Hey, Alex.
[00:32:37.900 --> 00:32:38.981]  It's great to be on with you.
[00:32:38.981 --> 00:32:39.561]  It's an honor.
[00:32:39.741 --> 00:32:40.562]  Honored to talk to you.
[00:32:40.562 --> 00:32:41.702]  Awesome.
[00:32:41.702 --> 00:32:47.406]  So, first thing I wanted to do is to say I love the product, Alpha Power, even at 29.
[00:32:47.406 --> 00:32:51.228]  If you ask my better half, she loves it and it helps in the bedroom.
[00:32:51.228 --> 00:32:52.869]  So, just number one for a few days.
[00:32:52.869 --> 00:32:53.890]  Oh, it definitely works.
[00:32:53.890 --> 00:32:55.511]  It's not a joke.
[00:32:55.511 --> 00:33:03.356]  Absolutely.
[00:33:03.356 --> 00:33:06.018]  You're listening to The Alex Jones Show.
[00:33:18.709 --> 00:33:23.531]  Broadcasting live from the UN Stronghold, Austin, Texas.
[00:33:23.531 --> 00:33:26.973]  You're listening to The Alex Jones Show.
[00:33:26.973 --> 00:33:30.294]  And now, your host, Owen Troyer.
[00:33:30.294 --> 00:33:41.599]  Man, oh man, I'm telling you, there is so much news breaking that is devastating to the globalists if it can only get out there, but I'm gonna have to put it all on hold till tomorrow.
[00:33:43.160 --> 00:33:53.622]  Because I want to get out ahead of their next big narrative, which is that the hospitals are overwhelmed because people are unvaccinated.
[00:33:53.622 --> 00:34:03.264]  I'm just going to bet on history repeating itself, that just like last summer when they said the hospitals were overwhelmed, and I went to the three hospitals in Austin that they claimed were overwhelmed, they were all ghost towns.
[00:34:03.264 --> 00:34:10.066]  We did full weeks of coverage, taking calls from not just healthcare workers, but people who went in and filmed their own hospitals that were totally ghost towns.
[00:34:10.066 --> 00:34:10.906]  You could hear a pin drop.
[00:34:14.090 --> 00:34:20.073]  We can't let them get away with these big lies to bring in global tyranny, medical tyranny, and that's the agenda here.
[00:34:20.073 --> 00:34:23.674]  So, we're going to go to the phone lines now.
[00:34:23.674 --> 00:34:26.336]  Again, we're talking to healthcare workers.
[00:34:26.336 --> 00:34:31.078]  Are your hospitals overwhelmed by new COVID or Delta cases?
[00:34:32.585 --> 00:34:35.906]  I mean, I could be saying, are they unvaccinated?
[00:34:35.906 --> 00:34:37.986]  But we already have the data on that.
[00:34:37.986 --> 00:34:45.327]  Most of the new COVID or Delta variant admissions into the hospitals are vaccinated people.
[00:34:45.327 --> 00:34:53.729]  About 70 to 80 percent, depends on what age group, it's about 70 to 80 percent vaccinated people going to the hospital.
[00:34:53.729 --> 00:34:58.890]  And, you know, it's the same ridiculous notion that just proves they're such liars.
[00:34:58.890 --> 00:34:59.890]  If you're vaccinated,
[00:35:01.286 --> 00:35:02.366]  Why are you afraid?
[00:35:02.366 --> 00:35:06.687]  If it protects you, if it's safe and effective and you're vaccinated, then what are you so afraid of?
[00:35:06.687 --> 00:35:08.968]  If you're wearing your mask, what are you so afraid of?
[00:35:08.968 --> 00:35:10.368]  It's all propaganda.
[00:35:10.368 --> 00:35:12.369]  They've bought into the cult.
[00:35:12.369 --> 00:35:14.210]  Sad to say, they've bought into the cult.
[00:35:14.210 --> 00:35:18.591]  So, we start with Jerry has called in from Pennsylvania.
[00:35:18.591 --> 00:35:20.431]  Jerry, you're on the Alex Jones Show.
[00:35:20.431 --> 00:35:22.392]  Go ahead.
[00:35:22.392 --> 00:35:24.412]  Hey Owen, how are you?
[00:35:24.412 --> 00:35:25.673]  Hey Jerry, what are you seeing?
[00:35:25.673 --> 00:35:28.433]  You said you're a sales guy in a hospital.
[00:35:28.433 --> 00:35:30.454]  What are you seeing in the hospitals in Pennsylvania?
[00:35:31.417 --> 00:35:34.719]  Yep, Scranton, Pennsylvania.
[00:35:34.719 --> 00:35:41.763]  I go to the ORs all the time, but they were talking about it in the doctor's lounge last week.
[00:35:41.763 --> 00:35:46.685]  Zero cases are in the hospital, and it's the designated COVID hospital.
[00:35:46.685 --> 00:35:50.147]  Oh, so it's a whole hospital dedicated to COVID, and it's empty?
[00:35:50.147 --> 00:35:50.928]  No, no, no.
[00:35:50.928 --> 00:35:53.069]  No, there's three hospitals in Scranton.
[00:35:53.069 --> 00:36:00.093]  Out of the three, it is the location where they would take you if you were a COVID patient.
[00:36:01.336 --> 00:36:04.058]  And there was zero.
[00:36:04.058 --> 00:36:07.400]  So the COVID hospitals are empty, gotcha.
[00:36:07.400 --> 00:36:08.980]  In Scranton, yes.
[00:36:08.980 --> 00:36:13.163]  Joe Biden's supposed at hometown, which is another... Right, right, right.
[00:36:13.163 --> 00:36:15.404]  The Scranton kid.
[00:36:15.404 --> 00:36:16.785]  Yeah, total baloney.
[00:36:17.947 --> 00:36:21.070]  By the way, I've got a clip from Joe Biden I'll play before the end of the day.
[00:36:21.070 --> 00:36:24.833]  This is going to make you laugh so hard you may urinate yourself.
[00:36:24.833 --> 00:36:28.196]  I'm not even kidding you.
[00:36:28.196 --> 00:36:35.242]  Of all the Joe Biden flummoxes and fumbles and bumbles, he's gone to new lengths.
[00:36:35.242 --> 00:36:37.184]  In fact, I may even issue a challenge.
[00:36:37.184 --> 00:36:43.989]  I've got to focus on the issue today, but I mean, if anybody can translate what Joe Biden says in this video clip,
[00:36:45.090 --> 00:36:47.091]  I mean, it's like you deserve an award.
[00:36:47.091 --> 00:36:51.954]  I mean, he needs a translator, but we'll do it radio-tease, we'll do that later.
[00:36:51.954 --> 00:36:53.795]  Anything else, Jerry?
[00:36:53.795 --> 00:36:57.858]  Yeah, could I say one other thing not related to the COVID?
[00:36:57.858 --> 00:37:00.459]  Sure, make it quick, because I've got to get healthcare workers on the air.
[00:37:00.459 --> 00:37:02.060]  Yep.
[00:37:02.060 --> 00:37:06.543]  Joe Biden, you know, he does say he's from Scranton, which is total nonsense.
[00:37:06.543 --> 00:37:12.046]  I mean, he might have come here back and forth with his parents to his grandparents to visit,
[00:37:12.941 --> 00:37:18.244]  Not from here, but the day before the election, he was here.
[00:37:18.244 --> 00:37:20.145]  Twelve people came to see him.
[00:37:20.145 --> 00:37:21.366]  Twelve.
[00:37:21.366 --> 00:37:23.687]  Wow, that's a big turnout from Joe.
[00:37:23.687 --> 00:37:24.427]  Yeah.
[00:37:24.427 --> 00:37:36.514]  Well, Donald Trump came, and there's a back road from the airport down into a small town by the name of Old Forge, and there's a company there by the name of Mariotti Lumber.
[00:37:36.514 --> 00:37:40.716]  But lining the road on the back road, there had to be 80, 90,000 people signed
[00:37:43.376 --> 00:37:46.998]  There's no way he lost Lackawanna County in Pennsylvania.
[00:37:46.998 --> 00:37:50.120]  And there's no way Joe Biden won his hometown.
[00:37:50.120 --> 00:37:53.583]  Yeah, there's no way Joe Biden got 80 million votes, let alone 70 million votes.
[00:37:53.583 --> 00:37:54.343]  And they've been caught.
[00:37:54.343 --> 00:37:56.104]  I mean, they've literally been caught.
[00:37:56.104 --> 00:37:59.146]  They got caught now with the audits in Georgia and Arizona.
[00:37:59.146 --> 00:38:08.692]  If we have audits in Michigan that are statewide and Wisconsin and in Pennsylvania, it'll turn out Trump actually won the election by a landslide.
[00:38:08.692 --> 00:38:12.515]  And so, of course, that's why the Democrats are doing everything they can to fight those audits.
[00:38:13.755 --> 00:38:16.196]  Hey, one other thing on the COVID.
[00:38:16.196 --> 00:38:24.197]  Sales representatives like myself, and I've been doing this for close to 30 years, we have to swipe our, we get a card.
[00:38:24.197 --> 00:38:32.779]  It's a credentialing card, either Simpler, VendorMate, it depends what area you're in, but it's tied to the government.
[00:38:32.779 --> 00:38:37.280]  And they're talking about adding the vaccine to that card.
[00:38:37.280 --> 00:38:41.521]  So everybody who's within the medical industry who has to go into the hospital,
[00:38:42.293 --> 00:38:48.455]  is going to be forced to get that, or you're going to be out of job after 29 years.
[00:38:48.455 --> 00:38:52.776]  Oh yeah, they're just rolling out all the medical tyranny right now.
[00:38:52.776 --> 00:38:54.177]  It's all coming.
[00:38:54.177 --> 00:38:55.097]  Absolutely, Jerry.
[00:38:55.097 --> 00:38:56.878]  Thank you so much for the phone call.
[00:38:56.878 --> 00:39:02.219]  Let's go to James in Long Beach, a healthcare worker.
[00:39:02.219 --> 00:39:03.620]  James, you're on the Alex Jones Show.
[00:39:03.620 --> 00:39:04.700]  Go ahead.
[00:39:04.700 --> 00:39:05.800]  Hey, good afternoon, Owen.
[00:39:05.800 --> 00:39:06.941]  This is James.
[00:39:06.941 --> 00:39:07.401]  Howdy.
[00:39:07.401 --> 00:39:11.342]  Anyways, long time listener, first time caller, always wanted to say that on there.
[00:39:11.843 --> 00:39:12.303]  There you go.
[00:39:12.303 --> 00:39:13.243]  Oh, it's true.
[00:39:13.243 --> 00:39:14.104]  Oh, it's true.
[00:39:14.104 --> 00:39:16.584]  There are empty beds in California.
[00:39:16.584 --> 00:39:18.245]  Don't believe the narrative.
[00:39:18.245 --> 00:39:23.086]  I was telling your call screener, you know, I work in a 59-bed facility.
[00:39:23.086 --> 00:39:24.386]  We only have 40 patients.
[00:39:24.386 --> 00:39:26.967]  That's what, almost 20 empty beds.
[00:39:26.967 --> 00:39:31.588]  We haven't had a COVID patient in our hospital since probably February.
[00:39:31.588 --> 00:39:33.009]  And that was a post-COVID.
[00:39:33.009 --> 00:39:36.730]  You know, that's somebody that got sick, survived, ended up, you know, in our hospital.
[00:39:36.730 --> 00:39:41.111]  You know, and the other thing I was gonna try and tell her, but I'll tell you,
[00:39:42.063 --> 00:39:46.645]  I was an eyewitness to what really killed these people last year.
[00:39:46.645 --> 00:39:49.365]  Yeah, some of it was improper ventilator usage.
[00:39:49.365 --> 00:39:52.046]  Another part of it was just poor nursing care.
[00:39:52.046 --> 00:39:59.388]  And then we also have staffing issues because what ended up happening was a lot of our nurses went out of state for big cash bonuses.
[00:39:59.388 --> 00:40:01.009]  They went to your state, Texas, with us.
[00:40:01.648 --> 00:40:11.110]  I'm glad that you mentioned that too because I mean I feel that I'm fortunate enough I can rely on my immune system but I was pretty sick over this weekend
[00:40:22.333 --> 00:40:22.773]  I think so.
[00:40:39.144 --> 00:40:42.466]  Then I feel like, okay, I can go to the hospital or go to a doctor and, hey, you know what?
[00:40:42.466 --> 00:40:44.727]  They're going to prescribe me something that's going to make me better.
[00:40:44.727 --> 00:40:52.311]  I could maybe get some ivermectin or hydroxychloroquine or something that they know is going to help you beat this thing in 24 hours, but that's not the case!
[00:40:52.311 --> 00:40:53.152]  That's not the case!
[00:40:53.152 --> 00:40:55.073]  So it's like, why would I even go to a doctor?
[00:40:55.073 --> 00:40:59.915]  Why would I even go to the hospital when I can just lay on my bed for 48 hours and beat this thing?
[00:40:59.915 --> 00:41:02.157]  Not everybody may have the immune system to do that.
[00:41:03.137 --> 00:41:16.487]  But isn't that even, that's exactly what you're saying though is like, I can't even go to a doctor or go to a hospital to get proper care because they won't even give you hydroxychloroquine or ivermectin which has been proven to work.
[00:41:16.487 --> 00:41:22.252]  Through that, you know I always tell people, hospitals are probably some of the most dangerous places anybody can go to.
[00:41:22.822 --> 00:41:25.663]  You know, they could drop you out of a bed and kill you.
[00:41:25.663 --> 00:41:27.943]  They can give you the wrong medication and kill you.
[00:41:27.943 --> 00:41:30.424]  They can give you an additional infection and kill you.
[00:41:30.424 --> 00:41:35.305]  And if you lay in that bed long enough, you'll probably catch a bed sore, you know, which is what I specialize in.
[00:41:35.305 --> 00:41:40.246]  But yeah, it is kind of a sad story, state of affairs, to be honest with you, Owen.
[00:41:40.246 --> 00:41:42.286]  You know, I've been a nurse 32 years.
[00:41:42.286 --> 00:41:43.147]  I've seen a lot.
[00:41:43.147 --> 00:41:47.448]  And what I saw in the last year was sad.
[00:41:47.448 --> 00:41:48.708]  That's the only, that's the first word.
[00:41:49.648 --> 00:41:49.928]  Oh my gosh.
[00:41:49.928 --> 00:41:49.968]  Oh.
[00:42:08.399 --> 00:42:13.783]  Double mask, wearing gloves at all times with the face visor, and we haven't had a COVID patient in six months.
[00:42:13.783 --> 00:42:16.665]  And they walk around outside like that, virtually staggering.
[00:42:16.665 --> 00:42:21.928]  So, you know, the people around the area look at them and say, oh, that place must be lousy with COVID.
[00:42:21.928 --> 00:42:23.189]  We haven't had any.
[00:42:23.189 --> 00:42:29.973]  You know, we've had to postpone surgeries because, you know, we couldn't use the OR due to COVID, which was ridiculous, you know.
[00:42:29.973 --> 00:42:34.637]  So, you know, that's probably another reason why people died was because they weren't able to get surgeries.
[00:42:34.637 --> 00:42:36.038]  They were in need of cancer treatment.
[00:42:36.038 --> 00:42:36.318]  Oh, yeah.
[00:42:37.069 --> 00:42:38.731]  Oh yeah, it was that last year.
[00:42:38.731 --> 00:42:40.493]  It was that.
[00:42:40.493 --> 00:42:43.956]  And now they have the Olympics, which is nothing more than a propaganda tool.
[00:42:43.956 --> 00:42:45.297]  It's not even about the Olympics anymore.
[00:42:45.297 --> 00:42:48.040]  It's about, hey, let's use the Olympics to propagandize people.
[00:42:48.040 --> 00:42:50.282]  And they're making all the athletes wear masks.
[00:42:50.282 --> 00:42:53.345]  And it's like, you can tell that half the athletes know it's the dumbest thing ever.
[00:42:53.345 --> 00:42:54.686]  They keep it below their nose.
[00:42:54.686 --> 00:42:56.949]  Some TV person says, put it above your nose.
[00:42:56.949 --> 00:42:58.330]  Put it above your nose.
[00:42:58.330 --> 00:42:59.051]  It's ridiculous.
[00:43:00.916 --> 00:43:07.683]  There's one central fact of criminal psychology that criminologists all agree on.
[00:43:07.683 --> 00:43:11.247]  And that is criminals are extremely pathological.
[00:43:11.247 --> 00:43:14.771]  Even more the general public, they do the same things over and over again.
[00:43:14.771 --> 00:43:19.236]  And criminals like to commit the same types of crimes over and over again.
[00:43:20.370 --> 00:43:21.210]  Well guess what?
[00:43:21.210 --> 00:43:35.197]  It was Anthony Fauci, a eugenicist globalist that ran the rollout of HIV and the mistreatment of it with AZT and other chemicals that actually killed more people than HIV and they were the ones involved in viral research.
[00:43:36.397 --> 00:43:41.901]  ...of viruses that would actually go attack the T lymphocytes in the body and create autoimmune disorders.
[00:43:41.901 --> 00:43:48.265]  The problem for them was, the viruses would then break down and would be non-lethal down the road.
[00:43:48.265 --> 00:43:57.572]  That's why they need to roll out the COVID-19 and the vaccine, because now they admit the COVID-19 vaccine destroys your immune system, basically giving you the equivalent of HIV.
[00:43:57.572 --> 00:43:58.633]  That's right, ladies and gentlemen.
[00:44:00.009 --> 00:44:03.690]  As we predicted, the globalists are now launching a new lockdown.
[00:44:03.690 --> 00:44:13.194]  The first one has already destroyed the third world, already caused over 20 million extra people to starve to death, and it's caused massive supply chain problems across the Western world.
[00:44:13.194 --> 00:44:19.876]  Ladies and gentlemen, now is the time for you to get high-quality, storable food that's ready to ship while you still can at 20-20 prices.
[00:44:19.876 --> 00:44:23.417]  We have the biggest, best company in the United States as our supplier.
[00:44:23.417 --> 00:44:25.838]  Their entire catalog is at InfoWareStore.com.
[00:44:25.838 --> 00:44:28.739]  You get an additional 10% off at InfoWareStore.com.
[00:44:29.039 --> 00:44:31.120]  But only for one more week.
[00:44:31.120 --> 00:44:33.602]  They've told us you can extend it one more week, Alex.
[00:44:33.602 --> 00:44:34.622]  But that's it.
[00:44:34.622 --> 00:44:37.024]  They won't do this sale again until November.
[00:44:37.024 --> 00:44:39.245]  And then the food prices go up in 2022.
[00:44:39.245 --> 00:44:41.226]  This is insurance you can eat.
[00:44:41.226 --> 00:44:42.507]  It's the highest quality.
[00:44:42.507 --> 00:44:43.687]  Hundreds of high-quality foods.
[00:44:43.687 --> 00:44:45.368]  Three-month, six-month year supplies.
[00:44:45.368 --> 00:44:48.890]  All ready for you at Infowarsstore.com or call toll-free, 888-253-3139.
[00:44:53.453 --> 00:45:16.483]  The entire New World Order system is about making you feel pathetic, making you feel weak, making you play the part of a victim so you don't take your birthright as being made the image of God and the incredible mission and destiny we have being given free will.
[00:45:17.143 --> 00:45:25.329]  Being given free will, being given consciousness, is literally the seed of an entire universe, an entire system.
