[00:00:00.000 --> 00:00:16.320]  [Outro]
[00:25:26.837 --> 00:25:39.204]  So the climate tyranny is going to be, it's going to look and taste and feel the same as the COVID tyranny, but it's going to have a different approach.
[00:25:41.485 --> 00:25:47.609]  And it's going to have even more stricter regulations than from COVID.
[00:25:48.837 --> 00:25:58.403]  They're trying to get as much regulation put into place via COVID, so that when they bring in the climate tyranny, it's already there, and then they can just expand on it.
[00:26:00.064 --> 00:26:01.204]  So this is just the beginning.
[00:26:01.304 --> 00:26:03.285]  Oh, it's man-made climate change.
[00:26:03.366 --> 00:26:12.351]  It's, you know, natural disasters, weather this, volcanoes, earthquakes, it's all going to be blamed on human activity.
[00:26:13.663 --> 00:26:19.566]  Which people won't even have the logic and rational thought to realize that that's you they're blaming.
[00:26:19.606 --> 00:26:22.028]  The carbon emissions they're trying to get rid of is you.
[00:26:22.128 --> 00:26:22.888]  You are the carbon.
[00:26:26.310 --> 00:26:29.212]  The man-made climate change we need to get rid of, that's just getting rid of you.
[00:26:29.252 --> 00:26:33.074]  That's getting rid of humans.
[00:26:33.154 --> 00:26:38.317]  So now they're starting to say, oh, it's the climate change that's going to kill us all.
[00:26:38.397 --> 00:26:39.417]  It's not the COVID.
[00:26:40.058 --> 00:26:41.839]  It's the climate change that's so bad.
[00:26:43.915 --> 00:26:49.197]  But every human has a right to a clean environment, except every human doesn't even have a right to live.
[00:26:49.657 --> 00:26:50.777]  So that's kind of ironic.
[00:26:52.197 --> 00:26:55.919]  But you're starting to see the growth of this.
[00:26:56.039 --> 00:27:02.200]  YouTube, Google, strip ads from accounts spreading climate misinformation.
[00:27:02.681 --> 00:27:03.421]  And there it is.
[00:27:04.620 --> 00:27:06.101]  And there it is.
[00:27:06.462 --> 00:27:13.387]  So see, just like they said, well, we're going to start banning accounts and censoring speech on the internet for medical misinformation.
[00:27:13.568 --> 00:27:15.249]  There was barely any pushback against that.
[00:27:15.349 --> 00:27:16.110]  They got away with it.
[00:27:16.210 --> 00:27:18.912]  So now it's going to be climate misinformation.
[00:27:19.272 --> 00:27:20.894]  And that's what's so frustrating about this.
[00:27:24.192 --> 00:27:32.815]  And I guess that's why you try to get as many people aware of this and awaken to this as possible, because you just figure, if humans knew this was going on, they would reject it.
[00:27:33.275 --> 00:27:43.739]  If everybody knew that this was an agenda, whether you like InfoWars or Alex Jones or the people bringing you this information or not, you're going to be living under this just like we are.
[00:27:46.704 --> 00:27:50.445]  So, but see, but that's the psychology of the New World Order.
[00:27:50.485 --> 00:28:21.388]   That's the psychology of the social engineers, is to just seed so much hatred into civilization, so much hatred and division into populations that people's rationality and logic and reasoning and common sense will be so clouded and even overwhelmed by their hatred That they'll tell you to hate somebody so much, if that person tells you to get out of the way of a bus, a moving bus that's about to run them over, you'll say no because you hate them so much.
[00:28:22.130 --> 00:28:23.833]  And that's the analogy here.
[00:28:26.738 --> 00:28:37.649]  So all the people that want to go along with the fake news about Biden or about Trump or everything else or you want to say InfoWars is a conspiracy theorist site because we talk about the New World Order.
[00:28:38.169 --> 00:28:43.514]  We're just here telling you there's a bus coming 80 miles per hour heading right towards you.
[00:28:43.554 --> 00:28:45.156]  You're standing smack dab in its route.
[00:28:45.236 --> 00:28:48.139]  If you don't get out of the way, you're going to become mincemeat.
[00:28:52.375 --> 00:28:54.638]  And they have the people just saying, I hate you.
[00:28:55.139 --> 00:28:55.980]  You're a racist.
[00:28:56.020 --> 00:28:56.761]  You're a bigot.
[00:28:56.781 --> 00:28:58.122]  You're a transphobe.
[00:28:58.142 --> 00:29:00.926]  And then here comes that bus.
[00:29:01.747 --> 00:29:02.488]  Bearing down.
[00:29:02.808 --> 00:29:03.569]  There's the horn.
[00:29:03.729 --> 00:29:06.353]  Then you just... And you know it's coming.
[00:29:10.253 --> 00:29:29.668]   Vatican pushes for global physical redistribution to fight poverty and so then that'll be their final excuse or that'll be just kind of a side flavor or like that'll be the Bumpers, if you're bowling, and you put bumpers up to keep the ball in the lane, that'll be the bumper.
[00:29:29.728 --> 00:29:32.648]  So it's like, oh, some of this stuff over here with COVID doesn't make sense.
[00:29:32.949 --> 00:29:36.370]  But then they'll say, oh, racism, oh, poverty, and that'll bump the ball back into the lane.
[00:29:36.390 --> 00:29:39.770]  And you'll say, hey, some of this stuff with climate change over here doesn't make sense.
[00:29:39.790 --> 00:29:44.972]  And they'll say, yeah, but people are living in poverty, and it's black people and it's brown people, so it's even worse.
[00:29:44.992 --> 00:29:45.752]  And that'll be the bumper.
[00:29:46.032 --> 00:29:48.733]  Bump the ball back into the lane.
[00:29:50.626 --> 00:30:07.183]  So, oh, racism, oh, poverty, oh, and that's constantly keeping the bowling ball in the lane and not going into the gutter where it belongs because none of this would work unless you were trying to destroy civilization.
[00:30:07.444 --> 00:30:08.585]  And even Bill Maher gets it.
[00:30:10.128 --> 00:30:11.389]  Bill Maher rips Biden.
[00:30:12.090 --> 00:30:15.934]  How are we going to build back better if we have no workers and no supplies?
[00:30:16.274 --> 00:30:17.535]  Well, that's the point though, Bill.
[00:30:18.236 --> 00:30:20.898]  You can't build back better until you destroy.
[00:30:20.938 --> 00:30:22.980]  You have to crack a few eggs to make an omelette.
[00:30:24.562 --> 00:30:35.192]  So on a very rudimentary level, imagine you are a scientist, or whatever, and you're trying to make some sort of breakthrough research.
[00:30:37.722 --> 00:30:42.003]  And you know that you have to test with humans to make this breakthrough research.
[00:30:42.023 --> 00:30:50.925]  So if you're Big Pharma, you figure, okay, I want to get mandated vaccines or I want to get a universal flu vaccine because I'm going to make billions of dollars.
[00:30:50.945 --> 00:30:52.566]  I'm going to make trillions of dollars doing it.
[00:30:52.946 --> 00:31:00.328]  But I can't really successfully do that unless I have human subjects to test it on.
[00:31:00.828 --> 00:31:02.268]  And they figure, hey, but you know what?
[00:31:02.648 --> 00:31:05.049]  Yeah, I'm probably going to kill a few of my test subjects.
[00:31:07.085 --> 00:31:09.138]  But it's for the better good.
[00:31:10.472 --> 00:31:17.918]  Well, so there have been people throughout time that thought that, and they would do these things, you know, underground, like the Nazis did.
[00:31:18.278 --> 00:31:29.666]  And so they found out that's what the Nazis were doing, but they'd test Jews or other people, and they'd just say, well, look, yeah, I mean, we may be torturing these people or killing these people, but we're inventing super technology.
[00:31:29.706 --> 00:31:32.408]  We're going to invent the ubermensch, the supermen.
[00:31:32.729 --> 00:31:38.133]  We're going to have universal, you know, technologies and health and treatment and all this stuff.
[00:31:39.175 --> 00:31:42.597]  So yeah, yeah, we're testing this stuff on humans.
[00:31:42.657 --> 00:31:43.358]  Of course we are.
[00:31:43.398 --> 00:31:45.319]  How else are we gonna get to the next level?
[00:31:45.339 --> 00:31:52.183]  Well, then you had the Nuremberg trials that said, look, you cannot do experimentation on people without their consent.
[00:31:55.233 --> 00:31:56.154]  So that's the whole point.
[00:31:56.694 --> 00:31:58.895]  You're being tested on right now with a vaccine.
[00:31:59.395 --> 00:32:02.097]  Hell, first you got tested with the viral release.
[00:32:02.877 --> 00:32:04.799]  Now you're being tested on with the vaccine.
[00:32:05.299 --> 00:32:13.824]  And they just figure they run the planet, they own the planet, you're the test subjects, they're gonna see how deadly the virus is, they're gonna see how deadly the vaccines are, they're gonna see if they can make a...
[00:32:14.404 --> 00:32:17.286]  Universal flu vaccine, and how many people die because of it?
[00:32:17.326 --> 00:32:27.614]  Well, they just figure, hey, it's good for us, we're gonna make billions, if not trillions, and it's good for the planet, because we believe we'll have a universal flu vaccine, and we'll defeat the flu, and we'll get the Nobel Peace Prize, and we'll be heroes.
[00:32:29.435 --> 00:32:36.220]  Well, if you were thinking logically in a civilization, you'd say, okay, you know, maybe we can have room for this type of research, and that's fine.
[00:32:36.761 --> 00:32:49.622]   Maybe we should let scientists, and doctors, and chemists, and stuff do research like this, and they'll make some innovative things, and they'll have some inventions, but If you're gonna test on humans, there needs to be consent, they need to know what you're doing, and that's gonna be the law.
[00:32:49.682 --> 00:32:51.443]  And everybody agreed to that in the Nuremberg Code.
[00:32:52.464 --> 00:32:56.487]  And if you do it without consent, via the Nuremberg Code, that's the death penalty.
[00:32:57.367 --> 00:32:58.708]  So that's where we're at right now.
[00:32:59.789 --> 00:33:02.111]  With the vaccines and the mandates.
[00:33:03.029 --> 00:33:10.831]  But again, this is just like one stepping stone to the world government tyranny that we're involved in right now.
[00:33:11.731 --> 00:33:15.292]  And you might say, oh, well, we should test on criminals or test on people that want to volunteer.
[00:33:15.672 --> 00:33:17.352]  They're just testing it on everybody.
[00:33:18.412 --> 00:33:22.731]   And so when they complete this mission, the next stepping stone is the climate tyranny,
[00:33:22.731 --> 00:33:26.812]   climate lockdowns, climate mandates, carbon emission mandates.
[00:33:26.812 --> 00:33:32.250]   If they if they launch off this stepping stone, which they are right now, a little more than.
[00:33:32.250 --> 00:33:42.250]  [MUSIC]
[00:33:42.250 --> 00:33:58.990]   So just in case we're not clear yet, civilization is being sabotaged intentionally right now, so
[00:33:58.990 --> 00:34:04.311]   that when it collapses entirety supply chains, the energy sector, everything, when it
[00:34:04.311 --> 00:34:09.612]   collapses entirely, the globalists, the UN and the government can come in as
[00:34:09.612 --> 00:34:11.771]  the heroes to prop it back up.
[00:34:12.015 --> 00:34:18.477]  You'll just have to go under and accept all the new mandates to accept going into the new world order, as they call it.
[00:34:19.821 --> 00:34:21.103]  So that's just what's going on there.
[00:34:22.905 --> 00:34:29.193]  And Australia is perhaps the best example of what it's going to look like living under that tyranny, or perhaps Lithuania.
[00:34:30.215 --> 00:34:35.181]  And so I'll get to that coming up here in just a minute before our guest joins.
[00:34:35.541 --> 00:34:41.975]   But ladies and gentlemen, InfowarsStore.com, as you know, That is our storefront that makes everything we do here possible.
[00:34:42.516 --> 00:34:45.937]  And you've heard us talk about Faraday closures for your phone.
[00:34:46.678 --> 00:34:48.158]  We've sold some of them before.
[00:34:48.178 --> 00:34:52.621]  It stops the harmful radiation from coming in or out of your phone.
[00:34:52.661 --> 00:34:58.504]  If you want to just go dark on your phone and not get tracked and traced, that's what the Faraday enclosure is for.
[00:34:59.204 --> 00:35:08.711]  And so we've put out some in the past that have had the InfoWars logo, and they've sold out before, and that's because people want privacy, want to be able to have a phone, but also have the option of privacy.
[00:35:08.751 --> 00:35:10.112]  You can't even turn them off anymore, really.
[00:35:11.913 --> 00:35:14.996]  And with iPhones, even if they are off, they're still on.
[00:35:16.411 --> 00:35:19.194]  But we have a standard, and that's to have the best.
[00:35:19.474 --> 00:35:22.337]  And so we now have the best available at InfoWarsTore.com.
[00:35:22.377 --> 00:35:25.741]  So the other ones, if you've purchased them before, you notice they're kind of thin.
[00:35:26.742 --> 00:35:29.986]  Some people that say that they use them consistently every day, they start to fray.
[00:35:30.366 --> 00:35:31.347]  Well, they were really cheap.
[00:35:32.248 --> 00:35:34.130]  And we just said, hey, let's just get as many as possible.
[00:35:34.150 --> 00:35:35.050]  There's a demand for this.
[00:35:35.671 --> 00:35:39.594]  And so we'll sell them cheap, we'll get them cheap, and that'll just be the case since people still want them.
[00:35:39.814 --> 00:35:42.376]  And they still work fine, and they got the nice logo on them and everything.
[00:35:42.756 --> 00:35:46.239]  But this is now the most elite Faraday enclosure for your phone.
[00:35:46.619 --> 00:35:48.741]  And we sell it at InfowarsStore.com.
[00:35:48.801 --> 00:35:49.761]  It's silent pocket.
[00:35:49.801 --> 00:35:51.503]  I've just got a couple examples right here.
[00:35:52.303 --> 00:35:53.744]  I did a test of this on the other day.
[00:35:53.784 --> 00:35:57.047]  You can actually fit two phones into one of these.
[00:35:57.627 --> 00:36:04.922]   And actually, both of my phones We're in a case and they still fit in, but this thing is awesome.
[00:36:04.962 --> 00:36:10.466]  In fact, this thing, this one right here has two separate pouches that you can put it in.
[00:36:10.546 --> 00:36:15.769]  So if you want it, if you got like something else or two phones on your, like a phone and a tablet or something like that.
[00:36:17.670 --> 00:36:19.791]  I think this one does too, but I couldn't tell this was the one.
[00:36:20.072 --> 00:36:20.312]  Oh yeah.
[00:36:20.332 --> 00:36:25.335]  This one has a, this one just has one, but the point is you can put it in there.
[00:36:28.570 --> 00:36:31.531]  And you're not going to have it tracking and tracing you.
[00:36:32.591 --> 00:36:34.652]  And so we now have the best available.
[00:36:34.712 --> 00:36:36.172]  It's 100% made in America, by the way.
[00:36:36.232 --> 00:36:40.614]  Every stitch, every piece of this thing, made in America.
[00:36:40.994 --> 00:36:42.074]  It's the Silent Pocket.
[00:36:42.134 --> 00:36:45.235]  It's now available at InfowarsStore.com.
[00:36:45.335 --> 00:36:51.497]  So we're very proud to be bringing you the most elite Faraday enclosure for your phone, for your laptop, for your tablet now.
[00:36:52.057 --> 00:36:55.305]  At InfoWarsStore.com with the silent pocket.
[00:36:55.706 --> 00:36:59.035]  And don't forget while you're there all the great supplements that we sell as well.
[00:37:01.018 --> 00:37:13.362]  The Vitamin B Ultra 12, the Vitamin D Winter Sun, the Brain Force Ultra that is already getting rave reviews, the flagship Elite Supplement DNA Force Plus that's 40% off right now.
[00:37:14.002 --> 00:37:19.964]  And so that's just part of the big sale happening, the collapse of the supply chain sale that we have at Infowars store right now.
[00:37:20.404 --> 00:37:27.026]  That's just us selling as much as we can, cutting prices to where some of these we might not even be making a profit on.
[00:37:27.066 --> 00:37:31.688]   We just figured we gotta just sell as much as possible to get So, where's it all going?
[00:37:31.508 --> 00:37:37.427]   here to move on to the next round. Infowarsstore.com that's what makes
[00:37:37.427 --> 00:37:44.187]  everything we do here possible. So where's it all going?
[00:37:44.187 --> 00:37:48.588]   Well Rand Paul gets it. Rand Paul warns Americans to be afraid of your
[00:37:48.588 --> 00:37:54.748]   government. Says watch lists of dissenters already exist.
[00:37:53.337 --> 00:37:53.617]  Yes.
[00:37:54.618 --> 00:38:10.530]  Now, here's one of the biggest frustrations for me, and perhaps for you as well, but just as somebody that talks about this every day and knows what's going on, we just have a very small handful of leaders that are serious about this.
[00:38:10.650 --> 00:38:19.891]   And even Rand Paul, who is great, is still Maybe one of the most serious, but still just kind of even on the fence a little bit.
[00:38:21.833 --> 00:38:22.834]  Because I get it, you know.
[00:38:23.254 --> 00:38:25.156]  The world's not ready to hear it's got cancer.
[00:38:27.158 --> 00:38:29.600]  The world's not ready to know that they're enslaved.
[00:38:29.921 --> 00:38:33.124]  The world's not ready to know that they're going into bondage, going into a prison planet.
[00:38:34.500 --> 00:38:45.726]  They like to live their comfort lives of whatever it is that keeps them comfortable, whether it's the Netflix or the pharmaceutical drugs, keeping them dumbed down, keeping them entertained.
[00:38:46.786 --> 00:38:50.809]  They're not ready to know that total bondage is on the other side of that ignorance.
[00:38:53.870 --> 00:38:56.992]  But, it's the same thing that's going on at the southern border.
[00:38:58.424 --> 00:39:04.846]  Where you have all these governors meeting down there with Governor Abbott saying, we're going to stop this, which they've been saying for years, they never have.
[00:39:05.806 --> 00:39:08.767]  There's talk of a Texas border patrol now or something.
[00:39:10.367 --> 00:39:11.148]  That's fine.
[00:39:11.188 --> 00:39:12.668]  Hey, look, that's a good initiative.
[00:39:12.908 --> 00:39:14.109]  You're talking about the issue.
[00:39:14.549 --> 00:39:22.131]  Nothing is going to change until the people that are facilitating the illegal immigration pipeline go to jail or face charges.
[00:39:23.100 --> 00:39:24.840]  Yeah, that's going to be people that work in the government.
[00:39:24.901 --> 00:39:25.441]  I get that.
[00:39:25.501 --> 00:39:27.381]  Yeah, that's kind of an unprecedented thing, perhaps.
[00:39:27.461 --> 00:39:27.941]  I get that.
[00:39:28.161 --> 00:39:29.942]  It's never going to stop until they're arrested.
[00:39:30.042 --> 00:39:34.123]  So you can talk all day about how you want to protect the southern border.
[00:39:34.403 --> 00:39:37.544]  You can talk all day how you want to protect the Texas border.
[00:39:37.984 --> 00:39:45.854]   Nothing's going to happen until the people That are engaging in this illegal immigration pipeline are charged, arrested.
[00:39:46.114 --> 00:39:47.675]  That's the only thing that's going to stop it.
[00:39:47.755 --> 00:39:48.175]  So, yeah.
[00:39:48.495 --> 00:39:49.275]  Hey, I get it, Rand.
[00:39:49.315 --> 00:39:50.416]  We should be afraid of the government.
[00:39:50.476 --> 00:39:51.376]  It's totally corrupt.
[00:39:51.716 --> 00:39:54.377]  It's going into a fascist totalitarianism.
[00:39:54.697 --> 00:39:56.657]  We have medical tyranny we're already facing.
[00:39:56.697 --> 00:39:58.038]  Yeah, it's kind of a big deal, Rand.
[00:39:58.298 --> 00:40:00.679]  So, what are we going to do about it, bud?
[00:40:00.739 --> 00:40:02.339]  I mean, you're in Congress.
[00:40:02.959 --> 00:40:04.580]  Maybe rally the troops or something.
[00:40:08.840 --> 00:40:12.663]  And then you had a viral post from a couple in Lithuania.
[00:40:12.683 --> 00:40:16.226]  It's hard to read, but you already know it's going on.
[00:40:16.987 --> 00:40:18.528]  So deeply, deeply wrong.
[00:40:18.689 --> 00:40:23.132]  Lithuanian without vaccine passport describes life under medical tyranny.
[00:40:23.673 --> 00:40:26.055]  And it's basically you live in jail.
[00:40:26.695 --> 00:40:27.836]  You can't do anything.
[00:40:27.876 --> 00:40:28.977]  You can't go get food.
[00:40:29.258 --> 00:40:30.238]  You can't go to the park.
[00:40:31.439 --> 00:40:36.003]  That's the whole point, is you need to become a subject of the One World Government.
[00:40:36.023 --> 00:40:37.524]  That's the only way you're allowed to exist.
[00:40:37.864 --> 00:40:46.310]  And if you don't want to be subjugated and enslaved by the One World Government, you will be deemed a threat and a terrorist, and you will be either arrested or eliminated.
[00:40:48.512 --> 00:40:50.433]  And when the humans are doing this, it's one thing.
[00:40:50.734 --> 00:40:53.496]  Soon they'll just switch on the AI machines to run this for them.
[00:40:53.836 --> 00:40:55.657]  But it won't actually be AI.
[00:40:56.138 --> 00:40:59.200]  It'll just be machines programmed to enforce their tyranny.
[00:41:03.874 --> 00:41:09.136]  And, you know, I could sit here, maybe I should just pound through all of these stories with the vaccines and everything here.
[00:41:09.156 --> 00:41:12.757]  Because they're not working, but I guess everybody knows that.
[00:41:13.077 --> 00:41:16.318]  How many are going to be dead from these vaccines?
[00:41:16.378 --> 00:41:16.318]  50,000?
[00:41:16.398 --> 00:41:17.878]  100,000?
[00:41:16.498 --> 00:41:17.878]  Do we even know yet?
[00:41:18.419 --> 00:41:19.799]  They're covering up those numbers.
[00:41:20.119 --> 00:41:22.020]  So it's the opposite of what they were doing with COVID.
[00:41:22.080 --> 00:41:24.400]  Anybody that dies of anything died from COVID.
[00:41:24.801 --> 00:41:29.182]  But anybody that dies from COVID after getting the vaccine died from COVID, not the vaccine.
[00:41:30.427 --> 00:41:31.128]  Or they died for it.
[00:41:31.168 --> 00:41:33.830]  So it's the same thing, but now they're covering up the vaccine deaths.
[00:41:35.871 --> 00:41:39.494]  Pfizer's request to OK shots for kids are relief for parents.
[00:41:39.575 --> 00:41:40.515]  Well, not so much.
[00:41:41.036 --> 00:41:42.177]  But see, the way they sell this is...
[00:41:43.414 --> 00:41:51.217]  Oh, it's so hard for parents to convince kids to get vaccines, or it's so hard for schools to enforce this, it's so hard for businesses to enforce this, so we'll be the bad guy.
[00:41:51.517 --> 00:41:58.140]  We, the government, will be the bad guy, and we'll enforce it for you, and then you have the excuse to just blame the government.
[00:41:58.800 --> 00:41:59.961]  Oh, that's healthy!
[00:42:01.485 --> 00:42:02.626]  That's real healthy.
[00:42:02.686 --> 00:42:04.427]  That doesn't sound dangerous at all.
[00:42:04.647 --> 00:42:06.968]  That's basically the government admitting that they're bad people.
[00:42:07.329 --> 00:42:13.052]  That's basically the government admitting that they're tyrants, or that they're trying to enforce tyranny, but oh!
[00:42:13.913 --> 00:42:15.574]  See, the businesses know it's bad!
[00:42:17.162 --> 00:42:20.083]  And the parents know it's bad, but now they can just blame the government.
[00:42:20.163 --> 00:42:23.284]  Oh, I'm sorry, I gotta stick you, I gotta play Russian Roulette.
[00:42:23.344 --> 00:42:24.984]  Sorry, the government made me do it.
[00:42:25.044 --> 00:42:32.706]  Sorry, I just, um, I know it's bad, I know it's no good, I know it sucks, I know it might make you sick, but the government made me do it, so I just, I'm sorry.
[00:42:32.726 --> 00:42:34.267]  Oh, I'm so sorry.
[00:42:34.287 --> 00:42:34.387]  Sorry.
[00:42:38.869 --> 00:42:45.575]  Newsome faces criticism after admitting 12-year-old daughter not jabbed while pushing for vaccine mandates for kids.
[00:42:46.256 --> 00:42:48.278]  Yeah, of course, they're not giving their kids these jabs.
[00:42:50.320 --> 00:42:50.960]  They're not dumb.
[00:42:53.463 --> 00:42:54.624]  I guess maybe they love their kids.
[00:42:54.664 --> 00:42:55.565]  Maybe there is some hope there.
[00:42:56.607 --> 00:43:00.091]  American Air says workers must be fully vaccinated by November 24th.
[00:43:00.251 --> 00:43:06.277]  And it's the same thing as, hey, oh, you know, they make statements like, because the pilots don't want to get it and the airline workers don't want to get it.
[00:43:06.297 --> 00:43:08.940]  And they just say, look, we're sorry, but it's the government.
[00:43:08.980 --> 00:43:09.721]  It's not us.
[00:43:09.741 --> 00:43:10.702]  Don't be mad at us.
[00:43:10.722 --> 00:43:12.043]  Just be mad at the government.
[00:43:13.164 --> 00:43:16.408]  We're just your humble airline enforcing medical tyranny.
[00:43:16.448 --> 00:43:17.409]  It's not our fault.
[00:43:18.250 --> 00:43:19.291]  The perfect end around.
[00:43:21.423 --> 00:43:29.525]  Oh, and Twitter and Facebook and everything else are pretty much blocking all GiveSendGo links now, including from the Pfizer whistleblower.
[00:43:29.545 --> 00:43:36.508]  I had people that were trying to share my GiveSendGo link, or trying to send DefendOwen.com, totally banned from Facebook.
[00:43:36.708 --> 00:43:37.428]  They couldn't believe it!
[00:43:39.208 --> 00:43:43.190]  I was talking to an old high school buddy, and I guess I got brought up in a conversation.
[00:43:43.230 --> 00:43:44.270]  He couldn't believe what was going on.
[00:43:45.894 --> 00:43:50.894]   And so he tried to post the thing on Facebook, because he's kind of popular with my graduating class.
[00:43:50.894 --> 00:43:55.094]   And he was like, "Hey, fellow cadets," his name at high school, he's like,
[00:43:55.094 --> 00:43:59.795]   "One of our brothers is being attacked by the government, tries to share the link, can't share it,
[00:43:59.795 --> 00:44:04.295]   then gets suspended from Facebook, and he sends me a message like, 'What the hell is going on?'"
[00:44:04.295 --> 00:44:08.295]   And I'm like, "Yeah, dude, you woke up, you thought you were in America, you're not."
[00:44:08.295 --> 00:44:10.795]  You are the resistance.
[00:44:10.795 --> 00:44:19.793]  [Music]
[00:44:19.793 --> 00:44:25.793]   All right, we're about to be joined by the Aussie POSIC, but first, the latest report from John Bowne.
[00:44:25.987 --> 00:44:27.888]  And this is exactly what we're trying to do.
[00:44:28.308 --> 00:44:36.113]  To start this project, we're calling it the Global Virome Project, and a group of us are trying to get this agenda and see if it's actually fundable.
[00:44:36.133 --> 00:44:47.539]  See if we can get countries to get behind it, get agencies to get behind it, the private sector to get behind it, and finally start to discover the total diversity of risky viruses on the planet.
[00:44:47.979 --> 00:44:54.163]  A lot of them won't come to anything, but some of them, hopefully, will be the next HIV and we'll stop them before they happen.
[00:44:54.483 --> 00:45:02.650]  Fauci's right-hand man, Dr. Peter Daszak, sought DARPA's approval to release a deadly COVID virus into the wild.
[00:45:03.310 --> 00:45:11.657]  The Fauci-controlled project sought to target humans with, quote, skin-piercing nanoparticles to deliver chimeric weapons.
[00:45:11.958 --> 00:45:14.440]  And it's surveillance of bats across southern China.
[00:45:14.480 --> 00:45:41.377]   And we've now found After, you know, six or seven years of doing this, over a hundred new SARS-related coronaviruses, very close to SARS, some of them get into human cells in the lab, some of them can cause SARS disease in humanized mouse models, and are untreatable with therapeutic monoclonals, and you can't vaccinate against them with the vaccine.
[00:45:41.818 --> 00:45:43.699]  So these are a clear and present danger.
[00:45:44.279 --> 00:45:45.780]  Why don't we blow the system up?
[00:45:46.100 --> 00:45:54.863]  I mean, obviously we can't just turn off the spigot on the system we have and then say, hey, everyone in the world should get this new vaccine we haven't given to anyone yet.
[00:45:55.304 --> 00:46:01.666]  But there must be some way that we grow vaccines mostly in eggs the way we did in 1947.
[00:46:01.886 --> 00:46:13.572]   In order to make the transition from getting out of the tried and true egg growing which we know gives us results that can be
[00:46:13.572 --> 00:46:14.963]  beneficial.
[00:46:14.963 --> 00:46:20.043]   We've done well with that to something that has to be much better.
[00:46:20.043 --> 00:46:25.322]   You have to prove that this works and then you've got to go through all of the clinical
[00:46:25.322 --> 00:46:32.263]   trials phase 1's, phase 2's, phase 3's and then show that this particular product is
[00:46:32.263 --> 00:46:33.723]  going to be good over a period of time.
[00:46:33.564 --> 00:46:39.884]   of years. That alone, if it works perfectly, is going to take a decade.
[00:46:39.884 --> 00:46:47.243]   There's always the potential for bioterror. And we have a major biodefense research and
[00:46:47.243 --> 00:46:53.844]   development effort that spans agencies from the NIH to do the basic research to be able
[00:46:53.844 --> 00:46:55.484]  to develop better vaccines.
[00:46:56.063 --> 00:46:59.124]  The worst bioterrorist is nature itself.
[00:46:59.644 --> 00:47:06.927]  Nature is very good at evolving microbes to create problems, much smarter than any terrorist.
[00:47:07.007 --> 00:47:24.981]   So what we've tried to do over the years is to use the Expertise, the resources to allow us to respond better to a deliberate affront or attack on us with a microbe of any type, engineered or what have you.
[00:47:25.641 --> 00:47:30.306]  To use that knowledge to better prepare us for what we know will happen.
[00:47:30.686 --> 00:47:44.789]  Instead of looking at it in two separate silos of biodefense for biological threats that are deliberate and countermeasures for naturally occurring, you should essentially pool the science so that you could do both.
[00:47:45.289 --> 00:47:58.432]  There might be a need or even an urgent call for an entity of excitement out there that's completely disruptive, that's not beholden to bureaucratic strings and processes.
[00:47:58.832 --> 00:48:15.252]  So we really do have a problem of how the world perceives influenza and it's going to be very difficult to change that unless you do it from within and say, I don't care what your perception is, we're going to address the problem in a disruptive way.
[00:48:15.772 --> 00:48:18.074]  And in an iterative way because you do need both.
[00:48:18.334 --> 00:48:26.341]  But it is not too crazy to think that an outbreak of a novel avian virus could occur in China somewhere.
[00:48:26.761 --> 00:48:36.389]  We could get the RNA sequence from that, beam it to a number of regional centers if not local, if not even in your home at some point.
[00:48:36.609 --> 00:48:42.091]   I have been told By a lot of people that would have access to classified information.
[00:48:42.772 --> 00:48:46.794]  High-level people in the CIA say, no, we know it's really a global consortium.
[00:48:46.834 --> 00:48:48.696]  It's a synthetic nanovirus.
[00:48:48.836 --> 00:48:54.219]  And now the Pentagon and DARPA released the smoking gun on Fauci's ass.
[00:48:54.920 --> 00:49:00.564]  That he had Daszak come to them and say, we want to create this and secretly release it in China.
[00:49:00.624 --> 00:49:01.844]  And they said, are you crazy?
[00:49:01.885 --> 00:49:04.186]  The Chinese will nuke us, you maniacs.
[00:49:04.566 --> 00:49:09.789]   And you can argue if they succeed, it is the biggest thing In history.
[00:49:10.689 --> 00:49:18.171]  By now you've heard me.
[00:49:18.631 --> 00:49:19.551]  You found it.
[00:49:19.791 --> 00:49:21.412]  The tip of the spear.
[00:49:21.872 --> 00:49:26.613]  It is the Alex Jones Show with Owen Troyer.
[00:49:26.452 --> 00:49:26.952]  Yeah.
[00:49:26.952 --> 00:49:28.432]  [MUSIC PLAYING]
[00:49:28.432 --> 00:49:34.371]  If you take a life, do you know what you'll get?
[00:49:34.371 --> 00:49:36.773]  I'll tell you more lies.
[00:49:36.773 --> 00:49:42.371]   We're in the second hour of the Alex Jones Show on this Sunday.
[00:49:42.012 --> 00:49:47.077]  Simon Boykov joins me now, known as the Aussie Cossack, and he has been arrested.
[00:49:47.137 --> 00:49:50.320]  He's been tormented by the Australian law enforcement down there.
[00:49:50.360 --> 00:49:54.003]  Simply for his free speech, you've probably seen some of his videos.
[00:49:54.043 --> 00:49:57.446]  Him being confronted in his car, him being confronted in his house.
[00:49:57.867 --> 00:50:00.669]  He has been arrested, but he has also been released on jail.
[00:50:00.729 --> 00:50:02.211]  He joins us now live on the air.
[00:50:03.832 --> 00:50:05.175]  Simon, where do you want to start off?
