[00:00:00.715 --> 00:00:01.038]  I'm good.
[00:26:38.052 --> 00:26:41.794]  After his arrest that night, he was then released and has not been charged.
[00:26:42.494 --> 00:26:44.995]  John Sullivan is a smart member of Antifa.
[00:26:45.515 --> 00:26:46.656]  Very Machiavelli.
[00:26:47.236 --> 00:26:55.541]  If he just went out and knocked out some Starbucks windows and set a fire in a random neighborhood, like his type normally do, well, that would actually demonize the left.
[00:26:56.041 --> 00:27:04.184]  But if he can lead a riot into the Capitol when the Capitol Police are outmanned and stand down, well then he can help bring down the whole country.
[00:27:04.325 --> 00:27:05.645]  My name's John Sullivan.
[00:27:05.885 --> 00:27:07.746]  I'm from Salt Lake City, Utah.
[00:27:08.166 --> 00:27:09.927]  My group is Insurgents USA.
[00:27:10.287 --> 00:27:12.028]  We're about to burn this down.
[00:27:12.628 --> 00:27:14.909]  We gotta burn that.
[00:27:15.209 --> 00:27:16.930]  We gotta get this down.
[00:27:19.548 --> 00:27:30.871]  The Washington Post, NBC, and others even reported in the days before the riot that Antifa and other organizations were recruiting on 8chan boards to go to D.C.
[00:27:31.131 --> 00:27:32.272]  and stage an uprising.
[00:27:32.792 --> 00:27:47.856]  Once the small agitator groups led by Antifa had forced their way in, some of the hundreds of thousands waiting outside decided to go in and behaved like traditional tourists, taking selfies with police and, of course, paintings and statues of Founding Fathers.
[00:27:48.436 --> 00:27:59.451]  And now you see the mainstream corporate media and big tech deplatforming the president off of nine major systems and shutting down parlor because they thought he might move there.
[00:28:00.112 --> 00:28:01.834]  Pure authoritarianism.
[00:28:02.833 --> 00:28:04.774]  I'm gonna end this with some footage of what I actually did
[00:28:18.959 --> 00:28:24.723]  Before the march started, and once I got to the Capitol, how I tried to stop what was then unfolding.
[00:28:25.023 --> 00:28:34.990]  It was only later I learned that that poor woman, Mrs. Babbitt, had died while I was outside, warning people that we didn't want another Kent State to happen.
[00:28:35.623 --> 00:28:36.564]  Like Don Jr.
[00:28:36.604 --> 00:28:40.428]  said, we're not burning movies down or shooting cops.
[00:28:40.468 --> 00:28:41.669]  We're building America up!
[00:28:41.749 --> 00:28:44.531]  We're here to take our rightful country back peacefully!
[00:28:44.571 --> 00:28:46.253]  We're not Antisocial!
[00:28:46.273 --> 00:28:47.514]  We're not BLM!
[00:28:47.554 --> 00:28:49.176]  You're amazing, I love you!
[00:28:49.236 --> 00:28:52.739]  Let's march around to the other side!
[00:28:52.859 --> 00:28:57.903]  And let's not fight the police and give the system what they want!
[00:28:57.944 --> 00:28:59.185]  We are peaceful!
[00:29:00.777 --> 00:29:08.679]  We won this election, and as much as I love seeing the Trump flags flying over this, we need to not have the confrontation with the police.
[00:29:08.699 --> 00:29:10.459]  They're going to make that the story.
[00:29:10.479 --> 00:29:16.821]  I'm going to march to the other side where we have a stage where we can speak and occupy peacefully.
[00:29:16.841 --> 00:29:18.961]  Tell everybody behind you, march to the other side.
[00:29:19.101 --> 00:29:20.442]  March to the other side.
[00:29:26.863 --> 00:29:30.105]  Provocateurs have caused a problem, and the police are throwing flashbangs.
[00:29:30.145 --> 00:29:32.527]  We don't want to have a Kent State here.
[00:29:32.547 --> 00:29:33.408]  So, I love you.
[00:29:33.448 --> 00:29:34.949]  We're saving the republic.
[00:29:34.989 --> 00:29:35.609]  This is beautiful.
[00:29:35.789 --> 00:29:38.351]  But please tell everyone you know, march to the other side!
[00:29:38.371 --> 00:29:39.852]  Do not be part of this!
[00:29:40.493 --> 00:29:42.394]  Tell everybody to come out to the side!
[00:29:42.434 --> 00:29:43.955]  Provocateurs are setting us up!
[00:29:53.168 --> 00:29:53.889]  Here's what we know.
[00:29:54.610 --> 00:29:56.753]  Close to a million people showed up in D.C.
[00:29:56.773 --> 00:29:59.998]  to exercise their sacred First Amendment right and they did it peacefully.
[00:30:00.659 --> 00:30:08.511]  A couple hundred provocateurs were able to take over the Capitol because the police stood down and then tried to provocateur
[00:30:09.332 --> 00:30:09.512]  Okay.
[00:30:24.870 --> 00:30:25.470]  We're good to go.
[00:30:50.051 --> 00:30:52.213]  Your outrage is being manufactured.
[00:30:52.273 --> 00:30:59.440]  Let's look at the BLM riots and left-wing violence from Antifa and others in the last seven months compared to what just happened at the Capitol.
[00:31:00.000 --> 00:31:01.161]  It lasted seven months.
[00:31:01.942 --> 00:31:05.025]  It was condemned mostly by Republicans and celebrated by the left.
[00:31:05.565 --> 00:31:07.427]  Encouraged by media and politicians.
[00:31:08.027 --> 00:31:10.129]  Police force was used massively.
[00:31:10.149 --> 00:31:15.092]  23 plus people were shot dead by Antifa and BLM.
[00:31:15.112 --> 00:31:17.354]  700 officers injured, many killed.
[00:31:17.374 --> 00:31:19.436]  150 plus federal buildings damaged.
[00:31:19.796 --> 00:31:21.517]  Hundreds of small businesses destroyed.
[00:31:21.877 --> 00:31:23.459]  Entire neighborhoods burned down.
[00:31:24.454 --> 00:31:30.457]  Now let's compare that with so-called right-wing violence in the Capitol that was triggered and provocateured by the left.
[00:31:31.118 --> 00:31:32.318]  Lasted several hours.
[00:31:32.919 --> 00:31:35.040]  Condemned by all Republicans and Democrats.
[00:31:35.500 --> 00:31:37.441]  Encouraged only by fringe political groups.
[00:31:37.942 --> 00:31:38.962]  Police force used.
[00:31:39.803 --> 00:31:40.943]  One person shot dead.
[00:31:41.263 --> 00:31:42.384]  Two others had heart attacks.
[00:31:42.424 --> 00:31:43.705]  Another died of a stroke.
[00:31:44.878 --> 00:31:46.339]  Fourteen officers injured.
[00:31:46.759 --> 00:31:48.080]  One federal building damaged.
[00:31:48.421 --> 00:31:49.902]  No small businesses destroyed.
[00:31:50.582 --> 00:31:56.626]  But we see unbelievable nationwide outrage and are told that all conservatives are evil terrorists.
[00:31:57.027 --> 00:31:58.828]  And many Republican leaders agree.
[00:31:59.348 --> 00:31:59.629]  Wow.
[00:32:00.369 --> 00:32:01.310]  That really is insane.
[00:32:01.810 --> 00:32:07.174]  Imagine if Mr. Sullivan would have been successful trying to get others to burn down the building.
[00:32:07.834 --> 00:32:12.318]  Imagine if those pipe bombs that were found, left by the left outside, had actually detonated.
[00:32:13.223 --> 00:32:23.807]  I've talked to high-level law enforcement sources and folks high-level in the Pentagon and they have confirmed to me that this was a globalist attempted false flag that misfired.
[00:32:24.367 --> 00:32:40.434]  It only got about 1% of the violence they actually wanted because they just couldn't trick a giant crowd of Trump supporters into regular mob psychology you see after a football game or a basketball championship where you could see dozens of deaths, hundreds of fires, you name it.
[00:32:40.934 --> 00:32:44.775]  Because Trump supporters were so law-abiding, this thing basically failed.
[00:32:45.075 --> 00:32:46.095]  And I thank God for that.
[00:32:46.596 --> 00:32:49.576]  Now it's up to us to get the truth of what really happened out to the world.
[00:33:13.184 --> 00:33:15.627]  It is Sunday, January 10th, the year 2021.
[00:33:15.927 --> 00:33:23.695]  We are 10 days out from the inauguration of the Communist Chinese frontman, Joe Biden, and the accelerated collapse of the U.S.
[00:33:24.275 --> 00:33:31.042]  The Council on Foreign Relations has announced the end of America officially and that we are conquered.
[00:33:31.402 --> 00:33:33.324]  The criminals are bragging.
[00:33:33.825 --> 00:33:35.727]  Wait till you see this next hour.
[00:33:37.332 --> 00:33:43.234]  Constitutional lawyer Robert Barnes rides shotgun with us for the remainder of the transmission the next hour and 15 minutes.
[00:33:43.274 --> 00:33:48.515]  Then Owen Shorter takes over for Sunday Live 6 to 8 p.m.
[00:33:48.535 --> 00:33:49.876]  to cover more of this.
[00:33:49.996 --> 00:33:50.276]  Okay.
[00:33:51.556 --> 00:34:01.680]  We just finished, right before the show went live today, a very powerful special report that details the false flag, how Antifa staged it with some other shadowy paramilitary groups that we're starting to identify.
[00:34:01.720 --> 00:34:02.740]  That'll be in a report tomorrow.
[00:34:04.377 --> 00:34:07.139]  Because they gotta have a right-wing terror group as well.
[00:34:07.540 --> 00:34:09.522]  So when it comes out, they can blame both groups.
[00:34:09.562 --> 00:34:11.103]  This is about coming out for everybody's liberties.
[00:34:12.905 --> 00:34:16.868]  But just during the break, I was thinking, what is the right headline for this whole show today?
[00:34:17.649 --> 00:34:18.109]  And it's this.
[00:34:18.309 --> 00:34:19.671]  Failed false flag.
[00:34:21.172 --> 00:34:25.676]  Capitol riot was meant to be way worse than it actually was.
[00:34:25.756 --> 00:34:28.379]  But they're going ahead with what they had planned to push.
[00:34:29.568 --> 00:34:37.386]  Total censorship, not just deplatforming, but taking servers away, URLs away, blocking URLs at the server level.
[00:34:38.482 --> 00:35:02.643]  This was meant to bring in the 25th Amendment, the impeachment of Trump, but it failed because unlike any other football fans or basketball fans or liberals or whoever, even if they had hundreds of paid provocateurs trying to riot, trying to lead this, instead the Trump supporters, now we have dozens of these videos, were kicking their ass when they attacked the cops and tried to break in the windows, but they got overwhelmed.
[00:35:03.544 --> 00:35:04.865]  And so Robert Barnes has been
[00:35:06.394 --> 00:35:07.415]  Dead on about this.
[00:35:07.435 --> 00:35:12.159]  I want to talk about the failed false flag nature of this, and then I want to speak directly to the American people.
[00:35:13.580 --> 00:35:17.263]  If you got into Q in the last three years, I don't blame you.
[00:35:17.383 --> 00:35:19.664]  It was very seductive, very high-tech propaganda.
[00:35:21.026 --> 00:35:24.388]  And a lot of what was covered by the Q phenomenon is already something that's real.
[00:35:24.789 --> 00:35:26.430]  It just claims responsibility for it.
[00:35:27.509 --> 00:35:28.090]  It's exposure.
[00:35:28.950 --> 00:35:44.103]  But the systems used to have a guy show up with a truck going crazy at the Hoover Dam, or a guy run a train off, you know, the rails into the ships in New York because he thinks Hillary's on board at her, all of this is a test in digital mind control.
[00:35:44.643 --> 00:35:48.747]  No longer are you in some underground base having chips in your brain or drugged up to be under mind control.
[00:35:49.067 --> 00:35:54.892]  Now it's done through fantasy gaming technology, then projected to the real world.
[00:35:54.932 --> 00:35:55.393]  In Barnes,
[00:35:55.993 --> 00:35:59.556]  He's going to lay that out because it wasn't just Antifa leading the charge.
[00:35:59.576 --> 00:36:00.397]  They were a big part of it.
[00:36:00.417 --> 00:36:00.977]  They're on record.
[00:36:00.997 --> 00:36:01.458]  We caught them.
[00:36:01.658 --> 00:36:02.438]  So that's cut and dry.
[00:36:02.959 --> 00:36:10.545]  It was Q believers who weren't Antifa who believe they were fighting for Trump to break in and get secret documents from Pelosi's office.
[00:36:11.266 --> 00:36:12.347]  We talked about that days ago.
[00:36:12.427 --> 00:36:15.590]  Now they've got generals coming out and saying, indeed, that's what happened.
[00:36:15.630 --> 00:36:18.592]  And Trump will be in office in 10 days and everything's fine.
[00:36:18.872 --> 00:36:22.715]  So we're now in real time before it happens announcing what they're going to do.
[00:36:23.737 --> 00:36:25.378]  A lot of these folks putting this out aren't even bad.
[00:36:25.719 --> 00:36:29.181]  They are just buying into the delusion because they can't believe America's falling.
[00:36:29.621 --> 00:36:38.848]  I'm not comparing America to Hitler, but when Hitler was in his bunker for a month with the Russians around it, even the day before they finally took over, he still thought he could beat them.
[00:36:39.309 --> 00:36:41.190]  When he figured out he couldn't, he went up and killed himself.
[00:36:41.250 --> 00:36:43.011]  They were 100 yards from his lair.
[00:36:43.912 --> 00:36:47.854]  So, the Germans thought they were winning, just like Baghdad Bob famously in 2003.
[00:36:48.934 --> 00:36:54.836]  There were F-16s and F-18s and Warthogs blowing up stuff a half mile behind him.
[00:36:54.937 --> 00:36:56.077]  Plumes of explosions.
[00:36:56.577 --> 00:36:58.878]  And Baghdad Bob's like, there are no Americans in Iraq.
[00:36:59.238 --> 00:36:59.878]  We are winning.
[00:37:00.339 --> 00:37:00.999]  Everything is fine.
[00:37:02.199 --> 00:37:03.960]  And so, there's a lot of that going on.
[00:37:04.000 --> 00:37:05.581]  So you're not bad that you were in the queue.
[00:37:06.848 --> 00:37:09.611]  It's esoteric, it's not documented, it's incredibly dangerous.
[00:37:09.631 --> 00:37:15.095]  And so, we now know from the videos, the eyewitnesses, that it was about a hundred Antifa dressed up as Trump supporters.
[00:37:15.976 --> 00:37:20.720]  Their leading few people that were told, be there early, we're going to storm the Capitol.
[00:37:20.980 --> 00:37:22.181]  That's all on the 8chan boards.
[00:37:22.221 --> 00:37:22.881]  I went and looked it up.
[00:37:23.622 --> 00:37:25.023]  I wasn't aware of that until later.
[00:37:25.944 --> 00:37:33.090]  And others that showed up early to then give cover to this paramilitary group or two that were more manly than the normal meth head
[00:37:34.551 --> 00:37:39.157]  Trust fund kids that are Antifa that helped finally breach and get in.
[00:37:39.257 --> 00:37:42.882]  So they were all being manipulated by Asian provocateurs inside their ranks.
[00:37:42.962 --> 00:37:45.765]  Most of them, even including Antifa, thought it was for a greater cause.
[00:37:47.042 --> 00:37:47.642]  It'll all come out.
[00:37:48.143 --> 00:37:53.566]  We got about six minutes left of this segment to give a gestalt breakdown, a prelude, what we're going to lay out here.
[00:37:53.606 --> 00:37:55.948]  But this is solving what happened there.
[00:37:56.288 --> 00:37:58.490]  Now they meant to use this as their entire template.
[00:37:59.010 --> 00:38:01.451]  I've talked to real Army intelligence, highest levels.
[00:38:01.471 --> 00:38:02.692]  I'm not going to say the names of the groups.
[00:38:02.712 --> 00:38:06.735]  Everybody knows the highest level of the Army is Army Special Operations, Delta Force, all that.
[00:38:06.775 --> 00:38:08.716]  I mean, we had live feeds of that when we were there.
[00:38:09.197 --> 00:38:10.377]  They're not like magic people.
[00:38:10.417 --> 00:38:11.858]  They're just like us, but they concur.
[00:38:12.239 --> 00:38:15.221]  This was a failed false flag, pipe bombs found outside.
[00:38:15.241 --> 00:38:15.701]  It was meant to be
[00:38:16.081 --> 00:38:19.783]  Hundreds dead, hostages taken, Q-Tards believing it all.
[00:38:20.084 --> 00:38:28.389]  Q-Tards saying they were going to go take hostages online, but they didn't because the simulation broke down once they actually got there in the real world.
[00:38:29.129 --> 00:38:29.850]  It didn't happen.
[00:38:29.990 --> 00:38:32.591]  A lot of it because Patriots fought them off and stopped them.
[00:38:32.631 --> 00:38:38.935]  So an alliance of Q-Tards with Antifa and some shadowy synthetic militia group, the Fed's control, is what we now know.
[00:38:39.195 --> 00:38:40.396]  More will come out in the days to come.
[00:38:40.676 --> 00:38:41.857]  Robert Barnes, thank you for joining us.
[00:38:41.877 --> 00:38:44.879]  Give us the, again, blueprint of what's coming up in the next hour.
[00:38:46.465 --> 00:38:54.429]  So yeah, I mean, I think it's critical for people to understand and fully appreciate the degree to which Q was a deliberate PSYOP, because a lot of things were put into place.
[00:38:54.469 --> 00:38:56.871]  They expected it to be a much worse event.
[00:38:57.471 --> 00:39:05.555]  They thought that because of the comments being made on the 8-gun message boards and other message boards by Q supporters, that it was going to be much worse than it turned out to be.
[00:39:06.856 --> 00:39:15.681]  The reason why they had to raid in advance, we'll get into that, was because they knew that the people at the Trump speech would not partake and participate and would fight and resist those efforts.
[00:39:16.601 --> 00:39:20.943]  And so we can get into where that was and what they intended it to be and then where they're trying to take it.
[00:39:20.983 --> 00:39:23.784]  They're trying to take it to impeach you and remove the president.
[00:39:23.824 --> 00:39:25.985]  They're trying to bar him from ever running for office again.
[00:39:26.005 --> 00:39:29.066]  They want to tar and feather the entire Trump people.
[00:39:29.426 --> 00:39:39.330]  And the same senator who has longed, or now soon to be president, who took credit for the Patriot Act, saying he drafted it after the Oklahoma City bombing in 1995,
[00:39:40.570 --> 00:39:50.562]  He has been bragging about the new domestic terrorism bill that's already been written and it's ready to go over 20,000 pages and they're going to be it's going to be Patriot Act on steroids.
[00:39:50.642 --> 00:39:56.950]  Patriot Act Part 2 entirely focused on domestic populations entirely meant to target people
[00:39:57.270 --> 00:39:58.672]  For their speech and their activity.
[00:39:58.952 --> 00:40:05.159]  There's already efforts afoot to try to misinterpret the conspiracy sedition laws to criminalize speech.
[00:40:05.839 --> 00:40:11.706]  Once again, we haven't had that in this country since World War I, but now they're trying to re-invoke and reinvigorate that.
[00:40:12.086 --> 00:40:18.093]  There's going to be a mass effort to target anyone that was associated with Trump to not only tar and feather them,
[00:40:18.793 --> 00:40:19.935]  But that goes all the way to the House.
[00:40:19.955 --> 00:40:27.964]  By the way, Brennan has now said, if you were a talk show host, a member of Congress, you must come to communist reconciliation things on TV and say you're bad.
[00:40:28.244 --> 00:40:30.647]  But once you do that, then things really collapse.
[00:40:30.687 --> 00:40:31.768]  People cannot do this.
[00:40:31.988 --> 00:40:34.151]  They're following a tried and true communist takeover.
[00:40:35.450 --> 00:40:35.910]  Absolutely.
[00:40:36.170 --> 00:40:40.652]  It's the old sort of struggle sessions from Mao's China.
[00:40:40.672 --> 00:40:41.792]  It's the same dynamic.
[00:40:42.432 --> 00:40:50.755]  That's why they were trying to sucker Trump into resigning under the guise that would protect him when they were going to use that to reaffirm their narrative and the truth of their narrative.
[00:40:51.615 --> 00:40:54.536]  Trump was never going to play games with that and he's not going to do so.
[00:40:54.936 --> 00:41:02.479]  But there's now efforts afoot to expel senators, efforts to expel congressmen, to not only stack the Senate,
[00:41:03.311 --> 00:41:07.514]  This is the most dangerous time in the history of our constitutional republic.
[00:41:19.424 --> 00:41:21.567]  It faces more risk than it did, frankly, in 1860.
[00:41:22.288 --> 00:41:38.947]  That's the kind of threat that they want to impose by ramrodding, using the pretext of this staged event that was heavily facilitated by a PSYOP operation of QAnon and with infiltrators and instigators involved as well.
[00:41:39.127 --> 00:41:41.428]  And I want to be clear, you're going to lay out all the evidence of this next hour.
[00:41:41.448 --> 00:41:42.608]  We talked over an hour last night.
[00:41:42.628 --> 00:41:44.608]  You have the greatest understanding of this.
[00:41:44.649 --> 00:41:51.910]  We were planning months ago, once the 20th passed and Trump was already gone, even before the election, we knew this was coming, the fraud.
[00:41:51.930 --> 00:41:52.931]  We tried to warn him.
[00:41:52.951 --> 00:41:55.331]  You've been personally talking to Trump daily, trying to warn him.
[00:41:55.351 --> 00:41:57.152]  He's finally listening, but a daylight dollar sword.
[00:41:58.752 --> 00:42:01.933]  The good news is, this is the enemy the globalists are losing.
[00:42:02.233 --> 00:42:08.255]  They're having to compress the next 10 years of their plan into just a year because they're so desperate and so far behind.
[00:42:09.448 --> 00:42:10.549]  They're completely terrified.
[00:42:10.609 --> 00:42:11.750]  That's why they're pushing a fake.
[00:42:11.970 --> 00:42:15.434]  They wanted this event to be far worse than it actually was.
[00:42:15.454 --> 00:42:17.876]  So you agree with all my, quote, high-level sources?
[00:42:17.896 --> 00:42:19.377]  I mean, I'm as smart as they are, and so are you.
[00:42:19.658 --> 00:42:22.360]  You can see this, but the Pentagon, the patriots there agree.
[00:42:22.680 --> 00:42:24.822]  This was meant to be a gigantic disaster.
[00:42:24.842 --> 00:42:29.567]  I mean, hundreds dead, thousands dead, bombs, hostages, but people didn't come through.
[00:42:30.700 --> 00:42:31.521]  That's exactly right.
[00:42:31.762 --> 00:42:33.704]  Because there are people there with zip ties.
[00:42:33.744 --> 00:42:35.186]  They arrested one of them in Nashville.
[00:42:35.547 --> 00:42:41.815]  So there are people there that had ulterior agendas, that misled other people who were partaking, who didn't realize what was happening.
[00:42:41.836 --> 00:42:44.619]  Well, I told them, we're Q's secret agents under Trump's orders.
[00:42:45.325 --> 00:42:48.288]  And we're going to go in there and then now... I heard that day one.
[00:42:48.328 --> 00:42:51.150]  Oh, they told him they were about to get Pelosi and grab the proof.
[00:42:51.450 --> 00:42:53.052]  And then sure enough, oh, there's experts.
[00:42:53.132 --> 00:42:56.374]  Oh, this was done for special ops to get Pelosi's laptop.
[00:42:56.414 --> 00:42:58.536]  I mean, this is so scripted, folks.
[00:42:58.816 --> 00:43:07.664]  If you're online, you pledge allegiance to some made-up letter of the alphabet, and then it tells you to go take over the White House or the Capitol or whatever, you're being set up for death.
[00:43:07.964 --> 00:43:09.125]  Just like Arlington Road.
[00:43:09.565 --> 00:43:11.007]  Go see Arlington Road.
[00:43:11.607 --> 00:43:16.672]  If you want to understand this entire paradigm and how they set up good people, we'll be right back.
[00:43:16.792 --> 00:43:17.593]  Hour number two.
[00:43:17.693 --> 00:43:19.315]  This is InfoWars.
[00:43:20.256 --> 00:43:29.686]  Alright, Robert Barnes is going to have the floor for the next few segments to lay out.
[00:43:30.586 --> 00:43:34.511]  The groups involved, how he caught them pre-plotting the attack on the Capitol.
[00:43:35.768 --> 00:43:36.888]  It's all coming up next segment.
[00:43:37.169 --> 00:43:38.929]  This is the most game-changing intel ever.
[00:43:39.349 --> 00:43:44.411]  I'll also tell you the plan to 25th Amendment the President, how you can still fight back, and so much more with Robert Barnes.
[00:43:44.452 --> 00:43:46.732]  Okay, you do not want to miss this information.
[00:43:46.772 --> 00:43:49.874]  But I want to air this special report one more time by Greg Reese.
[00:43:50.094 --> 00:43:50.414]  Here it is.
[00:43:55.518 --> 00:44:12.305]  When the CCP, who openly runs death camps, slave labor factories, and earns billions of dollars each year harvesting their organs, attempts to overthrow your country, what exactly are you supposed to do?
[00:44:13.866 --> 00:44:23.050]  The grotesque vassals of the CCP, occupying the highest levels of our government, would have you believe that you should bleed out and die.
[00:44:25.200 --> 00:44:31.763]  On January 6, 2021, millions of great Americans were betrayed by their government.
[00:44:32.763 --> 00:44:40.686]  They came from all over the country to defend fair elections in America and rightfully demand justice under the laws of the Constitution.
[00:44:41.766 --> 00:44:45.268]  It would be the most historical protest in American history.
[00:44:46.334 --> 00:44:55.638]  Well over a million Americans gathered at the Capitol to demand that Congress not certify the election in light of overwhelming evidence of election fraud.
[00:44:57.118 --> 00:45:02.000]  After all their betrayals, the average American still believed in the democratic process.
[00:45:03.040 --> 00:45:04.661]  They believed in the First Amendment.
[00:45:05.561 --> 00:45:07.382]  And they came to exercise that right.
[00:45:09.409 --> 00:45:19.755]  At the end of President Trump's speech, he announced that we are going to the Capitol to give our elected officials the pride and boldness they need to do the right thing.
[00:45:19.775 --> 00:45:28.421]  So, we're going to... We're going to walk down Pennsylvania Avenue.
[00:45:28.501 --> 00:45:29.662]  I love Pennsylvania Avenue.
[00:45:30.442 --> 00:45:31.903]  And we're going to the Capitol.
[00:45:32.343 --> 00:45:36.926]  And we're going to try and give... The Democrats are hopeless.
[00:45:36.946 --> 00:45:38.247]  They're never voting for anything.
[00:45:39.491 --> 00:45:40.532]  Not even one vote.
[00:45:40.972 --> 00:45:48.235]  But we're going to try and give our Republicans the weak ones because the strong ones don't need any of our help.
[00:45:48.895 --> 00:45:56.239]  We're going to try and give them the kind of pride and boldness that they need to take back our country.
[00:45:56.879 --> 00:46:00.160]  So let's walk down Pennsylvania Avenue.
[00:46:00.560 --> 00:46:01.761]  I want to thank you all.
[00:46:02.161 --> 00:46:05.923]  God bless you and God bless America.
[00:46:05.943 --> 00:46:07.023]  Thank you all for being here.
[00:46:07.043 --> 00:46:08.144]  This is incredible.
[00:46:08.902 --> 00:46:12.585]  But it was this righteousness that blinded us from the enemy's deceit.
[00:46:13.265 --> 00:46:16.948]  Capitol Police opened the gates and ushered in the crowd.
[00:46:19.189 --> 00:46:21.250]  Photo ops were directed inside.
[00:46:22.211 --> 00:46:29.956]  BLM activist John Sullivan, who was arrested for organizing a violent riot in Utah, was inside the state capitol.
[00:46:30.797 --> 00:46:36.201]  Agent provocateurs were seen instigating violence, and the crowd tried stopping them.
[00:46:37.341 --> 00:46:39.982]  Many of us already knew that we'd been set up.
[00:46:40.062 --> 00:46:43.104]  But others gave in to mob mentality and people died.
[00:47:03.835 --> 00:47:10.938]  A window leading into the House chamber was broken, and as Ashley Babbitt climbed through, she was shot without warning.
[00:47:14.119 --> 00:47:21.721]  After 14 years of serving her country, 35-year-old war veteran Ashley Babbitt was disgracefully killed.
[00:47:23.602 --> 00:47:26.243]  Vice President Pence praises Capitol Police.
[00:47:27.406 --> 00:47:34.771]  And after certifying the election, with Ashley Babbitt's blood still fresh on the floors, Pence receives a gold coin.
[00:47:35.491 --> 00:47:38.574]  Like Judas Iscariot, the betrayal is complete.
[00:47:39.674 --> 00:47:45.638]  The CCP and their global propaganda apparatus are trying to paint Ashley Babbitt as a terrorist.
[00:47:45.918 --> 00:47:47.119]  Domestic terrorists.
[00:47:47.279 --> 00:47:50.542]  They are trying to paint all patriots as terrorists.
[00:47:52.203 --> 00:47:53.704]  They are now coming for all of us.
[00:47:55.049 --> 00:48:00.113]  Those who make peaceful revolution impossible will make violent revolution inevitable.
[00:48:01.714 --> 00:48:08.920]  Our only options at this point is for Trump to act swiftly with the military or a revolution by the people.
[00:48:09.000 --> 00:48:18.308]  All right, ladies and gentlemen, I do not need to lay out my curriculum vitae or my 27 years in the fight that I am true to America.
[00:48:18.328 --> 00:48:21.270]  I make mistakes, but I believe in human justice and freedom.
[00:48:21.290 --> 00:48:21.690]  I promote it.
[00:48:23.140 --> 00:48:28.183]  Robert Barnes has not even known that he's worked for Trump for months during this election.
[00:48:28.223 --> 00:48:31.165]  Fraud battling at the highest levels, or that talks to Trump on a routine basis.
[00:48:31.786 --> 00:48:35.908]  But we're going to put that out now because we're 10 days out from the inauguration of Biden.
[00:48:37.352 --> 00:48:46.215]  When I tell you that we were calling high-level Capitol Police while this was going on, when I could tell you we had the Pentagon and what they knew, this is real stuff.
[00:48:46.235 --> 00:48:52.537]  Because when you see QAnon or that Q-shaman I had on Friday that went viral, he's like, Jones, I need to hear from you.
[00:48:52.897 --> 00:48:55.618]  Military intelligence told me so on 8chan.
[00:48:56.578 --> 00:48:57.359]  It's ridiculous.
[00:48:58.219 --> 00:49:01.440]  It's like saying, you know, Nigerians offered you a million dollars online.
[00:49:01.880 --> 00:49:03.681]  But once people buy into the con,
[00:49:05.353 --> 00:49:08.537]  They want to keep going with it, so we're not just going to expose Antifa here.
[00:49:09.057 --> 00:49:10.439]  We're going with the truth, Texas.
[00:49:11.320 --> 00:49:21.952]  There was Antifa, and they were the spearhead, but there was also the low-level Q people that thought Trump had told them Storm Nist, we're getting secret documents.
[00:49:22.452 --> 00:49:24.274]  We knew that on Wednesday, that that's what they thought.
[00:49:25.263 --> 00:49:30.446]  In the aftermath, then I saw this retired general, you know what the White House and videos are saying he was?
[00:49:30.926 --> 00:49:39.890]  Saying, oh, we did this to get the Intel, Nancy Pelosi's laptop, as if magic special forces wouldn't just hack into the laptop and get it.
[00:49:41.130 --> 00:49:45.472]  So there's this idea that if someone's been in the military, they're like Superman.
[00:49:45.512 --> 00:49:46.233]  It's just crazy.
[00:49:46.293 --> 00:49:50.535]  So get into Q, get into its two and a half year history.
[00:49:51.499 --> 00:49:52.499]  You can't get at Trump.
[00:49:52.519 --> 00:49:53.419]  You get at his base.
[00:49:53.480 --> 00:49:54.440]  You confuse them.
[00:49:55.320 --> 00:49:57.701]  You turn them into zombies that are getting secret messages.
[00:49:58.141 --> 00:50:03.842]  Explain the science, the technology, and how they said Trump was invincible, Bill Barr was good, you know, all of it.
[00:50:04.282 --> 00:50:10.444]  You start where you want and lay it out for a few segments, the history of Cube, and why we're going after it.
[00:50:10.484 --> 00:50:12.324]  If a listener was into it, we're not blaming you.
[00:50:12.404 --> 00:50:13.505]  You weren't fooled by it.
[00:50:13.525 --> 00:50:18.866]  You just thought it was interesting and it was designed like a crossword puzzle to suck you in.
[00:50:20.258 --> 00:50:22.259]  As some other, you know, little false reality video game.
[00:50:22.280 --> 00:50:26.662]  But for others that can't differentiate, it became very, very real.
[00:50:26.702 --> 00:50:29.624]  So lay out the history of it and what happened on this date.
[00:50:29.964 --> 00:50:33.846]  And not just you telling this a few days ago, all of my sources agree.
[00:50:34.347 --> 00:50:35.207]  Huge victory.
[00:50:35.667 --> 00:50:43.252]  We have this giant group meant to show the Congress the pressure against election fraud and to give them the courage to do the right thing, as the president said.
[00:50:43.732 --> 00:50:45.574]  The last thing we wanted was violence or a problem.
[00:50:46.054 --> 00:50:48.696]  100 or 200 people, provocateur, break in.
[00:50:48.716 --> 00:50:49.897]  The media focuses on that.
[00:50:50.178 --> 00:50:52.259]  Most folks are taking selfies with the cops inside.
[00:50:52.279 --> 00:50:54.481]  It's way overblown what happened inside the Capitol.
