[00:00:00.000 --> 00:00:20.000]  [Outro]
[00:36:31.468 --> 00:36:35.710]  Sorry Roger, I'm ranting, but just, just, this is the string on the sweater.
[00:36:35.751 --> 00:36:36.851]  This is the bottom card.
[00:36:37.071 --> 00:36:38.132]  This is Yertle the Turtle.
[00:36:38.332 --> 00:36:39.132]  This could bring him down.
[00:36:40.233 --> 00:36:46.557]  Well, plus particularly her claim that you and I exposing her generated numerous death threats.
[00:36:46.997 --> 00:36:48.558]  Let's say, let me point out something, bitch.
[00:36:48.578 --> 00:36:49.798]  You want to compare death threats?
[00:36:50.119 --> 00:36:53.741]  When you said that, my wife and I received dozens and dozens of death threats.
[00:36:54.021 --> 00:36:54.841]  Nobody threatened you.
[00:36:55.141 --> 00:36:55.722]  It's a lie.
[00:36:55.782 --> 00:36:56.682]  It's a vile lie.
[00:36:56.722 --> 00:36:58.663]  But, hey, Fiona, I just called you out.
[00:36:58.703 --> 00:36:59.504]  Let's see the threats.
[00:37:00.044 --> 00:37:00.965]  And Leslie Stahl.
[00:37:00.985 --> 00:37:01.986]  Remember Leslie Stahl?
[00:37:02.326 --> 00:37:08.690]  She's the one who saw the gunman on the balcony above where there was an attempted assassination of Ronald Reagan.
[00:37:08.730 --> 00:37:10.392]  She reported it live on air.
[00:37:10.712 --> 00:37:12.093]  Go to YouTube and try to find it.
[00:37:12.333 --> 00:37:13.114]  Oh, it's gone.
[00:37:13.534 --> 00:37:14.274]  It's disappeared.
[00:37:14.775 --> 00:37:16.476]  Oh, Stone's a conspiracy theorist.
[00:37:16.696 --> 00:37:18.978]  Hey, you freaks at Media Matters, it's a fact.
[00:37:19.642 --> 00:37:20.823]  Don't even try to argue with it.
[00:37:21.003 --> 00:37:25.323]   I want to get to media matters in a moment, but since you raised that, here's the clip from 60 Minutes.
[00:37:25.323 --> 00:37:29.403]   Fiona Hill blaming Alex Jones and Roger Stone with no evidence, no proof.
[00:37:29.403 --> 00:37:31.883]  The last thing I want is to turn that witch into a martyr.
[00:37:31.883 --> 00:37:37.242]   I want to see her indicted for being a globalist, espionage operatives of big corporations.
[00:37:37.242 --> 00:37:38.763]  That's what's going on here. Here it is.
[00:37:38.763 --> 00:37:45.242]   When you took the job, I know that there were some of your friends who urged you not to.
[00:37:45.242 --> 00:37:47.242]  I'm--
[00:37:46.472 --> 00:37:48.793]  I wonder if any of your friends stopped talking to you.
[00:37:49.453 --> 00:37:59.939]  There were some people in the professional circles in which I moved to certainly took, let's just say some took offense, frankly, at the fact that I had decided to give this.
[00:37:59.999 --> 00:38:02.120]  They had given me counsel not to do the job.
[00:38:02.680 --> 00:38:08.564]  And they, you know, actually did believe that I would be aiding and abetting something nefarious by joining the administration.
[00:38:09.344 --> 00:38:16.128]  I felt very strongly, however, that we were in a situation where we were heading for a confrontation with Russia.
[00:38:16.508 --> 00:38:23.011]  That someone like myself, who was not political, someone who was an expert, should step up and try to do something.
[00:38:23.572 --> 00:38:28.694]  Right after you started at the White House, there was a smear campaign against you.
[00:38:29.435 --> 00:38:32.076]  Public, distressing, I'm sure.
[00:38:32.516 --> 00:38:33.377]  What was that all about?
[00:38:34.687 --> 00:38:37.128]  Well, I'm still trying to get to the bottom of some of that, to be honest.
[00:38:37.588 --> 00:38:42.591]  He's got a major Soros mole discovered in the White House, breaking now.
[00:38:43.091 --> 00:38:43.451]  May 2017.
[00:38:45.472 --> 00:38:49.994]  Right-wing conspiracists launch an online campaign to discredit her.
[00:38:50.295 --> 00:38:54.096]  George Soros has penetrated the Trump White House.
[00:38:54.397 --> 00:39:00.579]   A woman named Fiona Hill I have to say, the scale of this did take me by surprise.
[00:39:00.599 --> 00:39:02.060]  This was Roger Stone.
[00:39:02.100 --> 00:39:03.541]  Roger Stone, Alex Jones.
[00:39:04.141 --> 00:39:05.342]  And I did think... So from the right.
[00:39:05.682 --> 00:39:06.182]  Why me?
[00:39:06.662 --> 00:39:07.663]  Were there death threats?
[00:39:08.143 --> 00:39:08.943]  There were death threats.
[00:39:08.963 --> 00:39:11.244]  There was quite a number of them, especially online.
[00:39:11.944 --> 00:39:13.325]  She found it disturbing.
[00:39:13.985 --> 00:39:15.786]  And she doesn't rattle easily.
[00:39:15.806 --> 00:39:17.487]  If you would please rise.
[00:39:17.927 --> 00:39:24.450]  As the public saw at the impeachment hearings, as she held her own when committee members challenged her.
[00:39:25.230 --> 00:39:26.412]  This is a fictional narrative.
[00:39:26.573 --> 00:39:34.208]  In becoming an overnight public figure, she found herself contending with the anxieties of her 13-year-old daughter.
[00:39:34.529 --> 00:39:36.352]  How did she absorb all of this?
[00:39:37.091 --> 00:39:40.953]  Initially, she was somewhat concerned about the whole thing.
[00:39:41.653 --> 00:39:42.033]  That's enough.
[00:39:42.053 --> 00:39:42.753]  Let's just cut it off.
[00:39:43.213 --> 00:39:44.254]  People can find the clip.
[00:39:44.274 --> 00:39:45.875]  There's a big Media Matters article about it.
[00:39:46.955 --> 00:39:49.536]  But she was all over TV saying, we're trying to hurt her.
[00:39:49.836 --> 00:39:55.879]  She, again, told Congress that we're both being mean to her, that we're Russian agents, that she doesn't know who the globalists are.
[00:39:57.299 --> 00:39:59.120]  Roger, she doesn't know anything about George Soros.
[00:39:59.966 --> 00:40:02.508]  She purges herself numerous times in her testimony.
[00:40:02.548 --> 00:40:03.229]  Let's be very clear.
[00:40:03.269 --> 00:40:04.950]  Fiona, you are completely political.
[00:40:05.130 --> 00:40:05.571]  Number one.
[00:40:05.611 --> 00:40:07.212]  Number two, you're not an expert.
[00:40:07.252 --> 00:40:09.274]  You're a quizlet.
[00:40:09.314 --> 00:40:10.115]  You're an asset.
[00:40:10.675 --> 00:40:14.438]  You never thought twice about not taking the job because you were planted there by H.R.
[00:40:14.458 --> 00:40:15.019]  McMaster.
[00:40:15.199 --> 00:40:16.500]  Now, sue me, bitch!
[00:40:16.640 --> 00:40:17.441]  Come on, sue me!
[00:40:17.821 --> 00:40:18.902]  Or come on this program!
[00:40:18.982 --> 00:40:20.063]  Alex, you'd have her on, wouldn't you?
[00:40:20.223 --> 00:40:20.684]  Absolutely.
[00:40:21.721 --> 00:40:25.663]  Answer some questions, or if you don't want to come here, maybe Tucker Carlson will go a couple rounds with you.
[00:40:26.103 --> 00:40:27.383]  This woman is a fraud.
[00:40:27.803 --> 00:40:28.664]  She's a criminal.
[00:40:29.184 --> 00:40:34.486]  All of her testimony before the Congress in the Ukrainian impeachment is a lie.
[00:40:34.546 --> 00:40:35.767]  That's lying to Congress.
[00:40:35.787 --> 00:40:39.248]  29 FBI agents ought to show up at your house, lady.
[00:40:39.788 --> 00:40:46.258]  I mean, that is the most pathetic performance I've ever seen, other than the performance of Leslie Stahl.
[00:40:46.678 --> 00:40:49.222]  Talk about long in the tooth and over the hill.
[00:40:49.582 --> 00:40:53.187]  Here's a woman who lies for a living and has done it for decades.
[00:40:53.207 --> 00:40:55.270]  A lot of plastic surgery there, if you ask me.
[00:40:56.611 --> 00:40:58.452]  By the way, Roger, let me stop you again.
[00:40:58.512 --> 00:41:00.213]  I should have played this up front at the interview.
[00:41:00.233 --> 00:41:08.112]   We did play a short clip of it, but here is the famous video from 2017 laying all this
[00:41:08.112 --> 00:41:14.113]   out and pointing out that she was a mole that triggered the hail of lawsuits and indictments
[00:41:14.113 --> 00:41:17.792]   and attacks when your source at the White House, very high level, said, "Hey, Trump
[00:41:17.792 --> 00:41:20.833]   won't listen because," I remember you telling me, "Trump wouldn't listen because he saw
[00:41:20.833 --> 00:41:24.112]   her in the news as the one that said, 'Oh, the dossier is probably not real,'" because
[00:41:24.112 --> 00:41:27.313]   she'd been obviously involved, the evidence I believe is overwhelming and it's coming
[00:41:27.313 --> 00:41:32.153]   out, so he brings her in as the one that's going to vindicate him when really she's one
[00:41:32.153 --> 00:41:36.193]  of the chief conspirators creating this for Hillary Clinton.
[00:41:36.193 --> 00:41:37.753]  The evidence is bounding.
[00:41:37.753 --> 00:41:42.113]   So here is what got Roger and I in so much hot water with the deep state.
[00:41:42.113 --> 00:41:46.113]  George Soros has penetrated the Trump White House.
[00:41:46.676 --> 00:41:52.860]  Soros has planted a mole infiltrating the national security apparatus.
[00:41:53.000 --> 00:42:10.252]  A woman named Fiona Hill, who has a Harvard background, has been on the Soros payroll and the payroll of the Open Society Institute, has been brought into the Trump White House by General McMaster.
[00:42:10.832 --> 00:42:25.666]  The reason this is significant is because, as you know, the Hungarian government has been fighting the Open Society Institute, which is a front in Hungary to destabilize the Hungarian government.
[00:42:25.686 --> 00:42:30.170]  And we should add, they are patriot right-wingers that are pro-Trump, pro-Ron Paul.
[00:42:30.430 --> 00:42:32.192]  They just don't like Islamic invasion.
[00:42:32.992 --> 00:43:02.711]   And I am told from the best possible sources in the Trump White House that only days ago in a showdown meeting, this woman, Fiona Hill, now on the national security staff, ...argued that she was a Russian expert and that the Trump administration must oppose the Hungarian efforts to crack down and expose on the so-called Open Society Institute.
[00:43:02.731 --> 00:43:04.152]  That's the group that overthrew Ukraine.
[00:43:04.172 --> 00:43:06.334]  That's the group that was openly behind the Arab Spring.
[00:43:06.354 --> 00:43:08.455]  That's the group openly behind ending the free press here.
[00:43:08.695 --> 00:43:17.722]   That's the group openly behind funding the cop-killer Black Lives Matter groups and literally funding the groups chanting You know, kill the cops, deck the hall with dead cops.
[00:43:18.102 --> 00:43:20.804]  Why would anyone put up with this load of baloney?
[00:43:21.204 --> 00:43:32.112]  And why would anyone have a woman with this background, Brookings Institute, Harvard, George Soros, Open Society, in the Trump White House?
[00:43:33.753 --> 00:43:37.356]  And you can just type in Fiona Hill, TheGlobalist.com into a search engine.
[00:43:37.376 --> 00:43:39.958]  The top link is her bio, TheGlobalist.com.
[00:43:40.638 --> 00:43:51.783]   So, Roger, in hindsight, I don't think the crew did that as a joke, but if you actually go to TheGlobalist.com, it's not a picture of Lord Farquad or whatever his name is.
[00:43:52.023 --> 00:43:52.963]  Yeah, there's the real one.
[00:43:53.363 --> 00:43:55.964]  So I guess they tried to take it down, but it's on the way back machine.
[00:43:56.704 --> 00:43:58.164]  So simply amazing, Roger.
[00:43:58.544 --> 00:43:59.444]  Other points about this.
[00:43:59.464 --> 00:44:10.187]  I know you've beat Russiagate to death and you're sick of it, but now, again, it's a big deal because it's the linchpin to this whole illegitimate bureaucracy that thinks it's going to establish a permanent dictatorship in America.
[00:44:11.895 --> 00:44:16.400]  Look, I think we've really broken news here today because we're reminding people of history.
[00:44:16.420 --> 00:44:18.282]  If you just saw that clip, you just saw history.
[00:44:18.826 --> 00:44:20.266]  Look how much younger we look there.
[00:44:20.726 --> 00:44:22.507]  Look how stress-free we look there.
[00:44:22.947 --> 00:44:24.007]  It was a different day.
[00:44:24.467 --> 00:44:26.568]  By the way, Alex, I need to get to Austin.
[00:44:26.608 --> 00:44:28.388]  I'm going to be in San Antonio Wednesday.
[00:44:28.428 --> 00:44:37.330]  I'm coming down to endorse Chad Prather in the race for governor in Texas, because I think your current governor, Abbott, is a piece of crap, and Chad Prather is a genuine patriot.
[00:44:37.350 --> 00:44:38.791]  Well, you better get your ass to Austin.
[00:44:38.811 --> 00:44:41.811]  I'll pay for a hotel and everything, or plane tickets.
[00:44:41.851 --> 00:44:46.273]  I've offered to buy your plane tickets to come here for a long time, and now you're going for Chad Prather.
[00:44:46.293 --> 00:44:47.093]  I'm a little bit jealous.
[00:44:47.373 --> 00:44:48.193]  I like Chad, by the way.
[00:44:49.153 --> 00:44:49.854]  He's a great guy.
[00:44:49.894 --> 00:44:58.419]  You can go to praythere2022.com and help him because he's in an epic struggle with your governor, Governor Lockdown, pardon me, Governor Abbott.
[00:44:59.179 --> 00:45:04.662]  So I'm going to work my way to Austin because Owen Schroeder still owes me the biggest stake you've ever seen.
[00:45:05.003 --> 00:45:07.164]  A stake the size of my thigh.
[00:45:07.444 --> 00:45:09.245]  I'm going to take you to Eddie V's.
[00:45:09.305 --> 00:45:10.086]  I know you like that.
[00:45:10.126 --> 00:45:10.586]  I like it too.
[00:45:10.646 --> 00:45:14.108]  It's where I famously made the joke of like Putin's feeding or whatever and it went viral.
[00:45:14.729 --> 00:45:16.930]  But seriously, what exactly, what day are you going to get here?
[00:45:18.278 --> 00:45:19.299]  I'll be there Wednesday.
[00:45:19.879 --> 00:45:24.521]  Unfortunately, I have to rush back here for a speech, but we'll work this out because I haven't been in Austin.
[00:45:24.541 --> 00:45:29.063]  I haven't been yelled at by leftists in at least 12 hours, so I need to get to Austin.
[00:45:29.443 --> 00:45:32.464]  Okay, but listen, you're going to be in studio on Wednesday.
[00:45:34.045 --> 00:45:34.625]  I'm going to.
[00:45:34.785 --> 00:45:35.025]  All right.
[00:45:35.085 --> 00:45:36.285]  Well, we'll see where we are.
[00:45:36.826 --> 00:45:38.967]  I'm definitely going to go to San Antonio.
[00:45:39.007 --> 00:45:44.569]  Listen, I'm not knocking you and Chad Prager going to have an event in San Antonio, but coming on my show is as big as an event in San Antonio.
[00:45:45.373 --> 00:45:46.213]  Well, I have an idea.
[00:45:46.233 --> 00:45:49.175]  Why don't we just do it live from where we are in San Antonio?
[00:45:49.235 --> 00:45:50.195]  We'll definitely tune in.
[00:45:50.515 --> 00:45:50.896]  For sure.
[00:45:51.296 --> 00:45:52.456]  Well, listen, Roger.
[00:45:52.817 --> 00:45:53.117]  Whatever.
[00:45:53.157 --> 00:45:53.757]  I want to hang out.
[00:45:53.777 --> 00:45:56.418]  I want to get a steak, but that's... Why don't you just come a day early?
[00:45:58.219 --> 00:46:00.420]  Well, it depends on Mrs. Stone, to be honest with you.
[00:46:00.440 --> 00:46:02.461]  I've tried to stay in Florida as much as I can.
[00:46:02.481 --> 00:46:03.882]  That's right.
[00:46:03.902 --> 00:46:05.963]  You know, and family always comes first.
[00:46:06.003 --> 00:46:12.806]  And you were indicted before and couldn't travel, and then you've just been... I know it's a... And when they sue you, it's a full-time thing trying to take your energy.
[00:46:13.206 --> 00:46:17.550]  That's why it's so great that I've noticed you fought even harder since they tried to put you in prison to destroy you.
[00:46:17.971 --> 00:46:18.872]  And that's my commitment.
[00:46:19.192 --> 00:46:24.637]  You know, I told people quietly four or five years ago before they really tried to destroy me, I'm going to phase out the show the next three, four years.
[00:46:24.677 --> 00:46:26.039]  I'm going to do a podcast, write a book.
[00:46:26.439 --> 00:46:28.741]  I'm going to slowly just kind of hand the baton to Owen and others.
[00:46:28.821 --> 00:46:30.423]  If they can keep InfoWars going, they can do it.
[00:46:30.683 --> 00:46:31.324]  Well, I totally agree.
[00:46:31.144 --> 00:46:37.144]   I wanted to ride off in the sunset. Not now. Not now. I'm doubling what I do starting next year.
[00:46:37.144 --> 00:46:44.144]   Total warfare. Just absolute films, documentaries, speaking tours, books.
[00:46:44.144 --> 00:46:47.144]  They want to fight? They better believe they got one, Roger.
[00:46:47.144 --> 00:46:53.144]   I totally agree. I think it was Nietzsche who says, "That which does not kill me makes me stronger."
[00:46:53.144 --> 00:46:55.144]  This has been an epic struggle.
[00:46:54.969 --> 00:46:57.989]  We could not possibly have gotten this far without InfoWars.
[00:46:58.330 --> 00:47:00.750]  We couldn't have gotten this far without the blessings of the Lord.
[00:47:01.271 --> 00:47:02.611]  See, we're soldiers for Christ.
[00:47:03.031 --> 00:47:04.492]  We're soldiers for the truth.
[00:47:04.992 --> 00:47:08.953]  If you liberal elitists want to mock us because we believe in God, to hell with you.
[00:47:09.053 --> 00:47:10.213]  We don't really care what you think.
[00:47:10.233 --> 00:47:12.114]  By the way, let me just say this, Roger, about you.
[00:47:12.334 --> 00:47:17.235]  Because I've known you, I guess I probably met you ten years ago at a JFK day, but I've really known you well about six.
[00:47:19.316 --> 00:47:23.777]  You're not a fake guy, and you're a real guy, and you call yourself, I guess, a libertine.
[00:47:23.797 --> 00:47:24.358]  Pretty wild.
[00:47:24.738 --> 00:47:25.758]  And I've been wild myself.
[00:47:26.598 --> 00:47:27.498]  But I am a Christian.
[00:47:28.459 --> 00:47:34.140]  And when you got religion and got hit by the Holy Ghost, I mean, I've seen you at dinner start crying.
[00:47:34.260 --> 00:47:35.821]  I've seen you over the phone start breaking down.
[00:47:36.321 --> 00:47:37.621]  I know the real thing when I see it.
[00:47:38.041 --> 00:47:39.802]  And then suddenly, I'm even joking around.
[00:47:40.262 --> 00:47:42.322]  About like, boy, look at these ladies, Roger.
[00:47:42.382 --> 00:47:45.103]  You know, we ought to hit on, like, it's a joke.
[00:47:45.123 --> 00:47:47.383]  I mean, kind of halfway, but I'm married.
[00:47:47.823 --> 00:47:49.144]  And you're like, I don't look at women.
[00:47:49.164 --> 00:47:49.904]  I don't talk to women.
[00:47:49.924 --> 00:47:50.984]  I'm like, hey, I'm joking, Roger.
[00:47:51.404 --> 00:47:54.145]  So before, you know, we were like a couple of alley cats.
[00:47:54.165 --> 00:47:56.665]  Not like we were running around, you know, like your old days or anything.
[00:47:56.705 --> 00:48:01.186]  But now, I mean, the Holy Spirit's with me even stronger as well.
[00:48:01.586 --> 00:48:13.790]   I mean, and so I absolutely get what you're saying, that when evil Ratchets up, God ratchets up his people, and I'm just very excited that you've been born again, my friend, and it's definitely real, and that pisses them off more.
[00:48:13.830 --> 00:48:15.971]  So, speak from the heart a few minutes about Jesus.
[00:48:16.992 --> 00:48:21.253]  Well, I'm happy to do that, because so many liberal elitists want to mock it.
[00:48:21.674 --> 00:48:22.454]  Look, I was done.
[00:48:22.534 --> 00:48:23.134]  I was finished.
[00:48:23.234 --> 00:48:26.075]  I was going to die in prison, and there was nobody going to save me.
[00:48:26.896 --> 00:48:33.859]  And then, as you know, I had the opportunity to meet with Reverend Franklin Graham, and he was very abrupt and very direct.
[00:48:33.899 --> 00:48:37.160]   He said, You need to get down on your knees.
[00:48:37.180 --> 00:48:38.281]  You need to confess your sins.
[00:48:38.301 --> 00:48:39.542]  You need to get right with God.
[00:48:39.962 --> 00:48:44.807]  And if you'll do that, I guarantee you, he said, I guarantee you, the Lord will not abandon you.
[00:48:44.887 --> 00:48:45.868]  He will not forget you.
[00:48:46.248 --> 00:48:48.410]  He will deliver you from your persecutors.
[00:48:48.791 --> 00:48:51.373]  And that's exactly, exactly what happened.
[00:48:51.653 --> 00:48:52.494]  Now, I'm a sinner.
[00:48:52.514 --> 00:48:53.936]  No question about it.
[00:48:54.116 --> 00:48:54.876]  I'm not perfect.
[00:48:55.157 --> 00:48:56.578]  There are temptations every day.
[00:48:57.379 --> 00:49:00.662]  But that's the old Roger Stone and the old Alex Jones, I suspect.
[00:49:01.272 --> 00:49:03.574]  Now, I'm all in on the fight for liberty.
[00:49:03.994 --> 00:49:04.535]  This is it.
[00:49:04.655 --> 00:49:07.978]  This is the last, best hope for mankind.
[00:49:08.478 --> 00:49:12.702]  We can be the shining city on the hill again, but not unless you're ready to fight.
[00:49:12.962 --> 00:49:15.384]  When I say fight, I'm not talking about a physical fight.
[00:49:15.665 --> 00:49:18.827]  I'm talking about a spiritual, yes, and a financial fight.
[00:49:19.528 --> 00:49:22.891]  People don't understand how much it costs to keep M4s even on the air.
[00:49:23.638 --> 00:49:24.539]  This is not free.
[00:49:24.619 --> 00:49:25.500]  Nothing is free.
[00:49:26.061 --> 00:49:28.224]  I've got to pay these damn lawyers every month.
[00:49:28.284 --> 00:49:31.688]  I've got to come up with a quarter of a million dollars between now and the end of the year.
[00:49:31.748 --> 00:49:32.829]  I don't know where I'm going to get it.
[00:49:33.250 --> 00:49:35.493]  So yeah, go to StoneDefenseFund.com.
[00:49:36.033 --> 00:49:37.996]  It's not that I'm trying to live a lavish lifestyle.
[00:49:38.036 --> 00:49:39.498]  It's just I'm sick of paying lawyers.
[00:49:39.818 --> 00:49:40.978]  Well, Roger, it comes down to this.
[00:49:41.058 --> 00:49:42.279]  People want us to fight.
[00:49:42.519 --> 00:49:43.559]  People want us to fight.
[00:49:44.039 --> 00:49:46.640]  And we've shown people how hard we fought, and we appreciate them.
[00:49:46.660 --> 00:49:49.081]  And we're simply saying, hey, we're bleeding to death.
[00:49:49.581 --> 00:49:54.383]  I just sold my expensive house that I had emergency backup money to run the operation in the future.
[00:49:54.723 --> 00:49:58.164]  I didn't trust a bank, so I put an emergency backup fund in a nicer house.
[00:49:58.765 --> 00:50:00.465]  Austin house prices went way up, sold it.
[00:50:00.485 --> 00:50:04.566]  It's going right in to the operation to just turbocharge into next year.
[00:50:05.067 --> 00:50:05.987]  All the chips are in.
[00:50:06.067 --> 00:50:07.728]  This is the time for the fight.
[00:50:07.748 --> 00:50:10.429]   That's why, listeners, I need you to buy products.
[00:50:10.469 --> 00:50:12.551]  There are great products already at InfoWarshaw.com.
[00:50:12.911 --> 00:50:15.973]  If you want to make a straight donation, there's links on the side of the support button.
[00:50:16.834 --> 00:50:21.518]  You're absolutely right, and what Roger is doing is so amazing, but just wearing a t-shirt.
[00:50:21.958 --> 00:50:26.542]  Yeah, we make nine, ten bucks on it, whatever, you know, after cost, and then it spreads the word.
[00:50:26.782 --> 00:50:28.223]  All of this is about solidarity.
[00:50:28.603 --> 00:50:30.645]  All of this is about not letting them break our will.
[00:50:30.965 --> 00:50:35.809]  Roger, in closing, January 6th, you broke down how they were trying to set you up.
[00:50:36.914 --> 00:50:40.758]  On the show last week, got picked up all over the news, and that was just a little afterthought.
[00:50:40.778 --> 00:50:42.219]  We were going to break with a little two minutes.
[00:50:42.259 --> 00:50:46.343]  Spend a few minutes on January 6th recapping how you think they were trying to set us up.
[00:50:46.403 --> 00:50:47.003]  I know they were.
[00:50:47.023 --> 00:50:51.668]  And where you see that going in Tucker Carlson's documentary that's got them so upset.
[00:50:53.100 --> 00:50:54.701]  Well, let me be absolutely clear.
[00:50:54.761 --> 00:51:05.429]  First of all, any claim or assertion or implication that I either knew about or was involved in any illegal activity on January 6th is a vile lie and categorically false.
[00:51:06.050 --> 00:51:11.494]  There is no evidence to the contrary, there is no witness to the contrary, because it's a vile lie.
[00:51:11.934 --> 00:51:18.653]   BBC News and particularly Alan Jernigan Dukakis attempted to use the technique of guilt by
[00:51:18.653 --> 00:51:19.653]  association.
[00:51:19.653 --> 00:51:25.254]   You take a picture with some guy who got arrested, I don't even know the guy's name, and that's
[00:51:25.254 --> 00:51:26.574]  proof of what exactly?
[00:51:26.574 --> 00:51:28.254]  It's proof of nothing.
[00:51:28.254 --> 00:51:32.534]   Here locally, a website called the Florida Bulldog points that out.
[00:51:32.534 --> 00:51:36.934]   Stone was seen outside the hotel with members of the Proud Boys and a thousand other people.
[00:51:36.966 --> 00:51:38.247]  That proves nothing.
[00:51:38.347 --> 00:51:40.487]  That's vile guilt by association.
[00:51:40.547 --> 00:51:43.068]  So, as you know, Alex, I wasn't on the Ellipse.
[00:51:43.628 --> 00:51:44.888]  I didn't go to the Ellipse speech.
[00:51:45.468 --> 00:51:47.769]  I never left the grounds of my hotel that day.
[00:51:48.509 --> 00:51:49.809]  I did not march to the Capitol.
[00:51:49.849 --> 00:51:51.170]  I was not at the Capitol.
[00:51:51.650 --> 00:52:01.032]  But I do know that as soon as the President's speech was over, a Secret Service agent called my hotel room in the House phone to ask me if I wanted to be escorted to the Capitol.
[00:52:01.613 --> 00:52:05.796]  And I said, no, I can smell a setup when I see one.
[00:52:06.336 --> 00:52:09.678]  I may have been born at night, but I wasn't born last night.
[00:52:10.039 --> 00:52:12.020]  And I didn't just fall off the turnip truck.
[00:52:12.380 --> 00:52:22.747]  So I said no, because I realized in retrospect, I would have gotten to the Capitol at the precise time that the informants who'd been planted in the crowd broke into the building.
[00:52:23.307 --> 00:52:25.149]  So their plan was foil.
[00:52:25.189 --> 00:52:27.050]  And once again, I had the protection of the Lord.
[00:52:28.007 --> 00:52:29.088]  This isn't Roger Stone.
[00:52:29.128 --> 00:52:30.389]  This is godly protection.
[00:52:30.690 --> 00:52:33.813]  That's why I think I wasn't swept into this whole quagmire.
[00:52:33.853 --> 00:52:43.142]  But my hat's off to Tucker Carlson and Dr. Beatty, Darren Beatty, who's done an extraordinarily good job of real investigative journalism.
[00:52:43.732 --> 00:52:46.115]  My friend Sean Hannity is not completely wrong.
[00:52:46.396 --> 00:52:48.559]  There is at least one investigative journalist.
[00:52:48.859 --> 00:52:51.443]  Well, two, if you count James O'Keefe.
[00:52:51.823 --> 00:52:53.165]  Three, if you count Laura Loomer.
[00:52:53.505 --> 00:52:58.873]  Those are the only people I know in the country, pretty much, with Tucker Carlson, doing real investigative journalism.
[00:52:59.313 --> 00:53:00.313]  Those are facts, folks.
[00:53:00.374 --> 00:53:00.974]  That's truth.
[00:53:01.414 --> 00:53:02.574]  The rest is corporate stuff.
[00:53:02.614 --> 00:53:03.555]  They're just jackals.
[00:53:03.875 --> 00:53:04.975]  They're all jackals.
[00:53:04.995 --> 00:53:06.476]  Well, let's talk about the Oath Keepers.
[00:53:06.556 --> 00:53:07.997]  You know, I believe in the Second Amendment.
[00:53:08.017 --> 00:53:11.358]  I believe in the militias to the Constitution.
[00:53:11.418 --> 00:53:13.879]  And I've been interviewing the Oath Keepers since Stuart Rhodes founded it.
[00:53:14.219 --> 00:53:16.400]  I think they're great people and, you know, wonderful folks.
[00:53:17.506 --> 00:53:19.267]  But anybody could show up in D.C.
[00:53:19.287 --> 00:53:32.595]  that day and say they were a proud boy, or say they were a three-percenter, or say they were an Oath Keeper, and they're just people in masks walking around while I'm there, and they would come and stand around me, and my security would say, hey, we got security, we don't need you standing around Mr. Jones.
[00:53:33.055 --> 00:53:43.821]   So they show you out front a hotel, some Oath Keepers in masks, say they're Oath Keepers, they could be FBI, anybody, Shake your hand and then this is all over the news thousands of times.
[00:53:43.861 --> 00:53:50.323]  I've seen it I mean over and over and everywhere all over Twitter you you trend on Twitter every week with the same crap.
[00:53:50.423 --> 00:53:57.827]  Oh my god I mean that means if you stop and shook hands with a Chinese man who turns out to be a Chinese agent You're a Chinese agent.
[00:53:58.167 --> 00:54:04.410]   It's just absolutely ridiculous and so again It's the same thing with these militias.
[00:54:04.570 --> 00:54:05.691]  I think militias are fine.
[00:54:06.291 --> 00:54:15.237]  I support them, but some get set up by the feds, and I would expose that back in the 90s, and the feds leading it would say, oh, you're a fed for saying this militia might be a fed.
[00:54:15.477 --> 00:54:16.157]  And I'm like, no.
[00:54:16.477 --> 00:54:22.481]   When I see a group saying they're going to have war, and they're going to kill everybody and all this stuff, Obviously, they're being provocateured.
[00:54:22.721 --> 00:54:23.541]  And that's come out.
[00:54:23.781 --> 00:54:29.042]  That's what the Southern Poverty Law Center and the ADL and the Justice Department and the FBI do.
[00:54:29.423 --> 00:54:30.863]  And Tucker Carlson exposed it.
[00:54:31.183 --> 00:54:40.246]  And they're pissed because they're planning to launch a whole bunch more of this, trying to infiltrate all these different groups to try to have a big crisis and a civil war.
[00:54:40.506 --> 00:54:41.706]  And that's why we're exposing it.
[00:54:42.952 --> 00:54:45.514]  Yeah, those pictures you show prove exactly nothing.
[00:54:45.734 --> 00:54:47.155]  Nothing whatsoever.
[00:54:47.715 --> 00:54:49.356]  This is the most vile smear yet.
[00:54:49.716 --> 00:54:52.878]  Go to Twitter right now if you're still allowed to go there and put in Roger Stone.
[00:54:53.358 --> 00:54:58.661]  The demands for my arrest are ubiquitous, yet there's no evidence whatsoever that I've done anything wrong.
[00:54:59.082 --> 00:55:11.569]  This past week when I criticized Governor Ron DeSantis because 1.6 million school children in this state are still being required to wear masks because the school boards are thwarting, thumbing their nose at the governor.
[00:55:12.553 --> 00:55:16.934]  And his action is to fine them, and the fines are being paid by the Biden administration.
[00:55:17.415 --> 00:55:18.635]  This whole thing is a scam.
[00:55:18.715 --> 00:55:26.997]  Governor, fire those school board members, use your authority, and appoint patriots into those positions to enforce your ban on mask mandates.
[00:55:27.398 --> 00:55:29.138]  When I said that, you know what they said, Alex?
[00:55:29.518 --> 00:55:31.039]  Arrest him for January 6th.
