[00:00:00.009 --> 00:00:01.379]  The Alex Jones Show.
[01:03:32.799 --> 01:03:33.840]  People, all people.
[01:03:34.180 --> 01:03:35.940]  But you have to filter everything now, don't you?
[01:03:35.961 --> 01:03:39.942]  You can't be like, you can't express yourself and say things that are a little silly or whatever.
[01:03:39.962 --> 01:03:41.783]  You have to say, well, would this offend someone?
[01:03:41.983 --> 01:03:46.706]  Could this be, you know, perceived as a bigot statement when you're not a bigot?
[01:03:46.946 --> 01:03:48.126]  And that's the worst part for me.
[01:03:48.346 --> 01:03:48.787]  Exactly.
[01:03:48.847 --> 01:03:51.428]  It's like the censorship on everything in Saudi Arabia.
[01:03:52.148 --> 01:04:04.492]  And now we have to bow to them, but they're allowed to go through airport security without being searched, and they're allowed to enslave their wives, they're allowed to cut gay people's heads off, and then if we criticize them, who's the guy that did Mr. Show in Portlandia?
[01:04:04.532 --> 01:04:12.175]  He made a movie about me, literally, where they scream, Alex Jones hates black people, and hates gays, and hates Muslims, and he's a racist and loves the KKK.
[01:04:12.495 --> 01:04:14.496]  And the guy just starts, what's the name of that that came out last year?
[01:04:14.736 --> 01:04:15.536]  He starts screaming.
[01:04:15.636 --> 01:04:16.756]  It's on like HBO.
[01:04:17.237 --> 01:04:18.317]  And it's not even true, I'm like,
[01:04:18.997 --> 01:04:25.543]  And they just say because I don't, David Cross, because I'm a real classical liberal like Thomas Jefferson.
[01:04:25.563 --> 01:04:26.463]  I mean, I'm really into freedom.
[01:04:26.704 --> 01:04:27.564]  I mean, I have my freedom.
[01:04:27.584 --> 01:04:28.185]  You have your freedom.
[01:04:28.405 --> 01:04:29.506]  They flip out on me.
[01:04:29.806 --> 01:04:31.127]  I mean, they're nuts, man.
[01:04:31.167 --> 01:04:31.788]  They're crazy.
[01:04:31.828 --> 01:04:35.191]  It's funny because, you know, I think you as well also think a lot of his stuff is funny.
[01:04:35.631 --> 01:04:36.152]  And it's like...
[01:04:36.852 --> 01:04:39.514]  It's almost like Obama says he's at war with extremism, right?
[01:04:39.894 --> 01:04:42.136]  But all forms of extremism are tolerated.
[01:04:42.256 --> 01:04:42.837]  Sure, sure.
[01:04:42.877 --> 01:04:47.060]  Well, my listeners went up to Cross and said, hey, Alex is funny, he's nice, you know, do these things.
[01:04:47.100 --> 01:04:47.961]  And Cross sent us a letter.
[01:04:48.261 --> 01:04:49.622]  I'm sorry, I didn't know you were that mean.
[01:04:49.642 --> 01:04:50.623]  Maybe I'll come on sometime.
[01:04:50.683 --> 01:04:50.923]  Bull.
[01:04:51.223 --> 01:04:53.425]  I bet he was paid to put that BS out against us.
[01:04:53.445 --> 01:04:54.946]  We know there's a lot of paid propaganda.
[01:04:54.966 --> 01:04:57.488]  And then he didn't want me to sue him, so we just kind of acted friendly.
[01:04:57.508 --> 01:04:58.188]  I don't know how they work.
[01:04:58.388 --> 01:05:00.550]  Hey, brother, I'm not going to sue you for lying about me.
[01:05:00.890 --> 01:05:01.771]  Knock yourself out.
[01:05:02.091 --> 01:05:03.132]  You discredit yourself.
[01:05:03.592 --> 01:05:04.253]  That's how this works.
[01:05:04.293 --> 01:05:05.174]  I'm not afraid to fight.
[01:05:07.273 --> 01:05:22.979]  As the Supreme Court wrestles with whether or not it will compel nuns to buy abortion insurance, it should be a reminder of how absurd it is to trust our liberty to nine political appointees who believe the Constitution can be amended by their opinions.
[01:05:23.459 --> 01:05:29.281]  NBC News reports that a quarter of Republican senators now want to meet with Obama's Supreme Court nominee.
[01:05:29.621 --> 01:05:34.263]  Much has been said about Obama's nominee Merrick Garland's record opposing the Second Amendment.
[01:05:34.363 --> 01:05:35.403]  What hasn't been talked about
[01:05:35.583 --> 01:05:40.406]  ...is his long record of rubber-stamping any rule from any federal regulatory agency.
[01:05:40.666 --> 01:05:45.729]  Garland will be a reliable ally of the real government, the federal bureaucracies.
[01:05:46.049 --> 01:05:52.793]  With Scalia's death, the Supreme Court is expected to be deadlocked on Obama's EPA regulations to shut down the coal industry.
[01:05:53.134 --> 01:05:56.756]  The lower court on which Garland now serves will have the final say.
[01:05:57.356 --> 01:06:00.338]  He will take Scalia's place on this important issue.
[01:06:00.478 --> 01:06:03.285]  Regardless of whether he takes Scalia's place on the court.
[01:06:03.746 --> 01:06:05.671]  For InfoWars.com, I'm David Knight.
[01:06:07.188 --> 01:06:07.809]  Uh, yeah.
[01:06:07.829 --> 01:06:13.593]  First of all, I want to say, take the 12, X2, Supermail, Brain Force, Prostagart, Silver Bullet.
[01:06:13.654 --> 01:06:14.554]  I use them all.
[01:06:14.614 --> 01:06:15.575]  They're phenomenal.
[01:06:15.615 --> 01:06:16.116]  They work.
[01:06:16.356 --> 01:06:17.116]  Buy them, folks.
[01:06:17.196 --> 01:06:17.657]  Thank you, brother.
[01:06:17.677 --> 01:06:19.578]  I really thank you guys for putting those out there.
[01:06:19.598 --> 01:06:25.623]  I am a relatively short-time listener, and I'm quite a supporter of your fine, fine products.
[01:06:26.444 --> 01:06:27.745]  Welcome to the InfoWar.
[01:06:27.805 --> 01:06:33.230]  It's so easy to get these incredible nutraceuticals that support your health and the InfoWar at the same time.
[01:06:33.550 --> 01:06:34.371]  I'm a nine-year listener.
[01:06:34.391 --> 01:06:37.954]  I buy all the nutraceuticals, QFX, nascent iodine.
[01:06:38.134 --> 01:06:39.035]  Let me ask you a question.
[01:06:39.055 --> 01:06:39.936]  Have they worked for you?
[01:06:40.096 --> 01:06:42.658]  They're the most unbelievable products I've ever had in my life.
[01:06:42.958 --> 01:06:44.039]  What products are you taking?
[01:06:44.300 --> 01:06:52.247]  Everything from Super Male to Brain Force to Winter Sun, X2, even got a little DNA Force.
[01:06:52.327 --> 01:06:55.790]  So I just re-upped everything and I just went to Autofill.
[01:06:55.950 --> 01:07:00.792]  Visit InfoWarsLives.com to read the information and research and to see the reviews for yourself.
[01:07:00.992 --> 01:07:04.153]  That's InfoWarsLives.com or call 888-253-3139.
[01:07:04.274 --> 01:07:08.735]  Brain Force, it's completely different.
[01:07:08.835 --> 01:07:09.856]  Try a bottle of it.
[01:07:10.056 --> 01:07:11.497]  Rob Due joins us.
[01:07:11.637 --> 01:07:14.458]  You worked, I guess, like 20 plus hours.
[01:07:14.758 --> 01:07:15.838]  Tell us what Brain Force did.
[01:07:15.858 --> 01:07:16.779]  I'd been working all day.
[01:07:16.799 --> 01:07:19.140]  I took a couple hours off coaching basketball.
[01:07:19.300 --> 01:07:20.280]  I get in here at 830.
[01:07:20.700 --> 01:07:22.341]  I was kind of run down.
[01:07:22.621 --> 01:07:24.382]  You know, I just didn't feel like I was going to make it.
[01:07:24.542 --> 01:07:26.384]  And I really wanted to do a good job on the interview.
[01:07:26.404 --> 01:07:28.225]  I got my bottle of Brain Force right there.
[01:07:28.245 --> 01:07:29.026]  I popped two of them.
[01:07:29.306 --> 01:07:31.448]  And about 20 minutes later, it's like, bing!
[01:07:31.588 --> 01:07:33.469]  Everything just kind of clears up.
[01:07:33.550 --> 01:07:34.831]  It's got four and a half stars.
[01:07:35.051 --> 01:07:36.052]  People really love it.
[01:07:36.372 --> 01:07:36.912]  Read about it.
[01:07:36.972 --> 01:07:40.715]  Find out why third-party nutraceutical sites give it such high praise.
[01:07:40.816 --> 01:07:46.100]  Because it really does have the best organic-based systems that will blow your socks off.
[01:07:46.240 --> 01:07:50.165]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without Brain Force.
[01:07:50.305 --> 01:07:56.132]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more Brain Force and came in.
[01:07:56.452 --> 01:08:02.379]  You will find Brain Force and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:08:10.898 --> 01:08:13.639]  You're listening to the Alex Jones Show.
[01:08:13.779 --> 01:08:16.179]  Monday through Friday from 11 a.m.
[01:08:16.279 --> 01:08:16.959]  to 3 p.m.
[01:08:16.999 --> 01:08:17.599]  Central.
[01:08:17.719 --> 01:08:18.659]  We're here live.
[01:08:38.982 --> 01:08:40.123]  I'm your host Alex Jones.
[01:08:41.123 --> 01:08:46.147]  The news websites are InfoWars.com and of course PrisonPlanet.com.
[01:08:46.167 --> 01:08:48.949]  We're fighting the globalist takeover of the planet.
[01:08:49.009 --> 01:08:52.611]  Well, I was told about this weeks ago from the insider.
[01:08:52.631 --> 01:08:59.075]  I tell you, I've never seen information turn out to be 100% on target every time, like in the last eight months with Roger Stone.
[01:08:59.496 --> 01:09:08.542]  I was aware of his books, I was aware of his work, I was aware of his activities, going back all the way to Nixon and Mary Goldwater and working in four administrations, nine total.
[01:09:09.783 --> 01:09:11.323]  And then I saw the New York Times yesterday.
[01:09:11.704 --> 01:09:15.846]  Donald Trump hires Paul Manafort to lead the delegate effort.
[01:09:16.367 --> 01:09:25.672]  And it says right here that he's a longtime business partner of political operative Roger Stone.
[01:09:25.872 --> 01:09:28.614]  And it goes through what's happening on that front.
[01:09:29.194 --> 01:09:33.317]  But what's important here is also that Charles R. Black,
[01:09:34.955 --> 01:09:35.375]  I don't know.
[01:09:59.076 --> 01:10:12.856]  Uh, and then just, he can do the whole hour if he wants, but he's with us until 45 after to walk through the data dump he gave me last night and this morning because the big steel's on, but we can stop it, but that's only part of the story.
[01:10:13.949 --> 01:10:16.651]  It's even in the New York Daily News, they're stealing it from Bernie Sanders.
[01:10:17.071 --> 01:10:18.652]  We again told you that months ago.
[01:10:19.413 --> 01:10:21.414]  So knowing is half the battle, as G.I.
[01:10:21.454 --> 01:10:23.635]  Joe says, this is a big deal.
[01:10:23.675 --> 01:10:34.082]  We also can talk about the lies about Stone from the Republican candidates calling him the top henchman and claiming he's behind the sex stuff, which they admit comes from Rubio.
[01:10:34.182 --> 01:10:35.342]  That's even in mainstream media.
[01:10:36.123 --> 01:10:37.124]  And he's going to address that.
[01:10:37.584 --> 01:10:39.005]  And we're also going to get into
[01:10:40.836 --> 01:10:44.218]  Trump's campaign manager obviously turning himself in and being arrested.
[01:10:44.818 --> 01:10:45.818]  What's really going on there?
[01:10:45.859 --> 01:10:53.562]  Because you watch the video, he does grab her, it doesn't look vicious like she said, but both of them I think are lying when you watch both the videos.
[01:10:53.602 --> 01:10:57.844]  And Paul Watson has a video at InfoWars.com pointing that out.
[01:10:57.924 --> 01:11:00.726]  I really don't think his campaign manager should be out there running security.
[01:11:00.786 --> 01:11:02.147]  That just really sounds stupid.
[01:11:02.527 --> 01:11:04.848]  He should be with guys that do that, so he's insulated.
[01:11:05.488 --> 01:11:06.629]  So that doesn't sound too smart.
[01:11:06.749 --> 01:11:08.170]  I don't want to attack his campaign manager.
[01:11:08.991 --> 01:11:10.091]  I think this is overblown.
[01:11:10.131 --> 01:11:11.312]  But I tell you, we're going to address that.
[01:11:11.332 --> 01:11:15.995]  We're going to get Roger Stone's take, former campaign managers, obviously on that right now.
[01:11:16.396 --> 01:11:17.756]  Stonezone.com.
[01:11:17.816 --> 01:11:25.742]  Now, I'm going to try to sit back and shut up and give Mr. Stone the floor because, again, a lot of this is secretive inside baseball.
[01:11:25.962 --> 01:11:28.303]  So we'll see how far he can go today.
[01:11:29.004 --> 01:11:33.347]  So the consummate insider now, consummate outsider, exposing the whole apple cart.
[01:11:33.647 --> 01:11:34.908]  Roger Stone, thanks for joining us.
[01:11:35.128 --> 01:11:35.384]  Yeah.
[01:11:35.623 --> 01:11:36.644]  Alex, great to be here.
[01:11:36.784 --> 01:11:55.879]  Well, as you know, I correctly predicted for InfoWars.com only Monday that Scott Walker and the entire Wisconsin Republican machine, abetted by Paul Ryan, would endorse Ted Cruz and swing behind the Stop Trump effort in that crucial state.
[01:11:56.399 --> 01:11:59.381]  Trump has now done two town halls in the state.
[01:11:59.962 --> 01:12:05.006]  He was in very good form last night, focusing on trade, focusing on jobs.
[01:12:05.506 --> 01:12:13.314]  To a certain extent, of course, the controversy regarding his campaign manager, Corey Lewandowski, has eclipsed some of that.
[01:12:13.655 --> 01:12:17.819]  We have no way of knowing what the political implications of that are.
[01:12:18.259 --> 01:12:21.002]  But the big steal is definitely on.
[01:12:21.523 --> 01:12:26.909]  And as you indicated, ironically, the really important news this week
[01:12:27.409 --> 01:12:35.034]  Was the selection of Donald Trump of Paul J. Manafort as his delegate coordinator encounter.
[01:12:35.094 --> 01:12:38.276]  Now, this is a very arcane art, Alex.
[01:12:38.316 --> 01:12:47.982]  There are very few political hands who understand the arcane and strategic options and structure of convention politics.
[01:12:48.382 --> 01:12:51.904]  The great F. Clifton White, who nominated Barry Goldwater.
[01:12:52.965 --> 01:12:56.127]  John P. Sears, who nominated Ronald Reagan.
[01:12:56.807 --> 01:12:57.268]  I think so.
[01:13:13.849 --> 01:13:25.879]  The Romney-Bush insider faction assumed that they were going to roll the Trump people, that they would be inexperienced, naive, untrained, disorganized.
[01:13:26.380 --> 01:13:29.242]  Trust me, all of that is out the window now.
[01:13:29.863 --> 01:13:33.005]  Paul Manafort is the single best vote counter.
[01:13:34.031 --> 01:13:35.132]  In the Republican Party.
[01:13:54.640 --> 01:13:57.083]  If you know what your strategic options are.
[01:13:58.104 --> 01:14:04.110]  And I have now every confidence that Manafort will get the Trump campaign up the snuff.
[01:14:04.591 --> 01:14:11.558]  He will augment the already enthusiastic Trump operation in the States with some seasoned pros.
[01:14:12.486 --> 01:14:31.073]  Out of the Reagan operation, some going back as far as Goldwater, many fine Ron Paul people, other outsiders and conservative activists with vast convention experience coming up through the Young Republicans, coming up through the Republican state organizations will augment Trump.
[01:14:31.153 --> 01:14:34.834]  Trump is going to be ready for battle in Cleveland.
[01:14:35.953 --> 01:14:43.156]  Well, we're moving into the future, but going back eight months ago, I know you warned Trump about this, you talked about this, you came on this show and said, get ready for this.
[01:14:43.616 --> 01:14:46.457]  He's going to win, but we've got to get ready for them to try to seal the nomination.
[01:14:46.477 --> 01:14:49.279]  And then, of course, the general election, and you've been right all along.
[01:14:49.319 --> 01:14:59.703]  So thank God you've been there, because now it's really being debated in the news, and the public is reviling the fact that they want to sell us that they could ignore the popular vote.
[01:15:01.035 --> 01:15:07.502]  Well, and in all honesty, if I have any advice for Trump supporters, rank-and-file Trump supporters, it would be this.
[01:15:08.263 --> 01:15:09.564]  Go to Cleveland.
[01:15:09.985 --> 01:15:11.326]  Come to Cleveland.
[01:15:11.927 --> 01:15:15.711]  Don't let the big steal go forward without massive protest.
[01:15:16.152 --> 01:15:18.895]  Peaceful, non-violent protest.
[01:15:19.315 --> 01:15:24.958]  So, as they used to say, don't wait for orders from headquarters, ride to the sound of the guns.
[01:15:25.438 --> 01:15:30.420]  I don't mean to imply violence on that, I mean ride to where the action will be.
[01:15:30.860 --> 01:15:36.903]  We have to let the Republican bosses and the kingmakers and the insiders and the lobbyists
[01:15:37.503 --> 01:15:40.884]  No, that we're not going to stand for the big steal.
[01:15:41.204 --> 01:15:44.366]  So if you are a Trump supporter, make plans now.
[01:15:44.766 --> 01:15:50.128]  Take a bus, hitchhike, carpool, take a train, fly if you can afford it.
[01:15:50.428 --> 01:15:51.949]  We need you in Cleveland.
[01:15:51.989 --> 01:15:58.871]  This is the most political, direct action, the most important action in decades, if not in a hundred years, folks.
[01:15:59.371 --> 01:16:00.192]  And bottom line,
[01:16:01.272 --> 01:16:02.873]  I mean, we can talk about this, right?
[01:16:02.913 --> 01:16:09.359]  You are going to plan to lead, with myself and many others, demonstrations, events, movements.
[01:16:09.399 --> 01:16:14.523]  The details won't be out for a while, but folks, be in Cleveland for the week of that convention.
[01:16:15.363 --> 01:16:19.687]  Be there, and we are going to absolutely show the world the real power.
[01:16:19.747 --> 01:16:21.668]  We need five million
[01:16:22.802 --> 01:16:38.170]  Constitutional Trumpians, Trumpist, to be there so that all the Soros trash and all the filth, the few hundred thousand they'll have there, are totally dwarfed and the establishment does not dare steal the popular vote from the people.
[01:16:38.651 --> 01:16:40.812]  And so we're going to have more information very, very soon.
[01:16:41.152 --> 01:16:44.494]  People can go to Stop the Steal website of Roger Stone and get ready.
[01:16:45.174 --> 01:16:51.697]  You want to stand up against the globalists and them trying to steal the election and stop a populist that wants to have fair trade deals and things like that?
[01:16:52.097 --> 01:16:55.339]  You want to go up against all these foreign governments saying we can't have Trump?
[01:16:55.659 --> 01:16:57.660]  Then go to Stop the Steal.
[01:16:58.000 --> 01:17:05.604]  Go there today and get involved with Roger Stone and everybody else because clearly Stone's gaining momentum.
[01:17:06.244 --> 01:17:11.231]  His other coterie of advisors and experts are within the Trump campaign.
[01:17:11.732 --> 01:17:13.254]  He's called where this was going.
[01:17:13.314 --> 01:17:14.115]  Trump knows that.
[01:17:14.576 --> 01:17:18.562]  And so thank God Trump's really getting a firm footing now against this takeover.
[01:17:19.670 --> 01:17:21.171]  Yeah, Alex, I want to be very clear.
[01:17:21.251 --> 01:17:26.753]  Donald Trump made a brilliant decision in choosing Paul Manafort to run his convention operation.
[01:17:27.814 --> 01:17:34.837]  Manafort has done this for Gerald Ford, for Ronald Reagan, for George Bush, for Bob Dole.
[01:17:35.417 --> 01:17:37.658]  He is literally the very best.
[01:17:38.018 --> 01:17:39.679]  So I feel good about the convention.
[01:17:40.320 --> 01:17:42.921]  I might also say that now there's a growing breach
[01:17:43.621 --> 01:17:52.090]  Between the establishment types, between the Romney, Rubio, Bush, wing of the party, and John Kasich.
[01:17:52.551 --> 01:17:55.173]  Kasich has made a side deal with George Soros.
[01:17:55.694 --> 01:17:59.258]  The Soros forces have funneled over $530,000 to John Kasich to keep him in this race.
[01:18:04.343 --> 01:18:07.946]  No, because you're making huge announcements here, huge developments.
[01:18:08.066 --> 01:18:12.470]  You plan to go with millions of people and try to block the steal and exercise the First Amendment.
[01:18:12.771 --> 01:18:13.952]  They're already trying to steal your vote.
[01:18:14.012 --> 01:18:15.013]  Now they want to steal your speech.
[01:18:15.293 --> 01:18:16.654]  You got to exercise it or lose it.
[01:18:16.734 --> 01:18:17.335]  Bombshell.
[01:18:18.115 --> 01:18:21.438]  Also, Trump's got the best person and people in to try to fight this.
[01:18:21.498 --> 01:18:28.845]  Meanwhile, Kasich has hired the other guy, your former current friend, but a former business associate, to try to run his own delegate grab.
[01:18:29.105 --> 01:18:30.507]  He's admitting that and now.
[01:18:31.027 --> 01:18:37.274]  You're coming out from your sources, and you wanted to tell me this morning, and saying Soros is basically Papaterian Kasich.
[01:18:37.494 --> 01:18:38.995]  That discredits him so badly.
[01:18:39.015 --> 01:18:39.316]  Go ahead.
[01:18:39.960 --> 01:18:42.861]  Yeah, I think the game plan is very clear.
[01:18:43.341 --> 01:18:46.502]  Kasich is the backup plan of the globalists.
[01:18:47.222 --> 01:18:53.184]  They hope to force Kasich on Trump later as a running mate, just as they forced George H.W.
[01:18:53.224 --> 01:18:54.545]  Bush on Ronald Reagan.
[01:18:55.025 --> 01:18:57.326]  So Soros has a backup plan.
[01:18:58.946 --> 01:19:06.909]  I do know that Kasich's handler, John Weaver, is profiteering mightily off the Soros connection.
[01:19:07.609 --> 01:19:25.281]  Uh, now I understand that the establishment types are angry, uh, that, that he will not, that Kasich will not throw in with the Bush, Cruz, uh, Rubio, Cabal, uh, but he's putting his own best interests and the dollars of, of Soros ahead of the establishment.
[01:19:25.701 --> 01:19:26.422]  But in a sense,
[01:19:27.122 --> 01:19:28.684]  Soros is the puppet master.
[01:19:28.804 --> 01:19:34.730]  He's the man with the larger plan on how to affect what goes down in Cleveland.
[01:19:35.271 --> 01:19:47.945]  The other thing I can report, Alex, is that former Mississippi Governor Haley Barber, a friend of mine, a master of the game, the king of the insiders, a very, very successful lobbyist,
[01:19:48.385 --> 01:19:48.665]  Amazing.
[01:19:48.746 --> 01:19:49.567]  Stay there, stay there.
[01:19:49.587 --> 01:19:51.509]  This is riveting, breaking news, folks.
[01:19:52.090 --> 01:19:54.012]  I'm with Roger Stone, StoneZone.com.
[01:19:54.052 --> 01:19:56.816]  I'm Alex Jones with InfoWars.com.
[01:19:57.076 --> 01:19:59.399]  We're going to write big articles on this today and tomorrow.
[01:19:59.840 --> 01:20:00.941]  This interview is going to go out.
[01:20:01.081 --> 01:20:04.626]  Everybody needs to understand the anatomy of the steel and how we stop it.
[01:20:07.347 --> 01:20:09.368]  Investments in securities involves the risk of loss.
[01:20:09.548 --> 01:20:12.508]  The following is a far too common tale of investing in annuities.
[01:20:12.668 --> 01:20:19.570]  A successful couple invested a large portion of their savings in annuities, thinking they were a safe way to guarantee a dependable income stream no matter what the market did.
[01:20:19.750 --> 01:20:21.811]  But it didn't take long for them to regret their decision.
[01:20:21.931 --> 01:20:28.133]  They were locked into low returns, faced potential tax consequences, and that they couldn't get out of their annuities without paying huge penalties.
[01:20:28.293 --> 01:20:29.873]  They were stuck, and so was their money.
[01:20:30.093 --> 01:20:32.354]  Suddenly, their retirement hopes and dreams were in danger.
[01:20:32.474 --> 01:20:33.734]  But it didn't have to happen to them.
[01:20:33.854 --> 01:20:34.114]  I think so.
[01:20:52.475 --> 01:20:53.896]  And it's offered today for free.
[01:20:54.116 --> 01:20:58.118]  If you have an annuity or are considering one, claim your free annuities guide today.
[01:20:58.318 --> 01:20:59.519]  Hurry, free copies are limited.
[01:20:59.619 --> 01:21:00.079]  Call now.
[01:21:00.099 --> 01:21:00.339]  1-800-379-4442.
[01:21:00.359 --> 01:21:00.420]  1-800-379-4442.
[01:21:00.440 --> 01:21:01.240]  This is Sharon Hunt.
[01:21:01.260 --> 01:21:03.962]  Before using Heart and Body Extract, my energy level was very, very low.
[01:21:12.205 --> 01:21:15.106]  I could only walk a few feet and then would have to sit down.
[01:21:15.466 --> 01:21:16.766]  I was tired and lethargic.
[01:21:16.986 --> 01:21:24.268]  But after taking Heart and Body Extract, my energy level has improved greatly and I can now walk longer distances without getting tired so fast.
[01:21:24.468 --> 01:21:26.068]  Thank you, Heart and Body Extract.
[01:21:26.368 --> 01:21:34.870]  Learn the secrets of an effective, natural, 100% organic nutritional supplement for a healthy heart and circulation at HBExtract.com.
[01:21:36.861 --> 01:21:40.684]  Serious investors and traders want to make 81% return in 60 seconds?
[01:21:41.204 --> 01:21:46.828]  Use the same secret algorithm professional hedge fund managers use to make billions of dollars of profits.
[01:21:46.848 --> 01:21:50.270]  Turn $250 into $4,903 in just 7 clicks of a mouse.
[01:21:50.670 --> 01:21:55.193]  Our tool is so simple that my 82-year-old grandmother can use it to make insane stock market profits.
[01:21:55.473 --> 01:21:57.695]  Go to BigBuckRiches.com.
[01:21:58.035 --> 01:22:01.077]  Watch the free video before the hedge funds make us take it down.
[01:22:01.297 --> 01:22:03.358]  Go to BigBuckRiches.com.
[01:22:03.598 --> 01:22:05.980]  From the Robert Allen System, current returns not indicative of future results.
[01:22:07.557 --> 01:22:08.878]  Hi, my name is Nick Lupo.
[01:22:09.178 --> 01:22:12.261]  One World Way has been by far the best protein that I've ever had.
[01:22:12.441 --> 01:22:13.742]  I take it three times a day.
[01:22:14.062 --> 01:22:19.427]  Once in the morning as soon as I wake, once for a pre-workout snack, and once for a post-workout recovery drink.
[01:22:19.447 --> 01:22:22.870]  It has helped me transform and sculpt my body into what I have now.
[01:22:23.130 --> 01:22:26.493]  I began taking the product about two years ago, and boy let me tell you,
[01:22:26.753 --> 01:22:28.114]  I'm in the best shape of my life.
[01:22:28.274 --> 01:22:31.795]  I've seen major muscle mass gains and have 0% body fat.
[01:22:31.976 --> 01:22:36.218]  I have had people in my gym ask if I compete in bodybuilding because of how lean and muscular I am.
[01:22:36.438 --> 01:22:42.681]  I used to suffer from everyday aches and pains from hard manual labor my whole life and arthritis that rose to my famine.
[01:22:42.881 --> 01:22:46.723]  But One World Way has helped me take that everyday pain from a 10 to a 3.
[01:22:47.183 --> 01:22:49.864]  Some days I feel no pain at all, just full of life and energy.
[01:22:50.044 --> 01:22:52.906]  It has also helped my skin look younger and healthier.
[01:22:53.126 --> 01:22:55.667]  Thank you, Synergistic Nutrition, for One World Way.
[01:22:56.087 --> 01:22:58.989]  Call 888-988-3325 or visit oneworldway.com.
[01:22:59.009 --> 01:23:01.111]  That's oneworld, W-H-E-Y, dot com.
[01:23:06.297 --> 01:23:07.598]  Suffering from illness or disease?
[01:23:07.738 --> 01:23:08.538]  Frequently in pain?
[01:23:08.638 --> 01:23:09.239]  Over-stressed?
[01:23:09.379 --> 01:23:09.959]  Always tired?
[01:23:10.019 --> 01:23:15.502]  The solution is to oxygenate your cells because disease cannot survive in an oxygen-rich environment.
[01:23:15.782 --> 01:23:19.745]  Introducing Vital Ion, the first mineralized edible oxygen in the world.
[01:23:19.965 --> 01:23:26.108]  Go to toolsforfreedom.com and get the Miracle of Oxygenation DVD free with any Vital Ion purchase.
[01:23:26.289 --> 01:23:26.609]  Call 800-770-8802.
[01:23:26.709 --> 01:23:27.129]  That's 800-770-8802.
[01:23:27.169 --> 01:23:29.330]  Let Vital Ion Edible Oxygen be your daily fountain of youth.
[01:23:36.095 --> 01:23:38.837]  My dad was 59 when he collapsed from a heart attack late last year.
[01:23:39.157 --> 01:23:41.759]  Just this past August was when we spread his ashes on the St.
[01:23:41.779 --> 01:23:42.199]  Croix River.
[01:23:42.519 --> 01:23:44.540]  I loved my dad, but boy was he stubborn.
[01:23:44.761 --> 01:23:47.482]  He hadn't been to the doctor in over 25 years.
[01:23:47.722 --> 01:23:48.243]  His excuse?
[01:23:48.603 --> 01:23:49.664]  He simply couldn't afford it.
[01:23:49.924 --> 01:23:51.225]  He wasn't a rich man by any means.
[01:23:51.545 --> 01:23:57.048]  At less than $107 per month, LibertyOnCall.org would have been the perfect alternative for my father.
[01:23:57.309 --> 01:23:58.029]  Don't wait.
[01:23:58.329 --> 01:24:00.671]  Go to LibertyOnCall.org right now.
[01:24:00.971 --> 01:24:03.212]  For not just your sake, but for the sake of your loved ones.
[01:24:03.473 --> 01:24:05.074]  Again, that's LibertyOnCall.org.
[01:24:20.143 --> 01:24:25.886]  All right, he's with us until about 45 after, then I'm going to get into other geopolitical news, economic news, you name it.
[01:24:25.926 --> 01:24:27.227]  Alex Jones here back live.
[01:24:27.647 --> 01:24:29.928]  Roger Stone of StoneZone.com is here.
[01:24:30.348 --> 01:24:40.574]  StopTheSteal.org is where you go, and that's kind of the unofficial area, but they've got people on the ground, they're spending a lot of money, where they're proving in different states
[01:24:41.334 --> 01:24:44.457]  We're preparing lawsuits, you name it, for the fraud going on.
[01:24:44.777 --> 01:24:51.082]  Remember, they already took Louisiana publicly from Trump, even though he won, and gave it to Ted Cruz.
[01:24:51.122 --> 01:24:54.525]  So an unprecedented time going on.
[01:24:54.565 --> 01:24:58.008]  But if we get out there and wake people up, this will backfire on them.
[01:24:58.268 --> 01:25:01.330]  So continue with Roger Stone looking at the inside baseball.
[01:25:02.071 --> 01:25:07.555]  You were getting into different things happening behind the scenes, who Trump is hiring, what Soros is doing.
[01:25:07.575 --> 01:25:08.156]  Please continue.
[01:25:08.885 --> 01:25:35.066]  Yes, so I have learned, Alex, that Haley Barber, former governor of Mississippi, former chairman of the Republican Governors Association, heavy-duty lobbyist, very smart pal, good friend of mine for many years, even though we disagree on many things, and his brother, Henry Barber, the Republican National Committee man from Mississippi, two of the ultimate insiders, have retained Chris Hennick,
[01:25:35.626 --> 01:25:35.907]  I think?
[01:25:54.170 --> 01:26:03.232]  They are, in these caucuses and primaries, they have been systematically involved in voter fraud, voter irregularities.
[01:26:03.832 --> 01:26:16.215]  We are painstakingly and expensively documenting that in Oklahoma, in Texas, in Kansas, in Hawaii, and now overwhelmingly in Utah.
[01:26:16.795 --> 01:26:22.056]  The purpose of this is to challenge the seating of Cruz delegates
[01:26:22.955 --> 01:26:24.195]  In the Credentials Committee.
[01:26:24.635 --> 01:26:32.637]  It is a strategic option that we must have available to the Trump campaign if they decide to exercise it.
