[00:00:19.464 --> 00:00:20.305]  You want answers?
[00:57:53.964 --> 00:57:54.624]  You're in the middle of it.
[00:57:54.764 --> 00:57:55.565]  There's a war on for your mind.
[00:57:56.638 --> 00:57:57.279]  God bless you all.
[00:57:59.500 --> 00:58:02.743]  And of course, there's one more important point that needs to be added to this.
[00:58:02.883 --> 00:58:05.284]  A nation of cowards will be ruled by slave masters.
[00:58:05.665 --> 00:58:07.306]  A nation of sheep will be ruled by wolves.
[00:58:07.346 --> 00:58:07.946]  It's common sense.
[00:58:08.527 --> 00:58:13.871]  If someone ever to my face threatens to kill my family, that's a threat of bodily injury and harm.
[00:58:14.151 --> 00:58:17.574]  And I'm going to take immediate action myself with my bare hands.
[00:58:18.334 --> 00:58:19.695]  And that's not some macho statement.
[00:58:19.735 --> 00:58:20.995]  That's civilization.
[00:58:21.535 --> 00:58:22.055]  I'm loving.
[00:58:22.416 --> 00:58:22.956]  I'm caring.
[00:58:23.336 --> 00:58:24.056]  I'm compassionate.
[00:58:24.636 --> 00:58:26.117]  And I will not be terrorized.
[00:58:26.177 --> 00:58:27.277]  And I will not be bullied.
[00:58:27.337 --> 00:58:28.758]  And I'll never give in to blackmail.
[00:58:29.118 --> 00:58:30.179]  I'll never give in to threats.
[00:58:30.199 --> 00:58:31.559]  And that goes to all my enemies out there.
[00:58:31.579 --> 00:58:32.419]  And you know who you are.
[00:58:32.700 --> 00:58:34.500]  Evil burn in hell.
[00:58:35.240 --> 00:58:37.241]  The weak scum for too long has had its way.
[00:58:37.261 --> 00:58:38.502]  And I don't just mean jihadis.
[00:58:38.802 --> 00:58:40.142]  All of you know who you are.
[00:58:40.162 --> 00:58:41.423]  You're the cowards.
[00:58:43.283 --> 00:58:49.425]  And I'm telling you, the response to your pushing fear is for good men to stand up to you, and we are.
[00:58:50.026 --> 00:58:52.787]  We're only affecting the battle space now with information warfare.
[00:58:53.867 --> 00:58:54.687]  You will fall.
[00:58:55.708 --> 00:58:56.628]  So get ready for it.
[00:58:57.228 --> 00:59:08.893]  You may intimidate all the evil, corrupt, filthy... If you can't see the irony in having a gun ban enforced by men with guns, well then you fail to understand why the Second Amendment was written in the first place.
[00:59:08.933 --> 00:59:11.754]  Throughout history, only slaves are disarmed.
[00:59:11.874 --> 00:59:15.675]  A well-regulated militia being necessary to the security of a free state.
[00:59:15.775 --> 00:59:16.876]  The right of the people.
[00:59:16.976 --> 00:59:18.096]  The right of the people.
[00:59:18.176 --> 00:59:19.076]  The right of the people.
[00:59:19.176 --> 00:59:21.597]  To keep and bear arms shall not be infringed.
[00:59:21.657 --> 00:59:30.560]  For all of you actors out there who go to your red carpet events surrounded by full battle rattle SWAT teams while you accept your award for your latest violent movie.
[00:59:30.880 --> 00:59:39.783]  For all you politicians who spend your nine to five days scheming up ways to take away my Second Amendment rights, meanwhile you have first responders on site there to protect you
[00:59:40.143 --> 00:59:42.164]  I say this, come and take it.
[00:59:42.345 --> 00:59:44.786]  I have a strict gun control policy.
[00:59:45.307 --> 00:59:47.908]  If there's a gun around, I want to control it.
[00:59:48.549 --> 00:59:49.229]  Clint Eastwood.
[00:59:49.469 --> 00:59:51.951]  Go ahead, make my day.
[00:59:52.111 --> 00:59:57.475]  Dads demand guns because it's me that's got to get up and go check out that noise at 2am.
[00:59:57.715 --> 01:00:04.380]  Infowars.com You're listening to the Alex Jones Show.
[01:00:17.173 --> 01:00:20.681]  Resistance to tyrants is obedience to God.
[01:00:21.282 --> 01:00:22.966]  It's Alex Jones.
[01:00:26.460 --> 01:00:27.541]  Welcome back to the Alex Jones Show.
[01:00:27.561 --> 01:00:29.522]  I'm David Knight here in the studios in Austin.
[01:00:29.622 --> 01:00:32.103]  Joining us from France is Paul Joseph Watson.
[01:00:32.123 --> 01:00:34.525]  We're going to have some more special reports from Alex Jones coming up.
[01:00:34.545 --> 01:00:39.688]  I want to talk to Paul about this Wrath of Khan is what I like to call it.
[01:00:40.468 --> 01:00:45.091]  Everybody has been furious about the back and forth between Khazir Khan.
[01:00:45.131 --> 01:00:54.056]  They believe that he was disrespected because he attacked Donald Trump ad hominem and Donald Trump responded in kind.
[01:00:54.756 --> 01:01:00.321]  The reality is this, folks, as we've now learned, and we've got a couple of reports up on Infowars.com.
[01:01:01.542 --> 01:01:04.304]  He held up the Constitution, he held up his pocket Constitution.
[01:01:04.344 --> 01:01:07.307]  They say, well, you know, that became a bestseller on Amazon for a day or so.
[01:01:07.327 --> 01:01:11.070]  Let's hope some of the Democrat liberals actually read that.
[01:01:11.650 --> 01:01:22.192]  And understand how there is no right to immigration in the Constitution and how the Constitution is the antithesis of what this man has done his entire life.
[01:01:22.232 --> 01:01:32.855]  We now see that he has taken down the website that shows that he's specialized in immigration visas for people who are coming from Saudi Arabia and from other countries.
[01:01:33.395 --> 01:01:34.475]  This is something that has been
[01:01:35.215 --> 01:01:40.341]  Uh, questioned by Homeland Security saying that this is a security issue, these types of immigration visas.
[01:01:40.361 --> 01:01:53.437]  There's been a lot of talk about this for several months before we knew that he was a, had a law firm that specialized in this, but more so than that, we also have an article that shows what he believes about Sharia law.
[01:01:53.457 --> 01:01:54.798]  Of course, he has written
[01:01:55.851 --> 01:01:56.832]  And books on it.
[01:01:56.872 --> 01:02:00.673]  He has written treatises on it.
[01:02:00.693 --> 01:02:03.855]  There was a seminar that he had a book review of.
[01:02:03.895 --> 01:02:05.796]  It was called Human Rights in Islam.
[01:02:06.056 --> 01:02:09.037]  Let's talk about what human rights in Islam are under Sharia law, of course.
[01:02:09.077 --> 01:02:10.538]  It allows men to beat their wives.
[01:02:10.898 --> 01:02:13.639]  It allows them to humiliate people who violate Islamic law.
[01:02:13.659 --> 01:02:18.241]  It allows them to execute gays, prostitutes, blasphemers, Muslim apostates.
[01:02:18.361 --> 01:02:21.303]  And then there's this relationship that Wayne Madsen
[01:02:21.963 --> 01:02:28.244]  ...has discovered, that's up on an Infowars.com report, what the media isn't reporting about Khazir Khan.
[01:02:29.025 --> 01:02:31.425]  And in that, he goes back and looks at his long history.
[01:02:31.445 --> 01:02:37.266]  He says, look, he came to the United States in 1980 from Dubai, but he'd gotten his college degree in Pakistan.
[01:02:37.846 --> 01:02:42.367]  And he was working on international trade law for Saudi Arabia and Pakistan.
[01:02:42.427 --> 01:02:45.228]  He co-founded the Journal of Contemporary Issues and Muslim Law.
[01:02:45.768 --> 01:02:49.211]  Periodical that seeks to defend Sharia law, give the basis for it.
[01:02:49.571 --> 01:02:58.819]  And then he also points out, as Wayne Madsen always does, the links to Huma Abedin, okay, who has close links to the Muslim Brotherhood through her mother.
[01:02:58.979 --> 01:03:05.945]  Her mother still lives in Saudi Arabia and teaches there, of course, the Wahhabist Islam that is being taught by them.
[01:03:05.965 --> 01:03:07.607]  And of course, you know, you have Valerie Jarrett,
[01:03:08.408 --> 01:03:10.311]  She was born in Iran, grew up there.
[01:03:11.692 --> 01:03:15.438]  There are a lot of Muslim ties in the Obama administration.
[01:03:15.918 --> 01:03:17.921]  And then he has this interesting tidbit.
[01:03:18.834 --> 01:03:22.396]  He finds that even though Pakistan was not a member of the U.S.
[01:03:22.436 --> 01:03:34.262]  coalition in Iraq, the Pakistani Embassy's ISI chief, that's their intelligence service, attended the funeral of Khan's son, Captain Khan, in Arlington Cemetery.
[01:03:34.662 --> 01:03:40.725]  And he asks, was Khan working through his Saudi and Pakistani connected father with the ISI?
[01:03:41.565 --> 01:03:42.945]  What kind of deep connections?
[01:03:42.965 --> 01:03:51.868]  We're told that this guy spoke simply because they had seen an editorial that he had written somewhere, and they said, oh that's a great op-ed piece, would you come and speak at our convention?
[01:03:52.729 --> 01:03:56.570]  No, perhaps there are ties that run much deeper than this.
[01:03:56.630 --> 01:04:08.094]  We certainly know there are deep ties with Huma Abedin, with Valerie Jarrett, and with Obama to the Muslim community, and of course those ties are shared by Hillary Clinton.
[01:04:08.114 --> 01:04:09.194]  Your comments, Paul.
[01:04:11.129 --> 01:04:16.970]  Well, you talk about Sharia law, obviously we've only got a minute left, so we'll get more into this and Hillary Clinton after the break.
[01:04:17.671 --> 01:04:18.711]  You mentioned Pakistan.
[01:04:18.731 --> 01:04:27.993]  Of course, Pakistan, we just had the case where the British, the woman who was living in Britain, went over to Pakistan to visit relatives.
[01:04:28.493 --> 01:04:34.895]  She was strangled to death because her family disagreed with who she had married back in Britain.
[01:04:35.195 --> 01:04:38.476]  Of course, that's an honour killing, again, part of Sharia law.
[01:04:38.976 --> 01:04:46.766]  But this Kazir Khan thing, it's a setup, it's a hatchet job, and we'll talk more about it after the break and how it ties into Hillary Clinton.
[01:04:46.786 --> 01:04:50.571]  That's right, we're going to take a quick break and we'll be right back with Paul Joseph Watson from France.
[01:04:51.012 --> 01:04:54.116]  More reports from Alex Jones, I'm David Knight in the Austin studios.
[01:04:54.136 --> 01:04:54.717]  We'll be right back.
[01:05:10.410 --> 01:05:16.593]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[01:05:16.953 --> 01:05:19.855]  Dr. Grip, it took years for you to develop DNA Force for us.
[01:05:20.195 --> 01:05:25.378]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[01:05:25.798 --> 01:05:31.781]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[01:05:31.921 --> 01:05:35.042]  Telomeres are the little cups on the end of our chromosomes.
[01:05:35.202 --> 01:05:36.643]  And when it runs out, you start dying.
[01:05:36.863 --> 01:05:41.006]  We chose the PQQ because it has over 175 different clinical trials.
[01:05:41.186 --> 01:05:44.049]  It's one of the most effective substances in the world.
[01:05:44.129 --> 01:05:45.710]  It works like an antioxidant.
[01:05:45.790 --> 01:05:48.993]  It works to repair nerve growth factor.
[01:05:49.253 --> 01:05:51.595]  So this is a formula to deliver the maximum amount.
[01:05:51.875 --> 01:05:52.836]  It's in powder form.
[01:05:52.936 --> 01:05:55.618]  We have so many five-star reviews.
[01:05:55.798 --> 01:05:56.418]  I take this.
[01:05:56.519 --> 01:05:58.200]  This is the product that I take.
[01:05:58.320 --> 01:06:00.302]  Infowarslife.com and the profit we make.
[01:06:01.122 --> 01:06:01.882]  We fight the Globals.
[01:06:01.902 --> 01:06:02.762]  We fight the New World Order.
[01:06:03.063 --> 01:06:09.364]  Secure your DNA Force today at Infowarslife.com or call toll free 888-253-3139.
[01:06:10.424 --> 01:06:11.424]  Brain Force is here.
[01:06:11.965 --> 01:06:14.225]  Ladies and gentlemen, I've been on this the last few months.
[01:06:14.505 --> 01:06:22.307]  You probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[01:06:23.106 --> 01:06:26.689]  One of the worst things with most energy products is it's not sustainable, right?
[01:06:26.709 --> 01:06:29.050]  You're gonna crash and gonna feel really bad afterwards.
[01:06:29.410 --> 01:06:32.933]  This has a bunch of different antioxidants and compounds and polyphenols.
[01:06:32.973 --> 01:06:36.115]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[01:06:36.616 --> 01:06:41.399]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[01:06:41.939 --> 01:06:43.781]  For example, the L-theanine inside of it.
[01:06:44.121 --> 01:06:48.564]  That is activated by the different compounds in the yerba mate that we put inside of it as well.
[01:06:48.704 --> 01:06:50.725]  This just increases the compounds you already have.
[01:06:51.346 --> 01:06:52.807]  This is what you're actually designed to run on.
[01:06:52.967 --> 01:06:53.207]  Exactly.
[01:06:53.227 --> 01:06:57.010]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[01:06:57.530 --> 01:07:04.795]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com.
[01:07:05.075 --> 01:07:05.535]  Or call 888-253-3139.
[01:07:10.276 --> 01:07:15.944]  So what do we know about Khazir Khan, that Muslim gold star father the Democrats have rolled out to try and stump Trump?
[01:07:16.104 --> 01:07:24.936]  Well, as Breitbart News and others have reported, his now-deleted website proves that he financially benefits from unfettered, pay-to-play Muslim migration into America.
[01:07:25.196 --> 01:07:27.718]  But remember when he whipped out his pocket constitution?
[01:07:27.918 --> 01:07:35.464]  Well, it turns out that Khan has actually published papers supporting the supremacy of Islamic law over man-made Western law.
[01:07:35.665 --> 01:07:41.970]  Breitbart reports that in 1983, for example, Khan wrote a glowing review of a book, Human Rights in Islam.
[01:07:42.390 --> 01:07:54.180]  Khan speaks admiringly of the interpretation of human rights in the book, even though it includes the right to kill and mutilate those who violate Islamic laws, and even the right of men to beat wives who act unseemly.
[01:07:54.421 --> 01:08:03.568]  And in a separate academic paper, Juristic Classification of Islamic Law, Khan argues that all other judicial works must always be subordinated to the Sharia.
[01:08:03.749 --> 01:08:07.652]  So just because he's read his pocket constitution, doesn't mean he agrees with it.
[01:08:07.852 --> 01:08:09.734]  Liane McAdoo for InfoWars.com
[01:08:23.484 --> 01:08:24.225]  Big Brother.
[01:08:24.626 --> 01:08:25.868]  Mainstream media.
[01:08:26.429 --> 01:08:27.491]  Government cover-ups.
[01:08:28.333 --> 01:08:29.755]  You want to stop tyranny?
[01:08:30.015 --> 01:08:31.178]  Well, so does he.
[01:08:31.678 --> 01:08:36.346]  Live from the InfoWars.com studios, it's Alex Jones.
[01:08:39.127 --> 01:08:42.390]  Welcome back to the Alex Jones Show on this Wednesday, August 3rd, 2016.
[01:08:42.470 --> 01:08:44.772]  I'm David Knight in the Austin studios.
[01:08:44.793 --> 01:08:46.734]  We're talking to Paul Joseph Watson from France.
[01:08:47.435 --> 01:08:49.657]  In the last... Oh, he's not from France.
[01:08:49.697 --> 01:08:50.658]  He's actually from the UK.
[01:08:50.678 --> 01:08:51.779]  He's in France today.
[01:08:52.340 --> 01:08:55.122]  But Paul is from the UK, of course.
[01:08:55.503 --> 01:08:57.685]  Our editor here at Infowars.com.
[01:08:58.165 --> 01:09:01.529]  We were talking in the last break about Khazir Khan.
[01:09:02.349 --> 01:09:14.717]  And the controversies that have erupted, and of course as you've heard our news break from Leanne McAdoo pointing out the contrast between Sharia law that he believes the Constitution should be subordinated to.
[01:09:14.737 --> 01:09:21.381]  If you don't understand what Sharia law is, you don't understand the lies that are told by the Islamicists.
[01:09:21.421 --> 01:09:23.282]  I mean, for example, here's one of the articles.
[01:09:23.322 --> 01:09:24.042]  This is from Breitbart.
[01:09:24.082 --> 01:09:25.063]  It's on Infowars.com.
[01:09:25.083 --> 01:09:25.523]  They say, in 1983,
[01:09:26.824 --> 01:09:33.631]  Khan wrote a glowing review of a book compiled from a seminar held in Kuwait called Human Rights in Islam.
[01:09:34.331 --> 01:09:43.540]  The guy who wrote this is a pro-jihadi, islamicist, lawyer, just like Khan, who is the father of the Taliban movement.
[01:09:44.541 --> 01:09:45.442]  And what are
[01:09:46.380 --> 01:09:47.601]  Human rights in Islam.
[01:09:47.621 --> 01:09:59.274]  Well, that means that you can beat your wives, you can kill gays, prostitutes, blasphemers, and Muslim apostates, and you subordinate everything to Mohammed's writings.
[01:09:59.334 --> 01:10:02.838]  And, of course, we've seen multiple evidence of this from Khazir Khan.
[01:10:02.878 --> 01:10:06.722]  Now, he had a website that showed what he was doing here in the United States.
[01:10:06.902 --> 01:10:07.943]  He was exploiting
[01:10:09.108 --> 01:10:24.453]  A loophole that has been exploited by Fatala Gulen, and that is the EB-5 visa program that allows people to... It's been used by a lot of corrupt individuals, especially within the Middle East, as they point out in this article.
[01:10:25.614 --> 01:10:26.374]  Senator Grassley
[01:10:27.094 --> 01:10:35.817]  Exposed it back in February 2016, he said the enforcement arm of Homeland Security wrote an internal memo that raises significant concerns about this program, the EB-5 visa program.
[01:10:36.297 --> 01:10:41.599]  One section of the memo outlines concerns that it could be used by Iranian operatives to infiltrate the United States.
[01:10:41.659 --> 01:10:51.622]  But of course it is also being used, as this lawyer Khan is using it, to get wealthy individuals, allow them to buy their way into the United States.
[01:10:51.662 --> 01:10:55.444]  But of course terrorist organizations can buy their way into the United States as well.
[01:10:56.224 --> 01:11:00.728]  Thirdly, we have this other article that's on Infowars.com from Wade Madsen.
[01:11:01.189 --> 01:11:10.737]  And Wade Madsen goes back and looks at the connections, the possible connections to ISI, to the intelligence service in Pakistan.
[01:11:10.777 --> 01:11:16.002]  Remember that it was out of Pakistan that they began the operations to fight the Mujahideen.
[01:11:17.503 --> 01:11:19.924]  To arm the Mujahideen to fight the Russians.
[01:11:19.964 --> 01:11:21.885]  That turned into Al-Qaeda.
[01:11:22.326 --> 01:11:24.387]  So Paul, tell us your take.
[01:11:24.407 --> 01:11:27.469]  You were just starting to talk about Khan.
[01:11:27.589 --> 01:11:31.091]  Tell us your take on where this is all heading.
[01:11:32.486 --> 01:11:40.892]  Well, they obviously put him up there at the DNC to try and once again frame Donald Trump as a racist, Islamophobic bigot.
[01:11:41.292 --> 01:11:44.074]  You know, he attacked Donald Trump, his son died in Iraq.
[01:11:44.274 --> 01:11:49.578]  Again, this was before all the Islamicists and all the, you know, Sharia law questions came out.
[01:11:49.998 --> 01:11:51.819]  But they put him up there as a hatchet job.
[01:11:51.879 --> 01:11:53.981]  It was staged, it was planned well in advance.
[01:11:54.521 --> 01:12:06.368]  The irony is, he's supporting a candidate in Hillary Clinton whose policy directly led to the deaths of at least 100,000 Muslims over the past two years.
[01:12:07.008 --> 01:12:09.450]  She supported the attack on Libya.
[01:12:09.530 --> 01:12:12.552]  Let's not even mention the fact that she voted for, you know, Iraq.
[01:12:13.052 --> 01:12:16.075]  What, 200,000 dead Muslims at least from that war?
[01:12:16.455 --> 01:12:17.336]  Trump opposed it.
[01:12:17.716 --> 01:12:26.223]  She supported the war on Libya, the attack on Libya to overthrow a secular leader, Gaddafi, who was fighting against Islamists.
[01:12:26.764 --> 01:12:31.888]  Okay, when he fell, you know, we came, we saw, he died, she celebrated it, laughed about it.
[01:12:32.288 --> 01:12:36.572]  When that happened, the national armory of Libya was looted.
[01:12:36.972 --> 01:12:49.675]  And hundreds of tons of weapons were transferred from Libya to Syria because the Obama administration was supporting jihadist rebels in Syria who went on to form groups that became ISIS.
[01:12:50.315 --> 01:13:05.238]  So she, her support for that policy directly led to the rise of ISIS, directly led to those weapons transfers, directly led to the slaughter of at least tens of thousands, if not a hundred thousand Muslims.
[01:13:05.498 --> 01:13:09.179]  So they've put this guy up there to say that Donald Trump hates Muslims.
[01:13:09.219 --> 01:13:10.219]  That's the implication.
[01:13:10.700 --> 01:13:16.381]  Meanwhile, he's supporting a candidate whose policies led to the death of 100,000 Muslims.
[01:13:16.781 --> 01:13:18.862]  And now you see this out of the New York Times.
[01:13:19.262 --> 01:13:23.723]  Ignoring advice, Donald Trump presses attack on Khan family and GOP leaders.
[01:13:24.104 --> 01:13:30.605]  So they basically try to make out that even Trump's own advisors are saying that he should just apologize and move on.
[01:13:30.986 --> 01:13:31.946]  Basically, Trump's
[01:13:32.466 --> 01:13:33.606]  He stood up for himself.
[01:13:33.906 --> 01:13:35.747]  This attack came out of nowhere.
[01:13:36.367 --> 01:13:39.228]  And now they're saying, oh, even his advisors are abandoning him.
[01:13:39.568 --> 01:13:42.089]  What a horrible, you know, scandal.
[01:13:42.569 --> 01:13:44.570]  Meanwhile, Julian Assange is out there.
[01:13:44.610 --> 01:13:57.894]  Again, they're completely ignoring this, saying that these emails, these WikiLeaks, DNC emails, and the other ones that they released and that they're about to release, prove that Hillary Clinton helped transfer weapons to ISIS.
[01:13:58.414 --> 01:14:00.616]  No attention on that whatsoever.
[01:14:01.116 --> 01:14:16.287]  Also, these emails reveal that a company called Lafarge, which we were talking about France and Paris earlier, ironically, the government in Paris is working with this company, Lafarge, which is buying oil from ISIS.
[01:14:17.768 --> 01:14:27.222]  Which is sending money directly to ISIS in Syria, which is working with ISIS in Syria to ensure the safe passage of its employees.
[01:14:27.702 --> 01:14:33.390]  Now, who do you think Lafarge, this company, is a regular donor to?
[01:14:33.951 --> 01:14:35.352]  Well, imagine my shock.
[01:14:35.592 --> 01:14:37.253]  It's the Clinton Foundation.
[01:14:37.573 --> 01:14:51.280]  So you have tie after tie after tie with Hillary Clinton transferring weapons to ISIS, taking money from companies that do business with ISIS, again that led to the slaughter of tens of thousands of Muslims.
[01:14:51.600 --> 01:14:55.903]  But no, Donald Trump's rhetoric is what's evil.
[01:14:55.943 --> 01:14:56.983]  That's Islamophobic.
[01:14:57.263 --> 01:14:58.104]  That's racist.
[01:14:58.544 --> 01:15:08.935]  No attention whatsoever from the media on these emails, which reveal Hillary's complicity in supporting the rise of ISIS, which continues to this day.
[01:15:08.955 --> 01:15:13.280]  You know, Paul, one of the other things that came out in these emails I think is very alarming.
[01:15:13.400 --> 01:15:16.884]  We've had a lot made out of Black Lives Matter, haven't we?
[01:15:16.944 --> 01:15:18.786]  And yet, here's Hillary Clinton.
[01:15:19.485 --> 01:15:26.033]  Who, it's revealed in these emails, at the time, they knew there was a genocide going on in Libya.
[01:15:26.473 --> 01:15:30.057]  Because Qaddafi had allied himself with the Sub-Saharan Africans.
[01:15:30.097 --> 01:15:35.543]  And so they identified anybody as being allied with Qaddafi if they were black.
[01:15:36.144 --> 01:15:37.425]  They were being shot on sight.
[01:15:37.465 --> 01:15:39.046]  There were massive atrocities.
[01:15:39.106 --> 01:15:40.467]  Entire towns were wiped out.
[01:15:40.547 --> 01:15:42.888]  One town, 10,000 people eradicated.
[01:15:42.948 --> 01:15:45.029]  So there was this black genocide that was going on.
[01:15:45.510 --> 01:15:50.173]  And she was warned about this beforehand in the emails and did absolutely nothing for it.
[01:15:50.193 --> 01:15:52.014]  But of course, she cares about black lives.
[01:15:52.294 --> 01:15:53.114]  She thinks they matter.
[01:15:53.415 --> 01:15:53.955]  Not in Libya.
[01:15:55.518 --> 01:15:58.019]  Oh no, we carried the stories immediately afterwards.
[01:15:58.399 --> 01:16:03.602]  They were taking these black Libyans, putting them in concentration camps and torturing them.
[01:16:03.982 --> 01:16:07.104]  And bear in mind, go back to that situation in 2011.
[01:16:07.984 --> 01:16:11.346]  The media was celebrating this as some great liberation.
[01:16:11.686 --> 01:16:14.748]  The dictator has fell, and yes, Gaddafi wasn't great.
[01:16:15.228 --> 01:16:19.530]  But like Saddam Hussein, he was fighting against the Islamists.
[01:16:19.870 --> 01:16:23.293]  Look at what happened to Iraq after they got rid of Saddam Hussein.
[01:16:23.333 --> 01:16:26.235]  Again, complete quagmire, complete nightmare.
[01:16:26.495 --> 01:16:29.117]  Terrorist attacks still every week.
[01:16:29.217 --> 01:16:30.458]  Nobody even pays attention.
[01:16:30.659 --> 01:16:33.241]  You know, 200 dead in Iraq, suicide bombing.
[01:16:33.581 --> 01:16:36.743]  Nobody even cares anymore because it's so regular.
[01:16:37.144 --> 01:16:39.686]  Again, that is laid at the feet of Hillary Clinton.
[01:16:39.706 --> 01:16:41.027]  She voted for the Iraq war.
[01:16:41.627 --> 01:16:44.448]  She pushed this policy to overthrow Gaddafi.
[01:16:44.488 --> 01:16:52.092]  It led to the arming of jihadists, the rise of ISIS, and as you said, the torture and displacement of thousands of black Libyans.
[01:16:52.492 --> 01:16:55.333]  But yeah, she's a big champion of Black Lives Matter.
[01:16:55.573 --> 01:17:00.575]  And of course, the interesting part about that too, as you point out, we were talking about that when it happened five years ago.
[01:17:00.596 --> 01:17:01.476]  It was common knowledge.
[01:17:01.516 --> 01:17:03.837]  Everybody was pointing to this genocide.
[01:17:04.117 --> 01:17:08.439]  But she was informed that it was happening even before the mainstream media began doing
[01:17:08.639 --> 01:17:14.585]  So they knew that it was happening, they created the climate that caused that to happen, and they allowed it to continue to happen.
[01:17:14.625 --> 01:17:16.847]  I guess like Madeleine Albright, she thought it was worth it.
[01:17:16.867 --> 01:17:21.831]  You know, when they asked Madeleine Albright if the blockades were worth the lives of 500,000 children, she'd say, yeah, it was worth it.
[01:17:25.394 --> 01:17:29.417]  So, I guess Hillary Clinton thought the black lives were worth it for her policy.
[01:17:29.617 --> 01:17:47.491]  And you know the other thing, Paul, that we saw from the emails that were released, we saw an analysis by Sidney Blumenthal about the French motivation to go in there as well as Hillary Clinton's motivation was to try to stop the currency that was going to go into competition with the fiat currencies of the central banks.
[01:17:47.531 --> 01:17:52.715]  You know, Gaddafi had set up a gold and silver backed currency, you know, kind of like our Constitution.
[01:17:53.135 --> 01:18:08.159]  That would have gone into competition with our fiat currency that was backed on petrodollars because he was going to value his vast quantities of oil into that and they were going to create a pan-African new currency that was going to go in competition with a petrodollar.
[01:18:08.199 --> 01:18:12.660]  That was a key reason for the central banks, of course, why that was done.
[01:18:14.585 --> 01:18:15.065]  Precisely.
[01:18:15.085 --> 01:18:16.486]  I mean, there were multiple reasons.
[01:18:16.526 --> 01:18:21.327]  I remember at the time, you know, the left celebrated it as this humanitarian venture.
[01:18:21.647 --> 01:18:22.828]  Complete catastrophe.
[01:18:23.168 --> 01:18:27.189]  Obama comes out today and says, oh, we didn't plan properly for the aftermath.
[01:18:27.589 --> 01:18:28.210]  Yeah, really?
[01:18:28.250 --> 01:18:28.970]  Do you think so?
[01:18:29.270 --> 01:18:30.450]  Absolute quagmire.
[01:18:30.810 --> 01:18:37.573]  You've got people, you've got hundreds of people trying to get in boats to come from Libya to Italy, drowning every single week.
[01:18:37.973 --> 01:18:38.193]  Again,
[01:18:38.593 --> 01:18:41.158]  Every one of those deaths is on Hillary Clinton's head.
[01:18:41.639 --> 01:18:46.488]  They're mostly Muslims, predominantly black Muslims, but you know, Donald Trump is evil.
[01:18:46.868 --> 01:18:49.734]  The other thing about Hillary, because we've only got about a minute left here...
[01:18:50.618 --> 01:18:52.700]  I've been talking to mental health experts.
[01:18:52.720 --> 01:18:58.145]  You've seen all the videos that we've posted about her bizarre behavior, her apparent seizures.
[01:18:58.826 --> 01:19:01.668]  Well, obviously she had this collapse in 2012.
[01:19:02.049 --> 01:19:03.710]  She had the blood clot on her brain.
[01:19:04.171 --> 01:19:06.853]  So I've been talking to mental health experts about that.
[01:19:07.373 --> 01:19:11.017]  And you mentioned earlier Obama saying, you know, Trump is unfit to be president.
[01:19:11.317 --> 01:19:14.678]  Hillary Clinton may be physically unfit to be president.
[01:19:14.919 --> 01:19:26.063]  There's a massive cover-up regarding both her health, her dire health situation, and her personality disorder, which may be causing some of these bizarre seizures.
[01:19:26.143 --> 01:19:29.905]  So I'm going to do a video on that, which is probably coming out tomorrow, so watch out for that.
[01:19:30.405 --> 01:19:38.309]  Okay, and also then Cain, who is a full-on globalist and open borders, open trade, then would be the one to step into her place.
[01:19:38.690 --> 01:19:43.512]  That's something that the people who previously supported Bernie Sanders need to consider very carefully.
[01:19:43.532 --> 01:19:48.175]  And when we're looking at other globalists to get rid of, don't forget, the countdown is on.
[01:19:48.655 --> 01:19:51.417]  Next Tuesday is the primary for Paul Ryano.
[01:19:51.897 --> 01:19:57.964]  The guy who is going to be the biggest opposition to a President Trump in support of open borders and these trade deals.
[01:19:58.105 --> 01:20:00.467]  And it is an open primary, Democrats.
[01:20:00.488 --> 01:20:03.992]  You can vote against Paul Ryan coming up next Tuesday.
[01:20:04.232 --> 01:20:05.814]  Stay with us in the next section.
[01:20:05.874 --> 01:20:08.157]  We're going to have a special report from Alex Jones.
[01:20:08.177 --> 01:20:08.818]  We'll be right back.
[01:20:11.077 --> 01:20:15.380]  Americanism, not globalism, will be our credo!
[01:20:15.600 --> 01:20:19.582]  The era of economic surrender will finally be over.
[01:20:20.003 --> 01:20:26.046]  We will no longer surrender this country or its people to the false song of globalism.
[01:20:26.447 --> 01:20:28.348]  Don't touch me again.
[01:20:28.608 --> 01:20:29.729]  Do not touch me again.
[01:20:29.849 --> 01:20:30.849]  Do not touch me again.
[01:20:31.049 --> 01:20:32.110]  You do that and you're in trouble.
[01:20:37.553 --> 01:20:44.279]  The tribes will be free, these globalists come in and they cause a bunch of division, they start a bunch of racism, and they get everybody fighting with each other.
[01:20:44.479 --> 01:20:45.180]  But you know what?
