[00:00:19.346 --> 00:00:20.326]  You want answers?
[00:24:41.365 --> 00:24:50.830]  This article, Think Progress, praises Obamacare thievery, CurtinMLInfoWorks.com, declares program a success as judge rules it unconstitutional.
[00:24:51.970 --> 00:24:56.653]  It's a tax to predominantly foreign megabanks that own the insurance companies.
[00:24:57.333 --> 00:25:01.355]  Their profits in the first year of Obamacare globally, just off our backs, went up 47%.
[00:25:01.415 --> 00:25:02.096]  Look it up.
[00:25:02.116 --> 00:25:04.437]  You want me to show you?
[00:25:04.877 --> 00:25:08.119]  Just like Warren Buffett's the big liberal philanthropist, he wants to raise taxes on the rich.
[00:25:08.639 --> 00:25:10.320]  He writes the loopholes where he's exempt.
[00:25:12.605 --> 00:25:14.207]  The rich are people making $100,000 a year.
[00:25:14.567 --> 00:25:16.449]  He wants all their money for another banker bailout.
[00:25:16.790 --> 00:25:20.374]  Warren Buffett, the biggest supporter of the banker bailout, the biggest recipient.
[00:25:20.534 --> 00:25:21.034]  McClatchy.
[00:25:21.295 --> 00:25:21.615]  Look it up.
[00:25:21.995 --> 00:25:33.488]  I mean, again, it's just, the thievery is so over the top, so galactic, so gargantuan, so incredible that they get away with it because they asked for the moon.
[00:25:34.688 --> 00:25:36.008]  And people don't even know how to respond.
[00:25:36.048 --> 00:25:37.769]  It's like, these are criminals, too big to fail.
[00:25:38.529 --> 00:25:44.431]  So they're swallowing the whole world up here, and they have so-called liberal groups talking about how it's free, and wonderful, and you keep your doctor.
[00:25:44.671 --> 00:25:45.291]  None of it's true.
[00:25:45.491 --> 00:25:53.153]  We have Gruber that wrote it with Obama, admitting it's all a screwjob and calling people dumb, and thank God Americans are stupid, and everybody's prices are going way up and everything's collapsing, but it doesn't matter.
[00:25:53.613 --> 00:25:53.954]  It doesn't matter.
[00:25:53.974 --> 00:25:54.895]  It's the ThinkProgress people.
[00:25:54.915 --> 00:25:57.878]  You know, I've got cool beards and, you know, lots of tattoos.
[00:25:57.919 --> 00:25:59.601]  I'm not bashing if you've got tattoos, but you know what I mean.
[00:25:59.661 --> 00:26:07.210]  It's like, you don't need an intellect or anything as long as you have mismatched random tattoos all over your body and, you know, have a big beard from the movie The Hangover.
[00:26:07.691 --> 00:26:08.512]  Okay, continuing here.
[00:26:09.830 --> 00:26:14.512]  Preppers say Obama has divided us on a course to civil war.
[00:26:14.732 --> 00:26:23.115]  Abso-fricking-lutely, that is the globalist plan in triplicate, in spades, on every single front.
[00:26:23.995 --> 00:26:27.937]  And it's time to start calling out the hypocrisy for what it is.
[00:26:29.236 --> 00:26:33.898]  Um, we've had Obama and Hillary tell England, the UK, you better stay in the Euro.
[00:26:34.638 --> 00:26:36.058]  Don't go the path of the Nazis.
[00:26:36.078 --> 00:26:42.240]  We've had James Cameron, their Prime Minister, say, you know, this nationalism, you know, has the smack of Nazism.
[00:26:42.840 --> 00:26:54.344]  And I've been pointing out for months, the EU plan was a brainchild of Albert Speer, the German Interior Ministry, later head of armaments.
[00:26:55.509 --> 00:27:07.879]  Hitler's architect, Herman Goering and Adolf Hitler, and how they would control people through economics and through central banks and how they would even jack the food and water to dumb down the sub races in their own words.
[00:27:08.951 --> 00:27:11.353]  Well, they've turned us all into a sub-race now with the fluoride on us.
[00:27:11.393 --> 00:27:16.076]  I was out today with my kids having some breakfast and people have been, like, shot with a mutation gun.
[00:27:16.116 --> 00:27:18.278]  And I'm not some arrogant, Mr. Beautiful Person.
[00:27:18.318 --> 00:27:23.982]  I mean, people look sick, weird, crazy, of every race, color, and creed, just stumbling around aimlessly.
[00:27:24.902 --> 00:27:29.806]  Most of the kids I saw looked like they had Down Syndrome or other chromosomal disorders or were autistic.
[00:27:30.246 --> 00:27:31.267]  I mean, we're dead already.
[00:27:32.588 --> 00:27:34.249]  Let me tell you, the Third Reich didn't lose, folks.
[00:27:34.309 --> 00:27:36.330]  The globalists had actually just tested it in Germany.
[00:27:36.730 --> 00:27:39.632]  The Third Reich came from London and D.C.
[00:27:39.692 --> 00:27:41.212]  But that's in my film, Endgame.
[00:27:41.693 --> 00:27:52.398]  The point is, the good news is, even the liberal, outgoing mayor of London has come out and said that the EU wants a super state, just as Hitler did.
[00:27:52.418 --> 00:27:59.142]  And then they got the EU criticizing him, saying it's very distasteful and very, very hurtful that he said that.
[00:27:59.182 --> 00:28:01.263]  Well, it's an absolute fact.
[00:28:02.409 --> 00:28:02.709]  Okay?
[00:28:03.230 --> 00:28:09.157]  It is an absolute, incontrovertible fact that all of this is going on.
[00:28:10.398 --> 00:28:18.428]  And that what was left of the Nazis and others met at Bilderberg in Oosterbeek, Holland to basically set up a transatlantic deal.
[00:28:18.848 --> 00:28:20.470]  Bilderberg has released their first minutes from 54.
[00:28:23.361 --> 00:28:26.242]  Most of what I talk about is their own admission, like 99%.
[00:28:26.982 --> 00:28:32.824]  And that they would establish a global fascistic system through economic control to get control of nations and then cut off the resources.
[00:28:33.564 --> 00:28:35.445]  This is economic takeover.
[00:28:35.985 --> 00:28:38.226]  Infowars.com, folks, is the tip of the spear.
[00:28:38.266 --> 00:28:40.747]  We have David Knight coming up and more.
[00:28:41.187 --> 00:28:43.107]  And I'll be calling in as well.
[00:28:43.507 --> 00:28:44.448]  Joe Biggs is popping in.
[00:28:44.508 --> 00:28:46.108]  All the breaking news and more straight ahead.
[00:28:46.128 --> 00:28:48.989]  If you're watching or listening to this transmission, you are the hope, folks.
[00:28:49.009 --> 00:28:49.749]  Please take action.
[00:28:50.069 --> 00:28:51.230]  We've been captured by globalists.
[00:28:51.270 --> 00:28:51.950]  It's illegitimate.
[00:28:52.090 --> 00:28:53.352]  Let's speak out against it and stop it.
[00:29:08.732 --> 00:29:17.756]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[00:29:17.836 --> 00:29:26.059]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:29:26.239 --> 00:29:30.881]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:29:31.101 --> 00:29:37.823]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfoWarsLife.com.
[00:29:37.883 --> 00:29:44.985]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:29:45.065 --> 00:29:51.927]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:29:52.087 --> 00:29:56.448]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:29:56.568 --> 00:29:59.789]  Available in original or with our immune support infusion blend.
[00:29:59.969 --> 00:30:06.091]  You will be supporting a free press, all the while enjoying a truly great-tasting cup of my favorite coffee.
[00:30:06.251 --> 00:30:08.432]  Available at Infowarslife.com.
[00:30:08.632 --> 00:30:10.013]  Clean, pure drinking water.
[00:30:10.293 --> 00:30:11.573]  You can't survive without it.
[00:30:11.773 --> 00:30:12.674]  But where do you get it?
[00:30:12.974 --> 00:30:18.716]  Alexa Pure Pro is a brand-new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:30:18.976 --> 00:30:24.700]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:30:24.880 --> 00:30:41.731]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:30:42.131 --> 00:30:44.251]  Filter capacity up to 5,000 gallons.
[00:30:44.612 --> 00:30:45.812]  Stainless steel construction.
[00:30:46.092 --> 00:30:46.852]  Easy assembly.
[00:30:47.112 --> 00:30:47.752]  Low maintenance.
[00:30:48.032 --> 00:30:49.853]  Replacement filters are simple to install.
[00:30:50.133 --> 00:30:57.254]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[00:30:57.414 --> 00:31:01.715]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[00:31:01.735 --> 00:31:03.395]  Go to InfoWarsStore.com or call 888-253-3139.
[00:31:03.415 --> 00:31:05.796]  A clean, toxic-free body is the foundation of true health.
[00:31:11.557 --> 00:31:21.160]  Introducing Deep Cleanze by Infowarslife.com, a scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[00:31:21.440 --> 00:31:26.642]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[00:31:26.742 --> 00:31:35.545]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[00:31:35.845 --> 00:31:44.431]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:31:44.692 --> 00:31:51.637]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spigerex herbal processing technique.
[00:31:51.797 --> 00:31:57.141]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price.
[00:31:58.322 --> 00:32:10.791]  We could have saved Navy SEALs in Benghazi.
[00:32:10.951 --> 00:32:14.794]  F-16 pilots in Italy were on standby to help besiege U.S.
[00:32:14.854 --> 00:32:18.136]  forces in Libya, but the order to launch never came.
[00:32:18.156 --> 00:32:18.877]  A U.S.
[00:32:18.997 --> 00:32:24.601]  Air Force source has claimed that a squadron of attack jets was being armed and fueled on the night of the deadly attack.
[00:32:24.781 --> 00:32:35.886]  On the American consulate in Benghazi, Libya, on September 11, 2012, the jets, believed to be F-16s, were on the runway ready to launch, as terrorists bombarded the U.S.
[00:32:35.926 --> 00:32:38.307]  consulate, killing four Americans.
[00:32:38.528 --> 00:32:50.353]  The source claims the fighters could have launched from Aviano Air Force Base in northern Italy and refueled at Naval Air Station Sigonella before providing air support over Benghazi.
[00:32:50.553 --> 00:32:53.595]  And yet, all we hear is Hillary Clinton saying,
[00:32:54.215 --> 00:32:56.196]  What difference at this point does it make?
[00:32:56.357 --> 00:33:01.861]  She is the most vile, un-American human being to ever live.
[00:33:02.001 --> 00:33:04.403]  She is pure evil in the flesh.
[00:33:04.683 --> 00:33:07.365]  This has been Joe Biggs with InfoWars.com.
[00:33:13.009 --> 00:33:15.631]  You're listening to the Alex Jones Show.
[00:33:30.777 --> 00:33:35.495]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:38.362 --> 00:33:39.723]  Welcome back to the Alex Jones Show.
[00:33:39.803 --> 00:33:43.906]  I'm David Knight, your host today for the rest of the live show here on this Sunday, May 15, 2016.
[00:33:46.548 --> 00:33:47.429]  We have a lot of news.
[00:33:47.469 --> 00:33:56.616]  I'm not really sure where I want to start because we've got information about how the blueprint has been unfolding for over 2,400 years.
[00:33:56.636 --> 00:33:58.278]  We're now starting to see this come to fruition.
[00:33:58.298 --> 00:34:01.040]  You know, when I saw this story about synthetic DNA this weekend,
[00:34:02.379 --> 00:34:05.622]  It made me, of course, there's obvious parallels to Brave New World.
[00:34:06.243 --> 00:34:26.021]  Of course, there's obvious parallels in Brave New World to Plato's Republic and the agenda that they had there, but we can see in so many different ways how sophisticated this is becoming and how even something that was an Orwellian scientific technocracy nightmare when I was in high school, something like Brave New World, that's kind of becoming passé.
[00:34:27.349 --> 00:34:36.235]  The technology that's there right now has potential for things that even the worst dystopian novels did not imagine in my early lifetime.
[00:34:37.195 --> 00:34:38.476]  Something we really have to think about.
[00:34:38.756 --> 00:34:49.964]  You know, as we're talking about what's going on and what's before us in this election, a lot of people say, well, you know, I don't like Donald Trump because he's not strong enough or centered enough or focused enough or articulate enough about individual liberty.
[00:34:51.175 --> 00:34:52.636]  It's like, where do we have that codified?
[00:34:52.676 --> 00:34:54.238]  Well, it's in the Constitution, the Bill of Rights.
[00:34:55.238 --> 00:34:58.361]  If we lose our nation, are we going to have a Bill of Rights?
[00:34:58.801 --> 00:35:03.605]  Are we going to have the best charter of individual liberties that anybody has ever seen?
[00:35:03.625 --> 00:35:04.626]  Of course, it's being ignored.
[00:35:04.706 --> 00:35:06.267]  And we'll talk about that constantly.
[00:35:06.287 --> 00:35:07.869]  There's more evidence about that today.
[00:35:08.829 --> 00:35:14.134]  But the bottom line is, the people who rule over us take an oath to the Constitution.
[00:35:15.325 --> 00:35:23.510]  And as long as they take an oath to the Constitution, as long as that blueprint is there, we still have hopes that we can enforce that someday.
[00:35:24.571 --> 00:35:36.638]  But if that's removed, and we're taken away and we're subsumed into some other government that just replaces that or nullifies that officially, then we have a much, much deeper problem.
[00:35:37.579 --> 00:35:39.120]  But if we keep the nation-state,
[00:35:40.074 --> 00:35:54.086]  If we survive in this contest of nationalism versus globalism, as Senator Sessions has pointed out many times, and of course his former Chief of Staff, who is now Trump's Senior Policy Advisor, Stephen Miller, has pointed this out.
[00:35:54.266 --> 00:36:06.016]  If we survive in this fight of nationalism versus globalism, there's another fight that we'll have within the nation, and that is the government versus the family.
[00:36:06.741 --> 00:36:09.303]  I know a lot of you are going to say, oh, it should be the government versus the individual.
[00:36:09.323 --> 00:36:09.903]  Yeah, it's true.
[00:36:09.923 --> 00:36:10.403]  But you know what?
[00:36:11.924 --> 00:36:14.325]  They want to begin controlling you at birth.
[00:36:15.106 --> 00:36:17.227]  They want to begin controlling you before birth.
[00:36:17.447 --> 00:36:21.249]  We can see this in the story that comes out today where they start talking about synthetic DNA.
[00:36:22.210 --> 00:36:30.455]  The control with them will start from the very beginning where they will design the citizens and the different classes within their society.
[00:36:31.317 --> 00:36:32.238]  That's when it will begin.
[00:36:32.258 --> 00:36:36.963]  Of course it will run through that with the other ancient tools of control.
[00:36:37.123 --> 00:36:37.744]  Education.
[00:36:37.844 --> 00:36:41.567]  That was what Plato was depending on, was education.
[00:36:41.607 --> 00:36:42.909]  And of course that is part of the tool.
[00:36:42.949 --> 00:36:46.953]  We always talk about nature versus nurture debate.
[00:36:47.073 --> 00:36:48.735]  How much of what we are
[00:36:49.912 --> 00:36:53.675]  are the experiences that we have and how much of it is the hardwired DNA.
[00:36:54.395 --> 00:36:55.296]  And of course they work together.
[00:36:55.316 --> 00:36:57.638]  Remember movies like The Boys from Brazil?
[00:36:57.678 --> 00:37:07.165]  We had Joseph Mingala going in and reproducing genetically a lot of little Adolf Hitlers and then trying to make sure so he would get exactly the same guy.
[00:37:07.225 --> 00:37:15.251]  Trying to make sure that their life experiences mirrored or aligned with what Adolf Hitler had gone through in his early life.
[00:37:16.400 --> 00:37:17.700]  So there's, both of those are there.
[00:37:18.220 --> 00:37:19.421]  Nature and nurture.
[00:37:20.141 --> 00:37:25.422]  And they have been trying to control this from the very beginning, as I point out.
[00:37:25.882 --> 00:37:31.844]  There's been a long history of political elites plotting on how they are going to implement this.
[00:37:31.904 --> 00:37:34.524]  The goals have not changed in 2,500 years.
[00:37:34.565 --> 00:37:35.185]  Understand that.
[00:37:35.685 --> 00:37:35.905]  Okay?
[00:37:35.945 --> 00:37:37.405]  This is a struggle.
[00:37:37.725 --> 00:37:38.906]  It is a political struggle.
[00:37:39.126 --> 00:37:40.326]  It is a spiritual struggle.
[00:37:41.499 --> 00:37:43.661]  The goals do not change, but the techniques do.
[00:37:43.702 --> 00:37:46.685]  And the technology is getting truly powerful.
[00:37:46.865 --> 00:37:49.728]  The technology that will allow them to leverage this.
[00:37:49.748 --> 00:37:55.155]  And so, when we talk about how they're going to control the individual, they always go to controlling the family.
[00:37:55.295 --> 00:37:56.096]  Because, as I pointed out,
[00:37:56.676 --> 00:38:01.621]  They want to control you from even before birth, but certainly as early as possible.
[00:38:01.661 --> 00:38:10.909]  Don't you hear this all the time from the central planners, whether they're Democrats or Republicans, we need early childhood involvement and so forth and so on, to make sure they turn out right.
[00:38:11.109 --> 00:38:16.454]  Well, you know what, it's not about teaching your kids reading and writing and arithmetic.
[00:38:17.595 --> 00:38:18.696]  They have a different agenda.
[00:38:19.236 --> 00:38:20.297]  And so we can see that
[00:38:21.212 --> 00:38:21.953]  We're good to go.
[00:38:38.809 --> 00:38:47.394]  And all the dog whistles that they use out there about sexual orientation or race or culture or language, then you don't really see the big picture.
[00:38:48.094 --> 00:38:51.896]  Now before I get into that, let me start out by talking about Sheriff Joe.
[00:38:53.237 --> 00:38:54.918]  This article came out this last weekend.
[00:38:55.138 --> 00:39:06.964]  They're now continually moving against Sheriff Joe because they don't want anyone who is going to stand in the way of their open borders, because that's part of what they're doing right now to engineer the takedown of our societies.
[00:39:09.002 --> 00:39:15.128]  You have to understand that this is something that began as soon as Obama took office in 2009.
[00:39:15.369 --> 00:39:16.149]  March 9th, 2009.
[00:39:16.390 --> 00:39:20.654]  He'd only been in office maybe about, what is that, five, six weeks or something?
[00:39:21.255 --> 00:39:22.376]  After he took oath of office.
[00:39:23.397 --> 00:39:27.381]  Arizona had passed a law, a state law, back 2004-2005, the Coyote Law.
[00:39:30.578 --> 00:39:37.909]  And what that did was that allowed state law enforcement officers to come after the people who were smuggling, who were doing human trafficking, the coyotes.
[00:39:38.891 --> 00:39:43.298]  It also labeled as accessories the people who were paying them to do the human smuggling.
[00:39:44.821 --> 00:39:51.965]  And that had been going on for four or five years, and as soon as Obama administration comes in, they start to come after Sheriff Joe about this.
[00:39:52.205 --> 00:40:02.491]  And let me say, when I talk about Sheriff Joe, I have had people send me emails when I talk and read quotes from John Adams, and say, don't you understand that John Adams did the Alien and Sedition Act?
[00:40:02.511 --> 00:40:04.512]  And it's like, yeah, I understand John Adams did that.
[00:40:04.592 --> 00:40:07.594]  Do you understand that there's nobody who's perfect
[00:40:08.649 --> 00:40:15.472]  Thomas Jefferson owned slaves, but he gave us one of the best defenses against slavery and for individual rights.
[00:40:15.533 --> 00:40:18.434]  So you have these internal conflicts with these guys.
[00:40:18.474 --> 00:40:24.117]  You have this personal hypocrisy, but it doesn't take away from the general principles that they lay down.
[00:40:25.396 --> 00:40:45.215]  And when somebody does the right thing, just like Ron Wyden, when he comes out and exposes the dragnet surveillance that's being conducted on our country by the NSA illegally, unconstitutionally, criminally, and he asks James Clapper, and James Clapper rubs his forehead and goes, well, I can't really say anything about it.
[00:40:45.235 --> 00:40:48.058]  You know, look, when that happens, good for Ron Wyden.
[00:40:48.678 --> 00:40:52.061]  I don't agree with him on anything else, but I will say good for Ron Wyden.
[00:40:52.281 --> 00:40:53.583]  He exposed this guy.
[00:40:53.603 --> 00:40:59.528]  He caught him in a public area and had him essentially lie to everybody.
[00:40:59.568 --> 00:41:04.113]  And then that was exposed in spades a few months later when we had the Snowden leaks.
[00:41:05.274 --> 00:41:08.236]  And Michael Hayden, former director of the NSA, the CIA,
[00:41:09.642 --> 00:41:13.343]  Just cannot contain his contempt for Ron Wyden.
[00:41:13.363 --> 00:41:15.624]  He says, Ron Wyden knew that we were doing that.
[00:41:16.384 --> 00:41:20.645]  He knew that he was going to put James Clapper in a tough spot where he's going to have to lie to the public.
[00:41:21.645 --> 00:41:23.426]  It's like, yeah, that's why he did it.
[00:41:23.606 --> 00:41:24.086]  That's right.
[00:41:24.126 --> 00:41:24.646]  Good for him.
[00:41:24.966 --> 00:41:25.326]  Good for him.
[00:41:25.346 --> 00:41:29.487]  Because you, sir, Michael Hayden, you're violating your oath to the Constitution.
[00:41:29.887 --> 00:41:32.308]  You're doing things for which you ought to be put in jail.
[00:41:33.268 --> 00:41:35.409]  And you're angry because this senator
[00:41:36.340 --> 00:41:36.400]  No.
[00:41:52.751 --> 00:42:06.238]  You know, he's a sheriff, and the cops, when you look at any cops, you're going to always find in the police department, you're going to find histories of abuse, you're going to find things that went wrong, that went south, you're going to have SWAT team issues, you've got that with Arpaio.
[00:42:06.718 --> 00:42:09.219]  You've got a lot of things that I don't approve of, that I don't agree with.
[00:42:09.239 --> 00:42:11.180]  A lot of things that were swept under the carpet.
[00:42:11.200 --> 00:42:14.122]  That's going to be the case when you look at any law enforcement officer, pretty much.
[00:42:15.233 --> 00:42:21.938]  But let's understand that what he's doing is he's trying to protect the community there from the open border situation.
[00:42:21.958 --> 00:42:25.921]  And the criminals who are coming in, they're vetting these people who are coming in illegally.
[00:42:26.201 --> 00:42:26.822]  Illegally.
[00:42:27.022 --> 00:42:28.003]  They are not just...
[00:42:29.113 --> 00:42:30.815]  Justice-involved individuals.
[00:42:30.895 --> 00:42:31.455]  Have you heard that?
[00:42:31.475 --> 00:42:32.596]  Have you heard that euphemism?
[00:42:32.836 --> 00:42:33.897]  I didn't even notice this.
[00:42:33.917 --> 00:42:38.241]  This is a couple of weeks now that the Obama administration has been using this euphemism.
[00:42:38.882 --> 00:42:40.943]  Justice-involved individuals.
[00:42:41.224 --> 00:42:46.708]  We've got Loretta Lynch mob as well as Obama talking about justice-involved individuals.
[00:42:46.768 --> 00:42:48.210]  No, they're not criminals.
[00:42:48.230 --> 00:42:49.170]  They're not convicts.
[00:42:49.210 --> 00:42:50.512]  They're justice-involved.
[00:42:51.152 --> 00:43:00.179]  And so, you know, when they come in and they say Sheriff Joe is being racist, he's profiling people, it's like, well, are you being racist?
[00:43:00.219 --> 00:43:05.143]  Are you profiling people when you say that we're discriminating against blacks and Hispanics because they were convicted criminals?
[00:43:05.164 --> 00:43:06.264]  We'll talk about that when we come back.
[00:43:06.324 --> 00:43:06.705]  Stay with us.
[00:43:09.122 --> 00:43:10.142]  Brain Force is here.
[00:43:10.663 --> 00:43:12.964]  Ladies and gentlemen, I've been on this the last few months.
[00:43:13.224 --> 00:43:21.027]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[00:43:21.826 --> 00:43:24.969]  One of the worst things with most energy products is it's not sustainable.
[00:43:25.269 --> 00:43:25.389]  Right?
[00:43:25.409 --> 00:43:27.751]  You're going to crash and you're going to feel really bad afterwards.
[00:43:28.131 --> 00:43:31.634]  This has a bunch of different antioxidants and compounds and polyphenols.
[00:43:31.694 --> 00:43:34.816]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[00:43:35.317 --> 00:43:40.101]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:43:40.661 --> 00:43:42.503]  For example, the L-theanine inside of it.
[00:43:42.843 --> 00:43:47.266]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[00:43:47.427 --> 00:43:49.448]  This just increases the compounds you already have.
[00:43:50.069 --> 00:43:51.530]  This is what you're actually designed to run on.
[00:43:51.670 --> 00:43:51.810]  Exactly.
[00:43:51.830 --> 00:43:55.753]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[00:43:56.233 --> 00:44:04.218]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:44:09.048 --> 00:44:10.469]  My name is Alex Jones.
[00:44:10.969 --> 00:44:16.912]  Most of you know me from my syndicated radio program and my documentary films, as well as InfoWars Nightly News.
[00:44:17.112 --> 00:44:31.280]  When I got on air 20 years ago, I had discovered the Globalist program, their plan to take over the world, and my focus went from running 6 miles every other day, swimming 2-3 miles a couple times a week, and lifting weights
[00:44:31.820 --> 00:44:33.801]  You're focusing on fighting the globalists.
[00:44:34.202 --> 00:44:42.007]  I've gone from 279 pounds all the way down to 235 pounds and the weight's going off even faster.
[00:44:42.227 --> 00:44:49.372]  And it wasn't just that my weight loss accelerated, my muscle mass increased, my stamina, my energy levels exploded.
[00:44:49.652 --> 00:44:55.376]  Super Male has the key concentrated natural compounds that my body needed to go to the next level.
[00:44:55.496 --> 00:45:01.700]  Today is the day to take the InfoWarsLife.com challenge and to secure your bottle of Super Male or Super Female Vitality.
[00:45:01.920 --> 00:45:07.021]  Check them out today at Infowarslife.com or give our crew a call at 888-253-3139.
[00:45:07.541 --> 00:45:15.223]  Caitlyn Jenner experienced sex change regret might de-transition, biographer says.
[00:45:15.483 --> 00:45:17.043]  It hasn't been easy for Caitlyn.
[00:45:17.203 --> 00:45:18.203]  It's been very hard.
[00:45:18.483 --> 00:45:23.945]  Ian Halperin recalls one source telling him, well, you are a dude dressed like a lady.
[00:45:24.205 --> 00:45:25.425]  Dude looks like a lady!
[00:45:25.745 --> 00:45:26.005]  Yeah!
[00:45:26.206 --> 00:45:31.633]  Caitlyn Jenner, who announced her transition from man to woman last year, has considered de-transitioning.
[00:45:31.833 --> 00:45:35.959]  The author of a new book about the Kardashian family told The Wrap on Wednesday.
[00:45:36.159 --> 00:45:41.547]  Ian Halperin, the author of Kardashian Dynasty, the controversial rise of America's royal family,
[00:45:41.707 --> 00:45:47.932]  Thanks to all you crazy leftists who want to ban freedom have made these kind of people celebrities.
[00:45:48.093 --> 00:45:48.673]  Thank you.
[00:45:48.973 --> 00:45:52.657]  One source confirmed to me, Caitlyn has made whispers of sex change regret.
[00:45:52.797 --> 00:45:54.238]  You didn't even change sex.
[00:45:54.278 --> 00:45:56.460]  You're a guy with a dress on.
[00:45:56.600 --> 00:45:58.121]  Get with the program, dude.
[00:45:58.141 --> 00:45:59.182]  You're delusional.
[00:45:59.382 --> 00:46:03.426]  Put on some shorts, get a tank top, eat some Wheaties, and go for a jog.
[00:46:03.546 --> 00:46:05.268]  This is Joe Biggs with InfoWars.com.
[00:46:08.812 --> 00:46:10.673]  Joe Biggs here with InfoWars.com.
[00:46:10.753 --> 00:46:12.414]  This is a Hillary Clinton ad from 2008.
[00:46:12.574 --> 00:46:15.035]  It's 3 a.m.
[00:46:15.095 --> 00:46:16.836]  and your children are safe and asleep.
[00:46:17.497 --> 00:46:20.678]  But there's a phone in the White House and it's ringing.
[00:46:20.738 --> 00:46:22.319]  Something's happening in the world.
[00:46:22.619 --> 00:46:23.680]  Hello, Secretary Clinton.
[00:46:23.840 --> 00:46:25.381]  This is Ambassador Stevens.
[00:46:25.421 --> 00:46:27.662]  We are under attack here in Benghazi.
[00:46:27.942 --> 00:46:28.302]  Hello?
[00:46:28.743 --> 00:46:29.683]  Hey, shut up.
[00:46:29.743 --> 00:46:31.824]  Your phone will decide who answers that call.
[00:46:32.124 --> 00:46:32.785]  Bob, what time is it?
[00:46:33.545 --> 00:46:34.485]  So, it's 3 a.m.?
[00:46:34.845 --> 00:46:42.687]  Whether it's someone who already knows the world's leaders, knows the military, someone tested and ready to lead in a dangerous war... Oh, cool, she should answer.
[00:46:42.707 --> 00:46:43.408]  She said she would.
[00:46:43.728 --> 00:46:44.828]  Hello, we're under attack!
[00:46:45.348 --> 00:46:46.528]  The building's on fire!
[00:46:47.049 --> 00:46:48.069]  They're shooting at us!
[00:46:48.349 --> 00:46:49.769]  There's explosions!
[00:46:50.149 --> 00:46:51.150]  Where the f*** are you?!
[00:46:51.170 --> 00:46:52.530]  You said you were gonna answer!
[00:46:53.130 --> 00:46:54.671]  Come on, Secretary Clinton!
[00:46:54.872 --> 00:46:55.792]  We need you!
[00:46:56.073 --> 00:46:56.693]  Don't leave us!
[00:46:57.073 --> 00:46:57.594]  It's 3 a.m.
[00:46:57.754 --> 00:47:00.076]  and your children are safe and asleep.
[00:47:00.156 --> 00:47:02.338]  Who do you want answering the phone?
[00:47:02.718 --> 00:47:04.980]  What difference at this point does it make?
[00:47:05.200 --> 00:47:07.261]  I'm Hillary Clinton and I approve this message.
[00:47:13.006 --> 00:47:15.648]  You're listening to the Alex Jones Show.
[00:47:46.340 --> 00:47:48.481]  Waging war on corruption.
[00:47:48.962 --> 00:47:54.225]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:47:57.947 --> 00:47:59.128]  Welcome back to the Alex Jones Show.
[00:47:59.148 --> 00:47:59.769]  I'm David Knight.
[00:47:59.829 --> 00:48:08.574]  On this Sunday, May 15, 2016, I just saw the movie Amerigeddon this last weekend, and we got a report from Leanne McAdoo.
[00:48:08.774 --> 00:48:11.316]  They're at the red carpet premiere of Amerigeddon.
[00:48:12.036 --> 00:48:14.598]  And then I come home and I look at what's going on in Venezuela.
