[00:00:00.000 --> 00:00:16.480]  [Outro]
[00:48:51.595 --> 00:48:53.496]  I want to open the phones up in this hour.
[00:48:53.556 --> 00:48:54.837]  We did a good job yesterday.
[00:48:56.212 --> 00:49:00.654]  The day before we took a lot of calls in one hour, like 20 calls one day, about 15 another.
[00:49:00.674 --> 00:49:14.439]  So we're going to load the phone lines up on the declaration of war against your right to self-defense and your view of it and where you think this is going with 158 days out from the election.
[00:49:14.959 --> 00:49:17.100]  We're talking about that topic.
[00:49:17.240 --> 00:49:20.761]  The right to keep their arms has been taken almost everywhere in the world.
[00:49:21.182 --> 00:49:22.462]  And the few countries like the U.S.
[00:49:22.522 --> 00:49:24.823]  and Switzerland, they're trying like the devil to get them.
[00:49:26.749 --> 00:49:27.709]  I'll give the number out in a moment.
[00:49:27.990 --> 00:49:32.712]  We're opening the phone line system up for first-time callers, people who have tried to get through, never could.
[00:49:33.232 --> 00:49:36.893]  I want to get your view on where you think the deep state's going next.
[00:49:36.933 --> 00:49:37.914]  I'll give the number out in a moment.
[00:49:41.035 --> 00:49:42.596]  But this is a true meme.
[00:49:42.816 --> 00:49:43.776]  Everybody remembers this.
[00:49:43.816 --> 00:49:44.477]  You've seen this.
[00:49:46.038 --> 00:49:46.978]  But it really says it all.
[00:49:47.038 --> 00:49:50.720]  It says, pay attention kids, it's not science, it's politics.
[00:49:51.240 --> 00:49:55.062]  So when they say don't question science, science is all about questioning.
[00:49:55.442 --> 00:49:58.543]  Anybody that says don't question, it's science, is a cult leader.
[00:49:58.563 --> 00:50:00.564]  They want you to be in their cult.
[00:50:01.885 --> 00:50:02.945]  I want you to question me.
[00:50:03.005 --> 00:50:04.366]  I want you to do your own research.
[00:50:04.606 --> 00:50:11.169]  Oh, but CNN's Brian Stelter, and the New York Times, the rest of them say, headlines, don't ask questions.
[00:50:12.216 --> 00:50:13.477]  Don't do your own research.
[00:50:13.336 --> 00:50:16.735]  The five deadly words, do your own research.
[00:50:16.735 --> 00:50:22.936]  Think about it.
[00:50:22.936 --> 00:50:32.936]  [BLANK_AUDIO]
[00:50:23.966 --> 00:50:24.447]  That's a cult.
[00:50:26.416 --> 00:50:28.978]  1960s, oil is gone in 10 years.
[00:50:29.559 --> 00:50:31.500]  That's a club of Rome, Bilderberg Room.
[00:50:31.540 --> 00:50:34.642]  1970s, another ice age is coming in 10 years.
[00:50:34.962 --> 00:50:37.364]  1980s, acid rain will destroy all crops in 10 years.
[00:50:38.425 --> 00:50:41.007]  1990s, the ozone layer will be destroyed in 10 years.
[00:50:41.027 --> 00:50:48.212]  2000, the ice caps will melt in 10 years, but the Al Gores of the world all bought oceanfront property, and it wasn't in Arizona.
[00:50:49.613 --> 00:50:55.163]   And if you can believe that, I'm willing to sell you The Brooklyn Bridge.
[00:50:55.924 --> 00:50:58.005]  I got some oceanfront property in Arizona.
[00:50:58.825 --> 00:51:02.707]  If you'll buy that, I'll throw the Golden Gate in for free.
[00:51:04.387 --> 00:51:09.789]  None happened, but all resulted in more taxes, more surveillance, more control.
[00:51:11.110 --> 00:51:13.451]  That certainly says it all.
[00:51:15.352 --> 00:51:20.014]  You know, I'm a subscriber to Fox Nation and Tucker Carlson's show.
[00:51:20.034 --> 00:51:26.562]   A lot of times I get home at night and, uh, My other children are all grown up and moved out.
[00:51:26.602 --> 00:51:27.463]  I'm an old man now.
[00:51:29.144 --> 00:51:30.025]  Son's almost 20.
[00:51:31.927 --> 00:51:33.368]  First daughter's 18 now.
[00:51:33.388 --> 00:51:37.011]  My middle daughter decided a year ago to go live with her mom.
[00:51:38.313 --> 00:51:38.753]  That's fine.
[00:51:38.773 --> 00:51:39.574]  That's where she lives.
[00:51:39.874 --> 00:51:40.435]  Love her to death.
[00:51:41.235 --> 00:51:42.236]  Got my five-year-old daughter.
[00:51:43.317 --> 00:51:44.859]  I go home and we watch Tucker Carlson.
[00:51:45.848 --> 00:51:47.089]  Boy, does my five-year-old like her.
[00:51:47.609 --> 00:51:48.189]  So does my wife.
[00:51:48.650 --> 00:51:49.770]  So it's something we can all agree upon.
[00:51:50.131 --> 00:51:51.111]  So I was watching this.
[00:51:51.752 --> 00:51:53.593]  I said, let me see if I can find a clip of this on Twitter.
[00:51:53.613 --> 00:51:54.674]  And I found it right away.
[00:51:54.694 --> 00:51:56.054]  This is Brett Favre.
[00:51:57.816 --> 00:52:00.737]  Famous quarterback, but more importantly, a father and a patriot.
[00:52:01.578 --> 00:52:04.080]  And what he says with common sense is so important.
[00:52:04.820 --> 00:52:07.282]  And every adult tells their children this.
[00:52:08.102 --> 00:52:09.243]  Every smart adult does.
[00:52:09.683 --> 00:52:10.804]  I know my parents told me this.
[00:52:12.495 --> 00:52:14.716]  And it's enjoy your life now.
[00:52:14.856 --> 00:52:16.097]  Enjoy being young.
[00:52:16.537 --> 00:52:17.337]  Enjoy being old.
[00:52:17.397 --> 00:52:18.998]  But enjoy where you're at.
[00:52:19.118 --> 00:52:20.159]  Enjoy the blue sky.
[00:52:20.179 --> 00:52:21.039]  Enjoy the moon.
[00:52:21.619 --> 00:52:22.380]  Enjoy the stars.
[00:52:22.440 --> 00:52:23.620]  Enjoy the beauty God gave you.
[00:52:23.940 --> 00:52:25.521]  Don't let the globalists get you down.
[00:52:25.901 --> 00:52:28.282]  Fight them because you love your family and love humanity.
[00:52:28.522 --> 00:52:29.863]  Don't fight them because you hate them.
[00:52:30.183 --> 00:52:37.507]  And listen, when I point my finger at you, three more are pointing back at me because I burned myself up with hate.
[00:52:38.367 --> 00:52:40.368]  I did 80% of what I did for love.
[00:52:42.363 --> 00:52:43.444]  But 20% was hate.
[00:52:44.366 --> 00:52:45.607]  And boy, they were viral clips.
[00:52:45.647 --> 00:52:47.430]  And I looked like the devil when I was doing it.
[00:52:47.490 --> 00:52:49.152]  And I meant the things I said.
[00:52:51.274 --> 00:52:52.516]  But it's not sustainable.
[00:52:53.177 --> 00:52:54.939]  Love gives me more discernment.
[00:52:55.059 --> 00:52:57.022]  Love gives me more power.
[00:52:57.122 --> 00:52:59.906]  Love gives me more understanding.
[00:53:01.613 --> 00:53:06.936]  Love in the moment and what God gave us is so important and what Brett Favre says is so true.
[00:53:07.317 --> 00:53:08.978]  Don't let the globalists grind you down.
[00:53:09.398 --> 00:53:12.200]  Don't make it a fight between you and them because you can't win.
[00:53:12.940 --> 00:53:13.781]  You can't beat the devil.
[00:53:14.621 --> 00:53:19.284]  But the God that made the universe and made us and gave us free will can and will beat the devil.
[00:53:19.905 --> 00:53:22.206]  And so through God we will prevail.
[00:53:23.307 --> 00:53:26.028]  But it is so central what Brett Favre says here.
[00:53:26.209 --> 00:53:26.649]  Here's a clip.
[00:53:29.751 --> 00:53:33.673]  Not every guy played that way, with that passion.
[00:53:35.014 --> 00:53:45.280]  I think when it was over for them, however many years it was, how much or how little, they didn't appreciate it.
[00:53:46.160 --> 00:53:46.360]  Yeah.
[00:53:47.061 --> 00:53:50.582]  And I coached high school football for two years when I retired.
[00:53:51.643 --> 00:53:55.025]  Didn't make any money, didn't want any money, enjoyed the hell out of it.
[00:53:56.587 --> 00:54:05.937]  And I thought it was kind of a favor to the head coach to be his offense coordinator, but it ended up being a blessing because I really enjoyed it.
[00:54:06.818 --> 00:54:10.923]  But I would tell those kids all the time, you got to enjoy the moment.
[00:54:11.243 --> 00:54:12.765]  I said, first of all, you're young.
[00:54:12.865 --> 00:54:16.890]  When I was your age, I couldn't wait to be 21 or move on to the next level.
[00:54:18.394 --> 00:54:24.060]  Well, I was fortunate enough that I played long enough in the NFL that time sort of stopped, if that makes sense.
[00:54:24.361 --> 00:54:24.541]  Yeah.
[00:54:24.941 --> 00:54:27.764]  Along the way that I could kind of stop and smell the roses.
[00:54:28.645 --> 00:54:34.231]  You know, the first seven, five, seven, eight years, man, it was balls to the wall, just blowing and going.
[00:54:34.792 --> 00:54:43.299]   And next thing I know, it's like, it seemed like it took forever, but before you knew it, It's like, you know, when you turn 30, the next birthday, you're 53.
[00:54:43.639 --> 00:54:43.879]  Yeah.
[00:54:43.939 --> 00:54:48.101]  And the next birthday was 53, and you're like, damn, where'd all the 23 years in between go?
[00:54:48.522 --> 00:54:54.725]  I was fortunate enough that I played long enough that I could kind of stop and say, you know, enjoy this.
[00:54:55.942 --> 00:54:58.883]  And you know, that sounds really simple, but it's super deep.
[00:54:58.702 --> 00:55:05.342]   fun or disappointing it is, enjoy this moment because there'll be a time when too quickly
[00:55:05.342 --> 00:55:06.563]  it'll be gone.
[00:55:06.563 --> 00:55:14.842]   And I saw so many guys not that it was here and gone just like them and never got to appreciate
[00:55:14.842 --> 00:55:18.202]  it.
[00:55:18.202 --> 00:55:22.922]  And you know that sounds really simple but it's super deep.
[00:55:22.922 --> 00:55:29.442]   And I've gotten to that point in my life at 48 where I was always trying to beat the new
[00:55:30.001 --> 00:55:31.723]  I was always trying to stop what they were going to do.
[00:55:31.783 --> 00:55:34.185]  I was always trying to think I could beat them.
[00:55:34.225 --> 00:55:39.209]  I mean, I believe in God and I had God on my side, but you know, this is all going to play out.
[00:55:39.390 --> 00:55:40.951]  This has all been foretold.
[00:55:42.252 --> 00:55:46.315]  And we should all really freak out and realize, man, the Bible's really being fulfilled.
[00:55:46.696 --> 00:55:50.980]  And it doesn't matter your little church or your big church isn't going to tell you that because they're bought and paid for it.
[00:55:52.681 --> 00:55:54.282]  The church doesn't live at that church house.
[00:55:55.253 --> 00:55:57.754]  The church lives inside you, as Christ said, inside your soul.
[00:55:59.735 --> 00:56:02.736]  And so we got a lot of evil coming down on us, but we got a lot of good as well.
[00:56:03.996 --> 00:56:08.598]  And so that's the most important thing I can say to anybody out there is God's in control, folks.
[00:56:09.218 --> 00:56:11.059]  And God has a plan for you.
[00:56:11.539 --> 00:56:16.561]  And just don't let these people get you down and don't get so upset and feel like you're guilty because you can't beat them.
[00:56:16.721 --> 00:56:18.101]  Because, man, that's how I am.
[00:56:18.661 --> 00:56:20.342]  And I can't survive doing that.
[00:56:20.382 --> 00:56:22.883]  I'm so much stronger now that I just gave it to God.
[00:56:24.414 --> 00:56:29.362]  Like when I was 16, 17, really 15, 14 years old, I was a Hellion.
[00:56:30.184 --> 00:56:33.069]  My mom just prayed to God and said, I give them to you.
[00:56:33.309 --> 00:56:34.271]  And it all turned out all right.
[00:56:35.000 --> 00:56:35.740]  We gotta give it to God.
[00:56:36.061 --> 00:56:36.721]  We're gonna go to break.
[00:56:36.741 --> 00:56:42.024]  We're gonna come back with your phone calls on the attack, the declaration of war against what founded this country, your right to self-defense.
[00:56:42.044 --> 00:56:42.485]  877-789-2539.
[00:56:42.505 --> 00:56:42.645]  877-789-Alex.
[00:56:42.665 --> 00:56:42.705]  877-789-2539.
[00:56:42.725 --> 00:56:43.725]  First-time callers, straight ahead.
[00:56:43.745 --> 00:56:44.686]  And we got a special guest.
[00:56:44.706 --> 00:56:46.067]  Trump impeachment lawyer.
[00:56:46.087 --> 00:56:46.347]  So smart.
[00:56:46.367 --> 00:56:46.827]  So informative.
[00:56:46.647 --> 00:56:56.807]   Alex 877-789-2539. First-time callers straight ahead. We got a special guest
[00:56:56.807 --> 00:57:04.206]   Trump impeachment lawyer. So smart, so informative in the third hour today.
[00:57:04.206 --> 00:57:10.486]  877-789-2539.
[00:57:08.622 --> 00:57:10.143]  877-789-Alex.
[00:57:11.403 --> 00:57:13.784]  All right, your calls are straight ahead.
[00:57:13.824 --> 00:57:18.026]  There are a lot of key videos, a lot of key articles, just waiting for you to turn them loose.
[00:57:18.566 --> 00:57:21.247]  You don't spread them, the dog doesn't hunt, we lose.
[00:57:21.547 --> 00:57:25.348]  You take action, God works through you, we are unstoppable!
[00:57:25.608 --> 00:57:27.409]  So take action now!
[00:57:28.069 --> 00:57:30.490]  All right, my friends, the Alex Jones Show is live.
[00:57:32.281 --> 00:57:43.125]  We're taking your calls right now on the declaration of war by the globalists to finally disarm the American people, ladies and gentlemen.
[00:57:44.526 --> 00:57:46.326]  I stepped out during the break to get something out of my car.
[00:57:46.366 --> 00:57:47.607]  It's pouring down rain out there.
[00:57:48.507 --> 00:57:51.528]  It's pouring down tear, and I got a little bit of water on me here.
[00:57:52.469 --> 00:58:00.832]  We got Kathy, we got Sully, we got Joe, we got Kennan, we got Patriot, we got Earl, we got so many great people already on the line.
[00:58:04.278 --> 00:58:08.279]  There's a lot of debates about the right to self-defense, but it comes down to free will.
[00:58:09.739 --> 00:58:11.699]  Should we let airline pilots fly planes?
[00:58:11.779 --> 00:58:13.620]  Somebody might hijack it and fly it into a building.
[00:58:14.040 --> 00:58:16.900]  Should we let other people own guns because somebody bad might do something?
[00:58:17.340 --> 00:58:27.002]  And on its face, when you get a leftist to go out and shoot guns for the first time, and they are shooting bullseye in 10 minutes, they're like, well, why don't I get to have this?
[00:58:27.762 --> 00:58:28.882]  You can have a chainsaw.
[00:58:28.922 --> 00:58:30.082]  You can have a baseball bat.
[00:58:30.122 --> 00:58:30.883]  You can have a car.
[00:58:31.603 --> 00:58:33.243]  Why can't you have this gun?
[00:58:34.929 --> 00:58:41.053]  And it's because they want to disarm you, to enslave you and control you.
[00:58:41.133 --> 00:58:45.055]  It's a very simple equation.
[00:58:45.096 --> 00:58:54.862]  So what is your response to the puppet president that stole the election, all proven by 2,000 mules, announcing their declaration of war?
[00:58:56.323 --> 00:58:57.924]  Alex, God bless you and your family and the crew.
[00:58:57.744 --> 00:59:01.943]   he's protected by the Secret Service, and all these mayors that have defunded the police
[00:59:01.943 --> 00:59:05.503]   are protected by multi-million dollar private security contracts.
[00:59:05.503 --> 00:59:06.744]  What do you make of this?
[00:59:06.744 --> 00:59:08.384]  What do you think we should do next?
[00:59:08.384 --> 00:59:10.503]  Let's talk to Kathy in Arizona.
[00:59:10.503 --> 00:59:11.843]  Kathy, thanks for calling.
[00:59:11.843 --> 00:59:17.403]  Hey Alex, God bless you and your family and the crew.
[00:59:17.403 --> 00:59:23.304]   I've been praying for the last hour if I could get through to you and God answered that prayer.
[00:59:25.544 --> 00:59:33.903]   What I'd like to suggest if possible, I know you're a true believer of a power of our mind
[00:59:33.903 --> 00:59:43.384]   and God, if we could all pause on a commercial break or right now,
[00:59:43.384 --> 00:59:50.224]   and everybody listening just pray that these globalist parasite snakes,
[00:59:50.224 --> 01:00:02.536]   and that includes Peto Joe, That they are taken out, he is impeached, and let's do it now, all together.
[01:00:02.556 --> 01:00:12.760]  I agree, the power of prayer is amazing, and I just ask that God heal our land, we seek God's face, we repent, and we ask that God remove these tyrants, if that's God's will.
[01:00:12.820 --> 01:00:18.262]  You know, it's gotta be God's will, but if it's God's will, I mean, I ask that the innocents be protected.
[01:00:19.423 --> 01:00:24.305]  Yeah, I've been praying hard for you and your little one, and your wife, and your little puppy dog.
[01:00:25.106 --> 01:00:29.768]  And God's protecting you, and you're the greatest.
[01:00:29.968 --> 01:00:31.289]  You're the greatest.
[01:00:31.309 --> 01:00:35.031]  Let me tell you, God's the greatest, but as the people, you're the greatest.
[01:00:35.691 --> 01:00:37.772]  God has had his hand on me my whole life.
[01:00:37.972 --> 01:00:44.035]  I am a horrible, wretched sinner, but God has had his hand on me, and it's incredible, and God is so real.
[01:00:44.455 --> 01:00:48.957]  And there's no doubt, God has had his hand on this operation, and it is such a blessing.
[01:00:49.397 --> 01:00:51.578]  It's such a blessing to be in this position.
[01:00:51.818 --> 01:00:53.199]  The persecution is nothing.
[01:00:55.170 --> 01:00:56.632]  It is such an honor to be here, Kathy.
[01:00:56.652 --> 01:00:57.212]  Thank you so much.
[01:00:57.232 --> 01:00:58.053]  You're a beautiful person.
[01:01:00.395 --> 01:01:02.477]  Let's go to Sully in New York.
[01:01:02.537 --> 01:01:03.398]  Sully, thanks for calling.
[01:01:07.902 --> 01:01:08.362]  Hi, Sully.
[01:01:08.382 --> 01:01:08.843]  How you doing?
[01:01:11.465 --> 01:01:12.326]  Okay, Sully's gone.
[01:01:13.066 --> 01:01:14.107]  Let's go to the next caller.
[01:01:14.127 --> 01:01:15.789]  Let's go to Joe in Kansas.
[01:01:16.289 --> 01:01:17.510]  Joe in Kansas, you're on the air.
[01:01:17.550 --> 01:01:17.771]  Go ahead.
[01:01:18.928 --> 01:01:21.130]  Hi Alex, it's an honor to speak with you today.
[01:01:21.150 --> 01:01:45.858]   I'm calling because I'm a farmer in Kansas and when COVID started, There was a local article in the news about how they were going to take these cabins that my neighbor owns across the street from me and use them to confine people who were disobeying their quarantine orders.
[01:01:46.378 --> 01:01:46.678]  That's right.
[01:01:46.698 --> 01:01:53.342]  They're just introducing the idea of disappearing and locking people up and they're building giant camps all over the world.
[01:01:53.382 --> 01:01:54.083]  Isn't that incredible?
[01:01:55.246 --> 01:02:00.130]  Well, it's incredible, Alex, and I did approach my neighbor about it and asked him.
[01:02:00.591 --> 01:02:11.020]  He told me he never had any plans of the sort, so I can only assume that they were going to appropriate his land and build a concentration camp across the street from my house!
[01:02:11.772 --> 01:02:12.973]  Brother, that's how real it is.
[01:02:12.993 --> 01:02:14.474]  And it's all directed by the U.N.
[01:02:14.915 --> 01:02:15.595]  and Bill Gates.
[01:02:15.795 --> 01:02:21.860]  All over the world, including the U.S., FEMA has built camps for 10 million people, they reported last year.
[01:02:22.301 --> 01:02:25.804]  So they've got designated sites for 10 million people right now.
[01:02:28.149 --> 01:02:32.990]  Well, I'm personally a fan of most people in law enforcement.
[01:02:33.130 --> 01:02:39.912]  I think most people in law enforcement are good, but there are enough bad people there that they may try to do something.
[01:02:39.952 --> 01:02:42.493]  I asked my local cop about it, because he's a friend of mine.
[01:02:43.073 --> 01:02:48.975]  I asked if someone told you to enforce a quarantine order, would you do it?
[01:02:49.135 --> 01:02:50.555]  And he told me, hell no, he wouldn't.
[01:02:50.635 --> 01:02:51.736]  And I believe most Americans do.
[01:02:51.756 --> 01:02:53.516]  And that's why the left's at war with the cops.
[01:02:53.536 --> 01:02:54.477]  The cops aren't perfect.
[01:02:54.597 --> 01:02:55.237]  I'm not perfect.
[01:02:55.257 --> 01:02:55.937]  You're not perfect.
[01:02:56.537 --> 01:02:59.320]  But overall, compared to the general public, the police are amazing people.
[01:02:59.920 --> 01:03:04.304]  And they get a lot of bad jurisdictions, they get a lot of bad orders, but on average, cops are good people.
[01:03:04.544 --> 01:03:06.786]  There's a lot of bad ones, a lot of bad people, period.
[01:03:07.467 --> 01:03:09.449]  But absolutely, that's why they're bullying the police.
[01:03:09.729 --> 01:03:15.434]  I got an article right here, where there's a video of the woman with a gun attacking the police with it.
[01:03:17.032 --> 01:03:23.777]  And then they say, oh, cops shoot an unarmed black woman who's pregnant five times.
[01:03:24.098 --> 01:03:26.299]  And there's video of her with a damn gun aiming it at him.
[01:03:26.760 --> 01:03:29.922]  And again, I'm not glad a black woman is dead or a white woman.
[01:03:30.423 --> 01:03:31.183]  Any woman.
[01:03:31.483 --> 01:03:36.307]  The point is, is that the media is at war with the infrastructure they don't control.
[01:03:36.708 --> 01:03:38.729]  They control the top, they don't control the bottom.
[01:03:39.009 --> 01:03:39.850]  Is the bottom perfect?
[01:03:39.910 --> 01:03:40.130]  No.
[01:03:40.190 --> 01:03:42.732]  But they want to demonize the bottom, take control of it.
[01:03:42.973 --> 01:03:45.875]  And when they have control of the top and the bottom, we are screwed.
[01:03:48.647 --> 01:03:52.570]  Well, I think you're making us a little less screwed, brother, and I appreciate you.
[01:03:52.590 --> 01:03:54.852]  That's really all I had to say, but thank you, sir.
[01:03:54.892 --> 01:03:55.252]  Thank you.
[01:03:55.292 --> 01:03:55.793]  Love you, Joe.
[01:03:55.813 --> 01:03:58.435]  All right, I don't want to cut the next caller off.
[01:03:59.568 --> 01:04:02.670]  We're going to take in this next 10-minute segment, five phone calls.
[01:04:02.750 --> 01:04:03.571]  I'm coming in hot.
[01:04:03.911 --> 01:04:04.692]  I'm going to your call.
[01:04:04.712 --> 01:04:06.373]  I'm giving you each a minute and 45 seconds.
[01:04:06.393 --> 01:04:09.655]  I'm going to be the next person that we get to all these amazing callers.
[01:04:09.695 --> 01:04:10.476]  No need to thank me.
[01:04:10.896 --> 01:04:11.577]  I want to thank you.
[01:04:11.617 --> 01:04:13.538]  Like Rush used to say, just dittos.
[01:04:13.998 --> 01:04:14.519]  I love you.
[01:04:14.579 --> 01:04:15.139]  You love me.
[01:04:15.520 --> 01:04:16.640]  We are together in this fight.
[01:04:16.680 --> 01:04:18.522]  We're going to cover it all when we come back.
[01:04:20.023 --> 01:04:21.384]  Now, speaking of what's going on.
[01:04:22.828 --> 01:04:32.033]  It is such a blessing and I am just beyond thankful that it's definitely God because I didn't tell listeners a few months ago how bad it was.
[01:04:33.414 --> 01:04:37.316]  We were two million dollars behind and I was gonna have to lay people off.
[01:04:37.436 --> 01:04:46.061]  I'd spent all my personal money and there was no more money and we got big donations and listeners came through and bought products.
[01:04:46.501 --> 01:04:52.506]   So now we are 5% in the black right now for the next six months.
[01:04:52.886 --> 01:04:57.390]  Now that's not much, but when you've been in the red, being in the black is amazing.
[01:04:58.051 --> 01:04:58.452]  Woo!
[01:04:59.192 --> 01:05:01.034]  So please keep us in the black.
[01:05:01.455 --> 01:05:02.576]  Go to InfoWare store.
[01:05:02.616 --> 01:05:04.518]  We got a big mega sale going right now.
[01:05:04.858 --> 01:05:05.719]  Up to 60% off.
[01:05:05.739 --> 01:05:11.458]   Double patriot points at InfoWarsTore.com and we've got all of the best selling products
[01:05:11.458 --> 01:05:15.458]  there up to 60% off at InfoWarsTore.com.
[01:05:15.458 --> 01:05:22.978]   Get the immune support, get the vitamin D3 gummies, get the X2, get it all at InfoWarsTore.com.
[01:05:22.978 --> 01:05:27.659]   We got Brain Force Ultra, we got Dr. Jones Naturals, we got the fish oil, the krill oil,
[01:05:27.659 --> 01:05:28.659]  it's all discounted.
[01:05:28.659 --> 01:05:33.298]   Thank you so much for your support, we can't do it without you.
[01:05:33.298 --> 01:05:38.097]   I'd like to call to order this secret conclave of America's media empires.
[01:05:38.329 --> 01:05:46.416]  We're here to come up with the next phony baloney crisis to put Americans back where they belong in dark rooms, glued to their televisions, too terrified to skip the commercials.
[01:05:46.857 --> 01:05:50.440]  Well, I think... NBC, you are here to listen and not speak.
[01:05:51.841 --> 01:05:53.763]  I think we should go with a good old-fashioned public health scare.
[01:05:53.983 --> 01:05:54.163]  Yeah.
[01:05:55.545 --> 01:05:56.186]  A new disease.
[01:05:56.446 --> 01:05:57.066]  No one's immune.
[01:05:57.386 --> 01:06:00.668]  It's like the summer of the shark, except instead of a shark, it's an epidemic.
[01:06:00.848 --> 01:06:02.549]  And instead of summer, it's all the time.
[01:06:02.749 --> 01:06:07.432]  Now I hate to be the guy who derails what everybody else loves.
[01:06:07.452 --> 01:06:09.013]  He loves being that guy.
[01:06:09.093 --> 01:06:11.534]  But Janice, we do have standards.
[01:06:11.755 --> 01:06:13.456]  This can't be a made-up disease.
[01:06:13.716 --> 01:06:18.038]  The only moral thing to do is release a deadly virus into the general public.
[01:06:18.218 --> 01:06:21.660]  We do have something we've been holding on to, but it hasn't been tested.
[01:06:21.980 --> 01:06:22.721]  Get over here, NBC.
[01:06:25.042 --> 01:06:28.385]  Well, we certainly believe in testing, but I... Oh!
[01:06:30.927 --> 01:06:31.207]  Wow!
[01:06:31.887 --> 01:06:32.168]  Wow!
[01:06:32.448 --> 01:06:33.228]  Oh yeah!
[01:06:33.308 --> 01:06:35.090]  So, we've got our deadly disease.
[01:06:35.510 --> 01:06:39.773]  Now we just have to blame it on something that's in every household.
[01:06:39.953 --> 01:06:42.355]  Something that people are a little bit afraid of already.
[01:06:42.735 --> 01:06:45.057]  House Cat Flu is coming, people!
[01:06:45.237 --> 01:06:52.643]  The Center for Disease Disinformation predicts with some degree of probability that the House Cat Flu might spread in the following hypothetical outbreak pattern.
[01:06:54.202 --> 01:07:00.202]   So petter beware, that warm body on your lap just might be ready to destroy your tender fiddles.
[01:07:00.202 --> 01:07:02.202]  [growling]
[01:07:02.202 --> 01:07:04.202]  [meowing]
[01:07:04.202 --> 01:07:10.791]   Springfielders are advised to stay tuned for more information if they experience any of the following
[01:07:10.791 --> 01:07:11.202]  symptoms.
[01:07:11.372 --> 01:07:14.394]  Mild thirst, occasional hunger, tiredness at night.
[01:07:17.376 --> 01:07:20.177]  That's from 15 years ago, and now it all came true.
[01:07:20.677 --> 01:07:21.338]  In your face.
[01:07:22.372 --> 01:07:23.332]  Making a joke out of it.
[01:07:23.372 --> 01:07:24.993]  We're taking calls, the order they received.
[01:07:25.473 --> 01:07:27.054]  Kennan in Texas, you're on the air.
[01:07:27.094 --> 01:07:27.694]  Welcome, Kennan.
[01:07:29.195 --> 01:07:30.235]  Hello, General Jones.
[01:07:30.295 --> 01:07:33.437]  I got two important features I want to point out.
[01:07:33.497 --> 01:07:38.639]  Number one is the Joe Biden that you see right now on TV is not the real Joe Biden.
[01:07:39.179 --> 01:07:41.680]  People's facial features do not change.
[01:07:41.740 --> 01:07:50.844]  And if you look at the earlobe, the right earlobe of the real Biden that was in office when he was with Obama, you can see that his right earlobe is heavily rounded.
[01:07:51.627 --> 01:07:54.709]  And if you look at the fake Biden, his earlobe is straight.
[01:07:54.889 --> 01:07:58.091]  There's no roundedness to the bottom of his earlobe.
[01:07:58.772 --> 01:08:08.037]  And once you start looking at the difference in the two Bidens, the fake Biden versus the real Biden, you'll see that the real Biden has a much taller, larger forehead.
[01:08:08.618 --> 01:08:13.281]  So they've obviously not just got a puppet in there, but they don't even have the real Biden in there.
[01:08:13.361 --> 01:08:16.703]  I think the real Biden is somewhere with Epstein on a new island somewhere.
[01:08:17.223 --> 01:08:28.914]   The second topic is Microsoft keeps updating my Windows 10, even though that operating system is well over a decade old and there's no reason for any updates to be doing.
[01:08:29.354 --> 01:08:35.376]  I've turned off my computer where I told it that I don't want updates to even be occurring.
[01:08:36.057 --> 01:08:43.219]  And I'm talking about two or three, four updates a month by Bill Gates's computer business.
[01:08:43.740 --> 01:08:47.201]  And he's still running the show over there, even though he says he stepped down.
[01:08:47.932 --> 01:08:52.714]  Bill Gates is still the lead man at Microsoft and for some reason my operating system keeps updating.
[01:08:52.774 --> 01:08:54.195]  Are you guys having the same issue?
[01:08:54.555 --> 01:08:55.836]  Well, they're all spying on us.
[01:08:55.896 --> 01:08:57.036]  It's all sorts of craziness.
[01:08:57.977 --> 01:08:58.897]  Kenan, I don't know.
[01:08:58.917 --> 01:09:00.998]  I mean, all I know is Biden's a puppet anyway.
[01:09:01.018 --> 01:09:01.538]  He's slicing.
[01:09:02.159 --> 01:09:04.340]  And he is a shriveled version of his previous self.
[01:09:04.800 --> 01:09:05.600]  So who the hell knows?
[01:09:05.841 --> 01:09:08.722]  But, I mean, anything could be because they lie to us so much.
[01:09:09.262 --> 01:09:11.083]  Let's talk to Patriot in Ohio.
[01:09:11.523 --> 01:09:12.424]  Patriot, you're on the air.
[01:09:12.464 --> 01:09:12.804]  Go ahead.
[01:09:13.544 --> 01:09:14.285]  How you doing today, man?
[01:09:14.305 --> 01:09:15.045]  It's good to talk to you.
[01:09:16.096 --> 01:09:17.257]  I've got a question for you.
[01:09:17.958 --> 01:09:23.223]  Very rarely do I hear anything about our Sheriff's Department doing anything about what's going on.
[01:09:23.643 --> 01:09:28.689]  I feel like they're our last line of defense, in which they are, to uphold the Constitution.
[01:09:28.709 --> 01:09:33.574]  I've called Alexandria Sheriff's Department, left them messages, tried to get a hold of them.
[01:09:33.594 --> 01:09:34.755]  They're not getting a hold of me back.
[01:09:35.936 --> 01:09:42.552]   I don't know, but I feel like if everybody would talk to their Sheriff, I totally agree.
[01:09:42.592 --> 01:09:56.515]  We should raise awareness of the sheriff being the oldest institution since the Magna Carta, predating that, and the most important elected official in any county who is there to enforce the Constitution and Bill of Rights and state and local law.
