[00:00:00.000 --> 00:00:12.000]  [outro]
[00:25:54.872 --> 00:25:57.575]  This is not a prop to make it look like I've got a bunch of research.
[00:25:57.615 --> 00:25:59.577]  We actually have gone over these articles.
[00:25:59.678 --> 00:26:04.663]  Every one of these stacks is incredibly important, and I'm going to start plowing through them right now.
[00:26:09.108 --> 00:26:11.091]  The good news is people have figured this out.
[00:26:12.128 --> 00:26:26.617]  My inbox is full, my phone is ringing off the hook, you can go to Instagram, Facebook, Twitter, not just Gab, not just Rumble, not just InfoWars.com, but you can go anywhere and it's just flooded with people going, look at this timeline!
[00:26:26.957 --> 00:26:51.330]   And people have done all these amazing timelines that have links to the announcements and the documents from the Davos Group, from the UN, from Bill Gates, from the Carnegie Endowment, from the Rockefeller Foundation, where they war game Specifically, monkeypox, and then martial law being brought in.
[00:26:51.430 --> 00:26:54.091]  So you wonder what came after COVID when you're not scared of that anymore?
[00:26:54.571 --> 00:26:56.371]  Well, here comes the monkeypox.
[00:26:56.931 --> 00:27:01.873]  And many of the symptoms of monkeypox is exactly what these so-called vaccines cause.
[00:27:03.171 --> 00:27:06.315]  All sorts of blisters and red bloody spots all over your body.
[00:27:06.355 --> 00:27:06.955]  You know that.
[00:27:07.356 --> 00:27:10.540]  They admit that that is all going on.
[00:27:10.860 --> 00:27:17.087]  So now Monkey Pops is in 83 countries magically and they don't know how it happened.
[00:27:17.147 --> 00:27:19.210]  Well, we do, ladies and gentlemen.
[00:27:19.991 --> 00:27:21.072]  I'm going to show you articles.
[00:27:21.112 --> 00:27:21.813]  I'm going to move quick.
[00:27:22.825 --> 00:27:24.387]  Later this will be archived at Bandai Video.
[00:27:24.407 --> 00:27:26.829]  You can pause the video, write it down, look it up, read it.
[00:27:27.169 --> 00:27:29.891]  I'd spend a lot of time on this because it's about to lock you down.
[00:27:29.911 --> 00:27:31.433]  It's about to make you non-essential.
[00:27:31.473 --> 00:27:32.514]  It's about to bankrupt you.
[00:27:32.634 --> 00:27:35.777]  And then they'll have the next wave that kills us.
[00:27:36.998 --> 00:27:37.518]  Or more of us.
[00:27:38.039 --> 00:27:38.859]  This is a plan.
[00:27:39.160 --> 00:27:40.441]  Remember, I'm not just saying it now.
[00:27:40.921 --> 00:27:43.143]  Not just tailoring what's currently happening to my view.
[00:27:43.444 --> 00:27:45.646]  We already predicted it with our own documents.
[00:27:45.966 --> 00:27:46.907]  Everything that's happening now.
[00:27:48.655 --> 00:27:49.295]  Key article.
[00:27:49.996 --> 00:27:55.359]  Learn how Bill Gates knew about the monkeypox outbreak and the new global pandemic lockdown.
[00:27:55.759 --> 00:27:56.220]  Go read it.
[00:27:56.320 --> 00:27:57.460]  It's on InfoWars.com.
[00:27:57.480 --> 00:27:58.041]  See the videos.
[00:27:58.381 --> 00:27:59.682]  Everything we say, we have a clip.
[00:28:00.102 --> 00:28:00.802]  We have a document.
[00:28:00.982 --> 00:28:02.023]  Everything we say!
[00:28:03.604 --> 00:28:06.005]  Another key report by Kellan McBrain, InfoWars.com.
[00:28:06.806 --> 00:28:17.953]  2021 WHO and Gates Foundation exercise portrayed global monkeypox pandemic killing millions used to bring in a UN treaty to take over national sovereignty and all of our health care.
[00:28:18.792 --> 00:28:19.532]  It's all there.
[00:28:20.393 --> 00:28:24.634]  Again, if you're planning a bio attack, your own employees can spy on you.
[00:28:24.674 --> 00:28:25.575]  They can blackmail you.
[00:28:25.615 --> 00:28:27.115]  They can expose you.
[00:28:28.096 --> 00:28:32.617]  But if it's all done as a drill and a tabletop exercise, well, it's just a drill.
[00:28:33.318 --> 00:28:36.519]  Oh, that's fiction that I was planning to rob the bank.
[00:28:36.779 --> 00:28:37.319]  Doesn't matter.
[00:28:37.339 --> 00:28:39.580]  The fiction matches what happened in the bank robbery.
[00:28:40.300 --> 00:28:41.001]  See how it works?
[00:28:41.921 --> 00:28:44.462]  Very important report on InfoWars.com.
[00:28:44.842 --> 00:28:46.683]  I suggest you share it if you want to live.
[00:28:48.157 --> 00:28:49.118]  Bombshell report!
[00:28:49.198 --> 00:28:52.820]  Monkeypox appears to be lab-streamed with unknown characteristics.
[00:28:52.860 --> 00:28:53.861]  Of course they souped it up.
[00:28:54.201 --> 00:28:55.542]  Says CDC source.
[00:28:55.802 --> 00:28:56.743]  ECD source.
[00:28:57.023 --> 00:28:58.784]  Go read that article in fullwords.com.
[00:28:59.185 --> 00:28:59.705]  Jamie White.
[00:29:01.106 --> 00:29:02.067]  And right on time.
[00:29:02.847 --> 00:29:04.268]  Told you over a week ago they'd do this.
[00:29:04.748 --> 00:29:07.210]  Belgium begins monkeypox quarantines.
[00:29:07.590 --> 00:29:10.272]  Biden warns everybody should be concerned.
[00:29:10.973 --> 00:29:15.536]  Anybody with a blister, anything, oh, it's not a fever blister, it's monkeypox, you're locked up.
[00:29:16.294 --> 00:29:19.196]  They don't, of course, tell you there's a bunch of drugs that totally cure it in hours.
[00:29:19.717 --> 00:29:23.800]  World Health Organization warns monkeypox could accelerate during the summer.
[00:29:24.040 --> 00:29:25.261]  Oh, perfect times for the midterms.
[00:29:25.702 --> 00:29:27.203]  CDC alerts U.S.
[00:29:27.223 --> 00:29:30.165]  doctors as virus reaches 13 countries.
[00:29:31.706 --> 00:29:35.369]  Belgium becomes first country to introduce compulsory monkeypox quarantine.
[00:29:35.950 --> 00:29:39.873]  Bolsonaro of Brazil rejects WHO's pandemic treaty.
[00:29:39.933 --> 00:29:42.095]  Brazil is autonomous.
[00:29:42.435 --> 00:29:42.955]  Beautiful.
[00:29:43.376 --> 00:29:44.777]  We need more of that.
[00:29:46.178 --> 00:29:48.982]  Monkeypox, war games, and vaccine side effects.
[00:29:49.563 --> 00:29:50.504]  Very important.
[00:29:50.985 --> 00:29:56.473]  Five-minute report will air next segment that is so critical.
[00:29:57.855 --> 00:30:04.141]   Archbishop Vigiano warns nations of World Health Organization's UN
[00:30:04.141 --> 00:30:10.181]   pandemic treaty power grab yielding sovereignty is considered the crime of high treason.
[00:30:10.181 --> 00:30:11.621]  And that's what the new world order is.
[00:30:11.621 --> 00:30:16.181]   Then, of course, we played the clips on Friday, but Bill Gates in November of 2021 said it's
[00:30:16.181 --> 00:30:17.301]  imminent.
[00:30:17.301 --> 00:30:18.541]  The monkey pox is coming.
[00:30:18.541 --> 00:30:19.541]  Give up all your rights.
[00:30:19.541 --> 00:30:20.541]  He will save you.
[00:30:20.541 --> 00:30:24.061]   And Biden already bought the monkey pox vaccine six months ago.
[00:30:24.061 --> 00:30:25.740]  It was delivered this week.
[00:30:25.740 --> 00:30:31.981]  I mean, total, complete, absolute coordination.
[00:30:31.981 --> 00:30:38.341]   Biden on monkey pox outbreak should concern everybody as health experts are baffled.
[00:30:38.341 --> 00:30:41.180]  How could it pop up in 83 countries overnight?
[00:30:41.729 --> 00:30:42.949]  Magically, no one knows.
[00:30:44.350 --> 00:30:46.271]  Oh, now it's sex, just like HIV.
[00:30:46.311 --> 00:30:47.212]  No, it's the injections.
[00:30:47.672 --> 00:30:48.833]  Monkeypox goes global.
[00:30:48.873 --> 00:30:50.354]  Why scientists are on alert?
[00:30:52.284 --> 00:30:55.566]  Meanwhile, Judge orders Biden to keep Title 42 barrier.
[00:30:56.107 --> 00:31:01.290]  All it is, is a limited Ellis Island check if they catch you, to make sure you don't have diseases.
[00:31:02.431 --> 00:31:07.374]  Biden was going to waive that, but New York, LA and others are re-implementing masks.
[00:31:09.409 --> 00:31:10.550]  Getting ready for lockdowns.
[00:31:11.090 --> 00:31:21.215]  When you're in the country, oh, you can't go to mass gatherings, they're saying already, but the border, it stays wide open, but a judge orders Biden to keep Title 42 barrier.
[00:31:22.175 --> 00:31:32.360]  And I mentioned this is happening all over the world, but feds consider, that's the feds in Canada, digital identity and facial recognition for air travel on the back of COVID-19.
[00:31:32.400 --> 00:31:33.120]  Now, monkeypox.
[00:31:33.621 --> 00:31:35.301]  Okay, they're not scared of COVID now?
[00:31:35.341 --> 00:31:36.442]  Well, let's give them monkeypox.
[00:31:36.722 --> 00:31:38.163]  They'll accept the global ID.
[00:31:39.653 --> 00:31:45.735]  We've got a bunch of slides and a bunch of documents that go through all this and lay it out.
[00:31:46.315 --> 00:31:53.737]  But Marco Rubio came out and said, how do we tell American citizens if you test positive for anything, you can't enter your own country?
[00:31:53.777 --> 00:32:01.519]  But if you are arriving illegally, whether you test positive or not, you say the magic words and you get in to the United States.
[00:32:02.219 --> 00:32:11.026]  Sweden now joins other countries in classifying monkeypox as a disease dangerous to public health, allowing the government to impose measures and restrictions to stop the spread of infection.
[00:32:11.326 --> 00:32:18.372]  Kills maybe one out of a thousand, but the UN only counts those that almost died or died in their statistics, so it's one out of ten.
[00:32:18.672 --> 00:32:23.156]  More fraud like we've seen over and over and over and over and over and over again.
[00:32:23.917 --> 00:32:27.880]  So this is quite a time to be alive.
[00:32:28.340 --> 00:32:30.362]  I can't believe it's monkeypox season already.
[00:32:31.627 --> 00:32:33.708]  I still have my Ukraine decorations up.
[00:32:34.248 --> 00:32:34.728]  That's right.
[00:32:35.928 --> 00:32:39.529]  And then, of course, we have the head of Pfizer saying, imagine the compliance.
[00:32:39.969 --> 00:32:50.312]  Pfizer CEO pitches Dabos Elite on Wi-Fi microchip swallowable vaccines that are live vaccines and where it has a chip in the pill to make sure you took it.
[00:32:51.801 --> 00:32:53.902]  And it goes on from there.
[00:32:53.922 --> 00:32:55.903]  Remember what Robert F. Kennedy Jr.
[00:32:55.943 --> 00:32:56.183]  said?
[00:32:56.563 --> 00:32:58.924]  The CDC is not an independent agency.
[00:32:59.484 --> 00:33:00.664]  It's a vaccine company.
[00:33:00.684 --> 00:33:02.865]  The CDC owns over 20 vaccine patents.
[00:33:03.285 --> 00:33:08.687]  It sells about $4.6 billion of vaccines every single year.
[00:33:09.828 --> 00:33:14.330]  And there's a breakdown how they laid out the whole timeline and prepared it.
[00:33:14.450 --> 00:33:14.790]  All right.
[00:33:16.050 --> 00:33:16.290]  All right.
[00:33:16.310 --> 00:33:17.631]  We've got so much to cover.
[00:33:18.629 --> 00:33:28.837]  When we return, and how they're recycling the same propaganda from shingles caused by these so-called vaccines, even using the same photos to say that it's being caused by monkeypox.
[00:33:29.137 --> 00:33:30.138]  Stay with us, we'll be right back.
[00:33:33.380 --> 00:33:35.521]  Waging war on corruption.
[00:33:35.841 --> 00:33:41.041]   It's Alex Jones coming to you live from the front lines of the InfoWar.
[00:33:41.041 --> 00:33:51.041]   In 1980, smallpox was declared eradicated by the World Health Assembly.
[00:33:51.260 --> 00:33:54.742]  After 9-11, however, concerns over bioterrorism attacks increased.
[00:33:55.223 --> 00:34:13.454]  We also face a new threat that the next epidemic has a good chance of originating on a computer screen of a terrorist intent on using genetic engineering to create a synthetic version of the smallpox virus or a contagious and highly deadly strain of flu.
[00:34:14.508 --> 00:34:15.528]  and have since led the U.S.
[00:34:15.629 --> 00:34:21.571]  FDA to fully approve two brand new smallpox vaccines, ACAM2000 and JYNNEOS.
[00:34:22.392 --> 00:34:22.872]  The U.S.
[00:34:22.932 --> 00:34:34.517]  national stockpile also includes a third vaccine for smallpox called APSV, an investigational replication-competent vaccine which could potentially be made available under emergency authorization.
[00:34:35.577 --> 00:34:37.959]  ACAM2000 was approved by the FDA in 2007.
[00:34:39.847 --> 00:34:44.033]  As of 2019, ACAM has been limited for use primarily in U.S.
[00:34:44.073 --> 00:34:53.024]  military and DoD personnel due to the safety risks, which include becoming infected with the vaccine zone virus, vaccine shedding, and death.
[00:34:53.405 --> 00:34:57.070]  Package insert also includes a number of warnings and precautions.
[00:34:58.042 --> 00:35:07.025]  Including a black box warning for the serious adverse events which are listed here and which we'll describe in a little bit more detail in a further slide.
[00:35:07.265 --> 00:35:14.807]  The CDC's own website also states that the risk of ACAM side effects and household contacts is the same as those for the vaccine recipient.
[00:35:15.747 --> 00:35:17.307]  Another pandemic of the vaccinated.
[00:35:17.327 --> 00:35:23.309]  Now let's move on to JYNNEOS, the vaccine most recently approved for both smallpox and monkeypox.
[00:35:24.147 --> 00:35:27.330]  We look here to the FDA's Biologics License Application Review.
[00:35:28.170 --> 00:35:35.817]  In this 213-page memorandum, you'll find that its effectiveness was only inferred using the immunobridging process to compare it with ACAM.
[00:35:36.798 --> 00:35:43.183]  As of 2019, it is only approved for those who are determined to be at high risk of either smallpox or monkeypox.
[00:35:44.124 --> 00:35:48.528]  This vaccine also goes by the name of Infinex in Europe and Infimune in Canada.
[00:35:49.631 --> 00:35:52.236]  In addition to the vaccines, both the U.S.
[00:35:52.256 --> 00:35:52.677]  and U.K.
[00:35:52.697 --> 00:35:58.027]  governments have been preparing for a monkeypox outbreak using tabletop scenario war games, similar to Event 201.
[00:35:59.531 --> 00:36:07.676]  The Nuclear Threat Initiative, or NTI, prepared for such an event in the spring of 2021 using a genetically modified monkeypox scenario.
[00:36:08.257 --> 00:36:11.499]  This event even included some of the same players from Event 201.
[00:36:12.279 --> 00:36:22.686]  This year's NTI tabletop exercise featured a bioweapons attack against cattle, which would prepare them for, let's say, a virus outbreak at the new BSL-4 Agriculture Lab in Kansas.
[00:36:23.803 --> 00:36:31.229]  The UK Ministry of Defence recently used Conductor to play out how they would react to Russian disinformation during a monkeypox outbreak.
[00:36:32.230 --> 00:36:46.742]  Conductor is an extremely advanced crisis simulation software used by the UK government and even the United Nations, among others, to create and test different scenarios including pandemics, cyberattacks, earthquakes, and specifically monkeypox outbreaks.
[00:36:48.083 --> 00:36:52.506]  The software is finely tuned to resemble social media, including Facebook and Twitter.
[00:36:53.607 --> 00:36:58.531]  This particular wargame can be found on the UK's professional wargaming site, Connections UK.
[00:36:59.531 --> 00:37:06.837]  Interestingly, but possibly unrelated, the United States wargaming site includes training on how to target human trust on social media.
[00:37:07.557 --> 00:37:15.363]  It's like you don't really need that expensive virus if you can put together a couple of really, really good Twitter handles and Facebook pages.
[00:37:16.192 --> 00:37:17.753]  What might our governments be preparing for?
[00:37:18.573 --> 00:37:19.594]  Or is it already here?
[00:37:21.675 --> 00:37:26.598]  Say, okay, what if a bioterrorist brought smallpox to 10 airports?
[00:37:26.918 --> 00:37:29.940]  You know, how would the world respond to that?
[00:37:30.440 --> 00:37:33.922]  Okay, Gabe, as if we don't have enough to worry about.
[00:37:33.962 --> 00:37:37.484]  Now we're hearing about the arrival of this other viral disease.
[00:37:37.985 --> 00:37:39.626]  It's called monkeypox.
[00:37:40.066 --> 00:37:44.148]  The number of confirmed or suspected cases of monkeypox worldwide is now 106.
[00:37:45.629 --> 00:37:54.057]  What the heck is monkeypox and do we actually need to worry about this?
[00:37:54.337 --> 00:37:59.562]  And in fact the questions right now, Ankita, are what is this disease and why should we in India worry?
[00:38:00.483 --> 00:38:10.512]  A very rare virus to find outside West Africa, but what we've seen in the last couple of weeks is that more cases have occurred than has been the case historically for a long, long time.
[00:38:14.566 --> 00:38:16.468]  The video's on Band.Video.
[00:38:16.488 --> 00:38:17.608]  It's on the front page.
[00:38:17.708 --> 00:38:19.910]  A very powerful contributor to Band.Video.
[00:38:21.071 --> 00:38:21.691]  Deep State.
[00:38:22.772 --> 00:38:25.454]  Monkeypox, war games, and vaccine side effects.
[00:38:26.335 --> 00:38:29.617]  And it, in five minutes, does a great job, but scratches the surface.
[00:38:30.377 --> 00:38:32.339]  That's all you can do in five minutes, but excellent job.
[00:38:35.381 --> 00:38:37.402]  So, this is all like clockwork.
[00:38:37.422 --> 00:38:39.984]  They have to pre-prepare all this to get the bureaucracy ready.
[00:38:40.024 --> 00:38:41.846]  They hide it in plain view with war games.
[00:38:42.605 --> 00:38:45.126]  Because openly planning it is the death penalty.
[00:38:45.646 --> 00:38:46.346]  And then they launch it.
[00:38:47.166 --> 00:38:48.306]  They launch COVID-19.
[00:38:48.346 --> 00:38:49.586]  They launch the poison shots.
[00:38:50.387 --> 00:38:50.987]  They did it all.
[00:38:51.527 --> 00:38:53.807]  And that's where we are in the year 2022.
[00:38:56.228 --> 00:38:59.689]  And again, I'm going to say this to people that serve the system and make jokes about things.
[00:38:59.709 --> 00:39:01.409]  We're going to be covering this at the start of the next hour.
[00:39:03.349 --> 00:39:04.330]  You're lying to yourself.
[00:39:04.970 --> 00:39:05.990]  You can make jokes.
[00:39:06.050 --> 00:39:07.590]  You can get promoted on social media.
[00:39:07.610 --> 00:39:09.251]  You can get a pat on the head by the system.
[00:39:09.671 --> 00:39:10.531]  Maybe even some money.
[00:39:11.724 --> 00:39:26.171]  A lot of people, but you're signing on to stuff that makes Hitler, Stalin, Mao Zedong, Genghis Khan and every other horrible mass murdering psychopath look like an amateur.
[00:39:27.392 --> 00:39:29.312]  You do not want to be part of this.
[00:39:29.853 --> 00:39:32.813]  You do not want to sign on to this, ladies and gentlemen.
[00:39:32.813 --> 00:39:41.132]  I'm going to tell you the rest of the story.
[00:39:41.132 --> 00:39:51.133]  [BLANK_AUDIO]
[00:39:42.185 --> 00:39:42.905]  In the second hour.
[00:39:42.945 --> 00:39:47.388]  And I'm asking the millions of people tuned in now to realize the power you have.
[00:39:48.829 --> 00:39:54.792]  And if you don't exercise that power, you are aiding and abetting the people that are going to destroy our lives.
[00:39:55.313 --> 00:39:56.713]  And I don't say that as a guilt trip.
[00:39:57.114 --> 00:40:05.538]  I'm telling you that I look in the mirror every day and I know my faults and I know my laziness and I know my issues.
[00:40:06.219 --> 00:40:10.462]   Nobody wants to go hiking and fishing and Love making more than me.
[00:40:10.522 --> 00:40:14.665]  Nobody wants to just sit back on a riverbank and drink a 12-pack of beer more than me.
[00:40:15.005 --> 00:40:15.585]  But you know what?
[00:40:15.766 --> 00:40:21.329]  I can't do it because my children and their children's future will be destroyed.
[00:40:22.831 --> 00:40:28.755]  Nobody wants to go to an Astros game or a Dallas Cowboys game as much as me.
[00:40:29.195 --> 00:40:32.938]  I grew up a sports head, but it's a diversion.
[00:40:34.036 --> 00:40:42.099]  My energy has to be put into this and we have to resist this because this is real and you're not going to have to wait and see if Alex Jones is right anymore.
[00:40:42.499 --> 00:40:44.260]  You're now living this.
[00:40:48.821 --> 00:40:53.623]  You know, I grew up being told all about this.
[00:40:54.003 --> 00:40:59.965]  And when I was like eight years old, visiting my mother's father and my grandmother here in Austin, grew up in Dallas.
[00:41:01.328 --> 00:41:05.792]  My mother didn't talk bad about her father, but she'd say, your grandfather's very eccentric.
[00:41:06.993 --> 00:41:09.294]  No, he wasn't eccentric.
[00:41:14.218 --> 00:41:19.443]  He was German, in Dallas, in the richest area of Dallas, with a bunch of rich Germans.
[00:41:20.764 --> 00:41:21.804]  And they let him in on everything.
[00:41:26.548 --> 00:41:31.292]   And his son, Worked for the Deep State, my uncle.
[00:41:32.272 --> 00:41:32.992]  And he got out of it.
[00:41:33.432 --> 00:41:34.332]  And he told me all about it.
[00:41:36.193 --> 00:41:41.874]  But we don't need to sit here and debate whether this is going on or not.
[00:41:43.835 --> 00:41:44.535]  It's happening.
[00:41:44.515 --> 00:41:48.515]  It's punching you in the face.
[00:41:48.515 --> 00:41:57.515]  My grandfather produced secret weapons for DARPA.
[00:41:57.943 --> 00:42:01.967]  I don't know what he did specifically, because it was all secret.
[00:42:04.650 --> 00:42:15.641]  And then at about 57 years old, he freaked out, became a huge Christian, he was already Christian, and broke with it, saying the government's bad, the government's evil, it wants to kill everybody, they work for Satan.
[00:42:16.182 --> 00:42:18.182]  And that's all he would say.
[00:42:18.182 --> 00:42:24.182]  And I'm going to leave it there.
[00:42:23.793 --> 00:42:43.523]  You know, he told me a little more, and it would just be too unbelievable if I told you, but... Man, I'd hear this stuff when I was a kid, and I just like... I had Dr. McCullough here Friday, and he stopped me in the hall after we'd been on the show, and he said, we're going to eat some barbecue in there in my office.
[00:42:43.984 --> 00:42:45.464]  He said, how do you know all this stuff?
[00:42:45.504 --> 00:42:46.765]  And I said, how do I know all this stuff?
[00:42:46.805 --> 00:42:47.606]  It's all over the news.
[00:42:47.626 --> 00:42:50.167]  You know, it's going on, but just...
[00:42:51.909 --> 00:42:57.574]  People need to realize that this is not a damn game, ladies and gentlemen.
[00:43:02.078 --> 00:43:09.565]  And all the major elites of the planet have decided to transhumanize things and try to become gods and take alchemy.
[00:43:10.566 --> 00:43:16.492]  I've got a meme here that I put in my stack and I've lost.
[00:43:19.036 --> 00:43:20.297]  But man, does it say it all.
[00:43:21.457 --> 00:43:22.217]  Can't find it now.
[00:43:22.237 --> 00:43:25.699]  I go over these hundreds of articles and I put them in stacks and can't find them.
[00:43:26.759 --> 00:43:28.220]  But just let me paraphrase it.
[00:43:30.061 --> 00:43:37.844]  What humans envisioned going back thousands of years ago, humans have now been able to do.
[00:43:38.824 --> 00:43:42.466]  And now the globalists have envisioned a nightmare they want us to live in.
[00:43:42.486 --> 00:43:52.917]   So we're going to come back next hour and look at all the other facets of the attack And what they're doing, and are we going to sit back and let them do this to our children?
[00:43:53.257 --> 00:43:54.458]  That's the big question.
[00:43:55.418 --> 00:44:01.819]  Hour number two of the Alex Jones Sunday edition, and then three and four, Owen Schroeder and myself, with Sunday Live.
[00:44:01.919 --> 00:44:04.440]  InfoWars.com forward slash show.
[00:44:04.780 --> 00:44:07.681]  This is life and death information.
[00:44:08.652 --> 00:44:14.535]  From the front lines of the Information War, it's Alex Jones.
[00:44:14.515 --> 00:44:20.515]  [Music]
[00:44:20.515 --> 00:44:26.515]   From the front lines of the information war, it's Alex Jones.
[00:44:26.515 --> 00:44:28.515]  [Music]
[00:44:28.515 --> 00:44:30.515]  This is the drill.
[00:44:30.515 --> 00:44:34.515]   We all lock ourselves down and piss all over ourselves with just a weaponized cold virus.
[00:44:34.515 --> 00:44:36.515]  They're going to release stuff that kills billions.
[00:44:37.383 --> 00:44:39.464]  And they just want you trained to stay in your house while you die.
[00:44:39.764 --> 00:44:41.625]  This is only the test bioweapon.
[00:44:42.046 --> 00:44:43.406]  The real ones are coming.
[00:44:43.426 --> 00:44:44.887]  And then the next one, they'll have another one.
[00:44:44.987 --> 00:44:47.369]  Once you've learned to lock down, the drones are in control.
[00:44:47.549 --> 00:44:48.590]  There'll be armed drones.
[00:44:49.090 --> 00:44:55.073]  The armed drones will stop people that have the plague in the future from, you know, breaking quarantine and people will cheer it like it's the Running Man.
[00:44:55.434 --> 00:44:57.215]  And then they're going to hit you with the big one.
[00:44:57.535 --> 00:44:59.156]  Weaponized airborne Ebola.
[00:45:00.020 --> 00:45:01.121]  Splice with mouse pox.
[00:45:01.201 --> 00:45:03.543]  They'll probably release an even more deadly bioweapon soon.
[00:45:03.563 --> 00:45:05.805]  I mean, we're in bad shape, folks.
[00:45:05.825 --> 00:45:06.526]  They made their move.
[00:45:06.546 --> 00:45:07.286]  They dropped the hammer.
[00:45:07.827 --> 00:45:16.875]  And all these lockdowns are beta tests for when they release the real bioweapon in the future that all of you that had the vaccine, binary weapon, won't be able to resist.
[00:45:17.435 --> 00:45:18.516]  It's all binary weapons.
[00:45:19.217 --> 00:45:33.342]   As Bill Gates said last week, I played the clip last hour, he said, Talking to Stephen Colbert, the comic that poses a newsman that now poses as our doctor, he said, oh, this is just wave one.
[00:45:33.363 --> 00:45:34.865]  The next wave's a bio-attack.
[00:45:35.426 --> 00:45:37.529]  As I've told you for years, a real bio-attack.
[00:45:38.186 --> 00:45:44.651]  This is just making sure you behave yourself, because they don't want things to get out of hand when they're really taking an axe to your ass.
[00:45:44.991 --> 00:45:46.512]  So, the globalists are in a lot of trouble.
[00:45:46.813 --> 00:45:48.894]  The problem is they're going to launch even bigger attacks now.
[00:45:49.355 --> 00:45:51.136]  What's coming next after the COVID hoax?
[00:45:51.716 --> 00:45:52.357]  Depression!
[00:45:52.557 --> 00:45:53.838]  And then more COVID hoax!
[00:45:54.298 --> 00:45:56.080]  Gates goes, well, I'm not happy about this.
[00:45:56.100 --> 00:46:01.224]  Because, see, they know it all backfired, his gloating and his predicting what he himself did.
[00:46:02.554 --> 00:46:03.274]  What his group did.
[00:46:03.294 --> 00:46:07.576]  But he goes, yeah, this is event one.
[00:46:07.817 --> 00:46:09.057]  Event two is coming.
[00:46:09.137 --> 00:46:10.418]  It's a bioweapon attack.
[00:46:10.738 --> 00:46:12.759]  He's trying to tell Colbert, hey, hey, stop it.
[00:46:14.900 --> 00:46:18.322]  I'm not invested in all this and I'm not involved and I didn't predict it.
[00:46:18.622 --> 00:46:19.202]  Stop, stop.
[00:46:19.402 --> 00:46:21.683]  But I will tell you, the next one's going to be a lot worse.
[00:46:23.184 --> 00:46:25.125]  How many times have I told you how this works?
[00:46:25.245 --> 00:46:25.945]  It's common sense.
[00:46:26.906 --> 00:46:28.347]  They launch a stimulant they own.
[00:46:28.427 --> 00:46:31.048]  They put vaccines in you that are binary weapons that lower your immunity.
[00:46:32.782 --> 00:46:34.163]  And then they start releasing the real stuff.
[00:46:34.283 --> 00:46:35.644]  Remember what I told you the last three months?
[00:46:37.065 --> 00:46:48.733]  And for years before that, but intensely every day for three months, four months, I've told you since late January that they release a small bio-simulant that does kill people a few million, globally.
[00:46:49.634 --> 00:46:53.737]  Then once they practice the lockdown, then they'll hit you with something that kills hundreds of millions next.
[00:46:54.157 --> 00:46:55.198]  They'll claim terrorists did it.
[00:46:55.658 --> 00:46:58.360]  And then big bio-weapon attack comes after that.
[00:47:00.043 --> 00:47:02.044]  If we buy into it and submit, they'll do it the next year.
[00:47:02.144 --> 00:47:03.265]  If we resist, five years.
[00:47:03.565 --> 00:47:16.354]  They can either release a new one under the COVID-19 name, which is a very complex virus, five different viruses, or they can already know what the mutation is going to be in the future, because all the pre-programming is, the big massive death is going to come later.
[00:47:17.154 --> 00:47:28.477]   And he later went on Colbert after I said that and said, terrorists will release a bioweapon Based on COVID-19, that will be much worse very soon.
[00:47:28.497 --> 00:47:32.097]  I began giggling and laughing like only a supervillain would do.
[00:47:32.517 --> 00:47:37.458]  The best thing you can do is get to the countryside somewhere and try to dig in, because it's all just going to get worse.
[00:47:37.698 --> 00:47:46.040]  And as soon as they get everybody to accept these lockdowns and forced inoculations that lower the immunity, they're going to release mass bioweapons and kill billions of people.
[00:47:46.560 --> 00:47:47.440]  This is only phase one.
[00:47:48.000 --> 00:47:53.281]   Once you've gone under lockdown for about two or three years, Then the real bioweapons get released.
[00:47:53.401 --> 00:47:54.622]  I've told you this for decades.
[00:47:55.322 --> 00:47:56.522]  Gates said it a few months ago.
[00:47:57.323 --> 00:47:58.583]  He said, this is just a drill.
[00:47:59.263 --> 00:48:00.804]  The real thing's coming from terrorists.
[00:48:01.324 --> 00:48:06.765]  And he and Colbert began to have a visual, satanic type of gleeful orgasm.
[00:48:07.185 --> 00:48:11.687]  And then once we pass this test of submission, they're gonna release even more deadly bioweapons.
[00:48:12.327 --> 00:48:27.601]   One of their plans is if we all lock down properly, if we all stay in our houses properly, and let them bankrupt us, and let them train us to be slaves, and let them censure all of us, They'll go ahead and accelerate to their final goal, which is just to release a super bio-weapon and kill 7 million people.
[00:48:27.781 --> 00:48:32.207]  This is the end of the republic, the end of the country, the end of the world as you know it.
[00:48:32.527 --> 00:48:34.310]  This is the global extermination plan.
[00:48:35.715 --> 00:48:39.459]  And now they're so far into it, I'm able to track the type it is.
[00:48:39.479 --> 00:48:44.323]  I knew they had different models to first launch test attacks, and then prepare.
[00:48:44.343 --> 00:48:47.846]  And then a few years later, launch bigger attacks, each time killing more of us.
[00:48:48.287 --> 00:48:52.030]  But they've decided to go ahead and just accelerate all the way now.
[00:48:52.691 --> 00:48:57.195]  And I would say by a year from now, they'll release a bioweapon that probably kills 4 billion people.
[00:48:58.476 --> 00:49:02.103]  So they covered up the previous attacks with new attacks that get bigger.
[00:49:02.304 --> 00:49:05.983]   And now the only way they're going to get away with these bioweapons they've launched
[00:49:05.983 --> 00:49:06.983]  is getting everybody into the...
[00:49:06.983 --> 00:49:06.983]  [Music]
