[00:00:00.230 --> 00:00:01.457]  You're listening to GCN.
[00:48:54.600 --> 00:48:56.642]  And Christina Todd Whitman came out and said it's good for you to breathe.
[00:48:56.682 --> 00:48:59.586]  And I said, look, don't give money to the Red Cross and United Way.
[00:48:59.666 --> 00:49:00.727]  Give it to local churches.
[00:49:01.188 --> 00:49:03.450]  And I said mail respirators to them.
[00:49:03.771 --> 00:49:06.734]  I remember Mark Kornke also was the first I heard to point that out.
[00:49:07.535 --> 00:49:13.596]  And he was here on the Genesis Network at that time, the militia leader, and he said, we've absolutely got to get respirators.
[00:49:13.616 --> 00:49:18.037]  And we ran a program on air to try to get respirators up there.
[00:49:18.517 --> 00:49:20.038]  And again, the government knew that.
[00:49:20.078 --> 00:49:21.278]  If we knew that, they knew that.
[00:49:21.498 --> 00:49:22.358]  They were covering it up.
[00:49:22.638 --> 00:49:27.379]  They didn't even tell the people, hey, it's not safe, but if you got to come in, at least wear a mask.
[00:49:27.820 --> 00:49:30.720]  They let little kids, two days later, come back to school in the area.
[00:49:30.740 --> 00:49:33.601]  I mean, again, the government is run by the worst
[00:49:34.761 --> 00:49:35.942]  That's going to be pretty bad.
[00:49:35.962 --> 00:49:37.683]  Yeah, it's going to be really bad.
[00:50:00.265 --> 00:50:03.307]  It's basically, you know, we have a strong community, at least in this borough.
[00:50:03.527 --> 00:50:06.089]  So, you know, we're actually helping out each other.
[00:50:06.109 --> 00:50:09.851]  The churches are working together with the community and everyone's helping out each other.
[00:50:10.492 --> 00:50:17.316]  But, you know, I just imagine New Jersey and, you know, the areas really hit hard.
[00:50:17.357 --> 00:50:17.757]  I mean, that's...
[00:50:18.655 --> 00:50:25.498]  Like, you know, like, basically all I can say is start world conditions probably for the next couple years, at least where I am.
[00:50:25.878 --> 00:50:26.739]  And they're not going to rebuild.
[00:50:26.759 --> 00:50:28.099]  They're not going to save you, so.
[00:50:28.800 --> 00:50:37.964]  Yeah, I've, the last hurricane, I was down in Galveston a few years ago, before the big hurricane hit, I forget the name, and it tore it all up, and I mean, I've gone back down there like three years later.
[00:50:38.624 --> 00:50:40.465]  And it's still tore up in a lot of areas.
[00:50:40.525 --> 00:50:44.766]  I mean, and that's a big tourist area where there's a ton of money from Houston coming in there.
[00:50:46.166 --> 00:50:50.047]  You know, hotel rooms down there in the middle of the summer are like 500 bucks a night for not even a nice one.
[00:50:50.627 --> 00:50:52.048]  And they can hardly rebuild there.
[00:50:52.548 --> 00:50:55.488]  Can you imagine areas that were already depressed like Staten Island?
[00:50:56.369 --> 00:50:56.989]  Just amazing.
[00:50:57.029 --> 00:50:57.829]  God bless you, sir.
[00:50:58.209 --> 00:51:00.910]  And people say, well, why didn't you get out of Staten Island or New York knowing this?
[00:51:00.950 --> 00:51:01.870]  Well, it's where people live.
[00:51:01.890 --> 00:51:04.791]  It's where their families have been for hundreds of years in some cases.
[00:51:06.636 --> 00:51:11.438]  Have you ever wanted to generate your own supply of electrical power, even save money on your electric bill?
[00:51:11.578 --> 00:51:14.659]  If so, this is going to be the most important message you will ever hear.
[00:51:14.859 --> 00:51:17.020]  Solar power generators are now available.
[00:51:17.280 --> 00:51:21.782]  These emergency backup systems provide life-saving electrical power when you need it most.
[00:51:22.022 --> 00:51:28.025]  Unlike gas generators, a solar generator runs quietly, emits no fumes, and produces electricity from the sun.
[00:51:28.305 --> 00:51:31.466]  It's like having an electric power plant running quietly in your own home.
[00:51:31.806 --> 00:51:35.668]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[00:51:35.908 --> 00:51:40.852]  Whether it's hurricanes, ice storms, brownouts or blackouts, you'll never suffer through painful power outages again.
[00:51:41.132 --> 00:51:41.993]  And here's the best news.
[00:51:42.073 --> 00:51:49.659]  A remarkable fall truckload sale going on right now that gets you $1,700 in bonuses when you buy a solar generator.
[00:51:49.899 --> 00:51:56.765]  To find out why solar generators are the best generators and get $1,700 for doing so, go to falltruckloadsale.com.
[00:51:56.805 --> 00:51:58.606]  That's falltruckloadsale.com.
[00:51:58.827 --> 00:52:00.928]  Generate your own supply of electricity.
[00:52:01.148 --> 00:52:03.130]  Go to falltruckloadsale.com.
[00:52:03.330 --> 00:52:05.192]  That's falltruckloadsale.com.
[00:52:05.987 --> 00:52:10.089]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[00:52:10.769 --> 00:52:12.890]  I want you to know some very important information.
[00:52:13.790 --> 00:52:22.133]  In 1985, President Ronald Reagan requested that carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[00:52:22.753 --> 00:52:27.635]  Now, 27 years later, carnivora capsules are used around the world to keep people healthy.
[00:52:28.277 --> 00:52:39.245]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[00:52:39.645 --> 00:52:46.650]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[00:52:47.330 --> 00:52:51.592]  Call 1-866-VENUSFLY or order from carnivora.com.
[00:52:51.632 --> 00:52:54.793]  That's C-A-R-N-I-V-O-R-A dot com.
[00:52:55.233 --> 00:53:02.176]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[00:53:02.476 --> 00:53:03.476]  Protect your immune system.
[00:53:03.756 --> 00:53:04.797]  It's the only one you've got.
[00:53:05.287 --> 00:53:10.953]  Would it save you time to get the best quality water filters and the best quality storable foods from one company?
[00:53:11.313 --> 00:53:12.074]  You bet it would!
[00:53:12.334 --> 00:53:13.396]  And now you can!
[00:53:13.716 --> 00:53:23.927]  At BigBerkyWaterFilters.com, Big Berky Water Filter products and great tasting, long lasting, storable Wyze Foods are both now available on one website.
[00:53:24.187 --> 00:53:26.089]  BigBerkyWaterFilters.com.
[00:53:26.349 --> 00:53:27.050]  Wyze Foods.
[00:53:27.110 --> 00:53:32.257]  These ready-to-eat meals are packed in airtight nitrogen pouches and come with a 25-year shelf life.
[00:53:32.557 --> 00:53:38.585]  Big Berkey water filters are powerful enough to purify treated, untreated, or even stagnant pond water.
[00:53:38.866 --> 00:53:43.412]  Combine Berkey water filters with Wise Foods for an unbeatable preparedness combination.
[00:53:43.772 --> 00:53:50.315]  Get free shipping on every order over $50 and GCN listeners receive 5% off all ceramic filter systems.
[00:53:50.675 --> 00:53:55.957]  Visit bigberkeywaterfilters.com or call 877-99-BERKEY.
[00:53:55.977 --> 00:53:58.638]  That's 877-99-BERKEY or go to bigberkeywaterfilters.com.
[00:54:25.063 --> 00:54:25.844]  Man, look at this.
[00:54:26.104 --> 00:54:26.965]  Round two.
[00:54:29.768 --> 00:54:33.853]  Forecasters predict Northeaster may hit East Coast Election Day.
[00:54:35.194 --> 00:54:42.763]  Another messy, wintry storm may cause post-election day problems for an already weather-weary East Coast, forecasters say.
[00:54:44.332 --> 00:54:49.056]  Meteorologists add that it's six days out, but that's rather early to get too worried.
[00:54:49.636 --> 00:54:51.237]  And again, it's November 2nd now.
[00:54:51.277 --> 00:54:53.019]  This came out last night, Fox News.
[00:54:53.059 --> 00:54:54.280]  I'm just now learning about that.
[00:54:54.960 --> 00:54:56.201]  There is so much to follow here.
[00:54:56.421 --> 00:54:57.242]  Look at this article.
[00:54:57.723 --> 00:55:09.632]  Every day, without looking, I see multiple articles with TSA minions, you know, working in different children's groups, being arrested for reported rapes of children.
[00:55:11.229 --> 00:55:18.779]  You've got the head of Penn State now being indicted for conspiracy of silence covering up abuse of kids.
[00:55:20.081 --> 00:55:23.165]  Penn State president charged with perjury in Sandusky case.
[00:55:23.966 --> 00:55:25.107]  A conspiracy of silence.
[00:55:25.648 --> 00:55:26.509]  Yeah, that was a film.
[00:55:27.711 --> 00:55:36.114]  That was produced for Discovery Channel but never aired, and the makers of that in like 1997 sent it to me, and I put it on Access Television.
[00:55:36.134 --> 00:55:46.698]  That's the copy somebody else taped and put on the internet later, about the Franklin cover-up, and the politicians, and the kids, and the Boys Town, and all the rest of it.
[00:55:48.538 --> 00:55:51.999]  People always send me emails or call and say, have you heard of Conspiracy of Silence?
[00:55:52.079 --> 00:55:53.400]  Yeah, yeah, I've heard of it.
[00:55:54.560 --> 00:55:55.481]  You better cover this!
[00:55:57.332 --> 00:56:00.093]  I'm the one that put it out, but I didn't produce it.
[00:56:00.153 --> 00:56:03.515]  I was sent it, and saw it, and aired it, and got death threats over it, by the way.
[00:56:03.815 --> 00:56:04.575]  I'm not bragging.
[00:56:04.635 --> 00:56:05.596]  I just hope people understand.
[00:56:05.936 --> 00:56:07.157]  I'm hanging out here, folks.
[00:56:07.197 --> 00:56:17.221]  I'm hanging way out on the edge, and there's all sorts of circus stuff going on behind the scenes trying to keep this from reaching you, but for every attack, the Lord just blesses us when we go through it.
[00:56:17.241 --> 00:56:22.824]  I mean, we are just gaining affiliates everywhere, by the grace of God, and it feels so good to be able to warn people.
[00:56:23.689 --> 00:56:25.930]  And let them know that, hey, flu shots give you the flu.
[00:56:26.230 --> 00:56:26.950]  Here's a document.
[00:56:27.370 --> 00:56:28.251]  Hey, read the insert.
[00:56:28.311 --> 00:56:30.512]  It says it can cause neurological disorders or death.
[00:56:31.072 --> 00:56:34.533]  Hey, your local newspaper says no flu shot side effects.
[00:56:34.753 --> 00:56:36.434]  Here's the CDC's own website.
[00:56:36.474 --> 00:56:37.915]  Let me read where it says it can kill you.
[00:56:39.435 --> 00:56:40.916]  I mean, I want to warn people.
[00:56:41.996 --> 00:56:46.018]  If I knew somebody was going in their backyard and a man-eating tiger was back there, I'd go tell my neighbor.
[00:56:46.358 --> 00:56:49.479]  It's just normal, everyday human behavior.
[00:56:49.939 --> 00:56:51.620]  To be aware of this, I want to warn people.
[00:56:52.739 --> 00:56:56.002]  And there are a lot of criminals out there that, you know, want to keep their good thing going.
[00:56:56.042 --> 00:57:00.885]  But it's gotten so big now, the good news is there are good guys and bad guys in government and corporations.
[00:57:01.546 --> 00:57:04.628]  And that's why every day I see multiple articles.
[00:57:04.648 --> 00:57:05.689]  I mean, here's another one.
[00:57:05.909 --> 00:57:08.571]  Homeland Security worker charged with soliciting kids on Facebook.
[00:57:09.512 --> 00:57:10.313]  Washington Examiner.
[00:57:10.333 --> 00:57:17.939]  I mean, it's just, it's multiple times daily.
[00:57:18.439 --> 00:57:21.702]  Who do you think wants to go get a uniform?
[00:57:23.151 --> 00:57:27.013]  Who do you think craves bossing people around all day?
[00:57:28.814 --> 00:57:36.579]  Either people who came out of cop families, they're out of the military, it's the best job they can get, they go and do it because they like excitement and going after bad guys.
[00:57:36.799 --> 00:57:37.480]  There's those types.
[00:57:38.420 --> 00:57:45.064]  But there's also the minority, that's a large minority, that like power because they're pieces of trash.
[00:57:45.885 --> 00:57:47.726]  And they want to use undue power on you.
[00:57:49.271 --> 00:57:55.957]  Folks, I've got like three articles today about federal workers and people being arrested for raping kids.
[00:57:56.518 --> 00:57:57.819]  Who are these people?
[00:57:57.859 --> 00:57:59.721]  It's an army of scum.
[00:58:00.781 --> 00:58:02.523]  I know we've got Bob in New Jersey.
[00:58:03.304 --> 00:58:05.025]  We've got Don in New York.
[00:58:05.085 --> 00:58:07.728]  We've got Josh in New Jersey.
[00:58:09.595 --> 00:58:11.776]  Sarah in New Jersey, Nick in New York.
[00:58:11.796 --> 00:58:13.217]  We're going to get to all of you real quick.
[00:58:13.237 --> 00:58:15.357]  I'll try to shut up, make your point, and I'll go to the next person.
[00:58:15.377 --> 00:58:18.519]  We're going to start the next hour in about, well, there's a one-minute break coming up.
[00:58:18.539 --> 00:58:20.940]  10-second I.D., and we'll start the next hour.
[00:58:22.660 --> 00:58:26.182]  If you want to support us and support yourself, get Strategic Relocation, the book.
[00:58:26.222 --> 00:58:28.963]  It's full of diagrams, photos, maps.
[00:58:29.623 --> 00:58:31.824]  Joel Skousen, available at InfoWarsTore.com.
[00:58:31.964 --> 00:58:33.004]  And the new film.
[00:58:33.685 --> 00:58:34.105]  Here it is.
[00:58:36.325 --> 00:58:43.511]  Strategic Relocation, the film with Alex Jones and Joel Skousen, along with the new film on fluoride in the water that's excellent, The Great Culling.
[00:58:48.916 --> 00:58:52.900]  This is GCN, the Genesis Communications Radio Network.
[00:58:56.175 --> 00:58:58.176]  Cold and flu season is upon us.
[00:58:58.657 --> 00:59:04.500]  Protect yourself with Supernatural Silver, a revolutionary new broad-spectrum antibacterial.
[00:59:04.901 --> 00:59:16.008]  Recent advances in silver technology have resulted in a silver solution that can be used daily to prevent bacteria, viruses, mold, and food poisoning, as well as help improve wound healing.
[00:59:16.608 --> 00:59:29.175]  Silver salt technology is safe enough to consume every day, while powerful enough to destroy the causes of many serious diseases, like strep throat, staph, pneumonia, colds, flus, and other harmful pathogens.
[00:59:29.636 --> 00:59:41.883]  This new technology is much more effective than colloidal or ionic silvers, and has the ability to terminate entire colonies of harmful bacteria at several hundred times the effectiveness of older solutions.
[00:59:42.583 --> 00:59:45.765]  Supernatural Silver is what you need for any emergency.
[00:59:46.246 --> 00:59:52.090]  Go to SupernaturalSilver.com today and use the promo code AlexSays for 20% off.
[00:59:52.551 --> 00:59:53.591]  And like us on Facebook.
[00:59:59.276 --> 01:00:01.217]  Waging war on corruption.
[01:00:01.678 --> 01:00:04.440]  Alex Jones on the GCM Radio Network.
[01:00:10.967 --> 01:00:15.150]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:15.810 --> 01:00:16.611]  You want answers?
[01:00:17.391 --> 01:00:18.232]  Well, so does he.
[01:00:18.932 --> 01:00:22.574]  He's Alex Jones on the GCN Radio Network.
[01:00:23.135 --> 01:00:27.177]  And now, live from Austin, Texas, Alex Jones.
[01:00:35.629 --> 01:00:38.971]  Ladies and gentlemen, we are now into hour number 2 in 30 minutes.
[01:00:39.032 --> 01:00:48.718]  Joel Skousen of World Affairs Brief Editor will be joining us with breaking intel he's got on the Benghazi situation and a lot more.
[01:00:50.099 --> 01:00:51.480]  And of course we're covering election 2012.
[01:00:55.202 --> 01:00:58.847]  In fact, Rob Dew gave me the rundown here of Tuesday and Wednesday night.
[01:00:58.867 --> 01:01:10.324]  We're going to have a raft of special guests, and on the audio feeds at InfoWars.com and on the radio, but also at PrisonPlanet.tv, we're going to have a free video box for the entire election coverage, and I'll be here.
[01:01:11.678 --> 01:01:12.958]  Have a raft of special guests.
[01:01:12.978 --> 01:01:14.579]  We'll tell you about that in the next segment.
[01:01:15.659 --> 01:01:17.760]  Right now, let's go back to the calls.
[01:01:17.820 --> 01:01:20.300]  Bob in New Jersey, thanks for holding and thanks for getting through.
[01:01:20.781 --> 01:01:25.782]  Bob, you've heard the other folks from New Jersey and New York say it's as bad or worse as what we're seeing on television.
[01:01:25.822 --> 01:01:26.982]  How bad is it in your area?
[01:01:28.283 --> 01:01:30.343]  Well, Alex, I'm very fortunate.
[01:01:30.643 --> 01:01:35.725]  I live a bit inland from Atlantic City and my power was out for about 18 hours but restored.
[01:01:36.045 --> 01:01:36.385]  Oh, good.
[01:01:37.285 --> 01:01:39.706]  But what I'm observing is that
[01:01:41.241 --> 01:02:00.513]  The height of stupidity, as far as I'm concerned, is the fact that many of the storage facilities for oil, gas, and diesel fuel in Pennsylvania, as well as in New Jersey, don't have backup power in order to be able to pump their products in or out of the storage facilities.
[01:02:01.453 --> 01:02:02.334]  And in addition,
[01:02:03.266 --> 01:02:17.563]  Many of the problems caused by the shortage of gasoline is not for the shortage of gasoline itself, but rather because in the state of New Jersey, there's no requirement for gas stations to have backup power.
[01:02:19.685 --> 01:02:19.885]  Wow.
[01:02:21.172 --> 01:02:41.520]  Yeah, I saw some reports of that, and it looks like it's a chain reaction, and we've talked about that in preparedness so much, that the supply lines are so long, and everything now to have maximum profit is delivered as needed, no one stockpiles anything in corporations, businesses, that if you have any disruption, it can be catastrophic.
[01:02:42.880 --> 01:02:47.802]  Well, that's a concept in business known as JIT, just in time.
[01:02:49.352 --> 01:02:55.454]  Just-in-time inventories are great, except if there's any disruption in the supply chain, just as you said.
[01:02:56.394 --> 01:03:03.537]  And the reason that, you know, there's so much problems is because the product can't get distributed.
[01:03:03.737 --> 01:03:13.060]  In addition, you know, all of these communities have, in recent years, set up these Offices of Emergency Management, or also known as OEMs.
[01:03:14.120 --> 01:03:17.681]  And quite honestly, they don't have the proper protocols in place
[01:03:18.342 --> 01:03:27.149]  For even notifying the local press or the local radio stations as to what their procedures are in cases of emergency.
[01:03:28.029 --> 01:03:41.680]  And, you know, on the island that is called Seacon Island, that consists of Atlantic City and a few other shore communities along the same island, they were allowing some people to leave
[01:03:42.763 --> 01:04:04.089]  Uh, the residents would leave their homes on the island that had been, you know, hit by the storm, and then the resident turns around and wants to get back in because they went to get a part for their heater, or they went to get medication, and so on and so forth, and then they turn around and go back, and they can't get back in because the police are blocking them from entrance.
[01:04:04.749 --> 01:04:06.350]  I mean, it's just totally absurd.
[01:04:09.164 --> 01:04:14.789]  What is your view on the prognosis for New Jersey, New York, and other hard-hit areas?
[01:04:15.429 --> 01:04:22.676]  I mean, it looks like it's a slow burn, but things are starting to degenerate, and that power may not be back on in some areas until after Election Day.
[01:04:23.476 --> 01:04:24.958]  I mean, how is that going to affect the election?
[01:04:24.998 --> 01:04:26.079]  How is that going to affect other things?
[01:04:27.779 --> 01:04:32.984]  Well, obviously there's going to be some places where power is not restored prior to the election.
[01:04:33.004 --> 01:04:40.531]  And that's obviously going to cause a very low turnout in certain areas.
[01:04:41.212 --> 01:04:43.975]  And it'll most likely be in the more urban centers.
[01:04:44.665 --> 01:04:47.826]  Where it's more difficult for them to, uh, restore power.
[01:04:48.066 --> 01:04:49.287]  Yeah, that'll hurt Obama.
[01:04:49.707 --> 01:04:52.668]  But a lot of experts have looked at it and said, well, it overall hurts Romney worse.
[01:04:52.728 --> 01:04:53.528]  Very interesting.
[01:04:53.808 --> 01:04:56.109]  Good thing they're both puppets anyway, so it's all academic.
[01:04:56.129 --> 01:04:56.529]  Stay with us.
[01:04:56.549 --> 01:04:56.889]  We'll be back.
[01:04:56.969 --> 01:04:59.510]  More calls and the First Amendment straight ahead.
[01:05:08.303 --> 01:05:15.987]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:05:16.408 --> 01:05:20.030]  Alex and his staff have used these pure soap products for years.
[01:05:20.490 --> 01:05:27.314]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:05:27.794 --> 01:05:30.596]  See them on the web at 5starsoap.com.
[01:05:30.816 --> 01:05:35.317]  Or call 800-340-7091 for a free catalog.
[01:05:35.637 --> 01:05:41.299]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:05:41.579 --> 01:05:46.680]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:05:47.000 --> 01:05:48.621]  This is an amazing deal.
[01:05:48.981 --> 01:05:53.582]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:05:54.202 --> 01:05:56.383]  See them on the web at 5starsoap.com
[01:05:57.243 --> 01:06:01.864]  Or call 800-340-7091 for a free catalog.
[01:06:06.105 --> 01:06:12.086]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[01:06:12.246 --> 01:06:15.007]  78% of the Midwest corn belt is in drought conditions.
[01:06:15.207 --> 01:06:20.288]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[01:06:20.588 --> 01:06:25.289]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[01:06:25.549 --> 01:06:32.954]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[01:06:33.214 --> 01:06:36.896]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[01:06:37.076 --> 01:06:38.657]  Now is the time to get your supply.
[01:06:38.858 --> 01:06:42.740]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[01:06:42.880 --> 01:06:45.502]  You know about their delicious long-term storable foods.
[01:06:45.782 --> 01:06:48.404]  The fact is, you can eat it any time to save money today.
[01:06:48.564 --> 01:06:52.968]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[01:06:53.128 --> 01:06:53.649]  Don't wait!
[01:06:53.769 --> 01:06:55.630]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[01:06:55.650 --> 01:06:57.212]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:06:57.232 --> 01:06:58.773]  You can bet your life on eFoodsDirect.
[01:07:05.888 --> 01:07:06.629]  Aaron Fullin here.
[01:07:06.909 --> 01:07:18.281]  As the food police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy, home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[01:07:18.502 --> 01:07:22.326]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[01:07:22.526 --> 01:07:25.047]  But frankly, I'm not sure what the food police are so afraid of.
[01:07:25.307 --> 01:07:32.950]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[01:07:33.191 --> 01:07:40.714]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[01:07:40.994 --> 01:07:41.914]  But here's some good news.
[01:07:42.114 --> 01:07:47.977]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[01:07:48.337 --> 01:07:51.378]  Since it's still legal to make these foods as long as you can make them yourself.
[01:07:51.658 --> 01:07:54.319]  For more information, check out fermentationfactor.com.
[01:07:54.499 --> 01:07:56.220]  That's fermentationfactor.com.
[01:07:56.520 --> 01:07:58.861]  It's easy to create your own powerful fermented foods.
[01:07:58.941 --> 01:08:02.542]  And you can do it by going to www.fermentationfactor.com.
[01:08:02.642 --> 01:08:05.423]  That's www.fermentationfactor.com.
[01:08:08.784 --> 01:08:10.565]  There's a need for a new world order.
[01:08:11.665 --> 01:08:17.747]  But it has different characteristics in different parts of the world.
[01:08:19.196 --> 01:08:25.479]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:08:31.562 --> 01:08:40.086]  We are back live, ladies and gentlemen, and the mafia government is using the aftermath of Hurricane Sandy to call for more power for FEMA.
[01:08:41.900 --> 01:08:53.005]  Even as FEMA is doing nothing but raising floodplain regulations, trying to make you buy insurance from the government, trying to run your life, confiscating your guns in Katrina.
[01:08:53.685 --> 01:08:54.525]  Truly disgusting.
[01:08:54.545 --> 01:08:57.587]  Aaron Dykes has a report that just went up at InfoWars.com.
[01:08:58.287 --> 01:09:03.949]  As society unravels in the wake of Sandy, politicians endorse more power for FEMA.
[01:09:04.190 --> 01:09:05.410]  We're going to be getting into some of that.
[01:09:05.970 --> 01:09:09.312]  Also, I saw this yesterday, but I want to get more into it.
[01:09:10.292 --> 01:09:18.200]  Today, the little girl who reached puberty as young as six, junk food, plastic packaging and computer screens.
[01:09:18.740 --> 01:09:19.581]  Could they be to blame?
[01:09:19.861 --> 01:09:22.104]  And they go on to admit the studies that it is to blame.
[01:09:22.884 --> 01:09:24.246]  This has been out for decades.
[01:09:24.786 --> 01:09:31.613]  They know this, but when I talk about it, they've had George Soros affiliated media groups come out and just say that I'm attacking gay people.
[01:09:32.925 --> 01:09:40.509]  When the studies were saying that it confused the sexual organs and sexual endocrine hormone levels in rats.
[01:09:41.370 --> 01:09:47.613]  I mean, I'm just reading a study, but see, they want to all make it about, oh, you know, society is changing.
[01:09:49.194 --> 01:09:51.655]  Well, yeah, I mean, the fish are becoming bisexual.
[01:09:52.256 --> 01:09:57.038]  I mean, is that an obsession over sexual preference with fish and frogs, amphibians?
[01:09:58.712 --> 01:09:59.932]  There's some crazy stuff going on.
[01:10:00.272 --> 01:10:01.313]  We're being manipulated.
[01:10:01.373 --> 01:10:05.354]  Fluoride, sodium fluoride, bisphenol A, aspartame.
[01:10:05.754 --> 01:10:14.217]  We're in a giant, giant laboratory situation here.
[01:10:16.076 --> 01:10:32.906]  Now, expanding on all of this, I also want to get into this report first, after I take some calls, then Joel Skousen, editor of World Affairs Brief, joining us on some important breaking geopolitical news, dealing with Benghazi and more, coming up in about 25 minutes.
[01:10:34.387 --> 01:10:37.368]  Uh, but I want to get into McClatchy, uh, Washington Bureau article.
[01:10:37.428 --> 01:10:41.068]  Bishop orders priest to read anti-Obama letter at Sunday sermons.
[01:10:41.088 --> 01:10:45.609]  We're going to be going over the real meaning of the First Amendment, uh, here in just a moment.
[01:10:45.889 --> 01:10:50.210]  But let's rush through some of your calls now, uh, for people that have been patiently holding.
[01:10:50.270 --> 01:10:58.552]  Don in New York, uh, how bad is the aftermath of the storm with looting and robberies and the power being off and giant gas lines intensifying?
[01:10:58.572 --> 01:10:59.972]  I mean, this continues.
[01:10:59.992 --> 01:11:02.513]  A lot of experts are saying it's going to degenerate the next few days.
[01:11:02.873 --> 01:11:03.793]  What can you tell us, Don?
[01:11:04.670 --> 01:11:06.611]  Well, it was so nice to talk to you, Alex.
[01:11:06.911 --> 01:11:07.531]  Thank you.
[01:11:07.671 --> 01:11:10.932]  I'm in Long Island, and it's pretty bad here.
[01:11:10.952 --> 01:11:14.493]  I mean, down on the South Shore, it's like a total war zone.
[01:11:14.953 --> 01:11:18.814]  The National Guard's out there running around in their uniforms and their Humvees.
[01:11:20.675 --> 01:11:25.816]  I was online for guests last night for about two hours and talked about people degenerating.
[01:11:26.416 --> 01:11:27.957]  I witnessed it firsthand last night.
[01:11:27.977 --> 01:11:29.817]  It was pretty scary.
[01:11:30.618 --> 01:11:31.978]  What type of things did you witness, Dawn?
[01:11:32.952 --> 01:11:37.936]  Oh, just people cutting and screaming and blowing their horns and cursing at everyone.
[01:11:38.056 --> 01:11:39.458]  And it's just, it was mayhem.
[01:11:39.478 --> 01:11:41.019]  It was just total mayhem.
[01:11:42.160 --> 01:11:44.302]  Um, it's, it's crazy.
[01:11:44.622 --> 01:11:46.323]  I mean, I'm fortunate enough to have power.
[01:11:46.464 --> 01:11:48.826]  I'm a small business owner here on the South Shore.
[01:11:48.926 --> 01:11:53.850]  So I'm seeing the devastation down along the South Shore, you know, firsthand here.
[01:11:53.870 --> 01:11:54.190]  So it's,
[01:11:55.640 --> 01:11:56.320]  It's unbelievable.
[01:11:57.101 --> 01:12:02.943]  And then they have these charging, government-funded charging stations where you can bring your cell phone there and charge your cell phone.
[01:12:03.003 --> 01:12:03.363]  Really?
[01:12:04.063 --> 01:12:07.244]  People can't even charge their own cell phones?
[01:12:07.264 --> 01:12:09.165]  It's unbelievable.
[01:12:11.306 --> 01:12:17.508]  Where do you think it's going to go if the power stays off and people run out of food and there was dumpster diving within 24 hours?
[01:12:18.088 --> 01:12:20.769]  So many people, it appears, did not do any preparation.
[01:12:21.846 --> 01:12:23.707]  I can't, no preparation.
[01:12:24.788 --> 01:12:25.889]  It's mind-boggling to me.
[01:12:25.969 --> 01:12:37.457]  I don't know, I mean, from what I witnessed last night at the gas station, and this was over gasoline, I can't even imagine, you know, what people are going to be like with food if it gets to that point.
[01:12:38.988 --> 01:12:42.113]  Well, thank you for the call, and please stay in touch with us, Don.
[01:12:42.153 --> 01:12:42.574]  Thank you.
[01:12:42.995 --> 01:12:46.400]  Josh in New Jersey, also Storm Ravage.
[01:12:46.420 --> 01:12:49.726]  We're getting reports here from listeners who just joined us on how bad it really is.
[01:12:49.746 --> 01:12:50.507]  Eyewitness Reports.
[01:12:50.848 --> 01:12:51.829]  Josh, what are you seeing?
[01:12:52.841 --> 01:12:59.623]  Hey Alex, well I'm about 10 miles off the coast in Monmouth County, which got nailed, Belmar, Asbury.
[01:13:00.283 --> 01:13:04.564]  Basically the shoreline's gone, you know, everything's gone, as you can imagine, all the pictures.
[01:13:05.044 --> 01:13:09.645]  We're still out of power, the whole town, basically my whole county's out of power.
