[00:00:21.755 --> 00:00:22.716]  Welcome, my friends.
[00:22:04.694 --> 00:22:05.295]  Absolutely.
[00:22:05.335 --> 00:22:06.075]  It's very simple.
[00:22:06.515 --> 00:22:09.236]  Evil men and tyrants when good men and women do nothing.
[00:22:09.276 --> 00:22:10.036]  Thomas Jefferson.
[00:22:10.376 --> 00:22:12.437]  George Washington both gave similar quotes.
[00:22:13.017 --> 00:22:14.998]  Alright, great job to the crew in the news segment.
[00:22:15.498 --> 00:22:16.499]  We're going to go to break.
[00:22:17.279 --> 00:22:31.942]  And we're going to come back with John Rappaport, who is just an amazing investigative journalist on a host of issues, including the group that advises the government, saying the state has a right to kill children up to age three, even if they're perfectly healthy.
[00:22:32.203 --> 00:22:36.364]  See, first we were like, don't kill the mentally handicapped kids, because next it'll be everybody.
[00:22:36.844 --> 00:22:38.744]  And it's wrong to kill them, too.
[00:22:38.764 --> 00:22:41.385]  Look at Stephen Hawking or any of these people, or Helen Keller.
[00:22:41.685 --> 00:22:42.765]  They're like, oh, we'd never do that.
[00:22:42.785 --> 00:22:43.825]  Now it's like, we'll just kill everybody.
[00:22:43.845 --> 00:22:46.626]  And they're like, oh, well, I'll accept killing retarded children, then.
[00:22:47.639 --> 00:22:49.920]  They're like, don't call him retarded, that's politically correct.
[00:22:50.020 --> 00:22:50.621]  Just kill him.
[00:22:51.641 --> 00:22:52.562]  Don't call him retarded.
[00:22:52.582 --> 00:22:56.404]  See, in this politically correct world, it's like, don't call him a name, just kill him.
[00:22:57.205 --> 00:22:58.866]  Call him mentally handicapped, but kill him.
[00:22:59.726 --> 00:23:02.528]  Alex, big controversy, you just called him retarded.
[00:23:03.008 --> 00:23:04.730]  You're trying to save their lives.
[00:23:06.050 --> 00:23:07.871]  Don't call him a name, just kill him!
[00:23:10.771 --> 00:23:11.752]  See how the mind games work?
[00:23:11.772 --> 00:23:13.393]  It's InfoWars Nightly News.
[00:23:13.853 --> 00:23:15.434]  You're watching this out there in cyberspace.
[00:23:15.474 --> 00:23:16.254]  Millions a week do.
[00:23:16.694 --> 00:23:17.695]  Watching us there in England.
[00:23:17.715 --> 00:23:18.716]  We're on the main cable channel.
[00:23:19.476 --> 00:23:21.637]  You want to watch the show, not just a compilation of it?
[00:23:21.817 --> 00:23:23.618]  Become a PrisonPlanet.tv subscriber.
[00:23:23.878 --> 00:23:24.539]  Pay it forward.
[00:23:24.779 --> 00:23:27.621]  Help us hire more reporters, more crew, better equipment.
[00:23:28.721 --> 00:23:29.782]  Become a subscriber.
[00:23:29.802 --> 00:23:36.165]  15 cents a day or do a 15-day free trial right now at PrisonPlanet.tv or InfoWarsNews.com.
[00:23:36.205 --> 00:23:37.066]  We'll see you after the break.
[00:23:40.527 --> 00:23:48.874]  One is a serial hypocrite who lobbied for Freddie Mac before the housing crisis, and for the individual mandate before Obamacare.
[00:23:49.534 --> 00:23:56.960]  Another, a counterfeit conservative who opposes right to work, massively increased spending, and funded Planned Parenthood.
[00:23:57.320 --> 00:24:04.786]  Finally, a flip-flopper who's been on all sides, supported TARP bailouts, and provided the blueprint for Obamacare.
[00:24:05.186 --> 00:24:05.647]  Three men.
[00:24:06.428 --> 00:24:07.351]  One vision.
[00:24:07.431 --> 00:24:08.795]  More big government.
[00:24:08.895 --> 00:24:09.777]  More mandates.
[00:24:10.178 --> 00:24:10.880]  Less freedom.
[00:24:12.405 --> 00:24:16.527]  One man stands apart, ready to deliver real change.
[00:24:16.888 --> 00:24:21.970]  Voting against every tax increase and every unbalanced budget, every time.
[00:24:22.270 --> 00:24:27.853]  A real plan to cut a trillion dollars year one and to balance the budget in three.
[00:24:28.234 --> 00:24:30.055]  Pro-life, pro-liberty.
[00:24:30.555 --> 00:24:33.617]  Guided by faith and principle, Ron Paul.
[00:24:33.977 --> 00:24:36.818]  The one who will restore America now.
[00:24:37.739 --> 00:24:39.680]  I'm Ron Paul and I approve this message.
[00:25:08.482 --> 00:25:12.383]  And it's time to get out of the comfort zone, because these people aren't playing games.
[00:25:12.704 --> 00:25:25.788]  We're going to organize.
[00:25:26.028 --> 00:25:27.809]  Humanity's going to come together.
[00:25:28.949 --> 00:25:32.430]  We are swinging muskets here, toe-to-toe with the globalists.
[00:25:32.490 --> 00:25:34.011]  They're bloodied, we're bloodied.
[00:25:34.431 --> 00:25:36.372]  It is absolute total.
[00:25:55.305 --> 00:26:01.488]  Welcome back to this Wednesday, March 7th, 2012 edition of InfoWars Nightly News.
[00:26:01.528 --> 00:26:07.111]  We're about to be speaking with investigative journalist, par excellence, John Rappaport.
[00:26:07.151 --> 00:26:16.576]  And trying to even go over his bio is amazing from national television, Nightline, writing some of the biggest publications in the country, CBS Health Watch.
[00:26:16.616 --> 00:26:18.217]  He's just an amazing political mind.
[00:26:18.837 --> 00:26:23.120]  And he's also, for now, about two decades, been boldly really breaking with the system
[00:26:23.820 --> 00:26:25.361]  And exposing the New World Order.
[00:26:25.421 --> 00:26:32.783]  In fact, I remember when I first woke up in 95 or so, I remember seeing some of the videos and interviews that he was doing.
[00:26:33.284 --> 00:26:38.285]  So, you know, he's somebody that kind of broke with the whole establishment, even though he was successful to expose the New World Order.
[00:26:38.305 --> 00:26:38.826]  A great guy.
[00:26:38.846 --> 00:26:40.506]  I've got a host of issues I want to cover with him.
[00:26:40.866 --> 00:26:45.948]  Now, when I was at his blog today, I got reminded of something that we've been covering.
[00:26:46.288 --> 00:26:52.631]  It's another example of the power of the alternative media taking on the dinosaur media, because he was covering the ethics
[00:26:53.351 --> 00:26:54.172]  Of killing babies.
[00:26:55.192 --> 00:27:05.519]  That the eugenicists for a long time have wanted to promote not just abortion of the unborn, but actually killing babies up to age three, and then after that, even older, because it's the death panels.
[00:27:05.539 --> 00:27:08.821]  They're saying, you don't have a life worth living.
[00:27:08.942 --> 00:27:14.085]  We're going to decide you're old, you're blind, you're a baby, even without health problems, we're going to kill you.
[00:27:14.425 --> 00:27:17.107]  And these are in prestigious journals of bioethics.
[00:27:17.547 --> 00:27:18.668]  We don't have Hippocratic Oath now.
[00:27:18.728 --> 00:27:19.809]  It's the bioethicists.
[00:27:19.869 --> 00:27:21.150]  They decide.
[00:27:22.318 --> 00:27:25.119]  But I just wanted to toot our horn, another example of this.
[00:27:25.379 --> 00:27:30.061]  Here's Paul Watson's article, the first on this that I saw, when this journal had just come out.
[00:27:30.521 --> 00:27:32.822]  Listeners alerted us, it's that chain reaction.
[00:27:33.543 --> 00:27:35.923]  Ethicists argue killing newborn babies should be allowed.
[00:27:36.644 --> 00:27:39.965]  Shocking reminder that ethicist beliefs underpin medical establishment.
[00:27:40.005 --> 00:27:41.586]  Paul Joseph Watson, February 28th.
[00:27:42.826 --> 00:27:46.548]  The day after that, right here, London Telegraph.
[00:27:47.611 --> 00:27:52.772]  And then after that, hundreds of mainstream publications picked it up and a big debate happened.
[00:27:53.072 --> 00:27:54.332]  And we're seeing that happen more and more.
[00:27:54.633 --> 00:27:57.953]  Killing babies no different from abortion, experts say.
[00:27:58.553 --> 00:28:03.334]  They should be allowed to kill newborn babies because they're morally irrelevant up to age three.
[00:28:04.595 --> 00:28:07.495]  So again, the power of the alternative media setting the agenda.
[00:28:08.116 --> 00:28:14.477]  Just last week, listeners started calling the guy, sending him emails saying, you know, InfoWars, Alex Jones is attacked in the strat for emails.
[00:28:15.538 --> 00:28:16.579]  And I'm like, yeah, yeah, right.
[00:28:16.599 --> 00:28:17.720]  I didn't believe YouTube comments.
[00:28:17.780 --> 00:28:19.282]  And then the guys were sent the email.
[00:28:19.342 --> 00:28:20.102]  Sure enough, it's there.
[00:28:20.483 --> 00:28:21.524]  We write an article about it.
[00:28:21.964 --> 00:28:29.451]  It's in over 205 newspapers today on Google News that, you know, the whole bin Laden in the ocean thing.
[00:28:29.471 --> 00:28:33.835]  And they said, you know, we've got to release the photos of disproved kooks like Alex Jones and Glenn Beck.
[00:28:34.176 --> 00:28:35.897]  Again, we start covering it.
[00:28:36.278 --> 00:28:37.139]  It gets picked up.
[00:28:37.839 --> 00:28:41.360]  And I remember John Rappaport talking about that more than a decade ago.
[00:28:41.780 --> 00:28:45.981]  As we came towards this point, as people awakened, what would the establishment do?
[00:28:46.001 --> 00:28:46.762]  And we're now there.
[00:28:46.782 --> 00:28:58.165]  So I want to talk with John today about the awakening that he predicted, and what woke him up, and then tie it in to what's happening with the awakening to health freedom, but the system striking back.
[00:28:58.585 --> 00:29:00.285]  John, thank you so much for coming on with us.
[00:29:00.746 --> 00:29:01.886]  Hey, great to be here, Alex.
[00:29:02.506 --> 00:29:05.707]  There's a lot going on, but the basic awakening, what can you say about that?
[00:29:07.332 --> 00:29:17.819]  Well, as you say, 10 years ago, I started seeing this, you know, flood starting, where people were beginning to ignore major media.
[00:29:18.826 --> 00:29:31.971]  Publishing articles doing research on subjects that I had been interested in for 10 years before that and I was just floored and then the You know the trigger effect it appears here.
[00:29:32.011 --> 00:29:41.374]  It appears there it appears here and pretty soon in a sense We've got major media boxed in because here's a story ethics of killing babies.
[00:29:41.434 --> 00:29:43.495]  In fact, you know, I think I read it first and
[00:29:44.398 --> 00:29:46.565]  ...on InfoWars, now that I think of it.
[00:29:46.585 --> 00:29:50.036]  And then I went to the study itself, I read that, and published a piece.
[00:29:51.593 --> 00:29:58.478]  We've got them boxed in more and more because they don't know how to get out of where they are.
[00:29:59.018 --> 00:30:00.659]  You know, they really don't have any idea.
[00:30:00.739 --> 00:30:12.927]  I mean, they are conspirators in a sense, of course, but they're also business people who are completely trapped in their old model and they absolutely have no idea how to get out.
[00:30:13.668 --> 00:30:16.810]  And I see that more and more as people are waking up
[00:30:17.651 --> 00:30:24.115]  And realizing, you know, I read better stories on websites than I do in the New York Times.
[00:30:24.135 --> 00:30:27.738]  They're more truthful, they're more in-depth, they cover more subjects that I'm interested in.
[00:30:28.578 --> 00:30:33.622]  And then if you went to the New York Times and you said, hey listen, I got a way to save your newspaper.
[00:30:34.887 --> 00:30:35.848]  I can say this thing.
[00:30:35.908 --> 00:30:37.989]  I know you guys are horrendously in debt.
[00:30:38.509 --> 00:30:41.511]  I mean, you know, you're refinancing your own debt.
[00:30:41.631 --> 00:30:45.613]  So in the next 10 years, you're on the way out, but I can save you newspaper.
[00:30:45.653 --> 00:30:46.353]  Here's what you do.
[00:30:46.974 --> 00:30:50.716]  I'm going to give you three stories that will blow this country wide open.
[00:30:51.994 --> 00:30:53.155]  That nobody's covering.
[00:30:54.135 --> 00:31:00.958]  All you have to do is cover it and pound on it day after day after day after day like, you know, the Post did with Watergate way back there.
[00:31:01.319 --> 00:31:02.139]  And you just keep on.
[00:31:02.199 --> 00:31:03.500]  People come out of the woodwork.
[00:31:03.540 --> 00:31:05.661]  They'll confess all kinds of crimes to you.
[00:31:06.301 --> 00:31:09.262]  And you'll be able to sell morning editions, evening editions.
[00:31:09.282 --> 00:31:11.544]  You put some of it online, some of it in print.
[00:31:12.304 --> 00:31:16.426]  And you're going to be selling so many newspapers that your advertising revenues are going to triple.
[00:31:16.926 --> 00:31:20.288]  And they would turn you down flat because their part
[00:31:21.564 --> 00:31:24.246]  They're part of the lying machine.
[00:31:25.587 --> 00:31:26.588]  That's where they live.
[00:31:26.708 --> 00:31:27.068]  That's right.
[00:31:27.108 --> 00:31:31.432]  They're only a subsidiary of the big defense companies and the private banks.
[00:31:31.732 --> 00:31:33.534]  So if it's a loss, so what?
[00:31:34.014 --> 00:31:36.416]  And again, you did predict this acceleration.
[00:31:36.456 --> 00:31:37.597]  You wrote a lot about it.
[00:31:38.097 --> 00:31:40.819]  And now what do you see the system doing?
[00:31:40.839 --> 00:31:43.642]  I mean, I see them coming in and trying to censor everybody now.
[00:31:45.137 --> 00:31:47.079]  Yeah, I see them trying to do that.
[00:31:47.179 --> 00:31:49.060]  I don't think they're going to be successful at all.
[00:31:49.560 --> 00:31:51.602]  I think the technology's gone too far.
[00:31:51.662 --> 00:31:53.443]  You know, you've got peer-to-peer networks.
[00:31:54.244 --> 00:31:58.708]  You've got other ways of getting information out that are going to stymie them.
[00:31:58.728 --> 00:32:01.870]  I mean, they're going to try, I'm sure.
[00:32:02.370 --> 00:32:07.034]  You know, they want gatekeepers and servers that are going to censor information and so forth.
[00:32:07.074 --> 00:32:08.935]  But I think the genie's out of the bottle.
[00:32:10.156 --> 00:32:13.617]  By the way, just to toot your horn again, I just said 10 years is a vagary.
[00:32:13.637 --> 00:32:21.100]  It was like 15, 16 years ago that I saw your writing online, the TV shows you were doing that were leaking out.
[00:32:21.460 --> 00:32:33.365]  What made you go from PBS shows and CBS and the Village Voice and I mean just hundreds of things, Spin Magazine, LA Weekly, what made you early on start ejecting
[00:32:34.005 --> 00:32:40.990]  From the establishment medium, and I know you're an accomplished artist and have a lot of other careers as well, but I see some over there in the background.
[00:32:42.111 --> 00:32:43.332]  That black and white's yours, isn't it?
[00:32:44.152 --> 00:32:44.813]  Yeah, it is.
[00:32:44.853 --> 00:32:45.553]  Beautiful stuff.
[00:32:45.573 --> 00:32:46.834]  Thank you.
[00:32:46.994 --> 00:32:48.035]  What made you start?
[00:32:48.055 --> 00:32:50.677]  I mean, you're one of the first to really start The Exodus.
[00:32:50.717 --> 00:32:50.897]  Why?
[00:32:53.032 --> 00:32:56.074]  Because I started trying to put things together.
[00:32:56.795 --> 00:32:59.237]  You know, you operate the same way.
[00:32:59.657 --> 00:33:05.181]  You cover 16 different stories and you say, well, look, I mean, there's connections here.
[00:33:06.102 --> 00:33:15.910]  So I was covering medical scandals, political scandals, corruption at all levels and government and medical areas, education, what have you.
[00:33:17.351 --> 00:33:20.894]  And so, you know, I started talking to editors about this.
[00:33:21.442 --> 00:33:22.543]  You know, just conversation.
[00:33:22.583 --> 00:33:25.285]  I said, don't you think that people are behind this kind of thing?
[00:33:25.325 --> 00:33:27.327]  I mean, do you think it's all accidental at all?
[00:33:27.367 --> 00:33:29.109]  This is happening at the same time.
[00:33:29.169 --> 00:33:33.332]  Don't you think there are people who want to control society?
[00:33:34.389 --> 00:33:36.450]  And man, they ran screening into the night.
[00:33:36.930 --> 00:33:40.951]  You know, all I had to do was just even bring it up and they ran screening into the night.
[00:33:40.971 --> 00:33:43.773]  They didn't want to have anything to do with me or those questions.
[00:33:43.813 --> 00:33:45.793]  They said, look, we got assignments for you.
[00:33:45.813 --> 00:33:47.714]  You want to fulfill the assignments?
[00:33:47.734 --> 00:33:48.254]  That's great.
[00:33:48.314 --> 00:33:49.875]  But we don't want to talk about this at all.
[00:33:49.955 --> 00:33:51.155]  It's just out of our league.
[00:33:51.555 --> 00:33:53.196]  It's all speculative, whatever.
[00:33:53.616 --> 00:33:57.177]  And I said, well, it might be, but I want to get in there and do some research on it.
[00:33:57.818 --> 00:34:01.259]  And I began, of course, reading books and so on that offered answers.
[00:34:02.344 --> 00:34:09.606]  And I found that at every turn, when I pitched stories that had to do with the basic question, who's running the show?
[00:34:11.186 --> 00:34:11.906]  You know, who is it?
[00:34:12.306 --> 00:34:13.226]  Is it Rockefeller?
[00:34:13.246 --> 00:34:15.787]  Is it, you know, Bill DeVerter?
[00:34:15.827 --> 00:34:17.007]  Is it the Council on Foreign Relations?
[00:34:17.027 --> 00:34:19.268]  That's what good old-fashioned muckrakers always did.
[00:34:19.768 --> 00:34:22.008]  Yeah, that was my idea.
[00:34:22.428 --> 00:34:24.789]  This is in the great tradition of muckraking.
[00:34:26.007 --> 00:34:30.152]  I would run into people, editors, who would say, we don't want any part of that.
[00:34:30.193 --> 00:34:30.593]  Forget it.
[00:34:30.893 --> 00:34:32.476]  We don't want to publish anything about it.
[00:34:32.536 --> 00:34:33.677]  We're not interested in it.
[00:34:34.038 --> 00:34:35.299]  It's not real news.
[00:34:36.281 --> 00:34:37.823]  You know, you're going crazy.
[00:34:38.749 --> 00:34:42.070]  If you keep on in this way, you won't get work and so on.
[00:34:43.351 --> 00:34:45.052]  So I just decided, OK, that's it.
[00:34:45.172 --> 00:34:45.552]  Forget it.
[00:34:45.972 --> 00:34:58.317]  I'm just going to quit, go off on my own and continue to do my research, because that was the thing that fascinated me about the whole business to begin with, to get in there and find answers to questions that you really have.
[00:34:59.078 --> 00:35:00.338]  That's why I got in there.
[00:35:00.378 --> 00:35:02.479]  It's not fun and not passionate.
[00:35:02.639 --> 00:35:03.800]  I have to tell my crew.
[00:35:05.180 --> 00:35:10.123]  And a lot of them are folks I just hired out of TV and print who were just, you know, journalists or reporters or researchers.
[00:35:10.804 --> 00:35:13.065]  And now I have to make them go home.
[00:35:13.085 --> 00:35:17.608]  And I'm the same way, because it's so addicting to want to know the truth.
[00:35:17.648 --> 00:35:24.233]  And throughout history, we've known there's been elites and this establishment line of saying, you're crazy.
[00:35:25.498 --> 00:35:34.240]  When everything we've talked about, global governance, all of it, it's all happening, and they're still using the same line, you're crazy, that isn't working with the public anymore.
[00:35:34.920 --> 00:35:35.861]  What's your take on that?
[00:35:36.181 --> 00:35:38.861]  Yeah, you're right, it's not working, you know.
[00:35:39.482 --> 00:35:48.704]  They say, nothing's happening, nothing to look at, just move along, and we're saying, well gee, look at what's going on in Europe here, European Union, I wrote a piece
[00:35:49.404 --> 00:35:49.685]  I don't know.
[00:36:05.225 --> 00:36:26.283]  I mean, the level of control is obnoxious to be sure, but the labyrinth of the bureaucracy itself would drive any sane person completely insane, just trying to figure out what they're doing, how many departments, how many tens of thousands of regulations they've passed since they've come into power, and then you just multiply that
[00:36:26.923 --> 00:36:31.127]  Framework around the rest of the world and you say, yeah, this is what they're trying to do.
[00:36:31.627 --> 00:36:32.948]  Any idiot can see this.
[00:36:33.349 --> 00:36:43.237]  They're trying to create super governments over the present governments and tie them together in what is a de facto global management system.
[00:36:43.257 --> 00:36:44.298]  That's what they're trying to do.
[00:36:44.918 --> 00:36:52.305]  And it's obvious to, you know, millions, if not billions of people, except if you go to the New York Times and you try to talk to them about it.
[00:36:52.905 --> 00:36:55.346]  As you say, they repeat the same old tired line.
[00:36:55.766 --> 00:36:57.187]  Oh, that's just ridiculous.
[00:36:57.227 --> 00:36:58.007]  You're crazy.
[00:36:58.047 --> 00:37:02.028]  You're one of these conspiracy nuts and we don't want to have anything to do with you and so on.
[00:37:02.929 --> 00:37:07.210]  And then they print the same old stories and they go down the toilet.
[00:37:07.290 --> 00:37:08.631]  Nobody's reading it anymore.
[00:37:08.711 --> 00:37:10.311]  Nobody's interested in it anymore.
[00:37:10.731 --> 00:37:12.212]  They're just committing suicide.
[00:37:12.372 --> 00:37:14.853]  Yeah, they're the ones that are delusional.
[00:37:15.093 --> 00:37:34.716]  We have open world government being announced by the international banks, off derivatives, exactly as I said 15, 16 years ago, exactly as you did, Ron Paul, the list, David Icke, the list goes on and on, Gilbert Griffin, and we're spot on because the globalists actually write white papers, as you know, but for the audience out there that may be watching the first time, admitting all this.
[00:37:34.756 --> 00:37:37.577]  I mean, it's really, isn't it really an open conspiracy?
[00:37:37.837 --> 00:37:39.057]  That's what makes it such a joke.
[00:37:39.117 --> 00:37:41.958]  I mean, even as they're admitting global corporate government right now,
[00:37:42.518 --> 00:37:44.339]  Taking over Europe and other parts of the world.
[00:37:45.439 --> 00:37:53.062]  Simultaneously, ADL, Southern Poverty Law Center, Media Matters, George Soros, are churning out articles saying we're crazy to talk about it.
[00:37:53.702 --> 00:38:01.905]  When it's in the Economist magazine and the Financial Times of London, world government's good and the solution, but then we're crazy it doesn't exist, John.
[00:38:02.165 --> 00:38:05.246]  I mean, it's now reached an absurdist cuckoo level.
[00:38:06.306 --> 00:38:07.487]  How do you see this coming down?
[00:38:07.927 --> 00:38:10.308]  Yeah, it has reached that level.
[00:38:11.428 --> 00:38:17.691]  You know what, they're trying to say, yes, this is what we're creating and it's good.
[00:38:19.071 --> 00:38:21.812]  You see, I mean, that's essentially what they're saying.
[00:38:22.733 --> 00:38:24.233]  It's a good thing that we're doing.
[00:38:24.853 --> 00:38:31.296]  So if you're going to talk about what we're doing and say it's bad, then we're going to deny that we're even doing it.
[00:38:32.381 --> 00:38:33.801]  I mean, it doesn't make any sense.
[00:38:33.881 --> 00:38:35.002]  It's completely insane.
[00:38:35.502 --> 00:38:38.963]  They're completely insane, but that's kind of the attitude that they take.
[00:38:39.083 --> 00:38:49.566]  Well, in order to make this world a wonderful place for everybody, we have to have government-corporate connections and partnerships and so on, and that's exactly what we're doing.
[00:38:49.866 --> 00:38:54.528]  And we're going to keep on multiplying these until we save the world.
[00:38:54.788 --> 00:38:58.449]  By bombing Libya, putting al-Qaeda in charge, and it's an admitted hellhole.
[00:38:59.295 --> 00:39:00.035]  Yeah, exactly.
[00:39:00.616 --> 00:39:01.096]  Exactly.
[00:39:01.576 --> 00:39:02.637]  And that's where we come in.
[00:39:02.677 --> 00:39:07.800]  We knock on the door and say, what did you say about saving the world with this scheme of yours?
[00:39:07.860 --> 00:39:10.381]  Can we get the details on how this is?
[00:39:11.201 --> 00:39:13.283]  You're the Messiah and you're actually saving the world.
[00:39:13.303 --> 00:39:13.983]  Could we talk?
[00:39:14.083 --> 00:39:16.644]  No, it should be obvious to anybody.
[00:39:17.425 --> 00:39:18.305]  That's their attitude.
[00:39:18.826 --> 00:39:20.366]  So they're going down with their ship.
[00:39:20.767 --> 00:39:23.028]  I mean, they are going down with their ship.
[00:39:23.689 --> 00:39:29.336]  The European Union is falling apart at the seams all over the place in so many different respects.
[00:39:29.416 --> 00:39:30.697]  It's just insupportable.
[00:39:31.138 --> 00:39:40.528]  And if they manage to keep it propped up, I mean, they're going to have to do it by inventing yet trillions more dollars that don't exist.
[00:39:41.525 --> 00:39:42.066]  Thank you.
[00:39:57.920 --> 00:39:59.521]  More money out of thin air.
[00:40:00.202 --> 00:40:02.523]  Their schemes have reached the end of the line.
[00:40:03.283 --> 00:40:06.305]  And so we're picking over the corpse, really.
[00:40:06.365 --> 00:40:07.246]  That's what we're doing.
[00:40:07.486 --> 00:40:08.667]  We're in the final countdown.
[00:40:08.687 --> 00:40:11.809]  Let me ask you this question, because again, I have guests on.
[00:40:13.581 --> 00:40:20.086]  You'll guess that I have one who I seek out, who have been accurate now that I've had 16, 17 years to gauge and watch people.
[00:40:20.526 --> 00:40:25.689]  And you've been very steady, very accurate in what you've broken down.
[00:40:25.790 --> 00:40:27.751]  So here you are back again.
[00:40:27.771 --> 00:40:29.872]  I look forward to having you on the radio show, John.
[00:40:30.293 --> 00:40:31.934]  I said, it's been a couple years since you've been on it.
[00:40:32.054 --> 00:40:33.715]  And you said, yeah, but it seems like three months.
[00:40:34.696 --> 00:40:36.297]  Things move so quickly now.
[00:40:37.661 --> 00:40:42.685]  What do you see in your crystal ball as going down this current road?
[00:40:42.725 --> 00:40:53.772]  I mean, I know we are destiny, so what we do affects things in the future, but in general terms, what are your new predictions for what's going to happen in the next year, two years, three years?
[00:40:54.292 --> 00:40:56.754]  What's front and center on your radar screen?
[00:40:58.095 --> 00:40:59.276]  An intensification
[00:41:00.692 --> 00:41:01.032]  Thank you.
[00:41:20.783 --> 00:41:24.705]  States are going to be screaming to get back more power from the federal government.
[00:41:25.666 --> 00:41:34.110]  Countries are going to be wanting to split off from horrendous governments and go back to their decentralized selves.
[00:41:35.131 --> 00:41:41.214]  You're going to see new models of ways of doing business that don't involve big
[00:41:42.455 --> 00:41:59.267]  Being mega corporations and so on and so forth, you're going to see some corporations begin to split off into smaller units that have more autonomous control, because the whole deal of gigantism, which is loaded at the top,
[00:42:00.171 --> 00:42:11.318]  With all kinds of supernumeraries who really just, you know, sit in their ivory towers and spin these incredible, unworkable scenarios, is collapsing all around us.
[00:42:11.398 --> 00:42:19.384]  And you're going to see more and more evidence of decentralization all over the place, in many areas of human life, not just the ones that I've mentioned.
[00:42:19.704 --> 00:42:21.145]  So you're going to see these two trends.
[00:42:21.525 --> 00:42:37.776]  You're going to see, which means, of course, that we're going to have some kind of an incident, some kind of event, some kind of manufactured crisis, which is always an attempt to pull the collectivism back together, to exert more power, terrify more people, and so on.
[00:42:38.597 --> 00:42:39.757]  But it's not going to work.
[00:42:40.538 --> 00:42:42.019]  It is not going to work.
[00:42:42.079 --> 00:42:46.162]  There's going to be more and more decentralization coming up right on the horizon.
[00:42:47.253 --> 00:42:47.874]  Well said.
[00:42:47.894 --> 00:42:49.616]  Wow, I wish I could say it that good.
[00:42:49.856 --> 00:42:51.478]  And the Empire is going to strike back.
[00:42:51.939 --> 00:42:54.962]  And we see them pre-hyping terror attacks.
[00:42:54.982 --> 00:43:00.329]  They're now branding away from Al-Qaeda, who they're using to attack Syria and Iran and Libya and other countries.
[00:43:01.270 --> 00:43:04.033]  And now Al-Qaeda's good, according to them.
[00:43:05.134 --> 00:43:12.777]  And then they're moving over here to domestic groups, libertarians, conservatives, those evil Ron Paul people, why they're about to attack.
[00:43:13.277 --> 00:43:16.898]  And so I really see false flag as their central crisis.
[00:43:16.918 --> 00:43:18.139]  They could use a flu release.
[00:43:18.159 --> 00:43:19.179]  I mean, all of that.
[00:43:20.765 --> 00:43:27.290]  But they're still, like you said, using a 20, 30, 40-year-old game when they had media superiority.
[00:43:27.810 --> 00:43:29.852]  Everybody knows about inside job or false flag.
[00:43:29.872 --> 00:43:37.497]  I mean, within three days of the underwear bombing two Christmases ago, my listener Kurt Haskell was saying, I saw the government get him on the plane.
[00:43:37.958 --> 00:43:40.260]  He comes on my show, talks about it.
[00:43:41.000 --> 00:43:42.421]  The media says that's ridiculous.
[00:43:42.441 --> 00:43:48.065]  But a month and a half later, before Congress, the Undersecretary of State says, yeah, we were ordered to give him a visa by a U.S.
[00:43:48.105 --> 00:43:49.847]  intelligence agency and get him on the plane.
[00:43:50.837 --> 00:43:56.848]  So, I mean, they've got to know that when they do things in the future, there are people that now know about the conspiracy.
[00:43:57.268 --> 00:43:58.931]  On the inside, they're going to be blowing the whistle.
[00:44:00.515 --> 00:44:09.740]  Yeah, and you've been leading the charge in that respect, because people are coming out of the woodwork to talk to you, because they know, all of a sudden, I've got access to millions of people.
[00:44:10.401 --> 00:44:14.043]  You know, why should they be hammering on the door of the New York Times to get in?
[00:44:14.783 --> 00:44:26.050]  You know, like at the end of Three Days of the Condor, when Robert Redford is saying, they're going to publish, you know, I'm blowing the whistle, and Cliff Robertson says, are you sure?
[00:44:26.670 --> 00:44:28.031]  Are you sure they're going to publish it?
[00:44:28.531 --> 00:44:29.713]  And that's where the movie ends.
[00:44:29.753 --> 00:44:40.645]  Well, now those people who want to come out of the woodwork and blow the whistle, they're sure, they're sure they're going to get instant access to millions of people by coming on your show.
[00:44:41.126 --> 00:44:41.787]  They know that.
[00:44:41.867 --> 00:44:43.709]  So why should they go to the New York Times?
[00:44:43.809 --> 00:44:45.591]  Why should they spend five years
[00:44:46.051 --> 00:44:50.756]  You know, trying to get the word out on something when it can be done in a matter of hours or minutes.
[00:44:51.176 --> 00:45:02.626]  So this is cutting down, you know, the primacy of the insiders who have less and less power over these whistleblowers, people who actually have the truth to tell.
[00:45:02.647 --> 00:45:07.251]  This is also happening more and more and more and it's a fantastically great thing.
[00:45:07.711 --> 00:45:11.513]  Well, expanding on that, they could go to you and do it and reach millions of people.
[00:45:11.793 --> 00:45:15.455]  I mean, your blog and site gets hundreds of thousands of views a week or more.
[00:45:15.696 --> 00:45:18.317]  You go on shows with 15, 16 million listeners.
[00:45:18.357 --> 00:45:19.217]  I hear you all the time.
[00:45:19.718 --> 00:45:22.179]  And there's not just Alex Jones or Jon Rappaport.
[00:45:22.759 --> 00:45:23.000]  Again,
[00:45:24.204 --> 00:45:29.225]  There's all these prominent people, and there's new journalists coming up, and I can't tell you how many.
[00:45:29.965 --> 00:45:37.307]  The guy over at USA Watchdog, just a few years ago he left CNN, ABC News, Nightline, and started his own thing.
[00:45:37.367 --> 00:45:38.408]  He's being successful.
[00:45:38.468 --> 00:45:39.528]  He's covering real issues.
