[00:00:13.547 --> 00:00:14.807]  Welcome, ladies and gentlemen.
[00:23:46.983 --> 00:23:48.565]  And Obama's worn out.
[00:23:48.865 --> 00:23:50.046]  Obama's exposed.
[00:23:50.467 --> 00:23:51.528]  They'll bring in this guy.
[00:23:51.888 --> 00:23:53.469]  This is Mr. False Flag right here.
[00:23:54.195 --> 00:23:55.977]  He loves to say, are you ready to lose a U.S.
[00:23:56.017 --> 00:23:57.218]  city if you don't give up all your rights?
[00:23:57.638 --> 00:23:58.659]  He sits there and uses fear.
[00:23:58.699 --> 00:24:00.881]  He goes, let me see how dumb the public is.
[00:24:00.901 --> 00:24:02.883]  Let me see how I can manipulate them.
[00:24:03.163 --> 00:24:05.565]  He is a traitor and an enemy of free humanity.
[00:24:05.806 --> 00:24:08.448]  That guy is a Lenin Stalin if he can get away with it.
[00:24:09.109 --> 00:24:13.953]  You ought to read his other quotes I covered in the show yesterday about power and seething and his global takeover.
[00:24:13.973 --> 00:24:17.396]  They go, oh, you're a psychopath control freak?
[00:24:17.637 --> 00:24:20.139]  But again, he's just a ringer probably for Obama, though.
[00:24:21.340 --> 00:24:25.861]  But a lot of people, Joseph Curl at the Washington Times wrote a good article about it.
[00:24:25.941 --> 00:24:27.402]  Is Obama trying to lose?
[00:24:28.662 --> 00:24:30.443]  You know, maybe they want Newt Gingrich.
[00:24:30.483 --> 00:24:31.863]  Maybe they want to give him all this power.
[00:24:31.923 --> 00:24:33.063]  All right, I'm going too long here.
[00:24:33.423 --> 00:24:37.125]  Let's just go to these clips here of the liberals endorsing him.
[00:24:37.365 --> 00:24:43.867]  And that means, and they're not even liberals, the fake fascists, the fake liberals who are really fascists, they're all running to support him.
[00:24:43.907 --> 00:24:45.167]  That's who they want right now.
[00:24:45.467 --> 00:24:48.448]  Is it because he's a ringer or because they know it'll continue the agenda?
[00:24:49.161 --> 00:24:51.682]  Now here is just more of the scumbag Newt Gingrich.
[00:24:52.882 --> 00:24:55.504]  We don't always see eye to eye, do we Newt?
[00:24:56.044 --> 00:25:00.646]  No, but we do agree our country must take action to address climate change.
[00:25:00.806 --> 00:25:03.627]  We need cleaner forms of energy and we need them fast.
[00:25:03.887 --> 00:25:07.969]  If enough of us demand action from our leaders, we can spark the innovation we need.
[00:25:08.349 --> 00:25:13.831]  Even Bill Clinton, rather, is pouring in on the praise for Gingrich's thoughtful approach to immigration.
[00:25:13.891 --> 00:25:14.471]  Take a listen.
[00:25:14.931 --> 00:25:16.632]  He thinks about this stuff all the time.
[00:25:17.270 --> 00:25:23.593]  He's articulate and he tries to think of a conservative version of an idea that will solve a legitimate problem.
[00:25:24.793 --> 00:25:25.794]  And it just goes on and on.
[00:25:25.814 --> 00:25:26.954]  You can find the full interview.
[00:25:26.974 --> 00:25:27.875]  It just goes on and on.
[00:25:28.135 --> 00:25:29.215]  You can watch the full ads.
[00:25:29.515 --> 00:25:30.996]  That's when they were trying to pass it.
[00:25:31.776 --> 00:25:32.837]  I mean, I read that bill.
[00:25:32.877 --> 00:25:33.437]  We covered it.
[00:25:34.177 --> 00:25:37.339]  The climate system wasn't just that.
[00:25:37.359 --> 00:25:38.659]  It was a total federal takeover.
[00:25:39.279 --> 00:25:39.700]  They don't care.
[00:25:39.740 --> 00:25:41.660]  They just signed executive orders and are moving forward.
[00:25:42.021 --> 00:25:44.062]  Folks, this country's got cancer.
[00:25:44.082 --> 00:25:44.782]  You better wake up.
[00:25:46.203 --> 00:25:49.265]  It's continuing going back to the Middle East and North Africa.
[00:25:49.345 --> 00:25:54.589]  Neocons planned regime change throughout the Middle East and North Africa 20 years ago.
[00:25:54.609 --> 00:25:56.130]  Let me just go back to Genrich for a minute.
[00:25:56.410 --> 00:25:57.631]  Please get this video out.
[00:25:58.231 --> 00:25:59.432]  The information you just saw.
[00:26:00.172 --> 00:26:01.053]  Please get it out to everybody.
[00:26:01.073 --> 00:26:02.174]  Warn these poor sick...
[00:26:03.353 --> 00:26:07.514]  The bamboozled people that follow the Republican leadership who demonize Ron Paul.
[00:26:08.275 --> 00:26:12.816]  Please, all you fools that worshipped Obama who are now apologizing to me, good.
[00:26:13.557 --> 00:26:14.517]  At least you woke up.
[00:26:14.777 --> 00:26:16.958]  But we don't have time to be conned again and again.
[00:26:17.298 --> 00:26:18.958]  Ginnrich and Obama, they're all evil.
[00:26:19.259 --> 00:26:22.080]  But Ginnrich is an actual illuminist operative.
[00:26:22.200 --> 00:26:24.100]  I mean, that guy is a demon.
[00:26:25.981 --> 00:26:30.102]  He had a wife die of cancer and he came in and talked crap to her and divorced her as she was dying.
[00:26:30.883 --> 00:26:31.663]  As she begged him.
[00:26:33.271 --> 00:26:34.372]  He's a papa psycho.
[00:26:36.773 --> 00:26:41.395]  Those of us that have feeling need to stand up against these dark ones.
[00:26:41.415 --> 00:26:41.995]  I'm telling you.
[00:26:42.255 --> 00:26:42.775]  I'm telling you.
[00:26:43.156 --> 00:26:47.398]  Folks, don't... We're gonna beat them though, because we had the jump on them historically.
[00:26:47.418 --> 00:26:50.199]  They're gonna bring the tyranny in, but that's when the victory starts.
[00:26:50.679 --> 00:26:52.940]  Because people aren't gonna wake up till it gets really bad.
[00:26:52.980 --> 00:26:54.621]  You think what you've seen so far is an awakening?
[00:26:56.613 --> 00:26:57.454]  Only the beginning.
[00:26:57.634 --> 00:26:58.174]  You people.
[00:26:59.055 --> 00:27:04.940]  I wish we could stop it before it gets a hundred times worse, but at least in the darkest hour, we're going to beat these people.
[00:27:05.160 --> 00:27:07.502]  When you realize you've got nothing left to lose with them.
[00:27:08.723 --> 00:27:09.003]  Man.
[00:27:10.184 --> 00:27:10.705]  Oh, man.
[00:27:11.205 --> 00:27:13.627]  Nothing like a Nelly fat-ass psycho demon.
[00:27:13.667 --> 00:27:14.168]  I'm sorry.
[00:27:14.648 --> 00:27:22.795]  I just... I pray to God to bring justice to this man.
[00:27:24.070 --> 00:27:24.770]  I'll say that right now.
[00:27:25.071 --> 00:27:27.372]  I pray to God to bring justice to this person.
[00:27:27.932 --> 00:27:30.214]  I don't pray for God to have somebody do something to Newt Gingrich.
[00:27:30.334 --> 00:27:33.396]  I pray that God open up his eyes and make him humble.
[00:27:35.237 --> 00:27:37.378]  Alright, I'm done talking about that little sissy.
[00:27:37.738 --> 00:27:38.699]  Alright.
[00:27:40.280 --> 00:27:44.702]  How could you take America and want to destroy it and bring in evil and re-education and break up families?
[00:27:44.742 --> 00:27:46.203]  I mean, he's just a scumbag.
[00:27:46.623 --> 00:27:48.965]  Another scumbag that Barney Frank stepped down today.
[00:27:50.458 --> 00:27:51.098]  Barney Frank.
[00:27:51.138 --> 00:27:52.800]  I'm going to talk about him coming up in a moment.
[00:27:52.840 --> 00:27:54.000]  Another sack of puss.
[00:27:56.002 --> 00:27:56.282]  Man.
[00:27:59.424 --> 00:28:00.104]  I get so angry.
[00:28:00.245 --> 00:28:01.465]  I can hardly continue here.
[00:28:02.966 --> 00:28:06.168]  There's a big article breaking down all the admissions they planned all this decades ago.
[00:28:06.208 --> 00:28:06.969]  It's all staged.
[00:28:07.409 --> 00:28:11.072]  And Al-Qaeda is their excuse to go into the countries when they actually use Al-Qaeda to overthrow them.
[00:28:11.472 --> 00:28:13.493]  And hell, land of the slave, home of the cowards.
[00:28:13.513 --> 00:28:13.894]  They love it.
[00:28:14.394 --> 00:28:15.515]  Okay, continuing here.
[00:28:17.256 --> 00:28:21.118]  We've got a Wesley Clark clip where he was talking about how this was planned a long time ago.
[00:28:22.738 --> 00:28:26.500]  And Pakistan's, of course, completely freaking out right now before we go to this Wesley Clark clip.
[00:28:26.520 --> 00:28:31.442]  They're having their military devices bombed by NATO as the globalists prepare to start war with them.
[00:28:32.782 --> 00:28:35.043]  Let's go ahead and go to that clip of Wesley Clark.
[00:28:35.083 --> 00:28:35.503]  Here it is.
[00:28:37.804 --> 00:28:39.625]  He pulled up a piece of paper off his desk.
[00:28:39.645 --> 00:28:41.926]  He said, I just got this memo from the Secretary of Defense's office.
[00:28:41.966 --> 00:28:42.826]  It says we're going to attack
[00:28:43.675 --> 00:28:46.898]  And destroy the governments in seven countries in five years.
[00:28:47.778 --> 00:28:55.704]  We're going to start with Iraq, and then we're going to move to Syria, Lebanon, Libya, Somalia, Sudan, and Iran.
[00:28:56.305 --> 00:28:57.746]  Seven countries in five years.
[00:28:58.026 --> 00:28:59.887]  I said, is that a classified memo?
[00:29:00.648 --> 00:29:01.949]  He said, yes sir!
[00:29:02.529 --> 00:29:03.730]  I said, well don't show it to me.
[00:29:03.870 --> 00:29:04.771]  He was about to show it to me.
[00:29:04.791 --> 00:29:05.832]  He said, because I want to talk about it.
[00:29:06.807 --> 00:29:12.029]  And I sat on this information for a long time, for about six or eight months.
[00:29:12.309 --> 00:29:15.189]  I was so stunned by this, I couldn't begin to talk about it.
[00:29:16.010 --> 00:29:19.611]  And I couldn't believe it would really be true, but that's actually what happened.
[00:29:22.672 --> 00:29:26.733]  It's funny, Open Source General, you should know,
[00:29:28.379 --> 00:29:30.721]  I was the former head of the major NATO operation in Serbia.
[00:29:31.161 --> 00:29:37.205]  You should know it was the Israeli plan in 82 and 84 and adopted as the war plan after 1991.
[00:29:39.427 --> 00:29:42.108]  That's how we knew in Obama deception that Libya was next.
[00:29:42.689 --> 00:29:44.470]  People are like, how are we always so accurate?
[00:29:44.510 --> 00:29:46.932]  Because we've got a stinking road map.
[00:29:46.972 --> 00:29:50.874]  I mean, so you go to a play and, oh, up next is this scene.
[00:29:50.914 --> 00:29:52.996]  I mean, it's not rocket science.
[00:29:53.676 --> 00:29:54.757]  Let's get into the Euro.
[00:29:55.458 --> 00:29:56.878]  One of the big riders over at the
[00:29:58.902 --> 00:30:09.995]  Financial Times of London has predicted that the Eurozone has ten days left at most, if total power isn't given to the banksters, who engineered the crisis, of course.
[00:30:10.816 --> 00:30:13.158]  And I thought I would just look at this Economist magazine.
[00:30:13.198 --> 00:30:15.861]  Rob Jacobson likes to read it, and I like to read it as well.
[00:30:15.881 --> 00:30:18.585]  It's come with a globalist, thinly-veiled propaganda.
[00:30:19.977 --> 00:30:30.461]  But they're pretty honest in here, and I've got some of the quotes in here, in an article titled, Minds Like Machines, Governments by Experts Sound Tempting, Especially in a Crisis.
[00:30:30.881 --> 00:30:31.721]  It can work!
[00:30:32.641 --> 00:30:34.422]  So they go on to say, it can work!
[00:30:34.722 --> 00:30:35.342]  This is really good!
[00:30:35.362 --> 00:30:40.544]  And then they go on to say, just like Newt Gingrich always talks about technocracy and technology, that's what Lenin did.
[00:30:41.750 --> 00:30:43.951]  Technocracy was once a communist idea.
[00:30:44.551 --> 00:30:45.291]  Oh, really?
[00:30:45.811 --> 00:30:46.811]  Borderless systems?
[00:30:46.851 --> 00:30:47.692]  The end of the family?
[00:30:48.132 --> 00:30:48.392]  Really?
[00:30:48.412 --> 00:30:50.673]  You mean government forced health care?
[00:30:50.773 --> 00:30:53.053]  Where they also control health care that General Richard Dorsey?
[00:30:53.093 --> 00:30:53.973]  You mean it's communist?
[00:30:54.634 --> 00:30:56.114]  I thought that was just over in Russia.
[00:30:57.154 --> 00:31:00.715]  Technocracy was once a communist idea with the proletariat in power.
[00:31:01.155 --> 00:31:03.076]  The administration can be left to experts.
[00:31:03.816 --> 00:31:06.237]  Technocracy and autocracy have been
[00:31:07.208 --> 00:31:08.309]  Natural bedfellows.
[00:31:08.649 --> 00:31:08.769]  Oh!
[00:31:09.510 --> 00:31:10.130]  Autocracy!
[00:31:10.330 --> 00:31:13.652]  And then Time Magazine Newsweek, you know, get rid of the Constitution.
[00:31:13.753 --> 00:31:14.933]  It's the problem.
[00:31:15.494 --> 00:31:18.156]  No, getting rid of the Constitution allowed this to now happen.
[00:31:19.436 --> 00:31:21.778]  Technocrats rule big chunks of public life.
[00:31:22.078 --> 00:31:23.759]  Central bankers are one example.
[00:31:24.100 --> 00:31:24.500]  Oh, look!
[00:31:24.980 --> 00:31:26.621]  In the article, it just goes through here.
[00:31:26.641 --> 00:31:27.222]  In fact, I've even
[00:31:29.093 --> 00:31:31.495]  Got it highlighted here in my article, my little copy.
[00:31:32.136 --> 00:31:34.237]  Oh, and now they do run it!
[00:31:34.518 --> 00:31:38.181]  And I've literally seen hundreds of articles the last month going, it's a banker coup.
[00:31:38.761 --> 00:31:39.982]  They're going to have a world government.
[00:31:40.002 --> 00:31:40.983]  They just got the idea.
[00:31:41.343 --> 00:31:47.448]  The bankers are going to have a world government, and they're going to have tax enforcers that run your country, and your country will have no sovereignty anymore.
[00:31:47.688 --> 00:31:48.829]  It'll all be run by them.
[00:31:49.790 --> 00:31:54.074]  They don't add the people that set it all up, the fraud, and put their people in over your government.
[00:31:54.801 --> 00:31:58.605]  It's a espionage, infiltrator takeover through financial fraud.
[00:31:58.825 --> 00:32:03.890]  But that's okay, because if you've got a big heart, you're for it.
[00:32:03.930 --> 00:32:06.873]  You're for open borders so the globals can just get rid of all your countries.
[00:32:07.474 --> 00:32:08.355]  If you've got a big heart.
[00:32:10.242 --> 00:32:16.390]  And it goes on, even highly political governments set up independent or bipartisan panels to make difficult decisions.
[00:32:16.750 --> 00:32:19.013]  So we don't need Congress to do those bills anymore.
[00:32:19.053 --> 00:32:20.094]  They have a super committee.
[00:32:20.815 --> 00:32:22.297]  Such as closing military bases.
[00:32:22.317 --> 00:32:23.959]  You know, I told you that commission would fail.
[00:32:24.279 --> 00:32:27.443]  Because when it fails, then they just automatically do whatever they want.
[00:32:27.964 --> 00:32:28.665]  It's all lies.
[00:32:30.768 --> 00:32:36.276]  Such as closing military bases, setting electronic boundaries, or making spending cuts so you can pay all the money to the bankers.
[00:32:36.656 --> 00:32:40.061]  They create independent agencies to run everything from health care to education.
[00:32:40.381 --> 00:32:42.945]  Oh yes, they're very independent, filled with the corporate cronies.
[00:32:44.605 --> 00:32:47.346]  They create independent agencies around everything from health care to education.
[00:32:47.666 --> 00:32:49.566]  They put outside experts in top jobs.
[00:32:50.366 --> 00:32:52.187]  The Goldman Sachs people in every position.
[00:32:53.027 --> 00:32:56.508]  Such as the economist Larry Summers in the Clinton and Obama administrations.
[00:32:56.788 --> 00:32:57.688]  Oh, he's independent.
[00:32:57.728 --> 00:32:59.728]  Got rid of Glass-Steagall to do all this.
[00:32:59.788 --> 00:33:05.990]  I mean, this is like saying they hired Joseph Goebbels to be independent in the trial and prosecute Hitler.
[00:33:07.010 --> 00:33:12.131]  They hired Mrs. Santa Claus to prosecute Mr. Claus because she's independent.
[00:33:13.342 --> 00:33:16.925]  They hired Santa Claus's son because he has nothing to do with Santa Claus.
[00:33:16.965 --> 00:33:21.148]  I mean, just, they, and intellectuals think they read The Economist.
[00:33:21.388 --> 00:33:26.152]  They get it and they, oh God, I'm going to repeat this around at the corporate meeting and sound really smart.
[00:33:27.313 --> 00:33:28.574]  I'm so smart it's just incredible.
[00:33:30.655 --> 00:33:31.936]  Okay, I just can't take it anymore.
[00:33:36.529 --> 00:33:39.350]  But we're still the bad people because we predicted everything that happened with precision.
[00:33:39.610 --> 00:33:43.151]  It's those crazies that think there's going to be a global government run by international bankers.
[00:33:44.812 --> 00:33:48.173]  You know, the crazy ones that, yeah, aren't they?
[00:33:48.193 --> 00:33:49.353]  They're so bad.
[00:33:49.993 --> 00:33:51.654]  They're going to cause violence in America.
[00:33:53.054 --> 00:33:55.635]  Whatever, you're the ones murdering people all over the world.
[00:33:56.795 --> 00:34:01.559]  Al Qaeda's being put in power everywhere, and I'm like, hey, these government manuals don't talk about Al Qaeda.
[00:34:01.779 --> 00:34:03.080]  It's all about arresting gun owners.
[00:34:03.340 --> 00:34:04.221]  Shut up, traitor!
[00:34:04.722 --> 00:34:05.782]  Shut up, anti-American!
[00:34:05.963 --> 00:34:08.505]  I thought America was about land and family and guns.
[00:34:08.805 --> 00:34:09.525]  I wanted to be free.
[00:34:10.526 --> 00:34:11.627]  I just wanted to be left alone.
[00:34:12.028 --> 00:34:12.508]  Shut up.
[00:34:13.289 --> 00:34:18.773]  Bankers that engage in fraud and take private bank accounts from people and people's houses that are paid for, they're the good men.
[00:34:18.993 --> 00:34:19.714]  You're the bad man.
[00:34:22.069 --> 00:34:26.972]  Oh, the IMF is drawing up another $500 billion package to save Italy, Spain, and the Euro.
[00:34:27.413 --> 00:34:38.220]  I probably told you about a hundred times, after they were done with Iceland, Ireland, I even told you the order, because this is a public plan, Greece, that it would then be Italy, Spain, Portugal.
[00:34:38.761 --> 00:34:38.841]  Oh!
[00:34:38.861 --> 00:34:38.901]  Oh!
[00:34:39.841 --> 00:34:42.903]  And of course then they leveraged the $500 billion to around $10 trillion.
[00:34:43.284 --> 00:34:44.885]  They leveraged one point
[00:34:46.189 --> 00:34:47.390]  Four billion into five trillion.
[00:34:47.690 --> 00:34:49.111]  They're going to leverage all of this.
[00:34:49.371 --> 00:34:50.372]  Oh my gosh!
[00:34:51.032 --> 00:34:51.973]  Oh my gosh!
[00:34:52.013 --> 00:34:54.615]  Then when that implodes, it'll spread to America.
[00:34:54.815 --> 00:34:55.816]  And we've got to merge it all!
[00:34:55.836 --> 00:34:57.177]  There's got to be one big thing.
[00:34:57.457 --> 00:35:00.099]  Oh, let's have the very people that engineered it fix it!
[00:35:00.279 --> 00:35:02.720]  And all the media will say, they have fixed it!
[00:35:03.101 --> 00:35:04.222]  They have fixed it!
[00:35:04.422 --> 00:35:05.042]  Hallelujah!
[00:35:05.242 --> 00:35:05.823]  Hallelujah!
[00:35:06.023 --> 00:35:07.043]  Hallelujah!
[00:35:07.284 --> 00:35:07.484]  I mean...
[00:35:09.298 --> 00:35:11.239]  Because the trendies read Economist.
[00:35:11.399 --> 00:35:12.840]  Oh, the bankers are going to take over.
[00:35:13.140 --> 00:35:13.980]  No more freedom?
[00:35:14.480 --> 00:35:17.042]  You mean we're getting rid of governments and it'll be experts?
[00:35:17.842 --> 00:35:19.102]  Oh my God, it's so trendy.
[00:35:19.783 --> 00:35:24.665]  You people that said there'd be a dictatorship and the military on the streets and that banks would run everything.
[00:35:25.685 --> 00:35:28.107]  You're kooks for being right, but it is trendy.
[00:35:28.507 --> 00:35:30.788]  It's good and I love it, but you're also wrong and kooks.
[00:35:33.049 --> 00:35:34.630]  This is the mental illness of these people.
[00:35:35.030 --> 00:35:36.952]  And they'll have their bank accounts taken, everything.
[00:35:37.072 --> 00:35:38.993]  Their kids will die of cancer from the vaccines.
[00:35:39.013 --> 00:35:39.774]  They'll die early.
[00:35:39.794 --> 00:35:40.154]  They love it.
[00:35:40.174 --> 00:35:41.896]  It's like, oh my God, I love the system!
[00:35:42.336 --> 00:35:48.921]  Because the system smiles at them on TV, the psychopaths and the teleprompter info babes trained to mimic psychopath liars.
[00:35:49.601 --> 00:35:54.345]  They sit up there and, tonight we're gonna cover, now we're gonna take your money!
[00:35:55.766 --> 00:35:57.607]  And it's like, yay!
[00:35:58.128 --> 00:35:59.168]  Yay!
[00:35:59.229 --> 00:36:00.089]  I mean, I'm sorry.
[00:36:00.109 --> 00:36:02.271]  I mean, how much more crazy does it have to get?
[00:36:04.515 --> 00:36:05.836]  Because it's going to get bad, folks.
[00:36:05.876 --> 00:36:09.217]  They're going to probably try to shut the web off, arrest people like me.
[00:36:09.297 --> 00:36:10.718]  I mean, who knows how they'll try to set me up.
[00:36:11.098 --> 00:36:12.138]  But it doesn't matter.
[00:36:12.599 --> 00:36:15.920]  We beat them in the end because we knew the truth.
[00:36:16.901 --> 00:36:18.601]  And folks, we'll listen down the road.
[00:36:18.661 --> 00:36:21.423]  No amount of brainwashing, Prozac, is going to stop that.
[00:36:21.463 --> 00:36:23.503]  No amount of NFL and this culture of death.
[00:36:23.964 --> 00:36:24.964]  None of it will stop it.
[00:36:26.305 --> 00:36:28.606]  Now let's move into the type of people we're dealing with here.
[00:36:29.741 --> 00:36:32.023]  You know, I asked Paul Watson a month ago to do an article.
[00:36:32.363 --> 00:36:33.304]  I said, look it up.
[00:36:33.344 --> 00:36:37.408]  It's five times more likely to abuse children in government care, CPS, than any other group.
[00:36:37.888 --> 00:36:41.731]  So, they take kids and they just think they're at risk in actuaries.
[00:36:41.751 --> 00:36:44.574]  Well, what about an actuary about government being the greatest risk?
[00:36:44.614 --> 00:36:47.056]  And Paul sent back an email and said, well, look at all these government documents.
[00:36:47.356 --> 00:36:53.001]  You're 17 times more likely to be abused sexually by CPS, five times regular physical.
[00:36:53.682 --> 00:36:56.124]  A good, you know, punch in the nose, starving, whatever.
[00:36:58.123 --> 00:37:03.087]  And so government is 17 times more likely to abuse children, and they're the ones over children.
[00:37:03.307 --> 00:37:04.348]  Because they like it!
[00:37:05.749 --> 00:37:23.242]  The Daily Mail and others are reporting that major TV programs like ESPN had the tapes for 10 years of the wife of this Syracuse coach, assistant coach, saying, yes, I watched him rape little boys.
[00:37:23.923 --> 00:37:27.806]  And you know, ESPN said, hey, it's a club!
[00:37:28.769 --> 00:37:31.190]  Your kids, you know, we're not releasing this!
[00:37:32.151 --> 00:37:36.033]  So, the assistant coach went down to the Safeway and got a steak.
[00:37:36.593 --> 00:37:37.314]  That's how it's seen.
[00:37:37.614 --> 00:37:38.815]  The public's our food!
[00:37:39.335 --> 00:37:39.915]  Ah, look!
[00:37:40.295 --> 00:37:41.336]  They think we care!
[00:37:41.756 --> 00:37:43.978]  That the kids are our food!
[00:37:45.118 --> 00:37:47.219]  We're psychopath control freak scum!
[00:37:48.280 --> 00:37:49.461]  We're a legion of evil!
[00:37:49.901 --> 00:37:50.981]  We're not releasing it!
[00:37:52.102 --> 00:37:53.263]  Because that's who we are!
[00:37:54.264 --> 00:37:58.385]  We've been given power over this world to carry out evil, especially against children.
[00:37:58.585 --> 00:38:01.765]  And we're going to be accomplices, just like Sandusky and everything else.
[00:38:01.945 --> 00:38:02.505]  And you know what?
[00:38:02.826 --> 00:38:04.226]  America doesn't care either.
[00:38:05.166 --> 00:38:07.426]  Take your vaccines and give us your children.
[00:38:08.967 --> 00:38:10.147]  He got what he deserved.
[00:38:10.207 --> 00:38:18.528]  Victims praised Syracuse for firing sex abuse scandal coach as tapes revealed his wife watched husband molest boys in their home.
[00:38:19.268 --> 00:38:22.029]  And ESPN had the tapes and just said, you know what?
[00:38:24.138 --> 00:38:25.379]  We're not gonna go there.
[00:38:25.899 --> 00:38:27.621]  Because we're part of a team.
[00:38:27.641 --> 00:38:29.702]  A team.
[00:38:31.004 --> 00:38:36.908]  Watch all those homoerotic shows, all those things they do on the sports.
[00:38:37.008 --> 00:38:38.470]  If that's their thing, whatever.
[00:38:38.690 --> 00:38:40.591]  But keep your hands off kids, okay?
[00:38:41.752 --> 00:38:42.553]  I know who you are.
[00:38:42.573 --> 00:38:44.555]  I know who you are.
[00:38:44.775 --> 00:38:45.735]  Dinecore, all of it.
[00:38:46.076 --> 00:38:47.297]  You're all scum.
[00:38:49.338 --> 00:38:54.321]  Continuing here, ESPN reporter explains why the fine tape wasn't released in 2002.
[00:38:54.441 --> 00:38:55.262]  Oh, you know.
[00:38:58.644 --> 00:38:59.245]  And why not?
[00:38:59.465 --> 00:39:01.526]  Dying Corp Halliburton run this stuff worldwide.
[00:39:01.806 --> 00:39:03.407]  Comes out in Congress, nothing's done.
[00:39:03.748 --> 00:39:04.368]  Why not?
[00:39:05.228 --> 00:39:10.092]  Those of us that don't want to hurt children of the bad people in the land of hell.
[00:39:12.000 --> 00:39:16.268]  In an insane culture, those that are good are the bad people.
[00:39:16.469 --> 00:39:17.351]  And you've got to learn that.
[00:39:17.491 --> 00:39:18.753]  You are the hunted ones.
[00:39:19.054 --> 00:39:20.236]  You are the bad people.
[00:39:22.921 --> 00:39:33.070]  All right, we're going to go to break and come back with the major news reports and a new peer-reviewed paper, The Corporate Psychopath Theory of the Global Financial Crisis.
[00:39:33.530 --> 00:39:35.592]  And then Gerald Salenta is coming up.
[00:39:36.073 --> 00:39:37.494]  Great job to the crew so far.
[00:39:37.594 --> 00:39:40.156]  Please, I hope this isn't pearls before swine.
[00:39:40.176 --> 00:39:42.398]  Do you realize how powerful this info is?
[00:39:42.558 --> 00:39:43.739]  I'll tell you like it is.
[00:39:46.322 --> 00:39:48.884]  We can beat these people, but you've got to admit how bad they are.
[00:39:49.878 --> 00:39:50.178]  Okay?
[00:39:50.518 --> 00:39:51.438]  It's the only way to beat them.
[00:39:52.059 --> 00:39:56.279]  You've got to admit how rotten we've gotten, and how pathetic we've gotten, if we're ever going to dig out of this.
[00:39:56.820 --> 00:40:02.901]  Because these, you think it's bad now, these teams of psychos are getting ready to do a major blitz on us all.
[00:40:03.461 --> 00:40:09.062]  They've got it all lined up, all ready, they've been poisoning our food and water for a while, and we're in a red-level emergency.
[00:40:10.303 --> 00:40:13.423]  And as the professor's about to tell you, they're even going to destroy their own system.
[00:40:13.563 --> 00:40:14.364]  They cannot help it.
[00:40:15.144 --> 00:40:15.684]  They're cancer.
[00:40:17.227 --> 00:40:18.728]  They're not winning as they run through the body.
[00:40:18.748 --> 00:40:19.668]  They're destroying the host.
[00:40:20.669 --> 00:40:21.269]  We'll be right back.
[00:40:21.329 --> 00:40:22.570]  It's InfoWars Nightly News.
[00:40:23.771 --> 00:40:32.315]  If you believe in this information, please be sure and support the broadcast by subscribing.
[00:40:33.296 --> 00:40:34.657]  The 15-day free trial ends in three days.
[00:40:38.260 --> 00:40:44.681]  If you believe in this information and want to support its viral spread, go to the InfoWars store at InfoWars.com.
[00:40:44.961 --> 00:40:45.841]  We've got the new G.I.
[00:40:45.881 --> 00:40:47.822]  Joe InfoWars t-shirts.
[00:40:48.182 --> 00:40:54.303]  We've got the incredible ProPure gravity-fed filters available at InfoWars.com in the store.
[00:40:54.863 --> 00:40:59.224]  We've got a new DVD, Sinus Under Attack, the Don't Tread on Me flag.
[00:40:59.924 --> 00:41:03.865]  We've got all sorts of different bumper stickers to help spread the rebellion virally.
[00:41:04.545 --> 00:41:05.165]  It's all there.
[00:41:05.185 --> 00:41:08.026]  Wristbands, citizen rule books, in every order.
[00:41:08.487 --> 00:41:11.208]  Order online at InfoWars.com today.
[00:41:11.468 --> 00:41:14.489]  The water filters, the canteens, it's all there.
[00:41:14.889 --> 00:41:15.830]  InfoWars.com
[00:41:22.574 --> 00:41:34.300]  Now, Gerald Salente is going to be joining us in the final segment tonight with the latest developments with MF Global, now into the multi-billions of account holders who've had their money taken.
[00:41:34.641 --> 00:41:38.383]  And there's been a shocking new development even in this crazy case.
[00:41:39.143 --> 00:41:44.506]  They're now sending them new account statements and saying, oh, we've altered it and taken your money.
[00:41:45.426 --> 00:41:45.907]  Incredible.
[00:41:46.167 --> 00:41:48.888]  He's going to show us that coming up, joining us from New York.
[00:41:49.128 --> 00:41:50.169]  But look at this article.
[00:41:51.482 --> 00:41:53.363]  Weeding out corporate psychopaths.
[00:41:53.783 --> 00:41:55.063]  And this is something I've researched.
[00:41:55.083 --> 00:42:06.466]  You have a certain number of psychopaths in the population, and they tend to kind of be brood mothers over groups of sociopaths, control freaks, sadists, and others who serve them.
[00:42:07.166 --> 00:42:09.607]  There's different varieties under them.
[00:42:10.067 --> 00:42:14.588]  And they always build, kind of like spiders building webs, the same type of societies.
[00:42:15.228 --> 00:42:16.829]  They're very scientific about it now.
[00:42:18.382 --> 00:42:22.884]  And we see them devaluing currencies, selling government's derivatives, bankrupting them.
[00:42:22.924 --> 00:42:26.306]  Bank of America and others taking houses they don't own knowingly.
[00:42:26.586 --> 00:42:32.909]  And then the federal and state courts rule, you can do it and you can lie in the mirrors filings.
[00:42:32.969 --> 00:42:33.809]  I mean, it's crazy.
[00:42:34.229 --> 00:42:37.171]  But Hitler, Stalin, Mao, Nero,
[00:42:38.231 --> 00:42:39.012]  The list goes on and on.
[00:42:39.312 --> 00:42:42.454]  This is the norm when good people don't recognize it.
