[00:00:03.214 --> 00:00:03.494]  I think.
[00:27:46.821 --> 00:28:01.309]  Therefore, there is a Court of Appeal, so that's getting into a quite high area now, whereby under the Public Interest Disclosure, because I wasn't legally represented at the unfair hearing, right, we never cited the Public Interest Disclosure Act.
[00:28:01.709 --> 00:28:04.750]  Ian Crane, who represented me in September, wasn't a trained lawyer.
[00:28:05.411 --> 00:28:11.814]  But, to all intents and purposes, he was arguing that I was making a protected disclosure.
[00:28:12.722 --> 00:28:16.564]  And it shouldn't be dismissed, especially when I'm the analyst assessing the threat.
[00:28:17.924 --> 00:28:28.409]  If analysis is the very product, strategic threat analysis, that should keep chief constables awake at night, and the fact that I was giving them unpalatable news,
[00:28:30.589 --> 00:28:31.530]  It was only doing my job.
[00:28:31.670 --> 00:28:32.511]  Why should you be sad?
[00:28:32.851 --> 00:28:45.204]  Especially as there's no end of evidence that was presented today on 7-7 analysis and on all the people who've written widely on 9-11.
[00:28:45.264 --> 00:28:46.665]  It's not as if I'm a lone nut.
[00:28:47.546 --> 00:28:50.129]  There are serious, academic, weighty people
[00:28:51.528 --> 00:28:53.489]  Are you bound to an oath when you take the job?
[00:28:54.549 --> 00:28:56.810]  I signed the Official Secrets Act.
[00:28:56.890 --> 00:28:59.670]  Are you bound to an oath to protect the public interest?
[00:28:59.790 --> 00:29:00.691]  Yeah, absolutely.
[00:29:01.091 --> 00:29:03.931]  You're a public servant and you have a duty of care.
[00:29:04.792 --> 00:29:10.133]  And it's the duty of care that really compelled me to speak truthfully on this matter.
[00:29:10.153 --> 00:29:13.974]  It wasn't a trivial issue that we could sidestep round.
[00:29:15.428 --> 00:29:20.331]  I did my job as the Principal Intelligence Analyst and I have no regrets no matter what happens.
[00:29:22.353 --> 00:29:26.275]  Now, we have a course, as I say, to the High Court.
[00:29:26.896 --> 00:29:33.680]  But what I need is to expose this so that we can start to demonstrate equality of arms.
[00:29:34.000 --> 00:29:38.243]  In other words, time now the public woke up to this.
[00:29:40.230 --> 00:29:51.715]  Because it's dangerous if we don't, and if I can get that public support behind me... I mean, I've not got bad support in the truth movement, but it's not as high profile as it needs to be by the time I get to High Court.
[00:29:52.315 --> 00:30:05.260]  But interestingly, the judge has left it open, so it's not inconceivable that the analysis that is available, that completely discredits 9-11 and 7-7, could be actually tested in a court.
[00:30:06.499 --> 00:30:08.261]  And that's all we can hope for.
[00:30:08.682 --> 00:30:10.944]  Whether we will ever get there is another matter.
[00:30:11.425 --> 00:30:17.652]  But, I'm committed to keep on trying until I drop or win.
[00:30:18.793 --> 00:30:20.275]  And irrespective of the consequences.
[00:30:20.395 --> 00:30:22.658]  It's that important from a public interest perspective.
[00:30:24.541 --> 00:30:43.171]  I was fortunate enough to land on, last week, a very interesting character, QC Michael Shrimpton, who has appeared on the Alex Jones Show in an interview, and his secondary discipline, besides being a barrister, is a strategic intelligence analyst, at the highest levels.
[00:30:43.872 --> 00:30:48.535]  So he has contacts in America, in the CIA, and in the British intelligence, in MI5, MI6.
[00:30:48.575 --> 00:30:49.375]  But he himself is saying,
[00:30:52.597 --> 00:30:54.478]  There is something radically wrong here.
[00:30:55.499 --> 00:31:16.392]  Now, his views don't exactly square with my views, but there's enough commonality, and his respect for the intelligence analysis function, and his appreciation of it, was ample for him to portray the importance of that function in front of a judge, because in a way that's what he is, an intelligence analyst.
[00:31:16.733 --> 00:31:19.995]  So it's very helpful to have him come in at the 11th hour,
[00:31:20.794 --> 00:31:24.777]  Because up until last week I was doing this myself and there would have stood no chance.
[00:31:25.457 --> 00:31:32.062]  But at least there was a very strong, healthy, high quality debate on the legal side this morning.
[00:31:32.382 --> 00:31:32.843]  Public record?
[00:31:33.403 --> 00:31:34.404]  And it's on the public record.
[00:32:07.492 --> 00:32:16.156]  So there you have it, Tony Farrell, a UK police analyst, intelligence analyst, blowing the whistle, but then being driven out of the agency.
[00:32:16.176 --> 00:32:18.838]  Of course, nothing really going on there, I'm sure.
[00:32:19.498 --> 00:32:30.444]  At any rate, we have the anniversary of the 7-7 bombings coming up in just a couple weeks here in, of course, July, and more reason than ever to shine a spotlight on that and all the false flags.
[00:32:30.464 --> 00:32:36.767]  9-11, the Madrid bombing, the list is really pretty infinite, all having to do, supposedly, with Al-Qaeda,
[00:32:37.267 --> 00:32:40.430]  But then wait, we're backing al-Qaeda in the Middle East.
[00:32:40.770 --> 00:32:42.351]  That's heating up once again.
[00:32:42.471 --> 00:32:50.918]  Not only did we put al-Qaeda in as the Libyan rebels to topple Gaddafi, but now, of course, they are helping to topple Assad.
[00:32:51.018 --> 00:32:53.340]  That is heating up to the state of war.
[00:32:53.740 --> 00:33:04.428]  In fact, Assad himself has now declared Syria to be in a state of war, making it that much easier for the West to go full hot on what has been a covert war up to now.
[00:33:04.829 --> 00:33:06.270]  All part of the path to Persia.
[00:33:06.650 --> 00:33:13.851]  And the possible luring of Russia, China, and other entities into a wider World War III, or what you would call it.
[00:33:14.611 --> 00:33:15.632]  Let's hope it doesn't happen.
[00:33:16.032 --> 00:33:31.394]  But, of course, the Syrian rebels stormed the state media, killed seven people, and have effectively taken over that television station, important, of course, to the bolstering of Assad's regime, also iconic to the surge of the rebels.
[00:33:31.754 --> 00:33:35.435]  But again, the rebels are al-Qaeda-backed Western forces.
[00:33:36.175 --> 00:33:36.715]  I don't know.
[00:33:55.620 --> 00:33:57.802]  So they can get that Western foothold in there.
[00:33:57.862 --> 00:34:03.606]  But it's complicated with our connections to Russia and China and the tangled web we weave.
[00:34:04.047 --> 00:34:06.829]  But we've got Condoleezza Rice back in the news.
[00:34:07.209 --> 00:34:10.171]  They say she's a possible vice presidential candidate for Romney.
[00:34:10.451 --> 00:34:13.354]  But either way, she loves this going hot with Syria.
[00:34:13.674 --> 00:34:17.557]  She wants us to back the rebels because, well, Russia's funding Assad.
[00:34:17.997 --> 00:34:23.682]  And while I'm sure that's true, we don't need to further strengthen the rebel force we've already backed.
[00:34:23.842 --> 00:34:25.463]  It's already been CIA trained.
[00:34:25.983 --> 00:34:26.744]  I think so.
[00:34:42.320 --> 00:34:48.283]  Alliance with those who understand that Syria will never be stable with Bashar al-Assad in place.
[00:34:48.863 --> 00:34:55.526]  Let's help the opposition to organize and Syria will be better off with Bashar al-Assad and so will the Middle East.
[00:34:55.566 --> 00:34:57.486]  You say help the opposition to organize.
[00:34:57.887 --> 00:35:00.668]  Do you support, like Senator McCain does, arming the rebels?
[00:35:01.628 --> 00:35:05.271]  Yes, I do believe that you're probably ultimately going to have to... We're arming the rebels.
[00:35:05.351 --> 00:35:17.962]  It's a whole geo-strategic game and it's a perfect place to point out why the left and right really have no distinct difference in our currently occupied United States because they both want war in the Middle East.
[00:35:18.022 --> 00:35:23.787]  In many ways, Obama's regime has been more effective at toppling domino pieces without the larger fallout.
[00:35:24.127 --> 00:35:25.628]  The Iraq War is still going on.
[00:35:25.648 --> 00:35:28.091]  It was a big controversy, lots of protesters.
[00:35:28.391 --> 00:35:29.632]  The Libya thing was quick.
[00:35:31.383 --> 00:35:40.108]  Real quick, the Middle Eastern uprising, the Arab Spring, supposedly this democratic movement, but look what we have a year later.
[00:35:40.148 --> 00:35:42.869]  We have Egypt run by the Muslim Brotherhood.
[00:35:43.029 --> 00:35:46.831]  All those areas getting more and more radicalized, and the West just loves it.
[00:35:46.871 --> 00:35:48.672]  They want a clash of civilizations.
[00:35:48.692 --> 00:35:53.314]  That's what these neocons and these people in the Obama left at the CFR and everything.
[00:35:53.354 --> 00:35:54.855]  They're part of the same larger group.
[00:35:55.155 --> 00:35:57.456]  They all want a larger clash of civilizations.
[00:35:57.496 --> 00:35:58.257]  Just look into it.
[00:35:58.697 --> 00:35:59.958]  Huntington, I think, has the book.
[00:36:01.064 --> 00:36:12.471]  Anyway, the very Syrian rebels that Condoleezza Rice wants us to back are now ransacking Christian churches, just showing how extreme they are, how anti-West they really are, yet they're supposedly our allies.
[00:36:12.832 --> 00:36:26.501]  Shocking images have emerged which show the aftermath of Christian churches ransacked by NATO-backed Syrian rebels, illustrating once again how Western powers are supporting Muslim extremists in their bid to achieve regime change in the Middle East, and it's got
[00:36:27.341 --> 00:36:34.567]  This guy here in priest robes and them tearing apart churches, setting them on fire, and on and on.
[00:36:35.027 --> 00:36:47.997]  And again, we're supposed to be in a war on terror against these extremists, Al-Qaeda and the rest of them, and yet there are allies and we're letting them ransack these churches in the Middle East just because it suits larger geopolitical strategy.
[00:36:48.217 --> 00:36:49.598]  And that's just some of the images.
[00:36:49.658 --> 00:36:55.384]  The rest are posted on Paul Joseph Watson's article at Infowars.com, but just shocking stuff that's going on in Syria.
[00:36:55.864 --> 00:37:05.873]  Meanwhile, you'd think after hiring pedophiles and enraging the public with their pat-down policies, the radiation scanners and more, that the TSA would only go up from there.
[00:37:06.314 --> 00:37:11.819]  But Becky Akers breaks down how that, of course, was not the bottom of the barrel.
[00:37:12.279 --> 00:37:28.032]  Outrage again, as this week the TSA has opened and spilled the ashes of traveler John Grosch, who was transporting the remains of someone through the airport, but instead they opened it up and laughed as Grosch tried to pick up the bone fragments from the floor.
[00:37:28.712 --> 00:37:56.311]  Now, once again, giving good reason to be outraged at the TSA's policies, but that's not enough because the patent liars, the repeated liars, the known liars, have accused Gross's version of being inaccurate, saying they basically followed policies, that their policy was never to open up human remains, I guess just to scan them, and that's supposedly even against the law, but it didn't stop them from basically defending the guy who did open it up, and then laugh at the person trying to pick up the human remains.
[00:37:56.791 --> 00:37:57.632]  Just disgusting.
[00:37:58.052 --> 00:38:03.378]  When are we going to learn the TSA does not have our constitutional interests at heart or even just basic humanity?
[00:38:03.818 --> 00:38:06.361]  Nor can they keep us safe, nor have they ever caught a terrorist.
[00:38:06.881 --> 00:38:07.982]  You put the pieces together.
[00:38:08.002 --> 00:38:10.165]  We'll turn now to the Daily Quote.
[00:38:10.665 --> 00:38:17.993]  A nation that is afraid to let its people judge the truth and falsehood in an open market is a nation that is afraid of its people.
[00:38:19.154 --> 00:38:24.359]  That's yet another quote from John F. Kennedy, of course, murdered by just one lone man.
[00:38:24.759 --> 00:38:31.966]  Anyway, we're going to turn now to Ask Alex, another segment from Planet Info Wars, which is your tool to fight the info war your way.
[00:38:32.387 --> 00:38:38.292]  We urge you to go sign up, join that network, help it grow, help reach people in the ways you think are most effective.
[00:38:38.573 --> 00:38:40.715]  But meanwhile, we've got a lengthy segment where
[00:38:41.115 --> 00:38:43.658]  Christy helps bring the questions to Alex.
[00:38:44.038 --> 00:38:53.788]  Watch for yourself, but stay tuned because after that we're going to go to break and come back with Carl Herman of Washington's blog to discuss pensions and the CAFR elephant in the room.
[00:38:54.469 --> 00:38:55.070]  Thanks for watching.
[00:38:57.802 --> 00:39:02.545]  Hi and welcome to the Ask Alex questions from the Ask Alex group on Planet Info Wars.
[00:39:02.645 --> 00:39:07.068]  I'm here with Alex Jones and I'm Christy Hightower so let's get started.
[00:39:07.608 --> 00:39:08.409]  And let me just stop you.
[00:39:08.589 --> 00:39:08.789]  Okay.
[00:39:08.889 --> 00:39:09.609]  I've got to interrupt.
[00:39:09.629 --> 00:39:10.550]  Trademark Alex Jones.
[00:39:10.970 --> 00:39:16.153]  I've noticed people online, and I've got to respond to trolls because it's fun, saying this is scripted in here.
[00:39:16.314 --> 00:39:17.454]  This is not scripted.
[00:39:17.915 --> 00:39:19.596]  She came in here about two minutes ago.
[00:39:20.396 --> 00:39:22.958]  And I had time to look at the top here.
[00:39:23.238 --> 00:39:28.581]  We're doing the Nightly News 7 o'clock every night, the syndicated three-hour radio show every day, and Full Wars Live.
[00:39:29.442 --> 00:39:34.725]  And it wouldn't matter if I'd already heard these questions, but the implication is
[00:39:36.104 --> 00:39:37.045]  We want you to be live.
[00:39:37.105 --> 00:39:40.769]  We want you to be... Well, exactly, but the implication is that I couldn't talk on my feet.
[00:39:41.130 --> 00:39:41.290]  Right.
[00:39:41.310 --> 00:39:42.491]  Everybody knows it's the opposite.
[00:39:42.511 --> 00:39:45.355]  I have diarrhea of the mouth here, ladies and gentlemen.
[00:39:45.735 --> 00:39:48.258]  So, I don't know about these questions yet.
[00:39:49.439 --> 00:39:51.542]  I've looked at one of them, and...
[00:39:52.623 --> 00:39:58.906]  To be honest, sometimes I'm not going to have all the full answers about these, because I haven't had time to... And that's the point.
[00:39:59.466 --> 00:39:59.906]  Exactly.
[00:40:00.006 --> 00:40:01.767]  It's an on-the-fly deal.
[00:40:02.267 --> 00:40:05.529]  But most importantly, it's about PlanetInfoWars.com.
[00:40:05.849 --> 00:40:09.691]  You go there to ask me questions in the Ask Alex section.
[00:40:10.011 --> 00:40:15.633]  You go there to do your own journalism, to claim that I work for blood-drinking lizards.
[00:40:16.094 --> 00:40:18.855]  Whatever it is, you go to PlanetInfoWars.com.
[00:40:18.875 --> 00:40:20.716]  There's dating, camping, fishing.
[00:40:21.724 --> 00:40:22.405]  Whatever the case is.
[00:40:22.766 --> 00:40:23.426]  Sorry, Christy.
[00:40:23.727 --> 00:40:27.172]  We've got Gerald Cilente coming up in 15 minutes, so I better get rolling here.
[00:40:27.192 --> 00:40:28.333]  Alright, we'll make this fast then.
[00:40:28.814 --> 00:40:30.416]  Alright, so this is from Steph.
[00:40:30.516 --> 00:40:37.506]  She says, hey Alex, some of my trendy but well-meaning friends keep sending me links to sign online petitions from avaz.org.
[00:40:38.847 --> 00:40:46.213]  Some of the petitions push for the UN to create a no-fly zone over Libya and to pressure the UN to support the FSA in Syria.
[00:40:46.773 --> 00:40:52.658]  Azaz covers a myriad of issues and claims not to receive any funding from corporations or foundations.
[00:40:53.098 --> 00:41:03.887]  So, Alex, Avaz.org, which claims to have 14 million members, is it a globalist tool or just a group of misguided, well-meaning activists trying to do some good?
[00:41:04.067 --> 00:41:07.009]  Let me look it up here real quick, because I've got to be honest, I don't want to sit
[00:41:08.130 --> 00:41:09.491]  Talk about somebody I don't know about.
[00:41:09.531 --> 00:41:19.355]  See, this is the problem with a question like this, is that sometimes, like I said last time on that video, if I don't know then you guys can bring me the info and then I can come back in a part two.
[00:41:20.375 --> 00:41:27.278]  But what I do know is that there's lots of online petition sites where basically anybody can create a petition.
[00:41:28.781 --> 00:41:36.127]  Whitehouse.gov does this, and people are saying, oh my gosh, the president wants to have GMO labeling.
[00:41:36.267 --> 00:41:36.868]  No he doesn't.
[00:41:37.308 --> 00:41:44.735]  I can go to Whitehouse.gov and create a petition and then get people to sign it and send it to them, and they found this whole Delphi technique.
[00:41:44.755 --> 00:41:45.835]  They like to make you think.
[00:41:46.576 --> 00:41:49.180]  That you're actually interfacing with them and that they're listening to you.
[00:41:49.540 --> 00:41:58.412]  So it's just a tool to make it look like the White House is transparent, listening to people, when when it comes to real meat and potatoes issues, totally run by the same globalist lobbyist.
[00:41:59.113 --> 00:42:00.675]  I don't know about this particular site.
[00:42:00.755 --> 00:42:02.577]  My memory is I think I've seen it before and I think
[00:42:03.459 --> 00:42:11.423]  That it does have a lot of members because, I'm going from memory tentatively here, but look it up yourself, that basically anybody can go there and do a petition.
[00:42:11.803 --> 00:42:17.485]  So of course you're going to have NGOs from the UN going in to this site or other sites and creating them.
[00:42:18.846 --> 00:42:20.847]  But the answer is, go and create your own petitions.
[00:42:20.927 --> 00:42:25.930]  Because really, even if government ignores it to a certain extent, it's a way to get issues in front of people.
[00:42:26.211 --> 00:42:32.815]  In fact, I've found that we've gone out and done some comedy pieces showing so-called environmentalists wanting to ban dihydrogen monoxide.
[00:42:32.855 --> 00:42:33.435]  That's water.
[00:42:34.156 --> 00:42:38.878]  But we say, oh, dihydrogen monoxide, it's in the ground around here.
[00:42:38.898 --> 00:42:43.701]  It causes you to have to urinate and other issues.
[00:42:43.782 --> 00:42:44.562]  All the side effects.
[00:42:44.642 --> 00:42:46.624]  Would you like to ban dihydrogen monoxide?
[00:42:46.664 --> 00:42:48.807]  About 90 plus percent are like, yes, ban it right now.
[00:42:49.287 --> 00:42:50.749]  Also, sodium chloride.
[00:42:52.090 --> 00:42:53.612]  And that's salt.
[00:42:54.092 --> 00:42:54.713]  Table salt.
[00:42:54.733 --> 00:42:55.494]  They want to ban that.
[00:42:56.575 --> 00:43:00.439]  The point is, yes, we have to hurry, but... Salente's great, but he can wait a few minutes.
[00:43:00.480 --> 00:43:02.081]  The point is, is that...
[00:43:04.008 --> 00:43:04.468]  I'm just joking.
[00:43:04.948 --> 00:43:09.210]  The point is that this is all scripted, ladies and gentlemen, right now.
[00:43:09.670 --> 00:43:10.191]  As you can tell.
[00:43:10.211 --> 00:43:11.131]  It's a teleprompter.
[00:43:11.371 --> 00:43:12.552]  Don't show the teleprompter.
[00:43:12.772 --> 00:43:13.452]  Over there, Erin.
[00:43:13.992 --> 00:43:14.953]  Now they're going to believe it.
[00:43:14.973 --> 00:43:16.473]  Erin, aim the camera over there so they can see it.
[00:43:16.753 --> 00:43:17.774]  No, we have no teleprompter.
[00:43:17.794 --> 00:43:21.876]  Now, Lewis is, who's also one of the great moderators over at PlanetInfoWars.com.
[00:43:21.936 --> 00:43:23.076]  He is hiding back there.
[00:43:23.396 --> 00:43:25.857]  Show Lewis, the guy that secretly gives all the orders around here.
[00:43:25.917 --> 00:43:26.437]  Yeah, yeah.
[00:43:26.878 --> 00:43:28.418]  There he is, ladies and gentlemen.
[00:43:28.498 --> 00:43:31.340]  I'll take all the orders from this guy right here.
[00:43:31.360 --> 00:43:32.400]  That is the secret guy.
[00:43:33.124 --> 00:43:33.785]  Alright, now hold on.
[00:43:33.825 --> 00:43:34.987]  This is out of control now.
[00:43:35.007 --> 00:43:36.349]  This is out of control.
[00:43:36.709 --> 00:43:38.251]  But I have to go back to number one question.
[00:43:38.572 --> 00:43:39.733]  Now we only have two pages here.
[00:43:42.357 --> 00:43:44.159]  No, actually I think I've answered that question.
[00:43:44.179 --> 00:43:45.681]  The UN is very good.
[00:43:45.701 --> 00:43:47.543]  Oh, to finish to the point.
[00:43:48.024 --> 00:43:50.526]  We would go out and get them to talk to us with a petition.
[00:43:50.726 --> 00:43:51.767]  So people are ready to talk.
[00:43:52.047 --> 00:43:53.888]  It's just a great way to get people to politically talk to you.
[00:43:53.969 --> 00:43:56.590]  Of course, have a real petition, but it's a way to educate people.
[00:43:56.630 --> 00:44:01.894]  They'll stop for whatever reason if they're told it's a political or social issue thing.
[00:44:02.195 --> 00:44:02.395]  Right.
[00:44:02.435 --> 00:44:13.723]  Another issue is the UN does a lot of this on well-meaning topics to make their overall agenda sound good, but at the core of it, it's a very murderous authoritarian system that basically hides a neocolonialism.
[00:44:13.743 --> 00:44:15.144]  And so that's what the UN does.
[00:44:15.525 --> 00:44:16.986]  Moving around along to question number two, Christine.
[00:44:17.506 --> 00:44:18.287]  Moving right along.
[00:44:18.427 --> 00:44:27.093]  Alright, so the Indiana State Legislature recently voted to allow the people to shoot and kill any rogue cop who illegally invades your home.
[00:44:27.813 --> 00:44:35.278]  This is well within the Constitution and Federalist Papers and complies with the Castle Laws and Rulings, but so far you've been mum on the subject.
[00:44:35.879 --> 00:44:37.960]  This is per Heligon user.
[00:44:39.461 --> 00:44:42.763]  They are somebody who really pays attention.
[00:44:43.104 --> 00:44:51.409]  I've had that article two or three times in the last week since it passed in Indiana and meant to cover it, but so many days I don't get to it.
[00:44:51.649 --> 00:44:52.690]  I can't get to one question here.
[00:44:55.729 --> 00:44:58.232]  But the way I'm describing this is basically how I'm thinking about it.
[00:44:58.632 --> 00:44:59.653]  I have meant to cover it.
[00:44:59.733 --> 00:45:01.154]  It's just a big subject.
[00:45:01.675 --> 00:45:05.778]  And I meant to pull out some of the rulings that this person alludes to and never got around to it.
[00:45:06.199 --> 00:45:10.082]  So then I never covered it because I didn't want to not have the rulings.
[00:45:10.423 --> 00:45:11.624]  And there's literally hundreds of them.
[00:45:12.745 --> 00:45:15.027]  But here's the truth behind the story.
[00:45:15.627 --> 00:45:17.149]  The rest of the story, as Paul Harvey would say.
[00:45:18.604 --> 00:45:24.469]  Texas tried to pass a law last year saying the TSA couldn't grope people at the airport because it's illegal.
[00:45:24.570 --> 00:45:26.591]  Well, it's already on the books as illegal.
[00:45:26.611 --> 00:45:29.674]  That's why a cop can't randomly stop you and stick their hand down your pants.
[00:45:29.694 --> 00:45:31.136]  Or the CIA or the FBI.
[00:45:31.396 --> 00:45:32.797]  Or the CIA or the FBI or anybody.
[00:45:32.857 --> 00:45:33.578]  Exactly, Christy.
[00:45:34.118 --> 00:45:38.062]  So, why do we need a law to enforce something that's already the law?
[00:45:38.482 --> 00:45:42.906]  And so that's true about Indiana, is that a police officer
[00:45:44.264 --> 00:45:44.404]  That's
[00:46:02.358 --> 00:46:03.079]  Extremely common.
[00:46:03.719 --> 00:46:11.005]  It's not all police, but they're, especially in some of these big cities where criminals get in, the union's criminal controlled, and you get a force of criminals.
[00:46:11.546 --> 00:46:15.669]  There's big problems with police beating people up, raping them, killing them, robbing them.
[00:46:16.350 --> 00:46:22.815]  And grand juries were so brainwashed that they didn't know about common law or rulings or existing laws.
[00:46:23.556 --> 00:46:30.342]  They would still convict someone who shot a police officer that broke in their house without a warrant and was beating him.
[00:46:31.283 --> 00:46:36.188]  And so the state legislature passed a law, which is a good law, reaffirming that.
[00:46:37.009 --> 00:46:41.373]  But the media spun it like people now are going to say a police officer is unlawful and shot them.
[00:46:41.393 --> 00:46:42.314]  Well, here's the deal.
[00:46:43.427 --> 00:46:47.331]  Police didn't even get set up in this country until about 150 years ago in New York City.
[00:46:48.052 --> 00:46:52.076]  And the big joke is that the film, The Gangs of New York, Martin Scorsese is very accurate.
[00:46:52.737 --> 00:46:54.779]  They were the first big, mean, vicious street gang.
[00:46:55.279 --> 00:46:57.201]  That's why the New York police are still so corrupt today.
[00:46:57.261 --> 00:46:58.923]  There are a lot of better forces around the country.
[00:46:59.364 --> 00:47:01.205]  You can debate whether you want a police force or not.
[00:47:01.846 --> 00:47:09.692]  But the issue is, is that the system, the nanny state, wants people totally and completely, absolutely dependent on government.
[00:47:09.712 --> 00:47:15.936]  So they don't want the idea of us being able to defend ourselves, much less defend ourselves against rogue police.
[00:47:16.096 --> 00:47:16.937]  People with badges.
[00:47:17.537 --> 00:47:19.078]  People with badges that are out of control.
[00:47:19.118 --> 00:47:23.942]  But the other point I was going to make, which is the key I forgot, but here's the issue.
[00:47:25.082 --> 00:47:31.207]  Police were set up as part, under the state charter of the county and in the city,
[00:47:33.024 --> 00:47:42.748]  The city citizens organize themselves in a corporation, just like the Mayflower came over as a corporation, or Jonestown or whatever, or Jamestown.
[00:47:43.328 --> 00:47:47.249]  They all came over and set up a corporation, so that's where that idea comes from.
[00:47:47.530 --> 00:47:50.631]  So a city is a corporation under the state laws.
[00:47:51.641 --> 00:48:00.446]  And then we go and say we're going to specially train people to be police officers who work for us, and here are our city laws that follow the state laws that follow the Constitution.
[00:48:00.746 --> 00:48:01.006]  Right.
[00:48:01.106 --> 00:48:01.427]  Okay?
[00:48:01.987 --> 00:48:03.628]  And so all a cop... Ideally.
[00:48:03.928 --> 00:48:04.348]  Exactly.
[00:48:04.388 --> 00:48:06.769]  So all a cop is... Well, yeah, that's how it's supposed to work.
[00:48:07.150 --> 00:48:18.056]  So all a cop is, is someone who has been duly sworn, bonded, and trained to engage in professional citizen's arrest.
[00:48:19.295 --> 00:48:24.079]  Just like I can go out if somebody's mugging an old lady or robbing, you know, somebody.
[00:48:24.519 --> 00:48:28.562]  I can go up and physically restrain them and if they try violence, I can kill them.
[00:48:30.504 --> 00:48:31.905]  That's a citizen's arrest power.
[00:48:32.325 --> 00:48:36.669]  If I catch somebody breaking into my garage and I pull out my 357 and I say, hands up or I'm gonna kill you.
[00:48:37.249 --> 00:48:38.691]  That's a citizen's arrest right there.
[00:48:39.351 --> 00:48:39.651]  Okay?
[00:48:39.871 --> 00:48:41.913]  So cops only have citizen's arrest.
[00:48:42.273 --> 00:48:43.755]  It's now become butt backwards.
[00:48:44.585 --> 00:48:53.414]  Ask backwards as they call it, where they're trying to say citizens can't defend ourselves and only the police can do it because the government wants a monopoly of power.
[00:48:53.814 --> 00:48:56.437]  So there is your part two on Indiana.
[00:48:56.457 --> 00:48:57.898]  I'm glad I've now had a chance to cover it.
[00:48:57.918 --> 00:48:58.879]  Folks can look up the rulings.
[00:48:58.899 --> 00:49:06.987]  He mentions one of them there, but there are literally no doubt thousands, I've seen hundreds as I follow this closely, that if some cop offed it, you're on duty.
[00:49:07.688 --> 00:49:10.850]  Joe's crazy and wants to bust down your door and come into your house without a warrant.
[00:49:11.190 --> 00:49:13.071]  It's just like any other criminal.
[00:49:13.331 --> 00:49:13.532]  Right.
[00:49:13.772 --> 00:49:20.656]  And you have a right and a duty to defend yourself, but... We've been taught we'll get in trouble if we try to defend ourselves, you know?
[00:49:20.816 --> 00:49:26.319]  Like, somebody breaks into your home and you hurt them because they've broken into your home, they sue you.
[00:49:26.579 --> 00:49:31.782]  Yeah, and they've tried to have courts have bad rulings, like England's gotten to the point where you go to jail if you defend yourself.
[00:49:32.163 --> 00:49:34.424]  It hasn't gotten like that here yet because we're pushing back.
[00:49:35.331 --> 00:49:43.296]  Alex, there's this viral video, it's on YouTube, and it's actually titled, Detained for Open Carry, Portland, Maine.
[00:49:43.436 --> 00:49:44.357]  There is a reason to stop you.
[00:49:44.697 --> 00:49:53.522]  Unless you suspect me of a crime, as Terry v. Ohio, Delaware v. Prowse, requires you to have a suspicion of crime before you detain an individual.
[00:49:53.922 --> 00:49:59.786]  Brown v. Texas does not allow you to stop an individual and demand their ID.
[00:50:00.426 --> 00:50:03.947]  So the user is trying to tell you, we're awake here in Maine, so yay.
[00:50:04.167 --> 00:50:10.770]  And he goes, perhaps now that people are starting to come together, what direction is the freedom and truth movement going?
[00:50:10.910 --> 00:50:13.631]  Especially with the direct hit on the Paul campaign.
[00:50:13.651 --> 00:50:16.072]  Or is Ron even still in the race?
[00:50:16.172 --> 00:50:18.733]  This is the bad robot army, is the user.
[00:50:18.793 --> 00:50:20.453]  Well, that's a long question.
[00:50:21.394 --> 00:50:22.374]  We thought Indiana was long.
[00:50:23.610 --> 00:50:31.641]  I have not seen that particular video, but I've seen countless videos over the last decade where people exercise their right to open carry.
[00:50:32.062 --> 00:50:40.232]  There's laws against concealed carry because in ancient times, a criminal would conceal weapons, but free people would wear their swords or muskets openly.
[00:50:40.313 --> 00:50:40.953]  Make it well known.
[00:50:41.474 --> 00:50:43.156]  And that's why you wave at somebody.
[00:50:43.196 --> 00:50:44.897]  That's a sign of, hey, no weapon in my hand.
[00:50:44.937 --> 00:50:45.658]  I'm a friend.
[00:50:46.318 --> 00:50:47.900]  That's why you shake somebody's hand.
[00:50:47.920 --> 00:50:50.382]  Because it's really an oath that you're friendly.
[00:50:50.402 --> 00:50:52.143]  You wouldn't shake the hand of somebody you didn't like.
[00:50:52.463 --> 00:50:54.705]  People are all into, like, being honorable up front.
[00:50:55.246 --> 00:50:59.950]  Because no one would associate with anybody who was deceptive or a liar or, you know, disreputable.
[00:51:00.854 --> 00:51:07.296]  And so almost all 50 states have the common law and then laws in their state constitutions where open carry is legal.
[00:51:07.696 --> 00:51:09.116]  Concealed carry is illegal.
[00:51:09.356 --> 00:51:11.517]  That's how they trick you into getting a concealed carry.
[00:51:12.217 --> 00:51:14.057]  Go get a license for a concealed carry.
[00:51:14.458 --> 00:51:17.698]  It creates the perception that all carrying is illegal.
[00:51:17.998 --> 00:51:23.120]  Plus they have most of these dramas and cop shows set in New York where they pull you over and oh you got a gun you're going to jail.
[00:51:23.360 --> 00:51:27.441]  One of the few cities where it's actually illegal because it's got unconstitutional garbage
[00:51:28.101 --> 00:51:29.523]  On the books, it hasn't been overthrown.
[00:51:29.583 --> 00:51:32.606]  Actually, it has been overthrown, but they keep doing it in Chicago and New York.
[00:51:32.626 --> 00:51:33.527]  There's actually been rulings.
