[00:00:22.423 --> 00:00:23.684]  Welcome, ladies and gentlemen.
[00:29:01.487 --> 00:29:12.855]  Nobody would ever make a decision, a money decision, based on information derived by the BLS, by GDP, or by unemployment numbers, where we're heading.
[00:29:13.055 --> 00:29:14.836]  Nobody would ever, and they don't.
[00:29:15.216 --> 00:29:16.237]  Trust me, they do not.
[00:29:17.137 --> 00:29:23.862]  And, you know, John Williams says we're doing nothing more than bottom-bouncing, and the economy's in a severe downturn.
[00:29:23.902 --> 00:29:27.384]  And, you know, that's the other thing, that these numbers, the unemployment, only 8.5%.
[00:29:27.464 --> 00:29:29.645]  That means, like, you know, 92.5% of people, or, you know, excuse me, 91.5% of people are working!
[00:29:36.471 --> 00:29:37.051]  Well, not true!
[00:29:37.071 --> 00:29:42.094]  And that doesn't even count the people that took a less job full-time that took a 20% pay cut.
[00:29:42.454 --> 00:29:44.275]  But let's talk about Bill Gross.
[00:29:44.355 --> 00:29:52.659]  Bill Gross, who is the head of PIMCO, and they have $1.3 trillion under management.
[00:29:53.019 --> 00:30:04.245]  And Bill Gross talks about, you know, that there's, you know, what's happening in the financial markets and economy is like cancer, and it could basically, you know, rearrange economic life as we know it.
[00:30:05.045 --> 00:30:08.327]  But he's referring to some sort of meltdown.
[00:30:08.587 --> 00:30:14.470]  He closes his 2012 preview, and I've got to read this just the way he said it.
[00:30:14.490 --> 00:30:22.234]  This is his last line in his 2012 preview, and this is a guy that manages $1.3 trillion of money.
[00:30:22.754 --> 00:30:26.336]  Financial markets and global economy are at great risk.
[00:30:27.173 --> 00:30:34.375]  This is his preview of 2012, and my question is, what does he say to his friends and family?
[00:30:36.055 --> 00:30:36.635]  Buy gold?
[00:30:37.795 --> 00:30:38.776]  Stock up on water?
[00:30:39.256 --> 00:30:39.836]  Bandages?
[00:30:39.996 --> 00:30:40.436]  Medicine?
[00:30:40.496 --> 00:30:44.137]  I mean, bearish isn't even a word for it.
[00:30:44.337 --> 00:30:45.237]  It's doomsday.
[00:30:45.297 --> 00:30:45.937]  It's gloomy.
[00:30:46.257 --> 00:30:48.358]  And this is a guy with a lot of money under management.
[00:30:48.798 --> 00:30:56.582]  And if you take a look at Jim Rogers, who cavalierly said recently just after the first year on CNBC, and I love the European edition of CNBC.
[00:30:56.643 --> 00:30:58.143]  It's much better than the American version.
[00:30:58.584 --> 00:31:00.685]  You're likely to learn a lot more on the European version.
[00:31:00.745 --> 00:31:07.829]  And Rogers, you know, he was talking about how they're going to make us feel good in Europe, and they're going to, you know, extend some more money, and they're actually loaning money.
[00:31:07.849 --> 00:31:09.650]  They're adding debt for the debt crisis.
[00:31:09.670 --> 00:31:12.211]  They're not really, you know, writing any debt down.
[00:31:12.251 --> 00:31:13.392]  Nobody's taking any losses.
[00:31:14.190 --> 00:31:22.174]  And he says, but you know, this is going to be disastrous for all of us and come the end of 2012, fall of 2012, I'd be very worried.
[00:31:22.534 --> 00:31:25.376]  And he's not the only one making these dire predictions at the end of 2012.
[00:31:25.856 --> 00:31:32.280]  And forget the Mayan calendar, the math of the economy is not good at the end of 12 or the beginning of 13.
[00:31:33.360 --> 00:31:42.730]  Ray Dalio at Bridgewater Associates, you know, a few months ago, this kind of got swept aside, was that he said that he thinks that he's got $80 billion, $100 billion under management.
[00:31:42.790 --> 00:31:43.931]  This is a big money guy.
[00:31:44.291 --> 00:31:46.814]  And he thinks there'll be another collapse at the end of 12 or beginning of 13.
[00:31:46.874 --> 00:31:48.716]  Hmm, just like Jim Rogers.
[00:31:49.456 --> 00:31:51.438]  And, you know, he predicted the last collapse in 08.
[00:31:52.580 --> 00:31:53.461]  Pretty right on the money.
[00:31:53.841 --> 00:31:59.965]  And this one will be far worse, according to people like Nassim Taleb, Peter Schiff, you know, multiple people.
[00:32:00.385 --> 00:32:03.627]  And this is like a blue pill world of the Matrix.
[00:32:04.147 --> 00:32:06.709]  People are just, you know, plugged in with something in the back of their head.
[00:32:08.109 --> 00:32:12.532]  Just, you know, watching American Idol and watching tape in their favorite TV shows.
[00:32:13.172 --> 00:32:13.833]  It's unbelievable.
[00:32:15.100 --> 00:32:23.024]  Well, what will the Iran war do if that kicks off, just economically speaking, when oil prices are driven up, you know, above the threshold?
[00:32:23.484 --> 00:32:29.867]  Well, I think they're telegraphing they're going to have war and it's going to be okay, and they don't want the price of oil to spike.
[00:32:29.927 --> 00:32:40.272]  And why I say that is because it just came out just recently, the last few days, that Saudi Arabia, who wants the United States to drop a daisy cutter on Iran's head,
[00:32:41.326 --> 00:32:45.470]  We just sold them, what, $60 billion worth of F-15 fighter jets, right?
[00:32:45.510 --> 00:32:49.114]  A big sale of defense equipment.
[00:32:49.895 --> 00:32:50.936]  Actually, offensive equipment.
[00:32:50.956 --> 00:32:52.258]  It could be defensive, but offensive.
[00:32:52.278 --> 00:32:53.339]  A fighter jet.
[00:32:54.560 --> 00:32:58.685]  But they said that they're going to have other routes for their oil, so it won't be cut off.
[00:32:59.458 --> 00:33:07.483]  And I'm thinking, boy, you know, they got all these Yemeni al-Qaeda fighters, you know, south of, you know, Saudi Arabia.
[00:33:08.044 --> 00:33:10.985]  You know, Iran has had a lot of time to think about this.
[00:33:11.025 --> 00:33:13.047]  No, their Navy is no match for the U.S.
[00:33:13.107 --> 00:33:13.287]  Navy.
[00:33:13.815 --> 00:33:16.196]  But they're going to have asymmetrical warfare.
[00:33:16.256 --> 00:33:18.698]  What's going to happen to insurance rates of tankers?
[00:33:18.998 --> 00:33:33.626]  If they say, any tanker we see, the United States may be able to get some ships through, but any tank, any ship, we can put C4 under the hull, take a speedboat with an RPG and fire it into the cabin, whatever we can do to slow this down.
[00:33:33.646 --> 00:33:35.507]  Could you imagine the insurance rates on tankers?
[00:33:36.047 --> 00:33:38.909]  If there is full-blown, we're going to shut down all the traffic we can?
[00:33:39.569 --> 00:33:41.690]  Try to take whatever oil you can somewhere else.
[00:33:41.950 --> 00:33:54.473]  This is an immense, enormous amount of oil, and it's not going to be easy, and it's not going to be very secretive to where they take this pathway, you know, to get it out through the Red Sea or, you know, so it can go up through the Suez Canal, but that's going to be tough.
[00:33:55.873 --> 00:34:03.435]  I think the price of oil could be eight or nine, the price of gas could be eight or nine bucks a gallon, and, you know, in the 90s we could take this hit.
[00:34:04.153 --> 00:34:05.835]  In the 70s, we could take this hit.
[00:34:06.015 --> 00:34:12.802]  Now, we have four banks, just four banks with $235 trillion in derivatives.
[00:34:13.182 --> 00:34:20.609]  Do you think all those derivative contracts will be bilaterally netted and hedged out and settled perfectly if we go to war?
[00:34:21.070 --> 00:34:27.215]  Do you think all those contracts in Europe with the sovereign debt will do just hunky-dory dandy in the trillions of dollars?
[00:34:28.016 --> 00:34:28.537]  I say no!
[00:34:29.964 --> 00:34:31.505]  Well, what happens if China jumps in?
[00:34:31.525 --> 00:34:32.065]  That's the other thing.
[00:34:32.105 --> 00:34:33.786]  It's not going to be just us against Iran.
[00:34:34.106 --> 00:34:35.227]  I think Russia jumps in.
[00:34:35.507 --> 00:34:41.450]  China has said on state television that they would come to Iran's assistance, even if it meant World War III.
[00:34:41.710 --> 00:34:45.472]  Now, that wasn't an official position, but it came out on China's state-run television.
[00:34:46.333 --> 00:34:48.934]  I think China... that's a big problem.
[00:34:49.454 --> 00:34:54.497]  Yeah, obviously World War III is a scenario that could play, I mean, Syria and all the other chessboard pieces.
[00:34:54.517 --> 00:34:54.797]  Oh, yeah!
[00:34:55.646 --> 00:34:59.929]  It's Santorum was talking about we're going to degrade those systems and I wanted David Gregory to say, whoa, whoa, whoa, whoa, whoa, whoa.
[00:34:59.969 --> 00:35:00.490]  Hold on a minute.
[00:35:00.770 --> 00:35:02.691]  So you're willing to risk World War III?
[00:35:03.352 --> 00:35:08.015]  And you know, the military generals, a lot of the generals and admirals in the Navy, they think bad juju.
[00:35:08.055 --> 00:35:09.276]  They think this is a bad idea.
[00:35:09.296 --> 00:35:10.717]  And it is a bad idea.
[00:35:10.737 --> 00:35:13.459]  Because you unleash the dogs of war.
[00:35:13.499 --> 00:35:14.720]  You don't know what's going to happen.
[00:35:15.370 --> 00:35:18.153]  I mean, really, you don't know the wild cards that are going to happen.
[00:35:18.453 --> 00:35:20.235]  It will not go according to plan.
[00:35:20.255 --> 00:35:35.069]  It will not go, and listen, I'm as American as can be, but if this scene gets out of hand and it doesn't go perfectly, and I don't see how it can, that I think it could crash the world economy, and that's the black swan, that's a flock of black swans.
[00:35:35.569 --> 00:35:38.472]  That is the wild card of wild card, I've been calling it.
[00:35:38.996 --> 00:35:56.813]  How long do you think the American economy and the European economy, you know, with the gasoline here at $9 to $8 a gallon, if you get it, or $15 or $16 to the liter or to the gallon over in the European, how long do you think those economies will last with sky-high gasoline and fuel prices?
[00:35:58.223 --> 00:36:02.406]  Well, in closing, Greg Hunter, tomorrow is the New Hampshire primary vote.
[00:36:02.726 --> 00:36:05.087]  Do you think people should be watching for voter fraud?
[00:36:05.147 --> 00:36:07.228]  Are they trying to keep Ron Paul's name out of the headlines?
[00:36:07.248 --> 00:36:07.448]  Absolutely.
[00:36:07.469 --> 00:36:08.929]  I hope people in New Hampshire get on it.
[00:36:09.290 --> 00:36:10.530]  You know, they're the granite state.
[00:36:10.931 --> 00:36:19.516]  I'll tell you a very unusual statistics that I heard, and that is the best-funded candidate up in New Hampshire does not always win.
[00:36:19.576 --> 00:36:21.377]  In fact, it's kind of a rare thing.
[00:36:21.417 --> 00:36:22.237]  They don't always win.
[00:36:22.257 --> 00:36:24.979]  There's been huge surprises in New Hampshire.
[00:36:25.479 --> 00:36:28.182]  And so, yes, I think you ought to watch out for voter fraud.
[00:36:28.202 --> 00:36:31.324]  At least with this one, the people are voting for the candidate.
[00:36:31.384 --> 00:36:32.065]  It's a primary.
[00:36:32.085 --> 00:36:37.349]  Instead of, you know, the caucus goers are voting for other people who are going to vote for the candidate.
[00:36:37.589 --> 00:36:42.854]  In this case, it's the direct vote by New Hampshire to the candidates, and we'll see how it goes.
[00:36:43.752 --> 00:36:43.952]  Right.
[00:36:44.533 --> 00:36:46.834]  Well, Greg Hunter, we'll speak to you again soon, I'm sure.
[00:36:46.894 --> 00:36:47.775]  Thanks for joining us.
[00:36:48.416 --> 00:36:51.178]  And that is it for tonight's InfoWars Nightly News.
[00:36:51.578 --> 00:36:54.300]  Don't forget about our specials for PrisonPlanet.TV.
[00:36:54.320 --> 00:36:56.822]  You can sign up at a discount and support this broadcast.
[00:36:57.143 --> 00:37:03.267]  But if you're not sure, you can take a look, preview the PrisonPlanet.TV for free, see all the things we offer.
[00:37:03.487 --> 00:37:04.228]  Please check it out.
[00:37:04.288 --> 00:37:08.171]  We need your support to get the word off and save this republic.
[00:37:08.291 --> 00:37:09.012]  Thank you and good night.
