[00:00:02.245 --> 00:00:02.485]  I think.
[00:25:44.174 --> 00:25:49.935]  But all of you that think you're serving this and think it's cute, because I run into yuppies that go, so what if all that's going on?
[00:25:49.975 --> 00:25:50.855]  I'm having a good time.
[00:25:51.155 --> 00:25:52.275]  You think you're getting ahead?
[00:25:52.615 --> 00:25:53.076]  No, you're not.
[00:25:54.116 --> 00:25:56.616]  You have turned your back on humanity.
[00:25:56.676 --> 00:26:01.057]  You are the manifestation of a rotting, imploding society.
[00:26:09.764 --> 00:26:13.666]  Before we go to break, it's gut check time.
[00:26:15.086 --> 00:26:19.648]  I told you that they were developing a secret program to arrest political dissidents in this country.
[00:26:20.169 --> 00:26:25.691]  They were training the military and police for urban warfare and pacification of the citizens and takeover of government.
[00:26:26.412 --> 00:26:28.192]  I've been telling you this for 15 of my 17 years on air.
[00:26:30.333 --> 00:26:37.777]  I learned about this when I got on air because police and military contacted me who were patriots and said, do you know this is going on?
[00:26:39.798 --> 00:26:42.220]  Now all of it is out in the open.
[00:26:44.141 --> 00:26:48.723]  But none of it is breaking through and becoming a mainstream media issue.
[00:26:49.183 --> 00:26:58.489]  We need to force this information out because there's an acceleration, the likes of which I've never seen, in the buildup
[00:26:59.403 --> 00:27:04.748]  Towards implementation of what you will call, or what I would call, a hot martial law.
[00:27:04.768 --> 00:27:10.072]  We've been in the beginning stages, the Cold War build-up of this giant system.
[00:27:10.553 --> 00:27:21.602]  But if I had a graph here in front of me, it's a dead reckoning going back to the mid-1990s and this covert program of military behind the scenes with police and surveillance and all this.
[00:27:22.063 --> 00:27:24.245]  It was down here, slowly growing.
[00:27:25.563 --> 00:27:32.128]  Okay, and you get up to 2001, it starts skyrocketing, and now the graph goes about 300 feet in the air.
[00:27:32.769 --> 00:27:40.395]  You know, the last 15 years or so, it only goes a few feet and starts going up, and now it's just like a rocket.
[00:27:41.415 --> 00:27:51.503]  So they're accelerating this, pouring billions a month into it, getting the prison guards ready, the purchase orders are all public, and it's the same plan they hatched in the 80s
[00:27:54.980 --> 00:27:58.121]  To arrest political dissidents and put them in camps.
[00:27:59.841 --> 00:28:05.502]  And now we learn it's re-education of conservatives, libertarians, patriots, people that don't want world government.
[00:28:06.323 --> 00:28:07.503]  But it'll be across the board.
[00:28:07.523 --> 00:28:08.963]  Anti-war activists, you name it.
[00:28:09.463 --> 00:28:14.744]  So here is a clip from Rex84 section in Police State 4.
[00:28:16.045 --> 00:28:21.546]  Total enslavement with Oliver North being questioned about it in Iran-Contra.
[00:28:22.416 --> 00:28:39.222]  Up on screen are photocopies of the Miami Herald, and this goes back into the 1980s, when they had congressional hearings dealing with shadow government and martial law.
[00:28:39.242 --> 00:28:41.502]  There's the headline, the secret government.
[00:28:42.022 --> 00:28:46.224]  And it talks about secret summits, a plan to take over the government.
[00:28:47.560 --> 00:28:50.803]  And it shows the people that were in charge of the Continuity of Government.
[00:28:51.143 --> 00:28:52.524]  Dick Cheney and others.
[00:28:52.924 --> 00:29:10.976]  And then we have a Congressional hearing where we have Congressman Jack Brooks and others during our ram contra bringing up the secret plans and they're told by Congressman Inouye that that can't be discussed, it's a national security issue.
[00:29:11.076 --> 00:29:14.919]  In the 1980s the concentration camp program got a big boost.
[00:29:15.902 --> 00:29:26.348]  Colonel North, in your work at the NSC, were you not assigned at one time to work on plans for the continuity of government in the event of a major disaster?
[00:29:26.948 --> 00:29:41.336]  Mr. Chairman... I believe that question touches upon a highly sensitive and classified area, so may I request that you not touch upon that, sir.
[00:29:42.859 --> 00:30:04.348]  I was particularly concerned, Mr. Chairman, because I read in Miami Papers and several others that there had been a plan developed by that same agency, a contingency plan in the event of an emergency that would suspend the American Constitution.
[00:30:04.368 --> 00:30:08.910]  And I was deeply concerned about it and wondered if that was the area in which he had worked.
[00:30:10.990 --> 00:30:16.891]  May I most respectfully request that that matter not be touched upon at this stage.
[00:30:17.691 --> 00:30:22.132]  If we wish to get into this on certain arrangements can be made for an executive session.
[00:30:23.492 --> 00:30:29.213]  And tragically the only member who got close was Jack Brooks and he was stopped by the chairman.
[00:30:29.873 --> 00:30:39.035]  But the truth of the matter is that yes you do have those standby provisions and the plans are there and the statutory emergency plans are there whereby
[00:30:40.207 --> 00:30:50.817]  You could, in the name of stopping terrorism, apprehend, invoke the military, and arrest Americans.
[00:30:51.077 --> 00:30:57.784]  So when we see the new documents coming out about re-education, torture, slave labor, that is unprecedented.
[00:30:58.264 --> 00:31:05.451]  But it's all part of a system whose roots are more than, well, three decades old.
[00:31:06.616 --> 00:31:10.239]  And it's time for people to realize we're in grave danger.
[00:31:11.660 --> 00:31:17.946]  We always knew this takeover would happen during a controlled economic collapse, the verge of new giant wars.
[00:31:20.548 --> 00:31:27.154]  Now is the time to get this information out, because if we expose it, they're not going to be able to roll it out later when they stage the crisis.
[00:31:28.789 --> 00:31:34.470]  I mean, they talk about how they're going to suppress people speaking out politically in the camps, and how dangerous it is for us to speak out.
[00:31:35.091 --> 00:31:39.012]  Use the power of free speech we have now, while we still have the internet.
[00:31:39.512 --> 00:31:43.313]  They've got the cyber security taking over the web, all this unfolding right now.
[00:31:43.573 --> 00:31:48.414]  They're moving on every front to clamp down right now, because they know we have power.
[00:31:48.674 --> 00:31:50.714]  They know we're aware of their criminal activities.
[00:31:51.115 --> 00:31:52.655]  They know that we're waking up.
[00:31:55.128 --> 00:31:57.710]  If we didn't have power, they wouldn't be trying to set all this up.
[00:31:58.330 --> 00:32:00.071]  We have a chance to turn this back.
[00:32:02.213 --> 00:32:03.994]  Most of the military I talk to is awake.
[00:32:04.094 --> 00:32:06.375]  Most of the police I talk to are awake or waking up.
[00:32:06.716 --> 00:32:07.576]  That is encouraging.
[00:32:07.836 --> 00:32:11.659]  But that only means the globalists are going to accelerate their timetable.
[00:32:13.260 --> 00:32:16.221]  Next up, we have two FEMA camps from Police State 4.
[00:32:16.742 --> 00:32:19.823]  We also cover FEMA camp admissions.
[00:32:20.383 --> 00:32:29.007]  For anybody out there who is in denial about this, but not only are the camps now admitted, these are re-education camps where they torture you and use you as slave labor.
[00:32:29.027 --> 00:32:30.568]  I want to be clear about the slave labor part.
[00:32:32.491 --> 00:32:40.279]  1986, under Rex 84, they opened 12 secret army camps to test if they could keep them secret while they held federal.
[00:32:40.319 --> 00:32:41.720]  Now they hold state prisoners as well.
[00:32:42.200 --> 00:32:49.147]  Federal prisoners would then be given a few years off, their sentence if they agreed to not tell family about it, and to go to the labor camps.
[00:32:49.247 --> 00:32:54.031]  It is a labor camp, and under the revised military rules, it allows any U.S.
[00:32:54.051 --> 00:32:56.334]  citizens to be put in it under forced labor.
[00:32:57.214 --> 00:33:00.477]  Here is the Civilian Inmate Labor Camp Program Army Regulation 210-35.
[00:33:00.657 --> 00:33:04.441]  It's exactly 30 pages long.
[00:33:05.202 --> 00:33:09.746]  I suggest you Google, Civilian Inmate Labor Camp Program, even if you don't have a computer, go to the library.
[00:33:10.046 --> 00:33:10.647]  This is important.
[00:33:11.087 --> 00:33:12.829]  Now, this is the big piece of news.
[00:33:14.390 --> 00:33:17.453]  This is to establish, setting up,
[00:33:19.400 --> 00:33:20.820]  Prison labor camps.
[00:33:20.920 --> 00:33:26.061]  Negotiations with correctional systems representing representatives to establish prison camps.
[00:33:26.101 --> 00:33:28.362]  Governing criteria, civilian inmate labor camps.
[00:33:29.082 --> 00:33:30.102]  Policy statement.
[00:33:31.022 --> 00:33:35.203]  Governing provisions for operating civilian inmate prison camps on army installations.
[00:33:35.563 --> 00:33:39.644]  Procedures for establishing a civilian inmate prison camp on army installations.
[00:33:40.904 --> 00:33:41.685]  Infrastructure.
[00:33:42.205 --> 00:33:45.926]  Inter-service, inter-agency and inter-departmental support agreements.
[00:33:45.986 --> 00:33:47.706]  Working with local police at the FEMA camps.
[00:33:48.732 --> 00:33:51.015]  In 2002, I published my book, Descent into Tyranny.
[00:33:51.035 --> 00:33:56.782]  I've been covering it since 97, when it was declassified, but I put it in my book, Descent into Tyranny.
[00:33:56.802 --> 00:34:02.109]  This sucker was set up in 1986 at 12 camps.
[00:34:02.129 --> 00:34:03.851]  It's since doubled to 24.
[00:34:10.089 --> 00:34:15.992]  And from 86 to 97, secretly, at labor camps, U.S.
[00:34:16.072 --> 00:34:22.735]  citizens, non-military prisoners, were worked on FEMA camps.
[00:34:22.895 --> 00:34:24.216]  Now, this was beta testing.
[00:34:25.083 --> 00:34:31.732]  They would tell them, you'll be given leniency and only serve half your sentence if you agree to labor.
[00:34:32.593 --> 00:34:37.660]  The minute you don't, you'll be sent back on these military bases, but you can't tell anybody national security.
[00:34:38.481 --> 00:34:39.322]  See, they were testing
[00:34:40.063 --> 00:34:42.945]  Can we keep camp secret from local police or get them to work with us?
[00:34:42.965 --> 00:34:44.647]  Can we keep camp secret from the media?
[00:34:44.987 --> 00:34:48.429]  So for 11 years, they kept this sucker secret.
[00:34:48.490 --> 00:34:50.291]  Reagan, Bush, Clinton.
[00:34:50.491 --> 00:34:55.355]  And then Clinton declassifies it and says it's a good thing in 97 and they double the number.
[00:34:57.076 --> 00:35:06.283]  We had secret copies of this when I first got on air in about 95-96 with just the cover sheet of it and people made fun of us and didn't believe it.
[00:35:07.064 --> 00:35:08.125]  Then it was declassified.
[00:35:08.165 --> 00:35:09.205]  This is from army.mil.
[00:35:12.662 --> 00:35:14.325]  So here it is, the Big Kahuna.
[00:35:15.026 --> 00:35:23.779]  This is just one section of these training the troops, training the infrastructure, creating the larger cadres to expand the archipelago of Gulags.
[00:35:29.542 --> 00:35:39.908]  New legislation authorizes FEMA camps in the United States, and it says six major camps across the country with hundreds of sub-region camps.
[00:35:40.028 --> 00:35:49.073]  Now, if you watch my films and read the documents we put out, that's exactly what we said the camps are and how they operate, because we reverse-engineered all this.
[00:35:50.188 --> 00:35:51.189]  The camps are already built.
[00:35:51.569 --> 00:35:55.913]  It's when they want to openly announce they're doing it that they then pass a law.
[00:35:56.293 --> 00:36:10.705]  And they say, oh, all these shut down military bases that they've been keeping refurbished and putting barbed wire facing in and putting in showers and bunks and we knew that those were to be the FEMA camps.
[00:36:11.085 --> 00:36:13.887]  Because in the FEMA documents and the congressional leaks
[00:36:14.968 --> 00:36:18.652]  And from people that worked at the camps, we knew, and we would list the camps.
[00:36:19.172 --> 00:36:32.004]  Then we noticed, when it was declassified in 97, that the very camps that had been, quote, decommissioned under the base closure, because they'd said back in the 80s, under Rex 84, they were going to use the camps in Congress.
[00:36:32.564 --> 00:36:34.046]  So we said, you want to know where the camps are?
[00:36:34.106 --> 00:36:39.691]  They're old military bases, and they're old POW camps from Italians, Germans, and Japanese.
[00:36:41.889 --> 00:37:02.447]  Now here's some more clips of the police and military doing checkpoints around the country to condition the public for military occupation, which the Stars and Stripes and Army Times admits is now being established to suppress the American people, along with their pot-bellied shock troops, the TSA.
[00:37:03.101 --> 00:37:09.262]  Whether it's terrorism, riots, or any major disaster, local agencies will be the first to respond.
[00:37:09.622 --> 00:37:14.243]  That's why Roanoke City wants its disaster training to be as real as possible.
[00:37:14.683 --> 00:37:15.983]  Jeremy Butterfield has more.
[00:37:20.204 --> 00:37:25.805]  It's supposed to look like a riot, and the scene at William Fleming High School had all the elements.
[00:37:26.625 --> 00:37:30.506]  One of the rioters that the guard and the police force had to take down and arrest
[00:37:31.224 --> 00:37:32.605]  And did very successfully.
[00:37:33.885 --> 00:37:36.466]  In this scenario, everyone has a role to play.
[00:37:36.807 --> 00:37:47.872]  The rioters were ready to fight back as Roanoke Police, Roanoke Fire, local National Guard troops, and members of the Virginia Defense Force secured perimeters and moved in to make the arrests.
[00:37:50.193 --> 00:37:54.895]  Prior to 9-11, these organizations couldn't communicate and did not work together.
[00:37:55.375 --> 00:37:57.716]  They worked to support each other, but not together.
[00:37:58.351 --> 00:38:05.617]  And with the recent events of the last three to five years, we've become very good at working together, which is very important.
[00:38:06.417 --> 00:38:06.717]  You bet.
[00:38:06.817 --> 00:38:11.521]  Now, we played the clip earlier of you on a local news station talking about Army checkpoints.
[00:38:12.282 --> 00:38:15.364]  The governor found out, thanks to you and others, and canceled it.
[00:38:15.644 --> 00:38:20.548]  Can you just, in a nutshell, tell us exactly, specifically, what was going on?
[00:38:21.757 --> 00:38:22.418]  Yes, I can.
[00:38:22.598 --> 00:38:25.539]  First of all, you know, I have got to check now.
[00:38:25.559 --> 00:38:32.423]  I don't have concrete facts, but I don't think the military has, first of all, any jurisdiction to be checking seatbelts.
[00:38:32.823 --> 00:38:45.750]  When you look at the fact of a military unit being out, your daughter, my wife, or someone driving through a roadblock with all of these local officials, the army and everybody out there, I think it's just going to scare people to death.
[00:38:46.151 --> 00:38:48.292]  I think our local and state officials
[00:38:48.812 --> 00:38:56.178]  Have the staff, when needed, to check seatbelts, to do a seatbelt check without the army getting involved.
[00:38:56.278 --> 00:38:57.879]  And I just don't think it's a good idea.
[00:38:58.599 --> 00:38:59.860]  Well, obviously, sir.
[00:39:00.721 --> 00:39:03.543]  I don't know if you've heard, but yes, it still violates Posse Comitatus.
[00:39:03.563 --> 00:39:06.625]  They haven't completely removed that 1878 law.
[00:39:06.886 --> 00:39:09.768]  We know in Mexico and Communist China, they have troops on the streets.
[00:39:10.108 --> 00:39:13.791]  This is a sign of a banana republic of a third world police state.
[00:39:14.111 --> 00:39:15.392]  So that, we don't want that.
[00:39:15.952 --> 00:39:17.433]  But the larger issue here,
[00:39:18.294 --> 00:39:21.996]  Well I got this news late on Friday and when I got the news I immediately jumped on it
[00:39:48.064 --> 00:39:52.025]  To try to call some local authorities that I knew first to see what was going on.
[00:39:52.665 --> 00:40:01.348]  And when I made the call, I found out at that point in time that the governor had already made the decision to cancel this, and which I was very proud of that.
[00:40:01.808 --> 00:40:04.769]  But I am not aware of Homeland Security doing this.
[00:40:05.489 --> 00:40:09.930]  I did hear that they would be involved in this roadblock issue on last Friday.
[00:40:10.580 --> 00:40:11.761]  So that's part of the preparation.
[00:40:11.861 --> 00:40:15.143]  Guardsmen to conduct urban training at Arcadia in April.
[00:40:15.423 --> 00:40:16.964]  This is going on scale back now.
[00:40:17.025 --> 00:40:21.808]  It says in this article, going door-to-door asking if they can search homes looking for weapons.
[00:40:23.129 --> 00:40:25.090]  And they practice raiding the local gun shop.
[00:40:25.931 --> 00:40:27.572]  This is for domestic operations.
[00:40:31.435 --> 00:40:34.537]  Lieutenant Colonel, I really appreciate you coming on on such short notice, sir.
[00:40:35.345 --> 00:40:35.865]  My pleasure.
[00:40:35.905 --> 00:40:36.806]  Thanks for the invitation.
[00:40:37.246 --> 00:40:37.586]  You bet.
[00:40:37.826 --> 00:40:42.308]  I saw this article out of the Daily Times Herald in Carroll, Iowa.
[00:40:42.468 --> 00:40:43.129]  Have you seen that?
[00:40:43.909 --> 00:40:44.489]  I sure have.
[00:40:46.110 --> 00:40:51.273]  And it's telling us about an urban warfare drill to be held in several towns.
[00:40:51.633 --> 00:40:52.573]  Can you tell us about that?
[00:40:53.514 --> 00:40:53.854]  Sure.
[00:40:54.294 --> 00:41:02.158]  It's actually a planned training event to provide our soldiers with greater proficiency at what we call coordinate search.
[00:41:03.084 --> 00:41:11.529]  Which is a mission that, just for a little background, we've deployed nearly 13,000 members of the Iowa National Guard in the Global War on Terror.
[00:41:12.310 --> 00:41:15.952]  And the vast majority of those have been in Iraq and Afghanistan.
[00:41:16.452 --> 00:41:29.160]  And one of the missions that they perform in Iraq and Afghanistan on multiple occasions is coordinate search, where basically you are trying to get to an area, coordinate off to make sure everything's safe, and then actually search for
[00:41:29.720 --> 00:41:30.241]  We're good to go.
[00:41:49.057 --> 00:41:54.622]  So the plan on this particular training event was to actually use a small town of about 450 people.
[00:41:55.683 --> 00:42:05.952]  The town has actually kind of adopted the unit, which is called Company A, 1st Battalion, 168th Infantry, and they were more than willing to participate in the exercise.
[00:42:12.233 --> 00:42:18.616]  Going through this article, I mean, explain exactly what they're going to do door-to-door with the houses, what the checkpoints are going to be simulating.
[00:42:19.557 --> 00:42:19.857]  Sure.
[00:42:20.217 --> 00:42:26.500]  When you're talking about coordinate search operations, you've got several different rings of security that you've got to provide in a particular area.
[00:42:27.200 --> 00:42:39.427]  And then it's important that people are treated respectfully as you go house-to-house, as you're looking for certain items, particularly in our experience in Afghanistan and Iraq, looking for weapon caches, whether those have AK-47s,
[00:42:40.965 --> 00:42:43.668]  Um, RPGs, Rock Propelled Grenades, that is.
[00:42:44.289 --> 00:42:48.913]  Uh, any kind of ammunition or any kind of improvised explosive devices, uh, etc, etc.
[00:42:49.414 --> 00:42:53.418]  And our job, uh, when we go on a cordon search is to locate those kinds of items.
[00:42:53.918 --> 00:42:56.241]  And then there might also be persons of interest that we're interested in.
[00:42:56.921 --> 00:42:59.122]  Coalition forces want to talk to or apprehend.
[00:42:59.163 --> 00:43:00.423]  Well, let's just boil it down to this.
[00:43:00.543 --> 00:43:06.607]  I have video of Army and Marines with role players screaming, I'm an American, please don't put me in the camp.
[00:43:07.747 --> 00:43:09.849]  And the military trying to confiscate their firearms.
[00:43:09.889 --> 00:43:19.654]  I mean, certainly you've heard the Army Times and the new director from Secretary of Defense, Robert Gates, that they will use the National Guard under federal control for civil insurrection.
[00:43:19.794 --> 00:43:20.775]  Are you saying you're not aware of that?
[00:43:21.415 --> 00:43:22.556]  No, I'm certainly aware of that.
[00:43:22.636 --> 00:43:23.116]  Absolutely.
[00:43:23.156 --> 00:43:25.878]  But I think you have to look at the role of the National Guard historically.
[00:43:26.548 --> 00:43:40.628]  is that historically we are used in states for disasters overwhelmingly and our job is to number one be ready for our mission federally which is to go to war
[00:43:41.235 --> 00:43:44.818]  And number two is to help our fellow citizens here in the United States of America.
[00:43:44.978 --> 00:43:50.241]  The Kentucky National Guard was part of the massive security force required for this weekend's Kentucky Derby.
[00:43:50.742 --> 00:43:58.827]  Officials say that 360 guard members were on hand at Churchill Downs to help support law enforcement efforts for the first leg of horse racing's triple ground.
[00:43:59.427 --> 00:44:04.931]  Now, the troops took care of crowd and traffic control, provided three choppers and crews for aviation support.
[00:44:05.532 --> 00:44:08.334]  Officials at the track said that more than 150,000 fans stood out for the race,
[00:44:10.515 --> 00:44:12.256]  Police only had to make 44 arrests.
[00:44:12.536 --> 00:44:14.998]  Did you notice that little report at the end?
[00:44:15.438 --> 00:44:24.505]  Oh, the troops are at the Kentucky Derby, running out on the field, stopping people that jumped on the field, as is the tradition, for over 100 years.
[00:44:25.285 --> 00:44:29.568]  And every year before that, for the last five or six years, and the years after that.
[00:44:30.229 --> 00:44:32.470]  I watched the Kentucky Derby last weekend.
[00:44:33.311 --> 00:44:35.312]  My parents come over, we cook hamburgers and watch it.
[00:44:35.332 --> 00:44:36.653]  We like horses, we don't bet.
[00:44:37.674 --> 00:44:38.815]  But it is an interesting spectacle.
[00:44:39.963 --> 00:44:41.344]  And an American tradition.
[00:44:41.504 --> 00:44:43.345]  You know, we're evil Americans, so we like it.
[00:44:44.166 --> 00:44:47.068]  And they had troops just lining everywhere.
[00:44:47.108 --> 00:44:50.230]  When they have the NFL draft, they go, and here come the troops.
[00:44:50.310 --> 00:44:52.992]  It's all about getting you used to just military everywhere.
[00:44:53.553 --> 00:44:54.674]  And it's everywhere you go.
[00:44:54.854 --> 00:44:58.316]  Every show, radio shows, grocery stores.
[00:44:58.336 --> 00:45:03.440]  I went to the YMCA this weekend, and it's just all these big posters up about the troops, the troops.
[00:45:03.680 --> 00:45:05.822]  You know, what's going on in YMCA news?
[00:45:06.182 --> 00:45:08.724]  And all three panels were the troops, the troops, the troops.
[00:45:09.324 --> 00:45:18.890]  Not to actually support the troops, but so the system can say, give your rights up, the troops want it, the troops are gonna have a checkpoint for your DWI.
[00:45:19.051 --> 00:45:20.571]  Hey, you're not against the troops, are you?
[00:45:21.132 --> 00:45:23.694]  So the system can sell the takeover of America.
[00:45:24.514 --> 00:45:29.037]  And attach it to patriotism, when the globalists could care less about the troops.
[00:45:29.497 --> 00:45:30.158]  Just amazing.
[00:45:30.838 --> 00:45:36.722]  Another clip here is the troops confiscating guns in Katrina.
[00:45:37.063 --> 00:45:45.829]  Going into the high and dry areas, breaking into the nice houses, putting people in handcuffs, blowing off the doors of their safes, and taking their firearms.
[00:45:46.409 --> 00:45:49.011]  All the guns will be taken, no one will be allowed to be armed.
[00:45:49.967 --> 00:45:52.308]  And the troops passed with flying colors.
[00:45:52.348 --> 00:45:55.750]  They confiscated the guns under FBI command.
[00:45:56.211 --> 00:45:59.833]  So in case any of you are in denial about this, here is that report.
[00:46:00.353 --> 00:46:06.456]  And then we have the first time the army got called in New Orleans, going to the high and dry areas with the police and FBI.
[00:46:06.876 --> 00:46:08.017]  All the weapons will be taken.
[00:46:08.057 --> 00:46:09.598]  No one will be allowed to be armed.
[00:46:09.878 --> 00:46:12.820]  And then putting people in handcuffs that had guns, taking their guns.
[00:46:16.815 --> 00:46:19.676]  Today in New Orleans, they got a lot tougher on the holdouts.
[00:46:21.856 --> 00:46:25.897]  Not only the flooded areas, but New Orleans' driest and wealthiest neighborhoods, too.
[00:46:29.558 --> 00:46:34.759]  The police and National Guard going street by street, house to house.
[00:46:35.459 --> 00:46:39.360]  We need to make sure, too, that whenever we knock on doors, people refuse to leave.
[00:46:39.380 --> 00:46:41.040]  We need to make note, call it in.
[00:46:42.336 --> 00:46:46.020]  They say there are no orders to use force, just strong persuasion.
[00:46:46.400 --> 00:46:48.962]  Sometimes entering open houses with guns drawn.
[00:46:48.982 --> 00:46:52.626]  And instructions to disarm anyone inside.
[00:46:53.707 --> 00:46:55.328]  You say guns will be taken?
[00:46:55.368 --> 00:46:56.650]  No one will be able to be armed.
[00:46:56.810 --> 00:46:57.851]  We will take all weapons.
[00:46:58.527 --> 00:47:03.568]  That happened today in this wealthy neighborhood where homeowners had armed themselves to protect their mansions.
[00:47:05.469 --> 00:47:07.309]  Residents were handcuffed on the ground.
[00:47:07.789 --> 00:47:10.950]  In the end, police took their weapons but let them stay in their homes.
[00:47:11.450 --> 00:47:14.270]  They were a little bit threatened because our weapons were bigger than their weapons.
[00:47:16.011 --> 00:47:20.732]  For many of the police and guard troops, it is an uncomfortable job to do this in an American city.
[00:47:22.389 --> 00:47:25.452]  This guard unit occupied a church using it as a base camp.
[00:47:25.853 --> 00:47:29.397]  They had to leave a note because they could not get hold of the pastor to get permission.
[00:47:29.657 --> 00:47:30.838]  It is, it is surreal.
[00:47:31.639 --> 00:47:34.962]  You just never, you never expect to do this in your own country.
[00:47:35.785 --> 00:47:38.387]  Brigade Homeland Tour starts October 1st.
[00:47:38.947 --> 00:47:40.568]  3rd Infantry's 1st B.C.T.
[00:47:40.648 --> 00:47:43.850]  trains for a new dwell-time mission.
[00:47:44.471 --> 00:47:47.373]  Helping people at home may become a permanent part of active Army.
[00:47:48.033 --> 00:47:51.135]  And then you read this, the Washington Post reported it, everybody else did.
[00:47:51.496 --> 00:47:56.879]  It says, for riot control and civil unrest during a collapse of society.
[00:47:57.199 --> 00:48:01.762]  Then the Army War College came out a month later and said, yes, we're preparing to engage the American people.
[00:48:02.163 --> 00:48:03.203]  So there's that going on.
[00:48:03.223 --> 00:48:05.465]  So they have to have troops to take you to the FEMA camps.
[00:48:06.265 --> 00:48:08.367]  Washington Post, 20,000 more U.S.
[00:48:08.407 --> 00:48:10.829]  troops to be deployed for domestic security.
[00:48:11.430 --> 00:48:14.332]  They then expanded and said, it won't be 4,000 troops, it'll be 20,000.
[00:48:15.133 --> 00:48:18.156]  Now they're saying, oh, it'll be 40,000 regular Army troops.
[00:48:19.197 --> 00:48:23.801]  The very troops that were in Baghdad doing gun confiscation, the very best troops they've got.
[00:48:24.790 --> 00:48:26.530]  Now this next clip is so incredibly important.
[00:48:50.731 --> 00:49:03.622]  Because a year and a half ago I sent our reporters, Rob Dew and others, to Chicago for an urban warfare drill where the local police and military worked with troops from Poland and other Eastern European countries.
[00:49:03.963 --> 00:49:08.346]  And the role players were Boy Scouts and Girl Scouts and school kids that took part of this
[00:49:09.267 --> 00:49:12.449]  And they also had a drill taking them to the local sports stadium.
[00:49:13.069 --> 00:49:22.894]  Also sent McBreen and others out last year to Denver, where they practiced taking the children under FEMA to the local sports stadium during an emergency.
[00:49:23.235 --> 00:49:26.816]  So the system is training you to live under a martial law.
[00:49:26.857 --> 00:49:36.682]  And now in Chicago, the NATO Summit, all over the city they're going to have naked body scanners and are saying, you have no Fourth Amendment, we're going to grope you on street corners.
[00:49:37.515 --> 00:49:39.537]  Again, they use all these special events.
[00:49:40.317 --> 00:49:43.039]  Now when there's a parade, they say they're going to grope people.
[00:49:43.439 --> 00:49:50.464]  Or when you try to go to a high school football game or high school proms, they have TSA groping or TSA trained people.
[00:49:50.925 --> 00:49:53.527]  As if, well, the TSA are here, they're allowed to wave a wand.
[00:49:53.587 --> 00:49:55.968]  I mean, you know, they don't even pass a background check.
[00:49:56.108 --> 00:49:57.009]  That's why they're holy.
[00:49:57.429 --> 00:49:58.830]  So they're allowed to do all this to you.
[00:49:58.910 --> 00:50:00.812]  I mean, look at all their pedophilia and other crimes.
[00:50:01.292 --> 00:50:02.233]  I mean, they're God.
[00:50:02.293 --> 00:50:03.653]  They get to suspend the Bill of Rights.
[00:50:04.234 --> 00:50:05.234]  That's what's happening here.
[00:50:05.294 --> 00:50:11.818]  So here we have a clip of the troops training to pacify the American people.
[00:50:11.998 --> 00:50:13.018]  Foreign troops.
[00:50:13.038 --> 00:50:13.439]  Here it is.
[00:50:16.630 --> 00:50:20.233]  I'm the Program Manager for the SERV-P program for the Illinois National Guard.
[00:50:20.293 --> 00:50:26.797]  I'm here with Major Lieziak from the Polish Epidemiological Response Center, the Polish Armed Forces.
[00:50:27.738 --> 00:50:30.840]  We're here participating in a homeland security exercise.
[00:50:31.481 --> 00:50:40.447]  We'll be working on military support to civil authorities as part of a terrorist scenario where they have a biological weapon.
[00:50:42.689 --> 00:50:44.750]  Major Lieziak and the Polish Armed Forces
[00:50:46.172 --> 00:50:48.494]  We have a partnership program with the Illinois National Guard.
[00:50:49.294 --> 00:50:57.079]  We do cooperative training and exercises and it's been very beneficial to both of our services in helping us develop our capabilities.
[00:50:57.820 --> 00:51:05.925]  The exercise today, and what you'd expect to see, will be some terrorist scenarios in which there are multiple casualties.
[00:51:06.466 --> 00:51:10.769]  We'll have a search and extraction team that will be extracting casualties from different facilities.
[00:51:11.990 --> 00:51:16.191]  Those personnel that are extracted would be contaminated potentially with a biohazard.
[00:51:16.671 --> 00:51:32.334]  So we'll have a mass casualty decontamination team that will decontaminate them and we have a medical triage and treatment team that will provide medical care to them before they are moved by ambulance if necessary to a long-term hospital or other type of long-term care facility.
[00:51:33.495 --> 00:51:36.935]  You'll see National Guard cooperating with civilian authorities.
[00:51:38.556 --> 00:51:39.716]  Typically when we respond
[00:51:40.418 --> 00:51:44.864]  We only fall under civilian incident commander because we're in the states.
[00:51:45.645 --> 00:51:48.269]  We respond to their needs, their requests.
[00:51:49.130 --> 00:51:54.898]  We're basically a force provider and bring specific skills to the table to assist local law enforcement.
[00:51:55.655 --> 00:52:00.458]  Civil authorities and providing the services and protection to the people in their areas.
[00:52:01.018 --> 00:52:02.259]  My name is Major Emily Dyszak.
[00:52:02.319 --> 00:52:05.481]  I'm from Demilitarized Response Center of Polish Armed Forces.
[00:52:06.282 --> 00:52:18.429]  And we are here with my soldiers to make a next step in our cooperation with soldiers from Illinois National Guard.
[00:52:19.291 --> 00:52:21.913]  This cooperation started five years ago.
[00:52:22.513 --> 00:52:34.280]  Last year we had a big exercise in Poland, near Warsaw, and this year we have a great opportunity to participate in exercise in Chicago.
[00:52:34.640 --> 00:52:39.062]  That's a partnership between Illinois National Guard and the Polish.
[00:52:39.102 --> 00:52:42.024]  The state of Illinois is a partnership for Poland.
[00:52:44.105 --> 00:52:51.369]  We have good connections and this is the reason why we trained together for five years.
