[00:00:02.619 --> 00:00:02.859]  I don't know.
[00:23:11.559 --> 00:23:13.760]  Start purifying your water with ProPure.
[00:23:13.980 --> 00:23:22.964]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:23:23.145 --> 00:23:26.346]  Its filters are silver impregnated to prevent bacterial growth.
[00:23:26.606 --> 00:23:28.047]  There's no priming required.
[00:23:28.307 --> 00:23:30.348]  It's NSF-42 certified.
[00:23:30.608 --> 00:23:33.090]  Optional fluoride filters can reduce fluoride up to 95%.
[00:23:34.170 --> 00:23:35.511]  Easy to set up and use.
[00:23:35.711 --> 00:23:37.032]  Doesn't require electricity.
[00:23:37.152 --> 00:23:40.015]  Purify water from lakes, streams, ponds, and wells.
[00:23:40.335 --> 00:23:43.517]  This filter system leaves in beneficial minerals, which is key.
[00:23:43.737 --> 00:23:45.519]  Save money by not buying bottled water.
[00:23:45.659 --> 00:23:47.741]  And avoid BPA that leaches from the plastic.
[00:23:47.901 --> 00:23:50.523]  ProPure is the best gravity-fed filter out there.
[00:23:50.663 --> 00:23:51.964]  It's what my family uses.
[00:23:52.244 --> 00:23:55.466]  Infowars.com already has the lowest price on ProPure.
[00:23:55.587 --> 00:24:01.191]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:24:01.411 --> 00:24:02.693]  You can also call to order 888-253-3139.
[00:24:09.315 --> 00:24:10.957]  Back to the Bilderberg topic.
[00:24:11.377 --> 00:24:26.512]  Increasingly, all the things we see on the internet, the positive sides of the revolution, the attempts to crack down, all seem to be spiraling around the group of elites that meet each year in a new location under their secret names in fancy five-star hotels.
[00:24:27.052 --> 00:24:31.457]  And it's part of, we see more and more, a larger web of control
[00:24:32.037 --> 00:24:38.800]  Through groups like Facebook and other big tech people, so many of them have started attending this conference.
[00:24:39.381 --> 00:24:43.683]  And kind of nexusing with that, we have the article today from our contributor A.M.
[00:24:43.783 --> 00:24:45.644]  Freyad, Liars or Genius?
[00:24:46.184 --> 00:24:51.047]  Gaga, Zuckerberg, and Obama groomed from childhood for their roles.
[00:24:51.507 --> 00:24:55.529]  And this is all on the heels of Facebook launching its IPO this week.
[00:24:55.929 --> 00:24:58.450]  They are estimating they're going to be valued at over $100 billion.
[00:24:59.691 --> 00:25:01.653]  Lady Gaga went to Geek Camp 2.
[00:25:02.133 --> 00:25:10.279]  Facebook's Mark Zuckerberg, Google's Sergey Brin are all alumni of the Center for Talented Youth at Johns Hopkins University.
[00:25:10.680 --> 00:25:16.424]  Similar programs also take place such as the Duke Talent Identification Program and others.
[00:25:16.564 --> 00:25:28.714]  It's kind of a mix of people with gifts for mathematical, musical, technical things and people who just have important elite family members and how they prepare them for their role in the New World Order.
[00:25:29.274 --> 00:25:31.817]  In particular, this is interesting with Zuckerberg.
[00:25:46.050 --> 00:26:00.244]  That wants to run the world has increasingly integrated a seamless network of testing throughout the web to help develop and identify top human youngsters, those who are symbolically facile, even verbally adept without the additional burden of deep thinking.
[00:26:00.264 --> 00:26:03.147]  That's right, they want to control their little pet geniuses.
[00:26:03.507 --> 00:26:06.611]  It's a kind of organized crime approach to the cultivating of talent.
[00:26:06.951 --> 00:26:09.934]  After making their selections, elite handlers began to make the pitch.
[00:26:10.314 --> 00:26:16.276]  The quid pro quo is surely obvious, and monarch programs and other forms of mind control are not necessary.
[00:26:16.656 --> 00:26:21.018]  Most, like Zuckerberg, acquiesce willingly and do whatever is required.
[00:26:21.338 --> 00:26:27.380]  Of course, many of these young people mature late, and mathematic capability is not the only kind of creativity they hold.
[00:26:27.760 --> 00:26:29.622]  This is not an issue to the top elites.
[00:26:29.662 --> 00:26:39.890]  They apparently wish to select for numerical facilities, music, language, math skills, because the owners of such talents are more likely to be linear in their thought rather than holistic thinkers.
[00:26:40.270 --> 00:26:50.018]  The idea is to present geniuses with outward dazzling skills, but little in the way of insight or determination to investigate the realities of the larger picture.
[00:26:50.318 --> 00:26:52.400]  And that larger picture is coming together
[00:26:52.740 --> 00:26:56.161]  When you begin to study, who is it that attends the Bilderberg meeting?
[00:26:56.281 --> 00:26:57.501]  What is their agenda?
[00:26:57.841 --> 00:26:59.221]  What are their related agendas?
[00:26:59.241 --> 00:27:00.702]  What are their conflicts of interest?
[00:27:00.982 --> 00:27:02.902]  We're going to get into some of that today.
[00:27:03.402 --> 00:27:09.804]  And throughout it, they're going to be revealing just some of the technical people who have attended Bilderberg just over the past few years.
[00:27:10.164 --> 00:27:14.745]  Bill Gates, probably the most notable, the already most deeply steeped in evil.
[00:27:15.425 --> 00:27:17.605]  But others are being brought onto this platform.
[00:27:17.765 --> 00:27:19.766]  And what really is at Bilderberg?
[00:27:19.806 --> 00:27:21.146]  Just the larger cartel.
[00:27:22.142 --> 00:27:23.003]  That's really what they are.
[00:27:23.443 --> 00:27:35.554]  There's the one company, they include the NSA, they include the CIA, they include all the political fronts, and they control a great deal of the industry, the technical stuff, and a whole lot more.
[00:27:35.934 --> 00:27:42.640]  Now we've heard this week about how a judge refuses to reveal the ties between the NSA and Google.
[00:27:43.220 --> 00:27:52.346]  We're not supposed to know that they're spying on us, or that they're working together, or that Google was basically launched as a front for the NSA, CIA, and related interests.
[00:27:52.646 --> 00:27:53.747]  But that's all coming out.
[00:27:54.227 --> 00:27:57.390]  And you see Eric Schmidt attending annually at Bilderberg.
[00:27:57.410 --> 00:27:58.710]  He got confronted last year.
[00:27:58.730 --> 00:27:59.911]  And it's kind of funny, too.
[00:27:59.931 --> 00:28:03.654]  He thought that people wouldn't know how to speak English just because they're in Europe, but they did.
[00:28:03.994 --> 00:28:04.734]  He got shouted at.
[00:28:04.774 --> 00:28:05.355]  He didn't like it.
[00:28:05.375 --> 00:28:12.800]  They even had some of the videos pulled from YouTube of people confronting Eric Schmidt and the other Bilderberg attendees who got caught walking down the sidewalk.
[00:28:13.320 --> 00:28:14.240]  Very interesting.
[00:28:14.621 --> 00:28:15.821]  But back to Facebook.
[00:28:16.241 --> 00:28:19.383]  This week, they're in the news, of course, because the IPO is about to happen.
[00:28:19.403 --> 00:28:30.287]  They're about to be declared as a $100 billion company, really topping anything Bill Gates did or any of these other newfound billionaires, because it's part of that larger myth of wealth.
[00:28:30.667 --> 00:28:32.948]  Those who have the wealth are supposedly in control.
[00:28:33.008 --> 00:28:34.809]  Therefore, they associate with the elite.
[00:28:35.089 --> 00:28:36.429]  Therefore, they pull the strings.
[00:28:36.469 --> 00:28:42.812]  Therefore, it's not surprising to find them influencing this and that in social media and online and our new reality.
[00:28:43.112 --> 00:28:43.432]  I think so.
[00:29:12.603 --> 00:29:16.205]  Different holdings, but he got it back through a lawsuit and now he has the money.
[00:29:16.465 --> 00:29:33.953]  But there's an interesting clip I want to play here from the movie The Social Network that'll tie us to our main focus in this piece, which is Sean Parker, the first president of Facebook, also the first launcher of Napster, which disrupted the web, and someone who looks to be an overall agent of disruption.
[00:29:34.273 --> 00:29:35.514]  Let's roll that clip right now.
[00:29:35.534 --> 00:29:37.314]  A million dollars isn't cool.
[00:29:37.334 --> 00:29:37.995]  You know what's cool?
[00:29:38.195 --> 00:29:38.275]  You.
[00:29:41.943 --> 00:29:43.224]  A billion dollars.
[00:29:44.224 --> 00:29:45.545]  So a billion dollars.
[00:29:45.605 --> 00:29:50.747]  That's what's cool when Eduardo Severin wanted to sell off the company for a little over a million.
[00:29:51.308 --> 00:29:57.110]  People like Sean Parker convinced them to keep going forward and try to make Facebook a truly huge company.
[00:29:57.451 --> 00:30:01.092]  Now the real truth is these people are just fronts for larger entities.
[00:30:01.392 --> 00:30:04.234]  We've seen in the past how the Rockefeller Corporation
[00:30:04.514 --> 00:30:04.994]  I think so.
[00:30:22.671 --> 00:30:30.837]  And you see at the same time how John D. Rockefeller was himself an icon for that Robert Barron wealth of the early part of the 20th century.
[00:30:31.217 --> 00:30:39.063]  In the 21st century, in the rise of technology and the takeover of operating systems, Bill Gates was a major icon for that.
[00:30:39.103 --> 00:30:43.967]  And you see how much he has pushed the New World Order agenda, himself meeting very often
[00:30:44.267 --> 00:30:44.567]  That's right.
[00:31:07.185 --> 00:31:14.908]  It doesn't matter, but they're going to be selling these new Silicon Valley figures as our saviors, as the rightful elites to control things.
[00:31:15.248 --> 00:31:23.312]  And that's why you see people like Sean Parker, the founders, including Zuckerberg, of Facebook, being glorified, movies made about them.
[00:31:23.732 --> 00:31:29.334]  Again, you just saw the clip from the social network where he says, a million isn't cool, a billion, that's what's cool.
[00:31:29.754 --> 00:31:32.115]  But actually, he said a billion dollars isn't cool.
[00:31:32.475 --> 00:31:35.396]  Sean Parker, a billion dollars isn't cool in the Huffington Post.
[00:31:35.796 --> 00:31:45.019]  One of the film's sequences involves the Parker character telling the young Facebook co-founders, a million dollars isn't cool, you know it's cool, a billion dollars.
[00:31:45.339 --> 00:31:47.740]  The real life Parker has a different take on wealth.
[00:31:48.160 --> 00:31:50.421]  It's not cool, he said, of a billion dollars.
[00:31:50.981 --> 00:31:54.702]  I think being a wealthy member of the establishment is the antithesis of cool.
[00:31:55.222 --> 00:31:59.064]  He added saying being a counterculture revolutionary is cool.
[00:31:59.404 --> 00:32:04.026]  So the extent that you're made a billion dollars, you probably become uncool.
[00:32:04.626 --> 00:32:06.647]  Well, Sean Parker, you become uncool.
[00:32:06.967 --> 00:32:11.809]  We have you on video attending Bilderberg in 2010, giving the victory sign.
[00:32:12.189 --> 00:32:14.150]  So cool, like a billion dollars cool.
[00:32:15.230 --> 00:32:34.318]  Alex found out when I was telling him about some of the research that I do every year on Bilderberg, looking up members from the attendees list, finding out what they're up to lately, and he realized he met Sean Parker just a few months ago at a party during the South by Southwest meeting and how crazy he was, how strange and seemed hype up on something.
[00:32:34.358 --> 00:32:35.518]  We don't know what was going on.
[00:32:35.538 --> 00:32:42.001]  He was juggling apples and talking intently in people's faces and acting real weird and a bunch of hangers-on were
[00:32:42.381 --> 00:32:42.982]  I think so.
[00:33:00.700 --> 00:33:10.527]  When Alex met him at the party, it really seemed like maybe he did fit this kind of super egotistical character, really reveling in his connections and wealth and total trendiness.
[00:33:10.627 --> 00:33:24.117]  He was there at South by Southwest, appearing with Al Gore, talking about how soap is bad and how they have to hack democracy and use social media to take over voting, and they've got all these new companies.
[00:33:24.157 --> 00:33:25.138]  We're about to get to that.
[00:33:25.518 --> 00:33:41.239]  But this guy has really made himself involved and particularly in the Bilderberg through his connection with Peter Thiel, who's now on the Bilderberg steering committee and has invited so many of the founders of Facebook and other key technology companies to that elite summit.
[00:33:41.259 --> 00:33:42.661]  Let's roll some of those members right now.
[00:33:44.312 --> 00:33:49.616]  And you see just some of the invitees from the 2011 list there in detail.
[00:33:49.677 --> 00:33:54.140]  Craig J. Mundy, who's the Chief Research and Strategy Officer for Microsoft.
[00:33:54.160 --> 00:34:04.649]  But let's go back to where they show their names and faces, and we can talk about the gathering they brought together to discuss things like the future of privacy on the Internet, the future of cybersecurity.
[00:34:04.689 --> 00:34:05.590]  There's Peter Thiel.
[00:34:05.930 --> 00:34:07.792]  He runs Clariam Capital.
[00:34:08.132 --> 00:34:14.913]  He was also the first founder of PayPal and their CEO, and he was the first major funder of Facebook.
[00:34:14.933 --> 00:34:20.895]  He provided the first $500,000 that would eventually turn Facebook into a multi-billion dollar company.
[00:34:21.355 --> 00:34:22.955]  Next, we have Mark Zuckerberg.
[00:34:23.275 --> 00:34:27.816]  He and his sister were rumored to attend the Bilderberg meeting last year in St.
[00:34:27.856 --> 00:34:28.236]  Moritz.
[00:34:28.276 --> 00:34:35.858]  We can't confirm that directly, but the New American did write on the topic and said they had a meeting basically about how they learned to love
[00:34:36.399 --> 00:34:37.080]  We're good to go.
[00:34:52.162 --> 00:34:52.462]  We're good.
[00:35:10.899 --> 00:35:17.462]  Confab at Bilderberg last year over the Facebook issue in particular and the future of online privacy.
[00:35:17.763 --> 00:35:24.866]  And it makes a lot of sense because they had at least four or five funders or key members or founders of Facebook there.
[00:35:24.946 --> 00:35:30.649]  We don't know if the Zuckerberg family themselves showed up, but it would certainly fit with the other information.
[00:35:30.910 --> 00:35:33.711]  But we know other people showed up and were on their official list.
[00:35:33.731 --> 00:35:36.592]  Of course, each year there are many people not on the official list.
[00:35:36.873 --> 00:35:39.394]  This is Chris Hughes, a co-founder of Facebook.
[00:35:39.674 --> 00:35:43.417]  And he was also credited as being the kid who made Obama president.
[00:35:43.717 --> 00:35:44.037]  How?
[00:35:44.418 --> 00:35:45.599]  Through social media.
[00:35:45.839 --> 00:35:52.243]  And we're about to get even more into that, but he helped get the list together in a 21st century high-tech way.
[00:35:53.308 --> 00:35:59.732]  To really connect with people who might vote for the president, who might raise money for him, or who might just spread the trendy word about him.
[00:36:00.013 --> 00:36:01.794]  You also saw Jeff Bezos.
[00:36:02.134 --> 00:36:03.575]  He's the CEO of Amazon.
[00:36:03.635 --> 00:36:05.296]  He was at Bilderberg last year.
[00:36:06.077 --> 00:36:11.760]  He's running, of course, with the Peter Thiel crowd because Peter Thiel runs Clariam Capital.
[00:36:11.841 --> 00:36:13.882]  He runs Sequoia Capital.
[00:36:14.002 --> 00:36:14.322]  I think?
[00:36:34.393 --> 00:36:43.798]  Basically about 20% of the Nasdaq index and that means a lot of our GDP, but it's more than just dollars It's that what is going to be the reach of social media?
[00:36:43.858 --> 00:36:49.520]  How impactful will they be on socially engineering society something the elites have been working forward?
[00:36:50.441 --> 00:36:52.302]  Working on for over 100 years.
[00:36:52.342 --> 00:36:59.305]  Let's go back to that list and finish off the attendees You also saw the CEO of linkedin who is also one of the Facebook founders.
[00:36:59.665 --> 00:37:02.987]  His name is Reid Hoffman and then after that
[00:37:04.062 --> 00:37:06.144]  You have, I think there's one other guy in there.
[00:37:06.464 --> 00:37:10.467]  But the point is, all these tech geeks came together at Bilderberg.
[00:37:10.487 --> 00:37:11.468]  The question is why.
[00:37:11.488 --> 00:37:15.651]  And of course, Sean Parker of Napster, the first president of Facebook.
[00:37:15.911 --> 00:37:17.673]  He wasn't there last year, but the past year.
[00:37:17.733 --> 00:37:19.214]  The point is, they're there every year.
[00:37:19.694 --> 00:37:26.180]  Again, Peter Thiel is on the steering committee of Bilderberg and runs a lot of the finance operations of Silicon Valley.
[00:37:26.540 --> 00:37:28.021]  Such an important connection there.
[00:37:28.422 --> 00:37:33.666]  But it gets even more interesting because Sean Parker calls himself a disruptor.
[00:37:33.746 --> 00:37:37.450]  Forbes has the headline, Sean Parker, agent of disruption.
[00:37:37.790 --> 00:37:38.210]  Who is he?
[00:37:38.611 --> 00:37:41.213]  He is basically an early teen genius.
[00:37:41.613 --> 00:37:53.701]  Who learned to hack when he was just 14, 15 some odd years old, started his own companies while he was still in high school, got around some of the high school requirements so he could start doing some of his online money making.
[00:37:54.282 --> 00:38:08.871]  And then in Virginia, where he went to high school at none other than Chantilly High School, right over there where the Bilderberg meeting is about to be, he won the State Computer Science Fair for developing a web crawler and was recruited by the CIA at age 16.
[00:38:08.951 --> 00:38:10.753]  Sean Parker, CIA.
[00:38:11.673 --> 00:38:13.234]  Agent of disruption.
[00:38:13.774 --> 00:38:16.196]  And so is all this stuff with privacy shapes.
[00:38:16.516 --> 00:38:22.600]  You've got also attendees at the Bilderberg meeting including Christine Varney, the former Obama U.S.
[00:38:22.640 --> 00:38:28.064]  Assistant Attorney General for Antitrust Division, now working for the tech companies to guard privacy.
[00:38:28.344 --> 00:38:34.108]  You've got Google in an antitrust probe and all this stuff is building through a crescendo while
[00:38:34.488 --> 00:38:38.032]  Sean Parker says it's time to disrupt the elections.
[00:38:38.433 --> 00:38:49.587]  He says defeating SOPA was the nerd spring, the thing him and Al Gore called for at South by Southwest and in the months previous leading up to it, using the name playing off of the Arab Spring.
[00:38:50.828 --> 00:38:57.294]  You've got headlines here like, Votison, social voting ready to disrupt the 2012 presidential election.
[00:38:57.714 --> 00:39:03.619]  You've got headlines like, Sean Parker, this election social media will determine the outcome.
[00:39:04.260 --> 00:39:10.905]  And it all adds together, you've got Sean Parker in this article, five interesting things Sean Parker said yesterday.
[00:39:10.925 --> 00:39:16.270]  He says, politics for me is the most obvious area to be disrupted by the web.
[00:39:16.630 --> 00:39:22.653]  Campaigns themselves and all forms of special interest groups and PACs are driven by huge amounts of cash.
[00:39:23.033 --> 00:39:27.976]  If you're a PAC, you're spending hundreds of thousands of dollars to mobilize single-issue voters.
[00:39:28.296 --> 00:39:31.138]  Taking money out of politics with campaigns is possible.
[00:39:31.618 --> 00:39:32.359]  Thanks for having me.
[00:39:51.294 --> 00:39:51.834]  I don't know.
[00:40:17.012 --> 00:40:17.472]  We're good to go.
[00:40:39.802 --> 00:40:53.449]  He was, but especially how he used social media and in particular the site mybarackobama.com to connect supporters and spread support and basically get the community organizing going on.
[00:40:53.829 --> 00:41:00.172]  But Peter Thiel, as you know, has been reported as a major libertarian thinker and a supporter of Ron Paul.
[00:41:00.532 --> 00:41:04.194]  Why would someone like Peter Thiel, who goes to the Bilderberg meeting every year,
[00:41:04.674 --> 00:41:07.497]  Back someone like Ron Paul who wants to break down the system?
[00:41:07.898 --> 00:41:12.422]  Well, look at the fact that Ron Paul has the only true viral internet campaign.
[00:41:12.703 --> 00:41:13.824]  That's the only candidate.
[00:41:13.884 --> 00:41:16.186]  You don't see a viral campaign for Newt Gingrich.
[00:41:16.487 --> 00:41:17.548]  You don't see it for Romney.
[00:41:17.588 --> 00:41:21.612]  You see it to a certain extent for Obama, but a lot of that is AstroTurf.
[00:41:22.293 --> 00:41:25.616]  Ron Paul has the true body of supporters, and what do they want?
[00:41:25.696 --> 00:41:26.617]  They want that data.
[00:41:27.537 --> 00:41:31.401]  They want to back people like Ron Paul so they can steer the social media data.
[00:41:31.962 --> 00:41:35.405]  They want to run it through all their sites from LinkedIn to Facebook and on.
[00:41:35.786 --> 00:41:41.151]  And they want to steer it, study it, and learn how they can use it in the future to truly hack elections.
[00:41:41.172 --> 00:41:44.715]  We're not talking about voting machine fraud, although that's still on the table.
[00:41:45.036 --> 00:41:46.878]  We're talking about steering the supporters.
[00:41:47.358 --> 00:41:47.618]  I don't
[00:42:07.657 --> 00:42:14.901]  Which was basically a viral online address book that worked alongside of, in companionship with, Microsoft's Outlook.
[00:42:15.441 --> 00:42:24.646]  And according to what I read about it, it basically would download onto users' computers, steal their contacts, and contact all those people to try to get them to join the network.
[00:42:25.006 --> 00:42:34.871]  Now, this company didn't really take off, and Sean Parker got kicked out of it, but they used the basis for the technology in the future successful companies, and that's just what they do.
[00:42:35.291 --> 00:42:35.791]  We're good.
[00:42:55.543 --> 00:42:56.704]  And we must refuse them.
[00:42:56.724 --> 00:43:04.129]  You saw how cool Sean Parker thinks he is, not only with his billions, but waving to people from the Bilderberg car, really thinks he's made it.
[00:43:04.429 --> 00:43:06.310]  He's just another tool of the system.
[00:43:06.630 --> 00:43:10.453]  You don't have that coolness once you sell out to the cartels, Sean Parker.
[00:43:10.713 --> 00:43:18.258]  We'll be back after this with Yuri Mason and more on the World Bank's disgusting population control coercive methods after this.
[00:43:23.243 --> 00:43:26.324]  Up next, we're going to do a brief history lesson.
[00:43:26.344 --> 00:43:31.506]  We're going to take you into the mind of the father of propaganda, Edward Bernays.
[00:43:31.526 --> 00:43:38.028]  Now, Edward Bernays, as you know, was the... This is a test of the Emergency Alert System.
[00:43:38.048 --> 00:43:38.468]  This is only a test.
[00:43:38.488 --> 00:43:45.611]  The message you are hearing is part of a nationwide wide-scale test of the Emergency Alert System capability.
[00:43:45.631 --> 00:43:46.711]  This test message has been issued
[00:43:55.712 --> 00:43:57.853]  Let's take a Winston break!
[00:43:57.913 --> 00:43:58.374]  That's it!
[00:43:58.414 --> 00:44:03.917]  Winston is the one filter cigarette that delivers flavor 20 times a pack!
[00:44:03.937 --> 00:44:05.998]  Winston's got that filter blint!
[00:44:06.018 --> 00:44:07.459]  The Blintstone!
[00:44:23.087 --> 00:44:25.068]  Has been brought to you by Winston.
[00:44:25.628 --> 00:44:28.670]  America's best-selling, best-tasting filter cigarette.
[00:44:28.710 --> 00:44:37.994]  Winston tastes good like a cigarette should.
[00:44:40.835 --> 00:44:50.440]  In a repeated national survey, doctors in all branches of medicine, doctors in all parts of the country were asked, What cigarette do you smoke, doctor?
[00:44:51.437 --> 00:44:54.080]  Once again, the brand named most was Camel.
[00:44:54.720 --> 00:45:01.287]  Yes, according to this repeated nationwide survey, more doctors smoke Camels than any other cigarette.
[00:45:02.147 --> 00:45:08.653]  Why not change to Camels for the next 30 days and see what a difference it makes in your smoking enjoyment.
[00:45:09.214 --> 00:45:11.216]  See how Camels agree with your throat.
[00:45:11.877 --> 00:45:15.280]  See how mild and good tasting a cigarette can be.
[00:45:16.741 --> 00:45:19.785]  The following program is brought to you in living color.
[00:45:19.865 --> 00:45:22.468]  Our feature presentation.
[00:45:39.597 --> 00:45:48.064]  Every day our senses are being constantly bombarded by subliminal messages that are found in TV, movies and advertisements.
[00:45:49.645 --> 00:45:58.132]  The subliminal messages we are subjected to are unrecognizable by the conscious mind and only recognizable in our subconscious mind.
[00:45:59.974 --> 00:46:05.038]  The messages and imagery are passively absorbed and then stored in our subconscious.
[00:46:06.189 --> 00:46:14.345]  Where propagandists deliberately implant artificial thoughts, which in turn can affect our actions and attitudes later in life.
[00:46:26.408 --> 00:46:42.173]  Experiments have shown that less than one minute after the viewer begins to watch television, the brain switches from beta-level consciousness, associated with active and logical thought, to alpha-level, which is associated with passive acceptance and suggestibility.
[00:46:42.774 --> 00:46:49.816]  This is why advertisers spend billions of dollars a year on commercials, as well as product placement within TV shows.
[00:46:51.104 --> 00:47:00.290]  Political messages are implanted in fictional TV programs as the relaxed meditative state of the viewer is receptive to the programming.
[00:47:00.990 --> 00:47:08.595]  One example is AMC's Breaking Bad television series as it depicts a meth villain as a Ron Paul supporter.
[00:47:09.175 --> 00:47:09.755]  I looked him up.
[00:47:09.775 --> 00:47:14.517]  It's one of Hitler's guys, a physicist named Werner Heisenberg.
[00:47:14.897 --> 00:47:15.557]  Real cute, huh?
[00:47:15.797 --> 00:47:36.143]  In a basic college-level marketing class, in your first year of radio, television, and film, at least for me, and then I've seen some other textbooks and curriculum and found it's also in those, but most RTF schooling teaches you that they have had subliminals for at least 70 years in the United States and Europe.
[00:47:36.966 --> 00:47:39.907]  And so yes, there is subliminal messaging everywhere.
[00:47:40.127 --> 00:47:41.648]  It is all over the place.
[00:47:42.308 --> 00:47:52.252]  It's an absolute fact that they flicker it at a rate and that they have the televisions designed for that rate to bring you into a dreamlike state.
[00:47:54.273 --> 00:47:56.214]  I mean, it is a fact that within minutes,
[00:47:56.858 --> 00:48:00.720]  You go into a dream brainwave when watching television.
[00:48:00.760 --> 00:48:06.784]  Go read a book by the father of modern advertising, Edward Bernays, where he calls you a dumb slave and admits they run your whole life.
[00:48:08.285 --> 00:48:09.646]  I've read both his major books.
[00:48:09.726 --> 00:48:11.047]  One of them's called Propaganda.
[00:48:11.527 --> 00:48:12.868]  Edward Bernays.
[00:48:14.887 --> 00:48:23.576]  The conscious and intelligent manipulation of the organized habits and opinions of the masses is an important element in democratic society.
[00:48:23.976 --> 00:48:33.606]  Those who manipulate this unseen mechanism of society constitute an invisible government, which is the true ruling power of our country.
[00:48:34.631 --> 00:48:35.472]  We are governed.
[00:48:36.073 --> 00:48:37.215]  Our minds are molded.
[00:48:37.576 --> 00:48:39.078]  Our tastes are formed.
[00:48:39.338 --> 00:48:43.605]  Our ideas suggested, largely by men we've never heard of.
[00:48:43.705 --> 00:48:48.773]  This is a logical result of the way in which our democratic society is organized.
[00:49:00.629 --> 00:49:08.996]  To better understand the current state of modern-day media manipulation, we must first look at the father of propaganda, Edward Bernays.
[00:49:09.556 --> 00:49:26.150]  His influence on the 20th century rivaled that of his uncle's, Sigmund Freud, as Bernays pioneered the idea of crowd psychology with Freud's psychoanalytical ideas in what would become a new political ideal on how to control the masses.
[00:49:29.062 --> 00:49:43.886]  In his 1928 book, Propaganda, Bernays wrote, If we understand the mechanisms and motives of the group mind, it is now possible to control and regiment the masses according to our will, without them knowing it.
[00:49:44.646 --> 00:49:57.550]  He called it the engineering of consent, and proposed that those who manipulate this unseen mechanism of society constitute an invisible government, which is the true ruling power of our country.
[00:49:58.979 --> 00:50:07.310]  It was Bernays who introduced the corporate giants to crowd psychology methods and polished techniques to manipulate society.
[00:50:07.730 --> 00:50:16.802]  He convinced the population to buy on impulse things they didn't even need by linking mass-produced goods to their own unconscious desires.
[00:50:22.674 --> 00:50:27.298]  The tobacco industry hired Bernays to persuade women to take up smoking.
[00:50:27.698 --> 00:50:34.424]  And the Alcoa Aluminum Company asked him to drive the campaign for the national fluoridation of our water supply.
[00:50:38.795 --> 00:50:43.117]  A consumerist culture was born and the US government took notice.
[00:50:44.037 --> 00:50:49.499]  In addition to famous corporate giants, Bernays also began working for the federal government.
[00:50:49.939 --> 00:51:02.423]  They adopted his technique of manufacturing ever-present dangers and then maintaining a constant state of fear to give those in power greater control of what Bernays called the mass mind.
[00:51:03.163 --> 00:51:04.044]  Edward Bernays.
[00:51:05.253 --> 00:51:07.794]  Who's the father of modern advertising and propaganda.
[00:51:08.034 --> 00:51:10.275]  He literally wrote the book, Propaganda.
[00:51:11.115 --> 00:51:18.438]  Joseph Goebbels, on record, the Nazi propaganda minister, used a lot of his information and twisted it to his own designs.
[00:51:18.918 --> 00:51:25.201]  Bernays was the chief psychological warfare expert for more than 20 years, advising the Department of War.
[00:51:25.941 --> 00:51:28.842]  He advised them to call it Defense, don't be honest anymore.
[00:51:29.322 --> 00:51:33.264]  Call it the Department of Defense, because you're actually going to run giant imperial slaughter operations.
[00:51:50.694 --> 00:51:52.895]  Well, that just about wraps up tonight's show.
[00:51:53.115 --> 00:51:55.996]  I hope you had a fantastic Memorial Day weekend.
[00:51:56.316 --> 00:52:02.158]  Don't forget, tomorrow begins our exclusive coverage from the Bilderberg meeting in Chantilly, Virginia.
[00:52:02.478 --> 00:52:03.898]  You don't want to miss out on this, folks.
[00:52:03.998 --> 00:52:04.579]  Trust me.
[00:52:04.979 --> 00:52:07.039]  Until then, may God bless you all.
[00:52:07.160 --> 00:52:08.960]  And don't forget, the answer to 1984 is 1776.
[00:52:09.000 --> 00:52:09.420]  Good night.
[00:52:09.440 --> 00:52:09.900]  See you tomorrow.
