[00:00:02.261 --> 00:00:02.401]  I think.
[00:21:21.514 --> 00:21:23.757]  And we got that from the guys over at Hong Kong.
[00:21:23.817 --> 00:21:25.179]  Dan Fite sent that to us.
[00:21:27.421 --> 00:21:45.145]  In addition to revealing how federal government and Pentagon will respond to civil disturbances in violation of the 1878 Posse Comitatus Act, the United States Military Police Schools Civil Disturbance Operations Document instructs how military will confiscate American's weapons from American citizens.
[00:21:45.185 --> 00:21:45.726]  I'm sorry.
[00:21:46.346 --> 00:21:50.207]  I'm sorry I'm not reading everything eloquent right off a teleprompter, but I'm scared.
[00:21:50.247 --> 00:21:52.147]  This is scary information.
[00:21:52.187 --> 00:21:55.308]  You need to get this out to everybody you know right now.
[00:21:56.539 --> 00:21:57.240]  It's all there.
[00:21:57.500 --> 00:21:59.261]  You can go check out the headline.
[00:21:59.301 --> 00:22:00.222]  We gave you the headlines.
[00:22:00.262 --> 00:22:01.143]  Go read the articles.
[00:22:01.183 --> 00:22:01.864]  Go to the links.
[00:22:02.164 --> 00:22:03.625]  Go read this document right here.
[00:22:04.946 --> 00:22:05.407]  Here it is.
[00:22:05.427 --> 00:22:07.048]  It says it in plain English.
[00:22:07.589 --> 00:22:12.112]  The United States Program for General and Complete Disarmament in a Peaceful World.
[00:22:13.954 --> 00:22:14.795]  It's all right there.
[00:22:17.777 --> 00:22:19.159]  You better get this information out.
[00:22:19.399 --> 00:22:20.600]  Don't waste any more time.
[00:22:20.900 --> 00:22:21.921]  You better get some guns.
[00:22:21.941 --> 00:22:22.802]  You better get a plan.
[00:22:22.822 --> 00:22:23.923]  You better learn how to shoot.
[00:22:25.353 --> 00:22:29.895]  Don't waste this time now that we have because it is precious and the time is running short.
[00:22:49.079 --> 00:22:55.128]  Send it out, especially to police and military out there, because they're going to be the ones who are going to get the orders to confiscate those guns.
[00:22:56.250 --> 00:23:00.757]  And let me tell you, if they're not Oath Keepers, they're going to do it.
[00:23:00.937 --> 00:23:04.643]  You heard the guy who said, you know, I was gung-ho and I was just following orders.
[00:23:06.167 --> 00:23:13.869]  Go ahead and put up the Prison Planet Ask Alex graphic because that's a good spot.
[00:23:14.469 --> 00:23:25.692]  Planet Info Wars is a great place to go to meet like-minded people, to learn how to shoot, talk about guns, talk about bug out plans, to make plans in your community.
[00:23:26.772 --> 00:23:31.933]  What are you going to do if it happens like it did in New Orleans during Hurricane Katrina?
[00:23:34.480 --> 00:23:35.681]  Alright, that's it.
[00:23:35.701 --> 00:23:37.844]  We're going to go to break and we'll be right back after this.
[00:23:45.892 --> 00:23:51.658]  Christy Hightower here for PlanetInfoWars.com bringing you your weekly Patriots are Talking update.
[00:23:52.708 --> 00:24:05.555]  Every day I get more and more excited to see how you Planet InfoWars users are utilizing things like events and missions within groups to come together and share knowledge, or reading your articles where you're sharing your research and your passions.
[00:24:06.616 --> 00:24:17.762]  For example, user Paul wrote an article this past week called Grassroots Activism, and he provides a short explanation for why and how you can exercise your civil rights.
[00:24:18.662 --> 00:24:28.948]  Or even on a different subject matter, if you're looking for how plants can heal you and help your health, you should check out Galen's article detailing five great herbs for your skin.
[00:24:29.128 --> 00:24:30.629]  Lavender, I think, is among them.
[00:24:31.409 --> 00:24:37.373]  And also, lastly, a reminder that we are paying attention to your well-written, well-cited articles.
[00:24:37.813 --> 00:24:44.277]  Melissa Melton actually has an article from Planet InfoWars titled, CDC Pushes Measles Vaccine.
[00:24:45.097 --> 00:24:48.301]  And we've now featured it on the front page of InfoWars.com.
[00:24:48.781 --> 00:24:52.766]  So if you keep great articles coming like that at us, I guarantee you you'll get there too.
[00:24:53.346 --> 00:24:56.630]  So thanks again for all of your hard work, and keep the knowledge flowing.
[00:24:57.411 --> 00:24:58.432]  Till next time, Patriots.
[00:25:03.763 --> 00:25:09.047]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:25:09.307 --> 00:25:11.509]  Start purifying your water with ProPure.
[00:25:11.729 --> 00:25:20.715]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:25:20.875 --> 00:25:24.098]  Its filters are silver impregnated to prevent bacterial growth.
[00:25:24.358 --> 00:25:25.779]  There's no priming required.
[00:25:26.059 --> 00:25:28.100]  It's NSF-42 certified.
[00:25:28.341 --> 00:25:30.842]  Optional fluoride filters can reduce fluoride up to 95%.
[00:25:31.903 --> 00:25:33.244]  Easy to set up and use.
[00:25:33.444 --> 00:25:34.765]  Doesn't require electricity.
[00:25:34.885 --> 00:25:37.767]  Purify water from lakes, streams, ponds, and wells.
[00:25:38.067 --> 00:25:41.249]  This filter system leaves in beneficial minerals, which is key.
[00:25:41.469 --> 00:25:45.492]  Save money by not buying bottled water, and avoid BPA that leaches from the plastic.
[00:25:45.652 --> 00:25:48.254]  ProPure is the best gravity-fed filter out there.
[00:25:48.394 --> 00:25:49.715]  It's what my family uses.
[00:25:49.995 --> 00:25:53.217]  Infowars.com already has the lowest price on ProPure.
[00:25:53.317 --> 00:25:58.641]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:25:59.181 --> 00:26:00.443]  You can also call to order 888-253-3139.
[00:26:11.522 --> 00:26:12.262]  Hi and welcome.
[00:26:12.362 --> 00:26:14.743]  I'm Christy Hightower here from Planet InfoWars.
[00:26:15.003 --> 00:26:22.105]  I'm here with our guest, Alex Jones, who's actually answering your questions from the Ask Alex group on PlanetInfoWars.com.
[00:26:22.666 --> 00:26:26.867]  This is a special edition, marathon version.
[00:26:26.887 --> 00:26:28.487]  So we're doing 50 questions.
[00:26:28.827 --> 00:26:32.649]  We'll probably cut it up into little parts so that you can stay tuned.
[00:26:32.809 --> 00:26:34.509]  So let's get started, Alex.
[00:26:34.549 --> 00:26:35.630]  Now, keep that in mind.
[00:26:35.690 --> 00:26:36.170]  Keep them short.
[00:26:37.150 --> 00:26:37.671]  Yes, ma'am.
[00:26:37.791 --> 00:26:38.552]  All right.
[00:26:39.212 --> 00:26:47.823]  This first one comes to you from Chuck, and he says, you recently had Webster Tarpley on your radio show and asked some great questions, such as, are you a communist?
[00:26:48.463 --> 00:26:54.570]  To which Webster replied and elaborated on what he believes and explained as a true American political economic system.
[00:26:55.391 --> 00:27:05.483]  Um, and a lot has been going on, and I know that you have numerous issues to cover in very little time, but I'd be interested in hearing what you think of Tarpley's comments about this political system.
[00:27:05.983 --> 00:27:12.911]  He speaks of, and he takes, he takes a part on libertarians, he had a wealth of information to support his ideas.
[00:27:14.153 --> 00:27:14.854]  No, that's enough.
[00:27:14.874 --> 00:27:19.840]  I did the interview, so I hadn't read the question, but I remember it.
[00:27:20.701 --> 00:27:26.268]  Look, it's a difference of views, and he claims the American system is this state-directed system.
[00:27:27.034 --> 00:27:27.775]  And it really isn't.
[00:27:28.736 --> 00:27:29.797]  Some of what he said is true.
[00:27:30.798 --> 00:27:31.960]  And it's all a philosophy.
[00:27:32.000 --> 00:27:38.166]  But if you don't have an engaged, informed population that demands liberty and freedom, you're going to have corruption take over.
[00:27:38.207 --> 00:27:43.132]  Whether it's a libertarian, laissez-faire system, whether it's a state-directed system.
[00:27:43.633 --> 00:27:48.198]  When the public becomes a bunch of TV head jellyfish, everything is going to go to hell in a handbasket.
[00:27:48.806 --> 00:27:56.570]  And so I, you know, have open debates about a fiat currency run by government, or a gold or silver backed, or Ron Paul, Von Mies, VUBE.
[00:27:57.451 --> 00:28:05.876]  But overall, government centralized systems get taken over by special interest and become extremely corrupt, and generally are the worst system.
[00:28:06.236 --> 00:28:08.557]  So, I mean, I've thought long and hard about this.
[00:28:08.757 --> 00:28:16.402]  I've read the literature and history across the spectrum, and Parpley's great on history and great on power structures and the eugenicist.
[00:28:17.162 --> 00:28:17.822]  God love him.
[00:28:18.623 --> 00:28:20.943]  I saw one commenter one time when somebody called in and asked about him.
[00:28:20.963 --> 00:28:24.004]  He said, don't be two-faced behind his back telling this to his face.
[00:28:24.024 --> 00:28:26.125]  This is on the radio and TV.
[00:28:26.165 --> 00:28:27.506]  This is not behind Tarpley's back.
[00:28:27.846 --> 00:28:31.907]  But I promise, next time he's on, I'm going to say, Tarpley, you've got some blind spots.
[00:28:31.987 --> 00:28:36.229]  You think we should all take all the vaccines because it's some weird communal proletariat thing.
[00:28:36.529 --> 00:28:37.489]  You like McDonald's.
[00:28:37.549 --> 00:28:39.230]  You like Aspartame, Diet Coke.
[00:28:39.890 --> 00:28:40.952]  I mean, he's very proud of this.
[00:28:40.972 --> 00:28:43.095]  He goes, what are you gonna do, Robinson Crusoe?
[00:28:43.115 --> 00:28:43.576]  And I go, no.
[00:28:43.916 --> 00:28:50.947]  Robinson Crusoe isn't not taking shots and drinking aspartame and eating Chicken McNuggets with silicone in them.
[00:28:51.767 --> 00:28:56.892]  So, Tarpley's a really smart guy, almost savantish in many ways, because I've been around him personally.
[00:28:56.912 --> 00:28:58.394]  He speaks like five languages fluently.
[00:28:58.974 --> 00:29:01.377]  But, look, I'm savantish in a way.
[00:29:01.397 --> 00:29:02.258]  I'm sure everybody is.
[00:29:02.598 --> 00:29:05.561]  You know, I've got some spots that are lacking.
[00:29:05.621 --> 00:29:06.302]  I like Tarpley.
[00:29:06.922 --> 00:29:10.186]  He's kind of like an entertaining mascot around here.
[00:29:10.266 --> 00:29:12.408]  I mean, we all like Tarpley as a person.
[00:29:13.609 --> 00:29:15.170]  It's just his belief in the state.
[00:29:16.586 --> 00:29:21.109]  And that the state is the arbiter and is the birth from which all goodness flows.
[00:29:21.689 --> 00:29:23.210]  I think he's assed backwards in history.
[00:29:23.230 --> 00:29:24.151]  Absolutely.
[00:29:24.171 --> 00:29:28.293]  So I disagree with him and that's what I have to say about Mr. Tarpley.
[00:29:28.353 --> 00:29:29.014]  Good question.
[00:29:29.254 --> 00:29:30.294]  Had to have a longer answer.
[00:29:30.334 --> 00:29:35.057]  We're one question down here at PlanetInfoWars.com, folks.
[00:29:35.377 --> 00:29:36.138]  This is where you meet.
[00:29:36.178 --> 00:29:37.018]  This is where you get involved.
[00:29:37.038 --> 00:29:37.999]  This is where you take action.
[00:29:38.019 --> 00:29:39.860]  We're going to have a letter to the editor's section.
[00:29:39.880 --> 00:29:41.021]  I want to get that set up at the time.
[00:29:41.781 --> 00:29:49.385]  So folks can send, not things that I'm going to comment on, but we're going to have Christy sit here and read.
[00:29:49.425 --> 00:29:51.406]  And then if you have a comment, that's great.
[00:29:51.846 --> 00:29:53.948]  I think once a week you should read maybe 20 letters.
[00:29:54.608 --> 00:29:55.689]  That'd be awesome.
[00:29:55.769 --> 00:29:57.029]  Or four paragraphs or less.
[00:29:57.049 --> 00:29:57.770]  Could I have a rule on that?
[00:29:57.990 --> 00:29:58.710]  And then just read them.
[00:29:59.210 --> 00:30:01.332]  That way your view unfettered goes out.
[00:30:02.272 --> 00:30:02.912]  Or I could read them.
[00:30:03.033 --> 00:30:03.533]  I mean, whatever.
[00:30:03.553 --> 00:30:04.453]  That would be interesting.
[00:30:04.473 --> 00:30:05.394]  Erin could read them.
[00:30:06.004 --> 00:30:09.566]  Aaron, Aaron over there running the camera right now, because he does such a darn good job.
[00:30:09.586 --> 00:30:11.627]  Aaron has a Facebook following, actually, Aaron.
[00:30:11.947 --> 00:30:12.487]  Oh, Aaron.
[00:30:12.507 --> 00:30:13.868]  Aaron's a rock star over there.
[00:30:13.908 --> 00:30:14.248]  Liberty.
[00:30:14.268 --> 00:30:15.189]  All right, go ahead.
[00:30:15.229 --> 00:30:27.215]  All right, well this next one comes to you from Keisha, and she says, Alex, if you could go back in time, it's kind of a fun question, actually, if you could go back in time, and when you were younger, but still keep all of the knowledge that you have right now, what would that look like?
[00:30:27.355 --> 00:30:29.996]  Imagine coming home to the first day of kindergarten being a genius.
[00:30:30.797 --> 00:30:31.237]  Oh, yeah.
[00:30:32.357 --> 00:30:33.238]  Don't we all wish for that?
[00:30:33.738 --> 00:30:34.879]  I'll say I'm a genius now.
[00:30:37.256 --> 00:30:40.419]  I've often thought, I think everybody's thought of, think of all the mistakes I made.
[00:30:40.459 --> 00:30:41.520]  What if I knew all that?
[00:30:41.780 --> 00:30:42.060]  Gosh.
[00:30:42.120 --> 00:30:42.841]  You know, back then.
[00:30:43.021 --> 00:30:44.962]  And I think that's where listening to your parents comes from.
[00:30:45.363 --> 00:30:50.067]  But we almost genetically are designed to want to get out of the nest, start our own hut, get out of the system.
[00:30:50.107 --> 00:30:53.630]  And our parents are telling us things and we're like not listening to them.
[00:30:54.050 --> 00:30:55.691]  So there's three ways to learn, I guess.
[00:30:55.711 --> 00:30:57.813]  There's by revelation, we're just beaming to your head.
[00:30:58.253 --> 00:31:00.855]  There's by experience and there's by being taught.
[00:31:01.816 --> 00:31:08.698]  And experience is a great teacher because you really remember it, but it would be better for young folks out there, even if your old man or mom aren't perfect.
[00:31:10.318 --> 00:31:11.238]  They care about you.
[00:31:11.258 --> 00:31:13.119]  They're going to give you some overall advice that's good.
[00:31:13.879 --> 00:31:19.660]  So it's best to not, you know, detest them, because in a way you're detesting yourself.
[00:31:20.400 --> 00:31:23.921]  And so boy, I wish I knew back then what I know now.
[00:31:23.961 --> 00:31:24.161]  What?
[00:31:24.181 --> 00:31:26.322]  Is there a particular day you would want to go back to?
[00:31:26.342 --> 00:31:28.002]  Like, that you think about?
[00:31:29.418 --> 00:31:36.761]  I wish that when some bully started a fight with me that I just learned to back down when I could because it was just pointless.
[00:31:36.961 --> 00:31:42.483]  I like all those brain cells I'm missing from having my head slammed on the concrete and going to jail and stuff like that.
[00:31:42.523 --> 00:31:44.424]  I mean, I would have been less confrontational.
[00:31:45.402 --> 00:31:51.828]  But in a way, again, that's Catch-22, because I wouldn't be who I am today if I hadn't grown up where I did in Dallas and seen the things I saw.
[00:31:51.948 --> 00:31:53.129]  So, whatever.
[00:31:53.149 --> 00:31:54.130]  I mean, there's no going back.
[00:31:54.810 --> 00:31:56.992]  Unless you try to teach your children what you've gone through.
[00:31:57.332 --> 00:31:59.774]  But they haven't experienced it yet, so they're not going to listen.
[00:31:59.954 --> 00:32:02.797]  You know, later you're like, oh, Dad, Mom, you were sure right about that.
[00:32:02.837 --> 00:32:04.418]  Man, I wish I'd listened to you.
[00:32:04.678 --> 00:32:06.440]  Older you get, the more right your parents get.
[00:32:06.520 --> 00:32:08.341]  It's kind of scary, actually.
[00:32:08.361 --> 00:32:08.722]  Yeah.
[00:32:09.542 --> 00:32:12.563]  Alright, well this next one comes to you from Chris, and he says, Alex, a question.
[00:32:13.424 --> 00:32:15.404]  Are things so different here in the UK?
[00:32:15.544 --> 00:32:21.146]  One thing I've noticed from campaigning in the UK is that the US campaigning is so much more vitriolic.
[00:32:22.207 --> 00:32:27.288]  Do you feel you need a louder voice in the US to get noticed, or is it just plain wrong?
[00:32:27.328 --> 00:32:28.069]  Is that wrong?
[00:32:29.588 --> 00:32:38.295]  Well, I mean, you can do stunts in the media to get noticed, but I've noticed we've inadvertently done stunts before, where it's the right thing the media picks up, but then they still control the message.
[00:32:38.715 --> 00:32:43.839]  It's like you put out something that they're ready to pick up and make big, it's because they can spin it to their advantage.
[00:32:44.160 --> 00:32:44.400]  Right.
[00:32:44.760 --> 00:32:46.762]  So I've never really been calculating about what I do.
[00:32:46.782 --> 00:32:52.066]  You know, it's more of, I think this is important, this is what I'm thinking, feeling, I'd like to impart this.
[00:32:52.126 --> 00:32:54.008]  And some of it resonates with people, some of it doesn't.
[00:32:54.948 --> 00:32:56.189]  Uh, so it is what it is.
[00:32:56.229 --> 00:33:03.335]  That's why it's important with things like PlanetInfoWars.com that people get together there, start their own campaigns, get involved, meet others.
[00:33:03.735 --> 00:33:13.543]  Because there are people watching out there right now who are smarter than I am, more eloquent than I am, more informed, who've had life experiences that are gonna be, you know, bring pieces of the puzzle that I can't cover.
[00:33:13.804 --> 00:33:21.170]  That's why I'm trying to hire all these great reporters and bring in other graphics people and expend the capital I've accrued to try to really go to the next level.
[00:33:22.349 --> 00:33:24.812]  Because I realize this is a very important position we're in.
[00:33:25.513 --> 00:33:28.516]  And that's why a lot of times it'll be midnight and I shoot a video and upload it.
[00:33:28.776 --> 00:33:32.841]  It's because I realize, man, we've got this limited window to actually effect change for the good.
[00:33:32.861 --> 00:33:34.082]  It's a key time in history right now.
[00:33:34.102 --> 00:33:34.963]  What question are we up to now?
[00:33:35.403 --> 00:33:36.364]  We're up to number four.
[00:33:36.384 --> 00:33:37.446]  Am I moving fast?
[00:33:37.466 --> 00:33:38.267]  You are moving fast.
[00:33:38.347 --> 00:33:38.847]  I'm very impressed.
[00:33:38.907 --> 00:33:40.129]  Continue the interrogation!
[00:33:40.649 --> 00:33:41.109]  Here it goes.
[00:33:41.509 --> 00:33:43.350]  This is actually from user Tofu.
[00:33:43.450 --> 00:33:44.410]  Clever username.
[00:33:45.111 --> 00:33:47.131]  I'm a former active duty Marine.
[00:33:47.511 --> 00:33:51.753]  I live in Okinawa, Japan, and I listen to your show every day over and over.
[00:33:51.933 --> 00:33:53.693]  The rebroadcast and all of that.
[00:33:54.074 --> 00:33:55.294]  I believe in you, Alex.
[00:33:55.354 --> 00:33:59.135]  So, I've woken up a few friends and they listen to me like you do.
[00:34:01.816 --> 00:34:06.242]  When I go on Airbase, they scan our civilian ID cards and I'm a prepper.
[00:34:06.583 --> 00:34:09.286]  But my friends think I'm a kook, which I thought was kind of cute language.
[00:34:09.687 --> 00:34:13.432]  Do you think things would become bad for American citizens living abroad like me?
[00:34:15.856 --> 00:34:26.684]  Statistically, in a world financial collapse that's designed to bring in world government, it will be worse to be in areas where you're not indigenous because you don't fit in, you don't blend in with the culture.
[00:34:27.285 --> 00:34:29.826]  When things get rough, you'll be the first person gets turned on.
[00:34:29.846 --> 00:34:37.712]  I don't want to geographically say something about, you know, an island off Japan because you know more about that area than I do because you live there.
[00:34:38.193 --> 00:34:43.496]  So I think your question states the concern and the knowledge you already have.
[00:34:44.557 --> 00:34:44.777]  But
[00:34:45.700 --> 00:34:50.489]  You know, cultural bounds mean nothing because we're all human in the final equation.
[00:34:50.830 --> 00:34:56.000]  If you've got really good friends you've known for years, the cultural differences can be bridged there.
[00:34:56.261 --> 00:34:56.862]  It's just that...
[00:34:58.553 --> 00:35:04.736]  I don't know, the Japanese are known for being the opposite of lawless, so Japan's a pretty good place to be during a crisis.
[00:35:05.137 --> 00:35:09.439]  You think Americans would act that polite and nice during a nuclear meltdown?
[00:35:09.459 --> 00:35:16.403]  You'd be looting, mass murder, and death, and burning cities if we had something like you had.
[00:35:17.230 --> 00:35:21.512]  I mean, instead, like, crime went down when they got hit by tidal waves and had reactors blow up.
[00:35:21.672 --> 00:35:21.932]  Crazy.
[00:35:22.172 --> 00:35:24.093]  Instead, here, it'd be like... Oh, yeah.
[00:35:24.113 --> 00:35:25.093]  So, I mean, I don't know.
[00:35:25.133 --> 00:35:31.796]  Now, if you're thinking about your geographic and cultural locale, even though it's an island, things are more expensive.
[00:35:32.236 --> 00:35:34.137]  You're an island off an island in Okinawa, right?
[00:35:34.157 --> 00:35:35.138]  Mm-hmm.
[00:35:35.298 --> 00:35:38.299]  You know, that's a problem for cost during a collapse, but I don't know.
[00:35:38.319 --> 00:35:39.219]  I mean, there couldn't be a more...
[00:35:41.550 --> 00:35:42.570]  Kind, forgiving people?
[00:35:42.890 --> 00:35:48.892]  Yeah, I mean, just orderly, focused, people too prideful to be crooks, on average, in the Japanese.
[00:35:48.932 --> 00:35:52.073]  So I'm not going to judge it, but it's a mixed bag.
[00:35:53.333 --> 00:36:03.076]  Alright, this next one comes to you from Noah, and he says, is there any proof that British Labour Party politicians John Smith and Robin Cook were assassinated by associates of Tony Blair?
[00:36:03.908 --> 00:36:04.948]  I think that kind of alludes to it.
[00:36:04.968 --> 00:36:06.709]  Yeah, there's overwhelming evidence that happened.
[00:36:06.729 --> 00:36:07.609]  People can look into it.
[00:36:07.989 --> 00:36:11.490]  When they would come out and see Al Qaeda's fake, the government runs it, boom, you'd have a heart attack next day.
[00:36:12.370 --> 00:36:14.231]  Uh, show, yeah, no, I mean, they kill people all the time.
[00:36:14.291 --> 00:36:15.851]  I mean, you had Dr. David Kelly.
[00:36:16.091 --> 00:36:19.072]  Shit, they told me I'll be killed and found in the woods if I tell you, but it's all fake.
[00:36:19.092 --> 00:36:19.912]  There's no WMDs.
[00:36:19.952 --> 00:36:23.813]  And then a guy walking his dog sees five guys in black uniforms leaving the body, running away.
[00:36:24.614 --> 00:36:26.094]  The wrists are slit, no blood at the scene.
[00:36:26.314 --> 00:36:29.035]  Then they say he took pills and died, but two undissolved pills were in his stomach.
[00:36:29.932 --> 00:36:34.034]  This one comes to you from, forgive me if I can't say it right, Vthom, I think.
[00:36:34.975 --> 00:36:43.139]  Alex, I've heard you mention some things about Ronald Reagan's assassination attempt and the medical care he received afterwards that somehow diminished his mental capacity.
[00:36:43.559 --> 00:36:45.580]  I've been unable to find anything else on this.
[00:36:45.620 --> 00:36:47.161]  Could you expand on the topic a bit?
[00:36:47.701 --> 00:36:49.062]  Maybe provide a resource material?
[00:36:49.202 --> 00:36:51.223]  Well, here's the good news and the bad news.
[00:36:52.268 --> 00:36:54.789]  I'm not looking at these questions beforehand.
[00:36:54.869 --> 00:36:58.530]  Sometimes she'll ask me a question about one of them because she wants to know before we go to them.
[00:36:59.031 --> 00:37:04.112]  But I have not seen your questions, so I don't have time to go look up the stuff because if we did, we'd never even get to this.
[00:37:06.013 --> 00:37:07.294]  Multiple guests over the years.
[00:37:08.374 --> 00:37:15.060]  I think TV news pieces were done at the time that, you know, Reagan was incapacitated a few weeks because of some cold blood he was given.
[00:37:15.460 --> 00:37:18.943]  And if you do that, it can cause kind of like a overall stroke-like effect in the brain.
[00:37:19.443 --> 00:37:22.566]  The fact that he would, he would be asleep for days and suddenly be animated.
[00:37:22.586 --> 00:37:25.788]  And the word is they use that to kind of get control of him medically.
[00:37:25.968 --> 00:37:27.089]  But we should look into that.
[00:37:27.690 --> 00:37:29.231]  Perhaps you can do it, Christy, for next time.
[00:37:29.471 --> 00:37:35.276]  So we can like put a star and then come back and say, before we get to new questions, let's go to a question from last time.
[00:37:35.336 --> 00:37:40.441]  Yeah, we're going to have to do kind of a recap of some past episodes where we finalized some answers there.
[00:37:40.521 --> 00:37:44.105]  Yeah, because, again, I mean, I already said it.
[00:37:44.125 --> 00:37:49.871]  The problem is I can't sit here and then have a documented, bibliographed answer every time.
[00:37:50.912 --> 00:37:52.393]  Well, no, none of it's on the fly.
[00:37:52.473 --> 00:37:53.134]  None of it's on the fly.
[00:37:53.154 --> 00:37:53.715]  Yeah, no kidding.
[00:37:54.435 --> 00:37:55.696]  This next one comes to you from Glenn.
[00:37:55.756 --> 00:37:57.517]  He says, Smoking used to be ubiquitous.
[00:37:57.917 --> 00:37:58.618]  It was everywhere.
[00:37:58.678 --> 00:38:01.259]  TV, billboards, movies, even in comic books.
[00:38:01.840 --> 00:38:04.521]  Smokers are some of the most stubborn people I know.
[00:38:04.721 --> 00:38:08.864]  In your opinion, was smoking a beta test for getting rid of an individual's rights?
[00:38:09.844 --> 00:38:10.485]  Yes, it is.
[00:38:10.725 --> 00:38:18.452]  I mean, it was Edward Bernays and other propagandists that helped sell that, you know, be radical, be a feminist, smoke cigarettes in the 20s and 30s, Liberty Torches.
[00:38:19.132 --> 00:38:24.637]  And then the system decided, you know, for whatever reason, okay, well, we can kill them through vaccines and GMO.
[00:38:25.237 --> 00:38:28.781]  Let's have the test to ban something that people know is unhealthy.
[00:38:30.117 --> 00:38:34.640]  And the next it's popcorn, milk products and soft drinks and salt.
[00:38:35.160 --> 00:38:37.121]  Now, not in New York, but spreading all over.
[00:38:37.402 --> 00:38:42.265]  So it's kind of a globalist system where they try to get standardized laws all over the world.
[00:38:42.325 --> 00:38:43.786]  And yes, it was undoubtedly a beta test.
[00:38:44.312 --> 00:38:48.914]  I mean, they're one of the oldest men in the world, over 105 years old, smokes a pack of cigarettes every day.
[00:38:49.315 --> 00:38:50.315]  I'm not saying it's good.
[00:38:50.395 --> 00:38:52.076]  Genetically, some people can handle it.
[00:38:52.476 --> 00:38:53.717]  Other people, it's a death warrant.
[00:38:54.657 --> 00:38:56.959]  Not a good idea to be pulling a bunch of dirty smoke.
[00:38:57.219 --> 00:38:58.119]  It's not just the tobacco.
[00:38:58.159 --> 00:39:02.401]  They add hundreds of chemicals into those things to make them more addictive, to make you smoke more.
[00:39:03.422 --> 00:39:06.523]  So, you know, the weird thing is I've always smoked on and off.
[00:39:06.584 --> 00:39:07.844]  Cigars, cigarettes, you name it.
[00:39:07.864 --> 00:39:08.705]  I'm a big tobacco guy.
[00:39:09.525 --> 00:39:13.567]  But one time for six years I quit where suddenly it stunk and I didn't like it.
[00:39:14.167 --> 00:39:18.209]  And finally again about a year ago I quit and now it stinks and it's horrible and I have no desire for it.
[00:39:18.789 --> 00:39:26.152]  So it's like thank God I actually prayed to get me off those things and it happened because now when I smell somebody smoking a cigarette it makes me want to throw up.
[00:39:26.813 --> 00:39:31.315]  I used to wonder why I'd be outside a restaurant or something smoking a cigarette and people walk by and go, oh we got to smell your smoke.
[00:39:31.355 --> 00:39:32.095]  I'd get mad at them.
[00:39:33.136 --> 00:39:34.116]  But now I really get it.
[00:39:34.156 --> 00:39:35.897]  It's like as I smell it, it just smells like
[00:39:36.707 --> 00:39:38.547]  It's interesting what knowledge does to you, too.
[00:39:38.667 --> 00:39:43.508]  I mean, the more you learn about how bad something is, you, like, cultivate this desire to really get rid of it.
[00:39:43.608 --> 00:39:47.589]  I mean, the idea of, like, what it does to your lungs, or how it affects your body.
[00:39:47.689 --> 00:39:50.490]  Oh, it's, well, it's also, you know how many radioactive isotopes are in it?
[00:39:50.630 --> 00:39:51.430]  Oh, I don't even, I don't.
[00:39:51.470 --> 00:40:03.492]  I didn't even know this, but, like, somehow, it's strange, the tobacco puts, it's weird, people can look it up, it sounds crazy, but I had, uh, during Fukushima, I'd already quit smoking, so it's over a year now, but I had, uh,
[00:40:05.461 --> 00:40:07.821]  Nuclear physicist Dr. Bob Bowman on the show.
[00:40:08.522 --> 00:40:10.342]  He was like, well, don't worry too much about Fukushima.
[00:40:10.362 --> 00:40:11.442]  They're getting a lot of radiation.
[00:40:11.462 --> 00:40:14.383]  But what we get is less than somebody that smokes cigarettes for a few years.
[00:40:14.923 --> 00:40:17.383]  He goes, you know, you get all these rads off of smoking.
[00:40:17.403 --> 00:40:18.783]  And I went and I thought, that's crazy.
[00:40:18.803 --> 00:40:19.504]  So I'm looking it up.
[00:40:19.864 --> 00:40:21.304]  I didn't know it was like well known.
[00:40:21.324 --> 00:40:23.544]  The tobacco, I guess.
[00:40:23.724 --> 00:40:24.724]  Oh, but sad issue.
[00:40:24.744 --> 00:40:25.485]  Go ahead to the next point.
[00:40:25.505 --> 00:40:26.485]  Yeah, no, it's fascinating.
[00:40:27.025 --> 00:40:28.045]  We're obviously going to get through 50.
[00:40:28.385 --> 00:40:28.685]  Let's do 20.
[00:40:28.745 --> 00:40:29.665]  We'll do 25 tomorrow.
[00:40:29.705 --> 00:40:30.265]  What's the next one?
[00:40:33.186 --> 00:40:36.394]  This one is actually a more complex question.
[00:40:36.434 --> 00:40:39.561]  It says, Allied governments are covering up non-HIV cases.
[00:40:40.444 --> 00:40:52.675]  And this girl actually, her name is Kayla, and she says, like mine, under the chronic fatigue syndrome, and how can HIV be deemed to cause AIDS when there are millions of non-HIV AIDS cases?
[00:40:52.795 --> 00:40:55.077]  And I actually researched a little bit of this on my own.
[00:40:55.117 --> 00:41:04.785]  In 1993, the CBC actually said that if your T cell count is less than 200, then you have HIV.
[00:41:05.245 --> 00:41:07.908]  And so it skyrocketed, those number of cases.
