[00:00:27.873 --> 00:00:29.034]  Welcome, ladies and gentlemen.
[00:28:57.929 --> 00:28:58.569]  It's amazing!
[00:28:58.609 --> 00:29:04.411]  Go to InfoWars.com and click on the shopping cart link to see the entire family of these babies.
[00:29:05.430 --> 00:29:10.432]  Now, the fluoride they add to our water is so tiny that most filters can't cut it out.
[00:29:10.692 --> 00:29:16.655]  But ProPure has their system that will, again, reduce it to non-detectable levels.
[00:29:16.795 --> 00:29:18.655]  Almost get all of it out of there.
[00:29:18.976 --> 00:29:19.956]  That's also available.
[00:29:20.276 --> 00:29:32.241]  And if you look at the different systems they offer, the ProPure big brush finish is on a stand, so it's easier on a table or at your restaurant or wherever you have it to go up with a glass or a mug and fill it up.
[00:29:32.381 --> 00:29:36.424]  Then there's this big baby right here, the Pro-Pure King large version.
[00:29:36.645 --> 00:29:38.766]  Got a lot of different options that come with it.
[00:29:39.127 --> 00:29:43.430]  Also, they have the Pro-Pure Big, probably one of the best values out there.
[00:29:43.710 --> 00:29:45.692]  And of course, it's burnished stainless steel.
[00:29:46.072 --> 00:29:53.459]  And then, what I use on my RV, something that's great for your hunting cabin or the back porch, is the Pro-Pure Traveler.
[00:29:53.939 --> 00:29:54.019]  Yes.
[00:30:11.116 --> 00:30:12.838]  Obviously, you're hitting us through our water.
[00:30:13.158 --> 00:30:14.840]  It's time to take control of our lives.
[00:30:15.100 --> 00:30:22.987]  It's time to not give our children and families these poisons, and these systems cut it down to non-detectable levels across the board.
[00:30:23.347 --> 00:30:25.589]  ProPure is the name.
[00:30:26.110 --> 00:30:28.112]  I only promote what I believe in.
[00:30:28.732 --> 00:30:32.295]  And I use ProPure in my home and my office.
[00:30:32.595 --> 00:30:36.879]  And I recommend that you check out the information on ProPure at Infowars.com.
[00:30:37.099 --> 00:30:43.304]  We already have the lowest price at Infowars.com on the ProPure gravity filter system.
[00:30:44.085 --> 00:30:52.073]  But when you add in the 10% off when InfoWarriors use the product code WATER at InfoWars.com, nobody can top it.
[00:30:52.474 --> 00:30:53.835]  So again, it's a win-win-win.
[00:30:53.895 --> 00:31:02.564]  Stop drinking the poison water, checkmate the globalists when it comes to your health, and support InfoWars.com and the work we're doing here.
[00:31:02.904 --> 00:31:07.208]  You know, many revolutionaries rob banks and things and kidnap people for funds.
[00:31:07.608 --> 00:31:12.192]  We promote in the free market the products we use that are about preparedness.
[00:31:12.512 --> 00:31:22.721]  That's how we fund this revolution against the New World Order in our move to restore our constitutional republic and a spirit of 1776 worldwide.
[00:31:23.101 --> 00:31:24.623]  Check it out at InfoWars.com.
[00:31:25.123 --> 00:31:33.792]  ProPure, top of the line, number one, most powerful and effective and economical gravity-fed water system in the world.
[00:31:34.112 --> 00:31:37.836]  ProPure, available discounted at Infowars.com.
[00:31:38.096 --> 00:31:40.899]  Don't forget product code, water, to save 10%.
[00:31:41.499 --> 00:31:44.142]  It's the latest generation, years in development.
[00:31:44.583 --> 00:31:46.725]  ProPure is the name.
[00:31:50.868 --> 00:31:51.548]  And we are back.
[00:31:51.608 --> 00:31:52.989]  It's InfoWars Nightly News.
[00:31:53.049 --> 00:31:54.169]  I'm your host, Rob Due.
[00:31:54.549 --> 00:31:59.031]  I'm sitting in doing a little bit of the interview section for Aaron while he's out writing more articles.
[00:31:59.131 --> 00:32:00.852]  The guy never stops working.
[00:32:00.872 --> 00:32:03.013]  He's a force to be reckoned with out there.
[00:32:03.933 --> 00:32:04.774]  The Blitzschneck.
[00:32:05.814 --> 00:32:10.416]  So earlier in the broadcast, he covered the article that Patrick Henningsen wrote.
[00:32:11.176 --> 00:32:12.657]  More furious, U.S.
[00:32:12.697 --> 00:32:17.799]  soldiers trafficking arms drugs to DEA agents posing as Los Zetas.
[00:32:18.763 --> 00:32:19.964]  Very disturbing article.
[00:32:20.624 --> 00:32:31.672]  I read it and I heard him talk to Alex on Thursday, but I thought it was important enough to bring back up again just to keep putting it out there in the blogosphere and seeing if we can make heads or tails of this.
[00:32:31.732 --> 00:32:32.953]  Patrick, thanks for joining us.
[00:32:33.773 --> 00:32:35.014]  Yeah, nice to be with you, Rob.
[00:32:36.015 --> 00:32:40.318]  So, what tipped you off to this article here, More Furious?
[00:32:40.598 --> 00:32:44.401]  What caught your attention on it and what made you write this article?
[00:32:45.453 --> 00:32:56.137]  The original tip I got was from the Minuteman Pack, which is a big border security immigration issue website and political action group.
[00:32:56.358 --> 00:33:04.501]  And they had the initial blog, and there was a link to the official complaint, which was at the Department of Justice, the South Texas District Court.
[00:33:04.981 --> 00:33:07.143]  So I clicked on that and there was the story.
[00:33:08.123 --> 00:33:19.371]  One of the most fascinating and bizarre stories I've seen in recent years regarding trafficking over the border and also drugs, Mexican drug cartels, U.S.
[00:33:19.451 --> 00:33:21.293]  Army soldiers, active duty.
[00:33:22.613 --> 00:33:32.056]  Yeah, and to me it's like, where are the quote, bad guys?
[00:33:32.116 --> 00:33:33.377]  You know, we've got U.S.
[00:33:33.457 --> 00:33:39.018]  Army, there are troops, we have to support them, and then we have DEA agents that are supposed to be fighting this war on drugs.
[00:33:39.659 --> 00:33:41.159]  There's no bad guys here.
[00:33:41.179 --> 00:33:43.220]  It's like we're creating our own problem.
[00:33:44.850 --> 00:33:53.954]  Yeah, one hand clearly, as Alex Jones put it on air Friday morning, we spoke about this story, what clearly one hand doesn't know what the other hand is doing in this.
[00:33:54.574 --> 00:34:00.196]  And, you know, it's very difficult in the world of drugs and the world of drug enforcement.
[00:34:00.576 --> 00:34:02.857]  You have a thing called the informant.
[00:34:03.437 --> 00:34:07.519]  So there are literally hundreds or thousands of FBI informants
[00:34:08.258 --> 00:34:27.047]  DEA informants and people who are on the books of the federal agencies who are supposedly, some are undercover and others are actually members of Los Zetas drug cartel or members of gangs and they are on the books giving information.
[00:34:27.367 --> 00:34:36.071]  So when the deal is going down and if there are federal agents investigating, in some cases they don't know the identity of all these informants.
[00:34:36.773 --> 00:34:59.492]  And obviously when the deal goes down and they will go and they'll then say, my handler is such and such at the FBI's head offices or the head of the DEA because their identities need to be confidential apparently for their security because there are moles and rats within the FBI and within the DEA and within the gangs themselves.
[00:35:00.885 --> 00:35:09.868]  Yeah, it says here in your article, this is I guess an AP Huffington Post, Kevin Corley was discharged from the Army on March 13th, according to Army Human Resources.
[00:35:10.048 --> 00:35:11.749]  Your article comes out April 5th.
[00:35:12.149 --> 00:35:19.652]  So he didn't waste any time reaching out to his network and coming up with, what, 500 pounds of marijuana?
[00:35:19.672 --> 00:35:21.913]  I mean, what are the details of this particular sting?
[00:35:22.493 --> 00:35:26.995]  Well, basically, Corley was the head of security for the gang.
[00:35:27.635 --> 00:35:29.916]  In this gang is also other members of his family.
[00:35:30.757 --> 00:35:33.960]  Other Corleys who are based out of South Carolina.
[00:35:33.980 --> 00:35:38.184]  Now Corley was operating out of Texas.
[00:35:38.724 --> 00:35:44.129]  I'm not sure the details of where he got his 500 pound half a ton consignment of marijuana.
[00:35:44.730 --> 00:35:52.357]  And also what was also interesting is after he managed to bring the half a ton of marijuana to South Carolina,
[00:35:52.797 --> 00:36:07.166]  And after the DEA apprehended this truck full of marijuana and then let the Corley gang drive on while the truck was stopped, the Corleys were back doing business only days or weeks later.
[00:36:07.186 --> 00:36:19.234]  And their business included offering wet work, which is murder for hire, contract services, and also Kevin Corley, interestingly enough, was a drill sergeant
[00:36:19.795 --> 00:36:23.858]  For the 4th Brigade and the 4th Infantry based at Fort Carson in Colorado.
[00:36:24.279 --> 00:36:27.982]  And they were deployed on multiple tours in Afghanistan.
[00:36:28.362 --> 00:36:33.126]  And you also find the 4th, it's an elite combat strike force based out of Fort Carson.
[00:36:33.426 --> 00:36:39.471]  He offered to train 40 Los Zetas, US military training standard.
[00:36:39.890 --> 00:36:40.471]  Using U.S.
[00:36:40.511 --> 00:36:42.472]  military manuals with U.S.
[00:36:42.512 --> 00:36:57.304]  military weapons, which he was happy to provide to them, so long as they would get rid of the serial numbers on the guns, for instance, so they couldn't be traced back to him or back to his stockade at Fort Carson, quite possibly.
[00:36:57.805 --> 00:37:03.850]  So there are all kinds of things going on here, and it's very difficult to tell who was who.
[00:37:03.930 --> 00:37:06.752]  For all we know, Kevin Corley himself could be an informant.
[00:37:07.453 --> 00:37:19.235]  And maybe sometimes informants have to do hard time after they're convicted in order to keep their cover and to protect the identities of these other informants in the DEA or the FBI.
[00:37:19.495 --> 00:37:33.978]  But in the end, Rob, it boils down to an extremely dirty business going on and a lot of people using the cover of the law enforcement agencies in order to traffic narcotics or to traffic prostitutes
[00:37:34.637 --> 00:37:37.638]  Or to do all sort of manner of illegal activities like this.
[00:37:38.658 --> 00:37:40.898]  Yeah, which brings us to another article that we covered earlier.
[00:37:40.939 --> 00:37:44.099]  War on drugs has failed, say Latin American leaders.
[00:37:44.299 --> 00:37:49.561]  Watershed Summit will admit that prohibition has failed and call for more nuanced and liberalized tactics.
[00:37:50.081 --> 00:37:54.722]  So that way you don't have your armed forces or your federal agencies out there
[00:37:55.922 --> 00:37:59.147]  You know, playing possum with each other as to who's doing what.
[00:37:59.227 --> 00:38:02.472]  I mean, it's crazy.
[00:38:02.953 --> 00:38:09.963]  Perez Molina writes, the prohibition paradigm that inspires mainstream global drug policy is based on a false premise.
[00:38:11.445 --> 00:38:13.546]  Global drug markets can be eradicated.
[00:38:13.867 --> 00:38:15.047]  They can be eradicated.
[00:38:15.067 --> 00:38:16.689]  Drugs are always going to be here.
[00:38:16.729 --> 00:38:17.829]  They've always been here.
[00:38:18.230 --> 00:38:19.230]  They're never going to go away.
[00:38:19.250 --> 00:38:22.352]  I mean, as long as there's earth, people are going to be planting pot.
[00:38:22.552 --> 00:38:23.633]  They're going to be planting cocoa.
[00:38:24.093 --> 00:38:25.274]  That's just the way it is.
[00:38:25.334 --> 00:38:26.415]  And you're never going to stop it.
[00:38:26.755 --> 00:38:30.498]  And you could either tax it and make money off of it, which will take money away from the banks who launder it.
[00:38:31.078 --> 00:38:33.100]  As George Carlin said, and many others.
[00:38:33.840 --> 00:38:41.247]  Or you could keep this fake war going and put people in prisons and create another cottage industry, which is prison industrial complex.
[00:38:42.027 --> 00:38:43.549]  So what do you think on that?
[00:38:43.609 --> 00:38:47.672]  That the Latin American leaders are finally coming together against the war on drugs.
[00:38:47.692 --> 00:38:48.633]  They're saying it's not working.
[00:38:48.673 --> 00:38:49.474]  We know it's not working.
[00:38:50.315 --> 00:38:51.636]  Yeah, it can never be.
[00:38:51.656 --> 00:38:52.096]  You're correct.
[00:38:52.156 --> 00:38:53.497]  It can never be eradicated.
[00:38:54.078 --> 00:38:57.241]  Whenever you hear a federal official, particularly a U.S.
[00:38:57.661 --> 00:38:58.802]  federal official, say that
[00:38:59.512 --> 00:39:01.033]  We can win the war on drugs.
[00:39:01.073 --> 00:39:04.634]  Yes, we can eradicate the supply lines and so forth.
[00:39:04.674 --> 00:39:20.939]  You know that all this is is recycling of a failed philosophy and a failed initiative, which was the war on drugs, which was kind of launched under President Ronald Reagan and taken to Zeitgeist level under President George Bush Senior.
[00:39:21.400 --> 00:39:24.621]  No, the war on drugs was a complete global failure.
[00:39:25.001 --> 00:39:28.342]  And all it's really done is it's really empowered
[00:39:28.874 --> 00:39:55.050]  The organized crime aspects, the drug cartel aspects, it's made them very wealthy, it's made them very powerful over the last 20 or 30 years, and now it's to a point where the corruption is so deep into the system in countries like Mexico, Honduras, Guatemala, Colombia, and many other countries in South and Central America, and also now in the United States.
[00:39:55.635 --> 00:40:11.148]  So we all know that a good percentage of the fresh cocaine that came into this country during the mid to late 80s was coming in through Mena, Arkansas, a few miles away from Governor Bill Clinton's mansion.
[00:40:11.730 --> 00:40:17.513]  And so we know very well about that operation and the numerous testimonies have been made about that.
[00:40:17.874 --> 00:40:24.758]  Not many people went to trial, unfortunately, and a lot of dead bodies turned up around the governor's mansion because of that operation.
[00:40:25.038 --> 00:40:35.884]  But obviously, one could speculate that Bill Clinton did play his role in the Iran-Contra affair, keeping that line open and keeping it under the radar.
[00:40:36.185 --> 00:40:38.426]  And he was paid handsomely only a few years later.
[00:40:39.106 --> 00:40:40.927]  Sure.
[00:40:41.327 --> 00:40:54.270]  And I'd like to add, one of those dead bodies was a man named Barry Seale, who was a pilot, who happened to have George H.W.
[00:40:54.310 --> 00:40:56.251]  Bush's phone number in his back pocket.
[00:40:56.651 --> 00:40:59.932]  Makes you wonder, who's really shipping the drugs out into this country?
[00:41:01.012 --> 00:41:26.609]  In the wake of the Fast and Furious scandal, where you have the Department of Justice, who is really meant to protect the American people, trafficking something like 30,000 or more heavy arms and machine guns, AR-15s and these sort of things, trafficking these drugs into Mexico, into the hands of the drug cartels, and those guns are killing Mexicans, American border agents, and God knows who else.
[00:41:27.014 --> 00:41:37.998]  So in the wake of the Fast and Furious and it's been exposed, you'll find now that the federal agencies will be trying to wrap up as best they can some of these little wet operations they have running.
[00:41:38.498 --> 00:41:42.400]  And we could, the Kevin Corley, Corley gang,
[00:41:43.680 --> 00:41:47.023]  More furious scandal that we uncovered on Friday.
[00:41:47.223 --> 00:41:53.968]  That could very well be an attempt by the DEA to kind of put a line under that particular operation.
[00:41:54.308 --> 00:41:58.911]  And who knows how long it's been going, what they've been doing and how far back it goes.
[00:41:59.271 --> 00:42:11.720]  But certainly you can't put out of the realms of possibility that there is definitely a drug connection with narcotics from Afghanistan into Europe and also into the United States.
[00:42:12.160 --> 00:42:18.084]  And also Afghanistan, I will remind everybody, is now the number one producer of marijuana on the planet.
[00:42:18.525 --> 00:42:22.267]  More than Jamaica, more than Mexico, more than Brazil, it's number one.
[00:42:22.808 --> 00:42:26.530]  Okay, that's according to the UN's own study, and that's in 2009.
[00:42:26.590 --> 00:42:26.830]  Right.
[00:42:27.271 --> 00:42:30.153]  So, it's number one in heroin, and it's number one in marijuana.
[00:42:30.353 --> 00:42:36.157]  And I'll tell you what, we're the best markets for these two drugs, and I'll tell you, they are United States and Europe.
[00:42:36.497 --> 00:42:43.101]  So it's not out of the realms of possibility that certain members who are doing multiple tours going back and forth between the U.S.
[00:42:43.381 --> 00:42:51.925]  and Afghanistan over a number of years will have formed the connections necessary in order to play a role in the supply chain and using the military as cover.
[00:42:51.945 --> 00:42:54.127]  That's been going on since the Vietnam War.
[00:42:54.327 --> 00:42:57.408]  There's no point in Americans denying this, that this goes on.
[00:42:57.468 --> 00:43:00.930]  Yes, our boys do traffic drugs.
[00:43:01.350 --> 00:43:04.132]  Not all of them, but there is a hardcore criminal element
[00:43:04.540 --> 00:43:15.273]  And with the gangs infiltrating, gang members, organized gangs infiltrating the military, which is reported, you can show a headline for that, that's in 2007.
[00:43:17.031 --> 00:43:21.095]  And also the military, who is also recruiting ex-cons.
[00:43:21.395 --> 00:43:35.268]  So this is the perfect storm, Rob, for marrying what's going on overseas in terms of military theater and narcotics trafficking with the organized crime and the things that we're experiencing here within our borders in America.
[00:43:35.648 --> 00:43:36.709]  It's the perfect storm.
[00:43:37.029 --> 00:43:37.429]  I agree.
[00:43:37.469 --> 00:43:41.131]  The ex-con story is really disturbing, and that's from 2007.
[00:43:42.391 --> 00:43:44.012]  If you guys could throw that on screen.
[00:43:45.212 --> 00:43:50.614]  Before, if you had any kind of record, you could not get into the Army, and now they're taking anybody.
[00:43:51.014 --> 00:43:51.834]  What do you expect?
[00:43:51.854 --> 00:44:01.378]  These guys go, they're guarding a poppy field, they're bringing fertilizer to these guys, they're seeing money transfer for this stuff, and they see what's going on.
[00:44:02.518 --> 00:44:06.822]  You know, what capitalist wouldn't go, hey, you know, I want a piece of the action.
[00:44:06.922 --> 00:44:08.104]  I want to get in on that.
[00:44:08.804 --> 00:44:15.411]  And so you get a guy who's of rank who's he's a drill sergeant, you know, and he gets up into the system.
[00:44:16.171 --> 00:44:20.255]  He takes it further and then he comes back home and he spreads the wealth to his boys.
[00:44:20.536 --> 00:44:21.096]  And it's.
[00:44:22.097 --> 00:44:22.478]  I think so.
[00:44:35.959 --> 00:44:42.265]  Walton from Peoria, Illinois doesn't know a damn thing about trafficking drugs or what to do with them.
[00:44:42.285 --> 00:44:45.708]  But I'll tell you, if you're from an organized gang in a major U.S.
[00:44:45.768 --> 00:44:47.690]  city, you know exactly when you see it.
[00:44:47.910 --> 00:44:48.811]  You know what it's worth.
[00:44:49.191 --> 00:44:50.913]  You know how to cut it.
[00:44:51.153 --> 00:44:52.394]  You know what the street value is.
[00:44:52.634 --> 00:44:55.097]  They'll do the math right in their head straight away.
[00:44:55.477 --> 00:44:59.521]  So they are definitely primed to be able to take these products.
[00:45:00.026 --> 00:45:00.406]  All right.
[00:45:20.530 --> 00:45:20.710]  I don't
[00:45:40.662 --> 00:45:43.223]  Because it was told to me in confidence, but that is the case.
[00:45:43.703 --> 00:45:46.344]  Well, I don't doubt that, and that's definitely going to come out.
[00:45:46.884 --> 00:45:51.285]  As more of this happens, people are going to slip up, and we'll find it, and we'll keep reporting on it.
[00:45:51.885 --> 00:45:53.766]  Real quick, I want to conclude here.
[00:45:54.166 --> 00:45:56.726]  You've got an article coming out about the Trevon Martin case.
[00:45:57.267 --> 00:46:01.848]  Why don't you tell us a little bit about what's going to be with that article tomorrow and what we can expect to see.
[00:46:02.737 --> 00:46:03.037]  Okay.
[00:46:03.698 --> 00:46:13.026]  Firstly, there's a lot of developments over the weekend with the Trayvon Martin case, but more so in the synchronicity that our brains are all working.
[00:46:13.507 --> 00:46:21.374]  Kurt Nemo is psychically working on the same line as I was, and Alex ran with it this morning, talking about the race war in America.
[00:46:21.754 --> 00:46:25.658]  So I'm going to break down, firstly, in one article, I'm going to break down
[00:46:26.238 --> 00:46:34.900]  There is a race war which is being pushed and being engineered by the media and by political, partisan political interests in this country.
[00:46:34.940 --> 00:46:38.661]  And I'll tell you exactly, we know exactly where this race war is headed.
[00:46:39.121 --> 00:46:40.461]  And I'll talk about that tomorrow.
[00:46:40.481 --> 00:46:45.382]  And it's really headed towards what's the next phase of the race war is a class warfare.
[00:46:45.922 --> 00:46:50.303]  Okay, and that's already been primed by the Occupy movement over the last
[00:46:51.004 --> 00:46:52.005]  We're good to go.
[00:47:11.638 --> 00:47:20.604]  And also a few other things about a fake news story which was put out and promoted by the Southern Poverty Law Center this past weekend.
[00:47:20.924 --> 00:47:22.666]  We're going to fully debunk it.
[00:47:22.966 --> 00:47:25.568]  I've spoke to the Sanford Police Department already.
[00:47:25.588 --> 00:47:28.469]  We've got a statement from them which debunks the story.
[00:47:28.770 --> 00:47:30.431]  And so that'll be all in the news tomorrow morning.
[00:47:30.771 --> 00:47:38.857]  Well, we look forward to that because the mainstream media seems to be only interested in pushing a race war, not in presenting facts as they are.
[00:47:40.078 --> 00:47:41.819]  And so, I can't wait to see that report tomorrow.
[00:47:42.199 --> 00:47:44.681]  Patrick, thanks for joining us, and we'll talk to you shortly.
[00:47:45.101 --> 00:47:45.521]  Thanks, Raul.
[00:47:48.046 --> 00:47:49.107]  Well, that's our show today.
[00:47:49.447 --> 00:47:50.868]  Obviously, it's not good news.
[00:47:50.928 --> 00:47:57.352]  I mean, we have our troops coming home and dealing drugs with agents who are posed as gang members from Mexico.
[00:47:58.353 --> 00:48:02.435]  We've got the mainstream media trying to start a race war.
[00:48:04.396 --> 00:48:05.517]  I just want to say a little bit on this.
[00:48:09.534 --> 00:48:12.055]  Don't fall for it.
[00:48:12.275 --> 00:48:15.456]  We should not be fighting with each other, and that's what they want.
[00:48:15.496 --> 00:48:20.657]  There is 99.5% and this quarter percent people.
[00:48:21.258 --> 00:48:24.779]  Those are the ones that are controlling things, and those are the ones we need to expose.
[00:48:24.899 --> 00:48:26.239]  It's not the guy down the street.
[00:48:26.839 --> 00:48:28.460]  It's not the hillbillies down the hill.
[00:48:28.880 --> 00:48:30.800]  It's not even the gang members.
[00:48:31.061 --> 00:48:33.861]  We all need to figure out that we all have to be on the same team.
[00:48:33.901 --> 00:48:35.342]  We can't be preying on each other.
[00:48:36.539 --> 00:48:38.441]  I mean that from the bottom of my heart.
[00:48:38.481 --> 00:48:42.384]  We really have to watch out for this because the media is trying to start a race war.
[00:48:42.825 --> 00:48:44.166]  They would love to see this happen.
[00:48:44.326 --> 00:48:47.129]  And the police would love nothing more than to come in and crack people's heads.
[00:48:47.469 --> 00:48:49.011]  Because then they'll be justified in doing it.
[00:48:50.086 --> 00:49:05.531]  So, yeah, get prepared, get ready, but also inform yourselves of the true nature of what is going on and do not listen to the Southern Poverty Law Center because they don't care about poverty, they don't care about the Southerners, they don't care about anything but creating more division.
[00:49:05.611 --> 00:49:07.712]  That's what they're interested in, is creating more division.
[00:49:08.532 --> 00:49:09.473]  So, with that...
[00:49:10.655 --> 00:49:12.637]  I'm Rob Due, this has been the InfoWars Nightly News.
[00:49:13.038 --> 00:49:15.700]  If you're watching this on YouTube, please consider subscribing.
[00:49:16.481 --> 00:49:21.226]  It allows us to buy more cameras, send people out to get reports, hire more reporters.
[00:49:21.286 --> 00:49:23.168]  We're having our reporter contest right now.
[00:49:24.309 --> 00:49:25.370]  There's still plenty of time.
[00:49:25.390 --> 00:49:26.371]  We have until the end of the month.
[00:49:26.411 --> 00:49:27.692]  You have until the end of the month to get in.
[00:49:28.573 --> 00:49:28.913]  I think so.
[00:49:55.478 --> 00:49:57.599]  But put that information there as part of the rules.
[00:49:58.119 --> 00:49:59.359]  There's a reporter contest.
[00:49:59.879 --> 00:50:01.479]  We started it at the end of March.
[00:50:02.260 --> 00:50:03.580]  We only have, you know, four rules.
[00:50:03.600 --> 00:50:06.541]  We put some guidelines in there for some things we'd like to see.
[00:50:07.001 --> 00:50:08.501]  But, you know, we want people to wow us, too.
[00:50:08.541 --> 00:50:10.022]  We want to see what you can come up with.
[00:50:10.322 --> 00:50:12.402]  And we want to see how bad you want to be an InfoWars reporter.
[00:50:12.422 --> 00:50:16.643]  We've gotten a lot of great submissions and a lot of people really, you know, interested in this.
[00:50:16.843 --> 00:50:19.544]  You know, we put no cap on submissions, so keep doing reports.
[00:50:20.024 --> 00:50:23.245]  All this is doing is putting more information out there.
[00:50:24.085 --> 00:50:24.165]  Yes.
[00:50:46.485 --> 00:50:46.805]  Yeah.
[00:50:46.865 --> 00:50:48.266]  Simple stuff and make it look really good.
[00:50:48.286 --> 00:50:49.127]  I remember this one guy.
[00:50:49.147 --> 00:50:52.849]  I forget his name offhand, but he did his slate.
[00:50:52.889 --> 00:50:56.171]  He wrote all the information on the back of his car and shot it for seven seconds.
[00:50:56.611 --> 00:50:57.411]  That's all you need to do.
[00:50:57.451 --> 00:50:58.632]  You can hold a poster board up.
[00:50:58.972 --> 00:51:03.195]  You can write it on the back of a milk carton, whatever.
[00:51:03.715 --> 00:51:05.036]  Just get the information in.
[00:51:05.736 --> 00:51:06.597]  Make a good report.
[00:51:06.657 --> 00:51:07.457]  Make it compelling.
[00:51:07.998 --> 00:51:08.658]  Make it news.
[00:51:09.439 --> 00:51:11.820]  We may even feature it here on the nightly news.
[00:51:11.900 --> 00:51:13.321]  So get your entries in.
[00:51:13.401 --> 00:51:14.722]  You have less than a month.
[00:51:15.362 --> 00:51:17.305]  And with that, I bid you goodnight.
[00:51:17.646 --> 00:51:19.668]  We'll see you tomorrow on Simple Wars Nightly News.
