[00:00:04.189 --> 00:00:04.612]  Oh, yeah.
[00:26:14.591 --> 00:26:20.996]  Anyway, when we get back from break, we're going to air the conclusion to the five part series between pharmacist Ben Fuchs and Dr. Joel Wallach.
[00:26:21.715 --> 00:26:22.470]  And so stick around!
[00:26:27.256 --> 00:26:33.379]  As Skynet continues to rise, most Americans have no idea the arsenal their own government is prepared to use against them.
[00:26:34.219 --> 00:26:37.321]  Walking weapons and unmanned drones that will find their way to U.S.
[00:26:37.341 --> 00:26:38.602]  soil if they haven't already.
[00:26:39.382 --> 00:26:41.383]  But the future is not written in stone.
[00:26:41.823 --> 00:26:46.946]  Join InfoWars for the first ever drone mob December 8th at Zilker Park in Austin, Texas.
[00:26:47.446 --> 00:26:51.208]  This family-friendly event is to inform the public of the weapons that target us.
[00:26:52.268 --> 00:26:57.151]  Bring your own drones and spy planes as we make the statement that we don't want our weapons turned against us.
[00:26:57.772 --> 00:26:58.933]  Be there at 11 a.m.
[00:26:59.093 --> 00:27:02.535]  There will be some amazing giveaways and even a video contest.
[00:27:02.935 --> 00:27:10.640]  So bring your camera because whoever films the best drone video at the event and posts it up on YouTube will receive a thousand Federal Reserve notes.
[00:27:11.421 --> 00:27:16.384]  And be sure to use the hashtag DroneMob on Twitter and visit InfoWars.com for more details.
[00:27:19.321 --> 00:27:22.383]  Alex Jones here with some very important breaking news.
[00:27:23.024 --> 00:27:28.268]  The latest edition of Infowars magazine, December 2012, is out.
[00:27:28.849 --> 00:27:33.412]  And no, we don't really cover people that think that the world is going to end on December 21st.
[00:27:33.873 --> 00:27:35.734]  We are predicting the world will not end.
[00:27:36.094 --> 00:27:45.542]  But we are predicting that the end of our free republic may take place if people don't wake up and get aggressive and angry and speak out against what's happening.
[00:27:46.042 --> 00:27:47.924]  This man wants your guns.
[00:27:48.504 --> 00:27:55.751]  That is the cover of the 60-page glossy magazine jam-packed with information and the truth.
[00:27:56.091 --> 00:27:59.935]  And you know what they say, the truth will set you free.
[00:28:04.685 --> 00:28:13.854]  You can buy the magazine at cost in bulk in groups of 10, 20, 30, 40, 50, right up to 100 to give everyone you know.
[00:28:14.054 --> 00:28:16.376]  And believe me, people will open this up.
[00:28:16.797 --> 00:28:20.720]  It is full of unbelievably powerful graphics, cartoons...
[00:28:21.801 --> 00:28:38.592]  We've got artist profiles on Patriots out there that are exposing the globalists, and it's got several articles breaking down the facts that Obama and his globalist controllers want to disarm the American people and are going to try to ban all semi-autos.
[00:28:38.672 --> 00:28:44.976]  The facts are in this magazine, and this is the most important of the four issues we have ever put out.
[00:28:53.354 --> 00:28:57.157]  And when you do sign up for the subscription, you don't just get 12 in the mail.
[00:28:57.617 --> 00:29:05.563]  When supplies last of the previous issues, we will put back issues like the November issue, Zombies.
[00:29:05.803 --> 00:29:07.324]  Are you a zombie?
[00:29:07.605 --> 00:29:11.848]  Breaking down how television has put the general public into a trance-like state.
[00:29:12.168 --> 00:29:12.828]  You will get that
[00:29:13.889 --> 00:29:18.270]  When you sign up for the next 12 issues in December of 2012.
[00:29:20.851 --> 00:29:28.553]  My goal is to expose the globalists and to win the info war so it doesn't become a physical war.
[00:29:28.893 --> 00:29:32.114]  We've seen Hillary Clinton saying that they're winning the info war.
[00:29:32.394 --> 00:29:42.057]  Top globalist Zbigniew Brzezinski says that nationalism is growing and that people are waking up against outside forces because of populism and alternative media.
[00:29:43.311 --> 00:29:48.553]  This particular issue of the magazine is the one to give friends and family.
[00:29:48.953 --> 00:29:51.354]  It's the one to put under the tree or in the stocking.
[00:29:51.634 --> 00:29:52.915]  It's the one to leave at church.
[00:29:53.035 --> 00:29:54.555]  It's the one to leave at the dentist's office.
[00:29:54.935 --> 00:30:04.639]  This is the one, the December issue of InfoWars Magazine with Ron Paul, the attack on the Second Amendment, the police state, the GMO takeover.
[00:30:04.719 --> 00:30:09.041]  It's all there and all available at InfoWarsStore.com or by calling 888.
[00:30:10.061 --> 00:30:10.521]  253-3139.
[00:30:10.541 --> 00:30:15.325]  Get your subscription or buy the magazines in bulk today.
[00:30:15.845 --> 00:30:18.407]  I'm Alex Jones, signing off for InfoWars.com.
[00:30:18.727 --> 00:30:25.752]  Until next time, remember, if you're watching this, if you're receiving this transmission, you are the resistance!
[00:31:27.147 --> 00:31:34.542]  Alright, we talked to our friend Aaron just a few minutes ago, and he's an amazing, amazing testimony to everything you talk about.
[00:31:34.983 --> 00:31:35.424]  He lost 100 pounds.
[00:31:36.517 --> 00:31:37.458]  Everybody wants to lose weight.
[00:31:37.858 --> 00:31:39.960]  Obesity is ridiculous.
[00:31:40.040 --> 00:31:41.461]  We're the number one obese nation in the world.
[00:31:41.781 --> 00:31:43.482]  We're the starving obese.
[00:31:43.502 --> 00:31:45.183]  It's crazy what's out there.
[00:31:45.623 --> 00:31:48.766]  By 2030, they estimate 50%.
[00:31:49.326 --> 00:31:50.287]  Not overweight, Doc.
[00:31:50.647 --> 00:31:51.207]  Obese.
[00:31:52.508 --> 00:31:58.673]  So how can we use the Mighty 90 to lose some weight, especially now with Christmas and Thanksgiving?
[00:31:58.853 --> 00:32:00.594]  How can folks use the Mighty 90 to lose some weight?
[00:32:01.107 --> 00:32:03.969]  Well again, Pharmacists Ben, we're the number one obese nation in the world.
[00:32:04.009 --> 00:32:08.874]  We spend more money for health care than all the nations in the world combined, yet we're the number one obese nation in the world.
[00:32:08.894 --> 00:32:09.554]  What's going on here?
[00:32:09.874 --> 00:32:14.418]  What that tells you, you don't have to be too bright to stand back and say, how can we be the number one obese nation in the world?
[00:32:14.438 --> 00:32:18.382]  What does that say about the level of understanding of obesity by our doctors and our government?
[00:32:18.722 --> 00:32:19.563]  They know nothing.
[00:32:20.363 --> 00:32:21.965]  Otherwise we'd be number 204, right?
[00:32:22.065 --> 00:32:23.706]  We'd be the thinnest people on earth and the healthiest.
[00:32:24.106 --> 00:32:26.749]  But we're number one obesity because they know nothing about obesity.
[00:32:27.529 --> 00:32:28.230]  And their theory
[00:32:29.329 --> 00:32:29.951]  You know what I'm saying?
[00:32:30.051 --> 00:32:34.241]  In their theory, obesity is caused from lack of exercise and a disease of excess.
[00:32:34.261 --> 00:32:34.943]  You're eating too much.
[00:32:35.003 --> 00:32:35.244]  Right.
[00:32:35.564 --> 00:32:37.289]  Because they think that we're like an oven.
[00:32:38.055 --> 00:32:46.621]  They think if you eat carbohydrates and only 4.5 calories per gram as opposed to 9 calories per gram for fat, you can't buy fat.
[00:32:46.721 --> 00:32:48.322]  It's fat free, low fat, no fat.
[00:32:48.342 --> 00:32:49.503]  Right, but we're still fat.
[00:32:49.563 --> 00:32:50.343]  We're still obese.
[00:32:50.924 --> 00:32:55.006]  Okay, and that's because it is not a disease of excess and it's not a disease of lack of exercise.
[00:32:55.507 --> 00:32:58.709]  When you're obese or even overweight, it's a disease of deficiency.
[00:32:58.729 --> 00:33:00.070]  You're deficient in a couple of minerals.
[00:33:00.570 --> 00:33:02.393]  So, obesity is actually a deficiency disease?
[00:33:02.413 --> 00:33:02.653]  Yes.
[00:33:02.853 --> 00:33:04.796]  Obesity is a deficiency disease of a couple of minerals.
[00:33:05.336 --> 00:33:10.083]  And the symptom of the deficiency of these couple of minerals is the munchies.
[00:33:11.444 --> 00:33:13.227]  Ah, so you can cure the munchies by using these?
[00:33:13.287 --> 00:33:13.807]  Oh yeah.
[00:33:14.068 --> 00:33:14.729]  So what are the minerals?
[00:33:14.969 --> 00:33:15.770]  Well, I won't tell you yet.
[00:33:17.742 --> 00:33:22.784]  Because if I tell everybody, what I want them to do is get that book, Hell's Kitchen, and read the whole story.
[00:33:22.884 --> 00:33:26.305]  Okay, so it's just a couple of minerals that will take care of the munchies.
[00:33:26.485 --> 00:33:27.485]  Well, there's two minerals.
[00:33:27.965 --> 00:33:32.027]  If you have a deficiency of those two minerals, you're going to be one of these people who weighs 600, 800, 1200 pounds.
[00:33:33.877 --> 00:33:35.938]  But any mineral deficiency.
[00:33:35.958 --> 00:33:38.439]  You can be deficient in all the vitamins you want and you won't gain weight.
[00:33:38.739 --> 00:33:39.519]  It's mineral deficiencies.
[00:33:39.539 --> 00:33:40.520]  It's mineral deficiencies.
[00:33:40.580 --> 00:33:41.720]  In horses it's called cribbing.
[00:33:41.740 --> 00:33:42.520]  They chew on the fence.
[00:33:42.720 --> 00:33:42.940]  Right.
[00:33:43.301 --> 00:33:43.861]  How about pika?
[00:33:43.921 --> 00:33:44.801]  Is that what pika is?
[00:33:45.441 --> 00:33:45.802]  Pika.
[00:33:45.842 --> 00:33:46.462]  Pika, yeah.
[00:33:46.822 --> 00:33:48.623]  And little kids will eat dirt and stuff like that.
[00:33:48.643 --> 00:33:48.843]  Leping.
[00:33:49.203 --> 00:33:49.623]  Yep, yep.
[00:33:50.303 --> 00:33:52.304]  This goes by mineral deficiency only.
[00:33:52.884 --> 00:33:59.727]  So when people have the munchies their body's wisdom is let's go get some minerals and they're trying to find these minerals.
[00:33:59.747 --> 00:34:01.608]  They're driving you to eat something to find the minerals.
[00:34:01.628 --> 00:34:02.228]  Yeah, yeah, yeah.
[00:34:03.371 --> 00:34:08.414]  So using the Mighty 90 and using these minerals, we'll take care of the munchies and take care of the weight loss.
[00:34:08.795 --> 00:34:15.078]  If you just get on the Alex Pack, take the 90 cents of nutrients, you'll lose 10, 15, 20 pounds in a month.
[00:34:15.119 --> 00:34:15.879]  We see this all the time.
[00:34:15.899 --> 00:34:16.860]  Without even thinking.
[00:34:17.300 --> 00:34:22.043]  Because suddenly now, your portions automatically get smaller because you're tired of throwing food away.
[00:34:22.863 --> 00:34:24.404]  And you're not going to eat between meals.
[00:34:24.785 --> 00:34:28.147]  You'll take some snacks and think, you know, I don't even know why I took this.
[00:34:28.227 --> 00:34:29.948]  I'm not even really that hungry, but out of habit.
[00:34:30.268 --> 00:34:30.608]  You're doing it.
[00:34:30.909 --> 00:34:33.031]  And it doesn't take you long to figure out, I don't need to do this anymore.
[00:34:33.211 --> 00:34:34.612]  So dieting isn't even hard.
[00:34:34.833 --> 00:34:37.235]  Once you get the nutrients that you need... I wouldn't even use that term.
[00:34:37.755 --> 00:34:41.119]  What I would do is talk about portion control, as opposed to dieting.
[00:34:41.739 --> 00:34:49.407]  Because you don't even have to think about portion control, because when the pika and the munchies goes away, portion control is just sort of self-regulating, right?
[00:34:50.087 --> 00:34:51.689]  Now, to speed it up,
[00:34:52.489 --> 00:35:00.391]  We actually have what we call the Solyndra FX Weight Management System, which has a meal replacer in it, which is 80 calories and no sugar.
[00:35:00.431 --> 00:35:02.151]  So it's great for diabetics who need to lose weight.
[00:35:02.711 --> 00:35:03.492]  It's only 80 calories.
[00:35:03.512 --> 00:35:05.252]  You can have two of those meals a day.
[00:35:05.292 --> 00:35:08.373]  I like to throw in a couple of eggs and make it with water.
[00:35:08.393 --> 00:35:10.173]  You're only going to get like a 250 calorie meal.
[00:35:10.193 --> 00:35:11.074]  So two of those is 500 calories.
[00:35:13.254 --> 00:35:16.539]  You're going to have a 300 or 500 calorie meal, you're down below a thousand calories.
[00:35:16.559 --> 00:35:17.521]  And you have all your nutrients.
[00:35:17.641 --> 00:35:18.723]  You have all your nutrients, right?
[00:35:18.743 --> 00:35:20.546]  Because you're still going to take your 90 essential nutrients.
[00:35:20.566 --> 00:35:24.792]  You're going to take your Alex back, even though you've cut your calories, your portion control is way down here.
[00:35:25.373 --> 00:35:28.418]  But you're still taking your 90 essential nutrients, and you're going to lose weight.
[00:35:28.988 --> 00:35:29.748]  We see it all the time.
[00:35:29.768 --> 00:35:34.290]  In fact, that's the most dramatic example of how powerful this stuff is, is the weight loss.
[00:35:34.310 --> 00:35:37.531]  And the weight loss shouldn't even necessarily be the target of what you're looking for.
[00:35:37.591 --> 00:35:38.612]  It just happens.
[00:35:38.652 --> 00:35:39.832]  It just happens.
[00:35:39.932 --> 00:35:46.155]  Now, if somebody needs to lose 25, 50, 75, 100 pounds or more, then we throw in what we call ASAP.
[00:35:46.535 --> 00:35:47.836]  I like to add ASAP.
[00:35:48.476 --> 00:35:50.877]  ASAP is an acronym for as slim as possible.
[00:35:51.397 --> 00:35:55.599]  But I like to say ASAP, ASAP, because it's as slim as possible, as soon as possible.
[00:35:55.659 --> 00:35:56.319]  Now, exactly.
[00:35:56.986 --> 00:36:09.874]  And so, what I like to do, if you need to lose 50 pounds or less, you put one dropper full on your tongue of this liquid, what it is, it's amino acids, which is the raw material for your pituitary to make certain hormones.
[00:36:09.894 --> 00:36:10.615]  Like growth hormone?
[00:36:11.215 --> 00:36:12.596]  No, like HC.
[00:36:12.876 --> 00:36:13.917]  Oh, HC.
[00:36:15.478 --> 00:36:16.658]  And so, don't tell anybody.
[00:36:16.678 --> 00:36:17.519]  I won't say anything about that.
[00:36:18.019 --> 00:36:19.260]  It's a very important hormone.
[00:36:21.815 --> 00:36:31.447]  Instead of going and getting prescription injections, you do this yourself, and you're going to lose, you know, a quarter of a pound, half a pound, two pounds a day, depending on how you are with that portion control piece, right?
[00:36:32.268 --> 00:36:33.890]  And just like you said, Aaron lost 100 pounds.
[00:36:33.930 --> 00:36:35.592]  We have thousands of people every month.
[00:36:35.612 --> 00:36:35.813]  I see it.
[00:36:35.853 --> 00:36:36.654]  It's amazing.
[00:36:36.674 --> 00:36:37.675]  It's absolutely amazing.
[00:36:37.715 --> 00:36:38.656]  And I see it around the world.
[00:36:38.676 --> 00:36:40.639]  People are just, this product's going around the world now.
[00:36:41.893 --> 00:36:43.995]  But they're adding years to their life.
[00:36:44.256 --> 00:36:48.300]  They're decreasing the likelihood of arthritis and degenerative diseases and cancer, God forbid.
[00:36:48.341 --> 00:36:49.141]  Cancer, heart disease.
[00:36:49.162 --> 00:36:49.762]  All of that.
[00:36:49.902 --> 00:36:50.323]  Absolutely.
[00:36:51.064 --> 00:36:55.189]  And it's a combination of the 90th Century Nutrients, the Alex Pack, it's a combination
[00:36:56.591 --> 00:37:02.616]  Of the super juices that's in the BTT, the Bontane Tangerine.
[00:37:02.636 --> 00:37:03.317]  115 super juices.
[00:37:04.157 --> 00:37:06.039]  Antioxidants fending off the bad guys.
[00:37:06.099 --> 00:37:06.640]  Magnesium?
[00:37:06.780 --> 00:37:07.961]  Well, it's all in there.
[00:37:07.981 --> 00:37:10.623]  The Osteo FX, plus we haven't even talked about that one.
[00:37:10.643 --> 00:37:12.024]  That's a wonderful product.
[00:37:12.044 --> 00:37:12.745]  It's part of the Alex Pack.
[00:37:12.845 --> 00:37:13.205]  Yeah, yeah.
[00:37:13.305 --> 00:37:13.786]  It's all in there.
[00:37:14.626 --> 00:37:17.288]  So at any rate, obesity goes away very quickly.
[00:37:18.189 --> 00:37:21.752]  But when you say, right now they're predicting 50% obesity by the year 2030.
[00:37:23.416 --> 00:37:31.118]  That tells you that they don't know what to do, because if they knew what to do, they'd say, okay, right now we're 36% obesity, here's what we do, and by 2030 it's going to be 20%.
[00:37:31.198 --> 00:37:32.438]  They don't know what to do.
[00:37:32.458 --> 00:37:38.100]  They have no earthly idea, because their theory has failed them, and they cannot believe it's a disease of deficiency.
[00:37:38.380 --> 00:37:41.380]  And their little pea brains cannot believe that it's a disease of deficiency.
[00:37:41.460 --> 00:37:47.542]  Well, they're still operating that steam engine mentality, where you put the coal in, and you get a fire, and they don't understand that the body's not a steam engine.
[00:37:47.622 --> 00:37:49.462]  It's a metabolic system.
[00:37:49.522 --> 00:37:50.283]  It's a chemistry system.
[00:37:51.183 --> 00:37:51.603]  Okay, now.
[00:37:52.199 --> 00:37:56.722]  The spin-off of that, of course, they say that people who are obese, they have a higher rate of... Diabetes.
[00:37:56.742 --> 00:37:57.403]  Diabetes, yep.
[00:37:57.823 --> 00:38:00.025]  That's a sort of cousin disease here.
[00:38:00.345 --> 00:38:01.766]  They run together, but not all the time.
[00:38:01.786 --> 00:38:05.549]  You can have people who are obese don't have diabetes, but they do tend to run together.
[00:38:06.210 --> 00:38:11.614]  And we've known for 70 years that diabetes, type 2 diabetes, which makes up 98% of the diabetic population,
[00:38:12.609 --> 00:38:14.930]  It is a simple mineral deficiency disease again.
[00:38:15.370 --> 00:38:17.111]  It's not genetic in any way shape or form.
[00:38:17.131 --> 00:38:17.291]  Right.
[00:38:17.571 --> 00:38:20.453]  It is not genetic in any way shape or form, for emphasis, right?
[00:38:20.473 --> 00:38:20.613]  Right.
[00:38:21.453 --> 00:38:25.215]  It is a simple mineral deficiency disease and I have to tell you this story.
[00:38:25.255 --> 00:38:26.616]  You'll appreciate this pharmacist, man.
[00:38:27.216 --> 00:38:30.137]  There's a fellow out there by the name of Jerry Murphy.
[00:38:30.617 --> 00:38:36.760]  He's an owner of one of the largest, I think it's the third largest medical laboratory in America.
[00:38:37.581 --> 00:38:38.241]  He services
[00:38:39.467 --> 00:38:45.113]  7,000 hospitals and tens of thousands of doctors' private offices every day with his medical laboratory.
[00:38:45.133 --> 00:38:46.334]  This guy's got three PhDs.
[00:38:46.354 --> 00:38:47.635]  Like a diagnostic laboratory?
[00:38:47.675 --> 00:38:48.716]  Oh, a diagnostic laboratory.
[00:38:48.897 --> 00:38:50.898]  Yeah, they take specimens and send them to the laboratory.
[00:38:50.918 --> 00:38:52.400]  They send the results back to the doctor, right?
[00:38:53.294 --> 00:38:56.595]  I mean, this guy literally has three PhDs in medical.
[00:38:56.756 --> 00:38:57.536]  He doesn't have diabetes.
[00:38:58.156 --> 00:38:58.476]  Oh, yeah.
[00:38:59.217 --> 00:39:00.957]  He had terrible, brittle diabetes.
[00:39:00.997 --> 00:39:03.639]  I mean, his blood sugar is off the chart, even with injectable insulin.
[00:39:03.839 --> 00:39:04.919]  And he knows about all this stuff.
[00:39:05.059 --> 00:39:10.742]  Well, he has access to the finest endocrinologists, the cutting edge of research on what you do for diabetes, all the drugs.
[00:39:11.322 --> 00:39:14.103]  I mean, he knows everything about diabetes the medical system knows.
[00:39:14.563 --> 00:39:15.984]  Well, Mutual Friend introduces us.
[00:39:17.405 --> 00:39:19.586]  Because they've been talking about diabetes for 25, 30 years, right?
[00:39:21.227 --> 00:39:22.928]  And so I said, yes sir, I can help you.
[00:39:23.228 --> 00:39:26.790]  I can get your A1C hemoglobin down below 5 within a couple of months.
[00:39:26.830 --> 00:39:29.611]  I can get your blood sugar down below 100 without medication.
[00:39:29.631 --> 00:39:30.571]  You'll be an ex-diabetic.
[00:39:31.672 --> 00:39:33.373]  He looks at me like, oh yeah, right.
[00:39:34.113 --> 00:39:35.113]  He says, who are you?
[00:39:35.494 --> 00:39:36.994]  So I had to introduce myself a little bit.
[00:39:37.014 --> 00:39:37.795]  He said, well, I don't believe you.
[00:39:38.255 --> 00:39:39.815]  So I tell you what, give me a test.
[00:39:39.896 --> 00:39:42.497]  I mean, give it a try.
[00:39:42.517 --> 00:39:43.637]  You have everything to gain, nothing to lose.
[00:39:43.657 --> 00:39:45.558]  You're not being successful at what you're doing.
[00:39:46.058 --> 00:39:47.439]  He said, OK, I'll give you 90 days, Wally.
[00:39:48.092 --> 00:39:53.033]  He says, you can get my A1c hemoglobin down from 8.9 down below 5 within 90 days.
[00:39:53.534 --> 00:39:57.855]  You can get my blood sugar consistently down below 100 without medication within 90 days.
[00:39:57.915 --> 00:39:58.735]  I'll be your best friend.
[00:39:58.835 --> 00:39:59.075]  Wow.
[00:39:59.295 --> 00:40:00.616]  I'll fly around my jet plane.
[00:40:01.176 --> 00:40:03.136]  I will show up spontaneous at meetings you won't even know.
[00:40:03.176 --> 00:40:05.197]  I'll disappear and give my testimony.
[00:40:05.657 --> 00:40:06.677]  I will brag about you.
[00:40:06.817 --> 00:40:11.299]  I will put every one of my employees on your program and I'll stop all my insurance.
[00:40:11.359 --> 00:40:12.399]  And you knew you could do it.
[00:40:12.559 --> 00:40:13.639]  I was self-insured.
[00:40:13.940 --> 00:40:15.100]  I've been doing it every day for 35 years.
[00:40:16.292 --> 00:40:30.979]  And so, he said, I'll tell you what, if you fail, if in 90 days you haven't gotten rid of my diabetes, I will hire somebody whose only job is to go around every place where you're going to give a talk and tell everybody in the newspapers and be interviewed and tell everybody what a quack you are.
[00:40:31.139 --> 00:40:32.940]  I said, okay, Jerry, let's do it.
[00:40:32.980 --> 00:40:33.440]  Let's go for it.
[00:40:33.460 --> 00:40:36.222]  He was kind of shocked that I didn't want to negotiate and equivocate.
[00:40:36.342 --> 00:40:37.682]  I said, let's do it.
[00:40:39.083 --> 00:40:45.286]  Well, to make a long story short, in two months time, following exactly what I told him to do, and he was very good, he was impeccable in doing exactly what I told him,
[00:40:45.914 --> 00:40:52.550]  His A1c hemoglobin dropped from 8.9 down to 4.3 and his blood sugar went down to 62 without medication.
[00:40:52.650 --> 00:40:53.292]  That's amazing.
[00:40:53.312 --> 00:40:53.753]  And you know what?
[00:40:54.841 --> 00:40:59.263]  The way you put it, and the way you frame it, it's easy.
[00:40:59.643 --> 00:41:02.904]  It's easy, and I want everybody to understand this is easy.
[00:41:03.284 --> 00:41:15.789]  If you have diabetes, if you have a blood sugar problem, and you've been told you're going to be on insulin the rest of your life, and you're going to be on drugs the rest of your life, this is easy because it's a metabolic problem, and once you change your body's chemistry, it can't help but follow.
[00:41:18.130 --> 00:41:24.673]  That gets us to my personal favorite product, and we all have our favorite products, but my personal favorite product is the Sweeties.
[00:41:24.713 --> 00:41:24.913]  Yes.
[00:41:25.173 --> 00:41:26.894]  And that's because... That's the secret sauce.
[00:41:26.954 --> 00:41:28.115]  That's the secret sauce, right?
[00:41:28.275 --> 00:41:29.055]  For type 2 diabetes.
[00:41:29.095 --> 00:41:30.856]  The Chromium and the Vanadium.
[00:41:31.156 --> 00:41:33.618]  And these two minerals are so amazing for blood sugar.
[00:41:33.758 --> 00:41:35.879]  Real quick, if you could just tell the listeners a little bit about Chromium.
[00:41:36.079 --> 00:41:37.840]  Chromium especially, but a little bit about Vanadium.
[00:41:38.280 --> 00:41:40.401]  Well, these two minerals have been known, again, for 70 years to
[00:41:42.806 --> 00:41:47.528]  Support your body's ability to metabolize carbohydrates and fats and sugars at the cellular level.
[00:41:47.968 --> 00:41:52.149]  Support healthy blood sugar by sensitizing your cell membranes to insulin.
[00:41:52.750 --> 00:41:53.310]  That's what they do.
[00:41:53.350 --> 00:41:57.511]  They're sort of the cofactor necessary so your cell wall can recognize insulin.
[00:41:57.551 --> 00:41:59.052]  So it can speak the language of insulin.
[00:41:59.665 --> 00:42:07.269]  People who have type 2 diabetes, contrary to what doctors tell their patients, when you have type 2 diabetes, you're making as much as 10 times more insulin than a non-diabetic.
[00:42:07.309 --> 00:42:08.390]  It's resistance to the insulin.
[00:42:08.610 --> 00:42:09.010]  Exactly.
[00:42:09.030 --> 00:42:13.753]  So the insulin level is going up because your body keeps trying, keeps pumping out more, saying, why aren't you responding?
[00:42:14.153 --> 00:42:16.135]  Well, that's because you're missing that key.
[00:42:16.195 --> 00:42:19.657]  It's kind of like the combination on a combination lock.
[00:42:20.537 --> 00:42:24.860]  And if you take this along with the 90 cents of nutrients by themselves, you'll get okay results.
[00:42:25.160 --> 00:42:27.501]  But if you take those two by themselves, you'll be unhappy.
[00:42:27.521 --> 00:42:28.762]  You'll say, well, that Wallach thing didn't work.
[00:42:29.358 --> 00:42:31.300]  You must take them along with the 90th century.
[00:42:31.320 --> 00:42:33.803]  The B vitamins, the vitamin C. All 90th century.
[00:42:33.823 --> 00:42:34.624]  Magnesium, right.
[00:42:34.684 --> 00:42:41.432]  In their theory, as I'm saying, in their theory, obesity is caused from lack of exercise and a disease of excess.
[00:42:41.452 --> 00:42:42.133]  You're eating too much.
[00:42:42.193 --> 00:42:42.413]  Right.
[00:42:42.754 --> 00:42:44.476]  Because they think that we're like an oven.
[00:42:45.242 --> 00:42:47.383]  They think if you eat carbohydrates, it's only 4.5 calories.
[00:42:47.423 --> 00:42:48.723]  Calories in, calories out.
[00:42:48.904 --> 00:42:49.304]  Exactly.
[00:42:49.324 --> 00:42:52.565]  4.5 calories per gram as opposed to 9 calories per gram for fat.
[00:42:53.045 --> 00:42:53.805]  You can't buy fat.
[00:42:53.886 --> 00:42:55.506]  It's fat free, low fat, no fat.
[00:42:55.526 --> 00:42:56.667]  Right, but we're still fat.
[00:42:56.727 --> 00:42:57.547]  We're still obese.
[00:42:58.107 --> 00:43:02.169]  Okay, and that's because it is not a disease of excess and it's not a disease of lack of exercise.
[00:43:02.669 --> 00:43:05.870]  When you're obese or even overweight, it's a disease of deficiency.
[00:43:05.890 --> 00:43:07.231]  You're deficient in a couple of minerals.
[00:43:07.751 --> 00:43:09.573]  So, obesity is actually a deficiency disease?
[00:43:09.593 --> 00:43:09.834]  Yes.
[00:43:10.034 --> 00:43:11.976]  Obesity is a deficiency disease of a couple of minerals.
[00:43:12.517 --> 00:43:17.242]  And the symptom of the deficiency of these couple of minerals is the munchies.
[00:43:17.262 --> 00:43:20.306]  So, you can cure the munchies by using these?
[00:43:20.326 --> 00:43:20.987]  Oh, yeah.
[00:43:21.247 --> 00:43:21.908]  So, what are the minerals?
[00:43:22.148 --> 00:43:22.949]  Well, I won't tell you yet.
[00:43:24.987 --> 00:43:29.971]  So I tell everybody, what I want them to do is get that book, Hell's Kitchen, and read the whole story.
[00:43:30.071 --> 00:43:33.473]  Okay, so it's just a couple of minerals that will take care of the munchies.
[00:43:33.674 --> 00:43:34.654]  Well, there's two minerals.
[00:43:35.135 --> 00:43:38.537]  If you have a deficiency of those two minerals, you're going to be one of these people who weighs 600, 800, 1200 pounds.
[00:43:41.059 --> 00:43:42.340]  But any mineral deficiency.
[00:43:42.660 --> 00:43:45.601]  You can be deficient in all the vitamins you want and you won't gain weight.
[00:43:45.901 --> 00:43:46.602]  It's a mineral deficiency.
[00:43:46.622 --> 00:43:47.702]  It's a mineral deficiency.
[00:43:47.762 --> 00:43:48.903]  In horses it's called cribbing.
[00:43:48.923 --> 00:43:49.703]  They chew on the fence.
[00:43:49.903 --> 00:43:50.123]  Right.
[00:43:50.463 --> 00:43:51.044]  How about pika?
[00:43:51.104 --> 00:43:51.984]  Is that what a pika is?
[00:43:52.624 --> 00:43:52.984]  Pika.
[00:43:53.004 --> 00:43:53.665]  Pika, yeah.
[00:43:54.005 --> 00:43:55.846]  And little kids will eat dirt and stuff like that.
[00:43:55.926 --> 00:43:56.186]  Lepane.
[00:43:56.366 --> 00:43:56.666]  Yep, yep.
[00:43:56.726 --> 00:43:58.667]  And it's caused by a mineral deficiency.
[00:43:58.767 --> 00:43:58.987]  Huh.
[00:43:59.247 --> 00:43:59.487]  Only.
[00:44:00.068 --> 00:44:06.911]  So when people have the munchies their body's wisdom is let's go get some minerals and they're trying to find these minerals.
[00:44:06.931 --> 00:44:08.792]  They're driving you to eat something to find the minerals.
[00:44:08.812 --> 00:44:09.392]  Yeah, yeah, yeah.
[00:44:10.555 --> 00:44:15.598]  So using the Mighty 90 and using these minerals, we'll take care of the munchies and take care of the weight loss.
[00:44:15.978 --> 00:44:22.241]  If you just get on the Alex Pack, take the 90 Cents of Nutrients, you'll lose 10, 15, 20 pounds in a month.
[00:44:22.261 --> 00:44:23.062]  We see this all the time.
[00:44:23.082 --> 00:44:24.042]  Without even thinking.
[00:44:24.482 --> 00:44:29.225]  Because suddenly now, your portions automatically get smaller because you're tired of throwing food away.
[00:44:30.045 --> 00:44:31.566]  And you're not going to eat between meals.
[00:44:31.966 --> 00:44:35.328]  You'll take some snacks and think, you know, I don't even know why I took this.
[00:44:35.408 --> 00:44:37.109]  I'm not even really that hungry, but out of habit.
[00:44:37.449 --> 00:44:37.789]  You're doing it.
[00:44:38.089 --> 00:44:40.210]  And it doesn't take you long to figure out, I don't need to do this anymore.
[00:44:40.390 --> 00:44:41.790]  So dieting isn't even hard.
[00:44:41.991 --> 00:44:44.411]  Once you get the nutrients that you need... I wouldn't even use that term.
