[00:00:03.063 --> 00:00:03.283]  I'm good.
[00:25:15.290 --> 00:25:27.196]  Well, IACP is one of the principal organizations that advanced the whole platform of fusion centers, and now they're trying to expand a new total information awareness type of system, which is called NIEM, or National Information Exchange Model.
[00:25:27.576 --> 00:25:34.060]  So, one thing, perhaps, that people that are both part of, you know, the liberty movement type people, as well as occupied people,
[00:25:34.440 --> 00:25:34.560]  Well,
[00:25:49.377 --> 00:25:49.777]  Well I agree.
[00:25:49.817 --> 00:25:53.339]  I want to get you on the wider radio show because I've been reading your articles.
[00:25:53.379 --> 00:25:54.459]  You're extremely informed.
[00:25:54.840 --> 00:26:05.745]  I've been nose to the grindstone for 17 years and I even learned some stuff and went and checked and found out you were telling the truth and it was accurate and unfortunately it's hard for me to learn something new about...
[00:26:06.505 --> 00:26:08.626]  All the things they're doing, because I'm so immersed in it.
[00:26:09.647 --> 00:26:11.748]  But you can't teach an old dog new tricks.
[00:26:12.228 --> 00:26:16.750]  Look, let's cut right to the chase before we play some clips, and I want you to elaborate on the wider image here.
[00:26:17.291 --> 00:26:25.455]  Minnesota, as you know, during the RNC, almost four years ago, they used an Austin-fed front guy.
[00:26:26.315 --> 00:26:32.619]  Tell folks about that, because so much we see is happening in Minnesota, in and around Minneapolis-St.
[00:26:32.659 --> 00:26:35.020]  Paul as an epicenter, and then now,
[00:26:36.917 --> 00:26:39.721]  I want to get into the motive after that of why are they doing this.
[00:26:40.021 --> 00:26:47.991]  Demonize Occupy, make them look like a bunch of drug heads, create databases on people, interrogate folks while they're under the truth serum of drugs.
[00:26:48.331 --> 00:26:50.213]  I mean there's so many things going on here.
[00:26:50.836 --> 00:26:51.756]  Yes, absolutely.
[00:26:52.417 --> 00:27:00.879]  I think the best way to describe the overall Midwest pattern is there's something called the Midwest Green Scare, which a really good reporter, Will Potters, covered in detail.
[00:27:01.239 --> 00:27:08.802]  Essentially, there are tons of people working for different federal agencies that are supposedly looking for terrorists, but since they really don't have any terrorists,
[00:27:09.222 --> 00:27:15.805]  They can collect what are called, in the FBI, statistical accomplishments for hassling people, putting them on watch lists, and that kind of thing.
[00:27:16.625 --> 00:27:25.428]  I was recently provided with more than 600 pages of documents from two FBI investigations, and you can Google that if you look up COINTELPROGOTHIC 2.
[00:27:26.389 --> 00:27:35.312]  The first story was called COINTELPROGOTHIC, and that addresses the operational pattern the FBI has across the Midwest to shadow activists before the Occupy movement started.
[00:27:36.172 --> 00:27:43.134]  And more broadly, yes, I think it's pretty clear they're interested in doing a lot of database collection and that kind of thing, and it extends beyond the government as well.
[00:27:43.694 --> 00:27:58.118]  There has been a great deal of overt surveillance by, you know, shady parties around the Twin Cities in the last couple months, and I think it's, you know, it's probably fairly likely that those are people like private security hired by the banks to photograph people.
[00:27:58.738 --> 00:27:59.098]  I don't think so.
[00:28:13.723 --> 00:28:15.824]  Well, that's what I discovered more than a decade ago.
[00:28:16.244 --> 00:28:25.448]  They go around and just get people to talk about violence or try to imply that peaceful groups are bad to get funding to justify their existence.
[00:28:26.008 --> 00:28:37.832]  And even one of the head federal marshals, air marshals, went public a few years ago, the Denver Post, and said, we're ordered to put innocent people on list for what they order, or if a child takes a photograph.
[00:28:39.213 --> 00:28:39.353]  Yes.
[00:28:39.673 --> 00:28:41.374]  I mean, it's almost like
[00:28:42.626 --> 00:28:45.347]  Exaggerating foreign military threats to get spending.
[00:28:45.427 --> 00:28:47.828]  It's creating a domestic threat.
[00:29:03.055 --> 00:29:03.275]  I think so.
[00:29:21.058 --> 00:29:37.532]  The FBI is really all over things, and their operational pattern clearly involves planting informants, such as Brandon Darby, who was the one who was set up in Texas to create a threat during the RNC, and this case in Cleveland, which was on the exact same operational pattern.
[00:29:37.893 --> 00:29:48.702]  So there's really no regulation of what the FBI does in these situations, but whenever they create anything like this, they can accumulate statistical accomplishments, and we can only find out about that through Freedom of Information requests.
[00:29:48.902 --> 00:29:49.382]  That's right.
[00:29:49.402 --> 00:29:52.603]  They're not infiltrating truly dangerous or bad groups.
[00:29:52.983 --> 00:29:58.385]  They're getting the underwear bomber on the plane in Amsterdam so Chertoff can make money on body scanners.
[00:29:58.806 --> 00:30:15.051]  They're going out and finding mentally ill prisoners, welfare people, mentally retarded people, on record, to then pay them, sometimes for years, to get them to just talk about an attack, and then viciously sending them to prison when they really need to be in a hospital.
[00:30:17.132 --> 00:30:24.455]  Are you excited about the fact that suddenly it's all over mainstream news that the FBI creates its own terror threats and then stops them?
[00:30:25.076 --> 00:30:30.578]  I mean, yeah, this is a subject that I've tried to look at very carefully for many years that happens across the political spectrum.
[00:30:30.618 --> 00:30:32.359]  So I'm glad that that's being publicized too.
[00:30:32.399 --> 00:30:36.341]  But I would add, in the case of this whole DRE program, the war on drugs has
[00:30:36.881 --> 00:30:38.622]  Really offended me for a long time.
[00:30:38.822 --> 00:30:47.969]  I've tried to get officials at the state, local, county level to talk about the consequences of drug prohibition creating financial corruption in the banking system.
[00:30:48.249 --> 00:30:53.353]  Wells Fargo is a very powerful player in this city and they're, you know, well known to launder billions of dollars.
[00:30:54.133 --> 00:31:06.597]  ...drug money, and I can't get any officials on the record to explain if we have a Federal Reserve Bank in Minneapolis and it conducts wire transfer payments, like, who is responsible for dealing with the financial corruption in those wire transfer payments?
[00:31:06.938 --> 00:31:14.720]  The people at the Bureau of Criminal Apprehension, which is part of the Department of Public Safety, which is involved in this whole scandal, they do not deal with the Federal Reserve.
[00:31:14.740 --> 00:31:15.921]  They have no access to those systems.
[00:31:15.941 --> 00:31:16.381]  Yeah, let's be clear.
[00:31:17.021 --> 00:31:21.186]  They pull teenagers over and take them to jail for one joint.
[00:31:21.766 --> 00:31:29.014]  Meanwhile, Bloomberg reported Wells Fargo and its subsidiary, Wachovia, in two years laundered $376 billion.
[00:31:29.895 --> 00:31:35.941]  And then you've got the state police trying to get kids and people on drugs and offering them heroin, cocaine.
[00:31:35.961 --> 00:31:38.243]  You could have a heart attack on that stuff.
[00:31:38.343 --> 00:31:38.864]  But that's okay.
[00:31:38.984 --> 00:31:39.644]  And you're like, hey,
[00:31:40.625 --> 00:31:43.146]  These guys deal drugs and they're like, we don't know what you're talking about.
[00:31:43.566 --> 00:31:44.326]  It's so obvious.
[00:31:44.366 --> 00:31:46.327]  They make drugs illegal to keep the price up.
[00:31:46.347 --> 00:31:47.067]  But let's stop there.
[00:31:47.387 --> 00:31:49.348]  Let me ask you the big question before we go to video clips.
[00:31:50.108 --> 00:31:54.369]  Why do you think they have a nationwide program that almost no one knows of?
[00:31:54.409 --> 00:32:01.611]  I mean, I know statistics show the DARE program actually gets children interested in drugs, so that they're advertising it.
[00:32:02.091 --> 00:32:02.432]  To them.
[00:32:02.472 --> 00:32:05.238]  I mean, and most of the cops are, you know, too ignorant to even understand that.
[00:32:05.278 --> 00:32:06.020]  But we understand it.
[00:32:06.501 --> 00:32:07.523]  And our viewers understand it.
[00:32:07.824 --> 00:32:08.946]  Some of the public doesn't understand it.
[00:32:08.966 --> 00:32:10.770]  But expanding on this complex issue...
[00:32:12.014 --> 00:32:13.975]  Point-blank range, covering this, breaking it.
[00:32:14.415 --> 00:32:25.400]  Why do you think, not the reason the cops think, but why are the social engineers, the International Association of Chiefs of Police and all these groups, why are they trying to get people on heroin and cocaine and marijuana?
[00:32:25.800 --> 00:32:39.006]  I mean, simply put, chemical dependency is one of the most effective means to control people, and so the DRE program clearly seems to be intended to introduce officers to the idea of controlling people through chemical dependency, saying
[00:32:39.366 --> 00:32:45.950]  I will give you a little bit of what you need in order to get information from you and acclimating that to them, to that type of process.
[00:32:45.990 --> 00:32:46.670]  There you go!
[00:32:46.790 --> 00:32:48.451]  Turning the cops into drug pushers.
[00:32:48.732 --> 00:32:49.932]  This is how you introduce them.
[00:32:50.453 --> 00:33:00.558]  Yeah, but also too, I think part of the reason the video has resonated is because it's a condensation of everything that's disturbing and horrible about the war on drugs from the police.
[00:33:00.719 --> 00:33:04.661]  They didn't want to be videotaped because they know they feel guilty about it and they know that it's irresponsible.
[00:33:04.821 --> 00:33:12.014]  Well that's like the troops saying we've got to grow opium because we're against drugs and we load it on the planes but we put you in jail when you use it.
[00:33:12.415 --> 00:33:13.777]  It's all just out in the open now.
[00:33:14.335 --> 00:33:23.178]  Yes, it is, and so what I'm personally happy that, like, this appears to have been, you know, an egregious enough violation to catch on tape and put the case together.
[00:33:23.198 --> 00:33:40.824]  And other people in other states, I really want to encourage other people to start investigating programs in their own areas, but I'm encouraged because I was really hoping that the Occupy movement could really get at the War on Drugs, because before the War on Terror, the War on Drugs was used as one of the main, you know, levers to advance the surveillance state, to implement the tracking
[00:33:41.084 --> 00:33:41.384]  I think so.
[00:34:06.460 --> 00:34:07.821]  You know, truthers, we are changed.
[00:34:07.841 --> 00:34:10.403]  Can people expose the different corruption going on?
[00:34:10.724 --> 00:34:16.128]  Can we force the different layers of government to account for all the financial corruption and finally quit abusing people?
[00:34:16.468 --> 00:34:17.329]  It's the sense of abuse.
[00:34:17.389 --> 00:34:20.191]  It's the sense of treating people like... Well, it's the oldest trick in the book.
[00:34:20.712 --> 00:34:22.573]  Listen, it's re-legalizing slavery.
[00:34:23.034 --> 00:34:25.496]  You can't just grab somebody because they're black and throw them on a ship.
[00:34:25.896 --> 00:34:28.838]  Because, you know, you misinterpret the Bible and say they're the devil and deserve it.
[00:34:29.318 --> 00:34:41.306]  Now you just put out a substance she knows is addictive, you bring it in, you keep it illegal to jack up the price, and when they use it, you throw them in your prison for 25 cents an hour, putting everybody else out of business and driving down the wages.
[00:34:41.606 --> 00:34:45.749]  We were just showing, while you were talking, video of you there talking to the police.
[00:34:47.570 --> 00:34:48.911]  I want to go to this first clip.
[00:34:49.651 --> 00:34:49.851]  Well, right.
[00:35:06.976 --> 00:35:07.997]  Marijuana, all of this.
[00:35:08.317 --> 00:35:13.682]  I thought this was so deadly that we've all got to have the government, you know, basically taking our freedoms away.
[00:35:13.722 --> 00:35:20.087]  But what are they doing, again, preying on Occupy Wall Street like a shuttle bus, drugging everybody up?
[00:35:20.107 --> 00:35:20.267]  Yeah.
[00:35:20.668 --> 00:35:33.238]  Well, it simply put, there's a, you know, because of the abusive nature of the war on drugs type bureaucracies, there are a number of different options that police departments have had across the country since Occupy started to try to create problems for the movement.
[00:35:33.558 --> 00:35:33.878]  So here's
[00:35:53.328 --> 00:35:54.730]  And by the way, that's not your opinion.
[00:35:54.750 --> 00:36:00.838]  I mean, in Austin they admit they were dumping upwards of 50 drunks a day, saying, we won't take you to jail, come here.
[00:36:01.178 --> 00:36:05.744]  They were dumping the mentally ill, everybody, and then saying, look at it, they're having fights.
[00:36:06.803 --> 00:36:07.764]  Well, right, exactly.
[00:36:07.784 --> 00:36:14.009]  And so there were fights in the last couple weeks and there was an allegation of a sexual assault.
[00:36:14.049 --> 00:36:19.773]  And so the question is, was the person who committed that sexual assault, had they just been through that program a couple hours earlier?
[00:36:19.833 --> 00:36:24.617]  Because that would mean that all these law enforcement parties are directly liable for that sexual assault.
[00:36:24.677 --> 00:36:29.460]  And I think you can see how when this program is running, it really shifts the atmosphere in the whole space.
[00:36:29.540 --> 00:36:31.162]  It becomes a total distortion.
[00:36:31.182 --> 00:36:33.323]  That's why it's MK Occupy Minnesota.
[00:36:33.363 --> 00:36:36.406]  It's what happens when a government program with no oversight is rolled out.
[00:36:37.626 --> 00:36:44.748]  And I think that the reason that it has this nature that comes across in the video is simply because the war on drugs is so intrinsically abusive.
[00:36:44.928 --> 00:36:47.088]  It trains police to treat people like objects.
[00:36:47.128 --> 00:36:50.309]  And by the way... Not treat them like human beings, you know?
[00:36:50.329 --> 00:36:58.331]  I agree, but look, I've studied, and I know you have, MK Ultra, MK Naomi, Mind Control, in the late...
[00:36:59.312 --> 00:37:12.229]  50s, early 60s, the CIA throwing suitcases of LSD into the University of Texas down the road, and Harvard, and Theodore Kaczynski was part of that program, and mind control programs, and government releasing the
[00:37:14.893 --> 00:37:17.516]  Recipe for crack cocaine, that's all declassified.
[00:37:17.816 --> 00:37:20.860]  I mean, here they are, and these cops are compartmentalized.
[00:37:20.880 --> 00:37:24.524]  They're just like, we're doing a training program to see what drugs look like.
[00:37:24.644 --> 00:37:25.445]  Oh, give me a break.
[00:37:25.745 --> 00:37:27.948]  They're being taught to be drug pushers.
[00:37:28.288 --> 00:37:29.269]  This is outrageous.
[00:37:30.350 --> 00:37:44.894]  Well, if I can back it up for a second, I think the idea people should try to understand, regardless of their standpoint, is that we are all enmeshed in a web of power at different levels and different ways and different assumptions we make and who we're linked to and everything.
[00:37:45.334 --> 00:37:54.076]  But when people get flipped or taken over by the system, when they're turned into informants or peons or whatever you want to call it, it's happening because
[00:37:54.676 --> 00:37:56.918]  They're in a weak point in that web of power.
[00:37:57.299 --> 00:38:05.507]  And so here in the video, we can see people that are like far enough down that the law enforcement's being trained to get at them and then flip them over.
[00:38:05.527 --> 00:38:10.772]  And, you know, that's essentially, generally speaking, I think the pattern that we should all try to look for.
[00:38:11.032 --> 00:38:13.154]  No, no, no, I think that's the answer.
[00:38:13.434 --> 00:38:25.024]  Look for people they can provocateur and set up, generally assess them, create files on everyone, but find out who can be informants and provocateurs, because now the cops are giving you cash, money, cigarettes, and cocaine.
[00:38:25.629 --> 00:38:29.351]  Yeah, and you know, I mean, it's been a rough ride with the Occupy movement.
[00:38:29.411 --> 00:38:37.856]  It's had its ups and downs, and I've been involved since the first day, but at least one thing is that it's really flushed a lot of abusive and shocking practices into the open.
[00:38:38.216 --> 00:38:42.418]  Like, people, if we just were simply telling people about this program, they probably wouldn't believe us.
[00:38:42.498 --> 00:38:47.962]  But because we were able to document it, which anybody can do if they work together in a team, you can make it happen.
[00:38:47.982 --> 00:38:50.383]  I just want to add, too, that I did not
[00:38:50.703 --> 00:38:52.184]  You know, shoot most of the video.
[00:38:52.224 --> 00:38:55.366]  I essentially acted as kind of a coordinator, producer, interviewer.
[00:38:55.406 --> 00:39:00.729]  I shot some video, but this was a large project with people from four different organizations.
[00:39:01.109 --> 00:39:07.753]  Communities United Against Police Brutality, Occupy Minneapolis, Twin Cities, Indie Media, and Rogue Media.
[00:39:07.893 --> 00:39:13.517]  So it was a real good collaborative project effort, but I think that if we can encourage people to do similar efforts, we can expose...
[00:39:13.797 --> 00:39:26.032]  Absolutely, and regardless of people's political persuasion, basic liberty and freedom and the Bill of Rights Constitution, due process, human rights, is the tie that binds us all together.
[00:39:26.092 --> 00:39:27.533]  I want to go to this first clip.
[00:39:27.553 --> 00:39:28.094]  Let's go to that now.
[00:40:14.793 --> 00:40:15.193]  Yeah, man.
[00:40:15.213 --> 00:40:16.815]  I'm so f***ing high right now.
[00:40:16.855 --> 00:40:17.976]  Yeah, so like, tell us the story.
[00:40:17.996 --> 00:40:18.496]  So what happened?
[00:40:18.516 --> 00:40:20.938]  Like, the last thing we saw was you gave us a thumbs up.
[00:40:21.098 --> 00:40:22.019]  They didn't give us a test.
[00:40:22.059 --> 00:40:23.080]  They didn't test us this time.
[00:40:23.480 --> 00:40:24.721]  They just smoked us up this time.
[00:40:25.122 --> 00:40:25.982]  Where did they take you?
[00:40:26.002 --> 00:40:26.703]  What happened?
[00:40:26.723 --> 00:40:28.284]  They took us to the same place in Ridgefield.
[00:40:28.805 --> 00:40:29.045]  Whoa.
[00:40:29.085 --> 00:40:29.825]  Right by the airport?
[00:40:30.786 --> 00:40:32.007]  Yeah, right near the airport, yup.
[00:40:32.387 --> 00:40:37.451]  And they were gonna do the test, but you know, like, because of you guys, we couldn't do the test, because, like, you guys were giving them trouble.
[00:40:38.031 --> 00:40:39.852]  But they still smoked us up, though.
[00:40:39.992 --> 00:40:43.515]  And then they gave me a bowl, too, and we smoked on it forever.
[00:40:43.975 --> 00:40:45.176]  For, like, a whole hour.
[00:40:45.636 --> 00:40:46.257]  Walking straight.
[00:40:46.357 --> 00:40:47.597]  They gave us a whole bag of weed.
[00:40:47.838 --> 00:40:48.778]  Then we smoked it all up.
[00:40:50.079 --> 00:40:51.940]  Like, the entire... Yeah.
[00:40:52.140 --> 00:40:53.581]  I got half, he got half.
[00:40:58.151 --> 00:41:00.096]  Dan Feit, amazing video.
[00:41:00.156 --> 00:41:01.499]  Tell us what we just witnessed.
[00:41:02.318 --> 00:41:29.986]  Well, essentially, um, uh, an individual who, uh, has been, you know, uh, around kind of the Occupy movement, the general scene, uh, he goes by Forrest, um, he said that he went through the program, uh, multiple times, at least three times, and, uh, he was basically offered, uh, free marijuana by the officers, and, uh, the last time that he went through it, uh, the officers were convinced that he was trying to basically expose the program, so they wouldn't let him into the testing facility again, but they did,
[00:41:30.566 --> 00:41:30.746]  He's
[00:41:49.580 --> 00:41:52.682]  Being willing to go forth and discuss this and be open about his identity.
[00:41:53.042 --> 00:41:58.446]  He went and told the city council in Minneapolis yesterday in person about what had happened as well.
[00:41:59.066 --> 00:42:03.289]  So it's imperative that we find people that are willing to step forward and show how this works.
[00:42:03.349 --> 00:42:12.675]  But essentially Forrest says that he was intoxicated when the police gave him drugs and he was sober when he left and when he came back he was very, very messed up.
[00:42:12.716 --> 00:42:14.937]  And that's incredibly unethical if not illegal.
[00:42:14.977 --> 00:42:20.021]  And we're going to play, oh it's totally illegal, we're going to play a clip of that right now, but when we come back I want to ask you the question.
[00:42:20.862 --> 00:42:22.543]  Well, I'll ask that question when we come back.
[00:42:22.623 --> 00:42:24.044]  Here's that clip at the City Council.
[00:42:24.385 --> 00:42:25.305]  My name is Forrest.
[00:42:26.266 --> 00:42:27.267]  I'm here with Occupy.
[00:42:27.287 --> 00:42:29.889]  I'm not going to tell you my address, but I live near Potterhorn Park.
[00:42:31.150 --> 00:42:36.194]  I'm here to speak about, because everybody's been talking about it, the police and the sheriff.
[00:42:36.614 --> 00:42:38.396]  Yeah, I'm one of the persons who got taken away.
[00:42:39.136 --> 00:42:43.140]  They gave me a full bag of weed and they gave me a
[00:42:44.668 --> 00:42:45.089]  I don't know.
[00:43:00.471 --> 00:43:06.137]  And I've done it three times with them, over three times with them, throughout this week and last week.
[00:43:07.218 --> 00:43:21.531]  And basically, I asked them, like, why they're doing this, and they say it's because we're trying to test people to see if we can catch people under the influence, you know, for signs, dilated pupils, all that, and smell.
[00:43:21.952 --> 00:43:23.053]  They gave me a urine test.
[00:43:23.633 --> 00:43:27.196]  But, when I asked them, like, um, is this going to be on record or anything?
[00:43:27.496 --> 00:43:28.898]  No, they said nothing about that.
[00:43:29.278 --> 00:43:34.582]  And they gave me a fake name and everything, so... I don't know what's up with that.
[00:43:35.123 --> 00:43:50.355]  And also, um, the second time I went, yeah, I asked some friends to come along, and, um, the second time, there was actually, like, media and press, uh, I think it was Sam, the shorter Sam, um, was there filming it, and Dan was there, and Dan was there.
[00:43:50.415 --> 00:43:52.237]  He got really angry when they took me away.
[00:43:52.890 --> 00:44:02.837]  From the Occupy Movement, and they're kind of getting into an argument and conversation with him, because he wanted to know why the police were doing this, and why this was going on.
[00:44:04.058 --> 00:44:10.462]  And yeah, I thank you for that man standing up for me, and all the people for Occupy, about the police.
[00:44:12.443 --> 00:44:18.027]  Yeah, I'm one of the only ones, but I have a lot more friends who have done this, who can speak even more about this.
[00:44:23.599 --> 00:44:28.565]  My issue is I drive up to checkpoints or I've had cops pull me over and say, are you on drugs?
[00:44:29.006 --> 00:44:30.688]  And I'm like, look, I don't use drugs.
[00:44:30.788 --> 00:44:34.072]  You know, I don't, I don't use prescription over the counter, any of it.
[00:44:34.092 --> 00:44:35.914]  I may drink a beer or drink some coffee.
[00:44:36.415 --> 00:44:38.197]  No, you're not going to search my car, get a warrant.
[00:44:38.898 --> 00:44:42.322]  But my issue is next time cops pull me over, I'm going to say, hey,
[00:44:43.203 --> 00:44:44.244]  What have I got drugs?
[00:44:44.304 --> 00:44:45.344]  Take me to your compound.
[00:44:45.384 --> 00:44:46.465]  Give me a bunch of drugs.
[00:44:47.625 --> 00:45:01.373]  I mean, how do they selectively take some poor teenager to jail, like so many friends I had in high school, and then ruin their lives and put them in juvenile where they get raped or whatever, you know, for a non-violent crime, because drugs are so bad.
[00:45:01.913 --> 00:45:05.255]  But then, meanwhile, they're taking people and offering them whatever drug they want.
[00:45:05.635 --> 00:45:06.636]  I mean, this is crazy.
[00:45:07.577 --> 00:45:12.200]  Yes, and I would stress, we weren't able to collect direct video evidence of that happening.
[00:45:12.520 --> 00:45:16.202]  But we have testimonials from multiple people that all line up along those lines.
[00:45:16.222 --> 00:45:17.923]  But we know the program's real!
[00:45:18.063 --> 00:45:19.324]  I mean, they admit they have the program.
[00:45:20.066 --> 00:45:27.573]  Yeah, yeah, and it speaks to, you know, the inherent corruption and dehumanizing nature of the war on drugs as a system which has to be shut down.
[00:45:28.153 --> 00:45:32.797]  It's unbelievably cruel and unethical, not to mention an enormous waste of taxpayer money.
[00:45:32.817 --> 00:45:45.649]  There are multiple layers to this story, apart from the fact that it works out being a huge political interference drug thing against Occupy, but also that it's an expression of how incredibly dehumanizing the whole thing is across our society.
[00:45:47.284 --> 00:45:48.626]  Now, we've got another clip.
[00:45:48.666 --> 00:45:51.910]  We showed the video earlier, but here's the audio where you confronted the sheriff.
[00:45:52.531 --> 00:45:53.372]  Tell us when this happened.
[00:45:55.065 --> 00:45:57.166]  Yes, that was on Saturday afternoon.
[00:45:57.506 --> 00:45:59.046]  That sheriff arrived.
[00:45:59.066 --> 00:46:02.427]  We kind of show him getting out with the state patrol.
[00:46:02.967 --> 00:46:17.351]  He was from Olmstead County, which is an out-of-state county, and I was able to basically get him to talk about who the director of the program was and the fact that there was no institutional review to protect the interests and safety of these test subjects.
[00:46:17.511 --> 00:46:22.452]  So he's out of his jurisdiction from another county taking people to use drugs?
[00:46:24.009 --> 00:46:29.574]  Yeah, yeah, it's a whole program that runs across the state.
[00:46:29.814 --> 00:46:32.776]  So it's another way to merge and get rid of jurisdictions.
[00:46:32.816 --> 00:46:33.236]  Incredible.
[00:46:33.276 --> 00:46:33.857]  Here's that clip.
[00:46:34.217 --> 00:46:37.900]  Do you have adequate medical personnel at any of the facilities where this is being done?
[00:46:38.620 --> 00:46:40.682]  Everything that we do is completely validated.
[00:46:41.062 --> 00:46:42.523]  It's being run by the State Patrol?
[00:46:43.044 --> 00:46:43.224]  Yep.
[00:46:44.445 --> 00:46:45.225]  Department of Public Safety.
[00:46:45.265 --> 00:46:46.827]  Okay, Department of Public Safety.
[00:46:46.847 --> 00:46:47.987]  Who's the officer in charge?
[00:46:48.748 --> 00:46:50.109]  Why do I have to tell you that?
[00:46:50.409 --> 00:46:50.770]  Who are you?
[00:46:50.790 --> 00:46:52.251]  Because you're spending our tax dollars.
[00:46:53.283 --> 00:46:53.823]  Who are you?
[00:46:54.724 --> 00:46:58.006]  He's a citizen.
[00:46:58.166 --> 00:47:00.447]  N. Jacobson from the Olmstead County Sheriff's Department.
[00:47:01.288 --> 00:47:02.748]  I've talked with Adam before.
[00:47:02.768 --> 00:47:08.472]  We need to know who's running this program and whether or not adequate medical or ethical safeguards have been put in.
[00:47:08.492 --> 00:47:12.394]  So, it's the State Patrol, but you can't tell me the name of the officer running the program?
[00:47:13.268 --> 00:47:15.169]  He's the coordinator for the state.
[00:47:15.189 --> 00:47:16.851]  His name is Rick Munoz.
[00:47:16.871 --> 00:47:18.392]  He's a sergeant with the State Patrol.
[00:47:19.993 --> 00:47:22.055]  It's called the DRE program.
[00:47:22.515 --> 00:47:24.477]  Drug Recognition Evaluator.
[00:47:25.157 --> 00:47:26.378]  You can look it up on the internet.
[00:47:26.418 --> 00:47:27.739]  It's actually a national program.
[00:47:29.440 --> 00:47:33.063]  And there actually are medical personnel available when this is going on?
[00:47:33.323 --> 00:47:34.464]  Yes!
[00:47:34.684 --> 00:47:36.246]  Where do those medical personnel work?
[00:47:36.846 --> 00:47:40.388]  Before we go to this next clip of another person who leaves sober, comes back out of their mind, stoned on something.
[00:48:06.565 --> 00:48:10.066]  Tell us about any other comments you've got on the sheriff discussion.
[00:48:11.226 --> 00:48:19.949]  Oh, well, I also asked that sheriff, you know, I said, well, who is responsible for the impact of financial corruption from the war on drugs prohibition?
[00:48:20.409 --> 00:48:26.231]  And I said, you know, that essentially there's issues with drug money being wandered through the banking system.
[00:48:26.311 --> 00:48:30.732]  And he said that that was above his pay grade and that he didn't know who to talk to about that.
[00:48:31.032 --> 00:48:36.277]  I haven't been able to find anybody in the Minnesota State Government who will go on the record about the issue of financial corruption.
[00:48:36.357 --> 00:48:37.599]  This is another example of that.
[00:48:37.659 --> 00:48:45.547]  The only politician who's ever given me a substantial on-the-record explanation of laundered drug money in the banking system is, of course, Ron Paul.
[00:48:47.349 --> 00:48:52.772]  That's right, and he won the first few states, but they stole it from him, and now they admit they stole it, but that's the way it is.
[00:48:52.872 --> 00:48:55.313]  Mitt Romney, another big banker, he'll save us.
[00:48:55.874 --> 00:48:58.915]  Yes, but you know, I gotta hand it to the Ron Paul organizers in Minnesota.
[00:48:58.935 --> 00:49:05.599]  They've done a really, really good job rounding up delegates, and they're bringing Santorum people into their camp, so there's still some kind of game afoot.
[00:49:05.659 --> 00:49:08.020]  It's been interesting to watch, and hopefully that will...
[00:49:08.280 --> 00:49:08.900]  Oh, I agree.
[00:49:08.940 --> 00:49:14.563]  They're planning on creating a big fracas and just pointing out what a fraud it all is at the convention.
[00:49:14.843 --> 00:49:16.084]  And I think it's a great strategy.
[00:49:16.404 --> 00:49:18.665]  Even though they've cheated Paul up front, he would be the nominee.
[00:49:18.705 --> 00:49:19.726]  He won the first few states.
[00:49:20.166 --> 00:49:25.889]  But they just stole it because they're a narcotics trafficking banking dictatorship.
[00:49:27.290 --> 00:49:32.253]  I think there's a new electronic voting system company from, what is it, Spain, that's going to be in this election.
[00:49:32.313 --> 00:49:34.654]  Yeah, they're going to count most of the votes nationwide.
[00:49:35.194 --> 00:49:35.955]  Yeah, yeah.
[00:49:36.596 --> 00:49:41.041]  But I also wanted to touch really quickly on the upcoming NATO summit, if we have time for that.
[00:49:41.081 --> 00:49:46.166]  Yeah, I want to get to that and I want to give you the floor for about 10 minutes because I just want to go through all these points.
[00:49:46.427 --> 00:49:52.133]  When we come back from this last clip of another young man who leaves sober, comes back out of his mind.
[00:49:52.153 --> 00:49:52.714]  Here's that clip.
[00:49:54.073 --> 00:49:55.274]  They asked me how much I had to smoke.
[00:49:55.354 --> 00:49:57.075]  I didn't answer anything.
[00:49:57.095 --> 00:50:01.957]  Then they asked me if I wanted to smoke more and stopped me at my tracks like... Yes?
[00:50:07.077 --> 00:50:07.497]  And then what?
[00:50:07.958 --> 00:50:11.320]  And then I smoked with a cop.
[00:50:11.380 --> 00:50:13.402]  How did they go about asking you to come with them?
[00:50:14.062 --> 00:50:16.124]  They were like, did you come with us?
[00:50:16.184 --> 00:50:19.846]  We're doing a research on people who are under the influence of marijuana.
[00:50:20.206 --> 00:50:21.227]  And this was Hennepin County?
[00:50:21.828 --> 00:50:23.128]  Is this sheriffs or cops?
[00:50:23.249 --> 00:50:24.489]  Sheriffs from a different county.
[00:50:24.770 --> 00:50:25.890]  Sheriffs from a different county.
[00:50:25.950 --> 00:50:29.153]  Brought you to the first precinct of Minneapolis, Hennepin County.
[00:50:29.413 --> 00:50:31.494]  And you smoked weed inside a Hennepin County precinct.
[00:50:33.405 --> 00:50:35.547]  So when they were bringing you there, did they handcuff you?
[00:50:35.567 --> 00:50:36.488]  Did they tell you anything?
[00:50:36.528 --> 00:50:37.970]  Did they give you any rights or anything?
[00:50:38.010 --> 00:50:38.871]  Did they take your name?
[00:50:38.971 --> 00:50:39.551]  Well, no.
[00:50:39.571 --> 00:50:40.532]  They didn't take my name.
[00:50:40.552 --> 00:50:41.273]  They didn't ask for anything.
[00:50:41.313 --> 00:50:42.755]  They didn't ask for anything?
[00:50:42.895 --> 00:50:43.035]  No.
