[00:00:02.424 --> 00:00:02.685]  I think.
[00:27:33.849 --> 00:27:36.751]  Or educate the sheeple with the Bill of Rights shirt.
[00:27:37.591 --> 00:27:40.952]  Grope the public's mind with the TSA shirt.
[00:27:41.613 --> 00:27:45.875]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:27:47.275 --> 00:27:50.357]  All available at InfoWarsShop.com.
[00:27:53.012 --> 00:27:58.295]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:27:58.555 --> 00:28:00.757]  Start purifying your water with ProPure.
[00:28:00.977 --> 00:28:09.942]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:28:10.122 --> 00:28:13.324]  Its filters are silver impregnated to prevent bacterial growth.
[00:28:13.605 --> 00:28:15.025]  There's no priming required.
[00:28:15.286 --> 00:28:17.327]  It's NSF-42 certified.
[00:28:17.587 --> 00:28:20.088]  Optional fluoride filters can reduce fluoride up to 95%.
[00:28:21.149 --> 00:28:22.490]  Easy to set up and use.
[00:28:22.690 --> 00:28:24.012]  Doesn't require electricity.
[00:28:24.132 --> 00:28:26.994]  Purify water from lakes, streams, ponds, and wells.
[00:28:27.314 --> 00:28:30.497]  This filter system leaves in beneficial minerals, which is key.
[00:28:30.717 --> 00:28:34.741]  Save money by not buying bottled water, and avoid BPA that leaches from the plastic.
[00:28:34.881 --> 00:28:37.503]  ProPure is the best gravity-fed filter out there.
[00:28:37.643 --> 00:28:38.965]  It's what my family uses.
[00:28:39.245 --> 00:28:45.150]  Infowars.com already has the lowest price on ProPure, but if you add the promo code WATER at checkout,
[00:28:45.250 --> 00:28:48.213]  You get an additional 10% off at InfoWars.com.
[00:28:48.433 --> 00:28:51.036]  You can also call to order.
[00:28:51.056 --> 00:28:52.277]  888-253-3139.
[00:28:56.582 --> 00:28:58.344]  Welcome back to the InfoWars Nightly News.
[00:28:58.404 --> 00:28:59.325]  I'm your host Rob Due.
[00:28:59.345 --> 00:29:06.773]  I'd like to thank Paul Joseph Watson for covering the news portion and Alex Jones for also sending in that report on Kelly Thomas.
[00:29:07.931 --> 00:29:17.635]  Right next to me now, I have Patrick Henningsen, who's a writer and contributor to InfoWars.com, and we're about to release a special report that he produced.
[00:29:17.915 --> 00:29:20.896]  It's called Open Borders Special Report on Fast and Furious.
[00:29:21.477 --> 00:29:23.017]  And with that, Patrick, how you doing?
[00:29:23.498 --> 00:29:24.258]  I'm good, Rob.
[00:29:24.278 --> 00:29:25.058]  Thank you very much.
[00:29:25.478 --> 00:29:26.999]  So, tell us about this report.
[00:29:27.079 --> 00:29:28.059]  Who did you interview?
[00:29:28.199 --> 00:29:29.820]  What kind of information did you uncover?
[00:29:29.880 --> 00:29:33.602]  You were letting me in on some stuff behind the scenes, but it sounds very interesting.
[00:29:34.582 --> 00:29:36.363]  Yeah, originally I entered this
[00:29:37.429 --> 00:29:44.633]  Through the Sheriff Joe Arpaio's investigation of Obama's documents, birth documents and social security number.
[00:29:45.393 --> 00:29:53.958]  And when we did that report with Rob Jacobson, when Rob came down, I met a number of people connected with the government here.
[00:29:54.659 --> 00:30:06.285]  And I was originally looking at doing a story on SB 1070, which is the federal lawsuit that DOJ slapped on the state of Arizona for enforcing its own immigration laws.
[00:30:07.049 --> 00:30:18.995]  And through this story that I did on SB 1070, I learned that there are quite a few people in the government here that have intimate knowledge of Operation Fast and Furious.
[00:30:19.736 --> 00:30:23.478]  And so that kind of grew out of that.
[00:30:24.058 --> 00:30:28.020]  And I met a congressman who is Carl Seals, very helpful.
[00:30:28.818 --> 00:30:29.299]  I think so.
[00:30:45.135 --> 00:30:54.382]  I've recorded some interviews with them, and also I spoke to the owner of a gun shop that's at the center of the Fast and Furious investigation.
[00:30:54.843 --> 00:31:03.589]  I'm not going to say his name, but anybody following this story probably knows who I'm talking about, but he wasn't able to speak because he's currently under federal subpoena.
[00:31:04.470 --> 00:31:10.955]  Apparently, there are big things afoot in the next few weeks or the next month with regards to Fast and Furious.
[00:31:11.949 --> 00:31:14.872]  And that was told to me by the owner of that gun shop.
[00:31:16.154 --> 00:31:24.302]  And also, we've also got, you know, the situation of Fast and Furious, it's affected Arizona directly.
[00:31:25.349 --> 00:31:33.675]  Not just crime in the Phoenix area and along the border, but it's also affected... people have lost their lives, basically, here.
[00:31:34.076 --> 00:31:37.038]  And that's the main thing I wanted to get across in this film.
[00:31:37.298 --> 00:31:50.568]  I haven't found a comprehensive report on Fast and Furious when I was doing my research, so I decided that I'm going to make a comprehensive report on the origins of Fast and Furious, and also, what is the agenda behind it?
[00:31:50.828 --> 00:31:52.269]  And it's not just a theory.
[00:31:52.793 --> 00:31:56.654]  There's this theory that by some people that the government is incompetent.
[00:31:56.994 --> 00:31:58.915]  That the federal government is just incompetent.
[00:31:59.355 --> 00:32:03.536]  That is a... We have the memos.
[00:32:03.576 --> 00:32:04.496]  We've seen the memos.
[00:32:04.816 --> 00:32:12.598]  CBS reported on them that they deliberately, they were looking for stories to go against the Second Amendment to create that demonization process.
[00:32:13.120 --> 00:32:14.320]  Now, let me ask you this.
[00:32:14.340 --> 00:32:23.564]  Did you cover the fact that Bush was doing this before and that this goes all the way back to even the Reagan administration when they were shipping guns for drugs and doing all this with Iran-Contra?
[00:32:23.584 --> 00:32:26.885]  Did you start there or did you just start with Fast and Furious?
[00:32:26.925 --> 00:32:33.987]  Well, I started with Operation Wide Receiver, which was hatched in 2007 under Roberto Gonzalez.
[00:32:34.667 --> 00:32:36.388]  And that was gun walking.
[00:32:37.388 --> 00:32:42.050]  I didn't go back further than that because I wanted to keep this to a short length of a film.
[00:32:42.550 --> 00:32:51.856]  I have enough material to do a 45-minute or a one-hour documentary, and I think I'll probably work on that in the next few weeks.
[00:32:52.356 --> 00:33:10.548]  But yeah, Operation Wide Receiver was different than Fast and Furious because Operation Wide Receiver required federal agents to keep an eye on the guns as they tracked them over the border into Mexico, and also required the feds to coordinate with the Mexican authorities
[00:33:11.593 --> 00:33:17.044]  At least to try to apprehend or to break gang activity and cartel crime.
[00:33:17.660 --> 00:33:19.881]  Operation Fast and Furious has got none of that.
[00:33:20.241 --> 00:33:23.823]  And I kind of really illustrate that clearly in my film.
[00:33:23.883 --> 00:33:32.527]  And also, I've got highlights of all the really good congressional testimonies that I was able to get from C-SPAN, who gave me permission to use those as well.
[00:33:33.447 --> 00:33:36.729]  And also, we've got the Senators.
[00:33:36.949 --> 00:33:40.971]  And in this state, you know, these aren't, this isn't your normal breed of politician.
[00:33:40.991 --> 00:33:43.932]  And this is the thing that really surprised me, is these are
[00:33:44.984 --> 00:33:55.631]  I don't want to use the cliche, but these are real patriots working down here whose chief concern is their constituents and their citizens and guarding the liberties of the residents of Arizona.
[00:33:55.992 --> 00:34:00.155]  And they came out on camera and said and spelled it exactly what it is.
[00:34:00.375 --> 00:34:00.815]  Right.
[00:34:01.175 --> 00:34:02.016]  No mincing words.
[00:34:02.421 --> 00:34:15.292]  That this is a conspiracy by the federal government to gin up opposition, in the words of Senator Gould, to demonize the Second Amendment and to restrict gun ownership in the second term of Obama.
[00:34:15.612 --> 00:34:15.993]  Sure.
[00:34:16.633 --> 00:34:19.015]  So this isn't something we're talking about, Rob.
[00:34:19.035 --> 00:34:25.801]  This is something that the highest ranking members of the state government in Arizona are saying publicly.
[00:34:26.345 --> 00:34:33.129]  Well, are they planning on pressing any charges or filing anything in court against Eric Holder and the Department of Justice?
[00:34:33.209 --> 00:34:34.149]  Is that even possible?
[00:34:34.209 --> 00:34:38.052]  Can we file charges against the Department of Justice for doing this?
[00:34:38.932 --> 00:34:44.115]  Well, Darrell Issa has brought, everyone knows by now, Darrell Issa has brought a contempt
[00:34:44.909 --> 00:34:45.209]  I think so.
[00:35:07.461 --> 00:35:07.961]  Last year.
[00:35:07.981 --> 00:35:18.368]  They're involved in bullying with the media to try to kill investigation into what is a completely failed operation that is actually illegal.
[00:35:19.228 --> 00:35:20.369]  On its face, it's illegal.
[00:35:20.908 --> 00:35:31.676]  I would like to see the state of Arizona file charges against Eric Holder personally and drag his butt down there for questioning and grill him, because that's what they need to do, because they're not doing that job in Congress.
[00:35:32.237 --> 00:35:35.999]  Issa is doing a whitewash, honestly, because he knows that they did it under Bush.
[00:35:36.740 --> 00:35:42.744]  And he's just kind of playing the field, oh, we're going to keep this a left and right paradigm thing when both sides are doing it.
[00:35:42.824 --> 00:35:44.205]  And that's what really pisses me off.
[00:35:44.986 --> 00:35:50.170]  Well, the thing is, they did it under Bush, but they at least had some accountability
[00:35:50.754 --> 00:35:50.894]  Yeah.
[00:36:09.165 --> 00:36:16.968]  As Senator Gould said, we can't forget that, you know, as Americans, we have the right, if we own property, we have the right to sell property to each other.
[00:36:17.329 --> 00:36:18.589]  And that includes gun shows.
[00:36:18.949 --> 00:36:30.134]  So they're trying to use Fast and Furious to create, and this is also something else, Rob, I had a senator lecturing on camera what Hegelian dialectic is.
[00:36:30.294 --> 00:36:30.674]  Oh, wow.
[00:36:31.014 --> 00:36:31.435]  Yeah.
[00:36:31.835 --> 00:36:33.556]  And how it applies to Fast and Furious.
[00:36:33.976 --> 00:36:36.777]  And I was just, I couldn't believe I was hearing this and I thought, wow,
[00:36:37.298 --> 00:36:43.319]  You know, I don't often feel really proud of the public servants, but when I heard
[00:36:43.795 --> 00:36:59.046]  Senator Gould talking about this, I felt proud that we had people in the state legislature who think like this and who have this level of political awareness and aren't going to be hoodwinked by what is clearly a federal government out of control.
[00:36:59.106 --> 00:37:03.469]  And I said this at the end of the film, I said, this is a federal government that's out of control.
[00:37:04.069 --> 00:37:07.832]  And at some point, the child thinks it's become the parent.
[00:37:08.567 --> 00:37:13.550]  And that's what's really, that's the big theme here is the state's sovereignty.
[00:37:14.010 --> 00:37:19.993]  And the original contract with the Constitution, the 50 states, gave limited powers to the federal government.
[00:37:20.673 --> 00:37:24.875]  And now we have a federal government that's now become a national government.
[00:37:25.295 --> 00:37:28.877]  And this is the main point of the film that I hope people get.
[00:37:29.157 --> 00:37:30.878]  And this is what was said by the senators.
[00:37:31.138 --> 00:37:34.380]  We've gone from a federal government to a national government.
[00:37:35.194 --> 00:37:39.841]  And can you believe what the implications of that and the reality of that is?
[00:37:40.442 --> 00:37:45.750]  That is the baby steps towards a complete totalitarian socialist state.
[00:37:46.175 --> 00:37:48.976]  Well, if you look around you, that's what most of the slobs want.
[00:37:49.016 --> 00:37:50.356]  They want to be taken care of.
[00:37:50.417 --> 00:37:54.058]  They want government to take care of them and provide for them from cradle to grave.
[00:37:54.658 --> 00:38:04.441]  And it's unfortunate that we're seeing that more and more and that we actually have to speak up to get the rights that were granted to us under the Constitution and under God, frankly.
[00:38:04.662 --> 00:38:05.622]  Let's go to the gun owner.
[00:38:05.762 --> 00:38:07.062]  You talked to the gun owner.
[00:38:07.082 --> 00:38:13.044]  You didn't talk to him on camera, but you relayed parts of what you had in your conversation.
[00:38:13.064 --> 00:38:14.245]  What was he telling you?
[00:38:14.847 --> 00:38:18.589]  Well, he couldn't speak to me very much because he's under FBI surveillance.
[00:38:18.950 --> 00:38:20.931]  And this is what the Department of Justice does.
[00:38:21.331 --> 00:38:33.899]  They've got their lip, they've got, they're using the FBI politically to spy on witnesses on a big up, what is going to be a big case, which is in the works right now regarding indictments.
[00:38:34.419 --> 00:38:36.680]  And there might, there might be indictments.
[00:38:37.060 --> 00:38:44.365]  He didn't say specifically, but he said, he said, I'm not going to say anything, but just there's going to be big, big developments in this month of May.
[00:38:45.273 --> 00:38:52.058]  With regards to Fast and Furious, but, you know, he was nearly put out of business by the ATF's little operation.
[00:38:53.378 --> 00:38:58.022]  And, you know, it's honest, hardworking Americans just trying to run a business.
[00:38:58.642 --> 00:39:13.112]  And here they've got the federal government involved on a deep level in basically trying to entrap and also do the worst thing possible, which is arm criminal cartels over the border.
[00:39:13.996 --> 00:39:14.476]  I don't
[00:39:34.961 --> 00:39:35.201]  Thank you.
[00:39:57.372 --> 00:40:00.795]  I edited a film before, so this is my first one.
[00:40:01.255 --> 00:40:03.697]  I taught myself with free software.
[00:40:04.097 --> 00:40:05.919]  I used a handheld HD camera.
[00:40:06.779 --> 00:40:12.664]  I had a very inexpensive lapel microphone wireless system, and I did this on free software.
[00:40:12.704 --> 00:40:19.810]  And the reason I did it is because I want to also demonstrate to people out there in the info war that you don't need to spend a lot of money.
[00:40:20.230 --> 00:40:23.733]  You don't need to have heavy equipment or even the best software.
[00:40:24.173 --> 00:40:33.461]  Now, if I redo this film, I might do it on Premiere or Final Cut Pro, but this version, I wanted to show what you can do, so there's no barrier to getting into the info war.
[00:40:33.721 --> 00:40:37.124]  You can make a really good film that's better than anything Michael Moore makes.
[00:40:38.325 --> 00:40:40.687]  How dare you get off your butt and do something productive?
[00:40:41.447 --> 00:40:42.188]  How dare you?
[00:40:42.628 --> 00:40:44.950]  And so, this is an example of this film.
[00:40:44.990 --> 00:40:49.334]  This is my first go at a film, and I think it came out pretty well.
[00:40:50.043 --> 00:40:54.870]  And also, it's just to show that you can do this with little or no resources.
[00:40:55.170 --> 00:40:57.854]  Money should not come into the issue in the Infowar.
[00:40:58.254 --> 00:41:02.900]  So look at this film, anybody watching it, and say, right, I'm going to go out and I'm going to do something similar.
[00:41:03.541 --> 00:41:04.883]  The doors were open for me.
[00:41:05.123 --> 00:41:07.546]  They invited me into the state government, Rob.
[00:41:08.107 --> 00:41:11.050]  Well, they're looking for people to talk to about this, you know?
[00:41:11.290 --> 00:41:13.152]  They're dying to talk about it.
[00:41:13.292 --> 00:41:14.793]  I got two final questions here.
[00:41:15.034 --> 00:41:20.379]  Did the gun owner know he was part of Fast and Furious when it was taking place?
[00:41:20.839 --> 00:41:22.561]  He's the gun shop owner, Rob.
[00:41:22.621 --> 00:41:23.982]  The gun shop owner, yeah.
[00:41:24.102 --> 00:41:26.004]  Was he aware that he was part of this operation?
[00:41:26.384 --> 00:41:26.845]  He was.
[00:41:27.145 --> 00:41:33.551]  He was basically, he had illegal straw man purchasers come into the shop
[00:41:34.051 --> 00:41:35.132]  We're good to go.
[00:42:04.039 --> 00:42:05.639]  That we're looking at with Fast and Furious.
[00:42:05.880 --> 00:42:12.581]  This scandal threatens the Obama administration more than any other scandals and Lord knows he's got his share.
[00:42:12.862 --> 00:42:13.842]  Oh yeah, yeah.
[00:42:14.662 --> 00:42:19.664]  But this one doesn't involve bribery or Watergate lying or corruption.
[00:42:19.864 --> 00:42:20.444]  No, no, no.
[00:42:20.484 --> 00:42:21.924]  This involves lives.
[00:42:23.345 --> 00:42:26.706]  Men have died in the line of duty and these are good men.
[00:42:26.986 --> 00:42:27.806]  They have families.
[00:42:28.291 --> 00:42:34.776]  And this is a direct result of Fast and Furious, and that's another big hammer I hit home at the end of the film.
[00:42:35.156 --> 00:42:40.640]  This isn't about Watergate tapes, or lying, or bribery, or corruption.
[00:42:40.940 --> 00:42:41.380]  No, no, no.
[00:42:41.420 --> 00:42:42.861]  This is about lives.
[00:42:43.382 --> 00:42:44.622]  Right.
[00:42:44.642 --> 00:42:45.683]  Two lives in particular.
[00:42:45.743 --> 00:42:48.625]  Judge Roll and Congresswoman Giffords.
[00:42:49.826 --> 00:42:56.551]  Did you go into that and talk to them about that being a possible assassination attempt because they were investigating Fast and Furious together?
[00:42:57.239 --> 00:43:10.002]  I spoke about that to one member of the government, and he didn't have much forthcoming information on it, so I kind of realized that that trail is not going to go anywhere right now, but I'm going to revisit that trail later, Rob.
[00:43:10.282 --> 00:43:23.266]  I've also got invitation by the DPS to go down in an armed escort along the border and film if I wanted to take this to another level, so that's a little caveat.
[00:43:25.347 --> 00:43:30.010]  The Gabriella Giffords, Judge Rolls thing definitely is going to be looked into.
[00:43:30.051 --> 00:43:34.113]  But also we've got Rob Krentz, rancher who was shot and killed on the border.
[00:43:34.134 --> 00:43:36.115]  This is linked with Fast and Furious.
[00:43:36.235 --> 00:43:43.681]  And Pinal County Sheriff's Deputy Louie Perreault, who was wounded by AK-47 fire.
[00:43:43.821 --> 00:43:48.584]  Three AK-47 gunmen triangulated fire on a sheriff's deputy.
[00:43:49.044 --> 00:43:51.046]  He was rescued within an inch of his life.
[00:43:51.556 --> 00:43:54.058]  Okay, this is some serious stuff going on down there.
[00:43:54.438 --> 00:43:58.280]  And the people in Washington, personally, I don't think they're serious.
[00:43:58.641 --> 00:43:59.441]  They don't really care.
[00:43:59.681 --> 00:44:06.606]  They just care about their political agenda, which is to demonize gun owners, to demonize private property, and to demonize the Second Amendment.
[00:44:07.146 --> 00:44:08.988]  That's their chief concern.
[00:44:09.008 --> 00:44:10.029]  They don't care about the lies.
[00:44:10.089 --> 00:44:12.031]  And collect payoffs from the special interests.
[00:44:12.071 --> 00:44:12.711]  Don't forget that.
[00:44:13.232 --> 00:44:14.673]  Patrick, thanks for doing this film.
[00:44:14.693 --> 00:44:15.814]  We're going to premiere right now.
[00:44:15.854 --> 00:44:17.196]  We appreciate your hard work.
[00:44:17.436 --> 00:44:20.779]  And I guess you're heading off to England, so we'll see you next time.
[00:44:20.819 --> 00:44:21.620]  It'll be over the pond.
[00:44:22.199 --> 00:44:22.979]  Yep, definitely.
[00:44:23.360 --> 00:44:23.800]  All right.
[00:44:24.300 --> 00:44:24.780]  Thanks, Rob.
[00:44:25.241 --> 00:44:30.663]  And with that, we're going to have the premiere of, it is called Open Border Special Report Fast and Furious.
[00:44:30.703 --> 00:44:38.727]  This is a good primer to send to your friends, spread it around, watch it, take notes, do your own research.
[00:44:39.368 --> 00:44:45.471]  Wayne Madsen was the one who uncovered this Judge Role Gabby Giffords link, and I really think this could
[00:44:46.806 --> 00:44:57.032]  My gut tells me that that's part of the triangle of what we have going on here with government buying guns, shipping them down to Mexico, and then blaming it on the Second Amendment.
[00:44:57.332 --> 00:44:58.873]  With that, we're going to go to the film.
[00:44:59.794 --> 00:45:00.834]  That's all for our show today.
[00:45:01.014 --> 00:45:02.635]  After that, I'm Rob Due.
[00:45:04.420 --> 00:45:06.621]  InfoWars Nightly News, and thank you for watching.
[00:45:06.961 --> 00:45:09.542]  If you're watching this on YouTube, please consider becoming a member.
[00:45:09.862 --> 00:45:10.662]  It's very easy to do.
[00:45:10.682 --> 00:45:12.023]  You go to PrisonPlanet.tv.
[00:45:12.043 --> 00:45:13.763]  We have a 15-day free trial.
[00:45:14.204 --> 00:45:15.384]  It's very easy to do.
[00:45:15.904 --> 00:45:16.504]  Help us out.
[00:45:16.664 --> 00:45:17.605]  Help us spread the word.
[00:45:17.805 --> 00:45:20.526]  If you can't get a membership, maybe get your friend to get a membership.
[00:45:20.706 --> 00:45:23.087]  And, you know, you can share your passcode with up to six people.
[00:45:23.367 --> 00:45:23.947]  So there you go.
[00:45:23.967 --> 00:45:26.008]  That's all we have for today.
[00:45:26.028 --> 00:45:29.449]  We're going to go to the movie now, Open Border Special Report, Fast and Furious.
[00:45:29.769 --> 00:45:30.710]  Thank you very much for watching.
[00:45:31.070 --> 00:45:31.790]  We'll see you next time.
[00:45:37.630 --> 00:45:50.681]  I don't know.
[00:46:11.681 --> 00:46:26.005]  We have two Border Patrol agents who are dead, who were killed by guns that were allowed, as far as we can tell, to deliberately walk out of gun shops under the program often called Fast and Furious.
[00:46:26.025 --> 00:46:31.686]  Did you ever approve or sanction investigations that allowed gun walking?
[00:46:39.175 --> 00:46:40.396]  No, not to my knowledge.
[00:46:40.717 --> 00:46:45.644]  Now that you've been briefed on it, the President has said on March 22nd that you didn't authorize it.
[00:46:47.387 --> 00:46:51.172]  Did your Deputy Attorney General James Cole authorize it?
[00:46:51.232 --> 00:46:51.853]  I'm sorry, Deputy?
[00:46:52.154 --> 00:46:53.936]  The Deputy Attorney General James Cole.
[00:46:55.942 --> 00:46:57.402]  I didn't hear, did he?
[00:46:57.682 --> 00:47:00.363]  We have a dead Border Patrol agent and agent Terry.
[00:47:00.483 --> 00:47:02.023]  We have 2,000 missing guns.
[00:47:02.043 --> 00:47:04.004]  We have 200 deaths in Mexico.
[00:47:04.324 --> 00:47:06.785]  We had dead government officials in Mexico.
[00:47:06.805 --> 00:47:13.186]  We have a Mexican helicopter with troops in it that shot three of which are wounded back in May of this year.
[00:47:13.206 --> 00:47:21.128]  We have 50 plus members of Congress calling for your resignation over this and you've never spoken to any one of these people about this operation.
[00:47:23.675 --> 00:47:36.112]  I think it's very important to recognize that you as the Attorney General, with all due respect, need to be held accountable, or someone does, as to what happened.
[00:47:36.673 --> 00:47:40.759]  You know, I should be held accountable for certainly my role
[00:47:41.229 --> 00:47:45.332]  Uh, and whatever I did or didn't do in connection with the supervision of Fast and Furious.
[00:47:45.372 --> 00:47:50.455]  But, yeah, I'm Attorney General of the United States and I should also be held accountable and perhaps even given some credit.
[00:47:51.676 --> 00:48:00.022]  This program, as you know, and the President's been asked about it, you've been asked about it, allowed for weapons to be sold to straw purchasers.
[00:48:00.382 --> 00:48:05.266]  And ultimately, many of those weapons are today in the hands of drug cartels and other criminals.
[00:48:06.354 --> 00:48:11.579]  When did you first know about the program, officially I believe called Fast and Furious?
[00:48:12.239 --> 00:48:13.580]  To the best of your knowledge, what date?
[00:48:14.701 --> 00:48:19.185]  I'm not sure of the exact date, but I probably heard about Fast and Furious for the first time over the last few weeks.
[00:48:21.727 --> 00:48:24.230]  This was the lie that made U.S.
[00:48:24.290 --> 00:48:28.914]  Attorney General Eric Holder the focus of Fast and Furious investigations.
[00:48:29.696 --> 00:48:43.742]  Documents obtained by CBS News prove that Holder lied, but their veteran reporter, Cheryl Atkinson, soon became a target of the White House, who attempted to intimidate the network into dropping their coverage of Fast and Furious.
[00:48:44.822 --> 00:48:56.187]  Believing it should remain above the law, even in the face of damning evidence of their illegal operation, an operation conveniently hidden inside President Obama's 2009 stimulus bill.
[00:48:58.914 --> 00:49:05.017]  And an operation that flooded the Mexican black market with thousands of illegally obtained firearms.
[00:49:06.057 --> 00:49:17.723]  The first incarnation of federal gun-walking was hatched in 2007 under the watch of then Attorney General Roberto Gonzalez through Operation Wide Receiver.
[00:49:19.022 --> 00:49:44.192]  But that operation required federal agents to track firearms into Mexico, and worked with Mexican security services to trace guns and apprehend cartel criminals, unlike Fast and Furious, which had no tracking, no tracing, and no real objectives, in what can only be described as a federal government appearing to partner with organized crime in Mexico.
[00:49:46.403 --> 00:49:53.187]  As a result, the violence has increased on both sides of the border since Fast and Furious went live in 2009.
[00:49:53.487 --> 00:50:13.480]  In April 2010, Pinelle County Sheriff's Deputy, Louis Perrault, was shot and wounded by AK-47 fire, but was rescued, narrowly escaping with his life, in an incident that prompted one of the largest manhunts in state history involving some 200 officers from multiple agencies.
[00:50:14.710 --> 00:50:22.855]  Rob Krantz Skion of one of the Southwest's most well-known ranching families was shot and killed on March 27th, 2010.
[00:50:24.576 --> 00:50:37.984]  Most likely by traffickers who were using his land to mule narcotics over the Mexican border and into the country, as is captured by these hidden cameras along some of Arizona's most well-known smuggling routes.
[00:50:39.384 --> 00:50:53.207]  ICE Special Agent Jamie Zapata, assigned to human smuggling and trafficking, was gunned down in cold blood in February 2011, whilst in the line of duty and traveling in Mexico.
[00:50:54.608 --> 00:51:05.790]  And DHS Border Agent Brian Terry, a member of the BORTAC unit, was shot and killed on December 14th, 2010, northwest of Nogales.
[00:51:07.031 --> 00:51:08.631]  And the gun recovered at the scene
[00:51:09.181 --> 00:51:13.084]  Was traced directly back to Operation Fast and Furious.
[00:51:14.265 --> 00:51:28.358]  InfoWars traveled to Arizona to the state capitol to speak to senators and congressmen about the details of Fast and Furious and also to discover the real agenda lurking behind the operation.
[00:51:36.032 --> 00:51:49.859]  The Fast and Furious incident with this whole thing, what brought that to light was one of the weapons used to kill Agent Terry was one of the guns that was sold as part of the gun-walking program that the U.S.
[00:51:49.899 --> 00:52:02.746]  Attorney General and the ATF were involved with, where they were selling guns to people that were known criminals who failed an FBI background check where the flag, the gun dealer, the gun owner said,
[00:52:03.806 --> 00:52:10.029]  This guy comes up bad and the FBI said sell it to him anyways, sell him the gun anyways, even though they knew that this was a bad sale.
[00:52:11.290 --> 00:52:26.577]  They had people that violated the law that essentially bought weapons that were in an illegal straw man transfer and then lost track of those if they ever had the ability to even track them at all as they were sold into the crime syndicate.
[00:52:27.197 --> 00:52:27.777]  In the previous
[00:52:29.418 --> 00:52:31.060]  Stings that were done by the federal government.
[00:52:31.100 --> 00:52:35.564]  The agents were required to maintain eyes on the firearms and not let the guns out of their sight.
[00:52:36.124 --> 00:52:43.130]  In this particular episode, they were buying lots of guns and just flooding the illegal market with these guns and not actually tracking the guns.
[00:52:43.591 --> 00:52:47.114]  So a lot of these guns crossed into Mexico and the agents no one knew where they were.
[00:52:47.174 --> 00:52:54.361]  And in this particular episode, those bandits that encountered Agent Terry were carrying some of those firearms that were bought
[00:52:54.921 --> 00:53:21.340]  and transferred to them during the uh... uh... fast and furious uh... operation uh... you know that uh... we talk about the gun owner or the gun store owner here in arizona that had raised the red flag and actually tape recorded a conversation with the fbi and ATF over the phone where he had said hey look at that i don't think i should sell this firearm and they're telling me to sell the firearm and he said no i don't think i should sell it they said well we're we're telling you to sell the gun well
[00:53:22.020 --> 00:53:30.044]  The guy sells the gun and then a couple weeks later they come in and raid his store and get all his records and try to make it look like he was the bad guy.
[00:53:30.064 --> 00:53:37.828]  And they were going to try to pin it on him that he had sold these illegal guns to these illegal, what we call prohibited possessors.
[00:53:38.448 --> 00:53:43.310]  And during that effort he was able to bring up this phone call and then of course they backed off.
[00:53:43.330 --> 00:53:44.791]  But the ATF went in there
[00:53:45.231 --> 00:53:55.476]  And raided his store to try to make it look like he had been illegally selling firearms, when in fact he had covered himself, luckily, with a tape-recorded telephone call to cover his rear end.
[00:53:55.536 --> 00:53:56.676]  And it's fortunate for him.
[00:53:56.956 --> 00:54:01.818]  Had he not done that, the ATF would have gone after him, shut his business down, and probably thrown him in jail.
[00:54:02.419 --> 00:54:04.500]  So this is part of the effort, and I think it's wrong.
[00:54:05.560 --> 00:54:13.884]  You know, you take a guy trying to do an honest day's work, and then you keep enticing him, enticing him, until eventually the guy, you know, reaches a point where he gets sucked in.
[00:54:18.995 --> 00:54:24.089]  I'm from Suramericana, no más puertas informadas.
[00:54:32.005 --> 00:54:42.254]  Here in the United States, we've increased cooperation on our southern border and dedicated new resources to reducing the southbound flow of money and guns.
[00:54:43.014 --> 00:54:58.908]  Clearly, I expressed to President Obama and to Prime Minister Harper that the fight that Mexico is experiencing for a safer North America also requires a strengthening of national actions amongst other things to stop the traffic of weapons,
[00:54:59.488 --> 00:55:07.121]  The Obama administration was trying to create a situation where they could put more repressive gun control on the United States by
[00:55:10.185 --> 00:55:20.427]  Perpetrating the fallacy that Mexican drug cartels are using American-made weapons in their war with the Mexican government and with each other on the border.
[00:55:20.828 --> 00:55:34.651]  And we sustain that the expiry of the assault weapons ban in the year 2004 coincided almost exactly with the beginning of the harshest
[00:55:36.225 --> 00:55:40.588]  The beginning of the harshest period of violence we've ever seen.
[00:55:40.788 --> 00:55:42.349]  That's a fallacy in itself.
[00:55:42.830 --> 00:55:44.030]  These are automatic weapons.
[00:55:44.811 --> 00:55:47.032]  They're not buying them at gun shows in Arizona.
[00:55:47.553 --> 00:55:49.914]  And they're not buying them at gun shops in Arizona.
[00:55:49.934 --> 00:55:51.875]  Those weapons are semi-automatic rifles.
[00:55:52.896 --> 00:55:58.300]  They're using full automatic weapons that were originally manufactured as automatic weapons.
[00:55:58.360 --> 00:55:59.681]  These are not conversion weapons.
[00:56:00.521 --> 00:56:04.022]  These are originally manufactured as automatic selective fire weapons.
[00:56:04.782 --> 00:56:06.683]  So it's not some garage conversion.
[00:56:06.743 --> 00:56:08.843]  They're buying these things on the foreign market.
[00:56:09.304 --> 00:56:11.144]  They're not coming out of the United States.
