[00:00:40.862 --> 00:00:42.123]  Welcome, ladies and gentlemen.
[00:29:11.187 --> 00:29:13.289]  Got a lot of different options that come with it.
[00:29:13.649 --> 00:29:17.973]  Also, they have the Pro-Pure Big, probably one of the best values out there.
[00:29:18.233 --> 00:29:20.235]  And of course, it's burnished stainless steel.
[00:29:20.595 --> 00:29:28.002]  And then, what I use on my RV, something that's great for your hunting cabin or the back porch, is the Pro-Pure Traveler.
[00:29:28.522 --> 00:29:33.709]  Small and portable but packs a huge punch, cleans out all that garbage.
[00:29:34.089 --> 00:29:40.798]  They also have a glass sight spigot so you don't have to take the top off and look in the bottom area to see how much water.
[00:29:40.838 --> 00:29:43.341]  You can see how fast it's filtering with this optional
[00:29:43.801 --> 00:29:44.281]  Uh, system.
[00:29:44.502 --> 00:29:47.384]  The globalists obviously are hitting us through our water.
[00:29:47.684 --> 00:29:49.365]  It's time to take control of our lives.
[00:29:49.625 --> 00:29:52.827]  It's time to not give our children and families these poisons.
[00:29:53.067 --> 00:29:57.530]  And these systems cut it down to non-detectable levels across the board.
[00:29:57.891 --> 00:30:00.112]  ProPure is the name.
[00:30:00.652 --> 00:30:02.654]  I only promote what I believe in.
[00:30:03.274 --> 00:30:06.837]  And I use ProPure in my home and my office.
[00:30:07.137 --> 00:30:11.401]  And I recommend that you check out the information on ProPure at Infowars.com.
[00:30:11.621 --> 00:30:17.846]  We already have the lowest price at Infowars.com on the ProPure gravity filter system.
[00:30:18.627 --> 00:30:26.615]  But when you add in the 10% off when InfoWarriors use the product code WATER at InfoWars.com, nobody can top it.
[00:30:26.996 --> 00:30:28.357]  So again, it's a win-win-win.
[00:30:28.417 --> 00:30:37.086]  Stop drinking the poison water, checkmate the globalists when it comes to your health, and support InfoWars.com and the work we're doing here.
[00:30:37.446 --> 00:30:41.729]  You know, many revolutionaries rob banks and things and kidnap people for funds.
[00:30:42.129 --> 00:30:46.711]  We promote in the free market the products we use that are about preparedness.
[00:30:47.052 --> 00:30:57.238]  That's how we fund this revolution against the New World Order in our move to restore our constitutional republic and a spirit of 1776 worldwide.
[00:30:57.638 --> 00:30:59.159]  Check it out at InfoWars.com.
[00:30:59.659 --> 00:31:08.328]  ProPure, top of the line, number one, most powerful and effective and economical gravity-fed water system in the world.
[00:31:08.628 --> 00:31:12.352]  ProPure, available discounted at InfoWars.com.
[00:31:12.632 --> 00:31:15.054]  Don't forget product code WATER to save 10%.
[00:31:16.035 --> 00:31:18.678]  It's the latest generation, years in development.
[00:31:19.119 --> 00:31:21.301]  ProPure is the name.
[00:31:24.887 --> 00:31:27.869]  David Ortiz reporting for InfoWars Nightly News.
[00:31:28.529 --> 00:31:38.515]  Last night I went to go see the film 2016 Obama's America based on Dinesh D'Souza's book The Roots of Obama's Rage and other articles he wrote.
[00:31:39.406 --> 00:31:45.531]  The movie details the author's view on how Obama was raised and how he formed his political ideology.
[00:31:46.151 --> 00:32:04.244]  DeSouza argues that Obama's anti-colonial and ultimately communist agenda were taught to the president by five politically radical mentors he befriended throughout his life, as well as the distant ambitions of his lost father, whom the filmmaker assumes is Barack Obama Sr.
[00:32:05.445 --> 00:32:14.498]  These five individuals are Frank Marshall Davis, Reverend Jeremiah Wright, Bill Ayers, Edward Said, Roberto Unger.
[00:32:15.420 --> 00:32:16.882]  Let's go now to this report.
[00:32:17.743 --> 00:32:19.606]  The pain I felt was my father's pain.
[00:32:20.410 --> 00:32:22.231]  My questions were my brother's questions.
[00:32:50.530 --> 00:32:52.132]  I thought it was excellently made.
[00:32:52.152 --> 00:32:54.914]  I thought it was very insightful.
[00:32:55.735 --> 00:33:01.700]  I thought it hit on the high points that we all need to be considering and learning about Barack Obama.
[00:33:02.361 --> 00:33:03.562]  It requires an attention span.
[00:33:06.738 --> 00:33:07.918]  You can't watch it like you do TV.
[00:33:07.978 --> 00:33:11.839]  You get sound bites like you do from Fox News or whatever.
[00:33:12.199 --> 00:33:20.560]  Going back and dipping into Barack's past and his family, because we're all so influenced by our families, that really resonated with me.
[00:33:21.000 --> 00:33:23.381]  I knew a lot about Obama.
[00:33:24.321 --> 00:33:31.422]  I didn't vote for him, obviously, because I knew when he was saying hope and change, it wasn't going to be good hope and change.
[00:33:31.962 --> 00:33:35.363]  And I don't know why I felt that way, but it was
[00:33:36.743 --> 00:33:41.024]  Something that just really troubled me that he never really told us what he was going to do.
[00:33:41.084 --> 00:33:45.605]  He was just going to transform America and the world and that sounded really creepy.
[00:33:45.905 --> 00:33:48.066]  I thought it was very well presented.
[00:33:49.906 --> 00:33:55.548]  No name-calling, but just here are the facts and the facts of course are astounding.
[00:33:55.948 --> 00:34:01.233]  I'm not really that huge into the political scene, but I think it was really eye-opening, especially for me.
[00:34:02.194 --> 00:34:03.675]  I really didn't know much about Obama.
[00:34:03.695 --> 00:34:06.058]  I don't think anyone really did, which was proved in the film.
[00:34:07.029 --> 00:34:08.310]  I would say vote Libertarian.
[00:34:09.070 --> 00:34:18.016]  There's a better alternative to both Obama and Romney, and that is Gary Johnson, the former New Mexican governor who is the Libertarian presidential candidate.
[00:34:18.316 --> 00:34:19.317]  That's who I'm voting for.
[00:34:20.058 --> 00:34:20.358]  Thank you.
[00:34:21.018 --> 00:34:33.947]  While DeSouza educates his audience about the position of these men and the possible connection they have with the current policies of the White House, he fails to mention many other even more disturbing facts about the Obama administration.
[00:34:35.867 --> 00:34:40.969]  2016 Obama's America does mention a deficit of over $16 trillion.
[00:34:41.549 --> 00:34:55.473]  However, the film conveniently leaves out how in 2009, Obama extended Bush's TARP policy, giving the banks over $23.7 trillion, money which quite possibly helped fund this film.
[00:34:56.614 --> 00:35:00.215]  The movie also never mentions Mitt Romney or the election.
[00:35:01.008 --> 00:35:06.517]  If this movie mentioned Mitt Romney, then the similarities of the two candidates would be brought into question.
[00:35:07.415 --> 00:35:18.503]  Some of these similarities include their support of Obama's NDAA legislation, which gives the federal government the green light to disappear citizens, and the groping policies of the TSA.
[00:35:19.543 --> 00:35:31.472]  If you want to truly understand the motivating force behind the President, the film The Obama Deception, available at InfoWarsShop.com or on YouTube, is the only film to watch.
[00:35:32.717 --> 00:35:39.620]  Other distortions include a claim that Obama is actually going to close Guantanamo Bay while it remains open to this day.
[00:35:40.741 --> 00:35:47.283]  The movie includes many polarizing figures entrapping the audience in classic left-right paradigm thinking.
[00:35:48.384 --> 00:35:57.148]  While Obama is obviously pushing socialism, the movie ends by catering to all the fears, emotions, and ambitions of the neocon movement.
[00:35:58.048 --> 00:36:01.850]  Since Obama has anti-colonialist views, according to this movie,
[00:36:02.897 --> 00:36:07.259]  Then he will allow the Middle East to form the United States of Islam.
[00:36:08.180 --> 00:36:20.585]  This baseless conjecture is just more fuel for the warmongering plutocrats to get a naive public to go along with their agenda to destroy the existing Middle East and replace it with their puppet dictators.
[00:36:21.766 --> 00:36:23.666]  Much of the film is slow-moving as well.
[00:36:24.347 --> 00:36:29.029]  I thought the movie focuses too much on puppets and not on the puppet masters.
[00:36:30.171 --> 00:36:38.739]  The film is clear propaganda designed to protect the true controlling global criminals while advancing their agenda of war and death.
[00:36:39.359 --> 00:36:46.165]  Again, if you want the hardcore facts on Obama and those that control him, watch The Obama Deception.
[00:36:46.706 --> 00:36:50.269]  Available at InfoWarshop.com and on YouTube.
[00:36:51.150 --> 00:36:54.233]  Reporting for InfoWars Nightly News, I'm David Ortiz.
[00:36:56.499 --> 00:36:58.560]  Welcome back to InfoWars Nightly News.
[00:36:58.600 --> 00:37:02.402]  I'd like to thank Aaron Dykes for doing a great job on the news portion this evening.
[00:37:02.822 --> 00:37:09.085]  Now, we're about to turn towards the events unfolding as we speak in the Gulf of Mexico.
[00:37:09.485 --> 00:37:19.510]  We're going to talk to a man who worked with the fire department, Darian Katrina, who's been a reporter for us on the inside, well, since even before Katrina.
[00:37:20.090 --> 00:37:29.856]  And then we're going to go to break and come back with an in-depth interview with talk show host and researcher Steve Quayle about the government gearing up for collapse and martial law.
[00:37:30.597 --> 00:37:33.519]  So we're going to talk about the probability of that coming up.
[00:37:34.039 --> 00:37:36.080]  Now here's the bad news on the hurricane.
[00:37:36.540 --> 00:37:43.825]  It looks like to the day, as it's going to hit they're saying sometime after midnight, to the day of Katrina,
[00:37:44.662 --> 00:37:49.285]  So it'll be seven years tomorrow that Katrina hit New Orleans.
[00:37:49.345 --> 00:37:58.070]  This hurricane, Isaac, is aimed right at it to hit in the early morning hours just like we saw with Katrina.
[00:38:00.632 --> 00:38:05.813]  It is just incredible that this is happening this way, again, right up against an election.
[00:38:06.673 --> 00:38:07.514]  So, amazing.
[00:38:07.694 --> 00:38:11.134]  Isaac has now become a hurricane from a tropical storm.
[00:38:11.675 --> 00:38:13.375]  Army Corps says New Orleans is ready.
[00:38:13.735 --> 00:38:15.155]  Troops are patrolling the streets.
[00:38:16.116 --> 00:38:22.717]  Will we see the military engaging in gun confiscations, even in high and dry areas of people's homes?
[00:38:23.137 --> 00:38:26.478]  Will we see the police robbing banks and Walmarts?
[00:38:27.506 --> 00:38:32.789]  Will we see citizens being machine-gunned for trying to walk out with their families on the highways?
[00:38:34.210 --> 00:38:35.791]  Just incredible information.
[00:38:35.851 --> 00:38:42.675]  Now, Charles has given his name on air before, and he had some retribution for it against himself and his family.
[00:38:43.815 --> 00:38:45.817]  He's been listening to the show since the late 1990s.
[00:38:45.857 --> 00:38:51.600]  He's given us incredible information on things going on in Louisiana, and he is in New Orleans.
[00:38:52.580 --> 00:38:54.901]  Today he called into the show to give us information.
[00:38:54.941 --> 00:38:55.701]  It was so important.
[00:38:56.022 --> 00:38:57.262]  I wanted to have him on the nightly news.
[00:38:57.302 --> 00:39:00.263]  So we'll just say Charles from New Orleans, Louisiana.
[00:39:00.824 --> 00:39:02.764]  But he has been a long-term source of ours.
[00:39:03.184 --> 00:39:07.746]  He was the first place, the day after it happened, the first person to report him.
[00:39:08.026 --> 00:39:09.347]  We were the first place to expose.
[00:39:11.036 --> 00:39:14.039]  After Katrina that people trying to walk out on the highway were gunned down.
[00:39:14.520 --> 00:39:22.208]  And I have to tell you, even though I'd known Charles for about eight years when Katrina happened, I thought he had to be making that up.
[00:39:22.608 --> 00:39:25.251]  Then it came out, then the police were even convicted of it.
[00:39:25.831 --> 00:39:29.755]  So he's got some big breaking news for us right now.
[00:39:30.596 --> 00:39:37.081]  Off of what he saw at Katrina, and the preparations that are being made right now, and his police sources.
[00:39:37.721 --> 00:39:43.705]  We'll just leave it at that, saying that the governor is saying, you won't go to the Superdome, but we're not telling you where you're going.
[00:39:44.286 --> 00:39:47.188]  Wow, so this time the cameras won't even know what's happening.
[00:39:47.688 --> 00:39:51.771]  And Charles also exposed dead bodies everywhere that got covered up last time.
[00:39:52.551 --> 00:39:54.433]  Charles from Louisiana joins us.
[00:39:54.473 --> 00:39:56.314]  Charles, you've got the floor.
[00:39:56.674 --> 00:40:03.338]  Break down what happened with Katrina and now what you see being prepared today.
[00:40:04.159 --> 00:40:05.320]  Well, okay.
[00:40:05.400 --> 00:40:07.501]  Now, I don't live in New Orleans.
[00:40:07.601 --> 00:40:08.602]  I live in Milwaukee.
[00:40:09.082 --> 00:40:10.303]  I've got to travel to New Orleans.
[00:40:10.343 --> 00:40:11.424]  It's 70-something miles.
[00:40:12.225 --> 00:40:16.788]  We would take water down there first, and I missed my two ants.
[00:40:16.808 --> 00:40:17.768]  They moved my two ants.
[00:40:17.808 --> 00:40:18.769]  I didn't know where they were at.
[00:40:19.269 --> 00:40:21.611]  So the voluntary fireman said, come with us.
[00:40:22.291 --> 00:40:24.812]  We would go down there, get there at 4 or 5 in the morning.
[00:40:25.233 --> 00:40:30.516]  They wouldn't let us put our boats in the water until we showed insurance, the owners, the boat, and all that.
[00:40:30.536 --> 00:40:32.017]  They were trying to delay everybody.
[00:40:32.317 --> 00:40:34.198]  They didn't want nobody to know what happened.
[00:40:34.518 --> 00:40:36.519]  They didn't want no cameras, no cell phones.
[00:40:36.979 --> 00:40:38.260]  I said, this is kind of odd.
[00:40:40.001 --> 00:40:44.002]  The first day, we ran into a body, and he said, I'll drag this body up there.
[00:40:44.022 --> 00:40:44.783]  They said, no, leave it.
[00:40:45.063 --> 00:40:47.264]  It was a little girl, about nine years old, a little black girl.
[00:40:47.504 --> 00:40:48.544]  And they said, no, leave it there.
[00:40:48.564 --> 00:40:49.564]  We don't have time for it.
[00:40:50.385 --> 00:40:51.245]  And he said, we don't agree.
[00:40:51.265 --> 00:40:54.906]  But he said, leave it there, or you get out of the water now.
[00:40:55.386 --> 00:40:56.146]  Go to shore now.
[00:40:56.727 --> 00:40:57.787]  So we went there.
[00:40:57.987 --> 00:41:00.408]  So we started hearing a lot of stuff.
[00:41:01.608 --> 00:41:04.169]  We had a scanner.
[00:41:04.489 --> 00:41:21.953]  When the police shot the retarded people trying to get out of the water, they come up on a bridge, they shot them down, and then we didn't know until two days later that the police planted guns on the ones they shot down and made false police reports that they were armed, people seen them.
[00:41:22.313 --> 00:41:25.374]  These people were just trying to get out of the Ninth Ward, the water.
[00:41:25.394 --> 00:41:26.594]  The water is very high there.
[00:41:27.995 --> 00:41:30.578]  Didn't you tell me some of them were also mentally retarded?
[00:41:43.158 --> 00:41:45.999]  Uh, my aunt, uh, she used to work for the district attorney down there.
[00:41:46.919 --> 00:41:55.422]  Uh, so that's the one, uh, that they moved, uh, and I couldn't, uh, find her because they sent her to Texas then, and they sent my other aunt to LSU.
[00:41:56.062 --> 00:42:09.126]  But the most interesting thing is, about the third day, uh, the first day of the comp, uh, the gun confiscation, we were listening to the police scanner on, uh, I'm trying to think of the street, the old woman, 56 years old, come to the,
[00:42:09.850 --> 00:42:13.792]  The door with, uh, Magazine Street, yeah, with a gun and a Bible.
[00:42:13.812 --> 00:42:14.953]  They said it was a gun and knife.
[00:42:15.033 --> 00:42:15.413]  It wasn't.
[00:42:15.453 --> 00:42:16.454]  It was a gun and a Bible.
[00:42:17.314 --> 00:42:19.875]  And, uh, the policeman broke her jaw.
[00:42:21.036 --> 00:42:21.857]  And they beat her up.
[00:42:23.057 --> 00:42:24.058]  And they got her out of town.
[00:42:24.078 --> 00:42:26.019]  You probably heard the story afterwards before.
[00:42:26.059 --> 00:42:27.239]  Sure, a lot of that was on the news.
[00:42:27.320 --> 00:42:28.000]  Very tough.
[00:42:28.020 --> 00:42:30.801]  So they're shooting mentally retarded people and breaking women's jaws.
[00:42:31.262 --> 00:42:32.422]  Yeah, 56 years old.
[00:42:32.442 --> 00:42:34.523]  Because she said, this is my house.
[00:42:34.583 --> 00:42:35.444]  And she said, come with a Bible.
[00:42:35.464 --> 00:42:36.164]  They said it was a gun.
[00:42:36.444 --> 00:42:38.265]  But we heard it over the scanner.
[00:42:38.285 --> 00:42:38.986]  Please continue.
[00:42:39.799 --> 00:42:41.900]  And so, uh, we went there like this.
[00:42:41.920 --> 00:42:43.641]  They wouldn't let us go to different places.
[00:42:44.081 --> 00:42:47.922]  But when the military come in with the water, we brought water into our boats.
[00:42:47.942 --> 00:42:49.103]  We'd bring our boats down there.
[00:42:49.643 --> 00:42:53.805]  And then, we went to one place toward the Dutchel Canal, right?
[00:42:53.925 --> 00:42:54.065]  In St.
[00:42:54.085 --> 00:42:55.125]  Benoit Parish.
[00:42:55.666 --> 00:42:58.026]  Which they just evacuated everybody out of St.
[00:42:58.067 --> 00:42:59.227]  Benoit Parish already.
[00:43:00.207 --> 00:43:03.729]  Uh, they had some women there, and they had a two-story house, and a woman come out with a baby.
[00:43:04.229 --> 00:43:06.310]  It was two of them, a young girl and a mother.
[00:43:07.479 --> 00:43:08.941]  Can you give me some of that water?
[00:43:24.759 --> 00:43:29.161]  But I mean, number one, I wouldn't make a woman in trouble show me her breast or anything.
[00:43:29.401 --> 00:43:31.702]  I mean, I would rather, you know, die, but in front of kids, too.
[00:43:31.742 --> 00:43:34.724]  What type of people are these, and who was making women show their breasts?
[00:43:50.407 --> 00:43:54.073]  Well, uh, it was a military that was in fatigue, you know?
[00:43:54.093 --> 00:43:54.994]  It was camouflaged.
[00:43:55.935 --> 00:44:02.625]  And, uh, it was a little, the little baby was like, maybe two years old, three years old, but they had a little girl that was 17 years old there.
[00:44:02.805 --> 00:44:03.526]  Unbelievable.
[00:44:03.647 --> 00:44:04.568]  Absolute perv.
[00:44:04.648 --> 00:44:05.409]  Absolute evil.
[00:44:06.303 --> 00:44:07.343]  I wouldn't lie about it.
[00:44:07.963 --> 00:44:08.344]  No, I know.
[00:44:08.364 --> 00:44:09.624]  Stuff like that came out in the media.
[00:44:09.644 --> 00:44:10.664]  You told us about all this.
[00:44:10.984 --> 00:44:12.645]  Continuing with what else you saw.
[00:44:13.125 --> 00:44:19.926]  Well, at the Dome Stadium, one of the smallest stores going out with pairs there, Mr. Jones, the stink was so awful.
[00:44:19.946 --> 00:44:24.127]  And they're looking at guys, there's a body there, they had it covered up in a wheelchair.
[00:44:24.547 --> 00:44:28.869]  And the police stand there, I said, you know, we can't go no closer to this.
[00:44:29.289 --> 00:44:31.229]  And they had people, help me, help me, help me.
[00:44:31.549 --> 00:44:34.490]  I said, well, she said, oh, they're raping the women up in there.
[00:44:35.030 --> 00:44:40.297]  And so, I said, well, go up there and help the woman.
[00:44:40.317 --> 00:44:41.678]  He said, we can't go in there.
[00:44:41.718 --> 00:44:42.820]  You ain't going in either.
[00:44:43.701 --> 00:44:47.645]  And let's be clear, you were telling us this at the time and it later came out on the news.
[00:44:47.665 --> 00:44:48.787]  That's why you're such a great source.
[00:44:49.127 --> 00:44:50.289]  It's all been very accurate.
[00:44:50.849 --> 00:45:00.637]  That they would, for over a week, leave them in there, and the police wouldn't go in and help anybody, and then they would make them sit there and beg for water and food, and wouldn't even give them that.
[00:45:01.258 --> 00:45:05.661]  Meanwhile, they were running around, the police robbing everything.
[00:45:05.681 --> 00:45:09.284]  Yeah, now I've seen some of that on Canal Street.
[00:45:10.105 --> 00:45:11.606]  On Canal Street, they were shopping.
[00:45:11.666 --> 00:45:14.809]  They were shopping, actually shopping, Mr. Jones.
[00:45:15.429 --> 00:45:16.410]  Actually, I mean shopping.
[00:45:18.032 --> 00:45:23.077]  You know, my best come out with stuff and up there and I look like this and I said, y'all got to get another hand.
[00:45:23.117 --> 00:45:25.979]  I said, well, what about... I said, like you said, go ahead.
[00:45:26.239 --> 00:45:28.762]  But then I found out they were robbing jewelry stores.
[00:45:30.403 --> 00:45:34.386]  When coming back, you know, a lot of stores coming back home, you know what I mean?
[00:45:34.827 --> 00:45:42.453]  They were robbing jewelry stores and they had an apartment upstairs where they were stashing the merchandise, the loot or whatever, you know?
[00:45:43.034 --> 00:45:44.876]  And they did find the apartment.
[00:45:45.842 --> 00:45:49.544]  So it was basically a free-for-all robbing, everybody.
[00:45:49.584 --> 00:45:53.325]  Let's go back to the Superdome and more of what you saw.
[00:45:53.485 --> 00:45:55.646]  I mean, break down what really happened there.
[00:46:13.470 --> 00:46:17.213]  Well, really, I'm telling you, I couldn't get that close, but I could stand back a ways, you know?
[00:46:17.493 --> 00:46:18.774]  I couldn't get past the police.
[00:46:19.455 --> 00:46:19.955]  You know what I mean?
[00:46:20.576 --> 00:46:25.980]  We would just kind of drift, walk and drift, tie our boats up, and we would just kind of walk here.
[00:46:26.300 --> 00:46:27.941]  Most suburban streets now are dry.
[00:46:27.961 --> 00:46:28.682]  You understand?
[00:46:29.062 --> 00:46:30.943]  They were partying and drinking a lot of people.
[00:46:31.924 --> 00:46:36.328]  And the Dome Stadium that's in Crescent City, you know, they just surrounded it.
[00:46:37.649 --> 00:46:38.169]  You know what I mean?
[00:46:38.409 --> 00:46:42.973]  The police surrounded it with dogs and guns, and once you got in, you couldn't get out.
[00:46:45.316 --> 00:46:48.377]  Now, break down from your perspective.
[00:46:48.397 --> 00:46:50.898]  We know FEMA cut the communication lines and other things.
[00:46:51.298 --> 00:46:53.139]  What do you think the master plan was here?
[00:46:53.779 --> 00:46:58.981]  Well, Harry Lee, now my aunt, she worked for his attorney.
[00:46:59.301 --> 00:47:04.624]  I got a nephew, my wife, she's ready to tell you, he worked for Harry Lee before Harry Lee died.
[00:47:04.904 --> 00:47:06.064]  But they still cut the lines.
[00:47:06.084 --> 00:47:08.005]  They didn't want no communication in there.
[00:47:08.797 --> 00:47:09.397]  We're good to go.
[00:47:29.645 --> 00:47:31.569]  They knew what was happening.
[00:47:31.649 --> 00:47:35.978]  That were people fought back, the police went away.
[00:47:36.058 --> 00:47:37.982]  So that's why they went to the wealthy and rich areas.
[00:47:38.282 --> 00:47:38.763]  They left.
[00:47:38.824 --> 00:47:39.224]  They left.
[00:47:40.482 --> 00:47:49.268]  And, uh, when the gun confiscation come, I was there for that first day, uh, people, men would just tremble, bring their guns out, their wives would bring their guns out.
[00:47:49.768 --> 00:47:51.249]  One woman stood up to him on St.
[00:47:51.369 --> 00:47:53.830]  Brock Street and said, I need this gun, you might as well kill me now.
[00:47:54.191 --> 00:47:58.834]  I've got two children, they're coming out tonight, well, tonight they're robbing and raping, and I'm not giving this gun up.
[00:47:58.874 --> 00:47:59.674]  Just shoot me now.
[00:47:59.954 --> 00:48:02.356]  They left, they left alone, and they went down to the next house.
[00:48:02.936 --> 00:48:03.396]  It's the truth.
[00:48:04.997 --> 00:48:06.518]  She stood up to him and they left her alone.
[00:48:06.919 --> 00:48:07.299]  Continue.
[00:48:08.721 --> 00:48:11.682]  And so, uh, you know, I was still looking for my aunt, but in St.
[00:48:11.782 --> 00:48:20.865]  Bernard Parish, uh, they, you know, they even heard about it, but the policeman, his mother was there, kept saying, they coming, Ma, they coming, Ma.
[00:48:21.125 --> 00:48:22.346]  That was a big story there.
[00:48:22.646 --> 00:48:23.646]  And his mother died.
[00:48:23.666 --> 00:48:25.587]  You know?
[00:48:26.881 --> 00:48:31.646]  It was mass confusion, but they wanted mass confusion.
[00:48:32.026 --> 00:48:34.268]  I'm going to tell you something you won't believe.
[00:48:34.629 --> 00:48:38.913]  They actually sent ICE trucks back with ICE, bringing ICE to New Orleans.
[00:48:39.254 --> 00:48:41.376]  They actually told them to turn them back.
[00:48:42.277 --> 00:48:43.378]  I know that's hard to believe.
[00:48:43.398 --> 00:48:46.521]  I have no reason to lie to you.
[00:48:47.679 --> 00:48:49.141]  Well, Charles, it all came out.
[00:48:49.642 --> 00:48:51.886]  Why do you think they wanted to make it so bad?
[00:48:51.946 --> 00:48:55.131]  So that FEMA could then say, see, we don't have enough power.
[00:48:55.591 --> 00:48:56.873]  Give us unlimited power.
[00:48:56.893 --> 00:49:02.622]  They wanted more power and all that, but they wanted to break the spirit of the people not to resist.
[00:49:03.583 --> 00:49:05.304]  Uh, just to go along, you know?
[00:49:05.785 --> 00:49:13.509]  The convicts, they let the cells fill up, then they kept them in water for, you know, the ones in Barry Prison, made them sit in water for 10, 12 hours.
[00:49:13.869 --> 00:49:15.810]  It was just something just to abuse.
[00:49:16.190 --> 00:49:19.012]  Any abuse in the world they could do, they did it right then and there.
[00:49:19.452 --> 00:49:25.737]  And this is a microcosm of what to expect in other crises, and other governments act this way as well.
[00:49:26.077 --> 00:49:34.483]  They use any crisis as a pretext to grab more power and to beta test what they can do to other areas of the country.
[00:49:34.543 --> 00:49:43.029]  Now they admit in army documents that are public, Charles, and I know you listen to the shows, you've heard us cover them, that they plan to cordon and lock down major U.S.
[00:49:43.089 --> 00:49:47.752]  cities under a martial law plan, and Katrina was a test to see
[00:49:48.755 --> 00:49:50.096]  If we will go to our knees.
[00:49:50.616 --> 00:49:56.198]  We heard they're coming back, you know, from the firemen and some police.
[00:49:56.278 --> 00:50:00.600]  Police come down from Texas now to help New Orleans policemen.
[00:50:00.920 --> 00:50:05.521]  And when they were so cruel and all that, they refused to work with the police in New Orleans.
[00:50:05.581 --> 00:50:07.462]  Believe it or not, they said, we're not working with them.
[00:50:07.742 --> 00:50:09.683]  They just tear stuff up, hurting people for nothing.
[00:50:09.703 --> 00:50:10.803]  We're going back to Texas.
[00:50:13.124 --> 00:50:14.985]  So the Texas police wouldn't be part of it?
[00:50:15.649 --> 00:50:17.530]  No, there were a few of them.
[00:50:17.550 --> 00:50:19.230]  They said, no, we're not going to do this.
[00:50:19.710 --> 00:50:22.451]  They just, they just, they're so abusive, they just left.
[00:50:23.131 --> 00:50:25.752]  They don't want to be a part of it, a part of this.
[00:50:26.172 --> 00:50:32.835]  But one old woman, she come out, she had some food in her car, she was walking down the street with a bag of food, and they said, you went to that girl's and you got that food.
[00:50:32.855 --> 00:50:36.836]  They threw her out, handcuffed her, she was 70 years old, and arrested her.
[00:50:37.603 --> 00:50:38.984]  And I don't know where they brought her.
[00:50:39.104 --> 00:50:40.826]  And she said, no, I got this in my car.
[00:50:40.846 --> 00:50:42.427]  I got food in my car.
[00:50:42.627 --> 00:50:43.327]  And they arrested her.
[00:50:43.528 --> 00:50:48.972]  But listen, everybody was confused.
[00:50:49.452 --> 00:50:53.455]  Harry Lee, one thing in memory, he kept his people pretty straight.
[00:50:54.286 --> 00:50:56.387]  He was safer in Metairie than he was in New Orleans.
[00:50:56.407 --> 00:50:57.847]  Same hour, same day of Katrina.
[00:50:57.867 --> 00:50:58.667]  Just about the same hour.
[00:50:58.687 --> 00:50:59.188]  About the same hour.
[00:51:22.512 --> 00:51:23.093]  Amazing.
[00:51:23.694 --> 00:51:25.776]  And what are you hearing is on the ground there?
[00:51:25.816 --> 00:51:37.570]  You called in on the radio to say that your sources, we said it was on television, that they've got troops on the streets and they're not even saying where you'll go during an emergency.
[00:51:37.910 --> 00:51:40.574]  Well, as soon as I talk to you, I'll call the governor's office.
[00:51:40.774 --> 00:51:41.495]  We'll call the governor.
[00:51:41.515 --> 00:51:42.276]  We know somebody up there.
[00:51:42.657 --> 00:51:48.065]  They said, oh no, we ain't taking them to unauthorized vacation.
[00:51:48.285 --> 00:51:52.211]  There's going to be schools and they're going to keep, they said,
[00:51:52.910 --> 00:51:56.292]  They're going to have hot food there, and they're going to be people they can talk to.
[00:51:56.692 --> 00:51:58.414]  I don't know where they're going to take them at.
[00:51:58.814 --> 00:52:00.415]  I said, where are these places?
[00:52:00.435 --> 00:52:04.677]  Well, I'd like to, in case they, well, we're going to announce it over there.
[00:52:04.697 --> 00:52:14.043]  So, I don't know, but if they take them to a FEMA camp, which we got them down here in Louisiana, they said they're very elaborate camps, I don't know.
[00:52:14.063 --> 00:52:15.424]  Our governor says this.
[00:52:16.065 --> 00:52:20.908]  But anyway, you imagine, with nobody looking at you, what's going to happen?
[00:52:21.858 --> 00:52:23.359]  With nobody knowing where you're at?
[00:52:24.060 --> 00:52:36.950]  If it happened right in front of our eyes in the Dome Stadium, this cruelty, what's going to happen if they take you to places that you don't know, nobody knows where you're at?
[00:52:37.150 --> 00:52:37.771]  Think about that.
[00:52:39.852 --> 00:52:41.814]  Charles, I'm listening.
[00:52:41.834 --> 00:52:43.095]  Charles, any other points?
[00:52:44.336 --> 00:52:48.139]  Well, it's just the idea, if people think they're going to get their guns up,
[00:52:48.855 --> 00:52:51.338]  And you gotta tell a man, you got the right to defend yourself.
[00:52:51.658 --> 00:52:53.039]  Something's wrong with your society.
[00:52:53.400 --> 00:52:56.123]  These people here mean these people no good.
[00:52:56.523 --> 00:53:05.032]  And look, Obama, if he sends his troops in here, they'd rather just take these women and do whatever they want.
[00:53:05.752 --> 00:53:06.673]  It's gonna be terrible.
[00:53:06.773 --> 00:53:14.199]  You know, people need to start praying, and men need to start being men, and they need to start supporting your show, and they need to start passing them tapes out.
[00:53:14.540 --> 00:53:17.342]  And I've said this for many years, them tapes do it.
[00:53:17.702 --> 00:53:18.643]  The tapes do it.
[00:53:19.063 --> 00:53:21.585]  I woke up more people with the tapes than anything before.
[00:53:21.886 --> 00:53:25.829]  People still today say, thank you for that tape, and I gave them that three or four years ago.
