[00:00:05.589 --> 00:00:05.749]  I'm good.
[00:24:24.158 --> 00:24:38.850]  And not only that, but to create this chaos and instability geopolitically, because of the emergence of a new economic center of gravity, geopolitical center of gravity, and that's called Eurasia.
[00:24:39.927 --> 00:24:52.899]  Eurasia goes really from Western Europe, from the Atlantic to the Pacific, Vladivostok, in the easternmost part of Russia, but it includes China and Russia most especially.
[00:24:54.901 --> 00:25:07.808]  To the extent that Brazil and South Africa try to coordinate with that, join in with that, make their trades not in dollars as an intermediate currency, they become part of this.
[00:25:07.908 --> 00:25:18.975]  And as I see it, it's a counterweight to one sole superpower dictating to the entire world with the military might of all other countries combined and then some.
[00:25:20.776 --> 00:25:30.859]  I think it's much healthier to have a counterweight system of some sort, how it will sort itself out and whether China will break, whether Russia will break.
[00:25:31.579 --> 00:25:35.701]  It's an open question, but after all, life is always an open question, so I think this is...
[00:25:37.542 --> 00:25:41.165]  The geopolitics of this whole crisis, the Arab Spring and so forth.
[00:25:41.446 --> 00:25:50.854]  And what happened in Syria, that was a Pentagon-CIA finance destabilization, with Sarkozy's France playing a dirty, dirty role in there.
[00:25:50.874 --> 00:25:52.415]  The U.S.
[00:25:52.435 --> 00:26:00.422]  tried to get Turkey, the Erdogan government in Turkey, to play the dirty role that Sarkozy played in the Libya bombardment.
[00:26:02.685 --> 00:26:18.651]  He was forced to back down because 23% of the Turkish population, I was recently in Turkey for a presentation of the Gods of Money book, and Erdogan was forced to back down because 23% of his own people are Alawite Muslim, the same as Al-Assad.
[00:26:19.751 --> 00:26:30.418]  And what happened is Russia and China this time, they made the mistake and I was in China and in Russia and I talked to people there last fall after the fall of the Gaddafi regime in Libya.
[00:26:30.939 --> 00:26:39.745]  They said we were duped, we were lied to by Washington and we didn't want to get involved so we stayed neutral in the Security Council vote that allowed them to get away with murder.
[00:26:40.385 --> 00:26:42.306]  But this time, we've drawn a line in the sand.
[00:26:42.346 --> 00:26:44.667]  Because if Syria falls, then Iran will fall.
[00:26:45.047 --> 00:26:53.091]  Iran is a major source playing outside the music of the Anglo-Saxon debt slavery system right now.
[00:26:53.191 --> 00:26:59.414]  So, they realize that these dominoes, one by one, if they just keep letting it happen.
[00:26:59.834 --> 00:27:02.075]  And that's causing huge headaches in Washington.
[00:27:02.795 --> 00:27:08.297]  Hillary Clinton acknowledges working with Al Qaeda.
[00:27:08.858 --> 00:27:10.758]  Wasn't this Osama Bin Laden?
[00:27:11.019 --> 00:27:22.263]  This funny fellow with this funny turban back in 2001 that was supposed to be the number one enemy of America and now we're working with his organization?
[00:27:22.924 --> 00:27:29.386]  Do they expect that we're so stupid and so short-term memory as some of these Pentagon planners or State Department planners?
[00:27:29.566 --> 00:27:30.867]  Or what's really going on here?
[00:27:32.515 --> 00:27:44.799]  I think what's going on with Syria, Israel, Iran, and so forth is, frankly, I don't think the government in Israel is at all happy with the Arab Spring in any way, shape, or form.
[00:27:45.319 --> 00:27:49.180]  Here you have Muslim Brotherhood regimes coming into power in Egypt.
[00:27:49.580 --> 00:27:50.881]  You have them coming into power.
[00:27:50.921 --> 00:27:54.362]  The opposition in Syria is Muslim Brotherhood.
[00:27:55.582 --> 00:27:58.284]  And it's creating instability on Egypt's borders.
[00:27:58.784 --> 00:28:11.670]  I think, if anything, there's a very heavy dialogue covertly going on between Tel Aviv and Damascus about how to stabilize the Assad regime because he poses no threat to Israel's security, quite the opposite.
[00:28:12.431 --> 00:28:19.274]  And Assad plays a crucial role in keeping Lebanon, which is on the Israeli borders, keeping Lebanon stable.
[00:28:19.774 --> 00:28:22.556]  So I think it's quite different from how the media is playing it.
[00:28:23.639 --> 00:28:30.121]  Do you think a potential war with Iran down the road, what are the risks for the rest of the world?
[00:28:30.261 --> 00:28:34.042]  I've said this for five years, there will be no shooting war, not from the Israeli side.
[00:28:34.463 --> 00:28:38.584]  I think the general staff of the Israeli defense forces would resign in a minute.
[00:28:39.144 --> 00:28:41.825]  And the former Mossad chiefs have said the same thing.
[00:28:42.425 --> 00:28:44.986]  Iran does not pose a threat to the security of Israel.
[00:28:45.346 --> 00:28:51.028]  There's all sorts of games going on, dog and pony shows, and saber rattling.
[00:28:51.989 --> 00:28:55.890]  But a war is not going to happen, and certainly not from the side of the US.
[00:28:56.790 --> 00:28:58.331]  So I don't see that.
[00:28:58.471 --> 00:29:06.594]  It's manipulations going on to short different stocks and to play around with the price of oil.
[00:29:07.214 --> 00:29:16.061]  Well, Bilderberg, I think some people try to mystify the Bilderberg and make it into the great boogie bear that is controlling the universe.
[00:29:16.082 --> 00:29:16.902]  That's rubbish.
[00:29:17.443 --> 00:29:20.665]  It was set up by certain U.S.
[00:29:20.705 --> 00:29:30.533]  elites in the early 1950s to coordinate policy between European elites, and this is an invitation-only club.
[00:29:31.114 --> 00:29:35.437]  Each year some politicians are invited because they're useful to the next phase.
[00:29:36.531 --> 00:29:45.622]  But for example, the 1973, and I have the actual document, the confidential document from the Bilderberg meeting of May 1973 in Salzbad, Sweden.
[00:29:46.002 --> 00:29:49.486]  I talk about it in my book, Century of War.
[00:29:52.543 --> 00:30:05.849]  The oil shock of 1973-4 was actually discussed in the Bilderberg meeting six months before the Yom Kippur War, which triggered the Arab oil embargo, predictably, because they said they would do it if the U.S.
[00:30:05.869 --> 00:30:08.371]  continued to supply arms to Israel in a one-sided way.
[00:30:08.991 --> 00:30:17.275]  So it was a pre-programmed shock that trashed the industrial economy of the West, the United States included,
[00:30:18.072 --> 00:30:20.193]  But it created a dollar bonanza.
[00:30:20.273 --> 00:30:25.555]  It rescued the dollar from a free fall, and it created a dollar bonanza for Chase Manhattan, Citigroup, J.P.
[00:30:25.595 --> 00:30:28.796]  Morgan, and the other Wall Street gods of money banks.
[00:30:29.816 --> 00:30:46.563]  It also created a huge bonanza for Exxon, Mobil, the Seven Sisters oil companies, the British and American oil companies, and gave them the loot to use to recycle those petrodollars from the high oil price and bring them in to create the next phase of crisis.
[00:30:48.345 --> 00:31:01.214]  The major mainline media in the West is, if you want, it's embedded journalism, embedded in the machine of the Pentagon, the State Department, the UK Foreign Office, and NATO.
[00:31:01.695 --> 00:31:14.264]  And their job is to spread lies and propaganda so that ordinary people are in a delusional world about what's going on around them, even though they, in their gut, they know that something drastically is wrong.
[00:31:15.064 --> 00:31:24.035]  So, for example, the crisis of the Euro, well, it has nothing to do with what's said about the Greek economy.
[00:31:24.055 --> 00:31:27.919]  The Greek economy is a tiny, tiny economy compared with the rest of Euro land.
[00:31:28.968 --> 00:31:30.769]  It's financial warfare.
[00:31:30.829 --> 00:31:40.174]  The financial warfare was launched at a time the dollar was facing freefall because of the huge take-on of new treasury debt to bail out the banks of Wall Street.
[00:31:40.935 --> 00:31:49.820]  And just at that moment, lo and behold, it was discovered that Greece had cheated on its debt back in 2002 to qualify for entry into the Euro.
[00:31:50.240 --> 00:31:51.601]  And guess who helped them to cheat?
[00:31:52.101 --> 00:31:55.123]  Well, none other than Goldman Sachs and JPMorgan Chase.
[00:31:55.603 --> 00:31:56.824]  So, the Wall Street
[00:31:58.379 --> 00:32:08.014]  Criminal banks that are behind this crisis, who never seem to end up in court or in jail, which is the least that they are worthy of for what they've done.
[00:32:09.064 --> 00:32:19.392]  They're the ones who are orchestrating this as an all-out financial warfare on the one potential rival as a reserve currency to the dollar, and that is the euro on the horizon at the moment.
[00:32:19.793 --> 00:32:21.934]  So this thing is playing out.
[00:32:21.954 --> 00:32:25.377]  At first, the European governments were naive.
[00:32:25.537 --> 00:32:31.782]  They don't understand modern financial markets in the way that London and New York traders understand them.
[00:32:33.563 --> 00:32:35.425]  And I think they still don't understand them.
[00:32:35.465 --> 00:32:38.167]  They look at it very formally, especially in Germany where I live.
[00:32:38.900 --> 00:32:41.022]  But it's warfare.
[00:32:41.282 --> 00:32:41.922]  It's warfare.
[00:32:42.183 --> 00:32:54.151]  And at this point, as I say in my speeches all across Europe and in Russia and China, wherever I'm invited, in Turkey, is the European elites are schizophrenic.
[00:32:54.191 --> 00:32:56.013]  They have two choices.
[00:32:56.173 --> 00:33:01.597]  One is to continue the Atlantic relationship with the United States and sinking Titanic.
[00:33:02.641 --> 00:33:15.975]  Or, they can begin building deeper bridges to the East, to Russia, to China, the countries of Eurasia, and through that, build their way out of this paper money crisis with a real economy, real economic growth.
[00:33:27.159 --> 00:33:30.381]  Have you been to InfoWarsShop.com lately?
[00:33:30.842 --> 00:33:35.405]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:33:35.966 --> 00:33:38.728]  Say it loud with the InfoWars Bullhorn shirt.
[00:33:39.188 --> 00:33:42.110]  Or educate the sheeple with the Bill of Rights shirt.
[00:33:42.911 --> 00:33:46.293]  Grope the public's mind with the TSA shirt.
[00:33:46.934 --> 00:33:51.217]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:33:52.578 --> 00:33:55.720]  All available at InfoWarsShop.com.
[00:33:59.500 --> 00:34:03.105]  For more than six years, I've talked on the air about creating a social network.
[00:34:03.385 --> 00:34:06.029]  PlanetInfoWars.com is in its beta phase.
[00:34:06.309 --> 00:34:07.250]  We're just launching it.
[00:34:07.350 --> 00:34:11.436]  And I want to invite all of you out there to be in on the ground level.
[00:34:11.516 --> 00:34:14.180]  PlanetInfoWars is about people
[00:34:14.480 --> 00:34:15.281]  We're good to go.
[00:34:30.635 --> 00:34:34.458]  We are not going to spy on you and sell your data to the New World Order.
[00:34:34.498 --> 00:34:36.479]  PlanetInfoWars.com is free.
[00:34:36.679 --> 00:34:39.341]  So people who love freedom can get together.
[00:34:39.641 --> 00:34:42.803]  Connect with people who are awake and know what we're facing.
[00:34:42.883 --> 00:34:43.524]  Be active.
[00:34:43.784 --> 00:34:44.405]  Organize.
[00:34:44.725 --> 00:34:45.445]  Take action.
[00:34:45.505 --> 00:34:46.166]  Go viral.
[00:34:46.446 --> 00:34:46.906]  Create.
[00:34:47.146 --> 00:34:47.747]  Contribute.
[00:34:47.987 --> 00:34:48.527]  Resist.
[00:34:48.748 --> 00:34:51.109]  Because resistance is victory.
[00:34:51.489 --> 00:34:52.790]  You are victory.
[00:34:53.191 --> 00:34:55.672]  It's waiting for you to breathe power into it.
[00:34:55.832 --> 00:34:57.013]  PlanetInfoWars.com
[00:35:01.377 --> 00:35:02.238]  And we are back.
[00:35:02.418 --> 00:35:07.283]  It's InfoWars Nightly News on this Monday, June 11, 2012 edition.
[00:35:07.743 --> 00:35:13.689]  The websites are InfoWars.com and of course PrisonPlanet.com and PrisonPlanet.tv.
[00:35:14.370 --> 00:35:23.479]  Now, John Rappaport wrote an article at NoMoreFakeNews.com, investigative journalist, frequent guest, basically saying that if Ron Paul and Rand Paul don't
[00:35:25.259 --> 00:35:34.126]  Reverse themselves on this endorsement of Romney, and yes folks, Ron Paul is coordinating with Rand, that's going on, that it's going to politically destroy them.
[00:35:34.486 --> 00:35:37.028]  And the firestorm is not just from Infowars.com.
[00:35:37.369 --> 00:35:46.916]  The Libertarian Party, Gary Johnson, we need to get him on to comment on this, the Libertarian candidate, so many others are pointing out that
[00:35:48.337 --> 00:35:49.677]  This is the political move.
[00:35:50.118 --> 00:35:54.439]  And Ron Paul and Rand Paul are all about not being political, about being principled.
[00:35:54.939 --> 00:36:07.463]  Even if you didn't agree with everything they were doing, this idea of going along with the system and compromising was something that was anathema to them.
[00:36:08.226 --> 00:36:19.630]  Well, now we've seen a big reversal, and the Libertarian Party points out, Rand voted for sanctions, which his dad has said, in the Constitution states, is an act of war against Iran, a major escalation.
[00:36:20.090 --> 00:36:30.994]  He started doing a bunch of other stuff, so he started drifting about four or five months ago, but accelerating his drift, I guess to get himself in line to be VP, or four years from now to run as a Republican.
[00:36:31.394 --> 00:36:36.496]  And now, three days after this firestorm, from last Thursday when he went on Sean Hannity to
[00:36:37.356 --> 00:36:39.037]  endorsement Romney with relish.
[00:36:40.758 --> 00:36:48.742]  The spokesman, Mr. Hunter, Jack Hunter, over at Campaign for Liberty has come out on the front page with a response.
[00:36:49.122 --> 00:36:55.905]  And the headline at InfoWars.com is, Rand's Romney endorsement focused around 2016 presidential run.
[00:36:56.305 --> 00:36:59.667]  Ron Paul campaign responds to controversy.
[00:37:00.427 --> 00:37:03.649]  And I'm going to read later some of the quotes by Jack Hunter.
[00:37:04.070 --> 00:37:05.090]  I mean, here's one of them.
[00:37:05.471 --> 00:37:14.737]  If Rand had not endorsed Romney in 2012, every single Republican in the race would use his non-endorsement to bash Senator Paul relentlessly.
[00:37:15.177 --> 00:37:19.520]  Well, Congressman Paul, in 2008, didn't endorse the Republican candidate.
[00:37:20.200 --> 00:37:22.802]  He said, sorry, neither one of these people is constitutional.
[00:37:23.202 --> 00:37:24.824]  Obama or Mitt Romney.
[00:37:25.144 --> 00:37:26.645]  So this is a big change.
[00:37:27.927 --> 00:37:31.289]  There's a hundred senators that have sold out to one degree or another.
[00:37:31.970 --> 00:37:35.352]  Making himself more like them tarnishes Rand Paul.
[00:37:35.392 --> 00:37:38.254]  But you see, the politicos around him...
[00:37:39.272 --> 00:37:44.794]  They just want the next big job, so that's why they're all telling Rand and Ron this is the way to go.
[00:37:45.454 --> 00:37:55.878]  And I see Campaign for Liberty, because I get the literature because I've donated, sending me all these local neocons in Texas saying they've got the seal of approval from Ron and Rand.
[00:37:56.238 --> 00:38:07.942]  So now this grassroots movement we built around Ron Paul and Rand Paul is more and more just becoming a rubber stamp to certify as, you know, Tea Party, Libertarian,
[00:38:09.355 --> 00:38:10.375]  All of these Republicans.
[00:38:10.935 --> 00:38:15.656]  Three years ago, the Tea Party was bullhorning Republicans until they got on the bandwagon and made it partisan.
[00:38:15.996 --> 00:38:23.018]  Then they sold the idea that the Tea Party was started by mainline Republicans when it was started by 9-11 truthers and then picked up by Ron Paul.
[00:38:24.298 --> 00:38:36.701]  It was really started, of course, back in 1775-1776, but they've totally co-opted it now, where I get comments and emails saying, you're trying to co-opt the Republican Tea Party, Alex, you radical, and you're going to fail.
[00:38:38.479 --> 00:38:40.581]  The whole system's coming crashing down.
[00:38:40.661 --> 00:38:58.596]  Either the globalists are going to use the crises they've created worldwide to bring in total global corporate fascism, using socialism on the grassroots to control us, or we're going to use the crises they've created to politically expose them and begin taking back ground that we've lost.
[00:38:58.936 --> 00:39:02.840]  And look, Ron Paul and Rand Paul have been focal points, and we're going to go to our guests, but I want to make this point.
[00:39:04.301 --> 00:39:07.683]  Focal points for Liberty and exposing the private fellow reserve.
[00:39:08.404 --> 00:39:17.109]  But they've miscalculated, and their handlers have miscalculated, a lot of them big-time Republican operatives, if they think that most of us are just going to go along with them.
[00:39:17.429 --> 00:39:22.192]  I've seen polls of 95-96% against what Ron Paul has done.
[00:39:22.212 --> 00:39:26.535]  In fact, we're going to put another one up tonight at InfoWars.com, so go there and vote.
[00:39:26.575 --> 00:39:29.337]  It's an IP-based system, so you can only vote once.
[00:39:29.357 --> 00:39:30.298]  It's somewhat scientific.
[00:39:30.638 --> 00:39:31.899]  And we'll see what happens there.
[00:39:33.380 --> 00:39:38.783]  But as there are more betrayals down the road, people are only going to turn against Ron and Rand that much more.
[00:39:39.123 --> 00:39:40.224]  I want to get behind these guys.
[00:39:40.304 --> 00:39:41.365]  I believe they're good guys.
[00:39:41.785 --> 00:39:45.668]  And they got into the expediency of, hey, let's join with the system, let's try to co-opt it.
[00:39:46.008 --> 00:39:46.828]  That's not going to work.
[00:39:47.109 --> 00:39:52.692]  You see the Republican system co-opting the constitutionalist ideas, not the other way around.
[00:39:52.993 --> 00:39:57.876]  Now that's my commentary on the whole Paul situation here today.
[00:39:58.336 --> 00:40:01.939]  But let's turn to the guy that heads up nomorefakenews.com.
[00:40:02.919 --> 00:40:06.322]  He, of course, has been an expert on ABC News, CBS News.
[00:40:06.362 --> 00:40:09.705]  He's written for LA Weekly, Spin Magazine, and many other newspapers.
[00:40:09.745 --> 00:40:11.467]  He's an investigative reporter.
[00:40:12.708 --> 00:40:20.075]  He was also nominated for a Pulitzer Prize for an interview with the president of El Salvador University, where the military had taken over the campus.
[00:40:20.775 --> 00:40:26.197]  And he's just had amazing forethought on so many issues, but especially medical tyranny.
[00:40:26.517 --> 00:40:29.978]  And John joins us, because usually I call him to get him on the show.
[00:40:30.018 --> 00:40:33.239]  He contacted us and said, I want to come on and talk about this Ron Paul situation.
[00:40:33.519 --> 00:40:38.361]  So I want to get his take on what's happened, because I know he's been a supporter of the Pauls.
[00:40:38.661 --> 00:40:40.282]  John, great to have you here with us today.
[00:40:40.922 --> 00:40:41.842]  Good to be here, Alex.
[00:40:41.882 --> 00:40:42.202]  Thanks.
[00:40:42.462 --> 00:40:44.403]  Well, you heard my little rant there.
[00:40:45.123 --> 00:40:46.904]  What's your take on this overall?
[00:40:48.772 --> 00:41:09.541]  My take is that after the 2008 election, when Ron Paul did not endorse McCain, and in fact he advised his supporters to vote for any number of three or four different independents running on small parties and eventually he centered on Chuck Baldwin and endorsed him and so forth.
[00:41:10.489 --> 00:41:31.174]  That he did a turnaround and he basically said, together with his son, look the plan has to be that somehow we rework the GOP, we rework the Republican Party, we infiltrate, we get inside the system and we make long-term changes that will come to fruition down the road.
[00:41:32.648 --> 00:41:33.908]  Total delusion.
[00:41:34.389 --> 00:41:35.689]  Total wrong decision.
[00:41:36.409 --> 00:41:48.153]  Everything has worked against them on every move they've made in that direction and now it's completely blown up with Rand's endorsement of Romney because Romney doesn't need him.
[00:41:48.173 --> 00:41:50.054]  The Republicans don't need him.
[00:41:50.474 --> 00:41:52.695]  They're going to kick Rand to the side of the road.
[00:41:53.195 --> 00:41:55.156]  He doesn't figure in any of their plans.
[00:41:55.736 --> 00:41:58.737]  All they really want to do is to neutralize for the moment
[00:41:59.639 --> 00:42:07.994]  The Liberty Movement, have their convention in Tampa, put Romney up against his twin brother Obama, and let the election run.
[00:42:08.855 --> 00:42:12.181]  This is basically a tragic mistake.
[00:42:13.399 --> 00:42:22.967]  And a tragic error in judgment by Ron Paul and his son Rand, because if you're going to be an independent, you have to be an independent.
[00:42:23.247 --> 00:42:28.912]  Well, that's where all the power was, and I want you to continue, but people watching this are going to say, wait a minute, because that's the new talking point.
[00:42:29.332 --> 00:42:30.593]  Ron Paul is not Rand Paul.
[00:42:30.934 --> 00:42:36.718]  Wait a minute, last Thursday they coordinated the press release by Ron Paul saying, OK, we can't win with the delegates now.
[00:42:37.059 --> 00:42:38.320]  Something's been clear for months.
[00:42:38.780 --> 00:42:41.763]  They just wanted to keep hopes up for donations and things and keep momentum.
[00:42:42.483 --> 00:42:45.165]  And then Rand comes out on Hannity, the whole way it was done.
[00:42:45.465 --> 00:42:48.727]  The two guys live together, father and son in D.C.
[00:42:48.967 --> 00:42:50.428]  The whole thing is coordinated.
[00:42:50.708 --> 00:42:52.809]  I mean, I know the family, I know the insiders.
[00:42:53.130 --> 00:42:55.631]  I've had dinner with Rand Paul's top people just a few months ago.
[00:42:56.011 --> 00:42:57.632]  This is a coordinated deal.
[00:42:57.873 --> 00:43:03.716]  What do you say to the delusion that, hey, don't throw Ron Paul out with the bathwater, you know, he's not involved in this?
[00:43:04.397 --> 00:43:04.577]  No.
[00:43:05.566 --> 00:43:08.128]  It's a coordinated decision between the two of them.
[00:43:08.809 --> 00:43:10.250]  Obviously has to be.
[00:43:10.731 --> 00:43:12.912]  They're not working at odds with each other.
[00:43:13.353 --> 00:43:15.134]  They've decided on a strategy.
[00:43:15.855 --> 00:43:20.419]  You know, we're not going to play this as outsider independence.
[00:43:21.180 --> 00:43:23.261]  Rand is Ron's legacy.
[00:43:23.281 --> 00:43:27.885]  He's supposed to move forward with these ideas of Ron and somehow
[00:43:28.919 --> 00:43:43.102]  You know, implement them within the system, within the Republican Party, which is a total loser of a strategy and a delusion, because the Republican Party, like the Democratic Party, sold out long ago to globalism.
[00:43:43.742 --> 00:43:49.183]  That's the basic unspoken doctrine of both political parties, and that's the way it's going to be.
[00:43:49.744 --> 00:43:52.064]  And that's something that everybody has to face up to.
[00:43:52.404 --> 00:43:54.585]  I mean, the Liberty Movement is far from dead.
[00:43:55.045 --> 00:43:55.765]  It's just that
[00:43:56.605 --> 00:44:01.547]  Ron Paul and Rand Paul took a bad wrong turn, a very bad wrong turn.
[00:44:02.227 --> 00:44:11.792]  You know, I ran for Congress in 1994 out of Los Angeles in the 29th District against Henry Waxman, who was a Democratic incumbent there for 20 years.
[00:44:12.272 --> 00:44:17.054]  I mean, you couldn't get even your toe in the door unless you were a Democrat in that area.
[00:44:17.674 --> 00:44:31.432]  And so, you know, I was a neophyte, I was naive, and I said to myself, well, I can't win as a Republican, can't win as an Independent, so I'm going to have to run against Waxman in the primary as a Democrat, which I was not, and never have been.
[00:44:32.270 --> 00:44:34.412]  But, that was my mistake.
[00:44:34.912 --> 00:44:50.263]  And as I saw, as the campaign went on and on and on, I became more and more radicalized, more and more independent, I saw more of the corruption in the whole political apparatus, the national political apparatus, and I finally said to people that were supporting me,
[00:44:51.144 --> 00:44:55.246]  I said, you know what we're going to do if we go to Washington, the only thing that's right to do?
[00:44:55.686 --> 00:45:04.611]  We're going to have trucks roll around the city every day of the week with huge posters on the sides of the trucks that say, Corrupt Congressman of the Week.
[00:45:05.271 --> 00:45:08.113]  A photo, a name, and underneath the facts.
[00:45:08.553 --> 00:45:13.255]  Where the guy's money comes from, where his votes went, how they magically align.
[00:45:13.656 --> 00:45:15.016]  That's just for openers.
[00:45:15.496 --> 00:45:18.038]  And we were going to do that every single week, I said, because
[00:45:18.658 --> 00:45:31.207]  If you're going to work in this corrupt system, you are obliged, as an independent, to begin by exposing every amount and detail, high and low, of corruption that you can possibly lay your hands on.
[00:45:31.227 --> 00:45:32.187]  Well, let's expand on that.
[00:45:32.268 --> 00:45:38.112]  I mean, we've seen Rand say, hey, do the sanctions that his own father says is an act of war, the Constitution states it is.
[00:45:38.772 --> 00:45:40.154]  We've seen him do a bunch of other stuff.
[00:45:40.194 --> 00:45:54.751]  The biggest thing I just mentioned is Campaign for Liberty now operating as this political action committee or consultancy that politicians come to and basically hire and then run their campaigns through it.
[00:45:55.592 --> 00:46:06.659]  And then the Paul Mafia gets a cut of the money, and all these alarm bells have been going off because I've given them money, so I get these letters with these horrible CFR people and folks they're endorsing.
[00:46:06.959 --> 00:46:08.700]  I mean, what were they thinking?
[00:46:09.161 --> 00:46:10.281]  Because I know Ron Paul.
[00:46:10.321 --> 00:46:11.182]  I know Ron Paul.
[00:46:11.222 --> 00:46:12.363]  They've been good people.
[00:46:12.743 --> 00:46:15.285]  I mean, how do they just suddenly take such a turn
[00:46:15.985 --> 00:46:18.426]  And like Anakin Skywalker become Darth Vader?
[00:46:18.546 --> 00:46:21.126]  Or is there a way to turn them back?
[00:46:22.166 --> 00:46:29.368]  Because I said last week, come out, clarify, do something, and instead they put out a release saying, hey, we need to be popular with Republicans.
[00:46:29.608 --> 00:46:31.448]  We'll get bashed if we don't do this.
[00:46:31.828 --> 00:46:34.109]  Well, the corrupt system's going down.
[00:46:34.609 --> 00:46:36.670]  Congress has a 9% approval rating.
[00:46:37.010 --> 00:46:38.410]  You want to be attacked.
[00:46:38.630 --> 00:46:39.990]  That's a seal of approval.
[00:46:40.270 --> 00:46:41.191]  What are they thinking?
[00:46:41.251 --> 00:46:41.831]  What happened?
[00:46:42.111 --> 00:46:42.951]  What do you think happened?
[00:46:44.568 --> 00:47:05.458]  The only thing I can think of, Alex, is, as I say, after 2008, Ron Paul privately, in his own mind, did a reassessment and said, and I've had some confirmations from inside the campaign, that it wasn't going to work to be an independent anymore, which I think is a, you know, demented
[00:47:06.309 --> 00:47:17.657]  idea and that he was going to have to somehow join up with the Republican Party in some way in order to try to, I mean, how ridiculous does this sound?
[00:47:18.017 --> 00:47:19.598]  Quote, take it over.
[00:47:20.418 --> 00:47:31.066]  I mean, because you have to realize if the guy won the nomination for president, if Ron Paul could have made it all the way through, then he would become the titular head of the Republican Party.
[00:47:32.207 --> 00:47:34.070]  And that must have been his vision.
[00:47:34.470 --> 00:47:41.763]  If I can get that far, I can take this whole thing over and I can say, okay, here are the principles we really stand for.
[00:47:42.744 --> 00:47:45.329]  It was a wild dream.
[00:47:46.667 --> 00:47:52.050]  Exactly, and now the plan, and now the plan, they admit, is to get Rand in in four years.
[00:47:52.591 --> 00:47:54.512]  The system doesn't trust them.
[00:47:54.812 --> 00:47:56.913]  The system plans to stab them in the back.
[00:47:57.273 --> 00:47:58.414]  I mean, this is crazy!
[00:47:59.035 --> 00:48:00.175]  It's completely crazy.
[00:48:00.636 --> 00:48:03.817]  And, you know, anybody on the ground could have told them that.
[00:48:04.478 --> 00:48:07.440]  Millions of people in the Liberty Movement could have said to them,
[00:48:08.274 --> 00:48:08.894]  You're crazy.
[00:48:08.954 --> 00:48:09.855]  This is not going to work.
[00:48:09.895 --> 00:48:10.535]  Don't you get it?
[00:48:10.975 --> 00:48:14.998]  If you're going to be an independent, you have to be a complete independent.
[00:48:15.078 --> 00:48:23.502]  And now is the time to do that, because not only, as you say, is the system going down in total corruption, but we've got the Internet.
[00:48:23.802 --> 00:48:27.724]  And we've got the Internet at such speed now, much different from 2008.
[00:48:29.304 --> 00:48:36.454]  Where you can get out messages 24-7 all over the world and keep on getting those messages out.
[00:48:36.554 --> 00:48:42.722]  This would have been the year to be a true independent and say, I'm going to expose the whole thing.
[00:48:42.742 --> 00:48:43.463]  Well, exactly.
[00:48:43.744 --> 00:48:44.925]  The only way, Ron Paul...
[00:48:45.646 --> 00:49:12.514]  can get back and get that aura of of of no compromise he had is to realize this mistake and to break with it and run third-party not to even win but to shake things up to get enough points to get the debates there's no way the media could ignore it if he'd have done this months ago when they stole Iowa and Maine and even mainstream media had to admit later it was stolen he would have gotten fifty million dollars a hundred million given to him he would have had people in the streets a catalyst
[00:49:13.294 --> 00:49:21.760]  Instead, they took this safe path to just fade off and become some political consultancy firm with stuttering Jesse Benton up there.
[00:49:21.780 --> 00:49:24.562]  I'm going to tell Jesse Benton and all of them something.
[00:49:24.602 --> 00:49:27.003]  If I wanted to really be nasty, I know a lot of the inside stuff.
[00:49:27.023 --> 00:49:28.004]  I'm not going to get into it here.
[00:49:28.504 --> 00:49:29.905]  But the bottom line is this.
[00:49:31.126 --> 00:49:32.467]  To see this whole movement
[00:49:33.558 --> 00:49:39.942]  You're sold out, just so you guys can be big shots and hang out at the table with the big Republican pervert senators, you know, up there.
[00:49:40.002 --> 00:49:43.604]  It's so sad, and you guys are going to rue the day you did this.
[00:49:43.885 --> 00:49:59.855]  They're destroying, even if they were sociopaths, and I'm not saying they are, that deep well of true populist, constitutional, but even mainline liberals were waking up, that deep well of respect they had that was even untapped.
[00:50:00.335 --> 00:50:01.716]  And to see that pissed away.
[00:50:03.080 --> 00:50:03.520]  Do you agree?
[00:50:03.560 --> 00:50:05.002]  I mean, how much have they pissed away?
[00:50:05.322 --> 00:50:05.963]  Absolutely.
[00:50:06.684 --> 00:50:07.224]  Absolutely.
[00:50:07.805 --> 00:50:16.794]  And the right time would have been right after it was obvious to Ron Paul that they had stolen a couple of states from him.
[00:50:16.854 --> 00:50:17.454]  Four months ago.
[00:50:17.474 --> 00:50:18.515]  This was not going to work.
[00:50:18.836 --> 00:50:21.679]  And if he had backed out at that moment and said, guess what, folks?
[00:50:23.001 --> 00:50:26.985]  Here's how corrupt the system is, and this is what I'm going to do about it.
[00:50:27.425 --> 00:50:29.187]  Now, I need you behind me.
[00:50:29.507 --> 00:50:32.910]  This is not going to work if I'm just out there on a limb, screaming.
[00:50:33.371 --> 00:50:34.472]  This is legitimate.
[00:50:34.932 --> 00:50:42.239]  I'm an independent from this moment on, and I need millions of you to support me, not only with money, but wherever I show up.
[00:50:42.759 --> 00:50:54.954]  Then, instead of the media trying to cover up 15,000, 20,000 people showing up for a rally of his, you would have had 75,000, 100,000 people showing up, and they wouldn't have been able to put a clamp on that.
