[00:00:03.188 --> 00:00:05.249]  You're listening to GCN.
[00:51:36.789 --> 00:51:40.412]  It's simple to make, portable, and has a shelf life of up to 25 years.
[00:51:40.732 --> 00:51:44.376]  Now with eFoods Direct, you'll get the most affordable, best-tasting food you can buy.
[00:51:44.636 --> 00:51:47.018]  And the new products and pricing will blow you away.
[00:51:47.219 --> 00:51:51.763]  Compared to other food sources, including home-cooked meals, you can cut your food cost in half.
[00:51:52.083 --> 00:51:53.724]  You just can't afford to ignore this.
[00:51:54.044 --> 00:51:59.445]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex for specials.
[00:51:59.685 --> 00:52:01.026]  Don't let this offer pass you by.
[00:52:01.206 --> 00:52:03.226]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:52:03.266 --> 00:52:04.507]  More the best, for less guaranteed.
[00:52:11.448 --> 00:52:16.191]  That's what it sounds like when a burglar kicks in the door of a dark house that looks like no one is home.
[00:52:16.511 --> 00:52:18.372]  Don't let your home be the next target.
[00:52:18.652 --> 00:52:21.974]  Make it look like someone is home watching television with Fake TV.
[00:52:22.294 --> 00:52:26.557]  Fake TV is a small electronic device that makes the same light as a real television.
[00:52:26.777 --> 00:52:29.639]  So from outside, it looks like someone is home watching TV.
[00:52:29.899 --> 00:52:34.221]  Fake TV plugs in just like a lamp on a timer, but is far more convincing to burglars.
[00:52:34.501 --> 00:52:40.505]  Fake TV deters burglars, costs far less than an alarm, and is highly recommended by numerous police departments.
[00:52:40.845 --> 00:52:42.506]  Use it anytime you're away from home.
[00:52:42.746 --> 00:52:50.709]  To order your fake TV for only $34.95, go to Faketv.com or call 1-877-5-FAKE-TV.
[00:52:51.009 --> 00:52:52.609]  Each additional fake TV is only $29.95.
[00:52:54.050 --> 00:52:56.271]  So get one for you and one for a loved one.
[00:52:56.451 --> 00:52:59.212]  For safety, security, and peace of mind for both of you.
[00:52:59.452 --> 00:53:04.994]  Call 877-5-F-A-K-E-TV or go to Faketv.com.
[00:53:05.194 --> 00:53:06.494]  Faketv.com.
[00:53:06.774 --> 00:53:08.075]  The Burglar Deterrent.
[00:53:09.073 --> 00:53:10.274]  Attention gun owners!
[00:53:10.655 --> 00:53:20.023]  As you know, liberal politicians and activist judges are out to take away our Second Amendment rights, and it's no secret that they want to use ammo regulation to do so.
[00:53:20.384 --> 00:53:23.226]  This is why it's so important to stock ammo now.
[00:53:23.487 --> 00:53:33.176]  But storing ammo can cause significant problems, because ammo is still prone to deterioration over time, like tarnishing brass, surfaces that get rough and dirty which don't allow them to feed right,
[00:53:33.376 --> 00:53:33.916]  We're good to go.
[00:53:52.810 --> 00:53:53.390]  Definitely.
[00:53:53.770 --> 00:53:54.531]  It's your choice.
[00:53:54.631 --> 00:53:59.232]  Buy ammo that is subject to deterioration and malfunction or buy ammo that lasts forever.
[00:53:59.492 --> 00:54:01.853]  Visit ReadyReserveAmmo.com or call 800-453-2202.
[00:54:01.873 --> 00:54:02.693]  That's 800-453-2202 or ReadyReserveAmmo.com.
[00:54:16.351 --> 00:54:32.005]  You know, I'll be honest with you, I had an important question for Lou Rockwell that I wanted him to answer as we went to break, and now I can't even remember it.
[00:54:32.645 --> 00:54:37.109]  Because during the break, Kurt Nemo said, have you seen my new article at InfoWars.com?
[00:54:39.913 --> 00:54:43.176]  And I started reading it, and I'd seen this call by the White House.
[00:54:43.236 --> 00:54:44.197]  This is racketeering.
[00:54:44.798 --> 00:54:47.621]  This is discrimination, like black people come and try to buy your house.
[00:54:47.661 --> 00:54:48.442]  They've got the credit.
[00:54:48.482 --> 00:54:49.863]  You say, I don't sell to black people.
[00:54:50.744 --> 00:54:53.747]  But see, when government and corporations do it, it's supposedly okay.
[00:54:54.167 --> 00:54:56.129]  Bank of America's war on the Second Amendment.
[00:54:56.630 --> 00:54:58.571]  They're now telling a major CEO.
[00:55:00.666 --> 00:55:02.048]  of a major gun company.
[00:55:02.068 --> 00:55:06.094]  They will not let them do business with them, have bank accounts, loans, whatever.
[00:55:06.575 --> 00:55:12.904]  Bankster, Giant, Bank of America has joined the effort to take down the Second Amendment and deny Americans the right to own and use firearms.
[00:55:14.386 --> 00:55:26.229]  Kelly MacMillan, the CEO of MacMillan Fiberglass Stocks, MacMillan Group International and MacMillan Firearms Manufacturer, recently wrote on his Facebook page that Bank of America has refused to do business with his companies because they sell firearms.
[00:55:27.009 --> 00:55:29.630]  And we're seeing where they won't take ads in newspapers for them.
[00:55:30.050 --> 00:55:32.271]  Bank of America admitted his decision was political.
[00:55:33.391 --> 00:55:36.512]  His response was to immediately stop doing business with Bank of America.
[00:55:38.432 --> 00:55:40.693]  And, uh, because they're saying that they won't do business with him.
[00:55:42.285 --> 00:55:43.586]  And it goes over it all.
[00:55:43.806 --> 00:55:46.907]  I mean, this is just, it's so authoritarian.
[00:55:47.247 --> 00:55:48.708]  Lou, what was my question as we went to break?
[00:55:48.728 --> 00:55:49.208]  Do you remember?
[00:55:51.009 --> 00:55:53.050]  Well, you wanted to talk about what's ahead.
[00:55:53.470 --> 00:55:56.591]  I frankly, I don't remember exactly what you asked.
[00:55:56.611 --> 00:55:58.312]  No, no, but I mean, I got blindsided by this.
[00:55:58.372 --> 00:55:59.713]  What do you make of just...
[00:56:01.210 --> 00:56:10.778]  Of all the authoritarian stuff they're doing, it's not stopping people buying all-time record 5 million guns a month and saying it's because they don't like the government.
[00:56:11.098 --> 00:56:12.159]  I mean, they're losing!
[00:56:12.360 --> 00:56:13.080]  Don't they get it?
[00:56:13.300 --> 00:56:15.863]  And their bullying isn't scaring people anymore!
[00:56:16.946 --> 00:56:20.829]  Well, you can't, you know, something else you can't trust is the big banks.
[00:56:20.869 --> 00:56:21.990]  You can't trust the big banks.
[00:56:22.790 --> 00:56:25.773]  These are institutions that are inherently corrupt.
[00:56:26.493 --> 00:56:30.136]  They engage in fractional reserve banking, meaning that they're fraudulent.
[00:56:30.356 --> 00:56:31.237]  They are the government!
[00:56:31.257 --> 00:56:33.458]  They admit in Europe that they've taken over Europe!
[00:56:33.919 --> 00:56:37.261]  No, and they cooperate with the Federal Reserve to bring on the business cycle.
[00:56:37.601 --> 00:56:40.884]  If it weren't for the big banks and the Federal Reserve and banking, I must say,
[00:56:45.171 --> 00:56:51.636]  So, these are not good institutions, and they treat you, of course, like a microbe, if you're one of their customers.
[00:56:52.296 --> 00:56:57.620]  And so, as you say, they're getting rid of one of their business customers because they don't like people owning guns.
[00:56:57.640 --> 00:56:58.440]  Well, I'm sure they don't.
[00:56:58.460 --> 00:56:59.561]  Well, people ought to get out of banks.
[00:56:59.581 --> 00:57:01.582]  I hope nobody has an account in Bank of America.
[00:57:02.323 --> 00:57:03.104]  Get out of Bank of America.
[00:57:03.124 --> 00:57:05.405]  This is Bank of America, so disconnected.
[00:57:05.885 --> 00:57:06.186]  Exactly.
[00:57:06.206 --> 00:57:09.448]  You're a small bank, so you're much better off dealing with a small community bank.
[00:57:09.468 --> 00:57:13.851]  You can check the ratings, but you're far, you know, don't deal with these great big banks.
[00:57:13.951 --> 00:57:14.331]  I don't think so.
[00:57:29.164 --> 00:57:39.353]  Well Lou, that's what I was about to say in closing because we're almost out of time, and of course they don't have time for calls, is that they try to charge $5 every time you use your own bank card when they're using your money.
[00:57:39.593 --> 00:57:44.677]  People said no, but this shows how disconnected Bank of America, Goldman Sachs, J.P.
[00:57:44.697 --> 00:57:46.979]  Morgan, the shareholders of the Federal Reserve are.
[00:57:47.360 --> 00:57:50.682]  They think they're God and are trying to shut down real local banks.
[00:57:51.463 --> 00:57:54.446]  One small thing you can do again is use cash.
[00:57:55.026 --> 00:57:55.867]  Deal in cash.
[00:57:56.670 --> 00:57:56.850]  They're
[00:58:08.695 --> 00:58:11.757]  The reason is because it hurts them when you get that cash out.
[00:58:12.077 --> 00:58:13.058]  You deal in cash.
[00:58:13.458 --> 00:58:19.323]  So the extent that everybody can deal in cash, deal with a small bank, you're hitting them where it hurts.
[00:58:19.363 --> 00:58:24.346]  Hey, I've gotten out less than 10,000 and had bank managers call me and ask me if I'm a criminal.
[00:58:24.927 --> 00:58:26.008]  Just to make me feel bad.
[00:58:27.429 --> 00:58:27.849]  Of course.
[00:58:28.129 --> 00:58:30.331]  You're not a tool of the banksters.
[00:58:30.511 --> 00:58:31.472]  You must be a bad guy.
[00:58:32.944 --> 00:58:33.965]  Because they're the bad guys.
[00:58:33.985 --> 00:58:35.807]  Lew Rockwell, amazing interview.
[00:58:35.907 --> 00:58:37.268]  Ron Paul has already won.
[00:58:37.528 --> 00:58:38.789]  The hearts and minds, that is.
[00:58:39.090 --> 00:58:42.473]  Love to have you back soon to talk about Puppet Romney versus Puppet Obama.
[00:58:42.673 --> 00:58:43.514]  Thank you so much, Lew.
[00:58:43.914 --> 00:58:44.375]  Thanks, Alex.
[00:58:44.935 --> 00:58:46.396]  Amazing interview with Lew Rockwell.
[00:58:47.257 --> 00:58:47.878]  Stay with us.
[00:58:47.978 --> 00:58:48.879]  Infowars.com.
[00:58:48.899 --> 00:58:56.586]  This is GCN, the Genesis Communications Radio Network.
[00:58:59.858 --> 00:59:05.123]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:59:05.363 --> 00:59:07.565]  Start purifying your water with ProPure.
[00:59:07.785 --> 00:59:16.733]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:59:16.893 --> 00:59:20.075]  Its filters are silver impregnated to prevent bacterial growth.
[00:59:20.336 --> 00:59:21.757]  There's no priming required.
[00:59:22.017 --> 00:59:24.059]  It's NSF-42 certified.
[00:59:24.299 --> 00:59:26.781]  Optional fluoride filters can reduce fluoride up to 95%.
[00:59:27.842 --> 00:59:29.183]  Easy to set up and use.
[00:59:29.383 --> 00:59:30.664]  Doesn't require electricity.
[00:59:30.784 --> 00:59:33.647]  Purify water from lakes, streams, ponds, and wells.
[00:59:33.967 --> 00:59:37.130]  This filter system leaves in beneficial minerals, which is key.
[00:59:37.350 --> 00:59:39.111]  Save money by not buying bottled water.
[00:59:39.251 --> 00:59:41.333]  And avoid BPA that leaches from the plastic.
[00:59:41.493 --> 00:59:44.075]  ProPure is the best gravity-fed filter out there.
[00:59:44.235 --> 00:59:45.536]  It's what my family uses.
[00:59:45.797 --> 00:59:48.999]  Infowars.com already has the lowest price on ProPure.
[00:59:49.119 --> 00:59:54.364]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:59:54.944 --> 00:59:56.305]  You can also call to order 888-253-3139.
[00:59:56.325 --> 00:59:57.545]  Waging war on corruption.
[00:59:57.605 --> 01:00:03.688]  Alex Jones on the GCM Radio Network.
[01:00:13.297 --> 01:00:16.218]  Last week we had Charlie Daniels on the show.
[01:00:16.338 --> 01:00:19.660]  He's woken up to the New World Order, Agenda 21, and so much more.
[01:00:20.400 --> 01:00:23.262]  And a lot of people heard it and have begged me to re-air it.
[01:00:23.762 --> 01:00:27.143]  Some people said they only caught part of it, so you want it, you got it.
[01:00:27.183 --> 01:00:36.448]  Here is a encore rebroadcast of my interview last week with the country legend, Charlie Daniels.
[01:00:37.312 --> 01:00:38.713]  Oh man, it is hard to turn that off!
[01:01:01.587 --> 01:01:01.807]  I bet.
[01:01:16.527 --> 01:01:17.147]  We're good to go.
[01:01:35.353 --> 01:01:38.054]  And I was just talking to him the last two or three minutes before he went live here.
[01:01:38.874 --> 01:01:40.795]  Charlie Daniels of charliedaniels.com.
[01:01:40.835 --> 01:01:44.436]  He's on tour nationwide right now, but he told me he's not here to talk about that.
[01:01:44.776 --> 01:01:52.738]  He's here to talk about Agenda 21 and a new documentary that he's voiced called Behold a Pale Horse on the Second Amendment and more.
[01:01:53.018 --> 01:01:54.839]  Mr. Daniels, great to have you here with us.
[01:01:55.697 --> 01:02:00.099]  Thank you very much and it's good to be with you.
[01:02:00.239 --> 01:02:02.000]  Everybody needs to be talking about Gender 21.
[01:02:02.280 --> 01:02:03.320]  This is another one.
[01:02:03.340 --> 01:02:09.283]  You know one of the things that really scared me and should scare everybody is the way this health care bill got pushed through.
[01:02:09.303 --> 01:02:15.406]  If you could wake up one morning and after a midnight session of Congress we could be
[01:02:16.704 --> 01:02:18.265]  I mean, no telling what could be done.
[01:02:18.925 --> 01:02:21.946]  And this Agenda 21 is an evil, diabolical thing.
[01:02:22.006 --> 01:02:26.487]  It is global in scope, and everybody needs to know about it.
[01:02:26.507 --> 01:02:27.447]  I think people know about it.
[01:02:27.467 --> 01:02:28.348]  We have an army about it.
[01:02:29.688 --> 01:02:31.949]  Well, you write about it at charliedaniels.com.
[01:02:31.969 --> 01:02:41.612]  Tell us about your political awakening that's, I guess, decades old, but currently what you're most focused on, and let's talk about Agenda 21 and why people should be concerned about it.
[01:02:42.981 --> 01:02:45.463]  Well, let me just read a little thing here from Agenda 21.
[01:03:13.641 --> 01:03:14.722]  And just go look it up.
[01:03:14.802 --> 01:03:16.343]  Don't take my word for it.
[01:03:16.423 --> 01:03:17.243]  Just go look it up.
[01:03:17.843 --> 01:03:21.065]  The information, they've been pretty bold about it, I will say that.
[01:03:21.085 --> 01:03:24.066]  And the information is readily available on the internet.
[01:03:24.807 --> 01:03:32.391]  This is a thing that, you know, I mean, it goes on into no individual ownership of property.
[01:03:32.411 --> 01:03:36.272]  I heard a thing the other day.
[01:03:36.453 --> 01:03:38.013]  I raise farm animals.
[01:03:38.033 --> 01:03:38.994]  I raise cows and horses.
[01:03:40.982 --> 01:03:50.466]  There was a bill that passed, I didn't know what it passed at the time, but it was called the Food Protection Act, that might not have been the exact... Yeah, the Food Safety Act.
[01:03:50.746 --> 01:03:51.287]  Food Safety Act.
[01:03:51.307 --> 01:03:52.287]  Food Safety Act, right.
[01:03:52.847 --> 01:04:10.235]  And I called our two senators, I called, it was in the Senate at the time, and I called Senator Mark Alexander's office, and I called Senator Corker's office, and I said, I asked a guy, of course I didn't talk to either one of them, but I talked to their aide, and I asked a guy, it had already, I didn't know, I thought it was on the floor, it had passed.
[01:04:11.016 --> 01:04:12.898]  Senator Alexander had voted for it.
[01:04:13.659 --> 01:04:17.242]  I called Senator Corker's office and I asked the guy, I said, what about the small farmers?
[01:04:17.363 --> 01:04:19.985]  Oh, Senator Alexander would never do anything to hurt farmers.
[01:04:20.586 --> 01:04:21.807]  Called Senator Corker's office.
[01:04:22.288 --> 01:04:23.769]  Well, Senator Corker voted against it.
[01:04:24.350 --> 01:04:26.272]  Now, you know what?
[01:04:26.592 --> 01:04:27.393]  What's the deal here?
[01:04:27.573 --> 01:04:32.078]  If it's good for the state of Tennessee, why would one senator vote for it and one vote against it?
[01:04:33.143 --> 01:04:38.792]  The thing about it to me is this, and what people don't realize is that it has to be brought home to people.
[01:04:39.313 --> 01:04:44.220]  You say, okay, if things go south, I got an acre of ground, I'll go ahead and plant a garden.
[01:04:44.721 --> 01:04:46.864]  I'll get me a cow, a couple of pigs, a chicken.
[01:04:47.265 --> 01:04:47.805]  No, you won't.
[01:04:48.695 --> 01:04:57.379]  Because under the Food Protection Act, they could come in and say, you can't grow anything because you're spreading bad stuff into the food supply.
[01:04:58.099 --> 01:05:02.901]  I saw a thing the other day about mad cow disease in California.
[01:05:03.021 --> 01:05:09.484]  Okay, you're endangering the health of all the animals in the country by your animals, so you can't grow your animals anymore.
[01:05:11.989 --> 01:05:19.676]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[01:05:20.116 --> 01:05:23.739]  Alex and his staff have used these pure soap products for years.
[01:05:24.179 --> 01:05:30.985]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[01:05:31.486 --> 01:05:33.968]  See them on the web at 5starsoap.com.
[01:05:34.508 --> 01:05:39.009]  Or call 800-340-7091 for a free catalog.
[01:05:39.329 --> 01:05:44.991]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[01:05:45.271 --> 01:05:50.372]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[01:05:50.692 --> 01:05:52.313]  This is an amazing deal.
[01:05:52.673 --> 01:05:57.274]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[01:05:57.894 --> 01:06:00.075]  See them on the web at 5starsoap.com.
[01:06:00.955 --> 01:06:05.578]  Or call 800-340-7091 for a free catalog.
[01:06:09.601 --> 01:06:13.824]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:06:14.144 --> 01:06:14.765]  Number one.
[01:06:15.065 --> 01:06:18.207]  New climate legislation could easily double or triple your electric bill.
[01:06:18.487 --> 01:06:19.048]  Number two.
[01:06:19.348 --> 01:06:23.911]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:06:24.231 --> 01:06:24.672]  It's true.
[01:06:24.972 --> 01:06:29.515]  Total government control of electricity in the name of smart grid technology is coming.
[01:06:29.835 --> 01:06:30.356]  Number 3.
[01:06:30.656 --> 01:06:33.939]  In some areas of the country, the power grid is dangerously overloaded.
[01:06:34.239 --> 01:06:37.943]  And now, new socialist legislation is only compounding the problem.
[01:06:38.163 --> 01:06:38.704]  Number 4.
[01:06:38.964 --> 01:06:41.326]  Dangerous weather is always a threat to local grids.
[01:06:41.727 --> 01:06:45.070]  Every year, thousands of families lose their power from weather-related outages.
[01:06:45.390 --> 01:06:50.091]  Number five, a solar power generator provides powerful backup, insurance, and peace of mind.
[01:06:50.331 --> 01:06:55.092]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:06:55.372 --> 01:06:59.393]  You can get more information at www.mysolarbackup.com.
[01:06:59.553 --> 01:07:01.113]  That's mysolarbackup.com.
[01:07:01.333 --> 01:07:05.934]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:07:09.349 --> 01:07:13.490]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[01:07:13.710 --> 01:07:17.411]  As a listener, you know why you need to have a supply of the best storable food on the planet.
[01:07:17.731 --> 01:07:21.432]  Every day, we document the attempts to take control of our lives.
[01:07:21.772 --> 01:07:23.773]  But there's one thing we can all control.
[01:07:23.973 --> 01:07:25.213]  Your greatest dependency.
[01:07:25.493 --> 01:07:25.873]  Food.
[01:07:26.253 --> 01:07:33.555]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[01:07:33.755 --> 01:07:36.036]  This food is nutrient-dense and tastes great.
[01:07:36.296 --> 01:07:37.596]  It's simple to make, portable,
[01:07:37.776 --> 01:07:39.917]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex for specials.
[01:07:40.238 --> 01:07:41.058]  Don't let this offer pass you by.
[01:07:41.078 --> 01:07:42.779]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[01:08:07.756 --> 01:08:08.129]  Guaranteed.
[01:08:23.553 --> 01:08:35.861]  Agenda 21 wants to reduce the population of the planet Earth by some, I'm afraid to even say it because it really makes me sound crazy, but some tremendous event.
[01:08:36.361 --> 01:08:43.386]  Earth is God to these people and they're, you know, we're mistreating Earth as evil human beings.
[01:08:44.106 --> 01:08:55.755]  The Bible says God gave, you know, He gave this earth to man to subdue, and the animals on it, everything on it, and the earth is not God.
[01:08:55.855 --> 01:08:56.715]  I love the earth.
[01:08:57.096 --> 01:09:00.498]  I'm a very earthy sort of person, but it is not my God.
[01:09:00.778 --> 01:09:01.679]  It is not a God.
[01:09:01.739 --> 01:09:05.041]  It doesn't have any power, and we have mistreated it.
[01:09:05.161 --> 01:09:10.065]  I know we've mistreated it, but the earth is perfectly capable of refurbishing itself.
[01:09:10.425 --> 01:09:11.586]  I was about to say, Charlie.
[01:09:12.087 --> 01:09:13.208]  Charlie Daniels, our guest.
[01:09:14.209 --> 01:09:16.611]  They don't care about the environment, these globalists.
[01:09:16.631 --> 01:09:19.494]  They've got a lot of people that follow them that do, that are misguided.
[01:09:19.755 --> 01:09:21.036]  It's all about a power grab.
[01:09:21.096 --> 01:09:31.947]  Under Agenda 21, Obama can shut down coal power plants that his buddies don't own, and he's done it, and then that makes General Electric and others, who by the way are tax-exempt under this fraud,
[01:09:32.347 --> 01:09:33.648]  They make giant profits.
[01:09:33.728 --> 01:09:34.909]  It's about monopolies.
[01:09:35.009 --> 01:09:37.291]  And when you talk about the Food Safety Act, you're right.
[01:09:37.671 --> 01:09:41.575]  Big Pharma and Big Agro wrote it to shut down family farms.
[01:09:41.615 --> 01:09:43.156]  I mean, look at them going after the Amish.
[01:09:43.476 --> 01:09:44.737]  I'm just backing you up here, Charlie.
[01:09:44.977 --> 01:09:47.139]  Look at them going after people with lemonade stands.
[01:09:47.399 --> 01:09:48.900]  Look at them going after gardens.
[01:09:49.321 --> 01:09:52.083]  The system does not want us self-sufficient.
[01:09:52.643 --> 01:09:54.145]  Well, you know what the next move is going to be, don't you?
[01:09:54.980 --> 01:09:56.183]  It's gonna be coming after your gun.
[01:09:56.584 --> 01:09:57.065]  Oh yeah!
[01:09:57.726 --> 01:09:59.851]  There is something afoot here right now.
[01:09:59.951 --> 01:10:01.755]  I don't know exactly what it is, but there's something.
[01:10:02.115 --> 01:10:04.481]  And the one thing that really scares me is the fact...
[01:10:05.299 --> 01:10:11.582]  That we are one Supreme Court Justice away from Obama doing just about any damn thing he wants to do.
[01:10:12.043 --> 01:10:17.886]  I mean, if you can't get it through the Congress, the Congress and Senate would never have enough guts to try to take people's guns away from them.
[01:10:17.926 --> 01:10:18.626]  They would not do it.
[01:10:19.127 --> 01:10:24.970]  They know it would be political suicide, but if it's done through the Supreme Court, it becomes the law of the land.
[01:10:24.990 --> 01:10:27.211]  I tell you, it ain't gonna sit well down my way.
[01:10:27.771 --> 01:10:28.152]  At all.
[01:10:28.452 --> 01:10:29.432]  It ain't gonna sit well.
[01:10:30.033 --> 01:10:33.675]  But if they come out and people say, well, I will not give them my gun to take about
[01:10:34.535 --> 01:10:35.016]  We're good to go.
[01:10:51.328 --> 01:10:54.391]  I mean, you know, if you kill somebody, you must hate them.
[01:11:13.988 --> 01:11:15.549]  I mean, how does it matter if you kill somebody?
[01:11:15.850 --> 01:11:18.672]  If you hate somebody, if it's a hate crime, you kill them twice?
[01:11:19.253 --> 01:11:19.653]  What is it?
[01:11:19.693 --> 01:11:20.554]  You know, what's the difference?
[01:11:21.254 --> 01:11:26.799]  So, you know, this stuff, these little things, and this Obamacare thing that was passed.
[01:11:27.159 --> 01:11:32.344]  We have a congressman named Bart Gordon in Tennessee that he was not going to run again.
[01:11:32.364 --> 01:11:34.486]  He voted again.
[01:11:34.686 --> 01:11:39.330]  He voted for the Obamacare knowing that his contingency did not want it.
[01:11:40.009 --> 01:11:40.910]  He has disappeared.
[01:11:41.190 --> 01:11:42.311]  Nobody even knows where he's at.
[01:11:42.371 --> 01:11:43.232]  I tried to call him out.
[01:11:43.772 --> 01:11:47.295]  He owes it to the people who put him in office to come out and tell us why he voted for it.
[01:11:47.756 --> 01:11:53.460]  And now we see Obama, Charlie Daniels is our guest right now, giving 2,000 plus companies waivers.
[01:11:53.500 --> 01:11:56.483]  So again, his buddies get waivers from what he does.
[01:11:56.523 --> 01:11:57.464]  That's total discrimination.
[01:11:57.484 --> 01:12:01.967]  But going back to the Second Amendment, as you know, I know you're a big supporter of them, the NRA,
[01:12:02.848 --> 01:12:04.049]  I don't
[01:12:22.603 --> 01:12:23.744]  Well, you know, I think Eric Holder
[01:12:45.625 --> 01:12:49.887]  The two things, if he did that he should be impeached and run out of office.
[01:12:49.907 --> 01:12:53.249]  If he didn't he should be run out for incompetence.
[01:12:53.529 --> 01:13:02.814]  How do you cross a gun into a sovereign nation across international borders and nobody knows about it except the peons that work in the bank?
[01:13:03.194 --> 01:13:05.175]  Now just tell me, how do you do that?
[01:13:05.795 --> 01:13:09.617]  If the Obama administration is that incompetent, if they can do that,
[01:13:10.760 --> 01:13:17.624]  If they can carry guns across state lines, I mean, across international borders and give them to people, in essence, that's what happened.
[01:13:17.644 --> 01:13:19.445]  They didn't actually carry them across themselves.
[01:13:20.065 --> 01:13:26.949]  I mean, once, and you don't know about it, it's going on in your department, where you fire everybody in your department, you know?
[01:13:27.689 --> 01:13:28.810]  But this guy knew about it.
[01:13:28.950 --> 01:13:30.390]  He had to know about it.
[01:13:30.410 --> 01:13:32.091]  There's no way Holder didn't know about that thing.
[01:13:32.151 --> 01:13:33.071]  I don't care what he said.
[01:13:33.451 --> 01:13:36.793]  And I honestly, and I will accuse him of lying if he says he doesn't know anything about it.
[01:13:36.813 --> 01:13:37.293]  He knew it.
[01:13:37.753 --> 01:13:38.714]  He knew it early on.
[01:13:38.754 --> 01:13:39.914]  He didn't know anything about it.
[01:13:40.274 --> 01:13:41.935]  He's such an arrogant S.O.B.
[01:13:41.955 --> 01:13:44.616]  that he thinks that anything he does he can get away with.
[01:13:45.336 --> 01:13:49.378]  And, you know, this is just any other administration would have fired him.
[01:13:50.583 --> 01:13:51.204]  Two years ago.
[01:13:51.905 --> 01:13:54.668]  And this guy is wreaking havoc with America.
[01:13:55.068 --> 01:13:57.832]  He's wreaking havoc in Arizona.
[01:13:58.973 --> 01:14:00.615]  People knew what was going on in Arizona.
[01:14:00.775 --> 01:14:10.827]  I met the family of a rancher, a third generation or so rancher in Texas who was killed by people coming across the border.
[01:14:12.208 --> 01:14:13.129]  I mean, this is a family.
[01:14:13.149 --> 01:14:15.311]  This is a good American family.
[01:14:15.371 --> 01:14:19.135]  They make a good honest living off the land and are good people.
[01:14:19.856 --> 01:14:24.360]  And their father and their husband have been killed by these people who come across the border.
[01:14:24.380 --> 01:14:28.585]  This is what's happening all along the border.
[01:14:28.605 --> 01:14:29.646]  If you don't hear about it,
[01:14:30.919 --> 01:14:38.225]  But every time somebody comes across, some of these people come across, certainly they've come across her, they just want to make a living, okay?
[01:14:38.645 --> 01:14:47.953]  You want to make a living, you want to do it, go do it like everybody, my people did when they came over from Ireland, and other people when they came from Germany and Israel and all these places, they immigrated here.
[01:14:48.374 --> 01:14:48.834]  Why?
[01:14:49.154 --> 01:14:51.796]  Just because they live next to us.
[01:14:51.917 --> 01:14:53.298]  People from Canada can't do that.
[01:14:53.338 --> 01:14:55.279]  People from Canada can't walk across the border.
[01:14:55.580 --> 01:14:58.042]  This is so daggone totally political.
[01:14:58.683 --> 01:15:06.720]  And so base-expanding and so, you know, contingency thing that we, well, we can get this many voters.
[01:15:06.740 --> 01:15:06.820]  What?
[01:15:06.840 --> 01:15:07.722]  Tell me something!
[01:15:10.180 --> 01:15:15.661]  How can you go into a bank and cash a check and it makes you put out a picture ID?
[01:15:15.921 --> 01:15:18.362]  I can't get you playing with a picture ID.
[01:15:18.582 --> 01:15:20.162]  I can't even vote in my state.
[01:15:20.663 --> 01:15:21.683]  And they know who I am.
[01:15:21.763 --> 01:15:23.063]  I vote the same polls all the time.
[01:15:23.283 --> 01:15:26.164]  But you've got to present that ID before they want to let you vote.
[01:15:26.544 --> 01:15:30.725]  And you mean to tell me that it's right to let people go vote and we don't even love their citizenship?
[01:15:30.905 --> 01:15:41.515]  Well, Charlie, as you know, all over the country, right here in Austin, they let the illegals basically vote, they let them get bank accounts with no ID, but I've got to show three sometimes at my bank.
[01:15:41.556 --> 01:15:50.945]  The point is, is that the government elite are on top, the illegals are second, citizens are third class, and the government just ignores laws whenever they want.
[01:15:51.585 --> 01:15:52.746]  It's totally lawless.
[01:15:52.806 --> 01:15:53.866]  This is globalism.
[01:15:54.287 --> 01:15:59.009]  Now, talking about Agenda 21 and this whole world government situation, I'm seeing a huge awakening.
[01:15:59.389 --> 01:16:00.990]  Arizona's on the verge of passing it.
[01:16:01.030 --> 01:16:02.691]  Another state has passed a law against it.
[01:16:03.512 --> 01:16:07.054]  Other states are passing laws against the NDAA to secretly arrest Americans.
