[00:00:01.118 --> 00:00:01.358]  I don't know.
[00:24:54.136 --> 00:24:56.357]  Start purifying your water with ProPure.
[00:24:56.558 --> 00:25:05.543]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:25:05.723 --> 00:25:08.925]  Its filters are silver impregnated to prevent bacterial growth.
[00:25:09.185 --> 00:25:10.626]  There's no priming required.
[00:25:10.886 --> 00:25:12.927]  It's NSF 42 certified.
[00:25:13.167 --> 00:25:15.668]  Optional fluoride filters can reduce fluoride up to 95%.
[00:25:16.769 --> 00:25:18.090]  Easy to set up and use.
[00:25:18.290 --> 00:25:19.611]  Doesn't require electricity.
[00:25:19.731 --> 00:25:22.593]  Purify water from lakes, streams, ponds, and wells.
[00:25:22.913 --> 00:25:26.096]  This filter system leaves in beneficial minerals, which is key.
[00:25:26.316 --> 00:25:30.318]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:25:30.479 --> 00:25:33.100]  ProPure is the best gravity-fed filter out there.
[00:25:33.241 --> 00:25:34.541]  It's what my family uses.
[00:25:34.822 --> 00:25:38.044]  Infowars.com already has the lowest price on ProPure.
[00:25:38.164 --> 00:25:43.448]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:25:44.008 --> 00:25:47.609]  You can also call to order 888-253-3139.
[00:25:52.271 --> 00:25:54.112]  Welcome back to InfoWars Nightly News.
[00:25:54.192 --> 00:25:59.734]  I'm your host, Rob Dew, sitting in while most of the crew is out on the road in Bilderberg protesting.
[00:26:00.254 --> 00:26:07.877]  It's my pleasure to bring to you today as our guest, John Corbett from the blog TSA Out of Our Pants.
[00:26:08.417 --> 00:26:10.518]  He's been writing on this for a while now.
[00:26:11.795 --> 00:26:29.910]  One of the cool things he did was make a video about how to bypass the body scanners, which has led him to even go up to Congress and speak in the midst of the esteemed John Pistol and other such public servants that should be doing our bidding, not us doing their bidding.
[00:26:30.510 --> 00:26:38.237]  And he also, we covered in an article yesterday, TSA Viper teams and CBP agents spotted patrolling a music festival that was
[00:26:38.897 --> 00:26:43.240]  In Detroit, where I guess he lives and is a music producer.
[00:26:43.280 --> 00:26:44.261]  So here he is now.
[00:26:44.281 --> 00:26:45.561]  Let's say hi to him.
[00:26:45.601 --> 00:26:46.402]  Hey John, how's it going?
[00:26:46.722 --> 00:26:47.663]  Hey Rob, doing well.
[00:26:48.063 --> 00:26:48.423]  Excellent.
[00:26:48.463 --> 00:26:55.588]  So tell us about this Detroit music festival that you went to the other day and how you were shocked to see federal agents.
[00:26:55.908 --> 00:26:58.150]  Yep, so I'm actually just a visitor in Detroit.
[00:26:58.190 --> 00:27:06.476]  I live in Miami, my first time there, but they throw a music festival, electronic music, every Memorial Day for the last several years.
[00:27:07.656 --> 00:27:19.265]  So I went there and I was pretty surprised to find, when I walked out of the festival, a bunch of TSA agents, armed law enforcement, TSA inspectors, and inside the festival, armed border patrol agents.
[00:27:21.198 --> 00:27:22.418]  That is not surprising.
[00:27:22.859 --> 00:27:30.521]  We've seen Border Patrol and we've documented Border Patrol agents setting up their checkpoints well more, and you know, they said to you, 50 miles inland.
[00:27:30.881 --> 00:27:37.843]  They're over 100 miles inland in Texas and in Arizona and, you know, all the southern border states.
[00:27:38.244 --> 00:27:48.067]  They're crawling, they go wherever they want, they want your papers, they want to know what you're doing, who you're with, where you're going, ask you 20 questions, and they shouldn't even be anywhere but at the border.
[00:27:48.820 --> 00:27:49.200]  Correct.
[00:27:49.220 --> 00:27:52.203]  You know, the music festival wasn't far from the border at all.
[00:27:52.963 --> 00:27:57.406]  But the question is, what kind of border-related activity is going on inside a music festival?
[00:27:57.466 --> 00:27:58.868]  And the answer is, of course, none.
[00:27:59.788 --> 00:28:10.196]  But these agents seem to think that they have the authority, and perhaps they do, perhaps they don't, to go wherever they want and to question whoever they want.
[00:28:10.916 --> 00:28:14.459]  And so you questioned a couple of the border agents, asking them why they were there.
[00:28:14.499 --> 00:28:15.240]  What did they say to you?
[00:28:15.799 --> 00:28:16.420]  That's correct.
[00:28:16.440 --> 00:28:28.855]  So they basically told me that they're within 50 miles of the border so they can patrol wherever they want, that they enforce both state and federal law, and that's basically if you don't like it, too bad.
[00:28:30.094 --> 00:28:30.254]  Yeah.
[00:28:30.714 --> 00:28:35.676]  Too bad for you, you're living next to, I guess there's a river separating Canada and the U.S.
[00:28:35.716 --> 00:28:36.756]  over there in Detroit.
[00:28:36.996 --> 00:28:51.040]  I was there a couple years ago filming some of the despair in that city, and then not too long ago interviewing Kurt Haskell, who saw the, I said the Unabomber, the underwear bomber, get on the plane back in Steeple Airport.
[00:28:51.600 --> 00:28:52.081]  Right.
[00:28:52.641 --> 00:28:57.445]  Let's go to the TSA, which is the reason now why we have them everywhere, is because of the underwear bomber.
[00:28:58.366 --> 00:29:03.370]  You also saw TSA agents, including some of them that were armed, which is pretty new.
[00:29:03.450 --> 00:29:04.871]  I didn't know they were allowed to be armed.
[00:29:04.911 --> 00:29:06.473]  So, did you encounter them?
[00:29:06.493 --> 00:29:07.213]  Did you talk to them?
[00:29:07.253 --> 00:29:07.734]  What happened?
[00:29:08.567 --> 00:29:08.887]  Correct.
[00:29:09.027 --> 00:29:11.569]  So most TSA screeners are not permitted to be armed.
[00:29:11.849 --> 00:29:15.072]  They're not law enforcement officers, the kind that you see in the airport with the blue uniform.
[00:29:15.812 --> 00:29:17.133]  They're not police, they don't carry guns.
[00:29:17.193 --> 00:29:26.220]  But the TSA is allowed to train and to have law enforcement operators, officers rather, that they call TSA inspectors.
[00:29:26.240 --> 00:29:29.563]  And these men essentially wander around carrying firearms.
[00:29:30.283 --> 00:29:51.615]  uh... and uh... essentially tell me that they were looking at the train tracks that are by the festival but but again that that's the rub is that uh... you know that the transportation security ministration says they can do anything transportation related related uh... but whereas they're not something transportation related and same with border patrol they say they can patrol within a hundred miles the border uh... but nearly every major city in the u.s.
[00:29:51.675 --> 00:29:58.439]  is within a hundred miles of the border including the entire state of florida uh... so it's it's essentially uh...
[00:29:59.059 --> 00:30:05.966]  Just kind of another way of getting around things by creating ridiculous exceptions that apply as the rule.
[00:30:06.386 --> 00:30:06.646]  Sure.
[00:30:06.726 --> 00:30:08.368]  Walking can be transportation.
[00:30:09.048 --> 00:30:10.930]  Your feet are transportation devices.
[00:30:10.990 --> 00:30:13.052]  Your shoes are transportation implements.
[00:30:13.092 --> 00:30:20.920]  So maybe we need the TSA sniffing our shoes to see if we have any bomb parts or other such incendiary devices in them.
[00:30:21.460 --> 00:30:22.441]  I think it's crazy.
[00:30:23.342 --> 00:30:26.385]  Did you talk to anybody with this Detroit music festival?
[00:30:26.425 --> 00:30:28.547]  Did they know that they were going to have these types of guys there?
[00:30:28.647 --> 00:30:30.729]  And did they have their own private security there on hand?
[00:30:31.449 --> 00:30:35.073]  They had their own private security and there were local police there as well.
[00:30:35.093 --> 00:30:40.458]  I think the idea is that the festival is held on park grounds.
[00:30:41.559 --> 00:30:45.883]  And the city of Detroit, being in its current state, basically takes all the help it can get.
[00:30:46.483 --> 00:30:54.207]  So they essentially give the TSA or the Customs or whatever federal agents want to come free reign over the city to go wherever they want.
[00:30:54.627 --> 00:31:06.414]  That doesn't mean that this has to be that way, so I am definitely contacting the festival organizers and seeing what we can do to prevent this from happening next year.
[00:31:07.254 --> 00:31:11.817]  Just like any other kind of private property or private event, the event
[00:31:12.798 --> 00:31:17.086]  Organizers should be able to exclude whoever they want, absent any kind of law enforcement emergency.
[00:31:17.106 --> 00:31:19.130]  And I think they need to do so.
[00:31:19.150 --> 00:31:23.138]  I don't think that a bunch of federal agents is what people want when around them they're having a good time.
[00:31:23.607 --> 00:31:31.873]  No, we see enough of those guys at the airport digging through our luggage and asking us a bunch of questions and treating us like criminals, so I don't think we need them at our music festivals.
[00:31:31.993 --> 00:31:35.755]  I was at a festival this weekend as well, and we didn't have any cops.
[00:31:35.775 --> 00:31:50.425]  There was two sheriff's deputies on the outside of the gate, never saw them inside, never saw any uniformed police officer other than what they call rangers walking around, and they basically just are there to help conflict resolution and provide first aid and directions if you need them.
[00:31:50.965 --> 00:32:05.511]  And, you know, that's what it should be because it's called personal responsibility, and that's the code that we should be living by in order to change the way we live now, which is this idea that the government has to carry us around on their back and cradle us from cradle to grave.
[00:32:06.511 --> 00:32:07.772]  Yeah, absolutely.
[00:32:08.432 --> 00:32:09.152]  So let's move on.
[00:32:09.192 --> 00:32:10.973]  You actually went to D.C.
[00:32:11.653 --> 00:32:12.614]  When was that, last week?
[00:32:13.308 --> 00:32:13.648]  Correct.
[00:32:13.708 --> 00:32:14.609]  I was in D.C.
[00:32:14.669 --> 00:32:16.370]  last Monday and Tuesday.
[00:32:16.730 --> 00:32:17.030]  Okay.
[00:32:17.550 --> 00:32:22.973]  And you actually attended the TSA's Aviation Security Advisory Committee's public meeting.
[00:32:23.593 --> 00:32:25.334]  Did they strip search you on the way in?
[00:32:26.895 --> 00:32:27.175]  No.
[00:32:27.195 --> 00:32:33.738]  The only thing reminiscent of the actual TSA is they had those little mats with the feet drawn on them so that you can stand on them when they pat you down.
[00:32:34.478 --> 00:32:36.339]  But they had private security guards.
[00:32:36.379 --> 00:32:41.442]  They had little handheld metal detection wands, which the TSA has gotten rid of in favor of the pat-downs.
[00:32:42.563 --> 00:32:48.571]  So it was a highly secure building, I would say, but none of the stuff they subject us to at the airports to get in.
[00:32:49.192 --> 00:32:51.675]  Right, and so what happened during your presentation?
[00:32:51.716 --> 00:32:54.680]  Who was there, who was in attendance, and what actually did you present?
[00:32:55.694 --> 00:32:59.176]  So I actually had three things to do in D.C.
[00:32:59.216 --> 00:33:04.980]  The first was the TSA's Aviation Security Advisory Committee meeting, which was on TSA headquarters.
[00:33:05.120 --> 00:33:15.266]  And now, for the first time, actually consists solely of industry representatives, of industry stakeholders, such as airlines and pilots associations and so forth.
[00:33:15.886 --> 00:33:24.233]  And this committee is tasked with advising the TSA on a range of issues as to what they should be doing and how they should be implementing it.
[00:33:25.274 --> 00:33:38.025]  Administrator Pistol came for about five minutes to give his own speech, but then suddenly left, as he's done actually with every ASAC meeting that I've seen, basically ignoring the committee and not getting the time of day to it.
[00:33:38.445 --> 00:33:44.087]  So at the end of the meeting, they're required by law or by regulation to have open comment.
[00:33:44.847 --> 00:34:02.853]  So there were actually a few of us, not just me, that were able to give comments and to share that we, as the traveling public, expect this committee, that is, the people that we're paying to travel, to take action on these privacy issues and the invasiveness of the TSA.
[00:34:03.775 --> 00:34:10.605]  And did you actually show them the shirt and video that you were able to sneak the metal object past the TSA screening device?
[00:34:11.731 --> 00:34:13.152]  Apparently they had all actually seen it.
[00:34:13.553 --> 00:34:17.235]  I did mention it and I had a subscriber come up to me saying that they did see the video.
[00:34:17.816 --> 00:34:32.366]  I also had a second presentation the next day which was directed at Congress to a bunch of staffers in the House and during that we did kind of go through the video and explain to Congress exactly what kind of flaws we've seen.
[00:34:32.426 --> 00:34:34.787]  Both the one that was in my video and others.
[00:34:34.987 --> 00:34:35.628]  The scanners have
[00:34:36.429 --> 00:34:36.869]  I think so.
[00:34:55.484 --> 00:35:05.706]  Right, but then it won't catch those bombs that are sewn into the breasts or the stomach of all these terrorists that are just waiting to come kill us through the airline industry.
[00:35:06.184 --> 00:35:11.426]  Right, and if those do actually exist, we've actually not seen someone depart from a U.S.
[00:35:11.486 --> 00:35:15.787]  airport with explosives with the intent of blowing up a plane since the 60s.
[00:35:16.647 --> 00:35:19.128]  But if these people do exist, there are other ways to catch them.
[00:35:19.668 --> 00:35:21.889]  Number one on the list is bomb-sniffing dogs.
[00:35:22.629 --> 00:35:24.630]  Number two are trace detection machines.
[00:35:24.670 --> 00:35:32.012]  Either the little swab things that they have now, or those puffer machines that they used to have, that they got rid of because their volume manufacturing started to break.
[00:35:32.792 --> 00:35:40.854]  The bottom line is, if you have a bomb in your underwear, you have a whole bunch of trace residue all over your body, and that can be detected, and it doesn't require a machine that takes your clothes off.
[00:35:41.734 --> 00:35:42.254]  Exactly.
[00:35:42.634 --> 00:35:48.936]  And dogs don't cost nearly as much as these TSA machines, or having all those TSA screeners yelling at you.
[00:35:49.376 --> 00:35:59.898]  In fact, I think someone did a study, and I think one dog could replace all those machines in there and scream people in half the time.
[00:36:00.598 --> 00:36:01.278]  Absolutely not.
[00:36:01.298 --> 00:36:09.463]  I mean, if you can imagine a line full of 100 people and a dog passing by, how long it would take the dog to walk by 100 people, it would be several seconds.
[00:36:10.304 --> 00:36:16.627]  Compared to these body scanners that take about 15 seconds if there's no anomaly, but 40% of the time they need to pat you down anyway.
[00:36:17.287 --> 00:36:21.790]  So that's why in a lot of airports you'll see that they're still using the metal detectors for most people.
[00:36:22.550 --> 00:36:28.614]  And roughly, depending on the airport, maybe 10 to 50% of people end up going through the body scanners, even if they're fully equipped with them.
[00:36:29.355 --> 00:36:33.619]  They just take so long that they aren't an effective solution.
[00:36:34.059 --> 00:36:36.121]  Yeah, I actually shot video myself of this.
[00:36:36.181 --> 00:36:42.928]  Every time I go to the airport, I always stop and check my watch for about 35 to 45 seconds while I'm filming.
[00:36:43.708 --> 00:36:50.795]  And, you know, I've on many occasions have witnessed people coming out of the scanners and then they get patted down and it happens.
[00:36:51.576 --> 00:36:53.078]  Just about every time I've flown.
[00:36:53.218 --> 00:36:55.060]  And once they, you know, it doesn't matter.
[00:36:55.420 --> 00:36:57.603]  You've gone through the scanner here, now I'm going to fill you up.
[00:36:57.663 --> 00:37:02.268]  And they'd give them just as much of a pat-down as you get if you were not going to go through the scanner.
[00:37:02.288 --> 00:37:07.033]  So it's a big lie that they tell you that those pat-downs are going to go away with the scanners.
[00:37:07.333 --> 00:37:07.533]  Right.
[00:37:07.573 --> 00:37:13.197]  So one of the things that we can all do to try and limit the amount of bodies as they can do is to opt out in the first place.
[00:37:14.118 --> 00:37:20.743]  You know, if they're going to have a 40% chance they're going to touch you anyway, you might as well just go up and say, I opt out, and they'll pat you down.
[00:37:20.763 --> 00:37:36.434]  These full pat-downs that they do take, by the time they actually move you and explain the process and so forth, about three to five minutes, which isn't enough to cause you to miss your flight, but it's enough to make it so that the TSA can't continue to do it.
[00:37:37.334 --> 00:37:45.377]  The TSA has approximately 7 to 10 seconds to screen every passenger in order for there to not be a delay and not to be a backup.
[00:37:46.237 --> 00:37:53.280]  So if even 3, 4, 5% of passengers asked to opt out, essentially the machines would have to be stopped using.
[00:37:53.880 --> 00:37:59.862]  They'd have to stop using all the machines, they'd have to stop the pat-downs, and they'd have to go back to the metal detectors.
[00:38:00.856 --> 00:38:01.577]  That would be great.
[00:38:01.657 --> 00:38:02.477]  I can't wait for that.
[00:38:02.638 --> 00:38:06.000]  And also you put a petition into the Supreme Court.
[00:38:06.961 --> 00:38:13.306]  Let's tell us about that and tell us about the weird requirements that they made you go through in order to get that petition submitted.
[00:38:13.767 --> 00:38:14.167]  That's correct.
[00:38:14.207 --> 00:38:20.532]  So I sued the TSA about a year and a half ago when these body scanners were moved to primary in November of 2010.
[00:38:20.953 --> 00:38:27.038]  And so far courts have refused to hear it because there's a law that essentially says that anything the TSA orders
[00:38:28.799 --> 00:38:32.583]  It needs to be appealed in the Courts of Appeals and can't be subject to a district court trial.
[00:38:32.603 --> 00:38:39.288]  You know, district court is the trial court that has all the juries and discovery and witness stands and all that kind of stuff.
[00:38:39.328 --> 00:38:49.977]  So essentially, law would be forcing me to go into an appeals court where I'd have no right to a trial by jury, where I'd have no right to discovery to gather and present evidence or present witnesses, essentially limiting due process.
[00:38:49.997 --> 00:38:53.581]  So I'm challenging the constitutionality of that, and that went up to the Supreme Court.
[00:38:54.501 --> 00:38:54.681]  I think?
[00:39:24.121 --> 00:39:24.301]  Yes, sir.
[00:39:41.197 --> 00:39:55.286]  I guess the idea is that since they require so many copies of everything, 40 copies in fact, people come up with giant boxes of papers and I guess sometimes security risks their screaming out back in garbage bags beforehand.
[00:39:55.927 --> 00:40:03.472]  It just kind of seems like a bad symbol for justice to place documents in a garbage bag and leaving them back.
[00:40:03.652 --> 00:40:05.253]  Here's your garbage bag, kid.
[00:40:05.874 --> 00:40:07.395]  Don't worry, we're going to take care of it.
[00:40:07.995 --> 00:40:08.456]  Trust us.
[00:40:09.256 --> 00:40:15.804]  It really makes you feel like it's the people's court and not the corporation's court and the corporate court that I think it's now become.
[00:40:16.585 --> 00:40:24.534]  It is interesting, but luckily today I was notified by the Supreme Court that they did scan the garbage bag and I guess opened it up and accepted the petition.
[00:40:24.574 --> 00:40:25.776]  So we're now on the docket.
[00:40:26.657 --> 00:40:27.097]  Interesting.
[00:40:27.257 --> 00:40:29.240]  And do you know when you're going to hear anything on that?
[00:40:30.810 --> 00:40:36.313]  Well, the TSA, or the government, the Solicitor General, and the Attorney General's Office will have a chance to respond.
[00:40:36.854 --> 00:40:40.075]  And this is essentially just a petition to ask the court to hear it.
[00:40:40.916 --> 00:40:47.559]  So that the court, based on my petition and their response, is going to decide whether or not they should actually look at the case.
[00:40:48.280 --> 00:40:56.324]  And if they do, which they do for about 3% of cases, the odds aren't so good, then there'll be more briefing, there'll be oral arguments, and it'll be a big thing.
[00:40:56.772 --> 00:40:57.032]  Wow.
[00:40:57.553 --> 00:41:03.159]  Well let's hope they decide to take it and let's hope we can get the TSA out of our pants like it says in your blog.
[00:41:04.140 --> 00:41:06.702]  One man fighting the TSA is John Corbett.
[00:41:06.962 --> 00:41:08.104]  Thank you for joining us today.
[00:41:08.524 --> 00:41:08.864]  Thanks Rob.
[00:41:11.257 --> 00:41:12.078]  Hey, he's one person.
[00:41:12.418 --> 00:41:13.119]  You could do it too.
[00:41:13.339 --> 00:41:16.022]  Just start a blog and start making videos.
[00:41:16.062 --> 00:41:18.104]  That's really all it takes.
[00:41:18.284 --> 00:41:30.457]  We saw his video, we thought it was amazing, and got him on the show, and now he's going up to the Supreme Court, talking to people like John Pistol, even though John Pistol's probably not going to listen to him.
[00:41:30.497 --> 00:41:31.638]  That's all the show we have today.
[00:41:31.658 --> 00:41:33.901]  If you want more info, check it out at InfoWars.com.
[00:41:35.031 --> 00:41:36.052]  Check out our Bilderberg link.
[00:41:36.072 --> 00:41:38.093]  We've got plenty of live stuff on there.
[00:41:38.513 --> 00:41:40.274]  Become a member of Planet Info Wars.
[00:41:40.715 --> 00:41:41.915]  That's our new social network.
[00:41:41.975 --> 00:41:45.057]  It's in beta right now, but we've got a whole Bilderberg group in there going.
[00:41:46.718 --> 00:41:49.040]  It's Bilderberg for the rest of the week and into next week.
[00:41:49.140 --> 00:41:52.021]  So keep watching, keep checking out the site.
[00:41:52.082 --> 00:41:54.983]  Check out the new drones shot down over America.
[00:41:55.003 --> 00:41:57.645]  It's either drones shot down over America or drones shot down over Texas.
[00:41:57.765 --> 00:41:58.626]  It's become viral.
[00:41:59.647 --> 00:42:01.030]  And we will see you tomorrow night.
[00:42:01.290 --> 00:42:04.999]  Mike Adams will be hosting the InfoWars Nightly News, and we will see you next time.
