[00:00:01.937 --> 00:00:01.977]  Oh,
[00:26:56.687 --> 00:26:57.527]  They protect you.
[00:26:57.967 --> 00:27:01.128]  They're harmless, and they cause no problems.
[00:27:01.648 --> 00:27:11.592]  So they march to a consistent drummer, and it's one of the problems, I think, inside of our industry of people trying to get activists and people rallied around a point to fight back.
[00:27:11.992 --> 00:27:15.695]  Is that there's a lot of different opinions in our industry.
[00:27:15.715 --> 00:27:18.117]  You know, maybe vaccines are okay if the mercury is out.
[00:27:18.217 --> 00:27:20.179]  So we've got the anti-mercury people.
[00:27:20.499 --> 00:27:22.901]  And maybe it's okay if we wait until they're two years of age.
[00:27:23.241 --> 00:27:26.564]  And maybe some vaccines are okay but not others.
[00:27:26.604 --> 00:27:28.486]  I can't tell you how many times I get the question.
[00:27:28.786 --> 00:27:32.049]  So Dr. Tenpenny, if you had to pick just a couple, which ones would you pick?
[00:27:32.489 --> 00:27:40.758]  And I always say that injecting foreign matter into little human beings under the auspices of somehow trying to keep them healthy is just an oxymoron.
[00:27:40.778 --> 00:27:43.721]  There's just no possible way any of that can be any good.
[00:27:44.242 --> 00:27:49.968]  And so if we could get everybody rallied around the point that these things are dangerous,
[00:27:50.669 --> 00:27:58.776]  They are injecting foreign matter into human beings to transform their DNA and to change their immune systems and make their customers for life.
[00:27:59.176 --> 00:28:11.867]  If people could just give up this whole concept that vaccines protect us and that they're necessary and, oh my gosh, we have got to have them, then I think our entire world, and particularly here in America, would start to change.
[00:28:13.320 --> 00:28:30.212]  Again, tell people about both of your websites, the new one you've launched and also some of the books and videos that are available there because it's one thing to sit here and watch us talk about this tonight at PrisonPlanet.tv and later on YouTube and also in cable systems around the country and in England where they re-air it.
[00:28:31.533 --> 00:28:35.856]  People need to also have the original source data and I know you've put together a new website.
[00:28:36.456 --> 00:28:37.297]  Tell folks about that.
[00:28:38.100 --> 00:28:40.842]  Well, the new website got launched in March.
[00:28:41.463 --> 00:28:43.745]  It's still a project in evolution.
[00:28:43.765 --> 00:28:45.626]  In fact, it's a project that will never be done.
[00:28:46.106 --> 00:28:51.491]  And the website is called VaccineResearchLibrary.com.
[00:28:51.951 --> 00:28:59.417]  It's a subscription website, and we did that because we don't want people going in and trashing the website, for one thing.
[00:28:59.437 --> 00:29:02.540]  You know how it can be with hackers and viruses and things like that.
[00:29:03.060 --> 00:29:04.481]  It's not very expensive.
[00:29:04.521 --> 00:29:05.162]  It's $45 for three months.
[00:29:07.343 --> 00:29:25.576]  And there are more than 4,500 articles already compiled in that library, not only on each of the vaccines, on each of the additives, on the chemicals, on the cell lines, on the detergents, all the different things, and all of the references, Alex, all of the references in the Vaccine Research Library.
[00:29:26.156 --> 00:29:28.157]  Are from conventional medical resources.
[00:29:28.217 --> 00:29:30.697]  They're from documented medical records.
[00:29:30.737 --> 00:29:31.598]  They're from nature.
[00:29:31.638 --> 00:29:32.498]  They're from science.
[00:29:32.858 --> 00:29:34.018]  They're from the CDC.
[00:29:34.278 --> 00:29:36.499]  There is nothing in there from the popular press.
[00:29:36.859 --> 00:29:47.442]  And that's what makes it so powerful is to have such a large body of science accumulated into one place called VaccineResearchLibrary.com in order to go and do your research.
[00:29:47.742 --> 00:29:56.009]  You can sign up for free for two weeks to just go in and you get access to Pertussis, Aluminum, and MMR to see all of the documents that are there.
[00:29:56.529 --> 00:30:08.779]  Every Tuesday we post what's called the Scream of the Week, which is just the most egregious sort of thing we found that week because the library is being added to by anywhere from 10 to 20 research articles every single week.
[00:30:09.460 --> 00:30:11.702]  You know, that's what's incredible.
[00:30:12.382 --> 00:30:18.930]  Is it so much that we know about vaccines being the biggest hoax in history is from their own studies and mainline stuff.
[00:30:19.210 --> 00:30:25.037]  I mean, it's not like, I mean, you know, they do a vaccine test on 50 homeless people, 38 of them die.
[00:30:25.437 --> 00:30:26.779]  Hey, let's give this to everybody.
[00:30:27.019 --> 00:30:30.083]  Hey, they test Gardasil on people, it kills a bunch of them.
[00:30:30.123 --> 00:30:31.544]  Rick Perry says it's the law.
[00:30:32.105 --> 00:30:32.325]  I mean,
[00:30:33.066 --> 00:30:38.410]  You get the insert to the Gardasil and it says there's 300 plus viruses known to cause the cancer.
[00:30:38.670 --> 00:30:40.172]  We don't even know this will help you.
[00:30:40.672 --> 00:30:41.693]  But it might kill you.
[00:30:41.893 --> 00:30:47.277]  But it's so ridiculous how bad they are.
[00:30:47.297 --> 00:30:52.241]  People ask me on the street all the time, Alex Jones, should I vaccinate my children?
[00:30:53.982 --> 00:30:59.426]  And I look at them and I go, I got three children, they're healthy, other people's children, knock on wood, I've never given them a vaccine.
[00:31:00.046 --> 00:31:03.968]  Or they say, Alex, the school, my son's a kindergartner, they're saying they're going to kick him out.
[00:31:04.309 --> 00:31:09.292]  And I go, type in Texas vaccine waiver forms.
[00:31:10.214 --> 00:31:15.420]  And it pops up, Rhode Island, and people go, wow, they lied to me and said it's the law, I'll be arrested.
[00:31:15.720 --> 00:31:26.412]  Again, premeditated criminals organized on the news and at the school, lying to you, in the case of Maryland, calling police out to arrest people for something that doesn't exist.
[00:31:26.492 --> 00:31:26.692]  I mean...
[00:31:27.473 --> 00:31:29.156]  And the waiver isn't even to a law.
[00:31:29.817 --> 00:31:31.819]  It's to a health department regulation.
[00:31:32.000 --> 00:31:41.373]  I mean, again, you're dealing... Even if vaccines were as good as mother's milk, which they're not, it's the lying of the whole system, and it's just so frustrating.
[00:31:41.889 --> 00:31:50.573]  You know, Alex, I know that this was just something that came up in Austin last week that I thought was really great, where the kids refused to get vaccinated and they were not going to go to school.
[00:31:50.973 --> 00:31:59.657]  But one of the things I think that we need to start really rallying people around the concept is that from the time their kids were little, they fought the good fight to keep them unvaccinated.
[00:32:00.277 --> 00:32:01.078]  Send them to school.
[00:32:01.158 --> 00:32:04.481]  Some parents chose homeschooling so they didn't have to fight the system.
[00:32:04.961 --> 00:32:09.285]  And now we're getting to the place where these kids are going to start going to college.
[00:32:09.825 --> 00:32:16.291]  And I'm getting about five to seven emails every couple of weeks now from parents saying, what am I going to do?
[00:32:16.391 --> 00:32:17.712]  My kids have never been vaccinated.
[00:32:17.732 --> 00:32:18.532]  They've never been sick.
[00:32:18.552 --> 00:32:20.554]  They've never been so much as on an antibiotic.
[00:32:20.834 --> 00:32:26.980]  But these colleges and universities are forcing them to be vaccinated or they won't accept them into their school.
[00:32:27.680 --> 00:32:43.365]  I think there's a rallying point there, that we can get these people to understand, you know, excuse me, you're going to force me to medicate my child that could make him sick for life, could even kill them, in exchange for $30,000, $40,000, $50,000 a year, for me to put their butt in your chair to get an education?
[00:32:43.705 --> 00:32:46.406]  We've got to be, you know, who made that policy?
[00:32:46.486 --> 00:32:47.646]  Who's making those decisions?
[00:32:47.786 --> 00:32:52.008]  And by the way, we got the leaked documents, it later became a big news story since you're mentioning it.
[00:32:52.688 --> 00:33:04.237]  They've had between 10 and 15 percent enrollment decreases at the Austin Community College, one of the biggest systems in the country, and other educators around the country say the same thing's happening.
[00:33:04.557 --> 00:33:13.804]  People are just saying, you know what, it's an education bubble, the country's falling apart, you can take your vaccines and shove it, but even in that case they've got the waiver.
[00:33:14.024 --> 00:33:14.845]  It's another hoax.
[00:33:15.543 --> 00:33:22.986]  Yeah, but the laws, the exemption laws, the way that they were written, most of them were written in the early 1900s.
[00:33:23.086 --> 00:33:25.868]  And they only covered K through 12.
[00:33:26.628 --> 00:33:30.310]  And at that point in time there was only one vaccine and it was the smallpox vaccine.
[00:33:31.030 --> 00:33:35.031]  So now we've got 26 different vaccines, multiple doses of that.
[00:33:35.291 --> 00:33:37.612]  We've got kids that are now going into college.
[00:33:37.632 --> 00:33:39.492]  We've got college-age and adult vaccines.
[00:33:39.752 --> 00:33:41.593]  We've got vaccines everywhere, more of them.
[00:33:41.613 --> 00:33:45.794]  There's 22 in the pipeline specific for adolescents.
[00:33:46.154 --> 00:33:56.477]  But taking on this whole issue of going head-on with the colleges and the universities and smoking out those people who made those policies that these kids need to get vaccinated in order to go to school.
[00:33:57.037 --> 00:33:59.959]  In order to go to law school, they have to have an MMR.
[00:34:00.319 --> 00:34:04.781]  In order to go into medical school, they have to be fully vaccinated and prove it by titers.
[00:34:05.201 --> 00:34:11.264]  We've got a policy issue here that needs to be smoked out, exposed, and expose the people who are making those decisions.
[00:34:12.305 --> 00:34:15.486]  Explain what titers is.
[00:34:17.107 --> 00:34:20.849]  Titers is when you have been injected by a vaccine,
[00:34:22.526 --> 00:34:26.710]  And you've been injected by a vaccine and it creates an antibody.
[00:34:27.151 --> 00:34:32.777]  The titer is being able to get a blood shot to measure the amount of that antibody in your bloodstream.
[00:34:32.877 --> 00:34:35.119]  And again, this is total medical tyranny.
[00:34:35.179 --> 00:34:38.242]  To go to the school, they want your blood now, and that goes back to...
[00:34:39.183 --> 00:34:56.793]  40 years in the western world of secretly taking baby blood at birth and saying or saying it's for a blood test and putting it with health departments under the Cold Springs Harbor eugenics program and now when people go in to get genetic therapy they're told, oh a corporation bought your blood sample and owns your DNA now.
[00:34:57.573 --> 00:35:00.635]  I mean this is, I mean this medical tyranny is so off the charts.
[00:35:02.191 --> 00:35:20.096]  It really is and that the blood titer, the titer that happens is if you have an antibody titer, let's say you've had a chicken pox vaccine and they're requiring a chicken pox titer or what they call proof of immunity, which means that you've been injected, your body creates an antibody, you can measure that antibody in the bloodstream.
[00:35:20.376 --> 00:35:27.678]  They accept that as quote proof of immunity even though all it really means is that your blood has been exposed and it's created an antibody.
[00:35:27.958 --> 00:35:30.519]  There is no proof that that's going to protect you from anything.
[00:35:31.872 --> 00:35:41.338]  Well, what about this argument that I hear Dr. Dina Dell and others on radio saying, whoever doesn't vaccinate themselves should be arrested, because we're going to make all of them sick.
[00:35:41.718 --> 00:35:51.244]  But I thought if they've had all the wonderful vaccines, which more and more they admit, most of the cases of whooping cough California, caused by the vaccine, Merck's MMR causing it.
[00:35:51.324 --> 00:35:53.165]  I mean, this is coming out in the news.
[00:35:53.205 --> 00:35:54.486]  This is not our opinion.
[00:35:55.186 --> 00:35:57.052]  And then they still just say you need to be arrested.
[00:35:57.994 --> 00:35:59.438]  But you took the magic stuff.
[00:35:59.478 --> 00:36:01.784]  I mean, you took the monkey vomit.
[00:36:04.534 --> 00:36:16.180]  Yes, and that has always been my argument of all the parents and all of the schools and all these places of saying, oh, we don't want to be around your dirty little unvaccinated children because they might make us sick.
[00:36:16.220 --> 00:36:17.200]  Well, excuse me?
[00:36:17.580 --> 00:36:23.463]  If vaccines are supposed to work and that's why you get them in the first place, then we should be concerned about being around your vaccinated kids.
[00:36:24.084 --> 00:36:32.248]  So it's one of those really twisted, convoluted ways that they're trying to, one more time, get us to be subjected to their rules.
[00:36:34.656 --> 00:36:41.344]  Now I've been asking the questions here so far and I've got a lot of other questions I want to go over with you today, Dr. Tim Penney.
[00:36:41.744 --> 00:36:49.893]  But getting back to, because before the interview today, we asked you what's front and center on your radar and you were pointing out the Gardasil.
[00:36:49.913 --> 00:36:55.019]  Get into Gardasil, the deaths, the expansion, Mexico, Australia.
[00:36:55.860 --> 00:36:58.163]  All these places, what's rolling out here?
[00:36:58.183 --> 00:37:05.832]  Because even though it's admitted it's a hoax, doesn't protect you, kills people, autoimmune problems, India banning it, they just roll forward.
[00:37:06.672 --> 00:37:10.297]  And the zombie lemmings are like, give me the shot, I want to die.
[00:37:10.317 --> 00:37:11.178]  I mean, it's wonderful.
[00:37:12.854 --> 00:37:28.409]  Well, I'm not sure that it's give me the shot I want to die, but my biggest concern about the Gardasil is the large amounts of aluminum in it and the massive amount of information that continues to come out about the aluminum in breaking down the neurology of your brain and of your peripheral nerves.
[00:37:28.949 --> 00:37:37.472]  And causing all sorts of neurological problems and the large amount of polysorbate 80 in it, which has been shown to cause ovarian and uterine atrophy in female mice.
[00:37:37.832 --> 00:37:43.794]  And there's been some suggestions that the polysorbate 80 also causes testicular atrophy in male mice.
[00:37:44.234 --> 00:37:52.677]  So, I personally think that the polysorbate 80 is going to be a really big deal in issues of fertility as these kids get older.
[00:37:53.317 --> 00:37:55.918]  And, you know, it wasn't good enough to just inject the girls.
[00:37:55.978 --> 00:37:57.399]  Now we have to inject the boys.
[00:37:58.039 --> 00:38:01.440]  And I hope that parents will just say, enough is enough.
[00:38:02.081 --> 00:38:11.124]  And I don't understand why parents still have this undying belief and faith in this human standing in front of them with the title of a pediatrician.
[00:38:11.805 --> 00:38:13.445]  And I don't care how nice they are.
[00:38:13.766 --> 00:38:16.987]  And they may be the nicest person in the world and you want to give them Christmas cookies.
[00:38:17.347 --> 00:38:23.650]  But they are contributing to the demise of the human race by continuing to inject this crap into human beings.
[00:38:24.170 --> 00:38:27.571]  Now, of course, I was being sarcastic when I said the public's like, oh, please kill me.
[00:38:27.591 --> 00:38:28.292]  I want to die.
[00:38:28.572 --> 00:38:33.013]  But I mean, that's really what's happening here with all of this.
[00:38:34.591 --> 00:38:36.312]  And the hoax just gets worse and worse.
[00:38:37.652 --> 00:38:43.595]  Do we have any idea what the Gardasil vaccine, what this virus is doing?
[00:38:43.615 --> 00:38:54.080]  Do we have any idea, Doctor, why it's causing weird autoimmune problems, people becoming paralyzed, people dying all over the world?
[00:38:54.120 --> 00:38:59.262]  Because now, you know, with trials and everything, how long has Gardasil been administered?
[00:38:59.282 --> 00:39:01.563]  Isn't it since like 96, I mean 2006, they were doing the trials?
[00:39:03.795 --> 00:39:04.996]  I think that's about right.
[00:39:05.116 --> 00:39:15.563]  I would say like 2005, 2006 and they really didn't, the number of girls that they actually trialed it on in the 9 to 12 year old population was only like 1,200 girls.
[00:39:15.603 --> 00:39:16.523]  It was really small.
[00:39:16.903 --> 00:39:19.125]  We've certainly got a much larger population now.
[00:39:19.605 --> 00:39:24.666]  And again, you know, there are 80 different viruses, human papillomaviruses.
[00:39:25.066 --> 00:39:37.789]  There are about 12 to 15 that are known to be carcinogenic, and the vaccine only covers two of them that are about the cervical cancer, and then the other two have to do with venereal warts.
[00:39:37.849 --> 00:39:45.291]  And there are innumerable cases of girls that after they've gotten the injection that they have this severe outbreak of venereal warts that's just unbelievable.
[00:39:46.091 --> 00:39:58.096]  You know, Alex, in my experience as an integrative medical doctor here in Cleveland, Ohio, we have a fairly large practice of people that have come from all over the country and all over the world to get well and get off their medications.
[00:39:58.556 --> 00:40:09.061]  It's our experience that abnormal pap smears and even pap smears that have the presence of an HPV virus that is actually there, it's a nutritional deficiency disease.
[00:40:09.941 --> 00:40:11.182]  And it's an exposed organ.
[00:40:11.222 --> 00:40:13.584]  The cervix is an exposed organ externally.
[00:40:13.665 --> 00:40:18.049]  And if you're nutritionally deficient, those cells start to break down.
[00:40:18.409 --> 00:40:22.273]  And as they start to break down, that gives safe harbor to those viruses to show up.
[00:40:22.753 --> 00:40:26.316]  So I'm not convinced that the virus causes a cervical cancer.
[00:40:26.697 --> 00:40:34.884]  I think that the cervix is unhealthy, it's nutritionally deficient, and the viruses are there in association with an abnormal organ.
[00:40:35.845 --> 00:40:36.105]  Sure.
[00:40:36.746 --> 00:40:45.412]  And again, I'm going from memory when I said, you know, hundreds of them, but I think some of the numbers are there's over 300 of these that they claim, you know, are papillomaviruses.
[00:40:45.472 --> 00:40:49.976]  As you said, only a few of them that can actually give somebody cancer.
[00:40:49.996 --> 00:40:55.040]  But other medical doctors I've had on pointed out the statistics that you were just looking at, that it's
[00:40:55.760 --> 00:41:07.448]  It's things like very low-rent, drug-addled prostitutes that have almost no nutrition that are showing up with this cancer.
[00:41:09.029 --> 00:41:19.476]  I was reading it's only a few thousand a year that even die from cervical cancer, and that sounds like a lot, but as for cancers, some cancers are killing 50, 60, 70, 80 thousand a year.
[00:41:19.896 --> 00:41:25.340]  And so statistically, why would they have this big rollout with three shots that cost
[00:41:26.601 --> 00:41:35.226]  What, upwards of $900 for something that's pretty much non-existent and, as you said, is connected to people who have malnutrition.
[00:41:35.865 --> 00:41:55.658]  Right, and if girls had continued to get their annual pap smears, that even the ones that are dying of cervical cancer at an earlier age, there's a lot of statistics that show that if they would have just done good basic public health things that we've had for decades in terms of getting pap smears, which is the other thing that's a real problem, is because
[00:41:57.499 --> 00:42:09.466]  One of the concerns is that the girls that get the Gardasil series, they now believe they are protected from all types of cervical cancer, so they don't have to go through that uncomfortable, somewhat embarrassing exam called a pap smear.
[00:42:10.586 --> 00:42:18.451]  In the long run, there may turn out to be more cases of cervical cancer because that part of healthcare is going to not be followed through upon.
[00:42:19.111 --> 00:42:38.633]  But again, there's this otherworldly, bizarro land nature to this, where it doesn't protect you from it, is very dangerous, on record kills people, and so let's have the whole world take it, and it's for cervical cancer, but then they say little boys need it.
[00:42:39.878 --> 00:42:42.584]  And they don't even really have any data on what the danger is.
[00:42:42.924 --> 00:42:48.937]  What is the bizarro rationale for boys that they don't get genital warts?
[00:42:48.997 --> 00:42:50.680]  I mean, I've never heard of those killing a man.
[00:42:51.621 --> 00:43:11.017]  Well, that is part of the bizarro rationale, is that it's not so much about the genital warts, it's about these dirty little boys that they put their dirty little genitals inside of these very virgin little girls and they deposit these awful viruses there and that's where the transmission comes from.
[00:43:11.417 --> 00:43:22.880]  There have also been cases where they talk about the HPV and causing oral cancer from the human papillomavirus in gay men that practice oral sex.
[00:43:22.940 --> 00:43:27.742]  And so they are also looking at cutting down the viral load in that area.
[00:43:28.062 --> 00:43:31.022]  But Alex, we've seen this in other vaccines.
[00:43:31.042 --> 00:43:33.003]  We've seen it in Prevnar with the strep.
[00:43:33.343 --> 00:43:50.260]  We saw it with the Hib vaccine, with the Haemophilus influenzae B. We've seen it in the influenza viruses, that as we take a vaccine and we separate out a population, like we go and we kill a bunch of the viruses or bacteria,
[00:43:50.640 --> 00:43:55.666]  The stronger, more virulent ones come to the forefront because nature abhors a vacuum.
[00:43:56.086 --> 00:44:05.598]  And there was a symbiotic relationship of the viruses and bacteria out there in nature over the last hundred years and still we started mucking with it with vaccines.
[00:44:06.138 --> 00:44:16.388]  So if we start separating out the HPV virus 16 and 18 and we start maybe eliminating that, there's going to be other ones that are going to come into the gap and so then we're going to have to add more.
[00:44:16.709 --> 00:44:22.955]  You know with Prevnar, we did Prevnar 7 and Prevnar is the vaccine that is for strep pneumonia and they use it
[00:44:23.195 --> 00:44:24.356]  Well, let's look at the bottom line.
[00:44:48.096 --> 00:44:50.397]  Life expectancy has dropped now in the U.S.
[00:44:50.477 --> 00:44:52.018]  in the first time in a long time.
[00:44:53.018 --> 00:44:58.860]  People really, I've looked at statistics, and correct me if I'm wrong, lived a lot longer, even a hundred years ago, if you took out infant mortality.
[00:44:59.120 --> 00:45:04.061]  You go to any graveyard, we've got family graveyards in East Texas, half the people in there are under age five.
[00:45:04.081 --> 00:45:06.022]  You know, in the old days, a lot of kids died.
[00:45:06.342 --> 00:45:11.664]  But if you made it past, you know, age five, six, seven, people were living, the actuaries I've seen are about 86,
[00:45:13.064 --> 00:45:18.390]  I mean, I had a great-grandmother who lived to 103.
[00:45:19.291 --> 00:45:22.033]  My point is, it was my dad's grandmother.
[00:45:22.073 --> 00:45:23.195]  See, that's my great-grandmother.
[00:45:23.455 --> 00:45:25.577]  Mom, Maw Jones, as they called her.
[00:45:25.917 --> 00:45:28.140]  She was a big part Native American.
[00:45:28.160 --> 00:45:29.982]  But the point is, I used to go visit her at the nursing home.
[00:45:30.402 --> 00:45:32.684]  Side issue, I'm digressing now, remembering Maw Jones.
[00:45:34.506 --> 00:45:37.267]  Looking at this, we see cancers exploding.
[00:45:37.307 --> 00:45:37.748]  The U.S.
[00:45:37.788 --> 00:45:39.128]  leading the world in breast cancer.
[00:45:39.148 --> 00:45:40.809]  Neurological disorders exploding.
[00:45:41.710 --> 00:45:43.871]  Just problems with the gut.
[00:45:44.685 --> 00:45:45.245]  Exploding.
[00:45:46.266 --> 00:45:47.746]  Skeletal problems exploding.
[00:45:48.087 --> 00:45:51.288]  I mean, something is really messing us up.
[00:45:51.808 --> 00:45:52.849]  And then you take my uncle.
[00:45:52.949 --> 00:45:54.610]  He doesn't need to be told vaccines are bad.
[00:45:54.870 --> 00:46:00.692]  They gave him a tetanus shot when he got cut in the farmyard, back when he was a little kid, and almost killed him.
[00:46:01.433 --> 00:46:07.435]  I mean, so many people I know get a shot and their two-year-old has a seizure at the doctor's office.
[00:46:07.475 --> 00:46:08.396]  I mean, it's not like
[00:46:09.276 --> 00:46:14.519]  People don't realize something's happening here, so in this collision course, that's what I want your response to.
[00:46:14.739 --> 00:46:19.542]  We know something's wrong, but certainly you see the literature, you put together big sites, compendiums of it.
[00:46:20.082 --> 00:46:33.369]  It's now, we see scandals on a weekly basis that in the past we'd see once a year, where every big pharma company is premeditatedly putting drugs, not just vaccines on the market, that don't even help you.
[00:46:33.410 --> 00:46:37.312]  It's not like the greater good argument of, well, it helps ten but kills one.
[00:46:38.624 --> 00:46:39.504]  That rode to hell.
[00:46:39.845 --> 00:46:48.849]  Now it's just, this is total crud, we don't care, we own the regulators, it's gonna get approved, and we're gonna kill a bunch of people and pay a fine of maybe 5% of our profit.
[00:46:49.129 --> 00:46:52.830]  I mean, it's now reached a level of where it's runaway craziness.
[00:46:53.150 --> 00:46:54.251]  Is that an accurate statement?
[00:46:55.112 --> 00:46:57.175]  That is an accurate statement.
[00:46:57.295 --> 00:47:00.840]  I used to say it starts at birth.
[00:47:00.880 --> 00:47:05.646]  When babies are born, you start with the hepatitis B at birth and then at 2, 4, and 6 months.
[00:47:05.787 --> 00:47:08.931]  If you say 2 months, Alex, that baby is 60 days old.
[00:47:10.052 --> 00:47:19.800]  Two, four, and six months that we are injecting them with multiple vaccines, with multiple doses of chemicals, carcinogenic chemicals, aluminum, all kinds of toxic things.
[00:47:20.200 --> 00:47:22.842]  But now, like we said earlier, you back that up.
[00:47:23.182 --> 00:47:26.064]  Now we're injecting pregnant women.
[00:47:26.144 --> 00:47:33.150]  So now we're starting the assault on humanity and the assault on babies before they're even in the world.
[00:47:33.750 --> 00:47:47.159]  And that study that was done a few years ago by the Environmental Working Group that shows all of it, then they tested cord blood and they found 200 and some types of chemicals that these babies are being swabbed in from the cord blood from out in the environment.
[00:47:47.179 --> 00:47:56.105]  So we've got vaccines and chemicals and artificial sweeteners and fluoride and pesticides and chemtrails and I mean the list goes on and on.
[00:47:56.505 --> 00:47:58.946]  You know, about the assault on humanity.
[00:47:59.427 --> 00:48:07.551]  It's almost like there's this thought that somebody's coming up with this thought that humans are kind of fleas on this planet and we just need to get rid of them.
[00:48:07.811 --> 00:48:12.514]  And we need to do it very slowly and take all of their money and make them miserable along the way.
[00:48:12.554 --> 00:48:14.015]  We can't just overtly kill them.
[00:48:14.335 --> 00:48:18.964]  We need to do it in a very insidious way, but somehow we're telling that this stuff is good for you.
[00:48:18.984 --> 00:48:20.467]  Fluoride's good for your teeth.
[00:48:20.667 --> 00:48:21.969]  Vaccines, it keeps you healthy.
[00:48:22.350 --> 00:48:25.596]  You know, and then the deceptiveness on the other side of it.
[00:48:25.757 --> 00:48:26.859]  I think you're absolutely right.
[00:48:30.137 --> 00:48:48.407]  Doc, when you talk about, it's as if they see us as fleas, Prince Philip, Prince Charles, Ted Turner, David Rockefeller, Bill and Melinda Gates, you pick a globalist, John P. Holder in White House Science Czar, Dr. Eric Pionka here at UT a few miles from me, you pick a world leader.
[00:48:49.267 --> 00:48:50.869]  Or one of these, quote, philanthropists.
[00:48:51.530 --> 00:48:55.855]  And all they talk about is how we're scum and how they want to kill us and how they want to reduce our population.
[00:48:56.416 --> 00:48:57.638]  And then you realize that's it.
[00:48:57.838 --> 00:49:01.483]  Use us as biological androids to do these tasks.
[00:49:01.843 --> 00:49:04.867]  Suck our energy out of us through the corrupt medical system.
[00:49:06.483 --> 00:49:20.589]  And then kill us, and slowly turn up the ambient background of all these toxins and chemicals and additives, and then just normalize the fact that, you know, half the folks on your block have cancer, when 50 years ago, maybe one person in the whole neighborhood would.
[00:49:20.889 --> 00:49:22.690]  I mean, it's just amazing.
[00:49:23.170 --> 00:49:26.152]  And I was talking to a globalist once, off record,
[00:49:27.396 --> 00:49:30.577]  And he said, look, humanity will muddle through anything.
[00:49:30.917 --> 00:49:37.498]  And they say that they're using our own adaptability, that we'll pretty much put up with anything, to do this to us.
[00:49:37.758 --> 00:49:40.719]  And it is just an incredible sin against humanity.
[00:49:42.019 --> 00:49:49.701]  Yeah, and I know that Mike Adams hosts your show sometimes, and you have a great relationship with Mike, and I do also.
[00:49:49.761 --> 00:49:56.822]  I post some articles on his site, and his new site that he's doing, Divinity Now, that video that he has on there that talks about
[00:49:57.142 --> 00:50:11.160]  The transhumanism and maybe there are some soulless people on the planet who are really looking at us as nothing more than repositories of genetically modified food and repositories of vaccines and drugs and nothing more in terms of exchange for commerce.
[00:50:11.620 --> 00:50:13.983]  I think that he hit it out of the park with that video.
[00:50:14.224 --> 00:50:14.704]  I really do.
[00:50:15.694 --> 00:50:19.397]  You know what, we'll air that at the end of this piece.
[00:50:20.057 --> 00:50:22.159]  I missed that, but Mike's a good friend.
[00:50:22.199 --> 00:50:23.700]  He moved here to outside Austin.
[00:50:24.741 --> 00:50:26.502]  But what is the name of the video?
[00:50:26.562 --> 00:50:27.703]  And we'll play it here at the end.
[00:50:28.083 --> 00:50:33.647]  It's Divinity Now is the name of his new website, and it's the video that's right on the front.
[00:50:33.687 --> 00:50:36.509]  It's quite long, but it's really good.
[00:50:36.590 --> 00:50:45.036]  And you may want to look at it at some point and pick apart some of the pieces of it, because I think he really, really did a good job.
[00:50:45.756 --> 00:50:47.377]  He's an amazingly talented person.
[00:50:47.617 --> 00:50:49.658]  He's going to be sitting in on the radio show Monday.
[00:50:49.678 --> 00:50:59.262]  Expanding on that, have you seen our video breaking down basically the Newell Order versus humanity?
[00:51:00.447 --> 00:51:02.148]  I have not, but I'd love to see that.
[00:51:02.469 --> 00:51:03.550]  We need to send that to you.
[00:51:03.570 --> 00:51:07.212]  The problem is I got so much going on in my mind, I'm trying to remember the name of it.
[00:51:07.573 --> 00:51:09.915]  It's the featured video on our YouTube channel.
[00:51:09.935 --> 00:51:11.336]  Will you guys put that up for me real quick?
[00:51:12.617 --> 00:51:15.799]  Basically, Humanity's Greatest Secret, Humanity's Hidden Destiny.
[00:51:15.819 --> 00:51:21.804]  The reason I can't remember the exact name is we had a couple different names on articles that were written about it that were similar names along that line.
[00:51:21.844 --> 00:51:24.026]  But basically, it's about our prime directive.
[00:51:24.206 --> 00:51:24.346]  Is it?
[00:51:40.808 --> 00:51:46.294]  Talking to yourself, Dr. Blaylock, and countless others, I don't think people realize what's in these vaccines.
[00:51:46.774 --> 00:51:50.178]  Tell people some of the things that are in the standard vaccines.
[00:51:50.218 --> 00:51:52.821]  I mean, it's viruses, microplasms.
[00:51:52.841 --> 00:51:54.623]  I mean, go over some of that for people.
[00:51:56.198 --> 00:52:00.363]  There's 63 different chemicals that are in the vaccine.
[00:52:00.383 --> 00:52:01.765]  63 different chemicals.
[00:52:01.845 --> 00:52:09.956]  Now that means that one vaccine doesn't have all 63 of them, but between all of the vaccines that are out there, you're getting doses of 63 different chemicals.
[00:52:10.737 --> 00:52:15.060]  They use retinal cells from aborted fetal tissue called Percy 6 cells.
[00:52:15.440 --> 00:52:22.544]  They're now going to be using caterpillar egg cells and something called a baclofen in order to grow these viruses.
[00:52:22.624 --> 00:52:27.126]  And they take these viruses and they grow and they rapidly divide.
[00:52:27.847 --> 00:52:34.831]  These are a lot of the cell lines there's now going to be using for flu shots because flu shots have always for all these years been grown inside of eggs.
[00:52:35.231 --> 00:52:35.632]  We're good to go.
[00:52:50.069 --> 00:53:07.321]  And that's where the image comes, Alex, that I think that most people have always thought that what's in a vial, what's coming through that syringe in a vaccine, and it doesn't matter which vaccine we talk about, that people are under the assumption that all that's in there is some sterile water and a little bit of virus and a little piece of bacterial particle and that's it.
