[00:00:02.301 --> 00:00:02.561]  I think.
[00:23:41.484 --> 00:23:43.186]  Can I see the real one?
[00:23:44.307 --> 00:23:47.630]  I mean, pull up North Korean soldiers or police.
[00:23:48.310 --> 00:23:49.791]  Oh, there's a good one down there.
[00:23:50.706 --> 00:23:52.046]  Right there, him with the military.
[00:23:52.426 --> 00:23:53.647]  No, no, over to the right, right there.
[00:23:54.027 --> 00:23:55.727]  Just look at the looks in their eyes.
[00:23:56.467 --> 00:23:57.308]  Oh, man!
[00:23:59.048 --> 00:23:59.828]  Oh, man!
[00:24:01.349 --> 00:24:04.949]  I notice globalist propaganda posters that we see in TV ads for the military and stuff.
[00:24:04.989 --> 00:24:05.930]  It's just like North Korea.
[00:24:06.490 --> 00:24:07.410]  Look, blow it up!
[00:24:07.450 --> 00:24:08.550]  Show people a close-up of that.
[00:24:08.610 --> 00:24:09.871]  I want them to see the look.
[00:24:10.411 --> 00:24:15.312]  I mean, the pleasure of all those guys just worshipping to think it didn't mean being near the power.
[00:24:16.482 --> 00:24:18.944]  And of course, only one can be trusted to have a gun near him.
[00:24:18.964 --> 00:24:30.553]  I always wonder how Saddam can go out and speak to 10,000 people with no bodyguards, everybody firing machine guns, but here, you know, they disarm the military when the Secretary of Defense goes to speak to them.
[00:24:34.176 --> 00:24:35.057]  Oh, how beautiful.
[00:24:35.337 --> 00:24:37.278]  Oh, and the NSA is spying on us in real time.
[00:24:37.338 --> 00:24:38.059]  It's now admitted.
[00:24:38.179 --> 00:24:39.060]  Oh, totally illegal.
[00:24:39.220 --> 00:24:39.860]  Oh, so what?
[00:24:40.121 --> 00:24:40.881]  Government's God.
[00:24:41.201 --> 00:24:42.823]  Just look at that God right there.
[00:24:43.985 --> 00:24:48.127]  I mean, just look at how he just stands there, just slathering the power.
[00:24:48.967 --> 00:24:52.768]  Oh my God, he is so handsome and stylish and cool.
[00:24:52.808 --> 00:24:55.009]  America's getting more and more like that every day.
[00:24:55.569 --> 00:24:57.870]  He'll tell you over there, the state's what makes it happen.
[00:24:57.890 --> 00:25:01.031]  They sing songs there about, the state made the birds sing.
[00:25:01.332 --> 00:25:03.312]  I saw an angel, it was Kim Jong Il.
[00:25:03.472 --> 00:25:04.113]  I'm not joking.
[00:25:04.133 --> 00:25:07.234]  And it's like, ha, ha, ha, ha, and everyone has to dance for hours.
[00:25:07.254 --> 00:25:08.574]  I love you, I love you.
[00:25:10.895 --> 00:25:15.199]  I love you, you love me, Kim Jong and I are happy family.
[00:25:15.219 --> 00:25:18.702]  And I'm just engaging in extremism, not liking big government.
[00:25:18.762 --> 00:25:19.382]  I apologize.
[00:25:19.442 --> 00:25:21.004]  Oh, that Thomas Jefferson.
[00:25:21.204 --> 00:25:22.385]  Who would want to hang out with him?
[00:25:22.725 --> 00:25:24.907]  Who said that when the government fears the people, there's liberty.
[00:25:24.927 --> 00:25:27.109]  When the government, when the people fear the government, there's tyranny.
[00:25:27.709 --> 00:25:35.135]  Imagine that trash taking on the greatest empire ever, outnumbered at least 10 to 1, and defeating them after a seven-year war.
[00:25:35.896 --> 00:25:40.280]  Imagine being able to speak six languages and Latin and inventing things like Benjamin Franklin.
[00:25:40.561 --> 00:25:50.570]  No, I mean inventing machines and discovering electricity and hundreds of patents and writing dozens of books and wanting human liberty and believing power came from the individual.
[00:25:51.912 --> 00:25:54.515]  I mean, that's God right there!
[00:25:54.535 --> 00:25:56.377]  Obama, shut it!
[00:25:56.797 --> 00:26:03.365]  And any of you that don't worship Obama are traitors, and you will go to the re-education camps that the Army admits they built.
[00:26:03.765 --> 00:26:05.827]  Thank God they've got them there!
[00:26:07.153 --> 00:26:09.454]  I'm thinking about immigrating right now to North Korea.
[00:26:10.195 --> 00:26:11.555]  Right now to North Korea!
[00:26:11.815 --> 00:26:15.177]  Where there's rainbows and Lucky Charms elves everywhere.
[00:26:15.197 --> 00:26:17.258]  And he lays golden eggs.
[00:26:17.378 --> 00:26:18.038]  I'm telling you, man.
[00:26:18.058 --> 00:26:19.999]  You just go to, you know, Circa and I have a golden egg.
[00:26:20.240 --> 00:26:21.060]  And he just lays it.
[00:26:22.601 --> 00:26:29.724]  I mean, I just cannot believe that America has gotten just these bitter clingers that want to have their Bibles and their guns and their private property.
[00:26:30.124 --> 00:26:34.026]  Listen, your kids are going to take our vaccines and succumb to the super state.
[00:26:34.287 --> 00:26:34.947]  It's ours!
[00:26:36.175 --> 00:26:39.020]  We can suspend reality, suspend the laws of physics.
[00:26:39.060 --> 00:26:40.863]  There is no gravity, Obama says.
[00:26:40.883 --> 00:26:42.165]  That's what Karl Rove said.
[00:26:42.425 --> 00:26:44.188]  He said, we'll say whatever you want, you'll buy it.
[00:26:44.468 --> 00:26:44.889]  And you know what?
[00:26:44.949 --> 00:26:46.031]  I've learned it's true.
[00:26:46.051 --> 00:26:48.455]  In fact, I'm floating right now, like Karl Rove said.
[00:26:48.675 --> 00:26:49.476]  There's no gravity!
[00:26:52.341 --> 00:26:53.803]  Kim Jong Il!
[00:26:54.183 --> 00:26:56.505]  It's so cool!
[00:26:57.445 --> 00:26:57.806]  Sir.
[00:26:59.727 --> 00:27:02.509]  Oh, look at you.
[00:27:03.070 --> 00:27:04.271]  Look at you.
[00:27:04.711 --> 00:27:06.793]  You've gone up to heaven to be the leader.
[00:27:07.933 --> 00:27:12.737]  Your father was God in heaven, but you flapped up there like a little pegasus.
[00:27:13.418 --> 00:27:14.699]  Little Icarus.
[00:27:15.689 --> 00:27:17.090]  No, but your wings didn't melt.
[00:27:17.130 --> 00:27:19.292]  You just soared up into the sky.
[00:27:20.192 --> 00:27:21.573]  Soared up!
[00:27:22.714 --> 00:27:24.555]  Oh, look at all your soldiers.
[00:27:25.136 --> 00:27:26.737]  Look at how pleased they are.
[00:27:27.097 --> 00:27:28.498]  They'll be getting food tonight.
[00:27:28.578 --> 00:27:33.862]  Even the upper middle class, which is less than 2%, gets only one or two meals a day.
[00:27:33.902 --> 00:27:37.905]  It's so... I'm sorry, folks.
[00:27:37.925 --> 00:27:39.146]  Just to be in his presence.
[00:27:39.166 --> 00:27:40.126]  I mean, you don't understand it.
[00:27:40.627 --> 00:27:45.050]  Just pull out the picture of Kim Jong-il and just contemplate.
[00:27:46.778 --> 00:27:56.064]  Just contemplate the elegance, the styling, when he pulls up in his 57 Chevy limo that can barely run.
[00:27:56.605 --> 00:28:01.608]  But there's machine guns everywhere and old tanks and acrobats.
[00:28:01.648 --> 00:28:07.672]  Humans doing what they want with perfect precision or they're sent to re-education camps to work as slaves for 10 years.
[00:28:07.992 --> 00:28:10.674]  And next offense, they're killed and cut into ham.
[00:28:11.115 --> 00:28:12.976]  Long pork juiciness.
[00:28:13.516 --> 00:28:24.486]  I mean, just think of everything government produces, like a river of black pus spewing out at us, and we can just like little demonic goblins suck it all down because it's sweet as pie.
[00:28:26.187 --> 00:28:27.989]  Oh God, I'm channeling him!
[00:28:28.970 --> 00:28:30.671]  Oh, Kim Jong-il, I love you!
[00:28:32.253 --> 00:28:34.094]  Can we like heart Kim Jong-il right now?
[00:28:34.755 --> 00:28:36.377]  Can we like, you know, I mean, I just...
[00:28:37.602 --> 00:28:38.883]  Alright, we better get this done here.
[00:28:39.043 --> 00:28:41.064]  Alright, let's continue here.
[00:28:41.905 --> 00:28:44.787]  Again, I'm continuing in the government worship fest here.
[00:28:45.287 --> 00:28:48.389]  Deputies knock on wrong door at 1.30 a.m.
[00:28:48.429 --> 00:28:50.130]  shoot and kill man who answered with gun.
[00:28:50.570 --> 00:28:59.416]  Well, they didn't say who they were, and they're God, and it says he's a well-known guy in the community, a very nice guy, and they killed him, and you know.
[00:29:01.377 --> 00:29:04.439]  I mean, it's all about the authority of government.
[00:29:04.459 --> 00:29:05.200]  It's all about worshiping it.
[00:29:06.576 --> 00:29:10.177]  Oh yeah, a handcuffed man shot twice by San Francisco police, witness reports.
[00:29:10.217 --> 00:29:15.439]  Of course, they just confiscate the footage when they shot that other guy, but then footage leaked out.
[00:29:15.559 --> 00:29:16.679]  Somebody had a hidden camera.
[00:29:18.039 --> 00:29:18.239]  Hey!
[00:29:19.080 --> 00:29:21.240]  You join the force to get some, okay?
[00:29:21.680 --> 00:29:22.921]  You take out the enemy.
[00:29:22.941 --> 00:29:26.302]  That's why they're shutting down the Amish and eliminate Stan's good.
[00:29:26.902 --> 00:29:28.822]  Show the American scum!
[00:29:29.983 --> 00:29:34.504]  Show the American scum that you're in charge and they're DIRT!
[00:29:36.015 --> 00:29:36.756]  That's what it's about!
[00:29:37.457 --> 00:29:37.877]  Good!
[00:29:38.678 --> 00:29:39.179]  Good!
[00:29:39.959 --> 00:29:48.329]  I think if they pull you over for no seatbelt, they ought to shoot you in the head, pull your children out, and hack their arms and legs off with hatchets like the UN had people do in Rwanda.
[00:29:48.970 --> 00:29:51.372]  They could just drag you and your whole family behind the vehicle.
[00:29:52.033 --> 00:29:53.275]  Teach you to not submit!
[00:29:54.631 --> 00:29:55.551]  Move to the next story.
[00:29:55.611 --> 00:29:56.492]  I love Obama.
[00:29:57.052 --> 00:29:57.352]  Oh, look.
[00:29:57.452 --> 00:29:58.212]  Whistleblower.
[00:29:58.392 --> 00:30:01.853]  NSA analyzing conversations in real time.
[00:30:02.054 --> 00:30:03.054]  It's always been illegal.
[00:30:03.174 --> 00:30:05.655]  But that was in the old America with the Bill of Rights and Constitution.
[00:30:06.135 --> 00:30:07.855]  Listen, you American pigs.
[00:30:07.895 --> 00:30:09.276]  The world government's here now.
[00:30:09.296 --> 00:30:10.256]  Okay?
[00:30:10.276 --> 00:30:12.957]  And we'll spy on you in real time and use your money to do it.
[00:30:13.077 --> 00:30:14.858]  Because the God state says so.
[00:30:16.078 --> 00:30:18.140]  Man, what is it going to take for you to learn to submit?
[00:30:18.740 --> 00:30:29.328]  And here's the court case of declaration of Willie E. Binney in support of plaintiff's motion for parallel summary judgment rejecting the government's detainee state secret defense.
[00:30:32.791 --> 00:30:37.233]  And all of this goes into the NSA in court, spying on everything in real time, totally.
[00:30:37.253 --> 00:30:38.393]  But they said they weren't.
[00:30:38.753 --> 00:30:42.074]  You know, the state's got to lie to its enemy, the evil American.
[00:30:42.835 --> 00:30:45.175]  I mean, it's got to be done, and it's got to be done right now.
[00:30:46.096 --> 00:30:48.677]  India seeks action over UAE boat shooting.
[00:30:48.717 --> 00:30:49.537]  Hey, you know what?
[00:30:49.997 --> 00:30:52.498]  Let's just say they're Arab, too, and nuke that entire country.
[00:30:53.038 --> 00:30:55.801]  I mean, you're always hearing glass parking lot the entire place.
[00:30:56.642 --> 00:30:59.806]  I say, nuke the entire Earth because Al Qaeda's on it.
[00:31:00.287 --> 00:31:03.731]  Except for the Al Qaeda that our gracious leaders run in Syria and Libya.
[00:31:04.012 --> 00:31:04.913]  They're good Al Qaeda.
[00:31:06.101 --> 00:31:06.441]  Okay?
[00:31:07.342 --> 00:31:09.723]  So India seeks action over UAE boats.
[00:31:09.763 --> 00:31:10.423]  Hey, you know what?
[00:31:10.903 --> 00:31:11.644]  They deserved it.
[00:31:12.684 --> 00:31:13.004]  Okay?
[00:31:13.144 --> 00:31:15.586]  I mean, Al-Qaeda, you know, it's everywhere.
[00:31:16.206 --> 00:31:17.286]  Whatever, they're Hindu or whatever.
[00:31:17.306 --> 00:31:18.787]  It's probably Al-Qaeda too.
[00:31:18.907 --> 00:31:26.951]  Hirsch, though, said, a traitor, Pulitzer Prize winning traitor, said Cheney's office considered disguising Navy SEALs as Iranians to provoke war and attacking our own ships.
[00:31:28.332 --> 00:31:30.253]  That's how Kim Jong-il would get it done.
[00:31:30.313 --> 00:31:31.813]  I mean, we're the good guys.
[00:31:31.873 --> 00:31:32.294]  I mean, come on.
[00:31:33.983 --> 00:31:35.224]  Oh, he's such a great leader, too.
[00:31:35.244 --> 00:31:38.507]  You know, for a year and a half, he had a bionic heart that didn't have a pulse.
[00:31:38.527 --> 00:31:39.228]  He had no pulse.
[00:31:40.088 --> 00:31:43.692]  Man, that technology should have been available to Kim Jong-il.
[00:31:45.513 --> 00:31:47.275]  All right, let's get to this quote here.
[00:31:47.375 --> 00:31:50.598]  Out of these troubled times, our objective, a new world order, can emerge.
[00:31:50.618 --> 00:31:53.040]  Today, that new world is struggling to be born.
[00:31:54.221 --> 00:31:57.784]  A world quite different from the one we have known.
[00:31:58.404 --> 00:31:59.765]  George Herbert Walker Bush, September 11, 1990.
[00:32:02.882 --> 00:32:05.103]  And finally, I have one other article.
[00:32:05.163 --> 00:32:06.983]  Geoengineering projects around the world.
[00:32:07.523 --> 00:32:18.606]  We covered this some last night, but Bill Gates is announcing that they are going to be dumping tons of toxic chemicals, including sulfur dioxide, on you and your family.
[00:32:18.646 --> 00:32:22.627]  But hey, now the Air Force and Army fly by with C-130s and spray bug poison on you.
[00:32:22.967 --> 00:32:23.407]  I mean, again,
[00:32:24.654 --> 00:32:32.476]  If government did it, they don't just make the sunshine, they make the bug poison and barium salts, aluminum dioxide and silver dioxide fall out of the sky.
[00:32:33.956 --> 00:32:41.478]  And it's such a genius plan of our leaders to have the big seed companies coming out with GMO that can grow in aluminum and stuff as the other plants die from the aluminum.
[00:32:41.838 --> 00:32:45.639]  Now, how smart of that is they kill everything and then we've got to buy it from them.
[00:32:46.279 --> 00:32:47.419]  Oh, that's why they're in charge.
[00:32:47.439 --> 00:32:49.459]  I mean, they're the ones that come up with stuff like this.
[00:32:50.080 --> 00:32:51.420]  I mean, I think it's wonderful.
[00:32:52.694 --> 00:32:53.415]  I'll say one thing.
[00:32:53.535 --> 00:32:56.499]  Our gracious leaders may be even better than Kim Jong-il.
[00:32:57.279 --> 00:33:01.404]  Because, you know, they can't even get cars manufactured over there.
[00:33:01.584 --> 00:33:09.033]  Our elites can take our money and ingenuity from freedom and spray bug poison on us and geo-engineer and cause acid rain.
[00:33:09.253 --> 00:33:10.135]  I just think it's beautiful.
[00:33:11.272 --> 00:33:21.381]  All right, we're going to go to break and come back and talk to a horrible entrepreneur who has spent four years of their own life building some of the most amazing animations ever.
[00:33:21.881 --> 00:33:23.683]  It should worship government.
[00:33:23.763 --> 00:33:31.910]  Kim Jong-il, Stalin, Mao, Hitler, Pol Pot, Julius Caesar, Genghis Khan, Attila the Hun, V.I.
[00:33:31.930 --> 00:33:35.032]  Lenin, Joseph Goebbels,
[00:33:37.453 --> 00:33:38.756]  Who else did I not mention here?
[00:33:38.776 --> 00:33:41.520]  There's a lot of great... Vlad the Impaler?
[00:33:42.562 --> 00:33:42.963]  It doesn't.
[00:33:47.975 --> 00:33:48.535]  Absolutely.
[00:33:48.976 --> 00:33:51.737]  We're going to go ahead and go to this piece right now, ladies and gentlemen.
[00:33:51.757 --> 00:33:53.178]  So we're going to come back from break here.
[00:33:53.578 --> 00:33:57.421]  Whatever you do, government needs to take your money and give it to special interest.
[00:33:58.061 --> 00:33:59.122]  That's the monopoly way.
[00:33:59.202 --> 00:34:02.183]  Do not get a 15-day free trial at PrisonPlanet.tv.
[00:34:02.443 --> 00:34:04.945]  Do not exercise your free will and support us financially.
[00:34:05.165 --> 00:34:06.506]  Do not spread the word about this show.
[00:34:06.526 --> 00:34:07.847]  Do not pass this video on.
[00:34:09.627 --> 00:34:14.068]  Just let them raise the taxes and fines and fees on you and run your life, okay?
[00:34:14.508 --> 00:34:21.450]  Because that is the new American way, where the old American way is bad, and I'm getting with the times.
[00:34:22.090 --> 00:34:23.031]  And we'll be right back.
[00:34:23.051 --> 00:34:36.454]  Christy Hightower here for PlanetInfoWars.com, bringing you your weekly Patriots are Talking update.
[00:34:37.501 --> 00:34:51.150]  Every day I get more and more excited to see how you Planet InfoWars users are utilizing things like events and missions within groups to come together and share knowledge, or reading your articles where you're sharing your research and your passions.
[00:34:51.410 --> 00:35:02.557]  For example, user Paul wrote an article this past week called Grassroots Activism, and he provides a short explanation for why and how you can exercise your civil rights.
[00:35:03.457 --> 00:35:13.743]  Or even on a different subject matter, if you're looking for how plants can heal you and help your health, you should check out Galen's article detailing five great herbs for your skin.
[00:35:13.923 --> 00:35:15.444]  Lavender, I think, is among them.
[00:35:16.205 --> 00:35:22.168]  And also, lastly, a reminder that we are paying attention to your well-written, well-cited articles.
[00:35:22.609 --> 00:35:29.073]  Melissa Melton actually has an article from Planet InfoWars titled, CDC Pushes Measles Vaccine.
[00:35:29.898 --> 00:35:33.101]  And we've now featured it on the front page of InfoWars.com.
[00:35:33.581 --> 00:35:37.585]  So if you keep great articles coming like that at us, I guarantee you, you'll get there too.
[00:35:38.145 --> 00:35:41.428]  So thanks again for all of your hard work, and keep the knowledge flowing.
[00:35:42.209 --> 00:35:43.230]  Till next time, Patriots.
[00:36:08.072 --> 00:36:11.293]  Have you been to InfoWarsShop.com lately?
[00:36:11.753 --> 00:36:16.315]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:36:16.875 --> 00:36:19.656]  Say it loud with the InfoWars Bullhorn shirt.
[00:36:20.096 --> 00:36:22.997]  Or educate the sheeple with the Bill of Rights shirt.
[00:36:23.817 --> 00:36:27.198]  Grope the public's mind with the TSA shirt.
[00:36:27.859 --> 00:36:32.140]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:36:33.481 --> 00:36:36.622]  All available at InfoWarsShop.com.
[00:36:39.053 --> 00:36:44.335]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:36:44.595 --> 00:36:46.796]  Start purifying your water with ProPure.
[00:36:47.016 --> 00:36:55.978]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at infowars.com.
[00:36:56.158 --> 00:36:59.380]  Its filters are silver impregnated to prevent bacterial growth.
[00:36:59.640 --> 00:37:01.060]  There's no priming required.
[00:37:01.320 --> 00:37:03.381]  It's NSF-42 certified.
[00:37:03.621 --> 00:37:06.102]  Optional fluoride filters can reduce fluoride up to 95%.
[00:37:07.202 --> 00:37:08.542]  Easy to set up and use.
[00:37:08.743 --> 00:37:10.043]  Doesn't require electricity.
[00:37:10.163 --> 00:37:13.044]  Purify water from lakes, streams, ponds, and wells.
[00:37:13.364 --> 00:37:16.545]  This filter system leaves in beneficial minerals, which is key.
[00:37:16.765 --> 00:37:20.766]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:37:20.927 --> 00:37:23.547]  ProPure is the best gravity-fed filter out there.
[00:37:23.687 --> 00:37:24.988]  It's what my family uses.
[00:37:25.268 --> 00:37:28.489]  Infowars.com already has the lowest price on ProPure.
[00:37:28.589 --> 00:37:33.891]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:37:34.471 --> 00:37:37.474]  You can also call to order 888-253-3139.
[00:37:42.859 --> 00:37:49.685]  Here it is from HelioFont, iPetGoat2, and then we'll be back with the maker to decode its secrets.
[00:38:42.401 --> 00:38:42.667]  Yeah.
[00:40:02.998 --> 00:40:03.180]  I'm good.
[00:41:33.869 --> 00:41:34.792]  Yeah.
[00:42:03.440 --> 00:42:05.178]  Yeah, let's go.
[00:44:22.654 --> 00:44:22.854]  We're good.
[00:45:09.830 --> 00:45:11.592]  Simply breathtaking.
[00:45:11.632 --> 00:45:14.095]  That is I Pet Goat 2.
[00:45:15.117 --> 00:45:21.865]  And the gentleman that made it is going to be joining us here via video Skype in just a moment.
[00:45:21.925 --> 00:45:24.908]  His production house is Heliophant.
[00:45:25.729 --> 00:45:27.909]  And you can go to Heliophant.com.
[00:45:29.230 --> 00:45:34.071]  He's worked on many movies like The Spirits Within, Final Fantasy.
[00:45:34.091 --> 00:45:38.171]  He worked on The Doctor that I think was the best animated in there.
[00:45:38.632 --> 00:45:40.972]  In fact, Rob Dewey was pointing that out before we went on air here.
[00:45:41.712 --> 00:45:47.453]  And he is also someone who worked on Gollum for the Lord of the Rings film.
[00:45:48.033 --> 00:45:50.814]  Just an amazing artist and spent years
[00:45:51.694 --> 00:45:54.276]  Putting together what you just saw.
[00:45:54.596 --> 00:46:02.842]  I mean, the archetypal images in it, a lot of people have projected onto it their own thoughts, their own ideas.
[00:46:02.902 --> 00:46:08.065]  And they say the most powerful art out there is basically designed to do that.
[00:46:08.605 --> 00:46:12.368]  Some people have said it's satanic and it's programming us.
[00:46:13.369 --> 00:46:17.771]  That reminded me of when I consulted on a scanner darkly for Richard Linklater.
[00:46:18.792 --> 00:46:21.774]  Winona Ryder, Keanu Reeves, Woody Harrelson, a bunch of others are in it.
[00:46:21.794 --> 00:46:22.574]  I'm also in the film.
[00:46:23.255 --> 00:46:25.016]  And it's got Illuminati imagery all over it.
[00:46:25.536 --> 00:46:27.737]  But it was there to expose the Illuminati.
[00:46:28.338 --> 00:46:32.080]  I mean, it's hidden in plain view that, hey, the bad guys are the Illuminati or whatever.
[00:46:32.540 --> 00:46:35.602]  And people are saying, oh my gosh, it's subliminal Illuminati.
[00:46:35.842 --> 00:46:40.085]  No, subliminal means it's too quick for the conscious mind to see it.
[00:46:41.205 --> 00:46:44.227]  Now, Louis Lefebvre is joining us now.
[00:46:45.968 --> 00:46:47.989]  Well, first, thank you for having me, Alex.
[00:46:48.009 --> 00:46:48.189]  Thank you.
[00:47:14.480 --> 00:47:21.248]  I think all symbolism can be invested with whatever meaning you want to project on them.
[00:47:21.648 --> 00:47:32.661]  Symbolism is a language, so the elite obviously use it in a kind of degrading way to degrade the human spirit, and they've kind of co-opted all symbolism.
[00:47:32.721 --> 00:47:33.042]  It's like
[00:47:33.682 --> 00:47:41.227]  You know, regular humans don't have much knowledge of symbolism and they just, so they don't understand it, they can't really decipher it.
[00:47:41.607 --> 00:47:52.815]  And we've been led to believe that all symbolism is just negative and evil, but it's not, you know, it's just whatever we want to put it into it, whatever meaning we want to put into it.
[00:47:53.275 --> 00:48:05.960]  And in my film, you know, the thing that people get stuck on the most, I've noticed, is the triangle on the Christ figure and also the eye on the Christ figure on his forehead.
[00:48:06.741 --> 00:48:09.222]  And for me, the eye
[00:48:10.543 --> 00:48:16.568]  Placed on the forehead represents inner vision, so it's clear spiritual insight.
[00:48:17.068 --> 00:48:29.318]  For the Illuminati or, you know, the elite, when it's used, for example, on the dollar bill, it represents, you know, a total control freak surveillance society.
[00:48:30.476 --> 00:48:32.316]  And it's the same thing.
[00:48:32.336 --> 00:48:34.697]  That's what the pyramid means.
[00:48:35.077 --> 00:48:44.879]  It's every layer manipulating the layer below it and giving the people at the apex incredible control.
[00:48:44.899 --> 00:48:51.000]  And the eye is about being everywhere and just seeing everything.
[00:48:51.020 --> 00:48:53.241]  So it's about total surveillance.
[00:48:53.821 --> 00:48:54.141]  Whereas
[00:48:55.057 --> 00:49:00.860]  What I tried to put in, I tried to redress those symbols, and so I have it on the Christ figure.
[00:49:00.880 --> 00:49:10.586]  The triangle means God, it means the Trinity, and the eye means spiritual insight.
[00:49:10.686 --> 00:49:18.171]  And then you have the crown of thorns, to me what that represents, the crown of barbed wires, is the way we
[00:49:19.362 --> 00:49:23.746]  Uh, are manipulated, and it's kind of like a war on consciousness.
[00:49:23.886 --> 00:49:35.296]  So, you'll notice that the crown is between the triangle and the eye, so it's kind of like a barrier between my spiritual insight and the divine.
[00:49:35.796 --> 00:49:43.162]  And at the end, that crown disappears, so it's like, oh, finally, I have clear spiritual insight.
[00:49:43.342 --> 00:49:45.985]  I can see my creator.
[00:49:46.994 --> 00:49:50.337]  Well, that's what I got, and I've never talked to you until now.
[00:49:50.377 --> 00:49:57.642]  We set you up for the show, and we talked a few minutes before we went live here, but I've never talked to you about what your incredible piece of art means.
[00:49:57.703 --> 00:50:02.787]  I mean, it's right up there with Fantasia, the original, but looking at it...
[00:50:03.567 --> 00:50:19.981]  I see it as a person's journey with Christ through life, seeing all the different evil, seeing the different, you know, the sex trade, the torture, the war machines, the devil snake system that looks out of the television, preying on people, programming them, and then
[00:50:21.782 --> 00:50:37.330]  You know, the individual who's traveling, you know, basically with Christ, symbolizing that flame, that you've got the Holy Spirit, that's not really Jesus, that's the individual, you know, with the spiritual connection to Christ, comes out into a wider universe, and all of that was just Plato's cave behind him.
[00:50:37.630 --> 00:50:41.472]  And, of course, there's much deeper symbolism than that, but is that an accurate representation?
[00:50:42.865 --> 00:50:45.407]  Absolutely.
[00:50:45.467 --> 00:50:48.889]  He represents a flame, and so it's a fire.
[00:50:49.730 --> 00:50:58.276]  And I don't know if you recall that John the Baptist had baptized in water, and he said of Jesus that Jesus would baptize in fire.
[00:50:58.376 --> 00:51:00.598]  So I don't see that it's inappropriate.
[00:51:01.178 --> 00:51:01.939]  It doesn't matter.
[00:51:02.079 --> 00:51:12.353]  Anything powerful is going to freak people out that go to these globalist program churches who are taught to love world government and they worship six-foot icicle preachers.
[00:51:12.754 --> 00:51:16.078]  So of course they're upset by it because it's moving, it's powerful.
[00:51:16.318 --> 00:51:17.480]  What gave you the idea?
[00:51:17.520 --> 00:51:18.782]  Because I've never talked to you before
[00:51:19.162 --> 00:51:21.443]  But I feel like I know you just watching this.
[00:51:21.463 --> 00:51:23.923]  I mean, you've got Bush in there, animated.
[00:51:23.943 --> 00:51:29.365]  You even captured kind of his demonic spirit, you know, with the kids, acting like he doesn't know what's coming.
[00:51:29.685 --> 00:51:34.867]  It cuts to Obama, and then he suddenly looks into the universe, symbolized by, you know, creation with a flower.
[00:51:35.107 --> 00:51:35.827]  Am I right there?
[00:51:36.047 --> 00:51:36.927]  Tell us about yourself.
[00:51:36.967 --> 00:51:39.208]  Tell us about your view, your awakening.
[00:51:41.368 --> 00:51:43.989]  Um, wow, that's a lot of stuff.
[00:51:44.069 --> 00:51:48.812]  But basically, the film came to me in a place of suffering.
[00:51:49.132 --> 00:52:04.239]  So it was all the things that I had lived personally, and, you know, the materialism that I had experienced in different realms in my life that I had also contributed to.
[00:52:04.719 --> 00:52:08.841]  So not just put on me, but also, you know, I had gotten involved in it as well.
[00:52:09.640 --> 00:52:22.511]  So it was about that place of suffering and it just felt like this film for me was a sort of lifeline, a way for me to go into my own fears.
[00:52:23.111 --> 00:52:26.654]  And I think that's what I've seen in people is it brings up a lot of stuff.
[00:52:27.055 --> 00:52:29.437]  It just kind of stops the mental
[00:52:32.214 --> 00:52:38.861]  Uh, programming and then just kind of goes right viscerally and people have a, you know, a hard time with it.
[00:52:38.881 --> 00:52:42.144]  And I can understand because I went through the same questioning.
[00:52:42.164 --> 00:52:44.687]  Uh, you know, I had those fears.
[00:52:44.767 --> 00:52:45.408]  I saw this.
[00:52:46.149 --> 00:52:52.435]  I kept seeing the Christ figure on his boat and I was like, and that was what was coming up for me.
[00:52:52.515 --> 00:52:54.857]  I had, it felt like I had to do this film.
[00:52:55.718 --> 00:53:08.860]  And I was resisting it because I was terrified in a way, because I know what the programming is, I know what the fear is, I know what Christians believe, and I know those fears intimately.
[00:53:09.221 --> 00:53:22.163]  But it was an invitation to go beyond those fears and go deeper into the question and go deeper into my own fears and into my own limitations and transcend those fears.
[00:53:22.904 --> 00:53:24.264]  So that's what it was for me.
[00:53:24.305 --> 00:53:28.586]  This was a real journey, say, a spiritual journey for me.
[00:53:28.626 --> 00:53:29.386]  It was wonderful.
[00:53:31.287 --> 00:53:44.912]  Every image, I mean, when I see it there on screen while you're talking, we're playing some clips of it, just conjures up all these archetypes and, you know, when you're showing Shiva or, you know, other
[00:53:46.312 --> 00:53:47.092]  You know, archetypes.
[00:53:47.753 --> 00:53:52.575]  We see the images of women, you know, in the walls.
[00:53:52.635 --> 00:53:53.615]  It's all right there.
[00:53:54.135 --> 00:53:58.797]  But I'm somewhat, from research and study, more conscious than a lot of average people.
[00:53:59.197 --> 00:54:07.341]  I can see how someone who's very unconscious, this is almost like a big bucket of ice water being thrown on them to awaken them.
[00:54:07.881 --> 00:54:15.224]  And so I can see they've been so programmed by the globalists that are aware of what they're doing, that when you release something so in your face,
