[00:00:19.830 --> 00:00:21.091]  Welcome, ladies and gentlemen.
[00:26:36.414 --> 00:26:46.537]  And when you look at the carbon cycle, sunlight, water, carbon dioxide and oxygen, they've picked carbon dioxide, because folks know sunlight's good, water's good, and that oxygen
[00:26:46.937 --> 00:26:47.017]  Yes.
[00:27:04.246 --> 00:27:18.640]  And you guys are there in South Africa covering this, where they're openly saying they want, they've said geoengineered things if need be, because I know the world's already in a very low carbon dioxide rate from what it's been in past millennia, and actually cut it.
[00:27:18.880 --> 00:27:24.185]  I mean, these people, it's like a science fiction movie, like they're demons from hell or something.
[00:27:25.287 --> 00:27:29.130]  What they are, Alex, is certifiably insane.
[00:27:29.170 --> 00:27:31.632]  There's really no other way of describing it.
[00:27:31.892 --> 00:27:38.838]  To want to make the planet two degrees cooler, which is effectively what their target now means.
[00:27:39.218 --> 00:27:45.864]  To want to take the level of carbon dioxide in the atmosphere down to the point where trees and plants will die.
[00:27:46.730 --> 00:27:58.701]  To do these things, and to say that Western emissions of carbon dioxide must begin to decline immediately, and we must cut by, get this, more than 100% by 2050.
[00:27:58.741 --> 00:28:08.250]  So there'll be no coal-fired power stations, no automobiles, no oil-fired power stations, no gas-fired power stations.
[00:28:08.630 --> 00:28:10.471]  No industry, no hospitals.
[00:28:10.791 --> 00:28:19.733]  We will be straight back to the Stone Age, Alex, if they get away with this nonsense, and without even the right to light a carbon-emitting fire in our caves.
[00:28:20.113 --> 00:28:34.737]  And if we misbehave, the International Climate Court will be there to order the troops in to make sure that we shut down our industries just as fast and as completely as this latest draft requires.
[00:28:34.937 --> 00:28:37.618]  Now, here is the really odd thing about this, Alex.
[00:28:38.619 --> 00:28:40.200]  I'm not making this stuff up.
[00:28:40.260 --> 00:28:49.063]  You may think this is so extreme that Monckton must have finally flipped his top and gone completely mad, or banged his head on landing off his parachute.
[00:28:49.464 --> 00:28:50.804]  But no, I haven't.
[00:28:51.124 --> 00:29:03.149]  All of this is actually in the document that I got from the UN's Documentation Centre, and it was available, provided you knew to ask for it, to any journalist who wanted a copy of it.
[00:29:03.809 --> 00:29:04.850]  Not one of them.
[00:29:05.590 --> 00:29:20.143]  Anyone in the world, as far as I know, has reported the details that you'll find at scienceandpublicpolicy.org, at climatedepot.org, on your website, infowars.com.
[00:29:20.423 --> 00:29:26.689]  We are the few people that are telling the world what is in this document.
[00:29:26.909 --> 00:29:34.014]  Now, there's no incentive to me to make this stuff up, because if I did, people would look at the document and say, oh no, it's just all fiction.
[00:29:34.054 --> 00:29:35.315]  He's just making it up.
[00:29:35.576 --> 00:29:37.037]  All of this is actually there.
[00:29:37.477 --> 00:29:48.966]  It is plainly of interest to the peoples of the West, so that readers of the Times of London, the Times of New York, et cetera, would surely be intrigued to know this stuff.
[00:29:49.666 --> 00:29:56.710]  And yet, and here's the really sinister thing, not a word of any of this is appearing in print.
[00:29:57.030 --> 00:29:58.351]  Why do you think that is, Alex?
[00:29:58.371 --> 00:29:59.472]  Because I can't work it out.
[00:30:00.222 --> 00:30:01.483]  Well, this is what's happened.
[00:30:01.563 --> 00:30:04.746]  You got the secret Copenhagen text and torpedoed it.
[00:30:05.186 --> 00:30:07.368]  You helped publicize the emails that got leaked.
[00:30:07.809 --> 00:30:09.630]  And we've had several climate gates since then.
[00:30:10.071 --> 00:30:11.212]  I think it's fleeing forward.
[00:30:11.532 --> 00:30:18.798]  Instead of trying to get the incremental power grab, they see, and they've got national and international polls, as you know, coming out, that it's flipped completely.
[00:30:19.138 --> 00:30:21.560]  In some cases, higher than 80% know it's pure bull.
[00:30:21.921 --> 00:30:22.882]  People have now discovered
[00:30:23.682 --> 00:30:27.925]  They've now discovered that China makes no cuts, India, Mexico, a hundred plus other third world countries.
[00:30:28.265 --> 00:30:29.546]  We all make cuts in the West.
[00:30:29.827 --> 00:30:37.152]  They know it's a death sentence to our industry and they know insiders like General Electric that are on the President's Council, the same in your country, are exempt.
[00:30:37.392 --> 00:30:40.154]  So they know what it is, a mafia power grab.
[00:30:40.494 --> 00:30:43.436]  These people aren't even well-meaning socialists at the end of the day.
[00:30:43.456 --> 00:30:44.877]  These are cold-blooded mafia people.
[00:30:45.297 --> 00:30:46.798]  So I think you've answered your own question.
[00:30:46.878 --> 00:30:51.922]  They're operating by stealth now and going for it all.
[00:30:52.302 --> 00:30:54.927]  I mean, is that what you're seeing, or is that what your gut is?
[00:30:55.167 --> 00:31:01.579]  I mean, what's the sense of them this time as they lash out and try to ban you from the conference?
[00:31:01.599 --> 00:31:04.964]  I mean, are they showing even more fear of you and Mark Moreno than they normally do?
[00:31:05.788 --> 00:31:06.989]  They are absolutely terrified.
[00:31:07.169 --> 00:31:15.035]  I went to see Negumi Endo, who is the UN official, that sent me an email arbitrarily saying, you've been banned.
[00:31:15.215 --> 00:31:17.297]  She didn't even say why I'd been banned.
[00:31:17.637 --> 00:31:23.001]  She just said, we hope you will accept that this ban was appropriate, without telling us why it was we'd been banned.
[00:31:23.281 --> 00:31:29.026]  It turned out that I'd been banned because, she said, I had been operating a video camera.
[00:31:29.346 --> 00:31:40.931]  Which I hadn't been operating and that I had been failing to obey instructions of UN officials when no UN official had given any instruction either to me or in my hearing.
[00:31:41.231 --> 00:31:49.374]  Likewise they said I was harassing people when in fact in the end when I said this is an outrage and I will have to go to court unless you at least withdraw that one.
[00:31:49.834 --> 00:31:55.236]  They backed off and said, OK, the allegation of harassment didn't have substance and wasn't pursued.
[00:31:55.596 --> 00:32:15.361]  The fact was the entire thing was simply made up because they knew that if I got into that conference, which of course eventually I did by threatening to go to the court of KwaZulu-Natal, the high court, and get an order telling the UN to behave because they hadn't complied even with the most elementary principles of natural justice.
[00:32:15.681 --> 00:32:22.304]  They backed off pretty quick when I threatened to do that, so I got in, got this document, and wrote it up and got it out.
[00:32:22.885 --> 00:32:31.789]  And they were trying very, very hard to stop it because they knew that if anybody was going to expose this scam for exactly what it is, it was probably going to be somebody like me.
[00:32:32.389 --> 00:32:34.270]  But yet again, they have failed.
[00:32:34.650 --> 00:32:37.892]  And I can tell you this, Alex, it's rather like a funeral.
[00:32:41.633 --> 00:32:43.134]  In Copenhagen, there were 30,000 people.
[00:32:43.835 --> 00:32:47.778]  At the Cancun conference, probably 20 to 25,000.
[00:32:48.919 --> 00:32:50.981]  Now, I think there were about 10,000 there.
[00:32:51.021 --> 00:32:56.985]  The UN is claiming 15,000 were registered, but in fact, quite a lot of them didn't even bother to turn up.
[00:32:57.486 --> 00:32:59.487]  This whole process is collapsing.
[00:32:59.888 --> 00:33:03.731]  As it collapses, what we're seeing with these extremist documents
[00:33:04.512 --> 00:33:20.705]  Is the UN desperately trying to keep the process going by adding new and absurd commitments, such as to go back halfway towards the last ice age and to reduce carbon dioxide concentrations to the point where trees and plants begin to die.
[00:33:21.166 --> 00:33:27.851]  These extreme measures are simply, they're the death throes of this process.
[00:33:27.891 --> 00:33:28.892]  That's really what it is.
[00:33:29.072 --> 00:33:29.893]  Well in closing...
[00:33:31.641 --> 00:33:52.806]  Yeah, they've become so entirely detached from any form of rationality or reality that they no longer understand how malevolent, how unpleasant, how anti-democratic, how anti-Western, and how downright unfair to the people and other creatures of this planet all of these measures that they propose would be.
[00:33:53.346 --> 00:33:58.027]  They have lost the plot, and I think the only thing we can do now, Alex,
[00:33:58.886 --> 00:34:19.490]  Is to say that the UN and the UN Framework Convention on Climate Change must be closed down immediately and all of the bureaucrats of the thousands and tens of thousands of bureaucrats, hundreds of thousands and probably millions by now, living off the world's taxpayers must all be kicked out and told to go and get a proper job.
[00:34:20.896 --> 00:34:21.537]  Absolutely.
[00:34:22.297 --> 00:34:27.622]  In closing, though, how do you expect them now to regroup and counter-strike?
[00:34:27.642 --> 00:34:31.024]  You predicted them with all these new fear-mongering announcements.
[00:34:31.705 --> 00:34:36.849]  Now they've had all these other climate gates, countless ones, frauds, confirmation of the previous frauds.
[00:34:37.269 --> 00:34:48.278]  I mean, their credibility is shot, but as you've said, tens of billions has been invested by the insider robber barons to try to consolidate power through their communist handmaidens.
[00:34:49.219 --> 00:34:50.479]  And so they're not going to go away.
[00:34:50.779 --> 00:34:54.220]  How do you expect them to reinvent themselves?
[00:34:55.181 --> 00:35:03.123]  Alex, that's a very good question about how they're going to try to keep this process going now that it's died on its feet here at Durban.
[00:35:03.603 --> 00:35:07.844]  And I think what they will do is they will, first of all, as usual, declare a success.
[00:35:07.864 --> 00:35:09.405]  They're going to negotiate all through the night.
[00:35:09.445 --> 00:35:12.126]  It's the usual tired public relations game plan.
[00:35:12.446 --> 00:35:17.107]  They will emerge tomorrow morning with their ties around their ears, stubble on their cheeks and a warm smile on their faces.
[00:35:17.507 --> 00:35:18.228]  Thank you very much.
[00:35:36.340 --> 00:35:56.743]  Which is the 20th anniversary of the 1992 Rio Verde Summit, and this time I think they're going to try and put forward a binding treaty on biodiversity, which sounds all terribly gooey and friendly, and in that treaty on biodiversity they will craftily bundle all the climate stuff in the hope that nobody will notice.
[00:35:57.083 --> 00:35:57.504]  However,
[00:35:58.164 --> 00:36:08.829]  UN bureaucrats and little Hitlers and dictators, I will be there in Rio, and don't you dare try to keep me out by lies and cheating the next time round.
[00:36:09.289 --> 00:36:23.975]  I will be reading every draft of this proposed treaty, and if there is any of the nonsense in it that there was in the draft which was to be considered by people here at Durban, then I will be exposing it all across the world yet again.
[00:36:24.755 --> 00:36:39.861]  After the RIA summit in July, there is yet another of these annual conferences of the parties to the Framework Convention on Climate Change scheduled for Qatar in December of next year, and I don't think that very many people will be going to that at all.
[00:36:39.881 --> 00:36:40.882]  They'll be lucky to get 5,000 at that.
[00:36:42.322 --> 00:36:47.426]  And I think this process is now dying on its feet as the science collapses.
[00:36:47.806 --> 00:36:49.427]  The economics has never been there.
[00:36:49.467 --> 00:36:58.093]  The vast majority of economic opinion says it's much better to do nothing than to try to prevent global warming by taxing, trading, regulating, reducing or replacing CO2.
[00:36:58.693 --> 00:37:02.896]  And so I think that the scare is now pretty much over.
[00:37:03.156 --> 00:37:10.701]  And the next thing that I will be arranging is to make sure that certain bogus scientists and bogus UN officials
[00:37:11.201 --> 00:37:23.589]  ...who have clearly committed specific frauds, scientific and economic frauds, as part of this so-called process, will be reported to the police in their respective countries.
[00:37:23.929 --> 00:37:35.897]  We've got a whole project now to do this, and we will be sending these people to trial, and we hope that the judges, on hearing just what they've been up to, will send those who are guilty of fraud to jail.
[00:37:37.538 --> 00:37:41.101]  Let me stop you briefly because that was my final question before we go.
[00:37:41.701 --> 00:37:52.550]  Thank you for being with us and Dr. Martin Moreno who's there working with you and to get his expert perspective and integrate with yours is that people see it as you know extreme or
[00:37:52.910 --> 00:37:59.194]  You're aggressive to call for the jailing of these people, but your estimates are well-researched, and I've seen other mainline estimates.
[00:37:59.674 --> 00:38:10.941]  If you cut the carbon by the levels they talked about in Copenhagen, and as I've read over this new document, it's even more draconian in their flight forward, we're talking conservatively, as you've documented, a billion deaths.
[00:38:11.481 --> 00:38:19.666]  This is bigger than Hitler, Stalin, Mao, and all other 20th century mass murder combined by an order of three or four times, conservatively.
[00:38:20.206 --> 00:38:40.086]  And we have to understand, you know, earlier when you mentioned what's going on in Africa and Latin America, it's in major news that governments and companies to get these carbon sinks and money are forcing people off their land, killing people, shooting them, and the news has come like, well, it's for the earth, I guess it's okay.
[00:38:40.126 --> 00:38:41.927]  I mean, we've seen the Greenies come out
[00:38:42.668 --> 00:38:45.671]  The London Guardian, everywhere, and endorse green fascism.
[00:38:45.711 --> 00:38:49.956]  They say, yes, you bet we're going to arrest you for not doing what we say.
[00:38:50.016 --> 00:38:51.257]  We're seizing control.
[00:38:51.557 --> 00:38:54.300]  We're going to burn down ski resorts.
[00:38:54.961 --> 00:38:56.162]  We're going to arrest Moncton.
[00:38:56.783 --> 00:39:00.707]  I mean, they are aggressive authoritarians, and they're not dressed like the Nazis.
[00:39:00.727 --> 00:39:02.528]  They're not dressed like the Soviets.
[00:39:02.789 --> 00:39:04.791]  Every generation expects it to be looking the same.
[00:39:05.131 --> 00:39:07.853]  This is our generation's Hitler's.
[00:39:08.094 --> 00:39:11.536]  They've got to go to prison for the mass murder and eugenics.
[00:39:11.696 --> 00:39:14.299]  Because you know, sir, at the end of the day, they're eugenicists.
[00:39:14.519 --> 00:39:22.505]  They just want to cut, as State Department memorandum 200 says, the energy supplies of a third world that is a death sentence.
[00:39:23.026 --> 00:39:24.086]  I'm sorry to be ranting.
[00:39:25.037 --> 00:39:35.923]  No, well, I mean, I can quite understand, because here I am in South Africa, where the internet works occasionally, as we've just found out, and 80% of South Africa is lucky enough to have electricity, 20% still doesn't.
[00:39:36.724 --> 00:39:49.831]  But South Africa's electricity accounts for 60% of all the electricity consumed in Africa, which means that most countries in Africa have practically no electricity at all, except, of course, in the fancy air-conditioned government offices.
[00:39:50.473 --> 00:40:00.676]  So we are seeing a conspiracy, if you like, by the world's governing class, the world's increasingly communistic or fascistic class politique.
[00:40:01.383 --> 00:40:05.747]  Against the ordinary peoples of the world, and of course it's the poor who get hurt first.
[00:40:06.147 --> 00:40:20.298]  As you were saying, the farmers of Uganda who are being kicked off their land and shot if they disagree by UN troops and Ugandan troops going in to create these entirely fictitious carbon sinks, which are complete nonsense.
[00:40:20.948 --> 00:40:23.170]  And this is, of course, a worrying trend.
[00:40:23.530 --> 00:40:29.916]  Now, it's very difficult to nail them down for genocide for what they're doing at the moment.
[00:40:30.216 --> 00:40:39.364]  What we can do, however, is go after those scientists and bureaucrats who have been peddling deliberate scientific frauds.
[00:40:39.804 --> 00:40:43.708]  And there are one or two, you can only do sort of one or two clear cases.
[00:40:43.988 --> 00:40:45.149]  You start with those.
[00:40:45.749 --> 00:41:00.822]  And you put those cases to the police with a lawyer and you say, here is the matter of the fraud, here is how they hope to make money from it, here is how much money they've made from it, and here is why it is definitely a scientific fraud, and here is independent scientific evidence that it is a fraud.
[00:41:01.383 --> 00:41:16.454]  And then you get the prosecuting authorities to do their job on a relatively small number of really bad scientists who have got away with this so far because they think that the governing class of the world will protect them.
[00:41:16.815 --> 00:41:18.176]  But no, it won't.
[00:41:18.736 --> 00:41:28.764]  Once we pin down the few clearest frauds and report the various people in various countries that have perpetrated these frauds... It'll fall like dominoes!
[00:41:29.851 --> 00:41:39.374]  Once their collars start to be felt, just a couple of them, a couple of senior ones, they will immediately back off and this entire process will collapse.
[00:41:39.774 --> 00:41:56.080]  And having seen the horror, and I mean the horror, and the genocidal destruction which this agreement that they're being asked to sign here would entail, then it is absolutely now necessary, for the sake of the life of humanity,
[00:41:56.892 --> 00:42:05.319]  That this process is stopped at once and that's why we're thinking we now have to say no more Mr. Nice Guy.
[00:42:05.619 --> 00:42:20.692]  If you are a scientist that has committed a fraud for the sake of getting more funding for yourself or your university or for the sake of going along with this scam because it gives you status and position which you wouldn't otherwise have, we are watching
[00:42:21.272 --> 00:42:26.096]  We are gathering the evidence and we will see you prosecuted.
[00:42:26.396 --> 00:42:30.600]  And if you are guilty of fraud, then we will see you go to jail.
[00:42:30.900 --> 00:42:39.587]  And in the UK, the minimum sentence for the kind of fraud that's being perpetrated here is at least 10 years imprisonment without the chance of parole.
[00:42:39.947 --> 00:42:40.567]  Absolutely.
[00:42:40.647 --> 00:42:47.491]  And look, they're guaranteed to end up going to prison someday because if they keep carrying out their plans, the crimes will be so great.
[00:42:47.851 --> 00:42:50.352]  History shows they'll be resisted and then it won't be prison.
[00:42:50.372 --> 00:42:52.453]  They're going to be facing something even more than that.
[00:42:52.493 --> 00:42:58.456]  I mean, these people are true eugenicists, green Nazis, anti-human scum.
[00:42:58.857 --> 00:43:05.320]  And Lord Monckton, we really appreciate your tireless effort crisscrossing the world, you know, in your great calling to stand up against these people.
[00:43:05.660 --> 00:43:08.701]  Thank you for talking to us, and we look forward to talking to you in the future.
[00:43:08.721 --> 00:43:17.142]  Thank you for breaking this electronic Berlin Wall of media blackout that's happening in the West, and we look forward to talking to you.
[00:43:17.162 --> 00:43:18.023]  What a wonderful description, Alex.
[00:43:18.183 --> 00:43:19.483]  Electronic Berlin Wall.
[00:43:19.743 --> 00:43:21.863]  That is exactly what it is.
[00:43:22.303 --> 00:43:29.225]  These Marxist journalists who have captured one by one the newspapers and electronic media of the West,
[00:43:29.985 --> 00:43:42.053]  Are now deliberately ganging together to throttle the West that nurtured them and destroy the lives of our people and the hopes of our industries and the future of our nations.
[00:43:42.554 --> 00:43:58.224]  And we must, as you rightly say, fight and fight and fight again to save the rationality and reason and cheerful chaos of the free market and the prosperity of the West
[00:44:03.565 --> 00:44:09.788]  Thank you so much Lord Monckton.
[00:44:10.348 --> 00:44:20.773]  Wow, it is good to know that those guys are over there fighting because we wouldn't even have this information if they didn't go to every one of these conferences and be basically poked and prodded and abused by the
[00:44:22.336 --> 00:44:22.676]  I think?
[00:44:47.475 --> 00:44:49.516]  News blackout on this, the most draconian.
[00:44:49.877 --> 00:44:54.980]  You can read it at Infowars.com, climatedepot.com, scienceandpublicpolicy.org.
[00:44:55.400 --> 00:45:00.324]  The document that reads like something out of a science fiction movie if you want to seize total control.
[00:45:00.624 --> 00:45:03.366]  And now for a quick interview with Mark Moreno as well.
[00:45:03.566 --> 00:45:04.967]  I know it's late at night over there, Mark.
[00:45:05.187 --> 00:45:06.067]  Thank you for joining us.
[00:45:06.448 --> 00:45:10.891]  And thank you for breaking this blackout, this electronic Berlin Wall.
[00:45:10.931 --> 00:45:12.212]  Thank you.
[00:45:12.252 --> 00:45:16.715]  So you're back in the nest of authoritarian control freaks.
[00:45:16.735 --> 00:45:17.215]  What's it like?
[00:45:18.455 --> 00:45:21.896]  Well, as Maxwell Smart used to say, we're living in danger every minute.
[00:45:21.936 --> 00:45:27.918]  We're being blacked out, threatened by security, threatened to be thrown out, threatened violence, but we're loving every minute of it.
[00:45:27.998 --> 00:45:36.841]  This has been a situation where we go around in the media room, Lord Monckton and I, and almost to the mainstream media of the West is not interested.
[00:45:36.861 --> 00:45:38.662]  They look at us as though we're some kind of aliens.
[00:45:38.742 --> 00:45:44.503]  Our simple pitch is, we're global warming skeptics that are at this conference, and we're here to condemn it.
[00:45:44.563 --> 00:45:46.384]  Would you like some balance in your reporting?
[00:45:46.924 --> 00:45:52.029]  All the mainstream media is not interested, but the developing world's media is interested.
[00:45:52.269 --> 00:45:59.396]  And I'm talking about Chinese media, South African media, Indian media, and some other African media we did.
[00:45:59.636 --> 00:46:03.620]  It's amazing how the developing world is so receptive to this message.
[00:46:03.900 --> 00:46:09.345]  In fact, we're on the front page of the South African newspaper, the only climate skeptics at this conference.
[00:46:09.945 --> 00:46:24.629]  So they get it, but the other media, we had a press conference on Wednesday where I released the Climate Depot A to Z report and I literally, from every letter of the alphabet, their claims not only are failing to materialize, the evidence is going the opposite direction.
[00:46:25.049 --> 00:46:27.650]  We were heckled by UK Guardian reporters.
[00:46:27.910 --> 00:46:29.751]  We were heckled by UN delegates.
[00:46:29.911 --> 00:46:32.431]  We were heckled by Greenpeace, who planted them in there.
[00:46:32.551 --> 00:46:37.353]  The UN made us start the press conference late, and they stopped us, you know, cutting our time short.
[00:46:37.693 --> 00:46:40.394]  They did not want us there, but we persevered.
[00:46:40.654 --> 00:46:49.837]  We made our presentation, the 61-page report, to the United Nations, and I told reporters there that this is now the level of medieval witchcraft.
[00:46:50.497 --> 00:46:50.737]  I think?
[00:47:05.947 --> 00:47:06.748]  Thank you very much.
[00:47:25.916 --> 00:47:33.317]  Well, yeah, they teach school children there shouldn't even be seasons now, and they cry whenever they see housing developments.
[00:47:33.377 --> 00:47:34.678]  I have family this has happened to.
[00:47:34.718 --> 00:47:36.678]  They say they're murdering the bunny rabbits.
[00:47:37.418 --> 00:47:39.059]  I mean, it's incredible brainwashing.
[00:47:40.699 --> 00:47:46.140]  Now, I was talking to Lord Monckton, obviously, a few minutes ago, who's there with you, and he was describing this as violent death throes.
[00:47:46.160 --> 00:47:48.200]  Do you concur with that analysis?
[00:47:48.260 --> 00:47:55.282]  And what's the overall spirit of these people?
[00:47:56.215 --> 00:48:06.068]  Yeah, I mean, I've been to pretty much every conference since the Earth Summit in 2002, and then they've always picked exotic locations, even Bali, Indonesia, and South America.
[00:48:06.749 --> 00:48:11.575]  And this is by far the conference with the least amount of energy, the least amount of interest.
[00:48:11.915 --> 00:48:26.639]  And a total boredom has set in, because everyone knew going into this that there was going to be no world leaders there, President Obama didn't come, there were no Hollywood celebrities, Angelina Jolie, Leonardo DiCaprio, Harrison Ford, even Al Gore were all supposed to be here, and none of them showed up.
[00:48:27.159 --> 00:48:33.941]  And this is just, it's in the death throes, and I think what's happening now is a retooling of this entire environmental thrust.
[00:48:34.421 --> 00:48:35.342]  We're good to go.
[00:48:53.315 --> 00:48:59.301]  Now they can control the oceans, now they can control roadways, land use, agriculture, you name it.
[00:48:59.661 --> 00:49:03.645]  Under that rubric of sustainable development, they can cover it all.
[00:49:03.685 --> 00:49:08.470]  And we cannot ever forget that it was Republican presidents who got us into this.
[00:49:08.710 --> 00:49:10.472]  The first George H.W.
[00:49:10.552 --> 00:49:13.495]  Bush in 1992 went to the first Earth Summit.
[00:49:13.815 --> 00:49:25.217]  And committed the United States to these United Nations treaties, which then led to Kyoto, which then led the second George Bush sent Colin Powell to the Earth Summit in Johannesburg, South Africa, which I was at.
[00:49:25.237 --> 00:49:33.719]  The Bush family has done more to commit the United States to environmental and United Nations lunacy than all the Democrats combined.
[00:49:33.979 --> 00:49:38.399]  And we have to look at our two top nominees and we have to get terrified.
[00:49:38.819 --> 00:49:41.580]  Mitt Romney and Newt Gingrich are incapable
[00:49:41.820 --> 00:49:42.200]  Thank you.
[00:50:11.941 --> 00:50:15.574]  There's policies of Bush 1 and Bush 2 if either of these Republicans get in.
[00:50:16.485 --> 00:50:19.787]  Well, it's good to see you fired up, and I've never seen you quite like this.
[00:50:19.807 --> 00:50:21.868]  Certainly, you can smell blood with these fraudsters.
[00:50:22.429 --> 00:50:29.853]  Of course, it was at the Rio de Janeiro conference, as you know, it was in 92, where Maury Strong publicly said, we're going to have a post-industrial world.
[00:50:30.393 --> 00:50:32.895]  We are going to shut down the United States.
[00:50:33.455 --> 00:50:36.497]  We are basically going to carry all of this out.
[00:50:37.257 --> 00:50:41.860]  And that is exactly what they were basically able to do.
[00:50:43.921 --> 00:51:00.753]  Looking at this, I wanted to bring up a couple of positive points that I've seen here in the U.S., and that is the EPA on its own came out and said we're going to shut down most of the coal-powered plants, of course those that aren't owned by insiders like General Electric.
[00:51:01.133 --> 00:51:09.299]  Obama's had to back off on declaring carbon dioxide, at least from those, as deadly nerve gas poison that plants breathe, but still he's moving ahead with some of the shutdowns.
[00:51:09.939 --> 00:51:12.581]  And, of course, you know the EPA was going to declare hay dust
[00:51:13.081 --> 00:51:20.704]  And any type of dirt or dust on your farm as $10,000 fines, first offense, just a total way to shut down small farmers and ranchers.
[00:51:21.044 --> 00:51:23.485]  The House passed by a giant margin today.
[00:51:23.965 --> 00:51:28.226]  The Hill newspaper is reporting that they're not going to do that.
[00:51:28.506 --> 00:51:34.548]  I mean, this is clearly just a way for this government mafia to make breathing evil, dust on a farm evil.
[00:51:34.929 --> 00:51:36.029]  I mean, it is so incredible.
[00:51:36.069 --> 00:51:38.610]  But more and more, people are realizing
[00:51:39.130 --> 00:51:47.777]  That this is a selective economic warfare attack by people that have said they want a post-industrial world and who've always hated the free market and capitalism.
[00:51:48.683 --> 00:51:50.844]  Yes, this is death by bureaucratic bean counters.
[00:51:51.084 --> 00:51:53.385]  They've gone after our ice makers and our refrigerators.
[00:51:53.405 --> 00:51:55.225]  They've gone after our dishwashers.
[00:51:55.265 --> 00:51:58.286]  Our dishwashing liquid now has to be green and therefore not cleaning.
[00:51:58.306 --> 00:51:59.887]  They've gone after the washing machines.
[00:52:00.087 --> 00:52:01.748]  They've sapped the water and the power.
[00:52:01.768 --> 00:52:03.608]  They've gone after our toilets, our showerheads.
[00:52:03.828 --> 00:52:07.950]  The Japanese government's telling the citizens to go to bed early to prevent global warming.
[00:52:08.430 --> 00:52:13.252]  The UN chief has said people can't order ice water in restaurants because of the carbon footprint.
[00:52:13.872 --> 00:52:17.934]  This is a level of control that George Orwell didn't contemplate.
[00:52:17.954 --> 00:52:30.160]  He who controls carbon, controls life, and I will add to that with the Rio Earth Summit coming up, he who controls carbon and controls land use policy and even the oceans, controls the world.
[00:52:30.200 --> 00:52:31.421]  And that's what they're going for.
[00:52:31.601 --> 00:52:33.062]  And this isn't conspiracy talk.
[00:52:33.262 --> 00:52:34.843]  This is in their documents.
[00:52:35.043 --> 00:52:36.143]  We're looking at this document.
[00:52:36.364 --> 00:52:40.686]  One of the most hilarious things about this 138-page document that Lord Monckton wrote
[00:52:41.406 --> 00:52:50.632]  Well, they want to stop wars, not because wars are bad for people, not because wars are bloody, but they want to stop it because of wars impact on the atmosphere.
[00:52:51.192 --> 00:52:57.276]  In other words, the greatest reason not to fight a war is concerned over climate change and global warming.
[00:52:57.557 --> 00:52:59.598]  This is the level of absurdity we've reached.
[00:53:00.880 --> 00:53:04.843]  We're getting a bit of a Skype break up there from Durban, South Africa, but that's okay.
[00:53:04.884 --> 00:53:06.805]  It's great to even have your audio.
[00:53:06.825 --> 00:53:14.431]  It's kind of like an old Star Trek episode where we're talking to you from 20 light years away and it's breaking up a piece a bit.
[00:53:15.152 --> 00:53:18.274]  Going from memory, they're going to pull it up and we might even cut the video in.
[00:53:19.595 --> 00:53:25.180]  A few months ago we went to one of the Smart Growth Conferences here in town and I think the head of the Nature Conservancy was there.
[00:53:27.304 --> 00:53:33.968]  Yeah, Mark Tursik, head of the Nature Conservancy, and they went up to him and said, we'd like to speak to you about coal, because they were there saying, shut down coal.
[00:53:34.889 --> 00:53:40.853]  And when they brought up, hey, well, Obama said, you know, in that video clip that he wanted to bankrupt coal, what's your view on that?
[00:53:40.893 --> 00:53:48.618]  He said, whoa, I'm not talking to you, interview over, and ran off like he was a vampire confronted with a giant silver cross.
[00:53:49.218 --> 00:53:53.421]  I mean, used to these people would get on the offensive if you got on the offensive.
[00:53:53.481 --> 00:53:55.922]  Now, they just turn tail and run.
[00:53:56.403 --> 00:54:00.806]  And more and more, they don't have that crazed, power-seizing look in their eyes.
[00:54:01.126 --> 00:54:04.208]  They're trying to regroup, as you said, and move on to other things.
[00:54:05.091 --> 00:54:13.119]  I mean, major environmental and climate organizations are shutting their doors, they're firing staffers, climate stock exchanges are collapsing.
[00:54:13.739 --> 00:54:20.186]  This was truly subprime science, subprime economics, subprime politics, but we can never count them out.
[00:54:20.526 --> 00:54:27.972]  Because there's never any previous environmental scare that has this kind of funding, backing of the UN, or backing of the media.
[00:54:27.992 --> 00:54:29.133]  It's unprecedented.
[00:54:29.333 --> 00:54:30.694]  So it doesn't just die.
[00:54:30.975 --> 00:54:39.722]  And the head of the UN, Rajendra Pachauri, of the Climate Panel, is on record as saying global warming is but a symptom of a larger problem.
[00:54:39.742 --> 00:54:43.485]  And that larger problem is sustainable development and species extinction.
[00:54:43.645 --> 00:54:44.666]  They're already on record
[00:54:44.966 --> 00:54:46.207]  As doing the great shift.
[00:54:46.507 --> 00:54:48.448]  So I think what's going to happen is they're going to regroup.
[00:54:48.788 --> 00:54:56.852]  Climate's not going to go away, but it's going to be part of a larger picture where they're going to go after every conceivable way that human beings interact.
[00:54:56.912 --> 00:55:06.077]  And as the former co-founder of Greenpeace, Patrick Morris, said, the modern environmental movement today is the most anti-human agenda that we have.
[00:55:06.458 --> 00:55:12.761]  We have, at the UN conference, they had torches, solar torches, they were trying to peddle for Sub-Saharan Africa.
[00:55:13.061 --> 00:55:25.711]  People living in huts made of dung aren't offered coal-fired power plants, which Obama and other environmentalists prevent, but they're offered solar torches to read by at night.
[00:55:26.071 --> 00:55:32.576]  This is the perverse way, and there are actually people like Governor Brown in California who believe the developing world can't develop.
