[00:00:00.009 --> 00:00:02.591]  Alex Jones Broadcasting Network.
[00:41:47.661 --> 00:41:49.642]  Number two, I feel like I have a hangover today.
[00:41:50.262 --> 00:41:54.843]  From a big, big, big Cadbury dark chocolate bar I shoved down my throat.
[00:41:55.243 --> 00:41:57.824]  But the point, I ate like a pig in about three minutes.
[00:41:59.024 --> 00:42:01.745]  But the point is, man, you don't give that to kids, folks.
[00:42:02.525 --> 00:42:03.706]  You don't give it to them.
[00:42:04.206 --> 00:42:07.607]  But oh, it doesn't matter, let's give them, let's give them aspartame.
[00:42:08.556 --> 00:42:10.299]  Let's give them MSG.
[00:42:10.619 --> 00:42:13.243]  Let's give them all these hundreds of additives that are in things.
[00:42:13.283 --> 00:42:17.529]  I mean, folks, if I eat fast food now, if we're on the road on a shoot, and that's all that's there.
[00:42:17.950 --> 00:42:19.191]  I haven't done this, by the way, in years.
[00:42:19.892 --> 00:42:23.898]  Because I would do it when you haven't been eating it in a while and feel sick an hour later.
[00:42:24.839 --> 00:42:27.940]  Like I had drunk a gallon of Jack Daniels the day before?
[00:42:28.240 --> 00:42:30.040]  You're like, what is in this McDonald's?
[00:42:30.820 --> 00:42:32.321]  What is in this Burger King?
[00:42:32.881 --> 00:42:33.701]  Additives, folks.
[00:42:33.961 --> 00:42:39.222]  If they call them additives and they got them approved decades ago, it's petrochemicals and stuff.
[00:42:39.262 --> 00:42:40.002]  It's drugs.
[00:42:40.562 --> 00:42:41.743]  That's why it's addictive.
[00:42:42.083 --> 00:42:43.863]  Most poisons are actually addictive.
[00:42:44.443 --> 00:42:45.083]  Did you know that?
[00:42:46.764 --> 00:42:47.224]  Look it up.
[00:42:49.024 --> 00:42:52.145]  Many poisons are addictive and they know what they're doing.
[00:42:52.185 --> 00:42:53.465]  It's like cigarettes.
[00:42:54.850 --> 00:42:59.691]  Hundreds of additives in the average top brand to make it more addictive, to make it go to your brain.
[00:43:01.031 --> 00:43:03.412]  Unbelievable what they do to you.
[00:43:03.452 --> 00:43:05.352]  And it's the same type of industries.
[00:43:05.372 --> 00:43:06.132]  And I'm going to your calls.
[00:43:06.492 --> 00:43:15.834]  If you knew history, folks, you would know 200 years ago, one of the biggest businesses in Europe and what is the United States and Canada today.
[00:43:16.554 --> 00:43:16.894]  The U.S.
[00:43:16.914 --> 00:43:17.214]  was here.
[00:43:17.254 --> 00:43:19.174]  Canada was here already as nations.
[00:43:19.654 --> 00:43:20.415]  Canada, not quite.
[00:43:20.455 --> 00:43:21.755]  It was, I guess, a British territory.
[00:43:21.795 --> 00:43:22.395]  But the point is,
[00:43:23.522 --> 00:43:34.468]  All of this is going on, and the biggest business was not trapping, it was not sawmills, it was not manufacturing, it was medicine men.
[00:43:36.089 --> 00:43:47.635]  And they would go around in these big wagon trains, selling opium and cocaine, and every other drug you could imagine, hallucinogens, you name it.
[00:43:47.975 --> 00:43:49.716]  They were traveling apothecaries.
[00:43:50.615 --> 00:43:52.756]  Okay, you can walk in any drugstore, buy anything you wanted.
[00:43:53.237 --> 00:43:56.839]  If you thought rhino horn would help you, they'd have that at an exorbitant price.
[00:43:57.459 --> 00:43:58.319]  Okay, 200 years ago.
[00:43:58.960 --> 00:44:00.181]  Look it up, it's incredible history.
[00:44:00.481 --> 00:44:02.062]  Read countless books on it, can't put them down.
[00:44:02.422 --> 00:44:06.384]  All the wild, you know, tales and reprinted newspaper articles from the time.
[00:44:06.404 --> 00:44:11.907]  Because you show up in town, the whiskey sellers can't compete with somebody selling heroin.
[00:44:12.227 --> 00:44:14.389]  Wasn't heroin, but what became heroin later?
[00:44:14.509 --> 00:44:14.769]  Opium.
[00:44:16.089 --> 00:44:19.430]  Well yeah, you got a headache, you got a toothache, drink some of this, your problems are solved.
[00:44:19.771 --> 00:44:23.152]  They became so wealthy, the Rockefellers actually made their money.
[00:44:24.513 --> 00:44:39.299]  Before John D. the First, their daddy ran a big chain, you look this up, all over the Midwest when that was opening up, and the East, of wagons selling opium.
[00:44:40.666 --> 00:44:43.093]  And that's who created Big Pharma.
[00:44:43.714 --> 00:44:48.246]  If you track it back, it's all these opium dealers and people and drug dealers.
[00:44:49.048 --> 00:44:50.348]  They created Big Pharma.
[00:44:50.608 --> 00:44:52.129]  They financed psychiatry.
[00:44:53.449 --> 00:44:54.890]  They financed our whole world.
[00:44:55.470 --> 00:45:01.892]  And then they merged with the eugenicists because the royalty who was inbred was like, all our kids are dying.
[00:45:02.132 --> 00:45:08.394]  Those that do live are totally insane or mentally ill from the inbreeding, like a dog will be really mentally ill.
[00:45:08.894 --> 00:45:18.277]  So these crazy royals hired all these psychiatrists and psych warfare chiefs and eugenicists and others to try to cure them of all their deformities.
[00:45:19.482 --> 00:45:24.765]  And they said, well, the problem is, is the general public, their disease, we've got to wipe them out.
[00:45:25.425 --> 00:45:26.706]  As if that was even affecting them.
[00:45:26.746 --> 00:45:28.327]  It goes back to Malthus and the rest of it.
[00:45:28.887 --> 00:45:31.309]  So, folks, that's who runs all this.
[00:45:31.329 --> 00:45:36.252]  That's why it's so crazy and so deformed and so strange.
[00:45:37.799 --> 00:45:42.902]  And then as society breaks down, as order breaks down, people are like, well, let's send our kid to the psychiatrist.
[00:45:42.922 --> 00:45:44.103]  And they put your 12-year-old on.
[00:45:44.463 --> 00:45:52.389]  They put 67 nationally to 69, depending on which year, of children in foster care on multiple psychotropics, an average of 7.
[00:45:53.569 --> 00:45:56.031]  WAI reported it on that and broke it down.
[00:45:56.051 --> 00:45:56.951]  You can look it up yourself.
[00:45:57.352 --> 00:45:57.932]  I'll go to your calls.
[00:45:59.113 --> 00:46:03.576]  That shows you, when they get you in their custody, two-thirds
[00:46:05.566 --> 00:46:08.167]  are put on drugs.
[00:46:08.267 --> 00:46:09.107]  So that's their goal.
[00:46:10.248 --> 00:46:14.889]  And I've known people on these drugs, and some people it doesn't hurt them.
[00:46:15.649 --> 00:46:17.010]  At least mentally, physically it does.
[00:46:18.230 --> 00:46:29.714]  But every time I hear about a mother who drowns her children in the bathtub, or puts them in a lake, or chops their arms off with a meat cleaver, or shoots them, or puts a baby in the microwave, every time
[00:46:31.459 --> 00:46:37.142]  It comes out weeks later in the defense that they were on multiple serotonin reuptake inhibitors and didn't know who they were.
[00:46:38.723 --> 00:46:46.527]  Because I'm sure we've all had that feeling like, you know, when some guy comes out of a store and bows up, he's got a problem, bud.
[00:46:46.867 --> 00:46:49.028]  You have an impulse to just punch him right in the throat.
[00:46:49.388 --> 00:46:50.989]  But you have impulse control.
[00:46:51.510 --> 00:46:53.371]  And you learn how to just go, no, I don't have a problem.
[00:46:53.391 --> 00:46:53.831]  How you doing, man?
[00:46:54.811 --> 00:46:55.912]  That's good you don't have a problem.
[00:46:57.708 --> 00:46:58.048]  Yes, sir.
[00:46:58.429 --> 00:46:59.670]  What do you mean, smart mouth of me?
[00:47:00.311 --> 00:47:00.771]  No, sir.
[00:47:01.452 --> 00:47:03.174]  See, my problem is I have to work to be like that.
[00:47:03.214 --> 00:47:04.235]  That's real discipline.
[00:47:04.815 --> 00:47:05.736]  Real discipline.
[00:47:06.177 --> 00:47:07.178]  I sit there and go, yes, sir.
[00:47:07.558 --> 00:47:07.938]  Powerful.
[00:47:08.999 --> 00:47:12.843]  And while you're just thinking, you touch me, I'm going to absolutely break your neck.
[00:47:13.184 --> 00:47:15.186]  But the point is, is that
[00:47:18.004 --> 00:47:21.827]  You put people... They're putting police on serotonin reuptake inhibitors.
[00:47:22.087 --> 00:47:24.149]  They're putting military men on them.
[00:47:24.489 --> 00:47:29.933]  The guy that killed those 18 people in Afghanistan under psychiatric care didn't want to go back because all his buddies were being killed.
[00:47:30.173 --> 00:47:31.474]  Part of his foot was blown off.
[00:47:31.514 --> 00:47:32.495]  He had a fake foot.
[00:47:33.295 --> 00:47:35.196]  Didn't want to go back for his fourth tour as sergeant.
[00:47:35.857 --> 00:47:37.058]  He blacked out, folks.
[00:47:37.498 --> 00:47:40.500]  He was on a psychiatric drug treatment.
[00:47:40.520 --> 00:47:41.301]  They won't say what.
[00:47:41.801 --> 00:47:43.582]  They put a trained killer
[00:47:44.807 --> 00:47:50.251]  Who had his foot blown off, fighting with a prosthesis, and watched his buddies blown up that same day.
[00:47:50.892 --> 00:47:52.653]  And he just, he was on a hallucinogen, folks.
[00:47:52.993 --> 00:47:54.815]  Those drugs are in the hallucinogen class.
[00:47:55.175 --> 00:47:55.515]  And you know what?
[00:47:55.535 --> 00:47:56.776]  They're gonna put that guy in jail.
[00:47:58.278 --> 00:47:59.719]  That's how crazy psychiatry is.
[00:47:59.739 --> 00:48:03.722]  Let's go to your calls, as promised, in this segment, the next, and then the next, and then Blaylock at 5 after.
[00:48:04.182 --> 00:48:05.703]  David in Texas, thanks for holding.
[00:48:06.124 --> 00:48:06.944]  You're on the air, sir.
[00:48:06.984 --> 00:48:07.305]  Welcome.
[00:48:08.280 --> 00:48:10.361]  Honor of my life and speaking with you.
[00:48:10.962 --> 00:48:11.362]  No, sir.
[00:48:11.402 --> 00:48:12.022]  Honor of my life.
[00:48:12.042 --> 00:48:12.362]  Go ahead.
[00:48:12.943 --> 00:48:26.190]  Oh, your knowledge of history, your love of history, your patriotism, and your brilliance are coming together to really form a strong link that we need to the reality of what's going on.
[00:48:26.290 --> 00:48:29.432]  My question is a little bit off your last subject.
[00:48:30.352 --> 00:48:31.493]  It's not a question, actually.
[00:48:31.693 --> 00:48:32.754]  My personal theory
[00:48:33.835 --> 00:48:40.981]  About the nearly 200,000 rounds of ammunition that have been distributed to the various bureaucracies.
[00:48:41.861 --> 00:48:49.507]  Well, sir, it's 1.6 billion, but yeah, it was 200,000 of one type of sniper, 308, but go ahead.
[00:48:50.188 --> 00:48:50.928]  I stand corrected.
[00:48:51.569 --> 00:48:52.029]  I knew that.
[00:48:52.910 --> 00:48:59.555]  Based on the standard MO of the New World Order, Blueprint for Revolution,
[00:49:00.658 --> 00:49:26.333]  We have seen them spend countless millions in dividing a country, covertly, bringing insurgency, then followed by their arming of the rebels, till the country disintegrates into chaos, whereupon they come in with the big guns and take it over, and further their subversive groups, and move them on to the next country.
[00:49:27.313 --> 00:49:35.802]  Based on that and based on the fact that I've never heard of any of these bureaucrats being given training in the use of assault weapons.
[00:49:37.144 --> 00:49:41.168]  I am convinced that these rounds are meant for us.
[00:49:42.342 --> 00:49:46.624]  And that they might be possibly meant to be used by us.
[00:49:46.844 --> 00:49:51.947]  Well you know it's funny you say that because I live so close to this that I've become numb.
[00:49:52.627 --> 00:49:57.429]  But I looked at that state police guy that pulled me over and I said, well you put me and my son in a re-education camp.
[00:49:57.449 --> 00:50:00.211]  And he started smiling like it was funny.
[00:50:00.831 --> 00:50:14.184]  Folks, we have the Army Manual, will you pull it up for me from two years ago, where they're training, they've hired, speaking of 200,000, they're trying to hire and train 200,000 jail guards to be in the Army now as a domestic jail guard force.
[00:50:14.664 --> 00:50:25.615]  And Harry Belafonte on the GOP, quote, we're going to play this coming back, Obama needs to work like a third world dictator and just put all these guys in jail.
[00:50:27.287 --> 00:50:30.509]  That story is up at InfoWars.com and PrisonPlanet.com.
[00:50:30.869 --> 00:50:35.511]  And folks, we've played... Can we get the FBI clip of the Weathermen?
[00:50:37.092 --> 00:50:40.934]  We've played saying how when they took over they'd put 50 million of us in there and kill 25 million of us.
[00:50:41.534 --> 00:50:43.335]  Listen, we're not just saying this.
[00:50:43.395 --> 00:50:44.716]  They've got a battle plan.
[00:50:45.536 --> 00:50:48.538]  They're going to start a civil war, trying to take our guns.
[00:50:49.522 --> 00:50:58.505]  Then they're going to shut off the resources and their dream is to rape our wives in re-education camps and stomp our guts out.
[00:50:59.065 --> 00:51:02.046]  Ugly, evil, communists working for foreign banks.
[00:51:02.066 --> 00:51:03.067]  We're going to play that when we come back.
[00:51:03.487 --> 00:51:07.588]  Hello, this is Ty Bollinger, author of the best-selling book, Cancer Step Outside the Box.
[00:51:08.268 --> 00:51:10.369]  I want you to know some very important information.
[00:51:11.298 --> 00:51:19.630]  In 1985, President Ronald Reagan requested that Carnivora be sent directly to the White House at a time when only the President could obtain this world-class healer.
[00:51:20.271 --> 00:51:25.178]  Now, 27 years later, Carnivora capsules are used around the world to keep people healthy.
[00:51:25.803 --> 00:51:36.771]  Now you can protect yourself and your loved ones in this age of superbugs with 17 naturally occurring compounds that instinctively respond to abnormal cells only without harming a single normal cell.
[00:51:37.171 --> 00:51:44.176]  If you want to stay healthy, now's your chance to literally wake up your critical immune cells to attack harmful invaders that don't belong in your body.
[00:51:44.856 --> 00:51:49.120]  Call 1-866-VENUSFLY or order from carnivora.com.
[00:51:49.160 --> 00:51:52.322]  That's C-A-R-N-I-V-O-R-A dot com.
[00:51:52.763 --> 00:51:59.709]  That's 1-866-836-8735, 1-866-VENUSFLY or visit carnivora.com.
[00:52:00.009 --> 00:52:01.010]  Protect your immune system.
[00:52:01.290 --> 00:52:02.331]  It's the only one you've got.
[00:52:03.031 --> 00:52:10.153]  HempUSA.org has a revolutionary wonder food for detoxing the body and rebuilding the immune system.
[00:52:10.373 --> 00:52:18.714]  Microplant powder can help unclog arteries and soften heart valves while removing heavy metals, virus, fungus, bacteria, and parasites.
[00:52:18.894 --> 00:52:22.435]  Plus, it cleans and purifies the blood, lungs, stomach, and colon.
[00:52:22.615 --> 00:52:25.596]  Keep your body clean with Microplant Powder.
[00:52:25.876 --> 00:52:29.116]  Visit us at HempUSA.org or call 908-691-2608 today!
[00:52:32.623 --> 00:52:33.704]  Hi, this is Ted Anderson.
[00:52:33.864 --> 00:52:38.247]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:52:38.407 --> 00:52:44.131]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:52:44.231 --> 00:52:47.653]  Gold has outperformed paper investments, yet no word about IRAs.
[00:52:47.873 --> 00:52:50.495]  If you would like to have gold for your retirement, call 800-686-2237.
[00:52:50.595 --> 00:52:55.518]  Don't get left behind by rising inflation and low returns.
[00:52:55.658 --> 00:52:55.879]  Call 800-686-2237.
[00:52:55.899 --> 00:52:57.300]  Secure your future and call 1-800-686-2237.
[00:53:03.864 --> 00:53:10.911]  When natural disasters strike and the water supply is shut off, you won't panic because you have a CWR Emergency Water Filter.
[00:53:11.251 --> 00:53:16.536]  CWR Environmental has been supplying emergency water filters worldwide for over 25 years.
[00:53:16.876 --> 00:53:17.276]  The difference?
[00:53:17.697 --> 00:53:20.039]  CWR Emergency Water Filters are portable.
[00:53:20.299 --> 00:53:27.863]  Easy to set up and exceptional at removing bacteria, parasites, sediment and many harmful contaminants including chlorine and harmful microorganisms.
[00:53:28.183 --> 00:53:30.604]  Plus they are NSF certified to assure performance.
[00:53:30.984 --> 00:53:39.208]  CWR Emergency Water Filters can produce thousands of gallons of safe drinking water from any water source and come with a five-year warranty and money-back guarantee.
[00:53:39.528 --> 00:53:42.710]  For a limited time, the filters are specially priced with free shipping.
[00:53:43.050 --> 00:53:45.151]  Call now, 800-444-3563.
[00:53:45.292 --> 00:53:47.253]  That's 800-444-3563.
[00:53:47.553 --> 00:53:52.156]  Or go to CWRSurvival.com.
[00:53:52.396 --> 00:53:54.678]  That's CWRSurvival.com.
[00:53:55.058 --> 00:53:57.019]  CWR Emergency Water Filters.
[00:53:57.339 --> 00:53:59.921]  Drinking water you can trust, for when you need it most.
[00:54:00.181 --> 00:54:02.022]  CWRSurvival.com.
[00:54:04.124 --> 00:54:08.246]  Alex Jones here, back live again.
[00:54:09.770 --> 00:54:11.611]  We're going to put it together on the nightly news tonight.
[00:54:11.631 --> 00:54:12.811]  Melissa Melton's doing the news.
[00:54:12.871 --> 00:54:19.193]  But we're going to get together all these clips where so-called leftists and Marxists say they're going to put us in re-education camps.
[00:54:20.493 --> 00:54:22.073]  And where they say they're going to kill us.
[00:54:22.914 --> 00:54:28.475]  You have to understand, though, I would go out and protest the taking of a rancher's property.
[00:54:29.075 --> 00:54:34.757]  And there'd be fake environmentalists there who would come over and say when the camera was off, look, we're going to kill you when we take over America.
[00:54:35.237 --> 00:54:38.598]  We're going to put you in a camp and we're going to kill you after we work you to death.
[00:54:39.542 --> 00:54:40.082]  Is that clear?
[00:54:41.342 --> 00:54:42.223]  And I'd be like, whoa!
[00:54:42.263 --> 00:54:45.504]  And I've caught some of this on tape at the RNC in New York.
[00:54:46.004 --> 00:54:47.744]  I kept running into communists everywhere.
[00:54:48.204 --> 00:54:52.085]  Marxists and the Maoist Youth Brigade and all this.
[00:54:52.105 --> 00:54:53.085]  And I'd be very polite.
[00:54:53.586 --> 00:54:55.106]  This is in my film, Martial Law.
[00:54:55.126 --> 00:54:57.126]  9-1-1, the road to tyranny.
[00:54:57.406 --> 00:54:59.067]  So I know Melissa Milton's in there listening.
[00:55:00.007 --> 00:55:00.927]  Grab that clip too.
[00:55:01.447 --> 00:55:04.068]  And I say, listen, Stalin killed, you know, tens of millions.
[00:55:04.408 --> 00:55:04.888]  Mao did.
[00:55:05.308 --> 00:55:06.769]  And they say, too bad he didn't kill you.
[00:55:07.970 --> 00:55:10.053]  And you hear them say, we're going to get you and we're going to kill you.
[00:55:10.453 --> 00:55:12.796]  And the thing is, communists, I've been around a lot of them.
[00:55:12.816 --> 00:55:16.981]  And I've been around leftists interviewing them, and off record they go, you know, I'm really a communist.
[00:55:17.001 --> 00:55:19.184]  When we take over, we're going to kill you.
[00:55:20.345 --> 00:55:21.126]  We're going to kill others.
[00:55:22.443 --> 00:55:27.547]  One time I flew somebody down here to interview him and never even aired it because after that we went to dinner and they were talking about how they were going to kill everybody.
[00:55:28.207 --> 00:55:29.048]  And it was so creepy.
[00:55:29.068 --> 00:55:30.209]  And they said this in front of people.
[00:55:30.509 --> 00:55:32.510]  And the point is they get this wild look in their eyes.
[00:55:33.231 --> 00:55:35.052]  I mean, let me explain something, ladies and gentlemen.
[00:55:35.352 --> 00:55:41.516]  If they have their way, they're going to rape your wife and your children right in front of you after they're done working you to death.
[00:55:41.536 --> 00:55:42.677]  They're going to blow your brains out.
[00:55:44.599 --> 00:55:47.521]  I've been around these people and they talk about one thing.
[00:55:47.781 --> 00:55:48.882]  How they're going to move into your house.
[00:55:49.830 --> 00:55:52.572]  Now they're going to rape your wife, and now they're going to put you in a camp.
[00:55:53.413 --> 00:55:56.576]  They live to wear black uniforms and strut around at bases.
[00:55:56.736 --> 00:55:57.577]  That is their dream.
[00:56:01.460 --> 00:56:08.586]  And we're going to get Larry Gothwald on soon to talk about how he would hang around with these folks, Ayers and others.
[00:56:08.926 --> 00:56:10.687]  Let's go to the Harry Belafonte.
[00:56:11.188 --> 00:56:15.792]  It just freaks me out so bad that this is the type of garbage
[00:56:17.503 --> 00:56:20.628]  You know, oh no, Chavez isn't a dictator, he just steals all the elections.
[00:56:20.648 --> 00:56:22.651]  And there's Harry Belafonte with Chavez.
[00:56:22.671 --> 00:56:26.297]  Folks, I know people, I have good friends that have had to leave Venezuela.
[00:56:27.339 --> 00:56:29.602]  Who had their family tiny businesses taken over.
[00:56:31.167 --> 00:56:34.569]  Okay, and Chavez's people will like knife you in the street.
[00:56:34.669 --> 00:56:35.790]  I mean, it's just disgusting.
[00:56:36.230 --> 00:56:37.791]  There's all these weirdos out there.
[00:56:38.392 --> 00:56:42.274]  You see, the opposition of the New World Order is a bunch of communists, and that's banker run to begin with.
[00:56:42.755 --> 00:56:45.016]  Here is Belafonte with Al Sharpton.
[00:56:45.577 --> 00:56:47.018]  It's up at Infowars.com.
[00:56:47.038 --> 00:56:47.598]  Here's the video.
[00:56:48.278 --> 00:56:49.619]  I don't know what more they want.
[00:56:50.160 --> 00:56:57.304]  The only thing left for Barack Obama to do is to work like a third world dictator and just put all these guys in jail.
[00:56:58.185 --> 00:57:00.727]  You're violating the American desire.
[00:57:02.388 --> 00:57:03.908]  Yeah, well there's the full quote too.
[00:57:03.968 --> 00:57:05.429]  You can back it up.
[00:57:06.629 --> 00:57:09.991]  Let me give you the full quote here.
[00:57:11.951 --> 00:57:15.173]  Imprison opposition like a third world dictator.
[00:57:15.213 --> 00:57:16.793]  Put you in a re-education camp.
[00:57:17.274 --> 00:57:19.294]  The full video is up at Infowars.com.
[00:57:20.295 --> 00:57:27.758]  And that just shows how absolutely twisted these people are.
[00:57:29.531 --> 00:57:32.833]  Act like a third world dictator, round up the GOP, put them in jail.
[00:57:33.153 --> 00:57:36.375]  And what did the Democrat House member in Michigan say?
[00:57:38.736 --> 00:57:39.336]  What did he say?
[00:57:40.157 --> 00:57:42.158]  He said it's time to, you know, get out there.
[00:57:42.178 --> 00:57:43.298]  You know, there's going to be blood.
[00:57:44.639 --> 00:57:45.380]  That's what's going to happen.
[00:57:45.820 --> 00:57:50.342]  And again, the jobs were already shipped overseas by the globalists, by the people they love so much.
[00:57:50.362 --> 00:57:51.003]  We're going to go to Neil.
[00:57:52.096 --> 00:57:54.657]  Then we're going to go to Steve and Bill and others.
[00:57:54.677 --> 00:57:56.138]  We'll continue with your calls here.
[00:57:56.718 --> 00:57:59.759]  And then we do have Dr. Blaylock scheduled to be on us in about 10 minutes.
[00:58:01.180 --> 00:58:12.025]  We are continuing the special that we are running right now, where you can get the Premier Stainless Steel Gravity Fed Filter.
[00:58:12.045 --> 00:58:13.866]  You can also get the Fluoride Filters with it.
[00:58:15.031 --> 00:58:19.013]  The Pro-Pure at InfoWarStore.com, 15% off with the code WATER15.
[00:58:20.154 --> 00:58:20.835]  WATER15.
[00:58:21.935 --> 00:58:24.597]  You get 15% off, the already lowest price out there.
[00:58:25.057 --> 00:58:27.939]  We can't guarantee you'll get it by Christmas, but we still do have some in stock.
[00:58:28.799 --> 00:58:35.183]  So you can get it right now at InfoWarStore.com or 888-253-3139.
[00:58:35.503 --> 00:58:41.007]  You can also get 10 memberships for the price of one at PrisonPlanet.tv and get all your Christmas shopping done.
[00:58:46.156 --> 00:58:49.937]  This is GCN, the Genesis Communications Radio Network.
[00:58:53.358 --> 00:58:55.199]  This man wants your guns.
[00:58:55.359 --> 00:59:00.681]  That is the cover of the 60-page glossy magazine, jam-packed with information.
[00:59:00.781 --> 00:59:03.762]  The December issue of InfoWars Magazine.
[00:59:03.862 --> 00:59:11.044]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[00:59:11.144 --> 00:59:14.327]  Give a gift subscription to your local police department.
[00:59:14.408 --> 00:59:17.771]  Give a gift subscription to your local state house, to your pastor.
[00:59:17.871 --> 00:59:19.313]  This is the perfect tool.
[00:59:19.433 --> 00:59:26.100]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[00:59:26.340 --> 00:59:33.162]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter and we send it out the week after the physical magazine goes out.
[00:59:33.302 --> 00:59:36.563]  Or go to InfoWarsStore.com today and sign up for a subscription.
[00:59:36.623 --> 00:59:43.565]  Give it as a gift subscription or buy them in bulk with Ron Paul, The Attack on the Second Amendment, The Police State, The GMO Takeover.
[00:59:43.645 --> 00:59:48.866]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[00:59:49.926 --> 00:59:52.647]  Get your subscription or buy the magazines in bulk today.
[00:59:57.398 --> 01:00:01.561]  On Corruption, Alex Jones on the GCN Radio Network.
[01:00:08.006 --> 01:00:08.667]  Big Brother.
[01:00:09.307 --> 01:00:10.368]  Mainstream media.
[01:00:11.089 --> 01:00:12.350]  Government cover-ups.
[01:00:12.830 --> 01:00:13.671]  You want answers?
[01:00:14.431 --> 01:00:15.312]  Well, so does he.
[01:00:15.972 --> 01:00:19.595]  He's Alex Jones on the GCN Radio Network.
[01:00:20.156 --> 01:00:24.239]  And now, live from Austin, Texas, Alex Jones.
[01:00:26.263 --> 01:00:27.624]  Let's go right to your calls.
[01:00:28.065 --> 01:00:30.146]  Let's go to Neil in Canada.
[01:00:30.166 --> 01:00:31.607]  Farming and prepping.
[01:00:31.627 --> 01:00:32.328]  That sounds evil.
[01:00:32.688 --> 01:00:33.289]  Go ahead, Neil.
[01:00:34.450 --> 01:00:36.812]  Yeah, I'm calling from Canada, as I said.
[01:00:37.012 --> 01:00:40.074]  Anyway, I'm a little nervous.
[01:00:40.235 --> 01:00:42.276]  I haven't called on air the first time.
[01:00:42.296 --> 01:00:44.098]  Welcome.
[01:00:44.958 --> 01:00:48.441]  Yes, I was watching a movie that I downloaded last.
[01:00:50.723 --> 01:00:52.385]  Have you ever heard of Michael Rupert?
[01:00:53.385 --> 01:00:53.946]  Yes, I have.
[01:00:55.034 --> 01:00:58.635]  Yeah, I watched his film about his take on 9-11.
[01:00:58.655 --> 01:01:01.976]  It sounded very convincing that that's how it probably happened.
[01:01:03.037 --> 01:01:04.877]  And he's a bit more of a pessimist.
[01:01:05.558 --> 01:01:07.918]  He just says, basically, it's going to happen.
[01:01:08.799 --> 01:01:09.879]  Get prepared.
[01:01:09.939 --> 01:01:10.479]  Get ready.
[01:01:11.220 --> 01:01:12.040]  It's going to happen.
[01:01:13.600 --> 01:01:15.381]  I guess I have more take on his side.
[01:01:15.841 --> 01:01:19.542]  I'm not saying that what you guys do is not helpful.
[01:01:19.582 --> 01:01:22.743]  I think, if anything, you're slowing down the New World Order crowd.
[01:01:22.784 --> 01:01:23.684]  You're slowing them down.
[01:01:24.344 --> 01:01:26.946]  Yeah, well, Mike's an interesting fellow.
[01:01:28.627 --> 01:01:33.551]  My issue is he thinks everything's going to collapse because our world's unsustainable.
[01:01:34.031 --> 01:01:36.393]  Well, the globalists are artificially collapsing it.
[01:01:36.453 --> 01:01:45.921]  Sure, there's some problems with our industrial society, and it could be cleaner and better, but they're just opportunistically, the globalists are, using that as Agenda 21 to implode things.
[01:01:46.701 --> 01:01:53.426]  And so they push the whole peak oil thing and the rest of it while they try to shut off coal, while they try to build more nuclear, which is just crazy.
[01:01:54.687 --> 01:02:00.150]  So, you know, that's my take on it, is that it is globalist propaganda, the whole peak oil thing.
[01:02:00.991 --> 01:02:05.034]  That doesn't mean somebody's bad or somebody's an agent if they believe it.
[01:02:05.354 --> 01:02:13.039]  It just means I disagree with them and I know where that worldview originated from.
[01:02:13.579 --> 01:02:15.000]  And it originated from the globalists.
[01:02:15.020 --> 01:02:15.641]  You see what I'm saying?
[01:02:17.865 --> 01:02:23.590]  I would rather be safe than sorry and I'm on a fixed income.
[01:02:23.690 --> 01:02:24.391]  I can't help it.
[01:02:24.511 --> 01:02:26.593]  I'm on disability up here in Canada.
[01:02:27.454 --> 01:02:30.156]  And I'm going to do what little I can incrementally.
[01:02:30.196 --> 01:02:32.398]  Hopefully the collapse won't happen very soon.
[01:02:32.418 --> 01:02:33.339]  If it does at all.
[01:02:36.403 --> 01:02:39.204]  I just want to be ready for what, if and when it happens.
[01:02:56.512 --> 01:03:05.741]  Very authoritarian, but for the general energy units, the human resource units, known as humans there, it'll be one of the better zones.
[01:03:05.801 --> 01:03:10.846]  The Globalist plans civil war and mass re-education and extermination here in the U.S.
[01:03:11.226 --> 01:03:11.987]  if they get their way.
[01:03:13.976 --> 01:03:15.756]  I don't know if they're going to send us to camps.
[01:03:15.836 --> 01:03:17.717]  I don't even know if there are camps in Canada.
[01:03:17.777 --> 01:03:22.478]  Oh yeah, you have emergency relocation centers that operates as the cover for internment facilities.
[01:03:22.518 --> 01:03:23.138]  That's on record.
[01:03:23.478 --> 01:03:25.078]  And you are under NORTHCOM.
[01:03:25.139 --> 01:03:31.880]  You are under a EU-American Union bilateral 2007 NORTHCOM agreement.
[01:03:32.200 --> 01:03:33.760]  So you're actually under NORTHCOM.
[01:03:34.161 --> 01:03:40.442]  You're in the military jurisdiction of the Sachs-Coburg-Gotha-Rothschild-Rockefeller Combine.
[01:03:41.832 --> 01:03:47.416]  In an area designated as an energy sector and globalist elite retreat.
