[00:00:22.116 --> 00:00:23.356]  Welcome, ladies and gentlemen.
[00:26:08.425 --> 00:26:10.226]  Can you tell us at least who invited you?
[00:26:12.489 --> 00:26:15.113]  You know, it's nice to know that there's some people who have fantasy lives.
[00:26:15.333 --> 00:26:16.094]  It's not fantasy, it's true.
[00:26:16.114 --> 00:26:17.596]  They have nothing to invest in.
[00:26:17.616 --> 00:26:18.597]  Nice to meet you, bye bye.
[00:26:18.878 --> 00:26:19.859]  You can't answer the question?
[00:26:19.899 --> 00:26:20.660]  You can't?
[00:26:20.940 --> 00:26:22.222]  Can't you answer the question?
[00:26:22.562 --> 00:26:22.943]  See you later.
[00:26:23.303 --> 00:26:27.449]  Fantasy lives, it doesn't matter that the elite meet in secret at their power
[00:26:27.449 --> 00:26:33.032]  Power hungry, power grabbing, you know, smoky room meetings, including the Bohemian Grove.
[00:26:33.653 --> 00:26:34.433]  It's fantasy.
[00:26:34.814 --> 00:26:42.879]  Now, it's not fantasy because Alex Jones, this office, has done so much research on the Bohemian Grove, as have others in the alternative press.
[00:26:43.379 --> 00:26:49.723]  Let's look at actual photos from the annals of the Bohemian Grove with some of Newt Gingrich's fantasy life.
[00:26:51.821 --> 00:26:55.822]  There's photos of different people attending the cremation of care ceremony.
[00:26:56.642 --> 00:26:58.543]  This is from 1990, published date.
[00:26:59.043 --> 00:27:10.185]  Oh, and there you have Jimmy Carter, some other bigwigs, Jack Kemp, used to be a VP candidate, the Bush father and son team, and Newt Gingrich!
[00:27:10.705 --> 00:27:18.127]  Fantasy life at the Bohemian Grove, which he knowingly attended but refuses to speak about because they don't want the little people to know.
[00:27:20.771 --> 00:27:29.793]  Some more photos, including Nixon, all from that publication, and Walter Cronkite too, reportedly the voice of the owl.
[00:27:30.193 --> 00:27:34.094]  Newt, my so-called fantasy grove life, that's funny there.
[00:27:34.875 --> 00:27:42.136]  Finally, we haven't covered much economic news tonight, maybe because it's a little technical and hard to follow for a lot of people, including myself.
[00:27:42.537 --> 00:27:44.337]  So to simplify it, we have a clip here.
[00:27:44.838 --> 00:27:49.668]  Just really breaking down the economic chicanery and scams going on.
[00:27:49.688 --> 00:27:50.771]  The Boss Hog clip.
[00:27:50.791 --> 00:27:51.673]  Let's go to it now.
[00:27:52.595 --> 00:27:53.857]  Boss, can I ask you something?
[00:27:53.897 --> 00:27:54.419]  Yeah, what?
[00:27:55.567 --> 00:28:00.189]  Why would you extend credit to those carnival people when you know they ain't got a dime in their jeans?
[00:28:00.710 --> 00:28:01.550]  All right, I'll tell ya.
[00:28:01.870 --> 00:28:05.612]  Because that's the best time to extend credit to anybody, Cowbell.
[00:28:07.153 --> 00:28:08.113]  You see something?
[00:28:09.374 --> 00:28:19.999]  That lady ain't never gonna sell enough tickets to pay the rent on the fairgrounds what was a star attraction laid up in the hospital back in Cedar City.
[00:28:20.639 --> 00:28:21.620]  Oh, no.
[00:28:21.660 --> 00:28:27.746]  You see, that promissory note she signed pledges all the show's property as collateral.
[00:28:28.166 --> 00:28:38.275]  And if she can't pay the rent, why, all I gotta do is foreclose and the whole shebang, the whole carnival of thrills is mine for five cents on the dollar!
[00:28:39.648 --> 00:28:46.131]  And of course, the sharecropping boss hog system pretty much is the way it works, just on a global scale.
[00:28:46.531 --> 00:28:49.733]  Extended derivatives, looting, who keeps track of all that?
[00:28:50.273 --> 00:28:52.174]  Anyway, thanks for dealing with me tonight.
[00:28:52.294 --> 00:28:58.917]  I am besieged with allergies and sneezing and all that, but that's not going to keep me from the news when my name gets called up.
[00:28:59.677 --> 00:29:03.719]  I also want to mention before we go to our quote of the night and then back from break,
[00:29:04.159 --> 00:29:06.601]  A noble lie on the Oklahoma City bombing.
[00:29:06.961 --> 00:29:12.606]  Not only do we carry it at InfoWars and we need your support, it's one of the best documentaries I've seen.
[00:29:12.646 --> 00:29:17.830]  It's so well put together and I know the crew that made it there in Oklahoma had so many ups and downs.
[00:29:18.170 --> 00:29:22.173]  It really is difficult to produce a well-made movie, but this one is so well put together.
[00:29:22.594 --> 00:29:24.675]  So many clips a lot of people have never seen.
[00:29:24.695 --> 00:29:26.557]  She had a whole new light on it for me.
[00:29:26.637 --> 00:29:28.258]  I think it will for you too.
[00:29:28.278 --> 00:29:30.300]  It was so popular it sold out within days.
[00:29:30.720 --> 00:29:33.061]  Now they are back in stock at Infowars.com.
[00:29:33.342 --> 00:29:37.304]  So don't forget that and many other products we have at the Infowars.com store.
[00:29:37.744 --> 00:29:44.928]  Finally, before we go to break and come back with Paul Joseph Watson on Iran, we have a quote from JFK.
[00:29:45.068 --> 00:29:45.749]  Let's go to that now.
[00:29:46.189 --> 00:29:51.491]  And this quote from the Secret Society's speech he gave some 10 days before he was assassinated.
[00:29:51.832 --> 00:29:57.594]  The high office of the president has been used to foment a plot to destroy the Americans' freedom.
[00:29:57.994 --> 00:30:02.977]  And before I leave office, I must inform the citizen of this plight, John F. Kennedy.
[00:30:03.817 --> 00:30:21.966]  And we are going to break now, and we're going to show you the clip where Alex interviews an autistic child and his father, just more of the terrible things that are being done to us under the covers, beneath the false reality where nothing's going on and vaccines don't do anything, even when they put in the live cancer viruses.
[00:30:22.366 --> 00:30:23.207]  So, enjoy.
[00:30:26.519 --> 00:30:29.720]  All right, we're here at In The Fed, October 7th, 2011.
[00:30:30.760 --> 00:30:31.821]  And we've been here about three hours.
[00:30:31.861 --> 00:30:33.261]  I was getting ready to go get on the bus.
[00:30:34.121 --> 00:30:36.422]  I was getting ready... In the Fed!
[00:30:36.762 --> 00:30:41.024]  I was getting ready to get on the bus and drive down to Houston, where we are tomorrow, and then San Antonio the next day.
[00:30:41.944 --> 00:30:45.085]  And I walked over to the police, some of which were smiling, but others which were laughing.
[00:30:45.845 --> 00:30:49.486]  And I said, listen, autism was, 30 years ago, 1 in 25,000.
[00:30:50.126 --> 00:30:51.247]  Now it's 1 in 58.
[00:30:52.487 --> 00:30:54.308]  Brain degenerative stuff is off the charts.
[00:30:54.348 --> 00:30:55.108]  Cancer's tripled.
[00:30:55.475 --> 00:30:56.996]  Diabetes has tripled in a decade.
[00:30:57.497 --> 00:31:00.779]  I've got all the government documents where they're killing us, and some of the cops were laughing.
[00:31:01.199 --> 00:31:03.922]  I was warning them about their families, because they're not going to listen now.
[00:31:05.042 --> 00:31:12.508]  But, as more and more people get sick in this soft kill system that the globalists have launched, people are going to wake up.
[00:31:14.370 --> 00:31:19.293]  Our life cycle is 20 years per generation.
[00:31:23.556 --> 00:31:32.965]  So remember, when your children die of cancer at a sterile, and this poor child brain damaged by the shots, remember, remember, remember what you're facing.
[00:31:33.005 --> 00:31:34.246]  Remember this wasn't a joke.
[00:31:34.426 --> 00:31:40.872]  Remember when you're lowering your kid into the grave, or when your wife died at 35 of cancer.
[00:31:41.552 --> 00:31:41.953]  They did it.
[00:31:42.473 --> 00:31:42.954]  They did it all.
[00:31:43.434 --> 00:31:44.335]  Understand that?
[00:31:45.756 --> 00:31:46.176]  Hey, how you doing?
[00:31:46.197 --> 00:31:47.137]  God bless you, brother.
[00:31:47.157 --> 00:31:47.678]  Hey, God bless you.
[00:31:48.510 --> 00:32:01.256]  An example is within three generations of guinea pigs and rats, with all the major GMO crops, there's almost complete sterilization and massive mental retardation in all mammal species fed three generations of major GMO crops.
[00:32:02.116 --> 00:32:03.237]  This is done on purpose.
[00:32:03.317 --> 00:32:06.438]  This is the globalist, the White House science czar, who said they want to put stuff in the food.
[00:32:07.159 --> 00:32:16.063]  But the chemical bioweapon they've launched on little boys, I was over telling the cops, warning them, because we're all in this together, and people that feel like they're part of the system don't understand.
[00:32:16.596 --> 00:32:19.339]  And it was kind of funny to some of them, others took it serious.
[00:32:19.739 --> 00:32:21.501]  And this gentleman said, no, right here, my son.
[00:32:22.102 --> 00:32:24.325]  Now, 1 in 25,000, 1 in 58.
[00:32:25.266 --> 00:32:26.347]  Cancer, tripled.
[00:32:27.288 --> 00:32:28.029]  They're killing us.
[00:32:28.089 --> 00:32:30.131]  And I've covered all the documents, all the plans.
[00:32:30.411 --> 00:32:31.593]  It's all declassified.
[00:32:31.873 --> 00:32:34.095]  But people can't face up what they're doing to us.
[00:32:34.556 --> 00:32:36.117]  HIV was created, everything.
[00:32:36.994 --> 00:32:39.756]  They learned, the Nazis just mowed people down with tanks.
[00:32:40.156 --> 00:32:41.637]  Now they put it in your food and your water.
[00:32:41.897 --> 00:32:43.158]  The fluoride, all of it.
[00:32:43.818 --> 00:32:44.619]  It is incredible.
[00:32:45.259 --> 00:32:46.740]  It is absolutely incredible.
[00:32:47.040 --> 00:32:52.464]  And so this gentleman came over and volunteered for he and his son, his son's autistic, to talk about what vaccines did.
[00:32:52.484 --> 00:32:53.624]  Sir, tell us your name and what happened to you.
[00:32:53.644 --> 00:32:53.985]  Here's the mic.
[00:32:54.565 --> 00:33:04.487]  My name is Jimmy Beckway, and several years ago, Shawn Michael here, my second son, who's 10 years old, he received a vaccine, and a little while later, he started exhibiting symptoms of autism.
[00:33:04.967 --> 00:33:13.249]  And according to the MD who's treating him alternatively, it was definitely the vaccines which caused this, and you can do research on the internet anywhere and find out about it, what all it's doing.
[00:33:13.629 --> 00:33:16.590]  Like Alex said, now one in every 58 children is autistic.
[00:33:16.630 --> 00:33:19.951]  There has to be something going on, and it is the vaccines.
[00:33:20.231 --> 00:33:24.333]  When I first had Evan diagnosed with autism, there wasn't much of anything.
[00:33:24.413 --> 00:33:29.695]  I had to find out about biomedical treatment on the internet after I typed in autism on Google.
[00:33:30.235 --> 00:33:37.738]  And out three years later, now there's three books and many thousands of children getting better because of biomedical treatment.
[00:33:37.918 --> 00:33:41.400]  Jane, one of those books... There's so much focus to this problem.
[00:33:42.000 --> 00:33:46.402]  And kind of that's why I'm here, is I want to bring as much focus as we can to this problem.
[00:33:46.562 --> 00:33:50.287]  I will never give either one of my two children a vaccine again as long as I live.
[00:33:50.648 --> 00:33:53.372]  Even if it means my death, I will not give them a vaccine.
[00:33:56.507 --> 00:34:06.855]  Because respectable, mainstream, professional, entirely intelligent people are now realising for themselves that this is affecting their families.
[00:34:06.915 --> 00:34:12.299]  You know, if autism doesn't affect you now, then it certainly will in the future because the numbers are going up so quickly.
[00:34:12.939 --> 00:34:19.744]  So people are coming to the realisation in the saddest, most tragic possible way, and that is a personal experience of the problem.
[00:34:19.944 --> 00:34:23.207]  And it's just too big now to brush under the carpet.
[00:34:23.817 --> 00:34:25.258]  People ask why I'm not scared of you.
[00:34:25.738 --> 00:34:26.459]  How could I be?
[00:34:26.779 --> 00:34:29.120]  We're going to defeat you murderers and we know what you're doing.
[00:34:29.781 --> 00:34:33.103]  And you are going to be defeated and humanity is going to rise up and there's going to be a Nuremberg.
[00:34:33.403 --> 00:34:34.904]  And you're all going to pay for what you've done.
[00:34:35.104 --> 00:34:38.206]  You think it's cute what you've done?
[00:34:38.726 --> 00:34:40.828]  We see you and more of us see you every day.
[00:34:41.208 --> 00:34:44.190]  And vengeance and justice is coming for you Nazi murderers.
[00:34:44.470 --> 00:34:45.291]  You understand that?
[00:34:45.311 --> 00:34:46.832]  For all the killing you've done?
[00:34:47.172 --> 00:34:49.193]  You're going to pay for it and we know who you are.
[00:34:49.653 --> 00:34:50.374]  Remember that.
[00:34:51.894 --> 00:34:52.615]  Alright, that's it.
[00:34:52.655 --> 00:34:53.575]  God bless you all.
[00:34:54.396 --> 00:34:54.876]  Son, come here.
[00:34:58.739 --> 00:34:59.839]  Thank you for the courage, sir.
[00:35:00.100 --> 00:35:00.660]  Have a good day.
[00:35:00.720 --> 00:35:02.962]  Hey, we're going to defeat them and you're going to save a lot of people by talking to us.
[00:35:02.982 --> 00:35:06.744]  I hope so.
[00:35:08.986 --> 00:35:11.267]  And we are back on the InfoWars Nightly News.
[00:35:11.367 --> 00:35:19.713]  Joining us now for an in-depth look at the build-up to war in Iran is PrisonPlanet.com Chief Editor Paul Joseph Watson.
[00:35:19.753 --> 00:35:20.854]  Paul, thanks for joining us.
[00:35:21.496 --> 00:35:22.497]  Good to be here, Aaron.
[00:35:23.377 --> 00:35:27.119]  Paul, there's obviously been a lot of tension and saber-rattling.
[00:35:27.539 --> 00:35:29.841]  Today you've got a fresh article, three U.S.
[00:35:29.901 --> 00:35:32.882]  warships patrol near the Strait of Hormuz.
[00:35:33.543 --> 00:35:35.904]  There's been ships on all sides of the coin.
[00:35:36.204 --> 00:35:41.207]  What do you see as the most important in this overall build-up towards war with Iran right now?
[00:35:42.349 --> 00:35:47.132]  Well, there's three aspects of it that have come out, especially over the past week or so.
[00:35:47.152 --> 00:35:52.376]  Number one is that build-up of warships which you just mentioned, which is the drumbeat for war.
[00:35:53.296 --> 00:36:07.966]  They already had, of course, the Stennis, USS Stennis, stationed in the 5th Fleet, and now it has been announced, actually we reported it over a month ago, that the USS Abraham Lincoln is also on the way to join the USS Stennis.
[00:36:08.166 --> 00:36:08.686]  Yeah, I think so.
[00:36:33.795 --> 00:36:44.298]  The breaking news on that front is actually that the EU-Iran oil embargo, which would have only worsened the economic attack on Iran, has been delayed by six months.
[00:36:44.318 --> 00:36:53.640]  So they're kind of backing off on the economic front, but still Iran's economy is being devastated by these sanctions, which they admitted
[00:36:54.665 --> 00:37:10.610]  In the aftermath of this bombing assassination yesterday, the sanctions are an attempt to instill chaos and instability within Iran, and they hope that that will foment a colour revolution from within the country to topple Ahmadinejad's regime.
[00:37:10.630 --> 00:37:14.671]  So you've got the warships, you've got the economic attack on Iran.
[00:37:15.491 --> 00:37:35.098]  And of course you've got the blatant covert war which is already taking place, which manifested itself yesterday with this assassination which came out was the work of MEK, which of course is a US-backed terror group that is now in the process of being taken off the US State Department terror list.
[00:37:35.878 --> 00:37:45.903]  In association with the Israeli Mossad, so Iran is being besieged on three different fronts right now in the build-up to this war, which is in fact already taking place.
[00:37:46.163 --> 00:37:50.705]  But of course the covert war has been going on for some time, definitely more than six months.
[00:37:50.725 --> 00:37:59.790]  They've had different research facilities targeted, places that exploded, attempts on Khomeini's life as well as Amin Ajad and all these scientists too.
[00:38:01.522 --> 00:38:02.182]  Oh, without a doubt.
[00:38:02.222 --> 00:38:16.411]  I mean, it's been going on since at least 2007 when the Bush administration announced that it would financially and militarily support all these terror groups, not only MEK but also the Jundulla group and other groups linked.
[00:38:17.091 --> 00:38:21.735]  Actually to Al-Qaeda terrorists who supposedly were told masterminded 9-11.
[00:38:22.096 --> 00:38:41.253]  So it's a continuation in foreign policy from Bush to Obama with these groups, as he said, attacking military bases, killing scientists and generally trying to sow seeds of instability which will force Iran in some form to strike back, which of course will provide them with the pretext to invade.
[00:38:42.335 --> 00:38:43.015]  Yeah, exactly.
[00:38:43.315 --> 00:38:50.038]  And of course we know that Iran is one of the many countries there in the Middle East and Central Asian region that's on a globalist hit list.
[00:38:50.078 --> 00:38:51.338]  It has been for some time.
[00:38:51.998 --> 00:38:52.979]  You mentioned 2007.
[00:38:53.459 --> 00:38:56.460]  They really looked ready to go to war at that time.
[00:38:56.500 --> 00:38:59.081]  They backed off because there was so much opposition to it.
[00:39:00.061 --> 00:39:04.684]  Now that we look forward to the 2012 elections, how big of a factor will Ron Paul be?
[00:39:05.064 --> 00:39:08.246]  The media is desperately telling us he can't win, he can't win.
[00:39:08.266 --> 00:39:09.527]  That's not clear.
[00:39:09.607 --> 00:39:19.313]  He continues to gain his support, but even if he doesn't win the nomination, he may still have a big influence, particularly on this whole propaganda to go to war with Iran.
[00:39:19.674 --> 00:39:23.196]  It's been one of his major talking points consistently for years.
[00:39:24.738 --> 00:39:38.927]  Well, of course, because Ron Paul is the only Republican candidate who's repudiated this march to war, pointing out that, you know, Iran is a signatory to the NPT, Nuclear Non-Proliferation Treaty, whereas Israel is not.
[00:39:39.508 --> 00:39:42.370]  Israel has, you know, some 400 nukes.
[00:39:42.830 --> 00:39:49.594]  It's surrounded by protective US military bases, which are all targeted towards attacking Iran.
[00:39:50.775 --> 00:39:52.536]  And Iran is completely isolated.
[00:39:52.556 --> 00:40:04.685]  I mean, they subject themselves to inspections by the IAEA who have said they've weaponized the uranium up to a level of only 20% when 95% is needed to make the bomb.
[00:40:05.125 --> 00:40:09.848]  So all these factors suggest that what Ron Paul said during the debates is exactly right.
[00:40:10.309 --> 00:40:13.411]  So as he said, you could get this situation where they're
[00:40:13.931 --> 00:40:23.804]  Planning to tie it into some kind of October surprise with the Obama administration, whether it's Ron Paul or a Mitt Romney that is running against him.
[00:40:23.844 --> 00:40:27.829]  Because remember, we wrote articles about this around a year ago.
[00:40:28.170 --> 00:40:31.614]  Top neocons intimately tied in with the Israeli lobby.
[00:40:32.395 --> 00:40:36.920]  Came out and openly said to Obama, if you attack Iran, we will support you.
[00:40:37.161 --> 00:40:50.537]  So, that's the only ticket that many people see Obama has to, you know, getting re-elected is to go ahead and attack Iran and pose as this war leader and then claim that you can't, you know, change horses in the middle of a race just like Bush did in 2004.
[00:40:51.778 --> 00:41:05.413]  And of course, the classic October surprise was the 1979 Iranian hostage crisis, which was itself tied in with the Iran-Contra scandal, which helped push Reagan into office, take out Carter, another globalist puppet.
[00:41:05.973 --> 00:41:07.014]  Your comments on that, Paul?
[00:41:07.194 --> 00:41:12.120]  Because it's been a long time coming, this longer war against Iran for global domination.
[00:41:13.407 --> 00:41:16.248]  Well precisely, but they need the right pretext.
[00:41:16.468 --> 00:41:26.652]  I mean it's interesting, today there's an article actually cut by Avi Perry out of the Jerusalem Post, and this is a former Israeli intelligence official.
[00:41:27.052 --> 00:41:39.316]  He says, quote, the Iranian attack on a military vessel, on an American military vessel, will serve as a justification and a pretext for a retaliatory move by the US military against the Iranian regime.
[00:41:39.656 --> 00:41:41.237]  And he basically makes the point that
[00:41:42.197 --> 00:41:50.862]  A US military aircraft carrier is going to sail into the Strait of Hormuz just as it did a couple of weeks ago when Iran said, you know, get out and don't come back.
[00:41:51.402 --> 00:41:56.905]  And Iran is going to attack it, which will provide the pretext for a wider war.
[00:41:57.785 --> 00:42:13.137]  But of course we know back in January 2008 there was a similar situation in the Strait of Hormuz where this US warship was in the area supposedly got a warning from Iranian PT boats that they were going to attack it.
[00:42:13.577 --> 00:42:23.425]  Of course the tape turned out to be completely bogus but it led to a discussion according to Pulitzer Prize winning journalist Seymour Hersh in Dick Cheney's office about
[00:42:24.405 --> 00:42:38.134]  How they could create the right incident at which the American public will support by creating this false flag attack at sea where Iran supposedly attacks a US vessel and then America and Israel is forced to respond.
[00:42:38.434 --> 00:42:47.340]  So it's interesting that top former Israeli intelligence officials are now floating that exact scenario which would provide the perfect pretext for an attack.
[00:42:47.500 --> 00:42:55.323]  Well, I want to say this about the pretext, because we know all these think tanks have done extensive studies, I think it was Brookings that did, which path to Persia?
[00:42:55.743 --> 00:43:07.687]  And it considered a number of scenarios, the kind of false flag attack, also building a cover revolution, building up resistance, using sanctions, airstrikes, all kinds of different scenarios.
[00:43:08.047 --> 00:43:10.768]  The question is, which model are they planning to go with?
[00:43:11.969 --> 00:43:24.023]  But the final question I put to you on Iran is what do they think about all these military and intelligence experts coming forward either supporting Ron Paul's candidacy or saying no, we don't want a war with Iran.
[00:43:24.043 --> 00:43:25.565]  There's been a lot of people coming forward.
[00:43:27.133 --> 00:43:47.668]  Well yeah, I mean, most contributions financially out of all the Republican candidates combined, as well as more than Obama, go to Ron Paul, because there's a significant portion in the military who see through this, they see through the deception with Iraq and the whole weapons of mass destruction farce, and they see it repeating again.
[00:43:48.148 --> 00:43:52.211]  So whether there's resistance inside the military remains to be seen, but
[00:43:52.751 --> 00:43:57.938]  We know for a fact that the US and Israel admit launching cyber attacks against Iran.
[00:43:58.559 --> 00:44:01.823]  They've decimated Iran's economy with these economic sanctions.
[00:44:02.123 --> 00:44:08.511]  They're killing their scientists, they're blowing up military bases, sending warships to patrol their waters.
[00:44:09.552 --> 00:44:12.374]  We're told Iran is the belligerent party in all this.
[00:44:12.414 --> 00:44:20.559]  I mean, if China were doing all that to the United States, if China were sailing warships in the Gulf of Mexico, what would the response be?
[00:44:21.019 --> 00:44:30.865]  Iran is already under attack through all these methods and it's only going to intensify the closer we get to this crucial election for the Obama administration.
[00:44:31.673 --> 00:44:33.474]  And we know it's a danger on the homeland, too.
[00:44:33.514 --> 00:44:41.980]  They've already tried the false flag, where the guy supposedly tied to Iran, who was from Texas, was going to help the drug gangs assassinate the ambassador.
[00:44:42.400 --> 00:44:43.101]  That didn't work.
[00:44:43.161 --> 00:44:44.241]  It didn't sell to the public.
[00:44:44.301 --> 00:44:46.403]  But they'll probably look to stage something else, Paul.
[00:44:47.728 --> 00:44:54.452]  Well precisely, and according to polls, 50% of the American people already support an attack on Iran.
[00:44:54.772 --> 00:45:00.636]  So they've already got half the country hoodwinked, and they probably just need to tip that balance to go ahead.
[00:45:01.076 --> 00:45:12.383]  And eventually it's going to come back on America, because of course China gets all their cheap oil through Iran, and this is partly about curtailing Chinese influence in the region.
[00:45:12.423 --> 00:45:14.745]  I mean Obama just came out a few days ago and said,
[00:45:15.225 --> 00:45:21.827]  The primary focus of America's empire over the next 5-10 years is the Asia-Pacific region.
[00:45:22.087 --> 00:45:32.770]  So they're already moving to knock over the last few dominoes in the Middle East, and they're moving towards Asia, moving towards that confrontation with China, which this is a pretext and an order for.
[00:45:34.551 --> 00:45:37.112]  It's hard to imagine that it won't just further destroy the economy.
[00:45:37.152 --> 00:45:39.073]  Let's hope they don't do this war with Iran.
[00:45:39.493 --> 00:45:48.657]  Paul, thanks for joining us and we'll of course speak more with you on that as there are more updates and you'll be publishing articles at Infowars.com and PrisonPlanet.com.
[00:45:49.097 --> 00:45:49.898]  Good evening and thanks.
[00:45:50.498 --> 00:45:51.079]  Thanks, Aaron.
[00:45:51.339 --> 00:45:53.681]  And that's it for tonight's InfoWars Nightly News.
[00:45:53.721 --> 00:46:00.166]  Don't forget, we have specials for those who are willing to help support this broadcast and join PrisonPlanet.tv.
[00:46:00.526 --> 00:46:07.652]  You can get 44% off of a membership right now, I believe, or you can try the 15-day free trial, see everything
[00:46:08.112 --> 00:46:08.412]  Thank you.
