[00:00:21.636 --> 00:00:22.457]  Welcome, my friends.
[00:25:35.461 --> 00:25:37.602]  Now, they still claim it's not forced.
[00:25:38.582 --> 00:25:45.283]  It's just if they can trick your kid into the van with them basically, that's what this is, it's one step away from that, well then it's okay.
[00:25:46.434 --> 00:25:48.356]  So just off-the-chart information.
[00:25:48.376 --> 00:25:51.118]  But I want Kurt Linderman Sr.
[00:25:51.138 --> 00:26:01.708]  to talk about his own experiences a little bit later, after we talk about what's happening with Rachel Garman.
[00:26:02.809 --> 00:26:10.576]  And this happens to countless people every day, this attempt to intimidate people into taking these dangerous vaccines.
[00:26:11.276 --> 00:26:12.598]  Kurt, thanks for coming on with us today.
[00:26:13.575 --> 00:26:14.496]  It's an honor to be here, Alex.
[00:26:14.796 --> 00:26:15.636]  Well, it's an honor to have you.
[00:26:16.717 --> 00:26:17.898]  You've written an article about this.
[00:26:17.978 --> 00:26:21.180]  Obviously, the interview is now up at PrisonPlanet.tv from the radio today.
[00:26:21.920 --> 00:26:24.842]  But what do you think of what they did to this lady?
[00:26:25.768 --> 00:26:28.070]  Well, I think it's a double-edged sword.
[00:26:28.350 --> 00:26:33.295]  She kind of put herself right in the den, the lair, if you will.
[00:26:33.675 --> 00:26:41.082]  But that's the one thing they hate the most is a strong, healthy, and intelligent, educated mom and dad.
[00:26:41.363 --> 00:26:42.063]  They hate that.
[00:26:42.484 --> 00:26:45.787]  And this lady, Rachel Garman, is exactly that.
[00:26:46.067 --> 00:26:47.428]  They barked up the wrong tree with her.
[00:26:48.257 --> 00:26:50.058]  And of course, you say, put herself in the den.
[00:26:50.098 --> 00:26:58.405]  A family practitioner you've known for a long time is generally better, or doing research for doctors that don't vaccinate or won't push in on you.
[00:26:59.005 --> 00:27:01.387]  But they federalize, for those that don't know.
[00:27:01.687 --> 00:27:02.228]  Explain that.
[00:27:02.968 --> 00:27:07.792]  The pediatrician, I mean, you might as well go be in a police lockup or be interrogated at Gitmo.
[00:27:08.032 --> 00:27:10.274]  I mean, they're there treating you as if you're guilty.
[00:27:11.374 --> 00:27:12.335]  Oh yeah, without a doubt.
[00:27:12.535 --> 00:27:20.060]  And the thing is, what I would suggest to most parents is if your child's not sick, stay the heck away from the doctors.
[00:27:20.340 --> 00:27:21.621]  Find a good homeopath.
[00:27:21.681 --> 00:27:22.762]  Find a naturopath.
[00:27:23.442 --> 00:27:31.848]  If you do feel the need to have a pediatrician on hand, then find a family doctor that agrees with your stance.
[00:27:32.188 --> 00:27:37.412]  Just don't go willy-nilly out there and just find a doctor out of the phone book.
[00:27:37.432 --> 00:27:38.893]  That's just not the way to do it.
[00:27:40.600 --> 00:27:57.999]  Now, in your own personal story, the doctor that gave your son the vaccines and then he went from being perfectly fine to having serious problems, he's now woken up and is actually against vaccines, speaking out against it, which is a great testimony to the fact that most of these doctors are just ignorant.
[00:27:59.240 --> 00:28:10.508]  But hearing about the profile of this doctor that called the police, that sent CPS in against this mother, when the mother's like, I'm educated, I'm informed, no I'm not going to do this, no it's not the law.
[00:28:12.409 --> 00:28:13.871]  What does this doctor sound like to you?
[00:28:15.123 --> 00:28:15.844]  Brainwashed.
[00:28:16.384 --> 00:28:24.008]  I am quite certain, like most of the pediatricians out there, they didn't join the medical profession to poison children.
[00:28:24.368 --> 00:28:26.570]  They believe this as much as the parents do.
[00:28:26.850 --> 00:28:28.210]  That they're doing the right thing.
[00:28:28.571 --> 00:28:31.192]  They're doing what is needed to be done.
[00:28:31.732 --> 00:28:35.254]  They're as uneducated as many of the parents out there are.
[00:28:35.615 --> 00:28:36.315]  That's the thing.
[00:28:36.355 --> 00:28:39.657]  We have to get the doctors educated as well as the parents.
[00:28:41.112 --> 00:28:55.988]  Look, you're the expert on this with a vaccine injured child, but how often do you hear about or read about these cases where they're sending the police after people or having the police corner people at the hospital with a newborn baby?
[00:28:57.443 --> 00:28:59.264]  I hear about it constantly.
[00:28:59.304 --> 00:29:05.488]  The Godboldo case recently was one of those cases that made national news and even international news.
[00:29:05.849 --> 00:29:09.111]  But every day, the coercion is there.
[00:29:09.511 --> 00:29:15.495]  And they make you feel like you're being a horrible parent if you don't vaccinate.
[00:29:15.915 --> 00:29:17.156]  And that's how they get you.
[00:29:17.196 --> 00:29:22.559]  And then they've always got the CPS in the background, ready to jump on you.
[00:29:22.759 --> 00:29:23.720]  And again, it's not a law.
[00:29:23.780 --> 00:29:26.341]  Tell us about the Galbaldo case.
[00:29:26.701 --> 00:29:36.668]  The Galbaldo case is a lady living in Detroit, Michigan, and her 13-year-old daughter, vaccine injured, a lot of issues.
[00:29:36.988 --> 00:29:43.492]  And this was a case of the CPS worker basically saying, your mother's not
[00:29:43.772 --> 00:29:56.342]  We're going to put you on Risperidol, so we're going to take you from your parents, and that's the case where the police, the SWAT teams, actually busted down her door, and they had a tank in the front yard.
[00:29:57.423 --> 00:30:07.752]  This is the kind of thing we're going to see more and more often, but we're going to see less of it if people like the mother, Rachel Garman, stands up and tells these people, enough's enough.
[00:30:08.953 --> 00:30:09.453]  Well, you're right.
[00:30:09.493 --> 00:30:15.075]  Continuing here, there's no doubt they're running the hoax that it's illegal to not vaccinate.
[00:30:16.356 --> 00:30:18.076]  What's your view on that attempted fraud?
[00:30:19.037 --> 00:30:26.899]  Well, you're able to perpetuate that fraud simply by the fact that parents aren't educating themselves.
[00:30:27.900 --> 00:30:31.601]  The main reason that I'm where I am right now is because I didn't educate myself.
[00:30:32.201 --> 00:30:33.382]  I trusted the doctors.
[00:30:33.662 --> 00:30:34.002]  That's what
[00:30:34.122 --> 00:30:34.782]  I'm in
[00:30:54.173 --> 00:30:57.795]  They're not going to try to bully you into vaccinating.
[00:30:58.135 --> 00:31:09.081]  My school district right now sends, for all three of my kids that are still in school, they send me the signed exemption forms and just ask me to sign them and send them back.
[00:31:09.421 --> 00:31:12.963]  No other parent that's not educated will they do that to.
[00:31:13.223 --> 00:31:16.384]  They will simply tell them, no shots, no school, that's it.
[00:31:16.685 --> 00:31:17.405]  If you're educated,
[00:31:18.055 --> 00:31:20.117]  They're more than willing to acquit us.
[00:31:20.637 --> 00:31:25.601]  I've talked to countless parents that call and say, they're going to kick my child out and charge me for truancy.
[00:31:25.621 --> 00:31:26.321]  And I say, wait a minute.
[00:31:26.822 --> 00:31:28.903]  They're going to kick him out and charge him with truancy.
[00:31:29.424 --> 00:31:30.284]  There's a waiver.
[00:31:30.304 --> 00:31:31.105]  And they'll say, really?
[00:31:31.125 --> 00:31:31.805]  They'd lie to me?
[00:31:31.825 --> 00:31:32.406]  The school nurse?
[00:31:32.426 --> 00:31:32.926]  The principal?
[00:31:33.366 --> 00:31:34.687]  And I say, what state are you in?
[00:31:34.767 --> 00:31:35.568]  I'm in Tennessee.
[00:31:35.648 --> 00:31:36.369]  I'm in California.
[00:31:36.869 --> 00:31:38.931]  Type in California exemption.
[00:31:38.971 --> 00:31:39.471]  They type it in.
[00:31:39.491 --> 00:31:40.412]  They go, there it is.
[00:31:41.192 --> 00:31:42.173]  They're lied to me.
[00:31:42.593 --> 00:31:44.375]  And they go in and say, here's the form.
[00:31:44.995 --> 00:31:48.016]  I know you have it in that file cabinet, and they go, oh, you're absolutely right.
[00:31:48.336 --> 00:31:49.637]  I mean, that shows.
[00:31:50.197 --> 00:31:52.378]  If they're lying about this, what else are they lying about?
[00:31:52.638 --> 00:31:54.018]  I mean, that's super creepy.
[00:31:54.239 --> 00:31:55.939]  They can get so many people to lie.
[00:31:57.060 --> 00:32:02.502]  The school districts actually get money for 100% vaccinated kids.
[00:32:02.522 --> 00:32:08.664]  For each child that is vaccinated per the CDC schedule, a lot of these school districts get money for that.
[00:32:08.884 --> 00:32:10.385]  Now, where do you think that money's coming from?
[00:32:10.445 --> 00:32:11.565]  It's not from the taxpayers.
[00:32:11.805 --> 00:32:13.546]  It's from the pharmaceutical industry.
[00:32:15.569 --> 00:32:23.495]  Which, we have a clip up on the website, if you just type in, Bayer found guilty for HIV and blood.
[00:32:24.315 --> 00:32:26.096]  MSNBC reported on it years ago.
[00:32:26.176 --> 00:32:37.204]  They knowingly, for a decade, shipped out Factor VIII with hepatitis and HIV and a death sentence to tens of thousands in Canada alone, the US and Europe of hemophiliacs.
[00:32:37.224 --> 00:32:39.166]  And it came out in court, they just didn't care.
[00:32:39.666 --> 00:32:43.909]  I mean, that level of absolute evil is just hard to deal with.
[00:32:45.049 --> 00:33:05.420]  Well, when you look at the very beginning of the whole mercury issue with autism, the Simpsonwood, the CDC held a secret meeting at Simpsonwood in Georgia, at a Methodist compound for that matter, a Methodist camp, and it was right there in the documentation that we had to retrieve from Freedom of Information Act,
[00:33:05.840 --> 00:33:06.720]  Well, that's right.
[00:33:28.288 --> 00:33:36.975]  In fact, it was 2001 that ABC News finally broke the transcripts of that, where the head of it's saying, don't give this to your children, grandchildren.
[00:33:37.895 --> 00:33:40.757]  We have caused massive brain damage, but we've got to cover it up.
[00:33:41.158 --> 00:33:42.999]  I mean, this came out in Congress.
[00:33:43.720 --> 00:33:45.381]  This came out in congressional reports.
[00:33:45.401 --> 00:33:48.183]  Of course, we reported on it before ABC News was forced to.
[00:33:48.703 --> 00:33:50.304]  So the system knows.
[00:33:50.865 --> 00:33:54.748]  I mean, they know, and their answer is just full steam ahead.
[00:33:55.694 --> 00:34:08.304]  Well, they've got to, because when you start looking at the mainstream media, if you will, which is why I love the Internet, the alternative media, yours and others, because you're not bound by that.
[00:34:08.344 --> 00:34:12.647]  When you look, when you sit down and you watch a program, especially a news program,
[00:34:13.067 --> 00:34:16.330]  Any time of the day, what do you see two-thirds of the time?
[00:34:16.370 --> 00:34:17.931]  You see pharmaceutical ads.
[00:34:18.271 --> 00:34:20.733]  Now, they are not going to bite the hand that feeds them.
[00:34:20.973 --> 00:34:23.235]  They are not going to say vaccines are dangerous.
[00:34:23.475 --> 00:34:29.060]  They're not going to say that Lipitor is dangerous, because that's what pays the bills.
[00:34:30.745 --> 00:34:38.412]  You're right, and they've got an agenda to basically debilitate everybody and then sell us the treatments for what they've done.
[00:34:39.934 --> 00:34:44.238]  Let's get into your story from your own experience.
[00:34:44.318 --> 00:34:45.639]  What happened to your son?
[00:34:46.320 --> 00:34:57.968]  Well, the main reason I do this, the main reason for the last six years that I've been out there going to the conferences, talking, my YouTube channel, my website, everything, is because I don't want parents to go through what my wife and I did.
[00:34:58.308 --> 00:35:06.274]  We took a walking, talking, beautiful blonde-haired, blue-eyed baby boy, walked him into the doctor's office.
[00:35:06.534 --> 00:35:11.037]  He had had some ear infections that I believe were caused by earlier vaccines,
[00:35:11.906 --> 00:35:14.307]  So he hadn't been able to catch up on his vaccines.
[00:35:14.687 --> 00:35:16.648]  So the doctor said, you gotta get him caught up.
[00:35:16.768 --> 00:35:17.508]  We brought him in.
[00:35:17.888 --> 00:35:19.809]  He got six vaccines in one day.
[00:35:19.829 --> 00:35:27.092]  A total of nine different viruses and antigens in those vaccines for nine different diseases.
[00:35:27.792 --> 00:35:29.392]  Six shots in one day.
[00:35:29.853 --> 00:35:32.113]  Literally within an hour, the high fever.
[00:35:32.674 --> 00:35:38.536]  Within two days, exploding diarrhea that by the way lasted four and a half years.
[00:35:40.328 --> 00:35:41.189]  Stopped talking.
[00:35:41.489 --> 00:35:42.330]  Stopped walking.
[00:35:42.651 --> 00:35:43.692]  Distended belly.
[00:35:43.992 --> 00:35:48.778]  The classical MMR reaction that you hear about from Dr. Wakefield.
[00:35:49.139 --> 00:35:50.180]  He had it all.
[00:35:50.801 --> 00:35:54.866]  He didn't speak another word until he was five and a half years old.
[00:35:56.178 --> 00:35:58.059]  By the way, Dr. Wakefield, I talked to him today.
[00:35:58.119 --> 00:36:06.705]  He is now suing the British Medical Journal propaganda arm that came out and ran the hoax that he made all that research up.
[00:36:06.725 --> 00:36:08.647]  When it turns out there had been all this separate research.
[00:36:09.628 --> 00:36:17.773]  Just amazing the crisis that they've basically helped push.
[00:36:18.354 --> 00:36:22.977]  Continue though with what happened with your son after that and the doctor that was part of this.
[00:36:23.377 --> 00:36:25.579]  He actually had a soul and actually started to wake up.
[00:36:26.451 --> 00:36:38.055]  Well, yeah, basically what happened is after about a year or two after the injury of my wife begging doctors, begging anybody she could talk to, what is wrong with my son?
[00:36:39.096 --> 00:36:53.941]  One of the therapists that was working with our son in the preschool type therapy thing that the state helps out with with developmentally disabled children said, you know, you really need to talk to this other mom and gave her the number, said I'm really not supposed to do this.
[00:36:54.421 --> 00:36:56.903]  But here's a number of this mom you need to talk to.
[00:36:57.403 --> 00:37:01.987]  And when my wife contacted her, she said, yeah, your child's vaccine injured.
[00:37:02.027 --> 00:37:03.308]  You need to get your butt over here.
[00:37:03.728 --> 00:37:06.771]  And they talked, and it just opened up the world.
[00:37:06.831 --> 00:37:09.553]  Something that doctors refused to tell us.
[00:37:09.813 --> 00:37:11.635]  There's no hope for your child.
[00:37:11.895 --> 00:37:13.976]  We were told, your daddy's a big guy.
[00:37:14.397 --> 00:37:15.438]  His daddy's a big guy.
[00:37:15.798 --> 00:37:19.140]  So by the time he gets too much older, you're going to have to institutionalize him.
[00:37:19.721 --> 00:37:21.963]  And that was what we got.
[00:37:22.583 --> 00:37:23.404]  Well, think about this though.
[00:37:23.424 --> 00:37:28.128]  They know, and studies have come out, that Crohn's that's now epidemic, autoimmune response in the gut, connected to the measles shots.
[00:37:44.702 --> 00:37:45.463]  They know all this.
[00:37:45.523 --> 00:37:49.127]  I've had countless scientists, medical doctors, they've known for 30, 40 years.
[00:37:49.787 --> 00:37:54.972]  And here's this epidemic from what, 1 in 25,000, 20-something years ago, to 1 in 68 now.
[00:37:55.433 --> 00:37:56.674]  In South Korea, it's like 1 in 45.
[00:37:57.315 --> 00:37:59.837]  I mean, it is getting crazy.
[00:37:59.857 --> 00:38:03.281]  I mean, when I went to high school, there was a tiny little building
[00:38:03.621 --> 00:38:04.021]  We're good to go.
[00:38:21.676 --> 00:38:23.816]  They don't want to admit it's a viral infection.
[00:38:23.836 --> 00:38:31.918]  They don't want to admit it's the guts where all the bacteria and everything's at, you know, going through an autoimmune response trying to get rid of this poison.
[00:38:32.358 --> 00:38:40.799]  They don't want to admit that, you know, just like when you're nauseous you can't think or speak, when you have the flu, that this child is in a torture chamber.
[00:38:41.179 --> 00:38:43.120]  They don't want to tell you about antibiotic treatments.
[00:38:43.140 --> 00:38:46.200]  They don't want to tell you about all the other, you know, gut flushes.
[00:38:46.220 --> 00:38:50.501]  They don't want to tell you this because now it's coming out, you can reverse it
[00:38:51.121 --> 00:38:57.564]  And then, oh my God, you know, if it isn't something genetic or whatever, then it's got to be caused by something.
[00:38:57.604 --> 00:39:01.726]  And I read about the lucky children are the ones that start convulsing right there after the shot.
[00:39:02.206 --> 00:39:09.369]  Because then at least they don't blame the parents when they have autoimmune response and bleeding on the brain and say, you shook your baby.
[00:39:10.069 --> 00:39:12.292]  I mean, what happened when this starts happening to your son?
[00:39:12.572 --> 00:39:15.356]  You know, walking, talking, happy, great, boom!
[00:39:15.937 --> 00:39:17.599]  You know, just living hell starts.
[00:39:17.919 --> 00:39:20.042]  I mean, at first, did the doctor deny it?
[00:39:20.102 --> 00:39:21.484]  Or I guess you didn't know what was going on.
[00:39:22.202 --> 00:39:23.783]  We had no idea what was going on.
[00:39:24.143 --> 00:39:25.564]  In fact, we were still brainwashed.
[00:39:25.604 --> 00:39:30.726]  We never even considered the vaccines until my wife met this other mom.
[00:39:31.046 --> 00:39:32.207]  And from there, it took off.
[00:39:32.467 --> 00:39:33.727]  We started researching.
[00:39:33.747 --> 00:39:35.848]  We started looking at different options.
[00:39:35.908 --> 00:39:45.593]  We started realizing that there's a whole community of parents out there that are healing their children due to the inattention and ineffectiveness of the medical-industrial complex.
[00:39:45.873 --> 00:39:51.356]  They decided on their own, we're going to find the few doctors out there that will listen, and we're going to do this on our own.
[00:39:52.096 --> 00:39:57.020]  We're going to prove to these doctors what they've done, and that's basically what's happened.
[00:39:57.600 --> 00:39:58.841]  Our son was on a diet.
[00:39:58.881 --> 00:40:09.910]  You've got the American Academy of Pediatrics, that criminal organization that sits there, and once Jenny McCarthy started talking about the gluten-free, casein-free diet, all of a sudden they threw out this study.
[00:40:09.970 --> 00:40:11.231]  Oh, there's no proof that that works.
[00:40:11.511 --> 00:40:21.362]  The proof is the fact that after my son was on the gluten-free, casein-free diet for six months, he said his first word in four and a half years, or in three and a half years.
[00:40:21.682 --> 00:40:23.103]  So there's my proof.
[00:40:23.224 --> 00:40:29.350]  I don't need a criminal organization like the AAP telling me what works for my son and what doesn't.
[00:40:29.570 --> 00:40:30.892]  They've already lost my trust.
[00:40:31.618 --> 00:40:36.319]  Well, look, we forced them to put on Prozac that in the trials it causes suicide.
[00:40:36.620 --> 00:40:40.261]  They knew that since Eli Lilly did the test back in 1980.
[00:40:42.201 --> 00:40:45.082]  They knew that aspartame, it took them three times to get it approved.
[00:40:45.102 --> 00:40:47.263]  I mean, it killed the monkeys they gave it to in the 70s.
[00:40:48.643 --> 00:40:51.566]  They know all of this, and it's more than just money.
[00:40:51.946 --> 00:40:57.631]  They're doing a test to see if they can brain damage and hurt people, and then just get away with it.
[00:40:57.931 --> 00:41:05.998]  And everybody wonders why cancer's up several thousand percentage, and diabetes, and brain damage, and neurological disorders, and all of this.
[00:41:06.419 --> 00:41:07.299]  And it's big pharma.
[00:41:07.339 --> 00:41:08.200]  It's the eugenicist.
[00:41:08.741 --> 00:41:10.622]  I mean, I've got all the quotes, the documents.
[00:41:11.103 --> 00:41:13.385]  It's far worse than them just being cold-blooded.
[00:41:13.945 --> 00:41:18.550]  You know, when the CDC found out about the brain damage, they said, oh my God, we've got to cover this up and protect our kids.
[00:41:18.930 --> 00:41:20.933]  But above them, they're just the bureaucrats.
[00:41:21.333 --> 00:41:22.995]  This is a very cold-blooded operation.
[00:41:23.035 --> 00:41:23.836]  What's your view on that?
[00:41:24.597 --> 00:41:26.517]  Alex, I love what you just said about the eugenics.
[00:41:26.597 --> 00:41:42.801]  So many people, even those that feel like they're awakened and enlightened to the new world order, they still think that these vaccines are all about profit and that is just a byproduct, a little added bonus to these psychopath idiots out there.
[00:41:43.221 --> 00:41:45.341]  This is eugenics at its best.
[00:41:45.681 --> 00:41:49.342]  The worst thing that can happen to this tyrannical
[00:41:50.051 --> 00:41:50.612]  Thank you.
[00:42:14.415 --> 00:42:14.816]  Thank you.
[00:42:30.896 --> 00:42:31.217]  Thank you.
[00:42:45.854 --> 00:43:06.929]  And what's insane is, in our library here, we have over 200 books written by Nobel Prize winners, world leaders, UN documents, where they say, in the 20s, 30s, 40s, 50s, diet, injunctions, injections, we're going to dumb people down, we're going to do it, we're going to give people degenerative diseases and then give them treatments.
[00:43:08.470 --> 00:43:22.541]  In fact, there's the quote, diet injections and injunctions will combine, that's a Nobel Prize winner, from a very early age to produce the sort of character, the sort of beliefs that authorities consider desirable, and any serious criticism of the powers that be will become psychologically impossible.
[00:43:22.942 --> 00:43:28.827]  And we've got some David Rockefeller quotes we'll get to, and then also some Rockefeller documents about steroids and the vaccines.
[00:43:28.867 --> 00:43:36.233]  And this is what happened to your son, and I've talked to the geneticists, I've talked to the scientists, you know obviously as much as I do or more, because it happened to you,
[00:43:36.674 --> 00:43:39.972]  You know, I have to cover all the areas of research, but...
[00:43:41.112 --> 00:43:48.997]  What happens is, and any doctor will tell you this the world over, female children are much tougher than male children, because females have to be able to have a child.
[00:43:49.438 --> 00:43:54.001]  That's why women gain weight quicker than men, because in a starvation situation, women are just tougher than men.
[00:43:54.361 --> 00:43:57.803]  Not in a fist fight, but in starvation, disease, it's well known.
[00:43:57.843 --> 00:44:00.725]  Women are way more stronger than men.
[00:44:00.985 --> 00:44:02.887]  They have a much thicker blood-brain barrier.
[00:44:03.367 --> 00:44:07.810]  It takes more poison to kill a woman, on average, depending on the type of poison, than it does a man.
[00:44:08.370 --> 00:44:10.692]  This is known the world over in all mammal species.
[00:44:11.432 --> 00:44:12.533]  And so it's very simple.
[00:44:13.173 --> 00:44:27.699]  That mercury and other chemicals are able to get across the blood-brain barrier, the autoimmune response in the gut from the viruses that are in there is able to have a greater effect, a bigger autoimmune response in men, and the system knows this.
[00:44:27.839 --> 00:44:37.123]  Your son, who by the grace of God and your researches has reversed a lot of this, he was somebody that, oh my God, we overcooked this potato in the oven.
[00:44:37.583 --> 00:44:46.688]  And I hate to use terms like that with your son, but for other parents out there who haven't gone through this yet, most children it's supposed to be a basic IQ reduction, just a conk on the head.
[00:44:46.989 --> 00:44:52.212]  And then they add the bisphenol A and all the other cocktails to this, and it's just so cold-blooded.
[00:44:52.252 --> 00:44:55.574]  But, again, in every cloud there's a silver lining.
[00:44:56.034 --> 00:45:05.239]  If their system wasn't malfunctioning and causing the more serious damage in some boys and girls, mainly boys, we wouldn't have known about this.
[00:45:05.319 --> 00:45:06.140]  So do you see my point?
[00:45:06.909 --> 00:45:07.689]  Oh, absolutely.
[00:45:07.930 --> 00:45:12.172]  And the other thing you've got to think of is when everybody's saying, oh, the mercury had nothing to do with it.
[00:45:12.932 --> 00:45:14.713]  You've got to understand, I've seen the studies.
[00:45:15.193 --> 00:45:16.394]  Mercury is enhanced.
[00:45:16.434 --> 00:45:19.416]  The toxicity of mercury is enhanced by testosterone.
[00:45:19.936 --> 00:45:23.618]  It's decreased, the toxicity is decreased by estrogen.
[00:45:23.638 --> 00:45:23.898]  Yes.
[00:45:24.078 --> 00:45:28.700]  And then we have four out of five male children being autistic.
[00:45:28.941 --> 00:45:29.281]  Come on!
[00:45:29.961 --> 00:45:33.363]  It doesn't take a rocket scientist here, much less an immunologist.
[00:45:34.301 --> 00:45:35.042]  Well, you're right.
[00:45:35.582 --> 00:45:35.963]  Wow.
[00:45:37.524 --> 00:45:38.405]  Well, the tide is turning.
[00:45:38.425 --> 00:45:51.436]  I mean, I know you don't want to get into the private stuff with your doctor, but you were telling me off-air that he's now awake, and of course, now we're learning that the Amish aren't getting autism, native tribes that have never been around civilization in Brazil, zero.
[00:45:51.456 --> 00:45:56.341]  I mean, this is clearly a man-made situation, just like the honeybees dying is man-made.
[00:45:57.208 --> 00:46:01.591]  Alex, I've interviewed Dr. Eisenstein, a very dear friend of mine, many times.
[00:46:02.012 --> 00:46:03.353]  He's in the Chicago area.
[00:46:03.373 --> 00:46:03.993]  His mentor was Dr. Mendelson.
[00:46:04.033 --> 00:46:06.875]  He's had over 70,000, I believe it is, patients since 1973 come through his clinic.
[00:46:06.895 --> 00:46:08.136]  99.9% of them are unvaccinated.
[00:46:08.497 --> 00:46:09.297]  Zero cases of autism.
[00:46:20.409 --> 00:46:24.871]  5% of the asthma rate of their peers in Chicago.
[00:46:24.911 --> 00:46:27.111]  We're not talking about the Amish out in the country here.
[00:46:27.391 --> 00:46:31.133]  We're talking about in Chicago, his patients, zero autism.
[00:46:31.393 --> 00:46:34.774]  We're talking about 5% of the asthma of the other kids that are vaccinated.
[00:46:35.274 --> 00:46:40.276]  It really, honestly, it's a no-brainer and they're just protecting their own.
[00:46:40.696 --> 00:46:41.496]  It's really scary.
[00:46:41.616 --> 00:46:50.059]  Well, 10 years ago, Dr. Russell Blaylock, brain surgeon, neurologist, developed a lot of the more famous brain surgeries that are out there today, world-renowned.
[00:46:50.859 --> 00:46:54.540]  He coined the term excitotoxin that's now in the mainline literature.
[00:46:54.560 --> 00:47:09.845]  He explained that vaccines massively reduce your normal immune system, and that once your immune system gets worn down, it doesn't start responding to cancer and things.
[00:47:10.772 --> 00:47:19.200]  And he explained that that's one of the big reasons you see all these different neurological disorders and other things exploding.
[00:47:19.780 --> 00:47:27.347]  And then major studies three years ago, the Canadian government admitted, you take the H1N1, it doubles your chances of getting the regular flu.
[00:47:27.427 --> 00:47:29.048]  It destroys your immune system.
[00:47:29.429 --> 00:47:30.550]  I mean, right there.
[00:47:32.213 --> 00:47:35.575]  Oh yeah, I mean there's no doubt whatsoever about that.
[00:47:35.615 --> 00:47:39.116]  When you look at the immune system, okay, our kids aren't getting chicken pox.
[00:47:39.156 --> 00:47:46.259]  The problem is our kids are going to get chicken pox when they're 18, 19 and 20 years old and they're no longer on their mommy and daddy's insurance policy.
[00:47:46.279 --> 00:47:48.901]  And when you're 18 or 19, you think you're going to live forever.
[00:47:48.921 --> 00:47:50.161]  You're not going to go to the doctor.
[00:47:50.421 --> 00:47:51.282]  They're going to get it then.
[00:47:51.382 --> 00:47:52.082]  What's that going to do?
[00:47:52.142 --> 00:47:53.383]  It's going to cause sterility.
[00:47:53.703 --> 00:47:54.983]  It's going to cause death.
[00:47:55.244 --> 00:48:00.286]  It's far more dangerous disease with older, you know, that's why you're supposed to be getting it when you're young.
[00:48:00.846 --> 00:48:02.186]  It trains your immune system.
[00:48:02.266 --> 00:48:06.207]  I liken it to if you're going into the Olympics as a weightlifter.
[00:48:06.427 --> 00:48:07.528]  You could do one of two things.
[00:48:07.568 --> 00:48:12.509]  You could take steroids or you can train your body and learn the techniques.
[00:48:12.749 --> 00:48:17.910]  Now, the one that takes steroids might be super strong, but he's equivalent to the one that's vaccinated.
[00:48:18.250 --> 00:48:24.472]  His immune system, his ability to do what he wants to do is not going to be optimum and he's going to pay the price for it.
[00:48:26.192 --> 00:48:27.013]  The one that trains.
[00:48:27.073 --> 00:48:29.014]  The one that gets those childhood diseases.
[00:48:29.315 --> 00:48:31.636]  Their immune systems are trained.
[00:48:32.777 --> 00:48:36.520]  As they get older, they're going to be able to effectively fight the harder core diseases.
[00:48:36.540 --> 00:48:38.302]  I think that's the way God intended it.
[00:48:38.422 --> 00:48:40.644]  Well, the system is trying to turn us into the bubble boy.
[00:48:40.664 --> 00:48:42.205]  Remember that famous case in the 70s?
[00:48:42.685 --> 00:48:45.087]  Where we have no natural immune system.
[00:48:45.107 --> 00:48:46.929]  We've got to buy everything from Big Pharma.
[00:48:47.329 --> 00:48:49.411]  And it just creates a prison.
[00:48:50.031 --> 00:48:53.734]  In closing, I want to play a clip from CNN.
[00:48:55.075 --> 00:49:06.320]  Where they have a guest on, and the governor did sign this bill, trying to say it's fine for 11, 12, you know, 13-year-old kids to not have to get parental consent to have a vaccine.
[00:49:07.484 --> 00:49:09.486]  And they just sell it like, well, it's no big deal.
[00:49:09.526 --> 00:49:10.447]  Kids do drugs.
[00:49:10.507 --> 00:49:11.768]  Kids, you know, have sex.
[00:49:11.788 --> 00:49:12.228]  They do whatever.
[00:49:12.608 --> 00:49:21.696]  I mean, it's so bizarre that even the establishment media people on the show weren't ready to discredit themselves by agreeing with what they were hearing.
[00:49:21.956 --> 00:49:24.398]  I want to play that clip and get your take on it, Kurt.
[00:49:24.438 --> 00:49:24.878]  Here it is.
[00:49:25.179 --> 00:49:30.163]  Parents are legally accountable for any adverse events, adverse reactions that occur from the vaccine.
[00:49:30.983 --> 00:49:35.067]  Federal bureaucrats, government bureaucrats should not be making decisions for parents.
[00:49:35.367 --> 00:49:39.929]  Lisa, we do know that there are vaccine injuries that happen from vaccines.
[00:49:40.329 --> 00:49:45.630]  Should parents know when their 12-year-olds are getting a medical treatment that could be risky?
[00:49:47.231 --> 00:49:54.533]  Well, already in California and other states across the country, children are already receiving medical benefits that their parents aren't aware of.
[00:49:54.734 --> 00:50:02.416]  Birth control, abortions, events where there could be a severe adverse reaction, even leading to death, like in cases of abortion.
[00:50:02.456 --> 00:50:04.617]  So, shouldn't their parents know about that?
[00:50:08.103 --> 00:50:08.444]  Lisa?
[00:50:10.307 --> 00:50:10.547]  Yes?
[00:50:11.369 --> 00:50:17.540]  You're making the case that there are risky things that 12-year-olds and 13-year-olds are experiencing.
[00:50:17.640 --> 00:50:19.183]  Shouldn't their parents know about those?
[00:50:20.014 --> 00:50:21.994]  Well, I think parental consent starts in the home.
[00:50:23.315 --> 00:50:25.735]  Every day our teenagers are doing things to risk their health.
