[00:00:05.350 --> 00:00:05.592]  I don't know.
[01:06:39.489 --> 01:06:41.692]  Vaccinated people don't get sick.
[01:06:41.692 --> 01:06:46.017]  We got that information from clinical trials, but also real world data.
[01:06:46.017 --> 01:06:50.423]  Seems to me there are a number of statements you make in there that aren't accurate.
[01:06:50.423 --> 01:06:51.885]  Do vaccinated people carry the virus?
[01:06:53.310 --> 01:07:01.813]  In March of 2021, the vast majority of data demonstrated that the vast majority of people were not getting infected if they were vaccinated.
[01:07:01.813 --> 01:07:02.474]  That's not what you said.
[01:07:02.474 --> 01:07:03.834]  You didn't say the vast majority of people.
[01:07:03.834 --> 01:07:06.715]  You said vaccinated people do not carry the virus.
[01:07:06.715 --> 01:07:08.356]  Was that accurate?
[01:07:08.356 --> 01:07:09.636]  It was generally accurate.
[01:07:09.636 --> 01:07:10.597]  Generally accurate.
[01:07:10.597 --> 01:07:11.457]  Why not just be accurate?
[01:07:11.457 --> 01:07:12.878]  Why not just tell the American people the truth?
[01:07:12.878 --> 01:07:16.019]  Why don't you say to the American people just what you said to me?
[01:07:16.019 --> 01:07:16.899]  We're big boys and girls.
[01:07:16.899 --> 01:07:17.679]  We pay your salary.
[01:07:17.679 --> 01:07:20.481]  The government is supposed to be of the people, by the people, for the people.
[01:07:20.481 --> 01:07:21.381]  Why not just tell us the truth?
[01:07:22.416 --> 01:07:28.480]  I was speaking... Well, six weeks later when you said, if you were to get infected during post... ...give it to anyone else.
[01:07:28.480 --> 01:07:29.941]  Was that accurate?
[01:07:29.941 --> 01:07:31.622]  Uh, what was the date of that?
[01:07:31.622 --> 01:07:32.402]  May 19th, 2021.
[01:07:32.402 --> 01:07:36.164]  Um, at the time we had the Wuhan strain and then the Alpha strain.
[01:07:36.164 --> 01:07:37.965]  That was the Alpha strain that was circulating.
[01:07:37.965 --> 01:07:39.166]  That was generally true, yeah.
[01:07:39.166 --> 01:07:40.167]  Generally true again?
[01:07:40.167 --> 01:07:40.607]  Why not again?
[01:07:40.607 --> 01:07:42.328]  Why not tell the American people this is generally true?
[01:07:43.508 --> 01:07:49.232]  I couldn't tell you the exact data on the vaccine effectiveness of symptomatic disease and severe disease at the time.
[01:07:49.232 --> 01:07:59.619]  What I can tell you is that we generally saw that if you were to get infected after you had been vaccinated, that you were not carrying the virus by transmitting it to somebody else.
[01:07:59.619 --> 01:08:01.520]  You could not transmit it to others.
[01:08:01.520 --> 01:08:02.761]  But we know that's not accurate.
[01:08:03.354 --> 01:08:04.535]  It was at the time.
[01:08:04.535 --> 01:08:05.756]  Really?
[01:08:05.756 --> 01:08:06.617]  Yes, on May of 2021.
[01:08:06.617 --> 01:08:10.300]  That was true for the Alpha variant.
[01:08:10.300 --> 01:08:12.842]  Let me ask you about all the generals.
[01:08:12.842 --> 01:08:14.943]  This has also been ignored.
[01:08:14.943 --> 01:08:23.890]  The amount of miscarriages and still births that increased drastically due to your advice to get vaccinated.
[01:08:23.890 --> 01:08:25.852]  Pregnant women again, not people.
[01:08:27.062 --> 01:08:31.747]  And then we could go on and on about the tragic stories of myocarditis and many other things.
[01:08:31.747 --> 01:08:39.695]  But my question for you today, Dr. Walensky, is now that you're going to be leaving the CDC pretty soon, what job are you going to take?
[01:08:39.695 --> 01:08:43.278]  Are you going to be on the board of either Pfizer or Moderna?
[01:08:43.278 --> 01:08:46.982]  Because you've done one hell of a job at making sure that they've made a lot of money.
[01:08:48.383 --> 01:08:49.523]  And I yield back.
[01:08:49.523 --> 01:08:50.564]  Thank you for that question.
[01:08:50.564 --> 01:09:00.110]  Maybe first I will comment that CDC is not responsible for the purchase of vaccines, so I can't speak to all of the economics that you spoke to.
[01:09:00.110 --> 01:09:06.734]  I do want to talk a minute about the Vaccine Adverse Event Reporting System.
[01:09:06.734 --> 01:09:12.877]  So that system is intended for any person who has gotten a vaccine, if they have an untoward event after that vaccine.
[01:09:12.877 --> 01:09:15.479]  Whether or not it's related to the vaccine, they report.
[01:09:15.959 --> 01:09:19.161]  It is intended to have an over-reporting.
[01:09:19.161 --> 01:09:27.745]  All of the vaccines, not all, most of the vaccines that were being given, remember we gave 676 million doses of the vaccine.
[01:09:27.745 --> 01:09:35.388]  Any adverse event, if you got hit by a truck after you got your vaccine, that was reported to the Vaccine Adverse Event Reporting System.
[01:09:35.388 --> 01:09:43.172]  We at CDC have a responsibility to comb through every single one of them to review the medical charts and to see if they are related.
[01:09:43.172 --> 01:09:44.753]  It is the case that the vaccine doesn't
[01:09:44.953 --> 01:09:45.113]  Ms.
[01:09:45.113 --> 01:09:47.254]  Walensky, I'll reclaim my time.
[01:09:47.254 --> 01:09:50.757]  You did nothing about that and continue to push vaccines.
[01:09:50.757 --> 01:09:53.098]  That's what the American people care about.
[01:09:53.098 --> 01:09:57.601]  We review all of the things that come into the Vaccine Adverse Event Reporting System.
[01:09:57.601 --> 01:10:00.262]  I'd be happy to have our staff educate your staff.
[01:10:00.262 --> 01:10:02.103]  I don't want my staff educated.
[01:10:02.103 --> 01:10:12.730]  You should educate the American people about what you've done of 1.5 million reports because they feel like you've done nothing and continue to say safe and effective.
[01:10:13.650 --> 01:10:18.058]  Maybe I will just close by saying I don't have plans after I step down.
[01:10:18.058 --> 01:10:19.840]  Thank you.
[01:10:19.840 --> 01:10:22.405]  They all revolving door into Big Pharma.
[01:10:23.891 --> 01:10:28.533]  Jessica Suttup, former lead singer with a very popular Pussycat Dolls, joins us.
[01:10:28.533 --> 01:10:30.234]  She took the shot.
[01:10:30.234 --> 01:10:32.255]  She got serious repercussions from it.
[01:10:32.255 --> 01:10:39.438]  And Ernest Ramirez, I ran to them both at the premiere of a very important film exposing all this, Mickey Willis' The Great Awakening.
[01:10:39.438 --> 01:10:40.498]  And I asked them to come on the show.
[01:10:40.498 --> 01:10:42.039]  They are coming on today.
[01:10:42.039 --> 01:10:46.261]  Ernest is going to be joining us a little bit later here in the hour.
[01:10:46.261 --> 01:10:47.682]  But I wanted to play some of those congressional
[01:10:48.789 --> 01:10:53.410]  Clips there and of course now more studies have come out that they knew it never was going to work.
[01:10:53.410 --> 01:10:56.731]  They knew it was going to cause blood clots and it was going to cause medical problems.
[01:10:56.731 --> 01:11:07.714]  But I wanted you to actually talk to somebody who was damaged who is a popular person in music and you know the same thing as Hollywood who is willing to tell the truth because I've talked to
[01:11:08.886 --> 01:11:12.848]  A major talk show host who's talked to Jamie Foxx's people.
[01:11:12.848 --> 01:11:14.849]  And I know Mike Tyson has been on his show.
[01:11:14.849 --> 01:11:17.350]  Mike Tyson talked to him and said no, it was the shot.
[01:11:17.350 --> 01:11:29.535]  But Jamie, who reportedly has trouble walking and trouble talking and is in a rehab at a hospital, hasn't decided to come out against the shot yet, even though he met with Dr. Peter McCullough a year ago and said, they're trying to make me take it.
[01:11:29.535 --> 01:11:31.536]  Can I have info to try to stop them?
[01:11:31.536 --> 01:11:34.678]  We know Ice Cube turned down $9 million for his last movie.
[01:11:35.658 --> 01:11:40.081]  We know the White House is still trying to make people have shot records or masks to go to the White House.
[01:11:40.081 --> 01:11:41.622]  So they claim that they've backed off.
[01:11:41.622 --> 01:11:42.103]  They haven't.
[01:11:43.243 --> 01:11:45.685]  Backed off, Jessica Sutta is our guest.
[01:11:45.685 --> 01:11:49.367]  On Instagram, I am jessicasutta, S-U-T-T-A.
[01:11:49.367 --> 01:11:52.189]  On Twitter, jssutta, S-U-T-T-A.
[01:11:52.189 --> 01:11:55.031]  And Jessica, thank you so much for joining us.
[01:11:55.031 --> 01:12:01.375]  When I saw you and Ernest at the premiere, I shook your hand, said hi, said, please come on.
[01:12:01.375 --> 01:12:09.060]  But I had to get away because I've had Ernest in studio before, talking about his son, seeing the photos.
[01:12:09.060 --> 01:12:12.523]  And sometimes I get emotionally overcome because I have four children, including a six-year-old daughter.
[01:12:13.803 --> 01:12:15.484]  And so I have empathy.
[01:12:15.484 --> 01:12:21.326]  I can't imagine what he went through, his son dying days after, what was it, the Pfizer shot.
[01:12:21.326 --> 01:12:26.187]  But to know they knew and they still did this, it's just a nightmare.
[01:12:26.187 --> 01:12:29.828]  But then it goes even further to be somebody actually damaged by it, like you've been.
[01:12:29.828 --> 01:12:31.929]  So I appreciate your courage, because they come after you, I know.
[01:12:33.030 --> 01:12:47.510]  to tell your testimony so hopefully other people before they take this to be warned we can stop more people being maimed and killed and we know they want to bring out new pandemics they want to bring out new shots more control so Jessica thank you so much for joining us here today
[01:12:48.834 --> 01:13:07.406]  Thank you so much for having me, and you know, the last two years after I got my first shot, my life has just not been the same, and Ernest is one of my best friends now, and he really gives me the passion, the drive to fight against this horrible jab, this horrible crime against humanity.
[01:13:07.406 --> 01:13:13.470]  No parent should ever bury their child, and you know, it's just,
[01:13:15.234 --> 01:13:16.234]  It's unbelievable.
[01:13:16.234 --> 01:13:20.336]  And all these new facts are coming out that this is patented in 1990.
[01:13:20.336 --> 01:13:22.177]  I mean, there's all these facts.
[01:13:22.177 --> 01:13:23.777]  They didn't just come up with this vaccine.
[01:13:23.777 --> 01:13:26.238]  This was a plan set in place.
[01:13:26.238 --> 01:13:29.219]  And it's terrifying and it is so disturbing.
[01:13:29.219 --> 01:13:35.201]  And I regret every day that I went to CVS, but I was trusting the government.
[01:13:35.201 --> 01:13:36.922]  I was trusting mass media.
[01:13:37.987 --> 01:13:42.128]  Dumb on me, um, and now I don't trust anyone, so.
[01:13:42.128 --> 01:13:46.230]  Well you know the saying, fool me once, shame on you, fool me twice, shame on me.
[01:13:46.230 --> 01:13:49.171]  Ernest did nothing wrong, I know he's wracked by guilt, you did nothing wrong.
[01:13:49.171 --> 01:13:56.693]  You're being told, save and effective, it's great, get things back to normal, have courage, save other lives, don't let the hospitals get overwhelmed, go get the shots.
[01:13:56.693 --> 01:13:59.434]  You're like, okay, but the social contract's been broken.
[01:14:00.307 --> 01:14:04.251]  The company's had liability protection deals already signed as part of a larger plan.
[01:14:04.251 --> 01:14:05.573]  It's definitely backfired on them.
[01:14:05.573 --> 01:14:13.802]  I want to talk about that, but describe for us where you were in your career, what was going on, what you were seeing, why you went and took the shot, and then what happened to you.
[01:14:15.345 --> 01:14:19.926]  So in 2019, we were supposed to go on a worldwide tour.
[01:14:19.926 --> 01:14:20.926]  We were set to go.
[01:14:20.926 --> 01:14:26.447]  I was in London and then the COVID lockdowns happened and we were sent home.
[01:14:26.447 --> 01:14:35.489]  During that time, I got pregnant with my son, MJ, and it was the most beautiful experience, even though I was scared to death, because I was scared to death of COVID.
[01:14:35.489 --> 01:14:38.250]  You have to remember the news stations showing the count death.
[01:14:38.790 --> 01:14:42.051]  And all of these things adding up, it was terrifying.
[01:14:42.051 --> 01:14:47.953]  This was Pentagon run psychological warfare experts, they'd be classified, trying to quote, terrify the public.
[01:14:47.953 --> 01:14:52.114]  So you and everybody else were victims of mind control.
[01:14:52.114 --> 01:14:52.755]  Right.
[01:14:52.755 --> 01:14:56.496]  And I know that now, you know, and then about, I guess it was about 32 weeks pregnant.
[01:14:56.496 --> 01:15:00.577]  My OB wanted me to get the COVID shot while I was pregnant.
[01:15:01.158 --> 01:15:01.658]  Wow.
[01:15:01.658 --> 01:15:06.040]  And I was at a place where I love my doctor, respect my doctor.
[01:15:06.040 --> 01:15:07.240]  She's smarter than me.
[01:15:07.240 --> 01:15:08.821]  She's a doctor, you know?
[01:15:08.821 --> 01:15:18.325]  And I actually contemplated it, even though I'm not allowed to eat deli meat or sushi, but we can do this experimental, you know, drug on a pregnant woman.
[01:15:18.325 --> 01:15:20.665]  And when I got home, my husband said, absolutely not.
[01:15:20.665 --> 01:15:21.446]  We've talked about this.
[01:15:21.446 --> 01:15:22.346]  You don't want to do that.
[01:15:22.346 --> 01:15:23.306]  You know that.
[01:15:23.306 --> 01:15:25.187]  But I'm such a people pleaser.
[01:15:25.187 --> 01:15:26.888]  And they always pull up my heartstrings.
[01:15:26.888 --> 01:15:29.049]  You know, the baby's going to be immune to COVID, you know?
[01:15:30.109 --> 01:15:32.210]  It was so brand new, right?
[01:15:32.210 --> 01:15:37.753]  And if I would have gotten that shot pregnant and had this reaction, I would have lost my son.
[01:15:37.753 --> 01:15:39.974]  And I can't even think the thought.
[01:15:39.974 --> 01:15:48.218]  And I have so much resentment towards my OB, and I truly believe that the OBs that did this on their patients, and they make money, by the way, Alex.
[01:15:48.218 --> 01:15:48.999]  I'm sure you know this.
[01:15:48.999 --> 01:15:49.839]  She was about to make $300 off that.
[01:15:51.793 --> 01:15:56.795]  Not knowing the side effects, you know, just kind of trusting whatever she's being told.
[01:15:56.795 --> 01:15:58.395]  And you were about to be Ernest Ramirez.
[01:15:58.395 --> 01:16:03.417]  You were about to lose your child because this doctor is just following orders.
[01:16:03.417 --> 01:16:08.059]  They know with all the shots in the past, there's a huge fact sheet inside each ampule.
[01:16:08.059 --> 01:16:09.999]  It was blank because they wouldn't tell them.
[01:16:09.999 --> 01:16:11.660]  So this is amazing.
[01:16:11.660 --> 01:16:17.742]  So for those that don't know, go back to what this doctor was telling you, what was happening.
[01:16:17.742 --> 01:16:19.603]  Because for listeners that don't know, they have a
[01:16:20.672 --> 01:16:20.792]  No, I
[01:16:36.401 --> 01:16:58.400]  Not morning after pill this is a this is a biological chemical abortion shot and so thank God your instincts kicked in or you would be where you know poor Ernest Ramirez is we'll be talking to her in a moment who again again all of us are being bombarded by this and all of us are victims of it but start over and flesh that out.
[01:17:01.008 --> 01:17:01.969]  With the OB?
[01:17:01.969 --> 01:17:02.149]  Yes.
[01:17:02.149 --> 01:17:08.352]  Yeah, I, you know, they kind of, she wanted to do it at 32 weeks, you know, and thank God I said no.
[01:17:08.352 --> 01:17:12.734]  Thank God my husband said no, because I do have a lot of friends that got the shot.
[01:17:12.734 --> 01:17:14.914]  Almost everyone got, went into preterm labor.
[01:17:14.914 --> 01:17:19.917]  They had their child two months before, a month before they're supposed to be delivered, preemies.
[01:17:19.917 --> 01:17:29.321]  You know, this is so dangerous and so disturbing, and I truly believe a lot of doctors need to stop being doctors, and we need a whole new system in place.
[01:17:33.584 --> 01:17:41.471]  Absolutely, and I always have a lot to add because I have four children, but I haven't almost had my child killed by them, and I haven't had my child killed by them.
[01:17:41.471 --> 01:17:46.375]  So I want to, throughout the hour, I'm skipping this break, you guys want to say something, get it out there.
[01:17:46.375 --> 01:17:49.798]  I want to bring Ernest Ramirez in here, who's at work right now.
[01:17:49.798 --> 01:17:57.024]  He wanted to just have you on today, and you're an amazing lady, but I wanted to have him on as well, just because of your friendship and how close you guys have
[01:17:57.484 --> 01:18:10.053]  I really want to speak out to the injured community because there's a lot of us and a lot of people are being hidden and being gaslit to think it's some other, I don't know, stiff person syndrome situation, some weird alias that they're covering these injuries with.
[01:18:25.199 --> 01:18:26.480]  Please join us.
[01:18:26.480 --> 01:18:35.988]  You can see a list of doctors protocols from frontline COVID critical care doctors who are my absolute heroes.
[01:18:35.988 --> 01:18:39.191]  We're living in a crisis right now with vaccine injury.
[01:18:39.191 --> 01:18:41.713]  It is way worse than you could ever imagine.
[01:18:41.713 --> 01:18:43.274]  I have a tremor now.
[01:18:44.861 --> 01:18:48.003]  You know, I, my life has completely been destroyed.
[01:18:48.003 --> 01:18:53.827]  Um, three days after the shot, I woke up with a muscle spasm that didn't come out for months.
[01:18:53.827 --> 01:19:01.291]  I went to the hospital thinking it was an organ, something, cause I couldn't get the muscle, the muscle out of the contraction.
[01:19:01.291 --> 01:19:06.375]  And, um, I told the hospital I had gotten the vaccine, but they didn't even correlate it.
[01:19:06.375 --> 01:19:07.896]  So a week later I got the second.
[01:19:07.896 --> 01:19:09.877]  So I got the two set of shots.
[01:19:09.877 --> 01:19:12.338]  So I have neurological damage.
[01:19:12.338 --> 01:19:13.159]  I have a tremor.
[01:19:13.699 --> 01:19:15.541]  I have burning in my ribcage every day.
[01:19:15.541 --> 01:19:21.005]  I have some days that are good, and then today I already feel like I need to lay in bed all day.
[01:19:21.005 --> 01:19:24.147]  So what I want to tell the public is please, please, please join us.
[01:19:24.147 --> 01:19:25.768]  React19.org.
[01:19:25.768 --> 01:19:26.329]  We love you.
[01:19:26.329 --> 01:19:28.270]  Your voice matters.
[01:19:28.270 --> 01:19:29.171]  We have your back.
[01:19:29.851 --> 01:19:33.013]  I think it's very, very important to join fellowship.
[01:19:33.013 --> 01:19:35.375]  Fellowship is the most important in this journey.
[01:19:35.375 --> 01:19:41.999]  You have to be around like-minded people, because you have to remember, people, when you tell people these things, they think you're a conspiracy theorist.
[01:19:41.999 --> 01:19:43.780]  They think that you're making it up.
[01:19:43.780 --> 01:19:49.184]  Whatever the case may be, because what they believe is what they see on the news, and they think that's the truth.
[01:19:49.184 --> 01:19:55.868]  But unfortunately, we have been lied to, and people are suffering, and if you can find it in your heart to donate to react19.org,
[01:19:57.677 --> 01:20:03.121]  The money will really make a big difference in people's lives, because people's lives have been shattered.
[01:20:03.121 --> 01:20:04.282]  They've lost jobs.
[01:20:04.282 --> 01:20:08.105]  Single parents with two kids can't do anything for their kids.
[01:20:08.105 --> 01:20:10.667]  I mean, it's a really, really bad time right now.
[01:20:10.667 --> 01:20:11.468]  I totally agree.
[01:20:11.468 --> 01:20:13.349]  And let me just say, I know about that organization.
[01:20:13.349 --> 01:20:15.671]  They're absolutely kicking butt.
[01:20:15.671 --> 01:20:19.734]  And what is beautiful in the silver lining of this very dark cloud is
[01:20:20.655 --> 01:20:22.837]  There's been a lot of medical tyranny going on for a long time.
[01:20:22.837 --> 01:20:26.859]  I mean, Tuskegee experiments on black people at Sybilis, that was 50 years ago.
[01:20:26.859 --> 01:20:29.741]  But it's getting worse and worse and worse.
[01:20:29.741 --> 01:20:36.426]  And now we're admitting that some of the worst elements out there have invaded the medical system and are using us like guinea pigs.
[01:20:37.366 --> 01:20:38.227]  And so it's beginning to come out.
[01:20:38.227 --> 01:20:39.628]  But you guys have been vindicated.
[01:20:39.628 --> 01:20:45.312]  They admit in all these studies now that the shots don't work and cause myocarditis and heart attacks and strokes.
[01:20:45.312 --> 01:20:47.613]  They admit it destroys your immune system.
[01:20:47.613 --> 01:20:48.774]  They're admitting all this.
[01:20:48.774 --> 01:20:53.838]  So for some of the public out there that still goes conspiracy terrorists, you guys have been vindicated.
[01:20:53.838 --> 01:20:55.399]  Let me ask Ernest Ramirez this.
[01:20:58.719 --> 01:21:01.780]  Jessica, you're going through this saga.
[01:21:01.780 --> 01:21:04.382]  Most people know who you are, Ernest, but just recapping about your son.
[01:21:04.382 --> 01:21:07.163]  You're on your lunch break, working hard out there.
[01:21:07.163 --> 01:21:20.651]  But what you went through, and then just give us an update on what's happened since we talked to you six months ago or so, and how does it affect you to see all these documents and studies that the government and Big Pharma knew
[01:21:21.531 --> 01:21:22.051]  Well, it's hard.
[01:21:49.449 --> 01:21:56.811]  Alex, to get up every morning knowing that my son's not here.
[01:21:56.811 --> 01:22:00.092]  But like I said, I do it for a purpose.
[01:22:00.092 --> 01:22:03.533]  I believe it's to try to protect others.
[01:22:03.533 --> 01:22:13.756]  I am getting tired because I'm still getting calls and information from people begging for help and
[01:22:15.031 --> 01:22:17.653]  People are not waking up fast enough.
[01:22:17.653 --> 01:22:20.895]  They need to realize we are not lying.
[01:22:20.895 --> 01:22:22.917]  I got lucky to meet Jessica.
[01:22:22.917 --> 01:22:28.001]  Like I said, I was on the verge of just giving up because I don't seem like I'm doing enough.
[01:22:28.001 --> 01:22:31.583]  And, you know, it's hard.
[01:22:31.583 --> 01:22:36.707]  I go through this every day.
[01:22:36.707 --> 01:22:40.250]  Waking up to an empty house.
[01:22:40.250 --> 01:22:44.473]  But then I feel my son wanted me to fight for him.
[01:22:47.564 --> 01:22:51.847]  And for the other children, because nobody's doing that.
[01:22:51.847 --> 01:22:56.810]  When I met Jessie, she just, you know, she helped me.
[01:22:56.810 --> 01:23:01.734]  She proved that there are people out there that are standing up.
[01:23:01.734 --> 01:23:05.996]  Unfortunately, it's a lot of women.
[01:23:05.996 --> 01:23:07.237]  We need these men to stand up.
[01:23:07.237 --> 01:23:08.878]  They need to grow a pair.
[01:23:08.878 --> 01:23:12.741]  They need to take off them dresses and grow a pair so they can get up here and
[01:23:13.362 --> 01:23:13.522]  I don't
[01:23:32.168 --> 01:23:34.730]  This way I feel the government is also, you know.
[01:23:34.730 --> 01:23:35.230]  I understand.
[01:23:35.230 --> 01:23:37.031]  So let's talk about your beautiful son.
[01:23:37.031 --> 01:23:40.033]  And so, you know, you've saved, because we broke their back.
[01:23:40.033 --> 01:23:41.374]  They were still trying to force the shots.
[01:23:41.374 --> 01:23:43.695]  They're still trying, but we've backed them off.
[01:23:43.695 --> 01:23:46.457]  I think a lot of that is your testimony and Jessica's testimony.
[01:23:46.457 --> 01:23:47.578]  Describe what happened to your son.
[01:23:47.578 --> 01:23:52.561]  People that don't know, as a warning to everybody, not just about this poison rollout, but the new ones are getting ready.
[01:23:52.561 --> 01:23:54.662]  And then, Jessica, you're welcome to come at any time.
[01:23:54.662 --> 01:23:57.684]  You guys are close friends and, you know, interview Ernest here.
[01:23:57.684 --> 01:24:00.646]  Hey, Ernest.
[01:24:01.311 --> 01:24:02.592]  They're still lying to us.
[01:24:02.592 --> 01:24:06.795]  They're still lying to everyone because I believe their lies.
[01:24:06.795 --> 01:24:15.801]  You know, being a single parent, I thought it was protecting my son, you know, and I thought it was for the great purpose of humanity.
[01:24:15.801 --> 01:24:20.024]  You know, we're trying to take care of one another.
[01:24:20.024 --> 01:24:23.767]  So I took him to get vaccinated.
[01:24:23.767 --> 01:24:27.390]  After I took mine, I took him to get vaccinated.
[01:24:27.390 --> 01:24:29.611]  He was willing.
[01:24:29.611 --> 01:24:30.392]  Five days later,
[01:24:38.128 --> 01:24:42.050]  He went to the park with his friend and his mother.
[01:24:42.050 --> 01:24:46.592]  His friend's mother picked him up, took him to eat, to play basketball.
[01:24:46.592 --> 01:24:51.314]  He said they got off the truck and took off running and he collapsed.
[01:24:51.314 --> 01:24:56.557]  Like we've seen so many videos of people just dropping all of a sudden.
[01:24:56.557 --> 01:24:57.317]  They worked on him.
[01:24:57.975 --> 01:25:00.477]  Like I said, the hospitals didn't care when I got there.
[01:25:00.477 --> 01:25:02.639]  They acted like, well, you know, it was nothing.
[01:25:02.639 --> 01:25:05.961]  It was just another day to them.
[01:25:05.961 --> 01:25:08.523]  And that's because suddenly it is just another day.
[01:25:08.523 --> 01:25:10.985]  This is happening by the millions.
[01:25:10.985 --> 01:25:12.386]  So sorry.
[01:25:12.386 --> 01:25:18.431]  Yeah, but they just told me though, you know, I could go home that my son was dead.
[01:25:18.431 --> 01:25:25.116]  And, you know, like I said, like I meant nothing to them.
[01:25:25.116 --> 01:25:27.158]  They didn't realize that my world ended.
[01:25:29.391 --> 01:25:31.332]  My whole world was destroyed.
[01:25:31.332 --> 01:25:39.076]  I mean, I figured at least, you know, Biden could have gave me condolences.
[01:25:39.076 --> 01:25:45.479]  Even our governor could have called, returned my call and gave condolences.
[01:25:45.479 --> 01:25:47.760]  Not even that.
[01:25:47.760 --> 01:25:51.822]  All they did was anger me and they made me stand up.
[01:25:51.822 --> 01:25:55.444]  They're the ones that put me in this position and I'm
[01:25:56.818 --> 01:26:00.200]  I'm going to be a thorn in their side until all this comes to an end.
[01:26:16.130 --> 01:26:17.290]  Ernest, you want to take this?
[01:26:17.290 --> 01:26:17.490]  Yeah.
[01:26:41.127 --> 01:26:44.168]  Well, like I said, yeah, that's God's job right there.
[01:26:44.168 --> 01:26:55.410]  What they need to do is strip them of all their finances, everything, and give it to the injured to help them and to be convicted.
[01:26:55.410 --> 01:26:57.830]  No, no special treatment, nothing.
[01:26:57.830 --> 01:27:07.252]  Go to general population and suffer and think, you know, the rest of their life, what little life they have left to what they've done to our,
[01:27:38.431 --> 01:27:43.413]  I think, you know, what I've noticed is that the shot is still on the market.
[01:27:43.413 --> 01:27:53.256]  I was at CVS the other day waiting in line for something and this guy was like taking himself to get a booster and I wanted to scream and just grab him and say, no, don't do this.
[01:27:53.256 --> 01:27:53.876]  It's weak.
[01:27:53.876 --> 01:27:57.157]  That every booster weakens the immune system.
[01:27:57.157 --> 01:27:57.857]  Okay.
[01:27:57.857 --> 01:28:00.718]  If you have cancer, it could cause turbo cancer.
[01:28:00.718 --> 01:28:06.400]  It is the spike protein in the mRNA is so dangerous that, um,
[01:28:07.142 --> 01:28:13.125]  It's unbelievable that this was injected into a human person, period.
[01:28:13.125 --> 01:28:19.288]  And the fact that they knew all about this all along, this has been a plan and we have just been tricked.
[01:28:19.288 --> 01:28:22.010]  And also the mass media still doesn't understand.
[01:28:22.782 --> 01:28:23.082]  I think so.
[01:28:39.222 --> 01:28:45.226]  Absolutely, and where you see all this going, and Ernest Ramirez, this is so important, ladies and gentlemen.
[01:28:45.226 --> 01:28:50.189]  Not just for the victims, not just for the dead and dying, but what they want to do to more of us, as she just said.
[01:28:50.189 --> 01:28:55.612]  We'll be right back with both our special guests on this live, Wednesday, June 14th broadcast.
[01:28:58.882 --> 01:29:05.128]  A lot of people have asked me, why is InfoWars Store and InfoWars Life not at a probiotic for more than three years?
[01:29:05.128 --> 01:29:06.350]  The answer is simple.
[01:29:06.350 --> 01:29:09.293]  We only bring you the highest quality at the lowest prices.
[01:29:09.293 --> 01:29:13.437]  We had a top maker, top certified of probiotics for more than seven years.
[01:29:13.437 --> 01:29:18.842]  They got bought by a libtard company and said, we're not doing business with you Mr. Jones anymore.
[01:29:19.583 --> 01:29:25.087]  Finally, we got a probiotic just as good or better with a top lab that loves our show.
[01:29:25.087 --> 01:29:29.591]  We're able to private label it under InfoWars MD as our probiotic formula.
[01:29:29.591 --> 01:29:35.235]  So you can get a super high quality probiotic for amazing gut health and more at InfoWarsStore.com for 25% off right now.
[01:29:36.676 --> 01:29:39.298]  Now, wherever you get your probiotics, it's something everybody should be doing.
[01:29:39.298 --> 01:29:40.839]  But I'm asking you to try our probiotic.
[01:29:40.839 --> 01:29:44.462]  I think you're going to have an amazing effect, and it funds our entire operation.
[01:29:44.462 --> 01:29:48.645]  So get your InfoWars MD probiotic today at InfoWarsStore.com.
[01:29:48.645 --> 01:29:51.187]  It's a high quality formula, and it keeps us on the air.
[01:29:51.187 --> 01:29:53.409]  Take action now at InfoWarsStore.com.
[01:30:00.694 --> 01:30:07.058]  Two of our best-selling nootropics, or brain boosters, are now back in stock and in FullWorthStore.com.
[01:30:07.058 --> 01:30:12.061]  And for a limited time, they're 50% off when you get them together, or 40% off when you get them individually.
[01:30:12.061 --> 01:30:14.723]  Brain Force Plus and Brain Force Ultra.
[01:30:14.723 --> 01:30:16.444]  Two separate formulas.
[01:30:16.444 --> 01:30:18.766]  They both give you good, clean energy without the crash.
[01:30:19.386 --> 01:30:24.989]  One is a four to six hour good base of clean energy, again with no hangover or letdown.
[01:30:24.989 --> 01:30:30.572]  And the other is a very special proprietary formula, that's RainForce Ultra, that hits really, really quick.
[01:30:30.572 --> 01:30:31.053]  And I love it.
[01:30:31.053 --> 01:30:32.513]  It wears off in two to three hours.
[01:30:32.513 --> 01:30:36.496]  So if I've got to work at night, but don't want to stay up all night, I can take it and stay nine o'clock at night.
[01:30:36.496 --> 01:30:39.918]  Got to stay up till midnight working, doing a radio interview or something, and boom!
[01:30:40.978 --> 01:30:41.218]  Thank you.
[01:30:58.707 --> 01:31:03.730]  TurboForce is back, sold out for eight months, and it's TurboForce Plus.
[01:31:03.730 --> 01:31:05.912]  We made it even stronger.
[01:31:05.912 --> 01:31:09.634]  The strongest long-term energy you're going to find anywhere.
[01:31:09.634 --> 01:31:14.778]  TurboForce is back in stock at InfowarsStore.com or 888-253-3139.
[01:31:14.778 --> 01:31:22.963]  It's not just wide-spectrum natural herbs that time-release over 10 hours.
[01:31:22.963 --> 01:31:24.044]  Should be called 10-hour energy.
