[00:00:00.000 --> 00:00:14.000]  [Outro]
[00:42:13.417 --> 00:42:19.138]  The Ukrainian army's disinformation czar says asking questions is treasonous.
[00:42:20.258 --> 00:42:21.278]  The czar's name's Sarah.
[00:42:22.219 --> 00:42:23.339]  Sarah is transgender.
[00:42:24.275 --> 00:42:25.415]  Sarah is an American.
[00:42:26.636 --> 00:42:27.896]  Ohio Senator J.D.
[00:42:27.936 --> 00:42:32.978]  Vance asked the Pentagon if she was an intelligence operative because clearly something's going on here.
[00:42:34.118 --> 00:42:40.840]  Senator Vance asked because Sarah fled our country to fight in Ukraine, so is she on the CIA payroll or what?
[00:42:42.061 --> 00:42:42.701]  Simple question.
[00:42:42.741 --> 00:42:46.862]  Why is an American trans man the spokesman for the Ukrainian military?
[00:42:47.922 --> 00:42:49.763]  Is this a psyop to rattle the Russians?
[00:42:50.990 --> 00:42:53.071]  Or is this a transgender disinformation hour?
[00:42:53.432 --> 00:42:56.594]  The perfect person to execute the propaganda war.
[00:42:57.475 --> 00:43:01.838]  And if we ask these questions, Sarah says, we are creating gender chaos.
[00:43:02.878 --> 00:43:04.820]  Senator Vance recently asked the U.S.
[00:43:04.840 --> 00:43:12.085]  Director of National Intelligence, along with the Secretaries of State and Defense, if I was working in some capacity for the American government.
[00:43:13.115 --> 00:43:22.278]  Simply put, I'm an American serving as a Ukrainian infantry soldier and combat medic in the dual role of spokesperson and Russian disinformation analyst.
[00:43:23.098 --> 00:43:26.179]  The remaining speculation surrounding me is disappointing.
[00:43:27.039 --> 00:43:37.762]  While in Ukraine we are fighting for global liberty and the ideology of victory, too many in Moscow and across the world are still caught up in focusing on the tired trope of gender chaos.
[00:43:38.002 --> 00:43:40.023]  I only answer to three groups of people.
[00:43:40.723 --> 00:43:45.406]  My Ukrainian commanders, the Ukrainian people, and the American taxpayer.
[00:43:46.066 --> 00:43:47.147]  Oh, the American taxpayer.
[00:43:47.907 --> 00:43:49.168]  So we're paying Sarah's salary.
[00:43:50.048 --> 00:43:53.610]  Now, last time I checked, if you're paying someone's salary, you get to ask whatever you want.
[00:43:54.531 --> 00:43:58.713]  And when Sarah, Hillary, Randy, and Penny get together, we have a lot of questions.
[00:44:00.162 --> 00:44:02.363]  Let's now bring in Ohio Senator J.D.
[00:44:02.463 --> 00:44:02.923]  Vance.
[00:44:03.264 --> 00:44:10.627]  So you've been scolded by the transgender Ukrainian American taxpayer funded disinformation czar, Senator.
[00:44:11.188 --> 00:44:13.469]  Do you feel, you know, rightfully humbled?
[00:44:16.195 --> 00:44:21.636]  Well, Jesse, my first reaction when I saw this video was that SNL had somehow gotten funny again.
[00:44:21.656 --> 00:44:26.477]  I was sure that it was a big comedy skit, and I was not in on the joke.
[00:44:26.597 --> 00:44:37.720]  And then I shockingly learned that this is actually a real person who really does purport to represent the Ukrainian military, which of course is almost entirely funded at this point by the American taxpayer.
[00:44:38.360 --> 00:44:57.009]  Now, here's the really crazy thing, Jesse, is the original video that I was responding to, this person, this Ukrainian spokesperson, says that anybody who engages in Russian propaganda is going to be hunted down, literally threatening violence against anybody who engages in, quote, Russian propaganda.
[00:44:57.409 --> 00:45:02.051]  But as you know, Jesse, multiple American journalists have been accused of engaging in Russian propaganda.
[00:45:02.352 --> 00:45:04.773]  Multiple members of the United States Senate have been accused.
[00:45:04.813 --> 00:45:12.317]   So are we really funding a military That is threatening the free speech rights of people who disagree with the Ukrainian war effort?
[00:45:12.658 --> 00:45:17.581]  That is preposterous and it gives lie to the idea that this is all about freedom and democracy.
[00:45:17.921 --> 00:45:24.306]  If we're all about freedom and democracy, why are our paid guns threatening the free speech rights of all Americans?
[00:45:24.326 --> 00:45:25.947]  Please don't hunt me down, Sarah.
[00:45:26.047 --> 00:45:27.308]  I didn't do anything wrong.
[00:45:27.708 --> 00:45:43.995]   So, Senator, when you see this new news about the Clinton Global Initiative Ukraine Action Network, And we got Airbnb, you know, we got famous Hollywood actors now involved in the World Bank's kind of laundering American taxpayers through the Clintons into Ukraine.
[00:45:44.395 --> 00:45:53.618]  It could be a noble cause, yes, but it also seems a little suspicious considering what the Clintons have been known for their entire career.
[00:45:53.878 --> 00:45:54.318]  Do you agree?
[00:45:56.773 --> 00:45:58.053]  I certainly agree, Jesse.
[00:45:58.313 --> 00:46:09.256]  I really guess that five years from now, we're going to find out that between the Clintons and a number of American private equity firms and other hyper-global corporations, that you're going to find a lot of people have gotten rich from this.
[00:46:09.296 --> 00:46:15.238]  And it's really sad, and it's really despicable, because of course, the Ukrainians didn't invite the war on themselves.
[00:46:15.678 --> 00:46:18.259]  I have disagreements with their leadership, but not with the people.
[00:46:18.299 --> 00:46:28.124]  But you can almost see the elites of Washington and New York City salivating over acquiring more power and more money for themselves on the backs of the Ukrainian war effort.
[00:46:28.704 --> 00:46:32.266]  Anybody who doesn't see this for what it is, I think, is blind to the reality.
[00:46:32.646 --> 00:46:37.748]  It's one of the reasons why, Jesse, we have to start asking tough questions about how long is this going to go on.
[00:46:39.409 --> 00:46:48.432]  You need to go over there, you need to sit down, go to Poland and talk to our military commanders, spend some time on the ground in Ukraine, listen to their side of the story.
[00:46:49.893 --> 00:46:52.073]  Joining me right now is Kentucky Senator Rand Paul.
[00:46:52.113 --> 00:46:54.834]  He's the ranking member of the Senate Homeland Security Committee.
[00:46:55.034 --> 00:46:57.575]  Senator, you just heard what Lindsey Graham said.
[00:46:58.796 --> 00:47:02.557]  How much money total has gone to Ukraine so far?
[00:47:02.957 --> 00:47:04.037]  What has been the impact?
[00:47:04.138 --> 00:47:05.278]  And have you been to Ukraine?
[00:47:06.747 --> 00:47:10.088]  Somebody needs to remind the Senator that we don't have any money.
[00:47:10.128 --> 00:47:13.089]  We're about 1.5 trillion dollars in debt for this year.
[00:47:13.109 --> 00:47:17.431]  Over the last three months we've accumulated almost a trillion dollars in three months.
[00:47:17.451 --> 00:47:19.332]  The total is 33 trillion.
[00:47:19.792 --> 00:47:23.373]  So we don't have like an extra rainy day fund or a surplus we can send them.
[00:47:23.814 --> 00:47:26.415]  We have to borrow the money from China to send it to Ukraine.
[00:47:26.815 --> 00:47:37.281]   So no matter what your sympathies are on the war, and I'm sympathetic to Ukraine fighting off the Russian aggressors, But at the same time, I think it's irresponsible to think about their country before I think about my country.
[00:47:37.781 --> 00:47:41.064]  We have a government funding that needs to happen before September 30th.
[00:47:41.484 --> 00:47:49.131]  For them to hold that hostage and to say, oh, we'll close down, you know, we're going to close down government unless you pass Ukrainian funding, we don't have the money.
[00:47:49.511 --> 00:47:53.394]  So I don't think it's a good idea for our country to continue borrowing.
[00:47:53.515 --> 00:47:55.736]  We've given them over, I think it's about $113 billion.
[00:47:55.756 --> 00:47:56.837]  This is another $24 billion.
[00:47:59.119 --> 00:48:04.140]  But you know, if you'll read between the lines, they'll tell you it'll last them about two to three months, and they'll be back again.
[00:48:04.160 --> 00:48:06.420]  Every two to three months, they're over here.
[00:48:06.800 --> 00:48:10.021]  You know, he'll be here again today, begging for more money.
[00:48:10.681 --> 00:48:12.261]  It's not even just going to armaments.
[00:48:12.301 --> 00:48:15.042]  You realize we're funding the pension of their government workers?
[00:48:15.462 --> 00:48:17.322]  And we complain about bloated government here.
[00:48:17.342 --> 00:48:21.803]  They've got bloated government, and they've got corruption, and the American taxpayer.
[00:48:21.863 --> 00:48:23.023]  People are struggling in our country.
[00:48:23.063 --> 00:48:23.983]  We're asked to fund it.
[00:48:24.383 --> 00:48:27.284]  I think it's wrong, and I think most of the American people, frankly, are with me.
[00:48:27.944 --> 00:48:34.609]  There's also this incredible story about an American journalist, Gonzalo Lira.
[00:48:35.069 --> 00:48:41.494]  He's reportedly right now in prison in Ukraine on allegations of spreading Russian propaganda.
[00:48:42.415 --> 00:48:53.183]  I don't understand this, that Joe Biden could approve $113 billion of money to Ukraine, and yet he has not tried to get this American journalist out of prison there?
[00:48:53.423 --> 00:48:54.284]  How is that possible?
[00:48:55.319 --> 00:48:56.821]  It's even worse than that, Maria.
[00:48:56.881 --> 00:48:58.162]  They've cancelled the elections.
[00:48:58.803 --> 00:49:00.846]  What kind of democracy has no election?
[00:49:01.306 --> 00:49:08.094]  So next year, Zelensky said he's not going to have an election because it would be inconvenient during the war and would be expensive.
[00:49:08.635 --> 00:49:13.680]  Well, the thing is, if you don't have elections, why in the world would we be supporting a country that's not a democracy?
[00:49:14.521 --> 00:49:16.022]  They've banned the political parties.
[00:49:16.343 --> 00:49:17.604]  They've invaded churches.
[00:49:17.644 --> 00:49:18.805]  They've arrested priests.
[00:49:19.265 --> 00:49:21.047]  So, no, it isn't a democracy.
[00:49:21.087 --> 00:49:22.268]  It's a corrupt regime.
[00:49:22.748 --> 00:49:24.209]  And are the Russians any better?
[00:49:24.229 --> 00:49:25.470]  No, the Russians are worse.
[00:49:25.791 --> 00:49:29.614]  But at the same time, we don't always have to pick some side to be on.
[00:49:29.994 --> 00:49:33.497]  But the ultimate reason I'm against this is we don't have the money.
[00:49:33.857 --> 00:49:38.882]  And when we borrow more money, it leads to more inflation, leads to more likelihood of recession in our country.
[00:49:39.202 --> 00:49:40.463]  And so we just can't keep doing it.
[00:49:40.643 --> 00:49:42.764]  Are you willing to let the government shut down then?
[00:49:42.824 --> 00:49:48.708]  I mean, what's the fate of this bill that Kevin McCarthy is trying to wrangle members together once it gets to the Senate?
[00:49:49.906 --> 00:49:51.347]  I think it's sort of the opposite of that.
[00:49:51.547 --> 00:49:56.811]  I put them on notice that they shouldn't shut the government down by demanding money to another government.
[00:49:57.211 --> 00:49:59.393]  We should be talking about funding our government.
[00:49:59.813 --> 00:50:04.997]  I'm more than willing to sign on to short-term spending of the government to keep it from closing down.
[00:50:05.537 --> 00:50:13.443]  So because the appropriations process is so broken that it never gets done, we're coming up on September 30th, and they haven't completed one bill.
[00:50:13.483 --> 00:50:14.724]  The House has completed one.
[00:50:15.084 --> 00:50:18.267]  We haven't completed any yet because it's taken so long to do this.
[00:50:18.707 --> 00:50:21.470]  There's going to have to be an extension so the government doesn't shut down.
[00:50:21.890 --> 00:50:24.713]  So if somebody comes to me and says, will you keep it open for a week or for a month?
[00:50:25.093 --> 00:50:28.977]  I will, but not if they make me swallow Ukraine aid.
[00:50:29.377 --> 00:50:30.418]  See, that's what they're going to do.
[00:50:30.779 --> 00:50:35.523]  They're going to try to tie Ukraine aid to keeping the government open, then they're going to say, oh no, it's your fault.
[00:50:35.823 --> 00:50:37.725]  Well, no, I'm pointing the finger first.
[00:50:38.105 --> 00:50:42.730]  It's their fault if they want to keep the government open by keeping another government open.
[00:50:43.110 --> 00:50:46.593]  So, our primary responsibility is to our government, not the Ukrainian government.
[00:50:46.673 --> 00:51:07.552]  I've got to get to COVID, but real quick on this, Senator, what is your answer to those people like Lindsey Graham, who says if we stop helping to fund Ukraine in the middle of this, Russia wins, and then it goes and he moves on to Poland, elsewhere, to continue this unification, reunification of the Soviet Union?
[00:51:08.562 --> 00:51:11.664]  I would say there's a great incentive for Europe to help Ukraine.
[00:51:11.684 --> 00:51:14.145]  You know, Ukraine is right on the edge of Europe.
[00:51:14.525 --> 00:51:15.986]  Europe needs to do more, frankly.
[00:51:16.326 --> 00:51:18.087]  So we've been outspending them 2 to 3 to 1.
[00:51:18.147 --> 00:51:22.549]  There's no reason why we can't cooperate and help in that way.
[00:51:22.889 --> 00:51:27.111]  But the thing is, is Europe has more responsibility here and Europe needs to step up.
[00:51:27.171 --> 00:51:28.912]  Frankly, we pay for everything for the Europeans.
[00:51:28.952 --> 00:51:30.613]  We pay for NATO, we pay for everything.
[00:51:31.033 --> 00:51:33.174]  It's time the Europeans step up and pay for themselves.
[00:51:33.294 --> 00:51:34.295]  Very good point, Senator.
[00:51:34.335 --> 00:51:36.576]  Let me move on to the Department of Health and Human Services.
[00:51:37.483 --> 00:51:48.729]  So it's been well known for years, decades, probably most people listening to this our entire lives, it's been well known that U.S.
[00:51:49.330 --> 00:51:56.474]  politicians are corrupt at Washington, D.C., known as the District of Criminals.
[00:51:58.655 --> 00:52:16.488]   But we haven't really had The view into just how it works until recently with the Biden crime family and the pay for play, the Biden crime family dealing with the Chinese, the Russians, the Ukrainians, the quid pro quos.
[00:52:18.331 --> 00:52:18.852]  And now.
[00:52:20.672 --> 00:52:32.679]  In a story that is truly unbelievable, Democrat Senator Bob Menendez and his wife now under investigation for allegedly accepting gold bars for favors.
[00:52:32.819 --> 00:52:43.665]  Now again, we get a look into how corrupt DC works with the Biden crime family, with Hunter Biden, 10% for the big guy, the cars, the payoffs, the quid pro quos, everything.
[00:52:44.966 --> 00:52:48.668]  Gave us a good idea of how our government, how our Congress became so corrupt.
[00:52:50.049 --> 00:52:53.831]  Now this story with Menendez is next level.
[00:52:55.653 --> 00:52:58.274]  And so it is the top story on drugs right now.
[00:52:58.695 --> 00:53:06.560]  Menendez charged with bribery, federal corruption case, gold bars for favors, envelopes of cash, luxury vehicles.
[00:53:08.117 --> 00:53:13.178]  Technofog has all these images, all these stories at Drudge Report also have the images.
[00:53:13.198 --> 00:53:15.279]  I mean, folks, we're talking stacks of cash.
[00:53:15.639 --> 00:53:18.120]  We're talking brand new luxury vehicles.
[00:53:18.600 --> 00:53:19.940]  Gold bars.
[00:53:21.841 --> 00:53:22.801]  Gold bars.
[00:53:23.341 --> 00:53:24.822]  Oh, here's a jacket.
[00:53:25.942 --> 00:53:26.822]  Here's a jacket.
[00:53:27.802 --> 00:53:28.723]  Oh, it's just a gift.
[00:53:29.443 --> 00:53:33.624]  And then the pockets are lined with cash.
[00:53:35.905 --> 00:53:37.445]  Bob Menendez, Democrat Senator.
[00:53:38.686 --> 00:53:45.448]  Now, Drudge Report does have it as their top story, red-linked at the top of the page.
[00:53:47.029 --> 00:53:48.409]  I guess that's not too surprising.
[00:53:49.489 --> 00:53:57.472]  Do you think CNN, do you think NBC, MSNBC, CBS News, do you think this is going to be their top story this weekend?
[00:53:58.212 --> 00:53:59.813]  I have a feeling, no.
[00:54:01.653 --> 00:54:02.534]  Oh, I'll be watching.
[00:54:03.854 --> 00:54:04.554]  I'll be watching.
[00:54:05.995 --> 00:54:06.495]  But imagine.
[00:54:08.050 --> 00:54:31.024]  After all the coverage they give to Donald Trump, Don Jr., Russian collusion, Deutsche Bank, all the BS nothing, going after Donald Trump, and then you have all the evidence of all the things they claim Donald Trump is guilty of with the Biden crime family, and now you have all the evidence here, over the top!
[00:54:32.185 --> 00:54:33.286]  Over the top!
[00:54:34.175 --> 00:54:36.656]  With Democrat Senator Bob Menendez.
[00:54:37.556 --> 00:54:40.777]  It's not just Joe Biden engaging in this behavior.
[00:54:41.297 --> 00:54:46.238]  It's not just Bob Menendez engaging in this behavior.
[00:54:47.098 --> 00:54:51.959]  And let's be perfectly honest, it's not just Democrats that engage in this behavior.
[00:54:52.139 --> 00:54:52.960]  Of course not.
[00:54:54.440 --> 00:54:56.020]  It's Republicans as well.
[00:54:58.421 --> 00:55:03.779]   And I think one of the ways to tell who's dirty and who's clean Is?
[00:55:04.099 --> 00:55:05.681]  Who's supporting the war in Ukraine?
[00:55:07.442 --> 00:55:09.223]  Who supported the impeachment of Trump?
[00:55:09.543 --> 00:55:11.845]  Who supported the impeachment of Ken Paxton?
[00:55:13.846 --> 00:55:19.490]  So we've had these opportunities now, these demarcation lines, where it's just common sense.
[00:55:20.431 --> 00:55:23.113]  Do you do the right thing that's obviously the right thing?
[00:55:23.393 --> 00:55:26.055]  Do you say the right thing that's obviously just common sense?
[00:55:26.756 --> 00:55:32.070]   Or are we sitting here confused As to why you go along with an impeachment scam?
[00:55:32.150 --> 00:55:34.792]  As to why you go along with a war in Ukraine that does nothing for us?
[00:55:35.032 --> 00:55:36.632]  As to why you go along with open borders?
[00:55:37.273 --> 00:55:37.393]  Oh!
[00:55:37.973 --> 00:55:39.874]  What's that in your pocket, sir?
[00:55:40.495 --> 00:55:44.297]  Are you happy to see me, or are you getting bribed with stacks of cash?
[00:55:45.917 --> 00:55:47.418]  Oh, what's that in your pocket, sir?
[00:55:47.458 --> 00:55:51.800]  Are you happy to see me, or is that a gigantic gold bar?
[00:55:54.082 --> 00:55:55.743]  So it's not just the Biden crime family.
[00:55:56.743 --> 00:55:58.044]  It's not just Bob Menendez.
[00:55:59.090 --> 00:56:01.592]  But now we get an idea.
[00:56:02.592 --> 00:56:07.775]  Now we begin to understand how this corruption works.
[00:56:11.137 --> 00:56:14.099]  So, will they be making a big story about this?
[00:56:15.460 --> 00:56:18.121]  Will this be the top story on the weekend news?
[00:56:18.742 --> 00:56:22.104]  Or... Or will Jack Smith?
[00:56:22.824 --> 00:56:24.265]  Or Chanya Tutkin?
[00:56:24.846 --> 00:56:26.106]  Chutkin Tanya, whatever.
[00:56:26.607 --> 00:56:28.608]  Or are they gonna make a move now?
[00:56:30.149 --> 00:56:46.923]  So that they can create a new headline to run tonight, Saturday, and Sunday on the evening news, so that you don't know about a Democrat stuffing his pockets with cash, stuffing his pockets with gold bars, and driving around in luxury vehicles.
[00:56:50.006 --> 00:56:51.427]  I forget the congressman that asked.
[00:56:53.988 --> 00:57:07.178]  During the hearing last week, and he said, tell me how Joe Biden makes tens of millions of dollars and has multiple million dollar mansions on a congressman's salary for his entire life.
[00:57:07.458 --> 00:57:09.339]  He's never had a good or service he sold.
[00:57:11.041 --> 00:57:12.402]  He's never produced a product.
[00:57:13.851 --> 00:57:24.962]  Tell me how Hunter Biden, with no experience in the oil industry, lands a seven-figure job on a board of oil executives.
[00:57:25.923 --> 00:57:35.032]  Tell me how Hunter Biden, who's never created art before in his life, is now selling his art for six figures.
[00:57:37.159 --> 00:57:41.122]  See, it all goes back to what we were talking about in the last hour.
[00:57:41.402 --> 00:57:44.404]  Well, how do Democrats claim Republicans are the ones defunding the police?
[00:57:44.444 --> 00:57:46.965]  We all watch the Democrats chant that and do that.
[00:57:47.886 --> 00:57:52.169]  How is it that the Democrats are claiming that Republicans and Trump are responsible for the open border?
[00:57:52.529 --> 00:57:56.451]  When that was their main attack against Trump was how he's a xenophobe and a racist.
[00:57:56.752 --> 00:58:00.654]  They would go down to the border and shake the cages and the fences and say, why would Trump do this?
[00:58:01.495 --> 00:58:06.498]  Why would he build a border wall, tear it down, walls are racist, and then they say Trump is responsible for the open border?
[00:58:08.697 --> 00:58:13.599]  They really assume the average American doesn't even have two IQ points to rub together.
[00:58:13.959 --> 00:58:17.900]  They really assume the average American has the memory of a goldfish.
[00:58:18.780 --> 00:58:20.801]  They really insult your intelligence.
[00:58:22.441 --> 00:58:26.683]  They really insult your intelligence when they do this stuff to us.
[00:58:30.424 --> 00:58:37.875]   So, it's almost a race against time now where Can the American people have the renaissance, have the awakening?
[00:58:38.756 --> 00:58:59.987]  Can we get good people in Congress that actually want to save this country and do something about the corruption, that aren't involved in the corruption, that aren't blackmailed or paid off, so that we can actually arrest the real criminals and that we can actually understand what's made our Congress, our politics, so corrupt?
[00:59:04.298 --> 00:59:11.744]  Now they're concerned that there might be this government shutdown, which is not a real government shutdown, but there's levels to it.
[00:59:12.765 --> 00:59:16.248]  The unlimited spending is basically curtailed.
[00:59:17.649 --> 00:59:31.121]  But they're really panicked that next week, this government shutdown is going to happen, and they're afraid that in that instance, they're not going to be able to fund the war in Ukraine endlessly, which of course, we're talking about $200 billion.
[00:59:32.867 --> 00:59:34.888]  How much of that actually goes to war?
[00:59:35.368 --> 00:59:41.049]  How much of that finds its way back into politicians' pockets in one way, shape, or form, or another?
[00:59:41.109 --> 00:59:42.770]  A luxury car, a gold bar.
[00:59:46.271 --> 00:59:58.574]  So now, that's why the Pentagon, and that's why the Biden administration is saying, well, even if they shut down government, we're still going to have the unlimited funding for Ukraine.
[01:00:01.857 --> 01:00:07.921]  Now, of course, there are no, no oversights when it comes to the funding.
[01:00:08.081 --> 01:00:11.063]  There are no oversights when it comes to the weapons.
[01:00:12.123 --> 01:00:13.964]  So isn't that just beautiful?
[01:00:14.665 --> 01:00:16.966]  This is Congress operating rogue.
[01:00:17.566 --> 01:00:19.928]  This is the Pentagon operating rogue.
[01:00:20.048 --> 01:00:22.409]  This is the Biden administration operating rogue.
[01:00:23.030 --> 01:00:24.691]  And it couldn't be more obvious.
[01:00:26.414 --> 01:00:32.978]  They get to launder money, they get to fund wars, they get to do whatever the hell they want, no matter what you vote.
[01:00:34.539 --> 01:00:37.961]  And by the way, you don't get any oversight.
[01:00:38.221 --> 01:00:39.442]  Hey, where's that money going?
[01:00:39.522 --> 01:00:40.182]  Can't tell ya.
[01:00:40.843 --> 01:00:41.723]  You're not allowed to know.
[01:00:42.064 --> 01:00:43.945]  Hey, where are those weapons ending up?
[01:00:44.285 --> 01:00:45.045]  Can't tell ya.
[01:00:45.245 --> 01:00:46.126]  We don't even know.
[01:00:46.966 --> 01:00:48.447]  Hey, where's that F-35?
[01:00:48.868 --> 01:00:53.050]  No idea, but it crashed right where he ejected and it went down because of weather.
[01:00:54.591 --> 01:00:55.412]  This is your U.S.
[01:00:55.452 --> 01:00:55.812]  government.
[01:00:57.119 --> 01:01:01.281]  Lying to you every day and thinking you're dumb enough to believe it.
[01:01:01.701 --> 01:01:06.022]  Pentagon exempts Ukraine operations from potential government shutdown.
[01:01:06.062 --> 01:01:08.803]  They just want you to know what the real priorities are.
[01:01:10.024 --> 01:01:13.165]  They just want you to know what's really important to them.
[01:01:14.405 --> 01:01:15.426]  And that's war.
[01:01:16.266 --> 01:01:19.027]  But where are those hundreds of billions of dollars going?
[01:01:19.487 --> 01:01:21.328]  Don't you ask that, you dirty American.
[01:01:21.648 --> 01:01:22.828]  Yeah, we steal your money.
[01:01:23.649 --> 01:01:24.689]  You don't get to know where it goes.
[01:01:26.974 --> 01:01:33.021]  Biden says, no alternative but for Congress to support Ukraine aid as Zelensky begs for more U.S.
[01:01:33.041 --> 01:01:33.601]  taxpayer money.
[01:01:33.962 --> 01:01:35.123]  No alternative?
[01:01:35.683 --> 01:01:37.245]  It's war or bust, guys!
[01:01:38.286 --> 01:01:39.428]  There's no alternative?
[01:01:39.548 --> 01:01:40.849]  Oh, what about maybe not funding it?
[01:01:40.889 --> 01:01:42.651]  That's, that, what?
[01:01:42.691 --> 01:01:44.353]  What are you talking about?
[01:01:45.534 --> 01:01:47.737]  There's no alternative!
[01:01:49.258 --> 01:01:52.301]  Not funding the war is not an option!
[01:01:53.262 --> 01:01:56.565]  Not giving hundreds of billions of dollars to Ukraine is not an option!
[01:01:56.605 --> 01:01:59.588]  Well, couldn't we just not give the money and the weapons?
[01:02:00.829 --> 01:02:01.230]  No!
[01:02:01.250 --> 01:02:01.290]  No!
[01:02:04.193 --> 01:02:04.473]  No.
[01:02:06.535 --> 01:02:10.819]  But why is it... Why is it not an alternative?
[01:02:13.502 --> 01:02:13.722]  I think...
[01:02:14.932 --> 01:02:20.134]  The one angle that is underappreciated here is the blackmail on Joe Biden.
[01:02:22.475 --> 01:02:30.277]  I think the one underappreciated angle of this is the blackmail on Joe and Hunter Biden.
[01:02:31.838 --> 01:02:39.020]  What about the biolabs in Ukraine that MetaBiota and the Bidens are connected to?
[01:02:40.481 --> 01:02:48.223]   What about the pay-for-play and the quid pro quo Of Joe Biden and Ukraine dating back to the Obama administration.
[01:02:48.603 --> 01:02:54.489]  How much dirt, how much blackmail does Zelensky or the Ukrainian regime have on Joe Biden?
[01:02:55.150 --> 01:03:00.695]  And you know, we also ought to understand that Zelensky is not a serious person.
[01:03:02.436 --> 01:03:04.999]  He's a puppet if there ever was one.
[01:03:07.748 --> 01:03:17.014]  I mean, the guy, Zelensky is always wearing t-shirts and hoodies and this, and this green, this forest green look so that he looks like he's a military general.
[01:03:17.534 --> 01:03:21.857]  I mean, he always wears the combat boots.
[01:03:21.897 --> 01:03:23.258]  It's, it's, he's an actor.
[01:03:24.199 --> 01:03:29.042]  And I don't mean that in a, in a sense of he's just a political puppet.
[01:03:29.082 --> 01:03:29.382]  No, no, no.
[01:03:30.002 --> 01:03:33.665]  He is quite literally an actor.
[01:03:35.387 --> 01:03:41.672]  He was a gay kink performance actor before he got elected.
[01:03:44.494 --> 01:03:47.837]  So it's like, and I sent the crew these clips earlier this week.
[01:03:47.857 --> 01:03:49.878]  We never played them because the news is so serious.
[01:03:50.118 --> 01:04:00.546]  I mean, you do realize that Zelensky, in case you're not aware, Vladimir Zelensky was a gay kink performance actor.
[01:04:01.667 --> 01:04:03.829]  He would do, he would do, I mean, look at this.
[01:04:06.994 --> 01:04:11.875]  There's the guy that there's no alternative but to fund his war.
[01:04:13.016 --> 01:04:22.618]  A guy who gyrates in skin-tight silk so that you can see every bit of flub.
[01:04:22.638 --> 01:04:29.420]  I mean, it's kind of a... I mean, look, as a sheer entertainment... I mean, it's pretty funny.
[01:04:30.600 --> 01:04:33.241]  Hey, I mean, Zelensky's a pretty funny gay comedian.
[01:04:37.113 --> 01:04:38.673]  You'd need a magnifying glass to find it.
[01:04:41.234 --> 01:04:44.895]  So this is the guy who we have no alternative but to fund his war.
[01:04:45.395 --> 01:04:49.436]  This is the guy who runs around now pretending like he's a combat veteran.
[01:04:49.836 --> 01:04:54.937]  This is the guy who they dress up in military garb so that you think this is a serious war.
[01:04:56.277 --> 01:05:12.030]   And this is the guy who's being used to blackmail Joe Biden Into sending hundreds of billions of dollars to Ukraine and military support to Ukraine.
[01:05:12.150 --> 01:05:15.272]  Where the money and the weapons end up, nobody's allowed to know.
[01:05:15.953 --> 01:05:18.434]  Congress votes against transparency.
[01:05:21.437 --> 01:05:24.319]  I mean, come on guys, this is a very serious person here.
[01:05:26.032 --> 01:05:27.133]  But see, that's just one video.
[01:05:27.173 --> 01:05:30.535]  I could show you the videos of him pretending to play the piano with his ding-dong.
[01:05:31.055 --> 01:05:35.999]  I could show you the videos where he dresses up in Leather Daddy kink gear and humps and gyrates other men.
[01:05:36.019 --> 01:05:38.861]  I mean, you can just go on and on.
[01:05:39.181 --> 01:05:40.922]  He was in a TV show.
[01:05:42.043 --> 01:05:43.864]  This is maybe the most ridiculous of them all.
[01:05:44.564 --> 01:05:48.127]  Zelensky was in a TV show before he got elected president.
[01:05:49.198 --> 01:05:59.485]  He's in a TV show where he plays a guy, he, in the TV show he plays a actor that gets elected president and then hires all of his friends onto his cabinet.
[01:06:00.565 --> 01:06:08.730]  And then, after that, he's an actor that gets elected president that hires all of his friends to be a part of his cabinet.
[01:06:09.491 --> 01:06:15.775]  And then there's the famous scene where he pulls out the guns and, and murders all the other members of the Ukrainian government.
[01:06:17.418 --> 01:06:19.599]  Which I guess that isn't exactly how this is gone.
[01:06:20.039 --> 01:06:25.980]  But he has sent the Ukrainians to war to be slaughtered by the tens of thousands, if not a hundred thousand or more.
[01:06:27.661 --> 01:06:31.142]  And Joe Biden says we have no other option but to fund this war.
[01:06:31.222 --> 01:06:32.582]  There is no alternative!
[01:06:33.943 --> 01:06:35.403]  There is no alternative!
[01:06:38.064 --> 01:06:39.244]  They say no alternative.
[01:06:39.524 --> 01:06:42.385]  Senator Mike Lee responds.
[01:06:44.278 --> 01:06:53.947]  How many millions of dollars does the Department of Defense spend to undermine and attack senators, congressmen, and citizens who dare disagree with the Pentagon?
[01:06:55.068 --> 01:06:58.731]  Well, thanks to Obama, they do run disinformation and propaganda campaigns.
[01:06:59.612 --> 01:07:05.137]  So yeah, you don't support the war in Ukraine, they will send out money to destroy you in the media.
[01:07:08.099 --> 01:07:22.004]   Who knows, maybe they send a Maybe they send a gay club bar owner to take you out on a date and feel you up on HD video in a dark theater to try to sabotage you that way.
[01:07:25.066 --> 01:07:26.906]  No alternative but to fund this guy's war.
[01:07:29.407 --> 01:07:30.708]  No alternative.
[01:07:32.549 --> 01:07:37.290]  Rand Paul slams corrupt Zelensky for begging for more money.
[01:07:37.331 --> 01:07:39.371]  Yeah, he goes in front of the UN, begs for more money.
