[00:00:00.000 --> 00:00:18.379]  [Outro]
[00:51:01.147 --> 00:51:02.428]  So we go after Nikki Haley.
[00:51:02.768 --> 00:51:03.769]  We go after Newsom.
[00:51:03.809 --> 00:51:06.951]  We go after anybody else they're planning to bring in.
[00:51:06.971 --> 00:51:11.414]  I think we need to understand, like you said, marks are going to change horses.
[00:51:11.754 --> 00:51:14.876]  We've got to go ahead and just move past that and start exposing them now.
[00:51:16.437 --> 00:51:19.059]  We have to shut down the administrative agencies in D.C.
[00:51:19.079 --> 00:51:20.280]  We have to shut down the deep state.
[00:51:20.300 --> 00:51:23.122]  But the only way we're going to win that is if we actually have success.
[00:51:23.705 --> 00:51:26.705]  in actually taking back over in 2024.
[00:51:26.705 --> 00:51:28.705]  And so that's vital right now.
[00:51:28.705 --> 00:51:30.705]  I think there's many ways to change this country.
[00:51:30.705 --> 00:51:33.705]  I mean, a lot of this goes beyond the United States as well.
[00:51:33.705 --> 00:51:35.705]  This is transnational.
[00:51:35.278 --> 00:51:36.559]  It goes beyond the political boundaries.
[00:51:36.579 --> 00:51:37.500]  No, you're right.
[00:51:37.600 --> 00:51:38.261]  It's tyranny.
[00:51:38.681 --> 00:51:39.802]  It's Klaus Schwab versus 7076.
[00:51:39.842 --> 00:51:41.303]  So in closing, I know you got to go.
[00:51:41.984 --> 00:51:46.868]  I wrote this question I want to ask you, and I said it earlier, you kind of mentioned it, but I want you to respond to this.
[00:51:47.108 --> 00:51:48.329]  We don't want to climb over dead bodies.
[00:51:48.429 --> 00:51:49.410]  We want to pray for Trump.
[00:51:49.450 --> 00:51:50.450]  We want him to get in there.
[00:51:50.851 --> 00:51:53.753]  You're a great tail gunner, you know, great wingman in this.
[00:51:53.893 --> 00:51:58.318]   But if something happens to him, Which we pray doesn't happen.
[00:51:58.778 --> 00:52:03.001]  We need to catapult you in there because there's no other candidate even close to you.
[00:52:03.021 --> 00:52:04.822]  So I've said it before.
[00:52:06.348 --> 00:52:09.069]  We need, we need to understand this is a real issue.
[00:52:09.109 --> 00:52:14.011]  So Vivek, I've said it before, but we need you on the ballot in case the left is successful at taking out Trump.
[00:52:14.071 --> 00:52:16.011]  And literally, we hope the tire doesn't blow out.
[00:52:16.371 --> 00:52:19.352]  But you are, I'm trying to lessen you, like a spare tire.
[00:52:19.372 --> 00:52:21.993]  We need to make sure you're in there, you're pumped up, you're ready.
[00:52:22.013 --> 00:52:26.335]  Because I mean, you know, you're, you're, you know, we got a star quarterback, but you're a great quarterback, too.
[00:52:26.355 --> 00:52:29.156]  I hate to talk like this, but we need you ready to go into the game.
[00:52:29.196 --> 00:52:30.876]  So how do we supercharge you?
[00:52:30.896 --> 00:52:33.037]  I appreciate that, Alex.
[00:52:33.057 --> 00:52:34.578]  Well, look, I'm going to keep doing my part.
[00:52:34.718 --> 00:52:35.378]  People do theirs.
[00:52:35.905 --> 00:52:41.389]  Help propel us to, even if we get a top three finish in the Iowa caucus, that shatters the media expectations.
[00:52:41.449 --> 00:52:43.190]  I believe we're going to do that and then some.
[00:52:43.650 --> 00:52:46.192]  And so people can go to Vivek2024.com.
[00:52:46.633 --> 00:52:49.915]  Sign up, more than a financial donation, sign up to be a volunteer.
[00:52:49.935 --> 00:52:51.256]  Spread this message.
[00:52:51.276 --> 00:52:52.397]  And I'm not in this for me, Alex.
[00:52:52.457 --> 00:52:53.177]  It's like what you said.
[00:52:53.217 --> 00:52:57.300]  I have a moral responsibility to see this through for our country.
[00:52:57.800 --> 00:53:02.584]  And God forbid I don't want things to go the direction of Colorado or anyone else, eliminating the competition.
[00:53:03.659 --> 00:53:11.063]  I think that 2024 is going to unfortunately be a very chaotic, and I would go so far as to say frightening year for the country.
[00:53:11.083 --> 00:53:11.523]  I agree.
[00:53:11.583 --> 00:53:14.205]  But we're here to make sure we come out stronger on the other side of it.
[00:53:14.225 --> 00:53:16.686]  So I'm here for the country, and you all do your part.
[00:53:16.866 --> 00:53:17.846]  I promise you I'm going to do mine.
[00:53:17.906 --> 00:53:18.607]  No, I totally agree.
[00:53:18.727 --> 00:53:21.088]  Anybody that's bored right now is not paying attention.
[00:53:21.608 --> 00:53:26.051]  This is a revolution of ideas coming together, and we're going to decide the future.
[00:53:26.071 --> 00:53:27.131]  Vivek, one more time.
[00:53:27.151 --> 00:53:27.992]  A lot of people volunteer.
[00:53:28.092 --> 00:53:28.452]  Where do they go?
[00:53:28.472 --> 00:53:29.733]  Vivek, 2024.com.
[00:53:29.753 --> 00:53:30.013]  V-I-V-E-K.
[00:53:33.868 --> 00:53:34.148]  2024.com.
[00:53:34.488 --> 00:53:37.831]  Donation of your time is what I'm asking for, not your money, but your time.
[00:53:38.071 --> 00:53:38.551]  Thanks a lot.
[00:53:38.731 --> 00:53:40.693]  Vivek Ramaswamy, thank you so much, sir.
[00:53:41.693 --> 00:53:42.114]  Thank you, man.
[00:53:43.555 --> 00:53:45.016]  Man, this is so real, folks.
[00:53:45.056 --> 00:53:46.277]  This is so hardcore.
[00:53:46.317 --> 00:53:49.379]  I mean, every day I'm like pinching myself saying, is this real?
[00:53:50.520 --> 00:53:52.542]  I mean, this is really going down.
[00:53:53.122 --> 00:54:01.128]  The New World Order is out in the open trying to say you can't vote for Trump and indicting him for questioning.
[00:54:05.475 --> 00:54:06.335]  The election they stole.
[00:54:06.616 --> 00:54:09.597]  While they're stealing the new one.
[00:54:09.677 --> 00:54:22.905]  And now California Lieutenant Governor writes the Secretary of State, Shirley Weber, to explore every legal option to remove President Trump from California 24-4 presidential primary ballot.
[00:54:23.745 --> 00:54:25.286]  I mean, they are doing it.
[00:54:25.166 --> 00:54:32.126]   saying you can't vote for this person because he claims we don't want you to
[00:54:32.126 --> 00:54:41.966]  vote for him. I mean that is wild. That is just crazy.
[00:54:40.394 --> 00:54:46.699]  Like, two men can have a baby, or a teacher, seven-year-old, and put them in a fast track to have their testicles cut off, or their breasts cut off.
[00:54:46.779 --> 00:54:49.981]  I mean, who the hell comes up with people like this?
[00:54:50.782 --> 00:54:52.063]  Where do they even think about that?
[00:54:52.123 --> 00:54:53.203]  Oh, that's an eight-year-old kid.
[00:54:53.544 --> 00:54:56.386]  I can convince them without their parents knowing to be fast-tracked to have their testicles cut off.
[00:54:56.666 --> 00:54:59.128]  I'm gonna get that going right now so we make $500,000 off of it.
[00:55:00.469 --> 00:55:01.970]  I mean, they're just pure evil, folks.
[00:55:01.990 --> 00:55:16.557]   They just look at the world and say, Because here's the thing, I saw Bill Gates do an interview, I forget who it was, with Bloomberg or something, where he explained, well you notice all the jets look the same, because there's a perfect shape for a jet, and technology hits a certain point and stagnates.
[00:55:17.358 --> 00:55:22.478]   But what they do then is invent stuff where we ban cows and give you synthetic bacteria-filled
[00:55:22.478 --> 00:55:25.678]  cancer meat grown off the tumors of a dead black woman.
[00:55:25.678 --> 00:55:32.557]  You heard me just say that. That's actually true.
[00:55:32.781 --> 00:55:34.001]  You're like, well that sounds completely insane.
[00:55:35.467 --> 00:55:37.248]  They're just inventing evil.
[00:55:38.849 --> 00:55:41.050]  So he's like, well, I'll just ban farming and run the new thing.
[00:55:41.210 --> 00:55:42.870]  Because he can't invent something new.
[00:55:43.290 --> 00:55:44.851]  We've kind of hit a plateau here.
[00:55:44.871 --> 00:55:49.813]  So they come up with AI that does what we do, but not even as good as, oh, it'll run things now.
[00:55:50.194 --> 00:55:51.514]  It's all a lie.
[00:55:53.475 --> 00:55:55.436]  Stop giving it your authority.
[00:55:56.116 --> 00:55:57.937]  Stop giving it your power.
[00:56:00.143 --> 00:56:01.304]  We're going to go on a break and come back.
[00:56:01.925 --> 00:56:02.905]  Good news, folks.
[00:56:02.985 --> 00:56:05.888]  My dad, the retired, well, he's not retired, he's lost his license, but he's quasi-retired.
[00:56:06.288 --> 00:56:10.632]  Dennis, with all the great supplements and products he came up with, has all the silver products finally back in stock.
[00:56:10.972 --> 00:56:13.554]  The Nano Silver Toothpaste, the mouthwash, it's all there.
[00:56:14.054 --> 00:56:15.435]  drjonesnaturals.com.
[00:56:15.455 --> 00:56:17.957]  Just drnaturals.com.
[00:56:17.977 --> 00:56:19.619]  Just drnaturals.com.
[00:56:20.039 --> 00:56:20.499]  Go there.
[00:56:21.340 --> 00:56:22.601]  It's not at infowarshore.com.
[00:56:22.641 --> 00:56:24.202]  It's at drnaturals.com.
[00:56:25.785 --> 00:56:26.766]  JonesNaturals.com.
[00:56:26.826 --> 00:56:27.146]  One more.
[00:56:27.206 --> 00:56:28.807]  DrJonesNaturals.com.
[00:56:28.887 --> 00:56:31.608]  DrJonesNaturals.com.
[00:56:31.888 --> 00:56:34.269]  We'll put a link up in the live show feed if you want to find that link.
[00:56:34.329 --> 00:56:36.370]  DrJonesNaturals.com.
[00:56:36.410 --> 00:56:39.472]  We'll create a little post there so you can see that.
[00:56:39.512 --> 00:56:40.092]  All the other stuff.
[00:56:40.152 --> 00:56:43.034]  Rocket Rest, Cabochill.
[00:56:43.774 --> 00:56:44.814]  It's all back in stock.
[00:56:44.834 --> 00:56:45.555]  Limited supplies.
[00:56:46.820 --> 00:56:47.821]  DrJonesNaturals.com.
[00:56:48.161 --> 00:56:51.703]  And then, we still have store-wide free shipping at InfoWarsTore.com.
[00:56:52.143 --> 00:56:54.565]  Double Patriot Point, Turbo Force back in stock.
[00:56:55.025 --> 00:56:56.406]  X2 selling out back in stock.
[00:56:56.766 --> 00:56:58.387]  Winter Sun, everybody should be taking it right now.
[00:56:58.808 --> 00:57:00.209]  Boost your immune system massively.
[00:57:00.569 --> 00:57:03.891]  Almost all the viral issues are not having enough of that.
[00:57:04.692 --> 00:57:05.632]  Having a deficiency in it.
[00:57:05.652 --> 00:57:07.373]  We have the highest quality D3 in Winter Sun.
[00:57:07.814 --> 00:57:09.214]  It's back in stock, 40% off.
[00:57:09.655 --> 00:57:14.655]  Infowarsstore.com or 888-253-3139.
[00:57:14.655 --> 00:57:19.014]   And you can also get a copy of my book, "Signed or Unsigned, The Great Awakening,
[00:57:19.014 --> 00:57:21.455]   "The Plan to Defeat the Globalists "and Launch the Next Great Renaissance"
[00:57:21.455 --> 00:57:23.254]  at Infowarsstore.com.
[00:57:23.254 --> 00:57:26.935]   It's already number one in a bunch of categories, but Christmas is the most competitive time of books.
[00:57:26.935 --> 00:57:29.214]  It's gone as high as number 20 on the charts.
[00:57:29.214 --> 00:57:31.854]   The last book was number one, but this book's even bigger,
[00:57:31.854 --> 00:57:33.494]  but it's the way the market works.
[00:57:33.494 --> 00:57:35.735]  But I want to thank you all for your support.
[00:57:35.309 --> 00:57:41.953]  But whatever you do, tell people to tune in on the local radio stations you're listening to, local TV stations you're watching, or infowares.com forward slash show.
[00:57:42.354 --> 00:57:46.156]  And a report on Bill Gates and the Epstein list coming out is at Real Alex Jones on Twitter.
[00:57:46.756 --> 00:57:50.339]  Hour number three, breaking news, special guests, and more, straight ahead.
[00:57:54.421 --> 00:58:25.336]   If, by Rudyard Kipling, If you can keep your head when all about you are losing theirs and blaming it on you, if you can trust yourself when all men doubt you, but make allowance for their doubting too, if you can wait and not be tired by waiting, or being lied about, don't deal in lies, or being hated, don't give way to hating, and yet don't look too good, nor talk too wise,
[00:58:27.082 --> 00:59:18.346]   If you can dream and not make dreams your master, if you can think and not make thoughts your aim, if you can meet with triumph and disaster and treat those two impostors just the same, if you can bear to hear the truth you've spoken twisted by knaves to make a trap for fools, or watch the things you gave your life to broken and stoop and build them up with worn-out tools, If you can make one heap of all your winnings And risk it on one turn of pitch and toss And booze and start again at your beginnings And never breathe a word about your loss If you can force your heart and nerve and sinew To serve your turn long after they are gone And so hold on when there is nothing in you Except the will which says to them, hold on
[00:59:20.054 --> 00:59:25.837]  If you can talk with crowds and keep your virtue, or walk with kings, nor lose the common touch.
[00:59:26.537 --> 00:59:33.261]  If neither foes nor loving friends can hurt you, if all men count with you, but a nun too much.
[00:59:34.422 --> 00:59:43.146]  If you can fill the unforgiving minute with sixty seconds worth of distance run, yours is the earth and everything that's in it.
[00:59:44.167 --> 00:59:48.487]  And which is more, you'll be a man, my son.
[00:59:48.487 --> 01:00:12.607]   Rudolph Steiner, whose teachings led to anthroposophical medicine,
[01:00:12.767 --> 01:00:19.206]   biodynamic farming, and the Waldorf School, said that the heart is a seven-sided regular form
[01:00:19.206 --> 01:00:22.367]  that sits in an imaginary box in the chest.
[01:00:22.775 --> 01:00:26.017]  Regular means that all seven sides are identical.
[01:00:26.498 --> 01:00:31.221]  Plato described five platonic solids, and Steiner said there was a sixth one.
[01:00:31.781 --> 01:00:33.623]  He also said that the heart is not a pump.
[01:00:34.463 --> 01:00:41.026]  This fantastic claim was vindicated by Frank Chester, who figured out how to design a seven-sided regular form.
[01:00:41.486 --> 01:00:53.492]  This sixth platonic solid is now called the chestahedron, and it fits perfectly inside a cube at an angle of 36 degrees off-center to the left, the exact same angle that the heart sits in the chest.
[01:00:54.292 --> 01:00:59.337]  When submerged in water and spun, two counter-rotating vortices are formed.
[01:00:59.858 --> 01:01:09.108]  Recent scientific studies have shown that these two vortices facilitate the closing of the valves, and when the vortices don't form properly, blood clots will appear.
[01:01:10.287 --> 01:01:20.091]  The man who unfolded a thousand hearts, Paco Torrent Guasp, discovered that the heart is a single muscular band folded over itself in a spiraling pattern.
[01:01:20.511 --> 01:01:23.032]  The heart itself is a vortex of tissue.
[01:01:23.632 --> 01:01:24.492]  It is not a pump.
[01:01:24.932 --> 01:01:26.273]  It is a vortex machine.
[01:01:27.529 --> 01:01:36.218]  For centuries, it was believed that matter can only exist in three states, such as water, which can exist as liquid, ice, and vapor.
[01:01:37.099 --> 01:01:43.085]  Human cells are 70% water, but most of this water is not in any of these three states.
[01:01:43.726 --> 01:01:47.251]  We have recently learned that with water, there is a fourth state.
[01:01:47.591 --> 01:01:54.540]  This fourth state is called the plasma state, gel phase, exclusion zone, or structured water.
[01:01:55.021 --> 01:01:59.046]  And this is what pushes your blood through the entire cardiovascular system.
[01:01:59.927 --> 01:02:06.154]  Fueled by infrared energy from its environment, the water in our body becomes an electrical propulsion system.
[01:02:06.775 --> 01:02:15.846]  A certain percentage of the water in our body becomes structured water, and the rest remains normal liquid water, or bulk water.
[01:02:16.426 --> 01:02:24.773]  The structured water becomes negatively charged and forms the gelatinous outer walls of our capillaries, veins, and arteries.
[01:02:25.313 --> 01:02:34.180]  These negatively charged outer walls continuously propel the positively charged bulk water within, carrying the blood with it.
[01:02:34.901 --> 01:02:39.746]  This propulsion system will run indefinitely, so long as it stays charged.
[01:02:40.167 --> 01:02:46.534]  And the way you charge it is with the Earth's electromagnetic field, infrared energy, and positive thought.
[01:02:47.699 --> 01:03:00.291]  The work of Dr. Misaru Emoto has scientifically demonstrated that water exposed to loving human words and thoughts is transformed into its natural hexagonal shape.
[01:03:00.891 --> 01:03:05.135]  It becomes structured at a molecular level based on our positive intention.
[01:03:05.876 --> 01:03:11.118]  This new model shows that it is the blood that pumps the heart, not the other way around.
[01:03:11.599 --> 01:03:21.503]  And in order to keep the flow strong and healthy, our best medicine is to connect to the earth, get sunlight, love ourselves, and love one another with physical touch.
[01:03:22.907 --> 01:03:31.612]  Victor Schauberger spent his life studying water, and found that in the natural world, water will always create vortices along its path.
[01:03:32.213 --> 01:03:41.899]  Schauberger learned that this spiral action is what structures the water in nature, and that when subjected to modern man-made water treatment, it loses its structure.
[01:03:42.539 --> 01:03:47.202]  Schauberger's work led him to believe that one could generate energy out of a vortex.
[01:03:47.902 --> 01:03:52.729]  He described it as an energy implosion as opposed to an energy explosion.
[01:03:53.973 --> 01:04:02.841]  Dr. Tom Cowan, who has written about this in Human Heart, Cosmic Heart, has an interesting theory which may explain the saying, a heart of gold.
[01:04:03.481 --> 01:04:08.826]  Another recent discovery is that gold in its purest form does not appear to be gold at all.
[01:04:09.326 --> 01:04:17.834]  Under the right conditions, normal physical gold can be transformed into a fine white powder known as monatomic gold.
[01:04:18.334 --> 01:04:25.543]  This monatomic gold has been studied by multiple advanced laboratories, and it has very strange properties.
[01:04:25.964 --> 01:04:28.347]  It can be made to levitate and disappear.
[01:04:28.808 --> 01:04:34.655]  Monatomic gold is superconductive, and many would argue that this is what the alchemists were after.
[01:04:35.376 --> 01:04:41.100]  One of the ways of turning metallic gold into monatomic gold is by putting it through a high-speed vortex.
[01:04:41.540 --> 01:04:46.904]  When this transformation occurs, there is a flash of light and a 44% loss in weight.
[01:04:47.425 --> 01:04:58.712]  Dr. Cowan believes that the trace amounts of gold in our blood is transformed into monatomic gold as it travels through the double vortices in the heart, creating the spark of life.
[01:04:59.673 --> 01:05:02.155]  Reporting for InfoWars, this is Greg Reese.
[01:05:04.138 --> 01:05:05.499]  I want to make a quick note here.
[01:05:06.059 --> 01:05:06.740]  It is wonderful.
[01:05:06.800 --> 01:05:10.483]  It is a very good reason for celebration that Alex Jones is back.
[01:05:10.703 --> 01:05:13.084]  The InfoWars account is officially back.
[01:05:13.345 --> 01:05:17.968]  But I want to make the point that InfoWars was not created on Twitter.
[01:05:18.008 --> 01:05:20.210]  This is not something that we need.
[01:05:20.570 --> 01:05:30.057]  It's amazing to think that since we've been kicked off of Twitter, not only have we continued to exist, we've continued to thrive despite the censorship.
[01:05:30.117 --> 01:05:49.901]   Now that the censorship has in part been lifted, We'll only see this power grow and expand and become even more dominant, but thanks to you going to InfoWarsStore.com, thanks to you supporting us and keeping us on air and going to InfoWars.com and sharing the articles, or going to Band.Video and sharing the videos, we have not required permission from Big Tech.
[01:05:50.442 --> 01:05:52.143]  To succeed and spread our message.
[01:05:52.404 --> 01:06:03.592]  So thank you for your participation in this and for keeping us on air and in the fight on our own systems as well as now on the big tech systems that we once so thoroughly dominated and will again soon.
[01:06:03.412 --> 01:06:24.771]  soon.
[01:06:24.771 --> 01:06:25.892]  (sighs)
[01:06:26.022 --> 01:06:35.997]  Dictatorship, despotism, and strong-arming results by a few powerful elites and oligarchs, that's the rule.
[01:06:37.352 --> 01:06:40.354]  And so, ladies and gentlemen, we are in a perilous spot.
[01:06:40.774 --> 01:06:43.096]  We seem to be spiraling towards something very dangerous.
[01:06:43.716 --> 01:06:57.444]  And there's only one man that we would wish to invite on our program to talk us through what's happening now, what comes next, and where true evil actually lies inside of our government.
[01:06:58.045 --> 01:07:01.347]  Joining the program now, Alex Jones of InfoWars.
[01:07:02.284 --> 01:07:08.086]  Joining me now, a man who needs no introduction, the great Alex Jones, freshly back on X. Congratulations, sir.
[01:07:09.267 --> 01:07:09.607]  Thank you.
[01:07:11.067 --> 01:07:13.848]  You had a wild conversation with Elon Musk.
[01:07:13.868 --> 01:07:17.290]  What was the most interesting thing that you learned in that live conversation just a few days ago?
[01:07:18.430 --> 01:07:20.331]  He was basically agreeing with everything I was saying.
[01:07:20.351 --> 01:07:24.733]  And then I said, what do we call this resistance to dehumanization, depopulation?
[01:07:24.773 --> 01:07:26.913]  I said, I think we should call it Team Humanity.
[01:07:26.973 --> 01:07:27.894]  And he agreed with that.
[01:07:28.494 --> 01:07:31.095]  So we're launching Team Humanity Operation.
[01:07:33.641 --> 01:07:39.222]  Is this going to be like an organization that's in favor of human flourishing?
[01:07:39.682 --> 01:07:43.543]  Well, I've always talked about Team Humanity for years, but he said, no, I think that's the name of it.
[01:07:43.583 --> 01:07:44.703]  So we launched a t-shirt.
[01:07:45.143 --> 01:07:47.304]  But I mean, other than that, I'm going to keep hyping up.
[01:07:47.804 --> 01:07:54.065]  We want pro-human unions, people demanding things be human-made, that any AI-run systems are pro-human.
[01:07:55.125 --> 01:08:00.266]  A human union, not a business union, but a human union where we stand up for each other.
[01:08:01.186 --> 01:08:01.666]  It's amazing.
[01:08:03.088 --> 01:08:05.130]  It does seem as though we're kind of missing that.
[01:08:05.150 --> 01:08:09.354]  It seems as though we're spiraling towards a post-human future.
[01:08:09.435 --> 01:08:10.576]  You talk about that quite a bit.
[01:08:11.016 --> 01:08:13.439]  One of the ways to get there would be civil war.
[01:08:13.819 --> 01:08:17.243]  One of the ways to get there would be to get people to turn on each other and fight each other and kill each other.
[01:08:17.743 --> 01:08:21.167]  And it seems like that's what they're fomenting with this decision in Colorado.
[01:08:21.627 --> 01:08:37.453]  This decision in Colorado seems perfectly timed in order to try and get people to go at each other's throat right around the holiday season, right when a bunch of people are going to be gathering with families, and right when people are the most pissed off about what is happening to President Trump.
[01:08:37.513 --> 01:08:38.494]  What's your make on this ruling?
[01:08:38.974 --> 01:08:39.574]  Well, that's right.
[01:08:39.594 --> 01:08:41.695]  They know it's going to be overturned by the Supreme Court.
[01:08:41.915 --> 01:08:50.619]   Federal law says, the 14th Amendment subsection says you must be convicted of insurrection to be barred from the ballot. So a five-year-old
[01:08:50.619 --> 01:08:55.338]   could know that. So it's clear to make Trump sound like he's a criminal and stir
[01:08:55.338 --> 01:08:59.579]   people up. All these indictments have only boosted Trump in the poll numbers. This is already
[01:08:59.579 --> 01:09:01.418]  boosting him. The numbers are already out.
[01:09:01.418 --> 01:09:04.699]  And so, yeah, it's clearly a provocation.
[01:09:04.699 --> 01:09:13.019]   The actual ruling itself, which is on the screen right now, seems to have its own escape hatch.
[01:09:13.267 --> 01:09:16.911]  And it seemed to have been written in a way that it's not actually real.
[01:09:17.412 --> 01:09:19.254]  So it's written for the headline.
[01:09:19.995 --> 01:09:21.576]  I couldn't believe it when I went through the document myself.
[01:09:21.636 --> 01:09:35.227]   It's written for the headline to say that Trump is barred from the ballot, yet the The ruling itself says if the review is sought by the Supreme Court, the stay expires January 4th, then the stay shall remain in place, and the Secretary will put Trump's name on the ballot.
[01:09:35.307 --> 01:09:40.991]  Of course they knew that Trump was going to appeal this, and so this seems like a psyop.
[01:09:42.151 --> 01:09:46.694]  Well it is, and now California is trying to introduce the exact same garbage.
[01:09:47.895 --> 01:09:51.538]  And so this is about acting like Trump is illegitimate, Trump can't be on the ballot.
[01:09:53.516 --> 01:09:59.300]  Wizard of Oz, man-behind-the-curtain attempt to make Trump sound illegitimate, but it's only going to backfire.
[01:10:00.380 --> 01:10:04.202]  So, how does this actually play out?
[01:10:04.263 --> 01:10:05.503]  This goes to the Supreme Court.
[01:10:06.124 --> 01:10:08.145]  Does the Supreme Court make quick work of this?
[01:10:08.225 --> 01:10:10.226]  Is this a 9-0 ruling?
[01:10:10.406 --> 01:10:11.187]  What's your prediction?
[01:10:11.987 --> 01:10:13.628]  I don't know if it's going to be 9-0.
[01:10:13.708 --> 01:10:14.589]  It might be 7-3 or something.
[01:10:14.629 --> 01:10:19.372]  But, I mean, you can't remove somebody from the ballot who's not been convicted of insurrection.
[01:10:20.032 --> 01:10:22.073]  Yeah, it's in the 14th Amendment you can do that.
[01:10:22.133 --> 01:10:23.074]  He's not been convicted.
[01:10:23.891 --> 01:10:27.973]  So it's like saying if you're a convicted sex offender, you register as a sex offender.
[01:10:27.993 --> 01:10:30.675]  But if you're not a convicted sex offender, you don't register.
[01:10:30.875 --> 01:10:36.759]  Or if you didn't get a ticket for going 100 miles an hour in a 40 mile an hour, you don't go to court, you don't pay a ticket.
[01:10:36.939 --> 01:10:38.660]  So there's no standing.
[01:10:39.600 --> 01:10:41.661]  They're just saying, oh, looks like insurrection to us.
[01:10:42.062 --> 01:10:44.023]  I was there when Trump was at the Ellipse.
[01:10:45.165 --> 01:10:46.766]  By the Washington Monument on January 6, 2021.
[01:10:47.807 --> 01:10:49.149]  I was there when he said, be peaceful.
[01:10:50.090 --> 01:10:51.471]  We had a space there.
[01:10:52.652 --> 01:10:56.095]  And we had permits and everything on the back side of the Capitol.
[01:10:56.936 --> 01:10:58.718]  And so I witnessed the fraud that day.
[01:10:58.738 --> 01:11:02.321]  And I witnessed them claim that Trump was willing to attack the Capitol.
[01:11:02.641 --> 01:11:04.663]  That's the last thing, motive-wise, he would want.
[01:11:04.983 --> 01:11:07.345]  We wanted to show our numbers and say, we don't buy this.
[01:11:07.846 --> 01:11:10.869]  We want a 10-day investigation of the Senate, which is in the Constitution.
[01:11:12.435 --> 01:11:17.518]  Donald Trump was impeached for insurrection, and of course he was acquitted for this charge.
[01:11:17.558 --> 01:11:19.359]  He's never been charged with insurrection.
[01:11:19.620 --> 01:11:22.742]  Not a single J6er has ever been charged with insurrection.
[01:11:22.802 --> 01:11:25.924]  That's never been a case that anyone has caught.
[01:11:26.684 --> 01:11:30.126]  Yet, they're going to take Trump off the ballot for insurrection.
[01:11:30.487 --> 01:11:31.827]  You were there that day.
[01:11:32.468 --> 01:11:34.569]  You have the footage to prove it.
[01:11:34.729 --> 01:11:37.031]  We have a clip, actually, of you with the bullhorn.
[01:11:37.911 --> 01:11:41.894]  Uh, talking to people at the United States Capitol that day.
[01:11:41.914 --> 01:11:42.734]  Wanna play it right now.
[01:11:45.461 --> 01:11:49.283]  We need to not have a confrontation with the police.
[01:11:49.303 --> 01:11:50.844]  We're going to make that the story.
[01:11:51.245 --> 01:11:57.809]  I'm going to march to the other side where we have a stage, where we can speak and occupy peacefully.
[01:11:58.548 --> 01:12:02.488]  Tell everybody behind you, march to the other side.
[01:12:02.488 --> 01:12:03.868]  March to the other side.
[01:12:03.868 --> 01:12:11.868]  [CROSSTALK]
[01:12:11.995 --> 01:12:13.515]  Can you can you unpack that?
[01:12:13.335 --> 01:12:16.534]  The police are throwing trash bags.
[01:12:16.534 --> 01:12:19.314]  We don't wanna have a tent stake here.
[01:12:19.314 --> 01:12:22.814]  So I love you, we're saving the republic.
[01:12:22.814 --> 01:12:24.614]  This is beautiful.
[01:12:24.614 --> 01:12:29.094]  I tell you, everyone should march to the other side.
[01:12:29.094 --> 01:12:30.694]  March to the other side.
[01:12:30.694 --> 01:12:34.574]  March.
[01:12:34.574 --> 01:12:35.654]  So what was going on there?
[01:12:35.654 --> 01:12:37.054]  Can you unpack that?
[01:12:37.054 --> 01:12:40.694]  Because you were physically there.
[01:12:40.694 --> 01:12:47.534]   Well, we were gonna have a rally like a month before on January 5th.
[01:12:47.534 --> 01:12:57.534]  [BLANK_AUDIO]
[01:12:50.083 --> 01:12:51.404]  And we organized that.
[01:12:51.444 --> 01:12:57.308]  And then the White House, for people who don't know, the White House, the federal government doesn't fund protests or demonstrations.
[01:12:57.328 --> 01:12:58.809]  So they asked me the campaign.
[01:12:59.530 --> 01:13:02.752]  So I got contacted by the Trump campaign people for 2020.
[01:13:02.852 --> 01:13:05.854]  Even though the election was over, it was still Trump campaign.
[01:13:06.355 --> 01:13:18.351]   And they said, Hey, um, We want you to basically spearhead and work with people to get permits for Trump on the ellipse on January 6th.
[01:13:18.431 --> 01:13:21.474]  So you have a big demonstration and call for a 10-day investigation of Congress.
[01:13:22.054 --> 01:13:22.935]  And I said, fine.
[01:13:23.035 --> 01:13:25.838]  And right at that point, I handed it off.
[01:13:25.858 --> 01:13:26.858]  I was like, why are you calling me?
[01:13:27.479 --> 01:13:33.040]   So then a bunch of Republican donors and You know, the Republican Party took it over and I was done.
[01:13:33.461 --> 01:13:39.264]  I put like $100,000 down to get the space set up and the permits for January 5th.
[01:13:39.684 --> 01:13:44.726]  I was going to have a protest, you know, saying we don't accept the election, a peaceful protest.
[01:13:44.806 --> 01:13:48.928]  And then basically they called me like I was the boss of everything and said, well, we want this big event.
[01:13:49.169 --> 01:13:50.469]  And then I handed it off.
[01:13:50.889 --> 01:13:56.833]   I'm told it was like $4 million or something from donors to put up the big Bulletproof glass, the big ellipse, about 30,000 got into that.
[01:13:57.254 --> 01:14:01.076]  But over a million people showed up all around it, up to the Washington Monument.
[01:14:02.256 --> 01:14:15.443]  So long before Trump even finished speaking, the Feds, Dresses, Trump supporters, and others started attacking the limited number of federal police, Capitol Police there.
[01:14:16.023 --> 01:14:20.186]  And then they started flashbanging him and then they broke through and Ray Epps was there and all that's on record.
[01:14:20.786 --> 01:14:24.388]   And then the Feds opened the doors up Let people in.
