[00:00:05.592 --> 00:00:09.054]  InfoWars, tomorrow's news, today.
[00:48:58.576 --> 00:49:02.920]  Obviously, if forced to choose, I'd go with Ben Shapiro, okay?
[00:49:02.920 --> 00:49:04.802]  But I shouldn't have to choose.
[00:49:04.802 --> 00:49:14.711]  Like, there should be the America guy in the middle, who's like, I have strong sympathies here, and, you know, morally I'm on one side, but I'm an American, and I've got a ton of kids.
[00:49:14.711 --> 00:49:15.392]  I'll speak for myself.
[00:49:15.392 --> 00:49:16.273]  I am an American.
[00:49:16.273 --> 00:49:16.833]  I was born here.
[00:49:16.833 --> 00:49:18.414]  I will die here.
[00:49:18.414 --> 00:49:23.960]  I have a ton of kids, and I kind of want them to be able to live here, in a country that resembles the one in which I grew up.
[00:49:25.001 --> 00:49:26.883]  And what about them?
[00:49:26.883 --> 00:49:28.504]  Shut up!
[00:49:28.504 --> 00:49:31.306]  Oh, shut up's not good enough, actually.
[00:49:31.306 --> 00:49:47.118]  And I just, the spirit of fear, and I hate to use the term, but groupthink, that is descended upon lawmakers and, I would say, movement leaders in Washington, where no one can say something that's completely obvious, because, well, you're anti-Israel?
[00:49:47.118 --> 00:49:48.639]  Well, no one's going to call me anti-Israel.
[00:49:48.639 --> 00:49:51.081]  I like Israel, and one of the things I love about Israel,
[00:49:51.963 --> 00:49:56.304]  In addition to the fact it's beautiful and great food, took my kids there on vacation, is I like the Israelis.
[00:49:56.304 --> 00:49:58.864]  What I like about the Israelis, they're proud of themselves and their country.
[00:49:58.864 --> 00:49:59.524]  I like that.
[00:49:59.524 --> 00:50:01.985]  I like secure people.
[00:50:01.985 --> 00:50:13.007]  But I don't know, I don't know a single Israeli, and I say this as a compliment from my heart, I don't know a single Israeli who would jeopardize his own country's economy or safety for another nation.
[00:50:13.007 --> 00:50:14.227]  Because they care about their nation!
[00:50:14.227 --> 00:50:16.948]  Like, what the hell?
[00:50:16.948 --> 00:50:18.408]  I'm saying this as a compliment.
[00:50:19.414 --> 00:50:21.695]  But why would we do that?
[00:50:21.695 --> 00:50:30.817]  And when I see leaders on the left and right call for refugees from Gaza to be imported here?
[00:50:30.817 --> 00:50:35.158]  They're too dangerous for other countries, but we should take them?
[00:50:35.158 --> 00:50:36.878]  What are you saying?
[00:50:36.878 --> 00:50:39.959]  What are you saying about how you feel about my country?
[00:50:39.959 --> 00:50:41.779]  You're saying you consider it a trash bin.
[00:50:41.779 --> 00:50:42.480]  Throw the refugees there.
[00:50:42.480 --> 00:50:43.340]  No one else wants to deal with it.
[00:50:43.340 --> 00:50:44.140]  America will deal with it.
[00:50:44.140 --> 00:50:45.620]  Well, how about no?
[00:50:45.620 --> 00:50:48.141]  How about anyone who even suggests something like that
[00:50:50.712 --> 00:51:00.199]  Speaking, I mean, speaking of a betrayal of your country, that's just telling me everything I need to know about how you feel about the United States of America.
[00:51:00.199 --> 00:51:01.400]  And I'm disgusted by it.
[00:51:01.400 --> 00:51:03.122]  Did you even think something like that?
[00:51:03.122 --> 00:51:05.123]  Really?
[00:51:05.123 --> 00:51:07.625]  And yet that is considered like kind of within bounds.
[00:51:07.625 --> 00:51:10.187]  I noticed there's a few Republicans are like, well, that could happen.
[00:51:10.187 --> 00:51:14.530]  And we're going to pass legislation preemptively to make sure it doesn't.
[00:51:14.530 --> 00:51:16.332]  It's like, why would we even have that conversation?
[00:51:16.332 --> 00:51:17.052]  That is truly nuts.
[00:51:18.755 --> 00:51:19.975]  It's nuts.
[00:51:19.975 --> 00:51:25.818]  And more than anything, it's revealing of an attitude that is poisonous and that everyone else in the country can feel.
[00:51:25.818 --> 00:51:26.738]  They know it.
[00:51:26.738 --> 00:51:30.919]  And again, don't look to me because I live in my family's summer house.
[00:51:30.919 --> 00:51:37.682]  I'm not pretending to be, you know, what JD Vance actually is, which is a son of middle America, of working America.
[00:51:37.682 --> 00:51:39.222]  I'm not.
[00:51:39.222 --> 00:51:42.364]  But I try to observe and I try to talk to people.
[00:51:42.364 --> 00:51:42.964]  I like people.
[00:51:44.045 --> 00:51:51.389]  And I can tell you, I can promise you, that the level of resentment toward those attitudes is extremely high.
[00:51:51.389 --> 00:51:52.830]  It's extremely high.
[00:51:52.830 --> 00:52:01.315]  And it absolutely should be.
[00:52:01.315 --> 00:52:07.499]  See the speech in full, that's just part of it, at InfoWars.com.
[00:52:07.499 --> 00:52:07.939]  And share it.
[00:52:09.170 --> 00:52:12.511]  Tucker Carlson Warren's really dramatic, abrupt change is coming.
[00:52:12.511 --> 00:52:13.311]  We can all feel it.
[00:52:13.311 --> 00:52:14.571]  We can all see it.
[00:52:14.571 --> 00:52:15.631]  So I wrote some notes here.
[00:52:15.631 --> 00:52:16.592]  Yeah.
[00:52:16.592 --> 00:52:27.334]  Paul Schwab and the globalists say they're going to collapse civilization and then social engineer you once you're totally poor through the social credit score and the universal basic income.
[00:52:27.334 --> 00:52:29.934]  So it's not that they're disconnected and don't care.
[00:52:29.934 --> 00:52:32.415]  No, they do care passionately.
[00:52:32.415 --> 00:52:33.155]  They want to kill you.
[00:52:34.062 --> 00:52:40.025]  It's like if somebody kidnapped your 10-year-old and raped and murdered him, you wouldn't just not care about them, you'd want to destroy them.
[00:52:40.025 --> 00:52:46.729]  Well, we've done nothing to the globalists, but they see us as eating their food, breathing their air, living on their planet.
[00:52:46.729 --> 00:52:57.354]  And it's a scientific plan, it's totally cold-blooded, and the only way to stop it is to understand that they're building an angrier world.
[00:52:57.354 --> 00:53:02.757]  They cut off the resources and then tell the brown people that of the majority, it's the white people.
[00:53:04.952 --> 00:53:11.914]  And then the brown people watch the news and see a bunch of white people running things and go, I guess it is the white people.
[00:53:11.914 --> 00:53:17.796]  But it's the ultra-rich chi-coms and the Deimos group and the Rothschilds and all of them know exactly what they're doing.
[00:53:17.796 --> 00:53:21.997]  I made this point a lot this week.
[00:53:21.997 --> 00:53:29.600]  They teach Jewish children that you have an amazing history and you come from amazing people and you have an incredible culture and heritage.
[00:53:29.600 --> 00:53:32.461]  And I admire people that are proud of their heritage and culture.
[00:53:33.206 --> 00:53:40.410]  And then as an American, by our own corporate media, I'm told America's bad, George Washington's bad, let's take his statues down, and they are doing it.
[00:53:40.410 --> 00:53:44.733]  Versus Robert E. Lee, and I said it'll be George Washington next, and Thomas Jefferson, and it is.
[00:53:44.733 --> 00:53:58.761]  And then it comes out all over the news that in public schools and private schools and camps and places you wouldn't know, they, almost all of the academics, I mean I'd say 70% now are leftist, they're getting grants to do it, so they're paid to do it, and they're in there
[00:54:00.166 --> 00:54:07.070]  Literally teaching children they're bad because they're white, and teaching them because they're another color, they're special, and the white people are their enemy.
[00:54:07.070 --> 00:54:17.795]  But again, they're teaching all the children they're bad because they're human, and hurting the earth, and they're teaching little boys they should be little girls, and little girls they should be little boys, making you every level of your life fundamentally hate yourself.
[00:54:17.795 --> 00:54:25.279]  And then, you better take this shot so you can't get sick, so you can protect other people, and they give them $40,000 at the pediatrician's offices,
[00:54:25.919 --> 00:54:31.601]  For every hundred children under the age of two, babies, they give the shot to.
[00:54:31.601 --> 00:54:35.042]  And $53,000 for everybody they intubate.
[00:54:35.042 --> 00:54:36.023]  With a respirator.
[00:54:36.023 --> 00:54:37.543]  With a ventilator.
[00:54:37.543 --> 00:54:40.004]  They knew it was an autoimmune response.
[00:54:40.004 --> 00:54:43.025]  They knew that a ventilator would kill you 90 plus percent of the time.
[00:54:43.025 --> 00:54:44.125]  And it did!
[00:54:44.125 --> 00:54:46.326]  It's all testing, can they kill us?
[00:54:46.326 --> 00:54:49.567]  Testing, can they cut our resources off?
[00:54:49.567 --> 00:54:50.948]  And hoping we won't notice.
[00:54:52.236 --> 00:54:58.037]  And so do the CIA and the Justice Department and the think tanks and the universities.
[00:54:58.037 --> 00:55:07.379]  Georgetown and Harvard and Yale that admittedly quarterback the lawsuits against us with their legal staff, pro bono and all the rest of it.
[00:55:07.379 --> 00:55:10.540]  That's on top of the $20 million they've spent in the last year trying to shut us down.
[00:55:10.540 --> 00:55:12.560]  That's in court documents.
[00:55:12.560 --> 00:55:13.960]  They're all going to be destroyed too.
[00:55:13.960 --> 00:55:14.940]  They're going to eat bugs.
[00:55:14.940 --> 00:55:16.301]  They're going to get chemtrailed.
[00:55:16.301 --> 00:55:17.421]  They're going to be 5G'd.
[00:55:19.088 --> 00:55:24.712]  But they're compartmentalized, believing they're going to really build a utopia once they get rid of the old, evil white men.
[00:55:24.712 --> 00:55:26.913]  So let's go to this clip.
[00:55:26.913 --> 00:55:30.976]  This is Leticia James, put in by George Soros, who also funds Hamas.
[00:55:30.976 --> 00:55:32.517]  Look it up.
[00:55:32.517 --> 00:55:37.461]  Listen to what she says about white people, period, in any position of authority.
[00:55:37.461 --> 00:55:39.702]  And then remember, it's not her doing it.
[00:55:39.702 --> 00:55:43.185]  It's BlackRock saying, we don't hire any more white males, period.
[00:55:44.119 --> 00:55:52.704]  And 90% of the new hires in the last three and a half years in Europe and the US and Canada, Australia, New Zealand, same program, have not been white.
[00:55:52.704 --> 00:55:57.547]  Now, it sounds nice, but it's the power, though, to only hire a group according to their color.
[00:55:57.547 --> 00:56:01.450]  That's to control those groups and to make them be allied with this takeover.
[00:56:01.450 --> 00:56:04.011]  They'll get them, too, and they're getting them as well.
[00:56:04.011 --> 00:56:06.633]  But think about 91% was the number.
[00:56:06.633 --> 00:56:08.394]  I covered it two weeks ago.
[00:56:08.394 --> 00:56:10.055]  In the West, it's the same number everywhere.
[00:56:11.912 --> 00:56:22.879]  ...are not white because they're not hiring white people from dishwashers up to CEOs because, well, here's Leticia James.
[00:56:22.879 --> 00:56:29.504]  ...stand up to an administration which is too male, too pale, and too stale!
[00:56:37.614 --> 00:56:40.916]  Too male, too pale, and too stale!
[00:56:40.916 --> 00:56:44.757]  Too male, too pale, and too stale!
[00:56:44.757 --> 00:56:47.258]  Too male, too pale, and too stale!
[00:56:47.258 --> 00:56:51.460]  And we will not go away silently!
[00:56:51.460 --> 00:56:53.821]  We will not be silent!
[00:56:53.821 --> 00:57:01.845]  And there she is with the ADL, with her, and the Muslims, saying, we don't like white people, they're the problem.
[00:57:01.845 --> 00:57:06.487]  Well, we know folks didn't like white people in Las Vegas where a retired police chief was riding his bike, we roll B-roll of that.
[00:57:07.352 --> 00:57:10.696]  You all know about that case, and they ran him over because he's white and they killed his ass.
[00:57:10.696 --> 00:57:15.821]  Well, now they celebrated in court and told the family, F you.
[00:57:15.821 --> 00:57:17.183]  They celebrated in court.
[00:57:17.183 --> 00:57:22.168]  We're going to come back and play the audio of that and then show the celebration in court.
[00:57:22.168 --> 00:57:22.749]  That's right.
[00:57:22.749 --> 00:57:26.112]  One more white devil out riding his bike, dead because of what color he is.
[00:57:26.843 --> 00:57:30.044]  That's about as Nazi as you get, but it's anti-white.
[00:57:30.044 --> 00:57:32.845]  And the ADL and Black Rock run it all.
[00:57:32.845 --> 00:57:39.227]  Literally trying to say that your children, your baby, your month-old baby's bad because they're white.
[00:57:39.227 --> 00:57:50.051]  Let me tell you something, we're not going to howl Hitler and we're not going to howl the ADL either.
[00:57:50.051 --> 00:57:53.252]  Where were you when humanity was fighting for its life?
[00:57:54.557 --> 00:57:59.740]  Where were you when the globalists were caught trafficking millions of children for sex slavery worldwide?
[00:57:59.740 --> 00:58:03.181]  Where were you when the New World Order was starting World War III with Russia?
[00:58:03.181 --> 00:58:04.262]  Well, I know where you are.
[00:58:04.262 --> 00:58:08.724]  You're watching and listening to InfoWars.com right now, and I salute you and thank you.
[00:58:08.724 --> 00:58:15.347]  And I want to encourage all of you who've been in this fight so long to realize we've reached the critical juncture in the battle now.
[00:58:15.347 --> 00:58:16.528]  And a key tool in that fight
[00:58:17.108 --> 00:58:22.351]  This is The Great Awakening, defeating the Globalists and launching the next Great Renaissance.
[00:58:22.351 --> 00:58:25.972]  This is my second book, part two of The Great Recent and War for the World.
[00:58:25.972 --> 00:58:29.634]  It's a longer book, quite frankly a more powerful book.
[00:58:29.634 --> 00:58:33.996]  And just like the last book went to number one, it is up to you to set it to number one right now.
[00:58:33.996 --> 00:58:37.978]  This is a cultural fight against the Globalists and it funds the Info War.
[00:58:37.978 --> 00:58:41.520]  Get signed or unsigned copies of The Great Awakening right now.
[00:58:41.960 --> 00:58:44.384]  Get your copy of The Great Awakening right now!
[00:58:49.933 --> 00:58:57.777]  The most powerful Wimple Wars life formula yet, DNA Force Plus is now back in stock for 50% off in our flash sale.
[00:58:57.777 --> 00:59:08.161]  This elite formula contains the most cutting-edge enzymes, potent antioxidants, and traditional naturally occurring ingredients to protect the vitality of your very DNA.
[00:59:08.161 --> 00:59:16.265]  The powerhouse ingredients in DNA Force Plus include QQQ, CoQ10, organic reishi mushroom, astrologous root,
[00:59:16.485 --> 00:59:17.265]  We're good to go!
[00:59:39.013 --> 00:59:42.234]  With DNA Force Plus and Body Soul Support.
[00:59:42.234 --> 00:59:51.696]  Better hurry though because these sales will be over in a flash at InfowarsStore.com.
[00:59:51.696 --> 00:59:57.578]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:00:00.600 --> 01:00:04.662]  Thousands of former Nazis went to work for the United States government.
[01:00:04.662 --> 01:00:08.484]  A flying disc has been found and is now in the possession of the army.
[01:00:08.484 --> 01:00:10.865]  There is a bulletin from CBS News.
[01:00:10.865 --> 01:00:13.266]  President Kennedy has been shot.
[01:00:13.266 --> 01:00:15.768]  This is a different kind of war.
[01:00:16.588 --> 01:00:21.052]  The USS Liberty had just been attacked by Israeli jets and torpedo boats.
[01:00:21.052 --> 01:00:24.476]  The CIA could manipulate the news in the United States.
[01:00:24.476 --> 01:00:28.499]  They took the babies out of incubators and left the children to die on a cold floor.
[01:00:28.499 --> 01:00:31.102]  It was almost as if it were a plan in motion.
[01:00:31.102 --> 01:00:32.223]  It just can't happen.
[01:00:32.543 --> 01:00:34.604]  We need to go into the Capitol!
[01:00:34.604 --> 01:00:35.404]  Set!
[01:00:35.404 --> 01:00:35.664]  Set!
[01:00:35.664 --> 01:00:36.385]  Set!
[01:00:36.385 --> 01:00:38.506]  You will always have conspiracy theories.
[01:00:38.506 --> 01:00:40.146]  They are nothing but distraction.
[01:00:40.146 --> 01:00:42.347]  You guys censored Harvard educated doctors.
[01:00:42.347 --> 01:00:44.828]  You silenced those voices.
[01:00:44.828 --> 01:00:48.590]  What we want to do in Davos is push the reset button.
[01:00:48.590 --> 01:00:54.993]  Soon as we start exposing the Great Reset, the sooner these globalists start going to prison!
[01:01:06.357 --> 01:01:13.325]  For many years, doctors have received bonuses for adherence to the latest drug therapy protocol.
[01:01:13.325 --> 01:01:18.611]  Drugs that are known to be dangerous, such as statins and antidepressants.
[01:01:18.611 --> 01:01:23.876]  And now we know that insurance companies are paying doctors to fully vaccinate your children.
[01:01:24.597 --> 01:01:41.493]  This incentive program for vaccinating babies can be found in the Blue Cross Blue Shield Doctor Incentives Booklet and specifies that every patient under the age of two that receives the currently prescribed 24 inoculations is worth a $400 payout to that doctor.
[01:01:43.695 --> 01:01:52.407]  For further motivation, they get paid by the hundred and they have to vaccinate a certain percentage of their total patients or they don't get anything.
[01:01:52.407 --> 01:01:59.496]  Blue Cross Blue Shield say that a doctor needs to vaccinate 63% of their patients in order to qualify.
[01:02:00.217 --> 01:02:11.906]  The average American pediatrician has about 1,500 patients and would have to have at least 945 of them fully vaccinated in order to get paid anything.
[01:02:11.906 --> 01:02:18.051]  At $40,000 for every 100, this works out to $360,000.
[01:02:18.051 --> 01:02:26.178]  This is why most pediatricians won't provide care for families who don't completely submit to the latest childhood vaccine protocol.
[01:02:26.798 --> 01:02:33.460]  We are talking over a quarter million dollars, which is more than the average pediatrician's yearly salary.
[01:02:33.460 --> 01:02:43.744]  Research shows that an unvaccinated child's risk of death increases by over 5,000 percent when they receive the current vaccine schedule.
[01:02:43.744 --> 01:02:51.847]  And doctors are now beginning to use virtual reality to help them administer these poisons to children who instinctively know better.
[01:02:55.119 --> 01:02:57.220]  Can you take the needle out?
[01:02:57.220 --> 01:02:59.061]  Take the needle out?
[01:02:59.061 --> 01:03:00.821]  Do you have a needle?
[01:03:00.821 --> 01:03:01.942]  Yes, but it's a small one.
[01:03:01.942 --> 01:03:02.822]  Mom is here to help you.
[01:03:02.822 --> 01:03:03.482]  I don't want to!
[01:03:03.482 --> 01:03:08.504]  I don't want to!
[01:03:08.504 --> 01:03:12.405]  I don't want to!
[01:03:12.405 --> 01:03:13.906]  I don't want to!
[01:03:13.906 --> 01:03:14.886]  I'm already 5 years old!
[01:03:14.886 --> 01:03:17.147]  I'm already afraid!
[01:03:20.014 --> 01:03:23.136]  How are you, Luigi?
[01:03:23.136 --> 01:03:24.878]  Do you like superheroes?
[01:03:44.216 --> 01:03:44.376]  Hi!
[01:03:44.376 --> 01:03:45.077]  You're back!
[01:03:45.077 --> 01:03:48.519]  You're back!
[01:03:48.519 --> 01:03:50.260]  Wow, I can't believe it!
[01:03:50.260 --> 01:03:51.841]  First, the ice pollen.
[01:03:51.841 --> 01:03:53.362]  It's very quick.
[01:03:53.362 --> 01:03:55.023]  Come here.
[01:03:55.023 --> 01:03:57.685]  Wait a minute.
[01:03:57.685 --> 01:03:58.325]  Ready.
[01:03:58.325 --> 01:03:58.966]  Now, the fire fruit.
[01:03:58.966 --> 01:04:00.387]  But, look, let's go.
[01:04:00.387 --> 01:04:01.427]  Very quickly.
[01:04:01.427 --> 01:04:02.948]  Wait a minute.
[01:04:02.948 --> 01:04:05.010]  Let me get it here.
[01:04:05.010 --> 01:04:06.831]  Go, Scudinho!
[01:04:06.831 --> 01:04:08.192]  Go, Scudinho!
[01:04:08.192 --> 01:04:08.712]  It works!
[01:04:08.712 --> 01:04:09.513]  It works!
[01:04:09.513 --> 01:04:09.913]  It works!
[01:04:15.064 --> 01:04:16.226]  Thank you, thank you!
[01:04:16.226 --> 01:04:20.272]  Oh my God, what did you think of that?
[01:04:20.272 --> 01:04:20.452]  Cool.
[01:04:24.071 --> 01:04:26.773]  Reporting for InfoWars, this is Greg Reese.
[01:05:02.011 --> 01:05:04.252]  Last year we put this book out.
[01:05:04.252 --> 01:05:05.672]  The Great Reset and the War for the World.
[01:05:05.672 --> 01:05:08.033]  It became a number one national bestseller.
[01:05:08.033 --> 01:05:11.814]  Now we've put part two out and it's even thicker and more powerful.
[01:05:11.814 --> 01:05:12.794]  The Great Awakening.
[01:05:12.794 --> 01:05:17.055]  The plan to defeat the globalists and launch the second great renaissance.
[01:05:17.055 --> 01:05:19.115]  This is such a powerful book.
[01:05:19.115 --> 01:05:20.796]  It covers all the globalist plans.
[01:05:21.476 --> 01:05:21.936]  We're good to go.
[01:05:40.615 --> 01:05:48.365]  This is next level information and it's a great way to not just support the broadcast, but inform yourself to the next level and share the book with friends and family.
[01:05:48.365 --> 01:05:54.953]  So whether you want one copy or multiple copies, go now to InfoWarsTore.com and get The Great Awakening.
[01:05:54.953 --> 01:05:56.175]  This is going to go to number one.
[01:05:56.175 --> 01:05:57.677]  I want to thank you for your support.
[01:05:57.677 --> 01:05:58.718]  It's a powerful book.
[01:05:58.718 --> 01:05:59.259]  Get yours now.
[01:06:05.402 --> 01:06:25.992]  From the front lines of the Information War, it's Alex Jones.
[01:06:25.992 --> 01:06:31.675]  Alright, so I've got a correction to make here as we start the second hour ahead of Vivek Ramaswamy joining us here in about 15 minutes.
[01:06:33.078 --> 01:06:50.057]  I was going from memory, because I've seen the numbers in Australia, the UK, Europe, Canada, and it's around 91% of the new hires since BlackRock, that controls the planet, launched its new rules three years ago that only brown people or black people would be hired from dishwashers up to CEOs.
[01:06:55.268 --> 01:06:59.330]  And then the crew's like, no actually, we pulled it up from Bloomberg going after the national statistics here in the US.
[01:06:59.330 --> 01:07:00.910]  I'm sorry, I was wrong.
[01:07:00.910 --> 01:07:04.532]  And we'll put it on screen.
[01:07:04.532 --> 01:07:09.173]  94% of new hires in the entire market in the US, the average is 91 in the West.
[01:07:09.173 --> 01:07:10.474]  So I was right about that.
[01:07:10.474 --> 01:07:16.616]  In the US, 94% of all hires at all levels was non-white.
[01:07:16.616 --> 01:07:23.079]  And it was directly because they were told by BlackRock, you will not get a good ESG UN score if you hire white people.
[01:07:24.414 --> 01:07:25.835]  I'm going to say that again.
[01:07:25.835 --> 01:07:31.881]  And the airlines have said, we're not hiring new white pilots.
[01:07:31.881 --> 01:07:35.124]  So imagine the level of that discrimination.
[01:07:35.124 --> 01:07:38.107]  I mean, even if you're for this, who died and made Blackrock King?
[01:07:38.107 --> 01:07:40.049]  And do you think Larry Fink of Blackrock?
[01:07:40.913 --> 01:07:47.576]  With all the evil stuff he's funding, the Eat the Bugs, Open Borders, it's all that combine.
[01:07:47.576 --> 01:08:01.381]  They're doing this to set the precedent for ESGs and the social credit score, where if you'll accept, hey, we're only going to hire brown people, well, you'll accept, hey, we're going to fire you because you're a Christian, or you went out and protested Open Borders.
[01:08:01.381 --> 01:08:02.862]  It's about punishing you.
[01:08:02.862 --> 01:08:10.005]  It's the next level of not just surveilling you and censoring you online, but censoring you in the real world and the social credit score.
[01:08:11.502 --> 01:08:18.920]  Central Bank Digital Currencies that are programmed to tell you where you can spend it and with who.
[01:08:20.438 --> 01:08:28.480]  And then once the president said, oh, it's to help the brown people, they just cut off the food in the third world for almost three years.
[01:08:28.480 --> 01:08:32.501]  We only had lockdowns for a year here in the West, some places a year and a half, like Australia.
[01:08:32.501 --> 01:08:41.863]  Three years, starving 80 plus million people to death, then organizing the survivors as refugees to come here to fully weigh us down and collapse us.
[01:08:41.863 --> 01:08:43.484]  No, they want to kill those people too.
[01:08:44.417 --> 01:08:53.060]  But they dangle free student loans and forgivance of loans and reparations to control people and get them on board.
[01:08:53.060 --> 01:08:54.841]  So this is from Bloomberg.
[01:08:54.841 --> 01:08:56.321]  Bloomberg Business.
[01:08:56.321 --> 01:08:58.662]  Bloomberg.com.
[01:08:58.662 --> 01:08:59.803]  Look at this.
[01:08:59.803 --> 01:09:08.766]  And it's how proud they are at Bloomberg and BlackRock that in the United States only 6% of new hires for the last few years were white people.
[01:09:08.766 --> 01:09:09.446]  94% non-white.
[01:09:11.209 --> 01:09:18.757]  Now, if that isn't discrimination, I don't know what is.
[01:09:18.757 --> 01:09:23.082]  And they think people are so stupid they can only see this in the first order of magnitude.
[01:09:23.082 --> 01:09:25.725]  What about the second order, third order, fourth order?
[01:09:25.725 --> 01:09:28.247]  And in the future you say, well, I'll just be a farmer and live out here on my own.
[01:09:28.247 --> 01:09:31.711]  Well, they're just not going to let you even operate or buy fertilizer.
[01:09:31.711 --> 01:09:33.153]  Because again, you're not a black-owned business.
[01:09:35.865 --> 01:09:40.528]  This is cold-blooded, it's absolute discrimination, but it's what you would expect from the system.
[01:09:40.528 --> 01:09:50.815]  So here's Letitia James, when she was running for Attorney General, talking about anybody in government that's white is the enemy and we can't have that.
[01:09:50.815 --> 01:09:58.300]  And there she is with the ADL and the Islamist up there on the stand, up there on the stage, doing all this.
[01:09:58.300 --> 01:09:58.641]  Here it is.
[01:09:59.881 --> 01:10:14.724]  I stand up to an administration which is too male, too pale, and too stale.
[01:10:14.724 --> 01:10:18.044]  Too male, too pale, and too stale.
[01:10:18.044 --> 01:10:22.185]  Too male, too pale, and too stale.
[01:10:22.185 --> 01:10:26.986]  And we will not go away silently.
[01:10:28.564 --> 01:10:31.525]  We will not be silent!
[01:10:31.525 --> 01:10:38.049]  Well, we know you won't be silent because you work for BlackRock because they want a black face like Obama on cutting off the resources of the third world.
[01:10:38.049 --> 01:10:43.952]  They're about to kill and starve to death billions of people and then use the survivors to overwhelm the West.
[01:10:43.952 --> 01:10:48.254]  Well, you've got to have a black face on it.
[01:10:48.254 --> 01:10:53.997]  Meanwhile, it's trickled down to, I guess, a Hispanic and a black man, young men,
[01:10:55.182 --> 01:10:58.464]  Everybody knows about this case, but now we've had a response to it.
[01:10:58.464 --> 01:11:07.908]  Let's go ahead and roll the video a few months ago where they see the old white man and laugh, so they run him over and kill him on his bicycle because it's so much fun.
[01:11:07.908 --> 01:11:13.411]  And then now they're back in court yesterday, flipping off the family and celebrating and having a great time.
[01:11:13.411 --> 01:11:15.712]  Go ahead and just play both clips back to back.
[01:11:15.712 --> 01:11:17.493]  All right, go.
[01:11:17.493 --> 01:11:19.994]  You got that?
[01:11:19.994 --> 01:11:20.815]  You're tipping him over the head.
[01:11:27.755 --> 01:11:28.996]  Yeah!
[01:11:28.996 --> 01:11:37.002]  Premeditated murder!
[01:11:37.002 --> 01:11:41.565]  Kill that white devil!
[01:12:02.264 --> 01:12:16.394]  Apart from each other in District Court Tuesday to set a trial date, 18-year-old Jesus Ayala and 16-year-old Jameer Keyes were seen giggling, conversing, covering their faces from media, and flipping off the Probst family.
[01:12:16.394 --> 01:12:21.517]  How can you sit there after taking a man's life and act like such an entitled...
[01:12:22.558 --> 01:12:27.621]  It's a scene that made the family of retired police chief Andreas Probst livid.
[01:12:27.621 --> 01:12:30.422]  His daughter Taylor shocked by the callous conduct.
[01:12:30.422 --> 01:12:33.504]  They really have no remorse that this is just a game to them.
[01:12:33.504 --> 01:12:41.829]  Metro police say Ayala was the driver and Keyes the passenger in an intentional hit and run that killed Probst on August 14th.
[01:12:41.829 --> 01:12:48.452]  Probst was cycling in a bike lane north on Taneo Way near Centennial Parkway in the Northwest Valley when he was mowed down.
[01:12:48.452 --> 01:12:49.513]  It's not that serious.
[01:12:49.993 --> 01:12:58.298]  Video from Grand Jury Evidence released Monday shows Ayala joking around with an officer in the back of a police car following his arrest.
[01:12:58.298 --> 01:13:04.802]  On the news last night, I once again saw a brand new piece of video that I've never seen before.
[01:13:04.802 --> 01:13:11.986]  Ayala's public defender, David Westbrook, argued in court he saw the body cam footage on our channel for the first time.
[01:13:11.986 --> 01:13:18.250]  I don't know if I need a press pass to get discovery, but I would certainly like to get some discovery in this case before the media gets it.
[01:13:18.590 --> 01:13:28.900]  However, the evidence was not obtained through prosecutors, but through a public records request.
[01:13:28.900 --> 01:13:33.664]  Judge Jacqueline Bluth acknowledged media is allowed access to grand jury exhibits.
[01:13:33.664 --> 01:13:39.670]  Still, Westbrook told the judge he's concerned about finding fair jurors in the case because of the media attention.
[01:13:39.670 --> 01:13:41.011]  Back it up to that judge.
[01:13:41.011 --> 01:13:41.552]  You can tell.
[01:13:43.175 --> 01:13:52.660]  And I've seen reports like 40% of Congress is on serotonin reuptake inhibitors, SSRIs, and something like 30% are on Adderall.
[01:13:52.660 --> 01:13:55.982]  Look at that judge's eyes.
[01:13:55.982 --> 01:14:01.685]  I mean, these people are all whacked out of their gourds.
[01:14:01.685 --> 01:14:04.587]  Oh, but don't worry, she has a pink gavel.
[01:14:04.587 --> 01:14:06.988]  I mean, look at these people.
[01:14:06.988 --> 01:14:08.809]  Our country's poisoned.
[01:14:08.809 --> 01:14:10.590]  We're the most drugged out country in the world.
[01:14:11.752 --> 01:14:19.054]  And these young punks are so stupid, they don't know they can get the death penalty, and they're laughing and giggling and think it's funny.
[01:14:19.054 --> 01:14:25.896]  They're called psychotics, not just sociopaths.
[01:14:25.896 --> 01:14:30.437]  And again, we've got competent women and competent people of brown skin to be judges.
[01:14:30.437 --> 01:14:31.037]  Or pilots.
[01:14:31.037 --> 01:14:36.038]  But what they're doing is, they're going out and getting political operatives that will do anything.
[01:14:36.038 --> 01:14:38.459]  Look how much the public defender loves this guy.
[01:14:39.522 --> 01:15:00.605]  It's so funny, and tries to blame the prosecutors who didn't go out and get the video, didn't go check and know that was a squad car video, because the case just started, and he acts like, oh, you're holding back evidence from me that my client was celebrating in a police car that they just killed a white devil.
[01:15:06.212 --> 01:15:28.496]  Because they believe they've been given carte blanche, green light, to go out and carry out open season on people.
[01:15:28.496 --> 01:15:30.217]  If they're white.
[01:15:30.217 --> 01:15:32.277]  You mean to play about an hour of knockout game footage?
