[00:00:06.614 --> 00:00:07.695]  Mainstream media.
[00:41:24.665 --> 00:41:26.506]  Then they say, oh, we heard shots fired.
[00:41:26.526 --> 00:41:27.487]  We've got to search your house.
[00:41:27.667 --> 00:41:31.090]  Or one of their old tricks is, we got a 911 call from your house.
[00:41:31.110 --> 00:41:31.751]  Well, no you didn't.
[00:41:31.791 --> 00:41:32.251]  I'm asleep.
[00:41:32.291 --> 00:41:34.053]  Well, we've got to go ahead and search it.
[00:41:34.473 --> 00:41:36.214]  I mean, that's happened to a bunch of people I know.
[00:41:37.035 --> 00:41:40.678]  It's everywhere, and you don't even notice it until you just start looking around.
[00:41:40.738 --> 00:41:42.840]  And now the cameras are going in the school bathrooms.
[00:41:43.020 --> 00:41:45.182]  And then if you say something, you're paranoid.
[00:41:47.324 --> 00:41:51.808]  So, what else does the article say about the gunshot detectives?
[00:41:51.848 --> 00:41:52.629]  That's all it said.
[00:41:52.649 --> 00:41:56.393]  It just talked, it was a nine million dollar digital radio station.
[00:41:56.433 --> 00:42:00.036]  And it says you just might be hearing the audio off these, but never mind that.
[00:42:00.056 --> 00:42:00.897]  Yeah, don't worry about it.
[00:42:01.017 --> 00:42:06.603]  And, you know, mainly it was just talking about, you wouldn't be able to monitor a lot of the communication because they're going to
[00:42:07.188 --> 00:42:11.675]  Well, yeah, it's going to be digitally scrambled.
[00:42:17.156 --> 00:42:20.297]  Or digital, they have scanners that can de-encrypt that.
[00:42:20.337 --> 00:42:21.237]  No, I know, listen.
[00:42:21.797 --> 00:42:23.437]  But the computer stuff, you can't.
[00:42:23.457 --> 00:42:30.419]  Look, I've got articles where people around the country, on the internet, can get into the school cameras, because those are hooked in with the feds.
[00:42:30.899 --> 00:42:33.860]  So if somebody's in Sacramento, you can watch it in Virginia.
[00:42:34.180 --> 00:42:36.120]  Or they're in Tennessee, you can watch it in Texas.
[00:42:36.140 --> 00:42:37.020]  This has been in the news.
[00:42:37.440 --> 00:42:39.001]  And it's the same thing with these microphones.
[00:42:39.021 --> 00:42:40.501]  You can get into these microphones.
[00:42:42.621 --> 00:42:43.922]  Well, they have daycare centers.
[00:42:43.942 --> 00:42:44.762]  They've advertised it.
[00:42:45.442 --> 00:42:49.763]  Call in and check on your children, which is good in a way, but then somebody can hack into it.
[00:42:50.163 --> 00:42:55.604]  Well, the point is that the government's been caught doing so many bad things that, you know, they're the ones that are using this.
[00:42:55.704 --> 00:42:55.964]  Yeah.
[00:42:56.544 --> 00:43:01.105]  Anyway, I just wanted to confirm a lot of things, and I appreciate your work, man.
[00:43:01.325 --> 00:43:02.485]  Well, just think about this point.
[00:43:02.825 --> 00:43:03.485]  Last thing, Jim.
[00:43:04.366 --> 00:43:07.366]  In 1998, they put the microphones in at Austin.
[00:43:07.386 --> 00:43:10.027]  They put in hundreds more each year with the $840,000 grant they get.
[00:43:13.527 --> 00:43:14.748]  Now, that's just Austin.
[00:43:14.908 --> 00:43:19.692]  Now, have you ever in Austin heard of them using the gunshot detector?
[00:43:20.292 --> 00:43:21.613]  No, my daughter lives in Austin.
[00:43:21.673 --> 00:43:23.335]  I've never heard a word about it.
[00:43:23.355 --> 00:43:27.758]  Yeah, they're just quietly putting this in, and then if you ask about it, oh, it's a gunshot detector.
[00:43:27.778 --> 00:43:28.318]  Thanks for the call.
[00:43:28.499 --> 00:43:28.679]  Yeah.
[00:43:28.919 --> 00:43:34.083]  Yeah, microphones, folks, hanging out of the trees, hanging off the telephone poles in the neighborhoods.
[00:43:34.907 --> 00:43:37.168]  In the first wave of them, they put them in East Austin.
[00:43:37.228 --> 00:43:38.489]  Oh, it's just for those poor people.
[00:43:38.789 --> 00:43:40.330]  Then they put it in Southwest Austin.
[00:43:40.590 --> 00:43:41.951]  Then they put it in Southeast Austin.
[00:43:41.971 --> 00:43:43.232]  Now they put them in North Austin.
[00:43:43.532 --> 00:43:44.552]  Now they're in downtown.
[00:43:44.772 --> 00:43:45.593]  Microphones.
[00:43:46.413 --> 00:43:48.514]  Just little black microphones hanging down.
[00:43:48.534 --> 00:43:51.296]  Uh, let's talk to George in Colorado.
[00:43:51.316 --> 00:43:52.116]  George, go ahead.
[00:43:52.717 --> 00:43:53.077]  Good day.
[00:43:53.437 --> 00:43:53.717]  Hello.
[00:43:53.737 --> 00:43:55.418]  Uh, I have an interesting point.
[00:43:55.438 --> 00:44:00.521]  You brought up some things yesterday I didn't have a chance to call in, but you're in good company being called a terrorist.
[00:44:01.261 --> 00:44:02.402]  Because several members
[00:44:02.970 --> 00:44:14.336]  and former members of the American administration called the POWs in Japan and the slave laborers used by Japanese in World War II are terrorists.
[00:44:14.837 --> 00:44:15.977]  You know why they're terrorists?
[00:44:16.377 --> 00:44:25.402]  Because Congressman Honda and Rohrabacher in 2001 were going to pass a bill that would force Japan to pay reparations to these people.
[00:44:26.003 --> 00:44:30.125]  So three former Japanese ambassadors, Thomas Foley,
[00:44:30.618 --> 00:44:44.427]  Michael Armacost and Fritz Mondale wrote a letter to the editor to the Washington Post in September 2001 saying that supporting that bill would be the equivalent to supporting terrorism.
[00:44:46.009 --> 00:44:47.429]  So you are in fine company.
[00:44:47.630 --> 00:44:48.590]  That's bizarre.
[00:44:49.711 --> 00:44:50.812]  That's the global elite.
[00:44:52.073 --> 00:44:54.374]  So how are they saying these veterans were terrorists?
[00:44:54.834 --> 00:44:56.996]  Because they were going against the government.
[00:44:57.321 --> 00:45:05.764]  The government signed a treaty in 1951 with Japan that said that they could not get any reparations except what was outlined in the treaty.
[00:45:06.104 --> 00:45:09.526]  By going against the government, they were defined as terrorists.
[00:45:09.546 --> 00:45:21.430]  Well, they run ads on the radio here in Austin, the Austin Police Department does, going, the terror in the night, fighting terrorists, the terrorists want to rape and kill you, no matter what others say, the APD are the heroes, fighting the terrorists.
[00:45:22.091 --> 00:45:24.152]  Again, crime is now terrorism.
[00:45:24.452 --> 00:45:26.534]  Suspected crime is now terrorism.
[00:45:26.854 --> 00:45:35.919]  And yesterday I read the Business Wire report where, oh, armored vehicles are being given to the police departments to fight terror, riots, and crowds.
[00:45:36.420 --> 00:45:37.740]  They're preparing for the future.
[00:45:38.061 --> 00:45:39.882]  They know we're going to be rioting soon.
[00:45:39.962 --> 00:45:41.342]  Why will we be rioting?
[00:45:41.663 --> 00:45:44.164]  Well, they've got the armored vehicles ready to deal with us.
[00:45:45.065 --> 00:45:46.666]  There's another interesting thing.
[00:45:46.706 --> 00:45:50.128]  In 1976, there were congressional committees looking into
[00:45:51.144 --> 00:46:05.775]  The criminal activities of the CIA at the time George Herbert Walker Bush was the director he sent his aide Donald Gregg to the committees in Congress and told them flat out with an ultimatum back off or face martial law.
[00:46:06.255 --> 00:46:17.343]  More recently in July 2002 CIA official James B. Bruce declared we've got to do whatever it takes if it takes sending SWAT teams into journalists homes.
[00:46:18.844 --> 00:46:20.025]  I remember seeing that quote
[00:46:20.982 --> 00:46:30.927]  And the Model States Health Emergency Powers Act, they had a quote in the Detroit Free Press, it's in Rhode Attorney, where they said, our troops are ready to kill grandmothers if ordered to do so.
[00:46:30.947 --> 00:46:31.848]  Exactly.
[00:46:31.888 --> 00:46:48.577]  And they had a big drill in New York, all these secret drills, New York Times on Monday, for mass roundups, forced inoculations, and now the governor in Rhode Island wants to re-pass the World War I sedition laws, where if you criticize the government, you're arrested.
[00:46:49.488 --> 00:46:56.390]  Well, when it gets to that stage of the game, Alex, if you're going to jail for life, then just remember Mel Gibson's other famous film, The Patriot.
[00:46:56.911 --> 00:47:00.092]  Strip to the waist, get the tomahawk, and do what you gotta do.
[00:47:00.112 --> 00:47:06.654]  Because if you're going to jail for life anyway, you might as well at least remember one famous American Revolutionary quote.
[00:47:07.074 --> 00:47:08.995]  Give me liberty, or give me death.
[00:47:09.455 --> 00:47:18.298]  But, I mean, what's wrong with them trying to pass a bill in Oregon that if one protester blocks traffic, everyone in the protest gets life in prison in a, quote, forest labor camp?
[00:47:18.795 --> 00:47:20.456]  What's wrong with forest labor camps?
[00:47:21.476 --> 00:47:23.516]  That's where we're going to put the globalists when we win?
[00:47:24.317 --> 00:47:27.037]  Whatever they do to us, you just write it down and make notes.
[00:47:27.498 --> 00:47:40.921]  And then when civil administration returns to its proper Republican base, and the people again rule their country, and the war criminals that tried to take over this country are put back where they belong, in jail.
[00:47:41.221 --> 00:47:46.603]  I just can't believe we're sitting here calmly talking about forest labor camps and arresting people who criticize the government.
[00:47:47.122 --> 00:47:50.625]  Well, it's a good thing we can talk about it, because then we don't have to fight about it.
[00:47:50.665 --> 00:47:58.750]  Hopefully by talking about it, the anesthetized masses will wake up and start to realize, hey, these guys are serious, we have to do something.
[00:47:59.191 --> 00:48:00.792]  And that can be done at the ballot box.
[00:48:00.872 --> 00:48:07.216]  But if it can't be done there, then ultimately, the forefathers of this country said, we have the cartridge box.
[00:48:07.437 --> 00:48:08.197]  Hey, I hear you.
[00:48:08.237 --> 00:48:08.958]  Thanks for the call.
[00:48:09.578 --> 00:48:10.299]  I appreciate it.
[00:48:10.559 --> 00:48:14.321]  Let's talk to Lewis in California.
[00:48:14.361 --> 00:48:15.022]  Lewis, go ahead.
[00:48:16.677 --> 00:48:16.998]  Yes.
[00:48:17.698 --> 00:48:26.085]  You know, I used to talk with you years ago and trade quips about our choice between the lesser of evils.
[00:48:26.945 --> 00:48:43.759]  And you remember a couple of times I kidded you and picked on the fact that if you reduce basic language to mathematics, which they teach you to do, take word problems and change them into mathematics to figure them out, that we were obviously dealing with lesser of evils.
[00:48:44.534 --> 00:48:56.424]  And you've known that as well as I have, but do you understand what it equates to when you and Joyce Riley give out the kind of information that you have this morning?
[00:48:56.884 --> 00:49:03.490]  Mathematically, that equates to the fact that we're being given a choice between the greater of evils.
[00:49:04.451 --> 00:49:12.778]  And that leaves us mathematically about a hair breath away from that final point when you can put down the equal sign
[00:49:13.890 --> 00:49:16.031]  And say equals maximum evil.
[00:49:16.071 --> 00:49:17.871]  We're not quite to that point yet.
[00:49:18.532 --> 00:49:38.738]  But for your listening audience, I guess that maybe almost all of you in your school training, at least all of us, and I think almost all your listeners, when you were taught how to change word problems into mathematics to solve them, some things were just basic.
[00:49:39.498 --> 00:49:42.219]  And certain problems, like say,
[00:49:43.277 --> 00:49:59.362]  You know how we used to joke about years ago that there were always those old timers that said, well, when it gets so bad that my family starts starving, I'll reach into that drawer beside the bed there for my six shooter or for my revolver.
[00:50:00.082 --> 00:50:03.523]  Well, then that is the choice of maximum evil.
[00:50:04.204 --> 00:50:08.685]  And I would just say this to you, you haven't said anything
[00:50:10.092 --> 00:50:13.415]  Anything meaningful for years that I have disagreed with.
[00:50:13.975 --> 00:50:17.119]  Everything you've said is the same point of view as mine.
[00:50:17.839 --> 00:50:27.269]  But when you reduce it to mathematics, even this thing that your last caller just described, it only takes one step more.
[00:50:28.190 --> 00:50:29.311]  One small step more.
[00:50:29.691 --> 00:50:32.694]  You're saying we're reaching the point of no return.
[00:50:33.054 --> 00:50:33.395]  Thank you.
[00:50:35.273 --> 00:50:35.633]  Thank you.
[00:50:36.114 --> 00:50:47.804]  Well, all we can do is try to warn people that prison camps for protesters isn't good, and that microphones hanging out of the trees isn't good, and that foreign troops aren't good.
[00:50:47.844 --> 00:50:48.785]  I mean, it's all public.
[00:50:48.845 --> 00:50:49.986]  Martial law is public.
[00:50:50.026 --> 00:50:51.448]  Top generals saying it's good.
[00:50:52.729 --> 00:50:54.811]  Armored vehicles, all the police to oppress us.
[00:50:54.911 --> 00:50:56.092]  I mean, it's here.
[00:50:57.693 --> 00:50:58.834]  It's here, my friends.
[00:50:59.114 --> 00:50:59.615]  It's happening.
[00:51:02.389 --> 00:51:06.891]  Through the years of providing water filters to America, you've come to us and we've listened.
[00:51:07.231 --> 00:51:11.312]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[00:51:11.612 --> 00:51:12.172]  We listened.
[00:51:12.472 --> 00:51:17.454]  You asked for an elevated base so the system could be used in places beside on the edge of a counter.
[00:51:17.734 --> 00:51:18.214]  We listened.
[00:51:18.594 --> 00:51:21.635]  You asked us to develop a filter that was made in the USA.
[00:51:22.056 --> 00:51:22.616]  We listened.
[00:51:23.056 --> 00:51:26.217]  You asked us to include an emergency light for camping and during
[00:51:26.457 --> 00:51:27.018]  We're good to go.
[00:51:53.086 --> 00:52:05.093]  Alex Jones here, announcing the release of my new film, Police State 3 Total Enslavement.
[00:52:05.293 --> 00:52:09.636]  Police State 3 details the architecture, goals, and operations of the New World Order.
[00:52:12.244 --> 00:52:14.246]  This disaster is a New World Order.
[00:52:14.347 --> 00:52:15.688]  A New World Order?
[00:52:16.369 --> 00:52:17.130]  Can't imagine.
[00:52:17.410 --> 00:52:21.636]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[00:52:21.696 --> 00:52:28.624]  We rip the Sinister Patriot Act legislation 1 and 2 apart, piece by piece, and reveal the arrogance of what Ashcroft has to say about your liberty.
[00:52:28.764 --> 00:52:30.767]  You will lose your liberty.
[00:52:31.007 --> 00:52:41.452]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:52:41.752 --> 00:52:47.094]  If you want to understand what the new world order really is, then my new two-and-a-half-hour video, Police Take Three, is for you.
[00:52:47.634 --> 00:52:50.856]  Visit InfoWars.com or PrisonPlanet.com to order or call toll-free 1-888-253-3139.
[00:52:50.896 --> 00:52:51.396]  That's 888-253-3139.
[00:52:51.416 --> 00:52:52.697]  Order today and spread the word!
[00:53:01.167 --> 00:53:01.587]  Brrr!
[00:53:01.747 --> 00:53:03.788]  Record cold spells gripping the nation this winter.
[00:53:03.888 --> 00:53:04.989]  So much for global warming.
[00:53:05.189 --> 00:53:09.371]  Of course, hand-in-hand with record cold spells usually go record fuel bills for heating.
[00:53:09.411 --> 00:53:12.352]  But for thousands of people across the country, there's no record fuel bill.
[00:53:12.532 --> 00:53:13.793]  In fact, there's no bill at all.
[00:53:13.953 --> 00:53:20.436]  These people have discovered the magic of a warm workshop without the cost by burning waste oil with a waste oil heater kit from Harold Electric.
[00:53:20.636 --> 00:53:23.258]  We all enjoy having a comfortable shop in the winter months to work in.
[00:53:23.478 --> 00:53:30.221]  And a waste oil heater from Harold Electric can turn your waste oil from a liability into an incredibly efficient and economical way to heat your workshop.
[00:53:30.461 --> 00:53:31.841]  The Waste Oil Heater burns clean.
[00:53:32.041 --> 00:53:35.282]  So clean, in fact, that there's absolutely no visible smoke while it's running.
[00:53:35.402 --> 00:53:36.482]  There's no expensive maintenance.
[00:53:36.602 --> 00:53:39.443]  And the Waste Oil Heaters from Harold Electric are easy to operate.
[00:53:39.603 --> 00:53:44.604]  With heating costs skyrocketing in the past couple of years, adding a Waste Oil Heater in your shop makes perfect sense.
[00:53:44.824 --> 00:53:48.025]  And with a Waste Oil Heater kit you build yourself from Harold Electric, it's easy.
[00:53:48.165 --> 00:53:50.625]  To learn more, visit wasteoilheater.net.
[00:53:50.765 --> 00:53:54.146]  That's www.wasteoilheater.net or call 1-800-541-8910.
[00:53:54.186 --> 00:53:55.866]  Call Harold Electric today and work in comfort tomorrow.
[00:54:12.248 --> 00:54:13.969]  All right, my friends, we're back live.
[00:54:13.989 --> 00:54:16.151]  About to go back to your calls.
[00:54:16.191 --> 00:54:26.278]  Got two guests coming up in the next hour to talk about martial law in Rhode Island and well-staged elections here in Texas, a microcosm of what's happening in the rest of the country.
[00:54:26.298 --> 00:54:30.321]  I want to say bye to Mark, who's been running this show off and on for five years.
[00:54:30.421 --> 00:54:38.007]  He's, uh, it's his last, uh, last segment here and then he's gonna, um, be leaving down here to Texas to go back to college.
[00:54:38.107 --> 00:54:40.809]  So, um, I want to say bye to Mark and good job over the years.
[00:54:42.802 --> 00:54:45.024]  Tell you what, let's just go back to the calls right now.
[00:54:45.365 --> 00:54:47.967]  Let's go ahead and talk to Jay in Colorado.
[00:54:48.027 --> 00:54:49.408]  Jay, welcome to the Airwaves.
[00:54:49.669 --> 00:54:50.329]  Hey, how you doing, Alex?
[00:54:50.549 --> 00:54:50.830]  Good.
[00:54:51.130 --> 00:54:51.670]  A couple things.
[00:54:51.731 --> 00:54:56.235]  I just wanted to first say that I got Paul Watson's book a couple weeks ago.
[00:54:56.315 --> 00:54:56.675]  It's great.
[00:54:56.715 --> 00:54:58.217]  It's referenced beautifully.
[00:54:58.277 --> 00:55:00.379]  All the amazing points in it, which there's many.
[00:55:00.839 --> 00:55:04.102]  And it proves who the terrorists are.
[00:55:04.523 --> 00:55:05.163]  Oh yeah.
[00:55:05.744 --> 00:55:07.946]  You can tell when he talks on your show that
[00:55:08.442 --> 00:55:12.043]  The guy knows it through and through, and it's evident in the book, and I like the way it's referenced.
[00:55:12.143 --> 00:55:20.144]  I wanted to mention that, so you can actually see where he's getting the amazing points from, so you can double-check if for some reason you don't believe him.
[00:55:20.524 --> 00:55:32.887]  But anyway, I also wanted to know if you could have the Mariani case back on your show, just for an update, to see if they're getting... Yeah, for those that don't know who that is, why don't you tell them?
[00:55:33.267 --> 00:55:34.307]  Oh, that was the wife of...
[00:55:35.771 --> 00:55:46.575]  A gentleman, I guess his first name is Joseph, I think, who died in Building 1, I think, or the... Yeah, and they lay out the evidence of how the Globalists carried out 9-11, one of many suits by the victims.
[00:55:47.355 --> 00:55:55.418]  Of course, Bob Dole's former Chief of Staff, Stanley Hilton, represents 400-plus families and says the Globalists did 9-11, they didn't just have prior knowledge.
[00:55:55.718 --> 00:56:00.440]  What do you think of all the martial law news, where they're gearing up publicly for martial law?
[00:56:01.720 --> 00:56:04.141]  I think they're just rolling along and people just
[00:56:04.554 --> 00:56:05.575]  Think that it's for the safety?
[00:56:05.595 --> 00:56:06.255]  They just believe it.
[00:56:06.656 --> 00:56:09.959]  They just believe it because they don't look under the rock and see these guys crawling around.
[00:56:09.979 --> 00:56:11.780]  I mean, I got friends that are cops.
[00:56:11.820 --> 00:56:18.085]  I got a friend who just applied to be the Homeland Security, whatever, director or something like that in Colorado.
[00:56:18.125 --> 00:56:21.428]  He's just a trooper, but he's got his master's degree and stuff.
[00:56:21.448 --> 00:56:23.790]  And they said he can't do it because he doesn't have a military background.
[00:56:25.191 --> 00:56:29.695]  This is a police job, but he's like a, I forget what they call it, but an administrator or something.
[00:56:30.322 --> 00:56:35.546]  Well, I read an article where they said Homeland Security is crowd control with the armored vehicles.
[00:56:37.707 --> 00:56:40.869]  Well, I've got seven of your movies already.
[00:56:41.410 --> 00:56:46.273]  A lot of them, if you do the extended play, you can put two on one tape, you know?
[00:56:46.673 --> 00:56:47.154]  Yes, sir.
[00:56:47.314 --> 00:56:51.617]  So I always put Police Day 2 on there because of the Seattle stuff.
[00:56:53.038 --> 00:56:56.900]  I've watched people really almost get sick watching those guys beat up those people.
[00:56:57.461 --> 00:56:57.861]  The cops.
[00:56:58.936 --> 00:57:03.578]  And stomping on old women, and then hiring the 50 thugs that caused the crisis.
[00:57:03.638 --> 00:57:06.800]  That's a perfect example of problem-reaction-solution.
[00:57:07.260 --> 00:57:13.303]  One point is that, through the movies, you put all the local covers, which is amazing.
[00:57:13.323 --> 00:57:23.287]  I mean, Oklahoma City, all the local covers, and that's what people are like, I didn't see any of that, I didn't see any of that, or I saw that one part, but that was the one part that wasn't, you know, against their
[00:57:24.475 --> 00:57:24.955]  You know what I mean?
[00:57:24.975 --> 00:57:26.276]  That's the only part you can pass on.
[00:57:26.316 --> 00:57:26.517]  Exactly.
[00:57:26.537 --> 00:57:30.200]  The globalists have trouble controlling local news when it's live.
[00:57:30.601 --> 00:57:33.283]  Later they get their spin control back in place.
[00:57:33.684 --> 00:57:35.325]  And that's why these videos are so important.
[00:57:35.345 --> 00:57:35.485]  Right.
[00:57:35.505 --> 00:57:43.473]  And the FEMA Center part where they're marching them all in and the people at the council meeting yelling about being stuck there and whatever.
[00:57:43.493 --> 00:57:45.035]  That freaks people out too.
[00:57:45.075 --> 00:57:46.456]  They're like, wow, the FEMA Centers?
[00:57:46.536 --> 00:57:47.357]  And I had a few people
[00:57:48.380 --> 00:57:51.261]  They wanted to check and see where the FEMA centers are out here in Colorado.
[00:57:51.421 --> 00:57:53.142]  There's FEMA centers in every city.
[00:57:53.782 --> 00:57:54.163]  Oh, yeah.
[00:57:54.223 --> 00:57:54.883]  That's what I told them.
[00:57:54.923 --> 00:57:56.163]  I said, there's probably more than one.
[00:57:56.403 --> 00:57:59.345]  Here in Austin, it's the Robert Mueller Airport, the old airport.
[00:57:59.725 --> 00:57:59.905]  Right.
[00:57:59.925 --> 00:58:03.026]  It's probably the Lowry Air Force Base, which they shut down about ten years ago.
[00:58:03.346 --> 00:58:03.887]  Out here, I think.
[00:58:04.287 --> 00:58:09.709]  Anyway, the last thing I wanted to know is if you could give a couple of pointers on where to find schedules or calendars.
[00:58:14.989 --> 00:58:20.571]  Or where these people are coming to speak and have their little seminars so I can go in there and ask them some real questions.
[00:58:20.772 --> 00:58:25.574]  Just type in a search engine, Colorado Homeland Security meeting or... You mean Google?
[00:58:25.834 --> 00:58:26.554]  Like Google or?
[00:58:26.714 --> 00:58:28.155]  Yeah, just type it in and you'll find out.
[00:58:30.836 --> 00:58:32.617]  Good to hear from you buddy, appreciate that.
[00:58:32.757 --> 00:58:38.259]  Second hour coming up, we'll take more calls and we got Jack Blood, talk show host on 1320 in Providence.
[00:58:38.819 --> 00:58:41.801]  Covered the Marshall Law headline from News 10.
[00:58:43.277 --> 00:58:46.038]  And then we'll talk about local corruption right here in Austin.
[00:58:47.198 --> 00:58:49.018]  Stay with us, second hour straight ahead.
[00:58:51.519 --> 00:58:54.779]  Introducing the most efficient gravity filter available.
[00:58:54.859 --> 00:58:59.040]  You know, if you were to throw 100 ball bearings at a magnet, most would bounce off.
[00:58:59.280 --> 00:59:02.061]  But, if you place them on the magnet, all would stick.
[00:59:02.261 --> 00:59:04.661]  The same principle applies in water filtration.
[00:59:04.841 --> 00:59:08.102]  Most filtration systems force water through the filter at 60 to 90 degrees.
[00:59:08.302 --> 00:59:09.443]  We're good to go!
[00:59:27.933 --> 00:59:28.834]  We're good to go.
[00:59:57.353 --> 00:59:57.993]  Big Brother.
[00:59:58.654 --> 00:59:59.734]  Mainstream media.
[01:00:00.435 --> 01:00:01.535]  Government cover-ups.
[01:00:02.195 --> 01:00:02.996]  You want answers?
[01:00:03.756 --> 01:00:04.657]  Well, so does he.
[01:00:05.337 --> 01:00:08.959]  He's Alex Jones on the GCN Radio Network.
[01:00:09.499 --> 01:00:13.621]  And now, live from Austin, Texas, Alex Jones.
[01:00:17.142 --> 01:00:22.425]  Coast to coast, county, city, state governments under federal funding and mandate
[01:00:23.695 --> 01:00:32.561]  Are publicly federalizing their police, militarizing them, preparing all the so-called non-lethal weapons, openly talking about martial law.
[01:00:35.343 --> 01:00:39.546]  And it's time to wake up to this fact and realize just how serious things have gotten.
[01:00:40.447 --> 01:00:44.670]  Terry Wins in Wisconsin is Dean Flounder, so you're going to have your skull and bones presidency.
[01:00:44.710 --> 01:00:52.456]  Dean is scheduled sometime today to be giving his little throw-in-the-towel speech.
[01:00:53.300 --> 01:00:56.401]  Bush is in trouble over evidence that he was involved in an abortion.
[01:00:57.202 --> 01:01:00.543]  Euro hits new high of $1.29 plus against the dollar.
[01:01:02.024 --> 01:01:08.147]  Also, we're going to be getting into Republican linked to Chinagate, media empire, and voting machines running for Congress in Austin.
[01:01:08.647 --> 01:01:10.588]  Quite an expose coming up in 30 minutes.
[01:01:11.457 --> 01:01:23.763]  A right to arms and vehicles bill gutted by the NRA in South Dakota, more of their gun grabbing activities, and from the National Review Magazine, bill for confiscation of firearms, H.R.
[01:01:24.003 --> 01:01:26.725]  2403, that would confiscate all guns.
[01:01:28.005 --> 01:01:29.866]  That's the National Review, by the way.
[01:01:30.466 --> 01:01:33.708]  So we're just calmly talking about total gun confiscation, no big deal, very conservative.
[01:01:34.548 --> 01:01:39.871]  A federal terror prosecutor suing Ashcroft, Fox News, saying Ashcroft lied about terror threats.
[01:01:40.600 --> 01:01:41.580]  Making people's liberties.
[01:01:42.141 --> 01:01:46.662]  Australian troops told on the eve of the Iraq 2 war that there were no weapons of mass destruction.
[01:01:46.702 --> 01:01:49.423]  Not to worry, that it was all a big lie, just an excuse.
[01:01:49.843 --> 01:01:50.743]  That's out of the Herald.
[01:01:51.123 --> 01:01:52.824]  Brain fingerprints under scrutiny.
[01:01:52.844 --> 01:01:54.904]  The so-called brain scanners they put in the airports.
[01:01:55.225 --> 01:01:56.645]  People are now saying they're frauds.
[01:01:56.685 --> 01:01:57.525]  BBC.
[01:01:57.985 --> 01:02:00.566]  Scores die in Iran fuel wagon blasts.
[01:02:01.667 --> 01:02:02.767]  And much, much more.
[01:02:03.846 --> 01:02:14.373]  But joining us is Jack Blood, great talk show host, right there on 1320 Reality Radio out of Providence, Rhode Island, covering that state and parts of three others.
[01:02:15.293 --> 01:02:18.555]  And we're honored to have him on the broadcast.
[01:02:18.916 --> 01:02:21.378]  Governor's proposed Homeland Security Bill under fire.
[01:02:21.838 --> 01:02:30.184]  And out of this News 10 article, it says that if you criticize the government, speak or utter statements, fly anything but the American flag, it actually says that.
[01:02:30.764 --> 01:02:35.848]  It's the 1918 Sedition Law, that you will be arrested as a terrorist.
[01:02:35.888 --> 01:02:36.669]  It's an act of terror.
[01:02:37.395 --> 01:02:53.904]  And this is kind of like the bill they had last year in Oregon, where if you criticize the government, download music, have an illegal gun, engage in a whole host of misdemeanors, block traffic, protest, every protester, if one protester commits a crime, gets life in prison in a forest labor camp.
[01:02:54.244 --> 01:02:54.965]  That's from the bill!
[01:02:55.806 --> 01:02:57.767]  Jack Blood, good to have you on the show.
[01:02:57.907 --> 01:02:59.468]  Yeah, thanks for inviting me, Alex.
[01:02:59.789 --> 01:03:16.959]  And this is blatantly unconstitutional, this bill, and of course affects a station like ours, which 24 hours a day, 7 days a week, broadcasts language that might be defined as potentially dangerous or advocating anarchy or terrorism.
[01:03:18.800 --> 01:03:19.260]  Oh boy.
[01:03:19.741 --> 01:03:25.104]  And they hung people to criticize the government during World War I.
[01:03:26.295 --> 01:03:36.922]  And just a few days ago on your show, Jack, we talked about Michael Savage there locally, how you listen to him every day saying, anybody that criticizes the government, put them in a forced labor camp.
[01:03:36.962 --> 01:03:37.863]  That's an exact quote.
[01:03:38.483 --> 01:03:44.247]  And now we see that type of mindset being brought forward by your local government.
[01:03:44.427 --> 01:03:45.608]  Are folks concerned about this?
[01:03:46.168 --> 01:04:04.684]  Yeah, actually, I am pretty optimistic, Alex, that this bill is not going to go through, and this was a big misstep by Carcieri, but we have seen him building up when he brought in this guy, Kim Brown, who is a New York City firefighter working with the city's emergency management office.
[01:04:04.904 --> 01:04:07.165]  Okay, we know that's the state version of FEMA.
[01:04:07.686 --> 01:04:16.050]  They've been working on this for a while, and it all kind of culminated at this Governor's Homeland Security Conference that they had on October 30th.
[01:04:16.150 --> 01:04:18.271]  Yeah, the feds are pushing this nationwide.
[01:04:18.291 --> 01:04:19.712]  This is going in all over the place.
[01:04:19.912 --> 01:04:22.974]  Yeah, I mean, again, this is the scariest part of something like this.
[01:04:23.354 --> 01:04:25.455]  This is not defined.
[01:04:25.495 --> 01:04:29.277]  The language is vague and way too broad and can just encompass anything.
[01:04:30.703 --> 01:04:31.203]  Absolutely.
[01:04:31.243 --> 01:04:31.964]  Jack, stay there.
[01:04:31.984 --> 01:04:35.286]  We're going to come back, go over the bill, read from actual subsections.
[01:04:35.967 --> 01:04:37.868]  We're just calmly talking about martial law.
[01:04:37.928 --> 01:04:38.808]  So's Tommy Frank.
[01:04:38.848 --> 01:04:39.909]  So's General Eberhardt.
[01:04:40.229 --> 01:04:42.091]  We're on the air in Colorado Springs.
