[00:00:03.308 --> 00:00:04.688]  We're live.
[00:39:11.250 --> 00:39:12.251]  I'm looking at their card.
[00:39:13.271 --> 00:39:15.392]  You think, well, things will just collapse, it's the left end someday.
[00:39:15.452 --> 00:39:15.652]  No.
[00:39:16.192 --> 00:39:19.734]  Once it fully starts collapsing, the government will use that crisis to get even more power.
[00:39:24.428 --> 00:39:31.272]  Now let's play his aunt with what she had to say with Boston Television, WBZ.
[00:39:31.593 --> 00:39:32.633]  Television, here it is.
[00:39:33.234 --> 00:39:35.915]  Yet she remains a burden to Massachusetts taxpayers.
[00:39:40.054 --> 00:39:45.240]  As an immigrant, you have the obligation to make me a citizen.
[00:39:45.680 --> 00:39:51.387]  This is President Obama's aunt, a woman many say is the poster child of our broken immigration system.
[00:39:51.928 --> 00:39:53.509]  We only found out about her back in 2008.
[00:39:58.442 --> 00:40:00.523]  It was the weekend before the November election.
[00:40:00.983 --> 00:40:11.728]  Democratic presidential nominee, Senator Barack Obama, started getting questions about his aunt, Zeytunyi Onyeng'o of Kenya, an illegal immigrant living in public housing in Boston.
[00:40:12.148 --> 00:40:16.210]  You're here illegally, and he's running for the President of the United States, that's what I'm saying is.
[00:40:16.510 --> 00:40:19.291]  Listen, Obama did not know my whereabouts.
[00:40:19.652 --> 00:40:24.314]  For the first time, Zeytunyi is setting the record straight, sitting down with me for this interview.
[00:40:25.114 --> 00:40:32.836]  She had come to the United States in 2000, and says she had ever... Alright, and then some of her family, some of her family's been here for more than 20 years.
[00:40:32.876 --> 00:40:41.839]  The point is, that she's been here for a decade, she came here illegally, and she says, you owe it to me.
[00:40:43.459 --> 00:40:47.700]  And what do you want to bet that woman would vote to take your guns, take your farm, take your ranch?
[00:40:47.960 --> 00:40:48.941]  Because you owe it to her.
[00:40:48.961 --> 00:40:53.062]  It's like in Zimbabwe, they're taking people's farms and killing them.
[00:40:54.409 --> 00:40:55.550]  It's owed to the people.
[00:40:56.411 --> 00:40:57.272]  It's owed to her.
[00:40:58.974 --> 00:41:00.155]  It's owed to her.
[00:41:02.818 --> 00:41:03.979]  And that's the attitude.
[00:41:04.580 --> 00:41:10.326]  And what do you think is going to happen as the depression gets worse and worse over the next decade, this slow slide into total degradation?
[00:41:11.387 --> 00:41:14.771]  They're going to form the giant hordes of
[00:41:16.488 --> 00:41:20.610]  Inner-city people on welfare, people in the Appalachias, you name it.
[00:41:20.950 --> 00:41:24.271]  Everybody dependent on the system into a voting army.
[00:41:24.291 --> 00:41:25.852]  They already are, but even more so.
[00:41:26.612 --> 00:41:31.194]  And they're going to be hyped up and told, you do this for the government, you'll get your free handouts.
[00:41:31.294 --> 00:41:32.334]  That's democracy.
[00:41:32.674 --> 00:41:37.336]  Two wolves and a sheep voting on what's for dinner, as Thomas Jefferson said.
[00:41:38.156 --> 00:41:42.558]  And if you had two wolves and a sheep and a democracy, and they had a vote, what do you think the wolves are going to vote for?
[00:41:43.476 --> 00:41:44.937]  All right, let's have a vote on what's for dinner.
[00:41:45.598 --> 00:41:46.939]  Hmm, there's two wolves and one sheep.
[00:41:47.979 --> 00:41:48.480]  What's for dinner?
[00:41:49.020 --> 00:41:49.380]  The sheep.
[00:41:49.861 --> 00:41:51.462]  But see, the American people aren't supposed to be sheep.
[00:41:51.502 --> 00:41:53.143]  We're armed with the First Amendment.
[00:41:53.603 --> 00:41:56.866]  We're armed with the Second Amendment to defend ourselves against common criminals and government criminals.
[00:41:58.047 --> 00:42:02.770]  We are armed with the Fourth Amendment to protect our papers and private effects in our homes.
[00:42:03.971 --> 00:42:05.092]  All of that's out the window.
[00:42:05.272 --> 00:42:06.313]  The shields are down.
[00:42:07.970 --> 00:42:11.092]  I want to open the phones up for listeners on this subject.
[00:42:11.152 --> 00:42:18.338]  The toll-free number to join us is 1-800-259-9231 on all the issues I've been discussing.
[00:42:18.358 --> 00:42:20.559]  And again, it's first-time callers today.
[00:42:20.659 --> 00:42:22.521]  I love giving first-time callers.
[00:42:22.561 --> 00:42:26.304]  In fact, if you were first-time callers yesterday when we ended the show, we had a lot of people on hold.
[00:42:26.864 --> 00:42:27.404]  Call back in.
[00:42:27.424 --> 00:42:28.325]  We'll go to the head of the line.
[00:42:28.685 --> 00:42:30.307]  First-time callers only.
[00:42:31.363 --> 00:42:35.965]  Then we'll have open phones for farmers and ranchers being harassed by government and all the different permutations.
[00:42:35.985 --> 00:42:42.528]  We'll analyze the attack profile of the enemy, the full spectrum attack, not just the new draconian legislation in the last hour.
[00:42:42.548 --> 00:42:49.031]  That'll be open phones for everyone who wants to comment on farming and ranching and what's happening there and how we're basically going into total serfdom.
[00:42:50.120 --> 00:42:57.604]  And serfdom was where the government, whether it was Japan or England, same system, would only let you till so much land, a certain percentage had to be given to the government.
[00:42:57.984 --> 00:42:59.004]  This is what we're going into.
[00:42:59.424 --> 00:43:00.785]  But they don't even want you producing.
[00:43:01.205 --> 00:43:11.630]  They want big, mega agribusiness producing GMO crops that are deadly, on record, and not letting you, the feds are now announcing, even have it labeled that it's non-GMO.
[00:43:12.811 --> 00:43:15.172]  GMO pig that's got insect genes?
[00:43:15.192 --> 00:43:15.912]  You're not allowed to know.
[00:43:16.052 --> 00:43:16.893]  Already on store shelves.
[00:43:18.257 --> 00:43:25.502]  GMO salmon, insect genes, twice as big as regular salmon, a chimera clone, not allowed to know.
[00:43:29.292 --> 00:43:34.676]  They're now even moving to not make the food manufacturers tell you if there's corn syrup in it.
[00:43:35.076 --> 00:43:39.699]  Oh, when you weren't paying attention to what corn syrup and aspartame was doing to you, then they could put it on the label.
[00:43:39.979 --> 00:43:43.481]  Now you know, now you've put on the They Live sunglasses.
[00:43:43.521 --> 00:43:44.222]  You ever seen that movie?
[00:43:44.402 --> 00:43:46.143]  You put the sunglasses on, you can see the real world.
[00:43:46.724 --> 00:43:53.288]  Now that more and more of us can see, and people are only seeing, most people that wake up can now only realize they have eyes.
[00:43:53.848 --> 00:43:55.349]  That they can research, that there's an agenda.
[00:43:55.830 --> 00:43:57.111]  They can only see a few feet in front of them.
[00:43:57.371 --> 00:43:58.912]  But as you research, suddenly you can see
[00:44:00.013 --> 00:44:00.273]  100 feet.
[00:44:00.953 --> 00:44:02.414]  Then you can see a half mile.
[00:44:02.654 --> 00:44:03.555]  Then you can see a mile.
[00:44:03.695 --> 00:44:04.776]  Then you can see a hundred miles.
[00:44:04.956 --> 00:44:05.937]  Then a thousand miles.
[00:44:06.297 --> 00:44:09.279]  Then you can see things over the horizon before it even happens.
[00:44:10.880 --> 00:44:11.941]  The human mind's incredible.
[00:44:12.181 --> 00:44:13.082]  And the globalists know that.
[00:44:13.222 --> 00:44:15.303]  That's why they're drugging the food, they're drugging the water.
[00:44:15.684 --> 00:44:16.664]  Look at this news right here.
[00:44:16.724 --> 00:44:17.625]  Well, let me give you the number.
[00:44:17.805 --> 00:44:18.065]  It's 1-800-259-9231.
[00:44:18.085 --> 00:44:18.145]  1-800-259-9231.
[00:44:18.165 --> 00:44:19.707]  Frankenfood coming soon to a store near you.
[00:44:29.229 --> 00:44:34.993]  Before it was just, that's Fox News, there were only eight major GMO crops that are the fillers in most processed foods.
[00:44:35.353 --> 00:44:43.379]  And in every study, just by accident of course, the foods have added attributes that cause reduced fertility and organ failure.
[00:44:44.160 --> 00:44:44.700]  Every study!
[00:44:46.361 --> 00:44:49.103]  Just pull up GMO corn linked to organ failure.
[00:44:50.324 --> 00:44:52.205]  GMO soybean linked to organ failure.
[00:44:52.806 --> 00:44:54.307]  And then get ready to do some reading.
[00:44:55.540 --> 00:44:57.181]  But it's easier just to say, I'm making this up.
[00:44:57.261 --> 00:44:58.261]  Isn't it just easier?
[00:44:58.281 --> 00:45:04.964]  You know, they'll put a tax on salt, or a tax on liquor, or a tax on cigarettes, or a tax on beef.
[00:45:05.485 --> 00:45:06.465]  Europe's already starting that.
[00:45:07.205 --> 00:45:08.206]  Saying it's bad for you.
[00:45:08.406 --> 00:45:14.209]  But then things we know are bad for you, they're pushing on you and don't want you to know via the labeling.
[00:45:16.270 --> 00:45:18.431]  Frankenfood, coming soon to a store near you.
[00:45:18.831 --> 00:45:22.713]  Watch for the new section, frozen foods and organic in your supermarket, genetically engineered.
[00:45:23.635 --> 00:45:26.919]  That is, if the government approves the so-called frankenfoods for sale.
[00:45:28.301 --> 00:45:29.702]  And you're not going to be allowed to know.
[00:45:29.723 --> 00:45:32.025]  In fact, this article doesn't have it in the headline.
[00:45:32.045 --> 00:45:37.172]  When you pull up, government is trying to block labeling for GMO.
[00:45:37.212 --> 00:45:39.975]  I'm going to pull up, I believe it was AP.
[00:45:42.008 --> 00:45:48.913]  The Food and Drug Administration Monday began a two-day look at the issue, focusing on genetically modified salmon, which would be the first such food approved for human consumption.
[00:45:48.933 --> 00:45:49.533]  That's not true.
[00:45:50.454 --> 00:45:56.278]  Clone and cross-species pigs and beef, both cows and pig, are on shelves.
[00:45:56.819 --> 00:46:01.742]  The agency has already said the salmon, which grows twice as fast as conventional ones, are safe to eat.
[00:46:03.243 --> 00:46:05.404]  Salmon Act is a genetic gatekeeper in this case.
[00:46:05.925 --> 00:46:08.827]  Approve them and open the door to a variety of other genetically engineered animals.
[00:46:08.847 --> 00:46:14.770]  Including environmentally friendly pig that's being developed in Canada and cattle that are resistant to bad cow disease.
[00:46:14.810 --> 00:46:15.991]  So you can feed them rotten meat.
[00:46:16.271 --> 00:46:18.393]  Not even supposed to feed cows meat, but they feed it to them.
[00:46:18.593 --> 00:46:20.354]  Then they grow prion crystals and you eat it.
[00:46:21.667 --> 00:46:24.148]  And we're now getting people 20, 25, 30 getting Alzheimer's.
[00:46:24.168 --> 00:46:26.089]  It's really mad cow, mad human.
[00:46:26.529 --> 00:46:27.889]  And you're not allowed to know that.
[00:46:29.010 --> 00:46:35.692]  But really, Fox News is here saying that these salmon are safe.
[00:46:35.872 --> 00:46:37.173]  They have insect genes in them.
[00:46:37.193 --> 00:46:39.734]  You know, that's funny.
[00:46:41.434 --> 00:46:50.798]  I saw the university studies, it was in the Oregonian, where they did controlled tests and found within 40 generations these fish will extinct natural salmon.
[00:46:53.319 --> 00:47:00.521]  That's 40 years in the open sea, because they're twice as big, twice as fast, and are mean, and attack the other salmon.
[00:47:03.522 --> 00:47:06.062]  But, hey, let's release these in the ocean.
[00:47:06.582 --> 00:47:07.503]  Great idea.
[00:47:09.223 --> 00:47:09.983]  Great idea.
[00:47:10.423 --> 00:47:12.484]  Let's release these in the ocean.
[00:47:15.282 --> 00:47:15.842]  Here's another one.
[00:47:15.902 --> 00:47:19.385]  Government's implement planned tax on sweets, ice cream, soft drinks.
[00:47:19.745 --> 00:47:22.427]  Saying, oh, we're going to tax you having some ice cream.
[00:47:22.627 --> 00:47:23.908]  What you have to eat too much of, it's bad.
[00:47:24.228 --> 00:47:28.331]  And we're going to track what you eat to be able to decide how much bad stuff you're allowed to eat.
[00:47:28.351 --> 00:47:31.073]  And after a certain quota, then we start taxing it.
[00:47:31.513 --> 00:47:33.515]  Which again is a tracking system of what you're eating.
[00:47:34.815 --> 00:47:36.336]  And the school kids have been well trained at this.
[00:47:36.857 --> 00:47:39.859]  All over Europe and the United States, most major school districts, thumb scan.
[00:47:40.259 --> 00:47:42.601]  Even if you're paying cash to get food and it's put in a database.
[00:47:43.951 --> 00:47:47.453]  Oh, and then if it's found your kid doesn't have enough money, CPS is called.
[00:47:49.454 --> 00:47:52.255]  Manganese in the water tied to kid's low IQ.
[00:47:52.315 --> 00:48:02.721]  This is out of the CBC, the major Canadian national television, government television, public television, and funny, why don't they run the reports that
[00:48:04.141 --> 00:48:15.946]  Fluoridated water at one part per million, depending on the study, causes between a 10, in the lowest number in the studies, and 20-point IQ reduction, especially if children drink it.
[00:48:16.166 --> 00:48:21.689]  It has a bigger effect in 0 to 5-year-olds during neurological wiring and main development.
[00:48:22.829 --> 00:48:32.774]  Oh, but they won't... I mean, you could pull up all those studies that sodium fluoride reduces your IQ massively and is a cumulative bioaccumulating poison.
[00:48:34.460 --> 00:48:38.045]  And the EPA's own scientists have come out and called for it to be pulled, but who cares what they say.
[00:48:38.746 --> 00:48:39.407]  Manganese, though.
[00:48:39.427 --> 00:48:40.589]  They'll tell you about manganese.
[00:48:42.031 --> 00:48:49.061]  An IQ comparison shows the Canadian regulations on manganese in drinking water should be updated to protect children, Quebec researchers say.
[00:48:50.259 --> 00:48:56.524]  An IQ comparison shows that Canadian regulations on manganese in drinking water should be updated to protect children, Quebec researchers say.
[00:48:56.544 --> 00:49:05.431]  The average IQ of children whose tap water is in the upper 20% of manganese concentration was 6 points below children whose water contained little or no manganese, research found.
[00:49:06.392 --> 00:49:08.554]  And it goes on, other studies show the same thing.
[00:49:11.856 --> 00:49:18.682]  The IQ in every major fluoridated nation is conservatively 10 points under now.
[00:49:19.724 --> 00:49:24.126]  And that mirrors the other studies about, with rodents and humans, that it reduces IQ.
[00:49:25.207 --> 00:49:33.832]  I mean, they have many famous studies where a major town next to a city that's fluoridated isn't fluoridated, and their IQ is 10 point higher.
[00:49:34.952 --> 00:49:37.814]  I mean, you couldn't be doing something more brutal.
[00:49:37.994 --> 00:49:42.997]  And then they add all the fluoride pills they give the kids in school and the fluoride gel treatments.
[00:49:43.962 --> 00:49:49.067]  I mean, you might as well... I mean, if you want that effect, take your kid out back and beat him in the head with a sledgehammer.
[00:49:49.087 --> 00:49:53.070]  I mean, you'll get the same IQ reduction type... I'm not saying do that, I'm being sarcastic.
[00:49:55.132 --> 00:49:56.293]  But here's the big secret.
[00:49:57.537 --> 00:50:16.796]  Did you know that in Europe and the United States and Canada, that when you hear the word fluoride, they are allowed to put over 300 chemicals and poisons in the water that are byproducts of aluminum production, fertilizer production, and cracking of oil, in the process of refining oil.
[00:50:17.116 --> 00:50:21.981]  And they take this sludge, and that's what they pump in your water, and guess what's in there?
[00:50:23.663 --> 00:50:27.585]  Not just lead, mercury, arsenic, sodium fluoride, manganese.
[00:50:28.166 --> 00:50:31.808]  So, the rest of the story is, they're adding manganese.
[00:50:35.470 --> 00:50:37.151]  But we should trust and love the government.
[00:50:37.171 --> 00:50:39.932]  Because they're doing all this because they care so much about us.
[00:50:41.613 --> 00:50:43.494]  And they call it now cognitive enhancement.
[00:50:44.014 --> 00:50:46.896]  They say mercury actually makes children behave better and be smarter.
[00:50:47.276 --> 00:50:51.879]  Because to them, cognitive enhancement is being brain damaged and servile.
[00:50:54.155 --> 00:50:55.563]  We'll be right back, ladies and gentlemen.
[00:50:55.603 --> 00:50:57.232]  Stay with us on the other side of this quick break.
[00:50:58.638 --> 00:50:59.778]  This may surprise you.
[00:50:59.998 --> 00:51:04.200]  Type 2 diabetes has reached epidemic proportions among both adults and children.
[00:51:04.480 --> 00:51:06.120]  You or someone you know may have it.
[00:51:06.300 --> 00:51:09.861]  Managing type 2 diabetes in conventional ways is a never-ending task.
[00:51:10.041 --> 00:51:12.362]  But this good news may also surprise you.
[00:51:12.622 --> 00:51:17.924]  A recent UCLA study proved that type 2 diabetes can be reversed in only 21 days.
[00:51:18.164 --> 00:51:25.606]  Puriam Health Products recently developed a product that mimics the healthy diet used in that UCLA study called Scoop of Greens, an easy
[00:51:25.726 --> 00:51:30.810]  Great tasting, affordable way to give your body the nutritional tools to help it overcome type 2 diabetes.
[00:51:31.090 --> 00:51:35.734]  Scoop of Greens has been awarded the Diabetes Resource Center Seal of Approval so you know it's safe.
[00:51:36.034 --> 00:51:41.819]  See Scoop of Greens and other world-class whole living foods and nutraceuticals at DiabeticHealthSolution.com.
[00:51:41.919 --> 00:51:42.600]  To order call 888-747-6733.
[00:51:42.640 --> 00:51:42.900]  That's 888-747-6733.
[00:51:42.940 --> 00:51:46.022]  Mention GCN for a healthy discount and ask about the buy three get one free special.
[00:51:53.388 --> 00:51:57.609]  Start keeping type 2 diabetes in check at DiabeticHealthSolution.com.
[00:51:58.409 --> 00:52:00.730]  They helped to create a new world order.
[00:52:00.790 --> 00:52:02.991]  We are part of a new world order.
[00:52:03.011 --> 00:52:05.931]  A new world order based upon collective action.
[00:52:06.331 --> 00:52:11.073]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[00:52:11.433 --> 00:52:15.614]  The new world order really is a tool for addressing a new world of possibilities.
[00:52:15.934 --> 00:52:18.278]  It means all the world under their control.
[00:52:18.398 --> 00:52:20.841]  The United Nations would take over America.
[00:52:21.182 --> 00:52:23.745]  The Trilateral Commission would control the world.
[00:52:24.086 --> 00:52:31.697]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[00:52:32.017 --> 00:52:37.280]  I believe first of all that we now need nothing short of a world constitution for the global financial system.
[00:52:37.300 --> 00:52:39.682]  Global governance with the establishment of the G20.
[00:52:39.722 --> 00:52:43.724]  So it's going to be an inner ruling elite and then everyone else.
[00:52:43.944 --> 00:52:44.885]  And I got news for you.
[00:52:45.025 --> 00:52:46.326]  You're everyone else.
[00:52:46.366 --> 00:52:47.386]  Invisible Empire.
[00:52:47.867 --> 00:52:55.651]  Secure your copy today at InfoWars.com or PrisonPlanet.com or watch it online in the highest quality at PrisonPlanet.tv.
[00:52:57.935 --> 00:53:01.096]  Hounded by debt collectors with phone calls and letters?
[00:53:01.476 --> 00:53:03.296]  Thinking of calling a debt relief company?
[00:53:03.757 --> 00:53:04.157]  Don't!
[00:53:04.617 --> 00:53:07.658]  Greedy lawyers and debt companies charge thousands.
[00:53:08.058 --> 00:53:15.179]  Why pay when you can get their solution absolutely free with New York Times best-selling author Herb K.'
[00:53:15.159 --> 00:53:16.820]  's number one debt secret.
[00:53:17.140 --> 00:53:20.821]  The how-to on stopping the calls without paying the debt companies.
[00:53:21.221 --> 00:53:23.944]  Yes, free for a very limited time.
[00:53:24.365 --> 00:53:31.413]  Here's Herb K. Don't get ripped off by credit repair companies when I can give you the information you need to do it yourself for free.
[00:53:31.733 --> 00:53:32.734]  Herb K was right.
[00:53:32.934 --> 00:53:35.958]  His free information helped me stop the calls and settle my debt.
[00:53:36.118 --> 00:53:36.999]  What do you have to lose?
[00:53:37.379 --> 00:53:38.339]  Stop the calls now.
[00:53:38.599 --> 00:53:40.320]  Get out of debt and have more money.
[00:53:40.561 --> 00:53:41.141]  Get Herb K.'
[00:53:41.081 --> 00:53:43.842]  's number one debt secret absolutely free now.
[00:53:43.862 --> 00:53:44.183]  Call 800-405-7850.
[00:53:44.203 --> 00:53:44.623]  That's 800-405-7850.
[00:53:44.643 --> 00:53:44.683]  800-405-7850.
[00:54:11.825 --> 00:54:31.050]  We're going to start the next hour here in just a few minutes, and we're going to go directly to Nick, Denny, Gail, Corrine, and others that are patiently holding.
[00:54:32.830 --> 00:54:34.071]  The toll-free number to join us is 800-259-9231.
[00:54:34.111 --> 00:54:35.491]  But I wanted to spend a few minutes
[00:54:41.584 --> 00:54:49.931]  Just boiling down a moment of clarity I had this morning, and that I hope you'll think about and, you know, add your own thoughts to when we take your calls.
[00:54:51.372 --> 00:54:53.854]  It's very simple, and we talk a lot about this.
[00:54:58.918 --> 00:55:02.862]  When a society has been wealthy and rich, because we had liberty,
[00:55:03.803 --> 00:55:17.633]  We go into that cycle that we've talked about for 15 years of becoming lackadaisical, then corruption can take root, people stand down, and you get a collapse of society.
[00:55:18.774 --> 00:55:31.083]  You go from liberty to plenty, and then you become decadent, and then corruption sets in, and then tyranny comes, and then society collapses, and people fight for their freedoms again, they appreciate the good things in life, they appreciate freedom again, and
[00:55:33.616 --> 00:55:34.056]  A lot
[00:55:55.629 --> 00:55:57.030]  ...can grow our numbers.
[00:55:57.291 --> 00:56:01.494]  When society does collapse, we then have a better chance of fixing things.
[00:56:01.915 --> 00:56:02.776]  It's going to collapse.
[00:56:02.816 --> 00:56:03.957]  There's no stopping that now.
[00:56:04.737 --> 00:56:05.818]  I just want to be honest with you.
[00:56:06.319 --> 00:56:07.260]  There's no way to stop it.
[00:56:07.500 --> 00:56:08.401]  We have collapsed.
[00:56:08.821 --> 00:56:10.262]  We are dead as a society.
[00:56:10.663 --> 00:56:11.924]  A lot of you just don't know it yet.
[00:56:12.364 --> 00:56:19.110]  Just like we're in a depression, according to every measurement, but the government tells you that we're in a great economy and there's no recession for 15 months.
[00:56:19.571 --> 00:56:20.532]  That it ended in June of 2009.
[00:56:23.544 --> 00:56:31.407]  That's because a lot of the public's still delusional, and the government's talking to that group, 35% or so, that still believe anything.
[00:56:31.427 --> 00:56:37.410]  I mean, this is like Eskimos that you can sell ice cubes to.
[00:56:38.210 --> 00:56:39.411]  They will buy anything.
[00:56:39.531 --> 00:56:44.213]  Of course, the Eskimo really wouldn't buy ice cubes, but that's how ignorant this is.
[00:56:45.874 --> 00:56:52.717]  And the worst facet to all of this, the really bad thing, is that
[00:56:53.834 --> 00:56:56.175]  There's another big side effect to decadence.
[00:56:56.635 --> 00:57:02.557]  It doesn't just bring you oppressive tyranny, because people don't care and are laying around and don't have respect for themselves and aren't involved.
[00:57:03.377 --> 00:57:09.639]  Because they don't even have a gauge, societally, historically, economically, spiritually, to oppose evil.
[00:57:10.059 --> 00:57:10.820]  They don't have a rudder.
[00:57:11.960 --> 00:57:14.461]  But the really dangerous side effect is this.
[00:57:17.719 --> 00:57:32.406]  Hyper-decadence, and you see this with ruling elites throughout history, they become so corrupt, they become so jaded, that they get into more and more forms of decadence and sickness.
[00:57:33.027 --> 00:57:43.552]  Whether it's gladiatorial games, or ritualistic murder, or human sacrifice, or wars for fun, or out-of-control corruption, all of that comes as a package.
[00:57:44.557 --> 00:57:50.628]  But now the globalists have scientifically decided, and they've said this, to make the public like them.
[00:57:50.648 --> 00:57:55.316]  And the general population always mirrors the ruling class to some extent.
[00:57:55.917 --> 00:57:56.458]  But now...
[00:57:57.677 --> 00:58:15.003]  There's a form of synthetic tyranny and synthetic decadence where they want to make people hyper-decadent and passive and drugged so that they get into their own destruction and actually hate themselves and those around them and actually enjoy the death and destruction.
[00:58:16.783 --> 00:58:21.805]  And so after I take a bunch of calls, I'm going to try to flesh this out in a little more detail and quantify it.
[00:58:23.507 --> 00:58:36.318]  But the globalists have grown giant hordes of sadomasochistic control freaks that are going to attempt a mass murder operation that will make Hitler look like a piker.
[00:58:39.942 --> 00:58:41.803]  You are listening to GCN.
[00:58:43.465 --> 00:58:45.006]  Visit GCNlive.com today.
[00:58:48.015 --> 00:58:52.238]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:58:52.558 --> 00:58:53.159]  Number 1.
[00:58:53.479 --> 00:58:56.621]  New climate legislation could easily double or triple your electric bill.
[00:58:56.902 --> 00:58:57.462]  Number 2.
[00:58:57.762 --> 00:59:02.306]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:59:02.646 --> 00:59:03.086]  It's true.
[00:59:03.386 --> 00:59:07.950]  Total government control of electricity in the name of smart grid technology is coming.
[00:59:08.270 --> 00:59:08.810]  Number 3.
[00:59:09.091 --> 00:59:12.373]  In some areas of the country, the power grid is dangerously overloaded.
[00:59:12.673 --> 00:59:16.376]  And now, new socialist legislation is only compounding the problem.
[00:59:16.576 --> 00:59:17.117]  Number 4.
[00:59:17.377 --> 00:59:19.739]  Dangerous weather is always a threat to local grids.
[00:59:20.139 --> 00:59:23.523]  Every year, thousands of families lose their power from weather-related outages.
[00:59:23.823 --> 00:59:24.343]  Number 5.
[00:59:24.604 --> 00:59:28.527]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:59:28.747 --> 00:59:33.512]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:59:33.792 --> 00:59:37.815]  You can get more information at www.mysolarbackup.com.
[00:59:37.955 --> 00:59:39.536]  That's mysolarbackup.com.
[00:59:39.756 --> 00:59:41.838]  Remember, the government doesn't own the sun.
[00:59:42.018 --> 00:59:44.600]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:59:44.620 --> 00:59:45.521]  Waging war on corruption.
[00:59:45.601 --> 00:59:46.822]  Alex Jones on the GCM Radio Network.
[01:00:03.004 --> 01:00:07.187]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:07.827 --> 01:00:08.648]  You want answers?
[01:00:09.428 --> 01:00:10.389]  Well, so does he.
[01:00:10.970 --> 01:00:14.652]  He's Alex Jones on the GCN Radio Network.
[01:00:15.172 --> 01:00:19.275]  And now, live from Austin, Texas, Alex Jones.
[01:00:24.619 --> 01:00:30.163]  Why in every case do tyrannies exterminate and murder people en masse?
[01:00:31.496 --> 01:00:33.097]  I'll break that down at the bottom of the hour.
[01:00:34.579 --> 01:00:38.663]  Uh, Judith McGarry, who's been on with us many times in the past, had a family emergency.
[01:00:39.183 --> 01:00:44.288]  She still says she can be on via cell phone, but I want to get her on in the next few days from a landliner in studio.
[01:00:44.308 --> 01:00:46.330]  She actually lives outside, uh, Austin.
[01:00:47.591 --> 01:00:49.613]  Um, so I'll just leave it at that.
[01:00:49.653 --> 01:00:51.755]  A situation with hornets on a farm.
[01:00:51.795 --> 01:00:54.417]  I'll just, you can, uh, fill in the blank for yourself.
[01:00:55.358 --> 01:00:56.659]  Uh, so that is, uh,
[01:00:58.049 --> 01:01:14.779]  Something I'll still cover the farming situation some in the next hour and take your farming horror stories with the BLM The Forest Service and go over This legislation they're trying to ram through but They're trying to get it through this week.
[01:01:14.819 --> 01:01:20.063]  So if we can get her on the next few days but she still offered to come on again from the
[01:01:23.220 --> 01:01:24.563]  From the hospital, but we're not going to do that.
[01:01:24.603 --> 01:01:25.184]  She's fine.
[01:01:25.224 --> 01:01:26.847]  Her husband got stung by a bunch of hornets.
[01:01:27.047 --> 01:01:27.909]  He should be okay, but...
[01:01:28.843 --> 01:01:30.585]  I tell you, I got a bunch of those outside my house.
[01:01:30.625 --> 01:01:32.086]  Every time I kill them, they just come right back.
[01:01:32.566 --> 01:01:37.791]  And they roost up in the cracks by the eave of our house and killed them repeatedly.
[01:01:37.811 --> 01:01:40.553]  And they just keep... One time, my mom, I went over to her house.
[01:01:40.593 --> 01:01:43.476]  She'd been stung by a hornet, also a hornet's nest.
[01:01:43.976 --> 01:01:46.398]  You know, the big yellow and green ones.
[01:01:46.759 --> 01:01:47.660]  Stung her right between the eyes.
[01:01:48.020 --> 01:01:49.561]  Swallowed her eyes shut for a couple days.
[01:01:50.082 --> 01:01:52.764]  Those suckers are particularly
[01:01:54.944 --> 01:02:04.146]  I do want to go to your phone calls now.
[01:02:04.827 --> 01:02:06.407]  Let's talk to Nick in Illinois.
[01:02:06.467 --> 01:02:07.267]  Nick, you're on the air.
[01:02:07.287 --> 01:02:09.188]  Alex, how are you doing?
[01:02:09.488 --> 01:02:12.849]  I'm out of Illinois, like you said, and I'm a member of Campaign for Liberty.
[01:02:13.389 --> 01:02:17.170]  And I was trying to get more of a part of the Tea Party movement out here.
[01:02:17.190 --> 01:02:21.851]  So I did join a campaign recently, an independent conservative
[01:02:22.643 --> 01:02:28.127]  Uh, out here in Illinois, and I wanted to see if you could give us a little help in getting some exposure to him.
[01:02:31.809 --> 01:02:33.610]  Uh, flesh that out a little bit, what you were just saying.
[01:02:33.630 --> 01:02:37.453]  Uh, so I'm here with Robert Zedick's campaign.
[01:02:37.473 --> 01:02:39.254]  He's an independent conservative out of Illinois.
[01:02:39.719 --> 01:02:41.220]  And we need to get him a little exposure.
[01:02:41.280 --> 01:02:47.402]  He's a writing candidate, and I was wondering if I could talk a little bit about him and just plug his website.
[01:02:47.782 --> 01:02:49.622]  Yeah, Nick, why don't you send me some information?
[01:02:49.642 --> 01:02:55.604]  I'm not big on plugging candidates I don't know about, but I appreciate your call, just because I want to do some research.
[01:02:55.624 --> 01:02:59.246]  But you can send it to ShowTipsAtInfoWars.com, and I'll look at it.
[01:02:59.626 --> 01:03:03.547]  But I do want people to support all third-party alternative candidates if they're constitutionalists.
