[00:00:10.126 --> 00:00:11.687]  This is our land.
[00:41:56.133 --> 00:41:58.555]  Uh, and take the lead out of the water.
[00:41:58.555 --> 00:42:01.877]  That's the easiest way to do that, and that's what the Safe Water Act says.
[00:42:01.877 --> 00:42:05.779]  The purpose of the EPA is to remove contaminants from the water.
[00:42:06.556 --> 00:42:07.717]  Now they've reversed that.
[00:42:07.717 --> 00:42:09.978]  They're going to add contaminants to the water.
[00:42:09.978 --> 00:42:14.420]  And if you look up lithium, lithium is considered a toxic metal.
[00:42:14.420 --> 00:42:30.888]  Now, in the concentration they're proposing using, yes, it does have the beneficial effects on brain protection, brain growth, reversal of neurologic conditions, reductions in suicide, all of these things they're claiming.
[00:42:30.888 --> 00:42:35.711]  But there's a lot of problems that we learn from the fluoridation idea of putting it in water.
[00:42:37.403 --> 00:42:44.709]  Number one, there's no consideration of the interactions of lithium with the other components of water and contaminants.
[00:42:44.709 --> 00:42:46.051]  Well that was my next point.
[00:42:46.051 --> 00:43:01.104]  Studying biology, and of course you are a top brain surgeon researcher, you know a lot more than I do, but just studying, when you have a bunch of chemicals mixed together, they have a magnifying effect on each other, correct?
[00:43:01.104 --> 00:43:02.966]  Yeah, it regards synergistic toxicity.
[00:43:04.149 --> 00:43:13.794]  But, you know, water has organochloride compounds in it, which are toxic to the cell as industrial chemicals, as other metals.
[00:43:13.794 --> 00:43:18.916]  And we know that lithium is a highly reactive metal, just like fluoride.
[00:43:18.916 --> 00:43:24.058]  And so it tends to interact with these other metals and components of chemicals.
[00:43:24.058 --> 00:43:27.340]  Well, no one's ever done a study to see, well, what happens when you mix them?
[00:43:27.340 --> 00:43:30.681]  Does it increase the toxicity of these other metals, etc.?
[00:43:30.681 --> 00:43:32.662]  Well, we did find that with fluoride.
[00:43:33.482 --> 00:43:38.066]  Uh, unknown at the time when they first proposed putting fluoride in water.
[00:43:38.066 --> 00:43:47.113]  Fluoride highly reacts with aluminum, forms an aluminum-fluoride complex, which is a powerful G-protein receptor stimulator.
[00:43:47.113 --> 00:43:54.499]  Well, I don't want to take a drug that stimulates G-proteins, because that could make breast cancer grow faster, or other cancers.
[00:43:54.499 --> 00:43:57.502]  Uh, it could have all kinds of neurological effects.
[00:43:57.502 --> 00:44:01.205]  Uh, but that was something that they found out decades later.
[00:44:01.897 --> 00:44:05.259]  Well, what are we going to find out about lithium decades later?
[00:44:17.785 --> 00:44:34.317]  It's similar to fluoride in that it builds up in the body, large amounts of it, and so that over time, in fact, I was reading when they start dosing people with lithium, a lot of times it even takes a few weeks to build up until it's at the full dosing point.
[00:44:34.317 --> 00:44:43.283]  Well, and at that point, it becomes a highly toxic metal and there's been quite a few fatalities associated with lithium accumulation.
[00:44:43.283 --> 00:44:45.765]  Now, that was also the problem we had with fluoride.
[00:44:46.677 --> 00:44:52.300]  They were, you know, in the very beginning, and even now, they say, well, gee, it's only one part per million.
[00:44:52.300 --> 00:45:00.285]  Well, actually, the fluoride in water is the greatest source of fluoride toxicity in the environment, because you drink a lot of water.
[00:45:00.285 --> 00:45:14.533]  In the summertime, particularly if you're outdoors or an athlete, or you have certain medical conditions like diabetes, you drink a very large amount of water, and so you're consuming much larger content of fluoride.
[00:45:14.533 --> 00:45:16.174]  Well, the same would be true for lithium.
[00:45:17.058 --> 00:45:25.641]  Your intake is going to be much higher if you put it in water than if you just have it in natural sources, primarily food.
[00:45:25.641 --> 00:45:29.862]  Also, we've forgotten about this, and the same thing happened with fluoride.
[00:45:29.862 --> 00:45:42.285]  When you put a metal in the water purposely, and then you water your plants with it, your vegetables, your gardens, that you're going to eat these fruits and vegetables that are watered with the lithium-enhanced water.
[00:45:42.285 --> 00:45:44.086]  The plant accumulates the lithium,
[00:45:44.502 --> 00:45:46.823]  But then you're getting bioaccumulation.
[00:45:46.823 --> 00:45:49.245]  The longer you do it, the higher the content.
[00:45:49.245 --> 00:45:59.750]  And for those that don't know, that's just like the food chain where you don't eat swordfish because it's got hundreds of times the mercury that a smaller fish has because it's on the top of the food chain.
[00:45:59.750 --> 00:46:03.312]  And in the last five years, they've approved that it's being widely used.
[00:46:03.312 --> 00:46:07.975]  Sodium fluoride is a pesticide on crops, and they admit it bioaccumulates
[00:46:08.795 --> 00:46:30.875]  through the cell walls of the plants and so there's massive levels and thousands of foods don't have one part per million you know that's mixed in with the water that's used in their production they're actually adding upwards of 900 parts per million in TV dinners in powdered eggs that's all authorized by the Food and Drug Administration and then you have the toothpaste
[00:46:31.115 --> 00:46:34.436]  That the children are using very high levels of fluoride.
[00:46:34.436 --> 00:46:40.297]  Then you look at how the term sodium fluoride is a catch-all for hundreds of chemicals that they put in the water.
[00:46:40.297 --> 00:46:41.677]  I mean, it's just incredible.
[00:46:41.677 --> 00:46:45.218]  Well, and you have fluoridated medication.
[00:46:45.218 --> 00:46:49.399]  You know, we're now exposed to so much fluoride.
[00:46:49.399 --> 00:46:54.880]  We've exceeded recognized safety limits that are recognized by everybody.
[00:46:54.880 --> 00:46:59.721]  EPA, FDA, the APA even recognizes that at those levels.
[00:47:00.475 --> 00:47:02.517]  There's no question of toxicity.
[00:47:02.517 --> 00:47:16.168]  Well, certain parts of the brain accumulate doses or concentrations of fluoride that are several hundred parts per million, which everybody agrees is toxic.
[00:47:16.168 --> 00:47:20.251]  Now, they still, they even use fluoridation as an example.
[00:47:20.251 --> 00:47:22.633]  Oh, look how successful fluoridation was.
[00:47:22.633 --> 00:47:26.436]  Well, we have poisoned millions of people with fluoride.
[00:47:26.436 --> 00:47:30.019]  It induces arthritis, bone fractures, infertility,
[00:47:30.806 --> 00:47:32.547]  Neurological disorders.
[00:47:32.547 --> 00:47:34.127]  I mean, the list goes on and on.
[00:47:34.127 --> 00:47:34.808]  Cancer.
[00:47:34.808 --> 00:47:37.809]  It stimulates cancer growth.
[00:47:37.809 --> 00:47:40.130]  All of this is ignored by the public.
[00:47:40.130 --> 00:47:45.232]  And the mainline government university studies admit macular degeneration.
[00:47:45.232 --> 00:47:53.075]  So if it's eating and destroying the cells in the eye, which is connected to the brain, as you know, doctor, what is it doing to the brain?
[00:47:53.075 --> 00:47:56.456]  Well, we have evidence of brain damage by fluoride accumulation.
[00:47:59.072 --> 00:48:01.553]  That was done by Dr. Molnick.
[00:48:01.553 --> 00:48:12.335]  She presented it to the CDC, her program, her research, which was printed in one of the most prestigious neuropsychology journals.
[00:48:12.335 --> 00:48:15.216]  And for her trouble, they fired her.
[00:48:15.216 --> 00:48:18.736]  And they made sure she never got another federal grant.
[00:48:18.736 --> 00:48:26.498]  Because she showed the brain accumulation, particularly in parts of the brain that have to do with learning and memory, was significant and toxic.
[00:48:27.900 --> 00:48:30.702]  So, you know, here we go again.
[00:48:30.702 --> 00:48:39.270]  Oh, we get all the assurances in the world, and then when the research starts showing tremendous toxicity and significant problems, it's all covered up.
[00:48:39.270 --> 00:48:41.532]  They can make sure the media doesn't cover it.
[00:48:41.532 --> 00:48:45.095]  They can make sure the public is never aware of it.
[00:48:45.095 --> 00:48:49.459]  They spend just enormous amounts of money on advertising.
[00:48:49.459 --> 00:48:52.462]  For instance, in this article about the purchase of lithium,
[00:48:53.615 --> 00:49:02.739]  They quote the EPA that fluoridation of water is one of the 10 greatest advances in medicine in history.
[00:49:02.739 --> 00:49:10.742]  Well, the studies, every study that has been done in modern times has shown fluoridating water does not reduce cavities at all.
[00:49:11.562 --> 00:49:16.687]  In fact, a number of studies show that it increases dental caries.
[00:49:27.316 --> 00:49:33.243]  Over 90% of the Food and Drug Administration toxicologists signed an open letter in 2000.
[00:49:33.243 --> 00:49:44.334]  In 2004, again, I've had them on the show, you know, top chemists, toxicologists, and they explain that it's not just fluoride, it's other chemicals.
[00:49:45.492 --> 00:49:46.112]  We're good to go.
[00:50:02.048 --> 00:50:19.753]  The founder of the Rockefeller dynasty was funding Pinkerton security to literally gatling gun protesters all over the country to go in in Colorado and massacre whole groups of families that had struck claims on gold mines that was their property.
[00:50:19.753 --> 00:50:23.234]  And these guys openly talked about a scientific dictatorship.
[00:50:23.234 --> 00:50:26.235]  They went and funded scientists to come up with systems
[00:50:26.955 --> 00:50:36.961]  Uh, to take over education, to dumb people down, and to drug them, to make them servile, and 110 years later we say, why can't the American people get angry and get upset?
[00:50:36.961 --> 00:50:50.328]  Because there's mercury in the vaccines, there's bisphenol A in all the packaging, uh, they're now saying, admitting, yeah we want to put lithium in, the fluoride isn't working enough, stay there doctor, I want to talk about how fluoride and lithium
[00:50:51.128 --> 00:50:54.132]  Affects the brain and makes people servile.
[00:50:54.132 --> 00:50:57.636]  It's just so incredible that they're out in the open with this now.
[00:50:57.636 --> 00:50:58.557]  We'll be right back.
[00:50:58.557 --> 00:50:59.037]  Stay with us.
[00:50:59.037 --> 00:51:01.040]  Dr. Russell Blaylock will give you his websites as well.
[00:51:02.301 --> 00:51:06.922]  We all know that the Berkey water purification systems are the most trusted name in water filtration.
[00:51:06.922 --> 00:51:14.704]  As an authorized Berkey dealer for over four years and serving thousands of satisfied customers, the Berkey Guy offers amazing specials for Berkey water systems.
[00:51:14.704 --> 00:51:29.507]  The revolutionary Berkey light systems include a set of self-sterilizing and re-cleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and removes harmful chemicals such as herbicides and pesticides.
[00:51:29.807 --> 00:51:39.333]  Order the Berkey Light System today, complete with two black Berkey elements for only $209, and the Berkey Guy will include three Sport Berkey water bottles and ship everything to you free of charge.
[00:51:39.333 --> 00:51:39.993]  That's right!
[00:51:39.993 --> 00:51:46.277]  Three Sport Berkey water bottles and free shipping, an $87 value, yours free, but only for a limited time.
[00:51:46.277 --> 00:51:47.978]  Just call the Berkey Guy at 1-877-886-3653 now to order.
[00:51:47.978 --> 00:51:49.679]  That's 1-877-886-3653, or order online now at GoBerkey.com.
[00:51:49.679 --> 00:51:50.560]  That's GoBerkey.com today!
[00:52:01.653 --> 00:52:04.056]  They helped to create a New World Order.
[00:52:04.056 --> 00:52:06.259]  We are part of a New World Order.
[00:52:06.259 --> 00:52:09.584]  A New World Order based upon collective action.
[00:52:09.584 --> 00:52:14.690]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[00:52:14.690 --> 00:52:18.876]  The New World Order really is a tool for addressing a new world of possibilities.
[00:52:19.196 --> 00:52:21.539]  It means all the world under their control.
[00:52:21.539 --> 00:52:24.082]  The United Nations would take over America.
[00:52:24.082 --> 00:52:27.345]  The Trilateral Commission would control the world.
[00:52:27.345 --> 00:52:34.934]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[00:52:35.276 --> 00:52:40.659]  I believe first of all that we now need nothing short of a world constitution for the global financial system.
[00:52:40.659 --> 00:52:43.520]  Global governance with the establishment of the G20.
[00:52:43.520 --> 00:52:47.202]  So it's going to be an inner ruling elite and then everyone else.
[00:52:47.202 --> 00:52:48.263]  And I got news for you.
[00:52:48.263 --> 00:52:49.624]  You're everyone else.
[00:52:49.624 --> 00:52:51.104]  Invisible Empire.
[00:52:51.104 --> 00:52:58.908]  Secure your copy today at InfoWars.com or PrisonPlanet.com or watch it online in the highest quality at PrisonPlanet.tv.
[00:53:02.458 --> 00:53:04.460]  Remain in your houses.
[00:53:04.460 --> 00:53:10.245]  The President of the United States has declared martial law under Executive Order 11004.
[00:53:10.245 --> 00:53:11.606]  Will they do it?
[00:53:11.606 --> 00:53:14.209]  Will they pull the trigger this time?
[00:53:14.209 --> 00:53:20.674]  We all pray they stand down, but an engineered crisis seems more likely with each passing day.
[00:53:20.674 --> 00:53:22.876]  Think it can't happen here?
[00:53:22.876 --> 00:53:24.918]  Executive Order 10990 locks down all highways.
[00:53:27.140 --> 00:53:32.024]  Executive Order 10995 seizes control of all media outlets.
[00:53:32.024 --> 00:53:36.948]  Executive Order 10998 controls all farms and food supplies.
[00:53:36.948 --> 00:53:42.693]  All these executive orders are now cocked, loaded, and waiting for the right crisis.
[00:53:42.693 --> 00:53:51.120]  So if you're worried about the possibility of martial law here in America, or have questions about how to survive it, go to martiallawsurvival.com.
[00:53:51.120 --> 00:53:53.622]  That's martiallawsurvival.com.
[00:53:53.622 --> 00:53:56.384]  Go to martiallawsurvival.com right now.
[00:53:56.664 --> 00:54:10.995]  You must remain in your houses until your bracelets are scanned.
[00:54:10.995 --> 00:54:14.017]  Do you realize what we're talking about here on air?
[00:54:15.794 --> 00:54:21.397]  I have literally over a hundred government funded textbooks like Ecoscience by the White House Science Czar.
[00:54:21.397 --> 00:54:27.560]  I have a mainstream news article from 2006 where he talked about population reduction and drugging the population.
[00:54:27.560 --> 00:54:29.241]  That's all these people talk about.
[00:54:29.909 --> 00:54:33.133]  We've got books written over a hundred years ago how they were going to do it.
[00:54:33.133 --> 00:54:34.274]  And they've done it!
[00:54:34.274 --> 00:54:46.529]  As Aldous Huxley said when he wrote Brave New World in 1933, this is what the top scientist that he worked with, his brother, later headed up the United Nations UNESCO, as the Secretary General of UNESCO, and called for it.
[00:54:46.969 --> 00:55:00.735]  So, Dr. Blaylock, let's talk about specifically what fluoride does, because the studies I've seen show that it doesn't just cause IQ reduction and dumbing down, but that it causes people to become more servile.
[00:55:00.735 --> 00:55:07.278]  And there's no denying that lithium does this, and they're admitting they want lithium for that purpose.
[00:55:07.278 --> 00:55:10.360]  Well, this is part of the study that Dr. Molyneux did.
[00:55:10.360 --> 00:55:13.481]  You know, he's one of the world's top neurotoxicologists.
[00:55:15.116 --> 00:55:22.761]  She found that if you gave fluoride to animals after they were born, they become extremely apathetic.
[00:55:22.761 --> 00:55:25.243]  And they become what she described as couch potatoes.
[00:55:25.243 --> 00:55:31.467]  They just don't have a sense of doing anything productive.
[00:55:31.467 --> 00:55:40.233]  Well, if you transfer that to humans, she found the brain level in these animals is equal to what we're seeing in humans.
[00:55:40.233 --> 00:55:42.835]  We're going to have a society that it's going to be very difficult
[00:55:43.564 --> 00:55:51.587]  Uh, for people to concentrate and focus, uh, attention and to pay attention to what's going on in the world and be able to analyze it.
[00:55:51.587 --> 00:55:53.007]  And look at Americans!
[00:55:53.007 --> 00:56:05.191]  The most intelligent, the most patents, the most aggressive, you know, historians worldwide wrote about us, and now we're the most slovenly and dumbed down because they've been hitting us with a chemical attack for 50 years!
[00:56:05.191 --> 00:56:09.633]  Right, by destroying our educational system and at the same time doing a, uh,
[00:56:10.536 --> 00:56:15.560]  A number on our ability to think through chemical dumbing down.
[00:56:15.560 --> 00:56:16.741]  Let's judge it with that.
[00:56:16.741 --> 00:56:19.143]  Let me just give a couple of quotes here.
[00:56:19.143 --> 00:56:21.504]  I think people will find them interesting.
[00:56:21.504 --> 00:56:27.729]  This says, fluoridation is the greatest case of scientific fraud of the century.
[00:56:27.729 --> 00:56:34.414]  That was a quote from a friend of mine, Robert Carton, who's a former EPA scientist, senior scientist.
[00:56:34.414 --> 00:56:37.076]  The second quote says, regarding fluoridation,
[00:56:37.759 --> 00:56:49.586]  The EPA should act immediately to protect the public, not just on the cancer data, but on evidence of bone fractures, arthritis, mutagenicity, and other effects.
[00:56:49.586 --> 00:56:56.370]  That was a quote from William Marcus, Ph.D., senior EPA toxicologist.
[00:56:56.370 --> 00:57:05.895]  So here's two of the top EPA toxicologists saying, the whole fluoridation thing was a fraud to begin with, and it's extremely toxic.
[00:57:07.402 --> 00:57:12.608]  Uh, Matt, you think that the government, uh, uh, top scientists know that?
[00:57:12.608 --> 00:57:14.710]  The government knows it as well.
[00:57:14.710 --> 00:57:29.084]  And whoever is going through these towns, uh, doing everything they can to force the towns to fluoridate, for instance, like Governor Schwarzenegger, who made the entire state of California fluoridate their water, whether they wanted to or not.
[00:57:30.341 --> 00:57:34.145]  You think they don't know these same things, the effects of fluoride?
[00:57:34.145 --> 00:57:42.973]  The National Scientists Institute did an extensive study to finally answer the question, is fluoridation toxic?
[00:57:42.973 --> 00:57:49.358]  Their conclusion was exactly what all of us have been saying about fluoride.
[00:57:49.358 --> 00:57:55.844]  That it is a brain toxin, a bone toxin, an organ toxin, a cell toxin, a DNA toxin.
[00:57:56.542 --> 00:58:03.612]  And it bioaccumulates so that people now are getting doses that are without any question tucked.
[00:58:03.612 --> 00:58:11.302]  And it, without any question, it has neurological effects, one of which is inducing a type of apathy.
[00:58:12.443 --> 00:58:15.145]  And doctor, this is an assault.
[00:58:15.145 --> 00:58:18.507]  This is a stealth kill, soft kill, assault.
[00:58:18.507 --> 00:58:28.595]  These eugenicists, funded by the robber barons, who funded Planned Parenthood, abortion, everything else, they are literally brain damaging people and destroying their destiny.
[00:58:28.595 --> 00:58:30.116]  It is the ultimate crime.
[00:58:30.116 --> 00:58:34.979]  If we beat these people in the history books, it will be remembered as the greatest crime in history.
[00:58:34.979 --> 00:58:38.642]  Back in 70 seconds with Dr. Russell Blaylock.
[00:58:38.642 --> 00:58:39.543]  I'm Alex Jones.
[00:58:43.100 --> 00:58:46.523]  Thank you for listening to GCN.
[00:58:46.523 --> 00:58:51.246]  Visit GCNlive.com today.
[00:58:51.246 --> 00:58:55.730]  Alex Jones here with urgent information concerning TrendsResearch.com.
[00:58:55.730 --> 00:59:03.196]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute into a concise, readily accessible form.
[00:59:03.196 --> 00:59:06.659]  By tracking 300 separately defined domestic and international trends,
[00:59:07.239 --> 00:59:11.762]  The Trends Journal establishes the connections that others fail to see or misinterpret.
[00:59:11.762 --> 00:59:19.626]  Gerald Salente's Trends Journal allows you to anticipate change, recognize the implications, and take protective strategies.
[00:59:19.626 --> 00:59:26.830]  Individual readers from every walk of life can put the Trends Journal Trends Forecast and Trends Analysis to practical use.
[00:59:27.410 --> 00:59:30.191]  Extra information to keep you well informed throughout the year.
[00:59:30.191 --> 00:59:37.714]  When any current event of major social, economic, or political significance occurs, Trends Journal notifies its subscribers of their implications.
[00:59:37.714 --> 00:59:41.995]  When you subscribe to the Trends Journal, you'll also receive trends alerts.
[00:59:41.995 --> 00:59:44.156]  Visit TrendsResearch.com today.
[00:59:44.156 --> 00:59:46.457]  That's TrendsResearch.com.
[00:59:46.457 --> 00:59:48.317]  Subscribe to the Trends Journal.
[00:59:48.317 --> 00:59:50.058]  This information is too important to wait.
[00:59:54.289 --> 00:59:56.671]  Waging war on corruption.
[00:59:56.671 --> 01:00:06.318]  Alex Jones on the GCN Radio Network.
[01:00:06.318 --> 01:00:07.619]  Big Brother.
[01:00:07.619 --> 01:00:09.401]  Mainstream media.
[01:00:09.401 --> 01:00:10.561]  Government cover-ups.
[01:00:10.561 --> 01:00:12.743]  You want answers?
[01:00:12.743 --> 01:00:13.664]  Well, so does he.
[01:00:13.664 --> 01:00:18.467]  He's Alex Jones on the GCN Radio Network.
[01:00:18.467 --> 01:00:22.570]  And now, live from Austin, Texas, Alex Jones.
[01:00:26.463 --> 01:00:29.647]  Dr. Russell Blaylock is our guest.
[01:00:29.647 --> 01:00:32.350]  His top website is www.blaylockwellnesscenter.com
[01:00:44.229 --> 01:00:52.132]  Very successful brain surgeon, researcher, inventor of some of the most popular brain surgery techniques out there.
[01:00:52.132 --> 01:00:57.213]  And we've been covering what the head EPA scientist has said.
[01:00:57.213 --> 01:00:59.554]  We've had the gentleman on, he mentioned.
[01:00:59.554 --> 01:01:03.696]  They've written letters with thousands of other scientists signing them, saying, why are you doing this?
[01:01:04.956 --> 01:01:07.837]  Even the American Dental Association went four or five years ago.
[01:01:07.837 --> 01:01:08.937]  My dad's a dentist, by the way.
[01:01:08.937 --> 01:01:10.077]  This was a big shock for him.
[01:01:10.077 --> 01:01:12.518]  He's seen the documents now and understands what's happening.
[01:01:12.518 --> 01:01:17.659]  Said, yeah, children under five don't brush their teeth with fluoride, causes dental fluorosis.
[01:01:17.659 --> 01:01:22.160]  Now, in fact, let me just grab it off the floor here.
[01:01:22.160 --> 01:01:28.202]  All over store shelves, all over the country, baby water with purified water with fluoride added.
[01:01:29.858 --> 01:01:31.099]  The toothpaste, everything.
[01:01:31.099 --> 01:01:33.620]  This is so diabolical.
[01:01:33.620 --> 01:01:44.986]  Dr. Blaylock, bottom line, they've gone from calling us kooks to now admitting they want to make us servile and now they want to add lithium and now they're mixing it in with the crops and the food.
[01:01:44.986 --> 01:01:49.508]  I mean, my God, these people, the point I was making is they're assaulting us.
[01:01:49.508 --> 01:01:51.490]  They admit they're assaulting us.
[01:01:51.490 --> 01:01:53.411]  We need to have what, grand juries?
[01:01:53.411 --> 01:01:54.391]  Call for indictments?
[01:01:54.391 --> 01:01:55.772]  What do we do to stop these people?
[01:01:56.690 --> 01:02:01.293]  Well, I think our only real protection is nullification.
[01:02:01.293 --> 01:02:05.997]  The states have got to get together and just nullify this stuff.
[01:02:05.997 --> 01:02:16.364]  You know, say we're not fluoridating anything and we're not putting lithium in our water and the federal government has no constitutional authority to do such a thing and nullify it.
[01:02:16.364 --> 01:02:22.188]  You know, people should read his new book by Thomas Woods on nullification.
[01:02:22.188 --> 01:02:25.070]  I just recently read the history of nullification.
[01:02:26.153 --> 01:02:29.718]  And it's our greatest protection.
[01:02:29.718 --> 01:02:38.869]  The states got together and ratified the Constitution with the assurance that they would retain their sovereignty and rights as guaranteed by that Constitution.
[01:02:38.869 --> 01:02:44.055]  Now the federal government says no, there's no state, it's only individuals and the majority rule.
[01:02:44.818 --> 01:02:50.701]  Well, if you read these articles about this lithium fluoridation, that's exactly what they said.
[01:02:50.701 --> 01:03:04.129]  You know, as one of them says, as long as the negative consequences or inconveniences are relatively minor, water fortification seems to be one of those cases where the majority preference and interest should prevail.
[01:03:04.129 --> 01:03:05.370]  Well, here's the problem.
[01:03:05.370 --> 01:03:06.791]  Let's look at fluoridation again.
[01:03:07.929 --> 01:03:17.438]  They admit, everybody admits, all the scientific studies admit that there's a subgroup of people that are highly sensitive to water fluoridation toxicity.
[01:03:17.438 --> 01:03:19.099]  People who have chronic illnesses.
[01:03:19.099 --> 01:03:21.842]  People who have chronic kidney disease.
[01:03:21.842 --> 01:03:25.385]  People who have certain neurological diseases.
[01:03:25.385 --> 01:03:27.787]  Pregnant women, small babies.
[01:03:27.787 --> 01:03:29.309]  All those are at-risk groups.
[01:03:29.309 --> 01:03:32.131]  Well, their view is, well, they're a minority, so who cares?
[01:03:32.131 --> 01:03:32.892]  Let them be harmed.
[01:03:34.083 --> 01:03:36.364]  Uh, and that's what they're saying about the lithium.
[01:03:36.364 --> 01:03:40.986]  Well, yeah, there's people that could be harmed, but the majority should rule.
[01:03:40.986 --> 01:03:44.288]  Uh, well, this country's not based on majority rule.
[01:03:45.149 --> 01:03:53.631]  You know, if you read the Federalist Papers, there were great assurances that the Constitution protected the minority, the small groups.
[01:03:53.631 --> 01:03:57.112]  Yeah, democracy's two wolves and a sheep voting on what's for dinner.
[01:03:57.112 --> 01:04:01.953]  And if the government can get 100 million fluoride heads to vote to take our guns, they can't do it.
[01:04:01.953 --> 01:04:07.314]  But it's the outrageousness, the nakedness of this tyranny, how they're just out in the open.
[01:04:07.834 --> 01:04:11.056]  Saying, yeah, we know it doubles bone cancer in boys.
[01:04:11.056 --> 01:04:12.597]  Yeah, we know it's causing arthritis.
[01:04:12.597 --> 01:04:16.219]  We know it's causing brain damage and macular degeneration.
[01:04:16.219 --> 01:04:18.040]  We know it's causing organ failure.
[01:04:18.040 --> 01:04:18.820]  We don't care.
[01:04:18.820 --> 01:04:19.541]  We're liberal.
[01:04:19.541 --> 01:04:20.541]  We love you.
[01:04:20.541 --> 01:04:22.282]  They know full well they're not liberal.
[01:04:22.282 --> 01:04:28.025]  They're a bunch of population reductionist control freaks that need to have their butts locked up in prison.
[01:04:28.025 --> 01:04:32.228]  I think we need to start getting really aggressive with these people, assaulting us and our families.
[01:04:32.228 --> 01:04:33.188]  Doctor, I'll be honest with you.
[01:04:33.188 --> 01:04:34.429]  Every time I look at my children,
[01:04:34.989 --> 01:04:38.631]  And think about how much trouble I gotta go through to protect them from these bastards.
[01:04:38.631 --> 01:04:39.552]  I get really angry.
[01:04:39.552 --> 01:04:48.417]  And I want to talk to you about, as a man, not as a top brain surgeon, not as a scientist, but as a man, with family, how this affects you.
[01:04:48.417 --> 01:04:50.399]  Because let me tell you something.
[01:04:50.399 --> 01:04:52.120]  You know, I'm against violence.
[01:04:53.817 --> 01:04:59.744]  I am for defending myself, and I'm just more and more getting sick of these people and getting red-blooded angry.
[01:04:59.744 --> 01:05:01.526]  LayLockWellnessCenter.com, stay with us.
[01:05:01.526 --> 01:05:05.870]  This is Alex Jones with five good reasons you should consider buying a solar-powered generator.
[01:05:05.870 --> 01:05:10.195]  Number one, new climate legislation could easily double or triple your electric bill.
[01:05:10.195 --> 01:05:10.676]  Number two,
[01:05:11.056 --> 01:05:15.939]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:05:15.939 --> 01:05:16.680]  It's true.
[01:05:16.680 --> 01:05:22.383]  Total government control of electricity in the name of smart grid technology is coming.
[01:05:22.383 --> 01:05:25.966]  In some areas of the country, the power grid is dangerously overloaded.
[01:05:25.966 --> 01:05:30.689]  And now, new socialist legislation is only compounding the problem.
[01:05:30.689 --> 01:05:33.451]  Dangerous weather is always a threat to local grids.
[01:05:33.451 --> 01:05:36.793]  Every year, thousands of families lose their power from weather-related outages.
[01:05:37.113 --> 01:05:42.055]  Number five, a solar power generator provides powerful backup, insurance, and peace of mind.
[01:05:42.055 --> 01:05:47.096]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:05:47.096 --> 01:05:51.278]  You can get more information at www.mysolarbackup.com.
[01:05:51.278 --> 01:05:53.058]  That's mysolarbackup.com.
[01:05:53.058 --> 01:05:57.660]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:06:01.175 --> 01:06:05.376]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[01:06:05.376 --> 01:06:11.777]  Not detergents, but good old-fashioned pure soap made by the Calbin Soap Company, a family-owned and operated American company.
[01:06:11.777 --> 01:06:19.159]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[01:06:19.159 --> 01:06:24.040]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[01:06:24.040 --> 01:06:26.121]  Get a free, detailed catalog by calling 800
[01:06:26.781 --> 01:06:29.324]  As founder and owner for over 63 years, people keep asking me, how's business?
[01:06:29.324 --> 01:06:31.646]  I'm happy to say our business is going down the drain.
[01:06:31.646 --> 01:06:32.066]  Call us!
[01:06:48.482 --> 01:06:55.045]  At 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[01:06:55.045 --> 01:06:55.505]  Thank you!
[01:07:01.041 --> 01:07:05.122]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[01:07:05.122 --> 01:07:11.103]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[01:07:11.103 --> 01:07:15.284]  Go to HomeGain.com and see what I'm talking about.
[01:07:15.284 --> 01:07:22.005]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[01:07:22.005 --> 01:07:25.326]  This is a great way to be able to monitor the value of your home.
[01:07:25.326 --> 01:07:26.826]  And again, it's absolutely free.
[01:07:27.426 --> 01:07:29.469]  There are tons of tools to help you.
[01:07:29.469 --> 01:07:33.253]  For instance, if you want to remodel your home, go to HomeGain.com.
[01:07:33.253 --> 01:07:40.061]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[01:07:40.061 --> 01:07:43.625]  For 10 years, these folks have been helping home sellers and buyers.
[01:07:43.625 --> 01:07:45.968]  Visit their link at InfoWars.com.
[01:07:45.968 --> 01:07:46.669]  Look for Max
[01:07:46.929 --> 01:07:51.370]  The Orange Home Gain Gorilla to help you with any real estate needs you might have.
