[00:00:00.129 --> 00:00:01.990]  The Alex Jones Show.
[00:23:47.991 --> 00:23:49.152]  And tell them Alex Jones sent you.
[00:23:49.152 --> 00:23:49.793]  That's toll-free, 888-803-4438.
[00:23:56.357 --> 00:23:58.859]  Three-eight.
[00:23:58.859 --> 00:24:01.521]  People in Asia have enjoyed it for thousands of years.
[00:24:01.521 --> 00:24:04.684]  Gourmet Magazine calls it the world's most seductive fruit.
[00:24:04.684 --> 00:24:08.948]  It's the exotic mangosteen, heavenly delicious and packed with nutritional benefits.
[00:24:08.948 --> 00:24:18.256]  From the rainforest of Southeast Asia, the small beautiful mangosteen earns its nickname Queen of Fruit, with a taste that is indescribably blissful and health benefits that are off the charts.
[00:24:18.516 --> 00:24:34.750]  Because Zango is made from the whole mangosteen fruit, it delivers a serious nutrient-packed punch, loaded with xanthomes, which are some of the most powerful antioxidants ever found, fighting hard to support microbiological balance, maintain immune system health, promote joint flexibility, and provide positive mental support and
[00:24:34.890 --> 00:24:35.911]  So much more.
[00:24:35.911 --> 00:24:42.214]  Now you can experience the whole fruit goodness of the Mangosteen with Zango, the original Mangosteen functional health beverage.
[00:24:42.214 --> 00:24:48.457]  Order your Zango by calling now 800-625-2890 or visit MangosteenMarkets.com That's M-A-N-G-O-S-T-E-E-N Markets.com Call now 800-625-2890
[00:25:04.949 --> 00:25:05.610]  We're good to go.
[00:25:13.937 --> 00:25:17.621]  Melissa is first, and then Malta, Mark, Jeff, many others.
[00:25:17.621 --> 00:25:21.285]  We'll take some calls for Tom Flogel coming up here in about 10 minutes, so be patient.
[00:25:21.285 --> 00:25:24.388]  But we've got a lot more to talk about here with Tom first.
[00:25:24.388 --> 00:25:30.115]  Tom, you were beginning to get into 9-11 and its connections to this.
[00:25:30.115 --> 00:25:30.795]  Go ahead.
[00:25:30.795 --> 00:25:34.439]  The financial terrorism story, financial terrorism towers over 9-11.
[00:25:35.655 --> 00:25:41.638]  I think it's one of the most heavily sourced things I've ever done, and it's a very, very important story in my opinion.
[00:25:41.638 --> 00:25:49.362]  It deals with White House crime families, and I'm talking about plural here, and it's just incredible stuff.
[00:25:49.362 --> 00:26:04.769]  The issues of the Congressional poll ratings and how they indicate that there's credible evidence that the World Trade Center was taken down by a controlled demolition.
[00:26:05.205 --> 00:26:32.067]  And if you look at the slowed down, slow motion DVDs that are out there all over the internet, one I particularly like, Loose Change, because it's only 59 minutes long, it slows down to a crawl, so you can look at, you can see the explosions coming out of the sides of the tower that many of them have already seen, but I found new flashes that were in the towers that are there, and this kind of stuff is taken from CNN, MSNBC, ABC, NBC broadcast on the day of 9-11.
[00:26:32.992 --> 00:26:35.433]  It's just filled with stuff.
[00:26:35.433 --> 00:26:38.535]  I looked at that material and it just blew my mind.
[00:26:38.535 --> 00:26:43.358]  I had not seen some of the physical or the actual evidence of a visual nature.
[00:26:43.358 --> 00:26:44.259]  And then you've got interviews.
[00:26:44.259 --> 00:26:45.660]  You've got radios in the tower.
[00:26:45.660 --> 00:26:50.502]  There's bombs going off in the tower on the 4th through the 12th floor.
[00:26:50.502 --> 00:26:52.544]  There's another bomb on the 15th floor.
[00:26:52.544 --> 00:26:54.945]  You have radio things that are out there.
[00:26:54.945 --> 00:26:59.388]  A lot of these DVCs carry them where you can actually hear the radio calls.
[00:26:59.388 --> 00:27:01.509]  None of this was carried by the 9-11 Commission.
[00:27:01.949 --> 00:27:09.374]  None of it was played, and they didn't bring in the firemen, they didn't bring in any of the real evidence of the towers being collapsed.
[00:27:09.374 --> 00:27:13.397]  I sat there in those hearings, and I saw the thing, I witnessed it.
[00:27:13.397 --> 00:27:30.349]  It was basically a fraud and a cover-up that was masked under what looked to be an educational and very astute set of words and documents and so forth, but it was more like a novel than it was really an investigation.
[00:27:30.891 --> 00:27:37.813]  You know, and then Sabel Edmonds, well that whole issue, I wrote four stories and I had four interviews with Sabel Edmonds.
[00:27:37.813 --> 00:27:45.375]  The last one I did at her press conference dealt with the issue of her court case, which now she's trying to appeal to the Supreme Court.
[00:27:45.375 --> 00:27:57.217]  In essence, she said she heard things, or she actually translated and went through intercepts that translated these intercepts, which indicated that there were individuals in the United States government.
[00:27:57.217 --> 00:27:59.098]  Now, I've interviewed Sabel enough times
[00:27:59.628 --> 00:28:04.710]  Now, this is the fourth time to know that I had to make up questions that would be denial things.
[00:28:04.710 --> 00:28:18.576]  So I approached her with the issue, Sabel, do you deny that there were a number of Americans that you heard the names of famous American politicians and political leaders and famous heads of federal agencies?
[00:28:18.576 --> 00:28:21.218]  Do you deny that there were ten or so?
[00:28:22.880 --> 00:28:25.983]  On the tapes that you heard and she said I will not deny that.
[00:28:25.983 --> 00:28:30.086]  So I got a non-denial out of her because she is gagged, you know, but she said no.
[00:28:30.086 --> 00:28:32.648]  Those that don't know, I mean, they're threatening to arrest her.
[00:28:32.648 --> 00:28:35.570]  It's the same thing with FBI agent Robert Wright and others.
[00:28:35.570 --> 00:28:37.071]  Exactly, that's right.
[00:28:37.071 --> 00:28:38.652]  Alex, you're right on the money with that.
[00:28:38.652 --> 00:28:39.273]  Exactly right.
[00:28:39.273 --> 00:28:40.193]  Wright's another one.
[00:28:40.193 --> 00:28:44.116]  He broke down in his interview with Larry Claymore on C-SPAN.
[00:28:44.116 --> 00:28:44.757]  I saw it.
[00:28:44.757 --> 00:28:45.857]  But the issue here is that
[00:28:47.413 --> 00:28:48.334]  Hear what we're saying.
[00:28:48.334 --> 00:28:49.375]  What is she saying here?
[00:28:49.375 --> 00:28:59.141]  She's saying that ten famous American political leaders, and I think one of them was a former president, she would not admit that, but she smiled, you know,
[00:29:00.467 --> 00:29:10.791]  That ten famous American political leaders and heads of federal agencies were involved in drug money laundering and financing the 9-11 attacks!
[00:29:10.791 --> 00:29:13.353]  Now, how more specific can you get?
[00:29:13.353 --> 00:29:17.634]  And you can see that the woman is facing a lot of pressure.
[00:29:17.634 --> 00:29:18.875]  You know about Mary Schneider.
[00:29:18.875 --> 00:29:20.075]  What happened with her?
[00:29:20.075 --> 00:29:20.956]  She's lost her home.
[00:29:20.956 --> 00:29:24.377]  She's basically going to go homeless in the next couple weeks, it's going to be.
[00:29:24.377 --> 00:29:25.998]  And because she exposed
[00:29:26.580 --> 00:29:33.591]  Uh, the fact that there were illegal Muslim rings running around in Florida and our own Congressman Rick Keller wouldn't do anything about it.
[00:29:33.591 --> 00:29:39.661]  I flew down there and talked to his chief of staff and he just looked at me smiling and said, well, that's not our prerogative.
[00:29:40.331 --> 00:29:41.993]  We can't investigate this.
[00:29:41.993 --> 00:29:44.935]  I said, how come you can't?
[00:29:44.935 --> 00:29:47.918]  Congressman Keller is a member of the Terrorism Subcommittee.
[00:29:47.918 --> 00:29:53.303]  Now, if he can't investigate terrorism cells in his own congressional district, then who can?
[00:29:53.303 --> 00:29:55.745]  And then I went over and I crossed the street.
[00:29:55.745 --> 00:29:59.549]  Literally, I crossed the street in Orlando and I walked into the office of
[00:30:00.203 --> 00:30:02.645]  Of Senator Nelson, the Democrat.
[00:30:02.645 --> 00:30:05.407]  And I talked to one of his top staff aides.
[00:30:05.407 --> 00:30:07.008]  She said, we can't investigate this.
[00:30:07.008 --> 00:30:07.949]  And the same thing.
[00:30:07.949 --> 00:30:08.529]  It's a run around.
[00:30:08.529 --> 00:30:12.913]  Well, if you can't investigate terrorism in your own state, which senator is going to do it?
[00:30:12.913 --> 00:30:15.214]  Somebody from Nebraska or Ohio or someplace?
[00:30:15.214 --> 00:30:18.197]  So what we have here is people are looking the other way.
[00:30:18.197 --> 00:30:19.738]  They're winking and nodding.
[00:30:19.738 --> 00:30:26.723]  And trust me, Alex, there are going to be senators and congressmen that are under investigation right now, secretively,
[00:30:27.552 --> 00:30:42.542]  I don't know as far as the Grand Jury, but I'll tell you what, I've been hearing this, that there are going to be individuals who are going to face some investigation with regard to this and this whole cover-up, because they saw the same intelligence briefing that the President saw, maybe a little more redacted.
[00:30:42.542 --> 00:30:50.167]  When I looked at that, there was mention of that in one of the hearings that went along that the Senate had before they punted the ball over to the 9-11 Commission.
[00:30:50.495 --> 00:30:56.337]  But the issue there is that there are congressmen and senators on the Intelligence Committee who are looking the other way.
[00:30:56.337 --> 00:30:59.538]  And I'll tell you, it is infuriating a lot of Americans.
[00:30:59.538 --> 00:31:01.658]  But guess who it's infuriating more?
[00:31:01.658 --> 00:31:11.981]  It's infuriating the intelligence patriots, guys who have families just like you and me, and they're seeing this whole thing just basically being taken down.
[00:31:11.981 --> 00:31:15.142]  And because the media has total control over things,
[00:31:15.598 --> 00:31:17.079]  You know, there's another issue.
[00:31:17.079 --> 00:31:19.941]  There are going to be media people that are involved.
[00:31:19.941 --> 00:31:21.702]  But getting back into the story now.
[00:31:21.702 --> 00:31:25.364]  I started to talk about paper shredding.
[00:31:25.364 --> 00:31:32.568]  Hennigan said that he has heard through sources, that the investigation, that there has been evidence of document shredding in the White House.
[00:31:33.192 --> 00:31:57.820]  That's a pretty strong charge, and he said, well, he said that what we're hearing is that Mary Madeline and Karl Rove have been indicted, or have been, they're true bills, I believe, there are people that are more legal than I am on this thing, but the grand jury has to vote what Porter called true bills, and those are what are handed down, and they have not been publicized yet.
[00:31:57.820 --> 00:32:00.221]  Now, the problem here is that
[00:32:01.334 --> 00:32:06.177]  We know, and this runs into a lot of legs, what happens to those true bills?
[00:32:06.177 --> 00:32:07.698]  Can they control the grand jury?
[00:32:07.698 --> 00:32:09.880]  Can they control the prosecutor?
[00:32:09.880 --> 00:32:10.720]  Can they get evidence?
[00:32:10.720 --> 00:32:12.081]  Can they be sponges?
[00:32:12.081 --> 00:32:14.303]  Can they blow up the building?
[00:32:14.303 --> 00:32:23.509]  Now I just got news, one of my researchers, and actually it's a great patriotic woman, Mary Snyder, called me this morning before the show and she said, Tom, you've got to see this.
[00:32:23.905 --> 00:32:31.771]  There is a website, a paper that's been active since 1905, just reporting general Chicago news.
[00:32:31.771 --> 00:32:44.380]  And she said that this paper reported that prior to the 18th, just a few days prior to the 18th, when CIA sources are saying that there was an attempt
[00:32:44.744 --> 00:32:57.927]  There was a disturbance in the Chicago subway, and that subway, where that disturbance was, is right underneath the Dirksen Federal Building, where Fitzgerald and his grand jury are hearing testimony, and witnesses, and documents, and reviewing documents.
[00:32:57.927 --> 00:33:04.548]  So there was an attempt to cause a disturbance, to possibly blow up the subway area underneath.
[00:33:04.548 --> 00:33:12.010]  And we found that there were reports by the Chicago Tribune that they evacuated that subway during the time period when I was told this happened.
[00:33:12.381 --> 00:33:18.162]  And so that was kind of a... And then in a local newspaper, a hit report, I saw that about the supposed shootout, and then that would fit going back a few months ago when the grand jury was already impaneled.
[00:33:18.162 --> 00:33:19.582]  No, this was on the 18th of July, Alex.
[00:33:19.582 --> 00:33:20.123]  This just happened.
[00:33:20.123 --> 00:33:21.403]  That's not what I was going to say.
[00:33:21.403 --> 00:33:22.303]  That's not what I was going to say.
[00:33:22.303 --> 00:33:23.303]  That's not what I was going to say.
[00:33:23.303 --> 00:33:24.363]  That's not what I was going to say.
[00:33:24.363 --> 00:33:25.324]  That's not what I was going to say.
[00:33:25.324 --> 00:33:26.324]  That's not what I was going to say.
[00:33:26.324 --> 00:33:27.344]  That's not what I was going to say.
[00:33:27.344 --> 00:33:28.264]  That's not what I was going to say.
[00:33:28.264 --> 00:33:29.064]  That's not what I was going to say.
[00:33:29.064 --> 00:33:30.044]  That's not what I was going to say.
[00:33:30.044 --> 00:33:31.025]  That's not what I was going to say.
[00:33:31.025 --> 00:33:32.465]  That's not what I was going to say.
[00:33:32.465 --> 00:33:33.885]  That's not what I was going to say.
[00:33:33.885 --> 00:33:34.865]  That's not what I was going to say.
[00:33:34.865 --> 00:33:36.226]  That's not what I was going to say.
[00:33:36.226 --> 00:33:37.866]  That's not what I was going to
[00:33:38.365 --> 00:33:52.313]  And what Mary told me is that this report said that they disbanded an emergency management group which they reactivated three days after the attempt on July the 18th.
[00:33:52.313 --> 00:33:57.876]  So what you had was a stand down before and then a reactivation of the same group.
[00:33:57.876 --> 00:34:00.037]  Send me the link and I will put it up.
[00:34:00.037 --> 00:34:00.658]  Sure.
[00:34:00.658 --> 00:34:06.321]  Tom, let me comment on what I was going to say so it's not just the first three words and people can then come and speculate on those three words.
[00:34:07.262 --> 00:34:15.050]  What I said is, that goes back then a few months, it could, to the London bombings on 7-7 and 7-21.
[00:34:15.050 --> 00:34:21.258]  The way intelligence works, if what you're saying is correct, and again this is just cloak and dagger speculation,
[00:34:22.539 --> 00:34:33.225]  Going back a few months, that would make perfect sense of trying to create a ledger or a history that, oh, there's a threat of bombings, which also helps the whole war agenda period.
[00:34:33.225 --> 00:34:38.448]  Then if you did have a bombing that just so happened to be under that federal building, it wouldn't look as suspicious.
[00:34:38.448 --> 00:34:39.769]  Yep, we're expecting it, yeah.
[00:34:40.189 --> 00:34:48.175]  Well, that's an issue that really has to be... And also in England, in England they had them stand down.
[00:34:48.175 --> 00:34:52.458]  They had the security stand down one month before the bombings.
[00:34:52.458 --> 00:34:55.520]  Here we have, I'm going to put this up, this is what she came up with.
[00:34:55.894 --> 00:35:08.405]  This is amazing stuff, and I'm going to put this up there because here is evidence that there was a stand down on security right before... Well, I saw that a week and a half ago about how there were reports of a shootout on the subway.
[00:35:08.405 --> 00:35:16.152]  Yeah, well, boy, the thing about it is, again, you're looking for, you know, was there something that went on, and obviously there was.
[00:35:16.152 --> 00:35:18.894]  They evacuated everybody out of the subway for about 45-50 minutes.
[00:35:21.136 --> 00:35:24.819]  Well, we have confirmed that there were shootouts in London.
[00:35:24.819 --> 00:35:29.703]  There have been multiple shootouts on 7-7 and after, and then that's just kept quiet.
[00:35:30.230 --> 00:35:33.432]  And then they go in houses and shoot people, and that's for quiet.
[00:35:33.432 --> 00:35:37.094]  And then they chase down this electrician who's got the military M.O.
[00:35:37.094 --> 00:35:38.555]  Shoot him eight times in the head.
[00:35:38.555 --> 00:35:40.817]  Turns out he wasn't wearing a coat.
[00:35:40.817 --> 00:35:42.638]  Turns out he didn't run from them.
[00:35:42.638 --> 00:35:44.399]  By the way, that's all confirmed now.
[00:35:44.399 --> 00:35:48.401]  They just... Special Branch... I'm sorry, go ahead.
[00:35:48.401 --> 00:35:52.764]  It's just absolutely incredible when this kind of stuff happens.
[00:35:53.191 --> 00:35:55.973]  People just say, well, you know, can we believe this?
[00:35:55.973 --> 00:35:57.333]  Why would they stop you, Tom?
[00:35:57.333 --> 00:36:10.881]  For those that haven't heard about all this, and I have, we've had hundreds of deaths in one month alone in South Texas, car bombs going off in Dallas, dozens and dozens of police killed on both sides.
[00:36:10.881 --> 00:36:11.882]  We have had literal
[00:36:13.042 --> 00:36:18.347]  Travel advisories more dangerous than Israel, State Department advisories, the U.S.
[00:36:18.347 --> 00:36:28.735]  Consulate's mission closing rocket attacks, and it's a few blurbs, but nobody I've talked to, even people that watch the border, no one's aware of this!
[00:36:28.735 --> 00:36:29.876]  When is this going on, Alex?
[00:36:29.876 --> 00:36:31.938]  You're talking now?
[00:36:31.938 --> 00:36:36.982]  Yeah, and this is just an example of how they can keep stuff quiet.
[00:36:36.982 --> 00:36:38.563]  Well, can you imagine?
[00:36:38.563 --> 00:36:39.444]  Well, see, the point is,
[00:36:40.131 --> 00:36:49.391]  You know, if you can squelch the indictments, if you can discredit anybody that's reporting any information, they won't confirm the subpoenas, they won't confirm the testimony.
[00:36:50.034 --> 00:36:50.594]  You know?
[00:36:50.594 --> 00:36:52.435]  Now, I've seen grand juries.
[00:36:52.435 --> 00:36:56.355]  I mean, if a grand jury's not doing an investigation, they'll say, no, we're not investigating that.
[00:36:56.355 --> 00:36:58.676]  No, we've no-billed that.
[00:36:58.676 --> 00:37:02.497]  No, we're not looking at that evidence right now.
[00:37:02.497 --> 00:37:03.997]  We're not in session for that.
[00:37:03.997 --> 00:37:05.137]  They're not.
[00:37:05.137 --> 00:37:07.838]  This individual is not the product of an investigation.
[00:37:07.838 --> 00:37:10.239]  But no, they just say, no comment, no comment, no comment.
[00:37:10.239 --> 00:37:13.359]  You know, I was on Bill Boucher's WLW out of Cincinnati.
[00:37:13.359 --> 00:37:14.339]  50,000 watched 38 states the other night.
[00:37:17.180 --> 00:37:36.235]  And he told me, he was so amazed, he went and literally picked up the telephone and he called Patrick Fitzgerald's office and he hammered him and he says, we will not comment on this, we will not, it is our policy not to comment on this, we will not deny it, we will not confirm it or deny it.
[00:37:36.235 --> 00:37:44.121]  So we have issues that, and there are plenty of citizens that I get emails from that they called the grand jury and these people will not throw water on this thing, they will not
[00:37:44.574 --> 00:37:46.895]  Deny what's happened.
[00:37:46.895 --> 00:37:53.417]  What we have to do now is we have to figure, well, you know, would the indictments come down?
[00:37:53.417 --> 00:37:55.898]  And will we have sponge operations?
[00:37:55.898 --> 00:38:00.160]  Do we have issues of the prosecutor?
[00:38:00.160 --> 00:38:00.920]  Is he going to come through?
[00:38:00.920 --> 00:38:03.942]  We believe that he is going to do so.
[00:38:03.942 --> 00:38:08.683]  Now, a lot of the stuff that I've been reporting on is heavily document driven.
[00:38:08.683 --> 00:38:12.425]  This financial terrorism story has two documents in it right near the top.
[00:38:13.001 --> 00:38:17.825]  Which are letters from the United States Asia Intel Ops to Vice President Cheney.
[00:38:17.825 --> 00:38:23.990]  One of the documents says that there were boxes of cash leaving the Philippines right after 9-11.
[00:38:23.990 --> 00:38:36.200]  Now, in the typical chain of custody, the Vice President on a letter like this would hand this document, which came from a former Swiss Ambassador to Somalia, Leo Wanta.
[00:38:36.935 --> 00:38:41.098]  Uh, and I have other documents, uh, that with his handwriting, I checked it down.
[00:38:41.098 --> 00:38:44.181]  I asked, uh... Okay, but what does this... I mean, what does it mean?
[00:38:44.181 --> 00:38:50.346]  What does this mean is that boxes of cash were leaving the Philippines right after 9-11.
[00:38:50.346 --> 00:38:57.031]  Part of the issue was the boxes were used to finance what are called Foundations Legal Groups.
[00:38:57.031 --> 00:39:05.898]  And I've been told that the Foundations Legal Groups had links to financing drug money laundering, financing the 9-11 attacks, those kinds of issues.
[00:39:06.232 --> 00:39:08.459]  This evidence has already been handed to the grand jury.
[00:39:08.459 --> 00:39:10.125]  They have already been looking at it.
[00:39:12.927 --> 00:39:21.533]  It also deals with the fact that there's a chain of custody to the Vice President, to the President, to the National Security... But here's the question, how do you get a U.S.
[00:39:21.533 --> 00:39:24.675]  Attorney to call in a grand jury?
[00:39:24.675 --> 00:39:28.997]  I mean, just, I'm gonna tell you, Tom, I think you're a good reporter.
[00:39:28.997 --> 00:39:31.199]  I think, I mean, we know there's criminal investigations.
[00:39:31.199 --> 00:39:32.380]  I'm not saying you're wrong.
[00:39:32.380 --> 00:39:33.781]  I believe you're being told this.
[00:39:33.781 --> 00:39:35.522]  I know there's documents of criminality.
[00:39:35.522 --> 00:39:37.263]  I know what Civil Levins has, you know, said.
[00:39:37.944 --> 00:39:40.526]  But the point is, I just find it hard to believe that a U.S.
[00:39:40.526 --> 00:39:43.088]  Attorney would do this to begin with.
[00:39:43.088 --> 00:39:56.920]  I've been told that Valerie Plame was involved, circuitously at least, with an investigation of 9-11, or events and money surrounding 9-11.
[00:39:56.920 --> 00:39:58.461]  That was part of it.
[00:39:58.461 --> 00:40:04.246]  And that issue brings the whole thing, it's like picking up, opening a door and another door opens.
[00:40:04.696 --> 00:40:06.137]  Then another door opens.
[00:40:06.137 --> 00:40:11.840]  The other document... See, the point is, why is Cash leaving the Philippines?
[00:40:11.840 --> 00:40:15.522]  Why does the President have to know about Cash leaving the Philippines?
[00:40:15.522 --> 00:40:16.502]  What is it for?
[00:40:16.502 --> 00:40:18.424]  What are these foundations groups for?
[00:40:18.424 --> 00:40:26.628]  There was another document in there, which was written to the Vice President from WANTA, and it said, United States Asia Intel Ops.
[00:40:26.628 --> 00:40:28.669]  The document is posted online.
[00:40:28.669 --> 00:40:29.650]  I got it from Spoo Web.
[00:40:29.650 --> 00:40:30.010]  I said, Spoo,
[00:40:30.775 --> 00:40:32.495]  He called me up and said, you've got to look at this.
[00:40:32.495 --> 00:40:35.356]  And I said, how long has this document been on your website?
[00:40:35.356 --> 00:40:37.016]  It's goodweb.com.
[00:40:37.016 --> 00:40:39.837]  He said, it's been up there for almost 3, 4, 5 months.
[00:40:39.837 --> 00:40:41.277]  I said, you're kidding me!
[00:40:41.277 --> 00:40:44.918]  This second document was written to the Vice President from Watan.
[00:40:44.918 --> 00:40:57.880]  He said, United States Asia Intel Ops is of the opinion that the individual who is sitting in the corner next to Osama Bin Laden in the White House released Osama Bin Laden, quote, terrorist scare tape,
[00:40:58.658 --> 00:41:07.062]  Was an individual that met with, 30 days after the 9-11 attacks, an individual who was an FBI special agent in charge.
[00:41:07.062 --> 00:41:13.165]  Now why is, which leads me to the question, why is an FBI agent special in charge, special agent in charge?
[00:41:13.675 --> 00:41:21.497]  Meeting with, ostensibly representing the United States, meeting with one of the associates of Osama Bin Laden 30 days after the attack.
[00:41:21.497 --> 00:41:22.437]  Well, let me just stop you.
[00:41:22.437 --> 00:41:35.381]  We know that the MI6 minion, who they say is the mass bomber, is MI6 and is being protected.
[00:41:35.381 --> 00:41:36.141]  That's admitted.
[00:41:36.141 --> 00:41:41.923]  I mean, it just came out that the big scientist Khan, that the CIA wanted him released decades ago, and
[00:41:43.712 --> 00:41:45.974]  The Belgian ambassador has gone public on that.
[00:41:45.974 --> 00:41:48.156]  So we've seen this time and time again.
[00:41:48.156 --> 00:41:50.519]  I mean, we know that they control Al-Qaeda.
[00:41:50.519 --> 00:41:52.540]  We know they do all of that.
[00:41:52.540 --> 00:41:56.684]  But I mean, I still go back to documents floating around on the internet.
[00:41:56.684 --> 00:41:58.166]  I mean, have you called that ambassador?
[00:41:58.166 --> 00:41:59.247]  Have you talked to him?
[00:41:59.247 --> 00:42:01.269]  I have talked to Leo once, and not recently.
[00:42:01.269 --> 00:42:02.570]  I've talked to him in the past.
[00:42:02.570 --> 00:42:03.271]  But have you talked to him?
[00:42:03.271 --> 00:42:04.872]  Has he confirmed this document?
[00:42:04.872 --> 00:42:07.715]  That document is his handwriting.
[00:42:08.254 --> 00:42:11.837]  I did not, I have not been able to reach, because I don't have his telephone number.
[00:42:11.837 --> 00:42:12.557]  I have not called him.
[00:42:12.557 --> 00:42:16.740]  It's an authentic document according to intelligence sources, that's for sure.
[00:42:16.740 --> 00:42:19.803]  I have, I can match up that document with his handwriting.
[00:42:19.803 --> 00:42:24.666]  It has the typical line drawn in there, and I recognize his printing, because I have copies of his printing.
[00:42:24.666 --> 00:42:25.887]  You know, and I matched it up that way.
[00:42:25.887 --> 00:42:31.672]  Now, those issues, regardless, if, where is the, where is the scream?
[00:42:31.672 --> 00:42:32.813]  That evidence is screaming.
[00:42:32.813 --> 00:42:35.915]  Hey, Mr. Vice President, Mr. President, can you explain this stuff?
[00:42:37.217 --> 00:42:41.299]  It's not on our responsibility to find this out.
[00:42:41.299 --> 00:42:43.760]  It's on their part to explain this.
[00:42:43.760 --> 00:42:47.362]  And I believe it has been explained or it is being looked into.
[00:42:47.362 --> 00:42:47.963]  I'm sure of that.
[00:42:47.963 --> 00:42:54.286]  Alright, we're going to take some calls from Melissa and Malta and Mark and Jeff and others when we get back.
[00:42:54.286 --> 00:42:57.927]  Stay with us.
[00:42:57.927 --> 00:43:00.789]  What really happened September 11th and who stands to gain?
[00:43:01.503 --> 00:43:03.005]  Alex Jones here, America.
[00:43:03.005 --> 00:43:09.033]  We answer these vital questions and much, much more in my newest and most explosive documentary yet, 9-1-1, The Road to Tyranny.
[00:43:09.033 --> 00:43:14.580]  In two hours and 24 minutes, we point a searing light of truth on the history of problem-reaction solution.
[00:43:14.580 --> 00:43:18.685]  Brace yourselves as the new world order program for world domination is blown wide open.
[00:43:18.865 --> 00:43:22.930]  A nightmarish post-September 11th world, where the military and the police are merged.
[00:43:22.930 --> 00:43:27.656]  Witnesses populations beg for national ID cards, and yes, even implantable microchips.
[00:43:27.656 --> 00:43:30.740]  Troops on the streets, foreign NATO aircraft in the skies.
[00:43:30.740 --> 00:43:33.964]  Psychotic UN population control plans, and much, much more.
[00:43:33.964 --> 00:43:35.807]  This is one film you cannot afford to miss.
[00:43:36.267 --> 00:43:38.429]  Order 9-1-1 The Road to Terry today.
[00:43:38.429 --> 00:43:42.111]  Call toll free 1-888-253-3139.
[00:43:42.111 --> 00:43:45.573]  That's 1-888-253-3139.
[00:43:45.573 --> 00:43:50.076]  Or order online at infowars.com or infowars.net.
[00:43:50.076 --> 00:43:52.297]  You see Big Brother's afraid of this documentary.
[00:43:52.297 --> 00:43:53.999]  Order today and spread the word.
[00:43:53.999 --> 00:43:56.040]  America's future depends on the truth getting out.
[00:43:57.396 --> 00:44:01.519]  Black Berkey Replacement Elements are ideal for use in any gravity filter.
[00:44:01.519 --> 00:44:07.223]  These self-sterilizing filters can transform raw pond and lake water into delicious crystal clear drinking water.
[00:44:07.223 --> 00:44:17.770]  Ideal for travel or outdoor events and perfect in the event of hostile filtration environments such as local or national emergencies because they remove both harmful chemicals and pathogenic bacteria from water.
[00:44:17.770 --> 00:44:22.293]  So powerful they can remove pathogenic bacteria, cysts, parasites to non-detectable levels.
[00:44:22.293 --> 00:44:25.896]  Trihalomethanes and volatile organic chemicals such as Atrazine
[00:44:25.896 --> 00:44:26.776]  We're good to go!
[00:44:51.710 --> 00:44:52.030]  I think so.
[00:45:14.096 --> 00:45:14.737]  We're good to go!
[00:45:38.953 --> 00:45:43.616]  Check out our online member testimonials and our hundreds of exceptional products.
[00:45:43.616 --> 00:45:46.857]  We have been working hard since 1988 to save the remnant.
[00:45:46.857 --> 00:46:01.625]  That's HerbalHealer.com, your website for safe, effective natural alternatives and education.
[00:46:01.625 --> 00:46:04.026]  Waging war on corruption.
[00:46:04.026 --> 00:46:06.748]  Alex Jones on the GCN Radio Network.
[00:46:08.061 --> 00:46:15.670]  Well I really appreciate investigative journalist Tom Flacco coming on with us and I'm just going to try to hold him a little bit the next hour so we can get to all your calls.
[00:46:15.670 --> 00:46:19.814]  We're about to go to Melissa in Florida first during this hour.
[00:46:19.814 --> 00:46:23.759]  But Tom, I didn't know until I talked to you during the break, I didn't know this was the first
[00:46:24.421 --> 00:46:25.502]  I don't know all the specifics.
[00:46:25.502 --> 00:46:29.105]  I don't know if this is a deep intel disinfo op on multiple sides.
[00:46:29.105 --> 00:46:30.727]  I don't know if it's a honeypot.
[00:46:46.180 --> 00:47:07.858]  I know there's criminal investigations going on, and if somebody gets indicted for valory blame out of this grand jury, we know that basically confirms a lot of this, but you are getting this from sources inside of there, and this is really scary because it means that the globalists are in a box right now, Tom.
[00:47:07.858 --> 00:47:13.122]  Yeah, I'm getting it from sources who are providing the evidence to the grand jury, the documents.
[00:47:14.286 --> 00:47:15.147]  Witnesses.
[00:47:15.147 --> 00:47:15.987]  Evidence.
[00:47:15.987 --> 00:47:17.428]  That's all.
[00:47:17.428 --> 00:47:20.190]  Well, that's amazing.
[00:47:20.190 --> 00:47:25.054]  But they're able to confirm that this grand jury is empaneled and is doing this.
[00:47:25.054 --> 00:47:33.920]  Yeah, I think there's more than one, and I have not nailed this down, but I personally think there's more than one grand jury.
[00:47:33.920 --> 00:47:42.447]  I think one grand jury... There were reports I saw circulating around the internet that they're getting into this Vanity Fair stuff about all of the
[00:47:43.557 --> 00:48:00.381]  Um, all of the, uh, William McClellan, all the, um, the individuals who have testified in the, uh, with regard, I don't know whether they've testified or not, I could say that there are individuals out there related to the Vanity Fair story about the Supreme Court in the 2000 election.
[00:48:00.381 --> 00:48:02.041]  That's been floating around.
[00:48:02.041 --> 00:48:03.262]  And I have not confirmed any of that.
[00:48:03.262 --> 00:48:04.482]  Now, what about the Tony Blair thing?
[00:48:04.482 --> 00:48:05.682]  What about the Tony Blair thing?
